PHM,Date
1.254959225654602,1986-08-15
1.2435498237609863,1986-08-18
1.1979159116744995,1986-08-19
1.209323763847351,1986-08-20
1.2321412563323975,1986-08-21
1.2321412563323975,1986-08-22
1.1750982999801636,1986-08-25
1.209323763847351,1986-08-26
1.2207328081130981,1986-08-27
1.209323763847351,1986-08-28
1.186506986618042,1986-08-29
1.1180557012557983,1986-09-02
1.1636890172958374,1986-09-03
1.186506986618042,1986-09-04
1.1522806882858276,1986-09-05
1.1522806882858276,1986-09-08
1.1522806882858276,1986-09-09
1.1408716440200806,1986-09-10
1.052127480506897,1986-09-11
1.0292550325393677,1986-09-12
0.9835103154182434,1986-09-15
1.052127480506897,1986-09-16
1.074999213218689,1986-09-17
1.0978717803955078,1986-09-18
1.0864357948303223,1986-09-19
1.155052661895752,1986-09-22
1.2122331857681274,1986-09-23
1.2122331857681274,1986-09-24
1.1779251098632812,1986-09-25
1.1779251098632812,1986-09-26
1.1321806907653809,1986-09-29
1.1207448244094849,1986-09-30
1.1436160802841187,1986-10-01
1.1321806907653809,1986-10-02
1.1436160802841187,1986-10-03
1.1321806907653809,1986-10-06
1.1321806907653809,1986-10-07
1.155052661895752,1986-10-08
1.1321806907653809,1986-10-09
1.1321806907653809,1986-10-10
1.1436160802841187,1986-10-13
1.1779251098632812,1986-10-14
1.223669171333313,1986-10-15
1.2465418577194214,1986-10-16
1.2465418577194214,1986-10-17
1.223669171333313,1986-10-20
1.223669171333313,1986-10-21
1.223669171333313,1986-10-22
1.2351057529449463,1986-10-23
1.2694145441055298,1986-10-24
1.3265953063964844,1986-10-27
1.3265953063964844,1986-10-28
1.3380306959152222,1986-10-29
1.360903024673462,1986-10-30
1.3494672775268555,1986-10-31
1.3380306959152222,1986-11-03
1.3380306959152222,1986-11-04
1.3037230968475342,1986-11-05
1.3037230968475342,1986-11-06
1.2808500528335571,1986-11-07
1.2922866344451904,1986-11-10
1.2808500528335571,1986-11-11
1.2579779624938965,1986-11-12
1.2579779624938965,1986-11-13
1.2465418577194214,1986-11-14
1.2579779624938965,1986-11-17
1.2465418577194214,1986-11-18
1.2351057529449463,1986-11-19
1.2922866344451904,1986-11-20
1.3151582479476929,1986-11-21
1.3265953063964844,1986-11-24
1.360903024673462,1986-11-25
1.3265953063964844,1986-11-26
1.3265953063964844,1986-11-28
1.3037230968475342,1986-12-01
1.3151582479476929,1986-12-02
1.3151582479476929,1986-12-03
1.3151582479476929,1986-12-04
1.2351057529449463,1986-12-05
1.200797438621521,1986-12-08
1.146236538887024,1986-12-09
1.1576989889144897,1986-12-10
1.146236538887024,1986-12-11
1.146236538887024,1986-12-12
1.088924765586853,1986-12-15
1.146236538887024,1986-12-16
1.146236538887024,1986-12-17
1.134774088859558,1986-12-18
1.134774088859558,1986-12-19
1.123311996459961,1986-12-22
1.0545382499694824,1986-12-23
1.1118491888046265,1986-12-24
1.1118491888046265,1986-12-26
1.1118491888046265,1986-12-29
1.088924765586853,1986-12-30
1.1118491888046265,1986-12-31
1.1576989889144897,1987-01-02
1.215010643005371,1987-01-05
1.2264732122421265,1987-01-06
1.2608593702316284,1987-01-07
1.2608593702316284,1987-01-08
1.2608593702316284,1987-01-09
1.2837848663330078,1987-01-12
1.2723222970962524,1987-01-13
1.2723222970962524,1987-01-14
1.2723222970962524,1987-01-15
1.2723222970962524,1987-01-16
1.2952474355697632,1987-01-19
1.3525594472885132,1987-01-20
1.3754831552505493,1987-01-21
1.3984087705612183,1987-01-22
1.421332836151123,1987-01-23
1.421332836151123,1987-01-26
1.4671828746795654,1987-01-27
1.4786453247070312,1987-01-28
1.4901067018508911,1987-01-29
1.4327954053878784,1987-01-30
1.3984087705612183,1987-02-02
1.4098706245422363,1987-02-03
1.4098706245422363,1987-02-04
1.4671828746795654,1987-02-05
1.4901067018508911,1987-02-06
1.444257378578186,1987-02-09
1.421332836151123,1987-02-10
1.421332836151123,1987-02-11
1.421332836151123,1987-02-12
1.501570224761963,1987-02-13
1.4786453247070312,1987-02-17
1.455720067024231,1987-02-18
1.4901067018508911,1987-02-19
1.501570224761963,1987-02-20
1.4901067018508911,1987-02-23
1.4786453247070312,1987-02-24
1.455720067024231,1987-02-25
1.4671828746795654,1987-02-26
1.4671828746795654,1987-02-27
1.444257378578186,1987-03-02
1.455720067024231,1987-03-03
1.4671828746795654,1987-03-04
1.5588819980621338,1987-03-05
1.5359569787979126,1987-03-06
1.501570224761963,1987-03-09
1.5617427825927734,1987-03-10
1.5272924900054932,1987-03-11
1.5387767553329468,1987-03-12
1.5502594709396362,1987-03-13
1.5387767553329468,1987-03-16
1.5502594709396362,1987-03-17
1.5502594709396362,1987-03-18
1.5158090591430664,1987-03-19
1.5387767553329468,1987-03-20
1.5158090591430664,1987-03-23
1.5272924900054932,1987-03-24
1.50432550907135,1987-03-25
1.4813591241836548,1987-03-26
1.4354246854782104,1987-03-27
1.3550413846969604,1987-03-30
1.2861409187316895,1987-03-31
1.309108018875122,1987-04-01
1.309108018875122,1987-04-02
1.3665251731872559,1987-04-03
1.412458896636963,1987-04-06
1.3205914497375488,1987-04-07
1.3435583114624023,1987-04-08
1.3205914497375488,1987-04-09
1.309108018875122,1987-04-10
1.2861409187316895,1987-04-13
1.20575749874115,1987-04-14
1.263174295425415,1987-04-15
1.263174295425415,1987-04-16
1.2172409296035767,1987-04-20
1.2746578454971313,1987-04-21
1.263174295425415,1987-04-22
1.2172409296035767,1987-04-23
1.20575749874115,1987-04-24
1.2172409296035767,1987-04-27
1.20575749874115,1987-04-28
1.2172409296035767,1987-04-29
1.2402068376541138,1987-04-30
1.25169038772583,1987-05-01
1.263174295425415,1987-05-04
1.2287237644195557,1987-05-05
1.2402068376541138,1987-05-06
1.2172409296035767,1987-05-07
1.1827905178070068,1987-05-08
1.1713069677352905,1987-05-11
1.1713069677352905,1987-05-12
1.1827905178070068,1987-05-13
1.159824013710022,1987-05-14
1.0794395208358765,1987-05-15
1.0794395208358765,1987-05-18
1.056473731994629,1987-05-19
1.0449894666671753,1987-05-20
1.0449894666671753,1987-05-21
1.0794395208358765,1987-05-22
1.1483399868011475,1987-05-26
1.1368569135665894,1987-05-27
1.1253739595413208,1987-05-28
1.0794395208358765,1987-05-29
1.0794395208358765,1987-06-01
1.0449894666671753,1987-06-02
1.0794395208358765,1987-06-03
1.1024062633514404,1987-06-04
1.0794395208358765,1987-06-05
1.105228066444397,1987-06-08
1.0937153100967407,1987-06-09
1.0706901550292969,1987-06-10
1.1282545328140259,1987-06-11
1.1858179569244385,1987-06-12
1.1743052005767822,1987-06-15
1.1397669315338135,1987-06-16
1.1167409420013428,1987-06-17
1.105228066444397,1987-06-18
1.0937153100967407,1987-06-19
1.105228066444397,1987-06-22
1.105228066444397,1987-06-23
1.1167409420013428,1987-06-24
1.1282545328140259,1987-06-25
1.0822025537490845,1987-06-26
1.0822025537490845,1987-06-29
1.0706901550292969,1987-06-30
1.036151647567749,1987-07-01
1.0476642847061157,1987-07-02
1.0016132593154907,1987-07-06
1.0246387720108032,1987-07-07
1.0131258964538574,1987-07-08
1.0131258964538574,1987-07-09
1.0476642847061157,1987-07-10
1.0476642847061157,1987-07-13
1.0937153100967407,1987-07-14
1.105228066444397,1987-07-15
1.1167409420013428,1987-07-16
1.1743052005767822,1987-07-17
1.1973304748535156,1987-07-20
1.1627928018569946,1987-07-21
1.1397669315338135,1987-07-22
1.105228066444397,1987-07-23
1.105228066444397,1987-07-24
1.1167409420013428,1987-07-27
1.105228066444397,1987-07-28
1.1282545328140259,1987-07-29
1.1397669315338135,1987-07-30
1.1397669315338135,1987-07-31
1.1167409420013428,1987-08-03
1.1282545328140259,1987-08-04
1.1627928018569946,1987-08-05
1.1858179569244385,1987-08-06
1.1627928018569946,1987-08-07
1.1858179569244385,1987-08-10
1.2318689823150635,1987-08-11
1.2203567028045654,1987-08-12
1.2318689823150635,1987-08-13
1.2203567028045654,1987-08-14
1.1973304748535156,1987-08-17
1.1743052005767822,1987-08-18
1.1627928018569946,1987-08-19
1.1973304748535156,1987-08-20
1.2318689823150635,1987-08-21
1.1858179569244385,1987-08-24
1.2203567028045654,1987-08-25
1.2203567028045654,1987-08-26
1.1743052005767822,1987-08-27
1.1397669315338135,1987-08-28
1.1627928018569946,1987-08-31
1.1167409420013428,1987-09-01
1.1282545328140259,1987-09-02
1.105228066444397,1987-09-03
1.0964571237564087,1987-09-04
1.0849149227142334,1987-09-08
1.0849149227142334,1987-09-09
1.1079981327056885,1987-09-10
1.1310821771621704,1987-09-11
1.1426233053207397,1987-09-14
1.0964571237564087,1987-09-15
1.1079981327056885,1987-09-16
1.0849149227142334,1987-09-17
1.0618319511413574,1987-09-18
1.073373794555664,1987-09-21
1.1195400953292847,1987-09-22
1.1541650295257568,1987-09-23
1.1426233053207397,1987-09-24
1.1310821771621704,1987-09-25
1.1310821771621704,1987-09-28
1.1079981327056885,1987-09-29
1.0964571237564087,1987-09-30
1.0849149227142334,1987-10-01
1.0964571237564087,1987-10-02
1.0964571237564087,1987-10-05
1.0618319511413574,1987-10-06
1.0849149227142334,1987-10-07
1.073373794555664,1987-10-08
1.0849149227142334,1987-10-09
1.1195400953292847,1987-10-12
1.073373794555664,1987-10-13
1.004123568534851,1987-10-14
0.9694989919662476,1987-10-15
0.9233322739601135,1987-10-16
0.807915210723877,1987-10-19
0.7963737845420837,1987-10-20
0.8194572925567627,1987-10-21
0.7732908725738525,1987-10-22
0.7502071261405945,1987-10-23
0.7271239757537842,1987-10-26
0.7155821323394775,1987-10-27
0.6578739285469055,1987-10-28
0.7271239757537842,1987-10-29
0.7155821323394775,1987-10-30
0.6924991607666016,1987-11-02
0.6809574961662292,1987-11-03
0.6809574961662292,1987-11-04
0.6809574961662292,1987-11-05
0.6694156527519226,1987-11-06
0.7502071261405945,1987-11-09
0.738665759563446,1987-11-10
0.738665759563446,1987-11-11
0.738665759563446,1987-11-12
0.738665759563446,1987-11-13
0.7617489695549011,1987-11-16
0.738665759563446,1987-11-17
0.7040404677391052,1987-11-18
0.7155821323394775,1987-11-19
0.6924991607666016,1987-11-20
0.7271239757537842,1987-11-23
0.7155821323394775,1987-11-24
0.7040404677391052,1987-11-25
0.6694156527519226,1987-11-27
0.6578739285469055,1987-11-30
0.6578739285469055,1987-12-01
0.6809574961662292,1987-12-02
0.6463323831558228,1987-12-03
0.6463323831558228,1987-12-04
0.6809574961662292,1987-12-07
0.6809574961662292,1987-12-08
0.6809574961662292,1987-12-09
0.6578739285469055,1987-12-10
0.6694156527519226,1987-12-11
0.6721971035003662,1987-12-14
0.6606073975563049,1987-12-15
0.6721971035003662,1987-12-16
0.6606073975563049,1987-12-17
0.7069660425186157,1987-12-18
0.7649141550064087,1987-12-21
0.7880933880805969,1987-12-22
0.8344519138336182,1987-12-23
0.7880933880805969,1987-12-24
0.7880933880805969,1987-12-28
0.7649141550064087,1987-12-29
0.8344519138336182,1987-12-30
0.7765039205551147,1987-12-31
0.8344519138336182,1988-01-04
0.8923996090888977,1988-01-05
0.857631266117096,1988-01-06
0.8692209124565125,1988-01-07
0.7996830940246582,1988-01-08
0.7880933880805969,1988-01-11
0.811272382736206,1988-01-12
0.8228622674942017,1988-01-13
0.7996830940246582,1988-01-14
0.7649141550064087,1988-01-15
0.74173504114151,1988-01-18
0.7649141550064087,1988-01-19
0.7301453948020935,1988-01-20
0.7185554504394531,1988-01-21
0.7649141550064087,1988-01-22
0.7880933880805969,1988-01-25
0.7765039205551147,1988-01-26
0.7880933880805969,1988-01-27
0.7765039205551147,1988-01-28
0.7880933880805969,1988-01-29
0.8344519138336182,1988-02-01
0.8692209124565125,1988-02-02
0.9039891362190247,1988-02-03
0.8923996090888977,1988-02-04
0.8692209124565125,1988-02-05
0.8228622674942017,1988-02-08
0.8344519138336182,1988-02-09
0.8460415601730347,1988-02-10
0.8344519138336182,1988-02-11
0.811272382736206,1988-02-12
0.8228622674942017,1988-02-16
0.7996830940246582,1988-02-17
0.7765039205551147,1988-02-18
0.7996830940246582,1988-02-19
0.7765039205551147,1988-02-22
0.7649141550064087,1988-02-23
0.7533243298530579,1988-02-24
0.7301453948020935,1988-02-25
0.7301453948020935,1988-02-26
0.7649141550064087,1988-02-29
0.7649141550064087,1988-03-01
0.7533243298530579,1988-03-02
0.7533243298530579,1988-03-03
0.74173504114151,1988-03-04
0.7185554504394531,1988-03-07
0.7185554504394531,1988-03-08
0.7301453948020935,1988-03-09
0.7069660425186157,1988-03-10
0.7301453948020935,1988-03-11
0.7069660425186157,1988-03-14
0.7301453948020935,1988-03-15
0.7649141550064087,1988-03-16
0.7765039205551147,1988-03-17
0.7880933880805969,1988-03-18
0.7533243298530579,1988-03-21
0.7533243298530579,1988-03-22
0.74173504114151,1988-03-23
0.7069660425186157,1988-03-24
0.6606073975563049,1988-03-25
0.7185554504394531,1988-03-28
0.74173504114151,1988-03-29
0.7069660425186157,1988-03-30
0.7069660425186157,1988-03-31
0.6606073975563049,1988-04-04
0.6490179896354675,1988-04-05
0.6721971035003662,1988-04-06
0.6721971035003662,1988-04-07
0.683786928653717,1988-04-08
0.683786928653717,1988-04-11
0.6953766942024231,1988-04-12
0.7069660425186157,1988-04-13
0.6606073975563049,1988-04-14
0.6606073975563049,1988-04-15
0.6606073975563049,1988-04-18
0.6606073975563049,1988-04-19
0.6606073975563049,1988-04-20
0.6490179896354675,1988-04-21
0.6721971035003662,1988-04-22
0.6721971035003662,1988-04-25
0.683786928653717,1988-04-26
0.6721971035003662,1988-04-27
0.6606073975563049,1988-04-28
0.6606073975563049,1988-04-29
0.6606073975563049,1988-05-02
0.6490179896354675,1988-05-03
0.6490179896354675,1988-05-04
0.6606073975563049,1988-05-05
0.6490179896354675,1988-05-06
0.6606073975563049,1988-05-09
0.6606073975563049,1988-05-10
0.6374287009239197,1988-05-11
0.6258387565612793,1988-05-12
0.6374287009239197,1988-05-13
0.6490179896354675,1988-05-16
0.6258387565612793,1988-05-17
0.6026594638824463,1988-05-18
0.6026594638824463,1988-05-19
0.6142493486404419,1988-05-20
0.5910696387290955,1988-05-23
0.6026594638824463,1988-05-24
0.6026594638824463,1988-05-25
0.5910696387290955,1988-05-26
0.5794803500175476,1988-05-27
0.5910696387290955,1988-05-31
0.6258387565612793,1988-06-01
0.6258387565612793,1988-06-02
0.6374287009239197,1988-06-03
0.6402224898338318,1988-06-06
0.6169415712356567,1988-06-07
0.651862621307373,1988-06-08
0.651862621307373,1988-06-09
0.686784029006958,1988-06-10
0.686784029006958,1988-06-13
0.6984243988990784,1988-06-14
0.7100642919540405,1988-06-15
0.675143301486969,1988-06-16
0.675143301486969,1988-06-17
0.675143301486969,1988-06-20
0.7100642919540405,1988-06-21
0.7333453893661499,1988-06-22
0.686784029006958,1988-06-23
0.6984243988990784,1988-06-24
0.675143301486969,1988-06-27
0.686784029006958,1988-06-28
0.686784029006958,1988-06-29
0.6984243988990784,1988-06-30
0.7100642919540405,1988-07-01
0.7217048406600952,1988-07-05
0.6984243988990784,1988-07-06
0.686784029006958,1988-07-07
0.686784029006958,1988-07-08
0.7100642919540405,1988-07-11
0.6984243988990784,1988-07-12
0.7100642919540405,1988-07-13
0.7100642919540405,1988-07-14
0.7100642919540405,1988-07-15
0.7217048406600952,1988-07-18
0.7100642919540405,1988-07-19
0.7217048406600952,1988-07-20
0.7217048406600952,1988-07-21
0.6984243988990784,1988-07-22
0.6984243988990784,1988-07-25
0.7100642919540405,1988-07-26
0.7217048406600952,1988-07-27
0.744985818862915,1988-07-28
0.744985818862915,1988-07-29
0.744985818862915,1988-08-01
0.744985818862915,1988-08-02
0.744985818862915,1988-08-03
0.7333453893661499,1988-08-04
0.7333453893661499,1988-08-05
0.744985818862915,1988-08-08
0.744985818862915,1988-08-09
0.7217048406600952,1988-08-10
0.7333453893661499,1988-08-11
0.7217048406600952,1988-08-12
0.6984243988990784,1988-08-15
0.6984243988990784,1988-08-16
0.675143301486969,1988-08-17
0.675143301486969,1988-08-18
0.6984243988990784,1988-08-19
0.686784029006958,1988-08-22
0.675143301486969,1988-08-23
0.6984243988990784,1988-08-24
0.686784029006958,1988-08-25
0.686784029006958,1988-08-26
0.6984243988990784,1988-08-29
0.6984243988990784,1988-08-30
0.686784029006958,1988-08-31
0.6984243988990784,1988-09-01
0.7100642919540405,1988-09-02
0.7100642919540405,1988-09-06
0.7217048406600952,1988-09-07
0.7217048406600952,1988-09-08
0.7333453893661499,1988-09-09
0.7712047100067139,1988-09-12
0.8413140773773193,1988-09-13
0.8296292424201965,1988-09-14
0.7828896641731262,1988-09-15
0.8062593936920166,1988-09-16
0.8179440498352051,1988-09-19
0.8296292424201965,1988-09-20
0.8062593936920166,1988-09-21
0.8062593936920166,1988-09-22
0.8062593936920166,1988-09-23
0.8062593936920166,1988-09-26
0.8062593936920166,1988-09-27
0.7945743203163147,1988-09-28
0.8062593936920166,1988-09-29
0.8062593936920166,1988-09-30
0.7712047100067139,1988-10-03
0.7712047100067139,1988-10-04
0.7712047100067139,1988-10-05
0.7828896641731262,1988-10-06
0.8062593936920166,1988-10-07
0.8179440498352051,1988-10-10
0.8296292424201965,1988-10-11
0.8179440498352051,1988-10-12
0.7945743203163147,1988-10-13
0.7945743203163147,1988-10-14
0.8062593936920166,1988-10-17
0.8179440498352051,1988-10-18
0.8062593936920166,1988-10-19
0.7945743203163147,1988-10-20
0.8179440498352051,1988-10-21
0.7945743203163147,1988-10-24
0.8179440498352051,1988-10-25
0.8062593936920166,1988-10-26
0.7712047100067139,1988-10-27
0.8062593936920166,1988-10-28
0.8062593936920166,1988-10-31
0.8179440498352051,1988-11-01
0.8179440498352051,1988-11-02
0.8413140773773193,1988-11-03
0.8296292424201965,1988-11-04
0.8179440498352051,1988-11-07
0.8413140773773193,1988-11-08
0.8529989123344421,1988-11-09
0.8997383117675781,1988-11-10
0.8646836280822754,1988-11-11
0.8529989123344421,1988-11-14
0.8646836280822754,1988-11-15
0.8529989123344421,1988-11-16
0.8529989123344421,1988-11-17
0.8646836280822754,1988-11-18
0.8646836280822754,1988-11-21
0.8763691186904907,1988-11-22
0.8646836280822754,1988-11-23
0.8529989123344421,1988-11-25
0.8646836280822754,1988-11-28
0.8880540728569031,1988-11-29
0.8997383117675781,1988-11-30
0.8880540728569031,1988-12-01
0.8880540728569031,1988-12-02
0.8880540728569031,1988-12-05
0.9464787840843201,1988-12-06
0.9464787840843201,1988-12-07
0.9347931742668152,1988-12-08
0.9581630825996399,1988-12-09
0.9844143390655518,1988-12-12
0.9844143390655518,1988-12-13
0.9961332082748413,1988-12-14
1.0312910079956055,1988-12-15
1.0664494037628174,1988-12-16
1.0781676769256592,1988-12-19
1.0195717811584473,1988-12-20
0.9961332082748413,1988-12-21
1.0078529119491577,1988-12-22
1.0195717811584473,1988-12-23
1.0195717811584473,1988-12-27
0.9844143390655518,1988-12-28
1.0195717811584473,1988-12-29
1.0430108308792114,1988-12-30
1.0195717811584473,1989-01-03
1.0430108308792114,1989-01-04
1.0547294616699219,1989-01-05
1.0312910079956055,1989-01-06
1.0195717811584473,1989-01-09
1.0078529119491577,1989-01-10
1.0195717811584473,1989-01-11
1.0312910079956055,1989-01-12
1.0430108308792114,1989-01-13
1.0195717811584473,1989-01-16
1.0195717811584473,1989-01-17
1.0430108308792114,1989-01-18
1.0547294616699219,1989-01-19
1.0430108308792114,1989-01-20
1.0430108308792114,1989-01-23
1.0430108308792114,1989-01-24
1.0430108308792114,1989-01-25
1.0547294616699219,1989-01-26
1.0430108308792114,1989-01-27
1.0547294616699219,1989-01-30
1.0781676769256592,1989-01-31
1.1367640495300293,1989-02-01
1.1133254766464233,1989-02-02
1.1133254766464233,1989-02-03
1.0781676769256592,1989-02-06
1.0898871421813965,1989-02-07
1.0781676769256592,1989-02-08
1.0664494037628174,1989-02-09
1.0430108308792114,1989-02-10
1.0430108308792114,1989-02-13
1.0195717811584473,1989-02-14
1.0195717811584473,1989-02-15
1.0078529119491577,1989-02-16
1.0195717811584473,1989-02-17
1.0195717811584473,1989-02-21
0.9844143390655518,1989-02-22
0.9961332082748413,1989-02-23
0.9609761834144592,1989-02-24
0.9492571949958801,1989-02-27
0.9726951122283936,1989-02-28
0.9609761834144592,1989-03-01
0.9726951122283936,1989-03-02
0.9961332082748413,1989-03-03
0.9961332082748413,1989-03-06
0.9961332082748413,1989-03-07
0.9961332082748413,1989-03-08
1.0078529119491577,1989-03-09
1.0078529119491577,1989-03-10
1.0106732845306396,1989-03-13
1.0106732845306396,1989-03-14
1.0106732845306396,1989-03-15
1.034177303314209,1989-03-16
1.0106732845306396,1989-03-17
0.9871692657470703,1989-03-20
1.0224250555038452,1989-03-21
1.1869534254074097,1989-03-22
1.1634495258331299,1989-03-23
1.1634495258331299,1989-03-27
1.1752015352249146,1989-03-28
1.1634495258331299,1989-03-29
1.1281932592391968,1989-03-30
1.1634495258331299,1989-03-31
1.1869534254074097,1989-04-03
1.1869534254074097,1989-04-04
1.2222093343734741,1989-04-05
1.3044739961624146,1989-04-06
1.2692170143127441,1989-04-07
1.2809690237045288,1989-04-10
1.316225528717041,1989-04-11
1.327977180480957,1989-04-12
1.2809690237045288,1989-04-13
1.2927216291427612,1989-04-14
1.3044739961624146,1989-04-17
1.3044739961624146,1989-04-18
1.3044739961624146,1989-04-19
1.3044739961624146,1989-04-20
1.3044739961624146,1989-04-21
1.316225528717041,1989-04-24
1.316225528717041,1989-04-25
1.3044739961624146,1989-04-26
1.3044739961624146,1989-04-27
1.2927216291427612,1989-04-28
1.2692170143127441,1989-05-01
1.3397294282913208,1989-05-02
1.3397294282913208,1989-05-03
1.327977180480957,1989-05-04
1.3867377042770386,1989-05-05
1.374985694885254,1989-05-08
1.374985694885254,1989-05-09
1.3867377042770386,1989-05-10
1.374985694885254,1989-05-11
1.3867377042770386,1989-05-12
1.4219930171966553,1989-05-15
1.3867377042770386,1989-05-16
1.4219930171966553,1989-05-17
1.4807541370391846,1989-05-18
1.5395135879516602,1989-05-19
1.5395135879516602,1989-05-22
1.5277615785598755,1989-05-23
1.6687859296798706,1989-05-24
1.5395135879516602,1989-05-25
1.6100256443023682,1989-05-26
1.5512659549713135,1989-05-30
1.5747699737548828,1989-05-31
1.5865217447280884,1989-06-01
1.6100256443023682,1989-06-02
1.6335296630859375,1989-06-05
1.6452813148498535,1989-06-06
1.727546215057373,1989-06-07
1.727546215057373,1989-06-08
1.7040414810180664,1989-06-09
1.6597812175750732,1989-06-12
1.6126948595046997,1989-06-13
1.648008942604065,1989-06-14
1.6597812175750732,1989-06-15
1.6597812175750732,1989-06-16
1.648008942604065,1989-06-19
1.6362380981445312,1989-06-20
1.6597812175750732,1989-06-21
1.648008942604065,1989-06-22
1.648008942604065,1989-06-23
1.6362380981445312,1989-06-26
1.6362380981445312,1989-06-27
1.6362380981445312,1989-06-28
1.6244664192199707,1989-06-29
1.5067509412765503,1989-06-30
1.459665298461914,1989-07-03
1.471436619758606,1989-07-05
1.483208417892456,1989-07-06
1.483208417892456,1989-07-07
1.4949802160263062,1989-07-10
1.5067509412765503,1989-07-11
1.5185229778289795,1989-07-12
1.5185229778289795,1989-07-13
1.483208417892456,1989-07-14
1.483208417892456,1989-07-17
1.4478940963745117,1989-07-18
1.600924015045166,1989-07-19
1.553837776184082,1989-07-20
1.5656087398529053,1989-07-21
1.5420653820037842,1989-07-24
1.5420653820037842,1989-07-25
1.5185229778289795,1989-07-26
1.5185229778289795,1989-07-27
1.5185229778289795,1989-07-28
1.5185229778289795,1989-07-31
1.459665298461914,1989-08-01
1.483208417892456,1989-08-02
1.530294418334961,1989-08-03
1.4949802160263062,1989-08-04
1.5656087398529053,1989-08-07
1.5420653820037842,1989-08-08
1.471436619758606,1989-08-09
1.4949802160263062,1989-08-10
1.459665298461914,1989-08-11
1.471436619758606,1989-08-14
1.5185229778289795,1989-08-15
1.5067509412765503,1989-08-16
1.5185229778289795,1989-08-17
1.553837776184082,1989-08-18
1.5656087398529053,1989-08-21
1.5773812532424927,1989-08-22
1.6833239793777466,1989-08-23
1.6833239793777466,1989-08-24
1.6362380981445312,1989-08-25
1.6362380981445312,1989-08-28
1.6597812175750732,1989-08-29
1.6597812175750732,1989-08-30
1.6362380981445312,1989-08-31
1.6244664192199707,1989-09-01
1.6244664192199707,1989-09-05
1.589152455329895,1989-09-06
1.5656087398529053,1989-09-07
1.600924015045166,1989-09-08
1.5919618606567383,1989-09-11
1.5919618606567383,1989-09-12
1.5801697969436646,1989-09-13
1.5565847158432007,1989-09-14
1.603753924369812,1989-09-15
1.5801697969436646,1989-09-18
1.5447916984558105,1989-09-19
1.5565847158432007,1989-09-20
1.5683766603469849,1989-09-21
1.5919618606567383,1989-09-22
1.5919618606567383,1989-09-25
1.6155461072921753,1989-09-26
1.6745072603225708,1989-09-27
1.6391304731369019,1989-09-28
1.6391304731369019,1989-09-29
1.6391304731369019,1989-10-02
1.6627154350280762,1989-10-03
1.745261311531067,1989-10-04
1.709884524345398,1989-10-05
1.6980921030044556,1989-10-06
1.709884524345398,1989-10-09
1.709884524345398,1989-10-10
1.709884524345398,1989-10-11
1.6980921030044556,1989-10-12
1.4032849073410034,1989-10-13
1.4976227283477783,1989-10-16
1.5329995155334473,1989-10-17
1.521207571029663,1989-10-18
1.5447916984558105,1989-10-19
1.5565847158432007,1989-10-20
1.5801697969436646,1989-10-23
1.5447916984558105,1989-10-24
1.521207571029663,1989-10-25
1.485830545425415,1989-10-26
1.462246060371399,1989-10-27
1.462246060371399,1989-10-30
1.485830545425415,1989-10-31
1.485830545425415,1989-11-01
1.4150772094726562,1989-11-02
1.4268687963485718,1989-11-03
1.3679077625274658,1989-11-06
1.3797000646591187,1989-11-07
1.4032849073410034,1989-11-08
1.3561146259307861,1989-11-09
1.3561146259307861,1989-11-10
1.3797000646591187,1989-11-13
1.3443231582641602,1989-11-14
1.332529902458191,1989-11-15
1.3679077625274658,1989-11-16
1.3797000646591187,1989-11-17
1.3207381963729858,1989-11-20
1.2735686302185059,1989-11-21
1.297153353691101,1989-11-22
1.297153353691101,1989-11-24
1.297153353691101,1989-11-27
1.2735686302185059,1989-11-28
1.2617769241333008,1989-11-29
1.1674385070800781,1989-11-30
1.179229974746704,1989-12-01
1.1202689409255981,1989-12-04
1.0613073110580444,1989-12-05
1.0377228260040283,1989-12-06
1.0377228260040283,1989-12-07
1.0377228260040283,1989-12-08
1.0169116258621216,1989-12-11
1.0642096996307373,1989-12-12
0.9932631850242615,1989-12-13
0.9459643363952637,1989-12-14
0.8986664414405823,1989-12-15
0.9341397881507874,1989-12-18
0.9459643363952637,1989-12-19
0.9814381003379822,1989-12-20
1.0169116258621216,1989-12-21
1.0050865411758423,1989-12-22
0.9932631850242615,1989-12-26
1.0287364721298218,1989-12-27
0.9932631850242615,1989-12-28
1.0523850917816162,1989-12-29
1.1351580619812012,1990-01-02
1.1469817161560059,1990-01-03
1.1233326196670532,1990-01-04
1.0760345458984375,1990-01-05
1.0405606031417847,1990-01-08
1.0169116258621216,1990-01-09
1.0050865411758423,1990-01-10
1.0050865411758423,1990-01-11
0.9341397881507874,1990-01-12
0.8986664414405823,1990-01-15
0.9577892422676086,1990-01-16
0.9223151803016663,1990-01-17
0.9223151803016663,1990-01-18
0.8513681292533875,1990-01-19
0.7567713856697083,1990-01-22
0.7685960531234741,1990-01-23
0.7449470162391663,1990-01-24
0.7094736099243164,1990-01-25
0.7449470162391663,1990-01-26
0.7331221699714661,1990-01-29
0.7212978601455688,1990-01-30
0.7449470162391663,1990-01-31
0.7567713856697083,1990-02-01
0.815894365310669,1990-02-02
0.8277186751365662,1990-02-05
0.815894365310669,1990-02-06
0.8277186751365662,1990-02-07
0.815894365310669,1990-02-08
0.804069995880127,1990-02-09
0.7804206013679504,1990-02-12
0.7567713856697083,1990-02-13
