INTU,Date
26.548263549804688,2008-02-21
24.106428146362305,2008-02-22
24.3826961517334,2008-02-25
24.712427139282227,2008-02-26
24.605485916137695,2008-02-27
24.730249404907227,2008-02-28
23.669740676879883,2008-02-29
23.963834762573242,2008-03-03
24.14206886291504,2008-03-04
24.213361740112305,2008-03-05
23.954925537109375,2008-03-06
23.847984313964844,2008-03-07
23.598453521728516,2008-03-10
23.687570571899414,2008-03-11
23.64301109313965,2008-03-12
23.500425338745117,2008-03-13
22.742923736572266,2008-03-14
22.6538028717041,2008-03-17
24.115331649780273,2008-03-18
24.15989112854004,2008-03-19
23.892534255981445,2008-03-20
24.471811294555664,2008-03-24
24.756988525390625,2008-03-25
24.68568992614746,2008-03-26
24.124248504638672,2008-03-27
24.008398056030273,2008-03-28
24.070783615112305,2008-03-31
25.15801429748535,2008-04-01
25.318429946899414,2008-04-02
25.32733917236328,2008-04-03
25.184755325317383,2008-04-04
25.04216194152832,2008-04-07
24.863935470581055,2008-04-08
24.703508377075195,2008-04-09
24.970869064331055,2008-04-10
24.266836166381836,2008-04-11
24.106428146362305,2008-04-14
24.489635467529297,2008-04-15
24.988691329956055,2008-04-16
24.721338272094727,2008-04-17
25.844221115112305,2008-04-18
25.434284210205078,2008-04-21
24.730249404907227,2008-04-22
25.113466262817383,2008-04-23
24.908479690551758,2008-04-24
24.596574783325195,2008-04-25
24.650049209594727,2008-04-28
24.507457733154297,2008-04-29
24.035127639770508,2008-04-30
24.855022430419922,2008-05-01
25.113466262817383,2008-05-02
24.667869567871094,2008-05-05
24.748075485229492,2008-05-06
24.231191635131836,2008-05-07
24.721338272094727,2008-05-08
23.963834762573242,2008-05-09
24.587665557861328,2008-05-12
24.391603469848633,2008-05-13
24.632225036621094,2008-05-14
24.917396545410156,2008-05-15
24.756988525390625,2008-05-16
24.4183349609375,2008-05-19
24.249019622802734,2008-05-20
25.077810287475586,2008-05-21
25.380815505981445,2008-05-22
24.5252742767334,2008-05-23
25.505577087402344,2008-05-27
25.56796646118164,2008-05-28
25.781843185424805,2008-05-29
25.80858039855957,2008-05-30
25.51448631286621,2008-06-02
25.737281799316406,2008-06-03
26.405670166015625,2008-06-04
26.74432373046875,2008-06-05
25.9155216217041,2008-06-06
25.879873275756836,2008-06-09
25.737281799316406,2008-06-10
25.282787322998047,2008-06-11
25.603605270385742,2008-06-12
26.200702667236328,2008-06-13
26.66411590576172,2008-06-16
25.9155216217041,2008-06-17
25.585790634155273,2008-06-18
26.16504669189453,2008-06-19
25.46101951599121,2008-06-20
25.496667861938477,2008-06-23
25.051074981689453,2008-06-24
25.764020919799805,2008-06-25
25.282787322998047,2008-06-26
25.051074981689453,2008-06-27
24.56983184814453,2008-06-30
24.863935470581055,2008-07-01
24.27574920654297,2008-07-02
24.765892028808594,2008-07-03
24.792634963989258,2008-07-07
25.131284713745117,2008-07-08
23.67865753173828,2008-07-09
23.954925537109375,2008-07-10
23.714309692382812,2008-07-11
23.651926040649414,2008-07-14
23.63409423828125,2008-07-15
24.231191635131836,2008-07-16
24.73915672302246,2008-07-17
24.961965560913086,2008-07-18
24.471811294555664,2008-07-21
24.765892028808594,2008-07-22
24.667869567871094,2008-07-23
24.15989112854004,2008-07-24
24.3648624420166,2008-07-25
23.847984313964844,2008-07-28
24.391603469848633,2008-07-29
24.373775482177734,2008-07-30
24.355953216552734,2008-07-31
24.453989028930664,2008-08-01
24.890670776367188,2008-08-04
25.933351516723633,2008-08-05
26.111581802368164,2008-08-06
26.316558837890625,2008-08-07
26.61955451965332,2008-08-08
27.020584106445312,2008-08-11
27.15425682067871,2008-08-12
26.833436965942383,2008-08-13
27.305761337280273,2008-08-14
27.24337387084961,2008-08-15
27.074050903320312,2008-08-18
26.592824935913086,2008-08-19
27.02949333190918,2008-08-20
26.762144088745117,2008-08-21
27.76917266845703,2008-08-22
27.189905166625977,2008-08-25
26.895816802978516,2008-08-26
27.08296775817871,2008-08-27
27.590938568115234,2008-08-28
26.79779624938965,2008-08-29
27.145349502563477,2008-09-02
27.198823928833008,2008-09-03
26.37894058227539,2008-09-04
26.60173225402832,2008-09-05
27.225555419921875,2008-09-08
27.002763748168945,2008-09-09
26.88690185546875,2008-09-10
27.216644287109375,2008-09-11
27.127527236938477,2008-09-12
26.432405471801758,2008-09-15
26.512611389160156,2008-09-16
26.004642486572266,2008-09-17
27.189905166625977,2008-09-18
28.286062240600586,2008-09-19
27.341407775878906,2008-09-22
27.519649505615234,2008-09-23
27.840473175048828,2008-09-24
28.04543685913086,2008-09-25
28.46429443359375,2008-09-26
26.66411590576172,2008-09-29
28.170202255249023,2008-09-30
27.136438369750977,2008-10-01
26.673023223876953,2008-10-02
24.801546096801758,2008-10-03
23.94601821899414,2008-10-06
22.511213302612305,2008-10-07
22.956802368164062,2008-10-08
21.896297454833984,2008-10-09
22.324068069458008,2008-10-10
23.892534255981445,2008-10-13
22.885509490966797,2008-10-14
21.1566162109375,2008-10-15
22.217126846313477,2008-10-16
22.07453155517578,2008-10-17
23.15285873413086,2008-10-20
22.315155029296875,2008-10-21
21.040767669677734,2008-10-22
20.97838592529297,2008-10-23
20.32781982421875,2008-10-24
20.006996154785156,2008-10-27
21.673503875732422,2008-10-28
21.726970672607422,2008-10-29
22.09235191345215,2008-10-30
22.332979202270508,2008-10-31
22.742923736572266,2008-11-03
22.742923736572266,2008-11-04
22.564687728881836,2008-11-05
21.308115005493164,2008-11-06
21.388330459594727,2008-11-07
21.1566162109375,2008-11-10
20.479318618774414,2008-11-11
19.160375595092773,2008-11-12
20.452587127685547,2008-11-13
19.23166847229004,2008-11-14
18.991050720214844,2008-11-17
18.95541000366211,2008-11-18
18.31375503540039,2008-11-19
18.36722755432129,2008-11-20
20.140676498413086,2008-11-21
20.274349212646484,2008-11-24
19.445554733276367,2008-11-25
19.97135353088379,2008-11-26
19.748554229736328,2008-11-28
17.992923736572266,2008-12-01
19.499027252197266,2008-12-02
20.49715232849121,2008-12-03
19.900056838989258,2008-12-04
20.809059143066406,2008-12-05
21.16552734375,2008-12-08
20.817970275878906,2008-12-09
21.085325241088867,2008-12-10
19.944610595703125,2008-12-11
20.48822784423828,2008-12-12
20.345645904541016,2008-12-15
21.245737075805664,2008-12-16
20.666471481323242,2008-12-17
20.19414520263672,2008-12-18
20.719938278198242,2008-12-19
20.229795455932617,2008-12-22
20.096115112304688,2008-12-23
20.08720588684082,2008-12-24
20.265445709228516,2008-12-26
20.185232162475586,2008-12-29
21.0229434967041,2008-12-30
21.201175689697266,2008-12-31
21.74479866027832,2009-01-02
22.16365623474121,2009-01-05
22.582509994506836,2009-01-06
22.448833465576172,2009-01-07
22.582509994506836,2009-01-08
21.851728439331055,2009-01-09
21.54874610900879,2009-01-12
21.432889938354492,2009-01-13
20.809059143066406,2009-01-14
21.22791290283203,2009-01-15
21.397235870361328,2009-01-16
20.30108070373535,2009-01-20
20.933828353881836,2009-01-21
20.586261749267578,2009-01-22
20.83579444885254,2009-01-23
20.693199157714844,2009-01-26
20.675384521484375,2009-01-27
21.27246856689453,2009-01-28
21.0318546295166,2009-01-29
20.185232162475586,2009-01-30
20.54170036315918,2009-02-02
21.0318546295166,2009-02-03
21.005117416381836,2009-02-04
21.299209594726562,2009-02-05
21.86956024169922,2009-02-06
22.07453155517578,2009-02-09
20.71102523803711,2009-02-10
20.648643493652344,2009-02-11
20.719938278198242,2009-02-12
20.470413208007812,2009-02-13
19.356435775756836,2009-02-17
19.499027252197266,2009-02-18
18.95541000366211,2009-02-19
21.379411697387695,2009-02-20
20.559534072875977,2009-02-23
21.22791290283203,2009-02-24
21.129884719848633,2009-02-25
20.443674087524414,2009-02-26
20.30999183654785,2009-02-27
19.775293350219727,2009-03-02
20.345645904541016,2009-03-03
20.844701766967773,2009-03-04
20.32781982421875,2009-03-05
20.70210838317871,2009-03-06
20.506057739257812,2009-03-09
21.77153205871582,2009-03-10
22.01215362548828,2009-03-11
22.591421127319336,2009-03-12
22.582509994506836,2009-03-13
22.341888427734375,2009-03-16
23.179597854614258,2009-03-17
23.785602569580078,2009-03-18
23.785602569580078,2009-03-19
22.6627140045166,2009-03-20
23.892534255981445,2009-03-23
23.51824378967285,2009-03-24
23.732131958007812,2009-03-25
24.56983184814453,2009-03-26
23.91036605834961,2009-03-27
23.901456832885742,2009-03-30
24.061864852905273,2009-03-31
24.355953216552734,2009-04-01
24.73915672302246,2009-04-02
24.712427139282227,2009-04-03
24.338132858276367,2009-04-06
23.758865356445312,2009-04-07
23.847984313964844,2009-04-08
23.74104118347168,2009-04-09
22.983535766601562,2009-04-13
22.62706184387207,2009-04-14
22.591421127319336,2009-04-15
23.037002563476562,2009-04-16
22.796390533447266,2009-04-17
21.709148406982422,2009-04-20
22.09235191345215,2009-04-21
21.91412353515625,2009-04-22
21.63785171508789,2009-04-23
21.71806526184082,2009-04-24
20.737768173217773,2009-04-27
20.59517478942871,2009-04-28
20.630823135375977,2009-04-29
20.61299705505371,2009-04-30
20.48822784423828,2009-05-01
20.83579444885254,2009-05-04
21.441797256469727,2009-05-05
21.63785171508789,2009-05-06
21.263565063476562,2009-05-07
21.441797256469727,2009-05-08
21.593286514282227,2009-05-11
21.923030853271484,2009-05-12
21.47744369506836,2009-05-13
21.673503875732422,2009-05-14
21.370506286621094,2009-05-15
21.851728439331055,2009-05-18
22.42209243774414,2009-05-19
22.475561141967773,2009-05-20
24.302486419677734,2009-05-21
23.74104118347168,2009-05-22
24.703508377075195,2009-05-26
23.776689529418945,2009-05-27
23.767776489257812,2009-05-28
24.257919311523438,2009-05-29
24.62330436706543,2009-06-01
24.703508377075195,2009-06-02
24.703508377075195,2009-06-03
24.62330436706543,2009-06-04
24.855022430419922,2009-06-05
25.051074981689453,2009-06-08
25.478845596313477,2009-06-09
25.33625602722168,2009-06-10
25.32733917236328,2009-06-11
25.52339744567871,2009-06-12
24.78371810913086,2009-06-15
24.703508377075195,2009-06-16
25.193662643432617,2009-06-17
24.855022430419922,2009-06-18
25.033252716064453,2009-06-19
24.266836166381836,2009-06-22
24.3113956451416,2009-06-23
24.694602966308594,2009-06-24
25.193662643432617,2009-06-25
25.264965057373047,2009-06-26
25.193662643432617,2009-06-29
25.122377395629883,2009-06-30
25.32733917236328,2009-07-01
24.819366455078125,2009-07-02
24.908479690551758,2009-07-06
24.097511291503906,2009-07-07
24.115331649780273,2009-07-08
24.3113956451416,2009-07-09
24.471811294555664,2009-07-10
24.756988525390625,2009-07-13
24.534194946289062,2009-07-14
25.29168701171875,2009-07-15
24.810457229614258,2009-07-16
24.908479690551758,2009-07-17
25.220407485961914,2009-07-20
25.193662643432617,2009-07-21
25.220407485961914,2009-07-22
25.772926330566406,2009-07-23
26.0491943359375,2009-07-24
26.147228240966797,2009-07-27
26.387845993041992,2009-07-28
26.45914649963379,2009-07-29
26.548263549804688,2009-07-30
26.46804428100586,2009-07-31
26.503698348999023,2009-08-03
26.73540496826172,2009-08-04
26.405670166015625,2009-08-05
26.48587417602539,2009-08-06
26.913637161254883,2009-08-07
27.002763748168945,2009-08-10
26.922550201416016,2009-08-11
27.6444091796875,2009-08-12
27.50181770324707,2009-08-13
27.08296775817871,2009-08-14
26.860164642333984,2009-08-17
27.118606567382812,2009-08-18
27.341407775878906,2009-08-19
27.49291229248047,2009-08-20
25.505577087402344,2009-08-21
25.398637771606445,2009-08-24
25.238224029541016,2009-08-25
25.131284713745117,2009-08-26
25.15801429748535,2009-08-27
25.06890106201172,2009-08-28
24.748075485229492,2009-08-31
24.5252742767334,2009-09-01
24.676774978637695,2009-09-02
24.765892028808594,2009-09-03
25.14019203186035,2009-09-04
25.10454750061035,2009-09-08
25.166933059692383,2009-09-09
25.05999755859375,2009-09-10
24.810457229614258,2009-09-11
24.828285217285156,2009-09-14
24.756988525390625,2009-09-15
24.855022430419922,2009-09-16
24.632225036621094,2009-09-17
24.748075485229492,2009-09-18
24.480724334716797,2009-09-21
24.837188720703125,2009-09-22
24.77481460571289,2009-09-23
24.632225036621094,2009-09-24
24.641128540039062,2009-09-25
25.15801429748535,2009-09-28
25.175838470458984,2009-09-29
25.398637771606445,2009-09-30
24.792634963989258,2009-10-01
24.748075485229492,2009-10-02
25.175838470458984,2009-10-05
25.193662643432617,2009-10-06
24.917396545410156,2009-10-07
25.033252716064453,2009-10-08
25.54122543334961,2009-10-09
25.755104064941406,2009-10-12
26.334379196166992,2009-10-13
26.66411590576172,2009-10-14
26.55716896057129,2009-10-15
26.58390998840332,2009-10-16
26.708669662475586,2009-10-19
26.396760940551758,2009-10-20
26.37894058227539,2009-10-21
26.88690185546875,2009-10-22
26.61955451965332,2009-10-23
26.66411590576172,2009-10-26
26.66411590576172,2009-10-27
26.227434158325195,2009-10-28
26.49479103088379,2009-10-29
25.906604766845703,2009-10-30
25.968992233276367,2009-11-02
25.933351516723633,2009-11-03
25.906604766845703,2009-11-04
26.45914649963379,2009-11-05
26.45914649963379,2009-11-06
26.976028442382812,2009-11-09
26.833436965942383,2009-11-10
26.77996826171875,2009-11-11
26.628463745117188,2009-11-12
26.64629364013672,2009-11-13
27.109699249267578,2009-11-16
27.038406372070312,2009-11-17
27.038406372070312,2009-11-18
26.976028442382812,2009-11-19
26.432405471801758,2009-11-20
26.673023223876953,2009-11-23
26.254169464111328,2009-11-24
26.432405471801758,2009-11-25
26.084836959838867,2009-11-27
26.031373977661133,2009-11-30
26.245262145996094,2009-12-01
26.441316604614258,2009-12-02
26.129405975341797,2009-12-03
26.512611389160156,2009-12-04
26.37894058227539,2009-12-07
26.129405975341797,2009-12-08
26.49479103088379,2009-12-09
26.762144088745117,2009-12-10
26.52152442932129,2009-12-11
27.08296775817871,2009-12-14
26.931468963623047,2009-12-15
26.94037437438965,2009-12-16
26.806705474853516,2009-12-17
27.15425682067871,2009-12-18
27.323583602905273,2009-12-21
27.38597297668457,2009-12-22
27.39488410949707,2009-12-23
27.573116302490234,2009-12-24
27.626585006713867,2009-12-28
27.590938568115234,2009-12-29
27.680055618286133,2009-12-30
27.38597297668457,2009-12-31
27.457260131835938,2010-01-04
27.457260131835938,2010-01-05
27.074050903320312,2010-01-06
26.984935760498047,2010-01-07
27.69788360595703,2010-01-08
27.822643280029297,2010-01-11
27.822643280029297,2010-01-12
28.143470764160156,2010-01-13
28.32170867919922,2010-01-14
28.036527633666992,2010-01-15
28.27714729309082,2010-01-19
27.822643280029297,2010-01-20
27.483999252319336,2010-01-21
26.82452392578125,2010-01-22
27.056228637695312,2010-01-25
26.762144088745117,2010-01-26
26.74432373046875,2010-01-27
26.432405471801758,2010-01-28
26.387845993041992,2010-01-29
26.65519905090332,2010-02-01
26.699764251708984,2010-02-02
26.72649574279785,2010-02-03
26.075931549072266,2010-02-04
26.23634910583496,2010-02-05
26.16504669189453,2010-02-08
26.120494842529297,2010-02-09
26.191787719726562,2010-02-10
26.37894058227539,2010-02-11
26.191787719726562,2010-02-12
26.548263549804688,2010-02-16
26.65519905090332,2010-02-17
27.020584106445312,2010-02-18
29.15941619873047,2010-02-19
28.83858871459961,2010-02-22
28.401912689208984,2010-02-23
28.75838851928711,2010-02-24
28.92770767211914,2010-02-25
28.83858871459961,2010-02-26
29.319822311401367,2010-03-01
29.524803161621094,2010-03-02
29.59609603881836,2010-03-03
29.792146682739258,2010-03-04
30.21991729736328,2010-03-05
30.28230094909668,2010-03-08
30.25557518005371,2010-03-09
30.718978881835938,2010-03-10
30.781373977661133,2010-03-11
30.843748092651367,2010-03-12
30.870479583740234,2010-03-15
30.870479583740234,2010-03-16
30.77245330810547,2010-03-17
30.87940788269043,2010-03-18
30.843748092651367,2010-03-19
31.102184295654297,2010-03-22
30.834829330444336,2010-03-23
30.95960235595703,2010-03-24
30.656599044799805,2010-03-25
30.514007568359375,2010-03-26
30.58530044555664,2010-03-29
30.62095832824707,2010-03-30
30.58530044555664,2010-03-31
30.7546329498291,2010-04-01
31.084365844726562,2010-04-05
31.16457176208496,2010-04-06
30.817007064819336,2010-04-07
30.7546329498291,2010-04-08
30.77245330810547,2010-04-09
30.77245330810547,2010-04-12
31.235870361328125,2010-04-13
31.342809677124023,2010-04-14
31.50321388244629,2010-04-15
31.610157012939453,2010-04-16
31.467557907104492,2010-04-19
31.57451629638672,2010-04-20
31.832963943481445,2010-04-21
32.073570251464844,2010-04-22
32.251808166503906,2010-04-23
32.242881774902344,2010-04-26
31.86860466003418,2010-04-27
31.886417388916016,2010-04-28
32.2339973449707,2010-04-29
32.251808166503906,2010-04-30
33.28559494018555,2010-05-03
32.16269302368164,2010-05-04
32.65283203125,2010-05-05
31.378456115722656,2010-05-06
30.30903434753418,2010-05-07
31.82404899597168,2010-05-10
32.04682540893555,2010-05-11
33.02713394165039,2010-05-12
32.39439392089844,2010-05-13
31.663633346557617,2010-05-14
32.14486312866211,2010-05-17
32.617191314697266,2010-05-18
31.69927978515625,2010-05-19
30.077329635620117,2010-05-20
31.200227737426758,2010-05-21
30.7635440826416,2010-05-24
31.030900955200195,2010-05-25
30.67441177368164,2010-05-26
31.78839874267578,2010-05-27
31.850788116455078,2010-05-28
31.405197143554688,2010-06-01
32.465694427490234,2010-06-02
32.85780715942383,2010-06-03
31.556686401367188,2010-06-04
31.021987915039062,2010-06-07
31.414106369018555,2010-06-08
31.316062927246094,2010-06-09
32.16269302368164,2010-06-10
32.36766815185547,2010-06-11
32.5726432800293,2010-06-14
33.36579895019531,2010-06-15
33.454898834228516,2010-06-16
33.624229431152344,2010-06-17
33.47272872924805,2010-06-18
33.15188980102539,2010-06-21
32.768707275390625,2010-06-22
32.74195861816406,2010-06-23
32.30528259277344,2010-06-24
32.39439392089844,2010-06-25
32.10922622680664,2010-06-28
31.17349624633789,2010-06-29
30.986337661743164,2010-06-30
30.808094024658203,2010-07-01
30.56748390197754,2010-07-02
30.995248794555664,2010-07-06
32.055763244628906,2010-07-07
32.011192321777344,2010-07-08
32.33201599121094,2010-07-09
32.5726432800293,2010-07-12
33.38361740112305,2010-07-13
33.19647216796875,2010-07-14
33.428165435791016,2010-07-15
32.62610626220703,2010-07-16
32.97367858886719,2010-07-19
33.51729965209961,2010-07-20
33.33013916015625,2010-07-21
33.847023010253906,2010-07-22
34.444114685058594,2010-07-23
35.09468078613281,2010-07-26
35.25509262084961,2010-07-27
35.27291488647461,2010-07-28
35.27291488647461,2010-07-29
35.4244270324707,2010-07-30
35.84327697753906,2010-08-02
35.89674377441406,2010-08-03
36.33341598510742,2010-08-04
36.03042221069336,2010-08-05
36.24429702758789,2010-08-06
36.21756362915039,2010-08-09
36.03042221069336,2010-08-10
34.97882843017578,2010-08-11
34.40847396850586,2010-08-12
34.36390686035156,2010-08-13
34.22132873535156,2010-08-16
35.023380279541016,2010-08-17
35.06794357299805,2010-08-18
34.55105972290039,2010-08-19
39.74663543701172,2010-08-20
38.16924285888672,2010-08-23
38.035579681396484,2010-08-24
37.96427536010742,2010-08-25
37.71474838256836,2010-08-26
38.267269134521484,2010-08-27
37.6256217956543,2010-08-30
38.08904266357422,2010-08-31
38.87328338623047,2010-09-01
39.21192932128906,2010-09-02
39.22084426879883,2010-09-03
39.57732009887695,2010-09-07
39.506004333496094,2010-09-08
39.194095611572266,2010-09-09
38.73960876464844,2010-09-10
39.28322219848633,2010-09-13
39.12282180786133,2010-09-14
39.301048278808594,2010-09-15
39.98725128173828,2010-09-16
39.996177673339844,2010-09-17
40.566524505615234,2010-09-20
40.84278869628906,2010-09-21
40.718017578125,2010-09-22
40.165504455566406,2010-09-23
40.5130500793457,2010-09-24
40.06747055053711,2010-09-27
39.93377685546875,2010-09-28
39.61295700073242,2010-09-29
39.042598724365234,2010-09-30
40.022891998291016,2010-10-01
39.345603942871094,2010-10-04
40.5130500793457,2010-10-05
40.03182601928711,2010-10-06
40.91408157348633,2010-10-07
40.84278869628906,2010-10-08
40.86952209472656,2010-10-11
41.814178466796875,2010-10-12
42.39344024658203,2010-10-13
42.161720275878906,2010-10-14
41.55573654174805,2010-10-15
40.98537826538086,2010-10-18
40.86061096191406,2010-10-19
41.012115478515625,2010-10-20
41.10123825073242,2010-10-21
42.0726203918457,2010-10-22
42.05479049682617,2010-10-25
42.44690704345703,2010-10-26
42.51819610595703,2010-10-27
42.98162078857422,2010-10-28
42.75882339477539,2010-10-29
42.91923904418945,2010-11-01
43.168766021728516,2010-11-02
42.93705749511719,2010-11-03
43.400482177734375,2010-11-04
43.17768096923828,2010-11-05
43.26680374145508,2010-11-08
43.240055084228516,2010-11-09
43.5163459777832,2010-11-10
43.48959732055664,2010-11-11
42.81230163574219,2010-11-12
42.98162078857422,2010-11-15
41.787445068359375,2010-11-16
42.3756103515625,2010-11-17
42.95488739013672,2010-11-18
40.04072189331055,2010-11-19
40.59325408935547,2010-11-22
39.800113677978516,2010-11-23
40.68238830566406,2010-11-24
40.59325408935547,2010-11-26
40.50413513183594,2010-11-29
40.00508499145508,2010-11-30
41.18145751953125,2010-12-01
41.36857986450195,2010-12-02
41.82308578491211,2010-12-03
41.71614456176758,2010-12-06
41.68050003051758,2010-12-07
42.50929260253906,2010-12-08
42.527130126953125,2010-12-09
43.12421798706055,2010-12-10
43.04400634765625,2010-12-13
43.204429626464844,2010-12-14
42.69646072387695,2010-12-15
43.97975158691406,2010-12-16
44.01538848876953,2010-12-17
44.22928237915039,2010-12-20
44.63031005859375,2010-12-21
44.47880172729492,2010-12-22
44.371864318847656,2010-12-23
44.345130920410156,2010-12-27
44.354034423828125,2010-12-28
44.514442443847656,2010-12-29
44.14015579223633,2010-12-30
43.9351692199707,2010-12-31
44.40751266479492,2011-01-03
43.92628479003906,2011-01-04
43.43613052368164,2011-01-05
43.04400634765625,2011-01-06
43.12421798706055,2011-01-07
42.55386734008789,2011-01-10
41.930015563964844,2011-01-11
41.51115798950195,2011-01-12
41.31511688232422,2011-01-13
41.86765670776367,2011-01-14
42.197383880615234,2011-01-18
42.241947174072266,2011-01-19
42.0458869934082,2011-01-20
41.76070785522461,2011-01-21
41.992401123046875,2011-01-24
41.439876556396484,2011-01-25
41.992401123046875,2011-01-26
42.161720275878906,2011-01-27
41.68050003051758,2011-01-28
41.82308578491211,2011-01-31
42.39344024658203,2011-02-01
42.607322692871094,2011-02-02
42.95488739013672,2011-02-03
43.13312911987305,2011-02-04
43.4807014465332,2011-02-07
43.69456100463867,2011-02-08
43.55196762084961,2011-02-09
45.040252685546875,2011-02-10
45.111541748046875,2011-02-11
45.263038635253906,2011-02-14
44.362953186035156,2011-02-15
44.665958404541016,2011-02-16
44.95112228393555,2011-02-17
48.221771240234375,2011-02-18
47.089962005615234,2011-02-22
46.341365814208984,2011-02-23
46.056182861328125,2011-02-24
46.69784927368164,2011-02-25
46.858253479003906,2011-02-28
45.82448959350586,2011-03-01
46.14532470703125,2011-03-02
47.143428802490234,2011-03-03
47.063228607177734,2011-03-04
46.27899932861328,2011-03-07
46.43940734863281,2011-03-08
46.038368225097656,2011-03-09
44.42534255981445,2011-03-10
44.0777702331543,2011-03-11
44.051048278808594,2011-03-14
43.64999771118164,2011-03-15
43.23115158081055,2011-03-16
43.15986251831055,2011-03-17
44.48772048950195,2011-03-18
44.96894454956055,2011-03-21
44.38968276977539,2011-03-22
44.93331527709961,2011-03-23
45.59278106689453,2011-03-24
45.77993392944336,2011-03-25
45.503665924072266,2011-03-28
46.11858367919922,2011-03-29
46.501773834228516,2011-03-30
47.33058166503906,2011-03-31
48.07917785644531,2011-04-01
48.19502258300781,2011-04-04
47.66923141479492,2011-04-05
47.82073211669922,2011-04-06
47.85638427734375,2011-04-07
47.35731506347656,2011-04-08
47.73161315917969,2011-04-11
47.0364875793457,2011-04-12
47.35731506347656,2011-04-13
48.37327575683594,2011-04-14
48.53367233276367,2011-04-15
48.25740432739258,2011-04-18
48.53367233276367,2011-04-19
49.96845626831055,2011-04-20
49.32683563232422,2011-04-21
49.04164505004883,2011-04-25
49.006004333496094,2011-04-26
49.67437744140625,2011-04-27
49.54962921142578,2011-04-28
49.51397705078125,2011-04-29
49.121856689453125,2011-05-02
49.21988296508789,2011-05-03
48.61388397216797,2011-05-04
48.10590744018555,2011-05-05
47.927669525146484,2011-05-06
48.248497009277344,2011-05-09
48.91688919067383,2011-05-10
48.515838623046875,2011-05-11
49.808048248291016,2011-05-12
49.32683563232422,2011-05-13
48.39109802246094,2011-05-16
48.77429962158203,2011-05-17
48.37327575683594,2011-05-18
49.816959381103516,2011-05-19
48.99708938598633,2011-05-20
47.1701545715332,2011-05-23
47.054317474365234,2011-05-24
47.29494094848633,2011-05-25
47.77619171142578,2011-05-26
47.56228256225586,2011-05-27
48.097007751464844,2011-05-31
47.517730712890625,2011-06-01
46.769142150878906,2011-06-02
45.82448959350586,2011-06-03
45.61061096191406,2011-06-06
45.94925308227539,2011-06-07
45.45020294189453,2011-06-08
45.2719612121582,2011-06-09
44.87984085083008,2011-06-10
44.897666931152344,2011-06-13
45.2184944152832,2011-06-14
44.256011962890625,2011-06-15
43.84606170654297,2011-06-16
43.8104248046875,2011-06-17
44.02430725097656,2011-06-20
44.90656280517578,2011-06-21
44.88875198364258,2011-06-22
45.20066452026367,2011-06-23
45.004608154296875,2011-06-24
45.28977966308594,2011-06-27
45.88687515258789,2011-06-28
46.11858367919922,2011-06-29
46.21659851074219,2011-06-30
46.555259704589844,2011-07-01
46.6622200012207,2011-07-05
46.644371032714844,2011-07-06
46.564178466796875,2011-07-07
46.06509780883789,2011-07-08
45.352169036865234,2011-07-11
44.790714263916016,2011-07-12
44.43425369262695,2011-07-13
43.83714294433594,2011-07-14
43.97975158691406,2011-07-15
43.13312911987305,2011-07-18
43.63218307495117,2011-07-19
42.589508056640625,2011-07-20
42.28651428222656,2011-07-21
42.74101257324219,2011-07-22
43.382652282714844,2011-07-25
43.320274353027344,2011-07-26
42.10826873779297,2011-07-27
42.0280647277832,2011-07-28
41.61811828613281,2011-07-29
41.08340072631836,2011-08-01
40.459590911865234,2011-08-02
40.91408157348633,2011-08-03
39.55950164794922,2011-08-04
38.8554573059082,2011-08-05
36.484920501708984,2011-08-08
38.12467575073242,2011-08-09
35.59374237060547,2011-08-10
37.474124908447266,2011-08-11
37.77713394165039,2011-08-12
38.436614990234375,2011-08-15
38.21381378173828,2011-08-16
37.76822280883789,2011-08-17
35.91456604003906,2011-08-18
38.900020599365234,2011-08-19
39.12282180786133,2011-08-22
40.477394104003906,2011-08-23
40.86061096191406,2011-08-24
39.76447296142578,2011-08-25
41.493350982666016,2011-08-26
43.13312911987305,2011-08-29
43.427215576171875,2011-08-30
43.96192169189453,2011-08-31
43.29353332519531,2011-09-01
42.197383880615234,2011-09-02
41.97459411621094,2011-09-06
42.53602600097656,2011-09-07
41.84090042114258,2011-09-08
41.20817184448242,2011-09-09
41.70723342895508,2011-09-12
41.430973052978516,2011-09-13
42.32215881347656,2011-09-14
43.15986251831055,2011-09-15
43.9441032409668,2011-09-16
43.9886474609375,2011-09-19
43.614349365234375,2011-09-20
42.50037384033203,2011-09-21
41.61811828613281,2011-09-22
42.1260986328125,2011-09-23
42.80339050292969,2011-09-26
43.46287155151367,2011-09-27
43.07073211669922,2011-09-28
43.168766021728516,2011-09-29
42.277591705322266,2011-09-30
40.85170364379883,2011-10-03
41.79635238647461,2011-10-04
42.23442077636719,2011-10-05
43.602317810058594,2011-10-06
43.38774490356445,2011-10-07
44.943363189697266,2011-10-10
45.7569580078125,2011-10-11
46.490055084228516,2011-10-12
46.48112869262695,2011-10-13
47.39303207397461,2011-10-14
46.74039840698242,2011-10-17
46.937068939208984,2011-10-18
46.4364128112793,2011-10-19
46.74039840698242,2011-10-20
47.83112335205078,2011-10-21
48.27813720703125,2011-10-24
47.670188903808594,2011-10-25
47.35727310180664,2011-10-26
49.35991287231445,2011-10-27
48.82350540161133,2011-10-28
47.98311233520508,2011-10-31
