SBAC,Date
36.36444091796875,2011-11-22
35.75263595581055,2011-11-23
35.72395324707031,2011-11-25
37.07184600830078,2011-11-28
37.760135650634766,2011-11-29
39.088905334472656,2011-11-30
39.02198028564453,2011-12-01
39.51908493041992,2011-12-02
39.423492431640625,2011-12-05
39.65291976928711,2011-12-06
39.30877685546875,2011-12-07
38.67783737182617,2011-12-08
38.8021240234375,2011-12-09
38.66828536987305,2011-12-12
38.457977294921875,2011-12-13
38.13294982910156,2011-12-14
38.257225036621094,2011-12-15
38.19987106323242,2011-12-16
37.82705307006836,2011-12-19
39.738956451416016,2011-12-20
40.388999938964844,2011-12-21
40.37944030761719,2011-12-22
40.57062911987305,2011-12-23
41.05817413330078,2011-12-27
40.618438720703125,2011-12-28
41.02948760986328,2011-12-29
41.06772232055664,2011-12-30
41.201560974121094,2012-01-03
41.258914947509766,2012-01-04
41.23023986816406,2012-01-05
41.249359130859375,2012-01-06
41.641300201416016,2012-01-09
42.3009033203125,2012-01-10
42.463417053222656,2012-01-11
42.75020980834961,2012-01-12
42.59725570678711,2012-01-13
42.59725570678711,2012-01-17
43.07522964477539,2012-01-18
43.39069747924805,2012-01-19
42.98920440673828,2012-01-20
43.027427673339844,2012-01-23
42.75975799560547,2012-01-24
43.0943489074707,2012-01-25
43.01786422729492,2012-01-26
43.801753997802734,2012-01-27
43.65835952758789,2012-01-30
43.70615768432617,2012-01-31
43.67748260498047,2012-02-01
43.54364776611328,2012-02-02
43.56277084350586,2012-02-03
43.44804382324219,2012-02-06
43.30465316772461,2012-02-07
43.24729919433594,2012-02-08
43.4671630859375,2012-02-09
43.19950866699219,2012-02-10
43.47671890258789,2012-02-13
43.39069747924805,2012-02-14
43.4671630859375,2012-02-15
44.22236633300781,2012-02-16
44.23193359375,2012-02-17
44.94889450073242,2012-02-21
44.690792083740234,2012-02-22
44.89154052734375,2012-02-23
44.77682876586914,2012-02-24
44.84374237060547,2012-02-27
45.50334930419922,2012-02-28
44.86286163330078,2012-02-29
44.977561950683594,2012-03-01
45.025367736816406,2012-03-02
45.50334930419922,2012-03-05
45.42686462402344,2012-03-06
45.94308090209961,2012-03-07
46.96596145629883,2012-03-08
47.48217010498047,2012-03-09
47.43437576293945,2012-03-12
47.85499572753906,2012-03-13
47.529972076416016,2012-03-14
47.46305465698242,2012-03-15
47.740272521972656,2012-03-16
47.9697151184082,2012-03-19
47.94102478027344,2012-03-20
48.16089630126953,2012-03-21
48.47636032104492,2012-03-22
48.19913864135742,2012-03-23
48.48591995239258,2012-03-26
48.46680450439453,2012-03-27
48.266056060791016,2012-03-28
48.35210037231445,2012-03-29
48.57196044921875,2012-03-30
48.667564392089844,2012-04-02
47.87411117553711,2012-04-03
47.50129318237305,2012-04-04
48.24692916870117,2012-04-05
48.65800476074219,2012-04-09
47.912349700927734,2012-04-10
49.28892135620117,2012-04-11
49.661746978759766,2012-04-12
49.84337615966797,2012-04-13
49.95808792114258,2012-04-16
50.28311538696289,2012-04-17
49.747779846191406,2012-04-18
49.57571029663086,2012-04-19
49.6904182434082,2012-04-20
49.32715606689453,2012-04-23
49.26024627685547,2012-04-24
50.177955627441406,2012-04-25
51.00006866455078,2012-04-26
51.258182525634766,2012-04-27
51.420692443847656,2012-04-30
51.936912536621094,2012-05-01
52.12809753417969,2012-05-02
51.908233642578125,2012-05-03
51.44936752319336,2012-05-04
51.97514724731445,2012-05-07
51.23905563354492,2012-05-08
50.8853645324707,2012-05-09
50.69416809082031,2012-05-10
50.713294982910156,2012-05-11
49.62350082397461,2012-05-14
49.83382034301758,2012-05-15
49.46099853515625,2012-05-16
48.13221740722656,2012-05-17
47.68292236328125,2012-05-18
48.1895751953125,2012-05-21
48.51460647583008,2012-05-22
49.05949020385742,2012-05-23
50.015445709228516,2012-05-24
49.967647552490234,2012-05-25
50.091922760009766,2012-05-29
49.64262771606445,2012-05-30
49.661746978759766,2012-05-31
49.06904983520508,2012-06-01
48.9830207824707,2012-06-04
49.126407623291016,2012-06-05
50.13971710205078,2012-06-06
50.13971710205078,2012-06-07
50.33090591430664,2012-06-08
49.91029357910156,2012-06-11
50.60813522338867,2012-06-12
50.789764404296875,2012-06-13
51.210391998291016,2012-06-14
51.35377502441406,2012-06-15
52.28104782104492,2012-06-18
52.720787048339844,2012-06-19
52.29061508178711,2012-06-20
51.62144088745117,2012-06-21
52.33841323852539,2012-06-22
53.189205169677734,2012-06-25
54.63269805908203,2012-06-26
54.91947555541992,2012-06-27
54.37459182739258,2012-06-28
54.53710174560547,2012-06-29
55.244510650634766,2012-07-02
55.62688446044922,2012-07-03
55.359214782714844,2012-07-05
55.40701675415039,2012-07-06
55.85631561279297,2012-07-09
55.13935470581055,2012-07-10
54.26943588256836,2012-07-11
54.384151458740234,2012-07-12
54.40326690673828,2012-07-13
54.53710174560547,2012-07-16
54.8716926574707,2012-07-17
54.12604904174805,2012-07-18
54.01133346557617,2012-07-19
53.81058120727539,2012-07-20
53.82013702392578,2012-07-23
53.676753997802734,2012-07-24
53.85837936401367,2012-07-25
55.34010314941406,2012-07-26
56.23870086669922,2012-07-27
56.79313659667969,2012-07-30
56.45857238769531,2012-07-31
55.81808090209961,2012-08-01
55.8849983215332,2012-08-02
56.58283233642578,2012-08-03
57.3571662902832,2012-08-06
57.4240837097168,2012-08-07
57.40496826171875,2012-08-08
57.634395599365234,2012-08-09
57.74911117553711,2012-08-10
57.739540100097656,2012-08-13
57.949851989746094,2012-08-14
58.733741760253906,2012-08-15
57.86381149291992,2012-08-16
57.844703674316406,2012-08-17
57.892494201660156,2012-08-20
57.108612060546875,2012-08-21
57.00346755981445,2012-08-22
56.69756317138672,2012-08-23
57.051265716552734,2012-08-24
57.252010345458984,2012-08-27
57.30936813354492,2012-08-28
57.40496826171875,2012-08-29
57.44319534301758,2012-08-30
57.1468505859375,2012-08-31
57.3284912109375,2012-09-04
57.548362731933594,2012-09-05
58.00721740722656,2012-09-06
57.39540481567383,2012-09-07
57.19464874267578,2012-09-10
57.39540481567383,2012-09-11
56.82183074951172,2012-09-12
57.414512634277344,2012-09-13
56.917423248291016,2012-09-14
57.28068923950195,2012-09-17
57.75865936279297,2012-09-18
58.332237243652344,2012-09-19
58.255760192871094,2012-09-20
58.79109191894531,2012-09-21
58.829322814941406,2012-09-24
58.5234260559082,2012-09-25
58.800655364990234,2012-09-26
59.39333724975586,2012-09-27
60.12942886352539,2012-09-28
60.38753128051758,2012-10-01
59.699249267578125,2012-10-02
60.8846321105957,2012-10-03
61.1044921875,2012-10-04
61.59203338623047,2012-10-05
61.67807388305664,2012-10-08
62.28988265991211,2012-10-09
62.509742736816406,2012-10-10
61.50599670410156,2012-10-11
62.34724426269531,2012-10-12
63.31276321411133,2012-10-15
63.427452087402344,2012-10-16
63.742923736572266,2012-10-17
63.762046813964844,2012-10-18
63.1884880065918,2012-10-19
62.806095123291016,2012-10-22
62.29943084716797,2012-10-23
62.662696838378906,2012-10-24
62.882572174072266,2012-10-25
63.15978240966797,2012-10-26
63.43700408935547,2012-10-31
63.68558120727539,2012-11-01
63.66644287109375,2012-11-02
63.23626708984375,2012-11-05
63.47526168823242,2012-11-06
64.02970886230469,2012-11-07
64.50770568847656,2012-11-08
64.26871490478516,2012-11-09
64.10619354248047,2012-11-12
63.80028533935547,2012-11-13
63.092872619628906,2012-11-14
61.98396301269531,2012-11-15
63.06420135498047,2012-11-16
64.05838775634766,2012-11-19
64.12532806396484,2012-11-20
64.28781127929688,2012-11-21
64.76580047607422,2012-11-23
64.28781127929688,2012-11-26
64.46943664550781,2012-11-27
64.81361389160156,2012-11-28
65.0812759399414,2012-11-29
65.78865814208984,2012-11-30
65.40628814697266,2012-12-03
65.50188446044922,2012-12-04
64.89962005615234,2012-12-05
65.31068420410156,2012-12-06
66.0372085571289,2012-12-07
65.86515045166016,2012-12-10
65.52101135253906,2012-12-11
66.1710433959961,2012-12-12
66.0180892944336,2012-12-13
66.55342864990234,2012-12-14
67.03141784667969,2012-12-17
66.73506927490234,2012-12-18
66.72550964355469,2012-12-19
66.9931640625,2012-12-20
67.77703857421875,2012-12-21
67.62409973144531,2012-12-24
67.31819152832031,2012-12-26
67.48069763183594,2012-12-27
67.1748046875,2012-12-28
67.8535385131836,2012-12-31
69.39260864257812,2013-01-02
68.31239318847656,2013-01-03
67.52848815917969,2013-01-04
66.71595001220703,2013-01-07
66.55342864990234,2013-01-08
66.70637512207031,2013-01-09
67.5093765258789,2013-01-10
67.69100189208984,2013-01-11
67.42337036132812,2013-01-14
67.00271606445312,2013-01-15
67.6623306274414,2013-01-16
68.34105682373047,2013-01-17
68.15943145751953,2013-01-18
68.44621276855469,2013-01-22
68.19766998291016,2013-01-23
68.68518829345703,2013-01-24
68.20723724365234,2013-01-25
68.27413177490234,2013-01-28
67.91087341308594,2013-01-29
67.00271606445312,2013-01-30
66.58211517333984,2013-01-31
67.2608413696289,2013-02-01
66.56297302246094,2013-02-04
67.27040100097656,2013-02-05
66.85932922363281,2013-02-06
66.1997299194336,2013-02-07
66.42916107177734,2013-02-08
66.22840118408203,2013-02-11
65.26287078857422,2013-02-12
64.47900390625,2013-02-13
65.10993957519531,2013-02-14
65.66439056396484,2013-02-15
64.90918731689453,2013-02-19
64.7466812133789,2013-02-20
64.76580047607422,2013-02-21
66.91670227050781,2013-02-22
67.04095458984375,2013-02-25
67.30863952636719,2013-02-26
67.60498046875,2013-02-27
67.98736572265625,2013-02-28
68.47489929199219,2013-03-01
69.22054290771484,2013-03-04
69.81322479248047,2013-03-05
69.77497863769531,2013-03-06
69.91838836669922,2013-03-07
70.0904541015625,2013-03-08
69.8418960571289,2013-03-11
69.19186401367188,2013-03-12
69.01979064941406,2013-03-13
68.70433807373047,2013-03-14
68.08293151855469,2013-03-15
67.63365936279297,2013-03-18
67.53805541992188,2013-03-19
67.99691772460938,2013-03-20
67.95866394042969,2013-03-21
68.73300170898438,2013-03-22
68.65652465820312,2013-03-25
68.65652465820312,2013-03-26
69.10581970214844,2013-03-27
68.82859802246094,2013-03-28
68.92420959472656,2013-04-01
69.38304138183594,2013-04-02
68.91461944580078,2013-04-03
69.29702758789062,2013-04-04
69.72720336914062,2013-04-05
70.47283172607422,2013-04-08
70.62579345703125,2013-04-09
71.70600891113281,2013-04-10
71.82071685791016,2013-04-11
72.16485595703125,2013-04-12
71.14199829101562,2013-04-15
72.40386962890625,2013-04-16
71.65821075439453,2013-04-17
72.48033142089844,2013-04-18
72.71932983398438,2013-04-19
73.17817687988281,2013-04-22
73.56055450439453,2013-04-23
73.01567077636719,2013-04-24
74.65034484863281,2013-04-25
74.70769500732422,2013-04-26
74.44002532958984,2013-04-29
75.51071166992188,2013-04-30
75.26216888427734,2013-05-01
75.44377136230469,2013-05-02
75.76880645751953,2013-05-03
75.17611694335938,2013-05-06
75.81661224365234,2013-05-07
76.48577117919922,2013-05-08
76.16075897216797,2013-05-09
76.41886138916016,2013-05-10
76.46664428710938,2013-05-13
77.2887954711914,2013-05-14
77.17407989501953,2013-05-15
76.5240249633789,2013-05-16
77.22185516357422,2013-05-17
77.07845306396484,2013-05-20
77.13583374023438,2013-05-21
75.0614242553711,2013-05-22
75.13789367675781,2013-05-23
74.68859100341797,2013-05-24
73.98118591308594,2013-05-28
72.06927490234375,2013-05-29
72.40386962890625,2013-05-30
71.95455932617188,2013-05-31
71.94499969482422,2013-06-03
72.13617706298828,2013-06-04
71.55304718017578,2013-06-05
72.77666473388672,2013-06-06
72.82447052001953,2013-06-07
71.65821075439453,2013-06-10
71.18978881835938,2013-06-11
70.72138977050781,2013-06-12
72.29871368408203,2013-06-13
72.88184356689453,2013-06-14
72.27958679199219,2013-06-17
72.52814483642578,2013-06-18
70.60667419433594,2013-06-19
68.75212097167969,2013-06-20
68.58961486816406,2013-06-21
68.35061645507812,2013-06-24
68.36018371582031,2013-06-25
68.65652465820312,2013-06-26
71.16111755371094,2013-06-27
70.85520935058594,2013-06-28
70.89344787597656,2013-07-01
70.89344787597656,2013-07-02
70.72138977050781,2013-07-03
70.51107788085938,2013-07-05
71.00816345214844,2013-07-08
71.12287902832031,2013-07-09
72.59505462646484,2013-07-10
74.55475616455078,2013-07-11
75.44377136230469,2013-07-12
75.37686920166016,2013-07-15
75.19524383544922,2013-07-16
74.95624542236328,2013-07-17
75.23348999023438,2013-07-18
75.92176818847656,2013-07-19
75.3290786743164,2013-07-22
75.22390747070312,2013-07-23
74.67903900146484,2013-07-24
73.4649658203125,2013-07-25
73.13993835449219,2013-07-26
72.83404541015625,2013-07-29
72.23178100585938,2013-07-30
70.82655334472656,2013-07-31
71.03683471679688,2013-08-01
70.14779663085938,2013-08-02
72.05016326904297,2013-08-05
71.31407928466797,2013-08-06
70.3390121459961,2013-08-07
70.04264831542969,2013-08-08
70.20516204833984,2013-08-09
70.2147216796875,2013-08-12
70.03311157226562,2013-08-13
69.54554748535156,2013-08-14
69.0771255493164,2013-08-15
68.48445129394531,2013-08-16
68.5609359741211,2013-08-19
69.78456115722656,2013-08-20
69.15361022949219,2013-08-21
69.23965454101562,2013-08-22
70.23384857177734,2013-08-23
70.29119110107422,2013-08-26
71.02729034423828,2013-08-27
71.32363891601562,2013-08-28
71.80160522460938,2013-08-29
71.69644927978516,2013-08-30
71.89720153808594,2013-09-03
72.27958679199219,2013-09-04
72.01192474365234,2013-09-05
72.48033142089844,2013-09-06
73.62747192382812,2013-09-09
74.81287384033203,2013-09-10
75.10921478271484,2013-09-11
73.83779907226562,2013-09-12
73.13036346435547,2013-09-13
73.866455078125,2013-09-16
73.87602996826172,2013-09-17
73.99072265625,2013-09-18
74.02897644042969,2013-09-19
73.81867218017578,2013-09-20
73.81867218017578,2013-09-23
74.00985717773438,2013-09-24
74.55475616455078,2013-09-25
76.17986297607422,2013-09-26
76.31370544433594,2013-09-27
76.91595458984375,2013-09-30
75.92176818847656,2013-10-01
75.25257873535156,2013-10-02
74.22016906738281,2013-10-03
74.09588623046875,2013-10-04
74.61210632324219,2013-10-07
73.71350860595703,2013-10-08
73.70394134521484,2013-10-09
74.98491668701172,2013-10-10
75.86439514160156,2013-10-11
76.39018249511719,2013-10-14
76.41886138916016,2013-10-15
77.91969299316406,2013-10-16
80.46251678466797,2013-10-17
80.94050598144531,2013-10-18
82.26927947998047,2013-10-21
82.91934967041016,2013-10-22
81.71483612060547,2013-10-23
83.59806823730469,2013-10-24
83.4450912475586,2013-10-25
83.50247955322266,2013-10-28
84.71653747558594,2013-10-29
85.01288604736328,2013-10-30
83.54071044921875,2013-10-31
83.63630676269531,2013-11-01
83.86573791503906,2013-11-04
86.95343780517578,2013-11-05
87.7851333618164,2013-11-06
87.43144226074219,2013-11-07
87.56525421142578,2013-11-08
87.25935363769531,2013-11-11
86.75270080566406,2013-11-12
86.17913818359375,2013-11-13
85.46217346191406,2013-11-14
86.03572845458984,2013-11-15
85.94013977050781,2013-11-18
84.68785095214844,2013-11-19
82.71857452392578,2013-11-20
81.71483612060547,2013-11-21
81.0169906616211,2013-11-22
81.1890640258789,2013-11-25
81.94425201416016,2013-11-26
81.81998443603516,2013-11-27
81.41849517822266,2013-11-29
82.14501953125,2013-12-02
81.65747833251953,2013-12-03
82.19281768798828,2013-12-04
82.48916625976562,2013-12-05
83.2730484008789,2013-12-06
83.47378540039062,2013-12-09
83.07228088378906,2013-12-10
82.9384536743164,2013-12-11
82.67079162597656,2013-12-12
83.68409729003906,2013-12-13
81.6861572265625,2013-12-16
81.24640655517578,2013-12-17
82.08766174316406,2013-12-18
83.36863708496094,2013-12-19
83.22525024414062,2013-12-20
83.71276092529297,2013-12-23
84.25767517089844,2013-12-24
84.37239074707031,2013-12-26
84.21944427490234,2013-12-27
85.40483093261719,2013-12-30
85.88278198242188,2013-12-31
84.52535247802734,2014-01-02
83.94220733642578,2014-01-03
83.9517822265625,2014-01-06
84.65917205810547,2014-01-07
85.11803436279297,2014-01-08
83.97087097167969,2014-01-09
84.42974090576172,2014-01-10
85.19451141357422,2014-01-13
86.58062744140625,2014-01-14
86.67622375488281,2014-01-15
86.72404479980469,2014-01-16
86.04530334472656,2014-01-17
86.6571044921875,2014-01-21
87.44098663330078,2014-01-22
88.69327545166016,2014-01-23
85.98794555664062,2014-01-24
85.65336608886719,2014-01-27
85.96883392333984,2014-01-28
86.58062744140625,2014-01-29
88.22488403320312,2014-01-30
88.66460418701172,2014-01-31
87.93809509277344,2014-02-03
87.58440399169922,2014-02-04
87.67999267578125,2014-02-05
87.9476547241211,2014-02-06
88.81758117675781,2014-02-07
89.06611633300781,2014-02-10
90.55740356445312,2014-02-11
90.02206420898438,2014-02-12
90.94934844970703,2014-02-13
92.11560821533203,2014-02-14
92.34503936767578,2014-02-18
93.38701629638672,2014-02-19
94.8400650024414,2014-02-20
92.95685577392578,2014-02-21
91.67586517333984,2014-02-24
91.14051818847656,2014-02-25
88.70286560058594,2014-02-26
90.71036529541016,2014-02-27
90.97801208496094,2014-02-28
90.98757934570312,2014-03-03
91.58983612060547,2014-03-04
91.04492950439453,2014-03-05
91.3221664428711,2014-03-06
90.89198303222656,2014-03-07
90.3948745727539,2014-03-10
90.80594635009766,2014-03-11
91.00669860839844,2014-03-12
90.69123077392578,2014-03-13
90.77726745605469,2014-03-14
90.34709167480469,2014-03-17
90.54782104492188,2014-03-18
89.61100769042969,2014-03-19
89.3911361694336,2014-03-20
87.84249877929688,2014-03-21
87.3645248413086,2014-03-24
86.55195617675781,2014-03-25
86.38945007324219,2014-03-26
89.15215301513672,2014-03-27
88.1866226196289,2014-03-28
86.95343780517578,2014-03-31
87.12554168701172,2014-04-01
86.0166244506836,2014-04-02
86.17913818359375,2014-04-03
84.25767517089844,2014-04-04
83.5502700805664,2014-04-07
83.989990234375,2014-04-08
86.255615234375,2014-04-09
85.1562728881836,2014-04-10
84.33413696289062,2014-04-11
84.13338470458984,2014-04-14
84.12384796142578,2014-04-15
85.94013977050781,2014-04-16
87.15422058105469,2014-04-17
87.87117004394531,2014-04-21
88.157958984375,2014-04-22
87.00126647949219,2014-04-23
86.64752960205078,2014-04-24
85.96883392333984,2014-04-25
85.17538452148438,2014-04-28
85.73939514160156,2014-04-29
85.80632019042969,2014-04-30
86.57108306884766,2014-05-01
90.71036529541016,2014-05-02
92.26854705810547,2014-05-05
92.27809143066406,2014-05-06
92.11560821533203,2014-05-07
92.53621673583984,2014-05-08
92.9185791015625,2014-05-09
93.78852081298828,2014-05-12
94.79226684570312,2014-05-13
96.39827728271484,2014-05-14
95.23200988769531,2014-05-15
95.77689361572266,2014-05-16
95.69085693359375,2014-05-19
95.80560302734375,2014-05-20
96.39827728271484,2014-05-21
97.01966094970703,2014-05-22
96.16883087158203,2014-05-23
95.96808624267578,2014-05-27
96.02543640136719,2014-05-28
96.27400207519531,2014-05-29
97.02921295166016,2014-05-30
95.97763061523438,2014-06-02
95.38494110107422,2014-06-03
96.08281707763672,2014-06-04
95.67173767089844,2014-06-05
96.00634002685547,2014-06-06
95.83424377441406,2014-06-09
95.83424377441406,2014-06-10
95.79602813720703,2014-06-11
95.44232940673828,2014-06-12
93.8363265991211,2014-06-13
93.46349334716797,2014-06-16
93.3392333984375,2014-06-17
93.43480682373047,2014-06-18
94.19003295898438,2014-06-19
94.34297943115234,2014-06-20
93.90324401855469,2014-06-23
94.30473327636719,2014-06-24
95.79602813720703,2014-06-25
95.40409088134766,2014-06-26
97.16303253173828,2014-06-27
97.7939682006836,2014-06-30
97.44981384277344,2014-07-01
97.13434600830078,2014-07-02
97.24906921386719,2014-07-03
96.9049072265625,2014-07-07
96.1879653930664,2014-07-08
98.88375091552734,2014-07-09
99.55290222167969,2014-07-10
99.074951171875,2014-07-11
99.46688079833984,2014-07-14
99.19921875,2014-07-15
99.83013153076172,2014-07-16
98.62565612792969,2014-07-17
99.40953063964844,2014-07-18
99.93529510498047,2014-07-21
99.74409484863281,2014-07-22
99.88748931884766,2014-07-23
98.9219970703125,2014-07-24
98.67342376708984,2014-07-25
101.97147369384766,2014-07-28
101.78985595703125,2014-07-29
104.16060638427734,2014-07-30
102.22003173828125,2014-07-31
101.49349975585938,2014-08-01
100.32723236083984,2014-08-04
100.14559936523438,2014-08-05
101.99059295654297,2014-08-06
102.3634262084961,2014-08-07
105.62321472167969,2014-08-08
104.6672592163086,2014-08-11
104.8106689453125,2014-08-12
104.14148712158203,2014-08-13
104.31356048583984,2014-08-14
103.78778076171875,2014-08-15
104.47606658935547,2014-08-18
103.26201629638672,2014-08-19
104.44739532470703,2014-08-20
104.52388763427734,2014-08-21
103.8069076538086,2014-08-22
105.19304656982422,2014-08-25
105.25996398925781,2014-08-26
105.73792266845703,2014-08-27
105.79527282714844,2014-08-28
105.43202209472656,2014-08-29
105.60408782958984,2014-09-02
106.11074829101562,2014-09-03
106.59828186035156,2014-09-04
107.98442077636719,2014-09-05
108.5579833984375,2014-09-08
107.73587036132812,2014-09-09
107.86014556884766,2014-09-10
108.64401245117188,2014-09-11
107.28657531738281,2014-09-12
106.44532775878906,2014-09-15
108.17561340332031,2014-09-16
108.2520980834961,2014-09-17
107.87925720214844,2014-09-18
107.19094848632812,2014-09-19
104.82977294921875,2014-09-22
104.85844421386719,2014-09-23
105.84307861328125,2014-09-24
104.46651458740234,2014-09-25
106.69387817382812,2014-09-26
105.86219024658203,2014-09-29
106.0151596069336,2014-09-30
104.62901306152344,2014-10-01
104.56209564208984,2014-10-02
106.56005096435547,2014-10-03
106.99977111816406,2014-10-06
105.61365509033203,2014-10-07
106.37841033935547,2014-10-08
105.04963684082031,2014-10-09
103.07083129882812,2014-10-10
101.58907318115234,2014-10-13
101.70381927490234,2014-10-14
102.14353942871094,2014-10-15
101.904541015625,2014-10-16
103.52969360351562,2014-10-17
104.18929290771484,2014-10-20
105.92913055419922,2014-10-21
105.13567352294922,2014-10-22
105.72835540771484,2014-10-23
106.65565490722656,2014-10-24
107.36304473876953,2014-10-27
108.08000183105469,2014-10-28
107.5064468383789,2014-10-29
109.3609848022461,2014-10-30
107.38217163085938,2014-10-31
107.38217163085938,2014-11-03
105.81440734863281,2014-11-04
105.54674530029297,2014-11-05
106.73213195800781,2014-11-06
109.5713119506836,2014-11-07
108.29032135009766,2014-11-10
107.46820068359375,2014-11-11
108.2138442993164,2014-11-12
107.56377410888672,2014-11-13
108.0608901977539,2014-11-14
108.3094482421875,2014-11-17
109.82940673828125,2014-11-18
109.17937469482422,2014-11-19
111.02436828613281,2014-11-20
112.20014953613281,2014-11-21
112.40093231201172,2014-11-24
114.67608642578125,2014-11-25
115.1158218383789,2014-11-26
116.31077575683594,2014-11-28
114.66651153564453,2014-12-01
111.02436828613281,2014-12-02
111.21556091308594,2014-12-03
110.55594635009766,2014-12-04
109.6573257446289,2014-12-05
108.11824798583984,2014-12-08
108.1278076171875,2014-12-09
105.823974609375,2014-12-10
105.12612915039062,2014-12-11
105.26953887939453,2014-12-12
105.33641815185547,2014-12-15
104.37091064453125,2014-12-16
106.60783386230469,2014-12-17
108.63447570800781,2014-12-18
108.16605377197266,2014-12-19
108.51020050048828,2014-12-22
108.59622192382812,2014-12-23
108.28076934814453,2014-12-24
107.69763946533203,2014-12-26
107.43952941894531,2014-12-29
107.31526184082031,2014-12-30
105.88131713867188,2014-12-31
106.0820541381836,2015-01-02
104.40914916992188,2015-01-05
103.86424255371094,2015-01-06
105.28864288330078,2015-01-07
106.34015655517578,2015-01-08
105.96737670898438,2015-01-09
105.63276672363281,2015-01-12
105.71879577636719,2015-01-13
105.10699462890625,2015-01-14
103.61571502685547,2015-01-15
104.6959228515625,2015-01-16
105.45113372802734,2015-01-20
106.48356628417969,2015-01-21
111.33980560302734,2015-01-22
113.16566467285156,2015-01-23
113.89220428466797,2015-01-26
114.70476531982422,2015-01-27
112.81196594238281,2015-01-28
113.67233276367188,2015-01-29
111.5596694946289,2015-01-30
112.80242156982422,2015-02-02
112.73550415039062,2015-02-03
113.50025939941406,2015-02-04
114.26502990722656,2015-02-05
112.6877212524414,2015-02-06
111.11994934082031,2015-02-09
113.17524719238281,2015-02-10
114.10253143310547,2015-02-11
114.38929748535156,2015-02-12
116.31077575683594,2015-02-13
116.79830932617188,2015-02-17
116.78874206542969,2015-02-18
115.68940734863281,2015-02-19
115.90927124023438,2015-02-20
114.10253143310547,2015-02-23
112.62078857421875,2015-02-24
114.47533416748047,2015-02-25
114.7143325805664,2015-02-26
119.21687316894531,2015-02-27
119.80000305175781,2015-03-02
119.36981964111328,2015-03-03
119.91472625732422,2015-03-04
119.10215759277344,2015-03-05
116.5306396484375,2015-03-06
116.9607925415039,2015-03-09
115.14448547363281,2015-03-10
114.6378402709961,2015-03-11
115.62248992919922,2015-03-12
114.18854522705078,2015-03-13
113.64366149902344,2015-03-16
113.61500549316406,2015-03-17
115.42172241210938,2015-03-18
114.76212310791016,2015-03-19
117.16156768798828,2015-03-20
116.40635681152344,2015-03-23
116.03353118896484,2015-03-24
113.7392578125,2015-03-25
113.9782485961914,2015-03-26
115.42172241210938,2015-03-27
114.89595031738281,2015-03-30
111.94206237792969,2015-03-31
114.21722412109375,2015-04-01
114.8481674194336,2015-04-02
115.2783432006836,2015-04-06
114.34149169921875,2015-04-07
112.85021209716797,2015-04-08
113.27083587646484,2015-04-09
112.48695373535156,2015-04-10
113.48114013671875,2015-04-13
113.83484649658203,2015-04-14
114.31281280517578,2015-04-15
115.1158218383789,2015-04-16
114.47533416748047,2015-04-17
116.47327423095703,2015-04-20
116.5688705444336,2015-04-21
117.29539489746094,2015-04-22
118.90141296386719,2015-04-23
115.84235382080078,2015-04-24
114.02603912353516,2015-04-27
112.84064483642578,2015-04-28
111.64572143554688,2015-04-29
110.71842956542969,2015-04-30
111.07215118408203,2015-05-01
111.20598602294922,2015-05-04
109.2080307006836,2015-05-05
109.49483489990234,2015-05-06
108.87345886230469,2015-05-07
110.84269714355469,2015-05-08
110.08750915527344,2015-05-11
110.35517883300781,2015-05-12
110.45076751708984,2015-05-13
111.18685913085938,2015-05-14
112.95537567138672,2015-05-15
113.12742614746094,2015-05-18
111.29200744628906,2015-05-19
109.64777374267578,2015-05-20
108.5484390258789,2015-05-21
108.40503692626953,2015-05-22
107.95573425292969,2015-05-26
107.77411651611328,2015-05-27
107.58292388916016,2015-05-28
106.88506317138672,2015-05-29
110.06839752197266,2015-06-01
109.93456268310547,2015-06-02
109.17937469482422,2015-06-03
112.89801788330078,2015-06-04
111.7986831665039,2015-06-05
111.27290344238281,2015-06-08
110.88096618652344,2015-06-09
111.7413101196289,2015-06-10
111.47364044189453,2015-06-11
111.84646606445312,2015-06-12
112.57298278808594,2015-06-15
112.23841094970703,2015-06-16
112.46784210205078,2015-06-17
115.15406036376953,2015-06-18
114.47533416748047,2015-06-19
114.43710327148438,2015-06-22
114.86727905273438,2015-06-23
113.79662322998047,2015-06-24
114.31281280517578,2015-06-25
112.142822265625,2015-06-26
110.52723693847656,2015-06-29
109.9058837890625,2015-06-30
111.11038208007812,2015-07-01
111.05302429199219,2015-07-02
110.45076751708984,2015-07-06
110.71842956542969,2015-07-07
109.87721252441406,2015-07-08
110.52723693847656,2015-07-09
111.47364044189453,2015-07-10
110.6706314086914,2015-07-13
111.3589096069336,2015-07-14
111.33980560302734,2015-07-15
111.64572143554688,2015-07-16
110.03971099853516,2015-07-17
110.74710845947266,2015-07-20
111.23465728759766,2015-07-21
110.68976593017578,2015-07-22
114.0833969116211,2015-07-23
112.42960357666016,2015-07-24
110.92875671386719,2015-07-27
111.92294311523438,2015-07-28
111.66484069824219,2015-07-29
113.00316619873047,2015-07-30
115.40262603759766,2015-07-31
115.89970397949219,2015-08-03
115.89970397949219,2015-08-04
115.41217041015625,2015-08-05
116.12914276123047,2015-08-06
116.40635681152344,2015-08-07
118.02193450927734,2015-08-10
118.81536102294922,2015-08-11
