TGT,Date
1.8603211641311646,1986-11-10
1.8296562433242798,1986-11-11
1.8296562433242798,1986-11-12
1.7632169723510742,1986-11-13
1.7667081356048584,1986-11-14
1.7410293817520142,1986-11-17
1.730758547782898,1986-11-18
1.699944019317627,1986-11-19
1.7718454599380493,1986-11-20
1.7667081356048584,1986-11-21
1.8129308223724365,1986-11-24
1.8386101722717285,1986-11-25
1.8283376693725586,1986-11-26
1.8283376693725586,1986-11-28
1.8232026100158691,1986-12-01
1.864288568496704,1986-12-02
1.8848322629928589,1986-12-03
1.8899669647216797,1986-12-04
1.8745596408843994,1986-12-05
1.8694233894348145,1986-12-08
1.8334747552871704,1986-12-09
1.8386101722717285,1986-12-10
1.7975231409072876,1986-12-11
1.7872519493103027,1986-12-12
1.7821154594421387,1986-12-15
1.7821154594421387,1986-12-16
1.7718454599380493,1986-12-17
1.7667081356048584,1986-12-18
1.7872519493103027,1986-12-19
1.8026589155197144,1986-12-22
1.7923870086669922,1986-12-23
1.7872519493103027,1986-12-24
1.7667081356048584,1986-12-26
1.7615729570388794,1986-12-29
1.7513014078140259,1986-12-30
1.7461652755737305,1986-12-31
1.7718454599380493,1987-01-02
1.7821154594421387,1987-01-05
1.8077950477600098,1987-01-06
1.8437447547912598,1987-01-07
1.8077950477600098,1987-01-08
1.7769807577133179,1987-01-09
1.7615729570388794,1987-01-12
1.7461652755737305,1987-01-13
1.7461652755737305,1987-01-14
1.7564369440078735,1987-01-15
1.7821154594421387,1987-01-16
1.7564369440078735,1987-01-19
1.7667081356048584,1987-01-20
1.7564369440078735,1987-01-21
1.7821154594421387,1987-01-22
1.7513014078140259,1987-01-23
1.7718454599380493,1987-01-26
1.8077950477600098,1987-01-27
1.8077950477600098,1987-01-28
1.7821154594421387,1987-01-29
1.6948076486587524,1987-01-30
1.730758547782898,1987-02-02
1.725622534751892,1987-02-03
1.730758547782898,1987-02-04
1.7358944416046143,1987-02-05
1.6948076486587524,1987-02-06
1.6794008016586304,1987-02-09
1.663993000984192,1987-02-10
1.6537220478057861,1987-02-11
1.6383140087127686,1987-02-12
1.652984380722046,1987-02-13
1.7149709463119507,1987-02-17
1.7872904539108276,1987-02-18
1.844110369682312,1987-02-19
1.844110369682312,1987-02-20
1.797620415687561,1987-02-23
1.7924554347991943,1987-02-24
1.7769585847854614,1987-02-25
1.7459641695022583,1987-02-26
1.7511305809020996,1987-02-27
1.7769585847854614,1987-03-02
1.7924554347991943,1987-03-03
1.8182839155197144,1987-03-04
1.8596071004867554,1987-03-05
1.8544423580169678,1987-03-06
1.8182839155197144,1987-03-09
1.8854352235794067,1987-03-10
1.8906015157699585,1987-03-11
1.8854352235794067,1987-03-12
1.833778738975525,1987-03-13
1.8647725582122803,1987-03-16
1.9164291620254517,1987-03-17
1.9474226236343384,1987-03-18
1.9319250583648682,1987-03-19
1.9474226236343384,1987-03-20
1.9939123392105103,1987-03-23
1.9680848121643066,1987-03-24
1.9422565698623657,1987-03-25
1.9164291620254517,1987-03-26
1.8906015157699585,1987-03-27
1.8492772579193115,1987-03-30
1.88027024269104,1987-03-31
1.8596071004867554,1987-04-01
1.8544423580169678,1987-04-02
1.8854352235794067,1987-04-03
1.8854352235794067,1987-04-06
1.88027024269104,1987-04-07
1.8854352235794067,1987-04-08
1.8389458656311035,1987-04-09
1.797620415687561,1987-04-10
1.771793246269226,1987-04-13
1.694309949874878,1987-04-14
1.7201368808746338,1987-04-15
1.7511305809020996,1987-04-16
1.7872904539108276,1987-04-20
1.771793246269226,1987-04-21
1.7562973499298096,1987-04-22
1.771793246269226,1987-04-23
1.7149709463119507,1987-04-24
1.7201368808746338,1987-04-27
1.735634684562683,1987-04-28
1.7511305809020996,1987-04-29
1.771793246269226,1987-04-30
1.7769585847854614,1987-05-01
1.7872904539108276,1987-05-04
1.8286126852035522,1987-05-05
1.8079521656036377,1987-05-06
1.8027867078781128,1987-05-07
1.7872904539108276,1987-05-08
1.7924554347991943,1987-05-11
1.7666282653808594,1987-05-12
1.797620415687561,1987-05-13
1.7656328678131104,1987-05-14
1.7708244323730469,1987-05-15
1.781211495399475,1987-05-18
1.781211495399475,1987-05-19
1.781211495399475,1987-05-20
1.812369704246521,1987-05-21
1.8227554559707642,1987-05-22
1.9110366106033325,1987-05-26
1.9006502628326416,1987-05-27
1.9266163110733032,1987-05-28
1.9473885297775269,1987-05-29
1.9214231967926025,1987-06-01
1.983739972114563,1987-06-02
2.1031789779663086,1987-06-03
2.1758811473846436,1987-06-04
2.077214002609253,1987-06-05
2.0927932262420654,1987-06-08
2.1914608478546143,1987-06-09
2.2953226566314697,1987-06-10
2.2641634941101074,1987-06-11
2.2641634941101074,1987-06-12
2.1862664222717285,1987-06-15
2.279742956161499,1987-06-16
2.2485835552215576,1987-06-17
2.3368656635284424,1987-06-18
2.347252607345581,1987-06-19
2.243391513824463,1987-06-22
2.207040309906006,1987-06-23
2.118757963180542,1987-06-24
2.077214002609253,1987-06-25
2.118757963180542,1987-06-26
2.118757963180542,1987-06-29
2.1031789779663086,1987-06-30
2.056441068649292,1987-07-01
2.061635732650757,1987-07-02
2.056441068649292,1987-07-06
2.0876004695892334,1987-07-07
2.0720202922821045,1987-07-08
2.077214002609253,1987-07-09
2.061635732650757,1987-07-10
2.0668282508850098,1987-07-13
2.051248788833618,1987-07-14
2.0356693267822266,1987-07-15
2.0148983001708984,1987-07-16
1.994125247001648,1987-07-17
1.978546142578125,1987-07-20
1.983739972114563,1987-07-21
2.0304763317108154,1987-07-22
1.978546142578125,1987-07-23
2.1603026390075684,1987-07-24
2.144723415374756,1987-07-27
2.09798526763916,1987-07-28
2.139531373977661,1987-07-29
2.139531373977661,1987-07-30
2.1239519119262695,1987-07-31
2.134336233139038,1987-08-03
2.165494441986084,1987-08-04
2.1603026390075684,1987-08-05
2.1551096439361572,1987-08-06
2.1603026390075684,1987-08-07
2.1706888675689697,1987-08-10
2.1603026390075684,1987-08-11
2.1862664222717285,1987-08-12
2.165494441986084,1987-08-13
2.1907408237457275,1987-08-14
2.1594464778900146,1987-08-17
2.2324702739715576,1987-08-18
2.2220373153686523,1987-08-19
2.1855242252349854,1987-08-20
2.1959564685821533,1987-08-21
2.2116050720214844,1987-08-24
2.2168216705322266,1987-08-25
2.2376859188079834,1987-08-26
2.274198532104492,1987-08-27
2.2689828872680664,1987-08-28
2.2533342838287354,1987-08-31
2.2220373153686523,1987-09-01
2.180309534072876,1987-09-02
2.1646616458892822,1987-09-03
2.14379620552063,1987-09-04
2.086421012878418,1987-09-08
2.086421012878418,1987-09-09
2.0968523025512695,1987-09-10
2.1281490325927734,1987-09-11
2.180309534072876,1987-09-14
2.2220373153686523,1987-09-15
2.1855242252349854,1987-09-16
2.2063891887664795,1987-09-17
2.420246124267578,1987-09-18
2.388951063156128,1987-09-21
2.378519296646118,1987-09-22
2.472407579421997,1987-09-23
2.415031671524048,1987-09-24
2.4619762897491455,1987-09-25
2.430680513381958,1987-09-28
2.4932730197906494,1987-09-29
2.503706932067871,1987-09-30
2.4932730197906494,1987-10-01
2.4932730197906494,1987-10-02
2.498487710952759,1987-10-05
2.472407579421997,1987-10-06
2.4619762897491455,1987-10-07
2.420246124267578,1987-10-08
2.362870216369629,1987-10-09
2.295062303543091,1987-10-12
2.274198532104492,1987-10-13
2.2063891887664795,1987-10-14
2.0655550956726074,1987-10-15
1.8673468828201294,1987-10-16
1.2518534660339355,1987-10-19
1.1996915340423584,1987-10-20
1.2831482887268066,1987-10-21
1.2101233005523682,1987-10-22
1.189259648323059,1987-10-23
1.0849385261535645,1987-10-26
1.116235613822937,1987-10-27
1.1579631567001343,1987-10-28
1.2831482887268066,1987-10-29
1.3092283010482788,1987-10-30
1.3300929069519043,1987-11-02
1.3144445419311523,1987-11-03
1.2935799360275269,1987-11-04
1.2675002813339233,1987-11-05
1.2831482887268066,1987-11-06
1.2622840404510498,1987-11-09
1.2362037897109985,1987-11-10
1.2622840404510498,1987-11-11
1.2935799360275269,1987-11-12
1.2675002813339233,1987-11-13
1.2666603326797485,1987-11-16
1.224612832069397,1987-11-17
1.224612832069397,1987-11-18
1.1825659275054932,1987-11-19
1.198333501815796,1987-11-20
1.1825659275054932,1987-11-23
1.198333501815796,1987-11-24
1.224612832069397,1987-11-25
1.2141015529632568,1987-11-27
1.1405205726623535,1987-11-30
1.1562873125076294,1987-12-01
1.1510313749313354,1987-12-02
1.093216896057129,1987-12-03
1.0721930265426636,1987-12-04
1.0721930265426636,1987-12-07
1.1300071477890015,1987-12-08
1.1405205726623535,1987-12-09
1.1194957494735718,1987-12-10
1.1037280559539795,1987-12-11
1.1457749605178833,1987-12-14
1.1667981147766113,1987-12-15
1.240380048751831,1987-12-16
1.198333501815796,1987-12-17
1.2035894393920898,1987-12-18
1.2035894393920898,1987-12-21
1.1930772066116333,1987-12-22
1.2141015529632568,1987-12-23
1.198333501815796,1987-12-24
1.1457749605178833,1987-12-28
1.1667981147766113,1987-12-29
1.1825659275054932,1987-12-30
1.1615428924560547,1987-12-31
1.2614047527313232,1988-01-04
1.2614047527313232,1988-01-05
1.3087066411972046,1988-01-06
1.4085679054260254,1988-01-07
1.303450107574463,1988-01-08
1.2929385900497437,1988-01-11
1.271915316581726,1988-01-12
1.2929385900497437,1988-01-13
1.298194408416748,1988-01-14
1.313962459564209,1988-01-15
1.3454978466033936,1988-01-18
1.3297293186187744,1988-01-19
1.2561479806900024,1988-01-20
1.271915316581726,1988-01-21
1.3192176818847656,1988-01-22
1.3454978466033936,1988-01-25
1.4295907020568848,1988-01-26
1.4243360757827759,1988-01-27
1.445359230041504,1988-01-28
1.4663827419281006,1988-01-29
1.445359230041504,1988-02-01
1.4243360757827759,1988-02-02
1.4506137371063232,1988-02-03
1.413823127746582,1988-02-04
1.3928005695343018,1988-02-05
1.3875449895858765,1988-02-08
1.403312087059021,1988-02-09
1.434847354888916,1988-02-10
1.4295907020568848,1988-02-11
1.4933500289916992,1988-02-12
1.5304182767868042,1988-02-16
1.54630446434021,1988-02-17
1.5568965673446655,1988-02-18
1.5833745002746582,1988-02-19
1.6204437017440796,1988-02-22
1.604556679725647,1988-02-23
1.6098525524139404,1988-02-24
1.572783350944519,1988-02-25
1.5780787467956543,1988-02-26
1.6416244506835938,1988-02-29
1.6416244506835938,1988-03-01
1.6204437017440796,1988-03-02
1.625738501548767,1988-03-03
1.625738501548767,1988-03-04
1.5992604494094849,1988-03-07
1.6786946058273315,1988-03-08
1.6839889287948608,1988-03-09
1.6204437017440796,1988-03-10
1.5992604494094849,1988-03-11
1.6416244506835938,1988-03-14
1.631032943725586,1988-03-15
1.631032943725586,1988-03-16
1.631032943725586,1988-03-17
1.604556679725647,1988-03-18
1.5886694192886353,1988-03-21
1.625738501548767,1988-03-22
1.631032943725586,1988-03-23
1.5568965673446655,1988-03-24
1.5568965673446655,1988-03-25
1.5621932744979858,1988-03-28
1.6098525524139404,1988-03-29
1.631032943725586,1988-03-30
1.604556679725647,1988-03-31
1.5886694192886353,1988-04-04
1.5886694192886353,1988-04-05
1.6098525524139404,1988-04-06
1.604556679725647,1988-04-07
1.5992604494094849,1988-04-08
1.5833745002746582,1988-04-11
1.5621932744979858,1988-04-12
1.5833745002746582,1988-04-13
1.6628073453903198,1988-04-14
1.5780787467956543,1988-04-15
1.593965768814087,1988-04-18
1.5568965673446655,1988-04-19
1.5304182767868042,1988-04-20
1.5304182767868042,1988-04-21
1.54630446434021,1988-04-22
1.5198274850845337,1988-04-25
1.5304182767868042,1988-04-26
1.5410106182098389,1988-04-27
1.54630446434021,1988-04-28
1.5092359781265259,1988-04-29
1.4880541563034058,1988-05-02
1.4721672534942627,1988-05-03
1.4509861469268799,1988-05-04
1.408619999885559,1988-05-05
1.3662563562393188,1988-05-06
1.4139162302017212,1988-05-09
1.4456896781921387,1988-05-10
1.5092359781265259,1988-05-11
1.4880541563034058,1988-05-12
1.5198274850845337,1988-05-13
1.4987074136734009,1988-05-16
1.42937171459198,1988-05-17
1.397371768951416,1988-05-18
1.3867034912109375,1988-05-19
1.4080381393432617,1988-05-20
1.3867034912109375,1988-05-23
1.4240390062332153,1988-05-24
1.42937171459198,1988-05-25
1.4347056150436401,1988-05-26
1.4240390062332153,1988-05-27
1.4773728847503662,1988-05-31
1.4827063083648682,1988-06-01
1.472038745880127,1988-06-02
1.4453727006912231,1988-06-03
1.4187040328979492,1988-06-06
1.4080381393432617,1988-06-07
1.4613738059997559,1988-06-08
1.4773728847503662,1988-06-09
1.4987074136734009,1988-06-10
1.4987074136734009,1988-06-13
1.5040403604507446,1988-06-14
1.4933741092681885,1988-06-15
1.4667056798934937,1988-06-16
1.4933741092681885,1988-06-17
1.5040403604507446,1988-06-20
1.536041498184204,1988-06-21
1.5253751277923584,1988-06-22
1.4933741092681885,1988-06-23
1.5147075653076172,1988-06-24
1.5147075653076172,1988-06-27
1.536041498184204,1988-06-28
1.5253751277923584,1988-06-29
1.5147075653076172,1988-06-30
1.5200403928756714,1988-07-01
1.536041498184204,1988-07-05
1.4827063083648682,1988-07-06
1.4987074136734009,1988-07-07
1.5040403604507446,1988-07-08
1.5147075653076172,1988-07-11
1.4987074136734009,1988-07-12
1.5040403604507446,1988-07-13
1.5200403928756714,1988-07-14
1.5093740224838257,1988-07-15
1.4933741092681885,1988-07-18
1.4827063083648682,1988-07-19
1.4987074136734009,1988-07-20
1.5040403604507446,1988-07-21
1.4987074136734009,1988-07-22
1.4987074136734009,1988-07-25
1.4987074136734009,1988-07-26
1.4933741092681885,1988-07-27
1.4933741092681885,1988-07-28
1.5200403928756714,1988-07-29
1.5307079553604126,1988-08-01
1.5200403928756714,1988-08-02
1.5147075653076172,1988-08-03
1.5040403604507446,1988-08-04
1.5040403604507446,1988-08-05
1.4987074136734009,1988-08-08
1.4880403280258179,1988-08-09
1.5040403604507446,1988-08-10
1.5093740224838257,1988-08-11
1.5307079553604126,1988-08-12
1.541666030883789,1988-08-15
1.5738964080810547,1988-08-16
1.5738964080810547,1988-08-17
1.6437275409698486,1988-08-18
1.6705853939056396,1988-08-19
1.6114975214004517,1988-08-22
1.6168690919876099,1988-08-23
1.6061255931854248,1988-08-24
1.5900108814239502,1988-08-25
1.5900108814239502,1988-08-26
1.6168690919876099,1988-08-29
1.622240662574768,1988-08-30
1.6007542610168457,1988-08-31
1.5953824520111084,1988-09-01
1.6276124715805054,1988-09-02
1.6329847574234009,1988-09-06
1.6329847574234009,1988-09-07
1.6276124715805054,1988-09-08
1.6114975214004517,1988-09-09
1.6007542610168457,1988-09-12
1.6114975214004517,1988-09-13
1.6490987539291382,1988-09-14
1.6598416566848755,1988-09-15
1.6974444389343262,1988-09-16
1.7511603832244873,1988-09-19
1.7135589122772217,1988-09-20
1.7081876993179321,1988-09-21
1.7296737432479858,1988-09-22
1.7404168844223022,1988-09-23
1.7243024110794067,1988-09-26
1.7350455522537231,1988-09-27
1.7296737432479858,1988-09-28
1.7511603832244873,1988-09-29
1.7672758102416992,1988-09-30
1.7619043588638306,1988-10-03
1.772648572921753,1988-10-04
1.772648572921753,1988-10-05
1.7404168844223022,1988-10-06
1.7619043588638306,1988-10-07
1.7941336631774902,1988-10-10
1.8263646364212036,1988-10-11
1.7941336631774902,1988-10-12
1.8102482557296753,1988-10-13
1.815619945526123,1988-10-14
1.8102482557296753,1988-10-17
1.8371074199676514,1988-10-18
1.890824794769287,1988-10-19
1.9230544567108154,1988-10-20
1.9391676187515259,1988-10-21
1.9069377183914185,1988-10-24
1.8693366050720215,1988-10-25
1.847851276397705,1988-10-26
1.8102482557296753,1988-10-27
1.847851276397705,1988-10-28
1.863964557647705,1988-10-31
1.8800798654556274,1988-11-01
1.8532224893569946,1988-11-02
1.8585941791534424,1988-11-03
1.8263646364212036,1988-11-04
1.7887624502182007,1988-11-07
1.7941336631774902,1988-11-08
1.772648572921753,1988-11-09
1.7672758102416992,1988-11-10
1.7081876993179321,1988-11-11
1.6975911855697632,1988-11-14
1.7138102054595947,1988-11-15
1.6759651899337769,1988-11-16
1.6705588102340698,1988-11-17
1.6759651899337769,1988-11-18
1.692184567451477,1988-11-21
1.740841031074524,1988-11-22
1.7516534328460693,1988-11-23
1.7192167043685913,1988-11-25
1.7246222496032715,1988-11-28
1.7786871194839478,1988-11-29
1.8219367265701294,1988-11-30
1.7732808589935303,1988-12-01
1.7570620775222778,1988-12-02
1.7732808589935303,1988-12-05
1.7894989252090454,1988-12-06
1.8165310621261597,1988-12-07
1.7786871194839478,1988-12-08
1.7786871194839478,1988-12-09
1.7624664306640625,1988-12-12
1.7516534328460693,1988-12-13
1.7246222496032715,1988-12-14
1.7029978036880493,1988-12-15
1.7192167043685913,1988-12-16
1.7138102054595947,1988-12-19
1.7138102054595947,1988-12-20
1.7029978036880493,1988-12-21
1.692184567451477,1988-12-22
1.6867791414260864,1988-12-23
1.6759651899337769,1988-12-27
1.6813719272613525,1988-12-28
1.708404302597046,1988-12-29
1.7138102054595947,1988-12-30
1.6867791414260864,1989-01-03
1.6867791414260864,1989-01-04
1.7029978036880493,1989-01-05
1.6975911855697632,1989-01-06
1.740841031074524,1989-01-09
1.740841031074524,1989-01-10
1.7732808589935303,1989-01-11
1.7949050664901733,1989-01-12
1.7624664306640625,1989-01-13
1.7570620775222778,1989-01-16
1.7678735256195068,1989-01-17
1.7786871194839478,1989-01-18
1.7732808589935303,1989-01-19
1.7786871194839478,1989-01-20
1.7894989252090454,1989-01-23
1.8003110885620117,1989-01-24
1.8219367265701294,1989-01-25
1.8489683866500854,1989-01-26
1.8435615301132202,1989-01-27
1.8597815036773682,1989-01-30
1.9030324220657349,1989-01-31
1.9300633668899536,1989-02-01
1.9408758878707886,1989-02-02
1.9138433933258057,1989-02-03
1.8976258039474487,1989-02-06
1.9354705810546875,1989-02-07
1.994940161705017,1989-02-08
1.994940161705017,1989-02-09
1.967908263206482,1989-02-10
1.9692133665084839,1989-02-13
2.00185227394104,1989-02-14
2.0453715324401855,1989-02-15
2.0127320289611816,1989-02-16
1.9855321645736694,1989-02-17
1.9692133665084839,1989-02-21
1.9311347007751465,1989-02-22
1.942014455795288,1989-02-23
1.9148157835006714,1989-02-24
1.958333134651184,1989-02-27
1.958333134651184,1989-02-28
1.9039348363876343,1989-03-01
1.9202556610107422,1989-03-02
1.9637722969055176,1989-03-03
2.0344908237457275,1989-03-06
2.0290513038635254,1989-03-07
2.061690330505371,1989-03-08
2.0290513038635254,1989-03-09
2.0290513038635254,1989-03-10
2.0453715324401855,1989-03-13
2.0344908237457275,1989-03-14
2.0344908237457275,1989-03-15
2.0344908237457275,1989-03-16
1.9692133665084839,1989-03-17
1.9637722969055176,1989-03-20
1.9528933763504028,1989-03-21
1.925694465637207,1989-03-22
1.8930559158325195,1989-03-23
1.9202556610107422,1989-03-27
1.9311347007751465,1989-03-28
1.925694465637207,1989-03-29
1.9365744590759277,1989-03-30
1.9746534824371338,1989-03-31
2.0127320289611816,1989-04-03
1.9909723997116089,1989-04-04
1.9909723997116089,1989-04-05
1.9746534824371338,1989-04-06
1.9746534824371338,1989-04-07
2.0127320289611816,1989-04-10
2.007291793823242,1989-04-11
2.00185227394104,1989-04-12
2.0236124992370605,1989-04-13
2.0344908237457275,1989-04-14
2.039931297302246,1989-04-17
2.08888840675354,1989-04-18
2.083449602127075,1989-04-19
2.061690330505371,1989-04-20
2.0562503337860107,1989-04-21
2.0508103370666504,1989-04-24
2.067129611968994,1989-04-25
2.0562503337860107,1989-04-26
2.0780105590820312,1989-04-27
2.072567939758301,1989-04-28
2.067129611968994,1989-05-01
2.0943284034729004,1989-05-02
2.1106488704681396,1989-05-03
2.148726463317871,1989-05-04
2.137848377227783,1989-05-05
2.116088628768921,1989-05-08
2.105208396911621,1989-05-09
2.1324069499969482,1989-05-10
2.1868059635162354,1989-05-11
2.2140045166015625,1989-05-12
2.2536070346832275,1989-05-15
2.2481372356414795,1989-05-16
2.3083062171936035,1989-05-17
2.319246292114258,1989-05-18
2.395825147628784,1989-05-19
2.3794147968292236,1989-05-22
2.352065086364746,1989-05-23
2.352065086364746,1989-05-24
2.352065086364746,1989-05-25
2.357534885406494,1989-05-26
2.3247148990631104,1989-05-30
2.357534885406494,1989-05-31
2.3630051612854004,1989-06-01
2.357534885406494,1989-06-02
2.319246292114258,1989-06-05
2.352065086364746,1989-06-06
2.3684754371643066,1989-06-07
2.373945474624634,1989-06-08
2.3630051612854004,1989-06-09
2.357534885406494,1989-06-12
2.3301868438720703,1989-06-13
2.313776731491089,1989-06-14
2.242666006088257,1989-06-15
2.2536070346832275,1989-06-16
2.2371959686279297,1989-06-19
2.270017623901367,1989-06-20
2.2371959686279297,1989-06-21
2.2536070346832275,1989-06-22
2.286426544189453,1989-06-23
2.3028366565704346,1989-06-26
2.2973666191101074,1989-06-27
2.231727361679077,1989-06-28
2.1770288944244385,1989-06-29
2.1715590953826904,1989-06-30
2.182497978210449,1989-07-03
2.1770288944244385,1989-07-05
2.2098467350006104,1989-07-06
2.270017623901367,1989-07-07
2.270017623901367,1989-07-10
2.2918965816497803,1989-07-11
2.3301868438720703,1989-07-12
2.352065086364746,1989-07-13
2.357534885406494,1989-07-14
2.3794147968292236,1989-07-17
2.3794147968292236,1989-07-18
2.3684754371643066,1989-07-19
2.41770601272583,1989-07-20
2.423173666000366,1989-07-21
2.406764030456543,1989-07-24
2.406764030456543,1989-07-25
2.483344078063965,1989-07-26
2.559922933578491,1989-07-27
2.538041830062866,1989-07-28
2.559922933578491,1989-07-31
2.5435118675231934,1989-08-01
2.5325734615325928,1989-08-02
2.5763332843780518,1989-08-03
2.554452657699585,1989-08-04
2.559922933578491,1989-08-07
2.5818026065826416,1989-08-08
2.5982141494750977,1989-08-09
2.6310322284698486,1989-08-10
2.625562906265259,1989-08-11
2.6873323917388916,1989-08-14
2.7367913722991943,1989-08-15
2.7312960624694824,1989-08-16
2.758772850036621,1989-08-17
2.753277540206909,1989-08-18
2.6983232498168945,1989-08-21
2.6598546504974365,1989-08-22
2.7148070335388184,1989-08-23
2.753277540206909,1989-08-24
2.7367913722991943,1989-08-25
2.703817129135132,1989-08-28
2.7697646617889404,1989-08-29
2.758772850036621,1989-08-30
2.703817129135132,1989-08-31
2.7367913722991943,1989-09-01
2.725799083709717,1989-09-05
2.6983232498168945,1989-09-06
2.6983232498168945,1989-09-07
2.6763408184051514,1989-09-08
2.6488633155822754,1989-09-11
2.6763408184051514,1989-09-12
2.6433682441711426,1989-09-13
2.588411569595337,1989-09-14
2.593907594680786,1989-09-15
2.6378731727600098,1989-09-18
2.6983232498168945,1989-09-19
2.7203047275543213,1989-09-20
2.7312960624694824,1989-09-21
2.725799083709717,1989-09-22
2.7203047275543213,1989-09-25
2.7312960624694824,1989-09-26
2.725799083709717,1989-09-27
2.7367913722991943,1989-09-28
2.7642688751220703,1989-09-29
2.7697646617889404,1989-10-02
2.7697646617889404,1989-10-03
2.808234930038452,1989-10-04
2.8027384281158447,1989-10-05
2.791747570037842,1989-10-06
2.8137290477752686,1989-10-09
2.8137290477752686,1989-10-10
2.791747570037842,1989-10-11
2.8137290477752686,1989-10-12
2.665348768234253,1989-10-13
2.65435791015625,1989-10-16
2.6433682441711426,1989-10-17
2.6873323917388916,1989-10-18
2.758772850036621,1989-10-19
2.8027384281158447,1989-10-20
2.791747570037842,1989-10-23
2.753277540206909,1989-10-24
2.7367913722991943,1989-10-25
2.753277540206909,1989-10-26
2.7367913722991943,1989-10-27
2.7312960624694824,1989-10-30
2.7862513065338135,1989-10-31
2.835712432861328,1989-11-01
2.8137290477752686,1989-11-02
2.8521993160247803,1989-11-03
2.7862513065338135,1989-11-06
2.808234930038452,1989-11-07
2.846703052520752,1989-11-08
2.819226026535034,1989-11-09
2.8576934337615967,1989-11-10
2.896162509918213,1989-11-13
2.886451005935669,1989-11-14
2.897488594055176,1989-11-15
2.897488594055176,1989-11-16
2.886451005935669,1989-11-17
2.886451005935669,1989-11-20
2.8754117488861084,1989-11-21
2.897488594055176,1989-11-22
2.903006076812744,1989-11-24
2.903006076812744,1989-11-27
2.831258535385132,1989-11-28
2.781587600708008,1989-11-29
2.759511709213257,1989-11-30
2.787106990814209,1989-12-01
2.7760684490203857,1989-12-04
2.787106990814209,1989-12-05
2.8091819286346436,1989-12-06
2.8202219009399414,1989-12-07
2.8202219009399414,1989-12-08
2.8202219009399414,1989-12-11
2.8091819286346436,1989-12-12
2.720878839492798,1989-12-13
2.68776535987854,1989-12-14
2.6491317749023438,1989-12-15
2.610499143600464,1989-12-18
2.588423252105713,1989-12-19
2.566345691680908,1989-12-20
2.6491317749023438,1989-12-21
2.709840774536133,1989-12-22
2.7263970375061035,1989-12-26
2.7539939880371094,1989-12-27
2.7705490589141846,1989-12-28
2.8091819286346436,1989-12-29
2.8643743991851807,1990-01-02
2.8919692039489746,1990-01-03
2.897488594055176,1990-01-04
2.903006076812744,1990-01-05
2.9306015968322754,1990-01-08
2.8919692039489746,1990-01-09
2.8919692039489746,1990-01-10
2.9085254669189453,1990-01-11
2.8257393836975098,1990-01-12
2.781587600708008,1990-01-15
2.7705490589141846,1990-01-16
2.7539939880371094,1990-01-17
2.731916666030884,1990-01-18
2.7043211460113525,1990-01-19
2.6436126232147217,1990-01-22
2.6767265796661377,1990-01-23
2.709840774536133,1990-01-24
2.6822450160980225,1990-01-25
2.6270551681518555,1990-01-26
2.6491317749023438,1990-01-29
2.6270551681518555,1990-01-30
2.632572650909424,1990-01-31
2.6767265796661377,1990-02-01
2.7263970375061035,1990-02-02
2.7484750747680664,1990-02-05
2.7263970375061035,1990-02-06
2.792625904083252,1990-02-07
2.8091819286346436,1990-02-08
2.8422980308532715,1990-02-09
2.814701557159424,1990-02-12
2.7905139923095703,1990-02-13
2.768324375152588,1990-02-14
2.7905139923095703,1990-02-15
2.7627735137939453,1990-02-16
2.735037088394165,1990-02-20
2.740584373474121,1990-02-21
2.740584373474121,1990-02-22
2.7072975635528564,1990-02-23
2.7072975635528564,1990-02-26
2.718393564224243,1990-02-27
2.7294888496398926,1990-02-28
2.7960622310638428,1990-03-01
2.845991373062134,1990-03-02
2.8237998485565186,1990-03-05
2.868182897567749,1990-03-06
2.895920753479004,1990-03-07
2.9569473266601562,1990-03-08
2.9292073249816895,1990-03-09
2.923659324645996,1990-03-12
3.001329183578491,1990-03-13
2.973590135574341,1990-03-14
2.9902310371398926,1990-03-15
3.0401628017425537,1990-03-16
3.0789973735809326,1990-03-19
3.067901372909546,1990-03-20
3.051257848739624,1990-03-21
2.9902310371398926,1990-03-22
3.001329183578491,1990-03-23
3.023519515991211,1990-03-26
3.0623528957366943,1990-03-27
3.056805372238159,1990-03-28
3.056805372238159,1990-03-29
3.056805372238159,1990-03-30
3.045710563659668,1990-04-02
3.101186990737915,1990-04-03
3.1067349910736084,1990-04-04
3.1067349910736084,1990-04-05
3.0845441818237305,1990-04-06
3.090092182159424,1990-04-09
3.1067349910736084,1990-04-10
3.0845441818237305,1990-04-11
3.140022039413452,1990-04-12
3.1733076572418213,1990-04-16
3.1844053268432617,1990-04-17
3.140022039413452,1990-04-18
3.067901372909546,1990-04-19
2.973590135574341,1990-04-20
2.9902310371398926,1990-04-23
2.9791359901428223,1990-04-24
3.0179712772369385,1990-04-25
3.0623528957366943,1990-04-26
3.0124239921569824,1990-04-27
3.001329183578491,1990-04-30
3.0068767070770264,1990-05-01
2.973590135574341,1990-05-02
3.0068767070770264,1990-05-03
3.045710563659668,1990-05-04
3.0845441818237305,1990-05-07
3.045710563659668,1990-05-08
3.023519515991211,1990-05-09
3.0346148014068604,1990-05-10
3.140022039413452,1990-05-11
3.1881802082061768,1990-05-14
3.2048981189727783,1990-05-15
3.216047525405884,1990-05-16
3.2383408546447754,1990-05-17
3.2439157962799072,1990-05-18
