DOCU,Date
130.44000244140625,2022-01-14
127.30999755859375,2022-01-18
126.98999786376953,2022-01-19
124.44000244140625,2022-01-20
116.12999725341797,2022-01-21
121.83000183105469,2022-01-24
117.80000305175781,2022-01-25
114.33000183105469,2022-01-26
110.69000244140625,2022-01-27
117.29000091552734,2022-01-28
125.7699966430664,2022-01-31
127.5,2022-02-01
121.56999969482422,2022-02-02
114.23999786376953,2022-02-03
118.45999908447266,2022-02-04
118.41000366210938,2022-02-07
121.87000274658203,2022-02-08
128.16000366210938,2022-02-09
127.22000122070312,2022-02-10
122.4800033569336,2022-02-11
120.77999877929688,2022-02-14
125.56999969482422,2022-02-15
120.13999938964844,2022-02-16
115.0,2022-02-17
110.27999877929688,2022-02-18
110.98999786376953,2022-02-22
106.3499984741211,2022-02-23
113.55999755859375,2022-02-24
115.06999969482422,2022-02-25
118.43000030517578,2022-02-28
117.9000015258789,2022-03-01
114.4000015258789,2022-03-02
108.66000366210938,2022-03-03
101.37999725341797,2022-03-04
95.05999755859375,2022-03-07
91.9800033569336,2022-03-08
98.05000305175781,2022-03-09
93.87999725341797,2022-03-10
75.01000213623047,2022-03-11
73.23999786376953,2022-03-14
76.63999938964844,2022-03-15
83.16999816894531,2022-03-16
87.26000213623047,2022-03-17
95.51000213623047,2022-03-18
95.86000061035156,2022-03-21
99.44999694824219,2022-03-22
100.16999816894531,2022-03-23
104.55000305175781,2022-03-24
100.44999694824219,2022-03-25
104.66999816894531,2022-03-28
111.23999786376953,2022-03-29
107.94999694824219,2022-03-30
107.12000274658203,2022-03-31
108.62999725341797,2022-04-01
112.27999877929688,2022-04-04
107.37000274658203,2022-04-05
102.69999694824219,2022-04-06
102.72000122070312,2022-04-07
101.94999694824219,2022-04-08
101.70999908447266,2022-04-11
98.76000213623047,2022-04-12
104.55999755859375,2022-04-13
99.52999877929688,2022-04-14
96.31999969482422,2022-04-18
102.02999877929688,2022-04-19
92.73999786376953,2022-04-20
87.41999816894531,2022-04-21
86.33000183105469,2022-04-22
89.94999694824219,2022-04-25
84.38999938964844,2022-04-26
82.70999908447266,2022-04-27
85.37000274658203,2022-04-28
81.0,2022-04-29
85.83000183105469,2022-05-02
83.94000244140625,2022-05-03
88.51000213623047,2022-05-04
80.93000030517578,2022-05-05
74.56999969482422,2022-05-06
68.62999725341797,2022-05-09
70.29000091552734,2022-05-10
67.5999984741211,2022-05-11
69.83999633789062,2022-05-12
79.16999816894531,2022-05-13
74.48999786376953,2022-05-16
75.25,2022-05-17
72.76000213623047,2022-05-18
78.18000030517578,2022-05-19
76.75,2022-05-20
78.2699966430664,2022-05-23
71.7300033569336,2022-05-24
77.69999694824219,2022-05-25
80.80999755859375,2022-05-26
86.23999786376953,2022-05-27
83.91000366210938,2022-05-31
82.12000274658203,2022-06-01
87.62999725341797,2022-06-02
83.77999877929688,2022-06-03
84.26000213623047,2022-06-06
87.73999786376953,2022-06-07
90.0999984741211,2022-06-08
87.36000061035156,2022-06-09
65.93000030517578,2022-06-10
59.119998931884766,2022-06-13
57.279998779296875,2022-06-14
60.470001220703125,2022-06-15
56.810001373291016,2022-06-16
60.54999923706055,2022-06-17
59.54999923706055,2022-06-21
62.04999923706055,2022-06-22
65.69999694824219,2022-06-23
68.75,2022-06-24
66.19000244140625,2022-06-27
61.66999816894531,2022-06-28
61.040000915527344,2022-06-29
57.380001068115234,2022-06-30
61.220001220703125,2022-07-01
65.31999969482422,2022-07-05
64.08999633789062,2022-07-06
67.44999694824219,2022-07-07
66.44999694824219,2022-07-08
63.11000061035156,2022-07-11
62.79999923706055,2022-07-12
61.70000076293945,2022-07-13
60.22999954223633,2022-07-14
63.43000030517578,2022-07-15
62.060001373291016,2022-07-18
64.06999969482422,2022-07-19
67.66000366210938,2022-07-20
67.4800033569336,2022-07-21
64.44999694824219,2022-07-22
63.400001525878906,2022-07-25
60.209999084472656,2022-07-26
64.2699966430664,2022-07-27
64.38999938964844,2022-07-28
63.97999954223633,2022-07-29
65.51000213623047,2022-08-01
67.01000213623047,2022-08-02
71.12000274658203,2022-08-03
71.19000244140625,2022-08-04
72.33999633789062,2022-08-05
74.31999969482422,2022-08-08
69.98999786376953,2022-08-09
75.38999938964844,2022-08-10
72.33999633789062,2022-08-11
74.33999633789062,2022-08-12
75.8499984741211,2022-08-15
73.7699966430664,2022-08-16
69.58999633789062,2022-08-17
69.75,2022-08-18
65.91999816894531,2022-08-19
63.060001373291016,2022-08-22
61.040000915527344,2022-08-23
60.95000076293945,2022-08-24
61.939998626708984,2022-08-25
58.02000045776367,2022-08-26
58.0,2022-08-29
58.56999969482422,2022-08-30
58.220001220703125,2022-08-31
55.70000076293945,2022-09-01
54.45000076293945,2022-09-02
53.79999923706055,2022-09-06
55.13999938964844,2022-09-07
57.95000076293945,2022-09-08
64.04000091552734,2022-09-09
65.66000366210938,2022-09-12
60.93000030517578,2022-09-13
60.54999923706055,2022-09-14
60.279998779296875,2022-09-15
56.58000183105469,2022-09-16
56.47999954223633,2022-09-19
55.540000915527344,2022-09-20
54.599998474121094,2022-09-21
54.0,2022-09-22
52.38999938964844,2022-09-23
51.66999816894531,2022-09-26
52.630001068115234,2022-09-27
55.310001373291016,2022-09-28
55.20000076293945,2022-09-29
53.470001220703125,2022-09-30
52.93000030517578,2022-10-03
55.880001068115234,2022-10-04
53.88999938964844,2022-10-05
51.56999969482422,2022-10-06
47.83000183105469,2022-10-07
46.27000045776367,2022-10-10
44.540000915527344,2022-10-11
45.349998474121094,2022-10-12
46.20000076293945,2022-10-13
44.0,2022-10-14
46.15999984741211,2022-10-17
48.4900016784668,2022-10-18
46.54999923706055,2022-10-19
46.65999984741211,2022-10-20
47.810001373291016,2022-10-21
48.470001220703125,2022-10-24
50.22999954223633,2022-10-25
48.9900016784668,2022-10-26
48.2400016784668,2022-10-27
48.72999954223633,2022-10-28
48.29999923706055,2022-10-31
47.88999938964844,2022-11-01
43.15999984741211,2022-11-02
42.43000030517578,2022-11-03
40.86000061035156,2022-11-04
42.5099983215332,2022-11-07
41.20000076293945,2022-11-08
39.79999923706055,2022-11-09
45.5,2022-11-10
53.0,2022-11-11
51.54999923706055,2022-11-14
53.31999969482422,2022-11-15
49.54999923706055,2022-11-16
47.439998626708984,2022-11-17
46.0,2022-11-18
44.18000030517578,2022-11-21
43.86000061035156,2022-11-22
46.349998474121094,2022-11-23
46.029998779296875,2022-11-25
45.790000915527344,2022-11-28
44.560001373291016,2022-11-29
47.06999969482422,2022-11-30
48.290000915527344,2022-12-01
46.599998474121094,2022-12-02
42.439998626708984,2022-12-05
41.83000183105469,2022-12-06
42.08000183105469,2022-12-07
43.75,2022-12-08
49.15999984741211,2022-12-09
54.06999969482422,2022-12-12
58.029998779296875,2022-12-13
59.54999923706055,2022-12-14
56.310001373291016,2022-12-15
56.27000045776367,2022-12-16
54.220001220703125,2022-12-19
54.099998474121094,2022-12-20
56.58000183105469,2022-12-21
54.2400016784668,2022-12-22
53.900001525878906,2022-12-23
52.41999816894531,2022-12-27
52.77000045776367,2022-12-28
55.75,2022-12-29
55.41999816894531,2022-12-30
56.75,2023-01-03
56.27000045776367,2023-01-04
53.93000030517578,2023-01-05
54.540000915527344,2023-01-06
56.5099983215332,2023-01-09
58.04999923706055,2023-01-10
59.599998474121094,2023-01-11
58.70000076293945,2023-01-12
58.34000015258789,2023-01-13
59.720001220703125,2023-01-17
57.5,2023-01-18
53.9900016784668,2023-01-19
56.5099983215332,2023-01-20
58.689998626708984,2023-01-23
57.95000076293945,2023-01-24
57.33000183105469,2023-01-25
58.599998474121094,2023-01-26
59.25,2023-01-27
58.290000915527344,2023-01-30
60.63999938964844,2023-01-31
63.0,2023-02-01
67.83000183105469,2023-02-02
65.33000183105469,2023-02-03
62.95000076293945,2023-02-06
66.18000030517578,2023-02-07
64.94999694824219,2023-02-08
63.849998474121094,2023-02-09
60.689998626708984,2023-02-10
61.849998474121094,2023-02-13
63.63999938964844,2023-02-14
65.48999786376953,2023-02-15
66.6500015258789,2023-02-16
64.47000122070312,2023-02-17
59.61000061035156,2023-02-21
60.459999084472656,2023-02-22
61.439998626708984,2023-02-23
59.13999938964844,2023-02-24
59.7599983215332,2023-02-27
61.349998474121094,2023-02-28
58.9900016784668,2023-03-01
61.279998779296875,2023-03-02
65.08999633789062,2023-03-03
64.1500015258789,2023-03-06
64.91999816894531,2023-03-07
65.66000366210938,2023-03-08
64.41000366210938,2023-03-09
49.689998626708984,2023-03-10
53.064998626708984,2023-03-13
55.4900016784668,2023-03-14
56.54999923706055,2023-03-15
58.810001373291016,2023-03-16
58.52000045776367,2023-03-17
55.790000915527344,2023-03-20
58.5099983215332,2023-03-21
56.59000015258789,2023-03-22
57.209999084472656,2023-03-23
56.619998931884766,2023-03-24
57.16999816894531,2023-03-27
57.040000915527344,2023-03-28
57.97999954223633,2023-03-29
56.540000915527344,2023-03-30
58.29999923706055,2023-03-31
58.08000183105469,2023-04-03
56.959999084472656,2023-04-04
55.93000030517578,2023-04-05
56.470001220703125,2023-04-06
56.83000183105469,2023-04-10
57.099998474121094,2023-04-11
54.47999954223633,2023-04-12
55.68000030517578,2023-04-13
54.459999084472656,2023-04-14
53.779998779296875,2023-04-17
53.25,2023-04-18
53.04999923706055,2023-04-19
52.290000915527344,2023-04-20
51.04999923706055,2023-04-21
50.47999954223633,2023-04-24
49.150001525878906,2023-04-25
48.220001220703125,2023-04-26
49.099998474121094,2023-04-27
49.439998626708984,2023-04-28
49.4900016784668,2023-05-01
48.45000076293945,2023-05-02
47.400001525878906,2023-05-03
47.540000915527344,2023-05-04
48.72999954223633,2023-05-05
49.29999923706055,2023-05-08
49.43000030517578,2023-05-09
50.0099983215332,2023-05-10
49.439998626708984,2023-05-11
48.849998474121094,2023-05-12
51.099998474121094,2023-05-15
50.2599983215332,2023-05-16
52.290000915527344,2023-05-17
52.560001373291016,2023-05-18
53.119998931884766,2023-05-19
55.45000076293945,2023-05-22
54.400001525878906,2023-05-23
53.470001220703125,2023-05-24
53.34000015258789,2023-05-25
55.0,2023-05-26
55.970001220703125,2023-05-30
56.400001525878906,2023-05-31
57.20000076293945,2023-06-01
57.470001220703125,2023-06-02
57.56999969482422,2023-06-05
59.150001525878906,2023-06-06
57.220001220703125,2023-06-07
58.47999954223633,2023-06-08
57.02000045776367,2023-06-09
54.91999816894531,2023-06-12
55.279998779296875,2023-06-13
54.099998474121094,2023-06-14
54.279998779296875,2023-06-15
53.849998474121094,2023-06-16
52.0099983215332,2023-06-20
50.70000076293945,2023-06-21
50.849998474121094,2023-06-22
50.08000183105469,2023-06-23
50.61000061035156,2023-06-26
50.93000030517578,2023-06-27
51.720001220703125,2023-06-28
51.220001220703125,2023-06-29
51.09000015258789,2023-06-30
51.79999923706055,2023-07-03
50.93000030517578,2023-07-05
49.439998626708984,2023-07-06
49.70000076293945,2023-07-07
51.11000061035156,2023-07-10
51.7599983215332,2023-07-11
51.79999923706055,2023-07-12
53.93000030517578,2023-07-13
52.720001220703125,2023-07-14
52.7599983215332,2023-07-17
53.84000015258789,2023-07-18
54.18000030517578,2023-07-19
51.720001220703125,2023-07-20
52.060001373291016,2023-07-21
51.81999969482422,2023-07-24
51.290000915527344,2023-07-25
52.529998779296875,2023-07-26
52.0099983215332,2023-07-27
52.86000061035156,2023-07-28
53.81999969482422,2023-07-31
52.9900016784668,2023-08-01
51.34000015258789,2023-08-02
52.25,2023-08-03
51.2400016784668,2023-08-04
51.5099983215332,2023-08-07
51.09000015258789,2023-08-08
50.70000076293945,2023-08-09
50.290000915527344,2023-08-10
49.220001220703125,2023-08-11
49.43000030517578,2023-08-14
48.540000915527344,2023-08-15
48.36000061035156,2023-08-16
47.619998931884766,2023-08-17
48.279998779296875,2023-08-18
47.970001220703125,2023-08-21
47.869998931884766,2023-08-22
48.15999984741211,2023-08-23
46.689998626708984,2023-08-24
48.290000915527344,2023-08-25
47.7400016784668,2023-08-28
47.95000076293945,2023-08-29
48.880001068115234,2023-08-30
50.29999923706055,2023-08-31
51.66999816894531,2023-09-01
52.27000045776367,2023-09-05
52.779998779296875,2023-09-06
52.130001068115234,2023-09-07
50.209999084472656,2023-09-08
47.0099983215332,2023-09-11
46.400001525878906,2023-09-12
45.47999954223633,2023-09-13
44.95000076293945,2023-09-14
43.95000076293945,2023-09-15
43.7599983215332,2023-09-18
43.689998626708984,2023-09-19
43.41999816894531,2023-09-20
42.189998626708984,2023-09-21
41.5,2023-09-22
41.5,2023-09-25
41.040000915527344,2023-09-26
41.31999969482422,2023-09-27
42.0099983215332,2023-09-28
42.0,2023-09-29
41.72999954223633,2023-10-02
41.52000045776367,2023-10-03
41.439998626708984,2023-10-04
41.040000915527344,2023-10-05
42.130001068115234,2023-10-06
42.380001068115234,2023-10-09
42.349998474121094,2023-10-10
42.22999954223633,2023-10-11
40.45000076293945,2023-10-12
40.56999969482422,2023-10-13
41.66999816894531,2023-10-16
42.47999954223633,2023-10-17
41.650001525878906,2023-10-18
41.13999938964844,2023-10-19
40.27000045776367,2023-10-20
40.08000183105469,2023-10-23
40.540000915527344,2023-10-24
39.38999938964844,2023-10-25
38.959999084472656,2023-10-26
38.529998779296875,2023-10-27
38.77000045776367,2023-10-30
38.880001068115234,2023-10-31
38.689998626708984,2023-11-01
39.880001068115234,2023-11-02
41.09000015258789,2023-11-03
40.40999984741211,2023-11-06
41.08000183105469,2023-11-07
41.130001068115234,2023-11-08
40.040000915527344,2023-11-09
40.97999954223633,2023-11-10
41.119998931884766,2023-11-13
42.72999954223633,2023-11-14
43.380001068115234,2023-11-15
42.619998931884766,2023-11-16
42.95000076293945,2023-11-17
43.79999923706055,2023-11-20
42.5,2023-11-21
42.2599983215332,2023-11-22
42.7400016784668,2023-11-24
42.349998474121094,2023-11-27
42.709999084472656,2023-11-28
43.619998931884766,2023-11-29
43.099998474121094,2023-11-30
45.9900016784668,2023-12-01
45.880001068115234,2023-12-04
46.060001373291016,2023-12-05
47.36000061035156,2023-12-06
47.439998626708984,2023-12-07
49.72999954223633,2023-12-08
53.720001220703125,2023-12-11
56.0,2023-12-12
56.150001525878906,2023-12-13
56.119998931884766,2023-12-14
63.11000061035156,2023-12-15
61.540000915527344,2023-12-18
62.43000030517578,2023-12-19
59.630001068115234,2023-12-20
60.470001220703125,2023-12-21
60.689998626708984,2023-12-22
60.38999938964844,2023-12-26
59.7599983215332,2023-12-27
60.20000076293945,2023-12-28
59.45000076293945,2023-12-29
57.02000045776367,2024-01-02
55.029998779296875,2024-01-03
54.970001220703125,2024-01-04
54.63999938964844,2024-01-05
55.65999984741211,2024-01-08
56.09000015258789,2024-01-09
56.11000061035156,2024-01-10
61.349998474121094,2024-01-11
63.54999923706055,2024-01-12
62.650001525878906,2024-01-16
61.650001525878906,2024-01-17
61.2599983215332,2024-01-18
63.20000076293945,2024-01-19
62.0099983215332,2024-01-22
62.33000183105469,2024-01-23
62.470001220703125,2024-01-24
62.470001220703125,2024-01-25
62.630001068115234,2024-01-26
63.349998474121094,2024-01-29
61.61000061035156,2024-01-30
60.91999816894531,2024-01-31
58.93000030517578,2024-02-01
58.119998931884766,2024-02-02
53.209999084472656,2024-02-05
52.16999816894531,2024-02-06
51.310001373291016,2024-02-07
51.14500045776367,2024-02-08
51.18000030517578,2024-02-09
51.56999969482422,2024-02-12
50.52000045776367,2024-02-13
51.09000015258789,2024-02-14
51.5099983215332,2024-02-15
50.220001220703125,2024-02-16
49.97999954223633,2024-02-20
50.08000183105469,2024-02-21
50.13999938964844,2024-02-22
51.72999954223633,2024-02-23
51.79999923706055,2024-02-26
52.11000061035156,2024-02-27
52.77000045776367,2024-02-28
53.27000045776367,2024-02-29
54.58000183105469,2024-03-01
53.54999923706055,2024-03-04
51.779998779296875,2024-03-05
52.470001220703125,2024-03-06
53.560001373291016,2024-03-07
55.970001220703125,2024-03-08
57.97999954223633,2024-03-11
58.47999954223633,2024-03-12
59.40999984741211,2024-03-13
57.459999084472656,2024-03-14
56.77000045776367,2024-03-15
58.119998931884766,2024-03-18
58.95000076293945,2024-03-19
58.540000915527344,2024-03-20
58.70000076293945,2024-03-21
58.27000045776367,2024-03-22
58.630001068115234,2024-03-25
58.0,2024-03-26
59.27000045776367,2024-03-27
59.54999923706055,2024-03-28
58.22999954223633,2024-04-01
58.59000015258789,2024-04-02
60.54999923706055,2024-04-03
58.79999923706055,2024-04-04
59.470001220703125,2024-04-05
59.65999984741211,2024-04-08
60.13999938964844,2024-04-09
