BWA,Date
6.101787090301514,2009-03-11
6.514270782470703,2009-03-12
6.800406455993652,2009-03-13
6.852433204650879,2009-03-16
6.949049949645996,2009-03-17
7.543622016906738,2009-03-18
7.376399993896484,2009-03-19
6.9156060218811035,2009-03-20
7.643954277038574,2009-03-23
7.76287317276001,2009-03-24
7.837190628051758,2009-03-25
8.063870429992676,2009-03-26
8.08616828918457,2009-03-27
7.751722812652588,2009-03-30
7.543622016906738,2009-03-31
7.785168170928955,2009-04-01
9.015185356140137,2009-04-02
9.152682304382324,2009-04-03
9.565164566040039,2009-04-06
8.82938289642334,2009-04-07
8.762494087219238,2009-04-08
9.617193222045898,2009-04-09
9.568878173828125,2009-04-13
9.345914840698242,2009-04-14
9.394227981567383,2009-04-15
9.602322578430176,2009-04-16
9.754682540893555,2009-04-17
8.978026390075684,2009-04-20
9.16383171081543,2009-04-21
9.728669166564941,2009-04-22
9.758397102355957,2009-04-23
10.52762222290039,2009-04-24
10.468168258666992,2009-04-27
9.907041549682617,2009-04-28
10.367837905883789,2009-04-29
10.75802230834961,2009-04-30
10.665119171142578,2009-05-01
11.679610252380371,2009-05-04
11.137063980102539,2009-05-05
11.386038780212402,2009-05-06
11.103615760803223,2009-05-07
11.553260803222656,2009-05-08
11.033013343811035,2009-05-11
10.761737823486328,2009-05-12
10.018525123596191,2009-05-13
10.230337142944336,2009-05-14
10.274933815002441,2009-05-15
10.787751197814941,2009-05-18
11.081318855285645,2009-05-19
11.196516036987305,2009-05-20
11.021862030029297,2009-05-21
10.865788459777832,2009-05-22
11.53468132019043,2009-05-26
11.508667945861816,2009-05-27
11.560693740844727,2009-05-28
11.984328269958496,2009-05-29
12.85388469696045,2009-06-01
13.039693832397461,2009-06-02
12.56031608581543,2009-06-03
13.136306762695312,2009-06-04
13.006242752075195,2009-06-05
12.749835014343262,2009-06-08
12.987665176391602,2009-06-09
13.024827003479004,2009-06-10
13.058269500732422,2009-06-11
12.66436767578125,2009-06-12
12.19614315032959,2009-06-15
11.995474815368652,2009-06-16
11.828248977661133,2009-06-17
11.638731002807617,2009-06-18
12.103239059448242,2009-06-19
11.456644058227539,2009-06-22
11.367456436157227,2009-06-23
11.609004020690918,2009-06-24
12.3447847366333,2009-06-25
12.095807075500488,2009-06-26
12.519441604614258,2009-06-29
12.690378189086914,2009-06-30
12.783283233642578,2009-07-01
12.211007118225098,2009-07-02
12.021488189697266,2009-07-06
11.441777229309082,2009-07-07
11.185369491577148,2009-07-08
11.211383819580078,2009-07-09
11.200235366821289,2009-07-10
11.337730407714844,2009-07-13
11.605287551879883,2009-07-14
11.891422271728516,2009-07-15
12.088375091552734,2009-07-16
12.26674747467041,2009-07-17
12.52315616607666,2009-07-20
12.905911445617676,2009-07-21
12.783283233642578,2009-07-22
12.991382598876953,2009-07-23
13.322112083435059,2009-07-24
13.310964584350586,2009-07-27
13.218062400817871,2009-07-28
12.06979751586914,2009-07-29
11.74278450012207,2009-07-30
12.333640098571777,2009-07-31
12.597478866577148,2009-08-03
12.534303665161133,2009-08-04
12.393089294433594,2009-08-05
11.988042831420898,2009-08-06
12.040068626403809,2009-08-07
11.672175407409668,2009-08-10
11.538394927978516,2009-08-11
11.337730407714844,2009-08-12
11.367456436157227,2009-08-13
11.244827270507812,2009-08-14
10.88808536529541,2009-08-17
11.196516036987305,2009-08-18
11.267123222351074,2009-08-19
11.542110443115234,2009-08-20
11.285703659057617,2009-08-21
10.980987548828125,2009-08-24
11.270840644836426,2009-08-25
11.10733413696289,2009-08-26
11.144495010375977,2009-08-27
10.862075805664062,2009-08-28
11.025579452514648,2009-08-31
11.081318855285645,2009-09-01
10.899234771728516,2009-09-02
11.412050247192383,2009-09-03
11.74278450012207,2009-09-04
12.19614315032959,2009-09-08
12.385663986206055,2009-09-09
12.571466445922852,2009-09-10
12.448834419250488,2009-09-11
12.307622909545898,2009-09-14
12.307622909545898,2009-09-15
12.2147216796875,2009-09-16
11.57927417755127,2009-09-17
11.467789649963379,2009-09-18
11.34887981414795,2009-09-21
11.530963897705078,2009-09-22
11.326583862304688,2009-09-23
11.140776634216309,2009-09-24
11.13334846496582,2009-09-25
11.356311798095703,2009-09-28
11.40090274810791,2009-09-29
11.244827270507812,2009-09-30
10.683698654174805,2009-10-01
10.349252700805664,2009-10-02
10.594514846801758,2009-10-05
10.791467666625977,2009-10-06
10.850924491882324,2009-10-07
11.296852111816406,2009-10-08
11.300570487976074,2009-10-09
11.999191284179688,2009-10-12
11.679610252380371,2009-10-13
11.995474815368652,2009-10-14
11.984328269958496,2009-10-15
11.724199295043945,2009-10-16
12.01777172088623,2009-10-19
11.779946327209473,2009-10-20
12.140398979187012,2009-10-21
12.329922676086426,2009-10-22
12.289044380187988,2009-10-23
12.374510765075684,2009-10-26
12.054931640625,2009-10-27
11.22624683380127,2009-10-28
11.683321952819824,2009-10-29
11.267123222351074,2009-10-30
11.452927589416504,2009-11-02
11.512382507324219,2009-11-03
11.449213981628418,2009-11-04
11.616436004638672,2009-11-05
11.831968307495117,2009-11-06
12.2778959274292,2009-11-09
12.140398979187012,2009-11-10
12.15155029296875,2009-11-11
11.928586959838867,2009-11-12
11.902571678161621,2009-11-13
12.032636642456055,2009-11-16
12.040068626403809,2009-11-17
11.813385963439941,2009-11-18
11.490089416503906,2009-11-19
11.486374855041504,2009-11-20
11.423195838928223,2009-11-23
11.441777229309082,2009-11-24
11.527249336242676,2009-11-25
11.304283142089844,2009-11-27
11.22624683380127,2009-11-30
11.419482231140137,2009-12-01
11.545827865600586,2009-12-02
11.382320404052734,2009-12-03
11.519814491271973,2009-12-04
11.519814491271973,2009-12-07
11.270840644836426,2009-12-08
11.345162391662598,2009-12-09
11.341443061828613,2009-12-10
11.612717628479004,2009-12-11
11.872846603393555,2009-12-14
11.95831298828125,2009-12-15
12.140398979187012,2009-12-16
12.289044380187988,2009-12-17
12.281610488891602,2009-12-18
12.341068267822266,2009-12-21
12.512006759643555,2009-12-22
12.578900337219238,2009-12-23
12.67551326751709,2009-12-24
12.66436767578125,2009-12-28
12.590044975280762,2009-12-29
12.586329460144043,2009-12-30
12.3447847366333,2009-12-31
12.552887916564941,2010-01-04
13.151169776916504,2010-01-05
13.634262084960938,2010-01-06
13.820062637329102,2010-01-07
13.56737232208252,2010-01-08
13.545076370239258,2010-01-11
13.195764541625977,2010-01-12
13.288666725158691,2010-01-13
14.076475143432617,2010-01-14
13.879521369934082,2010-01-15
14.002155303955078,2010-01-19
13.812631607055664,2010-01-20
13.690006256103516,2010-01-21
13.552506446838379,2010-01-22
13.760603904724121,2010-01-25
13.463321685791016,2010-01-26
13.102863311767578,2010-01-27
12.783283233642578,2010-01-28
13.039693832397461,2010-01-29
13.340692520141602,2010-02-01
13.459606170654297,2010-02-02
13.76803970336914,2010-02-03
13.125161170959473,2010-02-04
12.898481369018555,2010-02-05
13.140023231506348,2010-02-08
13.366703033447266,2010-02-09
13.463321685791016,2010-02-10
13.251508712768555,2010-02-11
13.615679740905762,2010-02-12
13.756892204284668,2010-02-16
13.820062637329102,2010-02-17
13.779186248779297,2010-02-18
13.879521369934082,2010-02-19
14.217683792114258,2010-02-22
13.924111366271973,2010-02-23
14.173087120056152,2010-02-24
14.128499031066895,2010-02-25
13.920395851135254,2010-02-26
14.1099214553833,2010-03-01
14.366321563720703,2010-03-02
14.336600303649902,2010-03-03
14.18795394897461,2010-03-04
13.99100399017334,2010-03-05
14.028165817260742,2010-03-08
13.842361450195312,2010-03-09
13.641695976257324,2010-03-10
13.70858097076416,2010-03-11
13.779186248779297,2010-03-12
13.70114803314209,2010-03-15
13.82378101348877,2010-03-16
13.70858097076416,2010-03-17
13.623113632202148,2010-03-18
13.578521728515625,2010-03-19
14.095052719116211,2010-03-22
14.121068000793457,2010-03-23
14.065329551696777,2010-03-24
13.894387245178223,2010-03-25
13.760603904724121,2010-03-26
13.775471687316895,2010-03-29
13.834931373596191,2010-03-30
14.18795394897461,2010-03-31
14.574430465698242,2010-04-01
14.258562088012695,2010-04-05
14.139642715454102,2010-04-06
13.924111366271973,2010-04-07
14.132211685180664,2010-04-08
14.19167423248291,2010-04-09
14.396056175231934,2010-04-12
14.451794624328613,2010-04-13
14.507535934448242,2010-04-14
14.511253356933594,2010-04-15
14.251129150390625,2010-04-16
14.548413276672363,2010-04-19
14.801106452941895,2010-04-20
14.737931251525879,2010-04-21
14.934885025024414,2010-04-22
15.295347213745117,2010-04-23
15.280477523803711,2010-04-26
14.693344116210938,2010-04-27
14.845699310302734,2010-04-28
16.37672233581543,2010-04-29
16.105445861816406,2010-04-30
16.109167098999023,2010-05-03
15.544321060180664,2010-05-04
14.949748992919922,2010-05-05
14.708209037780762,2010-05-06
13.782901763916016,2010-05-07
15.027783393859863,2010-05-10
14.849414825439453,2010-05-11
15.291627883911133,2010-05-12
15.14670181274414,2010-05-13
14.566990852355957,2010-05-14
14.314305305480957,2010-05-17
13.857223510742188,2010-05-18
13.281232833862305,2010-05-19
12.857601165771484,2010-05-20
13.463321685791016,2010-05-21
13.452176094055176,2010-05-24
13.22921085357666,2010-05-25
13.348124504089355,2010-05-26
14.143363952636719,2010-05-27
13.846078872680664,2010-05-28
13.541358947753906,2010-06-01
14.474090576171875,2010-06-02
14.853130340576172,2010-06-03
13.972424507141113,2010-06-04
13.63054370880127,2010-06-07
13.57480239868164,2010-06-08
13.511631965637207,2010-06-09
14.046746253967285,2010-06-10
14.054177284240723,2010-06-11
14.396056175231934,2010-06-14
15.321357727050781,2010-06-15
15.221022605895996,2010-06-16
15.26933479309082,2010-06-17
15.351086616516113,2010-06-18
15.540604591369629,2010-06-21
14.953463554382324,2010-06-22
15.053801536560059,2010-06-23
14.741647720336914,2010-06-24
14.604154586791992,2010-06-25
14.734219551086426,2010-06-28
13.931543350219727,2010-06-29
13.875807762145996,2010-06-30
14.165658950805664,2010-07-01
13.924111366271973,2010-07-02
13.407583236694336,2010-07-06
14.236262321472168,2010-07-07
14.451794624328613,2010-07-08
14.838262557983398,2010-07-09
14.812254905700684,2010-07-12
15.614922523498535,2010-07-13
15.863903045654297,2010-07-14
15.823027610778809,2010-07-15
15.024067878723145,2010-07-16
15.224738121032715,2010-07-19
15.692968368530273,2010-07-20
15.03150463104248,2010-07-21
15.674383163452148,2010-07-22
15.967952728271484,2010-07-23
16.268953323364258,2010-07-26
15.748702049255371,2010-07-27
15.652090072631836,2010-07-28
15.785868644714355,2010-07-29
16.298683166503906,2010-07-30
17.116220474243164,2010-08-02
17.030746459960938,2010-08-03
17.197969436645508,2010-08-04
17.443233489990234,2010-08-05
17.46924591064453,2010-08-06
17.651334762573242,2010-08-09
17.116220474243164,2010-08-10
17.01589012145996,2010-08-11
16.908117294311523,2010-08-12
16.837509155273438,2010-08-13
16.945281982421875,2010-08-16
17.342906951904297,2010-08-17
17.49154281616211,2010-08-18
16.818925857543945,2010-08-19
16.91183853149414,2010-08-20
16.670289993286133,2010-08-23
16.187206268310547,2010-08-24
16.19835662841797,2010-08-25
16.057140350341797,2010-08-26
16.384151458740234,2010-08-27
16.075716018676758,2010-08-30
16.220643997192383,2010-08-31
16.99359130859375,2010-09-01
17.365190505981445,2010-09-02
17.99321746826172,2010-09-03
17.695926666259766,2010-09-07
17.316890716552734,2010-09-08
17.16080665588379,2010-09-09
17.235132217407227,2010-09-10
17.71822166442871,2010-09-13
17.614173889160156,2010-09-14
17.71822166442871,2010-09-15
17.707073211669922,2010-09-16
17.707073211669922,2010-09-17
17.978342056274414,2010-09-20
18.082399368286133,2010-09-21
18.138139724731445,2010-09-22
17.729373931884766,2010-09-23
18.461437225341797,2010-09-24
18.714128494262695,2010-09-27
19.21951675415039,2010-09-28
19.19350242614746,2010-09-29
19.5539608001709,2010-09-30
19.39045524597168,2010-10-01
19.34958267211914,2010-10-04
19.79922103881836,2010-10-05
19.394174575805664,2010-10-06
19.152629852294922,2010-10-07
19.628280639648438,2010-10-08
19.516794204711914,2010-10-11
19.73604965209961,2010-10-12
20.092792510986328,2010-10-13
19.973867416381836,2010-10-14
20.13738441467285,2010-10-15
20.118804931640625,2010-10-18
19.82894515991211,2010-10-19
20.17082405090332,2010-10-20
20.10765838623047,2010-10-21
20.089075088500977,2010-10-22
20.167112350463867,2010-10-25
19.996173858642578,2010-10-26
20.512712478637695,2010-10-27
20.746822357177734,2010-10-28
20.850866317749023,2010-10-29
20.824857711791992,2010-11-01
20.914045333862305,2010-11-02
21.073833465576172,2010-11-03
21.746437072753906,2010-11-04
22.02142906188965,2010-11-05
21.969396591186523,2010-11-08
21.4454402923584,2010-11-09
21.79846954345703,2010-11-10
21.86907386779785,2010-11-11
21.415712356567383,2010-11-12
21.464025497436523,2010-11-15
20.99207305908203,2010-11-16
21.62009620666504,2010-11-17
22.095752716064453,2010-11-18
22.251827239990234,2010-11-19
22.57512664794922,2010-11-22
22.262977600097656,2010-11-23
22.63829231262207,2010-11-24
22.526813507080078,2010-11-26
22.274127960205078,2010-11-29
22.42276954650879,2010-11-30
23.50786018371582,2010-12-01
24.254793167114258,2010-12-02
24.68585205078125,2010-12-03
24.62639808654785,2010-12-06
24.425729751586914,2010-12-07
24.897668838500977,2010-12-08
24.95340919494629,2010-12-09
24.860515594482422,2010-12-10
24.841922760009766,2010-12-13
25.064891815185547,2010-12-14
25.3287353515625,2010-12-15
26.29490852355957,2010-12-16
26.402677536010742,2010-12-17
26.718547821044922,2010-12-20
26.963809967041016,2010-12-21
26.859752655029297,2010-12-22
27.17933464050293,2010-12-23
26.826313018798828,2010-12-27
26.52530860900879,2010-12-28
26.934072494506836,2010-12-29
27.079004287719727,2010-12-30
26.889482498168945,2010-12-31
27.26108741760254,2011-01-03
26.945222854614258,2011-01-04
27.1942081451416,2011-01-05
26.934072494506836,2011-01-06
26.001338958740234,2011-01-07
26.424972534179688,2011-01-10
26.19829750061035,2011-01-11
26.049652099609375,2011-01-12
25.59256935119629,2011-01-13
26.164852142333984,2011-01-14
26.543886184692383,2011-01-18
25.938169479370117,2011-01-19
25.585142135620117,2011-01-20
25.269269943237305,2011-01-21
25.629732131958008,2011-01-24
25.313867568969727,2011-01-25
26.16857147216797,2011-01-26
26.216873168945312,2011-01-27
25.13178825378418,2011-01-28
25.046314239501953,2011-01-31
25.0017147064209,2011-02-01
24.429441452026367,2011-02-02
24.422014236450195,2011-02-03
24.908824920654297,2011-02-04
26.187143325805664,2011-02-07
26.718547821044922,2011-02-08
26.77056312561035,2011-02-09
27.41344451904297,2011-02-10
28.73636245727539,2011-02-11
29.739704132080078,2011-02-14
29.531606674194336,2011-02-15
29.84004020690918,2011-02-16
29.732269287109375,2011-02-17
29.814029693603516,2011-02-18
28.896162033081055,2011-02-22
28.230985641479492,2011-02-23
28.004310607910156,2011-02-24
28.595157623291016,2011-02-25
28.84041976928711,2011-02-28
28.186386108398438,2011-03-01
28.212406158447266,2011-03-02
28.844127655029297,2011-03-03
28.892446517944336,2011-03-04
28.104642868041992,2011-03-07
28.550567626953125,2011-03-08
28.732643127441406,2011-03-09
28.4130802154541,2011-03-10
27.744182586669922,2011-03-11
27.72560691833496,2011-03-14
27.406015396118164,2011-03-15
27.052995681762695,2011-03-16
27.37628173828125,2011-03-17
27.666139602661133,2011-03-18
28.320171356201172,2011-03-21
27.205345153808594,2011-03-22
27.651273727416992,2011-03-23
28.134368896484375,2011-03-24
28.71778678894043,2011-03-25
28.372201919555664,2011-03-28
28.9853515625,2011-03-29
29.212026596069336,2011-03-30
29.613367080688477,2011-03-31
30.111316680908203,2011-04-01
30.34543228149414,2011-04-04
29.620792388916016,2011-04-05
28.896162033081055,2011-04-06
28.230985641479492,2011-04-07
28.00802230834961,2011-04-08
27.61412239074707,2011-04-11
26.777997970581055,2011-04-12
26.856040954589844,2011-04-13
26.52530860900879,2011-04-14
26.74827003479004,2011-04-15
26.343217849731445,2011-04-18
26.625646591186523,2011-04-19
27.759042739868164,2011-04-20
28.591442108154297,2011-04-21
28.305307388305664,2011-04-25
28.84785270690918,2011-04-26
29.193458557128906,2011-04-27
28.453950881958008,2011-04-28
28.702922821044922,2011-04-29
28.509681701660156,2011-05-02
27.814790725708008,2011-05-03
27.621553421020508,2011-05-04
27.666139602661133,2011-05-05
28.342464447021484,2011-05-06
28.632320404052734,2011-05-09
28.873870849609375,2011-05-10
28.66205406188965,2011-05-11
28.268142700195312,2011-05-12
27.432025909423828,2011-05-13
27.1942081451416,2011-05-16
26.231739044189453,2011-05-17
26.335792541503906,2011-05-18
26.417539596557617,2011-05-19
26.246606826782227,2011-05-20
25.321304321289062,2011-05-23
24.633827209472656,2011-05-24
26.027359008789062,2011-05-25
26.034791946411133,2011-05-26
26.714826583862305,2011-05-27
26.945222854614258,2011-05-31
25.82297134399414,2011-06-01
25.796960830688477,2011-06-02
25.607444763183594,2011-06-03
25.414203643798828,2011-06-06
25.246986389160156,2011-06-07
25.02030372619629,2011-06-08
25.75979232788086,2011-06-09
25.243267059326172,2011-06-10
25.038883209228516,2011-06-13
26.32463836669922,2011-06-14
25.87870979309082,2011-06-15
25.789525985717773,2011-06-16
26.57733154296875,2011-06-17
27.1942081451416,2011-06-20
28.0786190032959,2011-06-21
27.952266693115234,2011-06-22
28.398212432861328,2011-06-23
29.044816970825195,2011-06-24
29.186016082763672,2011-06-27
29.35695457458496,2011-06-28
29.747146606445312,2011-06-29
30.02212905883789,2011-06-30
30.0035400390625,2011-07-01
29.973825454711914,2011-07-05
29.877208709716797,2011-07-06
30.092721939086914,2011-07-07
29.799169540405273,2011-07-08
29.342086791992188,2011-07-11
29.330936431884766,2011-07-12
29.14142608642578,2011-07-13
28.66948127746582,2011-07-14
28.42050552368164,2011-07-15
27.915117263793945,2011-07-18
28.28300666809082,2011-07-19
28.264423370361328,2011-07-20
28.379623413085938,2011-07-21
28.301591873168945,2011-07-22
28.09720802307129,2011-07-25
27.569522857666016,2011-07-26
26.629358291625977,2011-07-27
29.54275894165039,2011-07-28
29.58735466003418,2011-07-29
29.66166877746582,2011-08-01
28.227264404296875,2011-08-02
28.286727905273438,2011-08-03
26.142553329467773,2011-08-04
25.443931579589844,2011-08-05
23.247730255126953,2011-08-08
24.801048278808594,2011-08-09
23.7902774810791,2011-08-10
25.120630264282227,2011-08-11
25.901004791259766,2011-08-12
26.50301742553711,2011-08-15
26.2280216217041,2011-08-16
25.63344955444336,2011-08-17
24.540925979614258,2011-08-18
23.574748992919922,2011-08-19
23.496706008911133,2011-08-22
24.6895694732666,2011-08-23
25.417926788330078,2011-08-24
24.979427337646484,2011-08-25
25.432783126831055,2011-08-26
26.302339553833008,2011-08-29
26.19829750061035,2011-08-30
26.529024124145508,2011-08-31
26.543886184692383,2011-09-01
25.2952823638916,2011-09-02
25.083477020263672,2011-09-06
25.967891693115234,2011-09-07
25.246986389160156,2011-09-08
24.45917510986328,2011-09-09
24.563220977783203,2011-09-12
24.648696899414062,2011-09-13
25.18381118774414,2011-09-14
25.837833404541016,2011-09-15
25.796960830688477,2011-09-16
25.7412166595459,2011-09-19
25.640878677368164,2011-09-20
23.533876419067383,2011-09-21
22.344728469848633,2011-09-22
22.25554656982422,2011-09-23
21.980545043945312,2011-09-26
23.065645217895508,2011-09-27
22.281553268432617,2011-09-28
22.868698120117188,2011-09-29
22.493370056152344,2011-09-30
20.86201286315918,2011-10-03
22.344728469848633,2011-10-04
22.701475143432617,2011-10-05
23.84230613708496,2011-10-06
23.92777442932129,2011-10-07
25.50339126586914,2011-10-10
25.834125518798828,2011-10-11
25.57770538330078,2011-10-12
25.85270118713379,2011-10-13
26.332073211669922,2011-10-14
25.700334548950195,2011-10-17
26.424972534179688,2011-10-18
25.848989486694336,2011-10-19
25.796960830688477,2011-10-20
26.84488868713379,2011-10-21
27.681007385253906,2011-10-24
27.0938663482666,2011-10-25
26.94894027709961,2011-10-26
28.494827270507812,2011-10-27
28.36475944519043,2011-10-28
28.424217224121094,2011-10-31
27.443172454833984,2011-11-01
27.64756202697754,2011-11-02
28.063762664794922,2011-11-03
28.149229049682617,2011-11-04
27.714447021484375,2011-11-07
26.39896583557129,2011-11-08
24.533496856689453,2011-11-09
25.20238494873047,2011-11-10
25.254411697387695,2011-11-11
25.02773094177246,2011-11-14
25.061174392700195,2011-11-15
24.38857078552246,2011-11-16
23.994665145874023,2011-11-17
23.73082160949707,2011-11-18
23.240299224853516,2011-11-21
23.455841064453125,2011-11-22
23.043354034423828,2011-11-23
22.742351531982422,2011-11-25
23.46326446533203,2011-11-28
23.1102352142334,2011-11-29
24.496335983276367,2011-11-30
24.923681259155273,2011-12-01
24.93853759765625,2011-12-02
25.92329978942871,2011-12-05
26.0607967376709,2011-12-06
25.979045867919922,2011-12-07
25.36589813232422,2011-12-08
25.696617126464844,2011-12-09
25.302722930908203,2011-12-12
23.771699905395508,2011-12-13
23.002477645874023,2011-12-14
23.385225296020508,2011-12-15
23.169696807861328,2011-12-16
23.08051300048828,2011-12-19
23.53758430480957,2011-12-20
23.86460304260254,2011-12-21
24.03925895690918,2011-12-22
24.369985580444336,2011-12-23
23.89061737060547,2011-12-27
23.652790069580078,2011-12-28
23.734540939331055,2011-12-29
23.686227798461914,2011-12-30
24.314245223999023,2012-01-03
24.533496856689453,2012-01-04
24.563220977783203,2012-01-05
24.199050903320312,2012-01-06
23.916627883911133,2012-01-09
26.848608016967773,2012-01-10
26.952655792236328,2012-01-11
27.487770080566406,2012-01-12
27.38743782043457,2012-01-13
27.331695556640625,2012-01-17
27.81850242614746,2012-01-18
27.98200798034668,2012-01-19
27.825929641723633,2012-01-20
27.92998695373535,2012-01-23
28.238422393798828,2012-01-24
28.439083099365234,2012-01-25
28.011747360229492,2012-01-26
27.766475677490234,2012-01-27
27.967145919799805,2012-01-30
27.7330265045166,2012-01-31
28.04146957397461,2012-02-01
28.193824768066406,2012-02-02
29.546470642089844,2012-02-03
29.453567504882812,2012-02-06
29.052234649658203,2012-02-07
28.613737106323242,2012-02-08
28.77352523803711,2012-02-09
28.632320404052734,2012-02-10
29.301212310791016,2012-02-13
29.509305953979492,2012-02-14
29.944093704223633,2012-02-15
30.438325881958008,2012-02-16
30.178205490112305,2012-02-17
29.843753814697266,2012-02-21
29.81032371520996,2012-02-22
30.007272720336914,2012-02-23
30.63157081604004,2012-02-24
30.709606170654297,2012-02-27
30.940000534057617,2012-02-28
30.783924102783203,2012-02-29
31.28559684753418,2012-03-01
31.7426700592041,2012-03-02
30.809940338134766,2012-03-05
29.561342239379883,2012-03-06
29.639371871948242,2012-03-07
30.598102569580078,2012-03-08
31.159250259399414,2012-03-09
30.854536056518555,2012-03-12
31.76124382019043,2012-03-13
32.203453063964844,2012-03-14
32.34840774536133,2012-03-15
31.861591339111328,2012-03-16
31.53828239440918,2012-03-19
31.003170013427734,2012-03-20
31.385936737060547,2012-03-21
30.966018676757812,2012-03-22
31.15552520751953,2012-03-23
31.70179557800293,2012-03-26
31.954484939575195,2012-03-27
31.207555770874023,2012-03-28
31.20383644104004,2012-03-29
31.341331481933594,2012-03-30
31.757535934448242,2012-04-02
31.61260414123535,2012-04-03
31.267009735107422,2012-04-04
31.345056533813477,2012-04-05
30.401168823242188,2012-04-09
29.572481155395508,2012-04-10
30.256248474121094,2012-04-11
31.0960750579834,2012-04-12
30.39745330810547,2012-04-13
30.694734573364258,2012-04-16
31.06263542175293,2012-04-17
31.15182113647461,2012-04-18
30.267391204833984,2012-04-19
29.94780731201172,2012-04-20
29.750850677490234,2012-04-23
29.576200485229492,2012-04-24
30.66128921508789,2012-04-25
29.724843978881836,2012-04-26
29.624509811401367,2012-04-27
29.371828079223633,2012-04-30
29.821460723876953,2012-05-01
30.378875732421875,2012-05-02
29.620792388916016,2012-05-03
28.97791862487793,2012-05-04
29.2974910736084,2012-05-07
28.888729095458984,2012-05-08
28.706636428833008,2012-05-09
28.721506118774414,2012-05-10
28.829275131225586,2012-05-11
28.361053466796875,2012-05-14
27.911399841308594,2012-05-15
27.948556900024414,2012-05-16
27.38743782043457,2012-05-17
27.23879623413086,2012-05-18
28.357328414916992,2012-05-21
28.39449119567871,2012-05-22
28.58773422241211,2012-05-23
28.160381317138672,2012-05-24
27.621553421020508,2012-05-25
28.349903106689453,2012-05-29
27.030691146850586,2012-05-30
26.66280174255371,2012-05-31
24.745311737060547,2012-06-01
24.072704315185547,2012-06-04
24.470319747924805,2012-06-05
25.0351619720459,2012-06-06
24.994287490844727,2012-06-07
25.31757926940918,2012-06-08
24.399717330932617,2012-06-11
24.5297794342041,2012-06-12
23.990951538085938,2012-06-13
23.474416732788086,2012-06-14
24.225059509277344,2012-06-15
24.50377082824707,2012-06-18
25.488525390625,2012-06-19
25.246986389160156,2012-06-20
24.321680068969727,2012-06-21
24.340259552001953,2012-06-22
23.820011138916016,2012-06-25
23.831153869628906,2012-06-26
23.857173919677734,2012-06-27
23.972366333007812,2012-06-28
24.373703002929688,2012-06-29
24.23992156982422,2012-07-02
24.622682571411133,2012-07-03
24.960840225219727,2012-07-05
24.25107192993164,2012-07-06
23.879470825195312,2012-07-09
23.6304931640625,2012-07-10
23.567317962646484,2012-07-11
23.48184585571289,2012-07-12
24.042978286743164,2012-07-13
23.611913681030273,2012-07-16
23.77541160583496,2012-07-17
23.968658447265625,2012-07-18
24.265933990478516,2012-07-19
23.779132843017578,2012-07-20
23.32948875427246,2012-07-23
22.497093200683594,2012-07-24
23.08794403076172,2012-07-25
23.407522201538086,2012-07-26
25.016582489013672,2012-07-27
24.95340919494629,2012-07-30
24.934833526611328,2012-07-31
24.50377082824707,2012-08-01
23.682512283325195,2012-08-02
24.500049591064453,2012-08-03
25.194955825805664,2012-08-06
26.027359008789062,2012-08-07
25.770946502685547,2012-08-08
26.00506019592285,2012-08-09
26.50301742553711,2012-08-10
26.68509864807129,2012-08-13
26.161136627197266,2012-08-14
26.28375816345215,2012-08-15
26.517873764038086,2012-08-16
26.47699737548828,2012-08-17
26.179712295532227,2012-08-20
25.967891693115234,2012-08-21
25.945602416992188,2012-08-22
25.655744552612305,2012-08-23
25.42906951904297,2012-08-24
25.50339126586914,2012-08-27
25.36589813232422,2012-08-28
25.685474395751953,2012-08-29
25.13178825378418,2012-08-30
25.559133529663086,2012-08-31
25.00543212890625,2012-09-04
24.871660232543945,2012-09-05
25.889860153198242,2012-09-06
26.896915435791016,2012-09-07
26.614486694335938,2012-09-10
27.26108741760254,2012-09-11
27.487770080566406,2012-09-12
28.227264404296875,2012-09-13
29.01506996154785,2012-09-14
28.25699806213379,2012-09-17
28.108354568481445,2012-09-18
28.271860122680664,2012-09-19
27.54351043701172,2012-09-20
26.863473892211914,2012-09-21
26.934072494506836,2012-09-24
25.96047019958496,2012-09-25
25.63716697692871,2012-09-26
25.78209114074707,2012-09-27
25.6817569732666,2012-09-28
26.436124801635742,2012-10-01
26.63307762145996,2012-10-02
26.35808563232422,2012-10-03
27.18675994873047,2012-10-04
27.38743782043457,2012-10-05
26.974952697753906,2012-10-08
25.808109283447266,2012-10-09
24.827068328857422,2012-10-10
24.84564208984375,2012-10-11
24.737884521484375,2012-10-12
24.841922760009766,2012-10-15
24.983137130737305,2012-10-16
24.905105590820312,2012-10-17
24.864227294921875,2012-10-18
24.448022842407227,2012-10-19
24.466604232788086,2012-10-22
23.957502365112305,2012-10-23
23.78284454345703,2012-10-24
24.02811050415039,2012-10-25
23.675081253051758,2012-10-26
24.45917510986328,2012-10-31
24.838212966918945,2012-11-01
24.65612030029297,2012-11-02
25.0091552734375,2012-11-05
25.306440353393555,2012-11-06
24.199050903320312,2012-11-07
23.08051300048828,2012-11-08
23.496706008911133,2012-11-09
23.229156494140625,2012-11-12
23.095375061035156,2012-11-13
22.82781982421875,2012-11-14
23.01361846923828,2012-11-15
22.946735382080078,2012-11-16
23.593326568603516,2012-11-19
23.604482650756836,2012-11-20
