WEC,Date
2.641037940979004,1990-07-20
2.6295034885406494,1990-07-23
2.6295034885406494,1990-07-24
2.652571201324463,1990-07-25
2.675638198852539,1990-07-26
2.675638198852539,1990-07-27
2.675638198852539,1990-07-30
2.7217681407928467,1990-07-31
2.774686336517334,1990-08-01
2.762979745864868,1990-08-02
2.7863945960998535,1990-08-03
2.669318675994873,1990-08-06
2.669318675994873,1990-08-07
2.727856159210205,1990-08-08
2.7161502838134766,1990-08-09
2.7512712478637695,1990-08-10
2.7512712478637695,1990-08-13
2.7512712478637695,1990-08-14
2.762979745864868,1990-08-15
2.7161502838134766,1990-08-16
2.6927340030670166,1990-08-17
2.7161502838134766,1990-08-20
2.6927340030670166,1990-08-21
2.599071979522705,1990-08-22
2.599071979522705,1990-08-23
2.610781192779541,1990-08-24
2.6576120853424072,1990-08-27
2.6576120853424072,1990-08-28
2.6576120853424072,1990-08-29
2.6224896907806396,1990-08-30
2.610781192779541,1990-08-31
2.599071979522705,1990-09-04
2.6224896907806396,1990-09-05
2.63419771194458,1990-09-06
2.610781192779541,1990-09-07
2.610781192779541,1990-09-10
2.599071979522705,1990-09-11
2.5873661041259766,1990-09-12
2.5756585597991943,1990-09-13
2.563950538635254,1990-09-14
2.610781192779541,1990-09-17
2.5756585597991943,1990-09-18
2.5756585597991943,1990-09-19
2.563950538635254,1990-09-20
2.5522444248199463,1990-09-21
2.5405354499816895,1990-09-24
2.563950538635254,1990-09-25
2.5873661041259766,1990-09-26
2.599071979522705,1990-09-27
2.610781192779541,1990-09-28
2.681027889251709,1990-10-01
2.681027889251709,1990-10-02
2.7044410705566406,1990-10-03
2.7512712478637695,1990-10-04
2.7863945960998535,1990-10-05
2.7981038093566895,1990-10-08
2.739565134048462,1990-10-09
2.7161502838134766,1990-10-10
2.739565134048462,1990-10-11
2.727856159210205,1990-10-12
2.7161502838134766,1990-10-15
2.727856159210205,1990-10-16
2.774686336517334,1990-10-17
2.762979745864868,1990-10-18
2.7512712478637695,1990-10-19
2.7863945960998535,1990-10-22
2.844933032989502,1990-10-23
2.844933032989502,1990-10-24
2.844933032989502,1990-10-25
2.833224296569824,1990-10-26
2.8215172290802,1990-10-29
2.856639862060547,1990-10-30
2.844933032989502,1990-10-31
2.8748698234558105,1990-11-01
2.934267520904541,1990-11-02
2.946148633956909,1990-11-05
2.8748698234558105,1990-11-06
2.8748698234558105,1990-11-07
2.8867480754852295,1990-11-08
2.9580259323120117,1990-11-09
2.9580259323120117,1990-11-12
2.8986287117004395,1990-11-13
2.8867480754852295,1990-11-14
2.9223885536193848,1990-11-15
2.9105074405670166,1990-11-16
2.8986287117004395,1990-11-19
2.8867480754852295,1990-11-20
2.9105074405670166,1990-11-21
2.9223885536193848,1990-11-23
2.9223885536193848,1990-11-26
2.934267520904541,1990-11-27
2.946148633956909,1990-11-28
2.9699089527130127,1990-11-29
2.981785774230957,1990-11-30
3.064943313598633,1990-12-03
3.0530636310577393,1990-12-04
3.0293049812316895,1990-12-05
3.017426013946533,1990-12-06
2.9936676025390625,1990-12-07
3.0055463314056396,1990-12-10
2.9699089527130127,1990-12-11
2.9580259323120117,1990-12-12
2.8986287117004395,1990-12-13
2.946148633956909,1990-12-14
2.9936676025390625,1990-12-17
3.0055463314056396,1990-12-18
2.9936676025390625,1990-12-19
2.9699089527130127,1990-12-20
2.9580259323120117,1990-12-21
2.981785774230957,1990-12-24
2.9936676025390625,1990-12-26
3.0293049812316895,1990-12-27
3.0055463314056396,1990-12-28
3.0055463314056396,1990-12-31
3.0055463314056396,1991-01-02
2.9936676025390625,1991-01-03
2.981785774230957,1991-01-04
2.9699089527130127,1991-01-07
2.9699089527130127,1991-01-08
2.9699089527130127,1991-01-09
2.934267520904541,1991-01-10
2.9105074405670166,1991-01-11
2.8867480754852295,1991-01-14
2.8511109352111816,1991-01-15
2.8867480754852295,1991-01-16
2.9699089527130127,1991-01-17
2.9580259323120117,1991-01-18
2.946148633956909,1991-01-21
2.9223885536193848,1991-01-22
2.946148633956909,1991-01-23
2.981785774230957,1991-01-24
2.9699089527130127,1991-01-25
2.9936676025390625,1991-01-28
2.9936676025390625,1991-01-29
2.9580259323120117,1991-01-30
2.9936676025390625,1991-01-31
2.9878838062286377,1991-02-01
2.9878838062286377,1991-02-04
3.01198148727417,1991-02-05
3.01198148727417,1991-02-06
3.0481221675872803,1991-02-07
3.084266185760498,1991-02-08
3.1806507110595703,1991-02-11
3.1806507110595703,1991-02-12
3.216791868209839,1991-02-13
3.156554698944092,1991-02-14
3.1324574947357178,1991-02-15
3.1324574947357178,1991-02-19
3.084266185760498,1991-02-20
3.108361005783081,1991-02-21
3.108361005783081,1991-02-22
3.084266185760498,1991-02-25
3.084266185760498,1991-02-26
3.072218418121338,1991-02-27
3.108361005783081,1991-02-28
3.1686017513275146,1991-03-01
3.156554698944092,1991-03-04
3.144505739212036,1991-03-05
3.120407819747925,1991-03-06
3.084266185760498,1991-03-07
3.084266185760498,1991-03-08
3.084266185760498,1991-03-11
3.072218418121338,1991-03-12
3.072218418121338,1991-03-13
3.072218418121338,1991-03-14
3.0481221675872803,1991-03-15
3.0601720809936523,1991-03-18
3.072218418121338,1991-03-19
3.108361005783081,1991-03-20
3.156554698944092,1991-03-21
3.2047436237335205,1991-03-22
3.2047436237335205,1991-03-25
3.2770330905914307,1991-03-26
3.2890801429748535,1991-03-27
3.3011295795440674,1991-03-28
3.3252243995666504,1991-04-01
3.3252243995666504,1991-04-02
3.3252243995666504,1991-04-03
3.3011295795440674,1991-04-04
3.313175916671753,1991-04-05
3.2890801429748535,1991-04-08
3.2890801429748535,1991-04-09
3.2770330905914307,1991-04-10
3.2770330905914307,1991-04-11
3.264984607696533,1991-04-12
3.2770330905914307,1991-04-15
3.3011295795440674,1991-04-16
3.313175916671753,1991-04-17
3.2770330905914307,1991-04-18
3.2770330905914307,1991-04-19
3.2408881187438965,1991-04-22
3.1926980018615723,1991-04-23
3.2047436237335205,1991-04-24
3.216791868209839,1991-04-25
3.2047436237335205,1991-04-26
3.1806507110595703,1991-04-29
3.1926980018615723,1991-04-30
3.2014968395233154,1991-05-01
3.1892757415771484,1991-05-02
3.225935459136963,1991-05-03
3.250370979309082,1991-05-06
3.299250602722168,1991-05-07
3.274810314178467,1991-05-08
3.274810314178467,1991-05-09
3.274810314178467,1991-05-10
3.262592077255249,1991-05-13
3.262592077255249,1991-05-14
3.225935459136963,1991-05-15
3.262592077255249,1991-05-16
3.262592077255249,1991-05-17
3.250370979309082,1991-05-20
3.225935459136963,1991-05-21
3.238154172897339,1991-05-22
3.225935459136963,1991-05-23
3.250370979309082,1991-05-24
3.225935459136963,1991-05-28
3.225935459136963,1991-05-29
3.225935459136963,1991-05-30
3.238154172897339,1991-05-31
3.262592077255249,1991-06-03
3.250370979309082,1991-06-04
3.213715076446533,1991-06-05
3.1892757415771484,1991-06-06
3.213715076446533,1991-06-07
3.1892757415771484,1991-06-10
3.177056074142456,1991-06-11
3.152616024017334,1991-06-12
3.1892757415771484,1991-06-13
3.1892757415771484,1991-06-14
3.152616024017334,1991-06-17
3.152616024017334,1991-06-18
3.115960121154785,1991-06-19
3.115960121154785,1991-06-20
3.128178834915161,1991-06-21
3.128178834915161,1991-06-24
3.115960121154785,1991-06-25
3.128178834915161,1991-06-26
3.1403982639312744,1991-06-27
3.1648354530334473,1991-06-28
3.1648354530334473,1991-07-01
3.177056074142456,1991-07-02
3.0793020725250244,1991-07-03
3.0793020725250244,1991-07-05
3.091520309448242,1991-07-08
3.1037421226501465,1991-07-09
3.128178834915161,1991-07-10
3.1403982639312744,1991-07-11
3.1892757415771484,1991-07-12
3.177056074142456,1991-07-15
3.1648354530334473,1991-07-16
3.1892757415771484,1991-07-17
3.225935459136963,1991-07-18
3.225935459136963,1991-07-19
3.213715076446533,1991-07-22
3.1892757415771484,1991-07-23
3.2014968395233154,1991-07-24
3.2014968395233154,1991-07-25
3.250370979309082,1991-07-26
3.287031888961792,1991-07-29
3.335909128189087,1991-07-30
3.335909128189087,1991-07-31
3.3324408531188965,1991-08-01
3.357215642929077,1991-08-02
3.3819937705993652,1991-08-05
3.369605779647827,1991-08-06
3.3819937705993652,1991-08-07
3.394381523132324,1991-08-08
3.3819937705993652,1991-08-09
3.4315454959869385,1991-08-12
3.4439351558685303,1991-08-13
3.4810984134674072,1991-08-14
3.4934895038604736,1991-08-15
3.468712329864502,1991-08-16
3.456322431564331,1991-08-19
3.4315454959869385,1991-08-20
3.456322431564331,1991-08-21
3.4934895038604736,1991-08-22
3.4810984134674072,1991-08-23
3.468712329864502,1991-08-26
3.468712329864502,1991-08-27
3.5182650089263916,1991-08-28
3.5058765411376953,1991-08-29
3.468712329864502,1991-08-30
3.4315454959869385,1991-09-03
3.4315454959869385,1991-09-04
3.468712329864502,1991-09-05
3.4934895038604736,1991-09-06
3.5058765411376953,1991-09-09
3.4934895038604736,1991-09-10
3.4934895038604736,1991-09-11
3.4934895038604736,1991-09-12
3.456322431564331,1991-09-13
3.468712329864502,1991-09-16
3.4934895038604736,1991-09-17
3.4934895038604736,1991-09-18
3.4934895038604736,1991-09-19
3.5182650089263916,1991-09-20
3.4810984134674072,1991-09-23
3.4934895038604736,1991-09-24
3.5306525230407715,1991-09-25
3.555429697036743,1991-09-26
3.6421456336975098,1991-09-27
3.6421456336975098,1991-09-30
3.666924238204956,1991-10-01
3.6545345783233643,1991-10-02
3.617370367050171,1991-10-03
3.580207109451294,1991-10-04
3.555429697036743,1991-10-07
3.555429697036743,1991-10-08
3.5430400371551514,1991-10-09
3.5430400371551514,1991-10-10
3.5430400371551514,1991-10-11
3.555429697036743,1991-10-14
3.555429697036743,1991-10-15
3.580207109451294,1991-10-16
3.555429697036743,1991-10-17
3.5678179264068604,1991-10-18
3.5678179264068604,1991-10-21
3.555429697036743,1991-10-22
3.5678179264068604,1991-10-23
3.580207109451294,1991-10-24
3.6049835681915283,1991-10-25
3.6049835681915283,1991-10-28
3.617370367050171,1991-10-29
3.6297595500946045,1991-10-30
3.6297595500946045,1991-10-31
3.6011502742767334,1991-11-01
3.58860182762146,1991-11-04
3.6011502742767334,1991-11-05
3.651341438293457,1991-11-06
3.651341438293457,1991-11-07
3.651341438293457,1991-11-08
3.638794183731079,1991-11-11
3.6262471675872803,1991-11-12
3.613699197769165,1991-11-13
3.6262471675872803,1991-11-14
3.6262471675872803,1991-11-15
3.651341438293457,1991-11-18
3.613699197769165,1991-11-19
3.6262471675872803,1991-11-20
3.651341438293457,1991-11-21
3.613699197769165,1991-11-22
3.613699197769165,1991-11-25
3.651341438293457,1991-11-26
3.701530694961548,1991-11-27
3.739173650741577,1991-11-29
3.7517192363739014,1991-12-02
3.764268398284912,1991-12-03
3.8019120693206787,1991-12-04
3.764268398284912,1991-12-05
3.7893624305725098,1991-12-06
3.814460039138794,1991-12-09
3.814460039138794,1991-12-10
3.8019120693206787,1991-12-11
3.8019120693206787,1991-12-12
3.8019120693206787,1991-12-13
3.7768166065216064,1991-12-16
3.764268398284912,1991-12-17
3.764268398284912,1991-12-18
3.764268398284912,1991-12-19
3.7893624305725098,1991-12-20
3.9148387908935547,1991-12-23
3.9273860454559326,1991-12-24
3.952484369277954,1991-12-26
3.9775753021240234,1991-12-27
3.965031147003174,1991-12-30
3.9399333000183105,1991-12-31
3.9148387908935547,1992-01-02
3.9399333000183105,1992-01-03
3.9273860454559326,1992-01-06
3.902292013168335,1992-01-07
3.8897438049316406,1992-01-08
3.8897438049316406,1992-01-09
3.814460039138794,1992-01-10
3.7517192363739014,1992-01-13
3.764268398284912,1992-01-14
3.7140774726867676,1992-01-15
3.638794183731079,1992-01-16
3.638794183731079,1992-01-17
3.701530694961548,1992-01-20
3.701530694961548,1992-01-21
3.7517192363739014,1992-01-22
3.739173650741577,1992-01-23
3.739173650741577,1992-01-24
3.7893624305725098,1992-01-27
3.7893624305725098,1992-01-28
3.7517192363739014,1992-01-29
3.739173650741577,1992-01-30
3.7893624305725098,1992-01-31
3.798508644104004,1992-02-03
3.798508644104004,1992-02-04
3.785808563232422,1992-02-05
3.760399580001831,1992-02-06
3.7731029987335205,1992-02-07
3.7731029987335205,1992-02-10
3.785808563232422,1992-02-11
3.7731029987335205,1992-02-12
3.785808563232422,1992-02-13
3.760399580001831,1992-02-14
3.7349905967712402,1992-02-18
3.747694253921509,1992-02-19
3.798508644104004,1992-02-20
3.785808563232422,1992-02-21
3.785808563232422,1992-02-24
3.798508644104004,1992-02-25
3.7731029987335205,1992-02-26
3.785808563232422,1992-02-27
3.798508644104004,1992-02-28
3.7731029987335205,1992-03-02
3.798508644104004,1992-03-03
3.785808563232422,1992-03-04
3.747694253921509,1992-03-05
3.7349905967712402,1992-03-06
3.747694253921509,1992-03-09
3.747694253921509,1992-03-10
3.747694253921509,1992-03-11
3.747694253921509,1992-03-12
3.7349905967712402,1992-03-13
3.7349905967712402,1992-03-16
3.7349905967712402,1992-03-17
3.747694253921509,1992-03-18
3.747694253921509,1992-03-19
3.722285270690918,1992-03-20
3.747694253921509,1992-03-23
3.722285270690918,1992-03-24
3.722285270690918,1992-03-25
3.722285270690918,1992-03-26
3.747694253921509,1992-03-27
3.7731029987335205,1992-03-30
3.760399580001831,1992-03-31
3.798508644104004,1992-04-01
3.785808563232422,1992-04-02
3.747694253921509,1992-04-03
3.7349905967712402,1992-04-06
3.722285270690918,1992-04-07
3.722285270690918,1992-04-08
3.798508644104004,1992-04-09
3.8112151622772217,1992-04-10
3.8112151622772217,1992-04-13
3.8366219997406006,1992-04-14
3.887437343597412,1992-04-15
3.9001448154449463,1992-04-16
3.9255523681640625,1992-04-20
3.9128494262695312,1992-04-21
3.9255523681640625,1992-04-22
3.9001448154449463,1992-04-23
3.9255523681640625,1992-04-24
3.9382529258728027,1992-04-27
3.9255523681640625,1992-04-28
3.9255523681640625,1992-04-29
3.9382529258728027,1992-04-30
3.949784994125366,1992-05-01
4.001246929168701,1992-05-04
4.01411247253418,1992-05-05
4.0398430824279785,1992-05-06
4.052709579467773,1992-05-07
4.06557559967041,1992-05-08
4.104170322418213,1992-05-11
4.117037296295166,1992-05-12
4.091307163238525,1992-05-13
4.104170322418213,1992-05-14
4.117037296295166,1992-05-15
4.117037296295166,1992-05-18
4.142770767211914,1992-05-19
4.1299028396606445,1992-05-20
4.06557559967041,1992-05-21
4.104170322418213,1992-05-22
4.091307163238525,1992-05-26
4.052709579467773,1992-05-27
4.06557559967041,1992-05-28
4.026977062225342,1992-05-29
4.026977062225342,1992-06-01
4.001246929168701,1992-06-02
4.01411247253418,1992-06-03
4.01411247253418,1992-06-04
4.001246929168701,1992-06-05
4.01411247253418,1992-06-08
4.026977062225342,1992-06-09
4.01411247253418,1992-06-10
3.988377809524536,1992-06-11
4.01411247253418,1992-06-12
4.052709579467773,1992-06-15
4.078437805175781,1992-06-16
4.06557559967041,1992-06-17
4.052709579467773,1992-06-18
4.078437805175781,1992-06-19
4.1299028396606445,1992-06-22
4.1299028396606445,1992-06-23
4.142770767211914,1992-06-24
4.142770767211914,1992-06-25
4.104170322418213,1992-06-26
4.06557559967041,1992-06-29
4.104170322418213,1992-06-30
4.149203777313232,1992-07-01
4.187798023223877,1992-07-02
4.20709753036499,1992-07-06
4.2456955909729,1992-07-07
4.2263946533203125,1992-07-08
4.2456955909729,1992-07-09
4.2263946533203125,1992-07-10
4.187798023223877,1992-07-13
4.187798023223877,1992-07-14
4.264992713928223,1992-07-15
4.2456955909729,1992-07-16
4.264992713928223,1992-07-17
4.2456955909729,1992-07-20
4.20709753036499,1992-07-21
4.2263946533203125,1992-07-22
4.2263946533203125,1992-07-23
4.264992713928223,1992-07-24
4.303589820861816,1992-07-27
4.303589820861816,1992-07-28
4.322889804840088,1992-07-29
4.361485004425049,1992-07-30
4.342187881469727,1992-07-31
4.342187881469727,1992-08-03
4.3734259605407715,1992-08-04
4.3734259605407715,1992-08-05
4.314853191375732,1992-08-06
4.295330047607422,1992-08-07
4.334377288818359,1992-08-10
4.334377288818359,1992-08-11
4.334377288818359,1992-08-12
4.334377288818359,1992-08-13
4.314853191375732,1992-08-14
4.334377288818359,1992-08-17
4.334377288818359,1992-08-18
4.334377288818359,1992-08-19
4.334377288818359,1992-08-20
4.334377288818359,1992-08-21
4.334377288818359,1992-08-24
4.334377288818359,1992-08-25
4.314853191375732,1992-08-26
4.314853191375732,1992-08-27
4.295330047607422,1992-08-28
4.256280899047852,1992-08-31
4.236757278442383,1992-09-01
4.236757278442383,1992-09-02
4.217233657836914,1992-09-03
4.217233657836914,1992-09-04
4.197709560394287,1992-09-08
4.236757278442383,1992-09-09
4.236757278442383,1992-09-10
4.217233657836914,1992-09-11
4.197709560394287,1992-09-14
4.197709560394287,1992-09-15
4.197709560394287,1992-09-16
4.178184986114502,1992-09-17
4.1586594581604,1992-09-18
4.178184986114502,1992-09-21
4.178184986114502,1992-09-22
4.119612216949463,1992-09-23
4.13913631439209,1992-09-24
4.13913631439209,1992-09-25
4.178184986114502,1992-09-28
4.197709560394287,1992-09-29
4.197709560394287,1992-09-30
4.197709560394287,1992-10-01
4.197709560394287,1992-10-02
4.1586594581604,1992-10-05
4.1586594581604,1992-10-06
4.119612216949463,1992-10-07
4.100088596343994,1992-10-08
4.080562591552734,1992-10-09
4.100088596343994,1992-10-12
4.13913631439209,1992-10-13
4.119612216949463,1992-10-14
4.119612216949463,1992-10-15
4.119612216949463,1992-10-16
4.119612216949463,1992-10-19
4.119612216949463,1992-10-20
4.080562591552734,1992-10-21
4.041514873504639,1992-10-22
4.061038494110107,1992-10-23
4.061038494110107,1992-10-26
4.041514873504639,1992-10-27
4.041514873504639,1992-10-28
4.100088596343994,1992-10-29
4.061038494110107,1992-10-30
4.041514873504639,1992-11-02
4.092925548553467,1992-11-03
3.9940595626831055,1992-11-04
3.954514980316162,1992-11-05
3.954514980316162,1992-11-06
3.9347424507141113,1992-11-09
3.954514980316162,1992-11-10
4.013833999633789,1992-11-11
3.954514980316162,1992-11-12
3.9742860794067383,1992-11-13
3.954514980316162,1992-11-16
4.033607482910156,1992-11-17
4.053379535675049,1992-11-18
4.092925548553467,1992-11-19
4.073151111602783,1992-11-20
4.073151111602783,1992-11-23
4.013833999633789,1992-11-24
4.033607482910156,1992-11-25
4.013833999633789,1992-11-27
4.013833999633789,1992-11-30
3.9940595626831055,1992-12-01
3.954514980316162,1992-12-02
3.9940595626831055,1992-12-03
3.9940595626831055,1992-12-04
4.033607482910156,1992-12-07
4.092925548553467,1992-12-08
4.132469177246094,1992-12-09
4.112695217132568,1992-12-10
4.172013759613037,1992-12-11
4.172013759613037,1992-12-14
4.191786766052246,1992-12-15
4.112695217132568,1992-12-16
4.132469177246094,1992-12-17
4.1522393226623535,1992-12-18
4.1522393226623535,1992-12-21
4.21156120300293,1992-12-22
4.172013759613037,1992-12-23
4.191786766052246,1992-12-24
4.172013759613037,1992-12-28
4.1522393226623535,1992-12-29
4.1522393226623535,1992-12-30
4.191786766052246,1992-12-31
4.112695217132568,1993-01-04
4.092925548553467,1993-01-05
4.073151111602783,1993-01-06
3.9940595626831055,1993-01-07
3.9347424507141113,1993-01-08
4.053379535675049,1993-01-11
4.033607482910156,1993-01-12
4.053379535675049,1993-01-13
4.092925548553467,1993-01-14
4.092925548553467,1993-01-15
4.092925548553467,1993-01-18
4.132469177246094,1993-01-19
4.092925548553467,1993-01-20
4.132469177246094,1993-01-21
4.172013759613037,1993-01-22
4.1522393226623535,1993-01-25
4.1522393226623535,1993-01-26
4.132469177246094,1993-01-27
4.132469177246094,1993-01-28
4.1522393226623535,1993-01-29
4.231329917907715,1993-02-01
4.2633585929870605,1993-02-02
4.283373832702637,1993-02-03
4.323401927947998,1993-02-04
4.303387641906738,1993-02-05
4.303387641906738,1993-02-08
4.323401927947998,1993-02-09
4.323401927947998,1993-02-10
4.303387641906738,1993-02-11
4.323401927947998,1993-02-12
4.243339538574219,1993-02-16
4.283373832702637,1993-02-17
4.283373832702637,1993-02-18
4.343419075012207,1993-02-19
4.403467178344727,1993-02-22
4.443497657775879,1993-02-23
4.503546237945557,1993-02-24
4.463515281677246,1993-02-25
4.463515281677246,1993-02-26
4.483532428741455,1993-03-01
4.503546237945557,1993-03-02
4.543578624725342,1993-03-03
4.543578624725342,1993-03-04
4.483532428741455,1993-03-05
4.483532428741455,1993-03-08
4.443497657775879,1993-03-09
4.463515281677246,1993-03-10
4.443497657775879,1993-03-11
4.423480033874512,1993-03-12
4.303387641906738,1993-03-15
4.343419075012207,1993-03-16
4.323401927947998,1993-03-17
4.443497657775879,1993-03-18
4.403467178344727,1993-03-19
4.323401927947998,1993-03-22
4.343419075012207,1993-03-23
4.343419075012207,1993-03-24
4.383450508117676,1993-03-25
4.363434314727783,1993-03-26
4.383450508117676,1993-03-29
4.403467178344727,1993-03-30
4.443497657775879,1993-03-31
4.403467178344727,1993-04-01
4.323401927947998,1993-04-02
4.303387641906738,1993-04-05
4.303387641906738,1993-04-06
4.323401927947998,1993-04-07
4.343419075012207,1993-04-08
4.363434314727783,1993-04-12
4.463515281677246,1993-04-13
4.463515281677246,1993-04-14
4.483532428741455,1993-04-15
4.423480033874512,1993-04-16
4.383450508117676,1993-04-19
4.363434314727783,1993-04-20
4.383450508117676,1993-04-21
4.383450508117676,1993-04-22
4.363434314727783,1993-04-23
4.363434314727783,1993-04-26
4.343419075012207,1993-04-27
4.363434314727783,1993-04-28
4.383450508117676,1993-04-29
4.403467178344727,1993-04-30
4.403467178344727,1993-05-03
4.417571067810059,1993-05-04
4.397305965423584,1993-05-05
4.498626708984375,1993-05-06
4.437833309173584,1993-05-07
4.437833309173584,1993-05-10
4.417571067810059,1993-05-11
4.458099365234375,1993-05-12
4.356778144836426,1993-05-13
4.3162522315979,1993-05-14
4.3162522315979,1993-05-17
4.235192775726318,1993-05-18
4.255456447601318,1993-05-19
4.275722026824951,1993-05-20
4.295985698699951,1993-05-21
4.255456447601318,1993-05-24
4.295985698699951,1993-05-25
4.3365159034729,1993-05-26
4.3365159034729,1993-05-27
4.3365159034729,1993-05-28
4.356778144836426,1993-06-01
4.356778144836426,1993-06-02
4.3365159034729,1993-06-03
4.3365159034729,1993-06-04
4.3365159034729,1993-06-07
4.3162522315979,1993-06-08
4.295985698699951,1993-06-09
4.255456447601318,1993-06-10
4.3162522315979,1993-06-11
4.275722026824951,1993-06-14
4.3162522315979,1993-06-15
4.3365159034729,1993-06-16
4.377042770385742,1993-06-17
4.356778144836426,1993-06-18
4.356778144836426,1993-06-21
4.3365159034729,1993-06-22
4.3365159034729,1993-06-23
4.397305965423584,1993-06-24
4.397305965423584,1993-06-25
4.478361129760742,1993-06-28
4.51889181137085,1993-06-29
4.478361129760742,1993-06-30
4.51889181137085,1993-07-01
4.498626708984375,1993-07-02
4.498626708984375,1993-07-06
4.478361129760742,1993-07-07
4.478361129760742,1993-07-08
4.478361129760742,1993-07-09
4.478361129760742,1993-07-12
4.437833309173584,1993-07-13
4.478361129760742,1993-07-14
4.458099365234375,1993-07-15
4.51889181137085,1993-07-16
4.51889181137085,1993-07-19
4.51889181137085,1993-07-20
4.498626708984375,1993-07-21
4.458099365234375,1993-07-22
4.498626708984375,1993-07-23
4.53915548324585,1993-07-26
4.51889181137085,1993-07-27
4.51889181137085,1993-07-28
4.498626708984375,1993-07-29
4.478361129760742,1993-07-30
4.51889181137085,1993-08-02
4.5336594581604,1993-08-03
4.513147354125977,1993-08-04
4.492631912231445,1993-08-05
4.513147354125977,1993-08-06
4.595205783843994,1993-08-09
4.615718364715576,1993-08-10
4.656748294830322,1993-08-11
4.636229515075684,1993-08-12
4.656748294830322,1993-08-13
4.615718364715576,1993-08-16
4.656748294830322,1993-08-17
4.677259922027588,1993-08-18
4.677259922027588,1993-08-19
4.656748294830322,1993-08-20
4.615718364715576,1993-08-23
4.697777271270752,1993-08-24
4.697777271270752,1993-08-25
4.677259922027588,1993-08-26
4.697777271270752,1993-08-27
4.718291282653809,1993-08-30
4.718291282653809,1993-08-31
4.697777271270752,1993-09-01
4.738801002502441,1993-09-02
4.800347805023193,1993-09-03
4.759316444396973,1993-09-07
4.738801002502441,1993-09-08
4.718291282653809,1993-09-09
4.759316444396973,1993-09-10
4.779834270477295,1993-09-13
4.779834270477295,1993-09-14
4.738801002502441,1993-09-15
4.759316444396973,1993-09-16
4.759316444396973,1993-09-17
4.820863723754883,1993-09-20
4.759316444396973,1993-09-21
4.718291282653809,1993-09-22
4.697777271270752,1993-09-23
4.718291282653809,1993-09-24
4.738801002502441,1993-09-27
4.759316444396973,1993-09-28
4.718291282653809,1993-09-29
4.738801002502441,1993-09-30
4.718291282653809,1993-10-01
4.656748294830322,1993-10-04
4.697777271270752,1993-10-05
4.718291282653809,1993-10-06
4.677259922027588,1993-10-07
4.656748294830322,1993-10-08
4.656748294830322,1993-10-11
4.636229515075684,1993-10-12
4.636229515075684,1993-10-13
4.697777271270752,1993-10-14
4.800347805023193,1993-10-15
4.718291282653809,1993-10-18
4.779834270477295,1993-10-19
4.779834270477295,1993-10-20
4.800347805023193,1993-10-21
4.779834270477295,1993-10-22
4.697777271270752,1993-10-25
4.697777271270752,1993-10-26
4.759316444396973,1993-10-27
4.759316444396973,1993-10-28
4.759316444396973,1993-10-29
4.718291282653809,1993-11-01
4.670958995819092,1993-11-02
4.504879474639893,1993-11-03
4.401079177856445,1993-11-04
4.463359355926514,1993-11-05
4.421839237213135,1993-11-08
4.463359355926514,1993-11-09
4.463359355926514,1993-11-10
4.442600250244141,1993-11-11
4.442600250244141,1993-11-12
4.421839237213135,1993-11-15
4.504879474639893,1993-11-16
4.546396255493164,1993-11-17
4.587917327880859,1993-11-18
4.567156791687012,1993-11-19
4.567156791687012,1993-11-22
4.567156791687012,1993-11-23
4.60867977142334,1993-11-24
4.60867977142334,1993-11-26
4.629438400268555,1993-11-29
4.504879474639893,1993-11-30
4.546396255493164,1993-12-01
4.546396255493164,1993-12-02
4.546396255493164,1993-12-03
4.546396255493164,1993-12-06
4.546396255493164,1993-12-07
4.567156791687012,1993-12-08
4.546396255493164,1993-12-09
4.60867977142334,1993-12-10
4.546396255493164,1993-12-13
4.525638103485107,1993-12-14
4.567156791687012,1993-12-15
4.587917327880859,1993-12-16
4.629438400268555,1993-12-17
4.691714763641357,1993-12-20
4.650198459625244,1993-12-21
4.629438400268555,1993-12-22
4.587917327880859,1993-12-23
4.587917327880859,1993-12-27
4.60867977142334,1993-12-28
4.567156791687012,1993-12-29
4.587917327880859,1993-12-30
4.567156791687012,1993-12-31
4.546396255493164,1994-01-03
4.48411750793457,1994-01-04
4.48411750793457,1994-01-05
4.421839237213135,1994-01-06
4.442600250244141,1994-01-07
4.401079177856445,1994-01-10
4.401079177856445,1994-01-11
4.421839237213135,1994-01-12
4.380321025848389,1994-01-13
4.401079177856445,1994-01-14
4.359560966491699,1994-01-17
4.338800430297852,1994-01-18
4.338800430297852,1994-01-19
4.338800430297852,1994-01-20
4.31804084777832,1994-01-21
4.2142438888549805,1994-01-24
4.235002040863037,1994-01-25
4.31804084777832,1994-01-26
4.401079177856445,1994-01-27
4.421839237213135,1994-01-28
4.442600250244141,1994-01-31
4.401079177856445,1994-02-01
4.437252044677734,1994-02-02
4.395193099975586,1994-02-03
4.3321027755737305,1994-02-04
4.290043830871582,1994-02-07
4.290043830871582,1994-02-08
4.290043830871582,1994-02-09
4.184895992279053,1994-02-10
4.163866996765137,1994-02-11
4.226954460144043,1994-02-14
4.184895992279053,1994-02-15
4.184895992279053,1994-02-16
4.1428351402282715,1994-02-17
4.100776195526123,1994-02-18
4.184895992279053,1994-02-22
4.1428351402282715,1994-02-23
4.1428351402282715,1994-02-24
4.079747676849365,1994-02-25
4.205926418304443,1994-02-28
4.163866996765137,1994-03-01
