IFF,Date
3.5512313842773438,1983-07-26
3.5512313842773438,1983-07-27
3.4091856479644775,1983-07-28
3.3665688037872314,1983-07-29
3.3949780464172363,1983-08-01
3.380774736404419,1983-08-02
3.4091856479644775,1983-08-03
3.338160276412964,1983-08-04
3.2671375274658203,1983-08-05
3.2529289722442627,1983-08-08
3.181905508041382,1983-08-09
3.2671375274658203,1983-08-10
3.2813384532928467,1983-08-11
3.2955446243286133,1983-08-12
3.210315704345703,1983-08-15
3.2671375274658203,1983-08-16
3.338160276412964,1983-08-17
3.2813384532928467,1983-08-18
3.2955446243286133,1983-08-19
3.309749126434326,1983-08-22
3.2813384532928467,1983-08-23
3.2387242317199707,1983-08-24
3.2387242317199707,1983-08-25
3.2245218753814697,1983-08-26
3.2387242317199707,1983-08-29
3.2955446243286133,1983-08-30
3.2813384532928467,1983-08-31
3.2529289722442627,1983-09-01
3.2529289722442627,1983-09-02
3.323955774307251,1983-09-06
3.4233884811401367,1983-09-07
3.338160276412964,1983-09-08
3.338160276412964,1983-09-09
3.3523647785186768,1983-09-12
3.3665688037872314,1983-09-13
3.3665688037872314,1983-09-14
3.4091856479644775,1983-09-15
3.522822856903076,1983-09-16
3.5512313842773438,1983-09-19
3.7099432945251465,1983-09-20
3.7099432945251465,1983-09-21
3.7529194355010986,1983-09-22
3.6669728755950928,1983-09-23
3.7672407627105713,1983-09-26
3.9534528255462646,1983-09-27
3.810215711593628,1983-09-28
3.7242698669433594,1983-09-29
3.7242698669433594,1983-09-30
3.7099432945251465,1983-10-03
3.7958879470825195,1983-10-04
3.8388609886169434,1983-10-05
4.039398670196533,1983-10-06
4.010752201080322,1983-10-07
3.9677772521972656,1983-10-10
3.867508888244629,1983-10-11
3.8531851768493652,1983-10-12
3.824535608291626,1983-10-13
3.810215711593628,1983-10-14
3.824535608291626,1983-10-17
3.7958879470825195,1983-10-18
3.6669728755950928,1983-10-19
3.681295394897461,1983-10-20
3.6096739768981934,1983-10-21
3.6383256912231445,1983-10-24
3.7242698669433594,1983-10-25
3.7958879470825195,1983-10-26
3.7958879470825195,1983-10-27
3.7958879470825195,1983-10-28
3.7815635204315186,1983-10-31
3.7672407627105713,1983-11-01
3.7529194355010986,1983-11-02
3.6669728755950928,1983-11-03
3.6383256912231445,1983-11-04
3.6096739768981934,1983-11-07
3.5810282230377197,1983-11-08
3.5810282230377197,1983-11-09
3.5810282230377197,1983-11-10
3.538055896759033,1983-11-11
3.423459768295288,1983-11-14
3.366166591644287,1983-11-15
3.4377875328063965,1983-11-16
3.552379846572876,1983-11-17
3.5953519344329834,1983-11-18
3.5237326622009277,1983-11-21
3.5953519344329834,1983-11-22
3.6096739768981934,1983-11-23
3.6096739768981934,1983-11-25
3.5953519344329834,1983-11-28
3.6096739768981934,1983-11-29
3.6096739768981934,1983-11-30
3.6383256912231445,1983-12-01
3.5810282230377197,1983-12-02
3.538055896759033,1983-12-05
3.5094048976898193,1983-12-06
3.495084762573242,1983-12-07
3.452110767364502,1983-12-08
3.3518424034118652,1983-12-09
3.323195695877075,1983-12-12
3.323195695877075,1983-12-13
3.2802200317382812,1983-12-14
3.208599090576172,1983-12-15
3.1369805335998535,1983-12-16
3.1392951011657715,1983-12-19
3.0814263820648193,1983-12-20
3.0958948135375977,1983-12-21
3.1392951011657715,1983-12-22
3.1537606716156006,1983-12-23
3.182695150375366,1983-12-27
3.1971631050109863,1983-12-28
3.2116293907165527,1983-12-29
3.1537606716156006,1983-12-30
3.1682279109954834,1984-01-03
3.1971631050109863,1984-01-04
3.1248278617858887,1984-01-05
3.1392951011657715,1984-01-06
3.1248278617858887,1984-01-09
3.1248278617858887,1984-01-10
3.1103596687316895,1984-01-11
3.1248278617858887,1984-01-12
3.1537606716156006,1984-01-13
3.1682279109954834,1984-01-16
3.1682279109954834,1984-01-17
3.182695150375366,1984-01-18
3.1537606716156006,1984-01-19
3.1682279109954834,1984-01-20
3.182695150375366,1984-01-23
3.24056077003479,1984-01-24
3.2116293907165527,1984-01-25
3.1248278617858887,1984-01-26
3.1248278617858887,1984-01-27
3.1248278617858887,1984-01-30
3.1971631050109863,1984-01-31
3.1537606716156006,1984-02-01
3.3128952980041504,1984-02-02
3.182695150375366,1984-02-03
3.1248278617858887,1984-02-06
3.182695150375366,1984-02-07
3.0958948135375977,1984-02-08
3.03802752494812,1984-02-09
2.980159282684326,1984-02-10
3.1248278617858887,1984-02-13
3.1537606716156006,1984-02-14
3.03802752494812,1984-02-15
3.03802752494812,1984-02-16
3.0958948135375977,1984-02-17
3.03802752494812,1984-02-21
2.9512250423431396,1984-02-22
2.994626760482788,1984-02-23
3.0669608116149902,1984-02-24
3.0814263820648193,1984-02-27
2.994626760482788,1984-02-28
3.009093999862671,1984-02-29
2.849959135055542,1984-03-01
2.792091131210327,1984-03-02
2.777625560760498,1984-03-05
2.849959135055542,1984-03-06
2.821025848388672,1984-03-07
2.9222922325134277,1984-03-08
2.8644254207611084,1984-03-09
2.910644292831421,1984-03-12
2.8228859901428223,1984-03-13
2.8667659759521484,1984-03-14
2.8375134468078613,1984-03-15
2.910644292831421,1984-03-16
2.8813939094543457,1984-03-19
2.8228859901428223,1984-03-20
2.8375134468078613,1984-03-21
2.8228859901428223,1984-03-22
2.8813939094543457,1984-03-23
2.8375134468078613,1984-03-26
2.8375134468078613,1984-03-27
2.8375134468078613,1984-03-28
2.9252703189849854,1984-03-29
2.9691503047943115,1984-03-30
3.013028860092163,1984-04-02
2.998403310775757,1984-04-03
3.0276565551757812,1984-04-04
3.0276565551757812,1984-04-05
3.042283058166504,1984-04-06
3.115412712097168,1984-04-09
3.130039930343628,1984-04-10
3.0715348720550537,1984-04-11
3.0569090843200684,1984-04-12
3.08616042137146,1984-04-13
3.130039930343628,1984-04-16
3.144664764404297,1984-04-17
3.144664764404297,1984-04-18
3.130039930343628,1984-04-19
3.188544511795044,1984-04-23
3.10078763961792,1984-04-24
3.10078763961792,1984-04-25
3.115412712097168,1984-04-26
3.115412712097168,1984-04-27
3.0715348720550537,1984-04-30
3.144664764404297,1984-05-01
3.115412712097168,1984-05-02
3.10078763961792,1984-05-03
3.042283058166504,1984-05-04
3.0569090843200684,1984-05-07
3.013028860092163,1984-05-08
3.0276565551757812,1984-05-09
2.9837758541107178,1984-05-10
2.939896583557129,1984-05-11
3.0715348720550537,1984-05-14
3.042283058166504,1984-05-15
3.042283058166504,1984-05-16
3.042283058166504,1984-05-17
2.954524040222168,1984-05-18
2.8960185050964355,1984-05-21
2.910644292831421,1984-05-22
2.8667659759521484,1984-05-23
2.764380931854248,1984-05-24
2.720503091812134,1984-05-25
2.691251516342163,1984-05-29
2.8082611560821533,1984-05-30
2.764380931854248,1984-05-31
2.8375134468078613,1984-06-01
2.8813939094543457,1984-06-04
2.8667659759521484,1984-06-05
2.8960185050964355,1984-06-06
2.8813939094543457,1984-06-07
3.042283058166504,1984-06-08
2.970747947692871,1984-06-11
2.911628484725952,1984-06-12
2.8820693492889404,1984-06-13
2.8820693492889404,1984-06-14
2.911628484725952,1984-06-15
3.0889875888824463,1984-06-18
3.074207067489624,1984-06-19
3.118546485900879,1984-06-20
3.1333260536193848,1984-06-21
3.0889875888824463,1984-06-22
3.0889875888824463,1984-06-25
3.044647455215454,1984-06-26
3.044647455215454,1984-06-27
3.0889875888824463,1984-06-28
3.0594282150268555,1984-06-29
3.103766679763794,1984-07-02
3.1333260536193848,1984-07-03
3.1333260536193848,1984-07-05
3.103766679763794,1984-07-06
3.103766679763794,1984-07-09
3.1333260536193848,1984-07-10
3.148104429244995,1984-07-11
3.1628849506378174,1984-07-12
3.148104429244995,1984-07-13
3.103766679763794,1984-07-16
3.1628849506378174,1984-07-17
3.1333260536193848,1984-07-18
3.074207067489624,1984-07-19
3.044647455215454,1984-07-20
2.9264094829559326,1984-07-23
2.8820693492889404,1984-07-24
2.8672895431518555,1984-07-25
2.8820693492889404,1984-07-26
2.8525094985961914,1984-07-27
2.808168649673462,1984-07-30
2.837730884552002,1984-07-31
2.837730884552002,1984-08-01
3.1628849506378174,1984-08-02
3.1333260536193848,1984-08-03
3.1333260536193848,1984-08-06
3.0594282150268555,1984-08-07
2.9559664726257324,1984-08-08
3.044647455215454,1984-08-09
3.0889875888824463,1984-08-10
3.192446231842041,1984-08-13
3.148104429244995,1984-08-14
3.074207067489624,1984-08-15
3.103766679763794,1984-08-16
3.074207067489624,1984-08-17
3.0889875888824463,1984-08-20
3.103766679763794,1984-08-21
3.1333260536193848,1984-08-22
3.1628849506378174,1984-08-23
3.103766679763794,1984-08-24
3.0889875888824463,1984-08-27
3.074207067489624,1984-08-28
3.0594282150268555,1984-08-29
3.0298666954040527,1984-08-30
3.0298666954040527,1984-08-31
2.896848678588867,1984-09-04
2.9411890506744385,1984-09-05
2.970747947692871,1984-09-06
2.9411890506744385,1984-09-07
2.9411890506744385,1984-09-10
3.074207067489624,1984-09-11
3.148104429244995,1984-09-12
3.1776657104492188,1984-09-13
3.192446231842041,1984-09-14
2.9559664726257324,1984-09-17
2.985527992248535,1984-09-18
2.985527992248535,1984-09-19
3.002856492996216,1984-09-20
3.0626161098480225,1984-09-21
3.0626161098480225,1984-09-24
3.0775551795959473,1984-09-25
3.047673463821411,1984-09-26
3.002856492996216,1984-09-27
2.928159236907959,1984-09-28
2.943098306655884,1984-10-01
2.98791766166687,1984-10-02
2.943098306655884,1984-10-03
2.943098306655884,1984-10-04
3.002856492996216,1984-10-05
3.0327374935150146,1984-10-08
3.0775551795959473,1984-10-09
3.0626161098480225,1984-10-10
3.0327374935150146,1984-10-11
3.0177972316741943,1984-10-12
3.0775551795959473,1984-10-15
3.0327374935150146,1984-10-16
3.12237548828125,1984-10-17
3.2120118141174316,1984-10-18
3.27177095413208,1984-10-19
3.346467971801758,1984-10-22
3.346467971801758,1984-10-23
3.286708116531372,1984-10-24
3.2568306922912598,1984-10-25
3.2568306922912598,1984-10-26
3.167191982269287,1984-10-29
3.27177095413208,1984-10-30
3.27177095413208,1984-10-31
3.3315277099609375,1984-11-01
3.361409902572632,1984-11-02
3.346467971801758,1984-11-05
3.361409902572632,1984-11-06
3.346467971801758,1984-11-07
3.27177095413208,1984-11-08
3.182131290435791,1984-11-09
3.182131290435791,1984-11-12
3.182131290435791,1984-11-13
3.2120118141174316,1984-11-14
3.197072744369507,1984-11-15
3.167191982269287,1984-11-16
3.167191982269287,1984-11-19
3.1373143196105957,1984-11-20
3.152254819869995,1984-11-21
3.2269511222839355,1984-11-23
3.167191982269287,1984-11-26
3.2120118141174316,1984-11-27
3.167191982269287,1984-11-28
3.0775551795959473,1984-11-29
3.12237548828125,1984-11-30
3.1373143196105957,1984-12-03
3.152254819869995,1984-12-04
3.12237548828125,1984-12-05
3.0924954414367676,1984-12-06
3.0626161098480225,1984-12-07
3.0775551795959473,1984-12-10
3.0775551795959473,1984-12-11
3.0775551795959473,1984-12-12
3.1373143196105957,1984-12-13
3.12237548828125,1984-12-14
3.197072744369507,1984-12-17
3.361409902572632,1984-12-18
3.304671049118042,1984-12-19
3.274491310119629,1984-12-20
3.259399652481079,1984-12-21
3.21412992477417,1984-12-24
3.334850788116455,1984-12-26
3.2895801067352295,1984-12-27
3.319758415222168,1984-12-28
3.3801190853118896,1984-12-31
3.2895801067352295,1985-01-02
3.274491310119629,1985-01-03
3.199039936065674,1985-01-04
3.1688613891601562,1985-01-07
3.199039936065674,1985-01-08
3.2292213439941406,1985-01-09
3.259399652481079,1985-01-10
3.21412992477417,1985-01-11
3.2292213439941406,1985-01-14
3.304671049118042,1985-01-15
3.3650283813476562,1985-01-16
3.3650283813476562,1985-01-17
3.3650283813476562,1985-01-18
3.3952112197875977,1985-01-21
3.4102985858917236,1985-01-22
3.4404783248901367,1985-01-23
3.3952112197875977,1985-01-24
3.3952112197875977,1985-01-25
3.334850788116455,1985-01-28
3.319758415222168,1985-01-29
3.2895801067352295,1985-01-30
3.2895801067352295,1985-01-31
3.319758415222168,1985-02-01
3.319758415222168,1985-02-04
3.274491310119629,1985-02-05
3.274491310119629,1985-02-06
3.2443106174468994,1985-02-07
3.3650283813476562,1985-02-08
3.3801190853118896,1985-02-11
3.4253876209259033,1985-02-12
3.470658302307129,1985-02-13
3.470658302307129,1985-02-14
3.4102985858917236,1985-02-15
3.3952112197875977,1985-02-19
3.4102985858917236,1985-02-20
3.3801190853118896,1985-02-21
3.4102985858917236,1985-02-22
3.3952112197875977,1985-02-25
3.3650283813476562,1985-02-26
3.4102985858917236,1985-02-27
3.4102985858917236,1985-02-28
3.4857473373413086,1985-03-01
3.470658302307129,1985-03-04
3.455566167831421,1985-03-05
3.4404783248901367,1985-03-06
3.4102985858917236,1985-03-07
3.4102985858917236,1985-03-08
3.304671049118042,1985-03-11
3.319758415222168,1985-03-12
3.2895801067352295,1985-03-13
3.1537723541259766,1985-03-14
3.1688613891601562,1985-03-15
3.1688613891601562,1985-03-18
3.4102985858917236,1985-03-19
3.2920286655426025,1985-03-20
3.3529913425445557,1985-03-21
3.3529913425445557,1985-03-22
3.2920286655426025,1985-03-25
3.2920286655426025,1985-03-26
3.4291999340057373,1985-03-27
3.474919557571411,1985-03-28
3.4596781730651855,1985-03-29
3.505402088165283,1985-04-01
3.474919557571411,1985-04-02
3.3987152576446533,1985-04-03
3.474919557571411,1985-04-04
3.4139561653137207,1985-04-08
3.4139561653137207,1985-04-09
3.3987152576446533,1985-04-10
3.3987152576446533,1985-04-11
3.3529913425445557,1985-04-12
3.3072707653045654,1985-04-15
3.3682353496551514,1985-04-16
3.3987152576446533,1985-04-17
3.3377528190612793,1985-04-18
3.4444379806518555,1985-04-19
3.3987152576446533,1985-04-22
3.4444379806518555,1985-04-23
3.4444379806518555,1985-04-24
3.4291999340057373,1985-04-25
3.4139561653137207,1985-04-26
3.383472442626953,1985-04-29
3.383472442626953,1985-04-30
3.3072707653045654,1985-05-01
3.2920286655426025,1985-05-02
3.2920286655426025,1985-05-03
3.3072707653045654,1985-05-06
3.3682353496551514,1985-05-07
3.3529913425445557,1985-05-08
3.3225109577178955,1985-05-09
3.383472442626953,1985-05-10
3.4139561653137207,1985-05-13
3.4291999340057373,1985-05-14
3.490159273147583,1985-05-15
3.535883903503418,1985-05-16
3.535883903503418,1985-05-17
3.6120874881744385,1985-05-20
3.657810926437378,1985-05-21
3.6425678730010986,1985-05-22
3.627329111099243,1985-05-23
3.627329111099243,1985-05-24
3.6425678730010986,1985-05-28
3.627329111099243,1985-05-29
3.627329111099243,1985-05-30
3.657810926437378,1985-05-31
3.6882903575897217,1985-06-03
3.6882903575897217,1985-06-04
3.7340152263641357,1985-06-05
3.7340152263641357,1985-06-06
3.5663647651672363,1985-06-07
3.5816049575805664,1985-06-10
3.535883903503418,1985-06-11
3.505402088165283,1985-06-12
3.505402088165283,1985-06-13
3.5816049575805664,1985-06-14
3.5663647651672363,1985-06-17
3.657810926437378,1985-06-18
3.6120874881744385,1985-06-19
3.6311681270599365,1985-06-20
3.6927125453948975,1985-06-21
3.6311681270599365,1985-06-24
3.661939859390259,1985-06-25
3.6311681270599365,1985-06-26
3.646552801132202,1985-06-27
3.6927125453948975,1985-06-28
3.677323818206787,1985-07-01
3.677323818206787,1985-07-02
3.646552801132202,1985-07-03
3.646552801132202,1985-07-05
3.615779161453247,1985-07-08
3.677323818206787,1985-07-09
3.8619606494903564,1985-07-10
3.9235074520111084,1985-07-11
4.046596527099609,1985-07-12
3.954277753829956,1985-07-15
3.9388937950134277,1985-07-16
3.985053062438965,1985-07-17
3.954277753829956,1985-07-18
3.9235074520111084,1985-07-19
3.954277753829956,1985-07-22
3.785029411315918,1985-07-23
3.785029411315918,1985-07-24
3.8465752601623535,1985-07-25
3.785029411315918,1985-07-26
3.73887038230896,1985-07-29
3.7542591094970703,1985-07-30
3.677323818206787,1985-07-31
3.646552801132202,1985-08-01
3.661939859390259,1985-08-02
3.6311681270599365,1985-08-05
3.569622039794922,1985-08-06
3.6311681270599365,1985-08-07
3.661939859390259,1985-08-08
3.661939859390259,1985-08-09
3.646552801132202,1985-08-12
3.600393533706665,1985-08-13
3.600393533706665,1985-08-14
3.646552801132202,1985-08-15
3.646552801132202,1985-08-16
3.661939859390259,1985-08-19
3.8158016204833984,1985-08-20
3.708099365234375,1985-08-21
3.661939859390259,1985-08-22
3.538849115371704,1985-08-23
3.5080759525299072,1985-08-26
3.5850069522857666,1985-08-27
3.615779161453247,1985-08-28
3.6311681270599365,1985-08-29
3.646552801132202,1985-08-30
3.661939859390259,1985-09-03
3.661939859390259,1985-09-04
3.677323818206787,1985-09-05
3.6927125453948975,1985-09-06
3.661939859390259,1985-09-09
3.661939859390259,1985-09-10
3.646552801132202,1985-09-11
3.677323818206787,1985-09-12
3.646552801132202,1985-09-13
3.677323818206787,1985-09-16
3.6927125453948975,1985-09-17
3.5850069522857666,1985-09-18
3.615779161453247,1985-09-19
3.619508981704712,1985-09-20
3.7437849044799805,1985-09-23
3.6661112308502197,1985-09-24
3.6971805095672607,1985-09-25
3.6661112308502197,1985-09-26
3.6661112308502197,1985-09-30
3.7437849044799805,1985-10-01
3.6971805095672607,1985-10-02
3.8059208393096924,1985-10-03
3.8991284370422363,1985-10-04
3.930194616317749,1985-10-07
3.8835935592651367,1985-10-08
3.8991284370422363,1985-10-09
3.914660692214966,1985-10-10
3.992332696914673,1985-10-11
4.023402214050293,1985-10-14
4.14767599105835,1985-10-15
4.194278717041016,1985-10-16
4.194278717041016,1985-10-17
4.209813117980957,1985-10-18
4.256420612335205,1985-10-21
4.163211822509766,1985-10-22
4.054471969604492,1985-10-23
4.070006370544434,1985-10-24
4.070006370544434,1985-10-25
4.101072788238525,1985-10-28
4.287487030029297,1985-10-29
4.256420612335205,1985-10-30
4.194278717041016,1985-10-31
4.116608142852783,1985-11-01
4.101072788238525,1985-11-04
4.101072788238525,1985-11-05
4.101072788238525,1985-11-06
4.194278717041016,1985-11-07
4.473898887634277,1985-11-08
4.598174571990967,1985-11-11
4.349623680114746,1985-11-12
4.458364963531494,1985-11-13
4.3806915283203125,1985-11-14
4.287487030029297,1985-11-15
4.14767599105835,1985-11-18
4.225349426269531,1985-11-19
4.240883827209473,1985-11-20
4.365161895751953,1985-11-21
4.427294731140137,1985-11-22
4.365161895751953,1985-11-25
4.287487030029297,1985-11-26
4.396225929260254,1985-11-27
4.52050256729126,1985-11-29
4.3806915283203125,1985-12-02
4.349623680114746,1985-12-03
4.504969596862793,1985-12-04
4.458364963531494,1985-12-05
4.473898887634277,1985-12-06
4.473898887634277,1985-12-09
4.303020000457764,1985-12-10
4.504969596862793,1985-12-11
4.52050256729126,1985-12-12
4.598174571990967,1985-12-13
4.582640171051025,1985-12-16
4.6603102684021,1985-12-17
4.7535176277160645,1985-12-18
4.664608955383301,1985-12-19
4.523732662200928,1985-12-20
4.555037975311279,1985-12-23
4.601993083953857,1985-12-24
4.648955821990967,1985-12-26
4.664608955383301,1985-12-27
4.9463629722595215,1985-12-30
5.008973598480225,1985-12-31
4.868099689483643,1986-01-02
4.82113790512085,1986-01-03
4.82113790512085,1986-01-06
4.789832592010498,1986-01-07
4.6959147453308105,1986-01-08
4.680259704589844,1986-01-09
4.617649078369141,1986-01-10
4.7428741455078125,1986-01-13
4.758526802062988,1986-01-14
4.617649078369141,1986-01-15
4.617649078369141,1986-01-16
4.5393853187561035,1986-01-17
4.508077144622803,1986-01-20
4.508077144622803,1986-01-21
4.445465087890625,1986-01-22
4.351546764373779,1986-01-23
4.461118221282959,1986-01-24
4.445465087890625,1986-01-27
4.461118221282959,1986-01-28
4.461118221282959,1986-01-29
4.445465087890625,1986-01-30
4.382852554321289,1986-01-31
4.570688247680664,1986-02-03
4.601993083953857,1986-02-04
4.633301734924316,1986-02-05
4.6959147453308105,1986-02-06
4.7428741455078125,1986-02-07
4.711569309234619,1986-02-10
4.758526802062988,1986-02-11
4.7428741455078125,1986-02-12
4.664608955383301,1986-02-13
4.7428741455078125,1986-02-14
4.7428741455078125,1986-02-18
4.648955821990967,1986-02-19
4.7428741455078125,1986-02-20
4.7428741455078125,1986-02-21
4.789832592010498,1986-02-24
4.758526802062988,1986-02-25
4.758526802062988,1986-02-26
4.72722053527832,1986-02-27
4.805485248565674,1986-02-28
4.836792945861816,1986-03-03
4.836792945861816,1986-03-04
4.789832592010498,1986-03-05
4.82113790512085,1986-03-06
4.836792945861816,1986-03-07
4.883751392364502,1986-03-10
5.102893829345703,1986-03-11
5.071588039398193,1986-03-12
5.008973598480225,1986-03-13
5.071588039398193,1986-03-14
4.993320465087891,1986-03-17
4.993320465087891,1986-03-18
4.915058135986328,1986-03-19
4.857024669647217,1986-03-20
4.77817440032959,1986-03-21
4.872796058654785,1986-03-24
4.951641082763672,1986-03-25
5.062028884887695,1986-03-26
4.983180046081543,1986-03-27
5.014721870422363,1986-03-31
4.967414379119873,1986-04-01
4.951641082763672,1986-04-02
4.793947696685791,1986-04-03
4.683558940887451,1986-04-04
4.604712009429932,1986-04-07
4.683558940887451,1986-04-08
4.683558940887451,1986-04-09
4.746638298034668,1986-04-10
4.857024669647217,1986-04-11
4.920103549957275,1986-04-14
4.951641082763672,1986-04-15
4.983180046081543,1986-04-16
4.9989519119262695,1986-04-17
5.408961296081543,1986-04-18
5.361649513244629,1986-04-21
5.219723701477051,1986-04-22
5.2985734939575195,1986-04-23
5.472036361694336,1986-04-24
5.408961296081543,1986-04-25
5.377418518066406,1986-04-28
5.4247260093688965,1986-04-29
5.487806797027588,1986-04-30
5.487806797027588,1986-05-01
5.5508880615234375,1986-05-02
5.598195552825928,1986-05-05
5.613962650299072,1986-05-06
5.393188953399658,1986-05-07
5.487806797027588,1986-05-08
5.472036361694336,1986-05-09
5.487806797027588,1986-05-12
5.393188953399658,1986-05-13
5.5508880615234375,1986-05-14
5.535118103027344,1986-05-15
5.456266403198242,1986-05-16
5.456266403198242,1986-05-19
5.692814350128174,1986-05-20
5.708580017089844,1986-05-21
6.071282863616943,1986-05-22
6.008204460144043,1986-05-23
6.087047100067139,1986-05-27
5.992434978485107,1986-05-28
5.945121765136719,1986-05-29
6.0397419929504395,1986-05-30
6.0397419929504395,1986-06-02
6.008204460144043,1986-06-03
6.008204460144043,1986-06-04
6.055512428283691,1986-06-05
6.008204460144043,1986-06-06
5.771656036376953,1986-06-09
5.613962650299072,1986-06-10
5.613962650299072,1986-06-11
5.566655158996582,1986-06-12
5.834738731384277,1986-06-13
5.740119457244873,1986-06-16
5.771656036376953,1986-06-17
5.824349880218506,1986-06-18
5.729129791259766,1986-06-19
5.887829780578613,1986-06-20
5.744996547698975,1986-06-23
5.792606353759766,1986-06-24
5.871959686279297,1986-06-25
5.824349880218506,1986-06-26
5.871959686279297,1986-06-27
6.04653263092041,1986-06-30
6.094141960144043,1986-07-01
6.078271389007568,1986-07-02
6.062400817871094,1986-07-03
5.681517124176025,1986-07-07
5.681517124176025,1986-07-08
5.744996547698975,1986-07-09
5.776737213134766,1986-07-10
5.744996547698975,1986-07-11
5.570427417755127,1986-07-14
5.348242282867432,1986-07-15
5.332374095916748,1986-07-16
5.45933198928833,1986-07-17
5.491073131561279,1986-07-18
5.45933198928833,1986-07-21
5.491073131561279,1986-07-22
5.554556369781494,1986-07-23
5.61803674697876,1986-07-24
5.744996547698975,1986-07-25
5.649775505065918,1986-07-28
5.760865688323975,1986-07-29
5.633907318115234,1986-07-30
5.649775505065918,1986-07-31
5.570427417755127,1986-08-01
5.522815227508545,1986-08-04
5.61803674697876,1986-08-05
5.649775505065918,1986-08-06
5.602166652679443,1986-08-07
5.61803674697876,1986-08-08
5.776737213134766,1986-08-11
5.776737213134766,1986-08-12
5.824349880218506,1986-08-13
5.808475017547607,1986-08-14
5.808475017547607,1986-08-15
5.760865688323975,1986-08-18
5.649775505065918,1986-08-19
5.633907318115234,1986-08-20
5.475205421447754,1986-08-21
5.348242282867432,1986-08-22
5.173673629760742,1986-08-25
5.253021240234375,1986-08-26
5.332374095916748,1986-08-27
5.364116191864014,1986-08-28
5.42759370803833,1986-08-29
5.28476619720459,1986-09-02
5.189544200897217,1986-09-03
5.26889181137085,1986-09-04
5.189544200897217,1986-09-05
4.999102592468262,1986-09-08
4.967360019683838,1986-09-09
5.03084135055542,1986-09-10
4.792786598205566,1986-09-11
4.745176792144775,1986-09-12
4.697569370269775,1986-09-15
4.649956226348877,1986-09-16
4.697569370269775,1986-09-17
4.8146538734436035,1986-09-18
4.9266228675842285,1986-09-19
4.990604877471924,1986-09-22
4.846644401550293,1986-09-23
4.846644401550293,1986-09-24
4.782662868499756,1986-09-25
4.750673770904541,1986-09-26
4.606715679168701,1986-09-29
4.622710704803467,1986-09-30
4.494744777679443,1986-10-01
4.5907158851623535,1986-10-02
4.8146538734436035,1986-10-03
4.878636360168457,1986-10-06
4.830650329589844,1986-10-07
4.798661708831787,1986-10-08
4.862644195556641,1986-10-09
4.878636360168457,1986-10-10
4.9266228675842285,1986-10-13
4.9266228675842285,1986-10-14
5.070584297180176,1986-10-15
5.230538368225098,1986-10-16
5.182552337646484,1986-10-17
5.086579322814941,1986-10-20
5.054586887359619,1986-10-21
4.942619800567627,1986-10-22
4.974610805511475,1986-10-23
4.958614349365234,1986-10-24
4.974610805511475,1986-10-27
5.118569374084473,1986-10-28
5.310516357421875,1986-10-29
5.374502182006836,1986-10-30
5.454472541809082,1986-10-31
5.3585004806518555,1986-11-03
5.342508316040039,1986-11-04
5.294519901275635,1986-11-05
5.342508316040039,1986-11-06
5.262528419494629,1986-11-07
5.326511859893799,1986-11-10
5.326511859893799,1986-11-11
5.326511859893799,1986-11-12
5.342508316040039,1986-11-13
5.406492710113525,1986-11-14
5.326511859893799,1986-11-17
4.990604877471924,1986-11-18
5.118569374084473,1986-11-19
5.230538368225098,1986-11-20
5.166558265686035,1986-11-21
5.086579322814941,1986-11-24
5.054586887359619,1986-11-25
5.070584297180176,1986-11-26
5.054586887359619,1986-11-28
5.070584297180176,1986-12-01
5.134565353393555,1986-12-02
5.118569374084473,1986-12-03
5.134565353393555,1986-12-04
5.166558265686035,1986-12-05
5.230538368225098,1986-12-08
5.166558265686035,1986-12-09
5.054586887359619,1986-12-10
5.02259635925293,1986-12-11
4.9106292724609375,1986-12-12
4.894632339477539,1986-12-15
5.038593292236328,1986-12-16
4.990604877471924,1986-12-17
4.917725563049316,1986-12-18
4.998343467712402,1986-12-19
4.917725563049316,1986-12-22
4.853229522705078,1986-12-23
4.901602268218994,1986-12-24
4.901602268218994,1986-12-26
4.869354724884033,1986-12-29
4.772615909576416,1986-12-30
4.804860591888428,1986-12-31
4.933851718902588,1987-01-02
5.095083713531494,1987-01-05
5.159581661224365,1987-01-06
5.369190692901611,1987-01-07
5.643293857574463,1987-01-08
5.594918727874756,1987-01-09
5.643293857574463,1987-01-12
5.5465474128723145,1987-01-13
5.756155014038086,1987-01-14
5.723912715911865,1987-01-15
5.675540447235107,1987-01-16
5.804532051086426,1987-01-19
5.852899551391602,1987-01-20
5.8851470947265625,1987-01-21
5.981891632080078,1987-01-22
5.981891632080078,1987-01-23
5.981891632080078,1987-01-26
5.917396068572998,1987-01-27
6.159249305725098,1987-01-28
6.159249305725098,1987-01-29
6.062508583068848,1987-01-30
6.094755172729492,1987-02-02
6.062508583068848,1987-02-03
5.981891632080078,1987-02-04
6.046384811401367,1987-02-05
6.046384811401367,1987-02-06
5.981891632080078,1987-02-09
5.820653438568115,1987-02-10
5.740032196044922,1987-02-11
5.707788944244385,1987-02-12
5.949645042419434,1987-02-13
6.12700080871582,1987-02-17
6.336613655090332,1987-02-18
6.288239002227783,1987-02-19
6.255992889404297,1987-02-20
6.030258655548096,1987-02-23
6.030258655548096,1987-02-24
6.094755172729492,1987-02-25
6.0786333084106445,1987-02-26
6.143126964569092,1987-02-27
