FE,Date
19.85048484802246,2010-09-17
20.074634552001953,2010-09-20
19.910614013671875,2010-09-21
20.26597023010254,2010-09-22
20.440914154052734,2010-09-23
20.829059600830078,2010-09-24
20.993074417114258,2010-09-27
20.96027374267578,2010-09-28
21.069612503051758,2010-09-29
21.069612503051758,2010-09-30
21.260955810546875,2010-10-01
21.086008071899414,2010-10-04
21.222684860229492,2010-10-05
21.11334800720215,2010-10-06
21.0258731842041,2010-10-07
21.03135108947754,2010-10-08
21.014936447143555,2010-10-11
20.965736389160156,2010-10-12
21.260955810546875,2010-10-13
21.12974739074707,2010-10-14
21.282825469970703,2010-10-15
21.556177139282227,2010-10-18
21.556177139282227,2010-10-19
21.68737030029297,2010-10-20
21.501510620117188,2010-10-21
20.511981964111328,2010-10-22
20.298770904541016,2010-10-25
19.927024841308594,2010-10-26
19.823150634765625,2010-10-27
19.773950576782227,2010-10-28
19.85594940185547,2010-10-29
19.719276428222656,2010-11-01
20.145708084106445,2010-11-02
19.907060623168945,2010-11-03
19.951454162597656,2010-11-04
19.918155670166016,2010-11-05
20.006954193115234,2010-11-08
20.051347732543945,2010-11-09
19.790515899658203,2010-11-10
19.812715530395508,2010-11-11
19.62956428527832,2010-11-12
19.6961612701416,2010-11-15
19.51857566833496,2010-11-16
19.812715530395508,2010-11-17
19.995851516723633,2010-11-18
20.117948532104492,2010-11-19
19.951454162597656,2010-11-22
19.64621353149414,2010-11-23
19.61846923828125,2010-11-24
19.551864624023438,2010-11-26
19.6240177154541,2010-11-29
19.48526954650879,2010-11-30
19.53522491455078,2010-12-01
19.790515899658203,2010-12-02
19.773862838745117,2010-12-03
19.673973083496094,2010-12-06
19.735017776489258,2010-12-07
19.784961700439453,2010-12-08
19.757213592529297,2010-12-09
19.784961700439453,2010-12-10
19.829357147216797,2010-12-13
19.984752655029297,2010-12-14
19.89041519165039,2010-12-15
19.990304946899414,2010-12-16
20.134605407714844,2010-12-17
20.25669288635254,2010-12-20
20.32883644104004,2010-12-21
20.456480026245117,2010-12-22
20.556386947631836,2010-12-23
20.672924041748047,2010-12-27
20.739524841308594,2010-12-28
20.700679779052734,2010-12-29
20.672924041748047,2010-12-30
20.5452880859375,2010-12-31
20.90046501159668,2011-01-03
21.02811622619629,2011-01-04
21.100255966186523,2011-01-05
21.17795181274414,2011-01-06
21.227903366088867,2011-01-07
21.227903366088867,2011-01-10
21.128009796142578,2011-01-11
21.244550704956055,2011-01-12
21.288963317871094,2011-01-13
21.422147750854492,2011-01-14
21.510948181152344,2011-01-18
21.544239044189453,2011-01-19
21.866132736206055,2011-01-20
21.960474014282227,2011-01-21
21.882781982421875,2011-01-24
21.633041381835938,2011-01-25
21.60528564453125,2011-01-26
21.916074752807617,2011-01-27
21.516490936279297,2011-01-28
21.710735321044922,2011-01-31
22.054824829101562,2011-02-01
22.543203353881836,2011-02-02
22.560083389282227,2011-02-03
22.295658111572266,2011-02-04
22.45881462097168,2011-02-07
22.464447021484375,2011-02-08
22.464447021484375,2011-02-09
22.672597885131836,2011-02-10
22.357542037963867,2011-02-11
21.93560218811035,2011-02-14
22.05374526977539,2011-02-15
21.61491584777832,2011-02-16
21.530532836914062,2011-02-17
21.322372436523438,2011-02-18
21.496780395507812,2011-02-22
21.41801643371582,2011-02-23
21.468643188476562,2011-02-24
21.237979888916016,2011-02-25
21.851301193237305,2011-02-28
21.448808670043945,2011-03-01
21.30609130859375,2011-03-02
21.186201095581055,2011-03-03
21.129106521606445,2011-03-04
21.27754020690918,2011-03-07
21.403148651123047,2011-03-08
22.076810836791992,2011-03-09
21.876995086669922,2011-03-10
21.951200485229492,2011-03-11
21.876995086669922,2011-03-14
21.25471305847168,2011-03-15
20.88933563232422,2011-03-16
20.872207641601562,2011-03-17
20.849376678466797,2011-03-18
21.00351333618164,2011-03-21
21.014923095703125,2011-03-22
20.957839965820312,2011-03-23
20.88362693786621,2011-03-24
20.86078643798828,2011-03-25
20.695222854614258,2011-03-28
20.809412002563477,2011-03-29
21.191904067993164,2011-03-30
21.174781799316406,2011-03-31
21.266124725341797,2011-04-01
21.186201095581055,2011-04-04
20.992094039916992,2011-04-05
21.28325843811035,2011-04-06
21.214746475219727,2011-04-07
21.197620391845703,2011-04-08
20.986392974853516,2011-04-11
21.12339973449707,2011-04-12
21.534456253051758,2011-04-13
21.757112503051758,2011-04-14
21.922664642333984,2011-04-15
21.762815475463867,2011-04-18
21.991174697875977,2011-04-19
22.202409744262695,2011-04-20
22.196697235107422,2011-04-21
22.099645614624023,2011-04-25
22.48214340209961,2011-04-26
22.613462448120117,2011-04-27
22.727632522583008,2011-04-28
22.81327247619629,2011-04-29
22.619169235229492,2011-05-02
23.989330291748047,2011-05-03
24.209165573120117,2011-05-04
23.856292724609375,2011-05-05
24.052961349487305,2011-05-06
24.052961349487305,2011-05-09
24.770280838012695,2011-05-10
24.648799896240234,2011-05-11
25.198347091674805,2011-05-12
24.602519989013672,2011-05-13
25.73055076599121,2011-05-16
26.343730926513672,2011-05-17
25.956140518188477,2011-05-18
25.915645599365234,2011-05-19
25.892513275146484,2011-05-20
25.441299438476562,2011-05-23
25.7073974609375,2011-05-24
25.7825984954834,2011-05-25
25.620635986328125,2011-05-26
25.65534210205078,2011-05-27
25.81153106689453,2011-05-31
25.452877044677734,2011-06-01
25.29668426513672,2011-06-02
25.26197052001953,2011-06-03
25.065292358398438,2011-06-06
25.082651138305664,2011-06-07
25.076858520507812,2011-06-08
25.308265686035156,2011-06-09
24.995872497558594,2011-06-10
24.845468521118164,2011-06-13
25.33717155456543,2011-06-14
24.885967254638672,2011-06-15
25.111576080322266,2011-06-16
25.302474975585938,2011-06-17
25.545427322387695,2011-06-20
25.574350357055664,2011-06-21
25.395029067993164,2011-06-22
25.04793930053711,2011-06-23
24.9033260345459,2011-06-24
25.019010543823242,2011-06-27
25.15205955505371,2011-06-28
25.4239501953125,2011-06-29
25.53964614868164,2011-06-30
25.817317962646484,2011-07-01
25.50493812561035,2011-07-05
25.55699348449707,2011-07-06
25.83466911315918,2011-07-07
25.823097229003906,2011-07-08
25.4991397857666,2011-07-11
25.395029067993164,2011-07-12
25.29668426513672,2011-07-13
25.09421730041504,2011-07-14
25.036378860473633,2011-07-15
24.804981231689453,2011-07-18
24.926462173461914,2011-07-19
25.123140335083008,2011-07-20
25.759464263916016,2011-07-21
25.66111946105957,2011-07-22
26.2280330657959,2011-07-25
26.233814239501953,2011-07-26
26.106542587280273,2011-07-27
25.973499298095703,2011-07-28
25.828895568847656,2011-07-29
25.933006286621094,2011-08-01
25.522289276123047,2011-08-02
25.46371078491211,2011-08-03
24.19257926940918,2011-08-04
24.227725982666016,2011-08-05
22.95659065246582,2011-08-08
23.91726303100586,2011-08-09
23.24947166442871,2011-08-10
24.491323471069336,2011-08-11
24.198427200317383,2011-08-12
25.053665161132812,2011-08-15
24.93065643310547,2011-08-16
25.22354507446289,2011-08-17
24.684621810913086,2011-08-18
24.456172943115234,2011-08-19
24.22186279296875,2011-08-22
24.913087844848633,2011-08-23
25.498857498168945,2011-08-24
25.030235290527344,2011-08-25
24.913087844848633,2011-08-26
25.528141021728516,2011-08-29
25.68630599975586,2011-08-30
25.92061996459961,2011-08-31
25.733165740966797,2011-09-01
25.200109481811523,2011-09-02
25.135683059692383,2011-09-06
25.481281280517578,2011-09-07
25.756603240966797,2011-09-08
25.018524169921875,2011-09-09
25.317270278930664,2011-09-12
25.504714965820312,2011-09-13
25.83861541748047,2011-09-14
26.24279022216797,2011-09-15
26.611827850341797,2011-09-16
26.318941116333008,2011-09-19
26.95744514465332,2011-09-20
26.547399520874023,2011-09-21
26.055355072021484,2011-09-22
26.430240631103516,2011-09-23
26.55911636352539,2011-09-26
26.418527603149414,2011-09-27
26.24279022216797,2011-09-28
26.600116729736328,2011-09-29
26.307226181030273,2011-09-30
25.545724868774414,2011-10-03
25.551570892333984,2011-10-04
25.422710418701172,2011-10-05
25.59257698059082,2011-10-06
25.944053649902344,2011-10-07
26.553260803222656,2011-10-10
26.295509338378906,2011-10-11
26.383378982543945,2011-10-12
25.633575439453125,2011-10-13
25.949913024902344,2011-10-14
25.82102394104004,2011-10-17
25.955759048461914,2011-10-18
26.39509391784668,2011-10-19
26.39509391784668,2011-10-20
26.86371612548828,2011-10-21
26.699705123901367,2011-10-24
26.31308937072754,2011-10-25
26.154939651489258,2011-10-26
26.723133087158203,2011-10-27
26.600116729736328,2011-10-28
26.33652114868164,2011-10-31
26.342376708984375,2011-11-01
26.810997009277344,2011-11-02
27.131166458129883,2011-11-03
26.98293685913086,2011-11-04
27.077804565429688,2011-11-07
27.273468017578125,2011-11-08
26.526405334472656,2011-11-09
26.532329559326172,2011-11-10
26.947368621826172,2011-11-11
26.514545440673828,2011-11-14
26.98293685913086,2011-11-15
26.538259506225586,2011-11-16
26.010583877563477,2011-11-17
26.253673553466797,2011-11-18
25.814926147460938,2011-11-21
25.310951232910156,2011-11-22
24.81885528564453,2011-11-23
24.86627960205078,2011-11-25
25.34653663635254,2011-11-28
25.637056350708008,2011-11-29
26.3663272857666,2011-11-30
26.49675750732422,2011-12-01
26.259601593017578,2011-12-02
26.4611873626709,2011-12-05
26.70427703857422,2011-12-06
26.805072784423828,2011-12-07
26.33075523376465,2011-12-08
26.544193267822266,2011-12-09
26.182525634765625,2011-12-12
26.378185272216797,2011-12-13
26.040218353271484,2011-12-14
26.27145767211914,2011-12-15
25.74970054626465,2011-12-16
25.186445236206055,2011-12-19
25.71413230895996,2011-12-20
26.27145767211914,2011-12-21
26.259601593017578,2011-12-22
26.312963485717773,2011-12-23
26.57976531982422,2011-12-27
26.538259506225586,2011-12-28
26.75762939453125,2011-12-29
26.265525817871094,2011-12-30
25.382104873657227,2012-01-03
25.01451301574707,2012-01-04
24.93742561340332,2012-01-05
25.026365280151367,2012-01-06
25.139020919799805,2012-01-09
25.127151489257812,2012-01-10
24.90186882019043,2012-01-11
25.02043342590332,2012-01-12
25.00264549255371,2012-01-13
24.89592933654785,2012-01-17
24.884075164794922,2012-01-18
24.39196014404297,2012-01-19
24.623188018798828,2012-01-20
24.907787322998047,2012-01-23
24.469030380249023,2012-01-24
24.97894287109375,2012-01-25
25.32874870300293,2012-01-26
25.056011199951172,2012-01-27
24.990793228149414,2012-01-30
25.032289505004883,2012-01-31
25.227951049804688,2012-02-01
26.058013916015625,2012-02-02
26.136066436767578,2012-02-03
25.96795082092285,2012-02-06
25.961950302124023,2012-02-07
25.781824111938477,2012-02-08
25.61971092224121,2012-02-09
25.607704162597656,2012-02-10
25.835861206054688,2012-02-13
25.913908004760742,2012-02-14
25.673751831054688,2012-02-15
26.136066436767578,2012-02-16
26.04599952697754,2012-02-17
26.058015823364258,2012-02-21
26.26816177368164,2012-02-22
26.418262481689453,2012-02-23
26.460294723510742,2012-02-24
26.316194534301758,2012-02-27
26.3041934967041,2012-02-28
26.592384338378906,2012-02-29
26.622407913208008,2012-03-01
26.706462860107422,2012-03-02
26.844560623168945,2012-03-05
26.844560623168945,2012-03-06
26.808536529541016,2012-03-07
26.6944522857666,2012-03-08
26.844560623168945,2012-03-09
27.090730667114258,2012-03-12
27.006668090820312,2012-03-13
26.712465286254883,2012-03-14
26.670434951782227,2012-03-15
26.718473434448242,2012-03-16
26.47230339050293,2012-03-19
26.538345336914062,2012-03-20
26.49631690979004,2012-03-21
26.790523529052734,2012-03-22
26.850563049316406,2012-03-23
27.054702758789062,2012-03-26
27.198810577392578,2012-03-27
27.090730667114258,2012-03-28
27.30687141418457,2012-03-29
27.372928619384766,2012-03-30
27.499006271362305,2012-04-02
27.49300765991211,2012-04-03
27.655120849609375,2012-04-04
27.595077514648438,2012-04-05
27.378915786743164,2012-04-09
26.970643997192383,2012-04-10
27.030698776245117,2012-04-11
27.138761520385742,2012-04-12
26.982656478881836,2012-04-13
27.27085304260254,2012-04-16
27.499006271362305,2012-04-17
27.474992752075195,2012-04-18
27.27085304260254,2012-04-19
27.46898651123047,2012-04-20
27.378915786743164,2012-04-23
27.577062606811523,2012-04-24
27.895292282104492,2012-04-25
28.069400787353516,2012-04-26
28.225515365600586,2012-04-27
28.111433029174805,2012-04-30
28.45368003845215,2012-05-01
28.31557273864746,2012-05-02
28.430986404418945,2012-05-03
28.534265518188477,2012-05-04
28.54035186767578,2012-05-07
28.576801300048828,2012-05-08
28.619333267211914,2012-05-09
28.917009353637695,2012-05-10
29.044570922851562,2012-05-11
29.105329513549805,2012-05-14
29.08102798461914,2012-05-15
29.044570922851562,2012-05-16
28.98383140563965,2012-05-17
29.038503646850586,2012-05-18
28.971681594848633,2012-05-21
28.977750778198242,2012-05-22
28.40669822692871,2012-05-23
28.655784606933594,2012-05-24
28.461368560791016,2012-05-25
28.43707847595215,2012-05-29
28.15762710571289,2012-05-30
28.424917221069336,2012-05-31
28.254819869995117,2012-06-01
28.430986404418945,2012-06-04
28.601097106933594,2012-06-05
29.026350021362305,2012-06-06
28.935224533081055,2012-06-07
29.074947357177734,2012-06-08
29.026350021362305,2012-06-11
28.971681594848633,2012-06-12
28.83195686340332,2012-06-13
29.184314727783203,2012-06-14
29.457677841186523,2012-06-15
29.65207862854004,2012-06-18
29.888994216918945,2012-06-19
29.47589874267578,2012-06-20
29.245058059692383,2012-06-21
29.232898712158203,2012-06-22
29.074947357177734,2012-06-25
29.020275115966797,2012-06-26
29.415151596069336,2012-06-27
29.451602935791016,2012-06-28
29.88292121887207,2012-06-29
30.314247131347656,2012-07-02
30.277793884277344,2012-07-03
30.022645950317383,2012-07-05
29.876853942871094,2012-07-06
29.737125396728516,2012-07-09
29.700681686401367,2012-07-10
29.74927520751953,2012-07-11
29.81609344482422,2012-07-12
29.974050521850586,2012-07-13
30.150230407714844,2012-07-16
30.0651798248291,2012-07-17
30.223127365112305,2012-07-18
30.532949447631836,2012-07-19
30.59977149963379,2012-07-20
30.314247131347656,2012-07-23
30.0105037689209,2012-07-24
29.670303344726562,2012-07-25
30.192745208740234,2012-07-26
30.648378372192383,2012-07-27
30.903522491455078,2012-07-30
30.508642196655273,2012-07-31
30.46004867553711,2012-08-01
30.04086685180664,2012-08-02
30.41561508178711,2012-08-03
30.29889678955078,2012-08-06
28.345327377319336,2012-08-07
28.191736221313477,2012-08-08
28.136449813842773,2012-08-09
28.16716194152832,2012-08-10
28.16716194152832,2012-08-13
28.333030700683594,2012-08-14
28.32073974609375,2012-08-15
28.247026443481445,2012-08-16
28.179443359375,2012-08-17
28.253164291381836,2012-08-20
28.10572624206543,2012-08-21
28.050439834594727,2012-08-22
27.565109252929688,2012-08-23
27.48524284362793,2012-08-24
27.436100006103516,2012-08-27
27.25181007385254,2012-08-28
27.024499893188477,2012-08-29
26.870920181274414,2012-08-30
26.846349716186523,2012-08-31
26.717329025268555,2012-09-04
26.28115463256836,2012-09-05
26.631319046020508,2012-09-06
26.490039825439453,2012-09-07
26.318017959594727,2012-09-10
26.22586441040039,2012-09-11
26.1828556060791,2012-09-12
26.86476707458496,2012-09-13
26.58832359313965,2012-09-14
26.58832359313965,2012-09-17
26.600608825683594,2012-09-18
26.748050689697266,2012-09-19
27.147367477416992,2012-09-20
27.147367477416992,2012-09-21
27.276391983032227,2012-09-24
27.214942932128906,2012-09-25
27.288660049438477,2012-09-26
27.067502975463867,2012-09-27
27.09207534790039,2012-09-28
27.067502975463867,2012-10-01
27.214942932128906,2012-10-02
27.46681785583496,2012-10-03
27.565109252929688,2012-10-04
27.534391403198242,2012-10-05
27.47296142578125,2012-10-08
27.60811996459961,2012-10-09
27.41766929626465,2012-10-10
27.767847061157227,2012-10-11
27.589691162109375,2012-10-12
27.712554931640625,2012-10-15
27.927576065063477,2012-10-16
28.124156951904297,2012-10-17
28.431310653686523,2012-10-18
28.247026443481445,2012-10-19
28.16102409362793,2012-10-22
27.9705810546875,2012-10-23
27.902999877929688,2012-10-24
28.191736221313477,2012-10-25
28.032011032104492,2012-10-26
28.08730125427246,2012-10-31
27.589691162109375,2012-11-01
27.3132381439209,2012-11-02
26.46728515625,2012-11-05
26.871593475341797,2012-11-06
26.311769485473633,2012-11-07
26.691207885742188,2012-11-08
26.423734664916992,2012-11-09
26.050527572631836,2012-11-12
26.187362670898438,2012-11-13
25.695968627929688,2012-11-14
25.60265350341797,2012-11-15
25.733285903930664,2012-11-16
25.85146141052246,2012-11-19
25.776832580566406,2012-11-20
25.627552032470703,2012-11-21
25.546682357788086,2012-11-23
25.982107162475586,2012-11-26
26.106504440307617,2012-11-27
26.43618392944336,2012-11-28
26.423734664916992,2012-11-29
26.411300659179688,2012-11-30
26.299339294433594,2012-12-03
25.944782257080078,2012-12-04
26.13760757446289,2012-12-05
25.85146141052246,2012-12-06
25.783048629760742,2012-12-07
25.845245361328125,2012-12-10
25.814144134521484,2012-12-11
25.627552032470703,2012-12-12
25.32896614074707,2012-12-13
25.353853225708008,2012-12-14
25.646207809448242,2012-12-17
25.820377349853516,2012-12-18
25.814144134521484,2012-12-19
25.83902931213379,2012-12-20
25.882570266723633,2012-12-21
25.969667434692383,2012-12-24
25.919897079467773,2012-12-26
25.90745735168457,2012-12-27
25.61509895324707,2012-12-28
25.97588348388672,2012-12-31
26.112716674804688,2013-01-02
26.15005111694336,2013-01-03
26.131383895874023,2013-01-04
25.80792236328125,2013-01-07
25.695968627929688,2013-01-08
25.01795768737793,2013-01-09
24.95575523376465,2013-01-10
24.812679290771484,2013-01-11
24.56387710571289,2013-01-14
24.800243377685547,2013-01-15
24.489227294921875,2013-01-16
24.514108657836914,2013-01-17
24.812679290771484,2013-01-18
24.81891632080078,2013-01-22
24.4456844329834,2013-01-23
24.83133316040039,2013-01-24
25.04905891418457,2013-01-25
24.937101364135742,2013-01-28
25.254322052001953,2013-01-29
25.01795768737793,2013-01-30
25.185903549194336,2013-01-31
25.185903549194336,2013-02-01
24.86244773864746,2013-02-04
24.957054138183594,2013-02-05
25.190418243408203,2013-02-06
25.32286834716797,2013-02-07
25.36701202392578,2013-02-08
25.38593864440918,2013-02-11
25.54361343383789,2013-02-12
25.657136917114258,2013-02-13
25.537303924560547,2013-02-14
25.58775520324707,2013-02-15
25.909423828125,2013-02-19
25.58145523071289,2013-02-20
25.165197372436523,2013-02-21
25.56883430480957,2013-02-22
24.95075035095215,2013-02-25
24.534482955932617,2013-02-26
24.881370544433594,2013-02-27
24.90028953552246,2013-02-28
24.912912368774414,2013-03-01
25.13995933532715,2013-03-04
25.266103744506836,2013-03-05
25.54361343383789,2013-03-06
25.707597732543945,2013-03-07
25.795896530151367,2013-03-08
25.966188430786133,2013-03-11
25.966188430786133,2013-03-12
26.054487228393555,2013-03-13
26.287841796875,2013-03-14
26.552738189697266,2013-03-15
26.332006454467773,2013-03-18
26.237375259399414,2013-03-19
26.45813751220703,2013-03-20
26.161699295043945,2013-03-21
25.76436424255371,2013-03-22
25.707597732543945,2013-03-25
26.016651153564453,2013-03-26
26.268922805786133,2013-03-27
26.615814208984375,2013-03-28
26.51490020751953,2013-04-01
26.521207809448242,2013-04-02
26.495973587036133,2013-04-03
27.13929557800293,2013-04-04
27.80785369873047,2013-04-05
28.003387451171875,2013-04-08
28.198881149291992,2013-04-09
28.49531364440918,2013-04-10
28.6782283782959,2013-04-11
28.83589744567871,2013-04-12
28.413320541381836,2013-04-15
28.886362075805664,2013-04-16
28.558378219604492,2013-04-17
28.76651954650879,2013-04-18
28.7917423248291,2013-04-19
28.924196243286133,2013-04-22
28.955739974975586,2013-04-23
29.119714736938477,2013-04-24
29.201702117919922,2013-04-25
29.315242767333984,2013-04-26
29.214332580566406,2013-04-29
29.39091682434082,2013-04-30
29.1890926361084,2013-05-01
29.050338745117188,2013-05-02
28.718406677246094,2013-05-03
28.201366424560547,2013-05-06
28.150287628173828,2013-05-07
27.85666847229004,2013-05-08
27.30769920349121,2013-05-09
27.390687942504883,2013-05-10
27.23110008239746,2013-05-13
27.28855323791504,2013-05-14
27.575803756713867,2013-05-15
27.511962890625,2013-05-16
27.946029663085938,2013-05-17
27.639631271362305,2013-05-20
28.003477096557617,2013-05-21
27.767303466796875,2013-05-22
27.441743850708008,2013-05-23
27.20555877685547,2013-05-24
25.44378089904785,2013-05-28
25.03525161743164,2013-05-29
24.952274322509766,2013-05-30
24.901193618774414,2013-05-31
24.996950149536133,2013-06-03
24.939498901367188,2013-06-04
24.690553665161133,2013-06-05
24.83098602294922,2013-06-06
24.856515884399414,2013-06-07
24.84375,2013-06-10
24.62033462524414,2013-06-11
24.173511505126953,2013-06-12
24.626720428466797,2013-06-13
24.46713638305664,2013-06-14
24.35224723815918,2013-06-17
24.416072845458984,2013-06-18
23.758594512939453,2013-06-19
23.184091567993164,2013-06-20
23.30537986755371,2013-06-21
23.24155044555664,2013-06-24
23.573474884033203,2013-06-25
23.65645408630371,2013-06-26
23.681995391845703,2013-06-27
23.8351993560791,2013-06-28
23.17771339416504,2013-07-01
23.08196449279785,2013-07-02
23.08196449279785,2013-07-03
22.884077072143555,2013-07-05
23.30537986755371,2013-07-08
23.496885299682617,2013-07-09
23.496885299682617,2013-07-10
23.8351993560791,2013-07-11
23.905414581298828,2013-07-12
24.543733596801758,2013-07-15
24.46713638305664,2013-07-16
24.530969619750977,2013-07-17
24.952274322509766,2013-07-18
24.84375,2013-07-19
25.009719848632812,2013-07-22
25.003337860107422,2013-07-23
24.409692764282227,2013-07-24
24.42245864868164,2013-07-25
24.83737564086914,2013-07-26
25.009719848632812,2013-07-29
25.08631134033203,2013-07-30
24.30117416381836,2013-07-31
24.416072845458984,2013-08-01
24.3394775390625,2013-08-02
23.98973274230957,2013-08-05
24.61796760559082,2013-08-06
24.747501373291016,2013-08-07
24.877038955688477,2013-08-08
24.546730041503906,2013-08-09
24.184038162231445,2013-08-12
23.94439697265625,2013-08-13
24.08040428161621,2013-08-14
24.041542053222656,2013-08-15
23.840768814086914,2013-08-16
23.568740844726562,2013-08-19
24.11278533935547,2013-08-20
24.326515197753906,2013-08-21
24.72807502746582,2013-08-22
24.69569206237793,2013-08-23
24.50139045715332,2013-08-26
24.332992553710938,2013-08-27
24.384815216064453,2013-08-28
24.196983337402344,2013-08-29
24.26822853088379,2013-08-30
23.924962997436523,2013-09-03
23.82133674621582,2013-09-04
23.678842544555664,2013-09-05
23.957355499267578,2013-09-06
24.073923110961914,2013-09-09
24.527297973632812,2013-09-10
24.28118133544922,2013-09-11
23.899057388305664,2013-09-12
24.03506851196289,2013-09-13
24.151641845703125,2013-09-16
24.44310188293457,2013-09-17
24.85761260986328,2013-09-18
24.553203582763672,2013-09-19
23.74361801147461,2013-09-20
24.37833023071289,2013-09-23
24.2293701171875,2013-09-24
24.022111892700195,2013-09-25
23.924962997436523,2013-09-26
23.69828224182129,2013-09-27
23.607606887817383,2013-09-30
23.918489456176758,2013-10-01
24.0091609954834,2013-10-02
23.78247833251953,2013-10-03
23.94439697265625,2013-10-04
24.086875915527344,2013-10-07
24.255279541015625,2013-10-08
24.404239654541016,2013-10-09
24.58558464050293,2013-10-10
24.553203582763672,2013-10-11
24.5661563873291,2013-10-14
24.138696670532227,2013-10-15
23.98973274230957,2013-10-16
24.332992553710938,2013-10-17
24.5726261138916,2013-10-18
24.61149024963379,2013-10-21
24.87055778503418,2013-10-22
24.61796760559082,2013-10-23
24.24231719970703,2013-10-24
24.533777236938477,2013-10-25
24.494911193847656,2013-10-28
24.61149024963379,2013-10-29
24.592063903808594,2013-10-30
24.527297973632812,2013-10-31
24.6892147064209,2013-11-01
24.6892147064209,2013-11-04
24.40664291381836,2013-11-05
25.0440731048584,2013-11-06
25.182077407836914,2013-11-07
25.523799896240234,2013-11-08
24.064918518066406,2013-11-11
24.11092185974121,2013-11-12
23.7034912109375,2013-11-13
23.5851993560791,2013-11-14
23.309200286865234,2013-11-15
23.26976776123047,2013-11-18
22.980615615844727,2013-11-19
22.316892623901367,2013-11-20
22.06060791015625,2013-11-21
21.916032791137695,2013-11-22
21.876604080200195,2013-11-25
21.653169631958008,2013-11-26
21.357454299926758,2013-11-27
21.44287872314453,2013-11-29
21.41002655029297,2013-12-02
21.377172470092773,2013-12-03
21.37059211730957,2013-12-04
21.081451416015625,2013-12-05
21.318023681640625,2013-12-06
21.34430503845215,2013-12-09
21.15373420715332,2013-12-10
21.114303588867188,2013-12-11
21.15373420715332,2013-12-12
20.838302612304688,2013-12-13
20.910581588745117,2013-12-16
20.98944664001465,2013-12-17
21.01573371887207,2013-12-18
20.766019821166992,2013-12-19
21.42974090576172,2013-12-20
21.232595443725586,2013-12-23
21.173446655273438,2013-12-24
21.07487678527832,2013-12-26
21.54802894592285,2013-12-27
21.534887313842773,2013-12-30
21.67288589477539,2013-12-31
21.278594970703125,2014-01-02
21.03544807434082,2014-01-03
20.923728942871094,2014-01-06
20.956584930419922,2014-01-07
20.93687629699707,2014-01-08
20.897445678710938,2014-01-09
21.29174041748047,2014-01-10
21.00259017944336,2014-01-13
20.93687629699707,2014-01-14
20.81201934814453,2014-01-15
21.350887298583984,2014-01-16
21.42974090576172,2014-01-17
21.127452850341797,2014-01-21
20.457155227661133,2014-01-22
20.35201072692871,2014-01-23
20.417724609375,2014-01-24
20.292863845825195,2014-01-27
20.076004028320312,2014-01-28
20.095726013183594,2014-01-29
20.47686767578125,2014-01-30
20.6937313079834,2014-01-31
20.5360164642334,2014-02-03
20.33229637145996,2014-02-04
20.092933654785156,2014-02-05
20.252506256103516,2014-02-06
20.451982498168945,2014-02-07
20.584949493408203,2014-02-10
20.824316024780273,2014-02-11
20.65808868408203,2014-02-12
21.010480880737305,2014-02-13
21.110218048095703,2014-02-14
21.023775100708008,2014-02-18
21.096920013427734,2014-02-19
21.44930076599121,2014-02-20
21.076974868774414,2014-02-21
21.076974868774414,2014-02-24
20.47856903076172,2014-02-25
20.64479637145996,2014-02-26
20.471923828125,2014-02-27
20.465272903442383,2014-02-28
20.292404174804688,2014-03-03
20.3588924407959,2014-03-04
20.65144157409668,2014-03-05
20.505172729492188,2014-03-06
20.39213752746582,2014-03-07
20.571657180786133,2014-03-10
20.465272903442383,2014-03-11
20.61154556274414,2014-03-12
20.890806198120117,2014-03-13
20.877506256103516,2014-03-14
21.203298568725586,2014-03-17
21.22989845275879,2014-03-18
21.090267181396484,2014-03-19
21.170053482055664,2014-03-20
21.841588973999023,2014-03-21
22.2072811126709,2014-03-24
22.027755737304688,2014-03-25
22.04770278930664,2014-03-26
22.30701446533203,2014-03-27
22.659406661987305,2014-03-28
22.626169204711914,2014-03-31
22.287073135375977,2014-04-01
22.227224349975586,2014-04-02
22.493181228637695,2014-04-03
22.626169204711914,2014-04-04
22.360204696655273,2014-04-07
22.745840072631836,2014-04-08
22.43998908996582,2014-04-09
22.26712417602539,2014-04-10
22.04105567932129,2014-04-11
22.147441864013672,2014-04-14
22.626169204711914,2014-04-15
22.705951690673828,2014-04-16
22.346908569335938,2014-04-17
22.26047706604004,2014-04-21
22.233875274658203,2014-04-22
22.13414192199707,2014-04-23
22.725894927978516,2014-04-24
23.038393020629883,2014-04-25
22.82563018798828,2014-04-28
22.779090881347656,2014-04-29
22.43998908996582,2014-04-30
22.526430130004883,2014-05-01
22.16738510131836,2014-05-02
22.46312713623047,2014-05-05
21.945579528808594,2014-05-06
22.779035568237305,2014-05-07
22.604284286499023,2014-05-08
22.52362632751465,2014-05-09
22.133785247802734,2014-05-12
21.838035583496094,2014-05-13
21.743932723999023,2014-05-14
21.68343734741211,2014-05-15
21.670000076293945,2014-05-16
21.07178497314453,2014-05-19
20.997854232788086,2014-05-20
21.199499130249023,2014-05-21
21.206220626831055,2014-05-22
21.15916633605957,2014-05-23
22.33542251586914,2014-05-27
22.611000061035156,2014-05-28
22.50345802307129,2014-05-29
22.73199462890625,2014-05-30
22.550512313842773,2014-06-02
23.19577407836914,2014-06-03
