HON,Date
1.1729493141174316,1975-10-06
1.1590967178344727,1975-10-07
1.1452417373657227,1975-10-08
1.140623688697815,1975-10-09
1.1590967178344727,1975-10-10
1.182185173034668,1975-10-13
1.237600326538086,1975-10-14
1.2468369007110596,1975-10-15
1.274543285369873,1975-10-16
1.2791615724563599,1975-10-17
1.274543285369873,1975-10-20
1.274543285369873,1975-10-21
1.25607168674469,1975-10-22
1.2653084993362427,1975-10-23
1.2237457036972046,1975-10-24
1.2237457036972046,1975-10-27
1.2468369007110596,1975-10-28
1.2283644676208496,1975-10-29
1.2145099639892578,1975-10-30
1.2191282510757446,1975-10-31
1.2098922729492188,1975-11-03
1.2006564140319824,1975-11-04
1.1894184350967407,1975-11-05
1.1894184350967407,1975-11-06
1.1519567966461182,1975-11-07
1.1706874370574951,1975-11-10
1.1706874370574951,1975-11-11
1.2362457513809204,1975-11-12
1.2596592903137207,1975-11-13
1.2690250873565674,1975-11-14
1.2783910036087036,1975-11-17
1.264343500137329,1975-11-18
1.2549774646759033,1975-11-19
1.2362457513809204,1975-11-20
1.2315627336502075,1975-11-21
1.2549774646759033,1975-11-24
1.2783910036087036,1975-11-25
1.2549774646759033,1975-11-26
1.2690250873565674,1975-11-28
1.2783910036087036,1975-12-01
1.2549774646759033,1975-12-02
1.226880431175232,1975-12-03
1.2081489562988281,1975-12-04
1.1894184350967407,1975-12-05
1.180053472518921,1975-12-08
1.180053472518921,1975-12-09
1.2221975326538086,1975-12-10
1.226880431175232,1975-12-11
1.2549774646759033,1975-12-12
1.2081489562988281,1975-12-15
1.1987836360931396,1975-12-16
1.2175142765045166,1975-12-17
1.2690250873565674,1975-12-18
1.1987836360931396,1975-12-19
1.1987836360931396,1975-12-22
1.1941006183624268,1975-12-23
1.2034661769866943,1975-12-24
1.2221975326538086,1975-12-26
1.212831735610962,1975-12-29
1.2315627336502075,1975-12-30
1.245611548423767,1975-12-31
1.2690250873565674,1976-01-02
1.3064868450164795,1976-01-05
1.3486316204071045,1976-01-06
1.3720465898513794,1976-01-07
1.3767290115356445,1976-01-08
1.3860925436019897,1976-01-09
1.423555612564087,1976-01-12
1.3860925436019897,1976-01-13
1.4188727140426636,1976-01-14
1.381411075592041,1976-01-15
1.409506916999817,1976-01-16
1.423555612564087,1976-01-19
1.4797481298446655,1976-01-20
1.4937970638275146,1976-01-21
1.4984807968139648,1976-01-22
1.5078457593917847,1976-01-23
1.5078457593917847,1976-01-26
1.4797481298446655,1976-01-27
1.4563353061676025,1976-01-28
1.4797481298446655,1976-01-29
1.5453071594238281,1976-01-30
1.5499894618988037,1976-02-02
1.5359423160552979,1976-02-03
1.5406252145767212,1976-02-04
1.5387306213378906,1976-02-05
1.5150576829910278,1976-02-06
1.5434653759002686,1976-02-09
1.552935004234314,1976-02-10
1.586076259613037,1976-02-11
1.5813413858413696,1976-02-12
1.5813413858413696,1976-02-13
1.5718739032745361,1976-02-17
1.586076259613037,1976-02-18
1.5908108949661255,1976-02-19
1.6334216594696045,1976-02-20
1.666563868522644,1976-02-23
1.68076753616333,1976-02-24
1.6902366876602173,1976-02-25
1.6570944786071777,1976-02-26
1.6476256847381592,1976-02-27
1.6334216594696045,1976-03-01
1.6523593664169312,1976-03-02
1.6239526271820068,1976-03-03
1.5908108949661255,1976-03-04
1.5718739032745361,1976-03-05
1.6192187070846558,1976-03-08
1.6239526271820068,1976-03-09
1.6097491979599,1976-03-10
1.6144837141036987,1976-03-11
1.5624030828475952,1976-03-12
1.5387306213378906,1976-03-15
1.5576695203781128,1976-03-16
1.5908108949661255,1976-03-17
1.5434653759002686,1976-03-18
1.5292614698410034,1976-03-19
1.5245267152786255,1976-03-22
1.5292614698410034,1976-03-23
1.552935004234314,1976-03-24
1.5387306213378906,1976-03-25
1.533995509147644,1976-03-26
1.5481990575790405,1976-03-29
1.5245267152786255,1976-03-30
1.5481990575790405,1976-03-31
1.552935004234314,1976-04-01
1.5387306213378906,1976-04-02
1.552935004234314,1976-04-05
1.552935004234314,1976-04-06
1.505589485168457,1976-04-07
1.4866496324539185,1976-04-08
1.4677119255065918,1976-04-09
1.4393048286437988,1976-04-12
1.4629778861999512,1976-04-13
1.4771814346313477,1976-04-14
1.4961198568344116,1976-04-15
1.5150576829910278,1976-04-19
1.5292614698410034,1976-04-20
1.5908108949661255,1976-04-21
1.605014681816101,1976-04-22
1.6097491979599,1976-04-23
1.605014681816101,1976-04-26
1.5908108949661255,1976-04-27
1.5908108949661255,1976-04-28
1.5813413858413696,1976-04-29
1.5813413858413696,1976-04-30
1.5766069889068604,1976-05-03
1.60819673538208,1976-05-04
1.560333490371704,1976-05-05
1.5459749698638916,1976-05-06
1.517256498336792,1976-05-07
1.4981119632720947,1976-05-10
1.4981119632720947,1976-05-11
1.4885390996932983,1976-05-12
1.474180817604065,1976-05-13
1.4263173341751099,1976-05-14
1.3832403421401978,1976-05-17
1.3832403421401978,1976-05-18
1.3736687898635864,1976-05-19
1.3976000547409058,1976-05-20
1.4358891248703003,1976-05-21
1.4406754970550537,1976-05-24
1.4358891248703003,1976-05-25
1.4215314388275146,1976-05-26
1.3928126096725464,1976-05-27
1.4215314388275146,1976-05-28
1.3976000547409058,1976-06-01
1.3976000547409058,1976-06-02
1.4119579792022705,1976-06-03
1.3976000547409058,1976-06-04
1.3928126096725464,1976-06-07
1.3976000547409058,1976-06-08
1.3880271911621094,1976-06-09
1.378454566001892,1976-06-10
1.4119579792022705,1976-06-11
1.4550350904464722,1976-06-14
1.4311039447784424,1976-06-15
1.4311039447784424,1976-06-16
1.4693937301635742,1976-06-17
1.4933255910873413,1976-06-18
1.4933255910873413,1976-06-21
1.4358891248703003,1976-06-22
1.4406754970550537,1976-06-23
1.4693937301635742,1976-06-24
1.45024836063385,1976-06-25
1.4406754970550537,1976-06-28
1.4358891248703003,1976-06-29
1.4885390996932983,1976-06-30
1.3928126096725464,1976-07-01
1.416744589805603,1976-07-02
1.416744589805603,1976-07-06
1.4215314388275146,1976-07-07
1.416744589805603,1976-07-08
1.4693937301635742,1976-07-09
1.478966474533081,1976-07-12
1.4646079540252686,1976-07-13
1.474180817604065,1976-07-14
1.445462703704834,1976-07-15
1.4646079540252686,1976-07-16
1.474180817604065,1976-07-19
1.4550350904464722,1976-07-20
1.4598218202590942,1976-07-21
1.474180817604065,1976-07-22
1.4981119632720947,1976-07-23
1.4981119632720947,1976-07-26
1.5076839923858643,1976-07-27
1.5124709606170654,1976-07-28
1.4933255910873413,1976-07-29
1.4933255910873413,1976-07-30
1.4933255910873413,1976-08-02
1.4933255910873413,1976-08-03
1.5459749698638916,1976-08-04
1.5585598945617676,1976-08-05
1.5585598945617676,1976-08-06
1.5585598945617676,1976-08-09
1.5634002685546875,1976-08-10
1.553719401359558,1976-08-11
1.5246775150299072,1976-08-12
1.5440373420715332,1976-08-13
1.5440373420715332,1976-08-16
1.5488791465759277,1976-08-17
1.5391992330551147,1976-08-18
1.5101568698883057,1976-08-19
1.4569132328033447,1976-08-20
1.4617540836334229,1976-08-23
1.4569132328033447,1976-08-24
1.4859555959701538,1976-08-25
1.4665948152542114,1976-08-26
1.4617540836334229,1976-08-27
1.4133527278900146,1976-08-30
1.4230331182479858,1976-08-31
1.4375534057617188,1976-09-01
1.481115698814392,1976-09-02
1.4859555959701538,1976-09-03
1.4956368207931519,1976-09-07
1.476275086402893,1976-09-08
1.4520740509033203,1976-09-09
1.4617540836334229,1976-09-10
1.4714347124099731,1976-09-13
1.4617540836334229,1976-09-14
1.476275086402893,1976-09-15
1.481115698814392,1976-09-16
1.5198369026184082,1976-09-17
1.5101568698883057,1976-09-20
1.5585598945617676,1976-09-21
1.5488791465759277,1976-09-22
1.5391992330551147,1976-09-23
1.5343586206436157,1976-09-24
1.5246775150299072,1976-09-27
1.481115698814392,1976-09-28
1.476275086402893,1976-09-29
1.4956368207931519,1976-09-30
1.4714347124099731,1976-10-01
1.4520740509033203,1976-10-04
1.4520740509033203,1976-10-05
1.4085111618041992,1976-10-06
1.4278725385665894,1976-10-07
1.4133527278900146,1976-10-08
1.4133527278900146,1976-10-11
1.4133527278900146,1976-10-12
1.432713508605957,1976-10-13
1.3843108415603638,1976-10-14
1.3939906358718872,1976-10-15
1.4278725385665894,1976-10-18
1.4181925058364868,1976-10-19
1.4085111618041992,1976-10-20
1.374630093574524,1976-10-21
1.360109806060791,1976-10-22
1.3649499416351318,1976-10-25
1.4230331182479858,1976-10-26
1.4181925058364868,1976-10-27
1.4085111618041992,1976-10-28
1.4230331182479858,1976-10-29
1.4181925058364868,1976-11-01
1.4181925058364868,1976-11-03
1.4260321855545044,1976-11-04
1.3819291591644287,1976-11-05
1.362328052520752,1976-11-08
1.362328052520752,1976-11-09
1.3427256345748901,1976-11-10
1.362328052520752,1976-11-11
1.3770289421081543,1976-11-12
1.3966304063796997,1976-11-15
1.416232705116272,1976-11-16
1.435834288597107,1976-11-17
1.4211336374282837,1976-11-18
1.3721282482147217,1976-11-19
1.36722731590271,1976-11-22
1.3721282482147217,1976-11-23
1.337825059890747,1976-11-24
1.3574273586273193,1976-11-26
1.3476263284683228,1976-11-29
1.3476263284683228,1976-11-30
1.3721282482147217,1976-12-01
1.3525261878967285,1976-12-02
1.3427256345748901,1976-12-03
1.3770289421081543,1976-12-06
1.3917295932769775,1976-12-07
1.4015312194824219,1976-12-08
1.4211336374282837,1976-12-09
1.435834288597107,1976-12-10
1.435834288597107,1976-12-13
1.4456346035003662,1976-12-14
1.4652369022369385,1976-12-15
1.504440188407898,1976-12-16
1.5289428234100342,1976-12-17
1.5142416954040527,1976-12-20
1.5338430404663086,1976-12-21
1.5387428998947144,1976-12-22
1.4995404481887817,1976-12-23
1.5289428234100342,1976-12-27
1.5681465864181519,1976-12-28
1.573047161102295,1976-12-29
1.5681465864181519,1976-12-30
1.5681465864181519,1976-12-31
1.5632444620132446,1977-01-03
1.5485455989837646,1977-01-04
1.5681465864181519,1977-01-05
1.6465535163879395,1977-01-06
1.7249609231948853,1977-01-07
1.705358862876892,1977-01-10
1.70045804977417,1977-01-11
1.7396631240844727,1977-01-12
1.764164686203003,1977-01-13
1.8180701732635498,1977-01-14
1.7984682321548462,1977-01-17
1.7592641115188599,1977-01-18
1.7935680150985718,1977-01-19
1.764164686203003,1977-01-20
1.8131693601608276,1977-01-21
1.7984682321548462,1977-01-24
1.8327715396881104,1977-01-25
1.8278706073760986,1977-01-26
1.8033678531646729,1977-01-27
1.7886674404144287,1977-01-28
1.8033678531646729,1977-01-31
1.8474736213684082,1977-02-01
1.8376713991165161,1977-02-02
1.8307445049285889,1977-02-03
1.81095290184021,1977-02-04
1.7862133979797363,1977-02-07
1.7911609411239624,1977-02-08
1.7713696956634521,1977-02-09
1.7911609411239624,1977-02-10
1.7515770196914673,1977-02-11
1.7664213180541992,1977-02-14
1.781264066696167,1977-02-15
1.7911609411239624,1977-02-16
1.781264066696167,1977-02-17
1.7763177156448364,1977-02-18
1.781264066696167,1977-02-22
1.7911609411239624,1977-02-23
1.7664213180541992,1977-02-24
1.7713696956634521,1977-02-25
1.7763177156448364,1977-02-28
1.8010581731796265,1977-03-01
1.7862133979797363,1977-03-02
1.8010581731796265,1977-03-03
1.7961090803146362,1977-03-04
1.7862133979797363,1977-03-07
1.8010581731796265,1977-03-08
1.7911609411239624,1977-03-09
1.781264066696167,1977-03-10
1.7862133979797363,1977-03-11
1.7862133979797363,1977-03-14
1.8159011602401733,1977-03-15
1.8159011602401733,1977-03-16
1.8159011602401733,1977-03-17
1.81095290184021,1977-03-18
1.8060041666030884,1977-03-21
1.7664213180541992,1977-03-22
1.7317848205566406,1977-03-23
1.6971495151519775,1977-03-24
1.6823060512542725,1977-03-25
1.6823060512542725,1977-03-28
1.6971495151519775,1977-03-29
1.6971495151519775,1977-03-30
1.6773574352264404,1977-03-31
1.7119929790496826,1977-04-01
1.7218903303146362,1977-04-04
1.7367331981658936,1977-04-05
1.7218903303146362,1977-04-06
1.707045555114746,1977-04-07
1.7119929790496826,1977-04-11
1.7268368005752563,1977-04-12
1.7317848205566406,1977-04-13
1.7862133979797363,1977-04-14
1.7862133979797363,1977-04-15
1.7664213180541992,1977-04-18
1.7763177156448364,1977-04-19
1.8208484649658203,1977-04-20
1.825796127319336,1977-04-21
1.7911609411239624,1977-04-22
1.756525993347168,1977-04-25
1.7218903303146362,1977-04-26
1.707045555114746,1977-04-27
1.7317848205566406,1977-04-28
1.7317848205566406,1977-04-29
1.7416809797286987,1977-05-02
1.7713696956634521,1977-05-03
1.8193538188934326,1977-05-04
1.8393442630767822,1977-05-05
1.8543397188186646,1977-05-06
1.8743327856063843,1977-05-09
1.914318323135376,1977-05-10
1.9093202352523804,1977-05-11
1.914318323135376,1977-05-12
1.9293129444122314,1977-05-13
1.9393095970153809,1977-05-16
1.9343103170394897,1977-05-17
1.8993241786956787,1977-05-18
1.9243147373199463,1977-05-19
1.9193156957626343,1977-05-20
1.8693336248397827,1977-05-23
1.8393442630767822,1977-05-24
1.8093559741973877,1977-05-25
1.884329080581665,1977-05-26
1.859337568283081,1977-05-27
1.8693336248397827,1977-05-31
1.8943253755569458,1977-06-01
1.8943253755569458,1977-06-02
1.9193156957626343,1977-06-03
1.8943253755569458,1977-06-06
1.8993241786956787,1977-06-07
1.9043217897415161,1977-06-08
1.9193156957626343,1977-06-09
1.9043217897415161,1977-06-10
1.9193156957626343,1977-06-13
1.9643003940582275,1977-06-14
1.9343103170394897,1977-06-15
1.9742976427078247,1977-06-16
1.9643003940582275,1977-06-17
1.9892922639846802,1977-06-20
2.0142829418182373,1977-06-21
2.0042858123779297,1977-06-22
2.034276247024536,1977-06-23
2.019280195236206,1977-06-24
1.9942888021469116,1977-06-27
2.009284496307373,1977-06-28
1.999287724494934,1977-06-29
1.999287724494934,1977-06-30
1.9942888021469116,1977-07-01
1.9892922639846802,1977-07-05
1.9892922639846802,1977-07-06
1.9842933416366577,1977-07-07
1.9842933416366577,1977-07-08
1.9742976427078247,1977-07-11
1.9643003940582275,1977-07-12
1.9393095970153809,1977-07-13
1.9593017101287842,1977-07-15
1.9593017101287842,1977-07-18
2.009284496307373,1977-07-19
2.0292768478393555,1977-07-20
2.0142829418182373,1977-07-21
2.0292768478393555,1977-07-22
1.9892922639846802,1977-07-25
1.9543044567108154,1977-07-26
1.8543397188186646,1977-07-27
1.9093202352523804,1977-07-28
1.9043217897415161,1977-07-29
1.884329080581665,1977-08-01
1.8693336248397827,1977-08-02
1.8743327856063843,1977-08-03
1.857173204421997,1977-08-04
1.852127194404602,1977-08-05
1.8319416046142578,1977-08-08
1.8167999982833862,1977-08-09
1.8420333862304688,1977-08-10
1.8067080974578857,1977-08-11
1.8117551803588867,1977-08-12
1.8117551803588867,1977-08-15
1.7915674448013306,1977-08-16
1.786520004272461,1977-08-17
1.786520004272461,1977-08-18
1.8016605377197266,1977-08-19
1.7915674448013306,1977-08-22
1.7764272689819336,1977-08-23
1.7562412023544312,1977-08-24
1.7310067415237427,1977-08-25
1.7259612083435059,1977-08-26
1.7360544204711914,1977-08-29
1.7310067415237427,1977-08-30
1.7057738304138184,1977-08-31
1.7411012649536133,1977-09-01
1.781473994255066,1977-09-02
1.796614646911621,1977-09-06
1.796614646911621,1977-09-07
1.761286735534668,1977-09-08
1.7511937618255615,1977-09-09
1.7764272689819336,1977-09-12
1.766332983970642,1977-09-13
1.7915674448013306,1977-09-14
1.8067080974578857,1977-09-15
1.8016605377197266,1977-09-16
1.8167999982833862,1977-09-19
1.8067080974578857,1977-09-20
1.7713806629180908,1977-09-21
1.7915674448013306,1977-09-22
1.8268942832946777,1977-09-23
1.8218475580215454,1977-09-26
1.766332983970642,1977-09-27
1.7209142446517944,1977-09-28
1.766332983970642,1977-09-29
1.7713806629180908,1977-09-30
1.7915674448013306,1977-10-03
1.7562412023544312,1977-10-04
1.7461470365524292,1977-10-05
1.7360544204711914,1977-10-06
1.7310067415237427,1977-10-07
1.7461470365524292,1977-10-10
1.7360544204711914,1977-10-11
1.7360544204711914,1977-10-12
1.7057738304138184,1977-10-13
1.7108204364776611,1977-10-14
1.7259612083435059,1977-10-17
1.7057738304138184,1977-10-18
1.690634846687317,1977-10-19
1.7007278203964233,1977-10-20
1.6553070545196533,1977-10-21
1.6351191997528076,1977-10-24
1.6401679515838623,1977-10-25
1.680539608001709,1977-10-26
1.6956806182861328,1977-10-27
1.690634846687317,1977-10-28
1.6956806182861328,1977-10-31
1.6603540182113647,1977-11-01
1.6300735473632812,1977-11-02
1.6351840496063232,1977-11-03
1.6862815618515015,1977-11-04
1.7271625995635986,1977-11-07
1.7118343114852905,1977-11-08
1.7373826503753662,1977-11-09
1.7680424451828003,1977-11-10
1.7935926914215088,1977-11-11
1.7578216791152954,1977-11-14
1.7680424451828003,1977-11-15
1.7680424451828003,1977-11-16
1.7476035356521606,1977-11-17
1.7629314661026,1977-11-18
1.7884812355041504,1977-11-21
1.7884812355041504,1977-11-22
1.814032793045044,1977-11-23
1.8344725370407104,1977-11-25
1.8344725370407104,1977-11-28
1.803812026977539,1977-11-29
1.7935926914215088,1977-11-30
1.7987021207809448,1977-12-01
1.7987021207809448,1977-12-02
1.783372402191162,1977-12-05
1.7271625995635986,1977-12-06
1.7271625995635986,1977-12-07
1.7271625995635986,1977-12-08
1.7424935102462769,1977-12-09
1.7731523513793945,1977-12-12
1.7629314661026,1977-12-13
1.7987021207809448,1977-12-14
1.7987021207809448,1977-12-15
1.803812026977539,1977-12-16
1.7987021207809448,1977-12-19
1.7987021207809448,1977-12-20
1.7935926914215088,1977-12-21
1.81914222240448,1977-12-22
1.849801778793335,1977-12-23
1.849801778793335,1977-12-27
1.808921456336975,1977-12-28
1.803812026977539,1977-12-29
1.808921456336975,1977-12-30
1.783372402191162,1978-01-03
1.7424935102462769,1978-01-04
1.7067219018936157,1978-01-05
1.6556226015090942,1978-01-06
1.6249638795852661,1978-01-09
1.6045235395431519,1978-01-10
1.6045235395431519,1978-01-11
1.563644528388977,1978-01-12
1.5227649211883545,1978-01-13
1.5432051420211792,1978-01-16
1.563644528388977,1978-01-17
1.5891941785812378,1978-01-18
1.5329840183258057,1978-01-19
1.5380936861038208,1978-01-20
1.4921056032180786,1978-01-23
1.5278739929199219,1978-01-24
1.5483139753341675,1978-01-25
1.5483139753341675,1978-01-26
1.5380936861038208,1978-01-27
1.5585343837738037,1978-01-30
1.5534240007400513,1978-01-31
1.5432051420211792,1978-02-01
1.5380936861038208,1978-02-02
1.5432051420211792,1978-02-03
1.5224910974502563,1978-02-06
1.5224910974502563,1978-02-07
1.5224910974502563,1978-02-08
1.5276682376861572,1978-02-09
1.5224910974502563,1978-02-10
1.4965972900390625,1978-02-13
1.449990153312683,1978-02-14
1.4292770624160767,1978-02-15
1.4189201593399048,1978-02-16
1.4655264616012573,1978-02-17
1.4707039594650269,1978-02-21
1.4707039594650269,1978-02-22
1.501776933670044,1978-02-23
1.5224910974502563,1978-02-24
1.501776933670044,1978-02-27
1.4914189577102661,1978-02-28
1.4914189577102661,1978-03-01
1.4862412214279175,1978-03-02
1.4862412214279175,1978-03-03
1.4965972900390625,1978-03-06
1.501776933670044,1978-03-07
1.517311930656433,1978-03-08
1.5276682376861572,1978-03-09
1.538025975227356,1978-03-10
1.553560733795166,1978-03-13
1.5639190673828125,1978-03-14
1.558739185333252,1978-03-15
1.5639190673828125,1978-03-16
1.5949890613555908,1978-03-17
1.6105256080627441,1978-03-20
1.5690968036651611,1978-03-21
1.5224910974502563,1978-03-22
1.5224910974502563,1978-03-23
1.5224910974502563,1978-03-27
1.5276682376861572,1978-03-28
1.5328470468521118,1978-03-29
1.5276682376861572,1978-03-30
1.5328470468521118,1978-03-31
1.5276682376861572,1978-04-03
1.538025975227356,1978-04-04
1.538025975227356,1978-04-05
1.553560733795166,1978-04-06
1.5742751359939575,1978-04-07
1.6105256080627441,1978-04-10
1.6260604858398438,1978-04-11
1.636418104171753,1978-04-12
1.7037396430969238,1978-04-13
1.7503461837768555,1978-04-14
1.7037396430969238,1978-04-17
1.6778453588485718,1978-04-18
1.6830257177352905,1978-04-19
1.7503461837768555,1978-04-20
1.7607033252716064,1978-04-21
1.7969529628753662,1978-04-24
1.7865948677062988,1978-04-25
1.7969529628753662,1978-04-26
1.7762387990951538,1978-04-27
1.8021314144134521,1978-04-28
1.8228458166122437,1978-05-01
1.8539167642593384,1978-05-02
1.8228458166122437,1978-05-03
1.7914172410964966,1978-05-04
1.7966548204421997,1978-05-05
1.7966548204421997,1978-05-08
1.775702953338623,1978-05-09
1.759989857673645,1978-05-10
1.7809408903121948,1978-05-11
1.8018931150436401,1978-05-12
1.7966548204421997,1978-05-15
1.7914172410964966,1978-05-16
1.770464301109314,1978-05-17
1.7547504901885986,1978-05-18
1.7233214378356934,1978-05-19
1.7495121955871582,1978-05-22
1.7337979078292847,1978-05-23
1.6971317529678345,1978-05-24
1.6866563558578491,1978-05-25
1.6814173460006714,1978-05-26
1.6814173460006714,1978-05-30
1.707607626914978,1978-05-31
1.691893219947815,1978-06-01
1.691893219947815,1978-06-02
1.6971317529678345,1978-06-05
1.7495121955871582,1978-06-06
1.7495121955871582,1978-06-07
1.7547504901885986,1978-06-08
1.7390363216400146,1978-06-09
1.7180839776992798,1978-06-12
1.707607626914978,1978-06-13
1.691893219947815,1978-06-14
1.6552274227142334,1978-06-15
1.644750714302063,1978-06-16
1.644750714302063,1978-06-19
1.6290371417999268,1978-06-20
1.6185603141784668,1978-06-21
1.634276032447815,1978-06-22
1.6238000392913818,1978-06-23
1.5766570568084717,1978-06-26
1.5661799907684326,1978-06-27
1.5137993097305298,1978-06-28
1.5137993097305298,1978-06-29
1.524276614189148,1978-06-30
1.5295138359069824,1978-07-03
1.5033234357833862,1978-07-05
1.508562445640564,1978-07-06
1.4928476810455322,1978-07-07
1.4404666423797607,1978-07-10
1.4823710918426514,1978-07-11
1.5033234357833862,1978-07-12
1.4876091480255127,1978-07-13
1.5295138359069824,1978-07-14
1.5452274084091187,1978-07-17
1.5137993097305298,1978-07-18
1.5137993097305298,1978-07-19
1.4928476810455322,1978-07-20
1.5033234357833862,1978-07-21
1.5033234357833862,1978-07-24
1.498085618019104,1978-07-25
1.466657280921936,1978-07-26
1.47189462184906,1978-07-27
1.47189462184906,1978-07-28
1.4771342277526855,1978-07-31
1.4771342277526855,1978-08-01
1.524276614189148,1978-08-02
1.524276614189148,1978-08-03
1.5189642906188965,1978-08-04
1.5083428621292114,1978-08-07
1.4924088716506958,1978-08-08
1.5083428621292114,1978-08-09
1.503031611442566,1978-08-10
1.5189642906188965,1978-08-11
1.5295867919921875,1978-08-14
1.5402086973190308,1978-08-15
1.524276614189148,1978-08-16
1.5773863792419434,1978-08-17
1.614564061164856,1978-08-18
1.6358075141906738,1978-08-21
1.6570523977279663,1978-08-22
1.7048516273498535,1978-08-23
1.7367204427719116,1978-08-24
1.7260961532592773,1978-08-25
1.641119122505188,1978-08-28
1.6570523977279663,1978-08-29
1.6889184713363647,1978-08-30
1.6517412662506104,1978-08-31
1.6304969787597656,1978-09-01
1.6570523977279663,1978-09-05
1.6729867458343506,1978-09-06
1.6570523977279663,1978-09-07
1.6676750183105469,1978-09-08
1.6676750183105469,1978-09-11
1.6464303731918335,1978-09-12
1.6304969787597656,1978-09-13
1.5667632818222046,1978-09-14
1.5508315563201904,1978-09-15
1.5455198287963867,1978-09-18
1.524276614189148,1978-09-19
1.5295867919921875,1978-09-20
1.5189642906188965,1978-09-21
1.5348986387252808,1978-09-22
1.5295867919921875,1978-09-25
1.5295867919921875,1978-09-26
1.5083428621292114,1978-09-27
1.4924088716506958,1978-09-28
1.4817867279052734,1978-09-29
1.4977210760116577,1978-10-02
1.4870984554290771,1978-10-03
1.4977210760116577,1978-10-04
1.4977210760116577,1978-10-05
1.503031611442566,1978-10-06
1.5614542961120605,1978-10-09
1.5508315563201904,1978-10-10
1.5455198287963867,1978-10-11
1.5614542961120605,1978-10-12
1.5667632818222046,1978-10-13
1.5136539936065674,1978-10-16
1.4924088716506958,1978-10-17
1.4924088716506958,1978-10-18
1.4764764308929443,1978-10-19
1.444610357284546,1978-10-20
1.444610357284546,1978-10-23
1.444610357284546,1978-10-24
1.412743091583252,1978-10-25
1.4021215438842773,1978-10-26
1.3596323728561401,1978-10-27
1.3543212413787842,1978-10-30
1.3012104034423828,1978-10-31
1.3543212413787842,1978-11-01
1.3543212413787842,1978-11-02
1.4082789421081543,1978-11-03
1.3866955041885376,1978-11-06
1.3489253520965576,1978-11-07
1.3381342887878418,1978-11-08
1.3381342887878418,1978-11-09
1.3543208837509155,1978-11-10
1.3381342887878418,1978-11-13
1.3111566305160522,1978-11-14
1.316551685333252,1978-11-15
1.3327381610870361,1978-11-16
1.343530297279358,1978-11-17
1.3381342887878418,1978-11-20
1.3273431062698364,1978-11-21
1.3273431062698364,1978-11-22
1.3219465017318726,1978-11-24
1.3273431062698364,1978-11-27
1.3327381610870361,1978-11-28
1.3057599067687988,1978-11-29
1.3273431062698364,1978-11-30
1.3273431062698364,1978-12-01
1.2895734310150146,1978-12-04
1.3111566305160522,1978-12-05
1.3003652095794678,1978-12-06
1.294968605041504,1978-12-07
1.294968605041504,1978-12-08
1.2841768264770508,1978-12-11
1.2679895162582397,1978-12-12
1.2518028020858765,1978-12-13
1.2464075088500977,1978-12-14
1.2464075088500977,1978-12-15
1.2140330076217651,1978-12-18
1.2464075088500977,1978-12-19
1.2625945806503296,1978-12-20
1.2733858823776245,1978-12-21
1.2841768264770508,1978-12-22
1.2787818908691406,1978-12-26
1.2410110235214233,1978-12-27
1.2518028020858765,1978-12-28
1.219429612159729,1978-12-29
1.2518028020858765,1979-01-02
1.2679895162582397,1979-01-03
1.2733858823776245,1979-01-04
1.294968605041504,1979-01-05
1.2841768264770508,1979-01-08
1.294968605041504,1979-01-09
1.2787818908691406,1979-01-10
1.2841768264770508,1979-01-11
1.294968605041504,1979-01-12
1.294968605041504,1979-01-15
1.2787818908691406,1979-01-16
1.2733858823776245,1979-01-17
1.2625945806503296,1979-01-18
1.2679895162582397,1979-01-19
1.2625945806503296,1979-01-22
1.257198691368103,1979-01-23
1.2679895162582397,1979-01-24
1.2841768264770508,1979-01-25
1.294968605041504,1979-01-26
1.294968605041504,1979-01-29
1.3057599067687988,1979-01-30
1.294968605041504,1979-01-31
1.294968605041504,1979-02-01
1.2895734310150146,1979-02-02
1.273110270500183,1979-02-05
1.2895722389221191,1979-02-06
1.2621346712112427,1979-02-07
1.273110270500183,1979-02-08
1.273110270500183,1979-02-09
1.267622947692871,1979-02-12
1.2785979509353638,1979-02-13
1.2785979509353638,1979-02-14
1.2785979509353638,1979-02-15
1.2895722389221191,1979-02-16
1.3005483150482178,1979-02-20
1.3499363660812378,1979-02-21
1.3718857765197754,1979-02-22
1.3718857765197754,1979-02-23
1.3609108924865723,1979-02-26
1.333474040031433,1979-02-27
1.3279860019683838,1979-02-28
1.3444476127624512,1979-03-01
1.3444476127624512,1979-03-02
1.3609108924865723,1979-03-05
1.3663989305496216,1979-03-06
1.3828620910644531,1979-03-07
1.3993237018585205,1979-03-08
1.4157873392105103,1979-03-09
1.4267628192901611,1979-03-12
1.4102987051010132,1979-03-13
1.4048107862472534,1979-03-14
1.4048107862472534,1979-03-15
1.4157873392105103,1979-03-16
1.4322493076324463,1979-03-19
1.4432240724563599,1979-03-20
1.487125039100647,1979-03-21
1.476149559020996,1979-03-22
1.4487123489379883,1979-03-23
1.4541994333267212,1979-03-26
1.4926127195358276,1979-03-27
1.4541994333267212,1979-03-28
1.5090749263763428,1979-03-29
1.563950777053833,1979-03-30
1.5474879741668701,1979-04-02
1.5694375038146973,1979-04-03
1.563950777053833,1979-04-04
1.5529751777648926,1979-04-05
1.4926127195358276,1979-04-06
