GLW,Date
4.893372535705566,1991-06-06
4.903567790985107,1991-06-07
4.842402935028076,1991-06-10
4.832208156585693,1991-06-11
4.730262756347656,1991-06-12
4.709870338439941,1991-06-13
4.872984409332275,1991-06-14
4.872984409332275,1991-06-17
4.852597713470459,1991-06-18
4.842402935028076,1991-06-19
4.964738368988037,1991-06-20
5.138041973114014,1991-06-21
5.066682815551758,1991-06-24
4.944345951080322,1991-06-25
4.964738368988037,1991-06-26
5.097264766693115,1991-06-27
5.066682815551758,1991-06-28
5.311349868774414,1991-07-01
5.341935157775879,1991-07-02
5.362321853637695,1991-07-03
5.331737518310547,1991-07-05
5.525434494018555,1991-07-08
5.454073429107666,1991-07-09
5.392906188964844,1991-07-10
5.372516632080078,1991-07-11
5.494851112365723,1991-07-12
5.566211700439453,1991-07-15
5.362321853637695,1991-07-16
5.392906188964844,1991-07-17
5.413295269012451,1991-07-18
5.382709503173828,1991-07-19
5.413295269012451,1991-07-22
5.301151275634766,1991-07-23
5.311349868774414,1991-07-24
5.321544170379639,1991-07-25
5.321544170379639,1991-07-26
5.321544170379639,1991-07-29
5.372516632080078,1991-07-30
5.341935157775879,1991-07-31
5.321544170379639,1991-08-01
5.301151275634766,1991-08-02
5.229794025421143,1991-08-05
5.352128982543945,1991-08-06
5.382709503173828,1991-08-07
5.382709503173828,1991-08-08
5.515238285064697,1991-08-09
5.484658241271973,1991-08-12
5.5050435066223145,1991-08-13
5.464268207550049,1991-08-14
5.382709503173828,1991-08-15
5.341935157775879,1991-08-16
5.209405899047852,1991-08-19
5.229794025421143,1991-08-20
5.40310001373291,1991-08-21
5.474460124969482,1991-08-22
5.678355693817139,1991-08-23
5.596798419952393,1991-08-26
5.596798419952393,1991-08-27
5.6885480880737305,1991-08-28
5.770103931427002,1991-08-29
5.759908199310303,1991-08-30
5.678063869476318,1991-09-03
5.688293933868408,1991-09-04
5.6473708152771,1991-09-05
5.616683006286621,1991-09-06
5.585984706878662,1991-09-09
5.49390983581543,1991-09-10
5.545063495635986,1991-09-11
5.585984706878662,1991-09-12
5.545063495635986,1991-09-13
5.56552267074585,1991-09-16
5.575754642486572,1991-09-17
5.56552267074585,1991-09-18
5.585984706878662,1991-09-19
5.6473708152771,1991-09-20
5.6473708152771,1991-09-23
5.7906012535095215,1991-09-24
5.70875358581543,1991-09-25
5.6678338050842285,1991-09-26
5.678063869476318,1991-09-27
5.7292160987854,1991-09-30
5.698525905609131,1991-10-01
5.6678338050842285,1991-10-02
5.678063869476318,1991-10-03
5.6473708152771,1991-10-04
5.626907825469971,1991-10-07
5.626907825469971,1991-10-08
5.534830570220947,1991-10-09
5.606446743011475,1991-10-10
5.575754642486572,1991-10-11
5.6473708152771,1991-10-14
6.005447864532471,1991-10-15
6.138443946838379,1991-10-16
6.117985248565674,1991-10-17
6.2305216789245605,1991-10-18
6.250983715057373,1991-10-21
6.17936897277832,1991-10-22
6.3225998878479,1991-10-23
6.240755081176758,1991-10-24
6.189603328704834,1991-10-25
6.3225998878479,1991-10-28
6.465830326080322,1991-10-29
6.435138702392578,1991-10-30
6.435138702392578,1991-10-31
6.3021368980407715,1991-11-01
6.281679630279541,1991-11-04
6.220290660858154,1991-11-05
6.250983715057373,1991-11-06
6.220290660858154,1991-11-07
6.17936897277832,1991-11-08
6.189603328704834,1991-11-11
6.3021368980407715,1991-11-12
6.3021368980407715,1991-11-13
6.281679630279541,1991-11-14
6.097525596618652,1991-11-15
6.046370506286621,1991-11-18
5.9133710861206055,1991-11-19
6.015676021575928,1991-11-20
6.2100605964660645,1991-11-21
6.138443946838379,1991-11-22
6.097525596618652,1991-11-25
6.2100605964660645,1991-11-26
6.2100605964660645,1991-11-27
6.2100605964660645,1991-11-29
6.261214733123779,1991-12-02
6.353290557861328,1991-12-03
6.363526344299316,1991-12-04
6.363526344299316,1991-12-05
6.41467809677124,1991-12-06
6.404448509216309,1991-12-09
6.37145471572876,1991-12-10
6.515791893005371,1991-12-11
6.557031154632568,1991-12-12
6.814773082733154,1991-12-13
6.732299327850342,1991-12-16
6.660129547119141,1991-12-17
6.794155120849609,1991-12-18
6.680747985839844,1991-12-19
6.7529191970825195,1991-12-20
7.031281471252441,1991-12-23
6.3302178382873535,1991-12-24
6.536413669586182,1991-12-26
6.660129547119141,1991-12-27
6.567338466644287,1991-12-30
6.3302178382873535,1991-12-31
6.5054826736450195,1992-01-02
6.546721935272217,1992-01-03
6.381764888763428,1992-01-06
6.299285888671875,1992-01-07
6.423004627227783,1992-01-08
6.495172500610352,1992-01-09
6.515791893005371,1992-01-10
5.639459609985352,1992-01-13
5.639459609985352,1992-01-14
5.752866268157959,1992-01-15
5.804416179656982,1992-01-16
5.773484706878662,1992-01-17
5.381712913513184,1992-01-20
5.3404741287231445,1992-01-21
5.19613790512085,1992-01-22
5.051799774169922,1992-01-23
4.979629993438721,1992-01-24
5.041488170623779,1992-01-27
5.000250339508057,1992-01-28
5.19613790512085,1992-01-29
5.288924694061279,1992-01-30
5.19613790512085,1992-01-31
5.268308162689209,1992-02-03
5.381712913513184,1992-02-04
5.3610920906066895,1992-02-05
5.257997035980225,1992-02-06
5.216759204864502,1992-02-07
5.010560035705566,1992-02-10
4.9074625968933105,1992-02-11
5.113658428192139,1992-02-12
5.072418212890625,1992-02-13
5.051799774169922,1992-02-14
4.866225719451904,1992-02-18
4.886845588684082,1992-02-19
5.443572044372559,1992-02-20
5.443572044372559,1992-02-21
5.587911128997803,1992-02-24
5.5466718673706055,1992-02-25
5.7322492599487305,1992-02-26
5.6910080909729,1992-02-27
5.6497697830200195,1992-02-28
5.6497697830200195,1992-03-02
5.6331987380981445,1992-03-03
5.6539082527160645,1992-03-04
5.508937358856201,1992-03-05
5.446806907653809,1992-03-06
5.5296502113342285,1992-03-09
5.6331987380981445,1992-03-10
5.612491607666016,1992-03-11
5.5296502113342285,1992-03-12
5.571070671081543,1992-03-13
5.55035924911499,1992-03-16
5.612491607666016,1992-03-17
5.612491607666016,1992-03-18
5.55035924911499,1992-03-19
5.55035924911499,1992-03-20
5.488226890563965,1992-03-23
5.4260993003845215,1992-03-24
5.322547912597656,1992-03-25
5.26041316986084,1992-03-26
5.26041316986084,1992-03-27
5.446806907653809,1992-03-30
5.612491607666016,1992-03-31
5.757464408874512,1992-04-01
5.67462158203125,1992-04-02
5.798880100250244,1992-04-03
5.757464408874512,1992-04-06
5.612491607666016,1992-04-07
5.55035924911499,1992-04-08
5.695329189300537,1992-04-09
5.778172016143799,1992-04-10
5.757464408874512,1992-04-13
5.985274791717529,1992-04-14
6.130245685577393,1992-04-15
6.171670913696289,1992-04-16
6.047407627105713,1992-04-20
6.047407627105713,1992-04-21
6.213085651397705,1992-04-22
6.109538555145264,1992-04-23
6.068116664886475,1992-04-24
5.985274791717529,1992-04-27
5.861014366149902,1992-04-28
5.9438557624816895,1992-04-29
6.109538555145264,1992-04-30
6.109538555145264,1992-05-01
6.150959014892578,1992-05-04
6.192378044128418,1992-05-05
6.213085651397705,1992-05-06
6.295928478240967,1992-05-07
6.295928478240967,1992-05-08
6.358062744140625,1992-05-11
6.337351322174072,1992-05-12
6.316641807556152,1992-05-13
6.254509449005127,1992-05-14
6.233801364898682,1992-05-15
6.026699066162109,1992-05-18
6.233801364898682,1992-05-19
6.150959014892578,1992-05-20
6.088827610015869,1992-05-21
6.192378044128418,1992-05-22
6.047407627105713,1992-05-26
6.109538555145264,1992-05-27
6.192378044128418,1992-05-28
6.171670913696289,1992-05-29
6.130245685577393,1992-06-01
6.238376617431641,1992-06-02
6.259174823760986,1992-06-03
6.15519905090332,1992-06-04
6.15519905090332,1992-06-05
6.15519905090332,1992-06-08
6.072023391723633,1992-06-09
5.9264607429504395,1992-06-10
6.009637832641602,1992-06-11
6.092818260192871,1992-06-12
5.968050003051758,1992-06-15
5.9264607429504395,1992-06-16
5.8432841300964355,1992-06-17
5.8432841300964355,1992-06-18
6.196792125701904,1992-06-19
6.134408473968506,1992-06-22
5.988844871520996,1992-06-23
5.9472575187683105,1992-06-24
5.988844871520996,1992-06-25
6.092818260192871,1992-06-26
6.134408473968506,1992-06-29
6.259174823760986,1992-06-30
6.300761699676514,1992-07-01
6.300761699676514,1992-07-02
6.134408473968506,1992-07-06
6.092818260192871,1992-07-07
6.175997257232666,1992-07-08
6.279968738555908,1992-07-09
6.259174823760986,1992-07-10
6.238376617431641,1992-07-13
6.383944034576416,1992-07-14
6.32155704498291,1992-07-15
6.300761699676514,1992-07-16
6.259174823760986,1992-07-17
6.196792125701904,1992-07-20
6.113611698150635,1992-07-21
6.051230430603027,1992-07-22
6.092818260192871,1992-07-23
6.030433654785156,1992-07-24
5.988844871520996,1992-07-27
6.238376617431641,1992-07-28
6.259174823760986,1992-07-29
6.113611698150635,1992-07-30
6.051230430603027,1992-07-31
6.030433654785156,1992-08-03
6.092818260192871,1992-08-04
6.051230430603027,1992-08-05
6.009637832641602,1992-08-06
6.051230430603027,1992-08-07
5.988844871520996,1992-08-10
5.864078998565674,1992-08-11
5.884871482849121,1992-08-12
5.988844871520996,1992-08-13
6.072023391723633,1992-08-14
6.051230430603027,1992-08-17
6.072023391723633,1992-08-18
6.072023391723633,1992-08-19
6.030433654785156,1992-08-20
6.051230430603027,1992-08-21
6.030433654785156,1992-08-24
5.905666351318359,1992-08-25
5.8432841300964355,1992-08-26
5.905666351318359,1992-08-27
5.884871482849121,1992-08-28
5.905666351318359,1992-08-31
5.9516072273254395,1992-09-01
5.9098429679870605,1992-09-02
5.8889617919921875,1992-09-03
5.826310634613037,1992-09-04
5.805429935455322,1992-09-08
5.826310634613037,1992-09-09
5.9098429679870605,1992-09-10
5.972494125366211,1992-09-11
6.306616306304932,1992-09-14
6.1813178062438965,1992-09-15
6.2439680099487305,1992-09-16
6.327498912811279,1992-09-17
6.431911468505859,1992-09-18
6.306616306304932,1992-09-21
6.160438060760498,1992-09-22
6.285735607147217,1992-09-23
6.202203273773193,1992-09-24
6.014256477355957,1992-09-25
6.0351386070251465,1992-09-28
6.139553070068359,1992-09-29
6.202203273773193,1992-09-30
6.202203273773193,1992-10-01
6.056022644042969,1992-10-02
5.972494125366211,1992-10-05
6.014256477355957,1992-10-06
6.076908111572266,1992-10-07
6.202203273773193,1992-10-08
6.076908111572266,1992-10-09
6.160438060760498,1992-10-12
6.285735607147217,1992-10-13
6.1813178062438965,1992-10-14
6.160438060760498,1992-10-15
6.264847755432129,1992-10-16
6.2439680099487305,1992-10-19
6.2439680099487305,1992-10-20
6.390149116516113,1992-10-21
6.390149116516113,1992-10-22
6.431911468505859,1992-10-23
6.452796459197998,1992-10-26
6.369267463684082,1992-10-27
6.4110331535339355,1992-10-28
6.202203273773193,1992-10-29
6.0977888107299805,1992-10-30
6.2439680099487305,1992-11-02
6.223088264465332,1992-11-03
6.2439680099487305,1992-11-04
6.264847755432129,1992-11-05
6.306616306304932,1992-11-06
6.348381519317627,1992-11-09
6.5363311767578125,1992-11-10
6.619861125946045,1992-11-11
6.557209014892578,1992-11-12
6.515444755554199,1992-11-13
6.4110331535339355,1992-11-16
6.1813178062438965,1992-11-17
6.306616306304932,1992-11-18
6.2439680099487305,1992-11-19
6.348381519317627,1992-11-20
6.390149116516113,1992-11-23
6.452796459197998,1992-11-24
6.515444755554199,1992-11-25
6.515444755554199,1992-11-27
6.5989766120910645,1992-11-30
6.557209014892578,1992-12-01
6.578094482421875,1992-12-02
6.515444755554199,1992-12-03
6.5363311767578125,1992-12-04
6.5989766120910645,1992-12-07
6.669445037841797,1992-12-08
6.669445037841797,1992-12-09
6.648475170135498,1992-12-10
6.648475170135498,1992-12-11
6.627500534057617,1992-12-14
6.564581394195557,1992-12-15
6.52263879776001,1992-12-16
6.54360818862915,1992-12-17
6.648475170135498,1992-12-18
6.501662254333496,1992-12-21
6.291928768157959,1992-12-22
6.103175163269043,1992-12-23
5.998305320739746,1992-12-24
6.082197666168213,1992-12-28
6.187065601348877,1992-12-29
6.2709574699401855,1992-12-30
6.291928768157959,1992-12-31
6.354851245880127,1993-01-04
6.501662254333496,1993-01-05
6.438742637634277,1993-01-06
6.459713459014893,1993-01-07
6.438742637634277,1993-01-08
6.48068904876709,1993-01-11
6.39679479598999,1993-01-12
6.438742637634277,1993-01-13
6.375822067260742,1993-01-14
6.39679479598999,1993-01-15
6.375822067260742,1993-01-18
6.375822067260742,1993-01-19
6.31290340423584,1993-01-20
6.39679479598999,1993-01-21
6.354851245880127,1993-01-22
6.354851245880127,1993-01-25
6.291928768157959,1993-01-26
6.249985218048096,1993-01-27
6.249985218048096,1993-01-28
6.040251731872559,1993-01-29
6.040251731872559,1993-02-01
5.977332592010498,1993-02-02
6.208040237426758,1993-02-03
6.082197666168213,1993-02-04
6.040251731872559,1993-02-05
5.872467994689941,1993-02-08
5.74662971496582,1993-02-09
5.893440246582031,1993-02-10
5.998305320739746,1993-02-11
6.14511775970459,1993-02-12
6.061227798461914,1993-02-16
5.74662971496582,1993-02-17
5.473979473114014,1993-02-18
5.138409614562988,1993-02-19
5.15938138961792,1993-02-22
5.180356502532959,1993-02-23
5.390087127685547,1993-02-24
5.578846454620361,1993-02-25
5.557872772216797,1993-02-26
5.557872772216797,1993-03-01
5.5654616355896,1993-03-02
5.607624053955078,1993-03-03
5.713029384613037,1993-03-04
5.77627420425415,1993-03-05
5.8184356689453125,1993-03-08
5.797352313995361,1993-03-09
5.77627420425415,1993-03-10
5.8184356689453125,1993-03-11
5.77627420425415,1993-03-12
5.8184356689453125,1993-03-15
5.8184356689453125,1993-03-16
5.797352313995361,1993-03-17
5.860600471496582,1993-03-18
5.8184356689453125,1993-03-19
5.713029384613037,1993-03-22
5.713029384613037,1993-03-23
5.6287031173706055,1993-03-24
5.691949367523193,1993-03-25
5.6497883796691895,1993-03-26
5.691949367523193,1993-03-29
5.6497883796691895,1993-03-30
5.7341108322143555,1993-03-31
5.7341108322143555,1993-04-01
5.586542129516602,1993-04-02
5.6497883796691895,1993-04-05
5.438974857330322,1993-04-06
5.417892932891846,1993-04-07
5.481134414672852,1993-04-08
5.797352313995361,1993-04-12
5.755194187164307,1993-04-13
5.7341108322143555,1993-04-14
5.8184356689453125,1993-04-15
5.797352313995361,1993-04-16
5.839518070220947,1993-04-19
5.77627420425415,1993-04-20
5.902761459350586,1993-04-21
5.902761459350586,1993-04-22
5.77627420425415,1993-04-23
5.691949367523193,1993-04-26
5.691949367523193,1993-04-27
5.797352313995361,1993-04-28
5.9238409996032715,1993-04-29
5.944925308227539,1993-04-30
5.9238409996032715,1993-05-03
5.9238409996032715,1993-05-04
5.902761459350586,1993-05-05
5.9238409996032715,1993-05-06
5.944925308227539,1993-05-07
6.008167266845703,1993-05-10
5.944925308227539,1993-05-11
5.944925308227539,1993-05-12
5.77627420425415,1993-05-13
5.797352313995361,1993-05-14
5.77627420425415,1993-05-17
5.755194187164307,1993-05-18
5.77627420425415,1993-05-19
5.755194187164307,1993-05-20
5.7341108322143555,1993-05-21
5.7341108322143555,1993-05-24
5.713029384613037,1993-05-25
5.713029384613037,1993-05-26
5.6287031173706055,1993-05-27
5.586542129516602,1993-05-28
5.7636895179748535,1993-06-01
5.912021160125732,1993-06-02
5.8060736656188965,1993-06-03
5.7636895179748535,1993-06-04
5.700122356414795,1993-06-07
5.67893123626709,1993-06-08
5.700122356414795,1993-06-09
5.67893123626709,1993-06-10
5.827258110046387,1993-06-11
5.86964225769043,1993-06-14
5.933211326599121,1993-06-15
5.975593090057373,1993-06-16
5.912021160125732,1993-06-17
5.827258110046387,1993-06-18
5.84844970703125,1993-06-21
5.86964225769043,1993-06-22
5.827258110046387,1993-06-23
5.912021160125732,1993-06-24
5.912021160125732,1993-06-25
5.890832424163818,1993-06-28
5.7636895179748535,1993-06-29
5.636551856994629,1993-06-30
5.594171524047852,1993-07-01
5.615359306335449,1993-07-02
5.57297945022583,1993-07-06
5.509407997131348,1993-07-07
5.636551856994629,1993-07-08
5.594171524047852,1993-07-09
5.551793575286865,1993-07-12
5.551793575286865,1993-07-13
5.57297945022583,1993-07-14
5.594171524047852,1993-07-15
5.594171524047852,1993-07-16
5.615359306335449,1993-07-19
5.615359306335449,1993-07-20
5.445839881896973,1993-07-21
5.530599594116211,1993-07-22
5.551793575286865,1993-07-23
5.615359306335449,1993-07-26
5.488222599029541,1993-07-27
5.530599594116211,1993-07-28
5.594171524047852,1993-07-29
5.551793575286865,1993-07-30
5.530599594116211,1993-08-02
5.509407997131348,1993-08-03
5.382269859313965,1993-08-04
5.445839881896973,1993-08-05
5.445839881896973,1993-08-06
5.445839881896973,1993-08-09
5.40346097946167,1993-08-10
5.318699359893799,1993-08-11
5.40346097946167,1993-08-12
5.424651622772217,1993-08-13
5.233941078186035,1993-08-16
5.297511100769043,1993-08-17
5.339890003204346,1993-08-18
5.382269859313965,1993-08-19
5.339890003204346,1993-08-20
5.40346097946167,1993-08-23
5.361078262329102,1993-08-24
5.488222599029541,1993-08-25
5.467031955718994,1993-08-26
5.40346097946167,1993-08-27
5.318699359893799,1993-08-30
5.297511100769043,1993-08-31
5.255128383636475,1993-09-01
5.318699359893799,1993-09-02
5.305065631866455,1993-09-03
5.241147994995117,1993-09-07
5.219844818115234,1993-09-08
5.496815204620361,1993-09-09
5.496815204620361,1993-09-10
5.539422988891602,1993-09-13
5.560731887817383,1993-09-14
5.624645233154297,1993-09-15
5.795090675354004,1993-09-16
5.837702751159668,1993-09-17
5.8163981437683105,1993-09-20
5.752480506896973,1993-09-21
5.773785591125488,1993-09-22
5.645951271057129,1993-09-23
5.667256832122803,1993-09-24
5.773785591125488,1993-09-27
5.8163981437683105,1993-09-28
5.731174468994141,1993-09-29
5.7098708152771,1993-09-30
5.7098708152771,1993-10-01
5.731174468994141,1993-10-04
5.731174468994141,1993-10-05
5.731174468994141,1993-10-06
4.66589879989624,1993-10-07
4.708509922027588,1993-10-08
4.729816436767578,1993-10-11
4.516763210296631,1993-10-12
4.325011253356934,1993-10-13
4.474151134490967,1993-10-14
4.388930320739746,1993-10-15
4.452845573425293,1993-10-18
4.367623329162598,1993-10-19
4.17587423324585,1993-10-20
4.261098384857178,1993-10-21
4.23978853225708,1993-10-22
4.346319198608398,1993-10-25
4.410235404968262,1993-10-26
4.516763210296631,1993-10-27
4.431540012359619,1993-10-28
4.431540012359619,1993-10-29
4.601984024047852,1993-11-01
4.5806803703308105,1993-11-02
4.516763210296631,1993-11-03
4.559372901916504,1993-11-04
4.5806803703308105,1993-11-05
4.5806803703308105,1993-11-08
4.601984024047852,1993-11-09
4.601984024047852,1993-11-10
4.644596099853516,1993-11-11
4.5806803703308105,1993-11-12
4.5806803703308105,1993-11-15
4.623290061950684,1993-11-16
4.538066864013672,1993-11-17
4.5806803703308105,1993-11-18
4.474151134490967,1993-11-19
4.452845573425293,1993-11-22
4.538066864013672,1993-11-23
4.623290061950684,1993-11-24
4.66589879989624,1993-11-26
4.559372901916504,1993-11-29
4.559372901916504,1993-11-30
4.538066864013672,1993-12-01
4.495457172393799,1993-12-02
4.772428512573242,1993-12-03
4.708509922027588,1993-12-06
4.651917457580566,1993-12-07
4.587605953216553,1993-12-08
4.587605953216553,1993-12-09
4.523292064666748,1993-12-10
4.587605953216553,1993-12-13
4.566166877746582,1993-12-14
4.544730186462402,1993-12-15
4.4375410079956055,1993-12-16
4.523292064666748,1993-12-17
4.523292064666748,1993-12-20
4.651917457580566,1993-12-21
4.609042644500732,1993-12-22
4.6733551025390625,1993-12-23
4.694792747497559,1993-12-27
4.6733551025390625,1993-12-28
4.737667083740234,1993-12-29
4.71622896194458,1993-12-30
4.8019795417785645,1993-12-31
4.844854354858398,1994-01-03
4.844854354858398,1994-01-04
4.9091668128967285,1994-01-05
4.866290092468262,1994-01-06
5.166414737701416,1994-01-07
5.316475868225098,1994-01-10
5.359354496002197,1994-01-11
5.316475868225098,1994-01-12
5.273601055145264,1994-01-13
5.337913990020752,1994-01-14
5.423661708831787,1994-01-17
5.380787372589111,1994-01-18
5.295039653778076,1994-01-19
5.230727672576904,1994-01-20
5.380787372589111,1994-01-21
5.337913990020752,1994-01-24
5.230727672576904,1994-01-25
5.166414737701416,1994-01-26
5.337913990020752,1994-01-27
5.487974643707275,1994-01-28
5.509413242340088,1994-01-31
5.487974643707275,1994-02-01
5.5308518409729,1994-02-02
5.509413242340088,1994-02-03
5.209289073944092,1994-02-04
5.337913990020752,1994-02-07
5.337913990020752,1994-02-08
5.423661708831787,1994-02-09
5.252164840698242,1994-02-10
5.359354496002197,1994-02-11
5.316475868225098,1994-02-14
5.316475868225098,1994-02-15
5.252164840698242,1994-02-16
5.295039653778076,1994-02-17
5.230727672576904,1994-02-18
5.273601055145264,1994-02-22
5.316475868225098,1994-02-23
5.18785285949707,1994-02-24
5.273601055145264,1994-02-25
5.209289073944092,1994-02-28
5.152377605438232,1994-03-01
5.260167598724365,1994-03-02
5.281724452972412,1994-03-03
5.3248419761657715,1994-03-04
5.367956638336182,1994-03-07
5.3248419761657715,1994-03-08
5.34639835357666,1994-03-09
5.3248419761657715,1994-03-10
5.367956638336182,1994-03-11
5.303281784057617,1994-03-14
5.238607406616211,1994-03-15
5.195494174957275,1994-03-16
5.34639835357666,1994-03-17
5.6050944328308105,1994-03-18
5.518863677978516,1994-03-21
5.561980724334717,1994-03-22
5.6482110023498535,1994-03-23
5.5404205322265625,1994-03-24
5.669767379760742,1994-03-25
5.734445095062256,1994-03-28
5.734445095062256,1994-03-29
5.5404205322265625,1994-03-30
5.561980724334717,1994-03-31
5.561980724334717,1994-04-04
5.669767379760742,1994-04-05
5.734445095062256,1994-04-06
5.669767379760742,1994-04-07
5.71288537979126,1994-04-08
5.71288537979126,1994-04-11
5.62665319442749,1994-04-12
5.518863677978516,1994-04-13
5.497305870056152,1994-04-14
5.389515399932861,1994-04-15
5.3248419761657715,1994-04-18
5.34639835357666,1994-04-19
5.3248419761657715,1994-04-20
5.281724452972412,1994-04-21
5.260167598724365,1994-04-22
5.303281784057617,1994-04-25
5.389515399932861,1994-04-26
5.411074161529541,1994-04-28
5.432629585266113,1994-04-29
5.561980724334717,1994-05-02
5.561980724334717,1994-05-03
5.691328048706055,1994-05-04
5.71288537979126,1994-05-05
5.561980724334717,1994-05-06
5.475742816925049,1994-05-09
5.497305870056152,1994-05-10
5.389515399932861,1994-05-11
5.518863677978516,1994-05-12
5.6482110023498535,1994-05-13
5.669767379760742,1994-05-16
5.691328048706055,1994-05-17
5.691328048706055,1994-05-18
5.820675373077393,1994-05-19
5.777560710906982,1994-05-20
5.734445095062256,1994-05-23
5.734445095062256,1994-05-24
5.820675373077393,1994-05-25
5.799117565155029,1994-05-26
5.777560710906982,1994-05-27
5.669767379760742,1994-05-31
5.583539962768555,1994-06-01
5.62665319442749,1994-06-02
5.691328048706055,1994-06-03
5.5907816886901855,1994-06-06
5.525771617889404,1994-06-07
5.634118556976318,1994-06-08
5.612452983856201,1994-06-09
5.4607625007629395,1994-06-10
5.4824299812316895,1994-06-13
5.5907816886901855,1994-06-14
5.655788421630859,1994-06-15
5.612452983856201,1994-06-16
5.720799446105957,1994-06-17
5.634118556976318,1994-06-20
5.525771617889404,1994-06-21
5.56911039352417,1994-06-22
5.5040974617004395,1994-06-23
5.41742467880249,1994-06-24
5.41742467880249,1994-06-27
5.742468357086182,1994-06-28
5.85081672668457,1994-06-29
5.655788421630859,1994-06-30
5.785807132720947,1994-07-01
5.829146862030029,1994-07-05
5.85081672668457,1994-07-06
5.894157886505127,1994-07-07
5.959166049957275,1994-07-08
5.8074774742126465,1994-07-11
5.634118556976318,1994-07-12
5.56911039352417,1994-07-13
5.655788421630859,1994-07-14
5.634118556976318,1994-07-15
5.5907816886901855,1994-07-18
5.525771617889404,1994-07-19
5.4607625007629395,1994-07-20
5.5040974617004395,1994-07-21
5.525771617889404,1994-07-22
5.439092636108398,1994-07-25
5.41742467880249,1994-07-26
5.41742467880249,1994-07-27
5.5040974617004395,1994-07-28
5.5040974617004395,1994-07-29
5.4607625007629395,1994-08-01
5.439092636108398,1994-08-02
5.374083042144775,1994-08-03
5.41742467880249,1994-08-04
5.439092636108398,1994-08-05
5.395753383636475,1994-08-08
5.41742467880249,1994-08-09
5.41742467880249,1994-08-10
5.374083042144775,1994-08-11
5.309073448181152,1994-08-12
5.287405967712402,1994-08-15
5.244065284729004,1994-08-16
5.179058074951172,1994-08-17
5.20072603225708,1994-08-18
5.20072603225708,1994-08-19
5.20072603225708,1994-08-22
5.20072603225708,1994-08-23
5.070712089538574,1994-08-24
5.2223968505859375,1994-08-25
5.244065284729004,1994-08-26
5.244065284729004,1994-08-29
5.352415561676025,1994-08-30
5.352415561676025,1994-08-31
5.5040974617004395,1994-09-01
5.359439373016357,1994-09-02
5.315869331359863,1994-09-06
5.272294521331787,1994-09-07
5.294081211090088,1994-09-08
5.424798488616943,1994-09-09
5.424798488616943,1994-09-12
5.294081211090088,1994-09-13
5.272294521331787,1994-09-14
5.381228446960449,1994-09-15
5.446588039398193,1994-09-16
5.5119428634643555,1994-09-19
5.490159034729004,1994-09-20
5.381228446960449,1994-09-21
5.403012275695801,1994-09-22
5.424798488616943,1994-09-23
5.490159034729004,1994-09-26
5.381228446960449,1994-09-27
5.55551815032959,1994-09-28
5.599091053009033,1994-09-29
5.642666816711426,1994-09-30
5.620877265930176,1994-10-03
5.577304363250732,1994-10-04
5.577304363250732,1994-10-05
5.577304363250732,1994-10-06
5.599091053009033,1994-10-07
5.664449214935303,1994-10-10
5.620877265930176,1994-10-11
5.577304363250732,1994-10-12
5.599091053009033,1994-10-13
5.7515950202941895,1994-10-14
5.664449214935303,1994-10-17
5.860526084899902,1994-10-18
6.013030529022217,1994-10-19
5.9258856773376465,1994-10-20
5.860526084899902,1994-10-21
5.882311820983887,1994-10-24
5.882311820983887,1994-10-25
5.882311820983887,1994-10-26
5.860526084899902,1994-10-27
5.904099464416504,1994-10-28
5.9258856773376465,1994-10-31
5.860526084899902,1994-11-01
5.795169353485107,1994-11-02
5.838740348815918,1994-11-03
5.729805946350098,1994-11-04
5.620877265930176,1994-11-07
5.7515950202941895,1994-11-08
5.686234951019287,1994-11-09
5.664449214935303,1994-11-10
5.664449214935303,1994-11-11
5.599091053009033,1994-11-14
5.599091053009033,1994-11-15
5.490159034729004,1994-11-16
5.403012275695801,1994-11-17
5.359439373016357,1994-11-18
5.294081211090088,1994-11-21
5.228722095489502,1994-11-22
5.228722095489502,1994-11-23
5.250510215759277,1994-11-25
5.250510215759277,1994-11-28
5.228722095489502,1994-11-29
5.228722095489502,1994-11-30
5.228722095489502,1994-12-01
5.228722095489502,1994-12-02
5.272294521331787,1994-12-05
5.250510215759277,1994-12-06
5.228722095489502,1994-12-07
5.250510215759277,1994-12-08
5.272294521331787,1994-12-09
5.272294521331787,1994-12-12
5.26002311706543,1994-12-13
5.238106727600098,1994-12-14
5.128524303436279,1994-12-15
5.150437831878662,1994-12-16
5.062771797180176,1994-12-19
5.150437831878662,1994-12-20
5.26002311706543,1994-12-21
5.26002311706543,1994-12-22
5.26002311706543,1994-12-23
5.369606018066406,1994-12-27
5.28193998336792,1994-12-28
5.347691059112549,1994-12-29
5.238106727600098,1994-12-30
5.216187953948975,1995-01-03
5.216187953948975,1995-01-04
5.150437831878662,1995-01-05
5.28193998336792,1995-01-06
5.391519546508789,1995-01-09
5.347691059112549,1995-01-10
5.347691059112549,1995-01-11
5.30385684967041,1995-01-12
5.325772762298584,1995-01-13
5.30385684967041,1995-01-16
5.523021221160889,1995-01-17
5.566852569580078,1995-01-18
5.720273494720459,1995-01-19
5.6326069831848145,1995-01-20
5.479191303253174,1995-01-23
5.544936656951904,1995-01-24
5.523021221160889,1995-01-25
5.523021221160889,1995-01-26
5.523021221160889,1995-01-27
5.501104354858398,1995-01-30
