GL,Date
12.440557479858398,2002-08-06
12.596884727478027,2002-08-07
12.967700004577637,2002-08-08
13.200371742248535,2002-08-09
13.171290397644043,2002-08-12
12.836822509765625,2002-08-13
13.342157363891602,2002-08-14
13.345789909362793,2002-08-15
13.360328674316406,2002-08-16
13.542104721069336,2002-08-19
13.443949699401855,2002-08-20
13.531201362609863,2002-08-21
13.760232925415039,2002-08-22
13.451217651367188,2002-08-23
13.596631050109863,2002-08-26
13.55664348602295,2002-08-27
13.385785102844238,2002-08-28
13.52756118774414,2002-08-29
13.57846450805664,2002-08-30
13.171290397644043,2002-09-03
13.211280822753906,2002-09-04
13.196733474731445,2002-09-05
13.254902839660645,2002-09-06
13.411226272583008,2002-09-09
13.371237754821777,2002-09-10
13.349428176879883,2002-09-11
13.0331392288208,2002-09-12
13.189458847045898,2002-09-13
13.102212905883789,2002-09-16
12.727762222290039,2002-09-17
12.724125862121582,2002-09-18
12.509632110595703,2002-09-19
12.495084762573242,2002-09-20
12.5823392868042,2002-09-23
12.240609169006348,2002-09-24
12.611422538757324,2002-09-25
12.956794738769531,2002-09-26
12.538716316223145,2002-09-27
12.45510482788086,2002-09-30
13.149470329284668,2002-10-01
12.708490371704102,2002-10-02
12.442436218261719,2002-10-03
11.975936889648438,2002-10-04
11.786418914794922,2002-10-07
12.44607925415039,2002-10-08
11.830146789550781,2002-10-09
12.464302062988281,2002-10-10
12.664752960205078,2002-10-11
12.668396949768066,2002-10-14
13.174989700317383,2002-10-15
13.04378604888916,2002-10-16
13.349921226501465,2002-10-17
13.211431503295898,2002-10-18
12.7959566116333,2002-10-21
12.93444538116455,2002-10-22
13.029206275939941,2002-10-23
13.156763076782227,2002-10-24
13.375438690185547,2002-10-25
13.251521110534668,2002-10-28
13.029206275939941,2002-10-29
13.040140151977539,2002-10-30
13.0474271774292,2002-10-31
13.12396240234375,2002-11-01
13.368146896362305,2002-11-04
13.324417114257812,2002-11-05
13.49206829071045,2002-11-06
13.174989700317383,2002-11-07
13.134896278381348,2002-11-08
12.985471725463867,2002-11-11
13.00733757019043,2002-11-12
13.109383583068848,2002-11-13
13.408235549926758,2002-11-14
13.510283470153809,2002-11-15
13.266103744506836,2002-11-18
13.38272762298584,2002-11-19
13.612335205078125,2002-11-20
13.831001281738281,2002-11-21
13.747178077697754,2002-11-22
13.615973472595215,2002-11-25
13.309835433959961,2002-11-26
13.677938461303711,2002-11-27
13.535796165466309,2002-11-29
13.601396560668945,2002-12-02
13.699808120727539,2002-12-03
13.754467964172363,2002-12-04
13.546728134155273,2002-12-05
13.601396560668945,2002-12-06
13.324417114257812,2002-12-09
13.586821556091309,2002-12-10
13.779979705810547,2002-12-11
13.62326717376709,2002-12-12
13.634200096130371,2002-12-13
13.64513111114502,2002-12-16
13.663350105285645,2002-12-17
13.448325157165527,2002-12-18
13.313477516174316,2002-12-19
13.400949478149414,2002-12-20
13.400949478149414,2002-12-23
13.408235549926758,2002-12-24
13.506638526916504,2002-12-26
13.284321784973145,2002-12-27
13.400949478149414,2002-12-30
13.313477516174316,2002-12-31
13.634200096130371,2003-01-02
13.641481399536133,2003-01-03
13.86069107055664,2003-01-06
13.69993782043457,2003-01-07
13.663400650024414,2003-01-08
13.926447868347168,2003-01-09
13.791272163391113,2003-01-10
13.915487289428711,2003-01-13
14.065266609191895,2003-01-14
13.846074104309082,2003-01-15
13.754738807678223,2003-01-16
13.758399963378906,2003-01-17
13.608609199523926,2003-01-21
13.455166816711426,2003-01-22
13.473434448242188,2003-01-23
13.1628999710083,2003-01-24
13.045995712280273,2003-01-27
13.159245491027832,2003-01-28
13.243273735046387,2003-01-29
12.866979598999023,2003-01-30
13.115410804748535,2003-01-31
13.119062423706055,2003-02-03
12.830450057983398,2003-02-04
12.881596565246582,2003-02-05
12.673356056213379,2003-02-06
13.038687705993652,2003-02-07
12.991195678710938,2003-02-10
12.801225662231445,2003-02-11
12.611248016357422,2003-02-12
12.66604995727539,2003-02-13
12.983892440795898,2003-02-14
13.14463996887207,2003-02-18
13.130024909973145,2003-02-19
13.148287773132324,2003-02-20
13.312687873840332,2003-02-21
13.195781707763672,2003-02-24
13.177518844604492,2003-02-25
12.9108247756958,2003-02-26
13.232315063476562,2003-02-27
13.2651948928833,2003-02-28
13.287115097045898,2003-03-03
13.031384468078613,2003-03-04
13.078878402709961,2003-03-05
12.907172203063965,2003-03-06
13.016773223876953,2003-03-07
12.63682746887207,2003-03-10
12.172853469848633,2003-03-11
12.29706859588623,2003-03-12
12.677010536193848,2003-03-13
12.848719596862793,2003-03-14
13.360182762145996,2003-03-17
13.327301025390625,2003-03-18
13.44055461883545,2003-03-19
13.407673835754395,2003-03-20
13.69263744354248,2003-03-21
13.184821128845215,2003-03-24
13.382102012634277,2003-03-25
13.298078536987305,2003-03-26
13.221354484558105,2003-03-27
13.16655445098877,2003-03-28
13.078878402709961,2003-03-31
13.324263572692871,2003-04-01
13.529369354248047,2003-04-02
13.492738723754883,2003-04-03
13.664884567260742,2003-04-04
13.631913185119629,2003-04-07
13.584301948547363,2003-04-08
13.533026695251465,2003-04-09
13.617267608642578,2003-04-10
13.738130569458008,2003-04-11
14.071415901184082,2003-04-14
14.203271865844727,2003-04-15
13.902950286865234,2003-04-16
13.976191520690918,2003-04-17
13.829692840576172,2003-04-21
14.320474624633789,2003-04-22
14.320474624633789,2003-04-23
14.089730262756348,2003-04-24
13.902950286865234,2003-04-25
14.203271865844727,2003-04-28
14.141008377075195,2003-04-29
14.192286491394043,2003-04-30
14.22524642944336,2003-05-01
14.368078231811523,2003-05-02
14.166645050048828,2003-05-05
14.313145637512207,2003-05-06
14.195943832397461,2003-05-07
14.064099311828613,2003-05-08
14.254542350769043,2003-05-09
14.419366836547852,2003-05-12
14.382736206054688,2003-05-13
14.342446327209473,2003-05-14
14.283843994140625,2003-05-15
14.327798843383789,2003-05-16
14.115367889404297,2003-05-19
13.723479270935059,2003-05-20
13.774754524230957,2003-05-21
13.679532051086426,2003-05-22
13.661225318908691,2003-05-23
13.855329513549805,2003-05-27
13.93224811553955,2003-05-28
13.72714614868164,2003-05-29
14.144671440124512,2003-05-30
14.283843994140625,2003-06-02
13.965206146240234,2003-06-03
14.053109169006348,2003-06-04
14.04944133758545,2003-06-05
14.232572555541992,2003-06-06
13.95788288116455,2003-06-09
13.998167037963867,2003-06-10
14.247221946716309,2003-06-11
14.221580505371094,2003-06-12
14.078746795654297,2003-06-13
14.382736206054688,2003-06-16
14.25821304321289,2003-06-17
14.108049392700195,2003-06-18
13.888293266296387,2003-06-19
13.811380386352539,2003-06-20
13.642908096313477,2003-06-23
13.723479270935059,2003-06-24
13.529369354248047,2003-06-25
13.661225318908691,2003-06-26
13.463438034057617,2003-06-27
13.642908096313477,2003-06-30
13.723672866821289,2003-07-01
13.86685848236084,2003-07-02
13.830142974853516,2003-07-03
13.995357513427734,2003-07-07
14.15323257446289,2003-07-08
14.028406143188477,2003-07-09
13.907246589660645,2003-07-10
14.079800605773926,2003-07-11
14.186274528503418,2003-07-14
14.245016098022461,2003-07-15
14.197283744812012,2003-07-16
14.2890625,2003-07-17
14.373510360717773,2003-07-18
14.355155944824219,2003-07-21
14.28539752960205,2003-07-22
14.355155944824219,2003-07-23
14.55708122253418,2003-07-24
14.979289054870605,2003-07-25
14.979289054870605,2003-07-28
14.916884422302246,2003-07-29
14.927897453308105,2003-07-30
14.920553207397461,2003-07-31
14.75533676147461,2003-08-01
14.733317375183105,2003-08-04
14.722293853759766,2003-08-05
14.770020484924316,2003-08-06
14.814072608947754,2003-08-07
14.91321086883545,2003-08-08
14.821428298950195,2003-08-11
15.082088470458984,2003-08-12
14.938910484313965,2003-08-13
15.049047470092773,2003-08-14
15.027022361755371,2003-08-15
15.126151084899902,2003-08-18
15.089433670043945,2003-08-19
15.082088470458984,2003-08-20
14.927897453308105,2003-08-21
14.781035423278809,2003-08-22
14.75533676147461,2003-08-25
14.887510299682617,2003-08-26
14.736981391906738,2003-08-27
14.784709930419922,2003-08-28
14.817754745483398,2003-08-29
15.353772163391113,2003-09-02
15.291358947753906,2003-09-03
15.364784240722656,2003-09-04
15.342764854431152,2003-09-05
15.40517807006836,2003-09-08
15.44188404083252,2003-09-09
15.364784240722656,2003-09-10
15.350102424621582,2003-09-11
15.353772163391113,2003-09-12
15.39047908782959,2003-09-15
15.37948226928711,2003-09-16
15.20324420928955,2003-09-17
15.320743560791016,2003-09-18
15.295026779174805,2003-09-19
15.148176193237305,2003-09-22
15.19957447052002,2003-09-23
15.115130424499512,2003-09-24
14.993978500366211,2003-09-25
14.938910484313965,2003-09-26
14.993978500366211,2003-09-29
14.920553207397461,2003-09-30
15.296045303344727,2003-10-01
15.296045303344727,2003-10-02
15.340229988098145,2003-10-03
15.391766548156738,2003-10-06
15.443303108215332,2003-10-07
15.417531967163086,2003-10-08
15.391766548156738,2003-10-09
15.461709976196289,2003-10-10
15.63841438293457,2003-10-13
15.689949035644531,2003-10-14
15.756217956542969,2003-10-15
15.715719223022461,2003-10-16
15.708361625671387,2003-10-17
15.531648635864258,2003-10-20
15.550066947937012,2003-10-21
15.296045303344727,2003-10-22
15.686277389526367,2003-10-23
15.866661071777344,2003-10-24
16.002870559692383,2003-10-27
16.13540267944336,2003-10-28
16.161174774169922,2003-10-29
15.995500564575195,2003-10-30
16.153812408447266,2003-10-31
16.28265953063965,2003-11-03
16.131723403930664,2003-11-04
16.028644561767578,2003-11-05
16.028644561767578,2003-11-06
16.05440902709961,2003-11-07
16.07650375366211,2003-11-10
16.102266311645508,2003-11-11
16.216394424438477,2003-11-12
16.308425903320312,2003-11-13
16.24215316772461,2003-11-14
16.216394424438477,2003-11-17
16.0838623046875,2003-11-18
16.2016658782959,2003-11-19
16.098594665527344,2003-11-20
16.109636306762695,2003-11-21
16.072816848754883,2003-11-24
16.220067977905273,2003-11-25
16.26056480407715,2003-11-26
16.234792709350586,2003-11-28
16.452003479003906,2003-12-01
16.396778106689453,2003-12-02
16.429914474487305,2003-12-03
16.404142379760742,2003-12-04
16.293697357177734,2003-12-05
16.382061004638672,2003-12-08
16.28265953063965,2003-12-09
16.308425903320312,2003-12-10
16.525619506835938,2003-12-11
16.551380157470703,2003-12-12
16.29737663269043,2003-12-15
16.521940231323242,2003-12-16
16.452003479003906,2003-12-17
16.551380157470703,2003-12-18
16.56612205505371,2003-12-19
16.429914474487305,2003-12-22
16.48512840270996,2003-12-23
16.47776222229004,2003-12-24
16.418859481811523,2003-12-26
16.60292625427246,2003-12-29
16.731786727905273,2003-12-30
16.76490592956543,2003-12-31
16.77227783203125,2004-01-02
16.890361785888672,2004-01-05
16.846086502075195,2004-01-06
16.827625274658203,2004-01-07
16.827625274658203,2004-01-08
16.816556930541992,2004-01-09
16.77227783203125,2004-01-12
16.646806716918945,2004-01-13
16.75382423400879,2004-01-14
16.67632293701172,2004-01-15
16.735374450683594,2004-01-16
16.864530563354492,2004-01-20
17.167139053344727,2004-01-21
17.263076782226562,2004-01-22
17.270458221435547,2004-01-23
17.3885555267334,2004-01-26
17.351642608642578,2004-01-27
17.18189811706543,2004-01-28
17.344270706176758,2004-01-29
17.506643295288086,2004-01-30
17.669010162353516,2004-02-02
17.783411026000977,2004-02-03
17.669010162353516,2004-02-04
17.683774948120117,2004-02-05
17.897815704345703,2004-02-06
17.953163146972656,2004-02-09
18.414447784423828,2004-02-10
18.56943130493164,2004-02-11
18.506710052490234,2004-02-12
18.469789505004883,2004-02-13
18.872037887573242,2004-02-17
19.030715942382812,2004-02-18
18.857282638549805,2004-02-19
18.93846893310547,2004-02-20
18.993818283081055,2004-02-23
19.041791915893555,2004-02-24
19.06392478942871,2004-02-25
19.141437530517578,2004-02-26
19.233684539794922,2004-02-27
19.259523391723633,2004-03-01
19.34070587158203,2004-03-02
19.599018096923828,2004-03-03
19.558435440063477,2004-03-04
19.551042556762695,2004-03-05
19.65068817138672,2004-03-08
19.6433048248291,2004-03-09
19.32225799560547,2004-03-10
18.97536277770996,2004-03-11
19.266891479492188,2004-03-12
19.126670837402344,2004-03-15
19.410825729370117,2004-03-16
19.63223648071289,2004-03-17
19.654376983642578,2004-03-18
19.49201202392578,2004-03-19
19.432968139648438,2004-03-22
19.410825729370117,2004-03-23
19.178325653076172,2004-03-24
19.551042556762695,2004-03-25
19.50307846069336,2004-03-26
19.669137954711914,2004-03-29
19.805673599243164,2004-03-30
19.890729904174805,2004-03-31
20.12738800048828,2004-04-01
20.134782791137695,2004-04-02
20.297489166259766,2004-04-05
20.275297164916992,2004-04-06
20.12369155883789,2004-04-07
20.12000274658203,2004-04-08
20.153278350830078,2004-04-12
19.83156394958496,2004-04-13
19.67255401611328,2004-04-14
19.58380699157715,2004-04-15
19.720624923706055,2004-04-16
19.41740608215332,2004-04-19
19.06980323791504,2004-04-20
18.914491653442383,2004-04-21
18.947776794433594,2004-04-22
18.984752655029297,2004-04-23
18.81835174560547,2004-04-26
19.080894470214844,2004-04-27
18.799856185913086,2004-04-28
18.81835174560547,2004-04-29
19.243600845336914,2004-04-30
19.313861846923828,2004-05-03
19.24730110168457,2004-05-04
19.232515335083008,2004-05-05
19.16225242614746,2004-05-06
18.49663543701172,2004-05-07
18.41158676147461,2004-05-10
18.32284927368164,2004-05-11
18.84054183959961,2004-05-12
19.01433753967285,2004-05-13
19.147457122802734,2004-05-14
18.962568283081055,2004-05-17
19.16225242614746,2004-05-18
19.003236770629883,2004-05-19
18.888612747192383,2004-05-20
18.969959259033203,2004-05-21
19.117877960205078,2004-05-24
19.154850006103516,2004-05-25
19.284269332885742,2004-05-26
19.694738388061523,2004-05-27
20.03862953186035,2004-05-28
20.03123664855957,2004-06-01
20.23093605041504,2004-06-02
19.97579002380371,2004-06-03
20.04233741760254,2004-06-04
20.208736419677734,2004-06-07
20.319679260253906,2004-06-08
19.916606903076172,2004-06-09
19.990577697753906,2004-06-10
19.746517181396484,2004-06-14
19.820463180541992,2004-06-15
19.731718063354492,2004-06-16
19.779796600341797,2004-06-17
19.61338996887207,2004-06-18
19.598602294921875,2004-06-21
19.598602294921875,2004-06-22
19.724327087402344,2004-06-23
19.716936111450195,2004-06-24
19.65406608581543,2004-06-25
19.687347412109375,2004-06-28
19.81676483154297,2004-06-29
19.93535041809082,2004-06-30
19.9538631439209,2004-07-01
19.87605857849121,2004-07-02
19.727842330932617,2004-07-06
19.95016860961914,2004-07-07
19.901992797851562,2004-07-08
19.92052459716797,2004-07-09
19.96128273010254,2004-07-12
19.839004516601562,2004-07-13
19.675960540771484,2004-07-14
19.405460357666016,2004-07-15
19.26466178894043,2004-07-16
19.349882125854492,2004-07-19
19.309125900268555,2004-07-20
19.37952995300293,2004-07-21
19.246139526367188,2004-07-22
19.105314254760742,2004-07-23
18.731077194213867,2004-07-26
18.960813522338867,2004-07-27
19.13125991821289,2004-07-28
19.364713668823242,2004-07-29
19.372119903564453,2004-07-30
19.442520141601562,2004-08-02
19.524038314819336,2004-08-03
19.416574478149414,2004-08-04
19.13125991821289,2004-08-05
18.823711395263672,2004-08-06
18.660667419433594,2004-08-09
18.860763549804688,2004-08-10
18.73847770690918,2004-08-11
18.708837509155273,2004-08-12
18.731077194213867,2004-08-13
18.953393936157227,2004-08-16
18.93857765197754,2004-08-17
19.220195770263672,2004-08-18
19.086803436279297,2004-08-19
19.14237403869629,2004-08-20
19.038623809814453,2004-08-23
18.997859954833984,2004-08-24
19.094209671020508,2004-08-25
19.220195770263672,2004-08-26
19.231307983398438,2004-08-27
19.12755012512207,2004-08-30
19.07568359375,2004-08-31
19.00897979736328,2004-09-01
19.134960174560547,2004-09-02
19.212785720825195,2004-09-03
19.468456268310547,2004-09-07
19.157203674316406,2004-09-08
19.097911834716797,2004-09-09
19.109027862548828,2004-09-10
19.220195770263672,2004-09-13
19.242422103881836,2004-09-14
19.138668060302734,2004-09-15
19.272071838378906,2004-09-16
19.29800796508789,2004-09-17
19.238718032836914,2004-09-20
19.424001693725586,2004-09-21
19.094209671020508,2004-09-22
19.120141983032227,2004-09-23
19.257238388061523,2004-09-24
19.305418014526367,2004-09-27
19.32765769958496,2004-09-28
19.43140411376953,2004-09-29
19.705608367919922,2004-09-30
20.179906845092773,2004-10-01
20.07965850830078,2004-10-04
19.934850692749023,2004-10-05
20.11678695678711,2004-10-06
20.068513870239258,2004-10-07
19.975696563720703,2004-10-08
19.689790725708008,2004-10-11
19.548709869384766,2004-10-12
19.537559509277344,2004-10-13
19.292510986328125,2004-10-14
19.177406311035156,2004-10-15
19.20709991455078,2004-10-18
18.6315975189209,2004-10-19
18.716997146606445,2004-10-20
18.44966697692871,2004-10-21
18.754121780395508,2004-10-22
18.954627990722656,2004-10-25
19.381614685058594,2004-10-26
20.0128173828125,2004-10-27
20.105648040771484,2004-10-28
20.0573787689209,2004-10-29
20.113061904907227,2004-11-01
20.083362579345703,2004-11-02
20.07594108581543,2004-11-03
20.551197052001953,2004-11-04
20.566049575805664,2004-11-05
20.413818359375,2004-11-08
20.328418731689453,2004-11-09
20.59946632385254,2004-11-10
20.866802215576172,2004-11-11
20.68486976623535,2004-11-12
20.773975372314453,2004-11-15
20.606897354125977,2004-11-16
20.796253204345703,2004-11-17
20.792543411254883,2004-11-18
20.361833572387695,2004-11-19
20.640308380126953,2004-11-22
20.67001724243164,2004-11-23
20.65888214111328,2004-11-24
20.62545394897461,2004-11-26
20.469520568847656,2004-11-29
20.387828826904297,2004-11-30
20.792543411254883,2004-12-01
20.777692794799805,2004-12-02
20.8148193359375,2004-12-03
20.692289352416992,2004-12-06
20.45094871520996,2004-12-07
20.465797424316406,2004-12-08
20.677433013916016,2004-12-09
20.688583374023438,2004-12-10
20.881650924682617,2004-12-13
21.07100486755371,2004-12-14
21.353193283081055,2004-12-15
21.097003936767578,2004-12-16
20.796253204345703,2004-12-17
20.959619522094727,2004-12-20
21.067304611206055,2004-12-21
20.981901168823242,2004-12-22
21.05988311767578,2004-12-23
21.033889770507812,2004-12-27
21.290069580078125,2004-12-28
21.241819381713867,2004-12-29
21.219533920288086,2004-12-30
21.215822219848633,2004-12-31
21.122817993164062,2005-01-03
20.91077423095703,2005-01-04
20.90704917907715,2005-01-05
20.98145294189453,2005-01-06
20.814044952392578,2005-01-07
20.851245880126953,2005-01-10
20.58712387084961,2005-01-11
20.47923469543457,2005-01-12
20.170459747314453,2005-01-13
20.148149490356445,2005-01-14
20.739639282226562,2005-01-18
20.810331344604492,2005-01-19
20.74336814880371,2005-01-20
20.430879592895508,2005-01-21
20.278358459472656,2005-01-24
20.23369789123535,2005-01-25
20.244873046875,2005-01-26
20.133268356323242,2005-01-27
20.051420211791992,2005-01-28
20.311832427978516,2005-01-31
20.40855598449707,2005-02-01
20.53131675720215,2005-02-02
20.494117736816406,2005-02-03
20.601993560791016,2005-02-04
20.62060546875,2005-02-07
20.609439849853516,2005-02-08
20.40855598449707,2005-02-09
19.62733268737793,2005-02-10
19.962139129638672,2005-02-11
20.17418098449707,2005-02-14
20.378787994384766,2005-02-15
20.352746963500977,2005-02-16
20.1035099029541,2005-02-17
19.932374954223633,2005-02-18
19.586416244506836,2005-02-22
19.798458099365234,2005-02-23
19.716611862182617,2005-02-24
19.712892532348633,2005-02-25
19.385515213012695,2005-02-28
19.72404670715332,2005-03-01
19.776132583618164,2005-03-02
19.51201057434082,2005-03-03
19.7835750579834,2005-03-04
19.843097686767578,2005-03-07
19.839372634887695,2005-03-08
19.69056510925293,2005-03-09
19.660808563232422,2005-03-10
19.41900062561035,2005-03-11
19.720333099365234,2005-03-14
19.519447326660156,2005-03-15
19.151153564453125,2005-03-16
19.445051193237305,2005-03-17
19.273914337158203,2005-03-18
19.34832000732422,2005-03-21
18.905628204345703,2005-03-22
19.132551193237305,2005-03-23
19.024673461914062,2005-03-24
19.28508949279785,2005-03-28
19.061872482299805,2005-03-29
19.4421329498291,2005-03-30
19.460792541503906,2005-03-31
19.181171417236328,2005-04-01
19.266923904418945,2005-04-04
19.23336410522461,2005-04-05
19.427227020263672,2005-04-06
19.486881256103516,2005-04-07
19.240825653076172,2005-04-08
19.408584594726562,2005-04-11
19.56517791748047,2005-04-12
19.337751388549805,2005-04-13
19.099157333374023,2005-04-14
18.9873104095459,2005-04-15
19.05442237854004,2005-04-18
19.270647048950195,2005-04-19
18.797176361083984,2005-04-20
19.09169578552246,2005-04-21
19.315385818481445,2005-04-22
19.53533363342285,2005-04-25
19.378761291503906,2005-04-26
19.471967697143555,2005-04-27
19.464500427246094,2005-04-28
19.919334411621094,2005-04-29
19.88205909729004,2005-05-02
19.986438751220703,2005-05-03
20.418901443481445,2005-05-04
20.24368667602539,2005-05-05
20.288427352905273,2005-05-06
20.150484085083008,2005-05-09
19.773942947387695,2005-05-10
19.960342407226562,2005-05-11
19.706836700439453,2005-05-12
19.40113639831543,2005-05-13
19.70310401916504,2005-05-16
19.8485107421875,2005-05-17
19.647192001342773,2005-05-18
19.66581916809082,2005-05-19
19.662099838256836,2005-05-20
19.66581916809082,2005-05-23
19.66581916809082,2005-05-24
19.609907150268555,2005-05-25
19.710559844970703,2005-05-26
19.744115829467773,2005-05-27
19.66581916809082,2005-05-31
19.718019485473633,2005-06-01
19.673282623291016,2005-06-02
19.352663040161133,2005-06-03
19.40485954284668,2005-06-06
19.38994598388672,2005-06-07
19.38994598388672,2005-06-08
19.57262420654297,2005-06-09
19.759033203125,2005-06-10
19.796314239501953,2005-06-13
19.982711791992188,2005-06-14
20.042369842529297,2005-06-15
20.053556442260742,2005-06-16
20.053556442260742,2005-06-17
19.95289421081543,2005-06-20
19.8485107421875,2005-06-21
19.777666091918945,2005-06-22
19.662099838256836,2005-06-23
19.553983688354492,2005-06-24
19.546524047851562,2005-06-27
19.818679809570312,2005-06-28
19.587541580200195,2005-06-29
19.460792541503906,2005-06-30
19.550445556640625,2005-07-01
19.8082332611084,2005-07-05
19.692411422729492,2005-07-06
19.69988250732422,2005-07-07
19.722293853759766,2005-07-08
19.80076026916504,2005-07-11
19.856792449951172,2005-07-12
19.759653091430664,2005-07-13
19.823163986206055,2005-07-14
19.815704345703125,2005-07-15
19.79701805114746,2005-07-18
19.755922317504883,2005-07-19
19.815704345703125,2005-07-20
19.15816307067871,2005-07-21
19.430892944335938,2005-07-22
19.486936569213867,2005-07-25
19.528024673461914,2005-07-26
19.647565841674805,2005-07-27
19.68494415283203,2005-07-28
19.528024673461914,2005-07-29
19.438364028930664,2005-08-01
19.43463134765625,2005-08-02
19.542970657348633,2005-08-03
19.259035110473633,2005-08-04
19.057292938232422,2005-08-05
19.12828826904297,2005-08-08
19.04981803894043,2005-08-09
19.016193389892578,2005-08-10
19.12828826904297,2005-08-11
19.094654083251953,2005-08-12
19.352434158325195,2005-08-15
19.31507682800293,2005-08-16
19.389799118041992,2005-08-17
19.557920455932617,2005-08-18
19.658781051635742,2005-08-19
19.748456954956055,2005-08-22
19.692411422729492,2005-08-23
19.65131950378418,2005-08-24
19.681217193603516,2005-08-25
19.63636589050293,2005-08-26
19.868003845214844,2005-08-29
19.7036190032959,2005-08-30
19.7036190032959,2005-08-31
19.7036190032959,2005-09-01
19.68494415283203,2005-09-02
19.714824676513672,2005-09-06
19.74471092224121,2005-09-07
19.681217193603516,2005-09-08
19.707355499267578,2005-09-09
19.823163986206055,2005-09-12
19.643850326538086,2005-09-13
19.68494415283203,2005-09-14
19.726037979125977,2005-09-15
19.763399124145508,2005-09-16
19.740982055664062,2005-09-19
19.718564987182617,2005-09-20
19.542970657348633,2005-09-21
19.643850326538086,2005-09-22
19.681217193603516,2005-09-23
19.66998863220215,2005-09-26
19.647565841674805,2005-09-27
19.68494415283203,2005-09-28
19.83811378479004,2005-09-29
19.73723793029785,2005-09-30
19.624929428100586,2005-10-03
19.47518539428711,2005-10-04
19.49014663696289,2005-10-05
19.508869171142578,2005-10-06
19.688566207885742,2005-10-07
19.624929428100586,2005-10-10
19.47518539428711,2005-10-11
19.5163631439209,2005-10-12
19.47518539428711,2005-10-13
19.636154174804688,2005-10-14
19.636154174804688,2005-10-17
19.65862464904785,2005-10-18
20.182756423950195,2005-10-19
19.430246353149414,2005-10-20
19.39281463623047,2005-10-21
19.767202377319336,2005-10-24
19.520109176635742,2005-10-25
19.5051212310791,2005-10-26
19.493896484375,2005-10-27
19.65862464904785,2005-10-28
19.77842903137207,2005-10-31
19.707292556762695,2005-11-01
19.860790252685547,2005-11-02
19.954381942749023,2005-11-03
19.857044219970703,2005-11-04
20.033002853393555,2005-11-07
19.868276596069336,2005-11-08
20.036746978759766,2005-11-09
20.20521354675293,2005-11-10
20.17901611328125,2005-11-11
20.231422424316406,2005-11-14
20.182756423950195,2005-11-15
20.0592098236084,2005-11-16
20.21269989013672,2005-11-17
20.22020149230957,2005-11-18
20.261375427246094,2005-11-21
20.403636932373047,2005-11-22
20.426105499267578,2005-11-23
20.452306747436523,2005-11-25
20.515953063964844,2005-11-28
20.53467559814453,2005-11-29
20.261375427246094,2005-11-30
20.403636932373047,2005-12-01
20.37743377685547,2005-12-02
20.39615249633789,2005-12-05
20.444814682006836,2005-12-06
20.489744186401367,2005-12-07
20.41486358642578,2005-12-08
20.4223575592041,2005-12-09
20.515953063964844,2005-12-12
20.770530700683594,2005-12-13
20.920276641845703,2005-12-14
20.76678466796875,2005-12-15
20.63575553894043,2005-12-16
20.564624786376953,2005-12-19
20.489744186401367,2005-12-20
20.61702537536621,2005-12-21
20.69190788269043,2005-12-22
20.718107223510742,2005-12-23
20.628263473510742,2005-12-27
20.80047607421875,2005-12-28
20.740583419799805,2005-12-29
20.81545066833496,2005-12-30
20.931747436523438,2006-01-03
20.95800018310547,2006-01-04
20.811704635620117,2006-01-05
20.954246520996094,2006-01-06
20.935487747192383,2006-01-09
20.90172576904297,2006-01-10
20.770437240600586,2006-01-11
20.71042251586914,2006-01-12
20.85297393798828,2006-01-13
20.6241397857666,2006-01-17
20.72917938232422,2006-01-18
20.774192810058594,2006-01-19
20.365306854248047,2006-01-20
20.582870483398438,2006-01-23
20.691665649414062,2006-01-24
20.680410385131836,2006-01-25
20.961746215820312,2006-01-26
20.875471115112305,2006-01-27
20.931747436523438,2006-01-30
21.044282913208008,2006-01-31
21.063039779663086,2006-02-01
20.687911987304688,2006-02-02
20.94675636291504,2006-02-03
20.759185791015625,2006-02-06
20.661659240722656,2006-02-07
20.717931747436523,2006-02-08
20.350303649902344,2006-02-09
20.639148712158203,2006-02-10
20.414077758789062,2006-02-13
20.732929229736328,2006-02-14
20.800443649291992,2006-02-15
20.74418067932129,2006-02-16
20.6241397857666,2006-02-17
20.534116744995117,2006-02-21
20.82671546936035,2006-02-22
20.515356063842773,2006-02-23
20.61664390563965,2006-02-24
20.586631774902344,2006-02-27
20.507850646972656,2006-02-28
20.534116744995117,2006-03-01
20.53035545349121,2006-03-02
20.74418067932129,2006-03-03
20.717931747436523,2006-03-06
20.781696319580078,2006-03-07
20.781696319580078,2006-03-08
20.882978439331055,2006-03-09
21.12306022644043,2006-03-10
21.02552032470703,2006-03-13
21.27686309814453,2006-03-14
21.396896362304688,2006-03-15
21.501928329467773,2006-03-16
21.438148498535156,2006-03-17
21.44190216064453,2006-03-20
21.36313247680664,2006-03-21
21.389394760131836,2006-03-22
21.30310821533203,2006-03-23
21.239336013793945,2006-03-24
21.22433853149414,2006-03-27
21.24684715270996,2006-03-28
21.486923217773438,2006-03-29
21.678232192993164,2006-03-30
21.41939926147461,2006-03-31
21.378137588500977,2006-04-03
21.468172073364258,2006-04-04
21.60346794128418,2006-04-05
21.610986709594727,2006-04-06
21.26521110534668,2006-04-07
21.468164443969727,2006-04-10
21.20884132385254,2006-04-11
21.242664337158203,2006-04-12
21.26521110534668,2006-04-13
21.220111846923828,2006-04-17
21.42681884765625,2006-04-18
21.359172821044922,2006-04-19
