ICE,Date
16.901193618774414,2009-08-03
16.104251861572266,2009-08-04
16.456106185913086,2009-08-05
16.209802627563477,2009-08-06
16.466657638549805,2009-08-07
16.480735778808594,2009-08-10
15.886102676391602,2009-08-11
16.03564453125,2009-08-12
16.021560668945312,2009-08-13
15.91952896118164,2009-08-14
15.31258487701416,2009-08-17
15.678512573242188,2009-08-18
15.806939125061035,2009-08-19
16.712949752807617,2009-08-20
16.878326416015625,2009-08-21
16.586284637451172,2009-08-24
16.426191329956055,2009-08-25
16.357582092285156,2009-08-26
16.06201934814453,2009-08-27
16.433223724365234,2009-08-28
16.501842498779297,2009-08-31
16.072589874267578,2009-09-01
15.937128067016602,2009-09-02
15.822770118713379,2009-09-03
15.755915641784668,2009-09-04
15.798141479492188,2009-09-08
15.634525299072266,2009-09-09
15.720733642578125,2009-09-10
15.514893531799316,2009-09-11
15.872023582458496,2009-09-14
15.907214164733887,2009-09-15
16.71999168395996,2009-09-16
16.9539737701416,2009-09-17
17.175636291503906,2009-09-18
17.045454025268555,2009-09-21
17.39027214050293,2009-09-22
17.13869285583496,2009-09-23
16.366378784179688,2009-09-24
16.01804542541504,2009-09-25
16.711191177368164,2009-09-28
16.71999168395996,2009-09-29
17.098224639892578,2009-09-30
16.508882522583008,2009-10-01
16.065547943115234,2009-10-02
16.711191177368164,2009-10-05
16.799158096313477,2009-10-06
16.5528621673584,2009-10-07
16.426191329956055,2009-10-08
16.881837844848633,2009-10-09
16.818511962890625,2009-10-12
16.844892501831055,2009-10-13
17.11582374572754,2009-10-14
17.284713745117188,2009-10-15
18.61998748779297,2009-10-16
18.65341567993164,2009-10-19
18.63933563232422,2009-10-20
18.723783493041992,2009-10-21
18.746660232543945,2009-10-22
18.391284942626953,2009-10-23
18.16434097290039,2009-10-26
18.08165168762207,2009-10-27
17.699901580810547,2009-10-28
18.547861099243164,2009-10-29
17.62601089477539,2009-10-30
18.090452194213867,2009-11-02
17.823043823242188,2009-11-03
17.57147216796875,2009-11-04
18.389522552490234,2009-11-05
18.649898529052734,2009-11-06
18.985919952392578,2009-11-09
18.903226852416992,2009-11-10
19.022859573364258,2009-11-11
18.970081329345703,2009-11-12
19.093223571777344,2009-11-13
19.357114791870117,2009-11-16
19.223411560058594,2009-11-17
19.246280670166016,2009-11-18
18.781845092773438,2009-11-19
18.78360366821289,2009-11-20
19.10554313659668,2009-11-23
18.906753540039062,2009-11-24
18.985919952392578,2009-11-25
18.440540313720703,2009-11-27
18.787120819091797,2009-11-30
18.96656036376953,2009-12-01
18.757213592529297,2009-12-02
18.48804473876953,2009-12-03
18.489803314208984,2009-12-04
18.30156898498535,2009-12-07
18.479248046875,2009-12-08
18.533788681030273,2009-12-09
18.64813232421875,2009-12-10
19.262117385864258,2009-12-11
19.309608459472656,2009-12-14
18.774799346923828,2009-12-15
18.809988021850586,2009-12-16
18.746660232543945,2009-12-17
18.766000747680664,2009-12-18
19.01758575439453,2009-12-21
19.40285873413086,2009-12-22
19.156566619873047,2009-12-23
19.297304153442383,2009-12-24
19.795175552368164,2009-12-28
19.809242248535156,2009-12-29
19.93766975402832,2009-12-30
19.756467819213867,2009-12-31
19.856746673583984,2010-01-04
19.109054565429688,2010-01-05
18.519710540771484,2010-01-06
19.024620056152344,2010-01-07
19.084434509277344,2010-01-08
19.087955474853516,2010-01-11
18.600637435913086,2010-01-12
18.933141708374023,2010-01-13
19.283227920532227,2010-01-14
18.8293399810791,2010-01-15
19.189992904663086,2010-01-19
18.936660766601562,2010-01-20
18.218875885009766,2010-01-21
17.620731353759766,2010-01-22
17.754430770874023,2010-01-25
16.767486572265625,2010-01-26
17.075363159179688,2010-01-27
16.772768020629883,2010-01-28
16.797391891479492,2010-01-29
17.22841453552246,2010-02-01
17.423694610595703,2010-02-02
17.55915069580078,2010-02-03
16.813228607177734,2010-02-04
17.32340431213379,2010-02-05
17.071842193603516,2010-02-08
17.393789291381836,2010-02-09
16.832582473754883,2010-02-10
17.50286293029785,2010-02-11
17.682300567626953,2010-02-12
18.32442855834961,2010-02-16
18.08693504333496,2010-02-17
18.007766723632812,2010-02-18
18.208324432373047,2010-02-19
18.078136444091797,2010-02-22
17.976099014282227,2010-02-23
18.33147621154785,2010-02-24
18.48804473876953,2010-02-25
18.875080108642578,2010-02-26
19.01582145690918,2010-03-01
19.033416748046875,2010-03-02
18.883872985839844,2010-03-03
19.16712188720703,2010-03-04
19.25332260131836,2010-03-05
19.390544891357422,2010-03-08
19.30082893371582,2010-03-09
19.351839065551758,2010-03-10
19.643877029418945,2010-03-11
19.392303466796875,2010-03-12
19.156566619873047,2010-03-15
19.124893188476562,2010-03-16
19.25507926940918,2010-03-17
19.270915985107422,2010-03-18
19.019336700439453,2010-03-19
19.330726623535156,2010-03-22
19.32544708251953,2010-03-23
19.43804168701172,2010-03-24
19.334247589111328,2010-03-25
19.541841506958008,2010-03-26
19.591096878051758,2010-03-29
19.41517448425293,2010-03-30
19.735363006591797,2010-03-31
19.82332420349121,2010-04-01
19.420446395874023,2010-04-05
18.836374282836914,2010-04-06
18.67804718017578,2010-04-07
18.8293399810791,2010-04-08
18.831104278564453,2010-04-09
19.102027893066406,2010-04-12
19.161840438842773,2010-04-13
19.47146987915039,2010-04-14
19.642120361328125,2010-04-15
18.913780212402344,2010-04-16
19.25332260131836,2010-04-19
19.777578353881836,2010-04-20
19.680824279785156,2010-04-21
20.55516815185547,2010-04-22
20.804988861083984,2010-04-23
21.160358428955078,2010-04-26
20.3757266998291,2010-04-27
20.4865665435791,2010-04-28
20.903507232666016,2010-04-29
20.518230438232422,2010-04-30
20.558696746826172,2010-05-03
19.95526695251465,2010-05-04
20.92462158203125,2010-05-05
20.590356826782227,2010-05-06
20.175174713134766,2010-05-07
21.707490921020508,2010-05-10
21.186750411987305,2010-05-11
21.564990997314453,2010-05-12
21.448881149291992,2010-05-13
20.79266929626465,2010-05-14
20.998504638671875,2010-05-17
20.176931381225586,2010-05-18
20.059066772460938,2010-05-19
19.267393112182617,2010-05-20
20.24730110168457,2010-05-21
20.08721160888672,2010-05-24
20.037954330444336,2010-05-25
19.897212982177734,2010-05-26
20.644893646240234,2010-05-27
20.43026351928711,2010-05-28
20.377487182617188,2010-06-01
21.357391357421875,2010-06-02
21.325727462768555,2010-06-03
20.741649627685547,2010-06-04
20.578039169311523,2010-06-07
20.419702529907227,2010-06-08
20.192764282226562,2010-06-09
20.92989158630371,2010-06-10
21.71100425720215,2010-06-11
21.624801635742188,2010-06-14
21.682857513427734,2010-06-15
22.33202362060547,2010-06-16
21.521007537841797,2010-06-17
21.492855072021484,2010-06-18
21.37147331237793,2010-06-21
21.007299423217773,2010-06-22
20.674795150756836,2010-06-23
20.14702796936035,2010-06-24
20.822574615478516,2010-06-25
20.75925064086914,2010-06-28
20.034433364868164,2010-06-29
19.88489532470703,2010-06-30
19.814525604248047,2010-07-01
18.6885986328125,2010-07-02
18.28044891357422,2010-07-06
18.78536605834961,2010-07-07
18.878597259521484,2010-07-08
18.76072120666504,2010-07-09
18.75544548034668,2010-07-12
18.99998664855957,2010-07-13
18.63054847717285,2010-07-14
18.565454483032227,2010-07-15
17.863510131835938,2010-07-16
18.10100555419922,2010-07-19
18.91905975341797,2010-07-20
18.363136291503906,2010-07-21
18.7396240234375,2010-07-22
19.06332778930664,2010-07-23
18.99998664855957,2010-07-26
18.859249114990234,2010-07-27
18.76248550415039,2010-07-28
18.730819702148438,2010-07-29
18.58129119873047,2010-07-30
19.11258316040039,2010-08-02
18.896190643310547,2010-08-03
19.40638542175293,2010-08-04
19.16887664794922,2010-08-05
18.882108688354492,2010-08-06
19.094987869262695,2010-08-09
18.692119598388672,2010-08-10
17.947956085205078,2010-08-11
17.682300567626953,2010-08-12
16.969806671142578,2010-08-13
17.277671813964844,2010-08-16
17.57675552368164,2010-08-17
17.538042068481445,2010-08-18
17.13869285583496,2010-08-19
17.0736026763916,2010-08-20
16.973325729370117,2010-08-23
16.52294921875,2010-08-24
16.823787689208984,2010-08-25
16.832582473754883,2010-08-26
17.12462043762207,2010-08-27
16.61092185974121,2010-08-30
16.81146812438965,2010-08-31
17.48878288269043,2010-09-01
17.70693588256836,2010-09-02
18.002487182617188,2010-09-03
18.16434097290039,2010-09-07
18.31212615966797,2010-09-08
18.364898681640625,2010-09-09
18.563692092895508,2010-09-10
18.866283416748047,2010-09-13
18.725549697875977,2010-09-14
18.852210998535156,2010-09-15
18.68683624267578,2010-09-16
18.46516990661621,2010-09-17
18.45989990234375,2010-09-20
18.206560134887695,2010-09-21
18.093969345092773,2010-09-22
17.78082275390625,2010-09-23
18.389522552490234,2010-09-24
18.484521865844727,2010-09-27
18.61998748779297,2010-09-28
18.512672424316406,2010-09-29
18.42296028137207,2010-09-30
18.744895935058594,2010-10-01
18.887393951416016,2010-10-04
19.58054542541504,2010-10-05
19.49082374572754,2010-10-06
19.598134994506836,2010-10-07
19.767024993896484,2010-10-08
19.70017433166504,2010-10-11
19.92184066772461,2010-10-12
19.869060516357422,2010-10-13
19.87082290649414,2010-10-14
20.231470108032227,2010-10-15
20.546369552612305,2010-10-18
20.402114868164062,2010-10-19
20.40563201904297,2010-10-20
20.790908813476562,2010-10-21
20.55516815185547,2010-10-22
20.338777542114258,2010-10-25
19.909536361694336,2010-10-26
20.173412322998047,2010-10-27
20.15582275390625,2010-10-28
20.208599090576172,2010-10-29
20.10304832458496,2010-11-01
19.965822219848633,2010-11-02
19.79165267944336,2010-11-03
20.182207107543945,2010-11-04
20.660734176635742,2010-11-05
20.641372680664062,2010-11-08
20.254343032836914,2010-11-09
20.400358200073242,2010-11-10
20.175174713134766,2010-11-11
19.749427795410156,2010-11-12
19.94118309020996,2010-11-15
19.48554801940918,2010-11-16
19.647396087646484,2010-11-17
19.906005859375,2010-11-18
20.192764282226562,2010-11-19
19.872573852539062,2010-11-22
19.67026138305664,2010-11-23
20.09601402282715,2010-11-24
19.891937255859375,2010-11-26
19.865541458129883,2010-11-29
19.826839447021484,2010-11-30
20.340543746948242,2010-12-01
21.170917510986328,2010-12-02
20.541091918945312,2010-12-03
20.74869155883789,2010-12-06
20.44257354736328,2010-12-07
20.76628303527832,2010-12-08
20.709991455078125,2010-12-09
20.68007469177246,2010-12-10
20.715267181396484,2010-12-13
20.474245071411133,2010-12-14
20.724063873291016,2010-12-15
20.64665412902832,2010-12-16
20.97563362121582,2010-12-17
20.94571876525879,2010-12-20
21.125171661376953,2010-12-21
21.190263748168945,2010-12-22
21.111093521118164,2010-12-23
21.26239585876465,2010-12-27
21.269433975219727,2010-12-28
21.0847110748291,2010-12-29
21.02137565612793,2010-12-30
20.961566925048828,2010-12-31
20.961566925048828,2011-01-03
20.75397491455078,2011-01-04
20.697673797607422,2011-01-05
20.139982223510742,2011-01-06
20.059066772460938,2011-01-07
20.071378707885742,2011-01-10
19.78813362121582,2011-01-11
20.301841735839844,2011-01-12
20.46896743774414,2011-01-13
20.454896926879883,2011-01-14
20.541091918945312,2011-01-18
20.329988479614258,2011-01-19
20.328231811523438,2011-01-20
20.511194229125977,2011-01-21
20.54990005493164,2011-01-24
20.301841735839844,2011-01-25
20.22618865966797,2011-01-26
20.73285675048828,2011-01-27
20.567487716674805,2011-01-28
21.197298049926758,2011-01-31
21.3538761138916,2011-02-01
21.16211700439453,2011-02-02
20.980911254882812,2011-02-03
21.177947998046875,2011-02-04
21.16738510131836,2011-02-07
20.797950744628906,2011-02-08
21.661745071411133,2011-02-09
22.597675323486328,2011-02-10
22.655729293823242,2011-02-11
22.95128059387207,2011-02-14
22.29684066772461,2011-02-15
22.497400283813477,2011-02-16
22.676841735839844,2011-02-17
22.374244689941406,2011-02-18
21.513973236083984,2011-02-22
21.591373443603516,2011-02-23
21.7514705657959,2011-02-24
22.326745986938477,2011-02-25
22.553686141967773,2011-02-28
22.360177993774414,2011-03-01
22.43230438232422,2011-03-02
22.778873443603516,2011-03-03
22.914335250854492,2011-03-04
23.700727462768555,2011-03-07
23.211652755737305,2011-03-08
23.033966064453125,2011-03-09
22.44637680053711,2011-03-10
22.178966522216797,2011-03-11
21.95378303527832,2011-03-14
21.696929931640625,2011-03-15
21.774337768554688,2011-03-16
22.05054473876953,2011-03-17
21.95026397705078,2011-03-18
22.0329532623291,2011-03-21
22.12267303466797,2011-03-22
22.347858428955078,2011-03-23
22.39535903930664,2011-03-24
22.514984130859375,2011-03-25
22.13322639465332,2011-03-28
22.18777084350586,2011-03-29
21.97841453552246,2011-03-30
21.733875274658203,2011-03-31
21.067113876342773,2011-04-01
20.917579650878906,2011-04-04
21.077674865722656,2011-04-05
21.549152374267578,2011-04-06
21.50868797302246,2011-04-07
21.207860946655273,2011-04-08
21.207860946655273,2011-04-11
21.195547103881836,2011-04-12
21.32044792175293,2011-04-13
21.223695755004883,2011-04-14
21.466466903686523,2011-04-15
21.08295249938965,2011-04-18
20.99322509765625,2011-04-19
21.227210998535156,2011-04-20
21.494613647460938,2011-04-21
21.462949752807617,2011-04-25
21.528047561645508,2011-04-26
21.42599868774414,2011-04-27
21.146282196044922,2011-04-28
21.17267608642578,2011-04-29
20.794431686401367,2011-05-02
20.4865665435791,2011-05-03
20.205080032348633,2011-05-04
20.066099166870117,2011-05-05
20.688875198364258,2011-05-06
20.92285919189453,2011-05-09
21.155073165893555,2011-05-10
21.165632247924805,2011-05-11
21.118141174316406,2011-05-12
20.815542221069336,2011-05-13
21.50165557861328,2011-05-16
21.195547103881836,2011-05-17
21.528047561645508,2011-05-18
21.614248275756836,2011-05-19
21.318695068359375,2011-05-20
21.1832275390625,2011-05-23
21.350358963012695,2011-05-24
21.313411712646484,2011-05-25
21.176191329956055,2011-05-26
20.965084075927734,2011-05-27
21.225446701049805,2011-05-31
20.51470947265625,2011-06-01
20.64665412902832,2011-06-02
20.342300415039062,2011-06-03
20.01156234741211,2011-06-06
20.029157638549805,2011-06-07
19.916563034057617,2011-06-08
20.532297134399414,2011-06-09
20.370452880859375,2011-06-10
20.400358200073242,2011-06-13
20.859519958496094,2011-06-14
20.49887466430664,2011-06-15
20.602672576904297,2011-06-16
20.778594970703125,2011-06-17
21.2219295501709,2011-06-20
21.510446548461914,2011-06-21
21.09878158569336,2011-06-22
21.044246673583984,2011-06-23
20.857755661010742,2011-06-24
21.202579498291016,2011-06-27
21.535078048706055,2011-06-28
21.841188430786133,2011-06-29
21.939706802368164,2011-06-30
22.339059829711914,2011-07-01
22.608230590820312,2011-07-05
22.488597869873047,2011-07-06
22.785911560058594,2011-07-07
22.5888729095459,2011-07-08
22.094524383544922,2011-07-11
22.04701805114746,2011-07-12
22.18777084350586,2011-07-13
22.17192840576172,2011-07-14
22.4305419921875,2011-07-15
22.145540237426758,2011-07-18
22.456924438476562,2011-07-19
22.221189498901367,2011-07-20
22.553686141967773,2011-07-21
22.64516830444336,2011-07-22
22.48683738708496,2011-07-25
22.217670440673828,2011-07-26
21.6529483795166,2011-07-27
21.744430541992188,2011-07-28
21.691654205322266,2011-07-29
21.48405647277832,2011-08-01
20.951000213623047,2011-08-02
20.586841583251953,2011-08-03
19.499616622924805,2011-08-04
19.379993438720703,2011-08-05
18.28044891357422,2011-08-08
19.879623413085938,2011-08-09
19.316654205322266,2011-08-10
20.556930541992188,2011-08-11
20.210357666015625,2011-08-12
20.483041763305664,2011-08-15
19.566469192504883,2011-08-16
19.552396774291992,2011-08-17
18.600637435913086,2011-08-18
18.481008529663086,2011-08-19
18.69036102294922,2011-08-22
19.578784942626953,2011-08-23
19.811004638671875,2011-08-24
19.394060134887695,2011-08-25
19.71953010559082,2011-08-26
20.4865665435791,2011-08-29
20.44434356689453,2011-08-30
20.750450134277344,2011-08-31
20.268413543701172,2011-09-01
19.79692840576172,2011-09-02
19.911285400390625,2011-09-06
20.59563446044922,2011-09-07
20.530542373657227,2011-09-08
20.139982223510742,2011-09-09
20.69591522216797,2011-09-12
20.956283569335938,2011-09-13
21.197298049926758,2011-09-14
21.758502960205078,2011-09-15
21.98720932006836,2011-09-16
21.617769241333008,2011-09-19
21.5421142578125,2011-09-20
21.616003036499023,2011-09-21
21.62831687927246,2011-09-22
21.48053550720215,2011-09-23
21.82711410522461,2011-09-26
21.821840286254883,2011-09-27
21.360912322998047,2011-09-28
21.494613647460938,2011-09-29
20.804988861083984,2011-09-30
20.70646095275879,2011-10-03
21.332767486572266,2011-10-04
21.661745071411133,2011-10-05
22.080448150634766,2011-10-06
21.39609718322754,2011-10-07
22.161380767822266,2011-10-10
21.656463623046875,2011-10-11
22.098041534423828,2011-10-12
21.828874588012695,2011-10-13
21.893964767456055,2011-10-14
21.512210845947266,2011-10-17
21.90275764465332,2011-10-18
21.605449676513672,2011-10-19
21.605449676513672,2011-10-20
22.25637435913086,2011-10-21
22.560728073120117,2011-10-24
21.835912704467773,2011-10-25
22.119150161743164,2011-10-26
23.243318557739258,2011-10-27
23.299617767333984,2011-10-28
22.8492488861084,2011-10-31
21.684612274169922,2011-11-01
21.572025299072266,2011-11-02
22.485078811645508,2011-11-03
22.42878532409668,2011-11-04
21.9432315826416,2011-11-07
22.353134155273438,2011-11-08
21.841188430786133,2011-11-09
22.05054473876953,2011-11-10
22.499143600463867,2011-11-11
22.286283493041992,2011-11-14
22.347858428955078,2011-11-15
21.54387092590332,2011-11-16
20.789155960083008,2011-11-17
20.620264053344727,2011-11-18
20.081933975219727,2011-11-21
20.39156150817871,2011-11-22
19.934158325195312,2011-11-23
20.0168399810791,2011-11-25
20.681840896606445,2011-11-28
20.65017318725586,2011-11-29
21.413686752319336,2011-11-30
21.93795394897461,2011-12-01
21.712772369384766,2011-12-02
21.503419876098633,2011-12-05
21.688129425048828,2011-12-06
21.635360717773438,2011-12-07
21.21489143371582,2011-12-08
21.619525909423828,2011-12-09
21.030168533325195,2011-12-12
20.644893646240234,2011-12-13
20.627302169799805,2011-12-14
20.60443115234375,2011-12-15
20.70294761657715,2011-12-16
20.44081687927246,2011-12-19
21.093503952026367,2011-12-20
20.85600471496582,2011-12-21
21.030168533325195,2011-12-22
21.132217407226562,2011-12-23
21.21137809753418,2011-12-27
21.009056091308594,2011-12-28
21.339797973632812,2011-12-29
21.207860946655273,2011-12-30
20.859519958496094,2012-01-03
20.586841583251953,2012-01-04
20.5850830078125,2012-01-05
20.233234405517578,2012-01-06
19.805734634399414,2012-01-09
20.03970718383789,2012-01-10
19.811004638671875,2012-01-11
20.220914840698242,2012-01-12
20.490083694458008,2012-01-13
19.73008155822754,2012-01-17
20.187480926513672,2012-01-18
20.7645206451416,2012-01-19
20.65545082092285,2012-01-20
20.852489471435547,2012-01-23
20.92285919189453,2012-01-24
20.676563262939453,2012-01-25
20.662487030029297,2012-01-26
20.4865665435791,2012-01-27
20.307119369506836,2012-01-30
20.139982223510742,2012-01-31
20.176931381225586,2012-02-01
21.049528121948242,2012-02-02
21.519248962402344,2012-02-03
21.596651077270508,2012-02-06
21.598407745361328,2012-02-07
22.88442611694336,2012-02-08
23.209888458251953,2012-02-09
23.72007179260254,2012-02-10
23.5283203125,2012-02-13
23.517763137817383,2012-02-14
23.373502731323242,2012-02-15
23.54414939880371,2012-02-16
23.656742095947266,2012-02-17
23.463228225708008,2012-02-21
23.42452049255371,2012-02-22
24.499431610107422,2012-02-23
24.58387565612793,2012-02-24
24.56451988220215,2012-02-27
24.6049861907959,2012-02-28
24.270727157592773,2012-02-29
24.594425201416016,2012-03-01
24.511747360229492,2012-03-02
24.30415916442871,2012-03-05
24.20211410522461,2012-03-06
24.527578353881836,2012-03-07
24.576841354370117,2012-03-08
24.949798583984375,2012-03-09
24.388591766357422,2012-03-12
25.046558380126953,2012-03-13
24.756275177001953,2012-03-14
24.955080032348633,2012-03-15
24.453689575195312,2012-03-16
24.67886734008789,2012-03-19
24.60674285888672,2012-03-20
24.52053451538086,2012-03-21
24.568031311035156,2012-03-22
24.538129806518555,2012-03-23
24.483596801757812,2012-03-26
24.12822723388672,2012-03-27
23.947023391723633,2012-03-28
23.783405303955078,2012-03-29
24.175724029541016,2012-03-30
24.386838912963867,2012-04-02
24.21266746520996,2012-04-03
23.66554069519043,2012-04-04
24.383310317993164,2012-04-05
23.897762298583984,2012-04-09
23.253870010375977,2012-04-10
23.484329223632812,2012-04-11
23.59693145751953,2012-04-12
23.406930923461914,2012-04-13
23.106096267700195,2012-04-16
23.276750564575195,2012-04-17
22.963598251342773,2012-04-18
22.784151077270508,2012-04-19
22.587112426757812,2012-04-20
22.53081703186035,2012-04-23
22.933692932128906,2012-04-24
23.331279754638672,2012-04-25
23.046281814575195,2012-04-26
23.34008026123047,2012-04-27
23.405168533325195,2012-04-30
23.06563377380371,2012-05-01
22.492116928100586,2012-05-02
22.740163803100586,2012-05-03
22.393596649169922,2012-05-04
22.103321075439453,2012-05-07
22.041749954223633,2012-05-08
21.976654052734375,2012-05-09
21.99951934814453,2012-05-10
21.811281204223633,2012-05-11
21.663501739501953,2012-05-14
21.46999168395996,2012-05-15
21.417207717895508,2012-05-16
21.346834182739258,2012-05-17
21.742666244506836,2012-05-18
22.00655746459961,2012-05-21
21.934432983398438,2012-05-22
21.88165283203125,2012-05-23
21.806005477905273,2012-05-24
22.076929092407227,2012-05-25
22.008316040039062,2012-05-29
21.510446548461914,2012-05-30
21.5421142578125,2012-05-31
20.841934204101562,2012-06-01
20.986190795898438,2012-06-04
22.105077743530273,2012-06-05
22.581838607788086,2012-06-06
22.46220588684082,2012-06-07
22.499143600463867,2012-06-08
22.30035400390625,2012-06-11
22.490354537963867,2012-06-12
22.161380767822266,2012-06-13
22.65748405456543,2012-06-14
23.714801788330078,2012-06-15
23.96812629699707,2012-06-18
23.848499298095703,2012-06-19
23.72887420654297,2012-06-20
23.102577209472656,2012-06-21
23.429800033569336,2012-06-22
23.097299575805664,2012-06-25
23.461467742919922,2012-06-26
23.368227005004883,2012-06-27
23.598691940307617,2012-06-28
23.92238998413086,2012-06-29
23.894241333007812,2012-07-02
23.732391357421875,2012-07-03
23.704242706298828,2012-07-05
23.450904846191406,2012-07-06
23.364702224731445,2012-07-09
23.130727767944336,2012-07-10
23.5283203125,2012-07-11
23.61628532409668,2012-07-12
24.14053726196289,2012-07-13
23.574054718017578,2012-07-16
23.95229721069336,2012-07-17
23.867855072021484,2012-07-18
23.533601760864258,2012-07-19
23.062114715576172,2012-07-20
23.076189041137695,2012-07-23
23.310171127319336,2012-07-24
22.984703063964844,2012-07-25
23.350637435913086,2012-07-26
23.6180419921875,2012-07-27
23.283777236938477,2012-07-30
23.084985733032227,2012-07-31
22.764799118041992,2012-08-01
22.64341163635254,2012-08-02
23.266191482543945,2012-08-03
23.22220802307129,2012-08-06
23.234519958496094,2012-08-07
23.266191482543945,2012-08-08
23.389331817626953,2012-08-09
23.443876266479492,2012-08-10
23.526559829711914,2012-08-13
23.32424545288086,2012-08-14
23.36294174194336,2012-08-15
23.860824584960938,2012-08-16
23.809799194335938,2012-08-17
23.859060287475586,2012-08-20
23.64266586303711,2012-08-21
23.925907135009766,2012-08-22
23.878408432006836,2012-08-23
24.11943244934082,2012-08-24
24.219711303710938,2012-08-27
24.34285545349121,2012-08-28
24.147579193115234,2012-08-29
23.98748207092285,2012-08-30
24.04905891418457,2012-08-31
24.0279483795166,2012-09-04
23.844985961914062,2012-09-05
24.087766647338867,2012-09-06
24.124710083007812,2012-09-07
23.890729904174805,2012-09-10
23.881927490234375,2012-09-11
23.917118072509766,2012-09-12
24.07545280456543,2012-09-13
24.64544677734375,2012-09-14
24.699983596801758,2012-09-17
24.6947078704834,2012-09-18
24.3147029876709,2012-09-19
24.242578506469727,2012-09-20
24.20211410522461,2012-09-21
24.12822723388672,2012-09-24
23.78693199157715,2012-09-25
23.691932678222656,2012-09-26
23.774612426757812,2012-09-27
23.470266342163086,2012-09-28
23.2081298828125,2012-10-01
22.954805374145508,2012-10-02
23.134246826171875,2012-10-03
23.22396469116211,2012-10-04
23.046281814575195,2012-10-05
22.94952392578125,2012-10-08
22.814062118530273,2012-10-09
22.638132095336914,2012-10-10
22.719058990478516,2012-10-11
22.824613571166992,2012-10-12
22.69618797302246,2012-10-15
23.120166778564453,2012-10-16
23.00757598876953,2012-10-17
22.95304298400879,2012-10-18
22.905540466308594,2012-10-19
23.144804000854492,2012-10-22
22.93720817565918,2012-10-23
22.95304298400879,2012-10-24
22.958322525024414,2012-10-25
23.079710006713867,2012-10-26
23.046281814575195,2012-10-31
23.088504791259766,2012-11-01
22.8404541015625,2012-11-02
23.4473934173584,2012-11-05
23.47730255126953,2012-11-06
23.146560668945312,2012-11-07
22.93720817565918,2012-11-08
22.923131942749023,2012-11-09
22.967119216918945,2012-11-12
22.57831573486328,2012-11-13
22.507946014404297,2012-11-14
22.29684066772461,2012-11-15
22.448135375976562,2012-11-16
22.875627517700195,2012-11-19
22.847492218017578,2012-11-20
22.961837768554688,2012-11-21
23.079710006713867,2012-11-23
23.012859344482422,2012-11-26
22.86507797241211,2012-11-27
23.046281814575195,2012-11-28
23.259153366088867,2012-11-29
23.248592376708984,2012-11-30
23.22220802307129,2012-12-03
23.019886016845703,2012-12-04
22.90202522277832,2012-12-05
23.0709171295166,2012-12-06
22.997028350830078,2012-12-07
23.046281814575195,2012-12-10
22.71553611755371,2012-12-11
22.817577362060547,2012-12-12
22.733131408691406,2012-12-13
22.50090980529785,2012-12-14
22.490354537963867,2012-12-17
22.525541305541992,2012-12-18
22.57303810119629,2012-12-19
22.887948989868164,2012-12-20
22.21063804626465,2012-12-21
21.99776268005371,2012-12-24
21.99072265625,2012-12-26
21.85350227355957,2012-12-27
21.754987716674805,2012-12-28
21.781370162963867,2012-12-31
21.976654052734375,2013-01-02
22.328502655029297,2013-01-03
22.79998016357422,2013-01-04
22.326745986938477,2013-01-07
22.374244689941406,2013-01-08
22.449888229370117,2013-01-09
22.518505096435547,2013-01-10
22.75775909423828,2013-01-11
22.785911560058594,2013-01-14
22.622299194335938,2013-01-15
22.53257942199707,2013-01-16
23.083223342895508,2013-01-17
23.456188201904297,2013-01-18
23.593416213989258,2013-01-22
23.496658325195312,2013-01-23
23.62331771850586,2013-01-24
23.71831512451172,2013-01-25
23.78693199157715,2013-01-28
24.050819396972656,2013-01-29
24.43609619140625,2013-01-30
24.40970802307129,2013-01-31
24.78443145751953,2013-02-01
24.86359977722168,2013-02-04
25.25239372253418,2013-02-05
25.54794692993164,2013-02-06
26.20415687561035,2013-02-07
26.212949752807617,2013-02-08
26.358959197998047,2013-02-11
26.513784408569336,2013-02-12
26.707304000854492,2013-02-13
27.3599853515625,2013-02-14
27.525354385375977,2013-02-15
27.400447845458984,2013-02-19
27.219240188598633,2013-02-20
26.921924591064453,2013-02-21
27.4409122467041,2013-02-22
26.48035430908203,2013-02-25
26.88674545288086,2013-02-26
27.284334182739258,2013-02-27
27.23683738708496,2013-02-28
27.092573165893555,2013-03-01
27.544708251953125,2013-03-04
27.889522552490234,2013-03-05
28.209707260131836,2013-03-06
27.926462173461914,2013-03-07
27.901830673217773,2013-03-08
28.014427185058594,2013-03-11
27.884241104125977,2013-03-12
28.044334411621094,2013-03-13
28.559791564941406,2013-03-14
28.320537567138672,2013-03-15
28.121742248535156,2013-03-18
28.079519271850586,2013-03-19
28.42960548400879,2013-03-20
28.401460647583008,2013-03-21
28.554523468017578,2013-03-22
28.49999237060547,2013-03-25
28.424333572387695,2013-03-26
28.114709854125977,2013-03-27
28.688217163085938,2013-03-28
28.163957595825195,2013-04-01
28.408504486083984,2013-04-02
27.590442657470703,2013-04-03
27.637948989868164,2013-04-04
27.279056549072266,2013-04-05
27.43915367126465,2013-04-08
27.277299880981445,2013-04-09
27.754058837890625,2013-04-10
27.852581024169922,2013-04-11
27.83146095275879,2013-04-12
27.120725631713867,2013-04-15
27.358224868774414,2013-04-16
27.08730125427246,2013-04-17
