CINF,Date
2.9081101417541504,1991-01-30
2.950751543045044,1991-01-31
3.0019192695617676,1991-02-01
3.1042580604553223,1991-02-04
3.2065963745117188,1991-02-05
3.198066473007202,1991-02-06
3.053089141845703,1991-02-07
3.070143461227417,1991-02-08
3.053089141845703,1991-02-11
3.078674077987671,1991-02-12
3.138371229171753,1991-02-13
3.155427932739258,1991-02-14
3.2065963745117188,1991-02-15
3.1724836826324463,1991-02-19
3.1596925258636475,1991-02-20
3.18101167678833,1991-02-21
3.1724836826324463,1991-02-22
3.240708827972412,1991-02-25
3.2065963745117188,1991-02-26
3.2577662467956543,1991-02-27
3.274820327758789,1991-02-28
3.240708827972412,1991-03-01
3.2577662467956543,1991-03-04
3.3601062297821045,1991-03-05
3.325991630554199,1991-03-06
3.308933973312378,1991-03-07
3.394214391708374,1991-03-08
3.3345186710357666,1991-03-11
3.2833473682403564,1991-03-12
3.300408363342285,1991-03-13
3.240708827972412,1991-03-14
3.227918863296509,1991-03-15
3.2512831687927246,1991-03-18
3.1353161334991455,1991-03-19
3.199742078781128,1991-03-20
3.229806423187256,1991-03-21
3.246986150741577,1991-03-22
3.246986150741577,1991-03-25
3.246986150741577,1991-03-26
3.384427547454834,1991-03-27
3.3672451972961426,1991-03-28
3.388721227645874,1991-04-01
3.530454397201538,1991-04-02
3.4875030517578125,1991-04-03
3.556222438812256,1991-04-04
3.4359655380249023,1991-04-05
3.4359655380249023,1991-04-08
3.384427547454834,1991-04-09
3.3500657081604004,1991-04-10
3.384427547454834,1991-04-11
3.4187827110290527,1991-04-12
3.470324993133545,1991-04-15
3.470324993133545,1991-04-16
3.448849678039551,1991-04-17
3.4531455039978027,1991-04-18
3.4960947036743164,1991-04-19
3.470324993133545,1991-04-22
3.5046818256378174,1991-04-23
3.624943494796753,1991-04-24
3.624943494796753,1991-04-25
3.607764720916748,1991-04-26
3.5905823707580566,1991-04-29
3.6335322856903076,1991-04-30
3.659304618835449,1991-05-01
3.6678919792175293,1991-05-02
3.650712013244629,1991-05-03
3.650712013244629,1991-05-06
3.676482915878296,1991-05-07
3.7108428478240967,1991-05-08
3.839690923690796,1991-05-09
3.904114007949829,1991-05-10
3.8311028480529785,1991-05-13
3.8568685054779053,1991-05-14
3.8568685054779053,1991-05-15
3.839690923690796,1991-05-16
3.8525753021240234,1991-05-17
3.8654613494873047,1991-05-20
3.8654613494873047,1991-05-21
3.874049186706543,1991-05-22
3.8654613494873047,1991-05-23
3.8311028480529785,1991-05-24
3.839690923690796,1991-05-28
3.882638931274414,1991-05-29
3.839690923690796,1991-05-30
3.848280668258667,1991-05-31
3.796740770339966,1991-06-03
3.81391978263855,1991-06-04
3.81391978263855,1991-06-05
3.81821608543396,1991-06-06
3.77956223487854,1991-06-07
3.7752676010131836,1991-06-10
3.7537918090820312,1991-06-11
3.745201349258423,1991-06-12
3.77956223487854,1991-06-13
3.766676425933838,1991-06-14
3.837726354598999,1991-06-17
3.837726354598999,1991-06-18
3.794508457183838,1991-06-19
3.8031527996063232,1991-06-20
3.8031527996063232,1991-06-21
3.811793804168701,1991-06-24
3.8723020553588867,1991-06-25
3.8766226768493652,1991-06-26
3.906874656677246,1991-06-27
3.9241597652435303,1991-06-28
3.8982295989990234,1991-07-01
3.9241597652435303,1991-07-02
3.9544143676757812,1991-07-03
3.94144868850708,1991-07-05
3.906874656677246,1991-07-08
3.94144868850708,1991-07-09
3.993309259414673,1991-07-10
3.9587371349334717,1991-07-11
3.906874656677246,1991-07-12
3.915515661239624,1991-07-15
3.967379093170166,1991-07-16
3.967379093170166,1991-07-17
3.9587371349334717,1991-07-18
3.9328043460845947,1991-07-19
4.010595798492432,1991-07-22
3.967379093170166,1991-07-23
3.9587371349334717,1991-07-24
3.906874656677246,1991-07-25
3.820439338684082,1991-07-26
3.837726354598999,1991-07-29
3.8723020553588867,1991-07-30
3.9241597652435303,1991-07-31
3.9241597652435303,1991-08-01
3.9241597652435303,1991-08-02
3.906874656677246,1991-08-05
3.9587371349334717,1991-08-06
3.993309259414673,1991-08-07
3.9587371349334717,1991-08-08
4.010595798492432,1991-08-09
3.9587371349334717,1991-08-12
4.001951694488525,1991-08-13
4.027885437011719,1991-08-14
4.079744815826416,1991-08-15
4.13160514831543,1991-08-16
4.071101188659668,1991-08-19
4.079744815826416,1991-08-20
4.2093987464904785,1991-08-21
4.226686000823975,1991-08-22
4.226686000823975,1991-08-23
4.243974685668945,1991-08-26
4.243974685668945,1991-08-27
4.187790393829346,1991-08-28
4.088387489318848,1991-08-29
4.027885437011719,1991-08-30
4.027885437011719,1991-09-03
3.993309259414673,1991-09-04
4.045170783996582,1991-09-05
4.001951694488525,1991-09-06
4.036527633666992,1991-09-09
4.001951694488525,1991-09-10
4.027885437011719,1991-09-11
4.001951694488525,1991-09-12
4.01923942565918,1991-09-13
3.9907238483428955,1991-09-16
4.016803741455078,1991-09-17
4.016803741455078,1991-09-18
3.999417781829834,1991-09-19
3.9863767623901367,1991-09-20
3.999417781829834,1991-09-23
3.999417781829834,1991-09-24
3.995070219039917,1991-09-25
3.995070219039917,1991-09-26
3.999417781829834,1991-09-27
3.999417781829834,1991-09-30
4.016803741455078,1991-10-01
4.068971633911133,1991-10-02
4.103751182556152,1991-10-03
4.08635950088501,1991-10-04
4.051583766937256,1991-10-07
4.077668190002441,1991-10-08
4.034193515777588,1991-10-09
4.068971633911133,1991-10-10
4.025498390197754,1991-10-11
4.016803741455078,1991-10-14
4.034193515777588,1991-10-15
4.025498390197754,1991-10-16
4.025498390197754,1991-10-17
4.060278415679932,1991-10-18
4.060278415679932,1991-10-21
4.008111476898193,1991-10-22
3.8603057861328125,1991-10-23
3.851611375808716,1991-10-24
3.8776986598968506,1991-10-25
3.851611375808716,1991-10-28
3.8776986598968506,1991-10-29
3.8081417083740234,1991-10-30
3.834223985671997,1991-10-31
3.8255302906036377,1991-11-01
3.8255302906036377,1991-11-04
3.7907512187957764,1991-11-05
3.7907512187957764,1991-11-06
3.747281074523926,1991-11-07
3.8255302906036377,1991-11-08
3.9211666584014893,1991-11-11
3.8863885402679443,1991-11-12
3.8950862884521484,1991-11-13
3.8950862884521484,1991-11-14
3.903778553009033,1991-11-15
3.9124748706817627,1991-11-18
3.851611375808716,1991-11-19
3.8603057861328125,1991-11-20
3.8776986598968506,1991-11-21
3.8776986598968506,1991-11-22
3.851611375808716,1991-11-25
3.9124748706817627,1991-11-26
3.851611375808716,1991-11-27
3.8429172039031982,1991-11-29
3.8429172039031982,1991-12-02
3.8690013885498047,1991-12-03
3.8255302906036377,1991-12-04
3.8603057861328125,1991-12-05
3.851611375808716,1991-12-06
3.8776986598968506,1991-12-09
3.834223985671997,1991-12-10
3.873347759246826,1991-12-11
3.8776986598968506,1991-12-12
3.8603057861328125,1991-12-13
3.8841042518615723,1991-12-16
3.8666040897369385,1991-12-17
3.8141183853149414,1991-12-18
3.849109172821045,1991-12-19
3.8403613567352295,1991-12-20
3.8666040897369385,1991-12-23
3.8141183853149414,1991-12-24
3.8666040897369385,1991-12-26
3.8053696155548096,1991-12-27
3.744133949279785,1991-12-30
3.761629343032837,1991-12-31
3.7528836727142334,1992-01-02
3.8141183853149414,1992-01-03
3.8666040897369385,1992-01-06
4.024069309234619,1992-01-07
4.146542072296143,1992-01-08
4.181532382965088,1992-01-09
4.216525077819824,1992-01-10
4.216525077819824,1992-01-13
4.242765426635742,1992-01-14
4.172783374786377,1992-01-15
4.164036273956299,1992-01-16
4.164036273956299,1992-01-17
4.164036273956299,1992-01-20
4.129047393798828,1992-01-21
4.164036273956299,1992-01-22
4.146542072296143,1992-01-23
4.199028968811035,1992-01-24
4.181532382965088,1992-01-27
4.164036273956299,1992-01-28
4.129047393798828,1992-01-29
4.199028968811035,1992-01-30
4.216525077819824,1992-01-31
4.251517295837402,1992-02-03
4.251517295837402,1992-02-04
4.234020233154297,1992-02-05
4.251517295837402,1992-02-06
4.286507606506348,1992-02-07
4.216525077819824,1992-02-10
4.129047393798828,1992-02-11
4.111546039581299,1992-02-12
4.1552886962890625,1992-02-13
4.094054698944092,1992-02-14
3.9190943241119385,1992-02-18
3.9715800285339355,1992-02-19
4.006574630737305,1992-02-20
4.015321254730225,1992-02-21
4.015321254730225,1992-02-24
4.076558589935303,1992-02-25
4.181532382965088,1992-02-26
4.194655418395996,1992-02-27
4.137792587280273,1992-02-28
4.199028968811035,1992-03-02
4.146542072296143,1992-03-03
4.129047393798828,1992-03-04
4.06781005859375,1992-03-05
4.041566371917725,1992-03-06
3.9540834426879883,1992-03-09
4.024069309234619,1992-03-10
3.9715800285339355,1992-03-11
3.975954055786133,1992-03-12
3.9715800285339355,1992-03-13
4.068810939788818,1992-03-16
3.9983556270599365,1992-03-17
3.9983556270599365,1992-03-18
4.068810939788818,1992-03-19
4.095230579376221,1992-03-20
4.068810939788818,1992-03-23
4.121652603149414,1992-03-24
4.17449426651001,1992-03-25
4.2449469566345215,1992-03-26
4.2449469566345215,1992-03-27
4.2449469566345215,1992-03-30
4.236143112182617,1992-03-31
4.2449469566345215,1992-04-01
4.280176639556885,1992-04-02
4.2449469566345215,1992-04-03
4.377051830291748,1992-04-06
4.403472423553467,1992-04-07
4.350633144378662,1992-04-08
4.368246555328369,1992-04-09
4.403472423553467,1992-04-10
4.447508335113525,1992-04-13
4.579614639282227,1992-04-14
4.694103717803955,1992-04-15
4.623647689819336,1992-04-16
4.588419437408447,1992-04-20
4.54438591003418,1992-04-21
4.579614639282227,1992-04-22
4.579614639282227,1992-04-23
4.557598114013672,1992-04-24
4.606035232543945,1992-04-27
4.579614639282227,1992-04-28
4.5619988441467285,1992-04-29
4.394667148590088,1992-04-30
4.350633144378662,1992-05-01
4.473928928375244,1992-05-04
4.473928928375244,1992-05-05
4.513559818267822,1992-05-06
4.5179643630981445,1992-05-07
4.54438591003418,1992-05-08
4.5619988441467285,1992-05-11
4.570805072784424,1992-05-12
4.54438591003418,1992-05-13
4.54438591003418,1992-05-14
4.473928928375244,1992-05-15
4.610438346862793,1992-05-18
4.65006685256958,1992-05-19
4.676487922668457,1992-05-20
4.65006685256958,1992-05-21
4.623647689819336,1992-05-22
4.65006685256958,1992-05-26
4.597228527069092,1992-05-27
4.65006685256958,1992-05-28
4.70290994644165,1992-05-29
4.70290994644165,1992-06-01
4.7293314933776855,1992-06-02
4.70290994644165,1992-06-03
4.689699172973633,1992-06-04
4.755751609802246,1992-06-05
4.782173156738281,1992-06-08
4.70290994644165,1992-06-09
4.70290994644165,1992-06-10
4.70290994644165,1992-06-11
4.7293314933776855,1992-06-12
4.743680477142334,1992-06-15
4.783543109893799,1992-06-16
4.7303924560546875,1992-06-17
4.557656288146973,1992-06-18
4.570944309234619,1992-06-19
4.491218566894531,1992-06-22
4.531078338623047,1992-06-23
4.570944309234619,1992-06-24
4.570944309234619,1992-06-25
4.610804080963135,1992-06-26
4.650670051574707,1992-06-29
4.650670051574707,1992-06-30
4.677243709564209,1992-07-01
4.677243709564209,1992-07-02
4.677243709564209,1992-07-06
4.703821182250977,1992-07-07
4.836696624755859,1992-07-08
5.022721290588379,1992-07-09
5.129022598266602,1992-07-10
5.129022598266602,1992-07-13
5.022721290588379,1992-07-14
4.969573497772217,1992-07-15
5.049296855926514,1992-07-16
5.129022598266602,1992-07-17
5.129022598266602,1992-07-20
5.049296855926514,1992-07-21
5.022721290588379,1992-07-22
5.075872898101807,1992-07-23
5.049296855926514,1992-07-24
5.0360107421875,1992-07-27
5.1024489402771,1992-07-28
5.1024489402771,1992-07-29
5.049296855926514,1992-07-30
5.022721290588379,1992-07-31
5.022721290588379,1992-08-03
4.969573497772217,1992-08-04
4.942995548248291,1992-08-05
4.863269329071045,1992-08-06
4.942995548248291,1992-08-07
4.969573497772217,1992-08-10
5.075872898101807,1992-08-11
5.1555986404418945,1992-08-12
5.129022598266602,1992-08-13
5.142311096191406,1992-08-14
5.168886184692383,1992-08-17
5.341624736785889,1992-08-18
5.341624736785889,1992-08-19
5.36820125579834,1992-08-20
5.235322952270508,1992-08-21
5.1555986404418945,1992-08-24
5.208747386932373,1992-08-25
5.315049648284912,1992-08-26
5.315049648284912,1992-08-27
5.235322952270508,1992-08-28
5.182173252105713,1992-08-31
5.182173252105713,1992-09-01
5.182173252105713,1992-09-02
5.208747386932373,1992-09-03
5.235322952270508,1992-09-04
5.235322952270508,1992-09-08
5.261900901794434,1992-09-09
5.208747386932373,1992-09-10
5.222039222717285,1992-09-11
5.236464500427246,1992-09-14
5.236464500427246,1992-09-15
5.183029651641846,1992-09-16
5.236464500427246,1992-09-17
5.223104953765869,1992-09-18
5.263181686401367,1992-09-21
5.236464500427246,1992-09-22
5.236464500427246,1992-09-23
5.316612243652344,1992-09-24
5.3700480461120605,1992-09-25
5.2898993492126465,1992-09-28
5.423483371734619,1992-09-29
5.637213706970215,1992-09-30
5.877663612365723,1992-10-01
5.8242292404174805,1992-10-02
5.797513008117676,1992-10-05
5.9310994148254395,1992-10-06
6.091395854949951,1992-10-07
6.1715474128723145,1992-10-08
6.144830226898193,1992-10-09
6.1715474128723145,1992-10-12
6.064681053161621,1992-10-13
6.037964344024658,1992-10-14
6.01124906539917,1992-10-15
6.064681053161621,1992-10-16
6.037964344024658,1992-10-19
5.877663612365723,1992-10-20
5.9310994148254395,1992-10-21
5.90438175201416,1992-10-22
5.850943565368652,1992-10-23
5.90438175201416,1992-10-26
5.957812309265137,1992-10-27
6.01124906539917,1992-10-28
5.9310994148254395,1992-10-29
5.9310994148254395,1992-10-30
5.944456100463867,1992-11-02
5.984531402587891,1992-11-03
5.984531402587891,1992-11-04
6.01124906539917,1992-11-05
5.944456100463867,1992-11-06
6.064681053161621,1992-11-09
6.1181135177612305,1992-11-10
6.144830226898193,1992-11-11
6.27841329574585,1992-11-12
6.411999225616455,1992-11-13
6.43871545791626,1992-11-16
6.5722975730896,1992-11-17
6.518864631652832,1992-11-18
6.331847190856934,1992-11-19
6.385275840759277,1992-11-20
6.465427398681641,1992-11-23
6.411999225616455,1992-11-24
6.532219886779785,1992-11-25
6.5589399337768555,1992-11-27
6.5589399337768555,1992-11-30
6.545581817626953,1992-12-01
6.545581817626953,1992-12-02
6.599009037017822,1992-12-03
6.599009037017822,1992-12-04
6.5722975730896,1992-12-07
6.518864631652832,1992-12-08
6.385275840759277,1992-12-09
6.43871545791626,1992-12-10
6.3585638999938965,1992-12-11
6.440140247344971,1992-12-14
6.466973781585693,1992-12-15
6.49380350112915,1992-12-16
6.386471748352051,1992-12-17
6.305968284606934,1992-12-18
6.3328022956848145,1992-12-21
6.466973781585693,1992-12-22
6.440140247344971,1992-12-23
6.49380350112915,1992-12-24
6.440140247344971,1992-12-28
6.41330099105835,1992-12-29
6.466973781585693,1992-12-30
6.574309825897217,1992-12-31
6.547476291656494,1993-01-04
6.466973781585693,1993-01-05
6.466973781585693,1993-01-06
6.466973781585693,1993-01-07
6.426719665527344,1993-01-08
6.440140247344971,1993-01-11
6.359637260437012,1993-01-12
6.386471748352051,1993-01-13
6.346221446990967,1993-01-14
6.31938362121582,1993-01-15
6.386471748352051,1993-01-18
6.386471748352051,1993-01-19
6.386471748352051,1993-01-20
6.3328022956848145,1993-01-21
6.359637260437012,1993-01-22
6.346221446990967,1993-01-25
6.359637260437012,1993-01-26
6.3328022956848145,1993-01-27
6.3328022956848145,1993-01-28
6.305968284606934,1993-01-29
6.305968284606934,1993-02-01
6.507224082946777,1993-02-02
6.762145042419434,1993-02-03
6.869482517242432,1993-02-04
6.681641578674316,1993-02-05
6.547476291656494,1993-02-08
6.681641578674316,1993-02-09
6.708477973937988,1993-02-10
6.735306739807129,1993-02-11
6.762145042419434,1993-02-12
6.681641578674316,1993-02-16
6.62797212600708,1993-02-17
6.654808521270752,1993-02-18
6.654808521270752,1993-02-19
6.681641578674316,1993-02-22
6.654808521270752,1993-02-23
6.601143836975098,1993-02-24
6.614555835723877,1993-02-25
6.601143836975098,1993-02-26
6.601143836975098,1993-03-01
6.601143836975098,1993-03-02
6.668227195739746,1993-03-03
6.681641578674316,1993-03-04
6.788978576660156,1993-03-05
6.949985504150391,1993-03-08
7.030486106872559,1993-03-09
6.949985504150391,1993-03-10
7.084155082702637,1993-03-11
6.923150539398193,1993-03-12
6.872481822967529,1993-03-15
6.899432182312012,1993-03-16
6.764676570892334,1993-03-17
6.845530986785889,1993-03-18
6.791627407073975,1993-03-19
6.764676570892334,1993-03-22
6.683823585510254,1993-03-23
6.764676570892334,1993-03-24
6.7107768058776855,1993-03-25
6.737725257873535,1993-03-26
6.602972984313965,1993-03-29
6.5625433921813965,1993-03-30
6.629925727844238,1993-03-31
6.656872749328613,1993-04-01
6.602972984313965,1993-04-02
6.576023578643799,1993-04-05
6.5625433921813965,1993-04-06
6.616446495056152,1993-04-07
6.656872749328613,1993-04-08
6.764676570892334,1993-04-12
6.805103302001953,1993-04-13
6.616446495056152,1993-04-14
6.602972984313965,1993-04-15
6.602972984313965,1993-04-16
6.522121906280518,1993-04-19
6.495166778564453,1993-04-20
6.441263198852539,1993-04-21
6.360411167144775,1993-04-22
6.333465099334717,1993-04-23
6.319989204406738,1993-04-26
6.225661277770996,1993-04-27
6.171755790710449,1993-04-28
6.306512832641602,1993-04-29
6.360411167144775,1993-04-30
6.26608419418335,1993-05-03
6.360411167144775,1993-05-04
6.333465099334717,1993-05-05
6.306512832641602,1993-05-06
6.144805431365967,1993-05-07
6.171755790710449,1993-05-10
6.225661277770996,1993-05-11
6.144805431365967,1993-05-12
6.090904712677002,1993-05-13
5.875296592712402,1993-05-14
5.578835487365723,1993-05-17
5.497982978820801,1993-05-18
5.821394920349121,1993-05-19
5.983102798461914,1993-05-20
5.956149578094482,1993-05-21
6.0370049476623535,1993-05-24
6.104382514953613,1993-05-25
6.117854118347168,1993-05-26
6.1852335929870605,1993-05-27
6.117854118347168,1993-05-28
6.2526092529296875,1993-06-01
6.279562950134277,1993-06-02
6.19870662689209,1993-06-03
6.279562950134277,1993-06-04
6.104382514953613,1993-06-07
6.090904712677002,1993-06-08
6.104382514953613,1993-06-09
6.090904712677002,1993-06-10
6.225661277770996,1993-06-11
6.337242126464844,1993-06-14
6.445567607879639,1993-06-15
6.553898811340332,1993-06-16
6.472647190093994,1993-06-17
6.3914008140563965,1993-06-18
6.418481349945068,1993-06-21
6.3914008140563965,1993-06-22
6.635145664215088,1993-06-23
6.635145664215088,1993-06-24
6.594519138336182,1993-06-25
6.513271331787109,1993-06-28
6.404945373535156,1993-06-29
6.3914008140563965,1993-06-30
6.3914008140563965,1993-07-01
6.350780963897705,1993-07-02
6.364321231842041,1993-07-06
6.445567607879639,1993-07-07
6.43202543258667,1993-07-08
6.445567607879639,1993-07-09
6.3914008140563965,1993-07-12
6.445567607879639,1993-07-13
6.445567607879639,1993-07-14
6.364321231842041,1993-07-15
6.337242126464844,1993-07-16
6.310157775878906,1993-07-19
6.310157775878906,1993-07-20
6.3914008140563965,1993-07-21
6.283071994781494,1993-07-22
6.310157775878906,1993-07-23
6.17474365234375,1993-07-26
6.22891092300415,1993-07-27
6.17474365234375,1993-07-28
6.17474365234375,1993-07-29
6.310157775878906,1993-07-30
6.445567607879639,1993-08-02
6.580976486206055,1993-08-03
6.567439556121826,1993-08-04
6.513271331787109,1993-08-05
6.526813507080078,1993-08-06
6.4997334480285645,1993-08-09
6.486193656921387,1993-08-10
6.526813507080078,1993-08-11
6.4997334480285645,1993-08-12
6.418481349945068,1993-08-13
6.418481349945068,1993-08-16
6.472647190093994,1993-08-17
6.472647190093994,1993-08-18
6.472647190093994,1993-08-19
6.43202543258667,1993-08-20
6.472647190093994,1993-08-23
6.3914008140563965,1993-08-24
6.3914008140563965,1993-08-25
6.472647190093994,1993-08-26
6.472647190093994,1993-08-27
6.404945373535156,1993-08-30
6.310157775878906,1993-08-31
6.310157775878906,1993-09-01
6.323695659637451,1993-09-02
6.337242126464844,1993-09-03
6.310157775878906,1993-09-07
6.364321231842041,1993-09-08
6.472647190093994,1993-09-09
6.580976486206055,1993-09-10
6.584245204925537,1993-09-13
6.557037353515625,1993-09-14
6.3937907218933105,1993-09-15
6.475414276123047,1993-09-16
6.448201656341553,1993-09-17
6.407393932342529,1993-09-20
6.434604167938232,1993-09-21
6.407393932342529,1993-09-22
6.298560619354248,1993-09-23
6.216940402984619,1993-09-24
6.2033371925354,1993-09-27
6.176126480102539,1993-09-28
6.257752418518066,1993-09-29
6.176126480102539,1993-09-30
6.176126480102539,1993-10-01
6.176126480102539,1993-10-04
6.189734935760498,1993-10-05
6.2033371925354,1993-10-06
6.2033371925354,1993-10-07
6.2033371925354,1993-10-08
6.257752418518066,1993-10-11
6.284962177276611,1993-10-12
6.284962177276611,1993-10-13
6.3937907218933105,1993-10-14
6.434604167938232,1993-10-15
6.366584777832031,1993-10-18
6.284962177276611,1993-10-19
6.2033371925354,1993-10-20
6.2305450439453125,1993-10-21
6.3121657371521,1993-10-22
6.3121657371521,1993-10-25
6.339374542236328,1993-10-26
6.257752418518066,1993-10-27
6.339374542236328,1993-10-28
6.3121657371521,1993-10-29
6.257752418518066,1993-11-01
6.339374542236328,1993-11-02
6.3121657371521,1993-11-03
6.271356105804443,1993-11-04
6.244147777557373,1993-11-05
6.284962177276611,1993-11-08
6.339374542236328,1993-11-09
6.2305450439453125,1993-11-10
6.216940402984619,1993-11-11
6.094508171081543,1993-11-12
5.985677719116211,1993-11-15
5.768017292022705,1993-11-16
5.713599681854248,1993-11-17
5.740808010101318,1993-11-18
5.768017292022705,1993-11-19
5.659186840057373,1993-11-22
5.672787666320801,1993-11-23
5.659186840057373,1993-11-24
5.659186840057373,1993-11-26
5.659186840057373,1993-11-29
5.659186840057373,1993-11-30
5.699996471405029,1993-12-01
5.63197660446167,1993-12-02
5.713599681854248,1993-12-03
5.740808010101318,1993-12-06
5.659186840057373,1993-12-07
5.604767322540283,1993-12-08
5.659186840057373,1993-12-09
5.659186840057373,1993-12-10
5.689823627471924,1993-12-13
5.853949069976807,1993-12-14
5.908659934997559,1993-12-15
5.977046489715576,1993-12-16
5.963372230529785,1993-12-17
5.908659934997559,1993-12-20
5.6351118087768555,1993-12-21
5.662468910217285,1993-12-22
5.689823627471924,1993-12-23
5.717177391052246,1993-12-27
5.7992401123046875,1993-12-28
5.936018943786621,1993-12-29
6.018082618713379,1993-12-30
5.853949069976807,1993-12-31
5.936018943786621,1994-01-03
5.963372230529785,1994-01-04
5.853949069976807,1994-01-05
5.908659934997559,1994-01-06
5.881302833557129,1994-01-07
5.853949069976807,1994-01-10
5.881302833557129,1994-01-11
5.785562038421631,1994-01-12
5.744534015655518,1994-01-13
5.744534015655518,1994-01-14
5.771886825561523,1994-01-17
5.689823627471924,1994-01-18
5.607758522033691,1994-01-19
5.662468910217285,1994-01-20
5.744534015655518,1994-01-21
5.689823627471924,1994-01-24
5.771886825561523,1994-01-25
6.018082618713379,1994-01-26
6.127500534057617,1994-01-27
6.2369184494018555,1994-01-28
6.373697757720947,1994-01-31
6.291633605957031,1994-02-01
6.154857158660889,1994-02-02
6.182210445404053,1994-02-03
6.154857158660889,1994-02-04
6.127500534057617,1994-02-07
6.182210445404053,1994-02-08
6.2369184494018555,1994-02-09
6.291633605957031,1994-02-10
6.291633605957031,1994-02-11
6.291633605957031,1994-02-14
6.182210445404053,1994-02-15
6.0727925300598145,1994-02-16
6.059113025665283,1994-02-17
6.018082618713379,1994-02-18
5.977046489715576,1994-02-22
6.018082618713379,1994-02-23
5.990725994110107,1994-02-24
5.963372230529785,1994-02-25
5.963372230529785,1994-02-28
5.963372230529785,1994-03-01
6.018082618713379,1994-03-02
6.045438766479492,1994-03-03
6.0727925300598145,1994-03-04
5.990725994110107,1994-03-07
6.100146293640137,1994-03-08
6.059113025665283,1994-03-09
6.0727925300598145,1994-03-10
6.100146293640137,1994-03-11
6.300440311431885,1994-03-14
6.217899322509766,1994-03-15
6.217899322509766,1994-03-16
6.190389633178711,1994-03-17
6.190389633178711,1994-03-18
6.0528244972229,1994-03-21
5.9427714347839355,1994-03-22
5.997799396514893,1994-03-23
5.9702839851379395,1994-03-24
6.0528244972229,1994-03-25
5.9702839851379395,1994-03-28
6.080338478088379,1994-03-29
6.0115509033203125,1994-03-30
5.750182628631592,1994-03-31
5.736422538757324,1994-04-04
5.887747287750244,1994-04-05
5.8327226638793945,1994-04-06
5.915257930755615,1994-04-07
5.887747287750244,1994-04-08
5.805207252502441,1994-04-11
5.887747287750244,1994-04-12
5.805207252502441,1994-04-13
5.860235214233398,1994-04-14
5.812088489532471,1994-04-15
5.887747287750244,1994-04-18
5.8327226638793945,1994-04-19
5.805207252502441,1994-04-20
5.8327226638793945,1994-04-21
5.750182628631592,1994-04-22
5.8327226638793945,1994-04-25
5.8327226638793945,1994-04-26
5.777695655822754,1994-04-28
5.777695655822754,1994-04-29
5.7226691246032715,1994-05-02
5.7226691246032715,1994-05-03
5.667644023895264,1994-05-04
5.750182628631592,1994-05-05
5.777695655822754,1994-05-06
5.750182628631592,1994-05-09
5.763939380645752,1994-05-10
5.750182628631592,1994-05-11
5.777695655822754,1994-05-12
5.750182628631592,1994-05-13
5.805207252502441,1994-05-16
5.805207252502441,1994-05-17
5.736422538757324,1994-05-18
5.750182628631592,1994-05-19
5.777695655822754,1994-05-20
5.7226691246032715,1994-05-23
5.777695655822754,1994-05-24
5.7226691246032715,1994-05-25
5.7226691246032715,1994-05-26
5.7226691246032715,1994-05-27
5.681399822235107,1994-05-31
5.695155143737793,1994-06-01
5.695155143737793,1994-06-02
5.7226691246032715,1994-06-03
5.777695655822754,1994-06-06
5.8327226638793945,1994-06-07
5.887747287750244,1994-06-08
5.887747287750244,1994-06-09
5.9702839851379395,1994-06-10
5.9503560066223145,1994-06-13
5.922682285308838,1994-06-14
5.9503560066223145,1994-06-15
5.978034019470215,1994-06-16
5.978034019470215,1994-06-17
5.811978816986084,1994-06-20
5.867331504821777,1994-06-21
5.85349178314209,1994-06-22
5.756626129150391,1994-06-23
5.645923614501953,1994-06-24
5.618244171142578,1994-06-27
5.6735968589782715,1994-06-28
5.784302234649658,1994-06-29
5.895008087158203,1994-06-30
5.9503560066223145,1994-07-01
5.881167888641357,1994-07-05
5.867331504821777,1994-07-06
5.895008087158203,1994-07-07
5.922682285308838,1994-07-08
5.839653968811035,1994-07-11
5.895008087158203,1994-07-12
5.895008087158203,1994-07-13
5.811978816986084,1994-07-14
5.811978816986084,1994-07-15
5.756626129150391,1994-07-18
5.811978816986084,1994-07-19
5.728949546813965,1994-07-20
5.811978816986084,1994-07-21
5.784302234649658,1994-07-22
5.811978816986084,1994-07-25
5.756626129150391,1994-07-26
5.756626129150391,1994-07-27
5.756626129150391,1994-07-28
5.895008087158203,1994-07-29
5.922682285308838,1994-08-01
5.922682285308838,1994-08-02
5.895008087158203,1994-08-03
5.9503560066223145,1994-08-04
5.9503560066223145,1994-08-05
5.978034019470215,1994-08-08
5.895008087158203,1994-08-09
5.922682285308838,1994-08-10
5.978034019470215,1994-08-11
6.005711555480957,1994-08-12
5.978034019470215,1994-08-15
6.061065196990967,1994-08-16
6.061065196990967,1994-08-17
6.061065196990967,1994-08-18
6.061065196990967,1994-08-19
6.144092559814453,1994-08-22
6.171764850616455,1994-08-23
6.2271199226379395,1994-08-24
6.088738918304443,1994-08-25
6.074900150299072,1994-08-26
6.088738918304443,1994-08-29
6.116415977478027,1994-08-30
6.144092559814453,1994-08-31
6.061065196990967,1994-09-01
6.033386707305908,1994-09-02
6.088738918304443,1994-09-06
6.061065196990967,1994-09-07
6.04722261428833,1994-09-08
5.936521053314209,1994-09-09
6.041764259338379,1994-09-12
5.9303975105285645,1994-09-13
6.013920307159424,1994-09-14
5.9303975105285645,1994-09-15
6.013920307159424,1994-09-16
5.9303975105285645,1994-09-19
