EQIX,Date
66.70404052734375,2008-01-14
64.80524444580078,2008-01-15
62.63632583618164,2008-01-16
59.04719924926758,2008-01-17
57.37226867675781,2008-01-18
55.689613342285156,2008-01-22
55.018089294433594,2008-01-23
59.88852310180664,2008-01-24
58.337093353271484,2008-01-25
59.093502044677734,2008-01-28
56.855125427246094,2008-01-29
56.268497467041016,2008-01-30
58.29848861694336,2008-01-31
59.147518157958984,2008-02-01
57.95115280151367,2008-02-04
55.651023864746094,2008-02-05
53.75996017456055,2008-02-06
53.68277359008789,2008-02-07
53.48208999633789,2008-02-08
54.56269073486328,2008-02-11
56.075531005859375,2008-02-12
56.15272521972656,2008-02-13
59.548912048339844,2008-02-14
57.81995391845703,2008-02-15
55.550682067871094,2008-02-19
53.53611373901367,2008-02-20
54.0455436706543,2008-02-21
54.369720458984375,2008-02-22
54.05326843261719,2008-02-25
53.914337158203125,2008-02-26
54.17677688598633,2008-02-27
55.62013244628906,2008-02-28
53.528404235839844,2008-02-29
52.59444046020508,2008-03-03
49.784889221191406,2008-03-04
47.49245834350586,2008-03-05
46.46588897705078,2008-03-06
47.121971130371094,2008-03-07
46.172576904296875,2008-03-10
49.03617858886719,2008-03-11
49.65367126464844,2008-03-12
49.792606353759766,2008-03-13
49.77716827392578,2008-03-14
46.7437629699707,2008-03-17
49.30632781982422,2008-03-18
46.712894439697266,2008-03-19
44.597991943359375,2008-03-20
49.892948150634766,2008-03-24
52.73337936401367,2008-03-25
53.103878021240234,2008-03-26
52.625335693359375,2008-03-27
51.467552185058594,2008-03-28
51.320884704589844,2008-03-31
53.49753952026367,2008-04-01
54.62443923950195,2008-04-02
54.493221282958984,2008-04-03
57.132991790771484,2008-04-04
55.66645050048828,2008-04-07
56.13726806640625,2008-04-08
55.11069869995117,2008-04-09
57.24875259399414,2008-04-10
55.72048568725586,2008-04-11
54.470069885253906,2008-04-14
53.94520568847656,2008-04-15
56.847412109375,2008-04-16
56.978614807128906,2008-04-17
61.12347412109375,2008-04-18
63.34645462036133,2008-04-21
61.409061431884766,2008-04-22
62.73668670654297,2008-04-23
66.78893280029297,2008-04-24
69.28976440429688,2008-04-25
71.79827880859375,2008-04-28
69.55992889404297,2008-04-29
69.7914810180664,2008-04-30
70.39351654052734,2008-05-01
69.35148620605469,2008-05-02
68.42527770996094,2008-05-05
68.18598937988281,2008-05-06
67.60710144042969,2008-05-07
68.43299865722656,2008-05-08
68.22457885742188,2008-05-09
68.83434295654297,2008-05-12
68.16281127929688,2008-05-13
68.14740753173828,2008-05-14
69.45954895019531,2008-05-15
68.78031921386719,2008-05-16
68.72628784179688,2008-05-19
69.28205871582031,2008-05-20
68.4870376586914,2008-05-21
67.53763580322266,2008-05-22
66.67316436767578,2008-05-23
68.70314025878906,2008-05-27
70.95696258544922,2008-05-28
72.4157943725586,2008-05-29
73.70477294921875,2008-05-30
72.5855941772461,2008-06-02
74.68504333496094,2008-06-03
75.36428833007812,2008-06-04
76.9002685546875,2008-06-05
75.36428833007812,2008-06-06
73.54269409179688,2008-06-09
71.89092254638672,2008-06-10
71.7674331665039,2008-06-11
72.38489532470703,2008-06-12
73.70477294921875,2008-06-13
73.54269409179688,2008-06-16
74.83943176269531,2008-06-17
75.58037567138672,2008-06-18
77.76476287841797,2008-06-19
74.50752258300781,2008-06-20
73.21851348876953,2008-06-23
70.6791000366211,2008-06-24
71.78286743164062,2008-06-25
68.54877471923828,2008-06-26
69.97669982910156,2008-06-27
68.86522674560547,2008-06-30
66.3644027709961,2008-07-01
65.6234359741211,2008-07-02
65.47677612304688,2008-07-03
64.45792388916016,2008-07-07
64.90557861328125,2008-07-08
63.69376754760742,2008-07-09
63.83270263671875,2008-07-10
66.04023742675781,2008-07-11
65.13714599609375,2008-07-14
67.39868927001953,2008-07-15
70.30863189697266,2008-07-16
72.09159088134766,2008-07-17
71.4740982055664,2008-07-18
70.54015350341797,2008-07-21
69.6602783203125,2008-07-22
71.52813720703125,2008-07-23
71.58988952636719,2008-07-24
72.43122863769531,2008-07-25
65.90900421142578,2008-07-28
66.27950286865234,2008-07-29
64.92874145507812,2008-07-30
62.798423767089844,2008-07-31
61.94165802001953,2008-08-01
58.908267974853516,2008-08-04
57.897117614746094,2008-08-05
60.76073455810547,2008-08-06
58.9931640625,2008-08-07
60.91511154174805,2008-08-08
62.99909210205078,2008-08-11
59.81131362915039,2008-08-12
59.17842483520508,2008-08-13
60.68356704711914,2008-08-14
60.768409729003906,2008-08-15
59.88852310180664,2008-08-18
59.21699142456055,2008-08-19
58.684425354003906,2008-08-20
58.12867736816406,2008-08-21
59.31733703613281,2008-08-22
59.48715591430664,2008-08-25
59.78044891357422,2008-08-26
61.01543045043945,2008-08-27
61.949405670166016,2008-08-28
62.13461685180664,2008-08-29
62.48194885253906,2008-09-02
61.86444854736328,2008-09-03
59.819026947021484,2008-09-04
59.81131362915039,2008-09-05
59.8267822265625,2008-09-08
57.17930221557617,2008-09-09
56.090965270996094,2008-09-10
58.73073196411133,2008-09-11
59.37910842895508,2008-09-12
55.76679229736328,2008-09-15
57.78905487060547,2008-09-16
56.075531005859375,2008-09-17
59.1629638671875,2008-09-18
65.30697631835938,2008-09-19
61.7023811340332,2008-09-22
59.0163459777832,2008-09-23
57.50349044799805,2008-09-24
58.94685745239258,2008-09-25
56.71615982055664,2008-09-26
50.718833923339844,2008-09-29
53.61329650878906,2008-09-30
52.1699333190918,2008-10-01
50.394649505615234,2008-10-02
47.83980178833008,2008-10-03
44.3741569519043,2008-10-06
41.8578987121582,2008-10-07
43.94963836669922,2008-10-08
42.45222473144531,2008-10-09
42.12804412841797,2008-10-10
47.63140106201172,2008-10-13
45.32354736328125,2008-10-14
41.433372497558594,2008-10-15
41.64950180053711,2008-10-16
43.7721061706543,2008-10-17
47.430721282958984,2008-10-20
45.34669494628906,2008-10-21
41.54916000366211,2008-10-22
40.90851974487305,2008-10-23
40.90851974487305,2008-10-24
39.8819465637207,2008-10-27
43.926475524902344,2008-10-28
46.010498046875,2008-10-29
48.35694885253906,2008-10-30
48.17942428588867,2008-10-31
48.526763916015625,2008-11-03
51.575592041015625,2008-11-04
49.14424514770508,2008-11-05
46.11083221435547,2008-11-06
48.48045349121094,2008-11-07
47.73945617675781,2008-11-10
45.501068115234375,2008-11-11
40.321895599365234,2008-11-12
42.1589241027832,2008-11-13
40.839046478271484,2008-11-14
38.32278823852539,2008-11-17
36.63241195678711,2008-11-18
31.75426483154297,2008-11-19
28.404401779174805,2008-11-20
27.123119354248047,2008-11-21
31.406936645507812,2008-11-24
31.592178344726562,2008-11-25
34.617855072021484,2008-11-26
35.050106048583984,2008-11-28
31.93951988220215,2008-12-01
32.2945671081543,2008-12-02
35.62127685546875,2008-12-03
35.89143371582031,2008-12-04
37.5123291015625,2008-12-05
40.252437591552734,2008-12-08
38.85536575317383,2008-12-09
38.7164306640625,2008-12-10
38.23015213012695,2008-12-11
38.824493408203125,2008-12-12
38.36909103393555,2008-12-15
40.2215576171875,2008-12-16
42.405914306640625,2008-12-17
41.58002471923828,2008-12-18
41.74212646484375,2008-12-19
39.65810012817383,2008-12-22
39.61949920654297,2008-12-23
39.843345642089844,2008-12-24
40.36821365356445,2008-12-26
39.38794708251953,2008-12-29
40.507137298583984,2008-12-30
41.05516052246094,2008-12-31
44.428184509277344,2009-01-02
45.74807357788086,2009-01-05
48.54219055175781,2009-01-06
44.837276458740234,2009-01-07
45.76350402832031,2009-01-08
44.76008224487305,2009-01-09
42.930782318115234,2009-01-12
43.501956939697266,2009-01-13
40.70011520385742,2009-01-14
40.607486724853516,2009-01-15
41.4565315246582,2009-01-16
37.658992767333984,2009-01-20
41.0937614440918,2009-01-21
39.125511169433594,2009-01-22
40.06718063354492,2009-01-23
41.06288146972656,2009-01-26
41.18638229370117,2009-01-27
44.32012939453125,2009-01-28
43.34758377075195,2009-01-29
41.17865753173828,2009-01-30
42.34416580200195,2009-02-02
41.52599334716797,2009-02-03
42.26697540283203,2009-02-04
44.45905685424805,2009-02-05
46.859535217285156,2009-02-06
46.95988845825195,2009-02-09
45.23862838745117,2009-02-10
44.84498977661133,2009-02-11
40.81588363647461,2009-02-12
39.56548309326172,2009-02-13
37.49689865112305,2009-02-17
35.937740325927734,2009-02-18
35.21219253540039,2009-02-19
34.62559509277344,2009-02-20
33.19763946533203,2009-02-23
35.096412658691406,2009-02-24
34.432613372802734,2009-02-25
35.142723083496094,2009-02-26
35.82196044921875,2009-02-27
33.11273956298828,2009-03-02
33.08958053588867,2009-03-03
34.81855392456055,2009-03-04
33.28254699707031,2009-03-05
33.15133285522461,2009-03-06
32.61875915527344,2009-03-09
35.806522369384766,2009-03-10
36.941158294677734,2009-03-11
39.349361419677734,2009-03-12
39.835628509521484,2009-03-13
38.59293746948242,2009-03-16
40.715553283691406,2009-03-17
41.919639587402344,2009-03-18
39.935977935791016,2009-03-19
38.214725494384766,2009-03-20
41.07831573486328,2009-03-23
41.695804595947266,2009-03-24
43.43248748779297,2009-03-25
44.52080535888672,2009-03-26
44.11172103881836,2009-03-27
42.96937561035156,2009-03-30
43.339866638183594,2009-03-31
44.4744987487793,2009-04-01
47.71630859375,2009-04-02
49.11336135864258,2009-04-03
47.55421447753906,2009-04-06
45.70948028564453,2009-04-07
47.96330261230469,2009-04-08
49.236873626708984,2009-04-09
48.89724349975586,2009-04-13
47.808921813964844,2009-04-14
46.75920867919922,2009-04-15
49.321773529052734,2009-04-16
50.54130172729492,2009-04-17
47.176002502441406,2009-04-20
48.202579498291016,2009-04-21
48.05592346191406,2009-04-22
51.21282196044922,2009-04-23
53.04213333129883,2009-04-24
52.88774871826172,2009-04-27
52.64847946166992,2009-04-28
54.331138610839844,2009-04-29
54.2076416015625,2009-04-30
55.079837799072266,2009-05-01
58.18271255493164,2009-05-04
57.23332214355469,2009-05-05
54.06870651245117,2009-05-06
51.073883056640625,2009-05-07
52.93406677246094,2009-05-08
52.17765808105469,2009-05-11
51.205101013183594,2009-05-12
50.016441345214844,2009-05-13
50.6648063659668,2009-05-14
49.422122955322266,2009-05-15
52.76425552368164,2009-05-18
53.25824737548828,2009-05-19
54.09185791015625,2009-05-20
52.63302993774414,2009-05-21
54.0455436706543,2009-05-22
55.3499870300293,2009-05-26
55.5197868347168,2009-05-27
57.10210418701172,2009-05-28
57.426292419433594,2009-05-29
59.039485931396484,2009-06-01
59.98114776611328,2009-06-02
58.32163619995117,2009-06-03
58.59177780151367,2009-06-04
58.59177780151367,2009-06-05
55.388587951660156,2009-06-08
55.959754943847656,2009-06-09
55.65873718261719,2009-06-10
56.415164947509766,2009-06-11
55.26507568359375,2009-06-12
53.96836471557617,2009-06-15
53.09615707397461,2009-06-16
53.4048957824707,2009-06-17
54.3774299621582,2009-06-18
55.651023864746094,2009-06-19
53.32000732421875,2009-06-22
52.56357192993164,2009-06-23
53.2042350769043,2009-06-24
53.87575149536133,2009-06-25
54.57041549682617,2009-06-26
53.32000732421875,2009-06-29
56.14500427246094,2009-06-30
56.121829986572266,2009-07-01
55.13386535644531,2009-07-02
54.81740951538086,2009-07-06
52.98809814453125,2009-07-07
51.86117935180664,2009-07-08
51.899776458740234,2009-07-09
52.12362289428711,2009-07-10
53.065284729003906,2009-07-13
54.45463180541992,2009-07-14
56.56179428100586,2009-07-15
57.36455535888672,2009-07-16
57.24103927612305,2009-07-17
58.9931640625,2009-07-20
59.147518157958984,2009-07-21
59.88852310180664,2009-07-22
61.20068359375,2009-07-23
61.18523406982422,2009-07-24
61.23926544189453,2009-07-27
60.41336441040039,2009-07-28
61.409061431884766,2009-07-29
62.45881652832031,2009-07-30
63.084014892578125,2009-07-31
63.97937774658203,2009-08-03
62.84473419189453,2009-08-04
63.500823974609375,2009-08-05
62.898773193359375,2009-08-06
63.716949462890625,2009-08-07
63.084014892578125,2009-08-10
62.48966979980469,2009-08-11
62.92964172363281,2009-08-12
63.11487579345703,2009-08-13
62.0728759765625,2009-08-14
60.7066764831543,2009-08-17
62.42020034790039,2009-08-18
62.82158279418945,2009-08-19
64.96733856201172,2009-08-20
67.13626861572266,2009-08-21
66.94328308105469,2009-08-24
66.60368347167969,2009-08-25
65.56937408447266,2009-08-26
65.46907806396484,2009-08-27
65.39187622070312,2009-08-28
65.12174987792969,2009-08-31
63.3155517578125,2009-09-01
63.28468322753906,2009-09-02
64.17234802246094,2009-09-03
64.76667022705078,2009-09-04
64.85929107666016,2009-09-08
66.98961639404297,2009-09-09
67.55305480957031,2009-09-10
68.9347152709961,2009-09-11
68.67999267578125,2009-09-14
69.8609390258789,2009-09-15
72.8866195678711,2009-09-16
72.40035247802734,2009-09-17
70.79487609863281,2009-09-18
71.55902099609375,2009-09-21
71.30430603027344,2009-09-22
70.83348083496094,2009-09-23
69.78374481201172,2009-09-24
69.0890884399414,2009-09-25
70.44754791259766,2009-09-28
70.39351654052734,2009-09-29
71.01101684570312,2009-09-30
68.98873901367188,2009-10-01
68.08564758300781,2009-10-02
69.31291961669922,2009-10-05
71.69795989990234,2009-10-06
73.41919708251953,2009-10-07
73.64305877685547,2009-10-08
73.81282806396484,2009-10-09
73.31111907958984,2009-10-12
74.22193145751953,2009-10-13
75.52638244628906,2009-10-14
75.5186538696289,2009-10-15
76.1901626586914,2009-10-16
75.94316864013672,2009-10-19
75.78881072998047,2009-10-20
75.4491958618164,2009-10-21
72.67049407958984,2009-10-22
71.23485565185547,2009-10-23
70.7408447265625,2009-10-26
69.94583892822266,2009-10-27
67.82322692871094,2009-10-28
67.82322692871094,2009-10-29
65.85497283935547,2009-10-30
66.86610412597656,2009-11-02
68.61822509765625,2009-11-03
69.62936401367188,2009-11-04
71.02644348144531,2009-11-05
72.77855682373047,2009-11-06
73.90545654296875,2009-11-09
73.73567199707031,2009-11-10
73.86687469482422,2009-11-11
72.84803009033203,2009-11-12
73.40377044677734,2009-11-13
75.00924682617188,2009-11-16
74.55384063720703,2009-11-17
74.40718078613281,2009-11-18
73.58899688720703,2009-11-19
73.28799438476562,2009-11-20
74.60787963867188,2009-11-23
74.63874053955078,2009-11-24
75.24078369140625,2009-11-25
75.0864028930664,2009-11-27
74.24510192871094,2009-11-30
76.97747039794922,2009-12-01
76.12840270996094,2009-12-02
77.68758392333984,2009-12-03
77.8419418334961,2009-12-04
78.00402069091797,2009-12-07
79.13096618652344,2009-12-08
79.51687622070312,2009-12-09
78.48257446289062,2009-12-10
78.44400787353516,2009-12-11
81.55458068847656,2009-12-14
81.82476043701172,2009-12-15
82.10260009765625,2009-12-16
80.75184631347656,2009-12-17
82.19523620605469,2009-12-18
82.82815551757812,2009-12-21
82.63518524169922,2009-12-22
83.1755142211914,2009-12-23
83.44564819335938,2009-12-24
83.32987976074219,2009-12-28
83.36074829101562,2009-12-29
82.46537017822266,2009-12-30
81.93279266357422,2009-12-31
84.56483459472656,2010-01-04
83.7775650024414,2010-01-05
84.54168701171875,2010-01-06
82.81272888183594,2010-01-07
82.41136932373047,2010-01-08
83.0905990600586,2010-01-11
79.72530364990234,2010-01-12
79.5632095336914,2010-01-13
80.36592864990234,2010-01-14
78.81449127197266,2010-01-15
80.21927642822266,2010-01-19
79.84877014160156,2010-01-20
79.78702545166016,2010-01-21
76.42945098876953,2010-01-22
77.25533294677734,2010-01-25
76.7690658569336,2010-01-26
76.60697937011719,2010-01-27
75.4569320678711,2010-01-28
74.27597045898438,2010-01-29
73.98265075683594,2010-02-01
74.54611206054688,2010-02-02
74.09843444824219,2010-02-03
71.56673431396484,2010-02-04
71.77513122558594,2010-02-05
70.82575988769531,2010-02-08
71.79057312011719,2010-02-09
71.79057312011719,2010-02-10
73.50410461425781,2010-02-11
74.0135269165039,2010-02-12
73.91317749023438,2010-02-16
74.23736572265625,2010-02-17
73.3497314453125,2010-02-18
73.33428955078125,2010-02-19
72.94837188720703,2010-02-22
71.96038055419922,2010-02-23
73.19536590576172,2010-02-24
72.8094253540039,2010-02-25
72.91749572753906,2010-02-26
75.48774719238281,2010-03-01
75.80422973632812,2010-03-02
74.97061157226562,2010-03-03
76.22105407714844,2010-03-04
79.30076599121094,2010-03-05
79.20813751220703,2010-03-08
78.96114349365234,2010-03-09
79.54776000976562,2010-03-10
80.61293029785156,2010-03-11
80.39680480957031,2010-03-12
78.77589416503906,2010-03-15
78.73729705810547,2010-03-16
80.62834930419922,2010-03-17
80.17296600341797,2010-03-18
79.26216125488281,2010-03-19
78.69097137451172,2010-03-22
78.73729705810547,2010-03-23
77.25533294677734,2010-03-24
76.37543487548828,2010-03-25
74.4457778930664,2010-03-26
74.93977355957031,2010-03-29
75.61900329589844,2010-03-30
75.13270568847656,2010-03-31
76.33680725097656,2010-04-01
78.42855834960938,2010-04-05
78.3050537109375,2010-04-06
78.44400787353516,2010-04-07
78.6446762084961,2010-04-08
79.23899841308594,2010-04-09
79.48602294921875,2010-04-12
78.11981201171875,2010-04-13
78.22787475585938,2010-04-14
77.54094696044922,2010-04-15
76.89256286621094,2010-04-16
75.52638244628906,2010-04-19
76.61469268798828,2010-04-20
77.66441345214844,2010-04-21
74.16020202636719,2010-04-22
73.89775085449219,2010-04-23
79.66354370117188,2010-04-26
78.99201965332031,2010-04-27
77.2630615234375,2010-04-28
78.22787475585938,2010-04-29
77.68758392333984,2010-04-30
79.72530364990234,2010-05-03
77.30164337158203,2010-05-04
73.4114990234375,2010-05-05
71.35832977294922,2010-05-06
70.58645629882812,2010-05-07
75.93544006347656,2010-05-10
76.02808380126953,2010-05-11
76.60697937011719,2010-05-12
78.48257446289062,2010-05-13
76.91571807861328,2010-05-14
76.21334075927734,2010-05-17
74.53838348388672,2010-05-18
74.74678039550781,2010-05-19
71.21941375732422,2010-05-20
71.1422348022461,2010-05-21
70.63280487060547,2010-05-24
70.11564636230469,2010-05-25
70.50157928466797,2010-05-26
72.53154754638672,2010-05-27
71.01873779296875,2010-05-28
68.4870376586914,2010-06-01
70.59417724609375,2010-06-02
70.37035369873047,2010-06-03
67.06678771972656,2010-06-04
63.9176139831543,2010-06-07
62.42791748046875,2010-06-08
64.1414566040039,2010-06-09
65.29924774169922,2010-06-10
65.33784484863281,2010-06-11
63.632015228271484,2010-06-14
65.6465835571289,2010-06-15
66.4261474609375,2010-06-16
65.1834716796875,2010-06-17
65.50764465332031,2010-06-18
65.66201782226562,2010-06-21
64.12602233886719,2010-06-22
64.63545227050781,2010-06-23
63.97163772583008,2010-06-24
64.91332244873047,2010-06-25
64.45020294189453,2010-06-28
61.32417678833008,2010-06-29
62.690372467041016,2010-06-30
61.27783966064453,2010-07-01
60.737545013427734,2010-07-02
60.64493179321289,2010-07-06
61.29330062866211,2010-07-07
63.67063522338867,2010-07-08
64.54283905029297,2010-07-09
63.51626205444336,2010-07-12
65.54623413085938,2010-07-13
65.76237487792969,2010-07-14
66.40299987792969,2010-07-15
63.477657318115234,2010-07-16
64.10289001464844,2010-07-19
65.12174987792969,2010-07-20
65.39187622070312,2010-07-21
66.77350616455078,2010-07-22
68.54877471923828,2010-07-23
70.11564636230469,2010-07-26
69.81462097167969,2010-07-27
67.96988677978516,2010-07-28
72.4157943725586,2010-07-29
72.17652130126953,2010-07-30
72.56244659423828,2010-08-02
72.5855941772461,2010-08-03
72.73224639892578,2010-08-04
72.55473327636719,2010-08-05
72.07616424560547,2010-08-06
72.4543685913086,2010-08-09
72.7862777709961,2010-08-10
70.01531982421875,2010-08-11
69.4364242553711,2010-08-12
69.33607482910156,2010-08-13
69.5290298461914,2010-08-16
69.8995361328125,2010-08-17
69.83004760742188,2010-08-18
69.59850311279297,2010-08-19
69.48271942138672,2010-08-20
69.46727752685547,2010-08-23
68.67999267578125,2010-08-24
69.65251922607422,2010-08-25
68.88839721679688,2010-08-26
70.52474212646484,2010-08-27
69.9072494506836,2010-08-30
70.4012222290039,2010-08-31
72.32313537597656,2010-09-01
74.0598373413086,2010-09-02
74.823974609375,2010-09-03
73.2493896484375,2010-09-07
73.01782989501953,2010-09-08
73.51953125,2010-09-09
72.96380615234375,2010-09-10
74.20649719238281,2010-09-13
73.92860412597656,2010-09-14
73.89004516601562,2010-09-15
73.48094940185547,2010-09-16
74.6541748046875,2010-09-17
75.80422973632812,2010-09-20
76.83081817626953,2010-09-21
76.44487762451172,2010-09-22
77.6721420288086,2010-09-23
78.91482543945312,2010-09-24
79.13096618652344,2010-09-27
79.62493896484375,2010-09-28
79.74070739746094,2010-09-29
78.99974822998047,2010-09-30
79.37792205810547,2010-10-01
78.034912109375,2010-10-04
81.1146240234375,2010-10-05
54.29253005981445,2010-10-06
57.889381408691406,2010-10-07
57.827640533447266,2010-10-08
56.30708694458008,2010-10-11
57.12527847290039,2010-10-12
57.33366394042969,2010-10-13
56.762474060058594,2010-10-14
57.071224212646484,2010-10-15
57.93570327758789,2010-10-18
58.205867767333984,2010-10-19
58.16727828979492,2010-10-20
57.3259162902832,2010-10-21
58.02831268310547,2010-10-22
57.73502731323242,2010-10-25
59.116661071777344,2010-10-26
64.06426239013672,2010-10-27
63.956214904785156,2010-10-28
65.0213623046875,2010-10-29
63.97937774658203,2010-11-01
65.51533508300781,2010-11-02
65.16033172607422,2010-11-03
65.1294174194336,2010-11-04
64.27267456054688,2010-11-05
65.54623413085938,2010-11-08
64.38074493408203,2010-11-09
64.78211975097656,2010-11-10
66.21776580810547,2010-11-11
64.66631317138672,2010-11-12
64.2109375,2010-11-15
62.65177917480469,2010-11-16
62.813873291015625,2010-11-17
63.15349578857422,2010-11-18
63.60887145996094,2010-11-19
63.69376754760742,2010-11-22
62.4124870300293,2010-11-23
61.99569320678711,2010-11-24
61.71781921386719,2010-11-26
61.23155212402344,2010-11-29
59.89622497558594,2010-11-30
61.439971923828125,2010-12-01
62.921913146972656,2010-12-02
63.747806549072266,2010-12-03
64.75894927978516,2010-12-06
65.07539367675781,2010-12-07
64.63545227050781,2010-12-08
64.36528778076172,2010-12-09
65.47677612304688,2010-12-10
65.39958190917969,2010-12-13
65.08314514160156,2010-12-14
64.24950408935547,2010-12-15
64.47335052490234,2010-12-16
62.73668670654297,2010-12-17
63.12260818481445,2010-12-20
62.85245895385742,2010-12-21
62.25040054321289,2010-12-22
62.44336700439453,2010-12-23
62.551429748535156,2010-12-27
61.694679260253906,2010-12-28
62.67491149902344,2010-12-29
63.184356689453125,2010-12-30
62.72124099731445,2010-12-31
64.4193115234375,2011-01-03
63.56257247924805,2011-01-04
63.94078063964844,2011-01-05
63.292423248291016,2011-01-06
63.423606872558594,2011-01-07
66.28721618652344,2011-01-10
67.23662567138672,2011-01-11
67.52991485595703,2011-01-12
67.19031524658203,2011-01-13
67.69972229003906,2011-01-14
68.50244903564453,2011-01-18
66.76575469970703,2011-01-19
65.70834350585938,2011-01-20
65.70063018798828,2011-01-21
68.54104614257812,2011-01-24
67.87726593017578,2011-01-25
67.57623291015625,2011-01-26
67.67658233642578,2011-01-27
68.5564956665039,2011-01-28
68.24774932861328,2011-01-31
68.98101806640625,2011-02-01
69.80689239501953,2011-02-02
70.07704162597656,2011-02-03
70.64823913574219,2011-02-04
71.3428955078125,2011-02-07
69.71428680419922,2011-02-08
68.41755676269531,2011-02-09
71.2502670288086,2011-02-10
70.42438507080078,2011-02-11
69.80689239501953,2011-02-14
70.60189819335938,2011-02-15
70.571044921875,2011-02-16
70.1079330444336,2011-02-17
70.23140716552734,2011-02-18
68.23229217529297,2011-02-22
66.719482421875,2011-02-23
66.60368347167969,2011-02-24
67.52991485595703,2011-02-25
66.719482421875,2011-02-28
65.77008819580078,2011-03-01
65.05223846435547,2011-03-02
65.7546615600586,2011-03-03
65.08314514160156,2011-03-04
64.78211975097656,2011-03-07
65.39187622070312,2011-03-08
65.8163833618164,2011-03-09
65.54623413085938,2011-03-10
65.39187622070312,2011-03-11
65.22205352783203,2011-03-14
64.9596176147461,2011-03-15
64.58142852783203,2011-03-16
65.08314514160156,2011-03-17
65.6234359741211,2011-03-18
65.72373962402344,2011-03-21
65.53854370117188,2011-03-22
65.8472671508789,2011-03-23
66.4261474609375,2011-03-24
66.95099639892578,2011-03-25
67.46044158935547,2011-03-28
67.23662567138672,2011-03-29
70.22370910644531,2011-03-30
70.31631469726562,2011-03-31
71.28887176513672,2011-04-01
71.62076568603516,2011-04-04
71.11132049560547,2011-04-05
71.38921356201172,2011-04-06
71.57444763183594,2011-04-07
71.98355102539062,2011-04-08
71.56673431396484,2011-04-11
70.56330871582031,2011-04-12
70.69453430175781,2011-04-13
71.01101684570312,2011-04-14
71.18852996826172,2011-04-15
71.19625091552734,2011-04-18
71.12678527832031,2011-04-19
72.61648559570312,2011-04-20
72.12247467041016,2011-04-21
72.27685546875,2011-04-25
72.39264678955078,2011-04-26
74.56156158447266,2011-04-27
76.50663757324219,2011-04-28
77.69529724121094,2011-04-29
76.22105407714844,2011-05-02
75.7193374633789,2011-05-03
75.19446563720703,2011-05-04
76.56065368652344,2011-05-05
77.0623779296875,2011-05-06
77.55635833740234,2011-05-09
78.2664794921875,2011-05-10
78.05038452148438,2011-05-11
78.10438537597656,2011-05-12
77.50232696533203,2011-05-13
76.58381652832031,2011-05-16
76.52980041503906,2011-05-17
76.89256286621094,2011-05-18
77.5254898071289,2011-05-19
77.77247619628906,2011-05-20
76.03579711914062,2011-05-23
76.43717193603516,2011-05-24
76.4603042602539,2011-05-25
76.95431518554688,2011-05-26
77.65670776367188,2011-05-27
78.2664794921875,2011-05-31
76.85395812988281,2011-06-01
77.69529724121094,2011-06-02
76.228759765625,2011-06-03
74.9629135131836,2011-06-06
75.5186538696289,2011-06-07
74.97061157226562,2011-06-08
75.52638244628906,2011-06-09
74.54611206054688,2011-06-10
74.28368377685547,2011-06-13
76.08985137939453,2011-06-14
74.16790008544922,2011-06-15
73.67389678955078,2011-06-16
73.96722412109375,2011-06-17
74.47662353515625,2011-06-20
76.90800476074219,2011-06-21
76.96973419189453,2011-06-22
76.98519134521484,2011-06-23
76.35224151611328,2011-06-24
76.2982406616211,2011-06-27
76.98519134521484,2011-06-28
77.69529724121094,2011-06-29
77.97318267822266,2011-06-30
78.65239715576172,2011-07-01
78.96114349365234,2011-07-05
79.72530364990234,2011-07-06
79.62493896484375,2011-07-07
80.744140625,2011-07-08
78.47488403320312,2011-07-11
78.2047119140625,2011-07-12
78.15068054199219,2011-07-13
75.84283447265625,2011-07-14
76.4680404663086,2011-07-15
75.85054016113281,2011-07-18
77.72615814208984,2011-07-19
77.95000457763672,2011-07-20
77.8419418334961,2011-07-21
78.39768981933594,2011-07-22
76.9002685546875,2011-07-25
77.21674346923828,2011-07-26
75.0864028930664,2011-07-27
81.7166976928711,2011-07-28
80.6360855102539,2011-07-29
80.50487518310547,2011-08-01
76.63784790039062,2011-08-02
77.27078247070312,2011-08-03
72.67823791503906,2011-08-04
71.12678527832031,2011-08-05
64.64315795898438,2011-08-08
69.5753402709961,2011-08-09
67.2211685180664,2011-08-10
70.24686431884766,2011-08-11
69.9998550415039,2011-08-12
71.86004638671875,2011-08-15
70.30863189697266,2011-08-16
71.01101684570312,2011-08-17
65.19889068603516,2011-08-18
63.69376754760742,2011-08-19
63.3155517578125,2011-08-22
67.96988677978516,2011-08-23
67.82322692871094,2011-08-24
65.654296875,2011-08-25
68.53333282470703,2011-08-26
71.23485565185547,2011-08-29
73.21080780029297,2011-08-30
72.5855941772461,2011-08-31
71.46642303466797,2011-09-01
70.15421295166016,2011-09-02
69.51359558105469,2011-09-06
71.38921356201172,2011-09-07
70.14652252197266,2011-09-08
67.6611328125,2011-09-09
69.96126556396484,2011-09-12
71.39693450927734,2011-09-13
71.65937042236328,2011-09-14
73.66619110107422,2011-09-15
74.17560577392578,2011-09-16
73.47323608398438,2011-09-19
73.11817932128906,2011-09-20
72.84803009033203,2011-09-21
71.2502670288086,2011-09-22
69.4441146850586,2011-09-23
69.82233428955078,2011-09-26
