HRL,Date
0.2099311649799347,1983-03-07
0.2099311649799347,1983-03-08
0.2099311649799347,1983-03-09
0.2099311649799347,1983-03-10
0.20896810293197632,1983-03-11
0.2099311649799347,1983-03-14
0.20896810293197632,1983-03-15
0.20800521969795227,1983-03-16
0.20704235136508942,1983-03-17
0.20415350794792175,1983-03-18
0.2099311649799347,1983-03-21
0.22437603771686554,1983-03-22
0.23593208193778992,1983-03-23
0.23207999765872955,1983-03-24
0.22533908486366272,1983-03-25
0.2224501669406891,1983-03-28
0.22533908486366272,1983-03-29
0.22630196809768677,1983-03-30
0.22148723900318146,1983-03-31
0.21956129372119904,1983-04-04
0.22052429616451263,1983-04-05
0.2340056300163269,1983-04-06
0.23015408217906952,1983-04-07
0.22822821140289307,1983-04-08
0.22630196809768677,1983-04-11
0.22437603771686554,1983-04-12
0.22341307997703552,1983-04-13
0.2224501669406891,1983-04-14
0.22341307997703552,1983-04-15
0.2099311649799347,1983-04-18
0.21185746788978577,1983-04-19
0.21089398860931396,1983-04-20
0.21282032132148743,1983-04-21
0.21570928394794464,1983-04-22
0.20896810293197632,1983-04-25
0.20800521969795227,1983-04-26
0.20800521969795227,1983-04-27
0.20800521969795227,1983-04-28
0.20800521969795227,1983-04-29
0.20511656999588013,1983-05-02
0.19644960761070251,1983-05-03
0.19452328979969025,1983-05-04
0.19644960761070251,1983-05-05
0.19356052577495575,1983-05-06
0.18489359319210052,1983-05-09
0.18970870971679688,1983-05-10
0.18970870971679688,1983-05-11
0.18874584138393402,1983-05-12
0.18970870971679688,1983-05-13
0.18681944906711578,1983-05-16
0.18970870971679688,1983-05-17
0.18970870971679688,1983-05-18
0.19067156314849854,1983-05-19
0.18778225779533386,1983-05-20
0.18393069505691528,1983-05-23
0.19259747862815857,1983-05-24
0.20030134916305542,1983-05-25
0.20511656999588013,1983-05-26
0.20415350794792175,1983-05-27
0.20511656999588013,1983-05-31
0.2031901776790619,1983-06-01
0.19933855533599854,1983-06-02
0.1974126696586609,1983-06-03
0.19644960761070251,1983-06-06
0.19837546348571777,1983-06-07
0.19259747862815857,1983-06-08
0.19452328979969025,1983-06-09
0.1974126696586609,1983-06-10
0.19933855533599854,1983-06-13
0.19933855533599854,1983-06-14
0.2012644112110138,1983-06-15
0.2012644112110138,1983-06-16
0.20511656999588013,1983-06-17
0.20704235136508942,1983-06-20
0.2224501669406891,1983-06-21
0.23496919870376587,1983-06-22
0.22630196809768677,1983-06-23
0.22533908486366272,1983-06-24
0.22148723900318146,1983-06-27
0.21956129372119904,1983-06-28
0.22148723900318146,1983-06-29
0.22148723900318146,1983-06-30
0.22148723900318146,1983-07-01
0.22533908486366272,1983-07-05
0.22822821140289307,1983-07-06
0.22919103503227234,1983-07-07
0.23496919870376587,1983-07-08
0.24267318844795227,1983-07-11
0.23785796761512756,1983-07-12
0.23496919870376587,1983-07-13
0.23304273188114166,1983-07-14
0.23207999765872955,1983-07-15
0.23015408217906952,1983-07-18
0.23015408217906952,1983-07-19
0.23304273188114166,1983-07-20
0.2368950992822647,1983-07-21
0.23304273188114166,1983-07-22
0.23496919870376587,1983-07-25
0.23304273188114166,1983-07-26
0.23496919870376587,1983-07-27
0.23207999765872955,1983-07-28
0.22822821140289307,1983-07-29
0.22533908486366272,1983-08-01
0.22341307997703552,1983-08-02
0.2224501669406891,1983-08-03
0.22148723900318146,1983-08-04
0.21859793365001678,1983-08-05
0.21282032132148743,1983-08-08
0.20415350794792175,1983-08-09
0.20415350794792175,1983-08-10
0.19644960761070251,1983-08-11
0.19259747862815857,1983-08-12
0.20030134916305542,1983-08-15
0.20030134916305542,1983-08-16
0.19644960761070251,1983-08-17
