AMGN,Date
4.388128280639648,1991-08-12
4.470498085021973,1991-08-13
4.485475063323975,1991-08-14
4.403103351593018,1991-08-15
4.373151779174805,1991-08-16
4.290778636932373,1991-08-19
4.365664005279541,1991-08-20
4.567848205566406,1991-08-21
4.530405044555664,1991-08-22
4.507940292358398,1991-08-23
4.58656644821167,1991-08-26
4.635240077972412,1991-08-27
4.874866008758545,1991-08-28
4.7700300216674805,1991-08-29
4.785005569458008,1991-08-30
4.7101240158081055,1991-09-03
4.695145130157471,1991-09-04
4.747564315795898,1991-09-05
4.725101947784424,1991-09-06
4.882352352142334,1991-09-09
4.803727149963379,1991-09-10
4.998423099517822,1991-09-11
5.211838245391846,1991-09-12
4.998423099517822,1991-09-13
5.0321197509765625,1991-09-16
4.953492641448975,1991-09-17
4.964724540710449,1991-09-18
5.121978282928467,1991-09-19
5.234302043914795,1991-09-20
5.110745429992676,1991-09-23
5.02088737487793,1991-09-24
5.054583549499512,1991-09-25
4.964724540710449,1991-09-26
4.897329807281494,1991-09-27
4.964724540710449,1991-09-30
5.0321197509765625,1991-10-01
5.0096540451049805,1991-10-02
4.807471752166748,1991-10-03
4.751309871673584,1991-10-04
4.931026458740234,1991-10-07
5.0096540451049805,1991-10-08
4.964724540710449,1991-10-09
5.0096540451049805,1991-10-10
5.0770487785339355,1991-10-11
5.279232025146484,1991-10-14
5.54880952835083,1991-10-15
5.638669013977051,1991-10-16
5.582507610321045,1991-10-17
5.414020538330078,1991-10-18
5.4027886390686035,1991-10-21
5.526345729827881,1991-10-22
5.661134719848633,1991-10-23
5.492647647857666,1991-10-24
5.30169677734375,1991-10-25
5.267998218536377,1991-10-28
5.3466267585754395,1991-10-29
5.436485767364502,1991-10-30
5.391556262969971,1991-10-31
5.234302043914795,1991-11-01
5.099513053894043,1991-11-04
5.144443988800049,1991-11-05
5.0770487785339355,1991-11-06
4.987189292907715,1991-11-07
5.16690731048584,1991-11-08
5.30169677734375,1991-11-11
5.335394382476807,1991-11-12
5.290463924407959,1991-11-13
5.16690731048584,1991-11-14
4.672682285308838,1991-11-15
4.942260265350342,1991-11-18
5.054583549499512,1991-11-19
5.099513053894043,1991-11-20
5.0096540451049805,1991-11-21
4.964724540710449,1991-11-22
4.91979455947876,1991-11-25
4.987189292907715,1991-11-26
5.0096540451049805,1991-11-27
5.0321197509765625,1991-11-29
5.369091033935547,1991-12-02
5.189372539520264,1991-12-03
5.30169677734375,1991-12-04
5.3803229331970215,1991-12-05
5.5937395095825195,1991-12-06
5.5937395095825195,1991-12-09
5.571274757385254,1991-12-10
5.481415748596191,1991-12-11
5.515111923217773,1991-12-12
5.627437114715576,1991-12-13
5.5937395095825195,1991-12-16
5.436485767364502,1991-12-17
5.324161052703857,1991-12-18
5.234302043914795,1991-12-19
5.414020538330078,1991-12-20
5.436485767364502,1991-12-23
5.481415748596191,1991-12-24
5.683599472045898,1991-12-26
5.885781288146973,1991-12-27
6.233987331390381,1991-12-30
6.806838512420654,1991-12-31
6.716980457305908,1992-01-02
6.716980457305908,1992-01-03
6.627119064331055,1992-01-06
6.615887641906738,1992-01-07
6.705748081207275,1992-01-08
6.739443302154541,1992-01-09
6.806838512420654,1992-01-10
6.89669942855835,1992-01-13
6.96409273147583,1992-01-14
6.559726238250732,1992-01-15
6.166593074798584,1992-01-16
6.290148735046387,1992-01-17
6.0879645347595215,1992-01-20
5.953176021575928,1992-01-21
6.380008697509766,1992-01-22
6.357542514801025,1992-01-23
6.312612056732178,1992-01-24
6.020573139190674,1992-01-27
6.043036460876465,1992-01-28
6.065499782562256,1992-01-29
6.4474029541015625,1992-01-30
6.335078239440918,1992-01-31
6.267683506011963,1992-02-03
6.380008697509766,1992-02-04
6.346310615539551,1992-02-05
6.245218276977539,1992-02-06
6.0991973876953125,1992-02-07
5.953176021575928,1992-02-10
5.840853214263916,1992-02-11
6.121661186218262,1992-02-12
5.998105525970459,1992-02-13
5.863316059112549,1992-02-14
5.5937395095825195,1992-02-18
5.661134719848633,1992-02-19
5.795923233032227,1992-02-20
5.661134719848633,1992-02-21
5.638669013977051,1992-02-24
5.706063270568848,1992-02-25
5.986874580383301,1992-02-26
5.919478893280029,1992-02-27
5.863316059112549,1992-02-28
5.998105525970459,1992-03-02
5.941943645477295,1992-03-03
5.773458480834961,1992-03-04
5.604971408843994,1992-03-05
5.481415748596191,1992-03-06
5.5937395095825195,1992-03-09
5.87454891204834,1992-03-10
5.773458480834961,1992-03-11
5.661134719848633,1992-03-12
5.773458480834961,1992-03-13
5.7285284996032715,1992-03-16
5.795923233032227,1992-03-17
5.818387985229492,1992-03-18
5.7397613525390625,1992-03-19
5.627437114715576,1992-03-20
5.6948323249816895,1992-03-23
5.661134719848633,1992-03-24
5.7285284996032715,1992-03-25
5.616204261779785,1992-03-26
5.526345729827881,1992-03-27
5.604971408843994,1992-03-30
5.616204261779785,1992-03-31
5.5937395095825195,1992-04-01
5.3466267585754395,1992-04-02
5.391556262969971,1992-04-03
5.436485767364502,1992-04-06
5.267998218536377,1992-04-07
5.144443988800049,1992-04-08
5.3803229331970215,1992-04-09
5.30169677734375,1992-04-10
5.391556262969971,1992-04-13
5.481415748596191,1992-04-14
5.335394382476807,1992-04-15
5.121978282928467,1992-04-16
4.897329807281494,1992-04-20
5.155675888061523,1992-04-21
4.942260265350342,1992-04-22
4.7625412940979,1992-04-23
4.638984203338623,1992-04-24
4.627751350402832,1992-04-27
4.492964267730713,1992-04-28
4.8523993492126465,1992-04-29
5.0321197509765625,1992-04-30
4.91979455947876,1992-05-01
5.0321197509765625,1992-05-04
5.088279724121094,1992-05-05
5.121978282928467,1992-05-06
4.942260265350342,1992-05-07
4.9085612297058105,1992-05-08
4.773774147033691,1992-05-11
4.785005569458008,1992-05-12
4.942260265350342,1992-05-13
4.829935550689697,1992-05-14
4.91979455947876,1992-05-15
4.897329807281494,1992-05-18
5.065814971923828,1992-05-19
5.144443988800049,1992-05-20
5.30169677734375,1992-05-21
5.290463924407959,1992-05-22
5.189372539520264,1992-05-26
5.290463924407959,1992-05-27
5.481415748596191,1992-05-28
5.481415748596191,1992-05-29
5.458949565887451,1992-06-01
5.4027886390686035,1992-06-02
5.470182418823242,1992-06-03
5.436485767364502,1992-06-04
5.4027886390686035,1992-06-05
5.223069667816162,1992-06-08
5.0096540451049805,1992-06-09
4.942260265350342,1992-06-10
5.054583549499512,1992-06-11
5.0770487785339355,1992-06-12
5.110745429992676,1992-06-15
5.054583549499512,1992-06-16
4.91979455947876,1992-06-17
4.874866008758545,1992-06-18
4.897329807281494,1992-06-19
5.0321197509765625,1992-06-22
5.121978282928467,1992-06-23
5.065814971923828,1992-06-24
5.099513053894043,1992-06-25
5.16690731048584,1992-06-26
5.481415748596191,1992-06-29
5.470182418823242,1992-06-30
5.481415748596191,1992-07-01
5.537578582763672,1992-07-02
5.683599472045898,1992-07-06
5.638669013977051,1992-07-07
5.54880952835083,1992-07-08
5.661134719848633,1992-07-09
5.616204261779785,1992-07-10
5.706063270568848,1992-07-13
5.750992774963379,1992-07-14
5.76222562789917,1992-07-15
5.7285284996032715,1992-07-16
5.661134719848633,1992-07-17
5.5937395095825195,1992-07-20
5.571274757385254,1992-07-21
5.840853214263916,1992-07-22
5.784689903259277,1992-07-23
5.672365665435791,1992-07-24
5.784689903259277,1992-07-27
5.852083683013916,1992-07-28
5.897014141082764,1992-07-29
5.863316059112549,1992-07-30
5.885781288146973,1992-07-31
6.020573139190674,1992-08-03
6.043036460876465,1992-08-04
5.953176021575928,1992-08-05
5.919478893280029,1992-08-06
5.964408874511719,1992-08-07
5.87454891204834,1992-08-10
5.840853214263916,1992-08-11
5.773458480834961,1992-08-12
5.683599472045898,1992-08-13
5.54880952835083,1992-08-14
5.750992774963379,1992-08-17
5.706063270568848,1992-08-18
5.7285284996032715,1992-08-19
5.818387985229492,1992-08-20
5.784689903259277,1992-08-21
5.5937395095825195,1992-08-24
5.649901390075684,1992-08-25
5.795923233032227,1992-08-26
5.852083683013916,1992-08-27
5.76222562789917,1992-08-28
5.6948323249816895,1992-08-31
5.795923233032227,1992-09-01
5.840853214263916,1992-09-02
5.885781288146973,1992-09-03
5.795923233032227,1992-09-04
5.784689903259277,1992-09-08
5.773458480834961,1992-09-09
5.885781288146973,1992-09-10
5.930709362030029,1992-09-11
6.1778244972229,1992-09-14
6.0991973876953125,1992-09-15
6.0879645347595215,1992-09-16
5.975642204284668,1992-09-17
6.0879645347595215,1992-09-18
6.22275447845459,1992-09-21
6.065499782562256,1992-09-22
6.065499782562256,1992-09-23
6.031804084777832,1992-09-24
5.7397613525390625,1992-09-25
5.616204261779785,1992-09-28
5.5937395095825195,1992-09-29
5.638669013977051,1992-09-30
5.503880500793457,1992-10-01
5.391556262969971,1992-10-02
5.3466267585754395,1992-10-05
5.458949565887451,1992-10-06
5.267998218536377,1992-10-07
5.3466267585754395,1992-10-08
5.155675888061523,1992-10-09
5.234302043914795,1992-10-12
5.178140640258789,1992-10-13
5.234302043914795,1992-10-14
5.447718143463135,1992-10-15
5.571274757385254,1992-10-16
5.76222562789917,1992-10-19
5.975642204284668,1992-10-20
5.975642204284668,1992-10-21
5.885781288146973,1992-10-22
5.87454891204834,1992-10-23
5.964408874511719,1992-10-26
5.9082465171813965,1992-10-27
5.885781288146973,1992-10-28
6.020573139190674,1992-10-29
5.998105525970459,1992-10-30
5.998105525970459,1992-11-02
5.9082465171813965,1992-11-03
5.807154655456543,1992-11-04
5.919478893280029,1992-11-05
5.953176021575928,1992-11-06
6.18905782699585,1992-11-09
6.357542514801025,1992-11-10
6.548495292663574,1992-11-11
6.526029586791992,1992-11-12
6.615887641906738,1992-11-13
6.672050952911377,1992-11-16
6.5372633934021,1992-11-17
6.716980457305908,1992-11-18
6.716980457305908,1992-11-19
6.694516181945801,1992-11-20
6.739443302154541,1992-11-23
6.975326061248779,1992-11-24
6.930397033691406,1992-11-25
6.941627502441406,1992-11-27
6.89669942855835,1992-11-30
6.9865593910217285,1992-12-01
6.930397033691406,1992-12-02
6.829306125640869,1992-12-03
6.638350009918213,1992-12-04
6.739443302154541,1992-12-07
6.739443302154541,1992-12-08
6.5372633934021,1992-12-09
6.380008697509766,1992-12-10
6.5372633934021,1992-12-11
6.46986722946167,1992-12-14
6.402473449707031,1992-12-15
6.526029586791992,1992-12-16
6.615887641906738,1992-12-17
6.604656219482422,1992-12-18
6.627119064331055,1992-12-21
6.492331504821777,1992-12-22
6.357542514801025,1992-12-23
6.380008697509766,1992-12-24
6.4474029541015625,1992-12-28
6.402473449707031,1992-12-29
6.402473449707031,1992-12-30
6.346310615539551,1992-12-31
6.346310615539551,1993-01-04
6.0879645347595215,1993-01-05
6.043036460876465,1993-01-06
6.0879645347595215,1993-01-07
6.245218276977539,1993-01-08
6.312612056732178,1993-01-11
6.22275447845459,1993-01-12
6.357542514801025,1993-01-13
6.2789130210876465,1993-01-14
6.290148735046387,1993-01-15
6.076732635498047,1993-01-18
5.840853214263916,1993-01-19
6.065499782562256,1993-01-20
6.121661186218262,1993-01-21
5.953176021575928,1993-01-22
5.930709362030029,1993-01-25
5.7285284996032715,1993-01-26
5.391556262969971,1993-01-27
5.30169677734375,1993-01-28
5.571274757385254,1993-01-29
5.391556262969971,1993-02-01
5.30169677734375,1993-02-02
5.144443988800049,1993-02-03
5.369091033935547,1993-02-04
4.841168403625488,1993-02-05
4.470498085021973,1993-02-08
4.706378936767578,1993-02-09
4.91979455947876,1993-02-10
4.897329807281494,1993-02-11
4.841168403625488,1993-02-12
4.4817304611206055,1993-02-16
4.335710525512695,1993-02-17
4.414336681365967,1993-02-18
4.043666839599609,1993-02-19
3.729159355163574,1993-02-22
3.90887713432312,1993-02-23
4.155990123748779,1993-02-24
3.324793577194214,1993-02-25
3.257399082183838,1993-02-26
3.3809549808502197,1993-03-01
3.3697216510772705,1993-03-02
3.302328109741211,1993-03-03
3.1338417530059814,1993-03-04
2.987821102142334,1993-03-05
2.9653546810150146,1993-03-08
2.987821102142334,1993-03-09
3.05521559715271,1993-03-10
3.111377239227295,1993-03-11
3.2012367248535156,1993-03-12
3.279863119125366,1993-03-15
3.1450743675231934,1993-03-16
3.111377239227295,1993-03-17
3.05521559715271,1993-03-18
2.9653546810150146,1993-03-19
3.1450743675231934,1993-03-22
3.234933614730835,1993-03-23
3.1226091384887695,1993-03-24
3.1338417530059814,1993-03-25
3.1001455783843994,1993-03-26
3.1450743675231934,1993-03-29
3.324793577194214,1993-03-30
3.3921878337860107,1993-03-31
3.324793577194214,1993-04-01
3.234933614730835,1993-04-02
3.324793577194214,1993-04-05
3.257399082183838,1993-04-06
3.234933614730835,1993-04-07
3.2012367248535156,1993-04-08
3.3921878337860107,1993-04-12
3.3472580909729004,1993-04-13
3.4146530628204346,1993-04-14
3.4146530628204346,1993-04-15
3.3472580909729004,1993-04-16
3.5157430171966553,1993-04-19
3.684232234954834,1993-04-20
3.526977300643921,1993-04-21
3.526977300643921,1993-04-22
3.5719056129455566,1993-04-23
3.425884246826172,1993-04-26
3.684232234954834,1993-04-27
3.639299154281616,1993-04-28
3.6056034564971924,1993-04-29
3.5943708419799805,1993-04-30
3.6617653369903564,1993-05-03
3.6505331993103027,1993-05-04
3.8190178871154785,1993-05-05
3.729159355163574,1993-05-06
3.729159355163574,1993-05-07
3.729159355163574,1993-05-10
3.729159355163574,1993-05-11
3.684232234954834,1993-05-12
3.5943708419799805,1993-05-13
3.740391731262207,1993-05-14
3.4595820903778076,1993-05-17
3.4371180534362793,1993-05-18
3.425884246826172,1993-05-19
3.504512071609497,1993-05-20
3.4595820903778076,1993-05-21
3.257399082183838,1993-05-24
3.190004348754883,1993-05-25
3.234933614730835,1993-05-26
3.1787712574005127,1993-05-27
3.190004348754883,1993-05-28
3.257399082183838,1993-06-01
3.156306028366089,1993-06-02
3.111377239227295,1993-06-03
2.987821102142334,1993-06-04
2.8867292404174805,1993-06-07
3.010286569595337,1993-06-08
3.032749891281128,1993-06-09
3.111377239227295,1993-06-10
3.156306028366089,1993-06-11
3.1338417530059814,1993-06-14
3.234933614730835,1993-06-15
3.2461657524108887,1993-06-16
3.2124688625335693,1993-06-17
3.1226091384887695,1993-06-18
3.1226091384887695,1993-06-21
3.1450743675231934,1993-06-22
3.2461657524108887,1993-06-23
3.2910964488983154,1993-06-24
3.3360254764556885,1993-06-25
3.3921878337860107,1993-06-28
3.2124688625335693,1993-06-29
3.279863119125366,1993-06-30
3.2237014770507812,1993-07-01
3.1787712574005127,1993-07-02
3.167539119720459,1993-07-06
3.234933614730835,1993-07-07
3.190004348754883,1993-07-08
3.2124688625335693,1993-07-09
3.190004348754883,1993-07-12
3.167539119720459,1993-07-13
3.190004348754883,1993-07-14
3.1450743675231934,1993-07-15
3.111377239227295,1993-07-16
3.1001455783843994,1993-07-19
3.167539119720459,1993-07-20
3.1001455783843994,1993-07-21
3.1001455783843994,1993-07-22
3.2461657524108887,1993-07-23
3.257399082183838,1993-07-26
3.257399082183838,1993-07-27
3.234933614730835,1993-07-28
3.234933614730835,1993-07-29
3.1450743675231934,1993-07-30
3.1226091384887695,1993-08-02
3.1450743675231934,1993-08-03
3.156306028366089,1993-08-04
3.1450743675231934,1993-08-05
3.1450743675231934,1993-08-06
2.8867292404174805,1993-08-09
2.9316580295562744,1993-08-10
2.8754963874816895,1993-08-11
2.8305673599243164,1993-08-12
2.8305673599243164,1993-08-13
3.010286569595337,1993-08-16
3.1226091384887695,1993-08-17
3.2012367248535156,1993-08-18
3.234933614730835,1993-08-19
3.156306028366089,1993-08-20
3.1450743675231934,1993-08-23
3.1787712574005127,1993-08-24
3.1338417530059814,1993-08-25
3.1226091384887695,1993-08-26
3.234933614730835,1993-08-27
3.2910964488983154,1993-08-30
3.324793577194214,1993-08-31
3.3697216510772705,1993-09-01
3.5157430171966553,1993-09-02
3.4932796955108643,1993-09-03
3.3921878337860107,1993-09-07
3.3135595321655273,1993-09-08
3.324793577194214,1993-09-09
3.279863119125366,1993-09-10
3.257399082183838,1993-09-13
3.324793577194214,1993-09-14
3.4595820903778076,1993-09-15
3.4595820903778076,1993-09-16
3.4371180534362793,1993-09-17
3.4146530628204346,1993-09-20
3.425884246826172,1993-09-21
3.5157430171966553,1993-09-22
3.740391731262207,1993-09-23
3.5719056129455566,1993-09-24
3.4371180534362793,1993-09-27
3.358490228652954,1993-09-28
3.4146530628204346,1993-09-29
3.470813751220703,1993-09-30
3.583137035369873,1993-10-01
3.616835594177246,1993-10-04
3.5943708419799805,1993-10-05
3.526977300643921,1993-10-06
3.5943708419799805,1993-10-07
3.5719056129455566,1993-10-08
3.684232234954834,1993-10-11
3.7516250610351562,1993-10-12
3.90887713432312,1993-10-13
3.998737096786499,1993-10-14
3.9762725830078125,1993-10-15
4.0212016105651855,1993-10-18
3.8302512168884277,1993-10-19
3.90887713432312,1993-10-20
3.9538092613220215,1993-10-21
4.088596820831299,1993-10-22
4.032434463500977,1993-10-25
3.9313433170318604,1993-10-26
4.066131114959717,1993-10-27
4.032434463500977,1993-10-28
4.099827289581299,1993-10-29
4.088596820831299,1993-11-01
4.155990123748779,1993-11-02
4.133526802062988,1993-11-03
3.9538092613220215,1993-11-04
3.9538092613220215,1993-11-05
3.9538092613220215,1993-11-08
4.111063003540039,1993-11-09
4.155990123748779,1993-11-10
4.144760608673096,1993-11-11
4.200921535491943,1993-11-12
4.223384857177734,1993-11-15
4.223384857177734,1993-11-16
4.144760608673096,1993-11-17
4.066131114959717,1993-11-18
4.043666839599609,1993-11-19
3.90887713432312,1993-11-22
3.9762725830078125,1993-11-23
4.0212016105651855,1993-11-24
4.066131114959717,1993-11-26
4.043666839599609,1993-11-29
4.066131114959717,1993-11-30
4.200921535491943,1993-12-01
4.200921535491943,1993-12-02
4.245849132537842,1993-12-03
4.178457260131836,1993-12-06
4.111063003540039,1993-12-07
4.054898262023926,1993-12-08
4.043666839599609,1993-12-09
3.9538092613220215,1993-12-10
3.998737096786499,1993-12-13
3.998737096786499,1993-12-14
3.998737096786499,1993-12-15
4.043666839599609,1993-12-16
4.043666839599609,1993-12-17
3.9762725830078125,1993-12-20
4.066131114959717,1993-12-21
4.088596820831299,1993-12-22
4.178457260131836,1993-12-23
4.335710525512695,1993-12-27
4.470498085021973,1993-12-28
4.571590423583984,1993-12-29
4.515427589416504,1993-12-30
4.448033332824707,1993-12-31
4.414336681365967,1994-01-03
4.358173847198486,1994-01-04
4.403103351593018,1994-01-05
4.425568580627441,1994-01-06
4.358173847198486,1994-01-07
4.470498085021973,1994-01-10
4.515427589416504,1994-01-11
4.4817304611206055,1994-01-12
4.492964267730713,1994-01-13
4.605288505554199,1994-01-14
4.650216102600098,1994-01-17
4.605288505554199,1994-01-18
4.470498085021973,1994-01-19
4.492964267730713,1994-01-20
4.492964267730713,1994-01-21
4.425568580627441,1994-01-24
4.492964267730713,1994-01-25
4.448033332824707,1994-01-26
4.448033332824707,1994-01-27
4.470498085021973,1994-01-28
4.380641937255859,1994-01-31
4.223384857177734,1994-02-01
3.9538092613220215,1994-02-02
3.90887713432312,1994-02-03
3.762856960296631,1994-02-04
3.9538092613220215,1994-02-07
3.8639490604400635,1994-02-08
3.796555757522583,1994-02-09
3.7516250610351562,1994-02-10
3.7740890979766846,1994-02-11
3.7516250610351562,1994-02-14
3.785320520401001,1994-02-15
3.8302512168884277,1994-02-16
3.7516250610351562,1994-02-17
3.7066941261291504,1994-02-18
3.6729979515075684,1994-02-22
3.639299154281616,1994-02-23
3.616835594177246,1994-02-24
3.616835594177246,1994-02-25
3.7516250610351562,1994-02-28
3.7066941261291504,1994-03-01
3.684232234954834,1994-03-02
3.5943708419799805,1994-03-03
3.639299154281616,1994-03-04
3.6729979515075684,1994-03-07
3.6729979515075684,1994-03-08
3.740391731262207,1994-03-09
3.7066941261291504,1994-03-10
3.6505331993103027,1994-03-11
3.5943708419799805,1994-03-14
3.526977300643921,1994-03-15
3.549441337585449,1994-03-16
3.504512071609497,1994-03-17
3.448349714279175,1994-03-18
3.425884246826172,1994-03-21
3.4146530628204346,1994-03-22
3.3921878337860107,1994-03-23
3.4371180534362793,1994-03-24
3.4371180534362793,1994-03-25
3.5157430171966553,1994-03-28
3.526977300643921,1994-03-29
3.4595820903778076,1994-03-30
3.4371180534362793,1994-03-31
3.3697216510772705,1994-04-04
3.4595820903778076,1994-04-05
3.504512071609497,1994-04-06
3.482046365737915,1994-04-07
3.4595820903778076,1994-04-08
3.403419256210327,1994-04-11
3.3809549808502197,1994-04-12
3.324793577194214,1994-04-13
3.3472580909729004,1994-04-14
3.2910964488983154,1994-04-15
3.1773672103881836,1994-04-18
3.190004348754883,1994-04-19
3.190004348754883,1994-04-20
3.3472580909729004,1994-04-21
3.7740890979766846,1994-04-22
3.717927932739258,1994-04-25
3.7516250610351562,1994-04-26
3.6505331993103027,1994-04-28
3.639299154281616,1994-04-29
3.7516250610351562,1994-05-02
3.9762725830078125,1994-05-03
3.942575454711914,1994-05-04
3.914494037628174,1994-05-05
3.90887713432312,1994-05-06
3.875180959701538,1994-05-09
3.970656633377075,1994-05-10
3.9538092613220215,1994-05-11
4.0212016105651855,1994-05-12
4.0212016105651855,1994-05-13
3.9931209087371826,1994-05-16
3.998737096786499,1994-05-17
4.155990123748779,1994-05-18
4.240233898162842,1994-05-19
4.155990123748779,1994-05-20
4.054898262023926,1994-05-23
4.111063003540039,1994-05-24
4.0212016105651855,1994-05-25
4.066131114959717,1994-05-26
4.139144420623779,1994-05-27
4.184072017669678,1994-05-31
4.155990123748779,1994-06-01
4.212153911590576,1994-06-02
4.167224407196045,1994-06-03
4.088596820831299,1994-06-06
4.009968280792236,1994-06-07
3.942575454711914,1994-06-08
3.998737096786499,1994-06-09
4.088596820831299,1994-06-10
4.088596820831299,1994-06-13
4.0212016105651855,1994-06-14
4.066131114959717,1994-06-15
4.1728410720825195,1994-06-16
4.07736349105835,1994-06-17
4.032434463500977,1994-06-20
4.066131114959717,1994-06-21
3.8527140617370605,1994-06-22
3.740391731262207,1994-06-23
3.796555757522583,1994-06-24
3.9313433170318604,1994-06-27
3.942575454711914,1994-06-28
3.9201114177703857,1994-06-29
3.8527140617370605,1994-06-30
3.942575454711914,1994-07-01
4.0212016105651855,1994-07-05
3.9201114177703857,1994-07-06
3.970656633377075,1994-07-07
3.90887713432312,1994-07-08
3.8864128589630127,1994-07-11
4.009968280792236,1994-07-12
4.178457260131836,1994-07-13
4.386256217956543,1994-07-14
4.257083415985107,1994-07-15
4.200921535491943,1994-07-18
4.391870975494385,1994-07-19
4.324478626251221,1994-07-20
4.335710525512695,1994-07-21
4.217769145965576,1994-07-22
4.195303916931152,1994-07-25
4.262700080871582,1994-07-26
4.436800003051758,1994-07-27
4.414336681365967,1994-07-28
4.4648823738098145,1994-07-29
4.504194259643555,1994-08-01
4.448033332824707,1994-08-02
4.594055652618408,1994-08-03
4.560357093811035,1994-08-04
4.565975666046143,1994-08-05
4.582822799682617,1994-08-08
4.521044731140137,1994-08-09
4.543508052825928,1994-08-10
4.650216102600098,1994-08-11
4.796237468719482,1994-08-12
4.785005569458008,1994-08-15
4.824320316314697,1994-08-16
4.931026458740234,1994-08-17
5.02088737487793,1994-08-18
4.964724540710449,1994-08-19
4.942260265350342,1994-08-22
5.0321197509765625,1994-08-23
4.785005569458008,1994-08-24
4.717612266540527,1994-08-25
4.796237468719482,1994-08-26
4.841168403625488,1994-08-29
4.8523993492126465,1994-08-30
4.740075588226318,1994-08-31
4.8523993492126465,1994-09-01
4.8523993492126465,1994-09-02
4.858017921447754,1994-09-06
4.773774147033691,1994-09-07
4.7625412940979,1994-09-08
4.638984203338623,1994-09-09
4.773774147033691,1994-09-12
4.785005569458008,1994-09-13
4.925410747528076,1994-09-14
5.065814971923828,1994-09-15
5.065814971923828,1994-09-16
5.110745429992676,1994-09-19
5.0321197509765625,1994-09-20
5.0040388107299805,1994-09-21
4.863633632659912,1994-09-22
4.863633632659912,1994-09-23
4.841168403625488,1994-09-26
4.846785068511963,1994-09-27
4.818702697753906,1994-09-28
4.773774147033691,1994-09-29
4.785005569458008,1994-09-30
4.773774147033691,1994-10-03
4.571590423583984,1994-10-04
4.738670825958252,1994-10-05
4.650216102600098,1994-10-06
4.594055652618408,1994-10-07
4.638984203338623,1994-10-10
4.824320316314697,1994-10-11
4.874866008758545,1994-10-12
4.807471752166748,1994-10-13
4.785005569458008,1994-10-14
4.785005569458008,1994-10-17
4.846785068511963,1994-10-18
5.211838245391846,1994-10-19
5.279232025146484,1994-10-20
5.239919185638428,1994-10-21
5.30169677734375,1994-10-24
5.2567667961120605,1994-10-25
5.200605392456055,1994-10-26
5.211838245391846,1994-10-27
5.099513053894043,1994-10-28
5.0096540451049805,1994-10-31
4.931026458740234,1994-11-01
4.902946949005127,1994-11-02
4.796237468719482,1994-11-03
4.828533172607422,1994-11-04
4.8523993492126465,1994-11-07
4.8523993492126465,1994-11-08
5.088279724121094,1994-11-09
5.0770487785339355,1994-11-10
5.211838245391846,1994-11-11
5.262383937835693,1994-11-14
5.02088737487793,1994-11-15
5.110745429992676,1994-11-16
5.1275954246521,1994-11-17
5.110745429992676,1994-11-18
5.099513053894043,1994-11-21
5.0321197509765625,1994-11-22
4.998423099517822,1994-11-23
4.987189292907715,1994-11-25
4.981573104858398,1994-11-28
5.16690731048584,1994-11-29
5.245535373687744,1994-11-30
5.211838245391846,1994-12-01
5.099513053894043,1994-12-02
5.043351173400879,1994-12-05
5.054583549499512,1994-12-06
5.0096540451049805,1994-12-07
4.841168403625488,1994-12-08
4.897329807281494,1994-12-09
4.9085612297058105,1994-12-12
4.886098384857178,1994-12-13
4.931026458740234,1994-12-14
4.975955963134766,1994-12-15
4.886098384857178,1994-12-16
4.869248867034912,1994-12-19
4.942260265350342,1994-12-20
5.088279724121094,1994-12-21
5.037735939025879,1994-12-22
5.262383937835693,1994-12-23
5.312928676605225,1994-12-27
5.223069667816162,1994-12-28
5.335394382476807,1994-12-29
5.30169677734375,1994-12-30
5.234302043914795,1995-01-03
5.262383937835693,1995-01-04
5.391556262969971,1995-01-05
5.267998218536377,1995-01-06
5.200605392456055,1995-01-09
5.110745429992676,1995-01-10
5.155675888061523,1995-01-11
5.0770487785339355,1995-01-12
5.206222057342529,1995-01-13
5.267998218536377,1995-01-16
5.279232025146484,1995-01-17
5.2567667961120605,1995-01-18
5.211838245391846,1995-01-19
5.189372539520264,1995-01-20
5.223069667816162,1995-01-23
5.30169677734375,1995-01-24
5.363475322723389,1995-01-25
5.515111923217773,1995-01-26
5.515111923217773,1995-01-27
5.447718143463135,1995-01-30
5.7172956466674805,1995-01-31
5.571274757385254,1995-02-01
5.560041904449463,1995-02-02
5.649901390075684,1995-02-03
5.919478893280029,1995-02-06
5.87454891204834,1995-02-07
6.357542514801025,1995-02-08
5.998105525970459,1995-02-09
6.149744033813477,1995-02-10
5.885781288146973,1995-02-13
5.919478893280029,1995-02-14
5.9082465171813965,1995-02-15
6.009339332580566,1995-02-16
5.953176021575928,1995-02-17
5.930709362030029,1995-02-21
5.897014141082764,1995-02-22
5.87454891204834,1995-02-23
5.986874580383301,1995-02-24
5.863316059112549,1995-02-27
6.200291156768799,1995-02-28
6.11043119430542,1995-03-01
6.166593074798584,1995-03-02
6.18905782699585,1995-03-03
6.104815483093262,1995-03-06
5.986874580383301,1995-03-07
6.020573139190674,1995-03-08
5.986874580383301,1995-03-09
6.031804084777832,1995-03-10
6.054267883300781,1995-03-13
5.930709362030029,1995-03-14
5.8801655769348145,1995-03-15
5.87454891204834,1995-03-16
5.919478893280029,1995-03-17
5.953176021575928,1995-03-20
6.014955043792725,1995-03-21
6.0991973876953125,1995-03-22
6.065499782562256,1995-03-23
6.065499782562256,1995-03-24
6.11043119430542,1995-03-27
