PBR,Date
2.6718549728393555,2004-02-27
2.8277130126953125,2004-03-01
2.83884596824646,2004-03-02
2.8765249252319336,2004-03-03
2.808873414993286,2004-03-04
2.8182923793792725,2004-03-05
2.83884596824646,2004-03-08
2.885946035385132,2004-03-09
2.7377946376800537,2004-03-10
2.676992893218994,2004-03-11
2.7711923122406006,2004-03-12
2.6847002506256104,2004-03-15
2.7138168811798096,2004-03-16
2.7583465576171875,2004-03-17
2.9022164344787598,2004-03-18
2.7960267066955566,2004-03-19
2.7677667140960693,2004-03-22
2.726661443710327,2004-03-23
2.7180986404418945,2004-03-24
2.718273639678955,2004-03-25
2.6989822387695312,2004-03-26
2.7217812538146973,2004-03-29
2.8322653770446777,2004-03-30
2.9374892711639404,2004-03-31
2.9532721042633057,2004-04-01
2.9725637435913086,2004-04-02
2.9673023223876953,2004-04-05
2.976071834564209,2004-04-06
2.956780433654785,2004-04-07
3.016406536102295,2004-04-08
3.0812952518463135,2004-04-12
3.025175094604492,2004-04-13
2.9646716117858887,2004-04-14
2.9094297885894775,2004-04-15
2.884877920150757,2004-04-16
2.879615545272827,2004-04-19
2.7884232997894287,2004-04-20
2.735811233520508,2004-04-21
2.7928073406219482,2004-04-22
2.8103439807891846,2004-04-23
2.7621164321899414,2004-04-26
2.777900218963623,2004-04-27
2.6612770557403564,2004-04-28
2.535886287689209,2004-04-29
2.534132480621338,2004-04-30
2.550792932510376,2004-05-03
2.6376023292541504,2004-05-04
2.718273639678955,2004-05-05
2.5253639221191406,2004-05-06
2.4069876670837402,2004-05-07
2.240382671356201,2004-05-10
2.4508299827575684,2004-05-11
2.420140504837036,2004-05-12
2.4262781143188477,2004-05-13
2.357006311416626,2004-05-14
2.2684435844421387,2004-05-17
2.2456438541412354,2004-05-18
2.2456438541412354,2004-05-19
2.161466360092163,2004-05-20
2.135160207748413,2004-05-21
2.2798421382904053,2004-05-24
2.2754576206207275,2004-05-25
2.239506483078003,2004-05-26
2.308779001235962,2004-05-27
2.2886109352111816,2004-05-28
2.3008878231048584,2004-06-01
2.314039707183838,2004-06-02
2.2754576206207275,2004-06-03
2.2982571125030518,2004-06-04
2.355253219604492,2004-06-07
2.307025194168091,2004-06-08
2.271951198577881,2004-06-09
2.284226655960083,2004-06-10
2.240382671356201,2004-06-14
2.3710358142852783,2004-06-15
2.3631439208984375,2004-06-16
2.367528200149536,2004-06-17
2.3543756008148193,2004-06-18
2.34385347366333,2004-06-21
2.347360849380493,2004-06-22
2.4657368659973145,2004-06-23
2.4815211296081543,2004-06-24
2.4157559871673584,2004-06-25
2.3806815147399902,2004-06-28
2.4359235763549805,2004-06-29
2.4613523483276367,2004-06-30
2.4341695308685303,2004-07-01
2.459599256515503,2004-07-02
2.4026026725769043,2004-07-06
2.39558744430542,2004-07-07
2.36051344871521,2004-07-08
2.3999733924865723,2004-07-09
2.3999733924865723,2004-07-12
2.3806815147399902,2004-07-13
2.4061102867126465,2004-07-14
2.4552149772644043,2004-07-15
2.5604381561279297,2004-07-16
2.5183489322662354,2004-07-19
2.489412546157837,2004-07-20
2.4692447185516357,2004-07-21
2.3929572105407715,2004-07-22
2.383312463760376,2004-07-23
2.355253219604492,2004-07-26
2.4192636013031006,2004-07-27
2.4508299827575684,2004-07-28
2.491166830062866,2004-07-29
2.479766368865967,2004-07-30
2.454338312149048,2004-08-02
2.4569687843322754,2004-08-03
2.4902894496917725,2004-08-04
2.4254019260406494,2004-08-05
2.4990580081939697,2004-08-06
2.513965129852295,2004-08-09
2.5569310188293457,2004-08-10
2.529747486114502,2004-08-11
2.5578079223632812,2004-08-12
2.527994155883789,2004-08-13
2.608665943145752,2004-08-16
2.6183111667633057,2004-08-17
2.6568925380706787,2004-08-18
2.663908004760742,2004-08-19
2.7533483505249023,2004-08-20
2.731426477432251,2004-08-23
2.7138895988464355,2004-08-24
2.740194797515869,2004-08-25
2.670045852661133,2004-08-26
2.670045852661133,2004-08-27
2.6577701568603516,2004-08-30
2.6963515281677246,2004-08-31
2.7226574420928955,2004-09-01
2.755100727081299,2004-09-02
2.7498397827148438,2004-09-03
2.762993812561035,2004-09-07
2.815605640411377,2004-09-08
2.8541877269744873,2004-09-09
2.815605640411377,2004-09-10
2.8419108390808105,2004-09-13
2.8866312503814697,2004-09-14
2.865586519241333,2004-09-15
2.9076757431030273,2004-09-16
2.9637949466705322,2004-09-17
2.979578733444214,2004-09-20
3.03832745552063,2004-09-21
2.9857163429260254,2004-09-22
3.070772409439087,2004-09-23
3.1417975425720215,2004-09-24
3.1610889434814453,2004-09-27
3.1805951595306396,2004-09-28
3.2031710147857666,2004-09-29
3.183304786682129,2004-09-30
3.3160560131073,2004-10-01
3.348565101623535,2004-10-04
3.3621110916137695,2004-10-05
3.3928146362304688,2004-10-06
3.3964285850524902,2004-10-07
3.389202833175659,2004-10-08
3.3684334754943848,2004-10-11
3.2925751209259033,2004-10-12
3.1634364128112793,2004-10-13
3.109252691268921,2004-10-14
3.1896255016326904,2004-10-15
3.2302639484405518,2004-10-18
3.144473075866699,2004-10-19
3.138150691986084,2004-10-20
3.232973098754883,2004-10-21
3.2230398654937744,2004-10-22
3.2013659477233887,2004-10-25
3.225748300552368,2004-10-26
3.2474212646484375,2004-10-27
3.182401180267334,2004-10-28
3.2067854404449463,2004-10-29
3.2158145904541016,2004-11-01
3.1977529525756836,2004-11-02
3.2411017417907715,2004-11-03
3.288060426712036,2004-11-04
3.361208915710449,2004-11-05
3.301604747772217,2004-11-08
3.282641649246216,2004-11-09
3.314249277114868,2004-11-10
3.324183702468872,2004-11-11
3.395524501800537,2004-11-12
3.3205697536468506,2004-11-15
3.2302639484405518,2004-11-16
3.2600653171539307,2004-11-17
3.2420034408569336,2004-11-18
3.2230398654937744,2004-11-19
3.2609665393829346,2004-11-22
3.228456735610962,2004-11-23
3.228456735610962,2004-11-24
3.3413398265838623,2004-11-26
3.3115394115448,2004-11-29
3.446096658706665,2004-11-30
3.4921514987945557,2004-12-01
3.3810744285583496,2004-12-02
3.4009430408477783,2004-12-03
3.406360387802124,2004-12-06
3.29618763923645,2004-12-07
3.3160560131073,2004-12-08
3.2221364974975586,2004-12-09
3.2546463012695312,2004-12-10
3.309732675552368,2004-12-13
3.3088300228118896,2004-12-14
3.4153928756713867,2004-12-15
3.413586139678955,2004-12-16
3.417198657989502,2004-12-17
3.490347146987915,2004-12-20
3.5364019870758057,2004-12-21
3.5481443405151367,2004-12-22
3.5725257396698,2004-12-23
3.5580766201019287,2004-12-27
3.576136350631714,2004-12-28
3.64567494392395,2004-12-29
3.614067316055298,2004-12-30
3.592392683029175,2004-12-31
3.4948620796203613,2005-01-03
3.408167600631714,2005-01-04
3.3783669471740723,2005-01-05
3.4000415802001953,2005-01-06
3.427131414413452,2005-01-07
3.437065839767456,2005-01-10
3.427131414413452,2005-01-11
3.4506123065948486,2005-01-12
3.493056297302246,2005-01-13
3.531888008117676,2005-01-14
3.4822189807891846,2005-01-18
3.4822189807891846,2005-01-19
3.4108762741088867,2005-01-20
3.467771291732788,2005-01-21
3.54001522064209,2005-01-24
3.5680091381073,2005-01-25
3.6212897300720215,2005-01-26
3.6059391498565674,2005-01-27
3.59419846534729,2005-01-28
3.67095947265625,2005-01-31
3.711596727371216,2005-02-01
3.733272075653076,2005-02-02
3.8280930519104004,2005-02-03
3.8416402339935303,2005-02-04
3.9527158737182617,2005-02-07
4.077337741851807,2005-02-08
4.054763317108154,2005-02-09
4.050246238708496,2005-02-10
4.023155212402344,2005-02-11
4.032186985015869,2005-02-14
3.9969654083251953,2005-02-15
4.071016311645508,2005-02-16
4.050246238708496,2005-02-17
4.081854343414307,2005-02-18
4.185705661773682,2005-02-22
4.257952690124512,2005-02-23
4.353675842285156,2005-02-24
4.498166561126709,2005-02-25
4.406957626342773,2005-02-28
4.198349952697754,2005-03-01
4.305813312530518,2005-03-02
4.334712028503418,2005-03-03
4.474687576293945,2005-03-04
4.443080425262451,2005-03-07
4.374446868896484,2005-03-08
4.243503093719482,2005-03-09
4.1405534744262695,2005-03-10
4.094496250152588,2005-03-11
4.014124393463135,2005-03-14
3.916593074798584,2005-03-15
3.9355578422546387,2005-03-16
4.081854343414307,2005-03-17
4.0430216789245605,2005-03-18
4.024960994720459,2005-03-21
3.905756711959839,2005-03-22
3.811838150024414,2005-03-23
3.85066819190979,2005-03-24
3.8055167198181152,2005-03-28
3.7630720138549805,2005-03-29
3.882277011871338,2005-03-30
3.9897408485412598,2005-03-31
4.046635627746582,2005-04-01
4.030378818511963,2005-04-04
3.995159149169922,2005-04-05
4.024960994720459,2005-04-06
4.045732021331787,2005-04-07
4.005093574523926,2005-04-08
3.998772621154785,2005-04-11
3.992450714111328,2005-04-12
3.925623655319214,2005-04-13
3.8353168964385986,2005-04-14
3.714306592941284,2005-04-15
3.7025673389434814,2005-04-18
3.8461546897888184,2005-04-19
3.8154513835906982,2005-04-20
3.9220118522644043,2005-04-21
3.849766492843628,2005-04-22
3.95090913772583,2005-04-25
3.9608423709869385,2005-04-26
3.8362209796905518,2005-04-27
3.7395923137664795,2005-04-28
3.7865514755249023,2005-04-29
3.866020917892456,2005-05-02
3.858797073364258,2005-05-03
3.9608423709869385,2005-05-04
4.033991813659668,2005-05-05
4.101720333099365,2005-05-06
4.1522932052612305,2005-05-09
4.035796642303467,2005-05-10
4.072824001312256,2005-05-11
3.9193029403686523,2005-05-12
3.8181586265563965,2005-05-13
3.854280948638916,2005-05-16
3.95090913772583,2005-05-17
4.018640041351318,2005-05-18
4.102625846862793,2005-05-19
4.117977142333984,2005-05-20
4.072824001312256,2005-05-23
4.1197829246521,2005-05-24
4.184804916381836,2005-05-25
4.2425994873046875,2005-05-26
4.272400856018066,2005-05-27
4.262467384338379,2005-05-31
4.321165084838867,2005-06-01
4.391605854034424,2005-06-02
4.365415096282959,2005-06-03
4.291365623474121,2005-06-06
4.180287837982178,2005-06-07
4.190222263336182,2005-06-08
4.2082839012146,2005-06-09
4.266983509063721,2005-06-10
4.279625415802002,2005-06-13
4.352774143218994,2005-06-14
4.367222785949707,2005-06-15
4.481912136077881,2005-06-16
4.6182756423950195,2005-06-17
4.707677841186523,2005-06-20
4.6823930740356445,2005-06-21
4.714902400970459,2005-06-22
4.6381425857543945,2005-06-23
4.576733589172363,2005-06-24
4.783535957336426,2005-06-27
4.761861801147461,2005-06-28
4.735672473907471,2005-06-29
4.707677841186523,2005-06-30
4.786240577697754,2005-07-01
4.850484848022461,2005-07-05
4.793582916259766,2005-07-06
4.77247428894043,2005-07-07
4.855073928833008,2005-07-08
4.855073928833008,2005-07-11
4.900046348571777,2005-07-12
4.874347686767578,2005-07-13
4.781651973724365,2005-07-14
4.681613445281982,2005-07-15
4.675188064575195,2005-07-18
4.627462863922119,2005-07-19
4.686202049255371,2005-07-20
4.702722549438477,2005-07-21
4.759624004364014,2005-07-22
4.546699047088623,2005-07-25
4.601766586303711,2005-07-26
4.691709041595459,2005-07-27
4.839471817016602,2005-07-28
4.824788570404053,2005-07-29
4.972548961639404,2005-08-01
5.127655029296875,2005-08-02
5.233201503753662,2005-08-03
5.176299095153809,2005-08-04
5.20107889175415,2005-08-05
5.264405250549316,2005-08-08
5.414005279541016,2005-08-09
5.50211238861084,2005-08-10
5.437865734100342,2005-08-11
5.477330684661865,2005-08-12
5.536068916320801,2005-08-15
5.361689567565918,2005-08-16
5.277255535125732,2005-08-17
5.221269130706787,2005-08-18
5.190065860748291,2005-08-19
5.3717851638793945,2005-08-22
5.23870849609375,2005-08-23
5.313965797424316,2005-08-24
5.40574312210083,2005-08-25
5.276335716247559,2005-08-26
5.404826641082764,2005-08-29
5.521385192871094,2005-08-30
5.741653919219971,2005-08-31
5.723298072814941,2005-09-01
5.737063407897949,2005-09-02
5.862800121307373,2005-09-06
5.776528358459473,2005-09-07
5.859129905700684,2005-09-08
6.093163013458252,2005-09-09
6.098672389984131,2005-09-12
6.002303123474121,2005-09-13
6.094082832336426,2005-09-14
6.219817638397217,2005-09-15
6.302417755126953,2005-09-16
6.4244842529296875,2005-09-19
6.418060779571533,2005-09-20
6.724599838256836,2005-09-21
6.555726528167725,2005-09-22
6.499740123748779,2005-09-23
6.514427661895752,2005-09-26
6.539206504821777,2005-09-27
6.733778476715088,2005-09-28
6.653927803039551,2005-09-29
6.5612335205078125,2005-09-30
6.624558448791504,2005-10-03
6.25010347366333,2005-10-04
5.907771110534668,2005-10-05
5.631519317626953,2005-10-06
5.862800121307373,2005-10-07
5.7930498123168945,2005-10-10
5.9169511795043945,2005-10-11
5.862800121307373,2005-10-12
5.745323657989502,2005-10-13
5.708611011505127,2005-10-14
5.818747043609619,2005-10-17
5.6030683517456055,2005-10-18
5.763679504394531,2005-10-19
5.410332679748535,2005-10-20
5.56911039352417,2005-10-21
5.794883728027344,2005-10-24
5.804062843322754,2005-10-25
5.804981231689453,2005-10-26
5.574617385864258,2005-10-27
5.7177910804748535,2005-10-28
5.8646368980407715,2005-10-31
5.8921685218811035,2005-11-01
5.920621395111084,2005-11-02
6.149148464202881,2005-11-03
5.965590953826904,2005-11-04
5.855457305908203,2005-11-07
5.997713565826416,2005-11-08
6.018824100494385,2005-11-09
5.81782865524292,2005-11-10
5.7278852462768555,2005-11-11
5.695763111114502,2005-11-14
5.7141194343566895,2005-11-15
5.89951229095459,2005-11-16
5.989455699920654,2005-11-17
5.961920738220215,2005-11-18
6.004138946533203,2005-11-21
6.168420791625977,2005-11-22
6.221653938293457,2005-11-23
6.2106404304504395,2005-11-25
6.012399196624756,2005-11-28
6.171177864074707,2005-11-29
6.204216480255127,2005-11-30
6.4391703605651855,2005-12-01
6.6080403327941895,2005-12-02
6.619054317474365,2005-12-05
6.736530780792236,2005-12-06
6.587851047515869,2005-12-07
6.580506324768066,2005-12-08
6.528193473815918,2005-12-09
6.531864643096924,2005-12-12
6.531864643096924,2005-12-13
6.56857442855835,2005-12-14
6.4483466148376465,2005-12-15
6.347390651702881,2005-12-16
6.163834095001221,2005-12-19
6.267543315887451,2005-12-20
6.472208023071289,2005-12-21
6.404292583465576,2005-12-22
6.43825101852417,2005-12-23
6.311596870422363,2005-12-27
6.336375713348389,2005-12-28
6.499740123748779,2005-12-29
6.541040897369385,2005-12-30
6.939763069152832,2006-01-03
7.066074371337891,2006-01-04
7.055859565734863,2006-01-05
7.2722601890563965,2006-01-06
7.483094215393066,2006-01-09
7.430152893066406,2006-01-10
7.6577019691467285,2006-01-11
7.787729740142822,2006-01-12
7.7756547927856445,2006-01-13
7.706927299499512,2006-01-17
7.647484302520752,2006-01-18
7.871316909790039,2006-01-19
7.9827704429626465,2006-01-20
8.231680870056152,2006-01-23
8.374710083007812,2006-01-24
8.072858810424805,2006-01-25
8.398859977722168,2006-01-26
8.363567352294922,2006-01-27
8.59111213684082,2006-01-30
8.77686882019043,2006-01-31
8.512167930603027,2006-02-01
8.266046524047852,2006-02-02
8.242826461791992,2006-02-03
8.503808975219727,2006-02-06
8.080289840698242,2006-02-07
8.016207695007324,2006-02-08
7.987415313720703,2006-02-09
7.810947418212891,2006-02-10
7.71899938583374,2006-02-13
7.81744909286499,2006-02-14
7.862030982971191,2006-02-15
8.357065200805664,2006-02-16
8.47130298614502,2006-02-17
8.363567352294922,2006-02-21
8.238179206848145,2006-02-22
8.32548713684082,2006-02-23
8.50288200378418,2006-02-24
8.2279634475708,2006-02-27
8.130444526672363,2006-02-28
8.563248634338379,2006-03-01
8.61247444152832,2006-03-02
8.621764183044434,2006-03-03
8.317126274108887,2006-03-06
7.992056369781494,2006-03-07
7.951189994812012,2006-03-08
7.738504409790039,2006-03-09
7.860171794891357,2006-03-10
7.9214701652526855,2006-03-13
8.205673217773438,2006-03-14
8.408145904541016,2006-03-15
8.394213676452637,2006-03-16
8.209390640258789,2006-03-17
8.149948120117188,2006-03-20
8.023635864257812,2006-03-21
7.904754161834717,2006-03-22
7.9224019050598145,2006-03-23
7.964191436767578,2006-03-24
7.919615268707275,2006-03-27
7.679989814758301,2006-03-28
7.9056806564331055,2006-03-29
8.020849227905273,2006-03-30
8.049643516540527,2006-03-31
8.303197860717773,2006-04-03
8.315892219543457,2006-04-04
8.472922325134277,2006-04-05
8.576350212097168,2006-04-06
8.439068794250488,2006-04-07
8.362905502319336,2006-04-10
8.366663932800293,2006-04-11
8.361024856567383,2006-04-12
8.353499412536621,2006-04-13
8.518990516662598,2006-04-17
9.033329010009766,2006-04-18
9.249591827392578,2006-04-19
9.109490394592285,2006-04-20
9.358667373657227,2006-04-21
9.129239082336426,2006-04-24
8.974088668823242,2006-04-25
9.122655868530273,2006-04-26
9.033329010009766,2006-04-27
9.292844772338867,2006-04-28
9.38781452178955,2006-05-01
9.606900215148926,2006-05-02
9.55048656463623,2006-05-03
9.527918815612793,2006-05-04
9.891810417175293,2006-05-05
9.85701847076416,2006-05-08
10.053536415100098,2006-05-09
10.047898292541504,2006-05-10
9.778034210205078,2006-05-11
9.463038444519043,2006-05-12
9.147103309631348,2006-05-15
9.283445358276367,2006-05-16
8.78509521484375,2006-05-17
8.566003799438477,2006-05-18
8.439068794250488,2006-05-19
7.983971118927002,2006-05-22
7.983028888702393,2006-05-23
7.747016906738281,2006-05-24
8.086458206176758,2006-05-25
8.523694038391113,2006-05-26
8.060132026672363,2006-05-30
8.166382789611816,2006-05-31
8.298962593078613,2006-06-01
8.39863395690918,2006-06-02
8.081757545471191,2006-06-05
8.02346134185791,2006-06-06
7.691539764404297,2006-06-07
7.583406448364258,2006-06-08
7.400991916656494,2006-06-09
6.965637683868408,2006-06-12
6.5989251136779785,2006-06-13
6.873488903045654,2006-06-14
7.378423690795898,2006-06-15
7.434842109680176,2006-06-16
7.196008205413818,2006-06-19
7.217634677886963,2006-06-20
7.501603603363037,2006-06-21
7.504421710968018,2006-06-22
7.7047038078308105,2006-06-23
7.705642223358154,2006-06-26
7.603153228759766,2006-06-27
7.801553249359131,2006-06-28
8.264174461364746,2006-06-29
8.39769458770752,2006-06-30
8.425902366638184,2006-07-03
8.244428634643555,2006-07-05
8.323412895202637,2006-07-06
8.200233459472656,2006-07-07
8.209636688232422,2006-07-10
8.423083305358887,2006-07-11
8.352561950683594,2006-07-12
8.199292182922363,2006-07-13
8.424020767211914,2006-07-14
8.086458206176758,2006-07-17
8.082698822021484,2006-07-18
8.280155181884766,2006-07-19
8.053548812866211,2006-07-20
7.956698894500732,2006-07-21
8.312128067016602,2006-07-24
8.377948760986328,2006-07-25
8.465394020080566,2006-07-26
8.517108917236328,2006-07-27
8.718330383300781,2006-07-28
8.639347076416016,2006-07-31
8.639347076416016,2006-08-01
8.840571403503418,2006-08-02
8.881001472473145,2006-08-03
8.806718826293945,2006-08-04
8.876302719116211,2006-08-07
8.903568267822266,2006-08-08
8.896987915039062,2006-08-09
8.927074432373047,2006-08-10
8.863137245178223,2006-08-11
8.63652515411377,2006-08-14
8.771928787231445,2006-08-15
8.782272338867188,2006-08-16
8.629944801330566,2006-08-17
8.70422649383545,2006-08-18
8.710810661315918,2006-08-21
8.707990646362305,2006-08-22
8.399575233459473,2006-08-23
8.471034049987793,2006-08-24
8.53215503692627,2006-08-25
8.464452743530273,2006-08-28
8.443767547607422,2006-08-29
8.41556167602539,2006-08-30
8.430603981018066,2006-08-31
8.526512145996094,2006-09-01
8.506768226623535,2006-09-05
8.12218952178955,2006-09-06
8.077056884765625,2006-09-07
7.8748955726623535,2006-09-08
7.507242679595947,2006-09-11
7.489378929138184,2006-09-12
7.747016906738281,2006-09-13
7.543915271759033,2006-09-14
7.451763153076172,2006-09-15
7.74889612197876,2006-09-18
7.540155410766602,2006-09-19
7.25054407119751,2006-09-20
7.240202903747559,2006-09-21
7.209171295166016,2006-09-22
7.223278999328613,2006-09-25
7.432958602905273,2006-09-26
7.6821370124816895,2006-09-27
7.842923641204834,2006-09-28
7.88241720199585,2006-09-29
7.7865071296691895,2006-10-02
7.382188320159912,2006-10-03
7.598451614379883,2006-10-04
7.639822959899902,2006-10-05
7.662388324737549,2006-10-06
7.715044975280762,2006-10-09
7.79026985168457,2006-10-10
7.78557014465332,2006-10-11
7.957642078399658,2006-10-12
8.08834171295166,2006-10-13
8.209636688232422,2006-10-16
8.008418083190918,2006-10-17
7.971744537353516,2006-10-18
8.12218952178955,2006-10-19
8.05073070526123,2006-10-20
7.981146335601807,2006-10-23
8.176729202270508,2006-10-24
8.472922325134277,2006-10-25
8.450350761413574,2006-10-26
8.369485855102539,2006-10-27
8.191770553588867,2006-10-30
8.345979690551758,2006-10-31
8.380556106567383,2006-11-01
8.354622840881348,2006-11-02
8.542885780334473,2006-11-03
8.678319931030273,2006-11-06
8.655263900756836,2006-11-07
8.832964897155762,2006-11-08
8.862739562988281,2006-11-09
8.921331405639648,2006-11-10
8.590911865234375,2006-11-13
8.729227066040039,2006-11-14
8.787817001342773,2006-11-15
8.571702003479004,2006-11-16
8.577466011047363,2006-11-17
8.526556015014648,2006-11-20
8.759002685546875,2006-11-21
8.758040428161621,2006-11-22
8.692726135253906,2006-11-24
8.556333541870117,2006-11-27
8.703291893005371,2006-11-28
9.023146629333496,2006-11-29
9.043316841125488,2006-11-30
9.019304275512695,2006-12-01
9.180672645568848,2006-12-04
9.337240219116211,2006-12-05
9.247910499572754,2006-12-06
9.349722862243652,2006-12-07
9.434249877929688,2006-12-08
9.431370735168457,2006-12-11
9.295936584472656,2006-12-12
9.27768611907959,2006-12-13
9.357409477233887,2006-12-14
9.378539085388184,2006-12-15
9.228697776794434,2006-12-18
9.340118408203125,2006-12-19
9.441935539245605,2006-12-20
9.434249877929688,2006-12-21
9.42560863494873,2006-12-22
9.534146308898926,2006-12-26
9.765628814697266,2006-12-27
9.772355079650879,2006-12-28
9.892419815063477,2006-12-29
9.657238006591797,2007-01-03
9.386882781982422,2007-01-04
9.245405197143555,2007-01-05
9.303547859191895,2007-01-08
9.05935287475586,2007-01-09
9.02543830871582,2007-01-10
9.041912078857422,2007-01-11
9.147537231445312,2007-01-12
8.938227653503418,2007-01-16
8.950826644897461,2007-01-17
8.811285972595215,2007-01-18
9.165945053100586,2007-01-19
9.145597457885742,2007-01-22
9.51479434967041,2007-01-23
9.57778263092041,2007-01-24
9.359752655029297,2007-01-25
9.435334205627441,2007-01-26
9.181451797485352,2007-01-29
9.38785171508789,2007-01-30
9.523513793945312,2007-01-31
9.622354507446289,2007-02-01
9.637860298156738,2007-02-02
9.631074905395508,2007-02-05
9.554521560668945,2007-02-06
9.322928428649902,2007-02-07
9.358779907226562,2007-02-08
9.239594459533691,2007-02-09
9.149474143981934,2007-02-12
9.325836181640625,2007-02-13
9.14462661743164,2007-02-14
9.065169334411621,2007-02-15
9.113621711730957,2007-02-16
9.044821739196777,2007-02-20
9.112651824951172,2007-02-21
9.268659591674805,2007-02-22
9.264786720275879,2007-02-23
9.37040901184082,2007-02-26
8.690155982971191,2007-02-27
8.775432586669922,2007-02-28
8.640735626220703,2007-03-01
8.379103660583496,2007-03-02
8.190144538879395,2007-03-05
8.508951187133789,2007-03-06
8.491509437561035,2007-03-07
8.653336524963379,2007-03-08
8.747331619262695,2007-03-09
8.69791030883789,2007-03-12
8.449841499328613,2007-03-13
8.542868614196777,2007-03-14
8.484724044799805,2007-03-15
8.35100269317627,2007-03-16
8.511859893798828,2007-03-19
8.63298511505127,2007-03-20
9.04288387298584,2007-03-21
9.164007186889648,2007-03-22
9.210524559020996,2007-03-23
9.279319763183594,2007-03-26
9.204705238342285,2007-03-27
9.147537231445312,2007-03-28
9.818093299865723,2007-03-29
9.642705917358398,2007-03-30
9.771583557128906,2007-04-02
9.742315292358398,2007-04-03
9.881814956665039,2007-04-04
9.96473217010498,2007-04-05
10.010581016540527,2007-04-09
10.125687599182129,2007-04-10
9.967659950256348,2007-04-11
10.189095497131348,2007-04-12
10.331520080566406,2007-04-13
10.494426727294922,2007-04-16
10.260308265686035,2007-04-17
10.216410636901855,2007-04-18
10.044722557067871,2007-04-19
10.153000831604004,2007-04-20
10.042771339416504,2007-04-23
10.009607315063477,2007-04-24
10.304204940795898,2007-04-25
10.107155799865723,2007-04-26
9.989120483398438,2007-04-27
9.874982833862305,2007-04-30
9.905227661132812,2007-05-01
9.956927299499512,2007-05-02
10.013507843017578,2007-05-03
9.954000473022461,2007-05-04
9.789139747619629,2007-05-07
9.834989547729492,2007-05-08
9.9149808883667,2007-05-09
9.686715126037598,2007-05-10
9.969611167907715,2007-05-11
9.932539939880371,2007-05-14
10.055452346801758,2007-05-15
10.388097763061523,2007-05-16
10.402730941772461,2007-05-17
10.4758939743042,2007-05-18
10.617342948913574,2007-05-21
10.60075855255127,2007-05-22
10.654410362243652,2007-05-23
10.342249870300293,2007-05-24
10.51393985748291,2007-05-25
10.424193382263184,2007-05-29
10.552958488464355,2007-05-30
10.551008224487305,2007-05-31
10.848536491394043,2007-06-01
10.919747352600098,2007-06-04
10.89731216430664,2007-06-05
10.680745124816895,2007-06-06
10.400781631469727,2007-06-07
10.685626029968262,2007-06-08
10.91388988494873,2007-06-11
10.888531684875488,2007-06-12
11.234831809997559,2007-06-13
11.544068336486816,2007-06-14
11.84842586517334,2007-06-15
11.93426513671875,2007-06-18
12.040595054626465,2007-06-19
11.786965370178223,2007-06-20
12.017181396484375,2007-06-21
11.852324485778809,2007-06-22
11.702098846435547,2007-06-25
11.620156288146973,2007-06-26
11.75672435760498,2007-06-27
11.820130348205566,2007-06-28
11.829883575439453,2007-06-29
12.271791458129883,2007-07-02
12.558588027954102,2007-07-03
12.691254615783691,2007-07-05
12.8297758102417,2007-07-06
13.0560884475708,2007-07-09
12.654186248779297,2007-07-10
12.835628509521484,2007-07-11
13.333130836486816,2007-07-12
13.481407165527344,2007-07-13
13.378008842468262,2007-07-16
13.50872802734375,2007-07-17
13.559452056884766,2007-07-18
13.703825950622559,2007-07-19
13.63163948059082,2007-07-20
13.96330738067627,2007-07-23
13.143884658813477,2007-07-24
13.44629192352295,2007-07-25
12.581995010375977,2007-07-26
12.39665412902832,2007-07-27
12.849285125732422,2007-07-30
12.66199016571045,2007-07-31
12.445428848266602,2007-08-01
12.720521926879883,2007-08-02
12.0513277053833,2007-08-03
12.195701599121094,2007-08-06
12.20350456237793,2007-08-07
12.56053352355957,2007-08-08
12.078641891479492,2007-08-09
11.76452922821045,2007-08-10
11.735264778137207,2007-08-13
11.411396980285645,2007-08-14
10.8104887008667,2007-08-15
10.449557304382324,2007-08-16
10.551008224487305,2007-08-17
10.588851928710938,2007-08-20
10.624333381652832,2007-08-21
11.26691722869873,2007-08-22
11.30831241607666,2007-08-23
11.684794425964355,2007-08-24
11.759699821472168,2007-08-27
11.192018508911133,2007-08-28
11.607918739318848,2007-08-29
11.686765670776367,2007-08-30
12.189401626586914,2007-08-31
12.717659950256348,2007-09-04
12.552090644836426,2007-09-05
12.877326965332031,2007-09-06
12.642759323120117,2007-09-07
12.571798324584961,2007-09-10
13.072465896606445,2007-09-11
13.176936149597168,2007-09-12
13.462745666503906,2007-09-13
13.228180885314941,2007-09-14
13.090202331542969,2007-09-17
13.916104316711426,2007-09-18
14.01465892791748,2007-09-19
13.922014236450195,2007-09-20
14.408880233764648,2007-09-21
14.730183601379395,2007-09-24
14.655266761779785,2007-09-25
14.870124816894531,2007-09-26
15.159884452819824,2007-09-27
14.881953239440918,2007-09-28
15.40035629272461,2007-10-01
15.297856330871582,2007-10-02
14.732146263122559,2007-10-03
15.010071754455566,2007-10-04
15.656436920166016,2007-10-05
15.67232894897461,2007-10-08
16.115278244018555,2007-10-09
16.562210083007812,2007-10-10
16.373506546020508,2007-10-11
16.70125389099121,2007-10-12
16.89790153503418,2007-10-15
16.691328048706055,2007-10-16
16.917768478393555,2007-10-17
17.17202377319336,2007-10-18
16.031848907470703,2007-10-19
15.84712028503418,2007-10-22
