NUE,Date
1.8533711433410645,1989-12-29
1.8841322660446167,1990-01-02
1.9148938655853271,1990-01-03
1.9110485315322876,1990-01-04
1.8956680297851562,1990-01-05
1.9341206550598145,1990-01-08
1.8687511682510376,1990-01-09
1.8649067878723145,1990-01-10
1.8610608577728271,1990-01-11
1.8226101398468018,1990-01-12
1.776467204093933,1990-01-15
1.7649322748184204,1990-01-16
1.749551773071289,1990-01-17
1.7187912464141846,1990-01-18
1.6841824054718018,1990-01-19
1.599590539932251,1990-01-22
1.6034342050552368,1990-01-23
1.5765185356140137,1990-01-24
1.5457580089569092,1990-01-25
1.5419127941131592,1990-01-26
1.5265324115753174,1990-01-29
1.4957711696624756,1990-01-30
1.5688282251358032,1990-01-31
1.5688282251358032,1990-02-01
1.599590539932251,1990-02-02
1.5918993949890137,1990-02-05
1.5611387491226196,1990-02-06
1.5842093229293823,1990-02-07
1.5611387491226196,1990-02-08
1.5918993949890137,1990-02-09
1.5688282251358032,1990-02-12
1.5572929382324219,1990-02-13
1.5611387491226196,1990-02-14
1.5649839639663696,1990-02-15
1.549602746963501,1990-02-16
1.4996150732040405,1990-02-20
1.5419127941131592,1990-02-21
1.5149966478347778,1990-02-22
1.4996150732040405,1990-02-23
1.5534478425979614,1990-02-26
1.6418864727020264,1990-02-27
1.6918745040893555,1990-02-28
1.7533971071243286,1990-03-01
1.811073660850525,1990-03-02
1.8033839464187622,1990-03-05
1.7841572761535645,1990-03-06
1.7995390892028809,1990-03-07
1.8264551162719727,1990-03-08
1.8149192333221436,1990-03-09
1.8303000926971436,1990-03-12
1.7841572761535645,1990-03-13
1.7803128957748413,1990-03-14
1.7803128957748413,1990-03-15
1.8533711433410645,1990-03-16
1.8918225765228271,1990-03-19
1.9072043895721436,1990-03-20
1.9456554651260376,1990-03-21
1.9302746057510376,1990-03-22
2.0110228061676025,1990-03-23
1.9954591989517212,1990-03-26
1.9877561330795288,1990-03-27
2.0108683109283447,1990-03-28
2.0031650066375732,1990-03-29
2.026277542114258,1990-03-30
1.9839035272598267,1990-04-02
2.0031650066375732,1990-04-03
1.9954591989517212,1990-04-04
2.0108683109283447,1990-04-05
2.0185739994049072,1990-04-06
2.0031650066375732,1990-04-09
1.9877561330795288,1990-04-10
1.9492331743240356,1990-04-11
1.9954591989517212,1990-04-12
1.9723453521728516,1990-04-16
1.953086018562317,1990-04-17
1.9261195659637451,1990-04-18
1.8837456703186035,1990-04-19
1.8567790985107422,1990-04-20
1.8644835948944092,1990-04-23
1.8953015804290771,1990-04-24
1.8953015804290771,1990-04-25
1.9145629405975342,1990-04-26
1.9723453521728516,1990-04-27
1.9723453521728516,1990-04-30
1.9723453521728516,1990-05-01
1.964641809463501,1990-05-02
1.9723453521728516,1990-05-03
1.9569380283355713,1990-05-04
1.9492331743240356,1990-05-07
1.953086018562317,1990-05-08
1.999312162399292,1990-05-09
2.007017135620117,1990-05-10
2.007017135620117,1990-05-11
2.022425413131714,1990-05-14
1.999312162399292,1990-05-15
1.9916070699691772,1990-05-16
2.0339818000793457,1990-05-17
2.022425413131714,1990-05-18
2.1187312602996826,1990-05-21
2.1264352798461914,1990-05-22
2.1880719661712646,1990-05-23
2.184221029281616,1990-05-24
2.1649584770202637,1990-05-25
2.215038299560547,1990-05-29
2.21889066696167,1990-05-30
2.230445623397827,1990-05-31
2.215038299560547,1990-06-01
2.238152265548706,1990-06-04
2.272820234298706,1990-06-05
2.265115976333618,1990-06-06
2.2959342002868652,1990-06-07
2.288231372833252,1990-06-08
2.284379005432129,1990-06-11
2.2805256843566895,1990-06-12
2.2959342002868652,1990-06-13
2.288231372833252,1990-06-14
2.272820234298706,1990-06-15
2.2034809589385986,1990-06-18
2.1765146255493164,1990-06-19
2.1765146255493164,1990-06-20
2.2034809589385986,1990-06-21
2.1495490074157715,1990-06-22
2.1339592933654785,1990-06-25
2.1532540321350098,1990-06-26
2.1146650314331055,1990-06-27
2.1378173828125,1990-06-28
2.1532540321350098,1990-06-29
2.1841259002685547,1990-07-02
2.1879842281341553,1990-07-03
2.211136817932129,1990-07-05
2.2227156162261963,1990-07-06
2.23429012298584,1990-07-09
2.2844550609588623,1990-07-10
2.388646364212036,1990-07-11
2.5121302604675293,1990-07-12
2.4233763217926025,1990-07-13
2.4272356033325195,1990-07-16
2.4619648456573486,1990-07-17
2.446528673171997,1990-07-18
2.400223731994629,1990-07-19
2.3925042152404785,1990-07-20
2.2767374515533447,1990-07-23
2.2690203189849854,1990-07-24
2.346198558807373,1990-07-25
2.3732099533081055,1990-07-26
2.3809287548065186,1990-07-27
2.407939910888672,1990-07-30
2.4542460441589355,1990-07-31
2.458106756210327,1990-08-01
2.400223731994629,1990-08-02
2.2767374515533447,1990-08-03
2.214995861053467,1990-08-06
2.130100965499878,1990-08-07
2.130100965499878,1990-08-08
2.091512441635132,1990-08-09
2.0606400966644287,1990-08-10
2.1185243129730225,1990-08-13
2.1146650314331055,1990-08-14
2.145537853240967,1990-08-15
2.064500093460083,1990-08-16
2.0066170692443848,1990-08-17
1.9140031337738037,1990-08-20
1.8985686302185059,1990-08-21
1.8561207056045532,1990-08-22
1.8368263244628906,1990-08-23
1.9140031337738037,1990-08-24
2.0722177028656006,1990-08-27
2.0683579444885254,1990-08-28
2.064500093460083,1990-08-29
2.052924156188965,1990-08-30
2.076077938079834,1990-08-31
2.07993483543396,1990-09-04
2.0722177028656006,1990-09-05
2.0606400966644287,1990-09-06
2.0683579444885254,1990-09-07
2.1185243129730225,1990-09-10
2.095370292663574,1990-09-11
2.041346549987793,1990-09-12
1.9062858819961548,1990-09-13
1.879274845123291,1990-09-14
1.8522617816925049,1990-09-17
1.8445438146591187,1990-09-18
1.8136727809906006,1990-09-19
1.7326363325119019,1990-09-20
1.7519307136535645,1990-09-21
1.7015044689178467,1990-09-24
1.728574514389038,1990-09-25
1.7053722143173218,1990-09-26
1.7208393812179565,1990-09-27
1.7247072458267212,1990-09-28
1.8175162076950073,1990-10-01
1.8716540336608887,1990-10-02
1.8407189846038818,1990-10-03
1.8484517335891724,1990-10-04
1.8252503871917725,1990-10-05
1.906459093093872,1990-10-08
1.8252503871917725,1990-10-09
1.8097821474075317,1990-10-10
1.7711116075515747,1990-10-11
1.8639206886291504,1990-10-12
1.8561866283416748,1990-10-15
1.8445852994918823,1990-10-16
1.8639206886291504,1990-10-17
1.9567301273345947,1990-10-18
2.0727415084838867,1990-10-19
2.0650076866149902,1990-10-22
2.0418057441711426,1990-10-23
2.0108680725097656,1990-10-24
1.9760655164718628,1990-10-25
1.9567301273345947,1990-10-26
1.9528627395629883,1990-10-29
1.972198486328125,1990-10-30
1.9141933917999268,1990-10-31
1.639632225036621,1990-11-01
1.7324399948120117,1990-11-02
1.7169725894927979,1990-11-05
1.6976380348205566,1990-11-06
1.6667014360427856,1990-11-07
1.6783027648925781,1990-11-08
1.6899032592773438,1990-11-09
1.7401751279830933,1990-11-12
1.7131062746047974,1990-11-13
1.7247072458267212,1990-11-14
1.7131062746047974,1990-11-15
1.7015044689178467,1990-11-16
1.7749778032302856,1990-11-19
1.7865800857543945,1990-11-20
1.7633780241012573,1990-11-21
1.7479090690612793,1990-11-23
1.7711116075515747,1990-11-26
1.7943150997161865,1990-11-27
1.8175162076950073,1990-11-28
1.8445852994918823,1990-11-29
1.906459093093872,1990-11-30
1.879389762878418,1990-12-03
1.879389762878418,1990-12-04
1.836850881576538,1990-12-05
1.8252503871917725,1990-12-06
1.8252503871917725,1990-12-07
1.836850881576538,1990-12-10
1.836850881576538,1990-12-11
1.8407189846038818,1990-12-12
1.8561866283416748,1990-12-13
1.8407189846038818,1990-12-14
1.836850881576538,1990-12-17
1.8987244367599487,1990-12-18
1.9219257831573486,1990-12-19
1.9451297521591187,1990-12-20
1.9412614107131958,1990-12-21
1.906236171722412,1990-12-24
1.910111904144287,1990-12-26
1.9023624658584595,1990-12-27
1.9217338562011719,1990-12-28
1.9217338562011719,1990-12-31
1.9178611040115356,1991-01-02
1.8791155815124512,1991-01-03
1.851993203163147,1991-01-04
1.8132505416870117,1991-01-07
1.7977516651153564,1991-01-08
1.7822537422180176,1991-01-09
1.7977516651153564,1991-01-10
1.7977516651153564,1991-01-11
1.8364957571029663,1991-01-14
1.8209986686706543,1991-01-15
1.8442457914352417,1991-01-16
1.9992237091064453,1991-01-17
2.022469997406006,1991-01-18
1.9759771823883057,1991-01-21
1.964354395866394,1991-01-22
2.030219078063965,1991-01-23
2.084463119506836,1991-01-24
2.084463119506836,1991-01-25
2.092209577560425,1991-01-28
2.1077094078063965,1991-01-29
2.1077094078063965,1991-01-30
2.1348302364349365,1991-01-31
2.1309564113616943,1991-02-01
2.1696999073028564,1991-02-04
2.2200675010681152,1991-02-05
2.262688398361206,1991-02-06
2.262688398361206,1991-02-07
2.231692314147949,1991-02-08
2.293682336807251,1991-02-11
2.293682336807251,1991-02-12
2.3479256629943848,1991-02-13
2.247189998626709,1991-02-14
2.3169302940368652,1991-02-15
2.289808750152588,1991-02-19
2.2394418716430664,1991-02-20
2.1735754013061523,1991-02-21
2.192946434020996,1991-02-22
2.185197353363037,1991-02-25
2.138704776763916,1991-02-26
2.196821689605713,1991-02-27
2.2123188972473145,1991-02-28
2.2200675010681152,1991-03-01
2.2743098735809326,1991-03-04
2.3440520763397217,1991-03-05
2.4099183082580566,1991-03-06
2.4757838249206543,1991-03-07
2.4835314750671387,1991-03-08
2.4835314750671387,1991-03-11
2.4796571731567383,1991-03-12
2.4641594886779785,1991-03-13
2.4564108848571777,1991-03-14
2.4486606121063232,1991-03-15
2.4254138469696045,1991-03-18
2.41766619682312,1991-03-19
2.386669874191284,1991-03-20
2.3634235858917236,1991-03-21
2.3868660926818848,1991-03-22
2.3674607276916504,1991-03-25
2.3752214908599854,1991-03-26
2.40627121925354,1991-03-27
2.414032459259033,1991-03-28
2.40627121925354,1991-04-01
2.4295578002929688,1991-04-02
2.414032459259033,1991-04-03
2.425675630569458,1991-04-04
2.3946280479431152,1991-04-05
2.402390241622925,1991-04-08
2.3674607276916504,1991-04-09
2.3713419437408447,1991-04-10
2.40627121925354,1991-04-11
2.4838922023773193,1991-04-12
2.4528439044952393,1991-04-15
2.4528439044952393,1991-04-16
2.545989990234375,1991-04-17
2.5615124702453613,1991-04-18
2.5071797370910645,1991-04-19
2.5071797370910645,1991-04-22
2.491654396057129,1991-04-23
2.4838922023773193,1991-04-24
2.456723690032959,1991-04-25
2.4606072902679443,1991-04-26
2.4528439044952393,1991-04-29
2.4528439044952393,1991-04-30
2.491654396057129,1991-05-01
2.5304665565490723,1991-05-02
2.518822193145752,1991-05-03
2.573157787322998,1991-05-06
2.5421082973480225,1991-05-07
2.573157787322998,1991-05-08
2.5343475341796875,1991-05-09
2.5149407386779785,1991-05-10
2.491654396057129,1991-05-13
2.448962688446045,1991-05-14
2.4101529121398926,1991-05-15
2.4295578002929688,1991-05-16
2.4528439044952393,1991-05-17
2.425675630569458,1991-05-20
2.433438777923584,1991-05-21
2.3635785579681396,1991-05-22
2.258788585662842,1991-05-23
2.2937190532684326,1991-05-24
2.2976012229919434,1991-05-28
2.3596982955932617,1991-05-29
2.464486837387085,1991-05-30
2.4800117015838623,1991-05-31
2.464486837387085,1991-06-03
2.4528439044952393,1991-06-04
2.4295578002929688,1991-06-05
2.4101529121398926,1991-06-06
2.3868660926818848,1991-06-07
2.351936101913452,1991-06-10
2.348053455352783,1991-06-11
2.3247673511505127,1991-06-12
2.3364105224609375,1991-06-13
2.3946280479431152,1991-06-14
2.3946280479431152,1991-06-17
2.4101529121398926,1991-06-18
2.3985095024108887,1991-06-19
2.3985095024108887,1991-06-20
2.4450814723968506,1991-06-21
2.4335741996765137,1991-06-24
2.379150152206421,1991-06-25
2.3480489253997803,1991-06-26
2.383037567138672,1991-06-27
2.355825185775757,1991-06-28
2.43746280670166,1991-07-01
2.445237636566162,1991-07-02
2.43746280670166,1991-07-03
2.43746280670166,1991-07-05
2.441349983215332,1991-07-08
2.410249710083008,1991-07-09
2.363600730895996,1991-07-10
2.379150152206421,1991-07-11
2.379150152206421,1991-07-12
2.344162702560425,1991-07-15
2.3324990272521973,1991-07-16
2.3130621910095215,1991-07-17
2.3130621910095215,1991-07-18
2.262524366378784,1991-07-19
2.266411542892456,1991-07-22
2.2858502864837646,1991-07-23
2.3480489253997803,1991-07-24
2.363600730895996,1991-07-25
2.3208367824554443,1991-07-26
2.301398754119873,1991-07-29
2.301398754119873,1991-07-30
2.309173583984375,1991-07-31
2.328611373901367,1991-08-01
2.3052871227264404,1991-08-02
2.2897379398345947,1991-08-05
2.402475595474243,1991-08-06
2.4491236209869385,1991-08-07
2.38692307472229,1991-08-08
2.390812873840332,1991-08-09
2.4530117511749268,1991-08-12
2.4607865810394287,1991-08-13
2.476337432861328,1991-08-14
2.4841113090515137,1991-08-15
2.4530117511749268,1991-08-16
2.390812873840332,1991-08-19
2.398587703704834,1991-08-20
2.519098997116089,1991-08-21
2.53076171875,1991-08-22
2.561861515045166,1991-08-23
2.6123995780944824,1991-08-26
2.6318368911743164,1991-08-27
2.6590492725372314,1991-08-28
2.6201748847961426,1991-08-29
2.6318368911743164,1991-08-30
2.596848964691162,1991-09-03
2.56963849067688,1991-09-04
2.6201748847961426,1991-09-05
2.6396117210388184,1991-09-06
2.6240618228912354,1991-09-09
2.6123995780944824,1991-09-10
2.6123995780944824,1991-09-11
2.581299304962158,1991-09-12
2.511323928833008,1991-09-13
2.53076171875,1991-09-16
2.515212297439575,1991-09-17
2.515212297439575,1991-09-18
2.546312093734741,1991-09-19
2.5424246788024902,1991-09-20
2.515212297439575,1991-09-23
2.5309431552886963,1991-09-24
2.5153677463531494,1991-09-25
2.5231544971466064,1991-09-26
2.5075788497924805,1991-09-27
2.511474370956421,1991-09-30
2.4997925758361816,1991-10-01
2.4959001541137695,1991-10-02
2.484218120574951,1991-10-03
2.4997925758361816,1991-10-04
2.4920058250427246,1991-10-07
2.4920058250427246,1991-10-08
2.484218120574951,1991-10-09
2.480323553085327,1991-10-10
2.472536325454712,1991-10-11
2.4647488594055176,1991-10-14
2.468644380569458,1991-10-15
2.4569616317749023,1991-10-16
2.4647488594055176,1991-10-17
2.480323553085327,1991-10-18
2.4881110191345215,1991-10-21
2.472536325454712,1991-10-22
2.4997925758361816,1991-10-23
2.480323553085327,1991-10-24
2.4608545303344727,1991-10-25
2.4608545303344727,1991-10-28
2.4920058250427246,1991-10-29
2.4997925758361816,1991-10-30
2.484218120574951,1991-10-31
2.5075788497924805,1991-11-01
2.4881110191345215,1991-11-04
2.4374918937683105,1991-11-05
2.480323553085327,1991-11-06
2.484218120574951,1991-11-07
2.484218120574951,1991-11-08
2.4647488594055176,1991-11-11
2.511474370956421,1991-11-12
2.6088175773620605,1991-11-13
2.6711184978485107,1991-11-14
2.6127121448516846,1991-11-15
2.550412178039551,1991-11-18
2.550412178039551,1991-11-19
2.4959001541137695,1991-11-20
2.4881110191345215,1991-11-21
2.4920058250427246,1991-11-22
2.4959001541137695,1991-11-25
2.57377552986145,1991-11-26
2.577667713165283,1991-11-27
2.569880485534668,1991-11-29
2.554305076599121,1991-12-02
2.5231544971466064,1991-12-03
2.5075788497924805,1991-12-04
2.4569616317749023,1991-12-05
2.453066349029541,1991-12-06
2.398554801940918,1991-12-09
2.3635120391845703,1991-12-10
2.305105209350586,1991-12-11
2.305105209350586,1991-12-12
2.3518283367156982,1991-12-13
2.3440423011779785,1991-12-16
2.371298313140869,1991-12-17
2.382981300354004,1991-12-18
2.3635120391845703,1991-12-19
2.382981300354004,1991-12-20
2.4959001541137695,1991-12-23
2.4882547855377197,1991-12-24
2.4804539680480957,1991-12-26
2.4726555347442627,1991-12-27
2.624758720397949,1991-12-30
2.7885615825653076,1991-12-31
2.640357732772827,1992-01-02
2.648158073425293,1992-01-03
2.640357732772827,1992-01-06
2.769061803817749,1992-01-07
2.769061803817749,1992-01-08
2.7027597427368164,1992-01-09
2.698859453201294,1992-01-10
2.698859453201294,1992-01-13
2.698859453201294,1992-01-14
2.726161003112793,1992-01-15
2.9250636100769043,1992-01-16
2.878263235092163,1992-01-17
2.776859760284424,1992-01-20
2.7300608158111572,1992-01-21
2.8080623149871826,1992-01-22
2.776859760284424,1992-01-23
2.878263235092163,1992-01-24
2.843163251876831,1992-01-27
2.897765874862671,1992-01-28
2.9289638996124268,1992-01-29
2.9094645977020264,1992-01-30
2.87046480178833,1992-01-31
2.8860626220703125,1992-02-03
2.9991655349731445,1992-02-04
2.9874637126922607,1992-02-05
2.979665994644165,1992-02-06
2.9835658073425293,1992-02-07
2.9718644618988037,1992-02-10
3.088867664337158,1992-02-11
3.1317696571350098,1992-02-12
3.0030665397644043,1992-02-13
3.018667221069336,1992-02-14
3.0264651775360107,1992-02-18
3.108370065689087,1992-02-19
3.049868106842041,1992-02-20
2.921165704727173,1992-02-21
3.073267936706543,1992-02-24
2.967965841293335,1992-02-25
2.952364444732666,1992-02-26
3.01476788520813,1992-02-27
3.0108675956726074,1992-02-28
2.9601643085479736,1992-03-02
2.979665994644165,1992-03-03
2.9406633377075195,1992-03-04
2.8899638652801514,1992-03-05
2.83146333694458,1992-03-06
2.7807605266571045,1992-03-09
2.8002612590789795,1992-03-10
2.8002612590789795,1992-03-11
2.753460645675659,1992-03-12
2.8002612590789795,1992-03-13
2.874364137649536,1992-03-16
2.9406633377075195,1992-03-17
2.96406626701355,1992-03-18
2.9718644618988037,1992-03-19
3.0108675956726074,1992-03-20
2.9874637126922607,1992-03-23
2.9835658073425293,1992-03-24
2.917635679244995,1992-03-25
2.882483720779419,1992-03-26
2.921541929244995,1992-03-27
2.9059178829193115,1992-03-30
2.9137306213378906,1992-03-31
2.9059178829193115,1992-04-01
2.8902947902679443,1992-04-02
2.886387825012207,1992-04-03
2.8629558086395264,1992-04-06
2.7848377227783203,1992-04-07
2.6871931552886963,1992-04-08
2.8707656860351562,1992-04-09
2.8278017044067383,1992-04-10
2.8121793270111084,1992-04-13
2.8121793270111084,1992-04-14
2.87467360496521,1992-04-15
2.8004629611968994,1992-04-16
2.757498264312744,1992-04-20
2.780932903289795,1992-04-21
2.757498264312744,1992-04-22
2.7692160606384277,1992-04-23
2.6910998821258545,1992-04-24
2.7262513637542725,1992-04-27
2.7262513637542725,1992-04-28
2.7106270790100098,1992-04-29
2.757498264312744,1992-04-30
2.765308380126953,1992-05-01
2.831709384918213,1992-05-04
2.8668599128723145,1992-05-05
2.8902947902679443,1992-05-06
2.9137306213378906,1992-05-07
2.999657154083252,1992-05-08
3.0543408393859863,1992-05-11
3.124643564224243,1992-05-12
3.280876636505127,1992-05-13
3.159796953201294,1992-05-14
3.066056728363037,1992-05-15
3.124643564224243,1992-05-18
3.116832733154297,1992-05-19
3.148078203201294,1992-05-20
3.136359453201294,1992-05-21
3.1871371269226074,1992-05-22
3.116832733154297,1992-05-26
3.1324541568756104,1992-05-27
3.1949477195739746,1992-05-28
3.23400616645813,1992-05-29
3.23400616645813,1992-06-01
3.226194143295288,1992-06-02
3.249629497528076,1992-06-03
3.335557699203491,1992-06-04
3.4332022666931152,1992-06-05
3.39023756980896,1992-06-08
3.3511784076690674,1992-06-09
3.3121225833892822,1992-06-10
3.339463710784912,1992-06-11
3.3746156692504883,1992-06-12
3.3121225833892822,1992-06-15
3.2613463401794434,1992-06-16
3.2418174743652344,1992-06-17
3.1988525390625,1992-06-18
3.206664800643921,1992-06-19
3.226194143295288,1992-06-22
3.2183823585510254,1992-06-23
3.1601858139038086,1992-06-24
3.1601858139038086,1992-06-25
3.199295997619629,1992-06-26
3.269695520401001,1992-06-29
3.238407850265503,1992-06-30
3.3088083267211914,1992-07-01
3.3479175567626953,1992-07-02
3.3400964736938477,1992-07-06
3.230584144592285,1992-07-07
3.2540507316589355,1992-07-08
3.30098557472229,1992-07-09
3.285342216491699,1992-07-10
3.3088083267211914,1992-07-13
3.3479175567626953,1992-07-14
3.3713836669921875,1992-07-15
3.3479175567626953,1992-07-16
3.3088083267211914,1992-07-17
3.246230125427246,1992-07-20
3.269695520401001,1992-07-21
3.2540507316589355,1992-07-22
3.285342216491699,1992-07-23
3.30098557472229,1992-07-24
3.316628932952881,1992-07-27
3.3792076110839844,1992-07-28
3.4496078491210938,1992-07-29
3.473076105117798,1992-07-30
3.473076105117798,1992-07-31
3.488718032836914,1992-08-03
3.4496078491210938,1992-08-04
3.4339640140533447,1992-08-05
3.4339640140533447,1992-08-06
3.418320417404175,1992-08-07
3.3792076110839844,1992-08-10
3.30098557472229,1992-08-11
3.3088083267211914,1992-08-12
3.293163537979126,1992-08-13
3.285342216491699,1992-08-14
3.293163537979126,1992-08-17
3.3322739601135254,1992-08-18
3.316628932952881,1992-08-19
3.30098557472229,1992-08-20
3.1445395946502686,1992-08-21
3.050673723220825,1992-08-24
3.050673723220825,1992-08-25
3.0428500175476074,1992-08-26
3.027207136154175,1992-08-27
3.081963539123535,1992-08-28
3.1445395946502686,1992-08-31
3.1680073738098145,1992-09-01
3.1758296489715576,1992-09-02
3.1601858139038086,1992-09-03
3.199295997619629,1992-09-04
3.183651924133301,1992-09-08
3.207118511199951,1992-09-09
3.246230125427246,1992-09-10
3.316628932952881,1992-09-11
3.355741500854492,1992-09-14
3.355741500854492,1992-09-15
3.3792076110839844,1992-09-16
3.3792076110839844,1992-09-17
3.3870301246643066,1992-09-18
3.3792076110839844,1992-09-21
3.285342216491699,1992-09-22
3.3322739601135254,1992-09-23
3.344494104385376,1992-09-24
3.2661683559417725,1992-09-25
3.3131637573242188,1992-09-28
3.305330276489258,1992-09-29
3.281831741333008,1992-09-30
3.2348365783691406,1992-10-01
3.1408469676971436,1992-10-02
3.1173508167266846,1992-10-05
3.0781867504119873,1992-10-06
3.125183343887329,1992-10-07
3.1878421306610107,1992-10-08
3.148679733276367,1992-10-09
3.1095163822174072,1992-10-12
3.2035069465637207,1992-10-13
3.172178030014038,1992-10-14
3.1800107955932617,1992-10-15
3.2426700592041016,1992-10-16
3.281831741333008,1992-10-19
3.2583346366882324,1992-10-20
3.3914895057678223,1992-10-21
3.548140287399292,1992-10-22
3.642129898071289,1992-10-23
3.67345929145813,1992-10-26
3.5951342582702637,1992-10-27
3.696956157684326,1992-10-28
3.7752814292907715,1992-10-29
3.7909467220306396,1992-10-30
3.8692736625671387,1992-11-02
3.8927719593048096,1992-11-03
3.955430030822754,1992-11-04
4.010259628295898,1992-11-05
4.072920322418213,1992-11-06
4.049421787261963,1992-11-09
4.033755779266357,1992-11-10
4.096416473388672,1992-11-11
4.135580062866211,1992-11-12
4.104250431060791,1992-11-13
4.049421787261963,1992-11-16
3.9162678718566895,1992-11-17
4.033755779266357,1992-11-18
4.112079620361328,1992-11-19
4.229570388793945,1992-11-20
4.213903903961182,1992-11-23
4.213903903961182,1992-11-24
4.253068447113037,1992-11-25
4.284399032592773,1992-11-27
4.370556831359863,1992-11-30
4.362724304199219,1992-12-01
4.347058296203613,1992-12-02
4.315729141235352,1992-12-03
4.354888916015625,1992-12-04
4.480212211608887,1992-12-07
4.582035064697266,1992-12-08
4.527207851409912,1992-12-09
4.495875358581543,1992-12-10
4.433216571807861,1992-12-11
4.519375801086426,1992-12-14
4.441046714782715,1992-12-15
4.394054412841797,1992-12-16
4.464546203613281,1992-12-17
4.542871475219727,1992-12-18
4.558537006378174,1992-12-21
4.613364219665527,1992-12-22
4.644695281982422,1992-12-23
4.703963279724121,1992-12-24
4.719645977020264,1992-12-28
4.82940149307251,1992-12-29
4.923481464385986,1992-12-30
4.915642261505127,1992-12-31
4.923481464385986,1993-01-04
4.923481464385986,1993-01-05
4.986201286315918,1993-01-06
5.072441577911377,1993-01-07
4.931323051452637,1993-01-08
4.970522880554199,1993-01-11
4.892123699188232,1993-01-12
4.86076021194458,1993-01-13
4.876446723937988,1993-01-14
4.94700288772583,1993-01-15
5.0018815994262695,1993-01-18
4.994041919708252,1993-01-19
4.915642261505127,1993-01-20
4.986201286315918,1993-01-21
5.0018815994262695,1993-01-22
5.025402069091797,1993-01-25
4.986201286315918,1993-01-26
4.986201286315918,1993-01-27
5.041080474853516,1993-01-28
4.978362083435059,1993-01-29
4.923481464385986,1993-02-01
5.017560005187988,1993-02-02
5.127320766448975,1993-02-03
5.197878837585449,1993-02-04
5.323317527770996,1993-02-05
5.276281356811523,1993-02-08
5.252758979797363,1993-02-09
5.2292399406433105,1993-02-10
5.323317527770996,1993-02-11
5.354679584503174,1993-02-12
5.174363136291504,1993-02-16
5.0959625244140625,1993-02-17
5.174363136291504,1993-02-18
5.1508402824401855,1993-02-19
5.299798965454102,1993-02-22
5.378197193145752,1993-02-23
5.5036396980285645,1993-02-24
5.4879608154296875,1993-02-25
5.433077335357666,1993-02-26
5.315479755401611,1993-03-01
5.362518310546875,1993-03-02
5.472277641296387,1993-03-03
5.46444034576416,1993-03-04
5.480119705200195,1993-03-05
5.6290764808654785,1993-03-08
5.613397598266602,1993-03-09
5.574197292327881,1993-03-10
5.676116466522217,1993-03-11
5.6290764808654785,1993-03-12
5.691797733306885,1993-03-15
5.81723165512085,1993-03-16
5.754517078399658,1993-03-17
5.770198822021484,1993-03-18
5.738837718963623,1993-03-19
5.801556587219238,1993-03-22
5.809396743774414,1993-03-23
5.825074672698975,1993-03-24
5.947797775268555,1993-03-25
5.830093860626221,1993-03-26
5.830093860626221,1993-03-29
5.7202467918396,1993-03-30
5.759476661682129,1993-03-31
5.728091239929199,1993-04-01
5.492691516876221,1993-04-02
5.665319919586182,1993-04-05
5.5711565017700195,1993-04-06
5.579003810882568,1993-04-07
5.539770603179932,1993-04-08
5.696707248687744,1993-04-12
5.673161506652832,1993-04-13
5.712396144866943,1993-04-14
5.830093860626221,1993-04-15
5.712396144866943,1993-04-16
5.55546236038208,1993-04-19
5.55546236038208,1993-04-20
5.429914474487305,1993-04-21
5.218053817749023,1993-04-22
5.210209369659424,1993-04-23
5.186666965484619,1993-04-26
5.178822040557861,1993-04-27
5.367141246795654,1993-04-28
5.55546236038208,1993-04-29
5.673161506652832,1993-04-30
5.626084327697754,1993-05-03
5.579003810882568,1993-05-04
5.55546236038208,1993-05-05
5.563310146331787,1993-05-06
5.398528099060059,1993-05-07
5.343601703643799,1993-05-10
5.461301803588867,1993-05-11
5.47699499130249,1993-05-12
5.4456095695495605,1993-05-13
5.4456095695495605,1993-05-14
5.453456401824951,1993-05-17
5.453456401824951,1993-05-18
5.63392972946167,1993-05-19
5.594695091247559,1993-05-20
5.50053596496582,1993-05-21
5.50053596496582,1993-05-24
5.50053596496582,1993-05-25
5.47699499130249,1993-05-26
5.469150066375732,1993-05-27
5.508383274078369,1993-05-28
5.524075984954834,1993-06-01
5.681010723114014,1993-06-02
5.665319919586182,1993-06-03
5.602543354034424,1993-06-04
5.531923294067383,1993-06-07
5.406373977661133,1993-06-08
5.3592963218688965,1993-06-09
5.437763214111328,1993-06-10
5.516230583190918,1993-06-11
5.492691516876221,1993-06-14
5.382831573486328,1993-06-15
5.406373977661133,1993-06-16
5.429914474487305,1993-06-17
5.351449966430664,1993-06-18
5.382831573486328,1993-06-21
5.4456095695495605,1993-06-22
5.414224147796631,1993-06-23
5.4349565505981445,1993-06-24
5.4271039962768555,1993-06-25
5.372124671936035,1993-06-28
5.262171268463135,1993-06-29
5.364272117614746,1993-06-30
5.301438808441162,1993-07-01
5.199339866638184,1993-07-02
5.183627605438232,1993-07-06
5.081525802612305,1993-07-07
5.04226016998291,1993-07-08
5.246460914611816,1993-07-09
5.262171268463135,1993-07-12
5.136502742767334,1993-07-13
5.262171268463135,1993-07-14
5.309293270111084,1993-07-15
5.395683288574219,1993-07-16
5.395683288574219,1993-07-19
5.419249534606934,1993-07-20
5.513497829437256,1993-07-21
5.4271039962768555,1993-07-22
5.356419086456299,1993-07-23
