MLM,Date
28.87310791015625,2001-10-02
29.638452529907227,2001-10-03
30.426311492919922,2001-10-04
30.163684844970703,2001-10-05
29.165742874145508,2001-10-08
29.390840530395508,2001-10-09
30.12616539001465,2001-10-10
31.311723709106445,2001-10-11
31.54433250427246,2001-10-12
31.17665672302246,2001-10-15
31.844453811645508,2001-10-16
31.8819637298584,2001-10-17
31.626840591430664,2001-10-18
32.07707977294922,2001-10-19
32.52725601196289,2001-10-22
30.47133445739746,2001-10-23
30.8389949798584,2001-10-24
30.231243133544922,2001-10-25
30.808992385864258,2001-10-26
30.4038028717041,2001-10-29
29.728496551513672,2001-10-30
29.953603744506836,2001-10-31
30.238733291625977,2001-11-01
30.381296157836914,2001-11-02
31.589340209960938,2001-11-05
30.98907470703125,2001-11-06
31.109127044677734,2001-11-07
31.649377822875977,2001-11-08
31.04159164428711,2001-11-09
31.521812438964844,2001-11-12
32.324676513671875,2001-11-13
33.71281433105469,2001-11-14
33.480194091796875,2001-11-15
33.390167236328125,2001-11-16
33.562740325927734,2001-11-19
32.9999885559082,2001-11-20
32.039554595947266,2001-11-21
32.84242248535156,2001-11-23
31.964513778686523,2001-11-26
32.81239318847656,2001-11-27
32.932823181152344,2001-11-28
32.08222579956055,2001-11-29
31.991891860961914,2001-11-30
32.074703216552734,2001-12-03
31.83381462097168,2001-12-04
34.107139587402344,2001-12-05
33.700645446777344,2001-12-06
33.79850769042969,2001-12-07
34.06196975708008,2001-12-10
33.87376403808594,2001-12-11
33.94904708862305,2001-12-12
33.42212677001953,2001-12-13
33.121028900146484,2001-12-14
33.4447135925293,2001-12-17
34.182403564453125,2001-12-18
33.700645446777344,2001-12-19
33.77592086791992,2001-12-20
33.685577392578125,2001-12-21
34.36307144165039,2001-12-24
34.204978942871094,2001-12-26
34.7469596862793,2001-12-27
34.71684646606445,2001-12-28
35.07815933227539,2001-12-31
35.055580139160156,2002-01-02
35.401859283447266,2002-01-03
36.22236633300781,2002-01-04
35.97395324707031,2002-01-07
35.38681411743164,2002-01-08
35.46961212158203,2002-01-09
34.355533599853516,2002-01-10
33.429664611816406,2002-01-11
33.85872268676758,2002-01-14
33.73828125,2002-01-15
33.700645446777344,2002-01-16
33.38449478149414,2002-01-17
33.05327606201172,2002-01-18
32.69194412231445,2002-01-22
31.480022430419922,2002-01-23
32.315589904785156,2002-01-24
32.27042007446289,2002-01-25
31.796178817749023,2002-01-28
31.321950912475586,2002-01-29
30.636951446533203,2002-01-30
30.689647674560547,2002-01-31
31.028366088867188,2002-02-01
30.900415420532227,2002-02-04
30.938039779663086,2002-02-05
30.328325271606445,2002-02-06
29.56051254272461,2002-02-07
29.530399322509766,2002-02-08
30.245519638061523,2002-02-11
30.471338272094727,2002-02-12
30.704700469970703,2002-02-13
30.832660675048828,2002-02-14
30.7724552154541,2002-02-15
30.40362548828125,2002-02-19
30.373498916625977,2002-02-20
30.779977798461914,2002-02-21
30.862770080566406,2002-02-22
30.87782096862793,2002-02-25
31.314416885375977,2002-02-26
31.98663902282715,2002-02-27
31.533464431762695,2002-02-28
32.04707717895508,2002-03-01
32.855224609375,2002-03-04
32.71171569824219,2002-03-05
32.81746292114258,2002-03-06
32.93831253051758,2002-03-07
32.31140899658203,2002-03-08
32.303863525390625,2002-03-11
31.963972091674805,2002-03-12
32.32652282714844,2002-03-13
32.34916305541992,2002-03-14
32.107486724853516,2002-03-15
31.722291946411133,2002-03-18
31.835582733154297,2002-03-19
31.586332321166992,2002-03-20
31.525917053222656,2002-03-21
31.571212768554688,2002-03-22
30.778169631958008,2002-03-25
31.306882858276367,2002-03-26
31.10296630859375,2002-03-27
31.888456344604492,2002-03-28
31.55611228942871,2002-04-01
31.374860763549805,2002-04-02
31.193578720092773,2002-04-03
31.261560440063477,2002-04-04
31.14072608947754,2002-04-05
31.608991622924805,2002-04-08
32.175445556640625,2002-04-09
32.71927261352539,2002-04-10
32.47759246826172,2002-04-11
32.779693603515625,2002-04-12
32.77214813232422,2002-04-15
30.92922019958496,2002-04-16
30.211687088012695,2002-04-17
30.47606086730957,2002-04-18
30.08330535888672,2002-04-19
29.27512550354004,2002-04-22
28.595386505126953,2002-04-23
28.5500431060791,2002-04-24
28.489627838134766,2002-04-25
29.79629135131836,2002-04-26
29.645231246948242,2002-04-29
29.426185607910156,2002-04-30
29.89447784423828,2002-05-01
29.909574508666992,2002-05-02
29.615020751953125,2002-05-03
29.18450164794922,2002-05-06
29.479045867919922,2002-05-07
29.849153518676758,2002-05-08
30.340087890625,2002-05-09
30.28722381591797,2002-05-10
30.47606086730957,2002-05-13
31.057636260986328,2002-05-14
31.11804962158203,2002-05-15
31.087844848632812,2002-05-16
30.959449768066406,2002-05-17
30.951889038085938,2002-05-20
30.725299835205078,2002-05-21
30.400524139404297,2002-05-22
30.536474227905273,2002-05-23
30.67241668701172,2002-05-24
30.67241668701172,2002-05-28
30.369264602661133,2002-05-29
30.210113525390625,2002-05-30
30.31619644165039,2002-05-31
29.937246322631836,2002-06-03
29.747791290283203,2002-06-04
29.975162506103516,2002-06-05
29.83112907409668,2002-06-06
29.72504425048828,2002-06-07
29.80840492248535,2002-06-10
29.565866470336914,2002-06-11
29.80840492248535,2002-06-12
29.26272964477539,2002-06-13
29.520429611206055,2002-06-14
30.513269424438477,2002-06-17
31.058958053588867,2002-06-18
31.089262008666992,2002-06-19
30.839170455932617,2002-06-20
30.12673568725586,2002-06-21
29.785667419433594,2002-06-24
29.558307647705078,2002-06-25
29.558307647705078,2002-06-26
29.25516128540039,2002-06-27
29.558307647705078,2002-06-28
28.876197814941406,2002-07-01
28.603347778320312,2002-07-02
28.110702514648438,2002-07-03
29.22482681274414,2002-07-05
28.96714210510254,2002-07-08
27.966699600219727,2002-07-09
27.55743408203125,2002-07-10
27.133012771606445,2002-07-11
27.193628311157227,2002-07-12
27.095104217529297,2002-07-15
26.147724151611328,2002-07-16
26.45089340209961,2002-07-17
26.155305862426758,2002-07-18
25.30646324157715,2002-07-19
24.791086196899414,2002-07-22
24.631919860839844,2002-07-23
25.404983520507812,2002-07-24
25.39740562438965,2002-07-25
26.64037322998047,2002-07-26
28.53513526916504,2002-07-29
28.10313606262207,2002-07-30
29.050512313842773,2002-07-31
28.68671226501465,2002-08-01
27.292165756225586,2002-08-02
26.92079734802246,2002-08-05
27.23153305053711,2002-08-06
27.587759017944336,2002-08-07
28.01975440979004,2002-08-08
27.943960189819336,2002-08-09
27.481645584106445,2002-08-12
27.049631118774414,2002-08-13
27.239110946655273,2002-08-14
27.701440811157227,2002-08-15
27.739322662353516,2002-08-16
28.497228622436523,2002-08-19
28.444177627563477,2002-08-20
27.239110946655273,2002-08-21
28.13344383239746,2002-08-22
27.78481101989746,2002-08-23
28.497228622436523,2002-08-26
28.550289154052734,2002-08-27
28.458969116210938,2002-08-28
28.291582107543945,2002-08-29
27.88065528869629,2002-08-30
27.530643463134766,2002-09-03
28.230693817138672,2002-09-04
28.28396987915039,2002-09-05
28.6416072845459,2002-09-06
29.21991539001465,2002-09-09
29.455795288085938,2002-09-10
29.387325286865234,2002-09-11
28.854663848876953,2002-09-12
29.257963180541992,2002-09-13
29.159042358398438,2002-09-16
28.839441299438477,2002-09-17
28.093727111816406,2002-09-18
26.25988006591797,2002-09-19
26.564250946044922,2002-09-20
26.237041473388672,2002-09-23
25.94788932800293,2002-09-24
26.41205406188965,2002-09-25
26.784927368164062,2002-09-26
25.856582641601562,2002-09-27
24.78366470336914,2002-09-30
24.31949234008789,2002-10-01
23.649869918823242,2002-10-02
23.09438705444336,2002-10-03
23.033512115478516,2002-10-04
22.523685455322266,2002-10-07
22.965036392211914,2002-10-08
21.85405731201172,2002-10-09
22.68348503112793,2002-10-10
23.00307273864746,2002-10-11
23.0639591217041,2002-10-14
24.075998306274414,2002-10-15
23.77923011779785,2002-10-16
24.418415069580078,2002-10-17
22.72913932800293,2002-10-18
22.439979553222656,2002-10-21
21.87689971923828,2002-10-22
21.892105102539062,2002-10-23
21.504032135009766,2002-10-24
22.12799644470215,2002-10-25
20.887678146362305,2002-10-28
21.08551597595215,2002-10-29
20.98659324645996,2002-10-30
21.184431076049805,2002-10-31
21.192045211791992,2002-11-01
22.044292449951172,2002-11-04
22.576948165893555,2002-11-05
22.828062057495117,2002-11-06
21.96059226989746,2002-11-07
21.98342514038086,2002-11-08
21.945369720458984,2002-11-11
21.85405731201172,2002-11-12
21.56490707397461,2002-11-13
22.257360458374023,2002-11-14
22.173654556274414,2002-11-15
22.21931266784668,2002-11-18
22.14322280883789,2002-11-19
23.056339263916016,2002-11-20
23.72595977783203,2002-11-21
23.056339263916016,2002-11-22
23.413976669311523,2002-11-25
23.398681640625,2002-11-26
24.1021728515625,2002-11-27
24.1021728515625,2002-11-29
24.033355712890625,2002-12-02
23.673965454101562,2002-12-03
23.436922073364258,2002-12-04
23.337505340576172,2002-12-05
23.47514533996582,2002-12-06
23.230453491210938,2002-12-09
23.337505340576172,2002-12-10
23.796316146850586,2002-12-11
23.880422592163086,2002-12-12
23.566909790039062,2002-12-13
24.423337936401367,2002-12-16
24.1021728515625,2002-12-17
23.131057739257812,2002-12-18
23.16928482055664,2002-12-19
23.230453491210938,2002-12-20
23.077526092529297,2002-12-23
23.108110427856445,2002-12-24
23.261051177978516,2002-12-26
22.90166473388672,2002-12-27
22.82518768310547,2002-12-30
23.44456672668457,2002-12-31
24.22452163696289,2003-01-02
24.22452163696289,2003-01-03
23.834537506103516,2003-01-06
23.612783432006836,2003-01-07
23.398681640625,2003-01-08
23.735136032104492,2003-01-09
23.872779846191406,2003-01-10
23.589853286743164,2003-01-13
23.589853286743164,2003-01-14
23.398681640625,2003-01-15
23.65102767944336,2003-01-16
23.077526092529297,2003-01-17
22.679901123046875,2003-01-21
22.3128604888916,2003-01-22
22.427562713623047,2003-01-23
22.2287540435791,2003-01-24
21.83876609802246,2003-01-27
21.525251388549805,2003-01-28
21.402915954589844,2003-01-29
21.540550231933594,2003-01-30
22.32815933227539,2003-01-31
22.221101760864258,2003-02-03
22.06816864013672,2003-02-04
21.991703033447266,2003-02-05
21.594070434570312,2003-02-06
21.41056251525879,2003-02-07
21.303510665893555,2003-02-10
21.586435317993164,2003-02-11
20.85234832763672,2003-02-12
20.78353500366211,2003-02-13
21.44879722595215,2003-02-14
21.517616271972656,2003-02-18
21.563491821289062,2003-02-19
22.060529708862305,2003-02-20
22.060529708862305,2003-02-21
21.50996971130371,2003-02-24
21.571144104003906,2003-02-25
21.43276596069336,2003-02-26
21.663387298583984,2003-02-27
21.202138900756836,2003-02-28
21.27901268005371,2003-03-03
20.70244789123535,2003-03-04
20.70244789123535,2003-03-05
20.725513458251953,2003-03-06
20.910017013549805,2003-03-07
20.371885299682617,2003-03-10
20.10282325744629,2003-03-11
20.14126205444336,2003-03-12
20.35651206970215,2003-03-13
20.648639678955078,2003-03-14
20.986888885498047,2003-03-17
21.140640258789062,2003-03-18
21.179079055786133,2003-03-19
21.13295555114746,2003-03-20
22.409076690673828,2003-03-21
21.43276596069336,2003-03-24
21.32514190673828,2003-03-25
20.8792724609375,2003-03-26
20.748577117919922,2003-03-27
21.58652114868164,2003-03-28
21.225210189819336,2003-03-31
21.624950408935547,2003-04-01
22.1400089263916,2003-04-02
22.10157585144043,2003-04-03
22.46289825439453,2003-04-04
22.74732780456543,2003-04-07
22.847261428833008,2003-04-08
22.409076690673828,2003-04-09
22.12464141845703,2003-04-10
22.147703170776367,2003-04-11
22.247642517089844,2003-04-14
22.263015747070312,2003-04-15
21.801774978637695,2003-04-16
21.894014358520508,2003-04-17
21.471202850341797,2003-04-21
22.009334564208984,2003-04-22
21.755638122558594,2003-04-23
21.5096378326416,2003-04-24
21.109886169433594,2003-04-25
21.455825805664062,2003-04-28
22.047760009765625,2003-04-29
22.73196029663086,2003-04-30
22.716567993164062,2003-05-01
22.87032699584961,2003-05-02
22.85495376586914,2003-05-05
22.831892013549805,2003-05-06
23.262386322021484,2003-05-07
23.24702262878418,2003-05-08
23.370025634765625,2003-05-09
24.184886932373047,2003-05-12
24.71533203125,2003-05-13
24.65382957458496,2003-05-14
24.776830673217773,2003-05-15
24.723018646240234,2003-05-16
24.607709884643555,2003-05-19
24.86908531188965,2003-05-20
24.60002326965332,2003-05-21
24.884456634521484,2003-05-22
25.06895637512207,2003-05-23
25.584014892578125,2003-05-27
25.991458892822266,2003-05-28
25.77620506286621,2003-05-29
26.440893173217773,2003-05-30
27.059213638305664,2003-06-02
27.051502227783203,2003-06-03
27.360647201538086,2003-06-04
28.40406608581543,2003-06-05
28.033063888549805,2003-06-06
27.136505126953125,2003-06-09
27.569345474243164,2003-06-10
28.21084213256836,2003-06-11
28.80597496032715,2003-06-12
28.179916381835938,2003-06-13
28.960540771484375,2003-06-16
29.215612411499023,2003-06-17
28.44272232055664,2003-06-18
27.940332412719727,2003-06-19
26.97420883178711,2003-06-20
27.14423370361328,2003-06-23
27.090133666992188,2003-06-24
26.487279891967773,2003-06-25
26.085359573364258,2003-06-26
26.549104690551758,2003-06-27
25.9771728515625,2003-06-30
26.580026626586914,2003-07-01
26.796430587768555,2003-07-02
26.850542068481445,2003-07-03
27.584796905517578,2003-07-07
27.79347801208496,2003-07-08
27.808929443359375,2003-07-09
27.07468032836914,2003-07-10
26.97420883178711,2003-07-11
27.04375457763672,2003-07-14
26.510454177856445,2003-07-15
26.665037155151367,2003-07-16
26.054447174072266,2003-07-17
26.556840896606445,2003-07-18
26.201309204101562,2003-07-21
26.665037155151367,2003-07-22
26.549104690551758,2003-07-23
26.379070281982422,2003-07-24
26.440893173217773,2003-07-25
26.425430297851562,2003-07-28
26.464096069335938,2003-07-29
29.679359436035156,2003-07-30
29.602054595947266,2003-07-31
29.439767837524414,2003-08-01
29.215612411499023,2003-08-04
28.82916259765625,2003-08-05
29.107406616210938,2003-08-06
28.751867294311523,2003-08-07
29.40883445739746,2003-08-08
29.231067657470703,2003-08-11
29.37019157409668,2003-08-12
28.782793045043945,2003-08-13
29.1615047454834,2003-08-14
29.39336585998535,2003-08-15
29.5015811920166,2003-08-18
29.617523193359375,2003-08-19
29.586593627929688,2003-08-20
29.748912811279297,2003-08-21
29.200151443481445,2003-08-22
29.31608772277832,2003-08-25
29.40883445739746,2003-08-26
29.53308868408203,2003-08-27
29.478721618652344,2003-08-28
29.688398361206055,2003-08-29
29.882543563842773,2003-09-02
30.62028694152832,2003-09-03
30.519329071044922,2003-09-04
29.85926055908203,2003-09-05
30.286373138427734,2003-09-08
30.146577835083008,2003-09-09
29.261301040649414,2003-09-10
29.56415367126465,2003-09-11
29.571929931640625,2003-09-12
29.626279830932617,2003-09-15
29.571929931640625,2003-09-16
29.23798942565918,2003-09-17
29.393295288085938,2003-09-18
29.12151336669922,2003-09-19
28.87300682067871,2003-09-22
29.12151336669922,2003-09-23
29.346694946289062,2003-09-24
28.717683792114258,2003-09-25
28.19739532470703,2003-09-26
28.686626434326172,2003-09-29
28.306093215942383,2003-09-30
29.641809463500977,2003-10-01
29.517562866210938,2003-10-02
29.53308868408203,2003-10-03
29.703943252563477,2003-10-06
29.781585693359375,2003-10-07
29.750518798828125,2003-10-08
29.95244598388672,2003-10-09
30.13104248046875,2003-10-10
31.210477828979492,2003-10-13
31.319202423095703,2003-10-14
31.288150787353516,2003-10-15
31.33473777770996,2003-10-16
31.016342163085938,2003-10-17
30.985292434692383,2003-10-20
31.031885147094727,2003-10-21
30.721242904663086,2003-10-22
31.06293296813965,2003-10-23
31.000829696655273,2003-10-24
31.233779907226562,2003-10-27
32.639373779296875,2003-10-28
32.53065490722656,2003-10-29
32.65492248535156,2003-10-30
31.81621742248535,2003-10-31
33.035438537597656,2003-11-03
33.27618408203125,2003-11-04
33.392662048339844,2003-11-05
32.98884582519531,2003-11-06
33.004364013671875,2003-11-07
33.02767562866211,2003-11-10
32.69374084472656,2003-11-11
32.75586700439453,2003-11-12
32.84128189086914,2003-11-13
32.81023406982422,2003-11-14
32.274383544921875,2003-11-17
32.181209564208984,2003-11-18
31.994834899902344,2003-11-19
32.15789794921875,2003-11-20
32.28215026855469,2003-11-21
32.631614685058594,2003-11-24
33.02937316894531,2003-11-25
32.90457534790039,2003-11-26
33.2009391784668,2003-11-28
33.66111373901367,2003-12-01
34.09784698486328,2003-12-02
34.11345291137695,2003-12-03
34.44881820678711,2003-12-04
34.394222259521484,2003-12-05
34.7919807434082,2003-12-08
34.6515998840332,2003-12-09
33.9184684753418,2003-12-10
34.76858901977539,2003-12-11
35.392513275146484,2003-12-12
35.19752502441406,2003-12-15
35.29113006591797,2003-12-16
35.283329010009766,2003-12-17
35.83706283569336,2003-12-18
36.0086555480957,2003-12-19
36.48438262939453,2003-12-22
36.9991340637207,2003-12-23
36.86655044555664,2003-12-24
37.16291809082031,2003-12-26
37.264305114746094,2003-12-29
37.069332122802734,2003-12-30
36.632572174072266,2003-12-31
36.242610931396484,2004-01-02
36.78855514526367,2004-01-05
38.231414794921875,2004-01-06
38.88652038574219,2004-01-07
39.12830352783203,2004-01-08
38.66815948486328,2004-01-09
38.40298843383789,2004-01-12
37.91943359375,2004-01-13
38.18460464477539,2004-01-14
38.21580505371094,2004-01-15
38.07541275024414,2004-01-16
37.560665130615234,2004-01-20
37.98963165283203,2004-01-21
38.036434173583984,2004-01-22
38.020809173583984,2004-01-23
37.53728485107422,2004-01-26
37.18632507324219,2004-01-27
36.500003814697266,2004-01-28
35.87606430053711,2004-01-29
35.87606430053711,2004-01-30
35.51728439331055,2004-02-02
35.48609924316406,2004-02-03
34.830963134765625,2004-02-04
35.25212860107422,2004-02-05
35.89946365356445,2004-02-06
35.844852447509766,2004-02-09
36.032047271728516,2004-02-10
36.429786682128906,2004-02-11
35.8682746887207,2004-02-12
35.53290557861328,2004-02-13
36.16461944580078,2004-02-17
36.34402847290039,2004-02-18
36.000858306884766,2004-02-19
35.88383865356445,2004-02-20
35.821468353271484,2004-02-23
35.860443115234375,2004-02-24
36.75735855102539,2004-02-25
37.14881896972656,2004-02-26
38.43279266357422,2004-02-27
38.37799835205078,2004-03-01
38.05698013305664,2004-03-02
37.56376266479492,2004-03-03
37.57941818237305,2004-03-04
37.86907196044922,2004-03-05
37.29756164550781,2004-03-08
36.67124557495117,2004-03-09
36.193660736083984,2004-03-10
35.55952453613281,2004-03-11
36.052757263183594,2004-03-12
35.67695236206055,2004-03-15
35.67695236206055,2004-03-16
36.037071228027344,2004-03-17
35.27766418457031,2004-03-18
34.96451187133789,2004-03-19
35.07411575317383,2004-03-22
35.76306915283203,2004-03-23
34.81576156616211,2004-03-24
35.661293029785156,2004-03-25
35.25418472290039,2004-03-26
35.98228073120117,2004-03-29
36.32676315307617,2004-03-30
36.13888168334961,2004-03-31
36.898292541503906,2004-04-01
36.52249526977539,2004-04-02
36.866981506347656,2004-04-05
36.52249526977539,2004-04-06
36.381568908691406,2004-04-07
35.786556243896484,2004-04-08
35.61433792114258,2004-04-12
34.72962951660156,2004-04-13
34.98797607421875,2004-04-14
34.80794143676758,2004-04-15
34.81576156616211,2004-04-16
34.800106048583984,2004-04-19
34.54956817626953,2004-04-20
34.81576156616211,2004-04-21
35.07411575317383,2004-04-22
35.15241622924805,2004-04-23
34.776607513427734,2004-04-26
35.30899429321289,2004-04-27
34.76095962524414,2004-04-28
34.27555465698242,2004-04-29
33.86063003540039,2004-04-30
34.667022705078125,2004-05-03
34.252079010009766,2004-05-04
33.9702033996582,2004-05-05
34.071990966796875,2004-05-06
32.85850524902344,2004-05-07
32.85065841674805,2004-05-10
32.905479431152344,2004-05-11
32.866329193115234,2004-05-12
32.999427795410156,2004-05-13
33.02292251586914,2004-05-14
32.61579513549805,2004-05-17
32.78805160522461,2004-05-18
32.65495300292969,2004-05-19
32.717567443847656,2004-05-20
32.63145065307617,2004-05-21
33.14816665649414,2004-05-24
33.72751998901367,2004-05-25
33.696224212646484,2004-05-26
33.91543960571289,2004-05-27
33.67171096801758,2004-05-28
33.8760871887207,2004-06-01
34.01762390136719,2004-06-02
33.89183807373047,2004-06-03
33.91543960571289,2004-06-04
34.18270492553711,2004-06-07
34.29278564453125,2004-06-08
34.47360610961914,2004-06-09
34.5757942199707,2004-06-10
33.92327117919922,2004-06-14
34.06478500366211,2004-06-15
34.01762390136719,2004-06-16
34.45003128051758,2004-06-17
34.8116569519043,2004-06-18
34.75661849975586,2004-06-21
34.59152603149414,2004-06-22
35.15755844116211,2004-06-23
35.03178787231445,2004-06-24
35.37770462036133,2004-06-25
35.047508239746094,2004-06-28
35.23619079589844,2004-06-29
34.85097122192383,2004-06-30
34.858829498291016,2004-07-01
34.71733093261719,2004-07-02
34.35567855834961,2004-07-06
34.49717712402344,2004-07-07
33.99403762817383,2004-07-08
34.00189971923828,2004-07-09
34.111968994140625,2004-07-12
34.09622573852539,2004-07-13
33.78963088989258,2004-07-14
33.8132209777832,2004-07-15
33.89969253540039,2004-07-16
33.946868896484375,2004-07-19
34.45003128051758,2004-07-20
33.538047790527344,2004-07-21
33.25502395629883,2004-07-22
32.97986602783203,2004-07-23
32.854095458984375,2004-07-26
33.31793212890625,2004-07-27
33.64812469482422,2004-07-28
34.09622573852539,2004-07-29
34.39499282836914,2004-07-30
34.654422760009766,2004-08-02
34.27706527709961,2004-08-03
34.08052062988281,2004-08-04
33.931148529052734,2004-08-05
33.01917266845703,2004-08-06
32.83050537109375,2004-08-09
33.18428039550781,2004-08-10
32.94057083129883,2004-08-11
32.854095458984375,2004-08-12
32.86195755004883,2004-08-13
33.089942932128906,2004-08-16
33.31793212890625,2004-08-17
33.77389144897461,2004-08-18
34.049072265625,2004-08-19
34.77234649658203,2004-08-20
35.31481170654297,2004-08-23
35.75505065917969,2004-08-24
35.47990417480469,2004-08-25
35.7078971862793,2004-08-26
35.8651237487793,2004-08-27
35.46240997314453,2004-08-30
35.52558135986328,2004-08-31
35.62034606933594,2004-09-01
36.015159606933594,2004-09-02
36.07831954956055,2004-09-03
36.496822357177734,2004-09-07
35.572959899902344,2004-09-08
35.67561340332031,2004-09-09
35.683509826660156,2004-09-10
35.95988464355469,2004-09-13
35.77035903930664,2004-09-14
35.5650749206543,2004-09-15
35.84933090209961,2004-09-16
36.275733947753906,2004-09-17
36.00724792480469,2004-09-20
36.323123931884766,2004-09-21
35.50188446044922,2004-09-22
34.74383544921875,2004-09-23
35.438716888427734,2004-09-24
35.30448532104492,2004-09-27
35.17024230957031,2004-09-28
35.28081130981445,2004-09-29
35.746700286865234,2004-09-30
36.52052688598633,2004-10-01
36.275733947753906,2004-10-04
36.15728759765625,2004-10-05
36.52052688598633,2004-10-06
36.25994110107422,2004-10-07
36.22835159301758,2004-10-08
36.22045135498047,2004-10-11
35.32817840576172,2004-10-12
34.51485061645508,2004-10-13
34.5780143737793,2004-10-14
34.854400634765625,2004-10-15
35.05970764160156,2004-10-18
34.73594284057617,2004-10-19
35.1860466003418,2004-10-20
35.34396743774414,2004-10-21
34.92546081542969,2004-10-22
35.32027053833008,2004-10-25
35.41503143310547,2004-10-26
35.92829895019531,2004-10-27
36.26782989501953,2004-10-28
35.951995849609375,2004-10-29
37.70497512817383,2004-11-01
37.507568359375,2004-11-02
38.65254211425781,2004-11-03
38.88941192626953,2004-11-04
39.221065521240234,2004-11-05
38.54987335205078,2004-11-08
38.928897857666016,2004-11-09
39.284236907958984,2004-11-10
39.063148498535156,2004-11-11
39.221065521240234,2004-11-12
39.33161544799805,2004-11-15
39.26054382324219,2004-11-16
39.2447624206543,2004-11-17
39.33161544799805,2004-11-18
39.157894134521484,2004-11-19
38.9920654296875,2004-11-22
39.339515686035156,2004-11-23
39.900146484375,2004-11-24
39.50533676147461,2004-11-26
39.54497146606445,2004-11-29
39.83830261230469,2004-11-30
40.75002670288086,2004-12-01
40.42497253417969,2004-12-02
40.19507598876953,2004-12-03
39.90964889526367,2004-12-06
39.465702056884766,2004-12-07
39.521156311035156,2004-12-08
40.044437408447266,2004-12-09
41.01957702636719,2004-12-10
40.90068435668945,2004-12-13
41.22572326660156,2004-12-14
41.384273529052734,2004-12-15
41.27328872680664,2004-12-16
40.948219299316406,2004-12-17
40.91652297973633,2004-12-20
41.32878112792969,2004-12-21
41.54282760620117,2004-12-22
41.66176986694336,2004-12-23
41.59040069580078,2004-12-27
42.192935943603516,2004-12-28
42.41490936279297,2004-12-29
42.4228515625,2004-12-30
42.541786193847656,2004-12-31
41.54282760620117,2005-01-03
40.57563018798828,2005-01-04
40.55976104736328,2005-01-05
40.42497253417969,2005-01-06
40.13957595825195,2005-01-07
39.95723342895508,2005-01-10
39.949310302734375,2005-01-11
39.648033142089844,2005-01-12
39.996849060058594,2005-01-13
40.90859603881836,2005-01-14
41.46355056762695,2005-01-18
40.845176696777344,2005-01-19
40.25850296020508,2005-01-20
40.40119171142578,2005-01-21
40.313995361328125,2005-01-24
40.520118713378906,2005-01-25
41.2177734375,2005-01-26
40.987884521484375,2005-01-27
42.335628509521484,2005-01-28
42.827186584472656,2005-01-31
43.38212966918945,2005-02-01
43.72303771972656,2005-02-02
43.485198974609375,2005-02-03
44.31763458251953,2005-02-04
44.39692687988281,2005-02-07
44.39692687988281,2005-02-08
44.31763458251953,2005-02-09
43.28699493408203,2005-02-10
44.39692687988281,2005-02-11
45.2293701171875,2005-02-14
45.14213562011719,2005-02-15
45.29279708862305,2005-02-16
45.43549728393555,2005-02-17
45.57026672363281,2005-02-18
44.75366973876953,2005-02-22
44.58721160888672,2005-02-23
45.27693176269531,2005-02-24
45.642906188964844,2005-02-25
45.889530181884766,2005-02-28
45.95317077636719,2005-03-01
45.555381774902344,2005-03-02
45.332618713378906,2005-03-03
45.945220947265625,2005-03-04
46.01682662963867,2005-03-07
45.69063949584961,2005-03-08
45.06211471557617,2005-03-09
44.592735290527344,2005-03-10
44.63251495361328,2005-03-11
45.18147277832031,2005-03-14
45.21329116821289,2005-03-15
44.94279861450195,2005-03-16
44.94279861450195,2005-03-17
45.10985565185547,2005-03-18
45.125762939453125,2005-03-21
45.205326080322266,2005-03-22
44.417694091796875,2005-03-23
44.38588333129883,2005-03-24
44.505210876464844,2005-03-28
43.661888122558594,2005-03-29
43.82099914550781,2005-03-30
44.48930358886719,2005-03-31
44.80754470825195,2005-04-01
44.67227554321289,2005-04-04
45.308753967285156,2005-04-05
45.35649871826172,2005-04-06
45.39627456665039,2005-04-07
44.60865783691406,2005-04-08
44.73595428466797,2005-04-11
45.428104400634766,2005-04-12
44.55295944213867,2005-04-13
45.25306701660156,2005-04-14
44.982566833496094,2005-04-15
44.83138656616211,2005-04-18
45.499698638916016,2005-04-19
44.5688591003418,2005-04-20
45.35649871826172,2005-04-21
44.2824592590332,2005-04-22
45.34855270385742,2005-04-25
45.125762939453125,2005-04-26
44.63251495361328,2005-04-27
43.566429138183594,2005-04-28
43.749412536621094,2005-04-29
44.45746612548828,2005-05-02
45.324668884277344,2005-05-03
46.01682662963867,2005-05-04
45.84975051879883,2005-05-05
46.37483596801758,2005-05-06
46.10434341430664,2005-05-09
45.6667594909668,2005-05-10
45.324668884277344,2005-05-11
44.274497985839844,2005-05-12
43.87669372558594,2005-05-13
44.83138656616211,2005-05-16
45.38036346435547,2005-05-17
46.61351013183594,2005-05-18
47.18634033203125,2005-05-19
47.28182601928711,2005-05-20
48.42746353149414,2005-05-23
48.5706672668457,2005-05-24
48.30015182495117,2005-05-25
49.13554382324219,2005-05-26
49.28718185424805,2005-05-27
48.728458404541016,2005-05-31
49.26324462890625,2005-06-01
50.005550384521484,2005-06-02
49.71022033691406,2005-06-03
50.444541931152344,2005-06-06
50.50838851928711,2005-06-07
50.1811408996582,2005-06-08
50.58821105957031,2005-06-09
50.91545104980469,2005-06-10
51.10700607299805,2005-06-13
51.45823287963867,2005-06-14
52.3521728515625,2005-06-15
