FWONA,Date
29.489194869995117,2016-09-22
28.634578704833984,2016-09-23
27.691551208496094,2016-09-26
27.996070861816406,2016-09-27
28.536346435546875,2016-09-28
28.212181091308594,2016-09-29
28.143417358398438,2016-09-30
28.54616928100586,2016-10-03
28.477407455444336,2016-10-04
28.359527587890625,2016-10-05
27.996070861816406,2016-10-06
28.58546257019043,2016-10-07
28.821218490600586,2016-10-10
28.96856689453125,2016-10-11
28.438114166259766,2016-10-12
27.05304527282715,2016-10-13
27.465618133544922,2016-10-14
27.62278938293457,2016-10-17
27.56385040283203,2016-10-18
27.554027557373047,2016-10-19
27.76031494140625,2016-10-20
27.976423263549805,2016-10-21
28.06483268737793,2016-10-24
27.94695472717285,2016-10-25
27.612966537475586,2016-10-26
26.768173217773438,2016-10-27
26.768173217773438,2016-10-28
27.33791732788086,2016-10-31
26.73870277404785,2016-11-01
26.758350372314453,2016-11-02
26.55206298828125,2016-11-03
26.74852752685547,2016-11-04
27.308448791503906,2016-11-07
27.632612228393555,2016-11-08
28.055009841918945,2016-11-09
27.77996063232422,2016-11-10
28.958742141723633,2016-11-11
29.705305099487305,2016-11-14
30.550098419189453,2016-11-15
31.16895866394043,2016-11-16
32.180747985839844,2016-11-17
32.426326751708984,2016-11-18
31.257366180419922,2016-11-21
30.834970474243164,2016-11-22
31.159135818481445,2016-11-23
31.326129913330078,2016-11-25
30.893909454345703,2016-11-28
31.041257858276367,2016-11-29
30.736738204956055,2016-11-30
29.86247444152832,2016-12-01
30.127700805664062,2016-12-02
30.658153533935547,2016-12-05
30.697446823120117,2016-12-06
30.648330688476562,2016-12-07
30.471513748168945,2016-12-08
30.736738204956055,2016-12-09
30.19646453857422,2016-12-12
30.40275001525879,2016-12-13
30.166994094848633,2016-12-14
30.19646453857422,2016-12-15
30.599214553833008,2016-12-16
30.736738204956055,2016-12-19
31.09037208557129,2016-12-20
30.658153533935547,2016-12-21
30.648330688476562,2016-12-22
30.943025588989258,2016-12-23
31.119842529296875,2016-12-27
31.178781509399414,2016-12-28
31.3948917388916,2016-12-29
30.795677185058594,2016-12-30
31.100196838378906,2017-01-03
31.237720489501953,2017-01-04
31.640472412109375,2017-01-05
31.139488220214844,2017-01-06
30.068761825561523,2017-01-09
30.28487205505371,2017-01-10
30.559921264648438,2017-01-11
29.55795669555664,2017-01-12
29.705305099487305,2017-01-13
28.20235824584961,2017-01-17
28.664047241210938,2017-01-18
27.809429168701172,2017-01-19
28.6051082611084,2017-01-20
29.13555908203125,2017-01-23
29.567779541015625,2017-01-24
30.19646453857422,2017-01-25
30.638507843017578,2017-01-26
30.38310432434082,2017-01-27
29.184675216674805,2017-01-30
28.46758270263672,2017-01-31
28.958742141723633,2017-02-01
29.184675216674805,2017-02-02
29.911590576171875,2017-02-03
29.57760238647461,2017-02-06
29.489194869995117,2017-02-07
29.51866340637207,2017-02-08
30.265226364135742,2017-02-09
31.198427200317383,2017-02-10
30.599214553833008,2017-02-13
30.432220458984375,2017-02-14
30.491159439086914,2017-02-15
31.100196838378906,2017-02-16
31.208251953125,2017-02-17
32.593318939208984,2017-02-21
32.90766143798828,2017-02-22
32.308448791503906,2017-02-23
31.964637756347656,2017-02-24
31.53241729736328,2017-02-27
29.57760238647461,2017-02-28
30.5206298828125,2017-03-01
30.6876220703125,2017-03-02
31.198427200317383,2017-03-03
32.053043365478516,2017-03-06
32.03339767456055,2017-03-07
31.61100196838379,2017-03-08
31.620824813842773,2017-03-09
32.53438186645508,2017-03-10
32.41650390625,2017-03-13
31.827112197875977,2017-03-14
32.229862213134766,2017-03-15
32.003929138183594,2017-03-16
32.02357482910156,2017-03-17
31.689586639404297,2017-03-20
31.060903549194336,2017-03-21
31.021610260009766,2017-03-22
31.45383071899414,2017-03-23
31.483301162719727,2017-03-24
31.277013778686523,2017-03-27
31.385068893432617,2017-03-28
31.7092342376709,2017-03-29
31.719057083129883,2017-03-30
32.12180709838867,2017-03-31
32.14145278930664,2017-04-03
32.35756301879883,2017-04-04
32.2691535949707,2017-04-05
32.25933074951172,2017-04-06
31.699411392211914,2017-04-07
31.51276969909668,2017-04-10
31.31630516052246,2017-04-11
31.178781509399414,2017-04-12
30.736738204956055,2017-04-13
31.198427200317383,2017-04-17
31.502946853637695,2017-04-18
32.2691535949707,2017-04-19
32.58349609375,2017-04-20
32.406681060791016,2017-04-21
32.475440979003906,2017-04-24
32.7308464050293,2017-04-25
32.77996063232422,2017-04-26
32.88801574707031,2017-04-27
33.3104133605957,2017-04-28
32.98624801635742,2017-05-01
32.54420471191406,2017-05-02
31.768173217773438,2017-05-03
31.787818908691406,2017-05-04
32.2691535949707,2017-05-05
32.76031494140625,2017-05-08
32.66208267211914,2017-05-09
32.68172836303711,2017-05-10
31.787818908691406,2017-05-11
31.178781509399414,2017-05-12
30.962671279907227,2017-05-15
31.277013778686523,2017-05-16
29.63654136657715,2017-05-17
30.068761825561523,2017-05-18
29.71512794494629,2017-05-19
29.734773635864258,2017-05-22
29.774066925048828,2017-05-23
30.147348403930664,2017-05-24
30.068761825561523,2017-05-25
30.108055114746094,2017-05-26
30.245580673217773,2017-05-30
31.335952758789062,2017-05-31
33.12377166748047,2017-06-01
34.44990158081055,2017-06-02
34.34184646606445,2017-06-05
33.624755859375,2017-06-06
34.302555084228516,2017-06-07
34.35166931152344,2017-06-08
34.06679916381836,2017-06-09
33.88998031616211,2017-06-12
34.145381927490234,2017-06-13
33.683692932128906,2017-06-14
33.113948822021484,2017-06-15
32.31827163696289,2017-06-16
32.328094482421875,2017-06-19
32.35756301879883,2017-06-20
33.05501174926758,2017-06-21
32.74066925048828,2017-06-22
32.770137786865234,2017-06-23
33.96856689453125,2017-06-26
34.00785827636719,2017-06-27
34.75442123413086,2017-06-28
34.3123779296875,2017-06-29
34.41061019897461,2017-06-30
34.29273223876953,2017-07-03
34.322200775146484,2017-07-05
32.406681060791016,2017-07-06
33.045188903808594,2017-07-07
32.97642517089844,2017-07-10
32.77996063232422,2017-07-11
32.39685821533203,2017-07-12
32.04322052001953,2017-07-13
32.09233856201172,2017-07-14
32.2691535949707,2017-07-17
31.93516731262207,2017-07-18
32.1021614074707,2017-07-19
32.29862594604492,2017-07-20
32.60314178466797,2017-07-21
32.652259826660156,2017-07-24
32.61296844482422,2017-07-25
32.475440979003906,2017-07-26
32.504913330078125,2017-07-27
32.9371337890625,2017-07-28
33.15324020385742,2017-07-31
33.39882278442383,2017-08-01
33.44793701171875,2017-08-02
33.33005905151367,2017-08-03
33.379173278808594,2017-08-04
33.172889709472656,2017-08-07
32.88801574707031,2017-08-08
31.93516731262207,2017-08-09
32.27897644042969,2017-08-10
32.60314178466797,2017-08-11
32.170921325683594,2017-08-14
32.573673248291016,2017-08-15
32.87819290161133,2017-08-16
32.504913330078125,2017-08-17
32.29862594604492,2017-08-18
33.07465744018555,2017-08-21
34.842830657958984,2017-08-22
36.0019645690918,2017-08-23
36.5225944519043,2017-08-24
35.76620864868164,2017-08-25
35.972496032714844,2017-08-28
35.795677185058594,2017-08-29
36.75835037231445,2017-08-30
37.25933074951172,2017-08-31
36.954811096191406,2017-09-01
36.63064956665039,2017-09-05
37.406681060791016,2017-09-06
37.151275634765625,2017-09-07
37.23968505859375,2017-09-08
37.495086669921875,2017-09-11
37.56385040283203,2017-09-12
37.46561813354492,2017-09-13
36.81728744506836,2017-09-14
37.328094482421875,2017-09-15
37.19057083129883,2017-09-18
36.7288818359375,2017-09-19
36.7288818359375,2017-09-20
35.91355514526367,2017-09-21
35.854618072509766,2017-09-22
35.402748107910156,2017-09-25
34.597251892089844,2017-09-26
35.3143424987793,2017-09-27
35.854618072509766,2017-09-28
35.84479522705078,2017-09-29
35.697444915771484,2017-10-02
36.75835037231445,2017-10-03
37.48526382446289,2017-10-04
38.3104133605957,2017-10-05
38.08448028564453,2017-10-06
37.76031494140625,2017-10-09
37.229862213134766,2017-10-10
37.053043365478516,2017-10-11
37.16109848022461,2017-10-12
37.19057083129883,2017-10-13
37.61296844482422,2017-10-16
37.7308464050293,2017-10-17
37.61296844482422,2017-10-18
37.48526382446289,2017-10-19
38.015716552734375,2017-10-20
36.81728744506836,2017-10-23
36.620826721191406,2017-10-24
36.5225944519043,2017-10-25
35.13752365112305,2017-10-26
36.100196838378906,2017-10-27
36.25736618041992,2017-10-30
35.756385803222656,2017-10-31
36.08055114746094,2017-11-01
35.73674011230469,2017-11-02
35.5206298828125,2017-11-03
36.26719284057617,2017-11-06
35.74656295776367,2017-11-07
35.235755920410156,2017-11-08
35.03929138183594,2017-11-09
35.2062873840332,2017-11-10
34.567779541015625,2017-11-13
33.81139373779297,2017-11-14
33.899803161621094,2017-11-15
34.70530319213867,2017-11-16
36.45383071899414,2017-11-17
36.53241729736328,2017-11-20
36.50294876098633,2017-11-21
36.57170867919922,2017-11-22
36.49312210083008,2017-11-24
34.87229919433594,2017-11-27
34.587425231933594,2017-11-28
35.05894088745117,2017-11-29
34.17485427856445,2017-11-30
33.634578704833984,2017-12-01
32.76031494140625,2017-12-04
31.79764175415039,2017-12-05
31.404714584350586,2017-12-06
32.56385040283203,2017-12-07
32.475440979003906,2017-12-08
33.172889709472656,2017-12-11
33.457759857177734,2017-12-12
32.95677947998047,2017-12-13
32.868370056152344,2017-12-14
33.06483459472656,2017-12-15
33.34970474243164,2017-12-18
33.457759857177734,2017-12-19
32.03339767456055,2017-12-20
32.475440979003906,2017-12-21
32.16109848022461,2017-12-22
31.97446060180664,2017-12-26
32.01375198364258,2017-12-27
32.524559020996094,2017-12-28
32.14145278930664,2017-12-29
32.44597244262695,2018-01-02
31.984283447265625,2018-01-03
31.198427200317383,2018-01-04
31.83693504333496,2018-01-05
31.984283447265625,2018-01-08
31.542240142822266,2018-01-09
31.31630516052246,2018-01-10
31.99410629272461,2018-01-11
32.61296844482422,2018-01-12
32.64243698120117,2018-01-16
33.3104133605957,2018-01-17
33.40864562988281,2018-01-18
34.06679916381836,2018-01-19
34.82318115234375,2018-01-22
34.87229919433594,2018-01-23
35.500980377197266,2018-01-24
35.009822845458984,2018-01-25
35.01964569091797,2018-01-26
34.69548034667969,2018-01-29
35.39292526245117,2018-01-30
35.04911422729492,2018-01-31
35.8939094543457,2018-02-01
35.923377990722656,2018-02-02
34.597251892089844,2018-02-05
33.624755859375,2018-02-06
33.33005905151367,2018-02-07
32.16109848022461,2018-02-08
31.463653564453125,2018-02-09
32.41650390625,2018-02-12
31.984283447265625,2018-02-13
32.082515716552734,2018-02-14
32.249507904052734,2018-02-15
32.6227912902832,2018-02-16
32.95677947998047,2018-02-20
32.44597244262695,2018-02-21
32.29862594604492,2018-02-22
32.35756301879883,2018-02-23
32.58349609375,2018-02-26
31.9155216217041,2018-02-27
31.01178741455078,2018-02-28
30.029470443725586,2018-03-01
30.933202743530273,2018-03-02
30.13752555847168,2018-03-05
30.373281478881836,2018-03-06
31.11001968383789,2018-03-07
31.16895866394043,2018-03-08
31.041257858276367,2018-03-09
30.962671279907227,2018-03-12
30.34381103515625,2018-03-13
29.626718521118164,2018-03-14
30.46169090270996,2018-03-15
30.34381103515625,2018-03-16
29.223968505859375,2018-03-19
28.87033462524414,2018-03-20
29.145383834838867,2018-03-21
28.48723030090332,2018-03-22
28.497053146362305,2018-03-23
28.96856689453125,2018-03-26
28.497053146362305,2018-03-27
28.713163375854492,2018-03-28
28.77210235595703,2018-03-29
27.72102165222168,2018-04-02
27.66208267211914,2018-04-03
28.26129722595215,2018-04-04
28.398820877075195,2018-04-05
27.888015747070312,2018-04-06
27.632612228393555,2018-04-09
27.829076766967773,2018-04-10
27.96660041809082,2018-04-11
27.68172836303711,2018-04-12
27.593320846557617,2018-04-13
28.133594512939453,2018-04-16
27.96660041809082,2018-04-17
28.497053146362305,2018-04-18
28.791748046875,2018-04-19
28.595285415649414,2018-04-20
28.664047241210938,2018-04-23
28.555992126464844,2018-04-24
28.074655532836914,2018-04-25
27.996070861816406,2018-04-26
27.47544288635254,2018-04-27
27.612966537475586,2018-04-30
27.62278938293457,2018-05-01
27.829076766967773,2018-05-02
29.23379135131836,2018-05-03
30.42239761352539,2018-05-04
29.783889770507812,2018-05-07
29.37131690979004,2018-05-08
28.614931106567383,2018-05-09
28.241649627685547,2018-05-10
28.821218490600586,2018-05-11
28.497053146362305,2018-05-14
28.320236206054688,2018-05-15
28.310413360595703,2018-05-16
28.978389739990234,2018-05-17
29.891944885253906,2018-05-18
29.744596481323242,2018-05-21
29.86247444152832,2018-05-22
29.61689567565918,2018-05-23
29.263261795043945,2018-05-24
29.263261795043945,2018-05-25
29.2927303314209,2018-05-29
29.469547271728516,2018-05-30
29.734773635864258,2018-05-31
30.117877960205078,2018-06-01
29.469547271728516,2018-06-04
29.67583465576172,2018-06-05
30.5206298828125,2018-06-06
30.38310432434082,2018-06-07
30.235755920410156,2018-06-08
30.235755920410156,2018-06-11
30.84479331970215,2018-06-12
30.510805130004883,2018-06-13
31.208251953125,2018-06-14
32.25933074951172,2018-06-15
31.61100196838379,2018-06-18
31.365421295166016,2018-06-19
32.053043365478516,2018-06-20
31.45383071899414,2018-06-21
32.917484283447266,2018-06-22
33.438114166259766,2018-06-25
33.67387008666992,2018-06-26
33.81139373779297,2018-06-27
34.4793701171875,2018-06-28
34.6856575012207,2018-06-29
34.95088577270508,2018-07-02
35.39292526245117,2018-07-03
34.97053146362305,2018-07-05
35.96267318725586,2018-07-06
36.01178741455078,2018-07-09
36.40471649169922,2018-07-10
35.04911422729492,2018-07-11
35.07858657836914,2018-07-12
35.93320083618164,2018-07-13
35.39292526245117,2018-07-16
35.854618072509766,2018-07-17
35.54027557373047,2018-07-18
35.3732795715332,2018-07-19
35.579566955566406,2018-07-20
34.076622009277344,2018-07-23
33.61492919921875,2018-07-24
33.08448028564453,2018-07-25
33.84086227416992,2018-07-26
32.27897644042969,2018-07-27
32.66208267211914,2018-07-30
32.917484283447266,2018-07-31
32.76031494140625,2018-08-01
32.43614959716797,2018-08-02
32.71119689941406,2018-08-03
32.72102355957031,2018-08-06
32.87819290161133,2018-08-07
31.620824813842773,2018-08-08
32.41650390625,2018-08-09
33.07465744018555,2018-08-10
32.66208267211914,2018-08-13
33.56581497192383,2018-08-14
33.07465744018555,2018-08-15
32.347740173339844,2018-08-16
32.51473617553711,2018-08-17
32.829078674316406,2018-08-20
33.22200393676758,2018-08-21
33.359527587890625,2018-08-22
33.634578704833984,2018-08-23
34.03732681274414,2018-08-24
34.34184646606445,2018-08-27
34.400787353515625,2018-08-28
34.45972442626953,2018-08-29
34.44990158081055,2018-08-30
34.36149215698242,2018-08-31
34.567779541015625,2018-09-04
34.45972442626953,2018-09-05
33.555992126464844,2018-09-06
32.74066925048828,2018-09-07
32.66208267211914,2018-09-10
32.87819290161133,2018-09-11
33.20235824584961,2018-09-12
33.5854606628418,2018-09-13
33.71316146850586,2018-09-14
33.880157470703125,2018-09-17
36.42436218261719,2018-09-18
35.353633880615234,2018-09-19
35.17681884765625,2018-09-20
34.98035430908203,2018-09-21
34.33202362060547,2018-09-24
34.50884246826172,2018-09-25
34.55795669555664,2018-09-26
34.6856575012207,2018-09-27
34.95088577270508,2018-09-28
34.53831100463867,2018-10-01
34.5186653137207,2018-10-02
34.28290939331055,2018-10-03
33.39882278442383,2018-10-04
33.08448028564453,2018-10-05
32.92730712890625,2018-10-08
32.88801574707031,2018-10-09
31.1886043548584,2018-10-10
30.7072696685791,2018-10-11
30.82514762878418,2018-10-12
30.84479331970215,2018-10-15
31.856582641601562,2018-10-16
32.2102165222168,2018-10-17
31.542240142822266,2018-10-18
31.522592544555664,2018-10-19
31.51276969909668,2018-10-22
30.962671279907227,2018-10-23
30.147348403930664,2018-10-24
30.62868309020996,2018-10-25
29.646364212036133,2018-10-26
29.351669311523438,2018-10-29
30.36345863342285,2018-10-30
31.12966537475586,2018-10-31
31.964637756347656,2018-11-01
32.07269287109375,2018-11-02
31.640472412109375,2018-11-05
31.905696868896484,2018-11-06
31.856582641601562,2018-11-07
32.151275634765625,2018-11-08
30.903732299804688,2018-11-09
30.01964569091797,2018-11-12
30.432220458984375,2018-11-13
30.05893898010254,2018-11-14
30.275049209594727,2018-11-15
29.833005905151367,2018-11-16
28.172887802124023,2018-11-19
27.43614959716797,2018-11-20
27.750490188598633,2018-11-21
28.02553939819336,2018-11-23
28.978389739990234,2018-11-26
28.614931106567383,2018-11-27
29.165029525756836,2018-11-28
28.880157470703125,2018-11-29
28.310413360595703,2018-11-30
29.685657501220703,2018-12-03
28.477407455444336,2018-12-04
29.007858276367188,2018-12-06
30.697446823120117,2018-12-07
30.05893898010254,2018-12-10
30.068761825561523,2018-12-11
30.795677185058594,2018-12-12
30.206287384033203,2018-12-13
29.882122039794922,2018-12-14
29.13555908203125,2018-12-17
29.165029525756836,2018-12-18
28.565814971923828,2018-12-19
27.92730712890625,2018-12-20
26.984283447265625,2018-12-21
26.404714584350586,2018-12-24
27.809429168701172,2018-12-26
28.143417358398438,2018-12-27
28.477407455444336,2018-12-28
29.19449806213379,2018-12-31
29.469547271728516,2019-01-02
29.33202362060547,2019-01-03
29.921415328979492,2019-01-04
30.559921264648438,2019-01-07
30.609037399291992,2019-01-08
30.5206298828125,2019-01-09
30.432220458984375,2019-01-10
30.471513748168945,2019-01-11
29.8133602142334,2019-01-14
30.01964569091797,2019-01-15
29.852651596069336,2019-01-16
29.86247444152832,2019-01-17
30.638507843017578,2019-01-18
29.734773635864258,2019-01-22
29.4990177154541,2019-01-23
29.223968505859375,2019-01-24
29.90176773071289,2019-01-25
30.451866149902344,2019-01-28
29.793712615966797,2019-01-29
29.15520668029785,2019-01-30
30.05893898010254,2019-01-31
30.275049209594727,2019-02-01
30.7072696685791,2019-02-04
30.6876220703125,2019-02-05
29.666011810302734,2019-02-06
30.206287384033203,2019-02-07
29.950883865356445,2019-02-08
29.45972442626953,2019-02-11
30.108055114746094,2019-02-12
29.823183059692383,2019-02-13
30.01964569091797,2019-02-14
30.333988189697266,2019-02-15
29.63654136657715,2019-02-19
30.559921264648438,2019-02-20
30.245580673217773,2019-02-21
31.16895866394043,2019-02-22
30.57956886291504,2019-02-25
30.451866149902344,2019-02-26
30.05893898010254,2019-02-27
30.19646453857422,2019-02-28
32.41650390625,2019-03-01
32.819252014160156,2019-03-04
32.02357482910156,2019-03-05
32.76031494140625,2019-03-06
32.07269287109375,2019-03-07
31.57170867919922,2019-03-08
33.20235824584961,2019-03-11
33.74263381958008,2019-03-12
33.13359451293945,2019-03-13
33.13359451293945,2019-03-14
33.56581497192383,2019-03-15
33.34970474243164,2019-03-18
33.05501174926758,2019-03-19
32.96660232543945,2019-03-20
33.69351577758789,2019-03-21
32.72102355957031,2019-03-22
32.495086669921875,2019-03-25
33.035362243652344,2019-03-26
33.65422439575195,2019-03-27
33.56581497192383,2019-03-28
33.438114166259766,2019-03-29
34.01768112182617,2019-04-01
33.555992126464844,2019-04-02
33.9980354309082,2019-04-03
34.2730827331543,2019-04-04
35.186641693115234,2019-04-05
34.92141342163086,2019-04-08
35.19646453857422,2019-04-09
35.58938980102539,2019-04-10
36.100196838378906,2019-04-11
35.795677185058594,2019-04-12
36.119842529296875,2019-04-15
35.90373229980469,2019-04-16
35.776031494140625,2019-04-17
36.12966537475586,2019-04-18
35.78585433959961,2019-04-22
36.17878341674805,2019-04-23
35.854618072509766,2019-04-24
35.56974411010742,2019-04-25
36.5815315246582,2019-04-26
36.76817321777344,2019-04-29
37.09233856201172,2019-04-30
36.365421295166016,2019-05-01
37.14145278930664,2019-05-02
37.43614959716797,2019-05-03
36.94498825073242,2019-05-06
36.35559844970703,2019-05-07
36.22789764404297,2019-05-08
37.39685821533203,2019-05-09
36.93516540527344,2019-05-10
35.697444915771484,2019-05-13
35.972496032714844,2019-05-14
36.08055114746094,2019-05-15
36.886051177978516,2019-05-16
36.65029525756836,2019-05-17
36.83693313598633,2019-05-20
36.55206298828125,2019-05-21
36.45383071899414,2019-05-22
36.24754333496094,2019-05-23
36.66994094848633,2019-05-24
36.5225944519043,2019-05-28
36.198429107666016,2019-05-29
35.07858657836914,2019-05-30
35.776031494140625,2019-05-31
35.333988189697266,2019-06-03
35.952850341796875,2019-06-04
35.756385803222656,2019-06-05
36.51277160644531,2019-06-06
36.35559844970703,2019-06-07
36.208251953125,2019-06-10
35.54027557373047,2019-06-11
35.186641693115234,2019-06-12
35.56974411010742,2019-06-13
34.75442123413086,2019-06-14
35.32416534423828,2019-06-17
35.13752365112305,2019-06-18
35.78585433959961,2019-06-19
35.91355514526367,2019-06-20
35.854618072509766,2019-06-21
35.34381103515625,2019-06-24
34.567779541015625,2019-06-25
33.98821258544922,2019-06-26
34.2730827331543,2019-06-27
35.22593307495117,2019-06-28
35.108055114746094,2019-07-01
34.97053146362305,2019-07-02
34.891944885253906,2019-07-03
34.97053146362305,2019-07-05
34.50884246826172,2019-07-08
34.96070861816406,2019-07-09
35.98231887817383,2019-07-10
35.7269172668457,2019-07-11
35.756385803222656,2019-07-12
35.94302749633789,2019-07-15
36.16896057128906,2019-07-16
36.06090545654297,2019-07-17
36.34577560424805,2019-07-18
35.854618072509766,2019-07-19
36.11001968383789,2019-07-22
36.139488220214844,2019-07-23
36.22789764404297,2019-07-24
36.35559844970703,2019-07-25
36.91551971435547,2019-07-26
36.74852752685547,2019-07-29
36.85658264160156,2019-07-30
36.81728744506836,2019-07-31
37.25933074951172,2019-08-01
36.91551971435547,2019-08-02
35.402748107910156,2019-08-05
36.208251953125,2019-08-06
36.99410629272461,2019-08-07
38.438114166259766,2019-08-08
38.2711181640625,2019-08-09
37.1021614074707,2019-08-12
37.7897834777832,2019-08-13
37.31827163696289,2019-08-14
37.819252014160156,2019-08-15
38.212181091308594,2019-08-16
38.36935043334961,2019-08-19
38.75245666503906,2019-08-20
38.722984313964844,2019-08-21
37.80942916870117,2019-08-22
37.003929138183594,2019-08-23
37.74066925048828,2019-08-26
37.475440979003906,2019-08-27
37.16109848022461,2019-08-28
37.85854721069336,2019-08-29
38.88998031616211,2019-08-30
39.145381927490234,2019-09-03
39.33202362060547,2019-09-04
39.71512985229492,2019-09-05
39.813358306884766,2019-09-06
40.02946853637695,2019-09-09
39.027503967285156,2019-09-10
39.4793701171875,2019-09-11
39.86247634887695,2019-09-12
39.548133850097656,2019-09-13
39.18467712402344,2019-09-16
39.597251892089844,2019-09-17
38.958744049072266,2019-09-18
38.46758270263672,2019-09-19
39.26325988769531,2019-09-20
39.28290939331055,2019-09-23
38.82121658325195,2019-09-24
38.66404724121094,2019-09-25
38.605106353759766,2019-09-26
38.1041259765625,2019-09-27
38.88998031616211,2019-09-30
37.770137786865234,2019-10-01
37.48526382446289,2019-10-02
38.28094482421875,2019-10-03
38.88998031616211,2019-10-04
38.82121658325195,2019-10-07
38.16306686401367,2019-10-08
38.359527587890625,2019-10-09
38.212181091308594,2019-10-10
38.67387008666992,2019-10-11
38.38899612426758,2019-10-14
38.379173278808594,2019-10-15
38.20235824584961,2019-10-16
38.781925201416016,2019-10-17
38.781925201416016,2019-10-18
38.791748046875,2019-10-21
38.82121658325195,2019-10-22
38.791748046875,2019-10-23
38.82121658325195,2019-10-24
38.781925201416016,2019-10-25
39.53831100463867,2019-10-28
38.605106353759766,2019-10-29
38.860511779785156,2019-10-30
39.71512985229492,2019-10-31
39.03732681274414,2019-11-01
38.48722839355469,2019-11-04
38.75245666503906,2019-11-05
37.79960632324219,2019-11-06
37.16109848022461,2019-11-07
37.2691535949707,2019-11-08
39.744598388671875,2019-11-11
40.451866149902344,2019-11-12
40.14734649658203,2019-11-13
40.26522445678711,2019-11-14
40.73674011230469,2019-11-15
41.45383071899414,2019-11-18
42.12180709838867,2019-11-19
41.964637756347656,2019-11-20
41.01178741455078,2019-11-21
41.11001968383789,2019-11-22
42.082515716552734,2019-11-25
42.48526382446289,2019-11-26
42.44597244262695,2019-11-27
42.308448791503906,2019-11-29
41.53241729736328,2019-12-02
41.463653564453125,2019-12-03
41.17878341674805,2019-12-04
41.886051177978516,2019-12-05
41.709232330322266,2019-12-06
41.66994094848633,2019-12-09
41.85658264160156,2019-12-10
42.249507904052734,2019-12-11
41.01178741455078,2019-12-12
40.94302749633789,2019-12-13
41.021610260009766,2019-12-16
41.17878341674805,2019-12-17
41.15913772583008,2019-12-18
43.18271255493164,2019-12-19
43.045188903808594,2019-12-20
42.88801574707031,2019-12-23
42.946956634521484,2019-12-24
42.96660232543945,2019-12-26
43.172889709472656,2019-12-27
42.60314178466797,2019-12-30
43.00589370727539,2019-12-31
43.24164962768555,2020-01-02
43.172889709472656,2020-01-03
43.20235824584961,2020-01-06
42.504913330078125,2020-01-07
42.2102165222168,2020-01-08
42.64243698120117,2020-01-09
42.58349609375,2020-01-10
42.70137405395508,2020-01-13
43.66404724121094,2020-01-14
43.860511779785156,2020-01-15
44.597251892089844,2020-01-16
44.86247634887695,2020-01-17
45.14734649658203,2020-01-21
45.26522445678711,2020-01-22
44.646366119384766,2020-01-23
44.00785827636719,2020-01-24
43.88998031616211,2020-01-27
43.91944885253906,2020-01-28
43.92927169799805,2020-01-29
44.23379135131836,2020-01-30
43.76227951049805,2020-01-31
43.50687789916992,2020-02-03
44.19449996948242,2020-02-04
44.06679916381836,2020-02-05
44.13555908203125,2020-02-06
43.46758270263672,2020-02-07
44.17485427856445,2020-02-10
44.35166931152344,2020-02-11
43.958744049072266,2020-02-12
43.860511779785156,2020-02-13
43.50687789916992,2020-02-14
43.192535400390625,2020-02-18
43.57563781738281,2020-02-19
43.39882278442383,2020-02-20
42.946956634521484,2020-02-21
42.180747985839844,2020-02-24
39.78388977050781,2020-02-25
37.09233856201172,2020-02-26
35.70726776123047,2020-02-27
36.827110290527344,2020-02-28
35.82514572143555,2020-03-02
35.65815353393555,2020-03-03
36.021610260009766,2020-03-04
33.54616928100586,2020-03-05
33.3104133605957,2020-03-06
28.64440155029297,2020-03-09
29.63654136657715,2020-03-10
26.886051177978516,2020-03-11
23.703340530395508,2020-03-12
25.392927169799805,2020-03-13
19.27308464050293,2020-03-16
18.98821258544922,2020-03-17
17.76031494140625,2020-03-18
20.569744110107422,2020-03-19
20.48133659362793,2020-03-20
19.400785446166992,2020-03-23
21.73870277404785,2020-03-24
23.44793701171875,2020-03-25
24.754419326782227,2020-03-26
25.19646453857422,2020-03-27
24.528486251831055,2020-03-30
25.36345863342285,2020-03-31
22.64243507385254,2020-04-01
22.799606323242188,2020-04-02
20.245580673217773,2020-04-03
21.286836624145508,2020-04-06
20.62868309020996,2020-04-07
21.925344467163086,2020-04-08
23.359527587890625,2020-04-09
22.789783477783203,2020-04-13
23.339881896972656,2020-04-14
22.141454696655273,2020-04-15
20.913555145263672,2020-04-16
23.271120071411133,2020-04-17
23.42829132080078,2020-04-20
23.42829132080078,2020-04-21
23.438114166259766,2020-04-22
25.57956886291504,2020-04-23
25.589391708374023,2020-04-24
27.52455711364746,2020-04-27
27.770137786865234,2020-04-28
29.823183059692383,2020-04-29
29.71512794494629,2020-04-30
28.742633819580078,2020-05-01
29.23379135131836,2020-05-04
29.11591339111328,2020-05-05
29.07662010192871,2020-05-06
28.153242111206055,2020-05-07
28.722986221313477,2020-05-08
27.858545303344727,2020-05-11
27.47544288635254,2020-05-12
26.22789764404297,2020-05-13
27.76031494140625,2020-05-14
28.12377166748047,2020-05-15
30.550098419189453,2020-05-18
30.618860244750977,2020-05-19
30.677799224853516,2020-05-20
29.793712615966797,2020-05-21
30.392927169799805,2020-05-22
31.178781509399414,2020-05-26
33.93909454345703,2020-05-27
33.02553939819336,2020-05-28
33.22200393676758,2020-05-29
33.69351577758789,2020-06-01
34.05697250366211,2020-06-02
34.70530319213867,2020-06-03
34.44990158081055,2020-06-04
34.724952697753906,2020-06-05
36.09037399291992,2020-06-08
