LSXMA,Date
47.53195571899414,2019-12-31
47.35004806518555,2020-01-02
47.384464263916016,2020-01-03
47.44346237182617,2020-01-06
47.16814041137695,2020-01-07
47.18780517578125,2020-01-08
47.177974700927734,2020-01-09
46.804325103759766,2020-01-10
47.10914611816406,2020-01-13
47.99409866333008,2020-01-14
48.55457305908203,2020-01-15
48.65290069580078,2020-01-16
48.603736877441406,2020-01-17
48.47591018676758,2020-01-21
48.51523971557617,2020-01-22
48.56440353393555,2020-01-23
48.07276153564453,2020-01-24
47.97443389892578,2020-01-27
47.83677673339844,2020-01-28
47.73844528198242,2020-01-29
48.32841873168945,2020-01-30
47.758113861083984,2020-01-31
48.053096771240234,2020-02-03
47.954769134521484,2020-02-04
48.092430114746094,2020-02-05
47.98426818847656,2020-02-06
47.84660720825195,2020-02-07
48.18092346191406,2020-02-10
48.190757751464844,2020-02-11
48.53982162475586,2020-02-12
48.47591018676758,2020-02-13
48.52507400512695,2020-02-14
48.47591018676758,2020-02-18
49.00688171386719,2020-02-19
50.07866287231445,2020-02-20
49.48869323730469,2020-02-21
48.67256546020508,2020-02-24
48.062931060791016,2020-02-25
46.68633270263672,2020-02-26
44.08062744140625,2020-02-27
43.92330551147461,2020-02-28
44.53293991088867,2020-03-02
44.05113220214844,2020-03-03
45.526058197021484,2020-03-04
45.3392333984375,2020-03-05
43.18584060668945,2020-03-06
39.73451232910156,2020-03-09
41.62241744995117,2020-03-10
39.34120178222656,2020-03-11
34.96558380126953,2020-03-12
36.14552688598633,2020-03-13
28.525074005126953,2020-03-16
29.714847564697266,2020-03-17
22.92035484313965,2020-03-18
28.082595825195312,2020-03-19
24.906587600708008,2020-03-20
23.962635040283203,2020-03-23
27.374631881713867,2020-03-24
29.419862747192383,2020-03-25
30.45231056213379,2020-03-26
30.383480072021484,2020-03-27
29.754179000854492,2020-03-30
31.160274505615234,2020-03-31
29.419862747192383,2020-04-01
29.69518280029297,2020-04-02
26.647001266479492,2020-04-03
28.485742568969727,2020-04-06
29.45919418334961,2020-04-07
31.238937377929688,2020-04-08
31.514257431030273,2020-04-09
30.521141052246094,2020-04-13
32.12389373779297,2020-04-14
30.943952560424805,2020-04-15
30.89478874206543,2020-04-16
30.835792541503906,2020-04-17
29.921337127685547,2020-04-20
28.593904495239258,2020-04-21
29.518190383911133,2020-04-22
30.471975326538086,2020-04-23
30.127826690673828,2020-04-24
32.30088424682617,2020-04-27
33.86430740356445,2020-04-28
34.87709045410156,2020-04-29
33.146507263183594,2020-04-30
32.16322326660156,2020-05-01
32.586036682128906,2020-05-04
32.31071853637695,2020-05-05
31.425762176513672,2020-05-06
30.609636306762695,2020-05-07
32.625370025634766,2020-05-08
32.320552825927734,2020-05-11
31.278268814086914,2020-05-12
29.872173309326172,2020-05-13
30.196657180786133,2020-05-14
31.268436431884766,2020-05-15
32.939998626708984,2020-05-18
33.439998626708984,2020-05-19
31.93000030517578,2020-05-20
32.099998474121094,2020-05-21
32.47999954223633,2020-05-22
33.83000183105469,2020-05-26
36.369998931884766,2020-05-27
35.880001068115234,2020-05-28
36.5,2020-05-29
37.36000061035156,2020-06-01
36.91999816894531,2020-06-02
38.650001525878906,2020-06-03
39.060001373291016,2020-06-04
39.130001068115234,2020-06-05
40.189998626708984,2020-06-08
38.75,2020-06-09
37.540000915527344,2020-06-10
34.650001525878906,2020-06-11
35.790000915527344,2020-06-12
36.599998474121094,2020-06-15
37.0099983215332,2020-06-16
36.709999084472656,2020-06-17
37.0099983215332,2020-06-18
35.689998626708984,2020-06-19
35.369998931884766,2020-06-22
35.599998474121094,2020-06-23
34.31999969482422,2020-06-24
34.09000015258789,2020-06-25
32.13999938964844,2020-06-26
33.47999954223633,2020-06-29
34.52000045776367,2020-06-30
34.970001220703125,2020-07-01
35.5,2020-07-02
35.529998779296875,2020-07-06
34.95000076293945,2020-07-07
35.02000045776367,2020-07-08
33.959999084472656,2020-07-09
33.810001373291016,2020-07-10
32.9900016784668,2020-07-13
33.70000076293945,2020-07-14
35.939998626708984,2020-07-15
35.630001068115234,2020-07-16
35.31999969482422,2020-07-17
35.040000915527344,2020-07-20
34.689998626708984,2020-07-21
34.935001373291016,2020-07-22
34.459999084472656,2020-07-23
34.27000045776367,2020-07-24
34.77000045776367,2020-07-27
34.630001068115234,2020-07-28
34.380001068115234,2020-07-29
34.43000030517578,2020-07-30
34.790000915527344,2020-07-31
35.54999923706055,2020-08-03
36.20000076293945,2020-08-04
35.93000030517578,2020-08-05
36.279998779296875,2020-08-06
36.27000045776367,2020-08-07
36.310001373291016,2020-08-10
36.380001068115234,2020-08-11
36.45000076293945,2020-08-12
36.060001373291016,2020-08-13
36.040000915527344,2020-08-14
35.779998779296875,2020-08-17
35.29999923706055,2020-08-18
35.04999923706055,2020-08-19
34.70000076293945,2020-08-20
34.529998779296875,2020-08-21
35.7599983215332,2020-08-24
36.31999969482422,2020-08-25
36.04999923706055,2020-08-26
36.2400016784668,2020-08-27
37.2599983215332,2020-08-28
36.310001373291016,2020-08-31
36.0,2020-09-01
36.45000076293945,2020-09-02
35.72999954223633,2020-09-03
35.66999816894531,2020-09-04
35.11000061035156,2020-09-08
35.36000061035156,2020-09-09
34.630001068115234,2020-09-10
34.2400016784668,2020-09-11
35.560001373291016,2020-09-14
34.970001220703125,2020-09-15
35.84000015258789,2020-09-16
35.5,2020-09-17
34.39500045776367,2020-09-18
33.43000030517578,2020-09-21
32.880001068115234,2020-09-22
32.16999816894531,2020-09-23
32.47999954223633,2020-09-24
32.869998931884766,2020-09-25
33.59000015258789,2020-09-28
33.11000061035156,2020-09-29
33.16999816894531,2020-09-30
34.68000030517578,2020-10-01
34.03499984741211,2020-10-02
34.349998474121094,2020-10-05
34.58000183105469,2020-10-06
35.61000061035156,2020-10-07
36.18000030517578,2020-10-08
35.33000183105469,2020-10-09
35.400001525878906,2020-10-12
35.470001220703125,2020-10-13
35.16999816894531,2020-10-14
34.93000030517578,2020-10-15
34.38999938964844,2020-10-16
34.369998931884766,2020-10-19
35.349998474121094,2020-10-20
35.7599983215332,2020-10-21
36.52000045776367,2020-10-22
37.06999969482422,2020-10-23
34.86000061035156,2020-10-26
35.5,2020-10-27
34.540000915527344,2020-10-28
34.93000030517578,2020-10-29
34.56999969482422,2020-10-30
35.029998779296875,2020-11-02
35.91999816894531,2020-11-03
36.810001373291016,2020-11-04
38.5099983215332,2020-11-05
38.459999084472656,2020-11-06
39.59000015258789,2020-11-09
39.38999938964844,2020-11-10
40.060001373291016,2020-11-11
39.59000015258789,2020-11-12
41.279998779296875,2020-11-13
42.70000076293945,2020-11-16
42.66999816894531,2020-11-17
42.63999938964844,2020-11-18
42.86000061035156,2020-11-19
42.220001220703125,2020-11-20
42.52000045776367,2020-11-23
42.33000183105469,2020-11-24
41.400001525878906,2020-11-25
42.060001373291016,2020-11-27
40.939998626708984,2020-11-30
41.439998626708984,2020-12-01
41.27000045776367,2020-12-02
41.68000030517578,2020-12-03
41.380001068115234,2020-12-04
42.599998474121094,2020-12-07
43.470001220703125,2020-12-08
42.31999969482422,2020-12-09
42.16999816894531,2020-12-10
42.189998626708984,2020-12-11
42.52000045776367,2020-12-14
43.16999816894531,2020-12-15
43.18000030517578,2020-12-16
43.34000015258789,2020-12-17
43.16999816894531,2020-12-18
42.380001068115234,2020-12-21
42.279998779296875,2020-12-22
42.56999969482422,2020-12-23
42.68000030517578,2020-12-24
43.04999923706055,2020-12-28
42.75,2020-12-29
43.09000015258789,2020-12-30
43.189998626708984,2020-12-31
42.540000915527344,2021-01-04
42.310001373291016,2021-01-05
44.83000183105469,2021-01-06
44.5,2021-01-07
42.189998626708984,2021-01-08
43.189998626708984,2021-01-11
41.75,2021-01-12
41.029998779296875,2021-01-13
39.95000076293945,2021-01-14
39.880001068115234,2021-01-15
40.939998626708984,2021-01-19
40.88999938964844,2021-01-20
40.790000915527344,2021-01-21
40.529998779296875,2021-01-22
41.06999969482422,2021-01-25
42.56999969482422,2021-01-26
40.29999923706055,2021-01-27
41.45000076293945,2021-01-28
40.41999816894531,2021-01-29
41.189998626708984,2021-02-01
43.68000030517578,2021-02-02
44.0,2021-02-03
44.529998779296875,2021-02-04
43.380001068115234,2021-02-05
43.689998626708984,2021-02-08
43.939998626708984,2021-02-09
43.459999084472656,2021-02-10
43.66999816894531,2021-02-11
43.56999969482422,2021-02-12
43.33000183105469,2021-02-16
43.40999984741211,2021-02-17
43.08000183105469,2021-02-18
43.97999954223633,2021-02-19
44.97999954223633,2021-02-22
44.900001525878906,2021-02-23
45.81999969482422,2021-02-24
44.849998474121094,2021-02-25
44.40999984741211,2021-02-26
44.7599983215332,2021-03-01
44.779998779296875,2021-03-02
44.349998474121094,2021-03-03
43.38999938964844,2021-03-04
43.56999969482422,2021-03-05
44.04999923706055,2021-03-08
44.7400016784668,2021-03-09
45.459999084472656,2021-03-10
45.56999969482422,2021-03-11
45.54999923706055,2021-03-12
45.90999984741211,2021-03-15
46.630001068115234,2021-03-16
46.939998626708984,2021-03-17
45.650001525878906,2021-03-18
44.86000061035156,2021-03-19
45.59000015258789,2021-03-22
45.130001068115234,2021-03-23
44.31999969482422,2021-03-24
44.5,2021-03-25
44.68000030517578,2021-03-26
44.06999969482422,2021-03-29
44.290000915527344,2021-03-30
44.08000183105469,2021-03-31
45.689998626708984,2021-04-01
45.83000183105469,2021-04-05
46.0,2021-04-06
46.650001525878906,2021-04-07
46.27000045776367,2021-04-08
46.720001220703125,2021-04-09
46.66999816894531,2021-04-12
46.130001068115234,2021-04-13
45.81999969482422,2021-04-14
45.4900016784668,2021-04-15
45.38999938964844,2021-04-16
45.08000183105469,2021-04-19
45.81999969482422,2021-04-20
46.16999816894531,2021-04-21
46.099998474121094,2021-04-22
46.47999954223633,2021-04-23
46.849998474121094,2021-04-26
46.189998626708984,2021-04-27
45.02000045776367,2021-04-28
45.599998474121094,2021-04-29
45.189998626708984,2021-04-30
44.25,2021-05-03
43.61000061035156,2021-05-04
43.2400016784668,2021-05-05
42.5,2021-05-06
42.61000061035156,2021-05-07
41.97999954223633,2021-05-10
41.9900016784668,2021-05-11
41.18000030517578,2021-05-12
41.04999923706055,2021-05-13
41.720001220703125,2021-05-14
41.2400016784668,2021-05-17
40.75,2021-05-18
40.77000045776367,2021-05-19
41.66999816894531,2021-05-20
41.7599983215332,2021-05-21
42.36000061035156,2021-05-24
42.09000015258789,2021-05-25
42.33000183105469,2021-05-26
44.43000030517578,2021-05-27
43.65999984741211,2021-05-28
44.0099983215332,2021-06-01
44.52000045776367,2021-06-02
43.619998931884766,2021-06-03
44.0,2021-06-04
44.2400016784668,2021-06-07
46.08000183105469,2021-06-08
45.36000061035156,2021-06-09
45.59000015258789,2021-06-10
45.869998931884766,2021-06-11
45.86000061035156,2021-06-14
45.130001068115234,2021-06-15
45.290000915527344,2021-06-16
44.540000915527344,2021-06-17
44.34000015258789,2021-06-18
44.599998474121094,2021-06-21
45.310001373291016,2021-06-22
45.599998474121094,2021-06-23
46.4900016784668,2021-06-24
47.41999816894531,2021-06-25
47.11000061035156,2021-06-28
46.91999816894531,2021-06-29
46.58000183105469,2021-06-30
46.41999816894531,2021-07-01
46.540000915527344,2021-07-02
46.810001373291016,2021-07-06
46.36000061035156,2021-07-07
46.099998474121094,2021-07-08
46.88999938964844,2021-07-09
46.65999984741211,2021-07-12
46.040000915527344,2021-07-13
46.400001525878906,2021-07-14
45.970001220703125,2021-07-15
45.599998474121094,2021-07-16
44.47999954223633,2021-07-19
45.81999969482422,2021-07-20
46.349998474121094,2021-07-21
46.470001220703125,2021-07-22
46.40999984741211,2021-07-23
46.34000015258789,2021-07-26
47.75,2021-07-27
47.18000030517578,2021-07-28
47.029998779296875,2021-07-29
46.689998626708984,2021-07-30
47.09000015258789,2021-08-02
47.189998626708984,2021-08-03
47.34000015258789,2021-08-04
48.380001068115234,2021-08-05
48.86000061035156,2021-08-06
48.310001373291016,2021-08-09
47.970001220703125,2021-08-10
47.59000015258789,2021-08-11
47.709999084472656,2021-08-12
47.65999984741211,2021-08-13
47.810001373291016,2021-08-16
47.849998474121094,2021-08-17
47.939998626708984,2021-08-18
47.29999923706055,2021-08-19
48.20000076293945,2021-08-20
48.060001373291016,2021-08-23
48.72999954223633,2021-08-24
49.209999084472656,2021-08-25
48.720001220703125,2021-08-26
49.4900016784668,2021-08-27
49.5,2021-08-30
49.5,2021-08-31
49.619998931884766,2021-09-01
50.11000061035156,2021-09-02
50.15999984741211,2021-09-03
49.029998779296875,2021-09-07
49.099998474121094,2021-09-08
48.16999816894531,2021-09-09
47.470001220703125,2021-09-10
48.0,2021-09-13
48.150001525878906,2021-09-14
48.02000045776367,2021-09-15
47.91999816894531,2021-09-16
47.54999923706055,2021-09-17
47.119998931884766,2021-09-20
46.9900016784668,2021-09-21
47.20000076293945,2021-09-22
47.599998474121094,2021-09-23
47.15999984741211,2021-09-24
47.47999954223633,2021-09-27
47.439998626708984,2021-09-28
47.5,2021-09-29
47.16999816894531,2021-09-30
47.900001525878906,2021-10-01
47.7400016784668,2021-10-04
48.5,2021-10-05
48.529998779296875,2021-10-06
48.66999816894531,2021-10-07
48.38999938964844,2021-10-08
48.5,2021-10-11
48.97999954223633,2021-10-12
48.40999984741211,2021-10-13
48.7400016784668,2021-10-14
48.93000030517578,2021-10-15
48.529998779296875,2021-10-18
48.380001068115234,2021-10-19
49.279998779296875,2021-10-20
49.09000015258789,2021-10-21
48.95000076293945,2021-10-22
48.93000030517578,2021-10-25
48.880001068115234,2021-10-26
48.68000030517578,2021-10-27
49.79999923706055,2021-10-28
49.779998779296875,2021-10-29
50.779998779296875,2021-11-01
50.560001373291016,2021-11-02
51.65999984741211,2021-11-03
52.97999954223633,2021-11-04
55.0,2021-11-05
54.63999938964844,2021-11-08
54.9900016784668,2021-11-09
54.86000061035156,2021-11-10
55.25,2021-11-11
55.31999969482422,2021-11-12
55.7400016784668,2021-11-15
55.7400016784668,2021-11-16
55.849998474121094,2021-11-17
53.88999938964844,2021-11-18
52.36000061035156,2021-11-19
51.650001525878906,2021-11-22
51.400001525878906,2021-11-23
51.11000061035156,2021-11-24
49.459999084472656,2021-11-26
49.88999938964844,2021-11-29
48.79999923706055,2021-11-30
47.13999938964844,2021-12-01
47.779998779296875,2021-12-02
48.400001525878906,2021-12-03
49.65999984741211,2021-12-06
48.72999954223633,2021-12-07
48.459999084472656,2021-12-08
48.13999938964844,2021-12-09
48.540000915527344,2021-12-10
47.84000015258789,2021-12-13
47.869998931884766,2021-12-14
48.4900016784668,2021-12-15
48.29999923706055,2021-12-16
48.45000076293945,2021-12-17
48.310001373291016,2021-12-20
49.2400016784668,2021-12-21
49.31999969482422,2021-12-22
50.099998474121094,2021-12-23
50.349998474121094,2021-12-27
50.709999084472656,2021-12-28
50.70000076293945,2021-12-29
50.880001068115234,2021-12-30
50.849998474121094,2021-12-31
50.869998931884766,2022-01-03
50.279998779296875,2022-01-04
49.4900016784668,2022-01-05
49.349998474121094,2022-01-06
49.20000076293945,2022-01-07
49.099998474121094,2022-01-10
49.31999969482422,2022-01-11
49.2400016784668,2022-01-12
49.2400016784668,2022-01-13
48.630001068115234,2022-01-14
48.08000183105469,2022-01-18
47.66999816894531,2022-01-19
47.13999938964844,2022-01-20
46.58000183105469,2022-01-21
45.779998779296875,2022-01-24
45.380001068115234,2022-01-25
44.59000015258789,2022-01-26
44.63999938964844,2022-01-27
45.16999816894531,2022-01-28
46.25,2022-01-31
48.08000183105469,2022-02-01
48.029998779296875,2022-02-02
48.16999816894531,2022-02-03
49.65999984741211,2022-02-04
49.88999938964844,2022-02-07
51.13999938964844,2022-02-08
51.540000915527344,2022-02-09
50.95000076293945,2022-02-10
50.7599983215332,2022-02-11
50.65999984741211,2022-02-14
51.47999954223633,2022-02-15
52.459999084472656,2022-02-16
51.189998626708984,2022-02-17
51.099998474121094,2022-02-18
50.63999938964844,2022-02-22
49.5099983215332,2022-02-23
50.220001220703125,2022-02-24
50.779998779296875,2022-02-25
50.36000061035156,2022-02-28
48.5099983215332,2022-03-01
48.70000076293945,2022-03-02
48.45000076293945,2022-03-03
46.91999816894531,2022-03-04
44.060001373291016,2022-03-07
44.470001220703125,2022-03-08
44.81999969482422,2022-03-09
44.4900016784668,2022-03-10
44.119998931884766,2022-03-11
44.61000061035156,2022-03-14
45.380001068115234,2022-03-15
45.41999816894531,2022-03-16
45.380001068115234,2022-03-17
45.060001373291016,2022-03-18
45.25,2022-03-21
45.959999084472656,2022-03-22
45.47999954223633,2022-03-23
46.279998779296875,2022-03-24
46.599998474121094,2022-03-25
46.18000030517578,2022-03-28
46.150001525878906,2022-03-29
46.25,2022-03-30
45.709999084472656,2022-03-31
45.88999938964844,2022-04-01
46.06999969482422,2022-04-04
45.34000015258789,2022-04-05
44.75,2022-04-06
44.630001068115234,2022-04-07
44.650001525878906,2022-04-08
44.84000015258789,2022-04-11
45.0,2022-04-12
45.47999954223633,2022-04-13
45.380001068115234,2022-04-14
44.5,2022-04-18
45.380001068115234,2022-04-19
45.0099983215332,2022-04-20
44.4900016784668,2022-04-21
43.970001220703125,2022-04-22
43.790000915527344,2022-04-25
43.16999816894531,2022-04-26
41.880001068115234,2022-04-27
42.75,2022-04-28
41.83000183105469,2022-04-29
42.040000915527344,2022-05-02
41.83000183105469,2022-05-03
42.599998474121094,2022-05-04
41.93000030517578,2022-05-05
40.25,2022-05-06
38.619998931884766,2022-05-09
38.880001068115234,2022-05-10
39.119998931884766,2022-05-11
39.54999923706055,2022-05-12
39.529998779296875,2022-05-13
39.0099983215332,2022-05-16
40.099998474121094,2022-05-17
39.63999938964844,2022-05-18
40.279998779296875,2022-05-19
40.189998626708984,2022-05-20
40.36000061035156,2022-05-23
39.91999816894531,2022-05-24
40.75,2022-05-25
41.20000076293945,2022-05-26
41.61000061035156,2022-05-27
41.310001373291016,2022-05-31
41.15999984741211,2022-06-01
41.130001068115234,2022-06-02
40.689998626708984,2022-06-03
40.900001525878906,2022-06-06
40.540000915527344,2022-06-07
40.0099983215332,2022-06-08
39.380001068115234,2022-06-09
38.459999084472656,2022-06-10
36.40999984741211,2022-06-13
36.279998779296875,2022-06-14
36.650001525878906,2022-06-15
35.13999938964844,2022-06-16
35.72999954223633,2022-06-17
35.34000015258789,2022-06-21
34.900001525878906,2022-06-22
35.2400016784668,2022-06-23
36.06999969482422,2022-06-24
36.400001525878906,2022-06-27
35.97999954223633,2022-06-28
36.06999969482422,2022-06-29
36.040000915527344,2022-06-30
36.84000015258789,2022-07-01
37.09000015258789,2022-07-05
37.0,2022-07-06
37.040000915527344,2022-07-07
36.72999954223633,2022-07-08
36.150001525878906,2022-07-11
36.279998779296875,2022-07-12
36.709999084472656,2022-07-13
35.90999984741211,2022-07-14
36.5,2022-07-15
36.75,2022-07-18
37.709999084472656,2022-07-19
38.939998626708984,2022-07-20
39.709999084472656,2022-07-21
39.63999938964844,2022-07-22
39.59000015258789,2022-07-25
39.369998931884766,2022-07-26
39.43000030517578,2022-07-27
39.84000015258789,2022-07-28
39.849998474121094,2022-07-29
40.2599983215332,2022-08-01
40.349998474121094,2022-08-02
41.16999816894531,2022-08-03
41.560001373291016,2022-08-04
41.08000183105469,2022-08-05
41.4900016784668,2022-08-08
41.52000045776367,2022-08-09
42.63999938964844,2022-08-10
43.7599983215332,2022-08-11
44.59000015258789,2022-08-12
44.959999084472656,2022-08-15
44.849998474121094,2022-08-16
44.40999984741211,2022-08-17
43.86000061035156,2022-08-18
43.040000915527344,2022-08-19
42.77000045776367,2022-08-22
42.31999969482422,2022-08-23
42.5,2022-08-24
42.880001068115234,2022-08-25
42.36000061035156,2022-08-26
42.060001373291016,2022-08-29
41.650001525878906,2022-08-30
41.540000915527344,2022-08-31
41.349998474121094,2022-09-01
41.33000183105469,2022-09-02
40.38999938964844,2022-09-06
41.0099983215332,2022-09-07
41.31999969482422,2022-09-08
42.56999969482422,2022-09-09
43.119998931884766,2022-09-12
41.56999969482422,2022-09-13
41.4900016784668,2022-09-14
41.2599983215332,2022-09-15
40.709999084472656,2022-09-16
40.7599983215332,2022-09-19
40.4900016784668,2022-09-20
40.13999938964844,2022-09-21
39.25,2022-09-22
37.86000061035156,2022-09-23
37.4900016784668,2022-09-26
37.470001220703125,2022-09-27
38.209999084472656,2022-09-28
37.779998779296875,2022-09-29
38.06999969482422,2022-09-30
38.81999969482422,2022-10-03
40.18000030517578,2022-10-04
40.279998779296875,2022-10-05
40.040000915527344,2022-10-06
39.61000061035156,2022-10-07
39.65999984741211,2022-10-10
39.41999816894531,2022-10-11
38.810001373291016,2022-10-12
39.540000915527344,2022-10-13
39.5099983215332,2022-10-14
40.880001068115234,2022-10-17
41.18000030517578,2022-10-18
40.68000030517578,2022-10-19
40.72999954223633,2022-10-20
41.72999954223633,2022-10-21
42.209999084472656,2022-10-24
42.45000076293945,2022-10-25
42.09000015258789,2022-10-26
42.11000061035156,2022-10-27
42.7599983215332,2022-10-28
42.439998626708984,2022-10-31
42.54999923706055,2022-11-01
42.22999954223633,2022-11-02
42.2599983215332,2022-11-03
41.790000915527344,2022-11-04
42.7400016784668,2022-11-07
43.099998474121094,2022-11-08
43.040000915527344,2022-11-09
44.11000061035156,2022-11-10
44.779998779296875,2022-11-11
44.400001525878906,2022-11-14
44.5,2022-11-15
44.310001373291016,2022-11-16
43.63999938964844,2022-11-17
42.29999923706055,2022-11-18
42.34000015258789,2022-11-21
42.93000030517578,2022-11-22
43.560001373291016,2022-11-23
43.619998931884766,2022-11-25
43.20000076293945,2022-11-28
43.06999969482422,2022-11-29
43.81999969482422,2022-11-30
43.400001525878906,2022-12-01
42.90999984741211,2022-12-02
42.470001220703125,2022-12-05
41.86000061035156,2022-12-06
41.68000030517578,2022-12-07
41.790000915527344,2022-12-08
41.47999954223633,2022-12-09
41.400001525878906,2022-12-12
41.470001220703125,2022-12-13
40.970001220703125,2022-12-14
39.36000061035156,2022-12-15
39.029998779296875,2022-12-16
38.59000015258789,2022-12-19
38.75,2022-12-20
39.130001068115234,2022-12-21
39.08000183105469,2022-12-22
39.2400016784668,2022-12-23
39.029998779296875,2022-12-27
38.810001373291016,2022-12-28
39.36000061035156,2022-12-29
39.310001373291016,2022-12-30
39.61000061035156,2023-01-03
40.22999954223633,2023-01-04
40.380001068115234,2023-01-05
40.939998626708984,2023-01-06
40.5,2023-01-09
40.400001525878906,2023-01-10
40.810001373291016,2023-01-11
40.709999084472656,2023-01-12
41.25,2023-01-13
41.869998931884766,2023-01-17
40.66999816894531,2023-01-18
40.189998626708984,2023-01-19
40.119998931884766,2023-01-20
40.16999816894531,2023-01-23
40.040000915527344,2023-01-24
40.279998779296875,2023-01-25
40.689998626708984,2023-01-26
40.54999923706055,2023-01-27
40.279998779296875,2023-01-30
40.619998931884766,2023-01-31
41.08000183105469,2023-02-01
38.29999923706055,2023-02-02
37.29999923706055,2023-02-03
36.0099983215332,2023-02-06
35.95000076293945,2023-02-07
36.060001373291016,2023-02-08
35.33000183105469,2023-02-09
35.099998474121094,2023-02-10
35.29999923706055,2023-02-13
35.099998474121094,2023-02-14
34.72999954223633,2023-02-15
33.91999816894531,2023-02-16
33.86000061035156,2023-02-17
33.369998931884766,2023-02-21
32.97999954223633,2023-02-22
33.04999923706055,2023-02-23
32.029998779296875,2023-02-24
32.779998779296875,2023-02-27
32.38999938964844,2023-02-28
31.59000015258789,2023-03-01
31.68000030517578,2023-03-02
31.31999969482422,2023-03-03
31.440000534057617,2023-03-06
29.700000762939453,2023-03-07
29.190000534057617,2023-03-08
28.799999237060547,2023-03-09
27.540000915527344,2023-03-10
27.09000015258789,2023-03-13
26.729999542236328,2023-03-14
26.540000915527344,2023-03-15
26.729999542236328,2023-03-16
26.239999771118164,2023-03-17
26.8700008392334,2023-03-20
27.459999084472656,2023-03-21
26.280000686645508,2023-03-22
25.329999923706055,2023-03-23
25.889999389648438,2023-03-24
26.530000686645508,2023-03-27
26.450000762939453,2023-03-28
26.809999465942383,2023-03-29
27.290000915527344,2023-03-30
28.09000015258789,2023-03-31
28.079999923706055,2023-04-03
27.56999969482422,2023-04-04
28.360000610351562,2023-04-05
28.299999237060547,2023-04-06
28.90999984741211,2023-04-10
29.299999237060547,2023-04-11
29.229999542236328,2023-04-12
29.670000076293945,2023-04-13
29.1200008392334,2023-04-14
29.309999465942383,2023-04-17
28.700000762939453,2023-04-18
28.90999984741211,2023-04-19
28.530000686645508,2023-04-20
28.559999465942383,2023-04-21
27.959999084472656,2023-04-24
27.360000610351562,2023-04-25
26.729999542236328,2023-04-26
27.3700008392334,2023-04-27
28.100000381469727,2023-04-28
28.670000076293945,2023-05-01
27.690000534057617,2023-05-02
27.8700008392334,2023-05-03
27.049999237060547,2023-05-04
28.950000762939453,2023-05-05
29.1299991607666,2023-05-08
27.829999923706055,2023-05-09
28.239999771118164,2023-05-10
29.020000457763672,2023-05-11
27.8799991607666,2023-05-12
28.540000915527344,2023-05-15
27.81999969482422,2023-05-16
28.56999969482422,2023-05-17
28.690000534057617,2023-05-18
28.15999984741211,2023-05-19
28.280000686645508,2023-05-22
28.049999237060547,2023-05-23
28.110000610351562,2023-05-24
27.65999984741211,2023-05-25
28.450000762939453,2023-05-26
28.549999237060547,2023-05-30
27.979999542236328,2023-05-31
28.59000015258789,2023-06-01
28.219999313354492,2023-06-02
28.639999389648438,2023-06-05
29.209999084472656,2023-06-06
29.690000534057617,2023-06-07
29.84000015258789,2023-06-08
29.649999618530273,2023-06-09
30.100000381469727,2023-06-12
30.600000381469727,2023-06-13
30.510000228881836,2023-06-14
30.8700008392334,2023-06-15
30.899999618530273,2023-06-16
30.3799991607666,2023-06-20
30.059999465942383,2023-06-21
30.209999084472656,2023-06-22
29.790000915527344,2023-06-23
29.93000030517578,2023-06-26
30.760000228881836,2023-06-27
31.90999984741211,2023-06-28
31.850000381469727,2023-06-29
32.810001373291016,2023-06-30
33.13999938964844,2023-07-03
33.04999923706055,2023-07-05
32.84000015258789,2023-07-06
33.63999938964844,2023-07-07
33.54999923706055,2023-07-10
33.7400016784668,2023-07-11
33.970001220703125,2023-07-12
34.16999816894531,2023-07-13
33.400001525878906,2023-07-14
34.0,2023-07-17
34.790000915527344,2023-07-18
34.560001373291016,2023-07-19
34.56999969482422,2023-07-20
33.439998626708984,2023-07-21
31.81999969482422,2023-07-24
31.229999542236328,2023-07-25
32.2400016784668,2023-07-26
31.969999313354492,2023-07-27
32.310001373291016,2023-07-28
31.700000762939453,2023-07-31
32.52000045776367,2023-08-01
32.540000915527344,2023-08-02
32.93000030517578,2023-08-03
23.600000381469727,2023-08-04
23.459999084472656,2023-08-07
22.700000762939453,2023-08-08
23.1200008392334,2023-08-09
22.809999465942383,2023-08-10
23.649999618530273,2023-08-11
24.139999389648438,2023-08-14
23.799999237060547,2023-08-15
23.489999771118164,2023-08-16
23.43000030517578,2023-08-17
23.229999542236328,2023-08-18
23.43000030517578,2023-08-21
23.280000686645508,2023-08-22
23.329999923706055,2023-08-23
23.139999389648438,2023-08-24
23.0,2023-08-25
23.049999237060547,2023-08-28
23.540000915527344,2023-08-29
24.229999542236328,2023-08-30
24.030000686645508,2023-08-31
24.149999618530273,2023-09-01
23.290000915527344,2023-09-05
23.239999771118164,2023-09-06
22.65999984741211,2023-09-07
22.889999389648438,2023-09-08
22.540000915527344,2023-09-11
23.1200008392334,2023-09-12
22.450000762939453,2023-09-13
22.93000030517578,2023-09-14
22.100000381469727,2023-09-15
22.299999237060547,2023-09-18
22.6299991607666,2023-09-19
22.68000030517578,2023-09-20
22.489999771118164,2023-09-21
22.450000762939453,2023-09-22
22.6299991607666,2023-09-25
23.520000457763672,2023-09-26
24.670000076293945,2023-09-27
24.959999084472656,2023-09-28
25.450000762939453,2023-09-29
