PM,Date
40.16813278198242,2011-11-25
41.17079162597656,2011-11-28
41.942508697509766,2011-11-29
42.945152282714844,2011-11-30
42.63534164428711,2011-12-01
42.51142883300781,2011-12-02
42.73674011230469,2011-12-05
42.57337951660156,2011-12-06
42.57337951660156,2011-12-07
41.998817443847656,2011-12-08
42.57337951660156,2011-12-09
42.33116912841797,2011-12-12
42.5339469909668,2011-12-13
42.16781997680664,2011-12-14
42.764892578125,2011-12-15
42.58464050292969,2011-12-16
42.9226188659668,2011-12-19
43.64529800415039,2011-12-20
44.48747634887695,2011-12-21
44.29969787597656,2011-12-22
44.81183624267578,2011-12-23
44.85735321044922,2011-12-27
44.67527389526367,2011-12-28
45.010990142822266,2011-12-29
44.65819549560547,2011-12-30
44.720787048339844,2012-01-03
44.64112854003906,2012-01-04
44.50455856323242,2012-01-05
43.86154556274414,2012-01-06
43.736351013183594,2012-01-09
43.998104095458984,2012-01-10
43.58839797973633,2012-01-11
43.503047943115234,2012-01-12
43.998104095458984,2012-01-13
43.190067291259766,2012-01-17
41.68781661987305,2012-01-18
41.98370361328125,2012-01-19
42.404808044433594,2012-01-20
42.5982666015625,2012-01-23
42.19425582885742,2012-01-24
43.707881927490234,2012-01-25
43.463199615478516,2012-01-26
42.93968963623047,2012-01-27
42.62104034423828,2012-01-30
42.547061920166016,2012-01-31
43.104713439941406,2012-02-01
43.15593338012695,2012-02-02
43.59977340698242,2012-02-03
43.73066329956055,2012-02-06
44.157432556152344,2012-02-07
44.3167724609375,2012-02-08
45.55729293823242,2012-02-09
45.77350997924805,2012-02-10
46.439292907714844,2012-02-13
46.4620475769043,2012-02-14
46.40513610839844,2012-02-15
46.6270637512207,2012-02-16
46.51325607299805,2012-02-17
46.81484603881836,2012-02-21
46.82624053955078,2012-02-22
46.7579460144043,2012-02-23
47.241634368896484,2012-02-24
47.28715896606445,2012-02-27
47.719635009765625,2012-02-28
47.52616882324219,2012-02-29
47.93017578125,2012-03-01
48.11227035522461,2012-03-02
48.60731506347656,2012-03-05
47.83343505859375,2012-03-06
47.8391227722168,2012-03-07
48.152103424072266,2012-03-08
48.14638900756836,2012-03-09
48.106563568115234,2012-03-12
48.772369384765625,2012-03-13
48.62439727783203,2012-03-14
48.88046646118164,2012-03-15
48.829261779785156,2012-03-16
49.130855560302734,2012-03-19
49.24464797973633,2012-03-20
49.00563430786133,2012-03-21
49.41535568237305,2012-03-22
49.4096794128418,2012-03-23
50.16080093383789,2012-03-26
50.24116516113281,2012-03-27
49.92545700073242,2012-03-28
49.74175262451172,2012-03-29
50.86689376831055,2012-03-30
51.30890655517578,2012-04-02
51.07929229736328,2012-04-03
51.3720588684082,2012-04-04
50.88410568237305,2012-04-05
50.7291145324707,2012-04-09
49.97137451171875,2012-04-10
50.24116516113281,2012-04-11
50.09192657470703,2012-04-12
50.424861907958984,2012-04-13
49.96561813354492,2012-04-16
50.200992584228516,2012-04-17
50.367462158203125,2012-04-18
49.79914855957031,2012-04-19
50.40763854980469,2012-04-20
49.90822219848633,2012-04-23
49.4661979675293,2012-04-24
50.31005859375,2012-04-25
50.832462310791016,2012-04-26
51.55577087402344,2012-04-27
51.3835563659668,2012-04-30
51.664833068847656,2012-05-01
51.84276580810547,2012-05-02
51.64186096191406,2012-05-03
51.16541290283203,2012-05-04
50.67744445800781,2012-05-07
50.35598373413086,2012-05-08
49.16195297241211,2012-05-09
49.46046447753906,2012-05-10
49.454715728759766,2012-05-11
49.01844787597656,2012-05-14
48.63381576538086,2012-05-15
48.932334899902344,2012-05-16
48.33530044555664,2012-05-17
48.3927001953125,2012-05-18
48.64531326293945,2012-05-21
48.8289909362793,2012-05-22
48.409934997558594,2012-05-23
48.989723205566406,2012-05-24
49.01270294189453,2012-05-25
49.13322830200195,2012-05-29
48.725677490234375,2012-05-30
48.51327896118164,2012-05-31
47.52589797973633,2012-06-01
47.02073669433594,2012-06-04
47.02073669433594,2012-06-05
47.6866340637207,2012-06-06
47.99087142944336,2012-06-07
48.203277587890625,2012-06-08
48.43863296508789,2012-06-11
48.800289154052734,2012-06-12
49.19639205932617,2012-06-13
50.137840270996094,2012-06-14
50.36172103881836,2012-06-15
50.59135437011719,2012-06-18
50.81523132324219,2012-06-19
50.80949020385742,2012-06-20
49.138999938964844,2012-06-21
49.374359130859375,2012-06-22
48.650299072265625,2012-06-25
48.6734733581543,2012-06-26
49.17742156982422,2012-06-27
49.59446334838867,2012-06-28
50.54442596435547,2012-06-29
51.55229949951172,2012-07-02
51.83611297607422,2012-07-03
51.54071807861328,2012-07-05
51.81294250488281,2012-07-06
52.484867095947266,2012-07-09
52.5369987487793,2012-07-10
52.444332122802734,2012-07-11
52.073604583740234,2012-07-12
52.25318908691406,2012-07-13
52.618080139160156,2012-07-16
52.125736236572266,2012-07-17
51.789791107177734,2012-07-18
51.870872497558594,2012-07-19
51.48857879638672,2012-07-20
50.96726608276367,2012-07-23
50.79348373413086,2012-07-24
50.33009338378906,2012-07-25
51.320587158203125,2012-07-26
52.305301666259766,2012-07-27
52.815032958984375,2012-07-30
52.96562576293945,2012-07-31
52.50224685668945,2012-08-01
52.17209243774414,2012-08-02
53.249473571777344,2012-08-03
53.4232177734375,2012-08-06
52.896121978759766,2012-08-07
53.156768798828125,2012-08-08
52.93086242675781,2012-08-09
53.41165542602539,2012-08-10
53.53909683227539,2012-08-13
53.95034408569336,2012-08-14
53.85186767578125,2012-08-15
54.037227630615234,2012-08-16
54.089351654052734,2012-08-17
53.96770477294922,2012-08-20
53.12202453613281,2012-08-21
52.63547134399414,2012-08-22
51.37273406982422,2012-08-23
51.99250411987305,2012-08-24
52.18367385864258,2012-08-27
52.64126205444336,2012-08-28
52.58332824707031,2012-08-29
52.45009994506836,2012-08-30
51.72605895996094,2012-08-31
51.917213439941406,2012-09-04
51.60441589355469,2012-09-05
51.83034133911133,2012-09-06
51.45381164550781,2012-09-07
51.332191467285156,2012-09-10
51.193172454833984,2012-09-11
50.202667236328125,2012-09-12
52.218421936035156,2012-09-13
51.83034133911133,2012-09-14
52.531211853027344,2012-09-17
53.006195068359375,2012-09-18
53.081485748291016,2012-09-19
53.36531448364258,2012-09-20
53.371124267578125,2012-09-21
53.36531448364258,2012-09-24
52.66374969482422,2012-09-25
52.856685638427734,2012-09-26
53.002838134765625,2012-09-27
52.5819091796875,2012-09-28
53.03207778930664,2012-10-01
53.698543548583984,2012-10-02
54.236419677734375,2012-10-03
54.5521240234375,2012-10-04
54.80350112915039,2012-10-05
54.57550048828125,2012-10-08
53.493927001953125,2012-10-09
53.07298278808594,2012-10-10
53.10805892944336,2012-10-11
53.61085510253906,2012-10-12
53.821311950683594,2012-10-15
54.090240478515625,2012-10-16
53.698543548583984,2012-10-17
51.447723388671875,2012-10-18
51.51786422729492,2012-10-19
52.149288177490234,2012-10-22
51.39508819580078,2012-10-23
51.28985595703125,2012-10-24
51.28985595703125,2012-10-25
51.61139678955078,2012-10-26
51.77511215209961,2012-10-31
51.208011627197266,2012-11-01
50.8221549987793,2012-11-02
50.74029541015625,2012-11-05
51.09109878540039,2012-11-06
50.483062744140625,2012-11-07
50.01536178588867,2012-11-08
49.9393424987793,2012-11-09
49.68212127685547,2012-11-12
49.35472106933594,2012-11-13
48.167938232421875,2012-11-14
49.091636657714844,2012-11-15
49.65287780761719,2012-11-16
50.78123092651367,2012-11-19
51.50617218017578,2012-11-20
51.86865234375,2012-11-21
52.856685638427734,2012-11-23
52.540985107421875,2012-11-26
52.108360290527344,2012-11-27
52.564369201660156,2012-11-28
52.809906005859375,2012-11-29
52.546810150146484,2012-11-30
52.50004959106445,2012-12-03
52.00311279296875,2012-12-04
51.757564544677734,2012-12-05
51.83940887451172,2012-12-06
52.307125091552734,2012-12-07
52.073265075683594,2012-12-10
51.71664047241211,2012-12-11
51.903724670410156,2012-12-12
51.56464385986328,2012-12-13
51.301551818847656,2012-12-14
51.09109878540039,2012-12-17
50.57661437988281,2012-12-18
49.489192962646484,2012-12-19
50.009178161621094,2012-12-20
49.68746566772461,2012-12-21
49.0287971496582,2012-12-24
48.56627655029297,2012-12-26
49.046363830566406,2012-12-27
48.39060974121094,2012-12-28
48.97025680541992,2012-12-31
50.7852668762207,2013-01-02
50.27003860473633,2013-01-03
50.65645217895508,2013-01-04
50.498382568359375,2013-01-07
50.40468215942383,2013-01-08
50.25246810913086,2013-01-09
51.10728454589844,2013-01-10
52.243141174316406,2013-01-11
52.14945602416992,2013-01-14
52.06163024902344,2013-01-15
51.72205352783203,2013-01-16
52.1904296875,2013-01-17
52.6822509765625,2013-01-18
52.71152114868164,2013-01-22
52.01479721069336,2013-01-23
52.553436279296875,2013-01-24
52.354373931884766,2013-01-25
52.10846710205078,2013-01-28
52.05577087402344,2013-01-29
51.31805419921875,2013-01-30
51.61664962768555,2013-01-31
51.599082946777344,2013-02-01
51.130706787109375,2013-02-04
51.49956130981445,2013-02-05
51.34148406982422,2013-02-06
52.58857727050781,2013-02-07
52.95743179321289,2013-02-08
52.89889144897461,2013-02-11
52.77593994140625,2013-02-12
53.27358627319336,2013-02-13
52.69981002807617,2013-02-14
52.6880989074707,2013-02-15
53.4609260559082,2013-02-19
53.91761779785156,2013-02-20
54.52653121948242,2013-02-21
54.696327209472656,2013-02-22
53.60731506347656,2013-02-25
53.630741119384766,2013-02-26
53.531211853027344,2013-02-27
53.71856689453125,2013-02-28
53.53705978393555,2013-03-01
54.075714111328125,2013-03-04
54.02885818481445,2013-03-05
53.630741119384766,2013-03-06
53.753692626953125,2013-03-07
53.34383773803711,2013-03-08
53.402408599853516,2013-03-11
53.21504592895508,2013-03-12
53.01597595214844,2013-03-13
53.4609260559082,2013-03-14
53.49608612060547,2013-03-15
52.904727935791016,2013-03-18
53.168190002441406,2013-03-19
53.52534103393555,2013-03-20
53.30872344970703,2013-03-21
53.642452239990234,2013-03-22
53.859073638916016,2013-03-25
54.2254753112793,2013-03-26
54.36729431152344,2013-03-27
54.786888122558594,2013-03-28
54.828224182128906,2013-04-01
55.791481018066406,2013-04-02
55.76194381713867,2013-04-03
55.862396240234375,2013-04-04
54.79277801513672,2013-04-05
55.809226989746094,2013-04-08
55.86832046508789,2013-04-09
56.293785095214844,2013-04-10
56.49470138549805,2013-04-11
56.991092681884766,2013-04-12
55.61418914794922,2013-04-15
56.122413635253906,2013-04-16
55.572837829589844,2013-04-17
54.184112548828125,2013-04-18
54.33774948120117,2013-04-19
54.85188674926758,2013-04-22
55.312808990478516,2013-04-23
55.5787239074707,2013-04-24
55.92740249633789,2013-04-25
56.32334518432617,2013-04-26
56.70745086669922,2013-04-29
56.48882293701172,2013-04-30
56.536075592041016,2013-05-01
56.146053314208984,2013-05-02
55.70282745361328,2013-05-03
55.02324676513672,2013-05-06
55.318721771240234,2013-05-07
55.85057830810547,2013-05-08
55.37782669067383,2013-05-09
55.14735412597656,2013-05-10
55.572837829589844,2013-05-13
56.11650466918945,2013-05-14
56.908390045166016,2013-05-15
56.40013885498047,2013-05-16
56.5419921875,2013-05-17
56.140140533447266,2013-05-20
55.78557205200195,2013-05-21
55.531463623046875,2013-05-22
55.73239517211914,2013-05-23
55.6201286315918,2013-05-24
55.170989990234375,2013-05-28
54.51503372192383,2013-05-29
54.61548614501953,2013-05-30
53.72316360473633,2013-05-31
54.591861724853516,2013-06-03
54.30229187011719,2013-06-04
53.46314239501953,2013-06-05
54.36729431152344,2013-06-06
54.42048645019531,2013-06-07
54.148658752441406,2013-06-10
53.9122428894043,2013-06-11
54.16046905517578,2013-06-12
54.710052490234375,2013-06-13
54.43821334838867,2013-06-14
54.645042419433594,2013-06-17
54.75141906738281,2013-06-18
53.33905029296875,2013-06-19
51.19390106201172,2013-06-20
51.68437957763672,2013-06-21
51.32390594482422,2013-06-24
51.622291564941406,2013-06-25
52.24296951293945,2013-06-26
52.38618087768555,2013-06-27
51.69392395019531,2013-06-28
52.237003326416016,2013-07-01
52.254886627197266,2013-07-02
52.368289947509766,2013-07-03
52.22505569458008,2013-07-05
52.857669830322266,2013-07-08
53.22169876098633,2013-07-09
52.774105072021484,2013-07-10
53.91395950317383,2013-07-11
53.53203201293945,2013-07-12
53.47831344604492,2013-07-15
53.68122100830078,2013-07-16
53.537986755371094,2013-07-17
53.26347351074219,2013-07-18
52.881534576416016,2013-07-19
53.251556396484375,2013-07-22
52.982994079589844,2013-07-23
52.83976364135742,2013-07-24
53.24557876586914,2013-07-25
53.04265594482422,2013-07-26
52.91733932495117,2013-07-29
53.21572494506836,2013-07-30
53.22169876098633,2013-07-31
53.537986755371094,2013-08-01
53.46638107299805,2013-08-02
53.24557876586914,2013-08-05
52.977020263671875,2013-08-06
52.64280700683594,2013-08-07
53.32913589477539,2013-08-08
52.935237884521484,2013-08-09
52.69652557373047,2013-08-12
52.71443176269531,2013-08-13
52.62490463256836,2013-08-14
52.004241943359375,2013-08-15
51.174713134765625,2013-08-16
50.822601318359375,2013-08-19
50.25566482543945,2013-08-20
49.99306106567383,2013-08-21
50.231788635253906,2013-08-22
50.94792556762695,2013-08-23
50.3750114440918,2013-08-26
50.19598388671875,2013-08-27
49.503700256347656,2013-08-28
50.0587158203125,2013-08-29
49.7961311340332,2013-08-30
49.77225875854492,2013-09-03
50.04080581665039,2013-09-04
50.19001007080078,2013-09-05
50.24374008178711,2013-09-06
50.434688568115234,2013-09-09
50.26759719848633,2013-09-10
51.65811538696289,2013-09-11
51.49100875854492,2013-09-12
52.38618087768555,2013-09-13
52.42797088623047,2013-09-16
52.64878463745117,2013-09-17
53.68122100830078,2013-09-18
54.03334045410156,2013-09-19
53.99155044555664,2013-09-20
53.561885833740234,2013-09-23
52.717506408691406,2013-09-24
52.415977478027344,2013-09-25
52.88638687133789,2013-09-26
52.66928482055664,2013-09-27
52.222984313964844,2013-09-30
52.69340515136719,2013-10-01
52.90449523925781,2013-10-02
52.76578140258789,2013-10-03
52.49436950683594,2013-10-04
52.21693420410156,2013-10-07
51.83095932006836,2013-10-08
50.757423400878906,2013-10-09
51.96364974975586,2013-10-10
51.282135009765625,2013-10-11
52.283287048339844,2013-10-14
51.565582275390625,2013-10-15
51.92141342163086,2013-10-16
52.40390396118164,2013-10-17
52.42803192138672,2013-10-18
52.37976837158203,2013-10-21
52.940670013427734,2013-10-22
53.14571762084961,2013-10-23
53.18192672729492,2013-10-24
53.43520736694336,2013-10-25
54.219242095947266,2013-10-28
54.49668502807617,2013-10-29
53.88152313232422,2013-10-30
53.748836517333984,2013-10-31
54.13479232788086,2013-11-01
54.43033981323242,2013-11-04
54.357967376708984,2013-11-05
54.888694763183594,2013-11-06
54.261474609375,2013-11-07
53.92375183105469,2013-11-08
54.11673355102539,2013-11-11
54.12879943847656,2013-11-12
54.653480529785156,2013-11-13
54.70174789428711,2013-11-14
55.09978485107422,2013-11-15
55.268672943115234,2013-11-18
55.16613006591797,2013-11-19
53.857391357421875,2013-11-20
52.22901153564453,2013-11-21
52.44009780883789,2013-11-22
52.04204177856445,2013-11-25
51.553524017333984,2013-11-26
51.565582275390625,2013-11-27
51.58971405029297,2013-11-29
51.3062629699707,2013-12-02
51.72240447998047,2013-12-03
51.81288146972656,2013-12-04
51.571624755859375,2013-12-05
51.764617919921875,2013-12-06
52.07823181152344,2013-12-09
51.74049377441406,2013-12-10
51.81889724731445,2013-12-11
51.457027435302734,2013-12-12
51.408790588378906,2013-12-13
51.11325454711914,2013-12-16
51.052947998046875,2013-12-17
51.553524017333984,2013-12-18
51.553524017333984,2013-12-19
51.577659606933594,2013-12-20
51.9862174987793,2013-12-23
52.095970153808594,2013-12-24
52.449676513671875,2013-12-26
52.894840240478516,2013-12-27
52.809478759765625,2013-12-30
53.13266372680664,2013-12-31
52.45576095581055,2014-01-02
52.15696716308594,2014-01-03
51.79108810424805,2014-01-06
51.638614654541016,2014-01-07
50.77878952026367,2014-01-08
50.80317687988281,2014-01-09
50.351932525634766,2014-01-10
50.27875518798828,2014-01-13
50.27875518798828,2014-01-14
50.66292953491211,2014-01-15
51.541053771972656,2014-01-16
50.81540298461914,2014-01-17
51.21784973144531,2014-01-21
51.339839935302734,2014-01-22
50.94344711303711,2014-01-23
49.69944763183594,2014-01-24
49.2603759765625,2014-01-27
49.27867889404297,2014-01-28
48.4432258605957,2014-01-29
48.22978973388672,2014-01-30
47.65047836303711,2014-01-31
45.973506927490234,2014-02-03
46.88211441040039,2014-02-04
46.894309997558594,2014-02-05
47.632179260253906,2014-02-06
48.93718338012695,2014-02-07
48.05905532836914,2014-02-10
48.45542526245117,2014-02-11
47.83342742919922,2014-02-12
48.32126235961914,2014-02-13
49.022544860839844,2014-02-14
48.79082107543945,2014-02-18
48.540809631347656,2014-02-19
48.607879638671875,2014-02-20
48.15662384033203,2014-02-21
48.278587341308594,2014-02-24
48.742034912109375,2014-02-25
48.47980499267578,2014-02-26
49.2603759765625,2014-02-27
49.33967590332031,2014-02-28
49.05914306640625,2014-03-03
49.74822998046875,2014-03-04
49.437225341796875,2014-03-05
49.33967590332031,2014-03-06
48.992042541503906,2014-03-07
49.04694747924805,2014-03-10
48.49201583862305,2014-03-11
48.278587341308594,2014-03-12
48.3151741027832,2014-03-13
48.7176399230957,2014-03-14
48.95547103881836,2014-03-17
49.071346282958984,2014-03-18
48.577392578125,2014-03-19
49.04694747924805,2014-03-20
49.39453125,2014-03-21
49.040836334228516,2014-03-24
49.48509979248047,2014-03-25
49.62084197998047,2014-03-26
49.40489196777344,2014-03-27
49.99106216430664,2014-03-28
50.51552200317383,2014-03-31
50.72531509399414,2014-04-01
50.87957000732422,2014-04-02
50.768497467041016,2014-04-03
51.095523834228516,2014-04-04
51.144893646240234,2014-04-07
51.71871566772461,2014-04-08
51.7557258605957,2014-04-09
51.53361511230469,2014-04-10
51.29914093017578,2014-04-11
51.93468475341797,2014-04-14
52.064247131347656,2014-04-15
52.317237854003906,2014-04-16
51.3052978515625,2014-04-17
51.521263122558594,2014-04-21
51.545955657958984,2014-04-22
51.42872619628906,2014-04-23
51.51509094238281,2014-04-24
51.89765548706055,2014-04-25
52.43447494506836,2014-04-28
52.56402587890625,2014-04-29
52.71210861206055,2014-04-30
52.89105224609375,2014-05-01
52.68125534057617,2014-05-02
52.65657043457031,2014-05-05
52.61956787109375,2014-05-06
52.940425872802734,2014-05-07
53.19339370727539,2014-05-08
53.310630798339844,2014-05-09
53.14402389526367,2014-05-12
53.02063751220703,2014-05-13
52.90956115722656,2014-05-14
52.65042495727539,2014-05-15
52.92189407348633,2014-05-16
52.903385162353516,2014-05-19
52.582550048828125,2014-05-20
53.15637969970703,2014-05-21
53.242759704589844,2014-05-22
53.41551971435547,2014-05-23
53.62531661987305,2014-05-27
53.89680862426758,2014-05-28
54.52615737915039,2014-05-29
54.63106918334961,2014-05-30
54.49531173706055,2014-06-02
54.230003356933594,2014-06-03
54.27934265136719,2014-06-04
54.236175537109375,2014-06-05
54.50148010253906,2014-06-06
54.50148010253906,2014-06-09
54.53850173950195,2014-06-10
54.569358825683594,2014-06-11
54.44594192504883,2014-06-12
54.57552719116211,2014-06-13
54.93340301513672,2014-06-16
54.75445556640625,2014-06-17
55.45787811279297,2014-06-18
56.35872268676758,2014-06-19
56.23530960083008,2014-06-20
55.79722213745117,2014-06-23
55.7224235534668,2014-06-24
55.42312240600586,2014-06-25
53.926727294921875,2014-06-26
52.904178619384766,2014-06-27
52.567481994628906,2014-06-30
52.50514602661133,2014-07-01
52.9104118347168,2014-07-02
53.42790222167969,2014-07-03
53.67109298706055,2014-07-07
53.80200958251953,2014-07-08
53.63991165161133,2014-07-09
52.93536376953125,2014-07-10
53.25334167480469,2014-07-11
53.59003829956055,2014-07-14
52.7420539855957,2014-07-15
52.81064224243164,2014-07-16
52.71712875366211,2014-07-17
53.63365173339844,2014-07-18
53.35309982299805,2014-07-21
53.234622955322266,2014-07-22
53.047584533691406,2014-07-23
53.33439636230469,2014-07-24
52.904178619384766,2014-07-25
52.67347717285156,2014-07-28
52.77947235107422,2014-07-29
51.86916732788086,2014-07-30
51.13344192504883,2014-07-31
51.06484603881836,2014-08-01
51.208248138427734,2014-08-04
50.86532974243164,2014-08-05
52.04998016357422,2014-08-06
51.56987762451172,2014-08-07
52.274444580078125,2014-08-08
52.59242630004883,2014-08-11
52.486427307128906,2014-08-12
52.667240142822266,2014-08-13
52.95405197143555,2014-08-14
52.68596267700195,2014-08-15
52.991458892822266,2014-08-18
53.234622955322266,2014-08-19
53.05380630493164,2014-08-20
53.09122085571289,2014-08-21
52.58618927001953,2014-08-22
53.11616134643555,2014-08-25
53.1598014831543,2014-08-26
53.15357208251953,2014-08-27
53.1598014831543,2014-08-28
53.359344482421875,2014-08-29
53.30320739746094,2014-09-02
53.24709701538086,2014-09-03
52.991458892822266,2014-09-04
53.27826690673828,2014-09-05
52.37420654296875,2014-09-08
52.2681999206543,2014-09-09
52.49267578125,2014-09-10
52.68596267700195,2014-09-11
52.38665771484375,2014-09-12
52.49888610839844,2014-09-15
52.88547134399414,2014-09-16
52.93536376953125,2014-09-17
52.823116302490234,2014-09-18
53.34062576293945,2014-09-19
53.652381896972656,2014-09-22
52.77552795410156,2014-09-23
53.273887634277344,2014-09-24
52.800758361816406,2014-09-25
52.5042839050293,2014-09-26
52.144691467285156,2014-09-29
52.611507415771484,2014-09-30
52.65566635131836,2014-10-01
53.12248992919922,2014-10-02
53.311729431152344,2014-10-03
53.349586486816406,2014-10-06
52.97737503051758,2014-10-07
53.65867233276367,2014-10-08
52.93954086303711,2014-10-09
53.166629791259766,2014-10-10
53.0341682434082,2014-10-13
52.794456481933594,2014-10-14
52.72504425048828,2014-10-15
53.784847259521484,2014-10-16
54.251670837402344,2014-10-17
54.838348388671875,2014-10-20
55.1663703918457,2014-10-21
55.2609977722168,2014-10-22
55.273616790771484,2014-10-23
55.551185607910156,2014-10-24
55.538570404052734,2014-10-27
55.683658599853516,2014-10-28
55.45655822753906,2014-10-29
55.73412322998047,2014-10-30
56.150489807128906,2014-10-31
56.2640380859375,2014-11-03
56.428035736083984,2014-11-04
56.71190643310547,2014-11-05
55.19791793823242,2014-11-06
55.58904266357422,2014-11-07
55.778282165527344,2014-11-10
55.570106506347656,2014-11-11
55.450260162353516,2014-11-12
55.42502212524414,2014-11-13
54.42829895019531,2014-11-14
55.0717658996582,2014-11-17
54.964508056640625,2014-11-18
54.775272369384766,2014-11-19
54.13181686401367,2014-11-20
54.88250732421875,2014-11-21
54.567081451416016,2014-11-24
54.44092559814453,2014-11-25
54.630165100097656,2014-11-26
54.838348388671875,2014-11-28
54.567081451416016,2014-12-01
55.1285285949707,2014-12-02
55.29255294799805,2014-12-03
54.97713088989258,2014-12-04
54.97081756591797,2014-12-05
54.75002670288086,2014-12-08
54.60492706298828,2014-12-09
53.999351501464844,2014-12-10
54.23274230957031,2014-12-11
53.25495910644531,2014-12-12
52.01219940185547,2014-12-15
51.34353256225586,2014-12-16
51.63371276855469,2014-12-17
53.00261306762695,2014-12-18
52.39073181152344,2014-12-19
52.97815704345703,2014-12-22
53.188880920410156,2014-12-23
53.093082427978516,2014-12-24
53.214412689208984,2014-12-26
53.12501907348633,2014-12-29
52.67805862426758,2014-12-30
52.007591247558594,2014-12-31
51.73303985595703,2015-01-02
51.343544006347656,2015-01-05
51.78411865234375,2015-01-06
52.17360305786133,2015-01-07
52.9589958190918,2015-01-08
52.818519592285156,2015-01-09
53.02923583984375,2015-01-12
53.06114959716797,2015-01-13
53.26548385620117,2015-01-14
52.882362365722656,2015-01-15
52.80573654174805,2015-01-16
53.36763381958008,2015-01-20
53.98701858520508,2015-01-21
54.37651062011719,2015-01-22
52.882362365722656,2015-01-23
53.02923583984375,2015-01-26
52.103363037109375,2015-01-27
51.45208740234375,2015-01-28
51.860740661621094,2015-01-29
51.23497772216797,2015-01-30
52.12252426147461,2015-02-02
52.512020111083984,2015-02-03
52.40986633300781,2015-02-04
52.722755432128906,2015-02-05
51.89265441894531,2015-02-06
51.611724853515625,2015-02-09
51.77134704589844,2015-02-10
52.665287017822266,2015-02-11
53.43789291381836,2015-02-12
52.9142951965332,2015-02-13
52.81214904785156,2015-02-17
52.997314453125,2015-02-18
52.754695892333984,2015-02-19
53.0228385925293,2015-02-20
52.92707061767578,2015-02-23
53.32294845581055,2015-02-24
53.29741668701172,2015-02-25
52.869606018066406,2015-02-26
52.971771240234375,2015-02-27
52.96537399291992,2015-03-02
52.80573654174805,2015-03-03
52.46732711791992,2015-03-04
52.17360305786133,2015-03-05
51.11366271972656,2015-03-06
51.369075775146484,2015-03-09
50.602840423583984,2015-03-10
49.68976974487305,2015-03-11
50.27082061767578,2015-03-12
49.58121871948242,2015-03-13
49.73446273803711,2015-03-16
49.73446273803711,2015-03-17
50.162269592285156,2015-03-18
50.35382843017578,2015-03-19
50.73054885864258,2015-03-20
50.99235153198242,2015-03-23
50.13235855102539,2015-03-24
49.59565353393555,2015-03-25
49.362857818603516,2015-03-26
49.653839111328125,2015-03-27
49.699119567871094,2015-03-30
48.70978927612305,2015-03-31
49.18828201293945,2015-04-01
49.9577522277832,2015-04-02
50.56557846069336,2015-04-06
50.26814270019531,2015-04-07
49.944828033447266,2015-04-08
50.345733642578125,2015-04-09
50.37160873413086,2015-04-10
50.04181671142578,2015-04-13
50.50737762451172,2015-04-14
50.520328521728516,2015-04-15
54.93672561645508,2015-04-16
55.130714416503906,2015-04-17
54.949649810791016,2015-04-20
54.34830093383789,2015-04-21
54.11552429199219,2015-04-22
54.024986267089844,2015-04-23
53.507686614990234,2015-04-24
53.08091735839844,2015-04-27
53.59175491333008,2015-04-28
53.49477005004883,2015-04-29
53.97325897216797,2015-04-30
53.92152786254883,2015-05-01
53.80514144897461,2015-05-04
53.546485900878906,2015-05-05
54.23190689086914,2015-05-06
54.322444915771484,2015-05-07
55.0854377746582,2015-05-08
54.4000358581543,2015-05-11
54.4000358581543,2015-05-12
54.658668518066406,2015-05-13
56.12002182006836,2015-05-14
55.97776412963867,2015-05-15
55.62859344482422,2015-05-18
55.38935852050781,2015-05-19
55.227699279785156,2015-05-20
55.053104400634766,2015-05-21
54.412960052490234,2015-05-22
54.13492202758789,2015-05-26
54.458221435546875,2015-05-27
54.48408508300781,2015-05-28
53.71461486816406,2015-05-29
53.79220962524414,2015-06-01
53.63701629638672,2015-06-02
53.29431915283203,2015-06-03
52.91279602050781,2015-06-04
51.53550338745117,2015-06-05
51.82648849487305,2015-06-08
52.21446228027344,2015-06-09
53.21025466918945,2015-06-10
53.184391021728516,2015-06-11
52.93220520019531,2015-06-12
52.550689697265625,2015-06-15
52.90633773803711,2015-06-16
52.91279602050781,2015-06-17
53.740482330322266,2015-06-18
53.44950866699219,2015-06-19
53.75340270996094,2015-06-22
53.24945068359375,2015-06-23
52.88947677612305,2015-06-24
53.210174560546875,2015-06-25
53.242919921875,2015-06-26
52.437870025634766,2015-06-29
52.4705924987793,2015-06-30
53.210174560546875,2015-07-01
53.125099182128906,2015-07-02
53.144737243652344,2015-07-06
53.956298828125,2015-07-07
53.38689422607422,2015-07-08
53.17090606689453,2015-07-09
53.773048400878906,2015-07-10
53.91701889038086,2015-07-13
54.11338424682617,2015-07-14
54.10683059692383,2015-07-15
55.82160949707031,2015-07-16
56.17502212524414,2015-07-17
56.031036376953125,2015-07-20
55.9852409362793,2015-07-21
55.97211837768555,2015-07-22
55.913238525390625,2015-07-23
55.40272903442383,2015-07-24
55.97868728637695,2015-07-27
56.02449417114258,2015-07-28
55.926326751708984,2015-07-29
55.88705062866211,2015-07-30
55.97868728637695,2015-07-31
56.06376647949219,2015-08-03
56.17502212524414,2015-08-04
56.21429443359375,2015-08-05
56.129207611083984,2015-08-06
55.690696716308594,2015-08-07
56.201194763183594,2015-08-10
55.93941116333008,2015-08-11
56.0506706237793,2015-08-12
