FI,Date
2.064815044403076,1995-07-14
2.009258985519409,1995-07-17
2.0740740299224854,1995-07-18
1.9907410144805908,1995-07-19
2.037036895751953,1995-07-20
2.0185189247131348,1995-07-21
1.9907410144805908,1995-07-24
1.9814809560775757,1995-07-25
1.888888955116272,1995-07-26
2.0185189247131348,1995-07-27
2.09259295463562,1995-07-28
2.09259295463562,1995-07-31
2.0462958812713623,1995-08-01
2.0185189247131348,1995-08-02
2.009258985519409,1995-08-03
2.009258985519409,1995-08-04
1.9907410144805908,1995-08-07
1.9907410144805908,1995-08-08
1.9814809560775757,1995-08-09
2.064815044403076,1995-08-10
2.037036895751953,1995-08-11
2.037036895751953,1995-08-14
2.009258985519409,1995-08-15
1.9814809560775757,1995-08-16
2.0185189247131348,1995-08-17
2.009258985519409,1995-08-18
2.037036895751953,1995-08-21
2.055556058883667,1995-08-22
2.037036895751953,1995-08-23
2.0740740299224854,1995-08-24
1.9907410144805908,1995-08-25
1.9953700304031372,1995-08-28
2.0185189247131348,1995-08-29
2.185184955596924,1995-08-30
2.1111109256744385,1995-08-31
2.1203699111938477,1995-09-01
2.1296300888061523,1995-09-05
2.1666669845581055,1995-09-06
2.222222089767456,1995-09-07
2.2962958812713623,1995-09-08
2.2685189247131348,1995-09-11
2.2314810752868652,1995-09-12
2.2268519401550293,1995-09-13
2.240741014480591,1995-09-14
2.240741014480591,1995-09-15
2.15740704536438,1995-09-18
2.1759259700775146,1995-09-19
2.1481480598449707,1995-09-20
2.087963104248047,1995-09-21
2.1203699111938477,1995-09-22
2.1388890743255615,1995-09-25
2.1296300888061523,1995-09-26
2.1018519401550293,1995-09-27
2.037036895751953,1995-09-28
2.1388890743255615,1995-09-29
2.1111109256744385,1995-10-02
2.1111109256744385,1995-10-03
2.0740740299224854,1995-10-04
2.0833330154418945,1995-10-05
2.1018519401550293,1995-10-06
2.037036895751953,1995-10-09
2.037036895751953,1995-10-10
2.0740740299224854,1995-10-11
2.1481480598449707,1995-10-12
2.1666669845581055,1995-10-13
2.2037041187286377,1995-10-16
2.15740704536438,1995-10-17
2.1203699111938477,1995-10-18
2.1759259700775146,1995-10-19
2.1759259700775146,1995-10-20
2.1388890743255615,1995-10-23
2.009258985519409,1995-10-24
1.8981479406356812,1995-10-25
1.9629629850387573,1995-10-26
1.944443941116333,1995-10-27
1.9259259700775146,1995-10-30
1.9074070453643799,1995-10-31
1.9259259700775146,1995-11-01
1.9074070453643799,1995-11-02
1.888888955116272,1995-11-03
1.9074070453643799,1995-11-06
1.9814809560775757,1995-11-07
2.0740740299224854,1995-11-08
2.0740740299224854,1995-11-09
2.09259295463562,1995-11-10
2.064815044403076,1995-11-13
2.064815044403076,1995-11-14
2.037036895751953,1995-11-15
2.055556058883667,1995-11-16
2.055556058883667,1995-11-17
2.037036895751953,1995-11-20
1.9907410144805908,1995-11-21
1.9722219705581665,1995-11-22
2.0185189247131348,1995-11-24
2.0,1995-11-27
1.9583330154418945,1995-11-28
1.9629629850387573,1995-11-29
1.9629629850387573,1995-11-30
1.9907410144805908,1995-12-01
2.0185189247131348,1995-12-04
1.9814809560775757,1995-12-05
2.0787041187286377,1995-12-06
2.1666669845581055,1995-12-07
2.1759259700775146,1995-12-08
2.1388890743255615,1995-12-11
2.1296300888061523,1995-12-12
2.185184955596924,1995-12-13
2.1481480598449707,1995-12-14
2.1666669845581055,1995-12-15
2.1481480598449707,1995-12-18
2.2037041187286377,1995-12-19
2.222222089767456,1995-12-20
2.15740704536438,1995-12-21
2.1481480598449707,1995-12-22
2.1759259700775146,1995-12-26
2.2037041187286377,1995-12-27
2.2314810752868652,1995-12-28
2.222222089767456,1995-12-29
2.212963104248047,1996-01-02
2.2037041187286377,1996-01-03
2.240741014480591,1996-01-04
2.185184955596924,1996-01-05
2.212963104248047,1996-01-08
2.1111109256744385,1996-01-09
2.0185189247131348,1996-01-10
2.09259295463562,1996-01-11
2.0462958812713623,1996-01-12
1.9537039995193481,1996-01-15
1.9537039995193481,1996-01-16
1.944443941116333,1996-01-17
2.009258985519409,1996-01-18
2.0,1996-01-19
1.9629629850387573,1996-01-22
2.1111109256744385,1996-01-23
1.9814809560775757,1996-01-24
2.0,1996-01-25
1.944443941116333,1996-01-26
1.9814809560775757,1996-01-29
2.055556058883667,1996-01-30
2.0,1996-01-31
1.9629629850387573,1996-02-01
1.9629629850387573,1996-02-02
1.9629629850387573,1996-02-05
1.9722219705581665,1996-02-06
2.212963104248047,1996-02-07
2.2685189247131348,1996-02-08
2.3240740299224854,1996-02-09
2.3703699111938477,1996-02-12
2.3703699111938477,1996-02-13
2.3703699111938477,1996-02-14
2.3518519401550293,1996-02-15
2.3333330154418945,1996-02-16
2.259258985519409,1996-02-20
2.314815044403076,1996-02-21
2.3240740299224854,1996-02-22
2.314815044403076,1996-02-23
2.277777910232544,1996-02-26
2.259258985519409,1996-02-27
2.2962958812713623,1996-02-28
2.2962958812713623,1996-02-29
2.25,1996-03-01
2.2037041187286377,1996-03-04
2.2685189247131348,1996-03-05
2.240741014480591,1996-03-06
2.064815044403076,1996-03-07
2.0,1996-03-08
2.037036895751953,1996-03-11
2.0185189247131348,1996-03-12
1.9768520593643188,1996-03-13
1.9814809560775757,1996-03-14
1.8796299695968628,1996-03-15
2.037036895751953,1996-03-18
2.0,1996-03-19
1.9907410144805908,1996-03-20
1.9629629850387573,1996-03-21
1.9814809560775757,1996-03-22
2.009258985519409,1996-03-25
2.0462958812713623,1996-03-26
2.0833330154418945,1996-03-27
2.0462958812713623,1996-03-28
2.0740740299224854,1996-03-29
2.2037041187286377,1996-04-01
2.15740704536438,1996-04-02
2.1018519401550293,1996-04-03
2.1481480598449707,1996-04-04
2.0787041187286377,1996-04-08
2.1111109256744385,1996-04-09
2.1388890743255615,1996-04-10
2.1111109256744385,1996-04-11
2.1388890743255615,1996-04-12
2.1481480598449707,1996-04-15
2.15740704536438,1996-04-16
2.15740704536438,1996-04-17
2.1388890743255615,1996-04-18
2.1481480598449707,1996-04-19
2.1296300888061523,1996-04-22
2.185184955596924,1996-04-23
2.305556058883667,1996-04-24
2.314815044403076,1996-04-25
2.3240740299224854,1996-04-26
2.277777910232544,1996-04-29
2.259258985519409,1996-04-30
2.277777910232544,1996-05-01
2.1388890743255615,1996-05-02
2.185184955596924,1996-05-03
2.277777910232544,1996-05-06
2.2685189247131348,1996-05-07
2.2037041187286377,1996-05-08
2.259258985519409,1996-05-09
2.3333330154418945,1996-05-10
2.3333330154418945,1996-05-13
2.375,1996-05-14
2.3796300888061523,1996-05-15
2.3888890743255615,1996-05-16
2.3888890743255615,1996-05-17
2.34259295463562,1996-05-20
2.3611109256744385,1996-05-21
2.3611109256744385,1996-05-22
2.34259295463562,1996-05-23
2.347222089767456,1996-05-24
2.314815044403076,1996-05-28
2.3518519401550293,1996-05-29
2.3611109256744385,1996-05-30
2.3240740299224854,1996-05-31
2.3333330154418945,1996-06-03
2.2962958812713623,1996-06-04
2.2962958812713623,1996-06-05
2.277777910232544,1996-06-06
2.277777910232544,1996-06-07
2.3518519401550293,1996-06-10
2.3703699111938477,1996-06-11
2.3703699111938477,1996-06-12
2.472222089767456,1996-06-13
2.3333330154418945,1996-06-14
2.34259295463562,1996-06-17
2.3240740299224854,1996-06-18
2.3518519401550293,1996-06-19
2.277777910232544,1996-06-20
2.259258985519409,1996-06-21
2.240741014480591,1996-06-24
2.222222089767456,1996-06-25
2.1759259700775146,1996-06-26
2.2037041187286377,1996-06-27
2.222222089767456,1996-06-28
2.3333330154418945,1996-07-01
2.444443941116333,1996-07-02
2.4537041187286377,1996-07-03
2.3888890743255615,1996-07-05
2.4166669845581055,1996-07-08
2.3981480598449707,1996-07-09
2.2037041187286377,1996-07-10
2.1203699111938477,1996-07-11
2.2685189247131348,1996-07-12
2.212963104248047,1996-07-15
2.1203699111938477,1996-07-16
2.1759259700775146,1996-07-17
2.222222089767456,1996-07-18
2.2314810752868652,1996-07-19
2.2314810752868652,1996-07-22
2.1759259700775146,1996-07-23
2.2037041187286377,1996-07-24
2.3796300888061523,1996-07-25
2.4814810752868652,1996-07-26
2.444443941116333,1996-07-29
2.462963104248047,1996-07-30
2.4814810752868652,1996-07-31
2.509258985519409,1996-08-01
2.6203699111938477,1996-08-02
2.6712958812713623,1996-08-05
2.6111109256744385,1996-08-06
2.6388890743255615,1996-08-07
2.6018519401550293,1996-08-08
2.5185189247131348,1996-08-09
2.5740740299224854,1996-08-12
2.5833330154418945,1996-08-13
2.5833330154418945,1996-08-14
2.5740740299224854,1996-08-15
2.5185189247131348,1996-08-16
2.509258985519409,1996-08-19
2.490741014480591,1996-08-20
2.527777910232544,1996-08-21
2.5185189247131348,1996-08-22
2.5462958812713623,1996-08-23
2.6296300888061523,1996-08-26
2.6111109256744385,1996-08-27
2.5740740299224854,1996-08-28
2.5,1996-08-29
2.509258985519409,1996-08-30
2.444443941116333,1996-09-03
2.5,1996-09-04
2.5185189247131348,1996-09-05
2.555556058883667,1996-09-06
2.527777910232544,1996-09-09
2.555556058883667,1996-09-10
2.537036895751953,1996-09-11
2.59259295463562,1996-09-12
2.5740740299224854,1996-09-13
2.6111109256744385,1996-09-16
2.6666669845581055,1996-09-17
2.6203699111938477,1996-09-18
2.59259295463562,1996-09-19
2.6296300888061523,1996-09-20
2.6759259700775146,1996-09-23
2.685184955596924,1996-09-24
2.722222089767456,1996-09-25
2.8518519401550293,1996-09-26
2.865741014480591,1996-09-27
2.8333330154418945,1996-09-30
2.8518519401550293,1996-10-01
2.740741014480591,1996-10-02
2.8240740299224854,1996-10-03
2.8518519401550293,1996-10-04
2.8611109256744385,1996-10-07
2.8611109256744385,1996-10-08
2.84259295463562,1996-10-09
2.8611109256744385,1996-10-10
2.814815044403076,1996-10-11
2.8518519401550293,1996-10-14
2.8703699111938477,1996-10-15
2.8518519401550293,1996-10-16
2.9259259700775146,1996-10-17
2.935184955596924,1996-10-18
2.9259259700775146,1996-10-21
2.8518519401550293,1996-10-22
2.814815044403076,1996-10-23
2.7916669845581055,1996-10-24
2.777777910232544,1996-10-25
2.7638890743255615,1996-10-28
2.7685189247131348,1996-10-29
2.7685189247131348,1996-10-30
2.84259295463562,1996-10-31
2.805556058883667,1996-11-01
2.8333330154418945,1996-11-04
2.814815044403076,1996-11-05
2.8240740299224854,1996-11-06
2.8240740299224854,1996-11-07
2.7962958812713623,1996-11-08
2.814815044403076,1996-11-11
2.740741014480591,1996-11-12
2.740741014480591,1996-11-13
2.722222089767456,1996-11-14
2.6712958812713623,1996-11-15
2.6666669845581055,1996-11-18
2.722222089767456,1996-11-19
2.694443941116333,1996-11-20
2.8333330154418945,1996-11-21
2.8518519401550293,1996-11-22
2.90740704536438,1996-11-25
2.8240740299224854,1996-11-26
2.814815044403076,1996-11-27
2.7962958812713623,1996-11-29
2.777777910232544,1996-12-02
2.712963104248047,1996-12-03
2.6759259700775146,1996-12-04
2.685184955596924,1996-12-05
2.6111109256744385,1996-12-06
2.6666669845581055,1996-12-09
2.694443941116333,1996-12-10
2.6666669845581055,1996-12-11
2.5185189247131348,1996-12-12
2.564815044403076,1996-12-13
2.527777910232544,1996-12-16
2.6018519401550293,1996-12-17
2.6018519401550293,1996-12-18
2.6481480598449707,1996-12-19
2.65740704536438,1996-12-20
2.6203699111938477,1996-12-23
2.6388890743255615,1996-12-24
2.6203699111938477,1996-12-26
2.6481480598449707,1996-12-27
2.685184955596924,1996-12-30
2.722222089767456,1996-12-31
2.6990740299224854,1997-01-02
2.740741014480591,1997-01-03
2.722222089767456,1997-01-06
2.7037041187286377,1997-01-07
2.680556058883667,1997-01-08
2.680556058883667,1997-01-09
2.712963104248047,1997-01-10
2.712963104248047,1997-01-13
2.7685189247131348,1997-01-14
2.722222089767456,1997-01-15
2.7314810752868652,1997-01-16
2.740741014480591,1997-01-17
2.685184955596924,1997-01-20
2.6388890743255615,1997-01-21
2.7037041187286377,1997-01-22
2.6666669845581055,1997-01-23
2.6018519401550293,1997-01-24
2.5833330154418945,1997-01-27
2.555556058883667,1997-01-28
2.490741014480591,1997-01-29
2.537036895751953,1997-01-30
2.4768519401550293,1997-01-31
2.4814810752868652,1997-02-03
2.537036895751953,1997-02-04
2.564815044403076,1997-02-05
2.5833330154418945,1997-02-06
2.6296300888061523,1997-02-07
2.685184955596924,1997-02-10
2.6666669845581055,1997-02-11
2.712963104248047,1997-02-12
2.65740704536438,1997-02-13
2.6111109256744385,1997-02-14
2.6203699111938477,1997-02-18
2.5509259700775146,1997-02-19
2.569443941116333,1997-02-20
2.5740740299224854,1997-02-21
2.5462958812713623,1997-02-24
2.555556058883667,1997-02-25
2.5185189247131348,1997-02-26
2.509258985519409,1997-02-27
2.4259259700775146,1997-02-28
2.712963104248047,1997-03-03
2.787036895751953,1997-03-04
2.8888890743255615,1997-03-05
2.805556058883667,1997-03-06
2.805556058883667,1997-03-07
2.875,1997-03-10
2.8703699111938477,1997-03-11
2.8518519401550293,1997-03-12
2.805556058883667,1997-03-13
2.814815044403076,1997-03-14
2.805556058883667,1997-03-17
2.814815044403076,1997-03-18
2.805556058883667,1997-03-19
2.777777910232544,1997-03-20
2.805556058883667,1997-03-21
2.7685189247131348,1997-03-24
2.759258985519409,1997-03-25
2.787036895751953,1997-03-26
2.740741014480591,1997-03-27
2.759258985519409,1997-03-31
2.759258985519409,1997-04-01
2.7685189247131348,1997-04-02
2.740741014480591,1997-04-03
2.7453699111938477,1997-04-04
2.810184955596924,1997-04-07
2.7962958812713623,1997-04-08
2.777777910232544,1997-04-09
2.75,1997-04-10
2.722222089767456,1997-04-11
2.7962958812713623,1997-04-14
2.84259295463562,1997-04-15
2.814815044403076,1997-04-16
2.777777910232544,1997-04-17
2.740741014480591,1997-04-18
2.7037041187286377,1997-04-21
2.759258985519409,1997-04-22
2.90740704536438,1997-04-23
2.84259295463562,1997-04-24
2.814815044403076,1997-04-25
2.777777910232544,1997-04-28
2.7962958812713623,1997-04-29
2.7962958812713623,1997-04-30
2.7314810752868652,1997-05-01
2.8703699111938477,1997-05-02
3.037036895751953,1997-05-05
2.962963104248047,1997-05-06
2.777777910232544,1997-05-07
2.8703699111938477,1997-05-08
2.8611109256744385,1997-05-09
2.7916669845581055,1997-05-12
2.759258985519409,1997-05-13
2.75,1997-05-14
2.7314810752868652,1997-05-15
2.7962958812713623,1997-05-16
2.7962958812713623,1997-05-19
2.805556058883667,1997-05-20
2.777777910232544,1997-05-21
2.8703699111938477,1997-05-22
2.8796300888061523,1997-05-23
2.944443941116333,1997-05-27
2.944443941116333,1997-05-28
2.972222089767456,1997-05-29
3.0462958812713623,1997-05-30
2.9166669845581055,1997-06-02
2.939815044403076,1997-06-03
2.9259259700775146,1997-06-04
2.84259295463562,1997-06-05
2.8981480598449707,1997-06-06
2.9768519401550293,1997-06-09
2.990741014480591,1997-06-10
3.03240704536438,1997-06-11
3.037036895751953,1997-06-12
3.1203699111938477,1997-06-13
3.15740704536438,1997-06-16
3.15740704536438,1997-06-17
3.1759259700775146,1997-06-18
3.2685189247131348,1997-06-19
3.277777910232544,1997-06-20
3.277777910232544,1997-06-23
3.2962958812713623,1997-06-24
3.2685189247131348,1997-06-25
3.28240704536438,1997-06-26
3.2962958812713623,1997-06-27
3.305556058883667,1997-06-30
3.2986109256744385,1997-07-01
3.310184955596924,1997-07-02
3.3333330154418945,1997-07-03
3.3287041187286377,1997-07-07
3.375,1997-07-08
3.3564810752868652,1997-07-09
3.34259295463562,1997-07-10
3.4490740299224854,1997-07-11
3.6111109256744385,1997-07-14
3.6666669845581055,1997-07-15
3.6203699111938477,1997-07-16
3.6388890743255615,1997-07-17
3.6388890743255615,1997-07-18
3.5740740299224854,1997-07-21
3.527777910232544,1997-07-22
3.4953699111938477,1997-07-23
3.564815044403076,1997-07-24
3.564815044403076,1997-07-25
3.509258985519409,1997-07-28
3.4814810752868652,1997-07-29
3.537036895751953,1997-07-30
3.555556058883667,1997-07-31
3.555556058883667,1997-08-01
3.555556058883667,1997-08-04
3.5462958812713623,1997-08-05
3.490741014480591,1997-08-06
3.5,1997-08-07
3.4953699111938477,1997-08-08
3.472222089767456,1997-08-11
3.4814810752868652,1997-08-12
3.4814810752868652,1997-08-13
3.4814810752868652,1997-08-14
3.490741014480591,1997-08-15
3.472222089767456,1997-08-18
3.435184955596924,1997-08-19
3.4814810752868652,1997-08-20
3.435184955596924,1997-08-21
3.40740704536438,1997-08-22
3.4537041187286377,1997-08-25
3.46759295463562,1997-08-26
3.462963104248047,1997-08-27
3.4583330154418945,1997-08-28
3.3333330154418945,1997-08-29
3.462963104248047,1997-09-02
3.444443941116333,1997-09-03
3.4814810752868652,1997-09-04
3.537036895751953,1997-09-05
3.5185189247131348,1997-09-08
3.4861109256744385,1997-09-09
3.3981480598449707,1997-09-10
3.46759295463562,1997-09-11
3.5185189247131348,1997-09-12
3.5462958812713623,1997-09-15
3.5740740299224854,1997-09-16
3.6018519401550293,1997-09-17
3.634258985519409,1997-09-18
3.555556058883667,1997-09-19
3.5740740299224854,1997-09-22
3.472222089767456,1997-09-23
3.4537041187286377,1997-09-24
3.3703699111938477,1997-09-25
3.277777910232544,1997-09-26
3.3333330154418945,1997-09-29
3.25,1997-09-30
3.4768519401550293,1997-10-01
3.4861109256744385,1997-10-02
3.537036895751953,1997-10-03
3.6481480598449707,1997-10-06
3.6666669845581055,1997-10-07
3.6296300888061523,1997-10-08
3.6111109256744385,1997-10-09
3.5,1997-10-10
3.5,1997-10-13
3.3796300888061523,1997-10-14
3.4212958812713623,1997-10-15
3.3611109256744385,1997-10-16
3.3611109256744385,1997-10-17
3.3333330154418945,1997-10-20
3.3796300888061523,1997-10-21
3.384258985519409,1997-10-22
3.1990740299224854,1997-10-23
3.240741014480591,1997-10-24
2.944443941116333,1997-10-27
3.287036895751953,1997-10-28
3.194443941116333,1997-10-29
3.222222089767456,1997-10-30
3.314815044403076,1997-10-31
3.2546300888061523,1997-11-03
3.240741014480591,1997-11-04
3.435184955596924,1997-11-05
3.59259295463562,1997-11-06
3.6111109256744385,1997-11-07
3.597222089767456,1997-11-10
3.555556058883667,1997-11-11
3.5509259700775146,1997-11-12
3.555556058883667,1997-11-13
3.569443941116333,1997-11-14
3.6481480598449707,1997-11-17
3.6296300888061523,1997-11-18
3.6388890743255615,1997-11-19
3.6296300888061523,1997-11-20
3.6296300888061523,1997-11-21
3.59259295463562,1997-11-24
3.59259295463562,1997-11-25
3.5787041187286377,1997-11-26
3.59259295463562,1997-11-28
3.6388890743255615,1997-12-01
3.564815044403076,1997-12-02
3.569443941116333,1997-12-03
3.555556058883667,1997-12-04
3.5462958812713623,1997-12-05
3.5740740299224854,1997-12-08
3.5462958812713623,1997-12-09
3.5,1997-12-10
3.40740704536438,1997-12-11
3.3518519401550293,1997-12-12
3.305556058883667,1997-12-15
3.3333330154418945,1997-12-16
3.3009259700775146,1997-12-17
3.212963104248047,1997-12-18
3.4537041187286377,1997-12-19
3.564815044403076,1997-12-22
3.615741014480591,1997-12-23
3.597222089767456,1997-12-24
3.59259295463562,1997-12-26
3.6018519401550293,1997-12-29
3.712963104248047,1997-12-30
3.6388890743255615,1997-12-31
3.6481480598449707,1998-01-02
3.65740704536438,1998-01-05
3.587963104248047,1998-01-06
3.59259295463562,1998-01-07
3.5787041187286377,1998-01-08
3.444443941116333,1998-01-09
3.53240704536438,1998-01-12
3.5740740299224854,1998-01-13
3.555556058883667,1998-01-14
3.740741014480591,1998-01-15
3.777777910232544,1998-01-16
3.8611109256744385,1998-01-20
3.8518519401550293,1998-01-21
3.8611109256744385,1998-01-22
3.8796300888061523,1998-01-23
3.78240704536438,1998-01-26
3.8333330154418945,1998-01-27
3.9166669845581055,1998-01-28
3.8888890743255615,1998-01-29
3.84259295463562,1998-01-30
3.902777910232544,1998-02-02
3.9259259700775146,1998-02-03
3.9166669845581055,1998-02-04
3.935184955596924,1998-02-05
3.930556058883667,1998-02-06
3.935184955596924,1998-02-09
4.0,1998-02-10
4.055555820465088,1998-02-11
4.078703880310059,1998-02-12
4.027778148651123,1998-02-13
3.9814810752868652,1998-02-17
4.078703880310059,1998-02-18
4.092593193054199,1998-02-19
3.944443941116333,1998-02-20
4.0,1998-02-23
3.9814810752868652,1998-02-24
4.129630088806152,1998-02-25
4.157406806945801,1998-02-26
4.055555820465088,1998-02-27
4.157406806945801,1998-03-02
4.259259223937988,1998-03-03
4.375,1998-03-04
4.314815044403076,1998-03-05
4.495369911193848,1998-03-06
4.240740776062012,1998-03-09
4.25,1998-03-10
4.296296119689941,1998-03-11
4.351851940155029,1998-03-12
4.351851940155029,1998-03-13
4.324073791503906,1998-03-16
4.296296119689941,1998-03-17
4.356481075286865,1998-03-18
4.388888835906982,1998-03-19
4.25,1998-03-20
4.351851940155029,1998-03-23
4.379630088806152,1998-03-24
4.435184955596924,1998-03-25
4.486111164093018,1998-03-26
4.555555820465088,1998-03-27
4.634259223937988,1998-03-30
4.694444179534912,1998-03-31
4.6666669845581055,1998-04-01
4.745369911193848,1998-04-02
4.685184955596924,1998-04-03
4.601851940155029,1998-04-06
4.564815044403076,1998-04-07
4.592593193054199,1998-04-08
4.611111164093018,1998-04-09
4.740740776062012,1998-04-13
4.75,1998-04-14
4.759259223937988,1998-04-15
4.777778148651123,1998-04-16
4.879630088806152,1998-04-17
4.990740776062012,1998-04-20
4.912036895751953,1998-04-21
4.814815044403076,1998-04-22
4.837963104248047,1998-04-23
4.754630088806152,1998-04-24
4.555555820465088,1998-04-27
4.481481075286865,1998-04-28
4.611111164093018,1998-04-29
4.842593193054199,1998-04-30
4.768518924713135,1998-05-01
4.731481075286865,1998-05-04
4.703703880310059,1998-05-05
4.675926208496094,1998-05-06
4.555555820465088,1998-05-07
4.638888835906982,1998-05-08
4.657406806945801,1998-05-11
4.685184955596924,1998-05-12
4.555555820465088,1998-05-13
4.597221851348877,1998-05-14
4.462963104248047,1998-05-15
4.4583330154418945,1998-05-18
4.5833330154418945,1998-05-19
4.435184955596924,1998-05-20
4.527778148651123,1998-05-21
4.398148059844971,1998-05-22
4.342593193054199,1998-05-26
4.398148059844971,1998-05-27
4.324073791503906,1998-05-28
4.368055820465088,1998-05-29
4.222221851348877,1998-06-01
4.2916669845581055,1998-06-02
4.368055820465088,1998-06-03
4.340278148651123,1998-06-04
4.361111164093018,1998-06-05
4.444444179534912,1998-06-08
4.652778148651123,1998-06-09
4.527778148651123,1998-06-10
4.527778148651123,1998-06-11
4.486111164093018,1998-06-12
4.430555820465088,1998-06-15
4.513888835906982,1998-06-16
4.472221851348877,1998-06-17
4.430555820465088,1998-06-18
4.423611164093018,1998-06-19
4.625,1998-06-22
4.784721851348877,1998-06-23
4.972221851348877,1998-06-24
4.8541669845581055,1998-06-25
4.75,1998-06-26
4.881944179534912,1998-06-29
4.71875,1998-06-30
4.826388835906982,1998-07-01
4.694444179534912,1998-07-02
4.944444179534912,1998-07-06
4.930555820465088,1998-07-07
5.055555820465088,1998-07-08
5.138888835906982,1998-07-09
5.1666669845581055,1998-07-10
5.25,1998-07-13
5.194444179534912,1998-07-14
5.277778148651123,1998-07-15
5.3125,1998-07-16
5.4166669845581055,1998-07-17
5.444444179534912,1998-07-20
5.319444179534912,1998-07-21
5.368055820465088,1998-07-22
5.152778148651123,1998-07-23
4.986111164093018,1998-07-24
5.138888835906982,1998-07-27
5.034721851348877,1998-07-28
5.0416669845581055,1998-07-29
5.111111164093018,1998-07-30
4.902778148651123,1998-07-31
4.777778148651123,1998-08-03
4.6875,1998-08-04
4.618055820465088,1998-08-05
4.715278148651123,1998-08-06
4.805555820465088,1998-08-07
4.722221851348877,1998-08-10
4.5416669845581055,1998-08-11
4.555555820465088,1998-08-12
4.576388835906982,1998-08-13
4.611111164093018,1998-08-14
4.736111164093018,1998-08-17
4.715278148651123,1998-08-18
4.9166669845581055,1998-08-19
4.8958330154418945,1998-08-20
4.7291669845581055,1998-08-21
4.777778148651123,1998-08-24
5.111111164093018,1998-08-25
4.888888835906982,1998-08-26
4.444444179534912,1998-08-27
4.5,1998-08-28
4.3333330154418945,1998-08-31
4.326388835906982,1998-09-01
4.694444179534912,1998-09-02
4.763888835906982,1998-09-03
4.826388835906982,1998-09-04
5.0,1998-09-08
4.861111164093018,1998-09-09
4.8541669845581055,1998-09-10
5.097221851348877,1998-09-11
5.194444179534912,1998-09-14
5.194444179534912,1998-09-15
5.194444179534912,1998-09-16
4.9166669845581055,1998-09-17
5.055555820465088,1998-09-18
5.215278148651123,1998-09-21
5.347221851348877,1998-09-22
5.347221851348877,1998-09-23
5.152778148651123,1998-09-24
5.305555820465088,1998-09-25
5.340278148651123,1998-09-28
5.236111164093018,1998-09-29
5.118055820465088,1998-09-30
5.0416669845581055,1998-10-01
4.819444179534912,1998-10-02
4.5416669845581055,1998-10-05
4.5416669845581055,1998-10-06
4.5416669845581055,1998-10-07
4.25,1998-10-08
4.472221851348877,1998-10-09
4.888888835906982,1998-10-12
4.555555820465088,1998-10-13
4.472221851348877,1998-10-14
4.951388835906982,1998-10-15
4.847221851348877,1998-10-16
5.013888835906982,1998-10-19
4.875,1998-10-20
4.993055820465088,1998-10-21
5.0,1998-10-22
4.8333330154418945,1998-10-23
4.861111164093018,1998-10-26
4.923611164093018,1998-10-27
4.9791669845581055,1998-10-28
5.034721851348877,1998-10-29
5.1666669845581055,1998-10-30
5.222221851348877,1998-11-02
5.152778148651123,1998-11-03
5.159721851348877,1998-11-04
5.159721851348877,1998-11-05
5.263888835906982,1998-11-06
5.111111164093018,1998-11-09
5.111111164093018,1998-11-10
5.013888835906982,1998-11-11
4.951388835906982,1998-11-12
4.986111164093018,1998-11-13
5.152778148651123,1998-11-16
5.2916669845581055,1998-11-17
5.194444179534912,1998-11-18
5.326388835906982,1998-11-19
5.263888835906982,1998-11-20
5.361111164093018,1998-11-23
5.125,1998-11-24
5.097221851348877,1998-11-25
5.111111164093018,1998-11-27
4.909721851348877,1998-11-30
5.236111164093018,1998-12-01
5.194444179534912,1998-12-02
5.027778148651123,1998-12-03
5.138888835906982,1998-12-04
5.138888835906982,1998-12-07
5.131944179534912,1998-12-08
5.2291669845581055,1998-12-09
5.152778148651123,1998-12-10
5.1041669845581055,1998-12-11
5.0208330154418945,1998-12-14
5.1458330154418945,1998-12-15
5.111111164093018,1998-12-16
5.173611164093018,1998-12-17
5.111111164093018,1998-12-18
5.430555820465088,1998-12-21
5.5625,1998-12-22
5.659721851348877,1998-12-23
5.6875,1998-12-24
5.902778148651123,1998-12-28
5.805555820465088,1998-12-29
5.680555820465088,1998-12-30
5.715278148651123,1998-12-31
5.715278148651123,1999-01-04
5.784721851348877,1999-01-05
5.986111164093018,1999-01-06
6.0,1999-01-07
6.027778148651123,1999-01-08
5.694444179534912,1999-01-11
5.444444179534912,1999-01-12
5.597221851348877,1999-01-13
5.368055820465088,1999-01-14
5.569444179534912,1999-01-15
5.736111164093018,1999-01-19
5.486111164093018,1999-01-20
5.375,1999-01-21
5.152778148651123,1999-01-22
5.118055820465088,1999-01-25
5.236111164093018,1999-01-26
5.319444179534912,1999-01-27
5.694444179534912,1999-01-28
5.4375,1999-01-29
5.444444179534912,1999-02-01
5.1666669845581055,1999-02-02
5.263888835906982,1999-02-03
5.0,1999-02-04
5.125,1999-02-05
5.2083330154418945,1999-02-08
5.0625,1999-02-09
5.090278148651123,1999-02-10
5.368055820465088,1999-02-11
5.097221851348877,1999-02-12
5.152778148651123,1999-02-16
5.034721851348877,1999-02-17
5.1041669845581055,1999-02-18
5.215278148651123,1999-02-19
5.430555820465088,1999-02-22
5.1666669845581055,1999-02-23
5.111111164093018,1999-02-24
5.222221851348877,1999-02-25
5.222221851348877,1999-02-26
5.4166669845581055,1999-03-01
5.5208330154418945,1999-03-02
5.472221851348877,1999-03-03
