GD,Date
0.1479976624250412,1974-01-08
0.13869500160217285,1974-01-09
0.13531209528446198,1974-01-10
0.1361577808856964,1974-01-11
0.1336207240819931,1974-01-14
0.1361577808856964,1974-01-15
0.1403864175081253,1974-01-16
0.148843452334404,1974-01-17
0.147151917219162,1974-01-18
0.147151917219162,1974-01-21
0.14461484551429749,1974-01-22
0.14546051621437073,1974-01-23
0.14292341470718384,1974-01-24
0.14292341470718384,1974-01-25
0.1420777291059494,1974-01-28
0.1403864175081253,1974-01-29
0.13954059779644012,1974-01-30
0.1403864175081253,1974-01-31
0.13869500160217285,1974-02-01
0.1361577808856964,1974-02-04
0.13869500160217285,1974-02-05
0.13784919679164886,1974-02-06
0.13869500160217285,1974-02-07
0.13700354099273682,1974-02-08
0.13531209528446198,1974-02-11
0.13531209528446198,1974-02-12
0.1336207240819931,1974-02-13
0.13700354099273682,1974-02-14
0.14376918971538544,1974-02-15
0.15053477883338928,1974-02-19
0.15560896694660187,1974-02-20
0.15560896694660187,1974-02-21
0.15560896694660187,1974-02-22
0.15391767024993896,1974-02-25
0.16575740277767181,1974-02-26
0.17083165049552917,1974-02-27
0.17590564489364624,1974-02-28
0.17083165049552917,1974-03-01
0.17083165049552917,1974-03-04
0.17590564489364624,1974-03-05
0.1750601828098297,1974-03-06
0.1742144674062729,1974-03-07
0.1742144674062729,1974-03-08
0.18520839512348175,1974-03-11
0.18943695724010468,1974-03-12
0.18436282873153687,1974-03-13
0.1868998110294342,1974-03-14
0.18436282873153687,1974-03-15
0.17928870022296906,1974-03-18
0.18097995221614838,1974-03-19
0.18436282873153687,1974-03-20
0.18182572722434998,1974-03-21
0.18097995221614838,1974-03-22
0.18097995221614838,1974-03-25
0.18097995221614838,1974-03-26
0.18013432621955872,1974-03-27
0.17928870022296906,1974-03-28
0.1826714426279068,1974-03-29
0.17928870022296906,1974-04-01
0.17252294719219208,1974-04-02
0.17083165049552917,1974-04-03
0.1682945042848587,1974-04-04
0.16406607627868652,1974-04-05
0.1623745709657669,1974-04-08
0.16914011538028717,1974-04-09
0.16914011538028717,1974-04-10
0.16914011538028717,1974-04-11
0.17252294719219208,1974-04-15
0.18520839512348175,1974-04-16
0.18436282873153687,1974-04-17
0.18520839512348175,1974-04-18
0.18097995221614838,1974-04-19
0.18097995221614838,1974-04-22
0.17252294719219208,1974-04-23
0.1623745709657669,1974-04-24
0.1573004126548767,1974-04-25
0.15899167954921722,1974-04-26
0.16068321466445923,1974-04-29
0.1742144674062729,1974-04-30
0.1750601828098297,1974-05-01
0.16575740277767181,1974-05-02
0.1674487590789795,1974-05-03
0.16660302877426147,1974-05-06
0.17252294719219208,1974-05-07
0.1767514944076538,1974-05-08
0.1767514944076538,1974-05-09
0.1742144674062729,1974-05-10
0.16660302877426147,1974-05-13
0.16914011538028717,1974-05-14
0.17167730629444122,1974-05-15
0.17083165049552917,1974-05-16
0.16660302877426147,1974-05-17
0.16660302877426147,1974-05-20
0.1682945042848587,1974-05-21
0.17083165049552917,1974-05-22
0.16914011538028717,1974-05-23
0.17083165049552917,1974-05-24
0.1674487590789795,1974-05-28
0.16660302877426147,1974-05-29
0.16660302877426147,1974-05-30
0.1623745709657669,1974-05-31
0.16322028636932373,1974-06-03
0.16406607627868652,1974-06-04
0.16322028636932373,1974-06-05
0.15983745455741882,1974-06-06
0.1615288257598877,1974-06-07
0.1581459641456604,1974-06-10
0.15899167954921722,1974-06-11
0.16491161286830902,1974-06-12
0.16660302877426147,1974-06-13
0.16914011538028717,1974-06-14
0.16914011538028717,1974-06-17
0.16491161286830902,1974-06-18
0.16406607627868652,1974-06-19
0.1623745709657669,1974-06-20
0.16322028636932373,1974-06-21
0.1623745709657669,1974-06-24
0.16322028636932373,1974-06-25
0.1623745709657669,1974-06-26
0.1623745709657669,1974-06-27
0.1615288257598877,1974-06-28
0.15983745455741882,1974-07-01
0.15391767024993896,1974-07-02
0.15138043463230133,1974-07-03
0.14968900382518768,1974-07-05
0.1336207240819931,1974-07-08
0.13531209528446198,1974-07-09
0.13192938268184662,1974-07-10
0.13277502357959747,1974-07-11
0.1420777291059494,1974-07-12
0.148843452334404,1974-07-15
0.15053477883338928,1974-07-16
0.15053477883338928,1974-07-17
0.15138043463230133,1974-07-18
0.15053477883338928,1974-07-19
0.148843452334404,1974-07-22
0.1479976624250412,1974-07-23
0.14461484551429749,1974-07-24
0.14461484551429749,1974-07-25
0.13954059779644012,1974-07-26
0.1361577808856964,1974-07-29
0.13700354099273682,1974-07-30
0.13531209528446198,1974-07-31
0.1302378624677658,1974-08-01
0.1302378624677658,1974-08-02
0.13192938268184662,1974-08-05
0.13869500160217285,1974-08-06
0.14546051621437073,1974-08-07
0.1403864175081253,1974-08-08
0.14546051621437073,1974-08-09
0.14546051621437073,1974-08-12
0.14630621671676636,1974-08-13
0.13954059779644012,1974-08-14
0.13869500160217285,1974-08-15
0.13192938268184662,1974-08-16
0.1336207240819931,1974-08-19
0.1336207240819931,1974-08-20
0.13192938268184662,1974-08-21
0.1285465508699417,1974-08-22
0.1285465508699417,1974-08-23
0.1251637488603592,1974-08-26
0.12600944936275482,1974-08-27
0.12685519456863403,1974-08-28
0.1217808797955513,1974-08-29
0.1167067140340805,1974-08-30
0.11501535028219223,1974-09-03
0.10824968665838242,1974-09-04
0.10994114726781845,1974-09-05
0.11332391202449799,1974-09-06
0.11332391202449799,1974-09-09
0.10994114726781845,1974-09-10
0.10994114726781845,1974-09-11
0.10994114726781845,1974-09-12
0.09979268163442612,1974-09-13
0.0913357213139534,1974-09-16
0.09471847862005234,1974-09-17
0.09725558757781982,1974-09-18
0.10486693680286407,1974-09-19
0.11755242198705673,1974-09-20
0.1200895607471466,1974-09-23
0.1251637488603592,1974-09-24
0.1251637488603592,1974-09-25
0.1217808797955513,1974-09-26
0.1217808797955513,1974-09-27
0.12093523144721985,1974-09-30
0.11247821897268295,1974-10-01
0.10994114726781845,1974-10-02
0.10740405321121216,1974-10-03
0.10824968665838242,1974-10-04
0.11332391202449799,1974-10-07
0.1107867956161499,1974-10-08
0.1107867956161499,1974-10-09
0.11416962742805481,1974-10-10
0.11332391202449799,1974-10-11
0.11332391202449799,1974-10-14
0.11163248866796494,1974-10-15
0.10994114726781845,1974-10-16
0.10994114726781845,1974-10-17
0.10994114726781845,1974-10-18
0.10655827075242996,1974-10-21
0.10655827075242996,1974-10-22
0.10317554324865341,1974-10-23
0.10402119904756546,1974-10-24
0.10317554324865341,1974-10-25
0.10148409008979797,1974-10-28
0.10148409008979797,1974-10-29
0.10317554324865341,1974-10-30
0.10232974588871002,1974-10-31
0.10486693680286407,1974-11-01
0.10317554324865341,1974-11-04
0.10994114726781845,1974-11-05
0.11163248866796494,1974-11-06
0.11247821897268295,1974-11-07
0.12600944936275482,1974-11-08
0.13531209528446198,1974-11-11
0.1310836523771286,1974-11-12
0.1302378624677658,1974-11-13
0.1302378624677658,1974-11-14
0.1285465508699417,1974-11-15
0.1217808797955513,1974-11-18
0.11924384534358978,1974-11-19
0.11924384534358978,1974-11-20
0.11755242198705673,1974-11-21
0.1217808797955513,1974-11-22
0.1200895607471466,1974-11-25
0.1217808797955513,1974-11-26
0.12262663245201111,1974-11-27
0.12347239255905151,1974-11-29
0.11755242198705673,1974-12-02
0.11501535028219223,1974-12-03
0.11332391202449799,1974-12-04
0.10994114726781845,1974-12-05
0.10486693680286407,1974-12-06
0.11501535028219223,1974-12-09
0.1217808797955513,1974-12-10
0.12093523144721985,1974-12-11
0.11501535028219223,1974-12-12
0.11501535028219223,1974-12-13
0.11501535028219223,1974-12-16
0.11755242198705673,1974-12-17
0.1167067140340805,1974-12-18
0.11586108803749084,1974-12-19
0.11839815229177475,1974-12-20
0.11839815229177475,1974-12-23
0.11924384534358978,1974-12-24
0.12093523144721985,1974-12-26
0.1285465508699417,1974-12-27
0.1310836523771286,1974-12-30
0.1302378624677658,1974-12-31
0.1302378624677658,1975-01-02
0.1310836523771286,1975-01-03
0.13700354099273682,1975-01-06
0.1403864175081253,1975-01-07
0.1403864175081253,1975-01-08
0.14123205840587616,1975-01-09
0.1581459641456604,1975-01-10
0.16491161286830902,1975-01-13
0.16660302877426147,1975-01-14
0.15899167954921722,1975-01-15
0.15391767024993896,1975-01-16
0.15391767024993896,1975-01-17
0.15983745455741882,1975-01-20
0.16406607627868652,1975-01-21
0.16575740277767181,1975-01-22
0.16575740277767181,1975-01-23
0.1623745709657669,1975-01-24
0.17252294719219208,1975-01-27
0.16660302877426147,1975-01-28
0.1674487590789795,1975-01-29
0.1674487590789795,1975-01-30
0.16575740277767181,1975-01-31
0.1682945042848587,1975-02-03
0.16575740277767181,1975-02-04
0.16575740277767181,1975-02-05
0.16322028636932373,1975-02-06
0.1581459641456604,1975-02-07
0.1581459641456604,1975-02-10
0.1573004126548767,1975-02-11
0.16068321466445923,1975-02-12
0.16491161286830902,1975-02-13
0.17252294719219208,1975-02-14
0.17928870022296906,1975-02-18
0.18097995221614838,1975-02-19
0.17759715020656586,1975-02-20
0.17252294719219208,1975-02-21
0.16914011538028717,1975-02-24
0.15899167954921722,1975-02-25
0.1623745709657669,1975-02-26
0.16491161286830902,1975-02-27
0.17590564489364624,1975-02-28
0.17928870022296906,1975-03-03
0.1868998110294342,1975-03-04
0.18351706862449646,1975-03-05
0.1962025761604309,1975-03-06
0.20296818017959595,1975-03-07
0.19958536326885223,1975-03-10
0.1962025761604309,1975-03-11
0.19789408147335052,1975-03-12
0.1962025761604309,1975-03-13
0.21142525970935822,1975-03-14
0.21142525970935822,1975-03-17
0.20804239809513092,1975-03-18
0.2021225094795227,1975-03-19
0.19789408147335052,1975-03-20
0.19873976707458496,1975-03-21
0.19366545975208282,1975-03-24
0.19873976707458496,1975-03-25
0.21227088570594788,1975-03-26
0.21227088570594788,1975-03-27
0.20635108649730682,1975-03-31
0.20381397008895874,1975-04-01
0.20465949177742004,1975-04-02
0.21819086372852325,1975-04-03
0.22664782404899597,1975-04-04
0.2317221760749817,1975-04-07
0.2317221760749817,1975-04-08
0.233413428068161,1975-04-09
0.23510484397411346,1975-04-10
0.25201889872550964,1975-04-11
0.2773900032043457,1975-04-14
0.2723155617713928,1975-04-15
0.2807728350162506,1975-04-16
0.2824641168117523,1975-04-17
0.2748527228832245,1975-04-18
0.26893290877342224,1975-04-21
0.26555004715919495,1975-04-22
0.2554018199443817,1975-04-23
0.2570931017398834,1975-04-24
0.26893290877342224,1975-04-25
0.27062419056892395,1975-04-28
0.26977860927581787,1975-04-29
0.27569839358329773,1975-04-30
0.2824641168117523,1975-05-01
0.2858468294143677,1975-05-02
0.2748527228832245,1975-05-05
0.25624725222587585,1975-05-06
0.26385876536369324,1975-05-07
0.27062419056892395,1975-05-08
0.2773900032043457,1975-05-09
0.27400708198547363,1975-05-12
0.2714700400829315,1975-05-13
0.26385876536369324,1975-05-14
0.2621673047542572,1975-05-15
0.2570931017398834,1975-05-16
0.2604757249355316,1975-05-19
0.26301276683807373,1975-05-20
0.2604757249355316,1975-05-21
0.2680871784687042,1975-05-22
0.2773900032043457,1975-05-23
0.2841554582118988,1975-05-27
0.294303834438324,1975-05-28
0.31121793389320374,1975-05-29
0.3069894015789032,1975-05-30
0.32136642932891846,1975-06-02
0.334897518157959,1975-06-03
0.33828023076057434,1975-06-04
0.33405178785324097,1975-06-05
0.32813215255737305,1975-06-06
0.3551943004131317,1975-06-09
0.36618825793266296,1975-06-10
0.3611142635345459,1975-06-11
0.349274218082428,1975-06-12
0.3501203656196594,1975-06-13
0.3501203656196594,1975-06-16
0.3484289348125458,1975-06-17
0.334897518157959,1975-06-18
0.34166330099105835,1975-06-19
0.3585774004459381,1975-06-20
0.3551943004131317,1975-06-23
0.3670341372489929,1975-06-24
0.36365145444869995,1975-06-25
0.36365145444869995,1975-06-26
0.3611142635345459,1975-06-27
0.35688576102256775,1975-06-30
0.352657288312912,1975-07-01
0.349274218082428,1975-07-02
0.3518112897872925,1975-07-03
0.35096579790115356,1975-07-07
0.3560401499271393,1975-07-08
0.3653428852558136,1975-07-09
0.37210813164711,1975-07-10
0.37295427918434143,1975-07-11
0.3737996220588684,1975-07-14
0.37971949577331543,1975-07-15
0.36957111954689026,1975-07-16
0.37210813164711,1975-07-17
0.3754912316799164,1975-07-18
0.36026865243911743,1975-07-21
0.3535029888153076,1975-07-22
0.3484289348125458,1975-07-23
0.33320605754852295,1975-07-24
0.31713801622390747,1975-07-25
0.3095265030860901,1975-07-28
0.3129092752933502,1975-07-29
0.31713801622390747,1975-07-30
0.31967490911483765,1975-07-31
0.30276086926460266,1975-08-01
0.2959953248500824,1975-08-04
0.28922969102859497,1975-08-05
0.297686904668808,1975-08-06
0.2951495945453644,1975-08-07
0.2926124334335327,1975-08-08
0.2926124334335327,1975-08-11
0.29937800765037537,1975-08-12
0.2959953248500824,1975-08-13
0.28922969102859497,1975-08-14
0.2875383794307709,1975-08-15
0.2841554582118988,1975-08-18
0.26385876536369324,1975-08-19
0.26555004715919495,1975-08-20
0.26385876536369324,1975-08-21
0.2824641168117523,1975-08-22
0.2841554582118988,1975-08-25
0.27400708198547363,1975-08-26
0.2773900032043457,1975-08-27
0.30106955766677856,1975-08-28
0.3061436414718628,1975-08-29
0.2985323965549469,1975-09-02
0.31375500559806824,1975-09-03
0.31798335909843445,1975-09-04
0.3086807131767273,1975-09-05
0.3095265030860901,1975-09-08
0.2824641168117523,1975-09-09
0.2824641168117523,1975-09-10
0.28669267892837524,1975-09-11
0.29092103242874146,1975-09-12
0.28838402032852173,1975-09-15
0.2875383794307709,1975-09-16
0.29092103242874146,1975-09-17
0.297686904668808,1975-09-18
0.3069894015789032,1975-09-19
0.3103724718093872,1975-09-22
0.3061436414718628,1975-09-23
0.31121793389320374,1975-09-24
0.3061436414718628,1975-09-25
0.3162919282913208,1975-09-26
0.3162919282913208,1975-09-29
0.30783534049987793,1975-09-30
0.30106955766677856,1975-10-01
0.30106955766677856,1975-10-02
0.31121793389320374,1975-10-03
0.32897764444351196,1975-10-06
0.3272862434387207,1975-10-07
0.32982322573661804,1975-10-08
0.31967490911483765,1975-10-09
0.3162919282913208,1975-10-10
0.32052063941955566,1975-10-13
0.31967490911483765,1975-10-14
0.31798335909843445,1975-10-15
0.31882935762405396,1975-10-16
0.3146008253097534,1975-10-17
0.31798335909843445,1975-10-20
0.32052063941955566,1975-10-21
0.31882935762405396,1975-10-22
0.31713801622390747,1975-10-23
0.31375500559806824,1975-10-24
0.3061436414718628,1975-10-27
0.31121793389320374,1975-10-28
0.29937800765037537,1975-10-29
0.29937800765037537,1975-10-30
0.2959953248500824,1975-10-31
0.2807728350162506,1975-11-03
0.27400708198547363,1975-11-04
0.2799268364906311,1975-11-05
0.2773900032043457,1975-11-06
0.26893290877342224,1975-11-07
0.26639583706855774,1975-11-10
0.27316150069236755,1975-11-11
0.27908119559288025,1975-11-12
0.2816183567047119,1975-11-13
0.27908119559288025,1975-11-14
0.2833099067211151,1975-11-17
0.2833099067211151,1975-11-18
0.26893290877342224,1975-11-19
0.2714700400829315,1975-11-20
0.26893290877342224,1975-11-21
0.2647043764591217,1975-11-24
0.2672414481639862,1975-11-25
0.27062419056892395,1975-11-26
0.27062419056892395,1975-11-28
0.2748527228832245,1975-12-01
0.2604757249355316,1975-12-02
0.2503274977207184,1975-12-03
0.24525326490402222,1975-12-04
0.2418704628944397,1975-12-05
0.233413428068161,1975-12-08
0.23425909876823425,1975-12-09
0.2401791214942932,1975-12-10
0.23848769068717957,1975-12-11
0.2367963045835495,1975-12-12
0.2367963045835495,1975-12-15
0.24863599240779877,1975-12-16
0.2596300542354584,1975-12-17
0.2647043764591217,1975-12-18
0.2570931017398834,1975-12-19
0.2494817078113556,1975-12-22
0.25201889872550964,1975-12-23
0.2570931017398834,1975-12-24
0.2604757249355316,1975-12-26
0.2579386830329895,1975-12-29
0.25455594062805176,1975-12-30
0.25455594062805176,1975-12-31
0.25371038913726807,1976-01-02
0.2621673047542572,1976-01-05
0.27400708198547363,1976-01-06
0.2714700400829315,1976-01-07
0.2799268364906311,1976-01-08
0.2799268364906311,1976-01-09
0.27823540568351746,1976-01-12
0.27062419056892395,1976-01-13
0.2748527228832245,1976-01-14
0.26893290877342224,1976-01-15
0.2647043764591217,1976-01-16
0.26639583706855774,1976-01-19
0.2680871784687042,1976-01-20
0.2765443027019501,1976-01-21
0.2926124334335327,1976-01-22
0.29937800765037537,1976-01-23
0.3061436414718628,1976-01-26
0.30445247888565063,1976-01-27
0.30106955766677856,1976-01-28
0.3069894015789032,1976-01-29
0.31121793389320374,1976-01-30
0.3061436414718628,1976-02-02
0.30783534049987793,1976-02-03
0.30106955766677856,1976-02-04
0.3061436414718628,1976-02-05
0.30445247888565063,1976-02-06
0.30445247888565063,1976-02-09
0.3019151985645294,1976-02-10
0.3002239167690277,1976-02-11
0.28669267892837524,1976-02-12
0.2807728350162506,1976-02-13
0.2765443027019501,1976-02-17
0.2858468294143677,1976-02-18
0.2900753617286682,1976-02-19
0.2875383794307709,1976-02-20
0.294303834438324,1976-02-23
0.29937800765037537,1976-02-24
0.30106955766677856,1976-02-25
0.2951495945453644,1976-02-26
0.28838402032852173,1976-02-27
0.2900753617286682,1976-03-01
0.2858468294143677,1976-03-02
0.2934582233428955,1976-03-03
0.294303834438324,1976-03-04
0.2959953248500824,1976-03-05
0.30445247888565063,1976-03-08
0.31121793389320374,1976-03-09
0.32813215255737305,1976-03-10
0.33151480555534363,1976-03-11
0.32136642932891846,1976-03-12
0.3129092752933502,1976-03-15
0.31882935762405396,1976-03-16
0.334897518157959,1976-03-17
0.33151480555534363,1976-03-18
0.3323604464530945,1976-03-19
0.3365890085697174,1976-03-22
0.3518112897872925,1976-03-23
0.3560401499271393,1976-03-24
0.3551943004131317,1976-03-25
0.3501203656196594,1976-03-26
0.36026865243911743,1976-03-29
0.35942304134368896,1976-03-30
0.3611142635345459,1976-03-31
0.3585774004459381,1976-04-01
0.3585774004459381,1976-04-02
0.36026865243911743,1976-04-05
0.36280572414398193,1976-04-06
0.36618825793266296,1976-04-07
0.35434871912002563,1976-04-08
0.34335461258888245,1976-04-09
0.3501203656196594,1976-04-12
0.3535029888153076,1976-04-13
0.34504589438438416,1976-04-14
0.34504589438438416,1976-04-15
0.34504589438438416,1976-04-19
0.3551943004131317,1976-04-20
0.36280572414398193,1976-04-21
0.3670341372489929,1976-04-22
0.3678799569606781,1976-04-23
0.3737996220588684,1976-04-26
0.3771827518939972,1976-04-27
0.37633684277534485,1976-04-28
0.3898679316043854,1976-04-29
0.38733091950416565,1976-04-30
0.37971949577331543,1976-05-03
0.38733091950416565,1976-05-04
0.3847939670085907,1976-05-05
0.38817641139030457,1976-05-06
0.3983251750469208,1976-05-07
0.41185644268989563,1976-05-10
0.4110105335712433,1976-05-11
0.4110105335712433,1976-05-12
0.40847328305244446,1976-05-13
0.4059363603591919,1976-05-14
0.4042450189590454,1976-05-17
0.40509065985679626,1976-05-18
0.4033990800380707,1976-05-19
0.4093189835548401,1976-05-20
0.4076279401779175,1976-05-21
0.39578816294670105,1976-05-24
0.3924051523208618,1976-05-25
0.38733091950416565,1976-05-26
0.39325106143951416,1976-05-27
0.3983251750469208,1976-05-28
0.4008619785308838,1976-06-01
0.4025534391403198,1976-06-02
0.4059363603591919,1976-06-03
0.4059363603591919,1976-06-04
0.3974795341491699,1976-06-07
0.3983251750469208,1976-06-08
0.39578816294670105,1976-06-09
0.4000164270401001,1976-06-10
0.39917072653770447,1976-06-11
0.4033990800380707,1976-06-14
0.39663368463516235,1976-06-15
0.39578816294670105,1976-06-16
0.3974795341491699,1976-06-17
0.4000164270401001,1976-06-18
0.3974795341491699,1976-06-21
0.39325106143951416,1976-06-22
0.3924051523208618,1976-06-23
0.4008619785308838,1976-06-24
0.4025534391403198,1976-06-25
0.4101646840572357,1976-06-28
0.4236961603164673,1976-06-29
0.42877039313316345,1976-06-30
0.42285051941871643,1976-07-01
0.42454177141189575,1976-07-02
0.42792460322380066,1976-07-06
0.43469029664993286,1976-07-07
0.4363817274570465,1976-07-08
0.4363817274570465,1976-07-09
0.43299874663352966,1976-07-12
0.42877039313316345,1976-07-13
0.43299874663352966,1976-07-14
0.43469029664993286,1976-07-15
0.43469029664993286,1976-07-16
0.42792460322380066,1976-07-19
0.42285051941871643,1976-07-20
0.4101646840572357,1976-07-21
0.3983251750469208,1976-07-22
0.39155933260917664,1976-07-23
0.3771827518939972,1976-07-26
0.36957111954689026,1976-07-27
0.36957111954689026,1976-07-28
0.38056516647338867,1976-07-29
0.3890223503112793,1976-07-30
0.3924051523208618,1976-08-02
0.4042450189590454,1976-08-03
0.41693034768104553,1976-08-04
0.41185644268989563,1976-08-05
0.4110105335712433,1976-08-06
0.4110105335712433,1976-08-09
0.41439351439476013,1976-08-10
0.4152393341064453,1976-08-11
0.4110105335712433,1976-08-12
0.4110105335712433,1976-08-13
0.40509065985679626,1976-08-16
0.4042450189590454,1976-08-17
0.3974795341491699,1976-08-18
0.3974795341491699,1976-08-19
0.3399718403816223,1976-08-20
0.3518112897872925,1976-08-23
0.34081727266311646,1976-08-24
0.334897518157959,1976-08-25
0.31967490911483765,1976-08-26
0.3222118318080902,1976-08-27
0.32390347123146057,1976-08-30
0.33151480555534363,1976-08-31
0.34335461258888245,1976-09-01
0.34335461258888245,1976-09-02
0.3501203656196594,1976-09-03
0.36026865243911743,1976-09-07
0.3560401499271393,1976-09-08
0.3551943004131317,1976-09-09
0.3551943004131317,1976-09-10
0.3458917438983917,1976-09-13
0.3458917438983917,1976-09-14
0.349274218082428,1976-09-15
0.36872565746307373,1976-09-16
0.36872565746307373,1976-09-17
0.3653428852558136,1976-09-20
0.36195990443229675,1976-09-21
0.36026865243911743,1976-09-22
0.35688576102256775,1976-09-23
0.3585774004459381,1976-09-24
0.36026865243911743,1976-09-27
0.3501203656196594,1976-09-28
0.35096579790115356,1976-09-29
0.3551943004131317,1976-09-30
0.34504589438438416,1976-10-01
0.346737265586853,1976-10-04
0.34081727266311646,1976-10-05
0.3399718403816223,1976-10-06
0.34335461258888245,1976-10-07
0.3365890085697174,1976-10-08
0.33320605754852295,1976-10-11
0.33151480555534363,1976-10-12
0.31798335909843445,1976-10-13
0.3129092752933502,1976-10-14
0.31121793389320374,1976-10-15
0.31375500559806824,1976-10-18
0.3086807131767273,1976-10-19
0.3095265030860901,1976-10-20
0.30276086926460266,1976-10-21
0.2959953248500824,1976-10-22
0.29937800765037537,1976-10-25
0.30276086926460266,1976-10-26
0.3052978217601776,1976-10-27
0.3095265030860901,1976-10-28
0.3247491419315338,1976-10-29
0.3230576515197754,1976-11-01
0.3154464662075043,1976-11-03
0.32136642932891846,1976-11-04
0.32897764444351196,1976-11-05
0.32644057273864746,1976-11-08
0.32644057273864746,1976-11-09
0.32813215255737305,1976-11-10
0.3306691646575928,1976-11-11
0.33151480555534363,1976-11-12
0.3391260802745819,1976-11-15
0.34166330099105835,1976-11-16
0.35096579790115356,1976-11-17
0.35688576102256775,1976-11-18
0.3518112897872925,1976-11-19
0.35688576102256775,1976-11-22
0.36195990443229675,1976-11-23
0.36872565746307373,1976-11-24
0.3737996220588684,1976-11-26
0.36365145444869995,1976-11-29
0.36280572414398193,1976-11-30
0.36365145444869995,1976-12-01
0.36280572414398193,1976-12-02
0.36449700593948364,1976-12-03
0.3653428852558136,1976-12-06
0.36026865243911743,1976-12-07
0.3501203656196594,1976-12-08
0.3535029888153076,1976-12-09
0.3585774004459381,1976-12-10
0.3551943004131317,1976-12-13
0.3535029888153076,1976-12-14
0.3551943004131317,1976-12-15
0.3585774004459381,1976-12-16
0.35688576102256775,1976-12-17
0.3560401499271393,1976-12-20
0.3535029888153076,1976-12-21
0.3535029888153076,1976-12-22
0.34758293628692627,1976-12-23
0.34420016407966614,1976-12-27
0.3484289348125458,1976-12-28
0.3518112897872925,1976-12-29
0.35434871912002563,1976-12-30
0.36365145444869995,1976-12-31
0.36872565746307373,1977-01-03
0.36365145444869995,1977-01-04
0.3585774004459381,1977-01-05
0.35942304134368896,1977-01-06
0.3560401499271393,1977-01-07
0.352657288312912,1977-01-10
0.34335461258888245,1977-01-11
0.3365890085697174,1977-01-12
0.33405178785324097,1977-01-13
0.3535029888153076,1977-01-14
0.3518112897872925,1977-01-17
0.36365145444869995,1977-01-18
0.38225671648979187,1977-01-19
0.3856397867202759,1977-01-20
0.38225671648979187,1977-01-21
0.37887391448020935,1977-01-24
0.38056516647338867,1977-01-25
0.37887391448020935,1977-01-26
0.3771827518939972,1977-01-27
0.37887391448020935,1977-01-28
0.39155933260917664,1977-01-31
0.39663368463516235,1977-02-01
0.4033990800380707,1977-02-02
0.4033990800380707,1977-02-03
0.4076279401779175,1977-02-04
0.40509065985679626,1977-02-07
0.4025534391403198,1977-02-08
0.39325106143951416,1977-02-09
0.390714168548584,1977-02-10
0.38310250639915466,1977-02-11
0.38648533821105957,1977-02-14
0.38733091950416565,1977-02-15
0.39578816294670105,1977-02-16
0.39663368463516235,1977-02-17
0.39578816294670105,1977-02-18
0.39578816294670105,1977-02-22
0.38733091950416565,1977-02-23
0.3780282735824585,1977-02-24
0.3771827518939972,1977-02-25
0.38225671648979187,1977-02-28
0.3924051523208618,1977-03-01
0.3924051523208618,1977-03-02
0.3924051523208618,1977-03-03
0.38733091950416565,1977-03-04
0.3856397867202759,1977-03-07
0.38394805788993835,1977-03-08
0.37971949577331543,1977-03-09
0.38056516647338867,1977-03-10
0.38394805788993835,1977-03-11
0.3924051523208618,1977-03-14
0.3924051523208618,1977-03-15
0.3924051523208618,1977-03-16
0.3890223503112793,1977-03-17
0.390714168548584,1977-03-18
0.390714168548584,1977-03-21
0.39917072653770447,1977-03-22
0.39155933260917664,1977-03-23
0.3890223503112793,1977-03-24
0.38310250639915466,1977-03-25
0.38141098618507385,1977-03-28
0.38310250639915466,1977-03-29
0.3780282735824585,1977-03-30
0.38394805788993835,1977-03-31
0.3890223503112793,1977-04-01
0.3890223503112793,1977-04-04
0.36872565746307373,1977-04-05
0.3551943004131317,1977-04-06
0.3670341372489929,1977-04-07
0.3670341372489929,1977-04-11
0.37971949577331543,1977-04-12
0.36872565746307373,1977-04-13
0.36026865243911743,1977-04-14
0.3670341372489929,1977-04-15
0.36195990443229675,1977-04-18
0.36026865243911743,1977-04-19
0.35688576102256775,1977-04-20
0.3518112897872925,1977-04-21
0.3458917438983917,1977-04-22
0.34081727266311646,1977-04-25
0.34250882267951965,1977-04-26
0.3501203656196594,1977-04-27
0.349274218082428,1977-04-28
0.3518112897872925,1977-04-29
0.3501203656196594,1977-05-02
0.36026865243911743,1977-05-03
0.37210813164711,1977-05-04
0.37295427918434143,1977-05-05
0.3754912316799164,1977-05-06
0.3737996220588684,1977-05-09
0.3746454119682312,1977-05-10
0.36872565746307373,1977-05-11
0.3653428852558136,1977-05-12
0.3670341372489929,1977-05-13
0.3737996220588684,1977-05-16
0.36872565746307373,1977-05-17
0.371262788772583,1977-05-18
0.3704167902469635,1977-05-19
0.3670341372489929,1977-05-20
0.35942304134368896,1977-05-23
0.35688576102256775,1977-05-24
0.3585774004459381,1977-05-25
0.3653428852558136,1977-05-26
0.36026865243911743,1977-05-27
0.35688576102256775,1977-05-31
0.36280572414398193,1977-06-01
0.36365145444869995,1977-06-02
0.36365145444869995,1977-06-03
0.36618825793266296,1977-06-06
0.371262788772583,1977-06-07
0.36872565746307373,1977-06-08
0.37210813164711,1977-06-09
0.37887391448020935,1977-06-10
0.38141098618507385,1977-06-13
0.38056516647338867,1977-06-14
0.37295427918434143,1977-06-15
0.38056516647338867,1977-06-16
0.37887391448020935,1977-06-17
0.38225671648979187,1977-06-20
0.3847939670085907,1977-06-21
0.38394805788993835,1977-06-22
0.3974795341491699,1977-06-23
