CL,Date
0.28591132164001465,1979-07-17
0.2837286591529846,1979-07-18
0.2907421588897705,1979-07-19
0.29296138882637024,1979-07-20
0.2907421588897705,1979-07-23
0.2885226607322693,1979-07-24
0.29296138882637024,1979-07-25
0.29296138882637024,1979-07-26
0.2951808273792267,1979-07-27
0.2951808273792267,1979-07-30
0.29296138882637024,1979-07-31
0.29296138882637024,1979-08-01
0.2907421588897705,1979-08-02
0.2907421588897705,1979-08-03
0.2907421588897705,1979-08-06
0.2907421588897705,1979-08-07
0.29296138882637024,1979-08-08
0.2907421588897705,1979-08-09
0.2974002957344055,1979-08-10
0.31293633580207825,1979-08-13
0.3107166290283203,1979-08-14
0.3151554465293884,1979-08-15
0.3107166290283203,1979-08-16
0.3084973096847534,1979-08-17
0.31293633580207825,1979-08-20
0.33291056752204895,1979-08-21
0.32625266909599304,1979-08-22
0.3240330219268799,1979-08-23
0.32847198843955994,1979-08-24
0.32847198843955994,1979-08-27
0.3240330219268799,1979-08-28
0.31959426403045654,1979-08-29
0.32625266909599304,1979-08-30
0.321813702583313,1979-08-31
0.31293633580207825,1979-09-04
0.30627793073654175,1979-09-05
0.304058700799942,1979-09-06
0.3018389642238617,1979-09-07
0.3018389642238617,1979-09-10
0.2996197044849396,1979-09-11
0.3018389642238617,1979-09-12
0.3084973096847534,1979-09-13
0.31293633580207825,1979-09-14
0.3173750638961792,1979-09-17
0.3173750638961792,1979-09-18
0.3084973096847534,1979-09-19
0.3107166290283203,1979-09-20
0.30627793073654175,1979-09-21
0.304058700799942,1979-09-24
0.304058700799942,1979-09-25
0.30627793073654175,1979-09-26
0.2996197044849396,1979-09-27
0.2907421588897705,1979-09-28
0.2907421588897705,1979-10-01
0.2907421588897705,1979-10-02
0.29296138882637024,1979-10-03
0.2951808273792267,1979-10-04
0.2974002957344055,1979-10-05
0.29296138882637024,1979-10-08
0.29296138882637024,1979-10-09
0.2863032817840576,1979-10-10
0.2885226607322693,1979-10-11
0.2885226607322693,1979-10-12
0.2796449363231659,1979-10-15
0.2796449363231659,1979-10-16
0.284083753824234,1979-10-17
0.284083753824234,1979-10-18
0.27315759658813477,1979-10-19
0.2708999812602997,1979-10-22
0.27767258882522583,1979-10-23
0.2799299657344818,1979-10-24
0.27767258882522583,1979-10-25
0.2708999812602997,1979-10-26
0.2663850486278534,1979-10-29
0.26864275336265564,1979-10-30
0.2573550343513489,1979-10-31
0.2528400719165802,1979-11-01
0.2528400719165802,1979-11-02
0.25058257579803467,1979-11-05
0.2528400719165802,1979-11-06
0.25058257579803467,1979-11-07
0.2528400719165802,1979-11-08
0.25058257579803467,1979-11-09
0.2528400719165802,1979-11-12
0.25058257579803467,1979-11-13
0.248324915766716,1979-11-14
0.2550975978374481,1979-11-15
0.2573550343513489,1979-11-16
0.2573550343513489,1979-11-19
0.2550975978374481,1979-11-20
0.25058257579803467,1979-11-21
0.2550975978374481,1979-11-23
0.2573550343513489,1979-11-26
0.26412782073020935,1979-11-27
0.26864275336265564,1979-11-28
0.2708999812602997,1979-11-29
0.2708999812602997,1979-11-30
0.2708999812602997,1979-12-03
0.2663850486278534,1979-12-04
0.2663850486278534,1979-12-05
0.2708999812602997,1979-12-06
0.26412782073020935,1979-12-07
0.26864275336265564,1979-12-10
0.2663850486278534,1979-12-11
0.26187005639076233,1979-12-12
0.26412782073020935,1979-12-13
0.2663850486278534,1979-12-14
0.26864275336265564,1979-12-17
0.2708999812602997,1979-12-18
0.26864275336265564,1979-12-19
0.26412782073020935,1979-12-20
0.26187005639076233,1979-12-21
0.26412782073020935,1979-12-24
0.26187005639076233,1979-12-26
0.26412782073020935,1979-12-27
0.26187005639076233,1979-12-28
0.2596127390861511,1979-12-31
0.2550975978374481,1980-01-02
0.2550975978374481,1980-01-03
0.2528400719165802,1980-01-04
0.25058257579803467,1980-01-07
0.2573550343513489,1980-01-08
0.26187005639076233,1980-01-09
0.26412782073020935,1980-01-10
0.2550975978374481,1980-01-11
0.248324915766716,1980-01-14
0.248324915766716,1980-01-15
0.248324915766716,1980-01-16
0.2438100427389145,1980-01-17
0.25058257579803467,1980-01-18
0.2601602375507355,1980-01-21
0.25325313210487366,1980-01-22
0.2578577995300293,1980-01-23
0.25555551052093506,1980-01-24
0.25555551052093506,1980-01-25
0.26246240735054016,1980-01-28
0.2578577995300293,1980-01-29
0.2601602375507355,1980-01-30
0.25325313210487366,1980-01-31
0.2578577995300293,1980-02-01
0.25325313210487366,1980-02-04
0.25555551052093506,1980-02-05
0.25555551052093506,1980-02-06
0.2578577995300293,1980-02-07
0.25325313210487366,1980-02-08
0.2463463544845581,1980-02-11
0.2463463544845581,1980-02-12
0.2440440058708191,1980-02-13
0.2440440058708191,1980-02-14
0.2417418658733368,1980-02-15
0.23943939805030823,1980-02-19
0.2348346710205078,1980-02-20
0.23943939805030823,1980-02-21
0.237137109041214,1980-02-22
0.2325325757265091,1980-02-25
0.2348346710205078,1980-02-26
0.2348346710205078,1980-02-27
0.2348346710205078,1980-02-28
0.2440440058708191,1980-02-29
0.2463463544845581,1980-03-03
0.2440440058708191,1980-03-04
0.2325325757265091,1980-03-05
0.22562558948993683,1980-03-06
0.22562558948993683,1980-03-07
0.22562558948993683,1980-03-10
0.23023024201393127,1980-03-11
0.2279280573129654,1980-03-12
0.2325325757265091,1980-03-13
0.2325325757265091,1980-03-14
0.2279280573129654,1980-03-17
0.23023024201393127,1980-03-18
0.22562558948993683,1980-03-19
0.22102104127407074,1980-03-20
0.21641641855239868,1980-03-21
0.20720699429512024,1980-03-24
0.21411418914794922,1980-03-25
0.21871893107891083,1980-03-26
0.21641641855239868,1980-03-27
0.21641641855239868,1980-03-28
0.21411418914794922,1980-03-31
0.21871893107891083,1980-04-01
0.21181178092956543,1980-04-02
0.21181178092956543,1980-04-03
0.20950959622859955,1980-04-07
0.2279280573129654,1980-04-08
0.23023024201393127,1980-04-09
0.2279280573129654,1980-04-10
0.2279280573129654,1980-04-11
0.2279280573129654,1980-04-14
0.237137109041214,1980-04-15
0.22562558948993683,1980-04-16
0.23023024201393127,1980-04-17
0.23023024201393127,1980-04-18
0.22354745864868164,1980-04-21
0.24001914262771606,1980-04-22
0.24001914262771606,1980-04-23
0.23766623437404633,1980-04-24
0.23060676455497742,1980-04-25
0.23766623437404633,1980-04-28
0.23766623437404633,1980-04-29
0.23766623437404633,1980-04-30
0.23766623437404633,1980-05-01
0.23295989632606506,1980-05-02
0.24943165481090546,1980-05-05
0.25884413719177246,1980-05-06
0.2729630172252655,1980-05-07
0.27061015367507935,1980-05-08
0.27061015367507935,1980-05-09
0.26355046033859253,1980-05-12
0.2659037113189697,1980-05-13
0.27061015367507935,1980-05-14
0.27766916155815125,1980-05-15
0.2823755443096161,1980-05-16
0.28002262115478516,1980-05-19
0.27766916155815125,1980-05-20
0.27061015367507935,1980-05-21
0.27531617879867554,1980-05-22
0.27766916155815125,1980-05-23
0.27766916155815125,1980-05-27
0.28002262115478516,1980-05-28
0.27531617879867554,1980-05-29
0.27531617879867554,1980-05-30
0.27061015367507935,1980-06-02
0.27061015367507935,1980-06-03
0.2729630172252655,1980-06-04
0.2729630172252655,1980-06-05
0.27061015367507935,1980-06-06
0.2682567834854126,1980-06-09
0.2659037113189697,1980-06-10
0.2659037113189697,1980-06-11
0.2659037113189697,1980-06-12
0.26355046033859253,1980-06-13
0.26355046033859253,1980-06-16
0.26355046033859253,1980-06-17
0.26119744777679443,1980-06-18
0.25413790345191956,1980-06-19
0.2517849802970886,1980-06-20
0.25884413719177246,1980-06-23
0.2682567834854126,1980-06-24
0.2729630172252655,1980-06-25
0.2682567834854126,1980-06-26
0.2682567834854126,1980-06-27
0.26355046033859253,1980-06-30
0.26355046033859253,1980-07-01
0.28002262115478516,1980-07-02
0.2941412329673767,1980-07-03
0.2917879521846771,1980-07-07
0.287081778049469,1980-07-08
0.287081778049469,1980-07-09
0.28943508863449097,1980-07-10
0.2941412329673767,1980-07-11
0.2917879521846771,1980-07-14
0.2917879521846771,1980-07-15
0.2917879521846771,1980-07-16
0.2941412329673767,1980-07-17
0.2988475561141968,1980-07-18
0.2992304563522339,1980-07-21
0.2896553575992584,1980-07-22
0.2872612774372101,1980-07-23
0.2896553575992584,1980-07-24
0.28486770391464233,1980-07-25
0.28247344493865967,1980-07-28
0.28486770391464233,1980-07-29
0.28247344493865967,1980-07-30
0.28486770391464233,1980-07-31
0.2872612774372101,1980-08-01
0.2968365252017975,1980-08-04
0.2968365252017975,1980-08-05
0.2896553575992584,1980-08-06
0.2920489013195038,1980-08-07
0.29444295167922974,1980-08-08
0.2968365252017975,1980-08-11
0.2920489013195038,1980-08-12
0.2872612774372101,1980-08-13
0.2896553575992584,1980-08-14
0.2896553575992584,1980-08-15
0.28007975220680237,1980-08-18
0.2872612774372101,1980-08-19
0.2968365252017975,1980-08-20
0.3064120411872864,1980-08-21
0.3064120411872864,1980-08-22
0.30162444710731506,1980-08-25
0.2992304563522339,1980-08-26
0.2968365252017975,1980-08-27
0.2896553575992584,1980-08-28
0.29444295167922974,1980-08-29
0.29444295167922974,1980-09-02
0.2968365252017975,1980-09-03
0.29444295167922974,1980-09-04
0.29444295167922974,1980-09-05
0.2920489013195038,1980-09-08
0.2968365252017975,1980-09-09
0.31598734855651855,1980-09-10
0.3303503394126892,1980-09-11
0.32795679569244385,1980-09-12
0.325562983751297,1980-09-15
0.31838133931159973,1980-09-16
0.32077497243881226,1980-09-17
0.32077497243881226,1980-09-18
0.31838133931159973,1980-09-19
0.31598734855651855,1980-09-22
0.30880606174468994,1980-09-23
0.31359368562698364,1980-09-24
0.31119969487190247,1980-09-25
0.30880606174468994,1980-09-26
0.2992304563522339,1980-09-29
0.3040182590484619,1980-09-30
0.3040182590484619,1980-10-01
0.30162444710731506,1980-10-02
0.31359368562698364,1980-10-03
0.31119969487190247,1980-10-06
0.3040182590484619,1980-10-07
0.3064120411872864,1980-10-08
0.30162444710731506,1980-10-09
0.2992304563522339,1980-10-10
0.30162444710731506,1980-10-13
0.3040182590484619,1980-10-14
0.3040182590484619,1980-10-15
0.2992304563522339,1980-10-16
0.2992304563522339,1980-10-17
0.2992304563522339,1980-10-20
0.294940710067749,1980-10-21
0.29250288009643555,1980-10-22
0.2851903438568115,1980-10-23
0.28275275230407715,1980-10-24
0.28275275230407715,1980-10-27
0.28275275230407715,1980-10-28
0.2803153991699219,1980-10-29
0.2730027437210083,1980-10-30
0.28275275230407715,1980-10-31
0.275440514087677,1980-11-03
0.2681275010108948,1980-11-05
0.26325252652168274,1980-11-06
0.2681275010108948,1980-11-07
0.2705652117729187,1980-11-10
0.2730027437210083,1980-11-11
0.275440514087677,1980-11-12
0.2778778076171875,1980-11-13
0.275440514087677,1980-11-14
0.2778778076171875,1980-11-17
0.2900654971599579,1980-11-18
0.2900654971599579,1980-11-19
0.2851903438568115,1980-11-20
0.2803153991699219,1980-11-21
0.2730027437210083,1980-11-24
0.275440514087677,1980-11-25
0.2681275010108948,1980-11-26
0.2681275010108948,1980-11-28
0.26081523299217224,1980-12-01
0.26081523299217224,1980-12-02
0.2681275010108948,1980-12-03
0.2730027437210083,1980-12-04
0.2705652117729187,1980-12-05
0.258377343416214,1980-12-08
0.258377343416214,1980-12-09
0.258377343416214,1980-12-10
0.258377343416214,1980-12-11
0.25594010949134827,1980-12-12
0.25350242853164673,1980-12-15
0.25594010949134827,1980-12-16
0.25594010949134827,1980-12-17
0.26325252652168274,1980-12-18
0.2681275010108948,1980-12-19
0.275440514087677,1980-12-22
0.2778778076171875,1980-12-23
0.2778778076171875,1980-12-24
0.275440514087677,1980-12-26
0.2851903438568115,1980-12-29
0.2876279354095459,1980-12-30
0.2851903438568115,1980-12-31
0.2900654971599579,1981-01-02
0.3095656633377075,1981-01-05
0.307127982378006,1981-01-06
0.29737791419029236,1981-01-07
0.2900654971599579,1981-01-08
0.29250288009643555,1981-01-09
0.29737791419029236,1981-01-12
0.29737791419029236,1981-01-13
0.294940710067749,1981-01-14
0.294940710067749,1981-01-15
0.294940710067749,1981-01-16
0.294940710067749,1981-01-19
0.29305294156074524,1981-01-20
0.2880859673023224,1981-01-21
0.29056957364082336,1981-01-22
0.2880859673023224,1981-01-23
0.29305294156074524,1981-01-26
0.29305294156074524,1981-01-27
0.29305294156074524,1981-01-28
0.29056957364082336,1981-01-29
0.29056957364082336,1981-01-30
0.2880859673023224,1981-02-02
0.28560250997543335,1981-02-03
0.2880859673023224,1981-02-04
0.29305294156074524,1981-02-05
0.29056957364082336,1981-02-06
0.2880859673023224,1981-02-09
0.2880859673023224,1981-02-10
0.28560250997543335,1981-02-11
0.28560250997543335,1981-02-12
0.28560250997543335,1981-02-13
0.2880859673023224,1981-02-17
0.29056957364082336,1981-02-18
0.29056957364082336,1981-02-19
0.2880859673023224,1981-02-20
0.2806357741355896,1981-02-23
0.2955366373062134,1981-02-24
0.2955366373062134,1981-02-25
0.30050384998321533,1981-02-26
0.31292083859443665,1981-02-27
0.3154045641422272,1981-03-02
0.3104375898838043,1981-03-03
0.3154045641422272,1981-03-04
0.33030566573143005,1981-03-05
0.32782191038131714,1981-03-06
0.3253386318683624,1981-03-09
0.31292083859443665,1981-03-10
0.31292083859443665,1981-03-11
0.31788790225982666,1981-03-12
0.3203715980052948,1981-03-13
0.32782191038131714,1981-03-16
0.32782191038131714,1981-03-17
0.33278888463974,1981-03-18
0.33775594830513,1981-03-19
0.3427230715751648,1981-03-20
0.3427230715751648,1981-03-23
0.33278888463974,1981-03-24
0.33527252078056335,1981-03-25
0.33030566573143005,1981-03-26
0.3228548765182495,1981-03-27
0.31788790225982666,1981-03-30
0.31788790225982666,1981-03-31
0.3228548765182495,1981-04-01
0.3228548765182495,1981-04-02
0.31788790225982666,1981-04-03
0.3104375898838043,1981-04-06
0.31292083859443665,1981-04-07
0.3253386318683624,1981-04-08
0.34023964405059814,1981-04-09
0.33030566573143005,1981-04-10
0.33278888463974,1981-04-13
0.33278888463974,1981-04-14
0.3476898968219757,1981-04-15
0.34520652890205383,1981-04-16
0.35338473320007324,1981-04-20
0.3508606255054474,1981-04-21
0.3483365774154663,1981-04-22
0.3483365774154663,1981-04-23
0.3685300052165985,1981-04-24
0.36348146200180054,1981-04-27
0.35590919852256775,1981-04-28
0.35338473320007324,1981-04-29
0.35843324661254883,1981-04-30
0.35843324661254883,1981-05-01
0.3483365774154663,1981-05-04
0.3432880640029907,1981-05-05
0.3382396697998047,1981-05-06
0.3458124101161957,1981-05-07
0.34076398611068726,1981-05-08
0.32561901211738586,1981-05-11
0.3281429708003998,1981-05-12
0.3281429708003998,1981-05-13
0.32561901211738586,1981-05-14
0.3281429708003998,1981-05-15
0.3382396697998047,1981-05-18
0.33571574091911316,1981-05-19
0.3458124101161957,1981-05-20
0.3508606255054474,1981-05-21
0.35590919852256775,1981-05-22
0.35338473320007324,1981-05-26
0.3508606255054474,1981-05-27
0.35338473320007324,1981-05-28
0.3508606255054474,1981-05-29
0.3483365774154663,1981-06-01
0.3458124101161957,1981-06-02
0.3458124101161957,1981-06-03
0.3458124101161957,1981-06-04
0.3483365774154663,1981-06-05
0.3432880640029907,1981-06-08
0.33571574091911316,1981-06-09
0.3432880640029907,1981-06-10
0.3458124101161957,1981-06-11
0.3458124101161957,1981-06-12
0.3508606255054474,1981-06-15
0.3483365774154663,1981-06-16
0.3432880640029907,1981-06-17
0.34076398611068726,1981-06-18
0.3432880640029907,1981-06-19
0.3458124101161957,1981-06-22
0.36600592732429504,1981-06-23
0.36348146200180054,1981-06-24
0.35338473320007324,1981-06-25
0.3508606255054474,1981-06-26
0.3458124101161957,1981-06-29
0.3432880640029907,1981-06-30
0.34076398611068726,1981-07-01
0.3382396697998047,1981-07-02
0.33571574091911316,1981-07-06
0.3382396697998047,1981-07-07
0.33571574091911316,1981-07-08
0.3382396697998047,1981-07-09
0.33571574091911316,1981-07-10
0.3306673467159271,1981-07-13
0.333191454410553,1981-07-14
0.333191454410553,1981-07-15
0.333191454410553,1981-07-16
0.333191454410553,1981-07-17
0.32867199182510376,1981-07-20
0.3184012174606323,1981-07-21
0.3184012174606323,1981-07-22
0.31583356857299805,1981-07-23
0.31583356857299805,1981-07-24
0.32353657484054565,1981-07-27
0.3209689259529114,1981-07-28
0.3209689259529114,1981-07-29
0.3184012174606323,1981-07-30
0.3184012174606323,1981-07-31
0.3106982111930847,1981-08-03
0.3106982111930847,1981-08-04
0.3132654130458832,1981-08-05
0.31583356857299805,1981-08-06
0.3132654130458832,1981-08-07
0.3106982111930847,1981-08-10
0.3132654130458832,1981-08-11
0.3106982111930847,1981-08-12
0.3132654130458832,1981-08-13
0.30813002586364746,1981-08-14
0.30299457907676697,1981-08-17
0.30299457907676697,1981-08-18
0.3132654130458832,1981-08-19
0.3106982111930847,1981-08-20
0.3106982111930847,1981-08-21
0.30556240677833557,1981-08-24
0.2978590726852417,1981-08-25
0.30042698979377747,1981-08-26
0.30042698979377747,1981-08-27
0.2978590726852417,1981-08-28
0.2927235960960388,1981-08-31
0.2978590726852417,1981-09-01
0.29529139399528503,1981-09-02
0.29015621542930603,1981-09-03
0.28758811950683594,1981-09-04
0.28758811950683594,1981-09-08
0.2927235960960388,1981-09-09
0.29015621542930603,1981-09-10
0.29015621542930603,1981-09-11
0.29529139399528503,1981-09-14
0.2978590726852417,1981-09-15
0.2978590726852417,1981-09-16
0.30299457907676697,1981-09-17
0.3132654130458832,1981-09-18
0.3184012174606323,1981-09-21
0.31583356857299805,1981-09-22
0.3312400281429291,1981-09-23
0.32610440254211426,1981-09-24
0.30556240677833557,1981-09-25
0.3132654130458832,1981-09-28
0.3106982111930847,1981-09-29
0.3132654130458832,1981-09-30
0.31583356857299805,1981-10-01
0.32353657484054565,1981-10-02
0.31583356857299805,1981-10-05
0.3132654130458832,1981-10-06
0.31583356857299805,1981-10-07
0.3184012174606323,1981-10-08
0.3132654130458832,1981-10-09
0.3106982111930847,1981-10-12
0.30556240677833557,1981-10-13
0.30556240677833557,1981-10-14
0.30556240677833557,1981-10-15
0.3132654130458832,1981-10-16
0.31583356857299805,1981-10-19
0.3142620623111725,1981-10-20
0.30640551447868347,1981-10-21
0.3194996416568756,1981-10-22
0.3090243637561798,1981-10-23
0.3090243637561798,1981-10-26
0.3090243637561798,1981-10-27
0.3194996416568756,1981-10-28
0.3168812692165375,1981-10-29
0.3194996416568756,1981-10-30
0.3299751281738281,1981-11-02
0.324737548828125,1981-11-03
0.324737548828125,1981-11-04
0.32211875915527344,1981-11-05
0.324737548828125,1981-11-06
0.3299751281738281,1981-11-09
0.32735633850097656,1981-11-10
0.32735633850097656,1981-11-11
0.32735633850097656,1981-11-12
0.324737548828125,1981-11-13
0.32211875915527344,1981-11-16
0.32735633850097656,1981-11-17
0.3168812692165375,1981-11-18
0.3194996416568756,1981-11-19
0.3194996416568756,1981-11-20
0.3168812692165375,1981-11-23
0.3194996416568756,1981-11-24
0.324737548828125,1981-11-25
0.32735633850097656,1981-11-27
0.32735633850097656,1981-11-30
0.324737548828125,1981-12-01
0.32211875915527344,1981-12-02
0.33783185482025146,1981-12-03
0.33783185482025146,1981-12-04
0.3325941562652588,1981-12-07
0.33783185482025146,1981-12-08
0.34045055508613586,1981-12-09
0.3430696129798889,1981-12-10
0.34045055508613586,1981-12-11
0.33521267771720886,1981-12-14
0.33521267771720886,1981-12-15
0.33521267771720886,1981-12-16
0.33521267771720886,1981-12-17
0.34045055508613586,1981-12-18
0.33783185482025146,1981-12-21
0.34045055508613586,1981-12-22
0.33521267771720886,1981-12-23
0.3430696129798889,1981-12-24
0.35616356134414673,1981-12-28
0.3483073115348816,1981-12-29
0.3456883132457733,1981-12-30
0.35092586278915405,1981-12-31
0.35092586278915405,1982-01-04
0.3483073115348816,1982-01-05
0.3430696129798889,1982-01-06
0.3430696129798889,1982-01-07
0.3483073115348816,1982-01-08
0.3430696129798889,1982-01-11
0.3456883132457733,1982-01-12
0.3430696129798889,1982-01-13
0.3430696129798889,1982-01-14
0.34045055508613586,1982-01-15
0.35092586278915405,1982-01-18
0.3439929783344269,1982-01-19
0.3546592891216278,1982-01-20
0.359992653131485,1982-01-21
0.3546592891216278,1982-01-22
0.35732582211494446,1982-01-25
0.3546592891216278,1982-01-26
0.3546592891216278,1982-01-27
0.35732582211494446,1982-01-28
0.36265912652015686,1982-01-29
0.3546592891216278,1982-02-01
0.36265912652015686,1982-02-02
0.37599247694015503,1982-02-03
0.37865880131721497,1982-02-04
0.38665875792503357,1982-02-05
0.37865880131721497,1982-02-08
0.37599247694015503,1982-02-09
0.38132551312446594,1982-02-10
0.37332552671432495,1982-02-11
0.37599247694015503,1982-02-12
0.37599247694015503,1982-02-16
0.38132551312446594,1982-02-17
0.37865880131721497,1982-02-18
0.37599247694015503,1982-02-19
0.3706589639186859,1982-02-22
0.3706589639186859,1982-02-23
0.37599247694015503,1982-02-24
0.3839919865131378,1982-02-25
0.37865880131721497,1982-02-26
0.3839919865131378,1982-03-01
0.3839919865131378,1982-03-02
0.3973250389099121,1982-03-03
0.3973250389099121,1982-03-04
0.38932520151138306,1982-03-05
0.37599247694015503,1982-03-08
0.38665875792503357,1982-03-09
0.37332552671432495,1982-03-10
0.37865880131721497,1982-03-11
0.3706589639186859,1982-03-12
0.36265912652015686,1982-03-15
0.36799225211143494,1982-03-16
0.38132551312446594,1982-03-17
0.38665875792503357,1982-03-18
0.38665875792503357,1982-03-19
0.39465829730033875,1982-03-22
0.38932520151138306,1982-03-23
0.38665875792503357,1982-03-24
0.3839919865131378,1982-03-25
0.3839919865131378,1982-03-26
0.3919919431209564,1982-03-29
0.38665875792503357,1982-03-30
0.38932520151138306,1982-03-31
0.39999184012413025,1982-04-01
0.39465829730033875,1982-04-02
0.39999184012413025,1982-04-05
0.4053249955177307,1982-04-06
0.39999184012413025,1982-04-07
0.40265825390815735,1982-04-08
0.40265825390815735,1982-04-12
0.39999184012413025,1982-04-13
0.39465829730033875,1982-04-14
0.39465829730033875,1982-04-15
0.39465829730033875,1982-04-16
0.4053249955177307,1982-04-19
0.39557141065597534,1982-04-20
0.398280531167984,1982-04-21
0.40098971128463745,1982-04-22
0.4064088463783264,1982-04-23
0.41182753443717957,1982-04-26
0.41182753443717957,1982-04-27
0.40369921922683716,1982-04-28
0.398280531167984,1982-04-29
0.398280531167984,1982-04-30
0.398280531167984,1982-05-03
0.40098971128463745,1982-05-04
0.39286181330680847,1982-05-05
0.40098971128463745,1982-05-06
0.39557141065597534,1982-05-07
0.39286181330680847,1982-05-10
0.39015209674835205,1982-05-11
0.38744309544563293,1982-05-12
0.38744309544563293,1982-05-13
0.38744309544563293,1982-05-14
0.38473349809646606,1982-05-17
0.38473349809646606,1982-05-18
0.3793146014213562,1982-05-19
0.3766053318977356,1982-05-20
0.3766053318977356,1982-05-21
0.3793146014213562,1982-05-24
0.3738958537578583,1982-05-25
0.3711867034435272,1982-05-26
0.3738958537578583,1982-05-27
0.3793146014213562,1982-05-28
0.3738958537578583,1982-06-01
0.3793146014213562,1982-06-02
0.3793146014213562,1982-06-03
0.3684772551059723,1982-06-04
0.35763946175575256,1982-06-07
0.3603490889072418,1982-06-08
0.36305829882621765,1982-06-09
0.3711867034435272,1982-06-10
0.3793146014213562,1982-06-11
0.3793146014213562,1982-06-14
0.3766053318977356,1982-06-15
0.3793146014213562,1982-06-16
0.3738958537578583,1982-06-17
0.3711867034435272,1982-06-18
0.3603490889072418,1982-06-21
0.3738958537578583,1982-06-22
0.3711867034435272,1982-06-23
0.3793146014213562,1982-06-24
0.3766053318977356,1982-06-25
0.3766053318977356,1982-06-28
0.3766053318977356,1982-06-29
0.3657679557800293,1982-06-30
0.3711867034435272,1982-07-01
0.3711867034435272,1982-07-02
0.3711867034435272,1982-07-06
0.3711867034435272,1982-07-07
0.3684772551059723,1982-07-08
0.36305829882621765,1982-07-09
0.3738958537578583,1982-07-12
0.3766053318977356,1982-07-13
0.3738958537578583,1982-07-14
0.3738958537578583,1982-07-15
0.3820244073867798,1982-07-16
0.39015209674835205,1982-07-19
0.3967648148536682,1982-07-20
0.39400994777679443,1982-07-21
0.39400994777679443,1982-07-22
0.3912544250488281,1982-07-23
0.3829883933067322,1982-07-26
0.38849937915802,1982-07-27
0.3857436180114746,1982-07-28
0.3802330195903778,1982-07-29
0.3719674050807953,1982-07-30
0.3719674050807953,1982-08-02
0.3802330195903778,1982-08-03
0.3719674050807953,1982-08-04
0.3692118525505066,1982-08-05
0.3719674050807953,1982-08-06
0.3747226595878601,1982-08-09
0.36645668745040894,1982-08-10
0.3581906259059906,1982-08-11
0.3581906259059906,1982-08-12
0.3581906259059906,1982-08-13
0.3581906259059906,1982-08-16
0.3829883933067322,1982-08-17
0.3692118525505066,1982-08-18
0.3774779438972473,1982-08-19
0.3802330195903778,1982-08-20
0.39400994777679443,1982-08-23
0.3967648148536682,1982-08-24
0.39952048659324646,1982-08-25
0.40503111481666565,1982-08-26
0.3967648148536682,1982-08-27
0.402275949716568,1982-08-30
0.40778613090515137,1982-08-31
0.41054147481918335,1982-09-01
0.4132970869541168,1982-09-02
0.41605231165885925,1982-09-03
0.41880762577056885,1982-09-07
0.42156288027763367,1982-09-08
0.41605231165885925,1982-09-09
0.41605231165885925,1982-09-10
0.41880762577056885,1982-09-13
0.41605231165885925,1982-09-14
0.41880762577056885,1982-09-15
0.41880762577056885,1982-09-16
0.41880762577056885,1982-09-17
0.41605231165885925,1982-09-20
0.41605231165885925,1982-09-21
0.41880762577056885,1982-09-22
0.4132970869541168,1982-09-23
0.4132970869541168,1982-09-24
0.41605231165885925,1982-09-27
0.41880762577056885,1982-09-28
0.41880762577056885,1982-09-29
0.42156288027763367,1982-09-30
0.4325839579105377,1982-10-01
0.42707356810569763,1982-10-04
0.4298284649848938,1982-10-05
0.44085007905960083,1982-10-06
0.45738154649734497,1982-10-07
0.45462679862976074,1982-10-08
0.4628923237323761,1982-10-11
0.45462679862976074,1982-10-12
0.4601370692253113,1982-10-13
0.45462679862976074,1982-10-14
0.45462679862976074,1982-10-15
0.46564772725105286,1982-10-18
0.46397048234939575,1982-10-19
0.4667659103870392,1982-10-20
0.4667659103870392,1982-10-21
0.45838096737861633,1982-10-22
0.4499959647655487,1982-10-25
0.4472007155418396,1982-10-26
0.44440582394599915,1982-10-27
0.4472007155418396,1982-10-28
0.4499959647655487,1982-10-29
0.4472007155418396,1982-11-01
0.4667659103870392,1982-11-02
0.48074063658714294,1982-11-03
0.4667659103870392,1982-11-04
0.47794580459594727,1982-11-05
0.48074063658714294,1982-11-08
0.4919206202030182,1982-11-09
0.49471601843833923,1982-11-10
0.49751096963882446,1982-11-11
0.49751096963882446,1982-11-12
0.4919206202030182,1982-11-15
0.4751506447792053,1982-11-16
0.4751506447792053,1982-11-17
0.4667659103870392,1982-11-18
0.46397048234939575,1982-11-19
0.45558568835258484,1982-11-22
0.4667659103870392,1982-11-23
0.46397048234939575,1982-11-24
0.4667659103870392,1982-11-26
0.44440582394599915,1982-11-29
0.46397048234939575,1982-11-30
0.4667659103870392,1982-12-01
0.469560444355011,1982-12-02
0.4723558723926544,1982-12-03
0.4835359752178192,1982-12-06
0.49751096963882446,1982-12-07
0.48633086681365967,1982-12-08
0.45838096737861633,1982-12-09
0.45838096737861633,1982-12-10
0.46397048234939575,1982-12-13
0.43881580233573914,1982-12-14
0.4304305911064148,1982-12-15
0.4304305911064148,1982-12-16
0.4472007155418396,1982-12-17
0.4472007155418396,1982-12-20
0.4499959647655487,1982-12-21
0.44440582394599915,1982-12-22
0.4304305911064148,1982-12-23
0.44161051511764526,1982-12-27
0.44161051511764526,1982-12-28
0.43881580233573914,1982-12-29
0.4332261085510254,1982-12-30
0.43881580233573914,1982-12-31
0.4304305911064148,1983-01-03
0.4472007155418396,1983-01-04
