DUK,Date
3.286447048187256,1987-04-09
3.2390923500061035,1987-04-10
3.2201507091522217,1987-04-13
3.0686137676239014,1987-04-14
3.1822636127471924,1987-04-15
3.3148598670959473,1987-04-16
3.390629291534424,1987-04-20
3.4190409183502197,1987-04-21
3.381157159805298,1987-04-22
3.3527443408966064,1987-04-23
3.324331521987915,1987-04-24
3.333803415298462,1987-04-27
3.3527443408966064,1987-04-28
3.3527443408966064,1987-04-29
3.381157159805298,1987-04-30
3.381157159805298,1987-05-01
3.409571886062622,1987-05-04
3.4474542140960693,1987-05-05
3.4379842281341553,1987-05-06
3.409571886062622,1987-05-07
3.409571886062622,1987-05-08
3.403416872024536,1987-05-11
3.3938026428222656,1987-05-12
3.3938026428222656,1987-05-13
3.3841893672943115,1987-05-14
3.2784342765808105,1987-05-15
3.336118698120117,1987-05-18
3.230360984802246,1987-05-19
3.220750093460083,1987-05-20
3.2784342765808105,1987-05-21
3.3168904781341553,1987-05-22
3.326504707336426,1987-05-26
3.3072755336761475,1987-05-27
3.3745768070220947,1987-05-28
3.3938026428222656,1987-05-29
3.403416872024536,1987-06-01
3.3457319736480713,1987-06-02
3.3649609088897705,1987-06-03
3.3457319736480713,1987-06-04
3.326504707336426,1987-06-05
3.3457319736480713,1987-06-08
3.3457319736480713,1987-06-09
3.355347156524658,1987-06-10
3.4130325317382812,1987-06-11
3.470717430114746,1987-06-12
3.4803314208984375,1987-06-15
3.4899439811706543,1987-06-16
3.4899439811706543,1987-06-17
3.470717430114746,1987-06-18
3.4899439811706543,1987-06-19
3.518787384033203,1987-06-22
3.4803314208984375,1987-06-23
3.4226462841033936,1987-06-24
3.4899439811706543,1987-06-25
3.451488733291626,1987-06-26
3.461103677749634,1987-06-29
3.4322590827941895,1987-06-30
3.4322590827941895,1987-07-01
3.451488733291626,1987-07-02
3.403416872024536,1987-07-06
3.4226462841033936,1987-07-07
3.4226462841033936,1987-07-08
3.403416872024536,1987-07-09
3.4418740272521973,1987-07-10
3.4130325317382812,1987-07-13
3.4226462841033936,1987-07-14
3.403416872024536,1987-07-15
3.3841893672943115,1987-07-16
3.3938026428222656,1987-07-17
3.355347156524658,1987-07-20
3.336118698120117,1987-07-21
3.355347156524658,1987-07-22
3.3938026428222656,1987-07-23
3.3938026428222656,1987-07-24
3.3841893672943115,1987-07-27
3.3841893672943115,1987-07-28
3.3938026428222656,1987-07-29
3.3745768070220947,1987-07-30
3.3649609088897705,1987-07-31
3.3745768070220947,1987-08-03
3.403416872024536,1987-08-04
3.4322590827941895,1987-08-05
3.470717430114746,1987-08-06
3.499558925628662,1987-08-07
3.515183210372925,1987-08-10
3.593296766281128,1987-08-11
3.573768138885498,1987-08-12
3.651885986328125,1987-08-13
3.7104721069335938,1987-08-14
3.6714119911193848,1987-08-17
3.603062152862549,1987-08-18
3.593296766281128,1987-08-19
3.661648988723755,1987-08-20
3.6909401416778564,1987-08-21
3.6714119911193848,1987-08-24
3.661648988723755,1987-08-25
3.6128289699554443,1987-08-26
3.593296766281128,1987-08-27
3.5640037059783936,1987-08-28
3.593296766281128,1987-08-31
3.6128289699554443,1987-09-01
3.593296766281128,1987-09-02
3.5835328102111816,1987-09-03
3.573768138885498,1987-09-04
3.5444774627685547,1987-09-08
3.554239511489868,1987-09-09
3.573768138885498,1987-09-10
3.593296766281128,1987-09-11
3.603062152862549,1987-09-14
3.5835328102111816,1987-09-15
3.593296766281128,1987-09-16
3.5640037059783936,1987-09-17
3.554239511489868,1987-09-18
3.476125955581665,1987-09-21
3.573768138885498,1987-09-22
3.5835328102111816,1987-09-23
3.5640037059783936,1987-09-24
3.5444774627685547,1987-09-25
3.573768138885498,1987-09-28
3.5835328102111816,1987-09-29
3.573768138885498,1987-09-30
3.661648988723755,1987-10-01
3.661648988723755,1987-10-02
3.6811773777008057,1987-10-05
3.6909401416778564,1987-10-06
3.6714119911193848,1987-10-07
3.661648988723755,1987-10-08
3.651885986328125,1987-10-09
3.6811773777008057,1987-10-12
3.8276429176330566,1987-10-13
3.8569371700286865,1987-10-14
3.8764641284942627,1987-10-15
3.7885875701904297,1987-10-16
3.1636645793914795,1987-10-19
3.446831226348877,1987-10-20
3.6909401416778564,1987-10-21
3.7299964427948,1987-10-22
3.769056797027588,1987-10-23
3.6909401416778564,1987-10-26
3.7592949867248535,1987-10-27
3.70070743560791,1987-10-28
3.739762544631958,1987-10-29
3.7495298385620117,1987-10-30
3.7495298385620117,1987-11-02
3.739762544631958,1987-11-03
3.7299964427948,1987-11-04
3.739762544631958,1987-11-05
3.666435718536377,1987-11-06
3.6069772243499756,1987-11-09
3.5772502422332764,1987-11-10
3.597069025039673,1987-11-11
3.6168887615203857,1987-11-12
3.5772502422332764,1987-11-13
3.5673418045043945,1987-11-16
3.597069025039673,1987-11-17
3.597069025039673,1987-11-18
3.5673418045043945,1987-11-19
3.5475242137908936,1987-11-20
3.537614345550537,1987-11-23
3.527705192565918,1987-11-24
3.5078868865966797,1987-11-25
3.468247890472412,1987-11-27
3.4087934494018555,1987-11-30
3.418703556060791,1987-12-01
3.4286108016967773,1987-12-02
3.4087934494018555,1987-12-03
3.398883581161499,1987-12-04
3.418703556060791,1987-12-07
3.468247890472412,1987-12-08
3.4583399295806885,1987-12-09
3.4583399295806885,1987-12-10
3.418703556060791,1987-12-11
3.418703556060791,1987-12-14
3.448429822921753,1987-12-15
3.448429822921753,1987-12-16
3.398883581161499,1987-12-17
3.4087934494018555,1987-12-18
3.3790667057037354,1987-12-21
3.4087934494018555,1987-12-22
3.4087934494018555,1987-12-23
3.4087934494018555,1987-12-24
3.398883581161499,1987-12-28
3.4087934494018555,1987-12-29
3.4286108016967773,1987-12-30
3.398883581161499,1987-12-31
3.448429822921753,1988-01-04
3.527705192565918,1988-01-05
3.5475242137908936,1988-01-06
3.587162733078003,1988-01-07
3.5177953243255615,1988-01-08
3.497976303100586,1988-01-11
3.497976303100586,1988-01-12
3.497976303100586,1988-01-13
3.448429822921753,1988-01-14
3.527705192565918,1988-01-15
3.527705192565918,1988-01-18
3.55743145942688,1988-01-19
3.597069025039673,1988-01-20
3.597069025039673,1988-01-21
3.656527280807495,1988-01-22
3.7258918285369873,1988-01-25
3.7258918285369873,1988-01-26
3.7159829139709473,1988-01-27
3.7853453159332275,1988-01-28
3.8844399452209473,1988-01-29
3.84480357170105,1988-02-01
3.84480357170105,1988-02-02
3.7853453159332275,1988-02-03
3.7556192874908447,1988-02-04
3.7853453159332275,1988-02-05
3.7410967350006104,1988-02-08
3.7410967350006104,1988-02-09
3.781322717666626,1988-02-10
3.7310373783111572,1988-02-11
3.7310373783111572,1988-02-12
3.710928440093994,1988-02-16
3.670700788497925,1988-02-17
3.6807565689086914,1988-02-18
3.7712666988372803,1988-02-19
3.761211633682251,1988-02-22
3.761211633682251,1988-02-23
3.7511539459228516,1988-02-24
3.710928440093994,1988-02-25
3.710928440093994,1988-02-26
3.72098445892334,1988-02-29
3.7410967350006104,1988-03-01
3.761211633682251,1988-03-02
3.7712666988372803,1988-03-03
3.7511539459228516,1988-03-04
3.7310373783111572,1988-03-07
3.7310373783111572,1988-03-08
3.660642385482788,1988-03-09
3.590245008468628,1988-03-10
3.590245008468628,1988-03-11
3.610358953475952,1988-03-14
3.6204161643981934,1988-03-15
3.6908140182495117,1988-03-16
3.6908140182495117,1988-03-17
3.6807565689086914,1988-03-18
3.6204161643981934,1988-03-21
3.610358953475952,1988-03-22
3.610358953475952,1988-03-23
3.5801892280578613,1988-03-24
3.560075044631958,1988-03-25
3.560075044631958,1988-03-28
3.57013201713562,1988-03-29
3.560075044631958,1988-03-30
3.550018310546875,1988-03-31
3.519848346710205,1988-04-04
3.560075044631958,1988-04-05
3.6304731369018555,1988-04-06
3.6003036499023438,1988-04-07
3.6304731369018555,1988-04-08
3.640530824661255,1988-04-11
3.640530824661255,1988-04-12
3.660642385482788,1988-04-13
3.509791851043701,1988-04-14
3.550018310546875,1988-04-15
3.529904842376709,1988-04-18
3.4595088958740234,1988-04-19
3.4393959045410156,1988-04-20
3.46956729888916,1988-04-21
3.4997365474700928,1988-04-22
3.479621648788452,1988-04-25
3.519848346710205,1988-04-26
3.529904842376709,1988-04-27
3.519848346710205,1988-04-28
3.560075044631958,1988-04-29
3.509791851043701,1988-05-02
3.509791851043701,1988-05-03
3.519848346710205,1988-05-04
3.489677906036377,1988-05-05
3.4595088958740234,1988-05-06
3.465643882751465,1988-05-09
3.496312379837036,1988-05-10
3.4758670330047607,1988-05-11
3.4758670330047607,1988-05-12
3.486090660095215,1988-05-13
3.5167593955993652,1988-05-16
3.506535768508911,1988-05-17
3.506535768508911,1988-05-18
3.506535768508911,1988-05-19
3.506535768508911,1988-05-20
3.5167593955993652,1988-05-23
3.526982069015503,1988-05-24
3.5576512813568115,1988-05-25
3.5883193016052246,1988-05-26
3.598543167114258,1988-05-27
3.721219301223755,1988-05-31
3.8030049800872803,1988-06-01
3.7927818298339844,1988-06-02
3.782561779022217,1988-06-03
3.772339105606079,1988-06-06
3.6905517578125,1988-06-07
3.782561779022217,1988-06-08
3.751891613006592,1988-06-09
3.8030049800872803,1988-06-10
3.8030049800872803,1988-06-13
3.823453903198242,1988-06-14
3.8030049800872803,1988-06-15
3.731445550918579,1988-06-16
3.81322979927063,1988-06-17
3.7927818298339844,1988-06-20
3.81322979927063,1988-06-21
3.823453903198242,1988-06-22
3.7927818298339844,1988-06-23
3.8030049800872803,1988-06-24
3.751891613006592,1988-06-27
3.751891613006592,1988-06-28
3.710996150970459,1988-06-29
3.731445550918579,1988-06-30
3.731445550918579,1988-07-01
3.7416670322418213,1988-07-05
3.7007768154144287,1988-07-06
3.721219301223755,1988-07-07
3.7007768154144287,1988-07-08
3.7007768154144287,1988-07-11
3.6701040267944336,1988-07-12
3.6803293228149414,1988-07-13
3.6803293228149414,1988-07-14
3.6905517578125,1988-07-15
3.7007768154144287,1988-07-18
3.7007768154144287,1988-07-19
3.721219301223755,1988-07-20
3.6905517578125,1988-07-21
3.6701040267944336,1988-07-22
3.649658203125,1988-07-25
3.649658203125,1988-07-26
3.6292121410369873,1988-07-27
3.649658203125,1988-07-28
3.751891613006592,1988-07-29
3.731445550918579,1988-08-01
3.7416670322418213,1988-08-02
3.7416670322418213,1988-08-03
3.721219301223755,1988-08-04
3.731445550918579,1988-08-05
3.6890463829040527,1988-08-08
3.657871723175049,1988-08-09
3.637087345123291,1988-08-10
3.6266939640045166,1988-08-11
3.637087345123291,1988-08-12
3.595520496368408,1988-08-15
3.605912685394287,1988-08-16
3.5851290225982666,1988-08-17
3.5851290225982666,1988-08-18
3.595520496368408,1988-08-19
3.605912685394287,1988-08-22
3.605912685394287,1988-08-23
3.637087345123291,1988-08-24
3.616305112838745,1988-08-25
3.616305112838745,1988-08-26
3.637087345123291,1988-08-29
3.647480010986328,1988-08-30
3.647480010986328,1988-08-31
3.6266939640045166,1988-09-01
3.6786556243896484,1988-09-02
3.6890463829040527,1988-09-06
3.6786556243896484,1988-09-07
3.699439764022827,1988-09-08
3.699439764022827,1988-09-09
3.699439764022827,1988-09-12
3.699439764022827,1988-09-13
3.709829568862915,1988-09-14
3.6890463829040527,1988-09-15
3.699439764022827,1988-09-16
3.6786556243896484,1988-09-19
3.6890463829040527,1988-09-20
3.6890463829040527,1988-09-21
3.6786556243896484,1988-09-22
3.6890463829040527,1988-09-23
3.699439764022827,1988-09-26
3.709829568862915,1988-09-27
3.720221757888794,1988-09-28
3.792961835861206,1988-09-29
3.782569169998169,1988-09-30
3.8033535480499268,1988-10-03
3.782569169998169,1988-10-04
3.8241372108459473,1988-10-05
3.8241372108459473,1988-10-06
3.9488391876220703,1988-10-07
3.9280550479888916,1988-10-10
3.886488914489746,1988-10-11
3.876096248626709,1988-10-12
3.896878957748413,1988-10-13
3.896878957748413,1988-10-14
3.907270669937134,1988-10-17
3.9280550479888916,1988-10-18
3.896878957748413,1988-10-19
3.938446283340454,1988-10-20
3.9592299461364746,1988-10-21
3.9488391876220703,1988-10-24
3.938446283340454,1988-10-25
3.9488391876220703,1988-10-26
3.907270669937134,1988-10-27
3.896878957748413,1988-10-28
3.9280550479888916,1988-10-31
3.9280550479888916,1988-11-01
3.9280550479888916,1988-11-02
3.917663335800171,1988-11-03
3.9280550479888916,1988-11-04
3.896878957748413,1988-11-07
3.917663335800171,1988-11-08
3.896878957748413,1988-11-09
3.876096248626709,1988-11-10
3.855311393737793,1988-11-11
3.8016669750213623,1988-11-14
3.822786331176758,1988-11-15
3.8016669750213623,1988-11-16
3.812225341796875,1988-11-17
3.812225341796875,1988-11-18
3.8016669750213623,1988-11-21
3.812225341796875,1988-11-22
3.822786331176758,1988-11-23
3.8016669750213623,1988-11-25
3.822786331176758,1988-11-28
3.8544678688049316,1988-11-29
3.8544678688049316,1988-11-30
3.8544678688049316,1988-12-01
3.8544678688049316,1988-12-02
3.886148452758789,1988-12-05
3.917829751968384,1988-12-06
3.9283883571624756,1988-12-07
3.907270669937134,1988-12-08
3.9283883571624756,1988-12-09
3.907270669937134,1988-12-12
3.886148452758789,1988-12-13
3.8967080116271973,1988-12-14
3.886148452758789,1988-12-15
3.907270669937134,1988-12-16
3.9283883571624756,1988-12-19
3.917829751968384,1988-12-20
3.917829751968384,1988-12-21
3.907270669937134,1988-12-22
3.907270669937134,1988-12-23
3.8544678688049316,1988-12-27
3.886148452758789,1988-12-28
3.8650286197662354,1988-12-29
3.907270669937134,1988-12-30
3.875589609146118,1989-01-03
3.907270669937134,1989-01-04
3.8967080116271973,1989-01-05
3.8650286197662354,1989-01-06
3.886148452758789,1989-01-09
3.875589609146118,1989-01-10
3.886148452758789,1989-01-11
3.875589609146118,1989-01-12
3.875589609146118,1989-01-13
3.8544678688049316,1989-01-16
3.8544678688049316,1989-01-17
3.8967080116271973,1989-01-18
3.886148452758789,1989-01-19
3.875589609146118,1989-01-20
3.875589609146118,1989-01-23
3.907270669937134,1989-01-24
3.917829751968384,1989-01-25
3.9283883571624756,1989-01-26
3.907270669937134,1989-01-27
3.8967080116271973,1989-01-30
3.8967080116271973,1989-01-31
3.886148452758789,1989-02-01
3.8967080116271973,1989-02-02
3.875589609146118,1989-02-03
3.886148452758789,1989-02-06
3.8967080116271973,1989-02-07
3.886148452758789,1989-02-08
3.833348274230957,1989-02-09
3.812225341796875,1989-02-10
3.8113675117492676,1989-02-13
3.8113675117492676,1989-02-14
3.8221054077148438,1989-02-15
3.8113675117492676,1989-02-16
3.789895534515381,1989-02-17
3.7791597843170166,1989-02-21
3.7469520568847656,1989-02-22
3.7469520568847656,1989-02-23
3.7254798412323,1989-02-24
3.714740753173828,1989-02-27
3.7040069103240967,1989-02-28
3.671797513961792,1989-03-01
3.714740753173828,1989-03-02
3.7040069103240967,1989-03-03
3.714740753173828,1989-03-06
3.714740753173828,1989-03-07
3.714740753173828,1989-03-08
3.7254798412323,1989-03-09
3.714740753173828,1989-03-10
3.7469520568847656,1989-03-13
3.757688283920288,1989-03-14
3.7791597843170166,1989-03-15
3.8113675117492676,1989-03-16
3.7791597843170166,1989-03-17
3.736215353012085,1989-03-20
3.6932694911956787,1989-03-21
3.7469520568847656,1989-03-22
3.757688283920288,1989-03-23
3.7791597843170166,1989-03-27
3.757688283920288,1989-03-28
3.7469520568847656,1989-03-29
3.736215353012085,1989-03-30
3.8221054077148438,1989-03-31
3.832841157913208,1989-04-03
3.8221054077148438,1989-04-04
3.8650498390197754,1989-04-05
3.8543126583099365,1989-04-06
3.8435778617858887,1989-04-07
3.832841157913208,1989-04-10
3.8543126583099365,1989-04-11
3.8435778617858887,1989-04-12
3.8113675117492676,1989-04-13
3.8543126583099365,1989-04-14
3.8650498390197754,1989-04-17
3.9187300205230713,1989-04-18
3.9187300205230713,1989-04-19
3.897259473800659,1989-04-20
3.9079959392547607,1989-04-21
3.9079959392547607,1989-04-24
3.897259473800659,1989-04-25
3.9187300205230713,1989-04-26
3.9187300205230713,1989-04-27
3.929466485977173,1989-04-28
3.9187300205230713,1989-05-01
3.929466485977173,1989-05-02
3.9509401321411133,1989-05-03
3.940204620361328,1989-05-04
3.961674928665161,1989-05-05
3.949892520904541,1989-05-08
3.938981294631958,1989-05-09
3.9608020782470703,1989-05-10
3.9608020782470703,1989-05-11
4.069917678833008,1989-05-12
4.102650165557861,1989-05-15
4.080828666687012,1989-05-16
4.113562107086182,1989-05-17
4.146295070648193,1989-05-18
4.211761474609375,1989-05-19
4.26632022857666,1989-05-22
4.26632022857666,1989-05-23
4.255411148071289,1989-05-24
4.211761474609375,1989-05-25
4.18994140625,1989-05-26
4.146295070648193,1989-05-30
4.18994140625,1989-05-31
4.179029941558838,1989-06-01
4.255411148071289,1989-06-02
4.244496822357178,1989-06-05
4.277231216430664,1989-06-06
4.277231216430664,1989-06-07
4.309967517852783,1989-06-08
4.320873737335205,1989-06-09
4.331789493560791,1989-06-12
4.331789493560791,1989-06-13
4.364522933959961,1989-06-14
4.353611469268799,1989-06-15
4.353611469268799,1989-06-16
4.342698574066162,1989-06-19
4.3863444328308105,1989-06-20
4.342698574066162,1989-06-21
4.353611469268799,1989-06-22
4.3972578048706055,1989-06-23
4.364522933959961,1989-06-26
4.3863444328308105,1989-06-27
4.3863444328308105,1989-06-28
4.342698574066162,1989-06-29
4.309967517852783,1989-06-30
4.342698574066162,1989-07-03
4.3863444328308105,1989-07-05
4.3863444328308105,1989-07-06
4.429989814758301,1989-07-07
4.419076442718506,1989-07-10
4.408166408538818,1989-07-11
4.451812744140625,1989-07-12
4.440901756286621,1989-07-13
4.451812744140625,1989-07-14
4.440901756286621,1989-07-17
4.419076442718506,1989-07-18
4.440901756286621,1989-07-19
4.419076442718506,1989-07-20
4.419076442718506,1989-07-21
4.408166408538818,1989-07-24
4.429989814758301,1989-07-25
4.451812744140625,1989-07-26
4.473633766174316,1989-07-27
4.517279148101807,1989-07-28
4.593656539916992,1989-07-31
4.593656539916992,1989-08-01
4.582749366760254,1989-08-02
4.582749366760254,1989-08-03
4.5609259605407715,1989-08-04
4.615480899810791,1989-08-07
4.6263933181762695,1989-08-08
4.582749366760254,1989-08-09
4.593656539916992,1989-08-10
4.539101600646973,1989-08-11
4.497451305389404,1989-08-14
4.519606590270996,1989-08-15
4.541759490966797,1989-08-16
4.475295066833496,1989-08-17
4.497451305389404,1989-08-18
4.4531426429748535,1989-08-21
4.442066669464111,1989-08-22
4.475295066833496,1989-08-23
4.486373424530029,1989-08-24
4.486373424530029,1989-08-25
4.508531093597412,1989-08-28
4.4531426429748535,1989-08-29
4.464221477508545,1989-08-30
4.508531093597412,1989-08-31
4.541759490966797,1989-09-01
4.508531093597412,1989-09-05
4.475295066833496,1989-09-06
4.464221477508545,1989-09-07
4.475295066833496,1989-09-08
4.486373424530029,1989-09-11
4.486373424530029,1989-09-12
4.486373424530029,1989-09-13
4.475295066833496,1989-09-14
4.497451305389404,1989-09-15
4.508531093597412,1989-09-18
4.552839756011963,1989-09-19
4.574994087219238,1989-09-20
4.56391716003418,1989-09-21
4.56391716003418,1989-09-22
4.519606590270996,1989-09-25
4.530684471130371,1989-09-26
4.508531093597412,1989-09-27
4.519606590270996,1989-09-28
4.552839756011963,1989-09-29
4.56391716003418,1989-10-02
4.552839756011963,1989-10-03
4.574994087219238,1989-10-04
4.574994087219238,1989-10-05
4.56391716003418,1989-10-06
4.541759490966797,1989-10-09
4.530684471130371,1989-10-10
4.56391716003418,1989-10-11
4.574994087219238,1989-10-12
4.530684471130371,1989-10-13
4.56391716003418,1989-10-16
4.56391716003418,1989-10-17
4.574994087219238,1989-10-18
4.597148418426514,1989-10-19
4.586070537567139,1989-10-20
4.630382061004639,1989-10-23
4.630382061004639,1989-10-24
4.630382061004639,1989-10-25
4.630382061004639,1989-10-26
4.630382061004639,1989-10-27
4.608226299285889,1989-10-30
4.6746907234191895,1989-10-31
4.696846008300781,1989-11-01
4.685768127441406,1989-11-02
4.696846008300781,1989-11-03
4.696846008300781,1989-11-06
4.6746907234191895,1989-11-07
4.652537822723389,1989-11-08
4.652537822723389,1989-11-09
4.652537822723389,1989-11-10
4.677725791931152,1989-11-13
4.688968658447266,1989-11-14
4.711457252502441,1989-11-15
4.733946323394775,1989-11-16
4.711457252502441,1989-11-17
4.677725791931152,1989-11-20
4.677725791931152,1989-11-21
4.688968658447266,1989-11-22
4.711457252502441,1989-11-24
4.7227044105529785,1989-11-27
4.7227044105529785,1989-11-28
4.7451910972595215,1989-11-29
4.790169715881348,1989-11-30
4.835146903991699,1989-12-01
4.823902130126953,1989-12-04
4.823902130126953,1989-12-05
4.835146903991699,1989-12-06
4.846391201019287,1989-12-07
4.891368389129639,1989-12-08
4.902612686157227,1989-12-11
4.947590351104736,1989-12-12
4.92510461807251,1989-12-13
4.91386079788208,1989-12-14
4.947590351104736,1989-12-15
4.91386079788208,1989-12-18
4.947590351104736,1989-12-19
5.015060901641846,1989-12-20
5.015060901641846,1989-12-21
5.026305198669434,1989-12-22
5.037550926208496,1989-12-26
5.060036659240723,1989-12-27
5.048795700073242,1989-12-28
5.048795700073242,1989-12-29
5.037550926208496,1990-01-02
5.048795700073242,1990-01-03
5.015060901641846,1990-01-04
4.958834648132324,1990-01-05
4.92510461807251,1990-01-08
4.835146903991699,1990-01-09
4.857636451721191,1990-01-10
4.880126476287842,1990-01-11
4.700214862823486,1990-01-12
4.655235290527344,1990-01-15
4.700214862823486,1990-01-16
4.655235290527344,1990-01-17
4.655235290527344,1990-01-18
4.7227044105529785,1990-01-19
4.7227044105529785,1990-01-22
4.7451910972595215,1990-01-23
4.756436347961426,1990-01-24
4.7451910972595215,1990-01-25
4.7227044105529785,1990-01-26
4.733946323394775,1990-01-29
4.7451910972595215,1990-01-30
4.835146903991699,1990-01-31
4.835146903991699,1990-02-01
4.857636451721191,1990-02-02
4.846391201019287,1990-02-05
4.857636451721191,1990-02-06
4.846391201019287,1990-02-07
4.891368389129639,1990-02-08
4.880126476287842,1990-02-09
4.882863521575928,1990-02-12
4.90568208694458,1990-02-13
4.9284987449646,1990-02-14
4.9284987449646,1990-02-15
4.894272804260254,1990-02-16
4.848637580871582,1990-02-20
4.837230205535889,1990-02-21
4.825821399688721,1990-02-22
4.825821399688721,1990-02-23
4.871456146240234,1990-02-26
4.985540390014648,1990-02-27
4.996949195861816,1990-02-28
5.019764423370361,1990-03-01
5.031173229217529,1990-03-02
5.019764423370361,1990-03-05
5.042584419250488,1990-03-06
5.00835657119751,1990-03-07
5.111037254333496,1990-03-08
4.996949195861816,1990-03-09
4.974131107330322,1990-03-12
4.974131107330322,1990-03-13
5.00835657119751,1990-03-14
5.088218688964844,1990-03-15
5.122445106506348,1990-03-16
5.122445106506348,1990-03-19
5.111037254333496,1990-03-20
5.065400123596191,1990-03-21
5.00835657119751,1990-03-22
4.996949195861816,1990-03-23
4.985540390014648,1990-03-26
5.042584419250488,1990-03-27
5.042584419250488,1990-03-28
5.019764423370361,1990-03-29
5.019764423370361,1990-03-30
5.00835657119751,1990-04-02
5.031173229217529,1990-04-03
4.996949195861816,1990-04-04
4.996949195861816,1990-04-05
5.00835657119751,1990-04-06
5.019764423370361,1990-04-09
4.996949195861816,1990-04-10
4.974131107330322,1990-04-11
4.996949195861816,1990-04-12
5.019764423370361,1990-04-16
5.042584419250488,1990-04-17
5.042584419250488,1990-04-18
5.019764423370361,1990-04-19
4.9284987449646,1990-04-20
4.86004638671875,1990-04-23
4.882863521575928,1990-04-24
4.917088985443115,1990-04-25
4.917088985443115,1990-04-26
4.837230205535889,1990-04-27
4.825821399688721,1990-04-30
4.803004741668701,1990-05-01
4.837230205535889,1990-05-02
4.871456146240234,1990-05-03
4.90568208694458,1990-05-04
4.962721824645996,1990-05-07
4.985540390014648,1990-05-08
5.00835657119751,1990-05-09
5.00835657119751,1990-05-10
5.122445106506348,1990-05-11
5.136789321899414,1990-05-14
5.148359298706055,1990-05-15
5.1599297523498535,1990-05-16
5.206203460693359,1990-05-17
5.206203460693359,1990-05-18
5.206203460693359,1990-05-21
5.171497821807861,1990-05-22
5.171497821807861,1990-05-23
5.1599297523498535,1990-05-24
5.113651275634766,1990-05-25
5.125217914581299,1990-05-29
5.125217914581299,1990-05-30
5.10207986831665,1990-05-31
5.113651275634766,1990-06-01
5.18306827545166,1990-06-04
5.206203460693359,1990-06-05
5.194636821746826,1990-06-06
5.18306827545166,1990-06-07
5.125217914581299,1990-06-08
5.148359298706055,1990-06-11
5.1599297523498535,1990-06-12
5.18306827545166,1990-06-13
5.171497821807861,1990-06-14
5.18306827545166,1990-06-15
5.136789321899414,1990-06-18
5.125217914581299,1990-06-19
5.113651275634766,1990-06-20
5.136789321899414,1990-06-21
5.136789321899414,1990-06-22
5.10207986831665,1990-06-25
5.113651275634766,1990-06-26
5.148359298706055,1990-06-27
5.171497821807861,1990-06-28
5.171497821807861,1990-06-29
5.18306827545166,1990-07-02
5.217776775360107,1990-07-03
5.18306827545166,1990-07-05
5.206203460693359,1990-07-06
5.194636821746826,1990-07-09
5.148359298706055,1990-07-10
5.171497821807861,1990-07-11
5.206203460693359,1990-07-12
5.18306827545166,1990-07-13
5.194636821746826,1990-07-16
5.217776775360107,1990-07-17
5.18306827545166,1990-07-18
5.171497821807861,1990-07-19
5.136789321899414,1990-07-20
5.078943729400635,1990-07-23
5.0673747062683105,1990-07-24
5.113651275634766,1990-07-25
5.136789321899414,1990-07-26
5.136789321899414,1990-07-27
5.27562141418457,1990-07-30
5.368175983428955,1990-07-31
5.460731506347656,1990-08-01
5.460731506347656,1990-08-02
5.426024436950684,1990-08-03
5.33346700668335,1990-08-06
5.33346700668335,1990-08-07
5.402883529663086,1990-08-08
5.43759298324585,1990-08-09
5.426024436950684,1990-08-10
5.397393703460693,1990-08-13
5.4912638664245605,1990-08-14
5.514728546142578,1990-08-15
5.502996921539307,1990-08-16
5.456062316894531,1990-08-17
5.420856475830078,1990-08-20
5.373925685882568,1990-08-21
5.315260410308838,1990-08-22
5.186192512512207,1990-08-23
5.12752628326416,1990-08-24
5.221391201019287,1990-08-27
5.209657192230225,1990-08-28
5.209657192230225,1990-08-29
5.150991439819336,1990-08-30
5.209657192230225,1990-08-31
5.209657192230225,1990-09-04
5.197922706604004,1990-09-05
5.12752628326416,1990-09-06
5.139257907867432,1990-09-07
5.186192512512207,1990-09-10
5.197922706604004,1990-09-11
5.197922706604004,1990-09-12
5.186192512512207,1990-09-13
5.174456596374512,1990-09-14
5.174456596374512,1990-09-17
5.162723064422607,1990-09-18
5.174456596374512,1990-09-19
5.115789413452148,1990-09-20
5.12752628326416,1990-09-21
5.104056358337402,1990-09-24
5.104056358337402,1990-09-25
5.115789413452148,1990-09-26
5.174456596374512,1990-09-27
5.221391201019287,1990-09-28
5.350460529327393,1990-10-01
5.373925685882568,1990-10-02
5.350460529327393,1990-10-03
5.420856475830078,1990-10-04
5.420856475830078,1990-10-05
5.4912638664245605,1990-10-08
5.4912638664245605,1990-10-09
5.303525924682617,1990-10-10
5.326990127563477,1990-10-11
5.514728546142578,1990-10-12
5.53819465637207,1990-10-15
5.53819465637207,1990-10-16
5.655529975891113,1990-10-17
5.796329021453857,1990-10-18
5.913663387298584,1990-10-19
6.077932834625244,1990-10-22
5.937132358551025,1990-10-23
5.796329021453857,1990-10-24
5.796329021453857,1990-10-25
5.678997039794922,1990-10-26
5.702463150024414,1990-10-29
5.890200138092041,1990-10-30
5.984068393707275,1990-10-31
6.054466724395752,1990-11-01
6.007533550262451,1990-11-02
5.913663387298584,1990-11-05
5.843262672424316,1990-11-06
5.678997039794922,1990-11-07
5.749399662017822,1990-11-08
5.779839992523193,1990-11-09
5.827413558959961,1990-11-12
5.779839992523193,1990-11-13
5.732274532318115,1990-11-14
5.637129783630371,1990-11-15
5.637129783630371,1990-11-16
