WFC,Date
0.311918169260025,1985-10-15
0.31689563393592834,1985-10-16
0.3218730092048645,1985-10-17
0.33680519461631775,1985-10-18
0.33182790875434875,1985-10-21
0.33016830682754517,1985-10-22
0.3251912295818329,1985-10-23
0.31689563393592834,1985-10-24
0.3218730092048645,1985-10-25
0.3202136158943176,1985-10-28
0.3185545802116394,1985-10-29
0.33016830682754517,1985-10-30
0.33182790875434875,1985-10-31
0.3218730092048645,1985-11-01
0.33303043246269226,1985-11-04
0.3414827585220337,1985-11-05
0.3516257703304291,1985-11-06
0.3533165752887726,1985-11-07
0.3550070524215698,1985-11-08
0.3600783944129944,1985-11-11
0.36515000462532043,1985-11-12
0.36515000462532043,1985-11-13
0.3634594678878784,1985-11-14
0.3634594678878784,1985-11-15
0.3550070524215698,1985-11-18
0.3600783944129944,1985-11-19
0.3668404519557953,1985-11-20
0.37867408990859985,1985-11-21
0.3769831955432892,1985-11-22
0.3752928674221039,1985-11-25
0.38036438822746277,1985-11-26
0.37867408990859985,1985-11-27
0.3752928674221039,1985-11-29
0.3702213168144226,1985-12-02
0.3752928674221039,1985-12-03
0.37867408990859985,1985-12-04
0.38036438822746277,1985-12-05
0.38036438822746277,1985-12-06
0.38543614745140076,1985-12-09
0.38543614745140076,1985-12-10
0.3837454617023468,1985-12-11
0.38543614745140076,1985-12-12
0.4057219922542572,1985-12-13
0.41248390078544617,1985-12-16
0.4074125587940216,1985-12-17
0.4091031849384308,1985-12-18
0.4091031849384308,1985-12-19
0.41248390078544617,1985-12-20
0.41248390078544617,1985-12-23
0.41248390078544617,1985-12-24
0.41248390078544617,1985-12-26
0.4192461371421814,1985-12-27
0.4192461371421814,1985-12-30
0.42262715101242065,1985-12-31
0.42431768774986267,1986-01-02
0.4293893277645111,1986-01-03
0.4327702820301056,1986-01-06
0.4361514449119568,1986-01-07
0.4327702820301056,1986-01-08
0.4260081946849823,1986-01-09
0.42431768774986267,1986-01-10
0.42262715101242065,1986-01-13
0.40403178334236145,1986-01-14
0.4057219922542572,1986-01-15
0.39896032214164734,1986-01-16
0.3938886225223541,1986-01-17
0.3972695469856262,1986-01-20
0.39050745964050293,1986-01-21
0.3837454617023468,1986-01-22
0.38543614745140076,1986-01-23
0.39896032214164734,1986-01-24
0.4023410379886627,1986-01-27
0.4057219922542572,1986-01-28
0.41079357266426086,1986-01-29
0.40403178334236145,1986-01-30
0.4141747057437897,1986-01-31
0.4169199764728546,1986-02-03
0.4100569486618042,1986-02-04
0.4117727279663086,1986-02-05
0.4100569486618042,1986-02-06
0.4066257178783417,1986-02-07
0.40834110975265503,1986-02-10
0.415204256772995,1986-02-11
0.4134880602359772,1986-02-12
0.4289296865463257,1986-02-13
0.4375084936618805,1986-02-14
0.4426555335521698,1986-02-18
0.4495181441307068,1986-02-19
0.45981255173683167,1986-02-20
0.45466557145118713,1986-02-21
0.45294979214668274,1986-02-24
0.45466557145118713,1986-02-25
0.4426555335521698,1986-02-26
0.45466557145118713,1986-02-27
0.44608715176582336,1986-02-28
0.4580972492694855,1986-03-03
0.4683917462825775,1986-03-04
0.45466557145118713,1986-03-05
0.4683917462825775,1986-03-06
0.4683917462825775,1986-03-07
0.4838329553604126,1986-03-10
0.5044213533401489,1986-03-11
0.514715850353241,1986-03-12
0.516431450843811,1986-03-13
0.5095686912536621,1986-03-14
0.49412715435028076,1986-03-17
0.506136953830719,1986-03-18
0.5027060508728027,1986-03-19
0.5044213533401489,1986-03-20
0.5009903907775879,1986-03-21
0.49755871295928955,1986-03-24
0.4906957745552063,1986-03-25
0.4958430528640747,1986-03-26
0.4992745816707611,1986-03-27
0.506136953830719,1986-03-31
0.5009903907775879,1986-04-01
0.4992745816707611,1986-04-02
0.5009903907775879,1986-04-03
0.5009903907775879,1986-04-04
0.5009903907775879,1986-04-07
0.5044213533401489,1986-04-08
0.4906957745552063,1986-04-09
0.4958430528640747,1986-04-10
0.506136953830719,1986-04-11
0.5044213533401489,1986-04-14
0.5009903907775879,1986-04-15
0.5009903907775879,1986-04-16
0.511284351348877,1986-04-17
0.5095686912536621,1986-04-18
0.514715850353241,1986-04-21
0.519862949848175,1986-04-22
0.5250100493431091,1986-04-23
0.5232942700386047,1986-04-24
0.521578848361969,1986-04-25
0.519862949848175,1986-04-28
0.514715850353241,1986-04-29
0.516431450843811,1986-04-30
0.5095686912536621,1986-05-01
0.4958430528640747,1986-05-02
0.49341070652008057,1986-05-05
0.4864610731601715,1986-05-06
0.4864610731601715,1986-05-07
0.4795118570327759,1986-05-08
0.48124924302101135,1986-05-09
0.4829864501953125,1986-05-12
0.48472386598587036,1986-05-13
0.48993605375289917,1986-05-14
0.4864610731601715,1986-05-15
0.4864610731601715,1986-05-16
0.4968855082988739,1986-05-19
0.5142586827278137,1986-05-20
0.5038348436355591,1986-05-21
0.5142586827278137,1986-05-22
0.5246832966804504,1986-05-23
0.5316324234008789,1986-05-27
0.5420565605163574,1986-05-28
0.5420565605163574,1986-05-29
0.5246832966804504,1986-05-30
0.521208643913269,1986-06-02
0.5246832966804504,1986-06-03
0.5107842087745667,1986-06-04
0.5177334547042847,1986-06-05
0.5246832966804504,1986-06-06
0.5177334547042847,1986-06-09
0.5073096752166748,1986-06-10
0.5090470910072327,1986-06-11
0.5073096752166748,1986-06-12
0.5090470910072327,1986-06-13
0.521208643913269,1986-06-16
0.5038348436355591,1986-06-17
0.5142586827278137,1986-06-18
0.5038348436355591,1986-06-19
0.5073096752166748,1986-06-20
0.5107842087745667,1986-06-23
0.5107842087745667,1986-06-24
0.5107842087745667,1986-06-25
0.5125214457511902,1986-06-26
0.521208643913269,1986-06-27
0.522945761680603,1986-06-30
0.5559557676315308,1986-07-01
0.554218053817749,1986-07-02
0.5490059852600098,1986-07-03
0.5385818481445312,1986-07-07
0.5298950672149658,1986-07-08
0.5298950672149658,1986-07-09
0.5351076126098633,1986-07-10
0.5437941551208496,1986-07-11
0.5351076126098633,1986-07-14
0.5177334547042847,1986-07-15
0.5159963369369507,1986-07-16
0.5298950672149658,1986-07-17
0.5281578898429871,1986-07-18
0.5368447303771973,1986-07-21
0.5403198003768921,1986-07-22
0.5246832966804504,1986-07-23
0.5298950672149658,1986-07-24
0.5403198003768921,1986-07-25
0.5351076126098633,1986-07-28
0.5368447303771973,1986-07-29
0.5316324234008789,1986-07-30
0.533369779586792,1986-07-31
0.5316324234008789,1986-08-01
0.5344453454017639,1986-08-04
0.5344453454017639,1986-08-05
0.5362033247947693,1986-08-06
0.5379614233970642,1986-08-07
0.5344453454017639,1986-08-08
0.5326873660087585,1986-08-11
0.5291712880134583,1986-08-12
0.5449934601783752,1986-08-13
0.5555417537689209,1986-08-14
0.5555417537689209,1986-08-15
0.5485097169876099,1986-08-18
0.5397194027900696,1986-08-19
0.5414779782295227,1986-08-20
0.5432359576225281,1986-08-21
0.5625742673873901,1986-08-22
0.5608160495758057,1986-08-25
0.5643319487571716,1986-08-26
0.5643319487571716,1986-08-27
0.5625742673873901,1986-08-28
0.5555417537689209,1986-08-29
0.5520260334014893,1986-09-02
0.5590577721595764,1986-09-03
0.5783968567848206,1986-09-04
0.5696064233779907,1986-09-05
0.5608160495758057,1986-09-08
0.5590577721595764,1986-09-09
0.5520260334014893,1986-09-10
0.5028005838394165,1986-09-11
0.48522013425827026,1986-09-12
0.49225226044654846,1986-09-15
0.49225226044654846,1986-09-16
0.49752628803253174,1986-09-17
0.49752628803253174,1986-09-18
0.5203810334205627,1986-09-19
0.523897111415863,1986-09-22
0.5203810334205627,1986-09-23
0.5203810334205627,1986-09-24
0.5151071548461914,1986-09-25
0.5151071548461914,1986-09-26
0.5133489966392517,1986-09-29
0.5133489966392517,1986-09-30
0.5098327398300171,1986-10-01
0.49752628803253174,1986-10-02
0.5010425448417664,1986-10-03
0.4940107762813568,1986-10-06
0.4887365996837616,1986-10-07
0.48346245288848877,1986-10-08
0.49225226044654846,1986-10-09
0.4887365996837616,1986-10-10
0.4904942512512207,1986-10-13
0.48346245288848877,1986-10-14
0.4887365996837616,1986-10-15
0.4992843568325043,1986-10-16
0.4957684278488159,1986-10-17
0.4817036986351013,1986-10-20
0.4887365996837616,1986-10-21
0.48522013425827026,1986-10-22
0.49225226044654846,1986-10-23
0.5010425448417664,1986-10-24
0.4957684278488159,1986-10-27
0.5080747604370117,1986-10-28
0.5168645977973938,1986-10-29
0.5151071548461914,1986-10-30
0.5151071548461914,1986-10-31
0.5197349190711975,1986-11-03
0.5321938395500183,1986-11-04
0.5339741110801697,1986-11-05
0.5339741110801697,1986-11-06
0.5410935282707214,1986-11-07
0.5410935282707214,1986-11-10
0.5410935282707214,1986-11-11
0.555333137512207,1986-11-12
0.537534236907959,1986-11-13
0.5393136739730835,1986-11-14
0.5410935282707214,1986-11-17
0.5126149654388428,1986-11-18
0.5126149654388428,1986-11-19
0.5286340713500977,1986-11-20
0.551772952079773,1986-11-21
0.5482134222984314,1986-11-24
0.558893084526062,1986-11-25
0.5482134222984314,1986-11-26
0.5535529255867004,1986-11-28
0.555333137512207,1986-12-01
0.5624523758888245,1986-12-02
0.5695721507072449,1986-12-03
0.566012442111969,1986-12-04
0.5624523758888245,1986-12-05
0.5642327070236206,1986-12-08
0.5535529255867004,1986-12-09
0.555333137512207,1986-12-10
0.5446536540985107,1986-12-11
0.5464329719543457,1986-12-12
0.5606727004051208,1986-12-15
0.5695721507072449,1986-12-16
0.5482134222984314,1986-12-17
0.5482134222984314,1986-12-18
0.551772952079773,1986-12-19
0.5642327070236206,1986-12-22
0.5393136739730835,1986-12-23
0.5482134222984314,1986-12-24
0.5446536540985107,1986-12-26
0.5339741110801697,1986-12-29
0.526854395866394,1986-12-30
0.5179547667503357,1986-12-31
0.5232945680618286,1987-01-02
0.5464329719543457,1987-01-05
0.5304141640663147,1987-01-06
0.5464329719543457,1987-01-07
0.5624523758888245,1987-01-08
0.5677923560142517,1987-01-09
0.5802518129348755,1987-01-12
0.574912428855896,1987-01-13
0.5909311771392822,1987-01-14
0.6087303161621094,1987-01-15
0.5927110314369202,1987-01-16
0.587371289730072,1987-01-19
0.587371289730072,1987-01-20
0.5766919255256653,1987-01-21
0.5802518129348755,1987-01-22
0.558893084526062,1987-01-23
0.5695721507072449,1987-01-26
0.5891513228416443,1987-01-27
0.5927110314369202,1987-01-28
0.5927110314369202,1987-01-29
0.5944910645484924,1987-01-30
0.5829755663871765,1987-02-02
0.5847747921943665,1987-02-03
0.5937713980674744,1987-02-04
0.590172529220581,1987-02-05
0.590172529220581,1987-02-06
0.5775776505470276,1987-02-09
0.5757783651351929,1987-02-10
0.586574375629425,1987-02-11
0.5739787220954895,1987-02-12
0.5793769955635071,1987-02-13
0.5883734822273254,1987-02-17
0.5847747921943665,1987-02-18
0.5991693139076233,1987-02-19
0.6081655621528625,1987-02-20
0.6081655621528625,1987-02-23
0.6081655621528625,1987-02-24
0.6045672297477722,1987-02-25
0.5937713980674744,1987-02-26
0.5829755663871765,1987-02-27
0.6009686589241028,1987-03-02
0.5991693139076233,1987-03-03
0.6009686589241028,1987-03-04
0.5991693139076233,1987-03-05
0.6009686589241028,1987-03-06
0.5937713980674744,1987-03-09
0.5973698496818542,1987-03-10
0.5811762809753418,1987-03-11
0.5847747921943665,1987-03-12
0.5739787220954895,1987-03-13
0.5775776505470276,1987-03-16
0.5757783651351929,1987-03-17
0.5721796751022339,1987-03-18
0.5703806281089783,1987-03-19
0.590172529220581,1987-03-20
0.586574375629425,1987-03-23
0.586574375629425,1987-03-24
0.5847747921943665,1987-03-25
0.5847747921943665,1987-03-26
0.5739787220954895,1987-03-27
0.552386999130249,1987-03-30
0.5685810446739197,1987-03-31
0.5685810446739197,1987-04-01
0.5739787220954895,1987-04-02
0.5829755663871765,1987-04-03
0.586574375629425,1987-04-06
0.5811762809753418,1987-04-07
0.5721796751022339,1987-04-08
0.5325950384140015,1987-04-09
0.543390691280365,1987-04-10
0.5325950384140015,1987-04-13
0.49660906195640564,1987-04-14
0.511003315448761,1987-04-15
0.5361933708190918,1987-04-16
0.5469892024993896,1987-04-20
0.5469892024993896,1987-04-21
0.5253974795341492,1987-04-22
0.5217991471290588,1987-04-23
0.5182005763053894,1987-04-24
0.5235983729362488,1987-04-27
0.5271971821784973,1987-04-28
0.5361933708190918,1987-04-29
0.5397921800613403,1987-04-30
0.5361933708190918,1987-05-01
0.5409289002418518,1987-05-04
0.5482140779495239,1987-05-05
0.5500356554985046,1987-05-06
0.5482140779495239,1987-05-07
0.5500356554985046,1987-05-08
0.5591418743133545,1987-05-11
0.557320773601532,1987-05-12
0.5627846717834473,1987-05-13
0.5627846717834473,1987-05-14
0.5627846717834473,1987-05-15
0.5682485699653625,1987-05-18
0.5591418743133545,1987-05-19
0.555499255657196,1987-05-20
0.5591418743133545,1987-05-21
0.5664273500442505,1987-05-22
0.5700699687004089,1987-05-26
0.5828190445899963,1987-05-27
0.5791764259338379,1987-05-28
0.5809977054595947,1987-05-29
0.58646160364151,1987-06-01
0.5919256210327148,1987-06-02
0.613781213760376,1987-06-03
0.6119600534439087,1987-06-04
0.6083172559738159,1987-06-05
0.6119600534439087,1987-06-08
0.6174237728118896,1987-06-09
0.6210666298866272,1987-06-10
0.6319944262504578,1987-06-11
0.6374585032463074,1987-06-12
0.635637104511261,1987-06-15
0.6447434425354004,1987-06-16
0.6483861207962036,1987-06-17
0.6483861207962036,1987-06-18
0.6520287990570068,1987-06-19
0.6483861207962036,1987-06-22
0.6392793655395508,1987-06-23
0.6228880882263184,1987-06-24
0.6319944262504578,1987-06-25
0.6283516883850098,1987-06-26
0.6338152885437012,1987-06-29
0.6192451119422913,1987-06-30
0.613781213760376,1987-07-01
0.6156025528907776,1987-07-02
0.597389280796051,1987-07-06
0.6156025528907776,1987-07-07
0.6174237728118896,1987-07-08
0.6174237728118896,1987-07-09
0.6156025528907776,1987-07-10
0.6028532385826111,1987-07-13
0.6119600534439087,1987-07-14
0.6192451119422913,1987-07-15
0.6228880882263184,1987-07-16
0.6247091293334961,1987-07-17
0.6228880882263184,1987-07-20
0.613781213760376,1987-07-21
0.6210666298866272,1987-07-22
0.6301729083061218,1987-07-23
0.6228880882263184,1987-07-24
0.6301729083061218,1987-07-27
0.6210666298866272,1987-07-28
0.6156025528907776,1987-07-29
0.6283516883850098,1987-07-30
0.613781213760376,1987-07-31
0.5927942991256714,1987-08-03
0.6019988656044006,1987-08-04
0.6130450963973999,1987-08-05
0.6351364850997925,1987-08-06
0.629613995552063,1987-08-07
0.6572282910346985,1987-08-10
0.6627512574195862,1987-08-11
0.677479088306427,1987-08-12
0.692206621170044,1987-08-13
0.6903657913208008,1987-08-14
0.7069351673126221,1987-08-17
0.6958891749382019,1987-08-18
0.7014119029045105,1987-08-19
0.7014119029045105,1987-08-20
0.7032525539398193,1987-08-21
0.692206621170044,1987-08-24
0.6995705962181091,1987-08-25
0.692206621170044,1987-08-26
0.6811607480049133,1987-08-27
0.6590692400932312,1987-08-28
0.6701152920722961,1987-08-31
0.6590692400932312,1987-09-01
0.6572282910346985,1987-09-02
0.6682741045951843,1987-09-03
0.6756381988525391,1987-09-04
0.677479088306427,1987-09-08
0.6793199777603149,1987-09-09
0.677479088306427,1987-09-10
0.6793199777603149,1987-09-11
0.6811607480049133,1987-09-14
0.6811607480049133,1987-09-15
0.6793199777603149,1987-09-16
0.6811607480049133,1987-09-17
0.6701152920722961,1987-09-18
0.6664334535598755,1987-09-21
0.6811607480049133,1987-09-22
0.677479088306427,1987-09-23
0.6719560027122498,1987-09-24
0.6664334535598755,1987-09-25
0.684843122959137,1987-09-28
0.6866835355758667,1987-09-29
0.6866835355758667,1987-09-30
0.6940479874610901,1987-10-01
0.688525378704071,1987-10-02
0.684843122959137,1987-10-05
0.6664334535598755,1987-10-06
0.677479088306427,1987-10-07
0.6609103083610535,1987-10-08
0.6590692400932312,1987-10-09
0.6627512574195862,1987-10-12
0.684843122959137,1987-10-13
0.6664334535598755,1987-10-14
0.6535466909408569,1987-10-15
0.651705265045166,1987-10-16
0.5707023739814758,1987-10-19
0.5044271349906921,1987-10-20
0.5817481875419617,1987-10-21
0.5817481875419617,1987-10-22
0.5486106872558594,1987-10-23
0.4676077365875244,1987-10-26
0.497063547372818,1987-10-27
0.4933815598487854,1987-10-28
0.5154731869697571,1987-10-29
0.5302011370658875,1987-10-30
0.5369123816490173,1987-11-02
0.5275911688804626,1987-11-03
0.5369123816490173,1987-11-04
0.5443694591522217,1987-11-05
0.540641188621521,1987-11-06
0.5294556617736816,1987-11-09
0.5164051651954651,1987-11-10
0.5201340317726135,1987-11-11
0.5369123816490173,1987-11-12
0.5257266163825989,1987-11-13
0.5275911688804626,1987-11-16
0.5257266163825989,1987-11-17
0.5294556617736816,1987-11-18
0.5350483059883118,1987-11-19
0.533183753490448,1987-11-20
0.5518269538879395,1987-11-23
0.5630125403404236,1987-11-24
0.5667409896850586,1987-11-25
0.555554986000061,1987-11-27
0.533183753490448,1987-11-30
0.5480979084968567,1987-12-01
0.5518269538879395,1987-12-02
0.5257266163825989,1987-12-03
0.51454097032547,1987-12-04
0.5350483059883118,1987-12-07
0.555554986000061,1987-12-08
0.555554986000061,1987-12-09
0.555554986000061,1987-12-10
0.5518269538879395,1987-12-11
0.5518269538879395,1987-12-14
0.5518269538879395,1987-12-15
0.5667409896850586,1987-12-16
0.5592837929725647,1987-12-17
0.5760623216629028,1987-12-18
0.5779264569282532,1987-12-21
0.5891119837760925,1987-12-22
0.5853840112686157,1987-12-23
0.5797910690307617,1987-12-24
0.5686050653457642,1987-12-28
0.5648765563964844,1987-12-29
0.5630125403404236,1987-12-30
0.5518269538879395,1987-12-31
0.5816550850868225,1988-01-04
0.5853840112686157,1988-01-05
0.6002979278564453,1988-01-06
0.6002979278564453,1988-01-07
0.555554986000061,1988-01-08
0.5648765563964844,1988-01-11
0.5686050653457642,1988-01-12
0.5630125403404236,1988-01-13
0.5779264569282532,1988-01-14
0.5891119837760925,1988-01-15
0.5797910690307617,1988-01-18
0.5928409099578857,1988-01-19
0.5965695977210999,1988-01-20
0.587247908115387,1988-01-21
0.6040264368057251,1988-01-22
0.630126416683197,1988-01-25
0.6245337724685669,1988-01-26
0.6189407110214233,1988-01-27
0.6226693987846375,1988-01-28
0.6226693987846375,1988-01-29
0.6256846785545349,1988-02-01
0.6275691390037537,1988-02-02
0.6256846785545349,1988-02-03
0.6426458954811096,1988-02-04
0.6596068739891052,1988-02-05
0.6633763313293457,1988-02-08
0.6633763313293457,1988-02-09
0.6784530282020569,1988-02-10
0.6652610301971436,1988-02-11
0.6633763313293457,1988-02-12
0.655838131904602,1988-02-16
0.6369926333427429,1988-02-17
0.6313385367393494,1988-02-18
0.6407609581947327,1988-02-19
0.6445307731628418,1988-02-22
0.6520687341690063,1988-02-23
0.6520687341690063,1988-02-24
0.6596068739891052,1988-02-25
0.6709148287773132,1988-02-26
0.6709148287773132,1988-02-29
0.6614919304847717,1988-03-01
0.6482997536659241,1988-03-02
0.6501847505569458,1988-03-03
0.6596068739891052,1988-03-04
0.655838131904602,1988-03-07
0.6633763313293457,1988-03-08
0.6577227115631104,1988-03-09
0.6388764977455139,1988-03-10
0.6313385367393494,1988-03-11
0.6388764977455139,1988-03-14
0.6369926333427429,1988-03-15
0.6388764977455139,1988-03-16
0.6464151740074158,1988-03-17
0.6539539694786072,1988-03-18
0.6388764977455139,1988-03-21
0.6426458954811096,1988-03-22
0.6633763313293457,1988-03-23
0.6690300703048706,1988-03-24
0.6690300703048706,1988-03-25
0.6577227115631104,1988-03-28
0.6539539694786072,1988-03-29
0.6407609581947327,1988-03-30
0.6369926333427429,1988-03-31
0.621915340423584,1988-04-04
0.6332230567932129,1988-04-05
0.6520687341690063,1988-04-06
0.6520687341690063,1988-04-07
0.655838131904602,1988-04-08
0.655838131904602,1988-04-11
0.6539539694786072,1988-04-12
0.6539539694786072,1988-04-13
0.6294538378715515,1988-04-14
0.6369926333427429,1988-04-15
0.6294538378715515,1988-04-18
0.6256846785545349,1988-04-19
0.621915340423584,1988-04-20
0.621915340423584,1988-04-21
0.6256846785545349,1988-04-22
0.6332230567932129,1988-04-25
0.6332230567932129,1988-04-26
0.6313385367393494,1988-04-27
0.6351073980331421,1988-04-28
0.6275691390037537,1988-04-29
0.6294766068458557,1988-05-02
0.6428289413452148,1988-05-03
0.6371064782142639,1988-05-04
0.6294766068458557,1988-05-05
0.6390142440795898,1988-05-06
0.6428289413452148,1988-05-09
0.6447371244430542,1988-05-10
0.6371064782142639,1988-05-11
0.6313836574554443,1988-05-12
0.6447371244430542,1988-05-13
0.6371064782142639,1988-05-16
0.6313836574554443,1988-05-17
0.6313836574554443,1988-05-18
0.6371064782142639,1988-05-19
0.6256613731384277,1988-05-20
0.6256613731384277,1988-05-23
0.6256613731384277,1988-05-24
0.6313836574554443,1988-05-25
0.6332916617393494,1988-05-26
0.6332916617393494,1988-05-27
0.6447371244430542,1988-05-31
0.6580895781517029,1988-06-01
0.6542742252349854,1988-06-02
0.6619046330451965,1988-06-03
0.6638117432594299,1988-06-06
0.6561817526817322,1988-06-07
0.6828864812850952,1988-06-08
0.6828864812850952,1988-06-09
0.6962392926216125,1988-06-10
0.7019618153572083,1988-06-13
0.7153143286705017,1988-06-14
0.7076843976974487,1988-06-15
0.7019618153572083,1988-06-16
0.6943318843841553,1988-06-17
0.6828864812850952,1988-06-20
0.6886093020439148,1988-06-21
0.7057766914367676,1988-06-22
0.7076843976974487,1988-06-23
0.717221736907959,1988-06-24
0.7019618153572083,1988-06-27
0.6981467008590698,1988-06-28
0.7095918655395508,1988-06-29
0.7248520851135254,1988-06-30
0.7095918655395508,1988-07-01
0.721036970615387,1988-07-05
0.7095918655395508,1988-07-06
0.7038695216178894,1988-07-07
0.6981467008590698,1988-07-08
0.7067305445671082,1988-07-11
0.7038695216178894,1988-07-12
0.7038695216178894,1988-07-13
0.7153143286705017,1988-07-14
0.7181755900382996,1988-07-15
0.7095918655395508,1988-07-18
0.7267600297927856,1988-07-19
0.7296205163002014,1988-07-20
0.7267600297927856,1988-07-21
0.7238984107971191,1988-07-22
0.7267600297927856,1988-07-25
0.7181755900382996,1988-07-26
0.7095918655395508,1988-07-27
0.7296205163002014,1988-07-28
0.7382043600082397,1988-07-29
0.757446825504303,1988-08-01
0.7458829879760742,1988-08-02
0.7632293105125427,1988-08-03
0.7979214787483215,1988-08-04
0.8094854354858398,1988-08-05
0.8065943717956543,1988-08-08
0.7747926115989685,1988-08-09
0.7516646981239319,1988-08-10
0.7603382468223572,1988-08-11
0.7603382468223572,1988-08-12
0.7458829879760742,1988-08-15
0.7545562982559204,1988-08-16
0.7603382468223572,1988-08-17
0.7603382468223572,1988-08-18
0.7661201357841492,1988-08-19
0.7603382468223572,1988-08-22
0.7632293105125427,1988-08-23
0.7747926115989685,1988-08-24
0.7719022035598755,1988-08-25
0.7747926115989685,1988-08-26
0.7863574028015137,1988-08-29
0.7892487049102783,1988-08-30
0.7834663987159729,1988-08-31
0.7690110206604004,1988-09-01
0.7863574028015137,1988-09-02
0.7921390533447266,1988-09-06
0.7863574028015137,1988-09-07
0.795030415058136,1988-09-08
0.8008123636245728,1988-09-09
0.8037033677101135,1988-09-12
0.8065943717956543,1988-09-13
0.8152675628662109,1988-09-14
0.8123763799667358,1988-09-15
0.8094854354858398,1988-09-16
0.8094854354858398,1988-09-19
0.8065943717956543,1988-09-20
0.795030415058136,1988-09-21
0.7661201357841492,1988-09-22
0.7690110206604004,1988-09-23
0.7747926115989685,1988-09-26
0.7776842713356018,1988-09-27
0.7863574028015137,1988-09-28
0.7690110206604004,1988-09-29
0.7805750966072083,1988-09-30
0.7747926115989685,1988-10-03
0.7834663987159729,1988-10-04
0.7979214787483215,1988-10-05
0.7921390533447266,1988-10-06
0.795030415058136,1988-10-07
0.7834663987159729,1988-10-10
0.7863574028015137,1988-10-11
0.757446825504303,1988-10-12
0.7603382468223572,1988-10-13
0.7632293105125427,1988-10-14
0.7603382468223572,1988-10-17
0.7545562982559204,1988-10-18
0.7487741708755493,1988-10-19
0.7487741708755493,1988-10-20
0.7458829879760742,1988-10-21
0.7401004433631897,1988-10-24
0.7458829879760742,1988-10-25
0.7516646981239319,1988-10-26
0.7401004433631897,1988-10-27
0.7458829879760742,1988-10-28
0.7507204413414001,1988-10-31
0.7740890383720398,1988-11-01
0.7624047994613647,1988-11-02
0.7594830989837646,1988-11-03
0.7594830989837646,1988-11-04
0.7536412477493286,1988-11-07
0.7565629482269287,1988-11-08
0.7565629482269287,1988-11-09
0.7653257846832275,1988-11-10
0.7477988004684448,1988-11-11
0.7507204413414001,1988-11-14
0.7536412477493286,1988-11-15
0.7448781728744507,1988-11-16
0.7361149787902832,1988-11-17
0.7448781728744507,1988-11-18
0.7477988004684448,1988-11-21
0.7448781728744507,1988-11-22
0.7477988004684448,1988-11-23
0.7507204413414001,1988-11-25
0.7507204413414001,1988-11-28
0.7507204413414001,1988-11-29
0.7565629482269287,1988-11-30
0.7477988004684448,1988-12-01
0.7448781728744507,1988-12-02
0.7448781728744507,1988-12-05
0.7477988004684448,1988-12-06
0.7565629482269287,1988-12-07
0.7682467699050903,1988-12-08
0.7711682915687561,1988-12-09
0.7711682915687561,1988-12-12
0.7740890383720398,1988-12-13
0.7624047994613647,1988-12-14
0.7536412477493286,1988-12-15
0.7565629482269287,1988-12-16
0.7653257846832275,1988-12-19
0.7448781728744507,1988-12-20
0.7331938743591309,1988-12-21
0.7390359044075012,1988-12-22
0.7448781728744507,1988-12-23
0.7477988004684448,1988-12-27
0.7448781728744507,1988-12-28
0.7477988004684448,1988-12-29
0.7507204413414001,1988-12-30
0.7477988004684448,1989-01-03
0.7594830989837646,1989-01-04
0.7594830989837646,1989-01-05
0.7653257846832275,1989-01-06
0.7682467699050903,1989-01-09
0.7682467699050903,1989-01-10
0.7624047994613647,1989-01-11
0.7682467699050903,1989-01-12
0.777009904384613,1989-01-13
0.7740890383720398,1989-01-16
0.7799312472343445,1989-01-17
0.7828522324562073,1989-01-18
0.8062210083007812,1989-01-19
0.8062210083007812,1989-01-20
0.8062210083007812,1989-01-23
0.8120632767677307,1989-01-24
0.8237476348876953,1989-01-25
0.8237476348876953,1989-01-26
0.8266688585281372,1989-01-27
0.8383588194847107,1989-01-30
0.8501666188240051,1989-01-31
0.8560698628425598,1989-02-01
0.8472146987915039,1989-02-02
0.8442621827125549,1989-02-03
0.8472146987915039,1989-02-06
0.8501666188240051,1989-02-07
0.8501666188240051,1989-02-08
0.8501666188240051,1989-02-09
0.8501666188240051,1989-02-10
0.8531180620193481,1989-02-13
0.8442621827125549,1989-02-14
0.8472146987915039,1989-02-15
0.8413107991218567,1989-02-16
0.8501666188240051,1989-02-17
0.8442621827125549,1989-02-21
0.8354066014289856,1989-02-22
0.8354066014289856,1989-02-23
0.8383588194847107,1989-02-24
0.8295025825500488,1989-02-27
0.8354066014289856,1989-02-28
0.8324544429779053,1989-03-01
0.8442621827125549,1989-03-02
0.8383588194847107,1989-03-03
0.8560698628425598,1989-03-06
0.8413107991218567,1989-03-07
0.8383588194847107,1989-03-08
0.8501666188240051,1989-03-09
0.8501666188240051,1989-03-10
0.8531180620193481,1989-03-13
0.8472146987915039,1989-03-14
0.8472146987915039,1989-03-15
0.8560698628425598,1989-03-16
0.8472146987915039,1989-03-17
0.8501666188240051,1989-03-20
0.8619740009307861,1989-03-21
0.8619740009307861,1989-03-22
0.8619740009307861,1989-03-23
0.879686176776886,1989-03-27
0.8737820386886597,1989-03-28
0.8678784370422363,1989-03-29
0.8619740009307861,1989-03-30
0.8678784370422363,1989-03-31
0.8708300590515137,1989-04-03
0.8678784370422363,1989-04-04
0.8678784370422363,1989-04-05
0.8678784370422363,1989-04-06
0.8737820386886597,1989-04-07
