DHI,Date
2.475125789642334,1999-12-20
2.5003809928894043,1999-12-21
2.4119811058044434,1999-12-22
2.475125789642334,1999-12-23
2.5256364345550537,1999-12-27
2.5508925914764404,1999-12-28
2.6140334606170654,1999-12-29
2.651918649673462,1999-12-30
2.7908289432525635,1999-12-31
2.6771743297576904,2000-01-03
2.5761501789093018,2000-01-04
2.6140334606170654,2000-01-05
2.475125789642334,2000-01-06
2.563520908355713,2000-01-07
2.6140334606170654,2000-01-10
2.449867010116577,2000-01-11
2.4246110916137695,2000-01-12
2.449867010116577,2000-01-13
2.563520908355713,2000-01-14
2.4372384548187256,2000-01-18
2.374098777770996,2000-01-19
2.374098777770996,2000-01-20
2.348841905593872,2000-01-21
2.348841905593872,2000-01-24
2.2225594520568848,2000-01-25
2.260444164276123,2000-01-26
2.285701274871826,2000-01-27
2.2478175163269043,2000-01-28
2.348841905593872,2000-01-31
2.310957908630371,2000-02-01
2.348841905593872,2000-02-02
2.4709982872009277,2000-02-03
2.4583253860473633,2000-02-04
2.4963417053222656,2000-02-07
2.509014129638672,2000-02-08
2.5216848850250244,2000-02-09
2.509014129638672,2000-02-10
2.445653200149536,2000-02-11
2.5216848850250244,2000-02-14
2.5216848850250244,2000-02-15
2.3696229457855225,2000-02-16
2.40763783454895,2000-02-17
2.40763783454895,2000-02-18
2.382295846939087,2000-02-22
2.318936586380005,2000-02-23
2.268249034881592,2000-02-24
2.28092098236084,2000-02-25
2.293592691421509,2000-02-28
2.28092098236084,2000-02-29
2.445653200149536,2000-03-01
2.445653200149536,2000-03-02
2.4583253860473633,2000-03-03
2.40763783454895,2000-03-06
2.293592691421509,2000-03-07
2.318936586380005,2000-03-08
2.420308828353882,2000-03-09
2.344280481338501,2000-03-10
2.344280481338501,2000-03-13
2.28092098236084,2000-03-14
2.445653200149536,2000-03-15
2.7877914905548096,2000-03-16
2.711761951446533,2000-03-17
2.737105369567871,2000-03-20
2.711761951446533,2000-03-21
2.6610751152038574,2000-03-22
2.76244854927063,2000-03-23
2.7244341373443604,2000-03-24
2.686417818069458,2000-03-27
2.6357312202453613,2000-03-28
2.5850443840026855,2000-03-29
2.711761951446533,2000-03-30
2.6484029293060303,2000-03-31
2.686417818069458,2000-04-03
2.6357312202453613,2000-04-04
2.6357312202453613,2000-04-05
2.711761951446533,2000-04-06
2.749778985977173,2000-04-07
2.6737468242645264,2000-04-10
2.6610751152038574,2000-04-11
2.7244341373443604,2000-04-12
2.7751216888427734,2000-04-13
2.5597000122070312,2000-04-14
2.4836714267730713,2000-04-17
2.5850443840026855,2000-04-18
2.5850443840026855,2000-04-19
2.4709982872009277,2000-04-20
2.5977158546447754,2000-04-24
2.6484029293060303,2000-04-25
2.6737468242645264,2000-04-26
2.686417818069458,2000-04-27
2.623059034347534,2000-04-28
2.6357312202453613,2000-05-01
2.6610751152038574,2000-05-02
2.5977158546447754,2000-05-03
2.6737468242645264,2000-05-04
2.83847975730896,2000-05-05
2.7877914905548096,2000-05-08
2.8764946460723877,2000-05-09
2.711761951446533,2000-05-10
2.8088650703430176,2000-05-11
2.910543441772461,2000-05-12
2.8851230144500732,2000-05-15
2.9232523441314697,2000-05-16
2.8215737342834473,2000-05-17
2.7198965549468994,2000-05-18
2.630927085876465,2000-05-19
2.6055076122283936,2000-05-22
2.580087661743164,2000-05-23
2.643637180328369,2000-05-24
2.6690571308135986,2000-05-25
2.6690571308135986,2000-05-26
2.6944758892059326,2000-05-30
2.6563467979431152,2000-05-31
2.6690571308135986,2000-06-01
2.859703779220581,2000-06-02
2.783445358276367,2000-06-05
2.8088650703430176,2000-06-06
2.783445358276367,2000-06-07
2.770735025405884,2000-06-08
2.7961537837982178,2000-06-09
2.6944758892059326,2000-06-12
2.7453153133392334,2000-06-13
2.7580268383026123,2000-06-14
2.7071855068206787,2000-06-15
2.7961537837982178,2000-06-16
2.7961537837982178,2000-06-19
2.7198965549468994,2000-06-20
2.7453153133392334,2000-06-21
2.6944758892059326,2000-06-22
2.6690571308135986,2000-06-23
2.7198965549468994,2000-06-26
2.8088650703430176,2000-06-27
2.783445358276367,2000-06-28
2.8469936847686768,2000-06-29
2.7580268383026123,2000-06-30
2.8978328704833984,2000-07-03
2.999511957168579,2000-07-05
3.0503504276275635,2000-07-06
3.0249311923980713,2000-07-07
3.037640333175659,2000-07-10
2.9232523441314697,2000-07-11
2.999511957168579,2000-07-12
2.8978328704833984,2000-07-13
2.8724138736724854,2000-07-14
2.9232523441314697,2000-07-17
2.94867205619812,2000-07-18
3.0249311923980713,2000-07-19
3.0884792804718018,2000-07-20
3.1138997077941895,2000-07-21
3.037640333175659,2000-07-24
3.0249311923980713,2000-07-25
3.164738893508911,2000-07-26
3.202868700027466,2000-07-27
3.1138997077941895,2000-07-28
3.152028799057007,2000-07-31
3.228288412094116,2000-08-01
3.228288412094116,2000-08-02
3.2918362617492676,2000-08-03
3.3426756858825684,2000-08-04
3.698552370071411,2000-08-07
3.901907444000244,2000-08-08
3.736680269241333,2000-08-09
3.660421133041382,2000-08-10
3.863779067993164,2000-08-11
3.8209822177886963,2000-08-14
3.693617820739746,2000-08-15
3.693617820739746,2000-08-16
3.6808812618255615,2000-08-17
3.591723918914795,2000-08-18
3.655405044555664,2000-08-21
3.591723918914795,2000-08-22
3.55351185798645,2000-08-23
3.4770936965942383,2000-08-24
3.464357376098633,2000-08-25
3.693617820739746,2000-08-28
3.871929883956909,2000-08-29
3.9483468532562256,2000-08-30
3.9992940425872803,2000-08-31
4.02476692199707,2000-09-01
3.9865591526031494,2000-09-05
4.050240993499756,2000-09-06
4.1648688316345215,2000-09-07
4.152135372161865,2000-09-08
4.215818405151367,2000-09-11
4.037505149841309,2000-09-12
4.0629777908325195,2000-09-13
4.1648688316345215,2000-09-14
3.9427452087402344,2000-09-15
3.7345008850097656,2000-09-18
3.651202440261841,2000-09-19
3.665085792541504,2000-09-20
3.651202440261841,2000-09-21
3.526257276535034,2000-09-22
3.720618486404419,2000-09-25
3.581787109375,2000-09-26
3.581787109375,2000-09-27
3.7483832836151123,2000-09-28
3.817796468734741,2000-09-29
3.7067346572875977,2000-10-02
3.859447956085205,2000-10-03
4.026041030883789,2000-10-04
3.9427452087402344,2000-10-05
3.956627368927002,2000-10-06
4.053807735443115,2000-10-09
3.98439359664917,2000-10-10
3.873328685760498,2000-10-11
3.6789705753326416,2000-10-12
3.831683397293091,2000-10-13
3.803917646408081,2000-10-16
3.7345008850097656,2000-10-17
3.576415538787842,2000-10-18
3.6738269329071045,2000-10-19
3.576415538787842,2000-10-20
3.604248046875,2000-10-23
3.77123761177063,2000-10-24
3.7155749797821045,2000-10-25
3.7851548194885254,2000-10-26
3.882567882537842,2000-10-27
3.9660634994506836,2000-10-30
4.119139671325684,2000-10-31
4.063474178314209,2000-11-01
4.341795444488525,2000-11-02
4.327880382537842,2000-11-03
4.327880382537842,2000-11-06
4.286129474639893,2000-11-07
4.244383335113525,2000-11-08
4.286129474639893,2000-11-09
4.119139671325684,2000-11-10
4.119139671325684,2000-11-13
4.146970748901367,2000-11-14
4.188718795776367,2000-11-15
4.105224132537842,2000-11-16
4.216550827026367,2000-11-17
4.146970748901367,2000-11-20
4.049559116363525,2000-11-21
4.077392578125,2000-11-22
4.258299350738525,2000-11-24
4.341795444488525,2000-11-27
4.313963413238525,2000-11-28
4.300047874450684,2000-11-29
4.133055686950684,2000-11-30
4.188718795776367,2000-12-01
4.133055686950684,2000-12-04
4.467039108276367,2000-12-05
4.536618709564209,2000-12-06
4.940184116363525,2000-12-07
5.455077171325684,2000-12-08
5.468990325927734,2000-12-11
5.246337413787842,2000-12-12
5.274168968200684,2000-12-13
4.968016624450684,2000-12-14
5.148925304412842,2000-12-15
5.246337413787842,2000-12-18
5.162840843200684,2000-12-19
4.912351131439209,2000-12-20
4.842771530151367,2000-12-21
5.037595748901367,2000-12-22
5.357665061950684,2000-12-26
5.538572788238525,2000-12-27
5.747314453125,2000-12-28
5.441161632537842,2000-12-29
5.663814067840576,2001-01-02
5.8447265625,2001-01-03
5.942137241363525,2001-01-04
5.608154773712158,2001-01-05
5.371579647064209,2001-01-08
5.329830646514893,2001-01-09
5.329830646514893,2001-01-10
5.218504428863525,2001-01-11
5.135006427764893,2001-01-12
5.274168968200684,2001-01-16
5.232418060302734,2001-01-17
5.399411201477051,2001-01-18
4.884518623352051,2001-01-19
4.717529296875,2001-01-22
5.176756858825684,2001-01-23
5.190673351287842,2001-01-24
5.399411201477051,2001-01-25
5.162840843200684,2001-01-26
4.898436546325684,2001-01-29
5.170076370239258,2001-01-30
5.239100456237793,2001-01-31
5.3105034828186035,2001-02-01
5.248023986816406,2001-02-02
5.399755477905273,2001-02-05
5.544787406921387,2001-02-06
5.533633708953857,2001-02-07
5.332812786102295,2001-02-08
5.131999492645264,2001-02-09
5.261412620544434,2001-02-12
5.390828609466553,2001-02-13
5.457767486572266,2001-02-14
5.4666924476623535,2001-02-15
5.471155166625977,2001-02-16
5.158771514892578,2001-02-20
5.165468215942383,2001-02-21
4.899941921234131,2001-02-22
4.955725193023682,2001-02-23
5.143155574798584,2001-02-26
4.991425514221191,2001-02-27
5.087372303009033,2001-02-28
5.087372303009033,2001-03-01
5.08290958404541,2001-03-02
5.042746543884277,2001-03-05
5.15208101272583,2001-03-06
5.285377025604248,2001-03-07
5.369587421417236,2001-03-08
5.198692321777344,2001-03-09
5.000550746917725,2001-03-12
4.916342258453369,2001-03-13
4.656282424926758,2001-03-14
4.681052207946777,2001-03-15
4.500248432159424,2001-03-16
4.7801194190979,2001-03-19
5.084760665893555,2001-03-20
5.104575157165527,2001-03-21
4.938634395599365,2001-03-22
5.146679878234863,2001-03-23
5.107051849365234,2001-03-26
5.188782691955566,2001-03-27
5.248226165771484,2001-03-28
5.414168834686279,2001-03-29
5.238318920135498,2001-03-30
5.0723772048950195,2001-04-02
5.077330589294434,2001-04-03
5.0699005126953125,2001-04-04
5.248226165771484,2001-04-05
5.089711666107178,2001-04-06
5.126865386962891,2001-04-09
5.329959869384766,2001-04-10
5.164017677307129,2001-04-11
5.329959869384766,2001-04-12
5.362156867980957,2001-04-16
5.290330410003662,2001-04-17
5.077330589294434,2001-04-18
5.270517349243164,2001-04-19
5.156588077545166,2001-04-20
5.201168060302734,2001-04-23
5.5082855224609375,2001-04-24
5.84760046005249,2001-04-25
6.095272541046143,2001-04-26
6.229015827178955,2001-04-27
5.9986796379089355,2001-04-30
5.968958377838135,2001-05-01
5.892180442810059,2001-05-02
5.498378753662109,2001-05-03
5.585257530212402,2001-05-04
5.771435260772705,2001-05-07
5.828527450561523,2001-05-08
5.848387718200684,2001-05-09
5.947681903839111,2001-05-10
5.704411029815674,2001-05-11
5.540578842163086,2001-05-14
5.61008358001709,2001-05-15
5.523203372955322,2001-05-16
5.523203372955322,2001-05-17
5.62746000289917,2001-05-18
5.523203372955322,2001-05-21
5.523203372955322,2001-05-22
5.374260902404785,2001-05-23
5.274967193603516,2001-05-24
5.207945346832275,2001-05-25
5.031697750091553,2001-05-29
5.036661624908447,2001-05-30
5.118582248687744,2001-05-31
5.411495685577393,2001-06-01
5.44873046875,2001-06-04
5.339509010314941,2001-06-05
5.334542751312256,2001-06-06
5.456178665161133,2001-06-07
5.46610689163208,2001-06-08
5.2203569412231445,2001-06-11
5.364331245422363,2001-06-12
5.289861679077148,2001-06-13
5.148367881774902,2001-06-14
5.103684902191162,2001-06-15
5.207945346832275,2001-06-18
5.193050384521484,2001-06-19
5.644835472106934,2001-06-20
5.840939521789551,2001-06-21
5.709378242492676,2001-06-22
5.7838454246521,2001-06-25
5.845906734466553,2001-06-26
5.821080684661865,2001-06-27
5.920375347137451,2001-06-28
5.6349053382873535,2001-06-29
6.07676362991333,2001-07-02
6.267902851104736,2001-07-03
5.965056419372559,2001-07-05
5.952645778656006,2001-07-06
6.104066848754883,2001-07-09
6.3175482749938965,2001-07-10
6.374642372131348,2001-07-11
6.652665615081787,2001-07-12
6.511171340942383,2001-07-13
6.535995006561279,2001-07-16
6.61791467666626,2001-07-17
6.91331148147583,2001-07-18
7.392400741577148,2001-07-19
7.069693088531494,2001-07-20
6.977849006652832,2001-07-23
6.66507625579834,2001-07-24
6.826432228088379,2001-07-25
6.702308654785156,2001-07-26
6.76188850402832,2001-07-27
6.627840995788574,2001-07-30
6.838840484619141,2001-07-31
6.881038188934326,2001-08-01
6.712239742279053,2001-08-02
6.5583367347717285,2001-08-03
6.247454643249512,2001-08-06
5.968907833099365,2001-08-07
5.94403600692749,2001-08-08
6.0609259605407715,2001-08-09
6.016160011291504,2001-08-10
5.794811248779297,2001-08-13
5.869425296783447,2001-08-14
5.9017558097839355,2001-08-15
6.031084060668945,2001-08-16
5.936574459075928,2001-08-17
5.847038269042969,2001-08-20
5.839580535888672,2001-08-21
5.603312015533447,2001-08-22
5.819684982299805,2001-08-23
6.068388938903809,2001-08-24
6.021134853363037,2001-08-27
5.949009895324707,2001-08-28
6.093257427215576,2001-08-29
6.227560520172119,2001-08-30
6.2772979736328125,2001-08-31
6.468803882598877,2001-09-04
6.217611789703369,2001-09-05
6.118128299713135,2001-09-06
5.832118988037109,2001-09-07
5.663000583648682,2001-09-10
5.13574743270874,2001-09-17
5.279995918273926,2001-09-18
5.046213626861572,2001-09-19
4.6855926513671875,2001-09-20
4.849736213684082,2001-09-21
5.00144624710083,2001-09-24
5.071084976196289,2001-09-25
5.02382755279541,2001-09-26
5.120825290679932,2001-09-27
5.18797492980957,2001-09-28
5.068596363067627,2001-10-01
5.210357666015625,2001-10-02
5.563518524169922,2001-10-03
5.441654682159424,2001-10-04
5.3347086906433105,2001-10-05
5.3371968269348145,2001-10-08
5.376989364624023,2001-10-09
5.869425296783447,2001-10-10
6.093733787536621,2001-10-11
6.078780651092529,2001-10-12
5.869426250457764,2001-10-15
5.692469120025635,2001-10-16
5.483112812042236,2001-10-17
5.308651447296143,2001-10-18
5.251328468322754,2001-10-19
5.258805751800537,2001-10-22
5.081851959228516,2001-10-23
5.223912715911865,2001-10-24
5.256311893463135,2001-10-25
5.694962978363037,2001-10-26
5.326100826263428,2001-10-29
5.134188652038574,2001-10-30
5.570347309112549,2001-10-31
5.827053546905518,2001-11-01
5.694962978363037,2001-11-02
5.856961727142334,2001-11-05
5.894347667694092,2001-11-06
6.180967330932617,2001-11-07
6.028933525085449,2001-11-08
5.924254417419434,2001-11-09
6.1535491943359375,2001-11-12
6.415243625640869,2001-11-13
6.485025882720947,2001-11-14
6.158534526824951,2001-11-15
6.235795974731445,2001-11-16
6.3030877113342285,2001-11-19
5.9815802574157715,2001-11-20
6.136106014251709,2001-11-21
6.295612335205078,2001-11-23
6.318043231964111,2001-11-26
6.332996368408203,2001-11-27
6.325521945953369,2001-11-28
6.482536792755127,2001-11-29
6.983495712280273,2001-11-30
7.053281307220459,2001-12-03
7.245187282562256,2001-12-04
7.6713714599609375,2001-12-05
7.606578350067139,2001-12-06
7.673867225646973,2001-12-07
7.534299373626709,2001-12-10
7.494418621063232,2001-12-11
8.005345344543457,2001-12-12
7.977934837341309,2001-12-13
7.890700340270996,2001-12-14
7.997867107391357,2001-12-17
8.020302772521973,2001-12-18
8.217196464538574,2001-12-19
8.07762336730957,2001-12-20
8.000361442565918,2001-12-21
8.187286376953125,2001-12-24
8.27701187133789,2001-12-26
8.257072448730469,2001-12-27
8.237131118774414,2001-12-28
8.090086936950684,2001-12-31
8.102547645568848,2002-01-02
8.01780891418457,2002-01-03
8.002852439880371,2002-01-04
7.928086757659912,2002-01-07
7.930581569671631,2002-01-08
8.015320777893066,2002-01-09
7.848335266113281,2002-01-10
7.611556529998779,2002-01-11
7.621527671813965,2002-01-14
7.7336835861206055,2002-01-15
7.609072208404541,2002-01-16
7.838364601135254,2002-01-17
7.781036376953125,2002-01-18
7.982914924621582,2002-01-22
8.339320182800293,2002-01-23
8.748058319091797,2002-01-24
8.85024356842041,2002-01-25
9.124402046203613,2002-01-28
9.333761215209961,2002-01-29
9.283910751342773,2002-01-30
9.331266403198242,2002-01-31
9.141542434692383,2002-02-01
9.363715171813965,2002-02-04
9.231413841247559,2002-02-05
9.051679611206055,2002-02-06
8.971795082092285,2002-02-07
8.991765022277832,2002-02-08
9.051679611206055,2002-02-11
9.109089851379395,2002-02-12
9.139047622680664,2002-02-13
9.32378101348877,2002-02-14
9.161518096923828,2002-02-15
9.228917121887207,2002-02-19
9.061662673950195,2002-02-20
9.236404418945312,2002-02-21
9.064155578613281,2002-02-22
9.32127857208252,2002-02-25
9.780604362487793,2002-02-26
9.862982749938965,2002-02-27
9.960339546203613,2002-02-28
10.130090713500977,2002-03-01
10.427155494689941,2002-03-04
10.21995735168457,2002-03-05
10.571941375732422,2002-03-06
10.509529113769531,2002-03-07
10.459604263305664,2002-03-08
10.546972274780273,2002-03-11
10.759160041809082,2002-03-12
10.6618070602417,2002-03-13
10.407180786132812,2002-03-14
10.157546997070312,2002-03-15
9.8155517578125,2002-03-18
10.047709465026855,2002-03-19
9.386181831359863,2002-03-20
9.248886108398438,2002-03-21
9.750646591186523,2002-03-22
9.33625602722168,2002-03-25
9.925392150878906,2002-03-26
9.548447608947754,2002-03-27
9.411145210266113,2002-03-28
9.173996925354004,2002-04-01
9.09911060333252,2002-04-02
9.388677597045898,2002-04-03
9.198963165283203,2002-04-04
9.26386833190918,2002-04-05
9.198963165283203,2002-04-08
9.306303024291992,2002-04-09
9.140297889709473,2002-04-10
8.866948127746582,2002-04-11
9.061662673950195,2002-04-12
9.15152645111084,2002-04-15
8.986772537231445,2002-04-16
8.964308738708496,2002-04-17
8.889413833618164,2002-04-18
9.117827415466309,2002-04-19
9.338751792907715,2002-04-22
9.679503440856934,2002-04-23
9.668270111083984,2002-04-24
9.567166328430176,2002-04-25
9.248886108398438,2002-04-26
9.409897804260254,2002-04-29
9.66077709197998,2002-04-30
9.851749420166016,2002-05-01
9.990293502807617,2002-05-02
10.061445236206055,2002-05-03
9.8405122756958,2002-05-06
9.810556411743164,2002-05-07
9.746906280517578,2002-05-08
9.694478988647461,2002-05-09
9.44677448272705,2002-05-10
9.382962226867676,2002-05-13
9.840853691101074,2002-05-14
9.668208122253418,2002-05-15
9.4092378616333,2002-05-16
9.671957015991211,2002-05-17
9.66445541381836,2002-05-20
9.33792495727539,2002-05-21
9.35293960571289,2002-05-22
9.491811752319336,2002-05-23
9.638185501098633,2002-05-24
9.405484199523926,2002-05-28
9.307902336120605,2002-05-29
9.139007568359375,2002-05-30
9.202815055847168,2002-05-31
8.951350212097168,2002-06-03
8.395879745483398,2002-06-04
8.921327590942383,2002-06-05
9.150267601013184,2002-06-06
9.382962226867676,2002-06-07
9.142765045166016,2002-06-10
9.086468696594238,2002-06-11
9.169032096862793,2002-06-12
8.748679161071777,2002-06-13
8.898802757263184,2002-06-14
9.101476669311523,2002-06-17
9.367958068847656,2002-06-18
9.555609703063965,2002-06-19
9.852115631103516,2002-06-20
10.036022186279297,2002-06-21
10.133604049682617,2002-06-24
9.443016052246094,2002-06-25
9.551857948303223,2002-06-26
9.551857948303223,2002-06-27
9.769548416137695,2002-06-28
9.938438415527344,2002-07-01
9.563118934631348,2002-07-02
9.454278945922852,2002-07-03
9.788309097290039,2002-07-05
9.525582313537598,2002-07-08
9.397978782653809,2002-07-09
9.270365715026855,2002-07-10
8.913817405700684,2002-07-11
8.68111515045166,2002-07-12
8.782452583312988,2002-07-15
8.275774002075195,2002-07-16
8.339578628540039,2002-07-17
8.219478607177734,2002-07-18
7.90045690536499,2002-07-19
7.468837738037109,2002-07-22
7.581432342529297,2002-07-23
7.998038291931152,2002-07-24
7.986781120300293,2002-07-25
7.911718845367432,2002-07-26
8.624820709228516,2002-07-29
8.576034545898438,2002-07-30
8.332077026367188,2002-07-31
7.9717698097229,2002-08-01
7.303702354431152,2002-08-02
7.168585300445557,2002-08-05
7.453826427459717,2002-08-06
7.604405879974365,2002-08-07
7.785107612609863,2002-08-08
7.864165782928467,2002-08-09
7.717344760894775,2002-08-12
7.687232971191406,2002-08-13
7.709813594818115,2002-08-14
8.187917709350586,2002-08-15
8.282032012939453,2002-08-16
8.477787971496582,2002-08-19
8.202973365783691,2002-08-20
8.097570419311523,2002-08-21
8.346025466918945,2002-08-22
8.150275230407715,2002-08-23
8.38743782043457,2002-08-26
8.161568641662598,2002-08-27
8.003454208374023,2002-08-28
7.826519012451172,2002-08-29
7.815225601196289,2002-08-30
7.423710823059082,2002-09-03
7.924400806427002,2002-09-04
7.980867385864258,2002-09-05
8.161568641662598,2002-09-06
8.432610511779785,2002-09-09
8.334733963012695,2002-09-10
8.39873218536377,2002-09-11
8.052393913269043,2002-09-12
8.289562225341797,2002-09-13
8.319682121276855,2002-09-16
8.259442329406738,2002-09-17
7.845341682434082,2002-09-18
7.269362926483154,2002-09-19
7.419947147369385,2002-09-20
7.303243160247803,2002-09-23
7.054782390594482,2002-09-24
7.307005405426025,2002-09-25
7.491469383239746,2002-09-26
7.16771936416626,2002-09-27
7.009609699249268,2002-09-30
7.3446574211120605,2002-10-01
7.115016460418701,2002-10-02
6.904202938079834,2002-10-03
6.640681743621826,2002-10-04
6.249168872833252,2002-10-07
6.452453136444092,2002-10-08
6.045882701873779,2002-10-09
6.655740261077881,2002-10-10
6.772441864013672,2002-10-11
6.734798431396484,2002-10-14
7.1714863777160645,2002-10-15
6.862791538238525,2002-10-16
7.510298252105713,2002-10-17
7.442532062530518,2002-10-18
7.852869987487793,2002-10-21
7.54417085647583,2002-10-22
7.773816108703613,2002-10-23
7.589351654052734,2002-10-24
7.630760669708252,2002-10-25
7.314540386199951,2002-10-28
7.246776103973389,2002-10-29
7.133842945098877,2002-10-30
7.277347087860107,2002-10-31
7.458621978759766,2002-11-01
7.398194313049316,2002-11-04
7.345326900482178,2002-11-05
7.628564357757568,2002-11-06
6.858154773712158,2002-11-07
6.586243629455566,2002-11-08
6.586243629455566,2002-11-11
6.480501174926758,2002-11-12
6.631561756134033,2002-11-13
6.933684349060059,2002-11-14
7.175381183624268,2002-11-15
6.9752278327941895,2002-11-18
6.846821308135986,2002-11-19
6.835496425628662,2002-11-20
7.171605110168457,2002-11-21
7.062082767486572,2002-11-22
7.20559549331665,2002-11-25
6.986557483673096,2002-11-26
7.243358135223389,2002-11-27
7.216923713684082,2002-11-29
7.194262981414795,2002-12-02
6.729750156402588,2002-12-03
6.797728061676025,2002-12-04
6.703315258026123,2002-12-05
6.733530521392822,2002-12-06
6.657994747161865,2002-12-09
6.499385356903076,2002-12-10
6.465396404266357,2002-12-11
6.574916362762451,2002-12-12
6.438960075378418,2002-12-13
6.778845310211182,2002-12-16
6.695765018463135,2002-12-17
6.68443489074707,2002-12-18
6.786400318145752,2002-12-19
6.85059928894043,2002-12-20
6.797728061676025,2002-12-23
6.759964942932129,2002-12-24
6.812837600708008,2002-12-26
6.601351261138916,2002-12-27
6.465396404266357,2002-12-30
6.552255153656006,2002-12-31
7.069636821746826,2003-01-02
7.009217262268066,2003-01-03
6.892146110534668,2003-01-06
6.892146110534668,2003-01-07
7.005438804626465,2003-01-08
7.1451735496521,2003-01-09
7.250909805297852,2003-01-10
7.27357292175293,2003-01-13
7.3302178382873535,2003-01-14
7.284901142120361,2003-01-15
7.628564357757568,2003-01-16
7.579469203948975,2003-01-17
7.435962677001953,2003-01-21
7.443512916564941,2003-01-22
7.534152984619141,2003-01-23
7.4775004386901855,2003-01-24
7.213145732879639,2003-01-27
7.341547966003418,2003-01-28
7.356653213500977,2003-01-29
7.148194789886475,2003-01-30
7.239162445068359,2003-01-31
7.322544097900391,2003-02-03
7.284643173217773,2003-02-04
7.352866172790527,2003-02-05
7.117874622344971,2003-02-06
7.011754512786865,2003-02-07
7.163359642028809,2003-02-10
7.201259136199951,2003-02-11
7.011754512786865,2003-02-12
6.894258499145508,2003-02-13
6.932158946990967,2003-02-14
7.352866172790527,2003-02-18
7.220208644866943,2003-02-19
7.148194789886475,2003-02-20
7.2581095695495605,2003-02-21
7.0382819175720215,2003-02-24
7.125452995300293,2003-02-25
7.129245758056641,2003-02-26
7.011754512786865,2003-02-27
6.939740180969238,2003-02-28
6.996593475341797,2003-03-03
6.575887203216553,2003-03-04
6.4811296463012695,2003-03-05
6.46597146987915,2003-03-06
6.632737159729004,2003-03-07
6.46597146987915,2003-03-10
6.572096824645996,2003-03-11
6.613790035247803,2003-03-12
6.95111083984375,2003-03-13
7.0382819175720215,2003-03-14
7.186097145080566,2003-03-17
7.201259136199951,2003-03-18
7.330125331878662,2003-03-19
7.421084880828857,2003-03-20
7.667447090148926,2003-03-21
7.398346900939941,2003-03-24
7.538582801818848,2003-03-25
7.352866172790527,2003-03-26
7.314962863922119,2003-03-27
7.330125331878662,2003-03-28
7.2770609855651855,2003-03-31
7.451406478881836,2003-04-01
7.921388149261475,2003-04-02
7.864535331726074,2003-04-03
7.769781589508057,2003-04-04
7.997184753417969,2003-04-07
8.000983238220215,2003-04-08
8.095731735229492,2003-04-09
8.217016220092773,2003-04-10
8.239757537841797,2003-04-11
8.338298797607422,2003-04-14
8.478535652160645,2003-04-15
8.448216438293457,2003-04-16
8.561917304992676,2003-04-17
8.698360443115234,2003-04-21
8.865128517150879,2003-04-22
8.956094741821289,2003-04-23
8.948507308959961,2003-04-24
8.656670570373535,2003-04-25
8.880293846130371,2003-04-28
8.906821250915527,2003-04-29
8.982623100280762,2003-04-30
8.831019401550293,2003-05-01
8.952301025390625,2003-05-02
8.967463493347168,2003-05-05
8.918185234069824,2003-05-06
9.138016700744629,2003-05-07
9.247936248779297,2003-05-08
9.36575984954834,2003-05-09
9.616632461547852,2003-05-12
9.593832015991211,2003-05-13
9.456991195678711,2003-05-14
9.635634422302246,2003-05-15
9.308749198913574,2003-05-16
9.035075187683105,2003-05-19
9.145307540893555,2003-05-20
9.122498512268066,2003-05-21
9.574821472167969,2003-05-22
9.768675804138184,2003-05-23
9.63183879852295,2003-05-27
9.943519592285156,2003-05-28
9.882704734802246,2003-05-29
9.992937088012695,2003-05-30
10.300819396972656,2003-06-02
10.521283149719238,2003-06-03
10.863370895385742,2003-06-04
11.285290718078613,2003-06-05
10.897583961486816,2003-06-06
10.61630630493164,2003-06-09
11.182658195495605,2003-06-10
11.863049507141113,2003-06-11
11.74902057647705,2003-06-12
11.555163383483887,2003-06-13
12.102517127990723,2003-06-16
11.874449729919434,2003-06-17
11.802233695983887,2003-06-18
11.821236610412598,2003-06-19
11.061028480529785,2003-06-20
11.133247375488281,2003-06-23
11.262482643127441,2003-06-24
10.985007286071777,2003-06-25
11.262482643127441,2003-06-26
11.042024612426758,2003-06-27
10.680925369262695,2003-06-30
10.855772018432617,2003-07-01
10.965999603271484,2003-07-02
10.813961029052734,2003-07-03
11.285290718078613,2003-07-07
11.555163383483887,2003-07-08
11.501953125,2003-07-09
11.247282981872559,2003-07-10
11.239679336547852,2003-07-11
11.517154693603516,2003-07-14
10.775948524475098,2003-07-15
10.840571403503418,2003-07-16
10.673325538635254,2003-07-17
10.66191577911377,2003-07-18
10.445261001586914,2003-07-21
10.711334228515625,2003-07-22
10.783554077148438,2003-07-23
10.851971626281738,2003-07-24
10.794955253601074,2003-07-25
10.699928283691406,2003-07-28
10.623908042907715,2003-07-29
10.874777793884277,2003-07-30
10.699928283691406,2003-07-31
10.43005657196045,2003-08-01
10.357839584350586,2003-08-04
10.224802017211914,2003-08-05
10.651627540588379,2003-08-06
10.739280700683594,2003-08-07
11.17753791809082,2003-08-08
10.945068359375,2003-08-11
11.09751033782959,2003-08-12
10.6935453414917,2003-08-13
10.765954971313477,2003-08-14
10.971748352050781,2003-08-15
11.028909683227539,2003-08-18
11.444306373596191,2003-08-19
11.52814769744873,2003-08-20
12.08835506439209,2003-08-21
11.684391975402832,2003-08-22
11.756807327270508,2003-08-25
