HST,Date
0.8666803240776062,1991-02-21
0.8948647975921631,1991-02-22
0.9019108414649963,1991-02-25
0.9019108414649963,1991-02-26
0.9019108414649963,1991-02-27
0.9230495095252991,1991-02-28
1.0005576610565186,1991-03-01
0.9864652752876282,1991-03-04
1.085111141204834,1991-03-05
1.1273891925811768,1991-03-06
1.106250524520874,1991-03-07
1.0357884168624878,1991-03-08
1.0146498680114746,1991-03-11
0.9512344002723694,1991-03-12
0.9582805037498474,1991-03-13
0.9653266072273254,1991-03-14
0.9723727703094482,1991-03-15
0.9794192314147949,1991-03-18
0.9582805037498474,1991-03-19
0.9582805037498474,1991-03-20
0.916003406047821,1991-03-21
0.916003406047821,1991-03-22
0.9341192841529846,1991-03-25
0.9765795469284058,1991-03-26
0.9695029258728027,1991-03-27
0.9695029258728027,1991-03-28
0.9624263048171997,1991-04-01
1.0190396308898926,1991-04-02
1.0473464727401733,1991-04-03
1.0473464727401733,1991-04-04
1.0261164903640747,1991-04-05
1.0190396308898926,1991-04-08
0.9978092908859253,1991-04-09
0.9624263048171997,1991-04-10
0.9978092908859253,1991-04-11
0.9978092908859253,1991-04-12
1.0048863887786865,1991-04-15
1.0331928730010986,1991-04-16
1.0261164903640747,1991-04-17
1.0261164903640747,1991-04-18
1.011962890625,1991-04-19
1.0190396308898926,1991-04-22
1.0331928730010986,1991-04-23
1.0261164903640747,1991-04-24
1.011962890625,1991-04-25
1.0331928730010986,1991-04-26
1.0331928730010986,1991-04-29
1.0261164903640747,1991-04-30
1.0402694940567017,1991-05-01
1.0402694940567017,1991-05-02
1.0614995956420898,1991-05-03
1.0685760974884033,1991-05-06
1.0685760974884033,1991-05-07
1.1181131601333618,1991-05-08
1.1534960269927979,1991-05-09
1.1393427848815918,1991-05-10
1.1251895427703857,1991-05-13
1.1181131601333618,1991-05-14
1.1110365390777588,1991-05-15
1.1039594411849976,1991-05-16
1.210108995437622,1991-05-17
1.167649269104004,1991-05-20
1.188879132270813,1991-05-21
1.1393427848815918,1991-05-22
1.096882700920105,1991-05-23
1.1110365390777588,1991-05-24
1.1251895427703857,1991-05-28
1.1534960269927979,1991-05-29
1.2313393354415894,1991-05-30
1.2737988233566284,1991-05-31
1.210108995437622,1991-06-03
1.132266640663147,1991-06-04
1.1181131601333618,1991-06-05
1.1181131601333618,1991-06-06
1.1039594411849976,1991-06-07
1.0614995956420898,1991-06-10
1.0756525993347168,1991-06-11
1.0827298164367676,1991-06-12
1.0685760974884033,1991-06-13
1.0756525993347168,1991-06-14
1.0685760974884033,1991-06-17
1.0898056030273438,1991-06-18
1.0898056030273438,1991-06-19
1.0544224977493286,1991-06-20
1.0331928730010986,1991-06-21
1.0261164903640747,1991-06-24
1.0048863887786865,1991-06-25
0.9695029258728027,1991-06-26
0.9836565256118774,1991-06-27
1.0089510679244995,1991-06-28
1.0231618881225586,1991-07-01
1.0089510679244995,1991-07-02
0.9805290102958679,1991-07-03
0.9805290102958679,1991-07-05
1.0089510679244995,1991-07-08
1.0231618881225586,1991-07-09
1.0089510679244995,1991-07-10
1.0160560607910156,1991-07-11
1.0089510679244995,1991-07-12
1.0302668809890747,1991-07-15
1.0089510679244995,1991-07-16
1.0089510679244995,1991-07-17
1.0231618881225586,1991-07-18
1.0302668809890747,1991-07-19
1.0302668809890747,1991-07-22
1.001845121383667,1991-07-23
1.0089510679244995,1991-07-24
1.001845121383667,1991-07-25
0.9947404861450195,1991-07-26
1.001845121383667,1991-07-29
1.0160560607910156,1991-07-30
1.0160560607910156,1991-07-31
0.9876354336738586,1991-08-01
0.9947404861450195,1991-08-02
0.9876354336738586,1991-08-05
1.001845121383667,1991-08-06
1.0302668809890747,1991-08-07
1.0302668809890747,1991-08-08
1.0231618881225586,1991-08-09
1.0160560607910156,1991-08-12
1.0302668809890747,1991-08-13
1.001845121383667,1991-08-14
0.9947404861450195,1991-08-15
0.9947404861450195,1991-08-16
0.945003092288971,1991-08-19
0.9521083235740662,1991-08-20
0.9805290102958679,1991-08-21
0.9663193225860596,1991-08-22
0.9592140316963196,1991-08-23
0.9663193225860596,1991-08-26
0.9663193225860596,1991-08-27
1.001845121383667,1991-08-28
0.9876354336738586,1991-08-29
0.9876354336738586,1991-08-30
0.9805290102958679,1991-09-03
0.9876354336738586,1991-09-04
0.9734245538711548,1991-09-05
0.9805290102958679,1991-09-06
0.9663193225860596,1991-09-09
0.9521083235740662,1991-09-10
0.9592140316963196,1991-09-11
0.9521083235740662,1991-09-12
0.945003092288971,1991-09-13
0.9378975629806519,1991-09-16
0.9236876964569092,1991-09-17
0.9094768166542053,1991-09-18
0.9734245538711548,1991-09-19
0.9592140316963196,1991-09-20
0.945003092288971,1991-09-23
0.9592140316963196,1991-09-24
0.9560743570327759,1991-09-25
0.9560743570327759,1991-09-26
0.9418042898178101,1991-09-27
0.9489394426345825,1991-09-30
0.934669554233551,1991-10-01
0.9204003810882568,1991-10-02
0.9061304926872253,1991-10-03
0.9061304926872253,1991-10-04
0.8847256302833557,1991-10-07
0.9061304926872253,1991-10-08
0.8847256302833557,1991-10-09
0.8704555630683899,1991-10-10
0.8918605446815491,1991-10-11
0.9275352358818054,1991-10-14
0.9418042898178101,1991-10-15
0.9275352358818054,1991-10-16
0.9632095694541931,1991-10-17
0.9418042898178101,1991-10-18
0.9418042898178101,1991-10-21
0.9275352358818054,1991-10-22
0.9275352358818054,1991-10-23
0.91326504945755,1991-10-24
0.91326504945755,1991-10-25
0.9275352358818054,1991-10-28
0.9632095694541931,1991-10-29
0.9204003810882568,1991-10-30
0.9418042898178101,1991-10-31
0.934669554233551,1991-11-01
0.9489394426345825,1991-11-04
0.9489394426345825,1991-11-05
0.9560743570327759,1991-11-06
0.9489394426345825,1991-11-07
0.934669554233551,1991-11-08
0.9275352358818054,1991-11-11
0.9418042898178101,1991-11-12
1.055963158607483,1991-11-13
1.0630974769592285,1991-11-14
0.9917491674423218,1991-11-15
0.9846134185791016,1991-11-18
0.9489394426345825,1991-11-19
0.9275352358818054,1991-11-20
0.8989956974983215,1991-11-21
0.9204003810882568,1991-11-22
0.9061304926872253,1991-11-25
0.9061304926872253,1991-11-26
0.8989956974983215,1991-11-27
0.8775904178619385,1991-11-29
0.9204003810882568,1991-12-02
0.934669554233551,1991-12-03
0.91326504945755,1991-12-04
0.8847256302833557,1991-12-05
0.8704555630683899,1991-12-06
0.8775904178619385,1991-12-09
0.8561860918998718,1991-12-10
0.8633210062980652,1991-12-11
0.8775904178619385,1991-12-12
0.8775904178619385,1991-12-13
0.827646791934967,1991-12-16
0.8133767247200012,1991-12-17
0.8205114006996155,1991-12-18
0.8419168591499329,1991-12-19
0.853099524974823,1991-12-20
0.8674376010894775,1991-12-23
0.8674376010894775,1991-12-24
0.853099524974823,1991-12-26
0.8315932750701904,1991-12-27
0.8602687120437622,1991-12-30
0.9534643292427063,1991-12-31
0.9391263723373413,1992-01-02
0.9462951421737671,1992-01-03
0.9964781999588013,1992-01-06
1.0323227643966675,1992-01-07
1.0825049877166748,1992-01-08
1.0753358602523804,1992-01-09
1.0251535177230835,1992-01-10
1.0179846286773682,1992-01-13
1.0394915342330933,1992-01-14
1.1111806631088257,1992-01-15
1.1040112972259521,1992-01-16
1.0896735191345215,1992-01-17
1.0466601848602295,1992-01-20
1.0179846286773682,1992-01-21
1.053829312324524,1992-01-22
1.0609983205795288,1992-01-23
1.068166732788086,1992-01-24
1.0466601848602295,1992-01-27
1.0394915342330933,1992-01-28
1.0323227643966675,1992-01-29
1.0466601848602295,1992-01-30
1.0108155012130737,1992-01-31
1.0108155012130737,1992-02-03
1.0179846286773682,1992-02-04
1.0394915342330933,1992-02-05
1.0825049877166748,1992-02-06
1.0323227643966675,1992-02-07
1.0036470890045166,1992-02-10
1.0179846286773682,1992-02-11
1.0108155012130737,1992-02-12
0.9678024649620056,1992-02-13
1.0108155012130737,1992-02-14
1.0251535177230835,1992-02-18
1.0179846286773682,1992-02-19
1.0108155012130737,1992-02-20
1.0036470890045166,1992-02-21
1.0179846286773682,1992-02-24
1.0179846286773682,1992-02-25
1.0179846286773682,1992-02-26
1.0323227643966675,1992-02-27
1.0466601848602295,1992-02-28
1.0036470890045166,1992-03-02
1.0036470890045166,1992-03-03
0.9964781999588013,1992-03-04
0.9893084168434143,1992-03-05
0.9821400046348572,1992-03-06
0.974971354007721,1992-03-09
0.9821400046348572,1992-03-10
0.9821400046348572,1992-03-11
0.9678024649620056,1992-03-12
0.9678024649620056,1992-03-13
0.9534643292427063,1992-03-16
0.9678024649620056,1992-03-17
0.974971354007721,1992-03-18
0.9606332778930664,1992-03-19
0.9678024649620056,1992-03-20
0.9678024649620056,1992-03-23
0.9534643292427063,1992-03-24
0.9391263723373413,1992-03-25
0.931958019733429,1992-03-26
0.9143899083137512,1992-03-27
0.9215892553329468,1992-03-30
0.9287900328636169,1992-03-31
0.8783905506134033,1992-04-01
0.8783905506134033,1992-04-02
0.8639906644821167,1992-04-03
0.8567909002304077,1992-04-06
0.8135911822319031,1992-04-07
0.791991651058197,1992-04-08
0.8351907730102539,1992-04-09
0.8639906644821167,1992-04-10
0.907190203666687,1992-04-13
0.9431893229484558,1992-04-14
0.9503892064094543,1992-04-15
0.9503892064094543,1992-04-16
0.935990035533905,1992-04-20
0.9215892553329468,1992-04-21
0.935990035533905,1992-04-22
0.9215892553329468,1992-04-23
0.907190203666687,1992-04-24
0.8927904963493347,1992-04-27
0.8855900764465332,1992-04-28
0.8855900764465332,1992-04-29
0.907190203666687,1992-04-30
0.907190203666687,1992-05-01
0.935990035533905,1992-05-04
0.9215892553329468,1992-05-05
0.9215892553329468,1992-05-06
0.9503892064094543,1992-05-07
0.9647892117500305,1992-05-08
0.9647892117500305,1992-05-11
0.9575896859169006,1992-05-12
0.9575896859169006,1992-05-13
0.9575896859169006,1992-05-14
0.9503892064094543,1992-05-15
0.9719890356063843,1992-05-18
0.9719890356063843,1992-05-19
1.0007894039154053,1992-05-20
0.9863893985748291,1992-05-21
0.9719890356063843,1992-05-22
0.9431893229484558,1992-05-26
0.9503892064094543,1992-05-27
0.9575896859169006,1992-05-28
0.9647892117500305,1992-05-29
0.9935890436172485,1992-06-01
1.0295883417129517,1992-06-02
1.0223890542984009,1992-06-03
1.0223890542984009,1992-06-04
1.0367884635925293,1992-06-05
1.0151886940002441,1992-06-08
1.0079894065856934,1992-06-09
1.0007894039154053,1992-06-10
1.0007894039154053,1992-06-11
0.9863893985748291,1992-06-12
0.9935890436172485,1992-06-15
0.9935890436172485,1992-06-16
0.9719890356063843,1992-06-17
0.9791895747184753,1992-06-18
0.9935890436172485,1992-06-19
0.9935890436172485,1992-06-22
0.9503892064094543,1992-06-23
0.9503892064094543,1992-06-24
0.9287900328636169,1992-06-25
0.9328395128250122,1992-06-26
0.9617647528648376,1992-06-29
0.9328395128250122,1992-06-30
0.9328395128250122,1992-07-01
0.8894517421722412,1992-07-02
0.9256077408790588,1992-07-06
0.9328395128250122,1992-07-07
0.9328395128250122,1992-07-08
0.9328395128250122,1992-07-09
0.9111453890800476,1992-07-10
0.9111453890800476,1992-07-13
0.9183768033981323,1992-07-14
0.9039138555526733,1992-07-15
0.8822201490402222,1992-07-16
0.8966826796531677,1992-07-17
0.8966826796531677,1992-07-20
0.9111453890800476,1992-07-21
0.9183768033981323,1992-07-22
0.9183768033981323,1992-07-23
0.9256077408790588,1992-07-24
0.9328395128250122,1992-07-27
0.9473017454147339,1992-07-28
0.9400709271430969,1992-07-29
0.954533040523529,1992-07-30
0.954533040523529,1992-07-31
0.9617647528648376,1992-08-03
0.9473017454147339,1992-08-04
0.9473017454147339,1992-08-05
0.9473017454147339,1992-08-06
0.9328395128250122,1992-08-07
0.9328395128250122,1992-08-10
0.9256077408790588,1992-08-11
0.9111453890800476,1992-08-12
0.9111453890800476,1992-08-13
0.9256077408790588,1992-08-14
0.9183768033981323,1992-08-17
0.9328395128250122,1992-08-18
0.9400709271430969,1992-08-19
0.9400709271430969,1992-08-20
0.9400709271430969,1992-08-21
0.9328395128250122,1992-08-24
0.9400709271430969,1992-08-25
0.9473017454147339,1992-08-26
0.9473017454147339,1992-08-27
0.9400709271430969,1992-08-28
0.9256077408790588,1992-08-31
0.9328395128250122,1992-09-01
0.9400709271430969,1992-09-02
0.954533040523529,1992-09-03
0.954533040523529,1992-09-04
0.9473017454147339,1992-09-08
0.9617647528648376,1992-09-09
0.9906901121139526,1992-09-10
0.9979208707809448,1992-09-11
1.0051525831222534,1992-09-14
0.9979208707809448,1992-09-15
1.0051525831222534,1992-09-16
1.019614815711975,1992-09-17
1.0268466472625732,1992-09-18
1.0051525831222534,1992-09-21
0.9979208707809448,1992-09-22
0.9834588766098022,1992-09-23
0.9979208707809448,1992-09-24
1.0092477798461914,1992-09-25
1.0237692594528198,1992-09-28
1.0092477798461914,1992-09-29
1.0092477798461914,1992-09-30
0.994726300239563,1992-10-01
0.994726300239563,1992-10-02
1.1181594133377075,1992-10-05
1.110898494720459,1992-10-06
1.110898494720459,1992-10-07
1.0745949745178223,1992-10-08
1.0818555355072021,1992-10-09
1.0891164541244507,1992-10-12
1.0745949745178223,1992-10-13
1.0818555355072021,1992-10-14
1.0891164541244507,1992-10-15
1.0891164541244507,1992-10-16
1.110898494720459,1992-10-19
1.147202730178833,1992-10-20
1.1399420499801636,1992-10-21
1.1399420499801636,1992-10-22
1.1399420499801636,1992-10-23
1.1689850091934204,1992-10-26
1.1689850091934204,1992-10-27
1.1762460470199585,1992-10-28
1.154463529586792,1992-10-29
1.1617242097854614,1992-10-30
1.198028326034546,1992-11-02
1.1835062503814697,1992-11-03
1.1762460470199585,1992-11-04
1.234331727027893,1992-11-05
1.234331727027893,1992-11-06
1.234331727027893,1992-11-09
1.2270712852478027,1992-11-10
1.2561144828796387,1992-11-11
1.2488535642623901,1992-11-12
1.2415931224822998,1992-11-13
1.2270712852478027,1992-11-16
1.212550163269043,1992-11-17
1.1835062503814697,1992-11-18
1.1689850091934204,1992-11-19
1.1689850091934204,1992-11-20
1.1762460470199585,1992-11-23
1.1907674074172974,1992-11-24
1.1835062503814697,1992-11-25
1.1835062503814697,1992-11-27
1.1835062503814697,1992-11-30
1.1762460470199585,1992-12-01
1.1689850091934204,1992-12-02
1.1835062503814697,1992-12-03
1.1689850091934204,1992-12-04
1.198028326034546,1992-12-07
1.198028326034546,1992-12-08
1.1907674074172974,1992-12-09
1.2052884101867676,1992-12-10
1.2052884101867676,1992-12-11
1.2415931224822998,1992-12-14
1.2198107242584229,1992-12-15
1.2198107242584229,1992-12-16
1.2198107242584229,1992-12-17
1.2270712852478027,1992-12-18
1.23115074634552,1992-12-21
1.23115074634552,1992-12-22
1.2165814638137817,1992-12-23
1.2165814638137817,1992-12-24
1.2020113468170166,1992-12-28
1.2020113468170166,1992-12-29
1.2092955112457275,1992-12-30
1.2092955112457275,1992-12-31
1.2238661050796509,1993-01-04
1.2165814638137817,1993-01-05
1.23115074634552,1993-01-06
1.23115074634552,1993-01-07
1.2457208633422852,1993-01-08
1.2967149019241333,1993-01-11
1.3622792959213257,1993-01-12
1.3987042903900146,1993-01-13
1.4205589294433594,1993-01-14
1.4205589294433594,1993-01-15
1.4278432130813599,1993-01-18
1.3768497705459595,1993-01-19
1.3841334581375122,1993-01-20
1.3695639371871948,1993-01-21
1.3768497705459595,1993-01-22
1.3695639371871948,1993-01-25
1.3695639371871948,1993-01-26
1.3622792959213257,1993-01-27
1.3768497705459595,1993-01-28
1.4059886932373047,1993-01-29
1.413273572921753,1993-02-01
1.3914191722869873,1993-02-02
1.413273572921753,1993-02-03
1.4278432130813599,1993-02-04
1.4205589294433594,1993-02-05
1.4205589294433594,1993-02-08
1.413273572921753,1993-02-09
1.4096307754516602,1993-02-10
1.413273572921753,1993-02-11
1.3914191722869873,1993-02-12
1.3477095365524292,1993-02-16
1.3549944162368774,1993-02-17
1.3404245376586914,1993-02-18
1.3331395387649536,1993-02-19
1.3987042903900146,1993-02-22
1.4351274967193604,1993-02-23
1.4278432130813599,1993-02-24
1.4278432130813599,1993-02-25
1.4278432130813599,1993-02-26
1.4424134492874146,1993-03-01
1.4496979713439941,1993-03-02
1.4642678499221802,1993-03-03
1.4496979713439941,1993-03-04
1.5079782009124756,1993-03-05
1.478837490081787,1993-03-08
1.5152621269226074,1993-03-09
1.5006927251815796,1993-03-10
1.54440176486969,1993-03-11
1.5516868829727173,1993-03-12
1.5953969955444336,1993-03-15
1.5808260440826416,1993-03-16
1.5589721202850342,1993-03-17
1.573541522026062,1993-03-18
1.5589721202850342,1993-03-19
1.54440176486969,1993-03-22
1.5371177196502686,1993-03-23
1.5225468873977661,1993-03-24
1.54440176486969,1993-03-25
1.5557966232299805,1993-03-26
1.5484923124313354,1993-03-29
1.5411887168884277,1993-03-30
1.5338846445083618,1993-03-31
1.5192750692367554,1993-04-01
1.4900587797164917,1993-04-02
1.482754111289978,1993-04-05
1.4681460857391357,1993-04-06
1.4973632097244263,1993-04-07
1.4900587797164917,1993-04-08
1.4973632097244263,1993-04-12
1.4973632097244263,1993-04-13
1.5192750692367554,1993-04-14
1.5119719505310059,1993-04-15
1.5119719505310059,1993-04-16
1.4973632097244263,1993-04-19
1.4754505157470703,1993-04-20
1.4608426094055176,1993-04-21
1.438928484916687,1993-04-22
1.4681460857391357,1993-04-23
1.4316245317459106,1993-04-26
1.4316245317459106,1993-04-27
1.4170163869857788,1993-04-28
1.4170163869857788,1993-04-29
1.424321174621582,1993-04-30
1.4316245317459106,1993-05-03
1.438928484916687,1993-05-04
1.4316245317459106,1993-05-05
1.438928484916687,1993-05-06
1.4535375833511353,1993-05-07
1.482754111289978,1993-05-10
1.4681460857391357,1993-05-11
1.4754505157470703,1993-05-12
1.4900587797164917,1993-05-13
1.5046674013137817,1993-05-14
1.4973632097244263,1993-05-17
1.5046674013137817,1993-05-18
1.4973632097244263,1993-05-19
1.5192750692367554,1993-05-20
1.5265793800354004,1993-05-21
1.5411887168884277,1993-05-24
1.5046674013137817,1993-05-25
1.5046674013137817,1993-05-26
1.5046674013137817,1993-05-27
1.5119719505310059,1993-05-28
1.5119719505310059,1993-06-01
1.5265793800354004,1993-06-02
1.5192750692367554,1993-06-03
1.5046674013137817,1993-06-04
1.5046674013137817,1993-06-07
1.5119719505310059,1993-06-08
1.5046674013137817,1993-06-09
1.5046674013137817,1993-06-10
1.5046674013137817,1993-06-11
1.5192750692367554,1993-06-14
1.5338846445083618,1993-06-15
1.5557966232299805,1993-06-16
1.5484923124313354,1993-06-17
1.5192750692367554,1993-06-18
1.482754111289978,1993-06-21
1.4608426094055176,1993-06-22
1.4462337493896484,1993-06-23
1.4535375833511353,1993-06-24
1.4608426094055176,1993-06-25
1.4795931577682495,1993-06-28
1.4795931577682495,1993-06-29
1.494242548942566,1993-06-30
1.5235414505004883,1993-07-01
1.5015674829483032,1993-07-02
1.5162172317504883,1993-07-06
1.5381908416748047,1993-07-07
1.5162172317504883,1993-07-08
1.6114387512207031,1993-07-09
1.5894641876220703,1993-07-12
1.5821388959884644,1993-07-13
1.6114387512207031,1993-07-14
1.6114387512207031,1993-07-15
1.5967886447906494,1993-07-16
1.6114387512207031,1993-07-19
1.6114387512207031,1993-07-20
1.6114387512207031,1993-07-21
1.6260871887207031,1993-07-22
1.6334116458892822,1993-07-23
1.6407369375228882,1993-07-26
1.6334116458892822,1993-07-27
1.6187630891799927,1993-07-28
1.6480616331100464,1993-07-29
1.6260871887207031,1993-07-30
1.6334116458892822,1993-08-02
1.6334116458892822,1993-08-03
1.6480616331100464,1993-08-04
1.6407369375228882,1993-08-05
1.6187630891799927,1993-08-06
1.6187630891799927,1993-08-09
1.6187630891799927,1993-08-10
1.6187630891799927,1993-08-11
1.6114387512207031,1993-08-12
1.6334116458892822,1993-08-13
1.6480616331100464,1993-08-16
1.6480616331100464,1993-08-17
1.6334116458892822,1993-08-18
1.6260871887207031,1993-08-19
1.6407369375228882,1993-08-20
1.6407369375228882,1993-08-23
1.6773605346679688,1993-08-24
1.6773605346679688,1993-08-25
1.6846859455108643,1993-08-26
1.6846859455108643,1993-08-27
1.692010521888733,1993-08-30
1.6846859455108643,1993-08-31
1.6627105474472046,1993-09-01
1.6773605346679688,1993-09-02
1.6773605346679688,1993-09-03
1.670035481452942,1993-09-07
1.6187630891799927,1993-09-08
1.6260871887207031,1993-09-09
1.6846859455108643,1993-09-10
1.6773605346679688,1993-09-13
1.6334116458892822,1993-09-14
1.6553866863250732,1993-09-15
1.6553866863250732,1993-09-16
1.6627105474472046,1993-09-17
1.670035481452942,1993-09-20
1.6480616331100464,1993-09-21
1.6553866863250732,1993-09-22
1.6553866863250732,1993-09-23
1.692010521888733,1993-09-24
1.772581696510315,1993-09-27
1.7945560216903687,1993-09-28
1.8018810749053955,1993-09-29
1.8311787843704224,1993-09-30
1.9337252378463745,1993-10-01
1.8751277923583984,1993-10-04
1.8824528455734253,1993-10-05
1.919075846672058,1993-10-06
1.9483751058578491,1993-10-07
1.9410499334335327,1993-10-08
1.9483751058578491,1993-10-11
2.0279011726379395,1993-10-12
2.067664384841919,1993-10-13
2.1074259281158447,1993-10-14
2.3857662677764893,1993-10-15
2.5050551891326904,1993-10-18
2.4255290031433105,1993-10-19
2.3857662677764893,1993-10-20
2.306241273880005,1993-10-21
2.226715087890625,1993-10-22
2.1869537830352783,1993-10-25
2.1869537830352783,1993-10-26
2.2664780616760254,1993-10-27
2.2664780616760254,1993-10-28
2.3460042476654053,1993-10-29
2.306241273880005,1993-11-01
2.306241273880005,1993-11-02
2.147189140319824,1993-11-03
2.067664384841919,1993-11-04
2.1869537830352783,1993-11-05
2.1869537830352783,1993-11-08
2.1074259281158447,1993-11-09
2.226715087890625,1993-11-10
2.1869537830352783,1993-11-11
2.3460042476654053,1993-11-12
2.226715087890625,1993-11-15
2.3460042476654053,1993-11-16
2.2664780616760254,1993-11-17
2.226715087890625,1993-11-18
2.147189140319824,1993-11-19
2.1074259281158447,1993-11-22
2.067664384841919,1993-11-23
2.1869537830352783,1993-11-24
2.226715087890625,1993-11-26
2.1869537830352783,1993-11-29
2.2664780616760254,1993-11-30
2.3460042476654053,1993-12-01
2.4652907848358154,1993-12-02
2.7038686275482178,1993-12-03
2.8231568336486816,1993-12-06
2.982208251953125,1993-12-07
3.1014952659606934,1993-12-08
2.982208251953125,1993-12-09
3.0219712257385254,1993-12-10
2.9026827812194824,1993-12-13
2.743630886077881,1993-12-14
2.743630886077881,1993-12-15
2.8231568336486816,1993-12-16
2.7833938598632812,1993-12-17
2.743630886077881,1993-12-20
2.743630886077881,1993-12-21
2.743630886077881,1993-12-22
2.743630886077881,1993-12-23
2.7833938598632812,1993-12-27
2.9026827812194824,1993-12-28
2.942444086074829,1993-12-29
2.942444086074829,1993-12-30
2.9026827812194824,1993-12-31
2.8629188537597656,1994-01-03
2.982208251953125,1994-01-04
3.181021213531494,1994-01-05
3.141258716583252,1994-01-06
3.2605464458465576,1994-01-07
3.4991250038146973,1994-01-10
3.4593613147735596,1994-01-11
3.4991250038146973,1994-01-12
3.3400719165802,1994-01-13
3.4991250038146973,1994-01-14
3.6184122562408447,1994-01-17
3.5786497592926025,1994-01-18
3.658175230026245,1994-01-19
3.8172266483306885,1994-01-20
3.8172266483306885,1994-01-21
3.8569881916046143,1994-01-24
3.8569881916046143,1994-01-25
3.8172266483306885,1994-01-26
3.658175230026245,1994-01-27
3.8172266483306885,1994-01-28
3.9365150928497314,1994-01-31
3.9365150928497314,1994-02-01
3.976276159286499,1994-02-02
4.016039848327637,1994-02-03
3.8569881916046143,1994-02-04
4.095566749572754,1994-02-07
3.976276159286499,1994-02-08
4.055802345275879,1994-02-09
3.9365150928497314,1994-02-10
3.9365150928497314,1994-02-11
3.8967502117156982,1994-02-14
4.016039848327637,1994-02-15
4.294378280639648,1994-02-16
4.294378280639648,1994-02-17
4.175093173980713,1994-02-18
4.095566749572754,1994-02-22
4.095566749572754,1994-02-23
4.016039848327637,1994-02-24
3.8967502117156982,1994-02-25
3.8967502117156982,1994-02-28
3.658175230026245,1994-03-01
3.6979377269744873,1994-03-02
3.6184122562408447,1994-03-03
3.8172266483306885,1994-03-04
3.6979377269744873,1994-03-07
3.7377004623413086,1994-03-08
3.658175230026245,1994-03-09
3.538886308670044,1994-03-10
3.6184122562408447,1994-03-11
3.538886308670044,1994-03-14
3.6979377269744873,1994-03-15
3.6979377269744873,1994-03-16
3.6979377269744873,1994-03-17
3.5786497592926025,1994-03-18
3.4991250038146973,1994-03-21
3.5786497592926025,1994-03-22
3.538886308670044,1994-03-23
3.4593613147735596,1994-03-24
3.538886308670044,1994-03-25
3.4593613147735596,1994-03-28
3.3400719165802,1994-03-29
3.181021213531494,1994-03-30
3.181021213531494,1994-03-31
3.2207841873168945,1994-04-04
3.3400719165802,1994-04-05
3.2207841873168945,1994-04-06
2.982208251953125,1994-04-07
3.1014952659606934,1994-04-08
3.0219712257385254,1994-04-11
3.1014952659606934,1994-04-12
3.0219712257385254,1994-04-13
2.982208251953125,1994-04-14
3.061734199523926,1994-04-15
2.982208251953125,1994-04-18
2.942444086074829,1994-04-19
2.8231568336486816,1994-04-20
2.982208251953125,1994-04-21
3.0219712257385254,1994-04-22
3.0219712257385254,1994-04-25
2.9026827812194824,1994-04-26
3.0219712257385254,1994-04-28
3.061734199523926,1994-04-29
2.942444086074829,1994-05-02
3.0219712257385254,1994-05-03
2.982208251953125,1994-05-04
2.942444086074829,1994-05-05
2.942444086074829,1994-05-06
2.9026827812194824,1994-05-09
2.7833938598632812,1994-05-10
2.982208251953125,1994-05-11
3.1014952659606934,1994-05-12
3.2207841873168945,1994-05-13
3.181021213531494,1994-05-16
3.141258716583252,1994-05-17
3.379835605621338,1994-05-18
3.3003079891204834,1994-05-19
3.3400719165802,1994-05-20
3.2605464458465576,1994-05-23
3.2605464458465576,1994-05-24
3.2605464458465576,1994-05-25
3.2605464458465576,1994-05-26
3.2605464458465576,1994-05-27
3.2605464458465576,1994-05-31
3.2605464458465576,1994-06-01
3.2207841873168945,1994-06-02
3.2605464458465576,1994-06-03
3.2207841873168945,1994-06-06
3.2207841873168945,1994-06-07
3.2207841873168945,1994-06-08
3.181021213531494,1994-06-09
3.2207841873168945,1994-06-10
3.3003079891204834,1994-06-13
3.4195985794067383,1994-06-14
3.379835605621338,1994-06-15
3.538886308670044,1994-06-16
3.4991250038146973,1994-06-17
3.3400719165802,1994-06-20
3.3400719165802,1994-06-21
3.379835605621338,1994-06-22
3.2207841873168945,1994-06-23
3.061734199523926,1994-06-24
3.1014952659606934,1994-06-27
3.141258716583252,1994-06-28
3.181021213531494,1994-06-29
3.061734199523926,1994-06-30
3.2207841873168945,1994-07-01
3.141258716583252,1994-07-05
3.141258716583252,1994-07-06
3.2207841873168945,1994-07-07
3.2207841873168945,1994-07-08
3.141258716583252,1994-07-11
3.379835605621338,1994-07-12
3.3400719165802,1994-07-13
3.7377004623413086,1994-07-14
3.5786497592926025,1994-07-15
3.538886308670044,1994-07-18
3.538886308670044,1994-07-19
3.538886308670044,1994-07-20
3.4991250038146973,1994-07-21
3.4593613147735596,1994-07-22
3.4991250038146973,1994-07-25
3.4991250038146973,1994-07-26
3.4593613147735596,1994-07-27
3.4195985794067383,1994-07-28
3.6184122562408447,1994-07-29
3.5786497592926025,1994-08-01
3.538886308670044,1994-08-02
3.4991250038146973,1994-08-03
3.4593613147735596,1994-08-04
3.4195985794067383,1994-08-05
3.4195985794067383,1994-08-08
3.3400719165802,1994-08-09
3.379835605621338,1994-08-10
3.2605464458465576,1994-08-11
3.3400719165802,1994-08-12
3.2605464458465576,1994-08-15
3.3400719165802,1994-08-16
3.4195985794067383,1994-08-17
3.4195985794067383,1994-08-18
3.4195985794067383,1994-08-19
3.4195985794067383,1994-08-22
