DFS,Date
12.033119201660156,2008-03-28
12.32679557800293,2008-03-31
13.400006294250488,2008-04-01
13.203495025634766,2008-04-02
13.36221694946289,2008-04-03
12.95409107208252,2008-04-04
13.672088623046875,2008-04-07
13.88370418548584,2008-04-08
13.37732982635498,2008-04-09
13.452906608581543,2008-04-10
13.263965606689453,2008-04-11
12.87851619720459,2008-04-14
12.863394737243652,2008-04-15
13.56627082824707,2008-04-16
13.762778282165527,2008-04-17
13.966842651367188,2008-04-18
13.966842651367188,2008-04-21
13.649409294128418,2008-04-22
13.573831558227539,2008-04-23
13.83835220336914,2008-04-24
14.24648380279541,2008-04-25
14.29937744140625,2008-04-28
14.10287857055664,2008-04-29
13.762778282165527,2008-04-30
14.548791885375977,2008-05-01
14.133111000061035,2008-05-02
14.238917350769043,2008-05-05
14.533675193786621,2008-05-06
13.785449028015137,2008-05-07
13.59650993347168,2008-05-08
13.241286277770996,2008-05-09
13.59650993347168,2008-05-12
13.7325439453125,2008-05-13
13.936609268188477,2008-05-14
14.117995262145996,2008-05-15
13.913932800292969,2008-05-16
14.11043930053711,2008-05-19
13.528482437133789,2008-05-20
12.908746719360352,2008-05-21
12.969205856323242,2008-05-22
12.727359771728516,2008-05-23
12.961645126342773,2008-05-27
12.969205856323242,2008-05-28
13.037230491638184,2008-05-29
12.961645126342773,2008-05-30
12.319239616394043,2008-06-02
11.941349983215332,2008-06-03
12.04715633392334,2008-06-04
12.750030517578125,2008-06-05
11.865766525268555,2008-06-06
11.586127281188965,2008-06-09
11.487878799438477,2008-06-10
10.973949432373047,2008-06-11
11.563455581665039,2008-06-12
11.82797908782959,2008-06-13
12.190753936767578,2008-06-16
11.699493408203125,2008-06-17
11.525667190551758,2008-06-18
11.20068073272705,2008-06-19
10.890809059143066,2008-06-20
11.00417709350586,2008-06-23
11.366950988769531,2008-06-24
10.830345153808594,2008-06-25
9.938523292541504,2008-06-26
10.302962303161621,2008-06-27
9.999263763427734,2008-06-30
10.629437446594238,2008-07-01
10.44721794128418,2008-07-02
10.462407112121582,2008-07-03
10.18907356262207,2008-07-07
10.75850772857666,2008-07-08
10.553513526916504,2008-07-09
10.591473579406738,2008-07-10
10.644624710083008,2008-07-11
9.81704330444336,2008-07-14
10.196666717529297,2008-07-15
11.214056968688965,2008-07-16
12.269410133361816,2008-07-17
12.398477554321289,2008-07-18
11.532938957214355,2008-07-21
11.100172996520996,2008-07-22
11.63164234161377,2008-07-23
10.492775917053223,2008-07-24
10.667401313781738,2008-07-25
10.1359281539917,2008-07-28
11.092575073242188,2008-07-29
11.327945709228516,2008-07-30
11.12294864654541,2008-07-31
11.38109302520752,2008-08-01
11.016654014587402,2008-08-04
11.646825790405273,2008-08-05
11.434240341186523,2008-08-06
10.849618911743164,2008-08-07
11.36590576171875,2008-08-08
11.684788703918457,2008-08-11
10.887579917907715,2008-08-12
10.78128719329834,2008-08-13
11.107763290405273,2008-08-14
11.851825714111328,2008-08-15
11.44183349609375,2008-08-18
10.91795539855957,2008-08-19
11.077392578125,2008-08-20
11.548129081726074,2008-08-21
11.844229698181152,2008-08-22
11.502568244934082,2008-08-25
11.768305778503418,2008-08-26
11.821456909179688,2008-08-27
12.3453369140625,2008-08-28
12.489592552185059,2008-08-29
12.990692138671875,2008-09-02
12.907175064086914,2008-09-03
12.24663257598877,2008-09-04
12.466813087463379,2008-09-05
13.165315628051758,2008-09-08
12.459219932556152,2008-09-09
12.762921333312988,2008-09-10
12.967912673950195,2008-09-11
13.38550090789795,2008-09-12
12.003674507141113,2008-09-15
11.737936973571777,2008-09-16
10.743327140808105,2008-09-17
11.138134956359863,2008-09-18
12.147928237915039,2008-09-19
11.608866691589355,2008-09-22
11.768305778503418,2008-09-23
11.555718421936035,2008-09-24
11.252019882202148,2008-09-25
10.568700790405273,2008-09-26
10.294187545776367,2008-09-29
10.53819751739502,2008-09-30
10.507699012756348,2008-10-01
9.882417678833008,2008-10-02
8.441234588623047,2008-10-03
8.15909481048584,2008-10-06
7.427066326141357,2008-10-07
7.6176981925964355,2008-10-08
7.343188285827637,2008-10-09
7.297433376312256,2008-10-10
8.082842826843262,2008-10-13
8.96738052368164,2008-10-14
7.640576362609863,2008-10-15
7.861710548400879,2008-10-16
8.189597129821777,2008-10-17
8.997883796691895,2008-10-20
8.364980697631836,2008-10-21
7.846458435058594,2008-10-22
8.02184009552002,2008-10-23
7.732077598571777,2008-10-24
7.381312370300293,2008-10-27
8.883503913879395,2008-10-28
8.494608879089355,2008-10-29
8.601364135742188,2008-10-30
9.341020584106445,2008-10-31
9.1427640914917,2008-11-03
9.531654357910156,2008-11-04
9.203761100769043,2008-11-05
8.97500991821289,2008-11-06
9.020758628845215,2008-11-07
8.387857437133789,2008-11-10
7.663448333740234,2008-11-11
6.916165828704834,2008-11-12
7.30505895614624,2008-11-13
7.221184253692627,2008-11-14
6.8399176597595215,2008-11-17
6.146010875701904,2008-11-18
5.650363445281982,2008-11-19
5.086092472076416,2008-11-20
5.833373069763184,2008-11-21
7.427066326141357,2008-11-24
7.37368631362915,2008-11-25
7.78545618057251,2008-11-26
7.800707817077637,2008-11-28
7.16780424118042,2008-12-01
7.602446556091309,2008-12-02
7.930334568023682,2008-12-03
7.640576362609863,2008-12-04
8.296353340148926,2008-12-05
8.47935962677002,2008-12-08
7.892210006713867,2008-12-09
7.762578964233398,2008-12-10
6.946669578552246,2008-12-11
6.8399176597595215,2008-12-12
6.656907558441162,2008-12-15
6.908541679382324,2008-12-16
6.542527675628662,2008-12-17
7.0610551834106445,2008-12-18
7.1144280433654785,2008-12-19
6.672158241271973,2008-12-22
6.611153602600098,2008-12-23
6.534903049468994,2008-12-24
6.382397651672363,2008-12-26
6.534903049468994,2008-12-29
6.895819187164307,2008-12-30
7.318170547485352,2008-12-31
7.302812099456787,2009-01-02
7.487107276916504,2009-01-05
7.456393718719482,2009-01-06
6.857424259185791,2009-01-07
6.83438777923584,2009-01-08
6.688483715057373,2009-01-09
6.650088787078857,2009-01-12
6.611695289611816,2009-01-13
6.097195625305176,2009-01-14
5.843785762786865,2009-01-15
5.8361077308654785,2009-01-16
5.705560207366943,2009-01-20
6.097195625305176,2009-01-21
5.6748456954956055,2009-01-22
5.759313583374023,2009-01-23
5.690201759338379,2009-01-26
5.713240146636963,2009-01-27
6.074158191680908,2009-01-28
5.728600025177002,2009-01-29
5.49054479598999,2009-01-30
5.651806831359863,2009-02-02
5.544300079345703,2009-02-03
5.513585090637207,2009-02-04
5.482866287231445,2009-02-05
5.897538661956787,2009-02-06
6.112552165985107,2009-02-09
5.3830413818359375,2009-02-10
5.536621570587158,2009-02-11
5.482866287231445,2009-02-12
5.3830413818359375,2009-02-13
4.684243202209473,2009-02-17
4.837825298309326,2009-02-18
4.269571781158447,2009-02-19
4.4077959060668945,2009-02-20
4.277250289916992,2009-02-23
4.753355979919434,2009-02-24
4.607451915740967,2009-02-25
4.745676040649414,2009-02-26
4.400117874145508,2009-02-27
3.947049379348755,2009-03-02
4.054558753967285,2009-03-03
4.238856792449951,2009-03-04
3.7550740242004395,2009-03-05
3.801146984100342,2009-03-06
4.000802516937256,2009-03-09
4.653526782989502,2009-03-10
4.561376571655273,2009-03-11
5.083553314208984,2009-03-12
4.784071445465088,2009-03-13
4.799428939819336,2009-03-16
5.04516077041626,2009-03-17
5.559659957885742,2009-03-18
4.822467803955078,2009-03-19
4.231178283691406,2009-03-20
5.022123336791992,2009-03-23
4.63048791885376,2009-03-24
4.9683685302734375,2009-03-25
5.482866287231445,2009-03-26
5.2217793464660645,2009-03-27
4.451605319976807,2009-03-30
4.859796524047852,2009-03-31
4.983025074005127,2009-04-01
5.075445652008057,2009-04-02
5.198673248291016,2009-04-03
5.052341938018799,2009-04-06
4.929112911224365,2009-04-07
5.2602858543396,2009-04-08
6.307722091674805,2009-04-09
6.507969379425049,2009-04-13
5.830216884613037,2009-04-14
6.276917457580566,2009-04-15
6.438653945922852,2009-04-16
6.584986209869385,2009-04-17
5.768601894378662,2009-04-20
6.33853006362915,2009-04-21
6.184494495391846,2009-04-22
6.554182052612305,2009-04-23
7.000880241394043,2009-04-24
6.223005294799805,2009-04-27
6.415548801422119,2009-04-28
6.531074523925781,2009-04-29
6.261514186859131,2009-04-30
6.253810405731201,2009-05-01
6.91616153717041,2009-05-04
7.0162835121154785,2009-05-05
7.955892562866211,2009-05-06
7.979001045227051,2009-05-07
8.210054397583008,2009-05-08
7.455282688140869,2009-05-11
7.047091960906982,2009-05-12
6.577284336090088,2009-05-13
6.739020824432373,2009-05-14
6.6157941818237305,2009-05-15
7.1010050773620605,2009-05-18
6.800634860992432,2009-05-19
6.685111999511719,2009-05-20
6.6157941818237305,2009-05-21
6.438653945922852,2009-05-22
6.846846580505371,2009-05-26
6.638898849487305,2009-05-27
7.008581161499023,2009-05-28
7.362863063812256,2009-05-29
7.771052837371826,2009-06-01
7.424474716186523,2009-06-02
7.247339725494385,2009-06-03
7.270440578460693,2009-06-04
7.247339725494385,2009-06-05
7.070197582244873,2009-06-08
7.447579383850098,2009-06-09
7.501494407653809,2009-06-10
7.432178974151611,2009-06-11
7.1626176834106445,2009-06-12
7.301250457763672,2009-06-15
7.008581161499023,2009-06-16
6.86224889755249,2009-06-17
7.139512062072754,2009-06-18
7.1780219078063965,2009-06-19
7.170317649841309,2009-06-22
7.070197582244873,2009-06-23
7.416775703430176,2009-06-24
7.87117862701416,2009-06-25
7.624719619750977,2009-06-26
8.249824523925781,2009-06-29
7.925696849822998,2009-06-30
7.925696849822998,2009-07-01
7.825366497039795,2009-07-02
8.103198051452637,2009-07-06
7.231137752532959,2009-07-07
7.038205623626709,2009-07-08
7.385481357574463,2009-07-09
7.416355133056641,2009-07-10
7.825366497039795,2009-07-13
7.887109756469727,2009-07-14
8.373303413391113,2009-07-15
8.550800323486328,2009-07-16
8.427321434020996,2009-07-17
8.759166717529297,2009-07-20
8.666559219360352,2009-07-21
8.790040016174316,2009-07-22
8.998404502868652,2009-07-23
9.307098388671875,2009-07-24
9.283947944641113,2009-07-27
9.206774711608887,2009-07-28
9.006125450134277,2009-07-29
9.25307846069336,2009-07-30
9.168187141418457,2009-07-31
9.438295364379883,2009-08-03
9.569487571716309,2009-08-04
9.669816017150879,2009-08-05
9.70840072631836,2009-08-06
9.847309112548828,2009-08-07
9.569487571716309,2009-08-10
9.476879119873047,2009-08-11
9.646659851074219,2009-08-12
9.723835945129395,2009-08-13
9.6312255859375,2009-08-14
9.361119270324707,2009-08-17
9.615792274475098,2009-08-18
9.662096977233887,2009-08-19
10.125138282775879,2009-08-20
10.42611026763916,2009-08-21
10.588175773620605,2009-08-24
10.51099967956543,2009-08-25
10.811976432800293,2009-08-26
10.788824081420898,2009-08-27
10.981760025024414,2009-08-28
10.611329078674316,2009-08-31
10.078834533691406,2009-09-01
10.017093658447266,2009-09-02
10.526437759399414,2009-09-03
10.456978797912598,2009-09-04
10.611329078674316,2009-09-08
11.035778045654297,2009-09-09
11.166975975036621,2009-09-10
11.352190971374512,2009-09-11
11.59914493560791,2009-09-14
11.684036254882812,2009-09-15
11.822946548461914,2009-09-16
11.977294921875,2009-09-17
12.39402961730957,2009-09-18
12.370879173278809,2009-09-21
12.50978946685791,2009-09-22
12.301424980163574,2009-09-23
12.270553588867188,2009-09-24
11.853819847106934,2009-09-25
12.664137840270996,2009-09-28
12.339614868164062,2009-09-29
12.540508270263672,2009-09-30
12.362794876098633,2009-10-01
11.845101356506348,2009-10-02
12.45551586151123,2009-10-05
12.872757911682129,2009-10-06
13.050472259521484,2009-10-07
13.197280883789062,2009-10-08
12.517332077026367,2009-10-09
12.617780685424805,2009-10-12
12.532782554626465,2009-10-13
12.563690185546875,2009-10-14
12.440061569213867,2009-10-15
11.651935577392578,2009-10-16
12.069178581237793,2009-10-19
11.659661293029785,2009-10-20
11.489670753479004,2009-10-21
11.91464614868164,2009-10-22
11.613299369812012,2009-10-23
11.636478424072266,2009-10-26
11.489670753479004,2009-10-27
11.026065826416016,2009-10-28
11.551485061645508,2009-10-29
10.925619125366211,2009-10-30
11.002887725830078,2009-11-02
10.964254379272461,2009-11-03
10.778812408447266,2009-11-04
11.226961135864258,2009-11-05
11.226961135864258,2009-11-06
11.883737564086914,2009-11-09
11.899189949035645,2009-11-10
11.899189949035645,2009-11-11
11.899189949035645,2009-11-12
11.899189949035645,2009-11-13
12.447789192199707,2009-11-16
12.300981521606445,2009-11-17
12.355070114135742,2009-11-18
11.91464614868164,2009-11-19
11.86055850982666,2009-11-20
11.961002349853516,2009-11-23
11.852829933166504,2009-11-24
12.13099193572998,2009-11-25
11.690567970275879,2009-11-27
11.945547103881836,2009-11-30
11.937823295593262,2009-12-01
11.798744201660156,2009-12-02
11.45876407623291,2009-12-03
11.729202270507812,2009-12-04
11.906914710998535,2009-12-07
11.667387008666992,2009-12-08
11.930092811584473,2009-12-09
12.05372428894043,2009-12-10
12.463241577148438,2009-12-11
12.741405487060547,2009-12-14
12.370519638061523,2009-12-15
12.687317848205566,2009-12-16
11.52830696105957,2009-12-17
11.551485061645508,2009-12-18
11.358314514160156,2009-12-21
11.311959266662598,2009-12-22
11.342864036560059,2009-12-23
11.53603458404541,2009-12-24
11.451037406921387,2009-12-28
11.420090675354004,2009-12-29
11.458775520324707,2009-12-30
11.381401062011719,2009-12-31
11.304030418395996,2010-01-04
11.683155059814453,2010-01-05
11.605781555175781,2010-01-06
11.675416946411133,2010-01-07
11.628993034362793,2010-01-08
11.481986045837402,2010-01-11
11.536144256591797,2010-01-12
11.613517761230469,2010-01-13
11.58256721496582,2010-01-14
11.420090675354004,2010-01-15
11.497462272644043,2010-01-19
11.466512680053711,2010-01-20
11.010016441345215,2010-01-21
10.414255142211914,2010-01-22
10.429729461669922,2010-01-25
10.421993255615234,2010-01-26
10.692793846130371,2010-01-27
10.452940940856934,2010-01-28
10.584471702575684,2010-01-29
10.305936813354492,2010-02-01
10.677319526672363,2010-02-02
10.290462493896484,2010-02-03
9.98097038269043,2010-02-04
10.066081047058105,2010-02-05
9.872651100158691,2010-02-08
10.081555366516113,2010-02-09
9.996445655822754,2010-02-10
10.089292526245117,2010-02-11
10.081555366516113,2010-02-12
10.483888626098633,2010-02-16
10.468415260314941,2010-02-17
10.49162483215332,2010-02-18
10.576738357543945,2010-02-19
10.708268165588379,2010-02-22
10.421993255615234,2010-02-23
10.545785903930664,2010-02-24
10.414255142211914,2010-02-25
10.561257362365723,2010-02-26
10.530311584472656,2010-03-01
10.754693984985352,2010-03-02
10.661842346191406,2010-03-03
10.654109001159668,2010-03-04
10.963595390319824,2010-03-05
10.924909591674805,2010-03-08
11.17249870300293,2010-03-09
11.126075744628906,2010-03-10
11.543883323669434,2010-03-11
11.58256721496582,2010-03-12
11.760527610778809,2010-03-15
11.837897300720215,2010-03-16
11.791474342346191,2010-03-17
12.008119583129883,2010-03-18
11.791474342346191,2010-03-19
11.87658405303955,2010-03-22
11.915268898010254,2010-03-23
