VEON,Date
27.672794342041016,2002-12-12
27.672794342041016,2002-12-13
28.805654525756836,2002-12-16
29.315868377685547,2002-12-17
28.018707275390625,2002-12-18
28.20030975341797,2002-12-19
28.53757095336914,2002-12-20
28.710525512695312,2002-12-23
28.53757095336914,2002-12-24
28.554866790771484,2002-12-26
28.19166374206543,2002-12-27
27.32689094543457,2002-12-30
27.68144416809082,2002-12-31
28.451095581054688,2003-01-02
29.272632598876953,2003-01-03
30.353599548339844,2003-01-06
30.7168025970459,2003-01-07
30.6130313873291,2003-01-08
32.65390396118164,2003-01-09
30.803281784057617,2003-01-10
31.1578369140625,2003-01-13
31.425922393798828,2003-01-14
31.1578369140625,2003-01-15
30.785987854003906,2003-01-16
29.00455093383789,2003-01-17
27.586318969726562,2003-01-21
27.86305046081543,2003-01-22
27.87169647216797,2003-01-23
27.02421760559082,2003-01-24
27.240406036376953,2003-01-27
27.629562377929688,2003-01-28
27.49984359741211,2003-01-29
27.672794342041016,2003-01-30
27.551727294921875,2003-01-31
27.26634979248047,2003-02-03
27.80251121520996,2003-02-04
27.776567459106445,2003-02-05
27.759273529052734,2003-02-06
27.672794342041016,2003-02-07
27.551727294921875,2003-02-10
28.105180740356445,2003-02-11
29.108320236206055,2003-02-12
29.402341842651367,2003-02-13
29.549360275268555,2003-02-14
29.15156364440918,2003-02-18
29.16021156311035,2003-02-19
29.35910987854004,2003-02-20
30.587085723876953,2003-02-21
30.5006103515625,2003-02-24
30.967588424682617,2003-02-25
31.04541778564453,2003-02-26
31.642114639282227,2003-02-27
32.30799102783203,2003-02-28
33.241939544677734,2003-03-03
32.429054260253906,2003-03-04
32.74037170410156,2003-03-05
32.64525604248047,2003-03-06
32.39447021484375,2003-03-07
31.348087310791016,2003-03-10
30.6130313873291,2003-03-11
30.327655792236328,2003-03-12
31.82371711730957,2003-03-13
31.616172790527344,2003-03-14
32.472293853759766,2003-03-17
32.074501037597656,2003-03-18
32.41175842285156,2003-03-19
32.59336853027344,2003-03-20
34.054832458496094,2003-03-21
31.780485153198242,2003-03-24
32.212860107421875,2003-03-25
32.6884880065918,2003-03-26
29.575305938720703,2003-03-27
30.016332626342773,2003-03-28
29.83473777770996,2003-03-31
30.63897132873535,2003-04-01
30.483314514160156,2003-04-02
30.111467361450195,2003-04-03
30.673566818237305,2003-04-04
31.40862464904785,2003-04-07
31.858306884765625,2003-04-08
32.627952575683594,2003-04-09
31.564285278320312,2003-04-10
31.962080001831055,2003-04-11
32.77497100830078,2003-04-14
32.083152770996094,2003-04-15
32.429054260253906,2003-04-16
32.576080322265625,2003-04-17
33.20735549926758,2003-04-21
33.518672943115234,2003-04-22
33.05169677734375,2003-04-23
33.64838790893555,2003-04-24
34.080780029296875,2003-04-25
35.585487365722656,2003-04-28
35.10986328125,2003-04-29
34.46992874145508,2003-04-30
34.60828399658203,2003-05-01
35.23957824707031,2003-05-02
35.818973541259766,2003-05-05
35.092559814453125,2003-05-06
34.56505584716797,2003-05-07
33.98565673828125,2003-05-08
34.74665069580078,2003-05-09
36.234066009521484,2003-05-12
37.289093017578125,2003-05-13
37.08154296875,2003-05-14
37.496639251708984,2003-05-15
36.752933502197266,2003-05-16
35.888153076171875,2003-05-19
35.26552200317383,2003-05-20
34.642887115478516,2003-05-21
35.715206146240234,2003-05-22
37.18532180786133,2003-05-23
38.25763702392578,2003-05-27
37.79930877685547,2003-05-28
38.69868087768555,2003-05-29
38.91486358642578,2003-05-30
39.044578552246094,2003-06-02
38.05009841918945,2003-06-03
37.31504440307617,2003-06-04
37.66094970703125,2003-06-05
38.136573791503906,2003-06-06
36.73564147949219,2003-06-09
36.17353439331055,2003-06-10
37.28044509887695,2003-06-11
37.980918884277344,2003-06-12
37.989566802978516,2003-06-13
38.63814163208008,2003-06-16
39.18294906616211,2003-06-17
40.013126373291016,2003-06-18
39.17430114746094,2003-06-19
38.88027572631836,2003-06-20
37.427459716796875,2003-06-23
38.36140823364258,2003-06-24
39.67586898803711,2003-06-25
40.29850769042969,2003-06-26
40.428226470947266,2003-06-27
40.16014099121094,2003-06-30
39.7104606628418,2003-07-01
41.318939208984375,2003-07-02
40.82603073120117,2003-07-03
41.27571105957031,2003-07-07
42.3480224609375,2003-07-08
41.21516799926758,2003-07-09
39.95260238647461,2003-07-10
39.79693603515625,2003-07-11
40.29850769042969,2003-07-14
41.4227180480957,2003-07-15
38.75920486450195,2003-07-16
35.23957824707031,2003-07-17
36.68375015258789,2003-07-18
37.617706298828125,2003-07-21
38.136573791503906,2003-07-22
38.162513732910156,2003-07-23
38.98405838012695,2003-07-24
39.416439056396484,2003-07-25
39.49427032470703,2003-07-28
38.7246208190918,2003-07-29
37.8511962890625,2003-07-30
38.715972900390625,2003-07-31
39.00999450683594,2003-08-01
38.30952453613281,2003-08-04
39.54615020751953,2003-08-05
39.987186431884766,2003-08-06
40.151493072509766,2003-08-07
39.79693603515625,2003-08-08
40.64442443847656,2003-08-11
40.99897766113281,2003-08-12
41.206520080566406,2003-08-13
42.80636215209961,2003-08-14
43.02255630493164,2003-08-15
44.62239074707031,2003-08-18
44.518611907958984,2003-08-19
44.46672439575195,2003-08-20
45.737937927246094,2003-08-21
45.61686706542969,2003-08-22
45.82441329956055,2003-08-25
46.17898178100586,2003-08-26
47.51938247680664,2003-08-27
47.121585845947266,2003-08-28
46.62001419067383,2003-08-29
47.97771072387695,2003-09-02
49.32676315307617,2003-09-03
48.340911865234375,2003-09-04
47.85663986206055,2003-09-05
48.25443649291992,2003-09-08
47.13022994995117,2003-09-09
45.83306884765625,2003-09-10
47.63180160522461,2003-09-11
47.562625885009766,2003-09-12
49.05867385864258,2003-09-15
49.98399353027344,2003-09-16
49.20569610595703,2003-09-17
50.78822708129883,2003-09-18
51.00442886352539,2003-09-19
50.848758697509766,2003-09-22
52.40536117553711,2003-09-23
53.797637939453125,2003-09-24
52.99339294433594,2003-09-25
52.84638977050781,2003-09-26
54.705665588378906,2003-09-29
52.63020324707031,2003-09-30
54.38569259643555,2003-10-01
55.9509391784668,2003-10-02
57.395103454589844,2003-10-03
59.23707962036133,2003-10-06
59.496498107910156,2003-10-07
58.97765350341797,2003-10-08
57.93991470336914,2003-10-09
57.888038635253906,2003-10-10
58.97765350341797,2003-10-13
59.75593566894531,2003-10-14
59.75593566894531,2003-10-15
60.37859344482422,2003-10-16
59.36680221557617,2003-10-17
58.31177520751953,2003-10-20
57.213504791259766,2003-10-21
54.264617919921875,2003-10-22
55.38882064819336,2003-10-23
57.55076599121094,2003-10-24
56.85895538330078,2003-10-27
58.804683685302734,2003-10-28
56.314144134521484,2003-10-29
53.71982192993164,2003-10-30
56.296852111816406,2003-10-31
57.76696014404297,2003-11-03
56.81572341918945,2003-11-04
55.82122802734375,2003-11-05
57.24810791015625,2003-11-06
57.08378601074219,2003-11-07
58.84793472290039,2003-11-10
57.10973358154297,2003-11-11
56.85895538330078,2003-11-12
57.931270599365234,2003-11-13
56.30548095703125,2003-11-14
54.99968719482422,2003-11-17
52.88962936401367,2003-11-18
50.89200973510742,2003-11-19
53.84088134765625,2003-11-20
53.31336975097656,2003-11-21
56.64276123046875,2003-11-24
57.41240692138672,2003-11-25
58.55391311645508,2003-11-26
60.08456802368164,2003-11-28
60.58612823486328,2003-12-01
60.1796760559082,2003-12-02
59.531105041503906,2003-12-03
58.73551940917969,2003-12-04
58.839290618896484,2003-12-05
59.23707962036133,2003-12-08
59.36680221557617,2003-12-09
56.971370697021484,2003-12-10
57.59400939941406,2003-12-11
56.0114631652832,2003-12-12
55.9509391784668,2003-12-15
54.65378189086914,2003-12-16
56.296852111816406,2003-12-17
56.64276123046875,2003-12-18
56.902191162109375,2003-12-19
57.507537841796875,2003-12-22
58.112876892089844,2003-12-23
58.199344635009766,2003-12-24
58.50201416015625,2003-12-26
58.545265197753906,2003-12-29
59.84242630004883,2003-12-30
63.560970306396484,2003-12-31
64.12305450439453,2004-01-02
68.31722259521484,2004-01-05
66.87303161621094,2004-01-06
67.27082061767578,2004-01-07
67.66863250732422,2004-01-08
67.56484985351562,2004-01-09
67.6340560913086,2004-01-12
65.67964935302734,2004-01-13
61.399017333984375,2004-01-14
60.92340087890625,2004-01-15
61.50279998779297,2004-01-16
63.95875549316406,2004-01-20
65.20402526855469,2004-01-21
65.68830108642578,2004-01-22
67.46109771728516,2004-01-23
66.76063537597656,2004-01-26
67.42649841308594,2004-01-27
66.41471099853516,2004-01-28
65.5931625366211,2004-01-29
65.19538879394531,2004-01-30
65.24726867675781,2004-02-02
66.52713775634766,2004-02-03
62.43674087524414,2004-02-04
61.840049743652344,2004-02-05
62.929664611816406,2004-02-06
63.21504592895508,2004-02-09
62.24649429321289,2004-02-10
63.128570556640625,2004-02-11
64.85810852050781,2004-02-12
65.30780792236328,2004-02-13
70.52239227294922,2004-02-17
71.99251556396484,2004-02-18
71.59471893310547,2004-02-19
70.9288330078125,2004-02-20
70.09000396728516,2004-02-23
71.0844955444336,2004-02-24
71.0844955444336,2004-02-25
72.10491943359375,2004-02-26
73.41075897216797,2004-02-27
76.68824005126953,2004-03-01
75.06246185302734,2004-03-02
74.99327850341797,2004-03-03
76.87848663330078,2004-03-04
78.3226547241211,2004-03-05
79.27391815185547,2004-03-08
81.54827117919922,2004-03-09
78.69451904296875,2004-03-10
76.59310150146484,2004-03-11
76.44609069824219,2004-03-12
73.53181457519531,2004-03-15
76.39421844482422,2004-03-16
78.44371795654297,2004-03-17
78.26211547851562,2004-03-18
79.94844055175781,2004-03-19
76.8093032836914,2004-03-22
76.61040496826172,2004-03-23
76.4720458984375,2004-03-24
85.16302490234375,2004-03-25
83.96965026855469,2004-03-26
84.96411895751953,2004-03-29
86.17479705810547,2004-03-30
89.92794799804688,2004-03-31
89.07180786132812,2004-04-01
89.76364135742188,2004-04-02
90.49868774414062,2004-04-05
89.72039031982422,2004-04-06
90.81002044677734,2004-04-07
92.49629974365234,2004-04-08
94.08753204345703,2004-04-12
89.63391876220703,2004-04-13
88.63078308105469,2004-04-14
89.46096801757812,2004-04-15
87.56710815429688,2004-04-16
92.32337188720703,2004-04-19
89.93661499023438,2004-04-20
84.74794006347656,2004-04-21
85.83757019042969,2004-04-22
86.95311737060547,2004-04-23
84.92089080810547,2004-04-26
84.43663787841797,2004-04-27
80.98615264892578,2004-04-28
78.08052062988281,2004-04-29
77.62220001220703,2004-04-30
74.13716125488281,2004-05-03
84.29825592041016,2004-05-04
82.21414184570312,2004-05-05
79.23932647705078,2004-05-06
75.04515838623047,2004-05-07
75.01922607421875,2004-05-10
76.9649658203125,2004-05-11
77.06875610351562,2004-05-12
80.27703857421875,2004-05-13
79.08365631103516,2004-05-14
77.30223083496094,2004-05-17
80.00032043457031,2004-05-18
81.49639129638672,2004-05-19
80.40676879882812,2004-05-20
82.30928802490234,2004-05-21
85.32733154296875,2004-05-24
86.17479705810547,2004-05-25
86.22671508789062,2004-05-26
83.00975799560547,2004-05-27
79.77548217773438,2004-05-28
80.42406463623047,2004-06-01
81.11588287353516,2004-06-02
78.95394897460938,2004-06-03
79.62847137451172,2004-06-04
83.25189208984375,2004-06-07
83.4507827758789,2004-06-08
80.03492736816406,2004-06-09
80.42406463623047,2004-06-10
78.16698455810547,2004-06-14
78.36589813232422,2004-06-15
77.7951431274414,2004-06-16
82.8454360961914,2004-06-17
83.36428833007812,2004-06-18
83.88316345214844,2004-06-21
82.68114471435547,2004-06-22
82.49952697753906,2004-06-23
82.12767791748047,2004-06-24
82.2400894165039,2004-06-25
82.32658386230469,2004-06-28
82.17091369628906,2004-06-29
83.40753173828125,2004-06-30
79.26526641845703,2004-07-01
79.4814682006836,2004-07-02
78.04593658447266,2004-07-06
77.18115997314453,2004-07-07
76.1001968383789,2004-07-08
75.36514282226562,2004-07-09
73.86905670166016,2004-07-12
76.35962677001953,2004-07-13
76.1001968383789,2004-07-14
78.27078247070312,2004-07-15
77.85567474365234,2004-07-16
76.87848663330078,2004-07-19
75.89265441894531,2004-07-20
73.48857879638672,2004-07-21
70.82506561279297,2004-07-22
72.27789306640625,2004-07-23
72.90050506591797,2004-07-26
74.63008880615234,2004-07-27
75.27865600585938,2004-07-28
74.82032775878906,2004-07-29
75.62456512451172,2004-07-30
77.26763916015625,2004-08-02
74.76844024658203,2004-08-03
75.76292419433594,2004-08-04
73.0821304321289,2004-08-05
74.07661437988281,2004-08-06
72.81404876708984,2004-08-09
73.50586700439453,2004-08-10
71.99251556396484,2004-08-11
73.07347869873047,2004-08-12
73.1253662109375,2004-08-13
77.18115997314453,2004-08-16
81.11588287353516,2004-08-17
80.25110626220703,2004-08-18
81.82499694824219,2004-08-19
82.71573638916016,2004-08-20
82.8713607788086,2004-08-23
83.72750854492188,2004-08-24
84.03016662597656,2004-08-25
82.33522033691406,2004-08-26
82.54277038574219,2004-08-27
82.71573638916016,2004-08-30
84.83441162109375,2004-08-31
87.86111450195312,2004-09-01
87.1520004272461,2004-09-02
89.60797119140625,2004-09-03
91.49317932128906,2004-09-07
90.3603286743164,2004-09-08
90.16142272949219,2004-09-09
90.15277099609375,2004-09-10
94.05294036865234,2004-09-13
92.3147201538086,2004-09-14
90.8446044921875,2004-09-15
89.08911895751953,2004-09-16
88.72589874267578,2004-09-17
88.42324829101562,2004-09-20
89.93661499023438,2004-09-21
88.85562896728516,2004-09-22
89.67715454101562,2004-09-23
90.14412689208984,2004-09-24
89.4696044921875,2004-09-27
90.85323333740234,2004-09-28
91.53641510009766,2004-09-29
94.08753204345703,2004-09-30
99.22428131103516,2004-10-01
99.49234008789062,2004-10-04
97.97900390625,2004-10-05
98.19519805908203,2004-10-06
98.06549072265625,2004-10-07
99.23292541503906,2004-10-08
99.66529846191406,2004-10-11
96.65591430664062,2004-10-12
94.41609191894531,2004-10-13
92.74710083007812,2004-10-14
94.25179290771484,2004-10-15
94.99553680419922,2004-10-18
93.9145736694336,2004-10-19
91.8823471069336,2004-10-20
94.346923828125,2004-10-21
94.95230102539062,2004-10-22
91.72667694091797,2004-10-25
94.0183334350586,2004-10-26
98.76593780517578,2004-10-27
96.42240142822266,2004-10-28
98.58432006835938,2004-10-29
98.73998260498047,2004-11-01
101.07490539550781,2004-11-02
100.74628448486328,2004-11-03
102.34611511230469,2004-11-04
101.96561431884766,2004-11-05
104.90583801269531,2004-11-08
105.06150817871094,2004-11-09
102.6487808227539,2004-11-10
102.0434341430664,2004-11-11
102.908203125,2004-11-12
104.85394287109375,2004-11-15
102.8217544555664,2004-11-16
102.72663879394531,2004-11-17
109.6102066040039,2004-11-18
105.8051986694336,2004-11-19
106.3673095703125,2004-11-22
103.48761749267578,2004-11-23
104.05838775634766,2004-11-24
101.7494125366211,2004-11-26
99.9593276977539,2004-11-29
101.02301025390625,2004-11-30
99.54424285888672,2004-12-01
102.2423324584961,2004-12-02
100.71167755126953,2004-12-03
105.87438201904297,2004-12-06
99.8296127319336,2004-12-07
78.08915710449219,2004-12-08
70.30621337890625,2004-12-09
78.89342498779297,2004-12-10
79.25662231445312,2004-12-13
77.85567474365234,2004-12-14
79.87924194335938,2004-12-15
81.48773193359375,2004-12-16
76.22125244140625,2004-12-17
76.22125244140625,2004-12-20
79.51605987548828,2004-12-21
80.94293212890625,2004-12-22
81.7471694946289,2004-12-23
82.49952697753906,2004-12-27
81.72124481201172,2004-12-28
87.6103515625,2004-12-29
92.82494354248047,2004-12-30
93.75890350341797,2004-12-31
90.23062133789062,2005-01-03
86.70233917236328,2005-01-04
87.5065689086914,2005-01-05
86.0278091430664,2005-01-06
84.62686920166016,2005-01-07
87.09149169921875,2005-01-10
85.09383392333984,2005-01-11
86.10563659667969,2005-01-12
86.20940399169922,2005-01-13
91.32023620605469,2005-01-14
88.23299407958984,2005-01-18
88.25891876220703,2005-01-19
86.83204650878906,2005-01-20
86.57261657714844,2005-01-21
86.28724670410156,2005-01-24
86.20940399169922,2005-01-25
87.19525146484375,2005-01-26
90.5159683227539,2005-01-27
93.24002838134766,2005-01-28
93.9145736694336,2005-01-31
96.56077575683594,2005-02-01
96.35321807861328,2005-02-02
93.75890350341797,2005-02-03
98.48056030273438,2005-02-04
96.14569091796875,2005-02-07
98.27303314208984,2005-02-08
96.89803314208984,2005-02-09
96.19755554199219,2005-02-10
96.45699310302734,2005-02-11
97.78007507324219,2005-02-14
97.23529052734375,2005-02-15
95.52303314208984,2005-02-16
94.95230102539062,2005-02-17
95.78247833251953,2005-02-18
94.19993591308594,2005-02-22
94.900390625,2005-02-23
100.32251739501953,2005-02-24
102.99467468261719,2005-02-25
104.03242492675781,2005-02-28
101.95694732666016,2005-03-01
100.42631530761719,2005-03-02
100.1668930053711,2005-03-03
101.07490539550781,2005-03-04
101.1526870727539,2005-03-07
100.73764038085938,2005-03-08
100.94517517089844,2005-03-09
99.5701675415039,2005-03-10
100.68575286865234,2005-03-11
97.23529052734375,2005-03-14
95.15980529785156,2005-03-15
92.43579864501953,2005-03-16
93.08438873291016,2005-03-17
93.00651550292969,2005-03-18
91.13861083984375,2005-03-21
91.68343353271484,2005-03-22
89.50420379638672,2005-03-23
91.76127624511719,2005-03-24
91.63156127929688,2005-03-28
90.07496643066406,2005-03-29
88.9074935913086,2005-03-30
89.29666137695312,2005-03-31
88.98535919189453,2005-04-01
89.34851837158203,2005-04-04
90.8013687133789,2005-04-05
93.57728576660156,2005-04-06
95.88624572753906,2005-04-07
97.05367279052734,2005-04-08
94.51123046875,2005-04-11
93.86265563964844,2005-04-12
91.86503601074219,2005-04-13
92.30607604980469,2005-04-14
90.28247833251953,2005-04-15
88.80374908447266,2005-04-18
91.60558319091797,2005-04-19
89.01126098632812,2005-04-20
92.61737823486328,2005-04-21
90.38627624511719,2005-04-22
91.449951171875,2005-04-25
91.34618377685547,2005-04-26
89.58202362060547,2005-04-27
84.96411895751953,2005-04-28
84.88630676269531,2005-04-29
84.57498931884766,2005-05-02
84.70470428466797,2005-05-03
87.03960418701172,2005-05-04
88.20703125,2005-05-05
88.2848892211914,2005-05-06
88.85562896728516,2005-05-09
86.728271484375,2005-05-10
85.0419692993164,2005-05-11
85.30139923095703,2005-05-12
86.41696166992188,2005-05-13
85.61272430419922,2005-05-16
87.63627624511719,2005-05-17
89.34851837158203,2005-05-18
93.00651550292969,2005-05-19
93.49945831298828,2005-05-20
93.75890350341797,2005-05-23
94.32965087890625,2005-05-24
89.78958129882812,2005-05-25
92.61737823486328,2005-05-26
93.18814086914062,2005-05-27
96.09378814697266,2005-05-31
92.20230865478516,2005-06-01
89.76364135742188,2005-06-02
89.08911895751953,2005-06-03
87.55845642089844,2005-06-06
87.58438873291016,2005-06-07
87.013671875,2005-06-08
86.1834716796875,2005-06-09
86.23534393310547,2005-06-10
85.92402648925781,2005-06-13
86.83204650878906,2005-06-14
86.4947738647461,2005-06-15
85.22354888916016,2005-06-16
86.52072143554688,2005-06-17
86.80610656738281,2005-06-20
86.78015899658203,2005-06-21
87.76599884033203,2005-06-22
87.63627624511719,2005-06-23
86.1834716796875,2005-06-24
85.87214660644531,2005-06-27
87.03960418701172,2005-06-28
86.70233917236328,2005-06-29
88.2848892211914,2005-06-30
90.59382629394531,2005-07-01
93.421630859375,2005-07-05
96.66455841064453,2005-07-06
96.24942779541016,2005-07-07
99.23292541503906,2005-07-08
98.27303314208984,2005-07-11
97.02774810791016,2005-07-12
97.44281768798828,2005-07-13
96.4310531616211,2005-07-14
96.1197280883789,2005-07-15
94.43341827392578,2005-07-18
94.82255554199219,2005-07-19
95.73057556152344,2005-07-20
97.83198547363281,2005-07-21
100.42631530761719,2005-07-22
99.31075286865234,2005-07-25
97.78007507324219,2005-07-26
99.10322570800781,2005-07-27
101.17864990234375,2005-07-28
99.5701675415039,2005-07-29
99.10322570800781,2005-08-01
100.55603790283203,2005-08-02
99.64802551269531,2005-08-03
100.37440490722656,2005-08-04
100.21878814697266,2005-08-05
99.20697021484375,2005-08-08
99.23292541503906,2005-08-09
102.47581481933594,2005-08-10
102.11262512207031,2005-08-11
100.76355743408203,2005-08-12
99.07726287841797,2005-08-15
99.77774047851562,2005-08-16
100.42631530761719,2005-08-17
103.17630767822266,2005-08-18
103.79891967773438,2005-08-19
104.55127716064453,2005-08-22
104.81072235107422,2005-08-23
104.16211700439453,2005-08-24
107.5347671508789,2005-08-25
107.92390441894531,2005-08-26
108.05362701416016,2005-08-29
107.66445922851562,2005-08-30
106.96400451660156,2005-08-31
107.27532196044922,2005-09-01
111.73757934570312,2005-09-02
111.65972900390625,2005-09-06
114.74697875976562,2005-09-07
116.01820373535156,2005-09-08
114.77293395996094,2005-09-09
115.31774139404297,2005-09-12
112.69744110107422,2005-09-13
113.86492156982422,2005-09-14
114.02055358886719,2005-09-15
113.76114654541016,2005-09-16
114.17622375488281,2005-09-19
113.06067657470703,2005-09-20
113.65735626220703,2005-09-21
114.02055358886719,2005-09-22
113.3719711303711,2005-09-23
114.74697875976562,2005-09-26
118.56063079833984,2005-09-27
117.57477569580078,2005-09-28
116.74461364746094,2005-09-29
115.29180145263672,2005-09-30
114.30595397949219,2005-10-03
113.57954406738281,2005-10-04
111.40031433105469,2005-10-05
106.3673095703125,2005-10-06
107.06778717041016,2005-10-07
107.09371948242188,2005-10-10
107.06778717041016,2005-10-11
104.23997497558594,2005-10-12
102.55363464355469,2005-10-13
100.3484878540039,2005-10-14
102.2423324584961,2005-10-17
101.1526870727539,2005-10-18
102.60555267333984,2005-10-19
99.10322570800781,2005-10-20
100.8154525756836,2005-10-21
102.57962036132812,2005-10-24
100.63383483886719,2005-10-25
102.21640014648438,2005-10-26
99.8296127319336,2005-10-27
103.1243896484375,2005-10-28
103.77297973632812,2005-10-31
104.39561462402344,2005-11-01
106.05597686767578,2005-11-02
109.48051452636719,2005-11-03
109.7139892578125,2005-11-04
109.37672424316406,2005-11-07
109.73994445800781,2005-11-08
109.6102066040039,2005-11-09
109.45454406738281,2005-11-10
109.22108459472656,2005-11-11
109.6102066040039,2005-11-14
108.44278717041016,2005-11-15
112.54180908203125,2005-11-16
114.33190155029297,2005-11-17
114.74697875976562,2005-11-18
117.10782623291016,2005-11-21
114.77293395996094,2005-11-22
112.85310363769531,2005-11-23
116.74461364746094,2005-11-25
116.77054595947266,2005-11-28
117.8861083984375,2005-11-29
117.60071563720703,2005-11-30
119.20922088623047,2005-12-01
119.96159362792969,2005-12-02
120.63609313964844,2005-12-05
121.49223327636719,2005-12-06
117.98990631103516,2005-12-07
117.47103881835938,2005-12-08
116.77054595947266,2005-12-09
112.98283386230469,2005-12-12
112.67152404785156,2005-12-13
111.84132385253906,2005-12-14
111.42623901367188,2005-12-15
110.51824951171875,2005-12-16
111.68566131591797,2005-12-19
111.68566131591797,2005-12-20
112.43804168701172,2005-12-21
114.51350402832031,2005-12-22
114.56536865234375,2005-12-23
113.6314468383789,2005-12-27
114.61724853515625,2005-12-28
116.43328094482422,2005-12-29
114.74697875976562,2005-12-30
118.87195587158203,2006-01-03
120.84361267089844,2006-01-04
122.3224105834961,2006-01-05
122.65966033935547,2006-01-06
122.50399780273438,2006-01-09
121.15494537353516,2006-01-10
124.91673278808594,2006-01-11
125.98041534423828,2006-01-12
128.21153259277344,2006-01-13
125.04644775390625,2006-01-17
122.3224105834961,2006-01-18
127.1478500366211,2006-01-19
125.798828125,2006-01-20
126.31767272949219,2006-01-23
126.8365249633789,2006-01-24
124.60542297363281,2006-01-25
123.10072326660156,2006-01-26
121.46626281738281,2006-01-27
119.33895111083984,2006-01-30
121.41439819335938,2006-01-31
122.11486053466797,2006-02-01
122.84127807617188,2006-02-02
120.16913604736328,2006-02-03
120.53233337402344,2006-02-06
119.10545349121094,2006-02-07
118.01582336425781,2006-02-08
116.38140106201172,2006-02-09
116.070068359375,2006-02-10
115.18801879882812,2006-02-13
114.40973663330078,2006-02-14
117.65265655517578,2006-02-15
119.23516082763672,2006-02-16
118.24931335449219,2006-02-17
116.74461364746094,2006-02-21
116.61489868164062,2006-02-22
117.13377380371094,2006-02-23
117.18565368652344,2006-02-24
117.26347351074219,2006-02-27
114.15028381347656,2006-02-28
115.88847351074219,2006-03-01
116.6408462524414,2006-03-02
114.876708984375,2006-03-03
115.42151641845703,2006-03-06
113.81304168701172,2006-03-07
111.4781494140625,2006-03-08
110.15501403808594,2006-03-09
108.44278717041016,2006-03-10
109.48051452636719,2006-03-13
110.33661651611328,2006-03-14
109.35079956054688,2006-03-15
109.4286117553711,2006-03-16
111.29652404785156,2006-03-17
117.75639343261719,2006-03-20
116.77054595947266,2006-03-21
117.98990631103516,2006-03-22
119.18327331542969,2006-03-23
117.70452880859375,2006-03-24
115.680908203125,2006-03-27
111.68566131591797,2006-03-28
111.42623901367188,2006-03-29
111.24464416503906,2006-03-30
111.5819091796875,2006-03-31
112.17859649658203,2006-04-03
111.63380432128906,2006-04-04
111.55594635009766,2006-04-05
112.41206359863281,2006-04-06
114.82481384277344,2006-04-07
115.680908203125,2006-04-10
114.74697875976562,2006-04-11
116.48517608642578,2006-04-12
117.05593872070312,2006-04-13
116.77054595947266,2006-04-17
118.30122375488281,2006-04-18
120.8696060180664,2006-04-19
122.16675567626953,2006-04-20
121.33658599853516,2006-04-21
121.80352783203125,2006-04-24
121.62191772460938,2006-04-25
121.41439819335938,2006-04-26
119.65026092529297,2006-04-27
120.76580810546875,2006-04-28
121.10305786132812,2006-05-01
120.8696060180664,2006-05-02
119.33895111083984,2006-05-03
124.2422103881836,2006-05-04
128.57473754882812,2006-05-05
131.03933715820312,2006-05-08
132.0770721435547,2006-05-09
129.27516174316406,2006-05-10
127.9261474609375,2006-05-11
125.82473754882812,2006-05-12
121.2846908569336,2006-05-15
121.0252456665039,2006-05-16
115.31774139404297,2006-05-17
112.0748291015625,2006-05-18
110.8814468383789,2006-05-19
100.11499786376953,2006-05-22
103.20222473144531,2006-05-23
100.37440490722656,2006-05-24
106.05597686767578,2006-05-25
110.9333267211914,2006-05-26
107.04183959960938,2006-05-30
108.59843444824219,2006-05-31
113.65735626220703,2006-06-01
124.52759552001953,2006-06-02
122.91911315917969,2006-06-05
118.37904357910156,2006-06-06
117.52289581298828,2006-06-07
113.78704071044922,2006-06-08
113.13849639892578,2006-06-09
108.96162414550781,2006-06-12
104.42156219482422,2006-06-13
108.67625427246094,2006-06-14
113.06067657470703,2006-06-15
109.7139892578125,2006-06-16
107.04183959960938,2006-06-19
106.96400451660156,2006-06-20
109.8177490234375,2006-06-21
108.18334197998047,2006-06-22
109.22108459472656,2006-06-23
109.7139892578125,2006-06-26
112.23049926757812,2006-06-27
113.26822662353516,2006-06-28
118.01582336425781,2006-06-29
118.87195587158203,2006-06-30
120.61014556884766,2006-07-03
118.69036102294922,2006-07-05
120.22099304199219,2006-07-06
118.43090057373047,2006-07-07
118.74226379394531,2006-07-10
118.84602355957031,2006-07-11
117.78235626220703,2006-07-12
116.38140106201172,2006-07-13
115.08423614501953,2006-07-14
114.098388671875,2006-07-17
114.07245635986328,2006-07-18
116.04412841796875,2006-07-19
114.04651641845703,2006-07-20
114.17622375488281,2006-07-21
118.84602355957031,2006-07-24
119.75401306152344,2006-07-25
120.29884338378906,2006-07-26
122.4521255493164,2006-07-27
126.00634765625,2006-07-28
125.04644775390625,2006-07-31
123.98278045654297,2006-08-01
127.51107788085938,2006-08-02
127.74452209472656,2006-08-03
129.1714324951172,2006-08-04
128.41903686523438,2006-08-07
126.73272705078125,2006-08-08
130.39077758789062,2006-08-09
131.27284240722656,2006-08-10
131.92141723632812,2006-08-11
128.36720275878906,2006-08-14
128.5487823486328,2006-08-15
129.71621704101562,2006-08-16
127.01812744140625,2006-08-17
125.53936767578125,2006-08-18
130.624267578125,2006-08-21
130.85775756835938,2006-08-22
130.7539520263672,2006-08-23
130.41668701171875,2006-08-24
130.3648223876953,2006-08-25
132.6477813720703,2006-08-28
