VRSN,Date
33.67253112792969,2011-03-29
33.6817741394043,2011-03-30
33.459999084472656,2011-03-31
33.709495544433594,2011-04-01
34.005191802978516,2011-04-04
34.1715202331543,2011-04-05
34.16228103637695,2011-04-06
34.1160774230957,2011-04-07
33.663291931152344,2011-04-08
33.34911346435547,2011-04-11
34.051395416259766,2011-04-12
34.54114532470703,2011-04-13
34.1160774230957,2011-04-14
33.94974899291992,2011-04-15
33.801902770996094,2011-04-18
33.709495544433594,2011-04-19
34.467220306396484,2011-04-20
34.467220306396484,2011-04-21
34.32861328125,2011-04-25
34.21772384643555,2011-04-26
34.36557388305664,2011-04-27
34.41177749633789,2011-04-28
34.1715202331543,2011-04-29
34.31937026977539,2011-05-02
33.78342056274414,2011-05-03
33.459999084472656,2011-05-04
34.63999938964844,2011-05-05
35.56999969482422,2011-05-06
35.599998474121094,2011-05-09
35.779998779296875,2011-05-10
35.560001373291016,2011-05-11
36.68000030517578,2011-05-12
36.529998779296875,2011-05-13
35.70000076293945,2011-05-16
35.79999923706055,2011-05-17
37.290000915527344,2011-05-18
37.2599983215332,2011-05-19
37.27000045776367,2011-05-20
36.68000030517578,2011-05-23
36.27000045776367,2011-05-24
36.220001220703125,2011-05-25
36.34000015258789,2011-05-26
35.369998931884766,2011-05-27
35.02000045776367,2011-05-31
34.52000045776367,2011-06-01
35.04999923706055,2011-06-02
34.90999984741211,2011-06-03
34.290000915527344,2011-06-06
34.209999084472656,2011-06-07
34.119998931884766,2011-06-08
34.02000045776367,2011-06-09
33.70000076293945,2011-06-10
33.27000045776367,2011-06-13
33.459999084472656,2011-06-14
32.97999954223633,2011-06-15
32.77000045776367,2011-06-16
32.720001220703125,2011-06-17
32.599998474121094,2011-06-20
33.27000045776367,2011-06-21
33.130001068115234,2011-06-22
33.06999969482422,2011-06-23
32.7400016784668,2011-06-24
32.75,2011-06-27
32.7400016784668,2011-06-28
33.56999969482422,2011-06-29
33.459999084472656,2011-06-30
33.880001068115234,2011-07-01
34.2400016784668,2011-07-05
34.45000076293945,2011-07-06
34.619998931884766,2011-07-07
34.41999816894531,2011-07-08
33.81999969482422,2011-07-11
33.560001373291016,2011-07-12
33.400001525878906,2011-07-13
32.790000915527344,2011-07-14
33.65999984741211,2011-07-15
33.2400016784668,2011-07-18
33.720001220703125,2011-07-19
33.31999969482422,2011-07-20
33.16999816894531,2011-07-21
33.77000045776367,2011-07-22
33.689998626708984,2011-07-25
33.779998779296875,2011-07-26
32.709999084472656,2011-07-27
32.029998779296875,2011-07-28
31.209999084472656,2011-07-29
30.649999618530273,2011-08-01
29.989999771118164,2011-08-02
30.40999984741211,2011-08-03
29.270000457763672,2011-08-04
28.93000030517578,2011-08-05
27.969999313354492,2011-08-08
29.260000228881836,2011-08-09
28.100000381469727,2011-08-10
30.010000228881836,2011-08-11
31.030000686645508,2011-08-12
31.530000686645508,2011-08-15
30.790000915527344,2011-08-16
30.549999237060547,2011-08-17
28.90999984741211,2011-08-18
28.729999542236328,2011-08-19
28.850000381469727,2011-08-22
30.469999313354492,2011-08-23
30.489999771118164,2011-08-24
29.860000610351562,2011-08-25
30.420000076293945,2011-08-26
31.0,2011-08-29
31.09000015258789,2011-08-30
31.149999618530273,2011-08-31
30.790000915527344,2011-09-01
30.010000228881836,2011-09-02
32.060001373291016,2011-09-06
34.5,2011-09-07
33.90999984741211,2011-09-08
29.030000686645508,2011-09-09
29.350000381469727,2011-09-12
29.440000534057617,2011-09-13
29.110000610351562,2011-09-14
29.09000015258789,2011-09-15
29.0,2011-09-16
29.170000076293945,2011-09-19
28.440000534057617,2011-09-20
28.40999984741211,2011-09-21
27.790000915527344,2011-09-22
28.34000015258789,2011-09-23
29.100000381469727,2011-09-26
29.489999771118164,2011-09-27
28.579999923706055,2011-09-28
28.950000762939453,2011-09-29
28.610000610351562,2011-09-30
27.520000457763672,2011-10-03
28.219999313354492,2011-10-04
29.56999969482422,2011-10-05
29.809999465942383,2011-10-06
29.690000534057617,2011-10-07
30.709999084472656,2011-10-10
30.65999984741211,2011-10-11
30.510000228881836,2011-10-12
30.040000915527344,2011-10-13
30.479999542236328,2011-10-14
30.110000610351562,2011-10-17
30.43000030517578,2011-10-18
29.940000534057617,2011-10-19
30.040000915527344,2011-10-20
30.8799991607666,2011-10-21
30.90999984741211,2011-10-24
30.760000228881836,2011-10-25
30.440000534057617,2011-10-26
32.380001068115234,2011-10-27
32.849998474121094,2011-10-28
32.09000015258789,2011-10-31
31.6200008392334,2011-11-01
32.08000183105469,2011-11-02
33.02000045776367,2011-11-03
32.9900016784668,2011-11-04
33.34000015258789,2011-11-07
33.779998779296875,2011-11-08
32.099998474121094,2011-11-09
32.459999084472656,2011-11-10
33.22999954223633,2011-11-11
33.11000061035156,2011-11-14
33.540000915527344,2011-11-15
33.20000076293945,2011-11-16
32.2400016784668,2011-11-17
32.310001373291016,2011-11-18
31.850000381469727,2011-11-21
31.940000534057617,2011-11-22
31.5,2011-11-23
31.479999542236328,2011-11-25
32.290000915527344,2011-11-28
32.36000061035156,2011-11-29
33.58000183105469,2011-11-30
33.869998931884766,2011-12-01
33.41999816894531,2011-12-02
33.70000076293945,2011-12-05
33.560001373291016,2011-12-06
33.36000061035156,2011-12-07
33.2599983215332,2011-12-08
33.939998626708984,2011-12-09
33.70000076293945,2011-12-12
33.369998931884766,2011-12-13
33.2400016784668,2011-12-14
34.099998474121094,2011-12-15
34.720001220703125,2011-12-16
34.79999923706055,2011-12-19
35.56999969482422,2011-12-20
35.68000030517578,2011-12-21
35.970001220703125,2011-12-22
35.849998474121094,2011-12-23
36.2400016784668,2011-12-27
35.65999984741211,2011-12-28
35.66999816894531,2011-12-29
35.720001220703125,2011-12-30
35.81999969482422,2012-01-03
35.81999969482422,2012-01-04
35.7400016784668,2012-01-05
35.400001525878906,2012-01-06
35.02000045776367,2012-01-09
35.720001220703125,2012-01-10
35.58000183105469,2012-01-11
35.810001373291016,2012-01-12
35.540000915527344,2012-01-13
35.79999923706055,2012-01-17
35.90999984741211,2012-01-18
35.75,2012-01-19
36.0099983215332,2012-01-20
36.099998474121094,2012-01-23
36.52000045776367,2012-01-24
36.40999984741211,2012-01-25
35.91999816894531,2012-01-26
36.31999969482422,2012-01-27
37.11000061035156,2012-01-30
37.040000915527344,2012-01-31
37.459999084472656,2012-02-01
36.83000183105469,2012-02-02
37.040000915527344,2012-02-03
36.599998474121094,2012-02-06
36.529998779296875,2012-02-07
36.52000045776367,2012-02-08
36.869998931884766,2012-02-09
36.61000061035156,2012-02-10
36.959999084472656,2012-02-13
37.20000076293945,2012-02-14
36.869998931884766,2012-02-15
37.20000076293945,2012-02-16
37.18000030517578,2012-02-17
37.31999969482422,2012-02-21
37.45000076293945,2012-02-22
37.970001220703125,2012-02-23
37.63999938964844,2012-02-24
37.58000183105469,2012-02-27
37.33000183105469,2012-02-28
36.95000076293945,2012-02-29
37.0,2012-03-01
37.0,2012-03-02
36.7400016784668,2012-03-05
36.20000076293945,2012-03-06
35.97999954223633,2012-03-07
36.47999954223633,2012-03-08
36.95000076293945,2012-03-09
37.40999984741211,2012-03-12
38.13999938964844,2012-03-13
37.959999084472656,2012-03-14
37.97999954223633,2012-03-15
38.470001220703125,2012-03-16
38.560001373291016,2012-03-19
38.189998626708984,2012-03-20
38.02000045776367,2012-03-21
38.470001220703125,2012-03-22
38.13999938964844,2012-03-23
38.45000076293945,2012-03-26
38.33000183105469,2012-03-27
38.220001220703125,2012-03-28
38.540000915527344,2012-03-29
38.349998474121094,2012-03-30
38.75,2012-04-02
39.0,2012-04-03
38.540000915527344,2012-04-04
38.939998626708984,2012-04-05
39.0,2012-04-09
39.0,2012-04-10
39.439998626708984,2012-04-11
39.689998626708984,2012-04-12
40.66999816894531,2012-04-13
40.58000183105469,2012-04-16
41.88999938964844,2012-04-17
42.709999084472656,2012-04-18
41.95000076293945,2012-04-19
41.970001220703125,2012-04-20
42.31999969482422,2012-04-23
41.2599983215332,2012-04-24
41.75,2012-04-25
42.029998779296875,2012-04-26
41.70000076293945,2012-04-27
41.11000061035156,2012-04-30
41.369998931884766,2012-05-01
41.38999938964844,2012-05-02
41.33000183105469,2012-05-03
40.720001220703125,2012-05-04
40.84000015258789,2012-05-07
40.689998626708984,2012-05-08
40.5,2012-05-09
40.15999984741211,2012-05-10
40.310001373291016,2012-05-11
39.7599983215332,2012-05-14
39.790000915527344,2012-05-15
40.13999938964844,2012-05-16
39.599998474121094,2012-05-17
38.619998931884766,2012-05-18
39.58000183105469,2012-05-21
39.41999816894531,2012-05-22
39.93000030517578,2012-05-23
39.2400016784668,2012-05-24
39.79999923706055,2012-05-25
39.91999816894531,2012-05-29
38.619998931884766,2012-05-30
38.22999954223633,2012-05-31
37.72999954223633,2012-06-01
37.77000045776367,2012-06-04
38.33000183105469,2012-06-05
38.9900016784668,2012-06-06
39.400001525878906,2012-06-07
39.810001373291016,2012-06-08
39.599998474121094,2012-06-11
40.29999923706055,2012-06-12
41.15999984741211,2012-06-13
42.0099983215332,2012-06-14
42.33000183105469,2012-06-15
43.58000183105469,2012-06-18
43.439998626708984,2012-06-19
43.54999923706055,2012-06-20
42.81999969482422,2012-06-21
43.209999084472656,2012-06-22
42.619998931884766,2012-06-25
43.7599983215332,2012-06-26
43.619998931884766,2012-06-27
42.52000045776367,2012-06-28
43.56999969482422,2012-06-29
43.380001068115234,2012-07-02
44.290000915527344,2012-07-03
44.9900016784668,2012-07-05
43.810001373291016,2012-07-06
43.43000030517578,2012-07-09
43.08000183105469,2012-07-10
42.939998626708984,2012-07-11
42.529998779296875,2012-07-12
43.16999816894531,2012-07-13
43.25,2012-07-16
43.560001373291016,2012-07-17
43.810001373291016,2012-07-18
44.0,2012-07-19
43.189998626708984,2012-07-20
42.13999938964844,2012-07-23
41.779998779296875,2012-07-24
41.439998626708984,2012-07-25
42.630001068115234,2012-07-26
45.41999816894531,2012-07-27
45.5099983215332,2012-07-30
44.41999816894531,2012-07-31
45.0,2012-08-01
45.11000061035156,2012-08-02
45.650001525878906,2012-08-03
45.869998931884766,2012-08-06
45.84000015258789,2012-08-07
46.5,2012-08-08
46.599998474121094,2012-08-09
46.7599983215332,2012-08-10
47.4900016784668,2012-08-13
46.970001220703125,2012-08-14
47.689998626708984,2012-08-15
47.7599983215332,2012-08-16
48.15999984741211,2012-08-17
47.72999954223633,2012-08-20
47.4900016784668,2012-08-21
47.849998474121094,2012-08-22
47.540000915527344,2012-08-23
47.5,2012-08-24
47.220001220703125,2012-08-27
47.2599983215332,2012-08-28
47.43000030517578,2012-08-29
47.20000076293945,2012-08-30
47.68000030517578,2012-08-31
48.099998474121094,2012-09-04
48.290000915527344,2012-09-05
49.0099983215332,2012-09-06
48.93000030517578,2012-09-07
47.900001525878906,2012-09-10
47.25,2012-09-11
47.41999816894531,2012-09-12
48.0099983215332,2012-09-13
47.779998779296875,2012-09-14
47.0,2012-09-17
46.84000015258789,2012-09-18
47.25,2012-09-19
47.290000915527344,2012-09-20
47.599998474121094,2012-09-21
47.380001068115234,2012-09-24
47.81999969482422,2012-09-25
47.79999923706055,2012-09-26
48.599998474121094,2012-09-27
48.689998626708984,2012-09-28
48.790000915527344,2012-10-01
48.52000045776367,2012-10-02
49.47999954223633,2012-10-03
49.5,2012-10-04
49.209999084472656,2012-10-05
48.38999938964844,2012-10-08
47.58000183105469,2012-10-09
47.68000030517578,2012-10-10
47.900001525878906,2012-10-11
48.029998779296875,2012-10-12
48.2599983215332,2012-10-15
48.599998474121094,2012-10-16
48.970001220703125,2012-10-17
48.70000076293945,2012-10-18
47.369998931884766,2012-10-19
47.310001373291016,2012-10-22
47.380001068115234,2012-10-23
46.689998626708984,2012-10-24
46.599998474121094,2012-10-25
39.38999938964844,2012-10-26
37.06999969482422,2012-10-31
41.150001525878906,2012-11-01
39.66999816894531,2012-11-02
40.13999938964844,2012-11-05
40.4900016784668,2012-11-06
40.41999816894531,2012-11-07
41.75,2012-11-08
41.47999954223633,2012-11-09
42.970001220703125,2012-11-12
42.290000915527344,2012-11-13
41.93000030517578,2012-11-14
41.61000061035156,2012-11-15
40.91999816894531,2012-11-16
40.61000061035156,2012-11-19
40.459999084472656,2012-11-20
40.869998931884766,2012-11-21
40.869998931884766,2012-11-23
39.689998626708984,2012-11-26
39.869998931884766,2012-11-27
40.04999923706055,2012-11-28
39.34000015258789,2012-11-29
34.150001525878906,2012-11-30
35.880001068115234,2012-12-03
35.599998474121094,2012-12-04
35.470001220703125,2012-12-05
36.560001373291016,2012-12-06
36.279998779296875,2012-12-07
36.9900016784668,2012-12-10
36.939998626708984,2012-12-11
36.79999923706055,2012-12-12
35.880001068115234,2012-12-13
35.900001525878906,2012-12-14
36.2400016784668,2012-12-17
36.93000030517578,2012-12-18
38.29999923706055,2012-12-19
37.88999938964844,2012-12-20
38.040000915527344,2012-12-21
38.02000045776367,2012-12-24
37.79999923706055,2012-12-26
38.119998931884766,2012-12-27
38.0,2012-12-28
38.81999969482422,2012-12-31
39.849998474121094,2013-01-02
40.029998779296875,2013-01-03
40.040000915527344,2013-01-04
40.060001373291016,2013-01-07
39.88999938964844,2013-01-08
39.560001373291016,2013-01-09
38.869998931884766,2013-01-10
38.0,2013-01-11
38.380001068115234,2013-01-14
39.36000061035156,2013-01-15
39.25,2013-01-16
39.40999984741211,2013-01-17
39.54999923706055,2013-01-18
39.70000076293945,2013-01-22
39.869998931884766,2013-01-23
39.9900016784668,2013-01-24
42.959999084472656,2013-01-25
42.880001068115234,2013-01-28
42.79999923706055,2013-01-29
43.16999816894531,2013-01-30
43.40999984741211,2013-01-31
44.34000015258789,2013-02-01
44.61000061035156,2013-02-04
45.09000015258789,2013-02-05
44.93000030517578,2013-02-06
44.97999954223633,2013-02-07
45.38999938964844,2013-02-08
45.65999984741211,2013-02-11
45.529998779296875,2013-02-12
45.58000183105469,2013-02-13
45.66999816894531,2013-02-14
46.13999938964844,2013-02-15
46.220001220703125,2013-02-19
45.619998931884766,2013-02-20
45.29999923706055,2013-02-21
45.79999923706055,2013-02-22
44.880001068115234,2013-02-25
44.779998779296875,2013-02-26
45.31999969482422,2013-02-27
45.810001373291016,2013-02-28
46.16999816894531,2013-03-01
46.40999984741211,2013-03-04
46.58000183105469,2013-03-05
46.630001068115234,2013-03-06
46.40999984741211,2013-03-07
46.779998779296875,2013-03-08
46.849998474121094,2013-03-11
46.40999984741211,2013-03-12
46.29999923706055,2013-03-13
45.7599983215332,2013-03-14
45.650001525878906,2013-03-15
45.22999954223633,2013-03-18
45.34000015258789,2013-03-19
45.97999954223633,2013-03-20
45.619998931884766,2013-03-21
46.36000061035156,2013-03-22
46.31999969482422,2013-03-25
46.77000045776367,2013-03-26
47.119998931884766,2013-03-27
47.27000045776367,2013-03-28
47.290000915527344,2013-04-01
46.900001525878906,2013-04-02
46.459999084472656,2013-04-03
46.63999938964844,2013-04-04
45.95000076293945,2013-04-05
46.150001525878906,2013-04-08
45.5,2013-04-09
46.40999984741211,2013-04-10
46.5,2013-04-11
46.72999954223633,2013-04-12
45.90999984741211,2013-04-15
46.0,2013-04-16
45.540000915527344,2013-04-17
45.33000183105469,2013-04-18
44.709999084472656,2013-04-19
44.38999938964844,2013-04-22
44.529998779296875,2013-04-23
45.369998931884766,2013-04-24
46.099998474121094,2013-04-25
44.77000045776367,2013-04-26
45.2400016784668,2013-04-29
46.06999969482422,2013-04-30
46.2599983215332,2013-05-01
46.7599983215332,2013-05-02
47.349998474121094,2013-05-03
47.61000061035156,2013-05-06
48.25,2013-05-07
48.849998474121094,2013-05-08
48.689998626708984,2013-05-09
48.959999084472656,2013-05-10
48.93000030517578,2013-05-13
48.970001220703125,2013-05-14
49.27000045776367,2013-05-15
48.880001068115234,2013-05-16
48.70000076293945,2013-05-17
48.439998626708984,2013-05-20
48.36000061035156,2013-05-21
47.77000045776367,2013-05-22
47.5099983215332,2013-05-23
47.400001525878906,2013-05-24
47.310001373291016,2013-05-28
46.38999938964844,2013-05-29
47.09000015258789,2013-05-30
47.040000915527344,2013-05-31
46.70000076293945,2013-06-03
45.86000061035156,2013-06-04
45.54999923706055,2013-06-05
45.459999084472656,2013-06-06
46.20000076293945,2013-06-07
45.7400016784668,2013-06-10
45.689998626708984,2013-06-11
45.2599983215332,2013-06-12
45.380001068115234,2013-06-13
45.029998779296875,2013-06-14
45.16999816894531,2013-06-17
45.0,2013-06-18
44.95000076293945,2013-06-19
43.75,2013-06-20
44.189998626708984,2013-06-21
43.59000015258789,2013-06-24
44.66999816894531,2013-06-25
44.41999816894531,2013-06-26
44.66999816894531,2013-06-27
44.65999984741211,2013-06-28
44.90999984741211,2013-07-01
44.91999816894531,2013-07-02
45.0,2013-07-03
45.470001220703125,2013-07-05
45.27000045776367,2013-07-08
45.290000915527344,2013-07-09
45.65999984741211,2013-07-10
46.099998474121094,2013-07-11
46.040000915527344,2013-07-12
45.900001525878906,2013-07-15
45.459999084472656,2013-07-16
45.709999084472656,2013-07-17
45.880001068115234,2013-07-18
45.7400016784668,2013-07-19
45.650001525878906,2013-07-22
45.310001373291016,2013-07-23
45.34000015258789,2013-07-24
45.93000030517578,2013-07-25
47.31999969482422,2013-07-26
47.36000061035156,2013-07-29
47.56999969482422,2013-07-30
47.84000015258789,2013-07-31
48.380001068115234,2013-08-01
48.41999816894531,2013-08-02
48.63999938964844,2013-08-05
48.54999923706055,2013-08-06
48.29999923706055,2013-08-07
48.29999923706055,2013-08-08
48.7599983215332,2013-08-09
49.13999938964844,2013-08-12
49.31999969482422,2013-08-13
49.25,2013-08-14
48.70000076293945,2013-08-15
48.720001220703125,2013-08-16
48.59000015258789,2013-08-19
48.900001525878906,2013-08-20
48.619998931884766,2013-08-21
49.16999816894531,2013-08-22
49.5,2013-08-23
49.93000030517578,2013-08-26
48.75,2013-08-27
48.459999084472656,2013-08-28
48.380001068115234,2013-08-29
47.9900016784668,2013-08-30
48.560001373291016,2013-09-03
48.77000045776367,2013-09-04
48.83000183105469,2013-09-05
49.310001373291016,2013-09-06
49.5,2013-09-09
49.900001525878906,2013-09-10
49.90999984741211,2013-09-11
49.880001068115234,2013-09-12
49.849998474121094,2013-09-13
49.88999938964844,2013-09-16
50.439998626708984,2013-09-17
51.29999923706055,2013-09-18
51.900001525878906,2013-09-19
51.70000076293945,2013-09-20
51.16999816894531,2013-09-23
51.619998931884766,2013-09-24
51.2400016784668,2013-09-25
51.72999954223633,2013-09-26
51.18000030517578,2013-09-27
50.88999938964844,2013-09-30
51.22999954223633,2013-10-01
51.619998931884766,2013-10-02
51.18000030517578,2013-10-03
51.61000061035156,2013-10-04
50.84000015258789,2013-10-07
49.68000030517578,2013-10-08
49.689998626708984,2013-10-09
51.150001525878906,2013-10-10
51.310001373291016,2013-10-11
51.689998626708984,2013-10-14
51.63999938964844,2013-10-15
52.08000183105469,2013-10-16
52.099998474121094,2013-10-17
53.08000183105469,2013-10-18
53.0,2013-10-21
53.27000045776367,2013-10-22
53.119998931884766,2013-10-23
53.09000015258789,2013-10-24
53.7599983215332,2013-10-25
53.560001373291016,2013-10-28
54.0,2013-10-29
54.209999084472656,2013-10-30
54.279998779296875,2013-10-31
54.189998626708984,2013-11-01
54.369998931884766,2013-11-04
54.29999923706055,2013-11-05
54.310001373291016,2013-11-06
53.290000915527344,2013-11-07
54.150001525878906,2013-11-08
54.29999923706055,2013-11-11
54.72999954223633,2013-11-12
55.099998474121094,2013-11-13
55.810001373291016,2013-11-14
55.650001525878906,2013-11-15
55.4900016784668,2013-11-18
55.4900016784668,2013-11-19
55.279998779296875,2013-11-20
55.939998626708984,2013-11-21
56.720001220703125,2013-11-22
56.45000076293945,2013-11-25
56.58000183105469,2013-11-26
56.70000076293945,2013-11-27
56.86000061035156,2013-11-29
57.16999816894531,2013-12-02
56.65999984741211,2013-12-03
56.83000183105469,2013-12-04
56.88999938964844,2013-12-05
57.20000076293945,2013-12-06
56.77000045776367,2013-12-09
57.349998474121094,2013-12-10
56.290000915527344,2013-12-11
56.439998626708984,2013-12-12
57.04999923706055,2013-12-13
57.7599983215332,2013-12-16
57.790000915527344,2013-12-17
58.31999969482422,2013-12-18
58.130001068115234,2013-12-19
59.27000045776367,2013-12-20
59.470001220703125,2013-12-23
59.27000045776367,2013-12-24
59.68000030517578,2013-12-26
59.45000076293945,2013-12-27
59.15999984741211,2013-12-30
59.779998779296875,2013-12-31
60.02000045776367,2014-01-02
59.84000015258789,2014-01-03
59.459999084472656,2014-01-06
61.13999938964844,2014-01-07
61.2400016784668,2014-01-08
60.97999954223633,2014-01-09
61.459999084472656,2014-01-10
60.33000183105469,2014-01-13
61.529998779296875,2014-01-14
62.61000061035156,2014-01-15
61.619998931884766,2014-01-16
61.88999938964844,2014-01-17
61.959999084472656,2014-01-21
62.209999084472656,2014-01-22
62.470001220703125,2014-01-23
60.369998931884766,2014-01-24
59.380001068115234,2014-01-27
59.599998474121094,2014-01-28
59.0099983215332,2014-01-29
59.439998626708984,2014-01-30
58.75,2014-01-31
56.279998779296875,2014-02-03
56.099998474121094,2014-02-04
55.52000045776367,2014-02-05
55.41999816894531,2014-02-06
52.68000030517578,2014-02-07
53.869998931884766,2014-02-10
53.959999084472656,2014-02-11
54.08000183105469,2014-02-12
54.41999816894531,2014-02-13
54.52000045776367,2014-02-14
55.5099983215332,2014-02-18
55.2400016784668,2014-02-19
55.70000076293945,2014-02-20
54.9900016784668,2014-02-21
54.720001220703125,2014-02-24
55.040000915527344,2014-02-25
55.029998779296875,2014-02-26
55.22999954223633,2014-02-27
55.11000061035156,2014-02-28
55.189998626708984,2014-03-03
56.220001220703125,2014-03-04
56.220001220703125,2014-03-05
56.16999816894531,2014-03-06
55.880001068115234,2014-03-07
55.150001525878906,2014-03-10
54.709999084472656,2014-03-11
54.599998474121094,2014-03-12
54.349998474121094,2014-03-13
54.849998474121094,2014-03-14
51.68000030517578,2014-03-17
52.40999984741211,2014-03-18
52.70000076293945,2014-03-19
52.40999984741211,2014-03-20
52.779998779296875,2014-03-21
52.220001220703125,2014-03-24
52.4900016784668,2014-03-25
53.2599983215332,2014-03-26
53.31999969482422,2014-03-27
53.4900016784668,2014-03-28
53.90999984741211,2014-03-31
53.95000076293945,2014-04-01
52.83000183105469,2014-04-02
51.59000015258789,2014-04-03
50.72999954223633,2014-04-04
50.459999084472656,2014-04-07
50.68000030517578,2014-04-08
51.25,2014-04-09
50.18000030517578,2014-04-10
49.029998779296875,2014-04-11
49.18000030517578,2014-04-14
49.72999954223633,2014-04-15
50.58000183105469,2014-04-16
50.65999984741211,2014-04-17
50.58000183105469,2014-04-21
50.84000015258789,2014-04-22
50.029998779296875,2014-04-23
49.25,2014-04-24
47.150001525878906,2014-04-25
47.0099983215332,2014-04-28
47.040000915527344,2014-04-29
47.18000030517578,2014-04-30
47.61000061035156,2014-05-01
48.41999816894531,2014-05-02
48.029998779296875,2014-05-05
47.52000045776367,2014-05-06
47.54999923706055,2014-05-07
47.70000076293945,2014-05-08
47.93000030517578,2014-05-09
48.869998931884766,2014-05-12
49.130001068115234,2014-05-13
48.86000061035156,2014-05-14
48.43000030517578,2014-05-15
48.2599983215332,2014-05-16
48.88999938964844,2014-05-19
48.58000183105469,2014-05-20
49.189998626708984,2014-05-21
49.2599983215332,2014-05-22
49.91999816894531,2014-05-23
49.91999816894531,2014-05-27
50.0099983215332,2014-05-28
50.34000015258789,2014-05-29
50.08000183105469,2014-05-30
49.970001220703125,2014-06-02
50.33000183105469,2014-06-03
50.119998931884766,2014-06-04
50.68000030517578,2014-06-05
51.04999923706055,2014-06-06
51.27000045776367,2014-06-09
51.11000061035156,2014-06-10
51.31999969482422,2014-06-11
50.70000076293945,2014-06-12
50.810001373291016,2014-06-13
51.099998474121094,2014-06-16
51.380001068115234,2014-06-17
51.61000061035156,2014-06-18
51.47999954223633,2014-06-19
50.779998779296875,2014-06-20
51.2400016784668,2014-06-23
51.09000015258789,2014-06-24
50.91999816894531,2014-06-25
50.72999954223633,2014-06-26
48.7599983215332,2014-06-27
48.810001373291016,2014-06-30
48.66999816894531,2014-07-01
49.459999084472656,2014-07-02
50.20000076293945,2014-07-03
49.61000061035156,2014-07-07
49.380001068115234,2014-07-08
49.5099983215332,2014-07-09
49.400001525878906,2014-07-10
49.2599983215332,2014-07-11
50.060001373291016,2014-07-14
49.869998931884766,2014-07-15
49.599998474121094,2014-07-16
48.90999984741211,2014-07-17
49.41999816894531,2014-07-18
49.150001525878906,2014-07-21
49.58000183105469,2014-07-22
48.59000015258789,2014-07-23
49.83000183105469,2014-07-24
55.59000015258789,2014-07-25
53.970001220703125,2014-07-28
53.790000915527344,2014-07-29
54.33000183105469,2014-07-30
54.04999923706055,2014-07-31
53.20000076293945,2014-08-01
54.54999923706055,2014-08-04
54.56999969482422,2014-08-05
54.810001373291016,2014-08-06
54.45000076293945,2014-08-07
54.619998931884766,2014-08-08
54.86000061035156,2014-08-11
55.060001373291016,2014-08-12
55.41999816894531,2014-08-13
55.4900016784668,2014-08-14
55.7400016784668,2014-08-15
56.0099983215332,2014-08-18
55.91999816894531,2014-08-19
56.33000183105469,2014-08-20
56.470001220703125,2014-08-21
56.29999923706055,2014-08-22
56.599998474121094,2014-08-25
57.16999816894531,2014-08-26
56.459999084472656,2014-08-27
56.470001220703125,2014-08-28
57.08000183105469,2014-08-29
57.189998626708984,2014-09-02
56.72999954223633,2014-09-03
57.04999923706055,2014-09-04
57.22999954223633,2014-09-05
56.849998474121094,2014-09-08
55.939998626708984,2014-09-09
56.459999084472656,2014-09-10
56.529998779296875,2014-09-11
56.150001525878906,2014-09-12
55.58000183105469,2014-09-15
55.75,2014-09-16
55.63999938964844,2014-09-17
55.790000915527344,2014-09-18
55.84000015258789,2014-09-19
55.540000915527344,2014-09-22
55.33000183105469,2014-09-23
56.209999084472656,2014-09-24
55.290000915527344,2014-09-25
55.4900016784668,2014-09-26
55.209999084472656,2014-09-29
55.119998931884766,2014-09-30
54.310001373291016,2014-10-01
55.52000045776367,2014-10-02
56.02000045776367,2014-10-03
55.83000183105469,2014-10-06
55.0099983215332,2014-10-07
56.130001068115234,2014-10-08
55.25,2014-10-09
53.869998931884766,2014-10-10
53.68000030517578,2014-10-13
53.630001068115234,2014-10-14
53.13999938964844,2014-10-15
53.75,2014-10-16
54.2400016784668,2014-10-17
55.16999816894531,2014-10-20
56.61000061035156,2014-10-21
55.189998626708984,2014-10-22
56.34000015258789,2014-10-23
58.54999923706055,2014-10-24
58.63999938964844,2014-10-27
59.040000915527344,2014-10-28
58.72999954223633,2014-10-29
58.790000915527344,2014-10-30
59.7599983215332,2014-10-31
59.560001373291016,2014-11-03
58.790000915527344,2014-11-04
59.2400016784668,2014-11-05
59.810001373291016,2014-11-06
59.79999923706055,2014-11-07
60.470001220703125,2014-11-10
59.93000030517578,2014-11-11
60.36000061035156,2014-11-12
60.189998626708984,2014-11-13
60.68000030517578,2014-11-14
60.65999984741211,2014-11-17
60.599998474121094,2014-11-18
59.380001068115234,2014-11-19
59.72999954223633,2014-11-20
59.900001525878906,2014-11-21
60.2400016784668,2014-11-24
59.869998931884766,2014-11-25
60.06999969482422,2014-11-26
60.099998474121094,2014-11-28
58.709999084472656,2014-12-01
58.72999954223633,2014-12-02
58.650001525878906,2014-12-03
59.040000915527344,2014-12-04
58.81999969482422,2014-12-05
57.5,2014-12-08
57.380001068115234,2014-12-09
56.650001525878906,2014-12-10
57.4900016784668,2014-12-11
56.97999954223633,2014-12-12
56.4900016784668,2014-12-15
55.540000915527344,2014-12-16
56.2599983215332,2014-12-17
57.29999923706055,2014-12-18
58.290000915527344,2014-12-19
58.4900016784668,2014-12-22
58.459999084472656,2014-12-23
58.279998779296875,2014-12-24
58.58000183105469,2014-12-26
57.86000061035156,2014-12-29
