MPC,Date
35.80440902709961,2015-03-12
36.00275421142578,2015-03-13
36.69887161254883,2015-03-16
36.57910919189453,2015-03-17
37.80289840698242,2015-03-18
37.44736099243164,2015-03-19
38.27070617675781,2015-03-20
38.33058547973633,2015-03-23
38.061134338378906,2015-03-24
38.57759094238281,2015-03-25
37.754249572753906,2015-03-26
37.293922424316406,2015-03-27
38.51021957397461,2015-03-30
38.31936264038086,2015-03-31
38.08357620239258,2015-04-01
36.332088470458984,2015-04-02
36.87849807739258,2015-04-06
36.766231536865234,2015-04-07
36.915931701660156,2015-04-08
37.37250518798828,2015-04-09
37.582096099853516,2015-04-10
36.38074493408203,2015-04-13
36.691383361816406,2015-04-14
36.68763732910156,2015-04-15
37.42491149902344,2015-04-16
36.94586181640625,2015-04-17
37.17416000366211,2015-04-20
37.428646087646484,2015-04-21
38.22206115722656,2015-04-22
38.057376861572266,2015-04-23
38.603797912597656,2015-04-24
38.52519226074219,2015-04-27
38.36427307128906,2015-04-28
38.37174987792969,2015-04-29
36.88973617553711,2015-04-30
38.420406341552734,2015-05-01
37.89271545410156,2015-05-04
38.10978698730469,2015-05-05
37.806640625,2015-05-06
38.431636810302734,2015-05-07
39.25123977661133,2015-05-08
38.278194427490234,2015-05-11
37.92265701293945,2015-05-12
38.278194427490234,2015-05-13
39.18761444091797,2015-05-14
38.716060638427734,2015-05-15
39.21247482299805,2015-05-18
39.208709716796875,2015-05-19
39.235042572021484,2015-05-20
38.98306655883789,2015-05-21
38.76495361328125,2015-05-22
37.77214431762695,2015-05-26
37.96769332885742,2015-05-27
38.64836883544922,2015-05-28
38.907859802246094,2015-05-29
38.94169998168945,2015-06-01
38.74615478515625,2015-06-02
38.43400573730469,2015-06-03
37.730777740478516,2015-06-04
37.952659606933594,2015-06-05
37.7796630859375,2015-06-08
37.35470962524414,2015-06-09
38.27983474731445,2015-06-10
39.13349914550781,2015-06-11
38.38136291503906,2015-06-12
38.403926849365234,2015-06-15
38.50170135498047,2015-06-16
38.584442138671875,2015-06-17
39.06580352783203,2015-06-18
39.03571701049805,2015-06-19
39.028202056884766,2015-06-22
39.25383377075195,2015-06-23
38.87024688720703,2015-06-24
38.68973922729492,2015-06-25
39.08837890625,2015-06-26
38.2459831237793,2015-06-29
39.344093322753906,2015-06-30
40.44221496582031,2015-07-01
40.62270736694336,2015-07-02
41.18682098388672,2015-07-06
41.77349090576172,2015-07-07
40.5926399230957,2015-07-08
40.14888381958008,2015-07-09
40.98375701904297,2015-07-10
44.21039581298828,2015-07-13
44.217926025390625,2015-07-14
43.255191802978516,2015-07-15
43.98475646972656,2015-07-16
44.05998229980469,2015-07-17
43.27022933959961,2015-07-20
42.98441696166992,2015-07-21
42.92424392700195,2015-07-22
42.36767578125,2015-07-23
42.360145568847656,2015-07-24
40.96117401123047,2015-07-27
40.99878692626953,2015-07-28
41.976558685302734,2015-07-29
40.5700798034668,2015-07-30
41.1191291809082,2015-07-31
40.013492584228516,2015-08-03
39.25383377075195,2015-08-04
38.87024688720703,2015-08-05
39.223751068115234,2015-08-06
38.486656188964844,2015-08-07
40.05862045288086,2015-08-10
42.0141716003418,2015-08-11
43.473304748535156,2015-08-12
42.86408996582031,2015-08-13
41.86373519897461,2015-08-14
42.264678955078125,2015-08-17
41.96965789794922,2015-08-18
41.228302001953125,2015-08-19
40.312957763671875,2015-08-20
36.59862518310547,2015-08-21
34.66202163696289,2015-08-24
33.111236572265625,2015-08-25
34.435081481933594,2015-08-26
35.30503845214844,2015-08-27
35.72110366821289,2015-08-28
35.789180755615234,2015-08-31
34.84358596801758,2015-09-01
35.41094207763672,2015-09-02
35.53955078125,2015-09-03
35.05539321899414,2015-09-04
36.0993537902832,2015-09-08
35.89509582519531,2015-09-09
36.432193756103516,2015-09-10
36.21281433105469,2015-09-11
35.191566467285156,2015-09-14
35.743804931640625,2015-09-15
35.30503845214844,2015-09-16
35.42607879638672,2015-09-17
34.86627960205078,2015-09-18
34.926795959472656,2015-09-21
34.752803802490234,2015-09-22
34.9948844909668,2015-09-23
35.30503845214844,2015-09-24
35.804325103759766,2015-09-25
34.06439208984375,2015-09-28
34.45021057128906,2015-09-29
35.04784393310547,2015-09-30
36.25819778442383,2015-10-01
36.60618209838867,2015-10-02
38.26288986206055,2015-10-05
37.854393005371094,2015-10-06
38.04351043701172,2015-10-07
38.64112854003906,2015-10-08
37.551788330078125,2015-10-09
37.65013122558594,2015-10-12
36.90121841430664,2015-10-13
36.75749206542969,2015-10-14
37.899776458740234,2015-10-15
38.678955078125,2015-10-16
37.11302947998047,2015-10-19
35.81187438964844,2015-10-20
35.38824462890625,2015-10-21
36.04640197753906,2015-10-22
36.75749206542969,2015-10-23
36.85584259033203,2015-10-26
37.05251693725586,2015-10-27
37.70309829711914,2015-10-28
38.76216125488281,2015-10-29
39.18579864501953,2015-10-30
40.03304672241211,2015-11-02
41.32663345336914,2015-11-03
41.45523452758789,2015-11-04
42.09825134277344,2015-11-05
42.34033203125,2015-11-06
41.092140197753906,2015-11-09
41.432552337646484,2015-11-10
41.493072509765625,2015-11-11
41.38715744018555,2015-11-12
40.60798263549805,2015-11-13
40.920005798339844,2015-11-16
41.29288864135742,2015-11-17
42.37354278564453,2015-11-18
42.47248840332031,2015-11-19
42.56379318237305,2015-11-20
42.92908477783203,2015-11-23
43.52268600463867,2015-11-24
44.177154541015625,2015-11-25
44.57288360595703,2015-11-27
44.451133728027344,2015-11-30
45.158897399902344,2015-12-01
44.14672088623047,2015-12-02
41.42987823486328,2015-12-03
42.33549118041992,2015-12-04
40.85911560058594,2015-12-07
40.1285400390625,2015-12-08
39.55778503417969,2015-12-09
39.83934020996094,2015-12-10
37.76177215576172,2015-12-11
36.52131271362305,2015-12-14
37.41169357299805,2015-12-15
37.8226432800293,2015-12-16
39.05549240112305,2015-12-17
38.31731414794922,2015-12-18
39.11637878417969,2015-12-21
39.26858901977539,2015-12-22
40.113319396972656,2015-12-23
40.0600471496582,2015-12-24
39.26858901977539,2015-12-28
39.69474792480469,2015-12-29
39.801300048828125,2015-12-30
39.451236724853516,2015-12-31
38.994625091552734,2016-01-04
38.5075569152832,2016-01-05
37.07685470581055,2016-01-06
36.52131271362305,2016-01-07
35.15147399902344,2016-01-08
34.79379653930664,2016-01-11
35.303680419921875,2016-01-12
32.17588806152344,2016-01-13
33.22609329223633,2016-01-14
31.521413803100586,2016-01-15
31.353992462158203,2016-01-19
30.821273803710938,2016-01-20
30.143970489501953,2016-01-21
32.59445571899414,2016-01-22
31.026750564575195,2016-01-25
31.627954483032227,2016-01-26
30.33422088623047,2016-01-27
30.608186721801758,2016-01-28
31.802989959716797,2016-01-29
31.787765502929688,2016-02-01
30.646242141723633,2016-02-02
28.309911727905273,2016-02-03
26.590015411376953,2016-02-04
24.580917358398438,2016-02-05
23.38611602783203,2016-02-08
23.895999908447266,2016-02-09
24.101476669311523,2016-02-10
23.462221145629883,2016-02-11
24.400400161743164,2016-02-12
25.02328872680664,2016-02-16
25.346271514892578,2016-02-17
24.12356185913086,2016-02-18
24.292741775512695,2016-02-19
25.66925048828125,2016-02-22
24.30811882019043,2016-02-23
26.122957229614258,2016-02-24
26.31521224975586,2016-02-25
26.31521224975586,2016-02-26
26.338289260864258,2016-02-29
26.630502700805664,2016-03-01
26.69202423095703,2016-03-02
28.699115753173828,2016-03-03
28.49916648864746,2016-03-04
28.345375061035156,2016-03-07
27.045764923095703,2016-03-08
28.49916648864746,2016-03-09
27.945499420166016,2016-03-10
29.0067138671875,2016-03-11
28.483793258666992,2016-03-14
28.168506622314453,2016-03-15
29.521947860717773,2016-03-16
28.852922439575195,2016-03-17
29.398902893066406,2016-03-18
29.545015335083008,2016-03-21
29.66037368774414,2016-03-22
28.637592315673828,2016-03-23
28.353065490722656,2016-03-24
28.43765640258789,2016-03-28
28.191579818725586,2016-03-29
28.130054473876953,2016-03-30
28.591455459594727,2016-03-31
27.983943939208984,2016-04-01
28.183887481689453,2016-04-04
27.899354934692383,2016-04-05
28.045473098754883,2016-04-06
28.80677032470703,2016-04-07
29.760339736938477,2016-04-08
29.21434211730957,2016-04-11
29.983352661132812,2016-04-12
30.498577117919922,2016-04-13
30.31401824951172,2016-04-14
29.1451358795166,2016-04-15
29.545015335083008,2016-04-18
29.475811004638672,2016-04-19
30.337085723876953,2016-04-20
31.313724517822266,2016-04-21
31.88277816772461,2016-04-22
31.66745948791504,2016-04-25
31.88277816772461,2016-04-26
31.813570022583008,2016-04-27
31.513660430908203,2016-04-28
30.052555084228516,2016-04-29
29.668066024780273,2016-05-02
29.21434211730957,2016-05-03
27.85321807861328,2016-05-04
27.753250122070312,2016-05-05
27.591753005981445,2016-05-06
26.8765869140625,2016-05-09
27.261083602905273,2016-05-10
27.60713768005371,2016-05-11
26.9073429107666,2016-05-12
27.29184341430664,2016-05-13
27.648807525634766,2016-05-16
27.990245819091797,2016-05-17
28.510162353515625,2016-05-18
28.013519287109375,2016-05-19
28.424800872802734,2016-05-20
27.602243423461914,2016-05-23
27.788482666015625,2016-05-24
27.68760108947754,2016-05-25
26.810726165771484,2016-05-26
27.245283126831055,2016-05-27
27.028005599975586,2016-05-31
28.277362823486328,2016-06-01
28.46360206604004,2016-06-02
27.516881942749023,2016-06-03
27.38496971130371,2016-06-06
28.440319061279297,2016-06-07
28.618804931640625,2016-06-08
28.67312240600586,2016-06-09
28.246322631835938,2016-06-10
26.352886199951172,2016-06-13
25.460491180419922,2016-06-14
25.763126373291016,2016-06-15
25.910566329956055,2016-06-16
25.99592399597168,2016-06-17
26.841772079467773,2016-06-20
27.31513023376465,2016-06-21
27.36168098449707,2016-06-22
28.417043685913086,2016-06-23
27.416004180908203,2016-06-24
25.553611755371094,2016-06-27
27.7031192779541,2016-06-28
28.91367530822754,2016-06-29
29.456880569458008,2016-06-30
30.47344207763672,2016-07-01
30.09319305419922,2016-07-05
28.323925018310547,2016-07-06
27.532405853271484,2016-07-07
28.246322631835938,2016-07-08
28.277362823486328,2016-07-11
29.130958557128906,2016-07-12
28.696399688720703,2016-07-13
29.01456642150879,2016-07-14
28.36271858215332,2016-07-15
28.74295997619629,2016-07-18
29.123193740844727,2016-07-19
29.332725524902344,2016-07-20
28.812801361083984,2016-07-21
29.348241806030273,2016-07-22
28.63432502746582,2016-07-25
29.961275100708008,2016-07-26
29.355998992919922,2016-07-27
29.619836807250977,2016-07-28
30.56655502319336,2016-07-29
30.10871696472168,2016-08-01
30.100955963134766,2016-08-02
31.986623764038086,2016-08-03
31.5288028717041,2016-08-04
32.522071838378906,2016-08-05
32.53759002685547,2016-08-08
31.839183807373047,2016-08-09
31.808151245117188,2016-08-10
32.51430892944336,2016-08-11
32.36687088012695,2016-08-12
32.25727844238281,2016-08-15
32.977420806884766,2016-08-16
33.040042877197266,2016-08-17
33.259212493896484,2016-08-18
32.88348388671875,2016-08-19
32.17118835449219,2016-08-22
32.820865631103516,2016-08-23
32.85218048095703,2016-08-24
32.797386169433594,2016-08-25
32.75824737548828,2016-08-26
33.1026611328125,2016-08-29
33.40793228149414,2016-08-30
33.274864196777344,2016-08-31
32.80521774291992,2016-09-01
33.126136779785156,2016-09-02
33.63492965698242,2016-09-06
33.72886276245117,2016-09-07
34.010658264160156,2016-09-08
33.06351852416992,2016-09-09
33.92455291748047,2016-09-12
33.26704025268555,2016-09-13
32.773902893066406,2016-09-14
34.2376594543457,2016-09-15
34.14371871948242,2016-09-16
34.229820251464844,2016-09-19
33.30617904663086,2016-09-20
33.82279968261719,2016-09-21
33.4157600402832,2016-09-22
33.09482955932617,2016-09-23
32.468631744384766,2016-09-26
32.75824737548828,2016-09-27
33.37662887573242,2016-09-28
31.106637954711914,2016-09-29
31.77198028564453,2016-09-30
32.06159973144531,2016-10-03
32.390357971191406,2016-10-04
33.08700942993164,2016-10-05
33.15743637084961,2016-10-06
32.69563293457031,2016-10-07
33.24356460571289,2016-10-10
32.84435272216797,2016-10-11
32.60952377319336,2016-10-12
32.531253814697266,2016-10-13
32.6016960144043,2016-10-14
32.75824737548828,2016-10-17
33.44707107543945,2016-10-18
33.38445281982422,2016-10-19
33.69755172729492,2016-10-20
34.511619567871094,2016-10-21
34.26895523071289,2016-10-24
34.198524475097656,2016-10-25
34.644676208496094,2016-10-26
33.50969314575195,2016-10-27
33.517520904541016,2016-10-28
34.12023162841797,2016-10-31
33.14179992675781,2016-11-01
32.09291458129883,2016-11-02
32.233802795410156,2016-11-03
32.27293395996094,2016-11-04
33.34531784057617,2016-11-07
32.734764099121094,2016-11-08
34.104583740234375,2016-11-09
34.300270080566406,2016-11-10
34.40986633300781,2016-11-11
34.40196228027344,2016-11-14
34.59136962890625,2016-11-15
34.32304000854492,2016-11-16
34.22045135498047,2016-11-17
34.18098831176758,2016-11-18
37.22736358642578,2016-11-21
37.779815673828125,2016-11-22
37.65353775024414,2016-11-23
38.040260314941406,2016-11-25
37.132659912109375,2016-11-28
36.28820037841797,2016-11-29
37.108978271484375,2016-11-30
37.677207946777344,2016-12-01
37.72455978393555,2016-12-02
37.890296936035156,2016-12-05
37.274715423583984,2016-12-06
39.18463134765625,2016-12-07
39.50820541381836,2016-12-08
39.01888656616211,2016-12-09
38.74266815185547,2016-12-12
38.861045837402344,2016-12-13
38.21388626098633,2016-12-14
38.57693099975586,2016-12-15
39.54766082763672,2016-12-16
39.01888656616211,2016-12-19
38.971534729003906,2016-12-20
38.663734436035156,2016-12-21
39.72917556762695,2016-12-22
40.076438903808594,2016-12-23
40.344764709472656,2016-12-27
39.72128677368164,2016-12-28
39.81599426269531,2016-12-29
39.73707580566406,2016-12-30
41.77325439453125,2017-01-03
40.439476013183594,2017-01-04
40.28953170776367,2017-01-05
39.75286102294922,2017-01-06
39.03466796875,2017-01-09
38.647953033447266,2017-01-10
39.19252014160156,2017-01-11
38.86893844604492,2017-01-12
38.18232345581055,2017-01-13
38.45854568481445,2017-01-17
38.59270095825195,2017-01-18
38.174415588378906,2017-01-19
38.48221206665039,2017-01-20
38.45064926147461,2017-01-23
39.53187561035156,2017-01-24
39.200401306152344,2017-01-25
39.01888656616211,2017-01-26
38.734764099121094,2017-01-27
38.166542053222656,2017-01-30
37.92186737060547,2017-01-31
37.65353775024414,2017-02-01
37.80349349975586,2017-02-02
38.008689880371094,2017-02-03
38.174415588378906,2017-02-06
37.82716369628906,2017-02-07
38.76633834838867,2017-02-08
39.40559768676758,2017-02-09
39.571327209472656,2017-02-10
39.68182373046875,2017-02-13
40.5085334777832,2017-02-14
40.25415802001953,2017-02-15
39.713623046875,2017-02-16
39.761314392089844,2017-02-17
40.047481536865234,2017-02-21
39.594383239746094,2017-02-22
40.02363967895508,2017-02-23
39.769264221191406,2017-02-24
40.349552154541016,2017-02-27
39.427452087402344,2017-02-28
40.53238296508789,2017-03-01
40.57212448120117,2017-03-02
40.75495529174805,2017-03-03
40.6595573425293,2017-03-06
39.86466598510742,2017-03-07
39.92030334472656,2017-03-08
39.173091888427734,2017-03-09
39.642086029052734,2017-03-10
40.53238296508789,2017-03-13
39.75336837768555,2017-03-14
40.9854736328125,2017-03-15
40.68342208862305,2017-03-16
40.37339782714844,2017-03-17
40.14287185668945,2017-03-20
39.157196044921875,2017-03-21
39.40361022949219,2017-03-22
39.18898010253906,2017-03-23
38.84717559814453,2017-03-24
38.815372467041016,2017-03-27
38.9743537902832,2017-03-28
40.182621002197266,2017-03-29
39.8567008972168,2017-03-30
40.1746711730957,2017-03-31
39.69772720336914,2017-04-03
39.983890533447266,2017-04-04
39.300270080566406,2017-04-05
39.61823272705078,2017-04-06
39.761314392089844,2017-04-07
39.8567008972168,2017-04-10
40.08722686767578,2017-04-11
39.69772720336914,2017-04-12
39.141292572021484,2017-04-13
39.665931701660156,2017-04-17
38.90280532836914,2017-04-18
38.30663299560547,2017-04-19
38.5848503112793,2017-04-20
38.60075378417969,2017-04-21
39.896446228027344,2017-04-24
39.769264221191406,2017-04-25
39.427452087402344,2017-04-26
40.55622482299805,2017-04-27
40.49262619018555,2017-04-28
40.42904281616211,2017-05-01
40.87418746948242,2017-05-02
40.731117248535156,2017-05-03
39.395652770996094,2017-05-04
40.270057678222656,2017-05-05
40.81059265136719,2017-05-08
40.90599060058594,2017-05-09
41.605499267578125,2017-05-10
41.74063491821289,2017-05-11
41.867828369140625,2017-05-12
42.41207504272461,2017-05-15
42.0038948059082,2017-05-16
41.659725189208984,2017-05-17
41.57168960571289,2017-05-18
42.24400329589844,2017-05-19
42.40407180786133,2017-05-22
42.4841194152832,2017-05-23
42.524131774902344,2017-05-24
41.979881286621094,2017-05-25
42.276023864746094,2017-05-26
41.95587158203125,2017-05-30
41.65171813964844,2017-05-31
42.524131774902344,2017-06-01
42.17997360229492,2017-06-02
42.260009765625,2017-06-05
42.49211502075195,2017-06-06
42.39607620239258,2017-06-07
42.76425552368164,2017-06-08
43.788734436035156,2017-06-09
43.59663772583008,2017-06-12
44.044857025146484,2017-06-13
42.70021438598633,2017-06-14
42.41207504272461,2017-06-15
43.036380767822266,2017-06-16
43.452571868896484,2017-06-19
42.30002212524414,2017-06-20
41.40359878540039,2017-06-21
40.955387115478516,2017-06-22
41.21951675415039,2017-06-23
41.08344650268555,2017-06-26
41.499656677246094,2017-06-27
42.11594009399414,2017-06-28
41.46763610839844,2017-06-29
41.88383483886719,2017-06-30
42.50011444091797,2017-07-03
42.340057373046875,2017-07-05
42.30002212524414,2017-07-06
43.2764892578125,2017-07-07
43.28450012207031,2017-07-10
43.38053512573242,2017-07-11
43.02836990356445,2017-07-12
43.092403411865234,2017-07-13
43.068397521972656,2017-07-14
43.46858596801758,2017-07-17
43.88478088378906,2017-07-18
44.4610481262207,2017-07-19
44.34099578857422,2017-07-20
44.29296875,2017-07-21
44.46906280517578,2017-07-24
44.83723068237305,2017-07-25
44.54909133911133,2017-07-26
44.9412841796875,2017-07-27
44.00483322143555,2017-07-28
44.81321334838867,2017-07-31
45.245426177978516,2017-08-01
44.981292724609375,2017-08-02
44.73318862915039,2017-08-03
44.65315246582031,2017-08-04
43.9408073425293,2017-08-07
43.572628021240234,2017-08-08
42.41207504272461,2017-08-09
41.78778839111328,2017-08-10
41.74776840209961,2017-08-11
42.19137954711914,2017-08-14
41.85262680053711,2017-08-15
41.18317413330078,2017-08-16
40.08625030517578,2017-08-17
40.41693878173828,2017-08-18
39.88460922241211,2017-08-21
40.062042236328125,2017-08-22
40.465328216552734,2017-08-23
41.23963165283203,2017-08-24
41.715518951416016,2017-08-25
42.36076354980469,2017-08-28
41.481605529785156,2017-08-29
42.2075080871582,2017-08-30
42.30429458618164,2017-08-31
43.780311584472656,2017-09-01
41.7719612121582,2017-09-05
42.239768981933594,2017-09-06
42.44947814941406,2017-09-07
43.086669921875,2017-09-08
43.35282897949219,2017-09-11
43.36897277832031,2017-09-12
42.91728210449219,2017-09-13
42.215572357177734,2017-09-14
42.71564483642578,2017-09-15
43.21571350097656,2017-09-18
43.71578598022461,2017-09-19
43.90129470825195,2017-09-20
43.85289764404297,2017-09-21
44.14326858520508,2017-09-22
44.78851318359375,2017-09-25
44.66753387451172,2017-09-26
44.55461120605469,2017-09-27
44.74012756347656,2017-09-28
45.23212432861328,2017-09-29
45.078880310058594,2017-10-02
45.280521392822266,2017-10-03
45.41763687133789,2017-10-04
45.36924362182617,2017-10-05
45.1837272644043,2017-10-06
45.280521392822266,2017-10-09
45.36924362182617,2017-10-10
45.34505081176758,2017-10-11
45.611209869384766,2017-10-12
45.46603775024414,2017-10-13
44.94176483154297,2017-10-16
45.578941345214844,2017-10-17
45.77252197265625,2017-10-18
46.0548210144043,2017-10-19
46.369384765625,2017-10-20
45.441829681396484,2017-10-23
45.96609878540039,2017-10-24
45.52248764038086,2017-10-25
46.19194030761719,2017-10-26
47.15981674194336,2017-10-27
47.635684967041016,2017-10-30
48.18415069580078,2017-10-31
49.111698150634766,2017-11-01
50.14410400390625,2017-11-02
50.168304443359375,2017-11-03
50.289283752441406,2017-11-06
50.90227508544922,2017-11-07
50.99099349975586,2017-11-08
49.73276138305664,2017-11-09
49.78114318847656,2017-11-10
50.168304443359375,2017-11-13
50.708702087402344,2017-11-14
49.92132568359375,2017-11-15
50.33530044555664,2017-11-16
50.54636001586914,2017-11-17
50.278480529785156,2017-11-20
50.562583923339844,2017-11-21
50.33530044555664,2017-11-22
50.35153579711914,2017-11-24
50.229774475097656,2017-11-27
50.505767822265625,2017-11-28
49.84014892578125,2017-11-29
50.83857345581055,2017-11-30
51.009037017822266,2017-12-01
51.38243103027344,2017-12-04
52.388973236083984,2017-12-05
51.51231002807617,2017-12-06
51.95064163208008,2017-12-07
52.55943298339844,2017-12-08
52.324039459228516,2017-12-11
52.348388671875,2017-12-12
52.07240295410156,2017-12-13
52.486385345458984,2017-12-14
53.37116241455078,2017-12-15
53.58222198486328,2017-12-18
52.55943298339844,2017-12-19
53.29811477661133,2017-12-20
53.84196853637695,2017-12-21
53.866336822509766,2017-12-22
54.25593948364258,2017-12-26
53.9150276184082,2017-12-27
53.898780822753906,2017-12-28
53.55786895751953,2017-12-29
54.531951904296875,2018-01-02
55.692718505859375,2018-01-03
55.74953842163086,2018-01-04
56.2852783203125,2018-01-05
56.32585906982422,2018-01-08
56.00928497314453,2018-01-09
56.423274993896484,2018-01-10
57.02395248413086,2018-01-11
57.97365951538086,2018-01-12
57.454158782958984,2018-01-16
58.42824935913086,2018-01-17
58.030487060546875,2018-01-18
58.35517883300781,2018-01-19
59.38608932495117,2018-01-22
59.35361099243164,2018-01-23
58.11167526245117,2018-01-24
57.69768524169922,2018-01-25
58.2333984375,2018-01-26
56.94277572631836,2018-01-29
56.11480712890625,2018-01-30
56.228450775146484,2018-01-31
55.757652282714844,2018-02-01
54.71865463256836,2018-02-02
52.421443939208984,2018-02-05
53.32246398925781,2018-02-06
52.83542251586914,2018-02-07
50.968448638916016,2018-02-08
51.82076644897461,2018-02-09
52.5756721496582,2018-02-12
53.63904571533203,2018-02-13
55.32744216918945,2018-02-14
55.03520965576172,2018-02-15
55.140743255615234,2018-02-16
54.1436767578125,2018-02-20
54.1600227355957,2018-02-21
54.31529998779297,2018-02-22
54.601341247558594,2018-02-23
54.176368713378906,2018-02-26
53.61245346069336,2018-02-27
52.35387420654297,2018-02-28
52.95047378540039,2018-03-01
53.27737808227539,2018-03-02
54.07012939453125,2018-03-05
55.07535171508789,2018-03-06
55.31235885620117,2018-03-07
56.4156608581543,2018-03-08
57.388221740722656,2018-03-09
56.6118049621582,2018-03-12
56.58729553222656,2018-03-13
56.685367584228516,2018-03-14
56.0887565612793,2018-03-15
56.94688415527344,2018-03-16
56.562774658203125,2018-03-19
58.40162658691406,2018-03-20
59.831825256347656,2018-03-21
59.63568115234375,2018-03-22
58.25450134277344,2018-03-23
60.215946197509766,2018-03-26
59.562129974365234,2018-03-27
58.69584655761719,2018-03-28
59.750091552734375,2018-03-29
58.67948913574219,2018-04-02
59.333290100097656,2018-04-03
59.30878829956055,2018-04-04
59.99528121948242,2018-04-05
59.21070098876953,2018-04-06
58.57322692871094,2018-04-09
60.23228073120117,2018-04-10
60.49378967285156,2018-04-11
60.68177795410156,2018-04-12
60.95965576171875,2018-04-13
63.35422897338867,2018-04-16
64.19601440429688,2018-04-17
64.38397979736328,2018-04-18
64.89069366455078,2018-04-19
65.18489074707031,2018-04-20
65.25843811035156,2018-04-23
65.20125579833984,2018-04-24
65.56902313232422,2018-04-25
67.77564239501953,2018-04-26
66.54973602294922,2018-04-27
61.22118377685547,2018-04-30
59.57848358154297,2018-05-01
61.98125076293945,2018-05-02
63.30520248413086,2018-05-03
62.88021469116211,2018-05-04
62.520626068115234,2018-05-07
61.5480842590332,2018-05-08
63.01913833618164,2018-05-09
63.37057113647461,2018-05-10
63.19893264770508,2018-05-11
64.02438354492188,2018-05-14
63.53934860229492,2018-05-15
63.07898712158203,2018-05-16
66.35089111328125,2018-05-17
65.38082885742188,2018-05-18
64.82181549072266,2018-05-21
64.5258560180664,2018-05-22
64.83824157714844,2018-05-23
65.03557586669922,2018-05-24
63.30094909667969,2018-05-25
63.80241775512695,2018-05-29
65.39728546142578,2018-05-30
64.96978759765625,2018-05-31
67.34562683105469,2018-06-01
67.35385131835938,2018-06-04
66.03848266601562,2018-06-05
64.74781036376953,2018-06-06
65.06845092773438,2018-06-07
64.93690490722656,2018-06-08
63.933963775634766,2018-06-11
62.034915924072266,2018-06-12
61.55812072753906,2018-06-13
61.81296157836914,2018-06-14
60.47294998168945,2018-06-15
61.484130859375,2018-06-18
61.26215744018555,2018-06-19
60.68669891357422,2018-06-20
59.58509826660156,2018-06-21
59.700199127197266,2018-06-22
57.52165222167969,2018-06-25
57.9902458190918,2018-06-26
56.88864517211914,2018-06-27
57.12704849243164,2018-06-28
57.677860260009766,2018-06-29
57.768272399902344,2018-07-02
58.22041702270508,2018-07-03
57.217472076416016,2018-07-05
57.710731506347656,2018-07-06
59.04252624511719,2018-07-09
59.083621978759766,2018-07-10
57.51343536376953,2018-07-11
57.965579986572266,2018-07-12
58.97672653198242,2018-07-13
58.713680267333984,2018-07-16
58.9438591003418,2018-07-17
59.65086364746094,2018-07-18
59.89749526977539,2018-07-19
59.617984771728516,2018-07-20
60.0125846862793,2018-07-23
60.620933532714844,2018-07-24
61.426578521728516,2018-07-25
65.89875030517578,2018-07-26
66.58108520507812,2018-07-27
67.0003433227539,2018-07-30
66.44957733154297,2018-07-31
66.39199829101562,2018-08-01
65.54525756835938,2018-08-02
65.01910400390625,2018-08-03
65.63568878173828,2018-08-06
66.81126403808594,2018-08-07
67.15656280517578,2018-08-08
66.38378143310547,2018-08-09
66.5317611694336,2018-08-10
65.8411865234375,2018-08-13
65.8576431274414,2018-08-14
63.815364837646484,2018-08-15
63.410194396972656,2018-08-16
63.75746154785156,2018-08-17
65.12176513671875,2018-08-20
65.32848358154297,2018-08-21
66.32068634033203,2018-08-22
67.48652648925781,2018-08-23
69.30558776855469,2018-08-24
69.18978881835938,2018-08-27
69.37997436523438,2018-08-28
69.2228775024414,2018-08-29
68.72676849365234,2018-08-30
68.04048919677734,2018-08-31
69.68592071533203,2018-09-04
69.40478515625,2018-09-05
68.4621810913086,2018-09-06
68.222412109375,2018-09-07
68.15626525878906,2018-09-10
69.05751037597656,2018-09-11
69.61975860595703,2018-09-12
69.52879333496094,2018-09-13
69.73551177978516,2018-09-14
69.30558776855469,2018-09-17
69.42960357666016,2018-09-18
66.5935287475586,2018-09-19
67.74283599853516,2018-09-20
68.93347930908203,2018-09-21
70.93441009521484,2018-09-24
70.32257080078125,2018-09-25
69.89260864257812,2018-09-26
68.66063690185547,2018-09-27
66.12223815917969,2018-09-28
68.15626525878906,2018-10-01
68.85907745361328,2018-10-02
71.43053436279297,2018-10-03
70.50447845458984,2018-10-04
69.87606811523438,2018-10-05
69.338623046875,2018-10-08
69.2559585571289,2018-10-09
66.68448638916016,2018-10-10
65.09695434570312,2018-10-11
66.21319580078125,2018-10-12
64.31973266601562,2018-10-15
66.20490264892578,2018-10-16
65.44422149658203,2018-10-17
65.17137908935547,2018-10-18
61.1198616027832,2018-10-19
61.29350662231445,2018-10-22
59.60676193237305,2018-10-23
56.27459716796875,2018-10-24
57.845584869384766,2018-10-25
56.936058044433594,2018-10-26
55.588314056396484,2018-10-29
56.8864631652832,2018-10-30
58.250732421875,2018-10-31
58.77165985107422,2018-11-01
57.45698165893555,2018-11-02
57.680206298828125,2018-11-05
56.530921936035156,2018-11-06
57.72983169555664,2018-11-07
55.9769287109375,2018-11-08
55.54697799682617,2018-11-09
54.488624572753906,2018-11-12
53.05820083618164,2018-11-13
52.785335540771484,2018-11-14
54.042137145996094,2018-11-15
54.1082878112793,2018-11-16
52.42980194091797,2018-11-19
51.54694366455078,2018-11-20
53.079437255859375,2018-11-21
