MGM,Date
7.396120071411133,1995-05-04
7.454818248748779,1995-05-05
7.57221794128418,1995-05-08
7.484166622161865,1995-05-09
7.484166622161865,1995-05-10
7.484166622161865,1995-05-11
7.425468444824219,1995-05-12
7.425468444824219,1995-05-15
7.366769790649414,1995-05-16
7.337419509887695,1995-05-17
7.014573574066162,1995-05-18
6.985222816467285,1995-05-19
7.102622032165527,1995-05-22
7.102622032165527,1995-05-23
7.073271751403809,1995-05-24
6.897174835205078,1995-05-25
6.897174835205078,1995-05-26
6.897174835205078,1995-05-30
6.721076488494873,1995-05-31
6.75042724609375,1995-06-01
6.57432746887207,1995-06-02
6.45692777633667,1995-06-05
6.603676795959473,1995-06-06
6.544977188110352,1995-06-07
6.486278533935547,1995-06-08
6.280831336975098,1995-06-09
6.45692777633667,1995-06-12
6.427579402923584,1995-06-13
6.427579402923584,1995-06-14
6.310179710388184,1995-06-15
6.280831336975098,1995-06-16
6.398229598999023,1995-06-19
6.398229598999023,1995-06-20
6.45692777633667,1995-06-21
6.63302755355835,1995-06-22
6.66237735748291,1995-06-23
6.45692777633667,1995-06-26
6.486278533935547,1995-06-27
6.398229598999023,1995-06-28
6.368880748748779,1995-06-29
6.427579402923584,1995-06-30
6.368880748748779,1995-07-03
6.310179710388184,1995-07-05
6.222131252288818,1995-07-06
6.251481056213379,1995-07-07
6.016684532165527,1995-07-10
6.0460333824157715,1995-07-11
6.251481056213379,1995-07-12
6.134082794189453,1995-07-13
5.95798397064209,1995-07-14
5.899285316467285,1995-07-17
5.869935989379883,1995-07-18
5.605787754058838,1995-07-19
5.723186492919922,1995-07-20
5.869935989379883,1995-07-21
5.987334251403809,1995-07-24
5.869935989379883,1995-07-25
5.869935989379883,1995-07-26
5.840585708618164,1995-07-27
5.811237812042236,1995-07-28
5.811237812042236,1995-07-31
5.9286346435546875,1995-08-01
5.869935989379883,1995-08-02
5.899285316467285,1995-08-03
5.869935989379883,1995-08-04
5.869935989379883,1995-08-07
5.987334251403809,1995-08-08
6.016684532165527,1995-08-09
6.104732990264893,1995-08-10
5.987334251403809,1995-08-11
5.869935989379883,1995-08-14
5.840585708618164,1995-08-15
5.899285316467285,1995-08-16
5.987334251403809,1995-08-17
6.016684532165527,1995-08-18
5.840585708618164,1995-08-21
5.752537250518799,1995-08-22
5.95798397064209,1995-08-23
5.95798397064209,1995-08-24
5.869935989379883,1995-08-25
5.840585708618164,1995-08-28
5.811237812042236,1995-08-29
5.9286346435546875,1995-08-30
5.899285316467285,1995-08-31
5.840585708618164,1995-09-01
5.811237812042236,1995-09-05
6.075383186340332,1995-09-06
6.104732990264893,1995-09-07
6.57432746887207,1995-09-08
6.57432746887207,1995-09-11
6.63302755355835,1995-09-12
6.544977188110352,1995-09-13
6.544977188110352,1995-09-14
6.515627861022949,1995-09-15
6.310179710388184,1995-09-18
6.280831336975098,1995-09-19
6.251481056213379,1995-09-20
6.222131252288818,1995-09-21
6.104732990264893,1995-09-22
6.134082794189453,1995-09-25
5.987334251403809,1995-09-26
5.899285316467285,1995-09-27
5.899285316467285,1995-09-28
5.987334251403809,1995-09-29
5.95798397064209,1995-10-02
5.9286346435546875,1995-10-03
5.781887054443359,1995-10-04
5.635138511657715,1995-10-05
5.605787754058838,1995-10-06
5.635138511657715,1995-10-09
5.4003400802612305,1995-10-10
5.576439380645752,1995-10-11
5.664487838745117,1995-10-12
5.781887054443359,1995-10-13
5.752537250518799,1995-10-16
5.635138511657715,1995-10-17
5.693837642669678,1995-10-18
5.576439380645752,1995-10-19
5.547089099884033,1995-10-20
5.517739772796631,1995-10-23
5.576439380645752,1995-10-24
5.635138511657715,1995-10-25
5.635138511657715,1995-10-26
5.576439380645752,1995-10-27
5.576439380645752,1995-10-30
5.605787754058838,1995-10-31
5.576439380645752,1995-11-01
5.576439380645752,1995-11-02
5.635138511657715,1995-11-03
5.752537250518799,1995-11-06
5.693837642669678,1995-11-07
5.635138511657715,1995-11-08
5.664487838745117,1995-11-09
5.635138511657715,1995-11-10
5.635138511657715,1995-11-13
5.605787754058838,1995-11-14
5.664487838745117,1995-11-15
5.635138511657715,1995-11-16
6.0460333824157715,1995-11-17
5.987334251403809,1995-11-20
5.899285316467285,1995-11-21
5.899285316467285,1995-11-22
5.899285316467285,1995-11-24
5.869935989379883,1995-11-27
5.95798397064209,1995-11-28
5.95798397064209,1995-11-29
6.075383186340332,1995-11-30
6.104732990264893,1995-12-01
6.016684532165527,1995-12-04
5.9286346435546875,1995-12-05
5.95798397064209,1995-12-06
6.0460333824157715,1995-12-07
6.075383186340332,1995-12-08
6.016684532165527,1995-12-11
6.075383186340332,1995-12-12
6.0460333824157715,1995-12-13
5.9286346435546875,1995-12-14
5.869935989379883,1995-12-15
5.723186492919922,1995-12-18
5.635138511657715,1995-12-19
5.664487838745117,1995-12-20
5.635138511657715,1995-12-21
5.664487838745117,1995-12-22
5.576439380645752,1995-12-26
5.48838996887207,1995-12-27
5.4003400802612305,1995-12-28
5.4003400802612305,1995-12-29
5.341641426086426,1996-01-02
5.517739772796631,1996-01-03
5.987334251403809,1996-01-04
6.544977188110352,1996-01-05
6.779776096343994,1996-01-08
6.63302755355835,1996-01-09
6.368880748748779,1996-01-10
6.721076488494873,1996-01-11
6.63302755355835,1996-01-12
6.57432746887207,1996-01-15
6.486278533935547,1996-01-16
6.515627861022949,1996-01-17
6.544977188110352,1996-01-18
6.427579402923584,1996-01-19
6.310179710388184,1996-01-22
6.66237735748291,1996-01-23
6.779776096343994,1996-01-24
6.867824077606201,1996-01-25
6.985222816467285,1996-01-26
6.809126377105713,1996-01-29
6.838475227355957,1996-01-30
6.926522731781006,1996-01-31
6.75042724609375,1996-02-01
6.897174835205078,1996-02-02
7.484166622161865,1996-02-05
7.630916595458984,1996-02-06
7.542868614196777,1996-02-07
7.57221794128418,1996-02-08
7.5135178565979,1996-02-09
7.57221794128418,1996-02-12
7.484166622161865,1996-02-13
7.5135178565979,1996-02-14
7.5135178565979,1996-02-15
7.484166622161865,1996-02-16
7.278720855712891,1996-02-20
7.542868614196777,1996-02-21
7.630916595458984,1996-02-22
7.542868614196777,1996-02-23
7.601567268371582,1996-02-26
7.689615726470947,1996-02-27
7.5135178565979,1996-02-28
7.807012557983398,1996-02-29
8.041813850402832,1996-03-01
8.540755271911621,1996-03-04
8.7168550491333,1996-03-05
8.83425235748291,1996-03-06
8.951650619506836,1996-03-07
8.83425235748291,1996-03-08
8.80490493774414,1996-03-11
8.7168550491333,1996-03-12
8.7168550491333,1996-03-13
8.980998992919922,1996-03-14
8.980998992919922,1996-03-15
9.391895294189453,1996-03-18
9.127752304077148,1996-03-19
9.127752304077148,1996-03-20
8.83425235748291,1996-03-21
8.80490493774414,1996-03-22
8.74620246887207,1996-03-25
8.80490493774414,1996-03-26
8.83425235748291,1996-03-27
8.980998992919922,1996-03-28
9.010353088378906,1996-03-29
8.980998992919922,1996-04-01
9.245146751403809,1996-04-02
9.274497032165527,1996-04-03
9.303850173950195,1996-04-04
9.333195686340332,1996-04-08
9.74409294128418,1996-04-09
9.567992210388184,1996-04-10
9.36254596710205,1996-04-11
9.567992210388184,1996-04-12
9.597344398498535,1996-04-15
9.65604305267334,1996-04-16
9.479944229125977,1996-04-17
9.685392379760742,1996-04-18
9.773443222045898,1996-04-19
9.802790641784668,1996-04-22
9.978889465332031,1996-04-23
10.331088066101074,1996-04-24
10.272388458251953,1996-04-25
10.243036270141602,1996-04-26
10.419136047363281,1996-04-29
10.243036270141602,1996-04-30
10.272388458251953,1996-05-01
10.154989242553711,1996-05-02
9.626693725585938,1996-05-03
9.36254596710205,1996-05-06
9.421247482299805,1996-05-07
9.186450958251953,1996-05-08
9.303850173950195,1996-05-09
9.53864574432373,1996-05-10
9.626693725585938,1996-05-13
9.773443222045898,1996-05-14
9.861490249633789,1996-05-15
10.213687896728516,1996-05-16
10.859381675720215,1996-05-17
10.771329879760742,1996-05-20
10.683282852172852,1996-05-21
10.683282852172852,1996-05-22
10.331088066101074,1996-05-23
10.47783374786377,1996-05-24
10.595234870910645,1996-05-28
10.389786720275879,1996-05-29
10.56588363647461,1996-05-30
10.683282852172852,1996-05-31
11.094178199768066,1996-06-03
11.240928649902344,1996-06-04
11.06482982635498,1996-06-05
11.182229042053223,1996-06-06
11.00613021850586,1996-06-07
10.947428703308105,1996-06-10
11.00613021850586,1996-06-11
10.91807746887207,1996-06-12
10.830031394958496,1996-06-13
10.771329879760742,1996-06-14
10.888729095458984,1996-06-17
10.771329879760742,1996-06-18
10.683282852172852,1996-06-19
10.47783374786377,1996-06-20
10.184337615966797,1996-06-21
9.832140922546387,1996-06-24
9.802790641784668,1996-06-25
9.274497032165527,1996-06-26
9.303850173950195,1996-06-27
9.36254596710205,1996-06-28
9.685392379760742,1996-07-01
9.861490249633789,1996-07-02
9.773443222045898,1996-07-03
9.626693725585938,1996-07-05
9.391895294189453,1996-07-08
9.74409294128418,1996-07-09
9.802790641784668,1996-07-10
9.65604305267334,1996-07-11
9.597344398498535,1996-07-12
9.274497032165527,1996-07-15
8.65815544128418,1996-07-16
9.333195686340332,1996-07-17
9.421247482299805,1996-07-18
9.626693725585938,1996-07-19
9.333195686340332,1996-07-22
8.775551795959473,1996-07-23
8.452709197998047,1996-07-24
8.540755271911621,1996-07-25
8.83425235748291,1996-07-26
8.59945297241211,1996-07-29
8.540755271911621,1996-07-30
8.775551795959473,1996-07-31
9.010353088378906,1996-08-01
9.421247482299805,1996-08-02
9.685392379760742,1996-08-05
9.74409294128418,1996-08-06
9.626693725585938,1996-08-07
9.567992210388184,1996-08-08
9.479944229125977,1996-08-09
9.391895294189453,1996-08-12
8.980998992919922,1996-08-13
8.951650619506836,1996-08-14
8.951650619506836,1996-08-15
8.863604545593262,1996-08-16
8.80490493774414,1996-08-19
8.511404991149902,1996-08-20
8.335309028625488,1996-08-21
8.7168550491333,1996-08-22
8.892952919006348,1996-08-23
8.80490493774414,1996-08-26
8.65815544128418,1996-08-27
8.83425235748291,1996-08-28
8.7168550491333,1996-08-29
8.863604545593262,1996-08-30
8.7168550491333,1996-09-03
8.892952919006348,1996-09-04
9.127752304077148,1996-09-05
9.274497032165527,1996-09-06
9.36254596710205,1996-09-09
9.303850173950195,1996-09-10
9.303850173950195,1996-09-11
9.274497032165527,1996-09-12
9.36254596710205,1996-09-13
9.421247482299805,1996-09-16
9.685392379760742,1996-09-17
10.037591934204102,1996-09-18
9.861490249633789,1996-09-19
9.978889465332031,1996-09-20
10.00823974609375,1996-09-23
10.00823974609375,1996-09-24
10.066937446594238,1996-09-25
10.096290588378906,1996-09-26
10.154989242553711,1996-09-27
9.920191764831543,1996-09-30
9.890843391418457,1996-10-01
10.096290588378906,1996-10-02
10.301737785339355,1996-10-03
10.360435485839844,1996-10-04
10.419136047363281,1996-10-07
10.595234870910645,1996-10-08
10.507185935974121,1996-10-09
10.389786720275879,1996-10-10
10.507185935974121,1996-10-11
10.301737785339355,1996-10-14
10.272388458251953,1996-10-15
10.243036270141602,1996-10-16
10.213687896728516,1996-10-17
10.301737785339355,1996-10-18
10.272388458251953,1996-10-21
9.74409294128418,1996-10-22
9.597344398498535,1996-10-23
9.53864574432373,1996-10-24
9.53864574432373,1996-10-25
9.626693725585938,1996-10-28
9.53864574432373,1996-10-29
9.391895294189453,1996-10-30
9.09840202331543,1996-10-31
9.039698600769043,1996-11-01
8.80490493774414,1996-11-04
8.775551795959473,1996-11-05
8.74620246887207,1996-11-06
9.09840202331543,1996-11-07
9.09840202331543,1996-11-08
9.245146751403809,1996-11-11
9.09840202331543,1996-11-12
8.922301292419434,1996-11-13
8.951650619506836,1996-11-14
8.80490493774414,1996-11-15
8.74620246887207,1996-11-18
8.628804206848145,1996-11-19
8.74620246887207,1996-11-20
8.628804206848145,1996-11-21
8.980998992919922,1996-11-22
9.039698600769043,1996-11-25
8.922301292419434,1996-11-26
8.922301292419434,1996-11-27
9.069049835205078,1996-11-29
8.83425235748291,1996-12-02
8.83425235748291,1996-12-03
8.65815544128418,1996-12-04
8.80490493774414,1996-12-05
8.7168550491333,1996-12-06
8.775551795959473,1996-12-09
8.775551795959473,1996-12-10
8.628804206848145,1996-12-11
8.452709197998047,1996-12-12
8.540755271911621,1996-12-13
8.570106506347656,1996-12-16
8.335309028625488,1996-12-17
8.276610374450684,1996-12-18
8.30595874786377,1996-12-19
8.30595874786377,1996-12-20
8.188557624816895,1996-12-23
8.129859924316406,1996-12-24
8.012463569641113,1996-12-26
8.364656448364258,1996-12-27
8.30595874786377,1996-12-30
8.188557624816895,1996-12-31
8.217910766601562,1997-01-02
8.159213066101074,1997-01-03
8.10051155090332,1997-01-06
8.364656448364258,1997-01-07
8.188557624816895,1997-01-08
8.188557624816895,1997-01-09
8.247257232666016,1997-01-10
8.276610374450684,1997-01-13
8.65815544128418,1997-01-14
8.628804206848145,1997-01-15
8.74620246887207,1997-01-16
8.863604545593262,1997-01-17
8.922301292419434,1997-01-20
9.333195686340332,1997-01-21
9.303850173950195,1997-01-22
9.215798377990723,1997-01-23
9.157098770141602,1997-01-24
9.215798377990723,1997-01-27
9.391895294189453,1997-01-28
9.333195686340332,1997-01-29
9.039698600769043,1997-01-30
9.245146751403809,1997-01-31
9.274497032165527,1997-02-03
9.274497032165527,1997-02-04
9.215798377990723,1997-02-05
9.274497032165527,1997-02-06
9.274497032165527,1997-02-07
9.274497032165527,1997-02-10
9.186450958251953,1997-02-11
9.157098770141602,1997-02-12
9.069049835205078,1997-02-13
9.039698600769043,1997-02-14
8.80490493774414,1997-02-18
8.628804206848145,1997-02-19
8.394007682800293,1997-02-20
8.276610374450684,1997-02-21
8.217910766601562,1997-02-24
8.30595874786377,1997-02-25
8.217910766601562,1997-02-26
8.30595874786377,1997-02-27
8.247257232666016,1997-02-28
8.335309028625488,1997-03-03
8.247257232666016,1997-03-04
8.071163177490234,1997-03-05
7.9831132888793945,1997-03-06
8.276610374450684,1997-03-07
8.188557624816895,1997-03-10
8.041813850402832,1997-03-11
7.895064353942871,1997-03-12
7.836364269256592,1997-03-13
7.748314380645752,1997-03-14
7.718966484069824,1997-03-17
7.777665615081787,1997-03-18
8.217910766601562,1997-03-19
8.159213066101074,1997-03-20
8.10051155090332,1997-03-21
8.335309028625488,1997-03-24
8.423358917236328,1997-03-25
8.7168550491333,1997-03-26
8.68750286102295,1997-03-27
8.511404991149902,1997-03-31
8.364656448364258,1997-04-01
8.217910766601562,1997-04-02
8.217910766601562,1997-04-03
8.247257232666016,1997-04-04
8.129859924316406,1997-04-07
8.247257232666016,1997-04-08
8.159213066101074,1997-04-09
7.924414157867432,1997-04-10
7.924414157867432,1997-04-11
7.924414157867432,1997-04-14
7.953763961791992,1997-04-15
7.718966484069824,1997-04-16
7.748314380645752,1997-04-17
7.836364269256592,1997-04-18
7.865715026855469,1997-04-21
7.895064353942871,1997-04-22
8.012463569641113,1997-04-23
7.807012557983398,1997-04-24
7.630916595458984,1997-04-25
7.601567268371582,1997-04-28
7.777665615081787,1997-04-29
7.924414157867432,1997-04-30
8.10051155090332,1997-05-01
8.276610374450684,1997-05-02
8.775551795959473,1997-05-05
9.157098770141602,1997-05-06
9.245146751403809,1997-05-07
9.09840202331543,1997-05-08
9.039698600769043,1997-05-09
9.09840202331543,1997-05-12
9.09840202331543,1997-05-13
9.215798377990723,1997-05-14
9.157098770141602,1997-05-15
9.09840202331543,1997-05-16
9.09840202331543,1997-05-19
9.186450958251953,1997-05-20
9.157098770141602,1997-05-21
9.157098770141602,1997-05-22
9.186450958251953,1997-05-23
9.069049835205078,1997-05-27
9.069049835205078,1997-05-28
9.010353088378906,1997-05-29
8.892952919006348,1997-05-30
8.922301292419434,1997-06-02
8.863604545593262,1997-06-03
8.892952919006348,1997-06-04
8.980998992919922,1997-06-05
8.980998992919922,1997-06-06
8.980998992919922,1997-06-09
8.980998992919922,1997-06-10
8.922301292419434,1997-06-11
9.274497032165527,1997-06-12
9.421247482299805,1997-06-13
9.245146751403809,1997-06-16
9.274497032165527,1997-06-17
9.127752304077148,1997-06-18
9.274497032165527,1997-06-19
9.09840202331543,1997-06-20
9.010353088378906,1997-06-23
9.215798377990723,1997-06-24
8.951650619506836,1997-06-25
8.65815544128418,1997-06-26
8.775551795959473,1997-06-27
8.68750286102295,1997-06-30
8.452709197998047,1997-07-01
8.247257232666016,1997-07-02
8.247257232666016,1997-07-03
8.159213066101074,1997-07-07
8.335309028625488,1997-07-08
8.32063102722168,1997-07-09
8.247257232666016,1997-07-10
8.173883438110352,1997-07-11
8.173883438110352,1997-07-14
7.895064353942871,1997-07-15
7.748314380645752,1997-07-16
7.909738540649414,1997-07-17
7.748314380645752,1997-07-18
7.733639717102051,1997-07-21
8.02713680267334,1997-07-22
8.159213066101074,1997-07-23
8.115184783935547,1997-07-24
7.895064353942871,1997-07-25
7.924414157867432,1997-07-28
7.836364269256592,1997-07-29
8.071163177490234,1997-07-30
8.10051155090332,1997-07-31
8.115184783935547,1997-08-01
8.056487083435059,1997-08-04
8.188557624816895,1997-08-05
8.159213066101074,1997-08-06
8.247257232666016,1997-08-07
8.056487083435059,1997-08-08
8.188557624816895,1997-08-11
8.188557624816895,1997-08-12
8.159213066101074,1997-08-13
8.217910766601562,1997-08-14
7.9831132888793945,1997-08-15
7.895064353942871,1997-08-18
7.997787952423096,1997-08-19
8.247257232666016,1997-08-20
8.423358917236328,1997-08-21
8.526081085205078,1997-08-22
8.496732711791992,1997-08-25
8.555431365966797,1997-08-26
8.65815544128418,1997-08-27
8.790227890014648,1997-08-28
9.450594902038574,1997-08-29
9.347871780395508,1997-09-02
9.186450958251953,1997-09-03
9.069049835205078,1997-09-04
9.186450958251953,1997-09-05
9.421247482299805,1997-09-08
9.406570434570312,1997-09-09
9.479944229125977,1997-09-10
9.450594902038574,1997-09-11
9.53864574432373,1997-09-12
9.479944229125977,1997-09-15
9.53864574432373,1997-09-16
9.53864574432373,1997-09-17
9.612018585205078,1997-09-18
9.65604305267334,1997-09-19
9.934866905212402,1997-09-22
10.00823974609375,1997-09-23
10.272388458251953,1997-09-24
10.154989242553711,1997-09-25
9.861490249633789,1997-09-26
9.920191764831543,1997-09-29
10.19901180267334,1997-09-30
10.316412925720215,1997-10-01
10.257713317871094,1997-10-02
9.964217185974121,1997-10-03
9.964217185974121,1997-10-06
9.99356460571289,1997-10-07
9.861490249633789,1997-10-08
9.846817016601562,1997-10-09
9.773443222045898,1997-10-10
9.714742660522461,1997-10-13
9.612018585205078,1997-10-14
9.55332088470459,1997-10-15
9.582670211791992,1997-10-16
9.377220153808594,1997-10-17
9.523967742919922,1997-10-20
9.832140922546387,1997-10-21
10.169659614562988,1997-10-22
9.74409294128418,1997-10-23
10.521860122680664,1997-10-24
9.74409294128418,1997-10-27
9.626693725585938,1997-10-28
9.65604305267334,1997-10-29
9.494621276855469,1997-10-30
10.331088066101074,1997-10-31
9.978889465332031,1997-11-03
9.876166343688965,1997-11-04
10.037591934204102,1997-11-05
10.096290588378906,1997-11-06
9.626693725585938,1997-11-07
9.406570434570312,1997-11-10
9.406570434570312,1997-11-11
9.303850173950195,1997-11-12
9.215798377990723,1997-11-13
9.333195686340332,1997-11-14
9.670717239379883,1997-11-17
9.64136791229248,1997-11-18
9.802790641784668,1997-11-19
9.920191764831543,1997-11-20
9.714742660522461,1997-11-21
9.509296417236328,1997-11-24
9.274497032165527,1997-11-25
9.17177677154541,1997-11-26
9.186450958251953,1997-11-28
9.230474472045898,1997-12-01
9.127752304077148,1997-12-02
8.980998992919922,1997-12-03
8.672830581665039,1997-12-04
8.7168550491333,1997-12-05
8.555431365966797,1997-12-08
8.452709197998047,1997-12-09
8.408684730529785,1997-12-10
8.26193618774414,1997-12-11
8.10051155090332,1997-12-12
8.188557624816895,1997-12-15
8.232583045959473,1997-12-16
8.32063102722168,1997-12-17
8.14453411102295,1997-12-18
8.247257232666016,1997-12-19
8.173883438110352,1997-12-22
8.217910766601562,1997-12-23
8.232583045959473,1997-12-24
8.217910766601562,1997-12-26
8.276610374450684,1997-12-29
8.349985122680664,1997-12-30
8.4820556640625,1997-12-31
8.438031196594238,1998-01-02
8.232583045959473,1998-01-05
8.115184783935547,1998-01-06
8.217910766601562,1998-01-07
8.10051155090332,1998-01-08
7.9831132888793945,1998-01-09
7.895064353942871,1998-01-12
7.953763961791992,1998-01-13
8.203232765197754,1998-01-14
8.511404991149902,1998-01-15
8.892952919006348,1998-01-16
8.68750286102295,1998-01-20
8.64348030090332,1998-01-21
8.7168550491333,1998-01-22
8.335309028625488,1998-01-23
8.14453411102295,1998-01-26
8.159213066101074,1998-01-27
8.056487083435059,1998-01-28
8.423358917236328,1998-01-29
8.408684730529785,1998-01-30
8.496732711791992,1998-02-02
8.526081085205078,1998-02-03
8.364656448364258,1998-02-04
8.775551795959473,1998-02-05
9.127752304077148,1998-02-06
9.201122283935547,1998-02-09
9.09840202331543,1998-02-10
8.951650619506836,1998-02-11
8.951650619506836,1998-02-12
8.951650619506836,1998-02-13
8.731529235839844,1998-02-17
8.775551795959473,1998-02-18
8.628804206848145,1998-02-19
8.80490493774414,1998-02-20
8.951650619506836,1998-02-23
8.628804206848145,1998-02-24
8.68750286102295,1998-02-25
8.731529235839844,1998-02-26
8.4820556640625,1998-02-27
8.37933349609375,1998-03-02
8.452709197998047,1998-03-03
8.467382431030273,1998-03-04
8.32063102722168,1998-03-05
8.438031196594238,1998-03-06
8.452709197998047,1998-03-09
8.570106506347656,1998-03-10
8.59945297241211,1998-03-11
8.467382431030273,1998-03-12
8.394007682800293,1998-03-13
8.32063102722168,1998-03-16
8.276610374450684,1998-03-17
8.30595874786377,1998-03-18
8.247257232666016,1998-03-19
8.159213066101074,1998-03-20
8.129859924316406,1998-03-23
8.085837364196777,1998-03-24
8.056487083435059,1998-03-25
8.159213066101074,1998-03-26
8.10051155090332,1998-03-27
8.02713680267334,1998-03-30
8.041813850402832,1998-03-31
8.012463569641113,1998-04-01
7.997787952423096,1998-04-02
8.129859924316406,1998-04-03
8.115184783935547,1998-04-06
8.188557624816895,1998-04-07
8.10051155090332,1998-04-08
8.217910766601562,1998-04-09
8.203232765197754,1998-04-13
8.203232765197754,1998-04-14
8.159213066101074,1998-04-15
8.056487083435059,1998-04-16
8.115184783935547,1998-04-17
8.041813850402832,1998-04-20
8.041813850402832,1998-04-21
8.115184783935547,1998-04-22
8.012463569641113,1998-04-23
7.997787952423096,1998-04-24
7.821688175201416,1998-04-27
7.909738540649414,1998-04-28
7.821688175201416,1998-04-29
7.924414157867432,1998-04-30
7.865715026855469,1998-05-01
7.9831132888793945,1998-05-04
8.02713680267334,1998-05-05
8.217910766601562,1998-05-06
8.247257232666016,1998-05-07
8.247257232666016,1998-05-08
8.188557624816895,1998-05-11
8.129859924316406,1998-05-12
8.188557624816895,1998-05-13
8.188557624816895,1998-05-14
8.085837364196777,1998-05-15
7.997787952423096,1998-05-18
8.02713680267334,1998-05-19
8.071163177490234,1998-05-20
8.02713680267334,1998-05-21
7.968438148498535,1998-05-22
7.807012557983398,1998-05-26
7.777665615081787,1998-05-27
7.630916595458984,1998-05-28
7.7923407554626465,1998-05-29
7.660267353057861,1998-06-01
7.469493389129639,1998-06-02
7.498843193054199,1998-06-03
7.454818248748779,1998-06-04
7.366769790649414,1998-06-05
7.322744369506836,1998-06-08
7.117297172546387,1998-06-09
7.058597564697266,1998-06-10
6.853150367736816,1998-06-11
6.721076488494873,1998-06-12
6.603676795959473,1998-06-15
6.559652805328369,1998-06-16
6.53030252456665,1998-06-17
6.427579402923584,1998-06-18
6.295506000518799,1998-06-19
6.251481056213379,1998-06-22
7.5575408935546875,1998-06-23
7.425468444824219,1998-06-24
7.5135178565979,1998-06-25
7.410793304443359,1998-06-26
7.410793304443359,1998-06-29
7.410793304443359,1998-06-30
7.5575408935546875,1998-07-01
7.454818248748779,1998-07-02
7.601567268371582,1998-07-06
7.6749420166015625,1998-07-07
7.704288959503174,1998-07-08
7.616241931915283,1998-07-09
7.645590782165527,1998-07-10
7.748314380645752,1998-07-13
7.6749420166015625,1998-07-14
7.6749420166015625,1998-07-15
7.704288959503174,1998-07-16
7.748314380645752,1998-07-17
7.821688175201416,1998-07-20
7.851040840148926,1998-07-21
7.7923407554626465,1998-07-22
7.689615726470947,1998-07-23
7.733639717102051,1998-07-24
7.616241931915283,1998-07-27
7.5575408935546875,1998-07-28
7.7923407554626465,1998-07-29
7.807012557983398,1998-07-30
7.7923407554626465,1998-07-31
7.249370098114014,1998-08-03
7.102622032165527,1998-08-04
7.043922424316406,1998-08-05
7.073271751403809,1998-08-06
7.484166622161865,1998-08-07
7.308069705963135,1998-08-10
7.131970405578613,1998-08-11
7.308069705963135,1998-08-12
6.955874443054199,1998-08-13
7.058597564697266,1998-08-14
7.087946891784668,1998-08-17
7.117297172546387,1998-08-18
7.087946891784668,1998-08-19
7.058597564697266,1998-08-20
7.043922424316406,1998-08-21
6.999898910522461,1998-08-24
7.043922424316406,1998-08-25
6.955874443054199,1998-08-26
6.897174835205078,1998-08-27
6.853150367736816,1998-08-28
6.63302755355835,1998-08-31
6.721076488494873,1998-09-01
6.66237735748291,1998-09-02
6.486278533935547,1998-09-03
6.35420560836792,1998-09-04
6.45692777633667,1998-09-08
6.559652805328369,1998-09-09
6.515627861022949,1998-09-10
6.515627861022949,1998-09-11
6.45692777633667,1998-09-14
6.324854850769043,1998-09-15
6.310179710388184,1998-09-16
6.134082794189453,1998-09-17
5.972659587860107,1998-09-18
5.9286346435546875,1998-09-21
5.987334251403809,1998-09-22
6.060708045959473,1998-09-23
6.060708045959473,1998-09-24
5.95798397064209,1998-09-25
5.972659587860107,1998-09-28
5.767210960388184,1998-09-29
5.415015697479248,1998-09-30
5.767210960388184,1998-10-01
5.767210960388184,1998-10-02
5.635138511657715,1998-10-05
5.635138511657715,1998-10-06
5.547089099884033,1998-10-07
5.459038734436035,1998-10-08
5.53241491317749,1998-10-09
5.473714351654053,1998-10-12
5.385664939880371,1998-10-13
5.429690837860107,1998-10-14
5.50306510925293,1998-10-15
5.767210960388184,1998-10-16
6.0460333824157715,1998-10-19
6.339530944824219,1998-10-20
6.45692777633667,1998-10-21
6.310179710388184,1998-10-22
6.236806869506836,1998-10-23
6.280831336975098,1998-10-26
6.295506000518799,1998-10-27
6.26615571975708,1998-10-28
6.192781925201416,1998-10-29
6.134082794189453,1998-10-30
6.251481056213379,1998-11-02
6.310179710388184,1998-11-03
6.339530944824219,1998-11-04
6.398229598999023,1998-11-05
6.603676795959473,1998-11-06
6.8237996101379395,1998-11-09
6.7944512367248535,1998-11-10
6.66237735748291,1998-11-11
6.412905216217041,1998-11-12
6.398229598999023,1998-11-13
6.515627861022949,1998-11-16
6.63302755355835,1998-11-17
6.57432746887207,1998-11-18
6.559652805328369,1998-11-19
6.442254066467285,1998-11-20
6.515627861022949,1998-11-23
6.515627861022949,1998-11-24
6.324854850769043,1998-11-25
6.207456588745117,1998-11-27
6.03135871887207,1998-11-30
5.899285316467285,1998-12-01
5.840585708618164,1998-12-02
5.649814128875732,1998-12-03
5.737864017486572,1998-12-04
5.752537250518799,1998-12-07
5.913959503173828,1998-12-08
5.943310260772705,1998-12-09
5.869935989379883,1998-12-10
5.855260848999023,1998-12-11
5.9286346435546875,1998-12-14
5.796561241149902,1998-12-15
5.869935989379883,1998-12-16
5.840585708618164,1998-12-17
5.752537250518799,1998-12-18
6.016684532165527,1998-12-21
6.0460333824157715,1998-12-22
6.295506000518799,1998-12-23
6.236806869506836,1998-12-24
6.148756980895996,1998-12-28
6.207456588745117,1998-12-29
6.207456588745117,1998-12-30
6.368880748748779,1998-12-31
6.515627861022949,1999-01-04
6.809126377105713,1999-01-05
6.867824077606201,1999-01-06
7.293395042419434,1999-01-07
