CSCO,Date
6.173985481262207,1997-12-22
5.806654453277588,1997-12-23
5.827846527099609,1997-12-24
6.011511325836182,1997-12-26
6.329395771026611,1997-12-29
6.371777057647705,1997-12-30
6.301141262054443,1997-12-31
6.562507152557373,1998-01-02
6.548379421234131,1998-01-05
6.463611602783203,1998-01-06
6.272881507873535,1998-01-07
6.343522071838379,1998-01-08
6.131600379943848,1998-01-09
6.294074535369873,1998-01-12
6.329395771026611,1998-01-13
6.442416191101074,1998-01-14
6.491867542266846,1998-01-15
6.541314601898193,1998-01-16
6.724978923797607,1998-01-20
6.710853099822998,1998-01-21
6.527187347412109,1998-01-22
6.520122051239014,1998-01-23
6.400035381317139,1998-01-26
6.696725845336914,1998-01-27
6.993416786193848,1998-01-28
7.2053375244140625,1998-01-29
7.127630710601807,1998-01-30
7.226530075073242,1998-02-02
7.120569705963135,1998-02-03
7.297171592712402,1998-02-04
7.275978088378906,1998-02-05
7.452579021453857,1998-02-06
7.233595371246338,1998-02-09
7.318361282348633,1998-02-10
7.332489967346191,1998-02-11
7.37487268447876,1998-02-12
7.332489967346191,1998-02-13
7.339556694030762,1998-02-17
7.403131484985352,1998-02-18
7.396065711975098,1998-02-19
7.438450813293457,1998-02-20
7.4172587394714355,1998-02-23
7.318361282348633,1998-02-24
7.544410228729248,1998-02-25
7.516153812408447,1998-02-26
7.44551420211792,1998-02-27
7.37487268447876,1998-03-02
7.290104389190674,1998-03-03
7.37487268447876,1998-03-04
6.993416786193848,1998-03-05
7.275978088378906,1998-03-06
6.9192399978637695,1998-03-09
6.93690299987793,1998-03-10
7.078182697296143,1998-03-11
7.226530075073242,1998-03-12
7.297171592712402,1998-03-13
7.275978088378906,1998-03-16
7.297171592712402,1998-03-17
7.184144020080566,1998-03-18
7.268912315368652,1998-03-19
7.191208839416504,1998-03-20
7.318361282348633,1998-03-23
7.66450309753418,1998-03-24
7.862293720245361,1998-03-25
7.841102123260498,1998-03-26
7.841102123260498,1998-03-27
7.622114181518555,1998-03-30
7.728075981140137,1998-03-31
7.834039211273193,1998-04-01
7.939999103546143,1998-04-02
7.9894490242004395,1998-04-03
7.798717498779297,1998-04-06
7.798717498779297,1998-04-07
7.713950157165527,1998-04-08
7.572667121887207,1998-04-09
7.516153812408447,1998-04-13
7.65037202835083,1998-04-14
7.9894490242004395,1998-04-15
7.932936191558838,1998-04-16
7.961190223693848,1998-04-17
8.166044235229492,1998-04-20
8.349711418151855,1998-04-21
8.321452140808105,1998-04-22
8.102474212646484,1998-04-23
8.130728721618652,1998-04-24
7.961190223693848,1998-04-27
8.010638236999512,1998-04-28
8.137792587280273,1998-04-29
8.279071807861328,1998-04-30
8.321452140808105,1998-05-01
8.469802856445312,1998-05-04
8.321452140808105,1998-05-05
8.58989143371582,1998-05-06
8.51924991607666,1998-05-07
8.561638832092285,1998-05-08
8.448610305786133,1998-05-11
8.63227367401123,1998-05-12
8.58989143371582,1998-05-13
8.596953392028809,1998-05-14
8.63227367401123,1998-05-15
8.787684440612793,1998-05-18
9.086140632629395,1998-05-19
8.886584281921387,1998-05-20
8.787684440612793,1998-05-21
8.688788414001465,1998-05-22
8.58989143371582,1998-05-26
8.79474925994873,1998-05-27
8.759429931640625,1998-05-28
8.547510147094727,1998-05-29
8.31439208984375,1998-06-01
8.639338493347168,1998-06-02
8.43448257446289,1998-06-03
8.688788414001465,1998-06-04
8.752365112304688,1998-06-05
8.759429931640625,1998-06-08
8.985480308532715,1998-06-09
8.943096160888672,1998-06-10
8.936026573181152,1998-06-11
8.943096160888672,1998-06-12
8.844194412231445,1998-06-15
9.03492546081543,1998-06-16
9.119694709777832,1998-06-17
9.282167434692383,1998-06-18
9.39519214630127,1998-06-19
9.56473159790039,1998-06-22
9.819036483764648,1998-06-23
9.92499828338623,1998-06-24
9.840230941772461,1998-06-25
10.158112525939941,1998-06-26
10.377095222473145,1998-06-29
10.405354499816895,1998-06-30
10.687918663024902,1998-07-01
10.468932151794434,1998-07-02
10.511314392089844,1998-07-06
10.483057975769043,1998-07-07
10.652597427368164,1998-07-08
10.504250526428223,1998-07-09
10.504250526428223,1998-07-10
10.652597427368164,1998-07-13
10.723237037658691,1998-07-14
10.80094051361084,1998-07-15
10.822132110595703,1998-07-16
11.274231910705566,1998-07-17
11.66275691986084,1998-07-20
11.182398796081543,1998-07-21
11.132952690124512,1998-07-22
11.203591346740723,1998-07-23
11.048187255859375,1998-07-24
11.019927978515625,1998-07-27
10.850387573242188,1998-07-28
10.624340057373047,1998-07-29
11.132952690124512,1998-07-30
10.822132110595703,1998-07-31
10.906900405883789,1998-08-03
10.525443077087402,1998-08-04
10.935158729553223,1998-08-05
11.231850624084473,1998-08-06
10.949283599853516,1998-08-07
11.210658073425293,1998-08-10
11.076441764831543,1998-08-11
11.140012741088867,1998-08-12
10.928092956542969,1998-08-13
10.899840354919434,1998-08-14
11.090572357177734,1998-08-17
11.323681831359863,1998-08-18
11.443767547607422,1998-08-19
11.599177360534668,1998-08-20
11.613308906555176,1998-08-21
11.641562461853027,1998-08-24
11.747527122497559,1998-08-25
11.712203979492188,1998-08-26
11.203591346740723,1998-08-27
10.702042579650879,1998-08-28
9.253910064697266,1998-08-31
10.1722412109375,1998-09-01
10.355905532836914,1998-09-02
10.242878913879395,1998-09-03
10.087470054626465,1998-09-04
10.694979667663574,1998-09-08
10.26407241821289,1998-09-09
9.995637893676758,1998-09-10
10.483057975769043,1998-09-11
10.589019775390625,1998-09-14
10.92103099822998,1998-09-15
10.956351280212402,1998-09-16
10.42654800415039,1998-09-17
10.352374076843262,1998-09-18
10.553699493408203,1998-09-21
10.659658432006836,1998-09-22
11.231850624084473,1998-09-23
11.009329795837402,1998-09-24
11.263636589050293,1998-09-25
11.231850624084473,1998-09-28
10.956351280212402,1998-09-29
10.47952651977539,1998-09-30
9.706008911132812,1998-10-01
9.451703071594238,1998-10-02
8.19077205657959,1998-10-05
7.830505847930908,1998-10-06
7.438450813293457,1998-10-07
7.915275573730469,1998-10-08
8.48746109008789,1998-10-09
8.879518508911133,1998-10-12
8.593423843383789,1998-10-13
8.837133407592773,1998-10-14
9.653027534484863,1998-10-15
9.388130187988281,1998-10-16
9.536473274230957,1998-10-19
9.176206588745117,1998-10-20
9.7695894241333,1998-10-21
9.90733814239502,1998-10-22
9.949722290039062,1998-10-23
10.405354499816895,1998-10-26
10.299393653869629,1998-10-27
10.659658432006836,1998-10-28
10.627870559692383,1998-10-29
10.680850982666016,1998-10-30
10.96694564819336,1998-11-02
10.744426727294922,1998-11-03
11.1152925491333,1998-11-04
11.496749877929688,1998-11-05
11.433172225952148,1998-11-06
11.359002113342285,1998-11-09
11.359002113342285,1998-11-10
11.200058937072754,1998-11-11
11.051715850830078,1998-11-12
10.96694564819336,1998-11-13
11.348402976989746,1998-11-16
11.655693054199219,1998-11-17
12.355033874511719,1998-11-18
12.429207801818848,1998-11-19
12.651723861694336,1998-11-20
12.916625022888184,1998-11-23
12.916625022888184,1998-11-24
13.064970970153809,1998-11-25
13.562986373901367,1998-11-27
12.778875350952148,1998-11-30
13.520602226257324,1998-12-01
13.266292572021484,1998-12-02
12.916625022888184,1998-12-03
13.266292572021484,1998-12-04
13.594776153564453,1998-12-07
13.531195640563965,1998-12-08
13.690138816833496,1998-12-09
13.764310836791992,1998-12-10
14.156365394592285,1998-12-11
13.626564025878906,1998-12-14
14.198756217956543,1998-12-15
14.018623352050781,1998-12-16
14.389483451843262,1998-12-17
15.332533836364746,1998-12-18
16.053068161010742,1998-12-21
15.904718399047852,1998-12-22
16.3603515625,1998-12-23
15.96829891204834,1998-12-24
15.96829891204834,1998-12-28
15.851740837097168,1998-12-29
15.713994026184082,1998-12-30
15.735182762145996,1998-12-31
16.159027099609375,1999-01-04
16.434526443481445,1999-01-05
16.911354064941406,1999-01-06
17.56830596923828,1999-01-07
18.087512969970703,1999-01-08
17.748432159423828,1999-01-11
16.635848999023438,1999-01-12
16.254396438598633,1999-01-13
16.339157104492188,1999-01-14
17.23982048034668,1999-01-15
18.034536361694336,1999-01-19
17.992149353027344,1999-01-20
17.17624855041504,1999-01-21
17.430559158325195,1999-01-22
17.536516189575195,1999-01-25
18.161684036254883,1999-01-26
17.536516189575195,1999-01-27
18.4583797454834,1999-01-28
18.914003372192383,1999-01-29
19.496789932250977,1999-02-01
19.054407119750977,1999-02-02
18.839828491210938,1999-02-03
17.84380531311035,1999-02-04
17.1656551361084,1999-02-05
17.282211303710938,1999-02-08
16.264984130859375,1999-02-09
16.710023880004883,1999-02-10
17.780229568481445,1999-02-11
16.79479217529297,1999-02-12
16.79479217529297,1999-02-16
16.127243041992188,1999-02-17
16.307373046875,1999-02-18
16.46631622314453,1999-02-19
17.303401947021484,1999-02-22
17.451745986938477,1999-02-23
16.94313621520996,1999-02-24
16.69942283630371,1999-02-25
16.582870483398438,1999-02-26
16.858369827270508,1999-03-01
16.222606658935547,1999-03-02
16.127243041992188,1999-03-03
16.65704345703125,1999-03-04
17.091480255126953,1999-03-05
17.72724723815918,1999-03-08
17.854402542114258,1999-03-09
17.695459365844727,1999-03-10
17.886192321777344,1999-03-11
17.504730224609375,1999-03-12
17.80141830444336,1999-03-15
17.97096061706543,1999-03-16
17.98155403137207,1999-03-17
18.11930274963379,1999-03-18
17.716651916503906,1999-03-19
17.419960021972656,1999-03-22
17.0067138671875,1999-03-23
17.706056594848633,1999-03-24
18.214664459228516,1999-03-25
17.833206176757812,1999-03-26
18.649105072021484,1999-03-29
18.638505935668945,1999-03-30
18.574932098388672,1999-03-31
18.638505935668945,1999-04-01
19.40143394470215,1999-04-05
19.5391788482666,1999-04-06
20.132558822631836,1999-04-07
19.941829681396484,1999-04-08
20.026599884033203,1999-04-09
19.9630184173584,1999-04-12
19.348447799682617,1999-04-13
18.776260375976562,1999-04-14
18.70208740234375,1999-04-15
17.91797637939453,1999-04-16
16.953733444213867,1999-04-19
17.218637466430664,1999-04-20
18.2994384765625,1999-04-21
19.189502716064453,1999-04-22
19.899444580078125,1999-04-23
19.941829681396484,1999-04-26
19.50738525390625,1999-04-27
18.94579315185547,1999-04-28
18.511348724365234,1999-04-29
19.33785057067871,1999-04-30
19.2636775970459,1999-05-03
18.415998458862305,1999-05-04
18.81334686279297,1999-05-05
18.129899978637695,1999-05-06
18.394800186157227,1999-05-07
18.52195167541504,1999-05-10
18.96698760986328,1999-05-11
20.132558822631836,1999-05-12
19.952423095703125,1999-05-13
19.57096290588379,1999-05-14
19.740503311157227,1999-05-17
19.6981201171875,1999-05-18
19.761695861816406,1999-05-19
19.454408645629883,1999-05-20
19.200101852416992,1999-05-21
18.54313850402832,1999-05-24
17.695459365844727,1999-05-25
18.500764846801758,1999-05-26
18.31003189086914,1999-05-27
18.479564666748047,1999-05-28
18.151092529296875,1999-06-01
18.670297622680664,1999-06-02
18.44777488708496,1999-06-03
19.475601196289062,1999-06-04
19.56037139892578,1999-06-07
18.935205459594727,1999-06-08
19.284870147705078,1999-06-09
18.723278045654297,1999-06-10
18.76566505432129,1999-06-11
18.278242111206055,1999-06-14
18.850427627563477,1999-06-15
19.708715438842773,1999-06-16
19.899444580078125,1999-06-17
20.23851776123047,1999-06-18
20.874279022216797,1999-06-21
20.17494010925293,1999-06-22
20.980239868164062,1999-06-23
20.42924690246582,1999-06-24
20.789518356323242,1999-06-25
21.001434326171875,1999-06-28
21.19216537475586,1999-06-29
21.849124908447266,1999-06-30
21.82793426513672,1999-07-01
22.739200592041016,1999-07-02
22.612037658691406,1999-07-06
22.463701248168945,1999-07-07
22.527273178100586,1999-07-08
22.739200592041016,1999-07-09
22.251768112182617,1999-07-12
22.12462615966797,1999-07-13
22.145816802978516,1999-07-14
22.569656372070312,1999-07-15
22.37892723083496,1999-07-16
22.018659591674805,1999-07-19
21.107398986816406,1999-07-20
21.382892608642578,1999-07-21
20.725942611694336,1999-07-22
21.34050941467285,1999-07-23
20.704748153686523,1999-07-26
21.34050941467285,1999-07-27
21.46766471862793,1999-07-28
20.937864303588867,1999-07-29
21.06501579284668,1999-07-30
20.95905303955078,1999-08-02
20.725942611694336,1999-08-03
20.514013290405273,1999-08-04
20.85309600830078,1999-08-05
21.107398986816406,1999-08-06
20.28090476989746,1999-08-09
19.920642852783203,1999-08-10
21.34050941467285,1999-08-11
20.916671752929688,1999-08-12
21.552433013916016,1999-08-13
21.53124237060547,1999-08-16
21.78554916381836,1999-08-17
21.46766471862793,1999-08-18
21.107398986816406,1999-08-19
21.7431640625,1999-08-20
22.294158935546875,1999-08-23
22.50607681274414,1999-08-24
23.268999099731445,1999-08-25
23.37496566772461,1999-08-26
23.22661781311035,1999-08-27
22.633235931396484,1999-08-30
22.993499755859375,1999-08-31
23.37496566772461,1999-09-01
23.1418399810791,1999-09-02
24.053112030029297,1999-09-03
23.862384796142578,1999-09-07
23.37496566772461,1999-09-08
23.714027404785156,1999-09-09
23.98952865600586,1999-09-10
23.968338012695312,1999-09-13
24.39218521118164,1999-09-14
23.904762268066406,1999-09-15
23.904762268066406,1999-09-16
24.921987533569336,1999-09-17
24.816024780273438,1999-09-20
24.116680145263672,1999-09-21
24.49814796447754,1999-09-22
23.523298263549805,1999-09-23
23.39615249633789,1999-09-24
23.099472045898438,1999-09-27
23.184232711791992,1999-09-28
22.65442657470703,1999-09-29
23.2478084564209,1999-09-30
23.353763580322266,1999-10-01
23.904762268066406,1999-10-04
24.28622817993164,1999-10-05
24.386886596679688,1999-10-06
24.03191375732422,1999-10-07
24.349794387817383,1999-10-08
24.561716079711914,1999-10-11
24.328611373901367,1999-10-12
23.841188430786133,1999-10-13
23.523298263549805,1999-10-14
22.781583786010742,1999-10-15
22.845149993896484,1999-10-18
22.845149993896484,1999-10-19
23.714027404785156,1999-10-20
23.45972442626953,1999-10-21
22.569656372070312,1999-10-22
22.548463821411133,1999-10-25
22.802770614624023,1999-10-26
23.45972442626953,1999-10-27
24.053112030029297,1999-10-28
25.09152603149414,1999-10-29
24.710067749023438,1999-11-01
24.921987533569336,1999-11-02
24.243839263916016,1999-11-03
23.735225677490234,1999-11-04
24.900794982910156,1999-11-05
25.53656005859375,1999-11-08
25.176298141479492,1999-11-09
26.956445693969727,1999-11-10
28.397512435913086,1999-11-11
28.291542053222656,1999-11-12
28.07961654663086,1999-11-15
28.65181541442871,1999-11-16
28.736576080322266,1999-11-17
29.8173828125,1999-11-18
29.880950927734375,1999-11-19
29.669034957885742,1999-11-22
30.008113861083984,1999-11-23
31.343204498291016,1999-11-24
31.597522735595703,1999-11-26
31.449174880981445,1999-11-29
30.241226196289062,1999-11-30
31.004146575927734,1999-12-01
31.703481674194336,1999-12-02
32.40281677246094,1999-12-03
33.3140869140625,1999-12-06
34.416080474853516,1999-12-07
33.88627243041992,1999-12-08
33.44123840332031,1999-12-09
33.84388732910156,1999-12-10
34.31010818481445,1999-12-13
33.20812225341797,1999-12-14
32.508792877197266,1999-12-15
33.18693923950195,1999-12-16
33.80149841308594,1999-12-17
35.00946044921875,1999-12-20
35.26376724243164,1999-12-21
34.75515365600586,1999-12-22
35.412113189697266,1999-12-23
35.666412353515625,1999-12-27
35.666412353515625,1999-12-28
35.98429870605469,1999-12-29
36.005489349365234,1999-12-30
36.323368072509766,1999-12-31
36.641258239746094,2000-01-03
34.58560562133789,2000-01-04
34.47964096069336,2000-01-05
33.907466888427734,2000-01-06
35.89952850341797,2000-01-07
37.23463439941406,2000-01-10
36.1114616394043,2000-01-11
35.20017623901367,2000-01-12
36.005489349365234,2000-01-13
36.47173309326172,2000-01-14
37.97636413574219,2000-01-18
38.08232498168945,2000-01-19
38.103519439697266,2000-01-20
39.0783576965332,2000-01-21
36.98031997680664,2000-01-24
38.01875305175781,2000-01-25
36.34456253051758,2000-01-26
36.15384292602539,2000-01-27
35.22138214111328,2000-01-28
37.12866973876953,2000-01-31
39.94723129272461,2000-02-01
38.61211013793945,2000-02-02
39.94723129272461,2000-02-03
41.0704231262207,2000-02-04
42.44791030883789,2000-02-07
42.659828186035156,2000-02-08
43.677059173583984,2000-02-09
46.09297180175781,2000-02-10
44.397579193115234,2000-02-11
44.24925231933594,2000-02-14
43.40155029296875,2000-02-15
43.12075424194336,2000-02-16
44.24925231933594,2000-02-17
42.659828186035156,2000-02-18
42.02406692504883,2000-02-22
47.004234313964844,2000-02-23
46.53799819946289,2000-02-24
45.01215362548828,2000-02-25
44.27043533325195,2000-02-28
44.82143020629883,2000-02-29
44.65188980102539,2000-03-01
45.01215362548828,2000-03-02
46.60157012939453,2000-03-03
46.15654754638672,2000-03-06
44.779056549072266,2000-03-07
44.88501739501953,2000-03-08
47.23733139038086,2000-03-09
46.241310119628906,2000-03-10
46.17774200439453,2000-03-13
44.67308044433594,2000-03-14
43.61348342895508,2000-03-15
44.64659118652344,2000-03-16
45.77507019042969,2000-03-17
45.47840118408203,2000-03-20
47.76186752319336,2000-03-21
48.95390319824219,2000-03-22
52.76850128173828,2000-03-23
53.82809829711914,2000-03-24
54.29432678222656,2000-03-27
52.81089782714844,2000-03-28
51.58171844482422,2000-03-29
49.92875289916992,2000-03-30
52.429420471191406,2000-03-31
49.46251678466797,2000-04-03
49.58966827392578,2000-04-04
48.911521911621094,2000-04-05
48.699588775634766,2000-04-06
50.81883239746094,2000-04-07
49.20822525024414,2000-04-10
47.47045135498047,2000-04-11
44.0797119140625,2000-04-12
41.45188522338867,2000-04-13
38.654518127441406,2000-04-14
45.096927642822266,2000-04-17
46.96184539794922,2000-04-18
44.84263229370117,2000-04-19
44.16447067260742,2000-04-20
43.020103454589844,2000-04-24
44.75785446166992,2000-04-25
45.26647186279297,2000-04-26
46.79230499267578,2000-04-27
47.01483154296875,2000-04-28
48.445289611816406,2000-05-01
46.11415481567383,2000-05-02
44.800235748291016,2000-05-03
43.147247314453125,2000-05-04
45.94461441040039,2000-05-05
42.553863525390625,2000-05-08
42.553863525390625,2000-05-09
39.67173767089844,2000-05-10
40.85849380493164,2000-05-11
40.64657974243164,2000-05-12
40.68896484375,2000-05-15
41.0704231262207,2000-05-16
39.332664489746094,2000-05-17
37.552520751953125,2000-05-18
36.23860549926758,2000-05-19
37.46775436401367,2000-05-22
34.2783317565918,2000-05-23
37.38298034667969,2000-05-24
36.959129333496094,2000-05-25
37.255828857421875,2000-05-26
40.604190826416016,2000-05-30
38.61211013793945,2000-05-31
41.32472610473633,2000-06-01
43.65586853027344,2000-06-02
42.892948150634766,2000-06-05
41.579036712646484,2000-06-06
42.638633728027344,2000-06-07
43.18963623046875,2000-06-08
43.65586853027344,2000-06-09
42.13003158569336,2000-06-12
44.0797119140625,2000-06-13
44.20686340332031,2000-06-14
45.096927642822266,2000-06-15
45.98699951171875,2000-06-16
46.74993133544922,2000-06-19
45.52077865600586,2000-06-20
45.732688903808594,2000-06-21
43.78301239013672,2000-06-22
42.469112396240234,2000-06-23
42.59626007080078,2000-06-26
42.21479797363281,2000-06-27
43.10486602783203,2000-06-28
41.49425506591797,2000-06-29
43.10486602783203,2000-06-30
43.82540512084961,2000-07-03
41.960479736328125,2000-07-05
43.91017532348633,2000-07-06
44.33401107788086,2000-07-07
42.808170318603516,2000-07-10
42.13003158569336,2000-07-11
43.3167839050293,2000-07-12
44.24925231933594,2000-07-13
46.2836799621582,2000-07-14
47.216156005859375,2000-07-17
45.60554122924805,2000-07-18
45.30885314941406,2000-07-19
47.13138198852539,2000-07-20
46.198944091796875,2000-07-21
44.800235748291016,2000-07-24
46.198944091796875,2000-07-25
46.4956169128418,2000-07-26
46.11415481567383,2000-07-27
42.59626007080078,2000-07-28
44.37641143798828,2000-07-31
42.850555419921875,2000-08-01
41.32472610473633,2000-08-02
43.65586853027344,2000-08-03
44.4611701965332,2000-08-04
44.92740249633789,2000-08-07
44.418785095214844,2000-08-08
45.98699951171875,2000-08-09
42.97770690917969,2000-08-10
43.61348342895508,2000-08-11
43.74063491821289,2000-08-14
42.850555419921875,2000-08-15
42.765785217285156,2000-08-16
43.020103454589844,2000-08-17
43.06248474121094,2000-08-18
44.418785095214844,2000-08-21
43.95256423950195,2000-08-22
45.563167572021484,2000-08-23
45.096927642822266,2000-08-24
44.418785095214844,2000-08-25
44.800235748291016,2000-08-28
45.139312744140625,2000-08-29
45.139312744140625,2000-08-30
46.53799819946289,2000-08-31
46.4956169128418,2000-09-01
44.75785446166992,2000-09-05
43.57109832763672,2000-09-06
44.92740249633789,2000-09-07
43.3167839050293,2000-09-08
41.49425506591797,2000-09-11
39.9260368347168,2000-09-12
41.579036712646484,2000-09-13
41.53664779663086,2000-09-14
42.553863525390625,2000-09-15
40.731346130371094,2000-09-18
42.045257568359375,2000-09-19
42.808170318603516,2000-09-20
41.45188522338867,2000-09-21
40.90087890625,2000-09-22
38.781654357910156,2000-09-25
37.42536926269531,2000-09-26
38.86642837524414,2000-09-27
40.30750274658203,2000-09-28
37.46775436401367,2000-09-29
37.63728713989258,2000-10-02
38.14589309692383,2000-10-03
39.714107513427734,2000-10-04
39.035972595214844,2000-10-05
38.103519439697266,2000-10-06
36.40813446044922,2000-10-09
34.670372009277344,2000-10-10
34.712772369384766,2000-10-11
33.780303955078125,2000-10-12
38.01875305175781,2000-10-13
36.959129333496094,2000-10-16
37.001529693603516,2000-10-17
35.43330383300781,2000-10-18
39.502197265625,2000-10-19
38.86642837524414,2000-10-20
37.89158630371094,2000-10-23
37.21343994140625,2000-10-24
34.3313102722168,2000-10-25
36.323368072509766,2000-10-26
34.373695373535156,2000-10-27
32.59355163574219,2000-10-30
36.53529357910156,2000-10-31
35.348533630371094,2000-11-01
37.80681228637695,2000-11-02
38.4849853515625,2000-11-03
37.38298034667969,2000-11-06
38.4849853515625,2000-11-07
35.348533630371094,2000-11-08
36.1114616394043,2000-11-09
33.94984436035156,2000-11-10
34.16176223754883,2000-11-13
36.026695251464844,2000-11-14
36.323368072509766,2000-11-15
34.62800216674805,2000-11-16
35.77238464355469,2000-11-17
34.75515365600586,2000-11-20
36.40813446044922,2000-11-21
34.28892517089844,2000-11-22
35.72998809814453,2000-11-24
34.75515365600586,2000-11-27
34.58560562133789,2000-11-28
35.05183792114258,2000-11-29
32.46640396118164,2000-11-30
32.89024353027344,2000-12-01
31.067718505859375,2000-12-04
35.348533630371094,2000-12-05
34.88229751586914,2000-12-06
33.86507797241211,2000-12-07
35.51807403564453,2000-12-08
37.171058654785156,2000-12-11
36.87437438964844,2000-12-12
34.670372009277344,2000-12-13
34.54323196411133,2000-12-14
32.667728424072266,2000-12-15
29.11802864074707,2000-12-18
28.31273078918457,2000-12-19
24.752450942993164,2000-12-20
26.363052368164062,2000-12-21
28.143184661865234,2000-12-22
27.63458251953125,2000-12-26
27.63458251953125,2000-12-27
26.829282760620117,2000-12-28
25.9392147064209,2000-12-29
22.590845108032227,2001-01-02
28.016050338745117,2001-01-03
28.397512435913086,2001-01-04
24.83721923828125,2001-01-05
24.784236907958984,2001-01-08
25.176298141479492,2001-01-09
24.582910537719727,2001-01-10
26.53258514404297,2001-01-11
25.81206512451172,2001-01-12
26.108749389648438,2001-01-16
26.44782257080078,2001-01-17
28.397512435913086,2001-01-18
27.380277633666992,2001-01-19
28.10080909729004,2001-01-22
28.90612030029297,2001-01-23
28.863727569580078,2001-01-24
26.659746170043945,2001-01-25
26.02397918701172,2001-01-26
25.261058807373047,2001-01-29
25.769664764404297,2001-01-30
25.388208389282227,2001-01-31
25.9392147064209,2001-02-01
24.074296951293945,2001-02-02
23.43853187561035,2001-02-05
24.243839263916016,2001-02-06
21.06501579284668,2001-02-07
20.344482421875,2001-02-08
19.115331649780273,2001-02-09
20.04779052734375,2001-02-12
19.327259063720703,2001-02-13
19.920642852783203,2001-02-14
20.895477294921875,2001-02-15
19.157718658447266,2001-02-16
17.674266815185547,2001-02-20
17.03849983215332,2001-02-21
17.928577423095703,2001-02-22
18.31003189086914,2001-02-23
17.674266815185547,2001-02-26
16.275585174560547,2001-02-27
16.06366539001465,2001-02-28
16.614654541015625,2001-03-01
15.046436309814453,2001-03-02
15.650420188903809,2001-03-05
16.275585174560547,2001-03-06
16.275585174560547,2001-03-07
15.470284461975098,2001-03-08
13.986833572387695,2001-03-09
12.757686614990234,2001-03-12
14.495438575744629,2001-03-13
13.732527732849121,2001-03-14
13.774906158447266,2001-03-15
13.520602226257324,2001-03-16
14.113978385925293,2001-03-19
12.927223205566406,2001-03-20
13.096758842468262,2001-03-21
13.393451690673828,2001-03-22
12.6729154586792,2001-03-23
12.121919631958008,2001-03-26
12.291455268859863,2001-03-27
10.680850982666016,2001-03-28
10.341775894165039,2001-03-29
10.723237037658691,2001-03-30
10.21462345123291,2001-04-02
9.324552536010742,2001-04-03
9.282167434692383,2001-04-04
10.12985610961914,2001-04-05
9.239782333374023,2001-04-06
9.826385498046875,2001-04-09
10.755447387695312,2001-04-10
11.799798965454102,2001-04-11
12.193122863769531,2001-04-12
11.664165496826172,2001-04-16
11.297969818115234,2001-04-17
12.15921688079834,2001-04-18
12.823803901672363,2001-04-19
12.986559867858887,2001-04-20
11.752326965332031,2001-04-23
11.02670669555664,2001-04-24
10.66728687286377,2001-04-25
10.314650535583496,2001-04-26
10.57912826538086,2001-04-27
11.514973640441895,2001-04-30
12.07105827331543,2001-05-01
13.562986373901367,2001-05-02
12.654268264770508,2001-05-03
13.318855285644531,2001-05-04
13.054374694824219,2001-05-07
13.820687294006348,2001-05-08
12.972994804382324,2001-05-09
12.769550323486328,2001-05-10
12.918747901916504,2001-05-11
12.593235969543457,2001-05-14
12.708518028259277,2001-05-15
13.562986373901367,2001-05-16
13.46804141998291,2001-05-17
13.698617935180664,2001-05-18
15.509276390075684,2001-05-21
15.922944068908691,2001-05-22
15.16341781616211,2001-05-23
15.536396980285645,2001-05-24
14.953189849853516,2001-05-25
13.874935150146484,2001-05-29
12.884832382202148,2001-05-30
13.0611572265625,2001-05-31
12.783114433288574,2001-06-01
13.379883766174316,2001-06-04
14.607343673706055,2001-06-05
14.078384399414062,2001-06-06
14.79721736907959,2001-06-07
13.895279884338379,2001-06-08
13.820687294006348,2001-06-11
13.81390380859375,2001-06-12
12.898401260375977,2001-06-13
12.030367851257324,2001-06-14
11.29118537902832,2001-06-15
11.18946361541748,2001-06-18
11.284402847290039,2001-06-19
11.121647834777832,2001-06-20
11.989677429199219,2001-06-21
11.881176948547363,2001-06-22
12.552544593811035,2001-06-25
12.220252990722656,2001-06-26
12.15921688079834,2001-06-27
12.60001277923584,2001-06-28
12.342313766479492,2001-06-29
13.03403091430664,2001-07-02
13.013684272766113,2001-07-03
11.921866416931152,2001-07-05
11.386129379272461,2001-07-06
11.698076248168945,2001-07-09
10.9860200881958,2001-07-10
11.325095176696777,2001-07-11
12.111746788024902,2001-07-12
12.708518028259277,2001-07-13
12.010022163391113,2001-07-16
12.064275741577148,2001-07-17
11.630258560180664,2001-07-18
12.04393482208252,2001-07-19
12.199907302856445,2001-07-20
12.389786720275879,2001-07-23
12.464385986328125,2001-07-24
12.681394577026367,2001-07-25
13.142529487609863,2001-07-26
12.92552375793457,2001-07-27
12.810237884521484,2001-07-30
13.03403091430664,2001-07-31
13.766427993774414,2001-08-01
13.732527732849121,2001-08-02
13.59689998626709,2001-08-03
13.2510347366333,2001-08-06
13.0611572265625,2001-08-07
12.193122863769531,2001-08-08
12.403348922729492,2001-08-09
12.430475234985352,2001-08-10
12.349096298217773,2001-08-13
11.969337463378906,2001-08-14
11.528538703918457,2001-08-15
11.854047775268555,2001-08-16
11.264062881469727,2001-08-17
11.460723876953125,2001-08-20
10.857172966003418,2001-08-21
11.175898551940918,2001-08-22
11.365782737731934,2001-08-23
12.376225471496582,2001-08-24
12.213470458984375,2001-08-27
11.589570999145508,2001-08-28
11.58279037475586,2001-08-29
10.857172966003418,2001-08-30
11.074176788330078,2001-08-31
10.694416999816895,2001-09-04
