CBRL,Date
15.277088165283203,1992-11-25
15.616581916809082,1992-11-27
15.531704902648926,1992-11-30
15.277088165283203,1992-12-01
15.4468355178833,1992-12-02
15.4468355178833,1992-12-03
15.531704902648926,1992-12-04
15.616581916809082,1992-12-07
15.449188232421875,1992-12-08
15.194519996643066,1992-12-09
14.93986988067627,1992-12-10
14.854987144470215,1992-12-11
14.55788516998291,1992-12-14
14.5154447555542,1992-12-15
14.091009140014648,1992-12-16
14.218341827392578,1992-12-17
14.600326538085938,1992-12-18
14.68521785736084,1992-12-21
14.600326538085938,1992-12-22
14.5154447555542,1992-12-23
14.5154447555542,1992-12-24
14.430562019348145,1992-12-28
14.5154447555542,1992-12-29
14.600326538085938,1992-12-30
14.55788516998291,1992-12-31
14.68521785736084,1993-01-04
14.68521785736084,1993-01-05
14.345671653747559,1993-01-06
14.430562019348145,1993-01-07
14.091009140014648,1993-01-08
14.006134986877441,1993-01-11
14.260788917541504,1993-01-12
14.5154447555542,1993-01-13
14.600326538085938,1993-01-14
14.430562019348145,1993-01-15
14.430562019348145,1993-01-18
14.473000526428223,1993-01-19
14.388120651245117,1993-01-20
14.600326538085938,1993-01-21
14.854987144470215,1993-01-22
14.642772674560547,1993-01-25
14.5154447555542,1993-01-26
13.921242713928223,1993-01-27
14.006134986877441,1993-01-28
15.024758338928223,1993-01-29
14.93986988067627,1993-02-01
15.2794189453125,1993-02-02
15.449188232421875,1993-02-03
15.788723945617676,1993-02-04
15.788723945617676,1993-02-05
15.661408424377441,1993-02-08
15.236966133117676,1993-02-09
15.0671968460083,1993-02-10
15.449188232421875,1993-02-11
15.024758338928223,1993-02-12
14.68521785736084,1993-02-16
14.430562019348145,1993-02-17
15.024758338928223,1993-02-18
15.2794189453125,1993-02-19
14.68521785736084,1993-02-22
13.921242713928223,1993-02-23
14.68521785736084,1993-02-24
14.93986988067627,1993-02-25
14.770102500915527,1993-02-26
14.345671653747559,1993-03-01
14.600326538085938,1993-03-02
14.854987144470215,1993-03-03
14.854987144470215,1993-03-04
14.812546730041504,1993-03-05
15.027168273925781,1993-03-08
14.942268371582031,1993-03-09
15.027168273925781,1993-03-10
14.942268371582031,1993-03-11
15.027168273925781,1993-03-12
14.687572479248047,1993-03-15
14.772473335266113,1993-03-16
14.687572479248047,1993-03-17
14.602667808532715,1993-03-18
14.602667808532715,1993-03-19
14.517775535583496,1993-03-22
14.390427589416504,1993-03-23
14.390427589416504,1993-03-24
14.899822235107422,1993-03-25
15.027168273925781,1993-03-26
15.536567687988281,1993-03-29
15.409226417541504,1993-03-30
15.409226417541504,1993-03-31
15.472893714904785,1993-04-01
15.027168273925781,1993-04-02
15.281869888305664,1993-04-05
14.899822235107422,1993-04-06
14.899822235107422,1993-04-07
14.517775535583496,1993-04-08
14.390427589416504,1993-04-12
14.390427589416504,1993-04-13
14.772473335266113,1993-04-14
14.263075828552246,1993-04-15
14.263075828552246,1993-04-16
13.690011024475098,1993-04-19
13.371639251708984,1993-04-20
13.116938591003418,1993-04-21
14.008380889892578,1993-04-22
13.498980522155762,1993-04-23
13.244282722473145,1993-04-26
12.989588737487793,1993-04-27
13.371639251708984,1993-04-28
13.498980522155762,1993-04-29
13.944706916809082,1993-04-30
13.944706916809082,1993-05-03
14.454097747802734,1993-05-04
15.409226417541504,1993-05-05
14.899822235107422,1993-05-06
15.154515266418457,1993-05-07
14.772473335266113,1993-05-10
15.409226417541504,1993-05-11
15.027168273925781,1993-05-12
14.772473335266113,1993-05-13
14.899822235107422,1993-05-14
15.027168273925781,1993-05-17
15.791261672973633,1993-05-18
16.04596519470215,1993-05-19
15.918617248535156,1993-05-20
15.727588653564453,1993-05-21
16.173315048217773,1993-05-24
16.682708740234375,1993-05-25
17.44679832458496,1993-05-26
16.8100528717041,1993-05-27
16.682708740234375,1993-05-28
16.555355072021484,1993-06-01
16.682708740234375,1993-06-02
16.428003311157227,1993-06-03
15.918617248535156,1993-06-04
15.411687850952148,1993-06-07
15.666424751281738,1993-06-08
16.048526763916016,1993-06-09
16.048526763916016,1993-06-10
16.558008193969727,1993-06-11
16.558008193969727,1993-06-14
14.520100593566895,1993-06-15
14.137988090515137,1993-06-16
14.137988090515137,1993-06-17
14.265358924865723,1993-06-18
14.137988090515137,1993-06-21
13.755877494812012,1993-06-22
13.755877494812012,1993-06-23
13.62851333618164,1993-06-24
14.711150169372559,1993-06-25
15.029571533203125,1993-06-28
14.647467613220215,1993-06-29
14.647467613220215,1993-06-30
14.392727851867676,1993-07-01
14.647467613220215,1993-07-02
14.392727851867676,1993-07-06
14.137988090515137,1993-07-07
13.564827919006348,1993-07-08
14.010622024536133,1993-07-09
14.074309349060059,1993-07-12
13.946941375732422,1993-07-13
13.755877494812012,1993-07-14
13.62851333618164,1993-07-15
13.755877494812012,1993-07-16
13.755877494812012,1993-07-19
13.501144409179688,1993-07-20
12.991668701171875,1993-07-21
12.73692798614502,1993-07-22
13.501144409179688,1993-07-23
13.6921968460083,1993-07-26
13.6921968460083,1993-07-27
13.119032859802246,1993-07-28
13.119032859802246,1993-07-29
13.246402740478516,1993-07-30
13.501144409179688,1993-08-02
13.755877494812012,1993-08-03
14.010622024536133,1993-08-04
14.137988090515137,1993-08-05
14.201666831970215,1993-08-06
14.137988090515137,1993-08-09
14.010622024536133,1993-08-10
13.6921968460083,1993-08-11
13.373772621154785,1993-08-12
13.62851333618164,1993-08-13
13.501144409179688,1993-08-16
13.755877494812012,1993-08-17
13.755877494812012,1993-08-18
13.62851333618164,1993-08-19
13.755877494812012,1993-08-20
13.373772621154785,1993-08-23
13.182714462280273,1993-08-24
13.119032859802246,1993-08-25
12.927978515625,1993-08-26
12.673245429992676,1993-08-27
12.73692798614502,1993-08-30
12.864293098449707,1993-08-31
12.73692798614502,1993-09-01
12.73692798614502,1993-09-02
12.227447509765625,1993-09-03
11.720413208007812,1993-09-07
13.121766090393066,1993-09-08
13.886137008666992,1993-09-09
13.758744239807129,1993-09-10
13.631353378295898,1993-09-13
13.249163627624512,1993-09-14
13.121766090393066,1993-09-15
13.376559257507324,1993-09-16
13.758744239807129,1993-09-17
14.013541221618652,1993-09-20
13.631353378295898,1993-09-21
13.758744239807129,1993-09-22
14.332024574279785,1993-09-23
14.459423065185547,1993-09-24
14.523125648498535,1993-09-27
14.650519371032715,1993-09-28
14.650519371032715,1993-09-29
14.777913093566895,1993-09-30
14.905311584472656,1993-10-01
14.650519371032715,1993-10-04
14.268330574035645,1993-10-05
14.013541221618652,1993-10-06
13.121766090393066,1993-10-07
13.631353378295898,1993-10-08
13.886137008666992,1993-10-11
13.886137008666992,1993-10-12
13.886137008666992,1993-10-13
14.204626083374023,1993-10-14
14.395727157592773,1993-10-15
13.376559257507324,1993-10-18
13.440264701843262,1993-10-19
13.503957748413086,1993-10-20
13.503957748413086,1993-10-21
13.249163627624512,1993-10-22
13.18546199798584,1993-10-25
12.866972923278809,1993-10-26
12.994375228881836,1993-10-27
13.376559257507324,1993-10-28
13.503957748413086,1993-10-29
14.140933990478516,1993-11-01
14.013541221618652,1993-11-02
14.013541221618652,1993-11-03
14.013541221618652,1993-11-04
14.268330574035645,1993-11-05
14.395727157592773,1993-11-08
14.523125648498535,1993-11-09
14.714215278625488,1993-11-10
14.777913093566895,1993-11-11
14.523125648498535,1993-11-12
14.841615676879883,1993-11-15
15.032703399658203,1993-11-16
14.140933990478516,1993-11-17
14.140933990478516,1993-11-18
13.886137008666992,1993-11-19
13.822442054748535,1993-11-22
13.758744239807129,1993-11-23
13.503957748413086,1993-11-24
13.503957748413086,1993-11-26
13.949847221374512,1993-11-29
14.395727157592773,1993-11-30
14.650519371032715,1993-12-01
14.525647163391113,1993-12-02
14.78048324584961,1993-12-03
14.65306282043457,1993-12-06
14.143396377563477,1993-12-07
14.65306282043457,1993-12-08
14.525647163391113,1993-12-09
14.270817756652832,1993-12-10
14.398235321044922,1993-12-13
14.079683303833008,1993-12-14
13.761138916015625,1993-12-15
14.015974998474121,1993-12-16
14.270817756652832,1993-12-17
14.20710563659668,1993-12-20
14.525647163391113,1993-12-21
14.525647163391113,1993-12-22
14.525647163391113,1993-12-23
14.270817756652832,1993-12-27
14.015974998474121,1993-12-28
14.015974998474121,1993-12-29
14.143396377563477,1993-12-30
14.015974998474121,1993-12-31
14.015974998474121,1994-01-03
14.015974998474121,1994-01-04
13.888556480407715,1994-01-05
13.888556480407715,1994-01-06
13.633723258972168,1994-01-07
13.761138916015625,1994-01-10
13.888556480407715,1994-01-11
13.697434425354004,1994-01-12
13.761138916015625,1994-01-13
13.761138916015625,1994-01-14
13.633723258972168,1994-01-17
13.378886222839355,1994-01-18
12.996637344360352,1994-01-19
13.25146484375,1994-01-20
13.187756538391113,1994-01-21
12.869213104248047,1994-01-24
12.741793632507324,1994-01-25
13.25146484375,1994-01-26
13.888556480407715,1994-01-27
14.398235321044922,1994-01-28
14.143396377563477,1994-01-31
14.015974998474121,1994-02-01
14.015974998474121,1994-02-02
13.506304740905762,1994-02-03
13.378886222839355,1994-02-04
12.996637344360352,1994-02-07
13.25146484375,1994-02-08
13.378886222839355,1994-02-09
13.378886222839355,1994-02-10
13.187756538391113,1994-02-11
13.124051094055176,1994-02-14
13.633723258972168,1994-02-15
13.315179824829102,1994-02-16
13.25146484375,1994-02-17
13.378886222839355,1994-02-18
13.506304740905762,1994-02-22
13.378886222839355,1994-02-23
13.124051094055176,1994-02-24
12.996637344360352,1994-02-25
13.378886222839355,1994-02-28
13.378886222839355,1994-03-01
13.378886222839355,1994-03-02
13.761138916015625,1994-03-03
13.888556480407715,1994-03-04
14.464595794677734,1994-03-07
14.018553733825684,1994-03-08
14.273432731628418,1994-03-09
14.209708213806152,1994-03-10
14.528315544128418,1994-03-11
14.528315544128418,1994-03-14
14.655754089355469,1994-03-15
14.719477653503418,1994-03-16
14.400873184204102,1994-03-17
14.783191680908203,1994-03-18
14.655754089355469,1994-03-21
14.783191680908203,1994-03-22
14.400873184204102,1994-03-23
14.400873184204102,1994-03-24
14.783191680908203,1994-03-25
14.273432731628418,1994-03-28
14.337151527404785,1994-03-29
14.018553733825684,1994-03-30
13.636229515075684,1994-03-31
13.445059776306152,1994-04-04
14.273432731628418,1994-04-05
14.273432731628418,1994-04-06
14.14599895477295,1994-04-07
14.14599895477295,1994-04-08
13.891109466552734,1994-04-11
14.14599895477295,1994-04-12
13.827384948730469,1994-04-13
13.76365852355957,1994-04-14
13.636229515075684,1994-04-15
13.76365852355957,1994-04-18
13.190180778503418,1994-04-19
12.999021530151367,1994-04-20
12.999021530151367,1994-04-21
12.935301780700684,1994-04-22
13.699947357177734,1994-04-25
13.76365852355957,1994-04-26
13.636229515075684,1994-04-28
14.14599895477295,1994-04-29
13.50878620147705,1994-05-02
13.381338119506836,1994-05-03
13.381338119506836,1994-05-04
13.062742233276367,1994-05-05
12.87157154083252,1994-05-06
12.170649528503418,1994-05-09
12.999021530151367,1994-05-10
12.298089981079102,1994-05-11
12.234368324279785,1994-05-12
11.724607467651367,1994-05-13
11.597161293029785,1994-05-16
12.234368324279785,1994-05-17
12.999021530151367,1994-05-18
12.744133949279785,1994-05-19
12.744133949279785,1994-05-20
12.489250183105469,1994-05-23
12.489250183105469,1994-05-24
12.489250183105469,1994-05-25
12.234368324279785,1994-05-26
12.234368324279785,1994-05-27
12.361809730529785,1994-05-31
12.234368324279785,1994-06-01
12.234368324279785,1994-06-02
12.489250183105469,1994-06-03
12.619267463684082,1994-06-06
12.619267463684082,1994-06-07
12.364333152770996,1994-06-08
12.109397888183594,1994-06-09
12.173134803771973,1994-06-10
12.236865043640137,1994-06-13
12.236865043640137,1994-06-14
11.981935501098633,1994-06-15
12.236865043640137,1994-06-16
12.236865043640137,1994-06-17
12.236865043640137,1994-06-20
12.109397888183594,1994-06-21
12.109397888183594,1994-06-22
11.599532127380371,1994-06-23
11.21712589263916,1994-06-24
11.726999282836914,1994-06-27
11.854462623596191,1994-06-28
11.854462623596191,1994-06-29
12.173134803771973,1994-06-30
12.109397888183594,1994-07-01
11.663264274597168,1994-07-05
11.663264274597168,1994-07-06
11.726999282836914,1994-07-07
11.854462623596191,1994-07-08
12.109397888183594,1994-07-11
12.109397888183594,1994-07-12
11.981935501098633,1994-07-13
12.173134803771973,1994-07-14
12.236865043640137,1994-07-15
12.236865043640137,1994-07-18
11.981935501098633,1994-07-19
11.726999282836914,1994-07-20
11.918196678161621,1994-07-21
11.854462623596191,1994-07-22
11.790732383728027,1994-07-25
11.854462623596191,1994-07-26
11.726999282836914,1994-07-27
11.790732383728027,1994-07-28
11.854462623596191,1994-07-29
11.472057342529297,1994-08-01
11.599532127380371,1994-08-02
11.790732383728027,1994-08-03
11.599532127380371,1994-08-04
11.663264274597168,1994-08-05
11.854462623596191,1994-08-08
11.854462623596191,1994-08-09
12.236865043640137,1994-08-10
11.726999282836914,1994-08-11
11.981935501098633,1994-08-12
11.981935501098633,1994-08-15
11.790732383728027,1994-08-16
11.854462623596191,1994-08-17
11.376462936401367,1994-08-18
12.364333152770996,1994-08-19
12.364333152770996,1994-08-22
12.810468673706055,1994-08-23
12.874202728271484,1994-08-24
12.746737480163574,1994-08-25
13.639004707336426,1994-08-26
13.384069442749023,1994-08-29
13.384069442749023,1994-08-30
13.001673698425293,1994-08-31
12.746737480163574,1994-09-01
12.619267463684082,1994-09-02
12.589945793151855,1994-09-06
12.74931526184082,1994-09-07
12.74931526184082,1994-09-08
12.303086280822754,1994-09-09
12.239337921142578,1994-09-12
11.984354019165039,1994-09-13
11.856860160827637,1994-09-14
12.239337921142578,1994-09-15
12.207464218139648,1994-09-16
12.048100471496582,1994-09-19
11.856860160827637,1994-09-20
11.601874351501465,1994-09-21
11.72936725616455,1994-09-22
11.601874351501465,1994-09-23
11.856860160827637,1994-09-26
11.665619850158691,1994-09-27
11.856860160827637,1994-09-28
11.506253242492676,1994-09-29
11.72936725616455,1994-09-30
11.72936725616455,1994-10-03
11.219392776489258,1994-10-04
10.964410781860352,1994-10-05
10.836917877197266,1994-10-06
11.091899871826172,1994-10-07
11.219392776489258,1994-10-10
11.346883773803711,1994-10-11
11.474377632141113,1994-10-12
11.601874351501465,1994-10-13
11.474377632141113,1994-10-14
11.346883773803711,1994-10-17
11.219392776489258,1994-10-18
11.474377632141113,1994-10-19
11.346883773803711,1994-10-20
11.091899871826172,1994-10-21
11.346883773803711,1994-10-24
10.964410781860352,1994-10-25
11.155651092529297,1994-10-26
11.091899871826172,1994-10-27
11.474377632141113,1994-10-28
11.219392776489258,1994-10-31
11.219392776489258,1994-11-01
11.219392776489258,1994-11-02
11.155651092529297,1994-11-03
10.836917877197266,1994-11-04
10.70942211151123,1994-11-07
11.091899871826172,1994-11-08
11.091899871826172,1994-11-09
10.964410781860352,1994-11-10
10.900662422180176,1994-11-11
10.964410781860352,1994-11-14
10.964410781860352,1994-11-15
10.199451446533203,1994-11-16
9.94446849822998,1994-11-17
9.94446849822998,1994-11-18
9.434490203857422,1994-11-21
9.05201244354248,1994-11-22
9.561982154846191,1994-11-23
9.68947982788086,1994-11-25
9.68947982788086,1994-11-28
9.721351623535156,1994-11-29
9.625731468200684,1994-11-30
9.561982154846191,1994-12-01
9.68947982788086,1994-12-02
9.625731468200684,1994-12-05
9.179506301879883,1994-12-06
9.179506301879883,1994-12-07
9.05201244354248,1994-12-08
9.306999206542969,1994-12-09
9.437078475952148,1994-12-12
9.437078475952148,1994-12-13
9.564600944519043,1994-12-14
9.819661140441895,1994-12-15
9.692131996154785,1994-12-16
9.05449390411377,1994-12-19
9.309547424316406,1994-12-20
9.245783805847168,1994-12-21
9.309547424316406,1994-12-22
9.309547424316406,1994-12-23
9.182023048400879,1994-12-27
8.92696762084961,1994-12-28
9.182023048400879,1994-12-29
9.437078475952148,1994-12-30
9.182023048400879,1995-01-03
9.309547424316406,1995-01-04
9.182023048400879,1995-01-05
9.564600944519043,1995-01-06
9.947190284729004,1995-01-09
9.947190284729004,1995-01-10
9.947190284729004,1995-01-11
9.947190284729004,1995-01-12
9.819661140441895,1995-01-13
10.202244758605957,1995-01-16
10.712353706359863,1995-01-17
10.3297700881958,1995-01-18
10.3297700881958,1995-01-19
10.202244758605957,1995-01-20
10.584823608398438,1995-01-23
10.712353706359863,1995-01-24
10.712353706359863,1995-01-25
10.521069526672363,1995-01-26
10.584823608398438,1995-01-27
10.712353706359863,1995-01-30
11.222464561462402,1995-01-31
11.094941139221191,1995-02-01
11.541288375854492,1995-02-02
11.605050086975098,1995-02-03
11.860107421875,1995-02-06
11.605050086975098,1995-02-07
11.349994659423828,1995-02-08
11.349994659423828,1995-02-09
11.605050086975098,1995-02-10
11.668815612792969,1995-02-13
11.094941139221191,1995-02-14
11.732583999633789,1995-02-15
11.860107421875,1995-02-16
11.605050086975098,1995-02-17
11.732583999633789,1995-02-21
11.668815612792969,1995-02-22
12.115160942077637,1995-02-23
11.732583999633789,1995-02-24
11.605050086975098,1995-02-27
11.573166847229004,1995-02-28
11.477521896362305,1995-03-01
11.541288375854492,1995-03-02
11.605050086975098,1995-03-03
11.732583999633789,1995-03-06
11.477521896362305,1995-03-07
11.605050086975098,1995-03-08
11.349994659423828,1995-03-09
11.094941139221191,1995-03-10
10.714816093444824,1995-03-13
10.842379570007324,1995-03-14
10.587258338928223,1995-03-15
11.225046157836914,1995-03-16
11.08952522277832,1995-03-17
10.906152725219727,1995-03-20
10.969934463500977,1995-03-21
10.842379570007324,1995-03-22
10.714816093444824,1995-03-23
10.778596878051758,1995-03-24
10.842379570007324,1995-03-27
11.097491264343262,1995-03-28
11.480161666870117,1995-03-29
11.735280990600586,1995-03-30
11.416387557983398,1995-03-31
11.288830757141113,1995-04-03
11.225046157836914,1995-04-04
11.288830757141113,1995-04-05
11.097491264343262,1995-04-06
11.097491264343262,1995-04-07
11.288830757141113,1995-04-10
11.256939888000488,1995-04-11
11.288830757141113,1995-04-12
11.352603912353516,1995-04-13
11.352603912353516,1995-04-17
10.842379570007324,1995-04-18
10.714816093444824,1995-04-19
10.778596878051758,1995-04-20
10.842379570007324,1995-04-21
10.778596878051758,1995-04-24
10.714816093444824,1995-04-25
10.714816093444824,1995-04-26
10.714816093444824,1995-04-27
10.842379570007324,1995-04-28
10.714816093444824,1995-05-01
10.778596878051758,1995-05-02
10.842379570007324,1995-05-03
10.778596878051758,1995-05-04
10.906152725219727,1995-05-05
11.097491264343262,1995-05-08
11.288830757141113,1995-05-09
11.161273956298828,1995-05-10
11.735280990600586,1995-05-11
11.990392684936523,1995-05-12
12.117947578430176,1995-05-15
12.117947578430176,1995-05-16
12.054177284240723,1995-05-17
11.735280990600586,1995-05-18
11.54394245147705,1995-05-19
11.990392684936523,1995-05-22
11.671499252319336,1995-05-23
11.767165184020996,1995-05-24
11.990392684936523,1995-05-25
12.117947578430176,1995-05-26
12.309289932250977,1995-05-30
12.436844825744629,1995-05-31
11.990392684936523,1995-06-01
11.862835884094238,1995-06-02
11.990392684936523,1995-06-05
11.735280990600586,1995-06-06
11.735280990600586,1995-06-07
11.79905891418457,1995-06-08
11.54394245147705,1995-06-09
11.735280990600586,1995-06-12
11.671499252319336,1995-06-13
11.48266887664795,1995-06-14
11.418883323669434,1995-06-15
11.546468734741211,1995-06-16
11.801643371582031,1995-06-19
11.801643371582031,1995-06-20
11.48266887664795,1995-06-21
11.610257148742676,1995-06-22
11.674049377441406,1995-06-23
11.610257148742676,1995-06-26
11.22750186920166,1995-06-27
10.65337085723877,1995-06-28
10.589573860168457,1995-06-29
10.525784492492676,1995-06-30
10.525784492492676,1995-07-03
10.461989402770996,1995-07-05
10.589573860168457,1995-07-06
11.259400367736816,1995-07-07
11.22750186920166,1995-07-10
11.29129695892334,1995-07-11
11.48266887664795,1995-07-12
11.163716316223145,1995-07-13
11.163716316223145,1995-07-14
10.97233772277832,1995-07-17
10.749062538146973,1995-07-18
10.525784492492676,1995-07-19
10.461989402770996,1995-07-20
10.844748497009277,1995-07-21
10.65337085723877,1995-07-24
10.780951499938965,1995-07-25
10.717162132263184,1995-07-26
10.65337085723877,1995-07-27
10.65337085723877,1995-07-28
10.717162132263184,1995-07-31
10.589573860168457,1995-08-01
10.65337085723877,1995-08-02
10.557676315307617,1995-08-03
10.717162132263184,1995-08-04
10.589573860168457,1995-08-07
10.525784492492676,1995-08-08
10.270613670349121,1995-08-09
10.079240798950195,1995-08-10
10.079240798950195,1995-08-11
10.461989402770996,1995-08-14
10.366303443908691,1995-08-15
10.685269355773926,1995-08-16
10.844748497009277,1995-08-17
10.844748497009277,1995-08-18
10.908536911010742,1995-08-21
10.717162132263184,1995-08-22
10.780951499938965,1995-08-23
10.749062538146973,1995-08-24
10.844748497009277,1995-08-25
10.65337085723877,1995-08-28
10.525784492492676,1995-08-29
10.366303443908691,1995-08-30
10.398194313049316,1995-08-31
10.270613670349121,1995-09-01
10.334402084350586,1995-09-05
9.824066162109375,1995-09-06
9.696477890014648,1995-09-07
9.887857437133789,1995-09-08
10.0154390335083,1995-09-11
10.079240798950195,1995-09-12
10.049884796142578,1995-09-13
10.145596504211426,1995-09-14
10.081788063049316,1995-09-15
10.145596504211426,1995-09-18
10.337024688720703,1995-09-19
10.528449058532715,1995-09-20
10.528449058532715,1995-09-21
10.656067848205566,1995-09-22
10.496542930603027,1995-09-25
10.273214340209961,1995-09-26
10.273214340209961,1995-09-27
10.464640617370605,1995-09-28
10.273214340209961,1995-09-29
10.049884796142578,1995-10-02
9.826555252075195,1995-10-03
9.826555252075195,1995-10-04
9.826555252075195,1995-10-05
9.762744903564453,1995-10-06
9.44369888305664,1995-10-09
9.698935508728027,1995-10-10
9.890363693237305,1995-10-11
9.635127067565918,1995-10-12
9.379890441894531,1995-10-13
9.507512092590332,1995-10-16
9.44369888305664,1995-10-17
9.44369888305664,1995-10-18
9.379890441894531,1995-10-19
9.44369888305664,1995-10-20
9.44369888305664,1995-10-23
9.188465118408203,1995-10-24
9.316082954406738,1995-10-25
9.188465118408203,1995-10-26
8.99703598022461,1995-10-27
8.99703598022461,1995-10-30
8.677995681762695,1995-10-31
8.614185333251953,1995-11-01
8.231332778930664,1995-11-02
8.614185333251953,1995-11-03
8.614185333251953,1995-11-06
8.80561637878418,1995-11-07
9.188465118408203,1995-11-08
9.188465118408203,1995-11-09
8.933229446411133,1995-11-10
8.869424819946289,1995-11-13
8.614185333251953,1995-11-14
8.614185333251953,1995-11-15
8.550378799438477,1995-11-16
8.99703598022461,1995-11-17
8.99703598022461,1995-11-20
8.99703598022461,1995-11-21
9.124658584594727,1995-11-22
9.252272605895996,1995-11-24
9.124658584594727,1995-11-27
9.635127067565918,1995-11-28
9.762744903564453,1995-11-29
9.507512092590332,1995-11-30
9.571319580078125,1995-12-01
9.826555252075195,1995-12-04
9.635127067565918,1995-12-05
9.762744903564453,1995-12-06
9.44369888305664,1995-12-07
9.571319580078125,1995-12-08
9.316082954406738,1995-12-11
9.379890441894531,1995-12-12
9.318617820739746,1995-12-13
9.190967559814453,1995-12-14
9.063313484191895,1995-12-15
8.808008193969727,1995-12-18
9.190967559814453,1995-12-19
9.254792213439941,1995-12-20
9.254792213439941,1995-12-21
9.127140998840332,1995-12-22
8.871832847595215,1995-12-26
8.999485969543457,1995-12-27
8.871832847595215,1995-12-28
8.808008193969727,1995-12-29
8.999485969543457,1996-01-02
8.935662269592285,1996-01-03
8.935662269592285,1996-01-04
8.935662269592285,1996-01-05
8.871832847595215,1996-01-08
8.808008193969727,1996-01-09
8.744179725646973,1996-01-10
8.744179725646973,1996-01-11
8.744179725646973,1996-01-12
8.744179725646973,1996-01-15
8.744179725646973,1996-01-16
9.063313484191895,1996-01-17
9.254792213439941,1996-01-18
9.190967559814453,1996-01-19
9.190967559814453,1996-01-22
8.999485969543457,1996-01-23
9.190967559814453,1996-01-24
9.127140998840332,1996-01-25
9.254792213439941,1996-01-26
9.446269035339355,1996-01-29
9.89305305480957,1996-01-30
10.020705223083496,1996-01-31
10.0845308303833,1996-02-01
9.956879615783691,1996-02-02
10.276008605957031,1996-02-05
10.0845308303833,1996-02-06
9.956879615783691,1996-02-07
10.020705223083496,1996-02-08
9.89305305480957,1996-02-09
9.956879615783691,1996-02-12
9.829229354858398,1996-02-13
9.988794326782227,1996-02-14
10.786619186401367,1996-02-15
10.658966064453125,1996-02-16
10.467487335205078,1996-02-20
10.786619186401367,1996-02-21
10.850448608398438,1996-02-22
10.531315803527832,1996-02-23
10.658966064453125,1996-02-26
10.595142364501953,1996-02-27
10.658966064453125,1996-02-28
10.722797393798828,1996-02-29
10.722797393798828,1996-03-01
10.882351875305176,1996-03-04
11.105751991271973,1996-03-05
11.361055374145508,1996-03-06
11.616361618041992,1996-03-07
11.424881935119629,1996-03-08
11.999322891235352,1996-03-11
11.80783748626709,1996-03-12
12.06574821472168,1996-03-13
11.938074111938477,1996-03-14
12.129594802856445,1996-03-15
12.193429946899414,1996-03-18
11.938074111938477,1996-03-19
12.001914024353027,1996-03-20
11.938074111938477,1996-03-21
12.129594802856445,1996-03-22
12.06574821472168,1996-03-25
12.06574821472168,1996-03-26
12.001914024353027,1996-03-27
12.001914024353027,1996-03-28
11.874231338500977,1996-03-29
11.810391426086426,1996-04-01
11.874231338500977,1996-04-02
12.001914024353027,1996-04-03
12.129594802856445,1996-04-04
11.874231338500977,1996-04-08
12.001914024353027,1996-04-09
12.06574821472168,1996-04-10
11.938074111938477,1996-04-11
11.874231338500977,1996-04-12
12.193429946899414,1996-04-15
12.448790550231934,1996-04-16
12.097670555114746,1996-04-17
12.384946823120117,1996-04-18
12.448790550231934,1996-04-19
12.64030647277832,1996-04-22
12.64030647277832,1996-04-23
12.576478004455566,1996-04-24
12.001914024353027,1996-04-25
11.874231338500977,1996-04-26
12.001914024353027,1996-04-29
12.06574821472168,1996-04-30
12.193429946899414,1996-05-01
11.874231338500977,1996-05-02
11.682716369628906,1996-05-03
11.491195678710938,1996-05-06
11.363511085510254,1996-05-07
11.555030822753906,1996-05-08
11.682716369628906,1996-05-09
11.810391426086426,1996-05-10
11.746552467346191,1996-05-13
11.618875503540039,1996-05-14
11.363511085510254,1996-05-15
11.746552467346191,1996-05-16
12.25727653503418,1996-05-17
12.25727653503418,1996-05-20
12.193429946899414,1996-05-21
12.25727653503418,1996-05-22
12.25727653503418,1996-05-23
12.321107864379883,1996-05-24
12.767995834350586,1996-05-28
12.89566707611084,1996-05-29
13.023355484008789,1996-05-30
13.534071922302246,1996-05-31
13.21486759185791,1996-06-03
13.278712272644043,1996-06-04
13.789426803588867,1996-06-05
13.597909927368164,1996-06-06
13.21486759185791,1996-06-07
13.21486759185791,1996-06-10
13.757514953613281,1996-06-11
13.664288520812988,1996-06-12
13.345023155212402,1996-06-13
13.408884048461914,1996-06-14
13.376947402954102,1996-06-17
13.217326164245605,1996-06-18
13.281177520751953,1996-06-19
12.961919784545898,1996-06-20
12.961919784545898,1996-06-21
12.834214210510254,1996-06-24
12.451101303100586,1996-06-25
11.940288543701172,1996-06-26
12.004142761230469,1996-06-27
12.387247085571289,1996-06-28
12.25954818725586,1996-07-01
12.067989349365234,1996-07-02
11.876437187194824,1996-07-03
11.557171821594238,1996-07-05
11.557171821594238,1996-07-08
11.812582969665527,1996-07-09
11.557171821594238,1996-07-10
11.301765441894531,1996-07-11
11.174064636230469,1996-07-12
10.982511520385742,1996-07-15
10.759026527404785,1996-07-16
10.982511520385742,1996-07-17
11.2379150390625,1996-07-18
11.174064636230469,1996-07-19
11.2379150390625,1996-07-22
10.982511520385742,1996-07-23
10.727106094360352,1996-07-24
11.046361923217773,1996-07-25
10.982511520385742,1996-07-26
10.343994140625,1996-07-29
10.471693992614746,1996-07-30
10.854811668395996,1996-07-31
11.174064636230469,1996-08-01
11.2379150390625,1996-08-02
11.174064636230469,1996-08-05
