NXPI,Date
55.5745735168457,2014-04-22
55.48288345336914,2014-04-23
56.83970642089844,2014-04-24
53.97022247314453,2014-04-25
53.19096755981445,2014-04-28
54.309425354003906,2014-04-29
54.65780258178711,2014-04-30
55.42788314819336,2014-05-01
56.63801574707031,2014-05-02
56.1246223449707,2014-05-05
55.501216888427734,2014-05-06
55.207855224609375,2014-05-07
55.65706253051758,2014-05-08
54.795310974121094,2014-05-09
57.40811538696289,2014-05-12
55.65706253051758,2014-05-13
54.58444595336914,2014-05-14
54.6852912902832,2014-05-15
55.235355377197266,2014-05-16
55.501216888427734,2014-05-19
55.73041534423828,2014-05-20
55.382049560546875,2014-05-21
55.501216888427734,2014-05-22
56.52800369262695,2014-05-23
57.2155876159668,2014-05-27
56.665523529052734,2014-05-28
56.86720657348633,2014-05-29
56.93138885498047,2014-05-30
57.206417083740234,2014-06-02
57.47227478027344,2014-06-03
57.29808807373047,2014-06-04
58.12318801879883,2014-06-05
57.92150115966797,2014-06-06
58.39822006225586,2014-06-09
59.039955139160156,2014-06-10
58.3798828125,2014-06-11
57.087249755859375,2014-06-12
57.105567932128906,2014-06-13
57.325599670410156,2014-06-16
58.03150939941406,2014-06-17
57.683135986328125,2014-06-18
59.58085250854492,2014-06-19
60.910160064697266,2014-06-20
60.56179428100586,2014-06-23
59.076629638671875,2014-06-24
59.20497512817383,2014-06-25
58.57240295410156,2014-06-26
59.59918975830078,2014-06-27
60.67180633544922,2014-06-30
61.56106185913086,2014-07-01
61.056827545166016,2014-07-02
61.75359344482422,2014-07-03
61.341041564941406,2014-07-07
60.20425796508789,2014-07-08
60.86432647705078,2014-07-09
59.984230041503906,2014-07-10
60.8918342590332,2014-07-11
60.82765579223633,2014-07-14
60.28675842285156,2014-07-15
61.45106506347656,2014-07-16
59.525840759277344,2014-07-17
61.066017150878906,2014-07-18
60.76347732543945,2014-07-21
60.7359733581543,2014-07-22
59.16830825805664,2014-07-23
59.89255142211914,2014-07-24
57.75647735595703,2014-07-25
57.151397705078125,2014-07-28
56.555511474609375,2014-07-29
58.104854583740234,2014-07-30
57.16057205200195,2014-07-31
57.206417083740234,2014-08-01
57.508941650390625,2014-08-04
56.82137680053711,2014-08-05
57.70146942138672,2014-08-06
55.464561462402344,2014-08-07
56.00545120239258,2014-08-08
56.56467056274414,2014-08-11
57.31643295288086,2014-08-12
57.774810791015625,2014-08-13
58.416561126708984,2014-08-14
58.57240295410156,2014-08-15
57.96733093261719,2014-08-18
57.99483871459961,2014-08-19
58.85659408569336,2014-08-20
58.70074462890625,2014-08-21
59.984230041503906,2014-08-22
60.085060119628906,2014-08-25
59.351654052734375,2014-08-26
60.085060119628906,2014-08-27
61.38688278198242,2014-08-28
62.817039489746094,2014-08-29
63.321266174316406,2014-09-02
63.48627853393555,2014-09-03
63.651302337646484,2014-09-04
65.08145904541016,2014-09-05
65.26482391357422,2014-09-08
64.19219207763672,2014-09-09
64.75142669677734,2014-09-10
65.40232849121094,2014-09-11
64.1555404663086,2014-09-12
62.85372543334961,2014-09-15
64.4122314453125,2014-09-16
64.84310150146484,2014-09-17
66.9333267211914,2014-09-18
65.99822998046875,2014-09-19
64.90727233886719,2014-09-22
66.00740051269531,2014-09-23
66.19992065429688,2014-09-24
63.99966812133789,2014-09-25
65.17314147949219,2014-09-26
64.4305419921875,2014-09-29
62.73454666137695,2014-09-30
60.51594543457031,2014-10-01
60.79097366333008,2014-10-02
61.76276397705078,2014-10-03
60.699310302734375,2014-10-06
59.77334976196289,2014-10-07
60.653472900390625,2014-10-08
58.98493957519531,2014-10-09
51.650794982910156,2014-10-10
49.41387176513672,2014-10-13
51.870811462402344,2014-10-14
53.73185729980469,2014-10-15
55.97794723510742,2014-10-16
55.391204833984375,2014-10-17
56.38131332397461,2014-10-20
59.25996780395508,2014-10-21
58.79241943359375,2014-10-22
58.8382568359375,2014-10-23
60.075897216796875,2014-10-24
60.28675842285156,2014-10-27
61.94611358642578,2014-10-28
61.469417572021484,2014-10-29
59.96588897705078,2014-10-30
62.94539260864258,2014-10-31
63.48627853393555,2014-11-03
63.871337890625,2014-11-04
67.25421142578125,2014-11-05
67.35505676269531,2014-11-06
67.41924285888672,2014-11-07
68.19847869873047,2014-11-10
67.69424438476562,2014-11-11
67.2908935546875,2014-11-12
66.53913116455078,2014-11-13
67.59341430664062,2014-11-14
68.18014526367188,2014-11-17
68.34516906738281,2014-11-18
66.9241714477539,2014-11-19
67.96928405761719,2014-11-20
68.62019348144531,2014-11-21
69.8395004272461,2014-11-24
69.81200408935547,2014-11-25
71.37049102783203,2014-11-26
71.33380889892578,2014-11-28
69.56446075439453,2014-12-01
69.08775329589844,2014-12-02
70.4537353515625,2014-12-03
69.8028335571289,2014-12-04
70.80210876464844,2014-12-05
69.77532958984375,2014-12-08
70.38955688476562,2014-12-09
68.89522552490234,2014-12-10
68.71186828613281,2014-12-11
67.28170776367188,2014-12-12
66.12657165527344,2014-12-15
66.63998413085938,2014-12-16
69.15193176269531,2014-12-17
71.34300231933594,2014-12-18
70.12371063232422,2014-12-19
70.85711669921875,2014-12-22
69.9219970703125,2014-12-23
70.36204528808594,2014-12-24
70.24287414550781,2014-12-26
69.93116760253906,2014-12-29
69.2894515991211,2014-12-30
70.04116821289062,2014-12-31
70.41705322265625,2015-01-02
69.67448425292969,2015-01-05
66.35577392578125,2015-01-06
68.14349365234375,2015-01-07
71.36133575439453,2015-01-08
73.63492584228516,2015-01-09
73.66241455078125,2015-01-12
72.64481353759766,2015-01-13
73.40571594238281,2015-01-14
70.23370361328125,2015-01-15
71.42549896240234,2015-01-16
72.22309112548828,2015-01-20
72.69982147216797,2015-01-21
72.47977447509766,2015-01-22
73.55242156982422,2015-01-23
72.53479766845703,2015-01-26
71.5355224609375,2015-01-27
72.54396057128906,2015-01-28
73.22236633300781,2015-01-29
72.73648071289062,2015-01-30
71.38884735107422,2015-02-02
73.10319519042969,2015-02-03
73.11236572265625,2015-02-04
71.75553894042969,2015-02-05
75.44095611572266,2015-02-06
74.2308349609375,2015-02-09
75.138427734375,2015-02-10
76.8802719116211,2015-02-11
78.28295135498047,2015-02-12
77.73287200927734,2015-02-13
76.7519302368164,2015-02-17
78.25545501708984,2015-02-18
78.53966522216797,2015-02-19
77.61370849609375,2015-02-20
77.46702575683594,2015-02-23
78.7596664428711,2015-02-24
77.83373260498047,2015-02-25
77.88872528076172,2015-02-26
77.83373260498047,2015-02-27
91.27356719970703,2015-03-02
90.51262664794922,2015-03-03
91.19107055664062,2015-03-04
90.45763397216797,2015-03-05
90.28346252441406,2015-03-06
90.50348663330078,2015-03-09
89.43086242675781,2015-03-10
89.79757690429688,2015-03-11
90.37513732910156,2015-03-12
95.95825958251953,2015-03-13
95.68324279785156,2015-03-16
95.18817901611328,2015-03-17
96.59083557128906,2015-03-18
96.55419158935547,2015-03-19
99.03860473632812,2015-03-20
96.1599349975586,2015-03-23
95.38069915771484,2015-03-24
91.8144760131836,2015-03-25
89.38500213623047,2015-03-26
91.60359954833984,2015-03-27
93.90470123291016,2015-03-30
92.00698852539062,2015-03-31
91.44776916503906,2015-04-01
91.00769805908203,2015-04-02
91.64028930664062,2015-04-06
92.02530670166016,2015-04-07
93.38216400146484,2015-04-08
93.60216522216797,2015-04-09
92.90540313720703,2015-04-10
91.94281768798828,2015-04-13
90.42097473144531,2015-04-14
92.3645248413086,2015-04-15
93.1712875366211,2015-04-16
91.429443359375,2015-04-17
92.6212158203125,2015-04-20
92.8137435913086,2015-04-21
94.1430435180664,2015-04-22
90.37513732910156,2015-04-23
87.39563751220703,2015-04-24
88.86245727539062,2015-04-27
88.21155548095703,2015-04-28
87.4781265258789,2015-04-29
88.119873046875,2015-04-30
92.58454895019531,2015-05-01
91.7961196899414,2015-05-04
89.33003234863281,2015-05-05
90.29263305664062,2015-05-06
92.3553466796875,2015-05-07
95.32567596435547,2015-05-08
94.9498062133789,2015-05-11
93.30879211425781,2015-05-12
93.18045806884766,2015-05-13
94.1155776977539,2015-05-14
94.17056274414062,2015-05-15
94.52810668945312,2015-05-18
94.2347412109375,2015-05-19
94.31723022460938,2015-05-20
97.90181732177734,2015-05-21
98.25933837890625,2015-05-22
98.08515930175781,2015-05-26
101.49555206298828,2015-05-27
101.56888580322266,2015-05-28
102.9073715209961,2015-05-29
102.65983581542969,2015-06-01
101.42220306396484,2015-06-02
99.22195434570312,2015-06-03
97.85598754882812,2015-06-04
98.07601928710938,2015-06-05
95.18817901611328,2015-06-08
95.16984558105469,2015-06-09
96.54499816894531,2015-06-10
95.97660827636719,2015-06-11
95.16984558105469,2015-06-12
94.2347412109375,2015-06-15
94.56477355957031,2015-06-16
93.67549896240234,2015-06-17
96.42581939697266,2015-06-18
95.9124526977539,2015-06-19
95.89408874511719,2015-06-22
94.81230926513672,2015-06-23
94.37225341796875,2015-06-24
94.08802795410156,2015-06-25
92.15367889404297,2015-06-26
89.38500213623047,2015-06-29
90.02674865722656,2015-06-30
89.50419616699219,2015-07-01
89.95343017578125,2015-07-02
88.66078186035156,2015-07-06
88.44075012207031,2015-07-07
84.56281280517578,2015-07-08
82.97679138183594,2015-07-09
85.01203155517578,2015-07-10
84.15943145751953,2015-07-13
86.85475158691406,2015-07-14
85.1495361328125,2015-07-15
84.15026092529297,2015-07-16
83.6827163696289,2015-07-17
82.5184326171875,2015-07-20
84.70951843261719,2015-07-21
82.76594543457031,2015-07-22
85.25957489013672,2015-07-23
82.76594543457031,2015-07-24
80.87739562988281,2015-07-27
83.46269226074219,2015-07-28
84.15943145751953,2015-07-29
89.7242202758789,2015-07-30
88.91746520996094,2015-07-31
89.81587982177734,2015-08-03
87.34980010986328,2015-08-04
88.94496154785156,2015-08-05
87.76235961914062,2015-08-06
88.32156372070312,2015-08-07
91.0168685913086,2015-08-10
88.26656341552734,2015-08-11
86.02049255371094,2015-08-12
85.85546112060547,2015-08-13
83.99442291259766,2015-08-14
83.9577407836914,2015-08-17
80.9874267578125,2015-08-18
79.76813507080078,2015-08-19
75.19343566894531,2015-08-20
73.64410400390625,2015-08-21
72.66316223144531,2015-08-24
74.11164093017578,2015-08-25
77.9437484741211,2015-08-26
79.42891693115234,2015-08-27
79.51142883300781,2015-08-28
77.60454559326172,2015-08-31
75.02841186523438,2015-09-01
77.82453918457031,2015-09-02
78.5763168334961,2015-09-03
77.40283203125,2015-09-04
83.13265228271484,2015-09-08
81.47329711914062,2015-09-09
79.64892578125,2015-09-10
81.05159759521484,2015-09-11
82.74760437011719,2015-09-14
82.94012451171875,2015-09-15
83.37102508544922,2015-09-16
83.44436645507812,2015-09-17
82.58260345458984,2015-09-18
82.83010864257812,2015-09-21
79.16304016113281,2015-09-22
78.44796752929688,2015-09-23
78.54881286621094,2015-09-24
79.4930648803711,2015-09-25
75.56928253173828,2015-09-28
75.46846008300781,2015-09-29
79.8231201171875,2015-09-30
78.23709869384766,2015-10-01
78.73216247558594,2015-10-02
78.20045471191406,2015-10-05
77.67787170410156,2015-10-06
77.87037658691406,2015-10-07
79.2913818359375,2015-10-08
80.05229187011719,2015-10-09
81.60163879394531,2015-10-12
79.77728271484375,2015-10-13
83.90274810791016,2015-10-14
86.25885009765625,2015-10-15
85.46125030517578,2015-10-16
85.64459228515625,2015-10-19
84.3336181640625,2015-10-20
83.7193832397461,2015-10-21
89.79757690429688,2015-10-22
88.09236907958984,2015-10-23
83.80188751220703,2015-10-26
82.7842788696289,2015-10-27
83.35267639160156,2015-10-28
66.9241714477539,2015-10-29
71.82890319824219,2015-10-30
70.25204467773438,2015-11-02
71.95722198486328,2015-11-03
73.32323455810547,2015-11-04
72.88317108154297,2015-11-05
74.15747833251953,2015-11-06
74.36833953857422,2015-11-09
73.8641128540039,2015-11-10
74.57003021240234,2015-11-11
72.82817840576172,2015-11-12
71.34300231933594,2015-11-13
72.17726135253906,2015-11-16
71.89305114746094,2015-11-17
75.09258270263672,2015-11-18
74.18498229980469,2015-11-19
73.13069915771484,2015-11-20
72.02142333984375,2015-11-23
76.40357208251953,2015-11-24
77.44869995117188,2015-11-25
81.00575256347656,2015-11-27
85.6812744140625,2015-11-30
86.25885009765625,2015-12-01
84.26943969726562,2015-12-02
82.43590545654297,2015-12-03
82.92179870605469,2015-12-04
79.0713882446289,2015-12-07
80.26317596435547,2015-12-08
79.06221008300781,2015-12-09
81.0974349975586,2015-12-10
76.34855651855469,2015-12-11
76.49525451660156,2015-12-14
76.93529510498047,2015-12-15
78.76882934570312,2015-12-16
77.54035949707031,2015-12-17
77.10030364990234,2015-12-18
78.18209838867188,2015-12-21
78.17292785644531,2015-12-22
77.49451446533203,2015-12-23
79.22722625732422,2015-12-24
78.73216247558594,2015-12-28
79.13555145263672,2015-12-29
78.62215423583984,2015-12-30
77.23782348632812,2015-12-31
77.41201782226562,2016-01-04
75.53262329101562,2016-01-05
73.66241455078125,2016-01-06
69.67448425292969,2016-01-07
68.92274475097656,2016-01-08
70.79293060302734,2016-01-11
71.30634307861328,2016-01-12
68.07012176513672,2016-01-13
68.3084945678711,2016-01-14
62.936222076416016,2016-01-15
62.73454666137695,2016-01-19
64.91643524169922,2016-01-20
66.06241607666016,2016-01-21
68.50101470947266,2016-01-22
66.35577392578125,2016-01-25
65.69572448730469,2016-01-26
64.76978302001953,2016-01-27
64.4305419921875,2016-01-28
68.5560302734375,2016-01-29
69.98619079589844,2016-02-01
66.81415557861328,2016-02-02
64.88894653320312,2016-02-03
69.95869445800781,2016-02-04
64.81560516357422,2016-02-05
58.67325210571289,2016-02-08
60.085060119628906,2016-02-09
60.64430236816406,2016-02-10
59.6541862487793,2016-02-11
61.69858169555664,2016-02-12
63.660465240478516,2016-02-16
64.49473571777344,2016-02-17
61.9736213684082,2016-02-18
60.93767547607422,2016-02-19
64.09136962890625,2016-02-22
62.56032943725586,2016-02-23
64.18302917480469,2016-02-24
64.99894714355469,2016-02-25
66.21826934814453,2016-02-26
65.3106689453125,2016-02-29
68.05180358886719,2016-03-01
69.26193237304688,2016-03-02
68.31764221191406,2016-03-03
70.25204467773438,2016-03-04
70.57292938232422,2016-03-07
69.19774627685547,2016-03-08
70.34371948242188,2016-03-09
70.79293060302734,2016-03-10
71.5997085571289,2016-03-11
72.25060272216797,2016-03-14
72.48894500732422,2016-03-15
73.2406997680664,2016-03-16
74.46002197265625,2016-03-17
76.44023895263672,2016-03-18
75.86267852783203,2016-03-21
76.14688110351562,2016-03-22
74.46002197265625,2016-03-23
74.48753356933594,2016-03-24
74.13916015625,2016-03-28
74.89090728759766,2016-03-29
74.9458999633789,2016-03-30
74.322509765625,2016-03-31
75.22093200683594,2016-04-01
74.78089141845703,2016-04-04
74.36833953857422,2016-04-05
76.11018371582031,2016-04-06
74.49669647216797,2016-04-07
75.85350799560547,2016-04-08
76.07351684570312,2016-04-11
75.80767059326172,2016-04-12
77.97123718261719,2016-04-13
78.37460327148438,2016-04-14
77.35700225830078,2016-04-15
77.12779235839844,2016-04-18
75.99102783203125,2016-04-19
77.93457794189453,2016-04-20
77.1369857788086,2016-04-21
77.36617279052734,2016-04-22
76.40357208251953,2016-04-25
79.47473907470703,2016-04-26
81.5374755859375,2016-04-27
78.72300720214844,2016-04-28
78.18209838867188,2016-04-29
79.15386962890625,2016-05-02
78.35629272460938,2016-05-03
76.84363555908203,2016-05-04
78.14542388916016,2016-05-05
78.25545501708984,2016-05-06
77.96208190917969,2016-05-09
78.90634155273438,2016-05-10
78.46629333496094,2016-05-11
76.32102966308594,2016-05-12
76.15603637695312,2016-05-13
77.89790344238281,2016-05-16
77.69622802734375,2016-05-17
79.78643798828125,2016-05-18
79.23638916015625,2016-05-19
81.03325653076172,2016-05-20
81.55580139160156,2016-05-23
83.9577407836914,2016-05-24
84.29695892333984,2016-05-25
83.72855377197266,2016-05-26
84.45281219482422,2016-05-27
86.62554168701172,2016-05-31
86.48802185058594,2016-06-01
85.71794891357422,2016-06-02
84.40697479248047,2016-06-03
82.74760437011719,2016-06-06
82.95846557617188,2016-06-07
82.96764373779297,2016-06-08
82.77510833740234,2016-06-09
81.06991577148438,2016-06-10
80.12564849853516,2016-06-13
80.09815979003906,2016-06-14
78.8330078125,2016-06-15
78.96134948730469,2016-06-16
77.9437484741211,2016-06-17
78.24628448486328,2016-06-20
78.72300720214844,2016-06-21
78.76882934570312,2016-06-22
80.08899688720703,2016-06-23
73.40571594238281,2016-06-24
68.79437255859375,2016-06-27
70.10535430908203,2016-06-28
71.80138397216797,2016-06-29
71.8197250366211,2016-06-30
71.48050689697266,2016-07-01
70.077880859375,2016-07-05
69.72032165527344,2016-07-06
70.10535430908203,2016-07-07
72.56230926513672,2016-07-08
73.19488525390625,2016-07-11
73.90078735351562,2016-07-12
73.96495056152344,2016-07-13
72.9565200805664,2016-07-14
73.04821014404297,2016-07-15
74.92756652832031,2016-07-18
74.75338745117188,2016-07-19
77.16449737548828,2016-07-20
76.35771942138672,2016-07-21
77.37535095214844,2016-07-22
76.9627914428711,2016-07-25
80.58402252197266,2016-07-26
80.1623306274414,2016-07-27
77.32950592041016,2016-07-28
77.09112548828125,2016-07-29
77.21951293945312,2016-08-01
75.0375747680664,2016-08-02
76.22938537597656,2016-08-03
77.23782348632812,2016-08-04
78.60380554199219,2016-08-05
78.76882934570312,2016-08-08
79.18138885498047,2016-08-09
78.58547973632812,2016-08-10
79.00718688964844,2016-08-11
78.86968231201172,2016-08-12
81.15243530273438,2016-08-15
80.13481903076172,2016-08-16
80.9140853881836,2016-08-17
80.30902099609375,2016-08-18
81.0240707397461,2016-08-19
80.7948989868164,2016-08-22
81.4641342163086,2016-08-23
80.0798110961914,2016-08-24
80.31815338134766,2016-08-25
81.12492370605469,2016-08-26
81.5374755859375,2016-08-29
81.13410186767578,2016-08-30
80.69404602050781,2016-08-31
80.62986755371094,2016-09-01
80.81321716308594,2016-09-02
80.51986694335938,2016-09-06
79.40141296386719,2016-09-07
78.74131774902344,2016-09-08
74.62503051757812,2016-09-09
76.00935363769531,2016-09-12
75.63348388671875,2016-09-13
76.59608459472656,2016-09-14
78.42047119140625,2016-09-15
76.77945709228516,2016-09-16
76.08270263671875,2016-09-19
75.89936065673828,2016-09-20
76.44023895263672,2016-09-21
77.36617279052734,2016-09-22
76.91695404052734,2016-09-23
75.6609878540039,2016-09-26
75.56928253173828,2016-09-27
75.39513397216797,2016-09-28
88.119873046875,2016-09-29
93.51966857910156,2016-09-30
94.20722198486328,2016-10-03
94.63811492919922,2016-10-04
93.96888732910156,2016-10-05
94.87648010253906,2016-10-06
94.41807556152344,2016-10-07
94.27140045166016,2016-10-10
93.44629669189453,2016-10-11
94.18889617919922,2016-10-12
93.3637924194336,2016-10-13
92.9604263305664,2016-10-14
92.48370361328125,2016-10-17
93.18962097167969,2016-10-18
92.6212158203125,2016-10-19
95.7932357788086,2016-10-20
93.24462127685547,2016-10-21
93.3637924194336,2016-10-24
92.26367950439453,2016-10-25
90.448486328125,2016-10-26
90.83351135253906,2016-10-27
91.47525787353516,2016-10-28
91.67694091796875,2016-10-31
91.26441192626953,2016-11-01
90.78765869140625,2016-11-02
90.52181243896484,2016-11-03
90.48514556884766,2016-11-04
90.50348663330078,2016-11-07
90.76933288574219,2016-11-08
89.18330383300781,2016-11-09
88.5507583618164,2016-11-10
89.59589385986328,2016-11-11
88.68827819824219,2016-11-14
89.6600570678711,2016-11-15
89.68754577636719,2016-11-16
89.8984146118164,2016-11-17
90.65016174316406,2016-11-18
90.38430786132812,2016-11-21
90.61348724365234,2016-11-22
91.06271362304688,2016-11-23
91.22775268554688,2016-11-25
90.81517791748047,2016-11-28
90.6226577758789,2016-11-29
90.89769744873047,2016-11-30
89.6142349243164,2016-12-01
89.81587982177734,2016-12-02
89.6600570678711,2016-12-05
89.66919708251953,2016-12-06
90.20095825195312,2016-12-07
89.98091888427734,2016-12-08
90.14593505859375,2016-12-09
89.97174072265625,2016-12-12
90.02674865722656,2016-12-13
89.68754577636719,2016-12-14
89.64171600341797,2016-12-15
89.100830078125,2016-12-16
89.04580688476562,2016-12-19
89.01831817626953,2016-12-20
89.5683822631836,2016-12-21
89.73339080810547,2016-12-22
90.02674865722656,2016-12-23
90.76016998291016,2016-12-27
90.20095825195312,2016-12-28
89.93506622314453,2016-12-29
89.85256958007812,2016-12-30
89.53170776367188,2017-01-03
90.11844635009766,2017-01-04
90.21012115478516,2017-01-05
90.03593444824219,2017-01-06
89.94425964355469,2017-01-09
90.42097473144531,2017-01-10
90.28346252441406,2017-01-11
90.11844635009766,2017-01-12
90.1917724609375,2017-01-13
89.49503326416016,2017-01-17
89.85256958007812,2017-01-18
89.8984146118164,2017-01-19
89.6600570678711,2017-01-20
88.0098648071289,2017-01-23
88.65161895751953,2017-01-24
89.38500213623047,2017-01-25
89.16499328613281,2017-01-26
89.73339080810547,2017-01-27
89.86175537109375,2017-01-30
89.70588684082031,2017-01-31
89.6142349243164,2017-02-01
90.76933288574219,2017-02-02
91.1819076538086,2017-02-03
91.7228012084961,2017-02-06
92.84123229980469,2017-02-07
93.5838394165039,2017-02-08
93.14376831054688,2017-02-09
93.50133514404297,2017-02-10
93.7488784790039,2017-02-13
93.76718139648438,2017-02-14
94.04222106933594,2017-02-15
93.95970153808594,2017-02-16
93.87718963623047,2017-02-17
94.060546875,2017-02-21
94.10639953613281,2017-02-22
94.05136108398438,2017-02-23
94.27140045166016,2017-02-24
94.2530746459961,2017-02-27
94.2530746459961,2017-02-28
94.61061096191406,2017-03-01
94.98648071289062,2017-03-02
95.21568298339844,2017-03-03
95.2431869506836,2017-03-06
95.13314819335938,2017-03-07
95.22483825683594,2017-03-08
95.27069091796875,2017-03-09
95.54572296142578,2017-03-10
95.3348617553711,2017-03-13
95.1606674194336,2017-03-14
95.11483764648438,2017-03-15
94.79395294189453,2017-03-16
94.67476654052734,2017-03-17
94.72978210449219,2017-03-20
94.37225341796875,2017-03-21
94.17974090576172,2017-03-22
94.1522216796875,2017-03-23
94.41807556152344,2017-03-24
94.62893676757812,2017-03-27
94.59226989746094,2017-03-28
94.99565124511719,2017-03-29
95.11483764648438,2017-03-30
94.88563537597656,2017-03-31
95.591552734375,2017-04-03
96.30663299560547,2017-04-04
96.07744598388672,2017-04-05
95.7107162475586,2017-04-06
95.8482437133789,2017-04-07
95.49986267089844,2017-04-10
95.31652069091797,2017-04-11
95.05980682373047,2017-04-12
94.63811492919922,2017-04-13
94.58308410644531,2017-04-17
94.71144104003906,2017-04-18
95.55487823486328,2017-04-19
95.73823547363281,2017-04-20
95.674072265625,2017-04-21
96.0499496459961,2017-04-24
96.45332336425781,2017-04-25
96.69168853759766,2017-04-26
96.67333984375,2017-04-27
96.94837188720703,2017-04-28
97.1408920288086,2017-05-01
96.95755767822266,2017-05-02
96.98503875732422,2017-05-03
97.89263153076172,2017-05-04
97.70928955078125,2017-05-05
98.00263977050781,2017-05-08
97.88346862792969,2017-05-09
97.80097198486328,2017-05-10
97.96599578857422,2017-05-11
97.97514343261719,2017-05-12
98.1310043334961,2017-05-15
98.7360610961914,2017-05-16
98.45186614990234,2017-05-17
98.34185791015625,2017-05-18
98.78191375732422,2017-05-19
99.16695404052734,2017-05-22
99.09361267089844,2017-05-23
99.0111083984375,2017-05-24
98.96526336669922,2017-05-25
99.0111083984375,2017-05-26
99.13947296142578,2017-05-30
100.75298309326172,2017-05-31
100.22124481201172,2017-06-01
100.06537628173828,2017-06-02
100.12957000732422,2017-06-05
99.79036712646484,2017-06-06
100.12039184570312,2017-06-07
100.13872528076172,2017-06-08
99.54283142089844,2017-06-09
99.21280670166016,2017-06-12
100.02872467041016,2017-06-13
100.1753921508789,2017-06-14
99.9278793334961,2017-06-15
100.01039123535156,2017-06-16
100.06537628173828,2017-06-19
99.9278793334961,2017-06-20
100.08372497558594,2017-06-21
100.3862533569336,2017-06-22
100.82630157470703,2017-06-23
100.59710693359375,2017-06-26
100.40457916259766,2017-06-27
100.75298309326172,2017-06-28
100.2945785522461,2017-06-29
100.34041595458984,2017-06-30
100.1753921508789,2017-07-03
100.1112060546875,2017-07-05
100.16622924804688,2017-07-06
100.02872467041016,2017-07-07
100.22124481201172,2017-07-10
100.15707397460938,2017-07-11
100.08372497558594,2017-07-12
100.12039184570312,2017-07-13
100.2945785522461,2017-07-14
100.34041595458984,2017-07-17
100.34960174560547,2017-07-18
100.4779281616211,2017-07-19
100.57878875732422,2017-07-20
100.71629333496094,2017-07-21
100.43211364746094,2017-07-24
100.57878875732422,2017-07-25
100.78047943115234,2017-07-26
101.15635681152344,2017-07-27
101.04633331298828,2017-07-28
101.14716339111328,2017-07-31
101.85309600830078,2017-08-01
101.6513900756836,2017-08-02
101.44970703125,2017-08-03
103.06322479248047,2017-08-04
103.55826568603516,2017-08-07
103.57660675048828,2017-08-08
103.67745971679688,2017-08-09
102.78820037841797,2017-08-10
102.86154174804688,2017-08-11
103.15489196777344,2017-08-14
103.4391098022461,2017-08-15
103.40242004394531,2017-08-16
103.10906982421875,2017-08-17
103.0907211303711,2017-08-18
102.99903869628906,2017-08-21
102.99903869628906,2017-08-22
102.9532241821289,2017-08-23
102.68733978271484,2017-08-24
102.8890380859375,2017-08-25
103.20072937011719,2017-08-28
102.96237182617188,2017-08-29
103.04488372802734,2017-08-30
103.55826568603516,2017-08-31
103.5032730102539,2017-09-01
103.06322479248047,2017-09-05
102.82486724853516,2017-09-06
103.28323364257812,2017-09-07
102.9532241821289,2017-09-08
103.18241119384766,2017-09-11
103.39326477050781,2017-09-12
103.2557373046875,2017-09-13
103.04488372802734,2017-09-14
103.4482650756836,2017-09-15
103.58577728271484,2017-09-18
103.5216064453125,2017-09-19
103.18241119384766,2017-09-20
103.3382568359375,2017-09-21
103.26490783691406,2017-09-22
103.06322479248047,2017-09-25
103.01738739013672,2017-09-26
103.34741973876953,2017-09-27
103.47576141357422,2017-09-28
103.67745971679688,2017-09-29
103.7049789428711,2017-10-02
103.92498016357422,2017-10-03
104.245849609375,2017-10-04
104.21835327148438,2017-10-05
104.46588134765625,2017-10-06
104.98844146728516,2017-10-09
105.42850494384766,2017-10-10
105.85018920898438,2017-10-11
105.59352111816406,2017-10-12
105.5843276977539,2017-10-13
105.37350463867188,2017-10-16
105.56600952148438,2017-10-17
105.75853729248047,2017-10-18
105.8777084350586,2017-10-19
106.23523712158203,2017-10-20
106.71195983886719,2017-10-23
107.06951141357422,2017-10-24
106.79444885253906,2017-10-25
106.9136734008789,2017-10-26
107.1978530883789,2017-10-27
107.01451110839844,2017-10-30
107.307861328125,2017-10-31
107.53706359863281,2017-11-01
107.6837387084961,2017-11-02
105.44680786132812,2017-11-03
107.00533294677734,2017-11-06
106.95033264160156,2017-11-07
106.6569595336914,2017-11-08
105.71267700195312,2017-11-09
106.39111328125,2017-11-10
106.02439880371094,2017-11-13
105.88688659667969,2017-11-14
105.42850494384766,2017-11-15
105.60267639160156,2017-11-16
105.88688659667969,2017-11-17
105.59352111816406,2017-11-20
105.72183227539062,2017-11-21
105.56600952148438,2017-11-22
105.10763549804688,2017-11-24
104.99761199951172,2017-11-27
104.3191909790039,2017-11-28
103.5949478149414,2017-11-29
103.95249938964844,2017-11-30
105.226806640625,2017-12-01
104.39254760742188,2017-12-04
104.28252410888672,2017-12-05
104.81424713134766,2017-12-06
105.54767608642578,2017-12-07
105.69435119628906,2017-12-08
106.19857025146484,2017-12-11
106.01522064208984,2017-12-12
106.4002685546875,2017-12-13
106.23523712158203,2017-12-14
106.66613006591797,2017-12-15
107.06951141357422,2017-12-18
106.7577896118164,2017-12-19
107.02367401123047,2017-12-20
106.98700714111328,2017-12-21
106.98700714111328,2017-12-22
106.86780548095703,2017-12-26
106.97781372070312,2017-12-27
107.24371337890625,2017-12-28
107.34452819824219,2017-12-29
108.13296508789062,2018-01-02
108.25214385986328,2018-01-03
