FMCN,Date
7.840000152587891,2009-05-06
7.309999942779541,2009-05-07
7.800000190734863,2009-05-08
7.559999942779541,2009-05-11
7.429999828338623,2009-05-12
7.130000114440918,2009-05-13
7.480000019073486,2009-05-14
7.050000190734863,2009-05-15
8.09000015258789,2009-05-18
8.270000457763672,2009-05-19
8.0,2009-05-20
8.199999809265137,2009-05-21
8.0,2009-05-22
8.369999885559082,2009-05-26
8.630000114440918,2009-05-27
8.4399995803833,2009-05-28
8.600000381469727,2009-05-29
8.9399995803833,2009-06-01
8.680000305175781,2009-06-02
8.359999656677246,2009-06-03
8.579999923706055,2009-06-04
8.520000457763672,2009-06-05
8.380000114440918,2009-06-08
8.350000381469727,2009-06-09
8.069999694824219,2009-06-10
7.960000038146973,2009-06-11
7.53000020980835,2009-06-12
7.090000152587891,2009-06-15
7.380000114440918,2009-06-16
7.090000152587891,2009-06-17
7.050000190734863,2009-06-18
7.429999828338623,2009-06-19
7.010000228881836,2009-06-22
6.989999771118164,2009-06-23
7.5,2009-06-24
8.279999732971191,2009-06-25
8.100000381469727,2009-06-26
7.909999847412109,2009-06-29
8.0600004196167,2009-06-30
8.25,2009-07-01
8.020000457763672,2009-07-02
7.940000057220459,2009-07-06
7.71999979019165,2009-07-07
7.559999942779541,2009-07-08
7.840000152587891,2009-07-09
7.989999771118164,2009-07-10
7.909999847412109,2009-07-13
7.730000019073486,2009-07-14
7.989999771118164,2009-07-15
8.149999618530273,2009-07-16
8.0,2009-07-17
8.1899995803833,2009-07-20
8.470000267028809,2009-07-21
8.430000305175781,2009-07-22
8.800000190734863,2009-07-23
8.829999923706055,2009-07-24
8.75,2009-07-27
8.680000305175781,2009-07-28
8.420000076293945,2009-07-29
8.479999542236328,2009-07-30
8.75,2009-07-31
9.079999923706055,2009-08-03
9.149999618530273,2009-08-04
9.529999732971191,2009-08-05
9.760000228881836,2009-08-06
9.609999656677246,2009-08-07
9.710000038146973,2009-08-10
9.800000190734863,2009-08-11
9.59000015258789,2009-08-12
9.289999961853027,2009-08-13
9.170000076293945,2009-08-14
8.850000381469727,2009-08-17
9.050000190734863,2009-08-18
9.170000076293945,2009-08-19
9.010000228881836,2009-08-20
9.039999961853027,2009-08-21
8.880000114440918,2009-08-24
9.180000305175781,2009-08-25
9.319999694824219,2009-08-26
9.170000076293945,2009-08-27
8.989999771118164,2009-08-28
8.960000038146973,2009-08-31
8.680000305175781,2009-09-01
8.760000228881836,2009-09-02
9.100000381469727,2009-09-03
9.569999694824219,2009-09-04
9.619999885559082,2009-09-08
9.770000457763672,2009-09-09
9.789999961853027,2009-09-10
9.699999809265137,2009-09-11
10.869999885559082,2009-09-14
10.5,2009-09-15
10.3100004196167,2009-09-16
10.0600004196167,2009-09-17
9.430000305175781,2009-09-18
9.239999771118164,2009-09-21
9.760000228881836,2009-09-22
10.699999809265137,2009-09-23
10.489999771118164,2009-09-24
11.029999732971191,2009-09-25
11.079999923706055,2009-09-28
10.899999618530273,2009-09-29
11.039999961853027,2009-09-30
10.960000038146973,2009-10-01
10.949999809265137,2009-10-02
11.460000038146973,2009-10-05
11.970000267028809,2009-10-06
11.550000190734863,2009-10-07
11.890000343322754,2009-10-08
11.800000190734863,2009-10-09
12.079999923706055,2009-10-12
11.960000038146973,2009-10-13
12.600000381469727,2009-10-14
13.100000381469727,2009-10-15
13.0,2009-10-16
14.8100004196167,2009-10-19
14.180000305175781,2009-10-20
14.800000190734863,2009-10-21
14.880000114440918,2009-10-22
14.510000228881836,2009-10-23
13.649999618530273,2009-10-26
13.520000457763672,2009-10-27
13.050000190734863,2009-10-28
13.40999984741211,2009-10-29
12.039999961853027,2009-10-30
12.319999694824219,2009-11-02
12.430000305175781,2009-11-03
12.75,2009-11-04
13.350000381469727,2009-11-05
13.050000190734863,2009-11-06
13.039999961853027,2009-11-09
12.8100004196167,2009-11-10
13.119999885559082,2009-11-11
12.739999771118164,2009-11-12
12.970000267028809,2009-11-13
12.890000343322754,2009-11-16
14.069999694824219,2009-11-17
13.760000228881836,2009-11-18
13.369999885559082,2009-11-19
13.100000381469727,2009-11-20
12.960000038146973,2009-11-23
12.819999694824219,2009-11-24
12.949999809265137,2009-11-25
12.829999923706055,2009-11-27
12.5600004196167,2009-11-30
13.399999618530273,2009-12-01
14.5,2009-12-02
14.15999984741211,2009-12-03
14.59000015258789,2009-12-04
14.6899995803833,2009-12-07
14.470000267028809,2009-12-08
15.489999771118164,2009-12-09
16.690000534057617,2009-12-10
16.270000457763672,2009-12-11
17.290000915527344,2009-12-14
17.0,2009-12-15
17.3799991607666,2009-12-16
16.200000762939453,2009-12-17
16.809999465942383,2009-12-18
15.979999542236328,2009-12-21
15.5,2009-12-22
16.059999465942383,2009-12-23
16.309999465942383,2009-12-24
16.200000762939453,2009-12-28
16.139999389648438,2009-12-29
15.479999542236328,2009-12-30
15.850000381469727,2009-12-31
16.479999542236328,2010-01-04
17.299999237060547,2010-01-05
17.1299991607666,2010-01-06
17.0,2010-01-07
16.889999389648438,2010-01-08
17.43000030517578,2010-01-11
16.850000381469727,2010-01-12
16.799999237060547,2010-01-13
17.559999465942383,2010-01-14
17.200000762939453,2010-01-15
17.280000686645508,2010-01-19
16.579999923706055,2010-01-20
16.239999771118164,2010-01-21
16.040000915527344,2010-01-22
16.440000534057617,2010-01-25
16.06999969482422,2010-01-26
15.760000228881836,2010-01-27
15.050000190734863,2010-01-28
13.420000076293945,2010-01-29
13.529999732971191,2010-02-01
15.260000228881836,2010-02-02
14.5600004196167,2010-02-03
13.260000228881836,2010-02-04
13.720000267028809,2010-02-05
13.100000381469727,2010-02-08
13.430000305175781,2010-02-09
13.5,2010-02-10
13.960000038146973,2010-02-11
14.170000076293945,2010-02-12
14.829999923706055,2010-02-16
14.640000343322754,2010-02-17
14.529999732971191,2010-02-18
14.180000305175781,2010-02-19
14.350000381469727,2010-02-22
14.039999961853027,2010-02-23
14.479999542236328,2010-02-24
14.670000076293945,2010-02-25
15.430000305175781,2010-02-26
15.970000267028809,2010-03-01
15.890000343322754,2010-03-02
14.90999984741211,2010-03-03
15.25,2010-03-04
16.0,2010-03-05
16.600000381469727,2010-03-08
15.960000038146973,2010-03-09
16.209999084472656,2010-03-10
16.290000915527344,2010-03-11
16.43000030517578,2010-03-12
16.989999771118164,2010-03-15
16.770000457763672,2010-03-16
16.399999618530273,2010-03-17
16.959999084472656,2010-03-18
16.459999084472656,2010-03-19
17.309999465942383,2010-03-22
17.0,2010-03-23
16.959999084472656,2010-03-24
16.520000457763672,2010-03-25
16.59000015258789,2010-03-26
16.860000610351562,2010-03-29
17.3700008392334,2010-03-30
18.260000228881836,2010-03-31
18.040000915527344,2010-04-01
17.799999237060547,2010-04-05
17.790000915527344,2010-04-06
17.1299991607666,2010-04-07
17.829999923706055,2010-04-08
18.270000457763672,2010-04-09
18.209999084472656,2010-04-12
17.670000076293945,2010-04-13
17.780000686645508,2010-04-14
17.709999084472656,2010-04-15
17.440000534057617,2010-04-16
17.06999969482422,2010-04-19
17.399999618530273,2010-04-20
17.610000610351562,2010-04-21
17.670000076293945,2010-04-22
17.360000610351562,2010-04-23
18.010000228881836,2010-04-26
17.40999984741211,2010-04-27
17.059999465942383,2010-04-28
16.959999084472656,2010-04-29
16.780000686645508,2010-04-30
16.649999618530273,2010-05-03
15.890000343322754,2010-05-04
15.140000343322754,2010-05-05
14.84000015258789,2010-05-06
15.140000343322754,2010-05-07
16.149999618530273,2010-05-10
15.390000343322754,2010-05-11
16.110000610351562,2010-05-12
16.65999984741211,2010-05-13
16.6200008392334,2010-05-14
15.739999771118164,2010-05-17
16.479999542236328,2010-05-18
15.65999984741211,2010-05-19
15.100000381469727,2010-05-20
16.049999237060547,2010-05-21
15.4399995803833,2010-05-24
15.229999542236328,2010-05-25
15.289999961853027,2010-05-26
16.149999618530273,2010-05-27
15.6899995803833,2010-05-28
15.420000076293945,2010-06-01
15.4399995803833,2010-06-02
15.869999885559082,2010-06-03
15.350000381469727,2010-06-04
14.800000190734863,2010-06-07
15.140000343322754,2010-06-08
15.800000190734863,2010-06-09
16.18000030517578,2010-06-10
16.329999923706055,2010-06-11
16.309999465942383,2010-06-14
16.427499771118164,2010-06-15
16.739999771118164,2010-06-16
16.690000534057617,2010-06-17
16.610000610351562,2010-06-18
16.850000381469727,2010-06-21
16.510000228881836,2010-06-22
16.850000381469727,2010-06-23
16.639999389648438,2010-06-24
17.030000686645508,2010-06-25
17.049999237060547,2010-06-28
15.369999885559082,2010-06-29
15.529999732971191,2010-06-30
15.359999656677246,2010-07-01
15.029999732971191,2010-07-02
15.220000267028809,2010-07-06
15.994999885559082,2010-07-07
16.520000457763672,2010-07-08
17.059999465942383,2010-07-09
16.649999618530273,2010-07-12
16.979999542236328,2010-07-13
17.1200008392334,2010-07-14
17.079999923706055,2010-07-15
16.670000076293945,2010-07-16
16.579999923706055,2010-07-19
16.850000381469727,2010-07-20
16.989999771118164,2010-07-21
17.200000762939453,2010-07-22
17.809999465942383,2010-07-23
17.979999542236328,2010-07-26
17.93000030517578,2010-07-27
17.770000457763672,2010-07-28
17.739999771118164,2010-07-29
18.1299991607666,2010-07-30
18.209999084472656,2010-08-02
17.969999313354492,2010-08-03
17.989999771118164,2010-08-04
18.149999618530273,2010-08-05
18.670000076293945,2010-08-06
19.209999084472656,2010-08-09
18.270000457763672,2010-08-10
17.920000076293945,2010-08-11
17.940000534057617,2010-08-12
17.700000762939453,2010-08-13
17.690000534057617,2010-08-16
17.940000534057617,2010-08-17
18.059999465942383,2010-08-18
17.829999923706055,2010-08-19
18.110000610351562,2010-08-20
18.540000915527344,2010-08-23
18.940000534057617,2010-08-24
18.399999618530273,2010-08-25
18.582000732421875,2010-08-26
18.959999084472656,2010-08-27
18.81999969482422,2010-08-30
19.049999237060547,2010-08-31
19.360000610351562,2010-09-01
19.3799991607666,2010-09-02
19.959999084472656,2010-09-03
20.020000457763672,2010-09-07
19.420000076293945,2010-09-08
19.799999237060547,2010-09-09
20.360000610351562,2010-09-10
21.579999923706055,2010-09-13
21.690000534057617,2010-09-14
21.93000030517578,2010-09-15
21.59000015258789,2010-09-16
21.8799991607666,2010-09-17
22.239999771118164,2010-09-20
21.670000076293945,2010-09-21
21.84000015258789,2010-09-22
21.809999465942383,2010-09-23
22.190000534057617,2010-09-24
22.700000762939453,2010-09-27
23.549999237060547,2010-09-28
24.010000228881836,2010-09-29
24.252500534057617,2010-09-30
24.700000762939453,2010-10-01
24.700000762939453,2010-10-04
25.469999313354492,2010-10-05
25.239999771118164,2010-10-06
24.1200008392334,2010-10-07
23.920000076293945,2010-10-08
24.229999542236328,2010-10-11
23.90999984741211,2010-10-12
24.799999237060547,2010-10-13
24.06999969482422,2010-10-14
24.0,2010-10-15
23.8700008392334,2010-10-18
22.549999237060547,2010-10-19
23.3799991607666,2010-10-20
23.530000686645508,2010-10-21
23.860000610351562,2010-10-22
24.6299991607666,2010-10-25
24.290000915527344,2010-10-26
24.299999237060547,2010-10-27
24.399999618530273,2010-10-28
24.729999542236328,2010-10-29
25.270000457763672,2010-11-01
26.329999923706055,2010-11-02
26.43000030517578,2010-11-03
26.280000686645508,2010-11-04
26.0,2010-11-05
26.149999618530273,2010-11-08
25.25,2010-11-09
25.25,2010-11-10
24.59000015258789,2010-11-11
24.0,2010-11-12
24.639999389648438,2010-11-15
23.65999984741211,2010-11-16
23.760000228881836,2010-11-17
24.559999465942383,2010-11-18
24.889999389648438,2010-11-19
25.43000030517578,2010-11-22
23.610000610351562,2010-11-23
24.420000076293945,2010-11-24
23.920000076293945,2010-11-26
24.030000686645508,2010-11-29
23.329999923706055,2010-11-30
23.270000457763672,2010-12-01
23.690000534057617,2010-12-02
23.93000030517578,2010-12-03
23.799999237060547,2010-12-06
23.610000610351562,2010-12-07
22.229999542236328,2010-12-08
23.399999618530273,2010-12-09
22.690000534057617,2010-12-10
21.520000457763672,2010-12-13
22.239999771118164,2010-12-14
22.31999969482422,2010-12-15
21.229999542236328,2010-12-16
21.920000076293945,2010-12-17
21.90999984741211,2010-12-20
22.639999389648438,2010-12-21
22.09000015258789,2010-12-22
21.420000076293945,2010-12-23
21.389999389648438,2010-12-27
21.190000534057617,2010-12-28
20.790000915527344,2010-12-29
21.770000457763672,2010-12-30
21.93000030517578,2010-12-31
22.75,2011-01-03
23.709999084472656,2011-01-04
23.34000015258789,2011-01-05
22.920000076293945,2011-01-06
22.459999084472656,2011-01-07
22.559999465942383,2011-01-10
22.8799991607666,2011-01-11
23.34000015258789,2011-01-12
23.8799991607666,2011-01-13
23.5,2011-01-14
23.8799991607666,2011-01-18
24.059999465942383,2011-01-19
23.700000762939453,2011-01-20
23.770000457763672,2011-01-21
23.93000030517578,2011-01-24
24.15999984741211,2011-01-25
24.469999313354492,2011-01-26
24.75,2011-01-27
24.170000076293945,2011-01-28
24.90999984741211,2011-01-31
26.139999389648438,2011-02-01
26.559999465942383,2011-02-02
26.75,2011-02-03
26.450000762939453,2011-02-04
26.559999465942383,2011-02-07
26.3799991607666,2011-02-08
25.739999771118164,2011-02-09
25.049999237060547,2011-02-10
25.690000534057617,2011-02-11
25.65999984741211,2011-02-14
25.799999237060547,2011-02-15
26.25,2011-02-16
26.18000030517578,2011-02-17
26.709999084472656,2011-02-18
25.530000686645508,2011-02-22
25.3700008392334,2011-02-23
25.639999389648438,2011-02-24
27.040000915527344,2011-02-25
26.520000457763672,2011-02-28
26.200000762939453,2011-03-01
26.459999084472656,2011-03-02
28.09000015258789,2011-03-03
27.5,2011-03-04
27.389999389648438,2011-03-07
27.3799991607666,2011-03-08
29.030000686645508,2011-03-09
28.670000076293945,2011-03-10
28.799999237060547,2011-03-11
28.6299991607666,2011-03-14
28.549999237060547,2011-03-15
28.040000915527344,2011-03-16
27.469999313354492,2011-03-17
27.420000076293945,2011-03-18
28.200000762939453,2011-03-21
28.489999771118164,2011-03-22
28.559999465942383,2011-03-23
29.6299991607666,2011-03-24
29.950000762939453,2011-03-25
29.610000610351562,2011-03-28
29.93000030517578,2011-03-29
30.40999984741211,2011-03-30
30.670000076293945,2011-03-31
30.6299991607666,2011-04-01
30.979999542236328,2011-04-04
30.530000686645508,2011-04-05
30.530000686645508,2011-04-06
30.989999771118164,2011-04-07
31.329999923706055,2011-04-08
31.280000686645508,2011-04-11
31.25,2011-04-12
32.09000015258789,2011-04-13
33.59749984741211,2011-04-14
34.27000045776367,2011-04-15
34.439998626708984,2011-04-18
35.779998779296875,2011-04-19
35.13999938964844,2011-04-20
34.79999923706055,2011-04-21
35.529998779296875,2011-04-25
35.689998626708984,2011-04-26
34.45000076293945,2011-04-27
34.88999938964844,2011-04-28
35.150001525878906,2011-04-29
37.27000045776367,2011-05-02
35.349998474121094,2011-05-03
35.54999923706055,2011-05-04
36.099998474121094,2011-05-05
36.540000915527344,2011-05-06
36.90999984741211,2011-05-09
34.9900016784668,2011-05-10
34.22999954223633,2011-05-11
33.849998474121094,2011-05-12
32.209999084472656,2011-05-13
32.09000015258789,2011-05-16
32.56999969482422,2011-05-17
32.790000915527344,2011-05-18
32.91999816894531,2011-05-19
32.97999954223633,2011-05-20
31.34000015258789,2011-05-23
31.600000381469727,2011-05-24
32.189998626708984,2011-05-25
31.260000228881836,2011-05-26
31.399999618530273,2011-05-27
31.25,2011-05-31
30.5,2011-06-01
30.8700008392334,2011-06-02
30.489999771118164,2011-06-03
28.639999389648438,2011-06-06
28.100000381469727,2011-06-07
27.520000457763672,2011-06-08
28.020000457763672,2011-06-09
27.229999542236328,2011-06-10
27.239999771118164,2011-06-13
28.139999389648438,2011-06-14
27.110000610351562,2011-06-15
26.440000534057617,2011-06-16
26.43000030517578,2011-06-17
26.020000457763672,2011-06-20
27.350000381469727,2011-06-21
26.68000030517578,2011-06-22
27.989999771118164,2011-06-23
29.010000228881836,2011-06-24
29.510000228881836,2011-06-27
31.25,2011-06-28
30.829999923706055,2011-06-29
31.100000381469727,2011-06-30
31.799999237060547,2011-07-01
32.279998779296875,2011-07-05
32.0099983215332,2011-07-06
32.4900016784668,2011-07-07
31.75,2011-07-08
30.829999923706055,2011-07-11
30.420000076293945,2011-07-12
30.799999237060547,2011-07-13
30.790000915527344,2011-07-14
31.829999923706055,2011-07-15
31.219999313354492,2011-07-18
32.66999816894531,2011-07-19
33.08000183105469,2011-07-20
32.38999938964844,2011-07-21
33.0,2011-07-22
32.63999938964844,2011-07-25
33.58000183105469,2011-07-26
33.22999954223633,2011-07-27
33.310001373291016,2011-07-28
32.88999938964844,2011-07-29
33.31999969482422,2011-08-01
31.549999237060547,2011-08-02
31.260000228881836,2011-08-03
29.43000030517578,2011-08-04
28.979999542236328,2011-08-05
26.989999771118164,2011-08-08
28.6200008392334,2011-08-09
28.239999771118164,2011-08-10
29.75,2011-08-11
29.709999084472656,2011-08-12
30.190000534057617,2011-08-15
29.290000915527344,2011-08-16
29.6299991607666,2011-08-17
28.440000534057617,2011-08-18
27.510000228881836,2011-08-19
27.190000534057617,2011-08-22
29.450000762939453,2011-08-23
30.1299991607666,2011-08-24
30.65999984741211,2011-08-25
31.31999969482422,2011-08-26
32.15999984741211,2011-08-29
31.90999984741211,2011-08-30
31.360000610351562,2011-08-31
31.3799991607666,2011-09-01
30.579999923706055,2011-09-02
29.3799991607666,2011-09-06
29.809999465942383,2011-09-07
30.579999923706055,2011-09-08
29.6299991607666,2011-09-09
29.219999313354492,2011-09-12
28.889999389648438,2011-09-13
29.31999969482422,2011-09-14
30.510000228881836,2011-09-15
31.719999313354492,2011-09-16
32.65999984741211,2011-09-19
31.510000228881836,2011-09-20
30.43000030517578,2011-09-21
27.520000457763672,2011-09-22
26.719999313354492,2011-09-23
26.639999389648438,2011-09-26
27.40999984741211,2011-09-27
24.8799991607666,2011-09-28
20.360000610351562,2011-09-29
16.834999084472656,2011-09-30
16.329999923706055,2011-10-03
20.559999465942383,2011-10-04
21.290000915527344,2011-10-05
22.809999465942383,2011-10-06
22.969999313354492,2011-10-07
23.8700008392334,2011-10-10
24.170000076293945,2011-10-11
25.8799991607666,2011-10-12
25.770000457763672,2011-10-13
25.780000686645508,2011-10-14
24.899999618530273,2011-10-17
24.65999984741211,2011-10-18
23.149999618530273,2011-10-19
22.950000762939453,2011-10-20
23.75,2011-10-21
25.790000915527344,2011-10-24
24.329999923706055,2011-10-25
24.899999618530273,2011-10-26
26.549999237060547,2011-10-27
27.5,2011-10-28
27.18000030517578,2011-10-31
25.15999984741211,2011-11-01
26.709999084472656,2011-11-02
25.8700008392334,2011-11-03
26.850000381469727,2011-11-04
26.6200008392334,2011-11-07
25.809999465942383,2011-11-08
24.600000381469727,2011-11-09
23.899999618530273,2011-11-10
23.360000610351562,2011-11-11
23.81999969482422,2011-11-14
26.3799991607666,2011-11-15
25.56999969482422,2011-11-16
25.280000686645508,2011-11-17
25.5,2011-11-18
15.430000305175781,2011-11-21
17.700000762939453,2011-11-22
17.610000610351562,2011-11-23
17.700000762939453,2011-11-25
16.989999771118164,2011-11-28
17.079999923706055,2011-11-29
18.520000457763672,2011-11-30
19.709999084472656,2011-12-01
19.93000030517578,2011-12-02
20.950000762939453,2011-12-05
20.34000015258789,2011-12-06
21.43000030517578,2011-12-07
21.389999389648438,2011-12-08
22.709999084472656,2011-12-09
21.5,2011-12-12
20.399999618530273,2011-12-13
19.719999313354492,2011-12-14
19.530000686645508,2011-12-15
19.399999618530273,2011-12-16
19.1200008392334,2011-12-19
19.389999389648438,2011-12-20
20.030000686645508,2011-12-21
21.030000686645508,2011-12-22
20.649999618530273,2011-12-23
20.450000762939453,2011-12-27
19.510000228881836,2011-12-28
19.709999084472656,2011-12-29
19.489999771118164,2011-12-30
20.594999313354492,2012-01-03
20.3700008392334,2012-01-04
19.700000762939453,2012-01-05
18.6299991607666,2012-01-06
18.709999084472656,2012-01-09
20.520000457763672,2012-01-10
20.969999313354492,2012-01-11
21.31999969482422,2012-01-12
21.639999389648438,2012-01-13
22.049999237060547,2012-01-17
21.899999618530273,2012-01-18
21.219999313354492,2012-01-19
20.020000457763672,2012-01-20
19.190000534057617,2012-01-23
20.229999542236328,2012-01-24
20.93000030517578,2012-01-25
20.6200008392334,2012-01-26
20.770000457763672,2012-01-27
19.6200008392334,2012-01-30
20.0,2012-01-31
21.969999313354492,2012-02-01
23.094999313354492,2012-02-02
24.149999618530273,2012-02-03
23.584999084472656,2012-02-06
23.09000015258789,2012-02-07
23.450000762939453,2012-02-08
24.229999542236328,2012-02-09
23.469999313354492,2012-02-10
23.520000457763672,2012-02-13
23.610000610351562,2012-02-14
23.799999237060547,2012-02-15
23.760000228881836,2012-02-16
23.959999084472656,2012-02-17
24.020000457763672,2012-02-21
23.68000030517578,2012-02-22
24.25,2012-02-23
23.860000610351562,2012-02-24
23.420000076293945,2012-02-27
23.979999542236328,2012-02-28
24.260000228881836,2012-02-29
24.520000457763672,2012-03-01
26.229999542236328,2012-03-02
25.93000030517578,2012-03-05
24.299999237060547,2012-03-06
24.59000015258789,2012-03-07
24.8799991607666,2012-03-08
25.6299991607666,2012-03-09
25.6299991607666,2012-03-12
26.600000381469727,2012-03-13
26.600000381469727,2012-03-14
26.34000015258789,2012-03-15
27.440000534057617,2012-03-16
28.030000686645508,2012-03-19
28.579999923706055,2012-03-20
28.59000015258789,2012-03-21
28.290000915527344,2012-03-22
28.639999389648438,2012-03-23
28.440000534057617,2012-03-26
27.780000686645508,2012-03-27
26.049999237060547,2012-03-28
24.100000381469727,2012-03-29
25.1200008392334,2012-03-30
25.34000015258789,2012-04-02
23.809999465942383,2012-04-03
23.8700008392334,2012-04-04
25.100000381469727,2012-04-05
24.56999969482422,2012-04-09
23.75,2012-04-10
24.639999389648438,2012-04-11
25.549999237060547,2012-04-12
24.649999618530273,2012-04-13
24.139999389648438,2012-04-16
24.219999313354492,2012-04-17
23.350000381469727,2012-04-18
23.969999313354492,2012-04-19
23.510000228881836,2012-04-20
23.200000762939453,2012-04-23
23.510000228881836,2012-04-24
23.81999969482422,2012-04-25
23.719999313354492,2012-04-26
25.329999923706055,2012-04-27
23.899999618530273,2012-04-30
24.110000610351562,2012-05-01
24.059999465942383,2012-05-02
23.799999237060547,2012-05-03
23.799999237060547,2012-05-04
23.959999084472656,2012-05-07
23.3799991607666,2012-05-08
23.200000762939453,2012-05-09
23.270000457763672,2012-05-10
23.270000457763672,2012-05-11
21.510000228881836,2012-05-14
21.209999084472656,2012-05-15
21.520000457763672,2012-05-16
21.280000686645508,2012-05-17
20.469999313354492,2012-05-18
21.989999771118164,2012-05-21
21.219999313354492,2012-05-22
21.459999084472656,2012-05-23
21.459999084472656,2012-05-24
21.3799991607666,2012-05-25
22.329999923706055,2012-05-29
21.860000610351562,2012-05-30
20.799999237060547,2012-05-31
19.219999313354492,2012-06-01
19.920000076293945,2012-06-04
20.1299991607666,2012-06-05
21.0,2012-06-06
21.25,2012-06-07
20.510000228881836,2012-06-08
19.420000076293945,2012-06-11
20.0,2012-06-12
19.200000762939453,2012-06-13
19.489999771118164,2012-06-14
20.020000457763672,2012-06-15
20.059999465942383,2012-06-18
21.299999237060547,2012-06-19
21.260000228881836,2012-06-20
20.399999618530273,2012-06-21
21.5,2012-06-22
21.239999771118164,2012-06-25
21.350000381469727,2012-06-26
22.469999313354492,2012-06-27
22.579999923706055,2012-06-28
23.479999542236328,2012-06-29
23.40999984741211,2012-07-02
23.420000076293945,2012-07-03
22.530000686645508,2012-07-05
22.25,2012-07-06
21.75,2012-07-09
20.239999771118164,2012-07-10
19.3700008392334,2012-07-11
18.940000534057617,2012-07-12
19.489999771118164,2012-07-13
18.75,2012-07-16
18.010000228881836,2012-07-17
18.75,2012-07-18
18.950000762939453,2012-07-19
19.06999969482422,2012-07-20
18.649999618530273,2012-07-23
18.920000076293945,2012-07-24
18.540000915527344,2012-07-25
18.670000076293945,2012-07-26
19.690000534057617,2012-07-27
19.389999389648438,2012-07-30
19.780000686645508,2012-07-31
18.90999984741211,2012-08-01
19.270000457763672,2012-08-02
19.829999923706055,2012-08-03
21.079999923706055,2012-08-06
21.729999542236328,2012-08-07
21.549999237060547,2012-08-08
21.729999542236328,2012-08-09
23.3799991607666,2012-08-10
25.450000762939453,2012-08-13
25.25,2012-08-14
25.200000762939453,2012-08-15
25.170000076293945,2012-08-16
25.219999313354492,2012-08-17
25.15999984741211,2012-08-20
25.219999313354492,2012-08-21
25.190000534057617,2012-08-22
24.979999542236328,2012-08-23
24.8799991607666,2012-08-24
24.790000915527344,2012-08-27
24.459999084472656,2012-08-28
24.399999618530273,2012-08-29
24.239999771118164,2012-08-30
24.049999237060547,2012-08-31
24.260000228881836,2012-09-04
24.25,2012-09-05
24.40999984741211,2012-09-06
24.290000915527344,2012-09-07
23.7549991607666,2012-09-10
23.90999984741211,2012-09-11
24.020000457763672,2012-09-12
23.989999771118164,2012-09-13
24.290000915527344,2012-09-14
23.959999084472656,2012-09-17
23.780000686645508,2012-09-18
23.760000228881836,2012-09-19
23.709999084472656,2012-09-20
23.760000228881836,2012-09-21
22.90999984741211,2012-09-24
23.35070037841797,2012-09-25
23.110000610351562,2012-09-26
23.290000915527344,2012-09-27
23.399999618530273,2012-09-28
23.559999465942383,2012-10-01
23.65999984741211,2012-10-02
23.920000076293945,2012-10-03
24.110000610351562,2012-10-04
24.270000457763672,2012-10-05
24.270000457763672,2012-10-08
24.15999984741211,2012-10-09
24.170000076293945,2012-10-10
24.459999084472656,2012-10-11
24.0,2012-10-12
24.06999969482422,2012-10-15
23.989999771118164,2012-10-16
23.809999465942383,2012-10-17
23.959999084472656,2012-10-18
23.989999771118164,2012-10-19
23.440000534057617,2012-10-22
23.579999923706055,2012-10-23
23.989999771118164,2012-10-24
23.549999237060547,2012-10-25
23.799999237060547,2012-10-26
23.579999923706055,2012-10-31
23.861799240112305,2012-11-01
24.90999984741211,2012-11-02
24.899999618530273,2012-11-05
24.989999771118164,2012-11-06
25.079999923706055,2012-11-07
24.889999389648438,2012-11-08
24.770000457763672,2012-11-09
24.950000762939453,2012-11-12
25.110000610351562,2012-11-13
25.139999389648438,2012-11-14
25.178699493408203,2012-11-15
24.84000015258789,2012-11-16
24.25,2012-11-19
24.15999984741211,2012-11-20
24.309999465942383,2012-11-21
24.520000457763672,2012-11-23
23.959999084472656,2012-11-26
23.770000457763672,2012-11-27
24.530000686645508,2012-11-28
24.530000686645508,2012-11-29
24.290000915527344,2012-11-30
24.40999984741211,2012-12-03
23.989999771118164,2012-12-04
24.34000015258789,2012-12-05
24.75,2012-12-06
24.1200008392334,2012-12-07
24.15999984741211,2012-12-10
23.770000457763672,2012-12-11
23.989999771118164,2012-12-12
23.670000076293945,2012-12-13
23.649999618530273,2012-12-14
23.899999618530273,2012-12-17
23.90999984741211,2012-12-18
25.520000457763672,2012-12-19
25.73979949951172,2012-12-20
25.59000015258789,2012-12-21
25.59000015258789,2012-12-24
25.549999237060547,2012-12-26
25.5,2012-12-27
25.59000015258789,2012-12-28
25.670000076293945,2012-12-31
25.920000076293945,2013-01-02
25.600000381469727,2013-01-03
25.59000015258789,2013-01-04
25.68000030517578,2013-01-07
25.790000915527344,2013-01-08
25.799999237060547,2013-01-09
25.8700008392334,2013-01-10
25.940000534057617,2013-01-11
25.950000762939453,2013-01-14
25.950000762939453,2013-01-15
25.719999313354492,2013-01-16
25.559999465942383,2013-01-17
25.299999237060547,2013-01-18
25.709999084472656,2013-01-22
25.790000915527344,2013-01-23
24.989999771118164,2013-01-24
25.40999984741211,2013-01-25
25.459999084472656,2013-01-28
25.5,2013-01-29
25.440000534057617,2013-01-30
25.299999237060547,2013-01-31
25.5,2013-02-01
25.280000686645508,2013-02-04
25.3799991607666,2013-02-05
25.389999389648438,2013-02-06
25.260000228881836,2013-02-07
25.25,2013-02-08
