HBAN,Date
2.4469656944274902,1991-11-14
2.4149811267852783,1991-11-15
2.4149811267852783,1991-11-18
2.4469656944274902,1991-11-19
2.430973529815674,1991-11-20
2.4469656944274902,1991-11-21
2.4149811267852783,1991-11-22
2.430973529815674,1991-11-25
2.4149811267852783,1991-11-26
2.430973529815674,1991-11-27
2.4149811267852783,1991-11-29
2.430973529815674,1991-12-02
2.420077323913574,1991-12-03
2.452130079269409,1991-12-04
2.420077323913574,1991-12-05
2.420077323913574,1991-12-06
2.436103105545044,1991-12-09
2.436103105545044,1991-12-10
2.436103105545044,1991-12-11
2.436103105545044,1991-12-12
2.420077323913574,1991-12-13
2.420077323913574,1991-12-16
2.452130079269409,1991-12-17
2.404048204421997,1991-12-18
2.420077323913574,1991-12-19
2.420077323913574,1991-12-20
2.436103105545044,1991-12-23
2.420077323913574,1991-12-24
2.420077323913574,1991-12-26
2.420077323913574,1991-12-27
2.452130079269409,1991-12-30
2.5002105236053467,1991-12-31
2.4841840267181396,1992-01-02
2.4681556224823,1992-01-03
2.452130079269409,1992-01-06
2.4841840267181396,1992-01-07
2.4841840267181396,1992-01-08
2.5162389278411865,1992-01-09
2.5482914447784424,1992-01-10
2.5482914447784424,1992-01-13
2.564318895339966,1992-01-14
2.644453287124634,1992-01-15
2.6604816913604736,1992-01-16
2.644453287124634,1992-01-17
2.644453287124634,1992-01-20
2.628427028656006,1992-01-21
2.6123993396759033,1992-01-22
2.724590301513672,1992-01-23
2.7406158447265625,1992-01-24
2.7406158447265625,1992-01-27
2.7406158447265625,1992-01-28
2.6925344467163086,1992-01-29
2.7085623741149902,1992-01-30
2.6925344467163086,1992-01-31
2.6765079498291016,1992-02-03
2.6765079498291016,1992-02-04
2.6925344467163086,1992-02-05
2.6925344467163086,1992-02-06
2.7085623741149902,1992-02-07
2.7085623741149902,1992-02-10
2.7406158447265625,1992-02-11
2.8207504749298096,1992-02-12
2.7726690769195557,1992-02-13
2.7406158447265625,1992-02-14
2.7406158447265625,1992-02-18
2.7406158447265625,1992-02-19
2.7726690769195557,1992-02-20
2.788696765899658,1992-02-21
2.756643772125244,1992-02-24
2.724590301513672,1992-02-25
2.724590301513672,1992-02-26
2.7085623741149902,1992-02-27
2.7085623741149902,1992-02-28
2.7406158447265625,1992-03-02
2.653252601623535,1992-03-03
2.653252601623535,1992-03-04
2.6694304943084717,1992-03-05
2.653252601623535,1992-03-06
2.653252601623535,1992-03-09
2.6694304943084717,1992-03-10
2.6694304943084717,1992-03-11
2.6694304943084717,1992-03-12
2.685610055923462,1992-03-13
2.734144687652588,1992-03-16
2.7988574504852295,1992-03-17
2.782680034637451,1992-03-18
2.76650071144104,1992-03-19
2.831214427947998,1992-03-20
2.831214427947998,1992-03-23
2.895928382873535,1992-03-24
2.9768190383911133,1992-03-25
2.944464921951294,1992-03-26
2.944464921951294,1992-03-27
2.863571882247925,1992-03-30
2.895928382873535,1992-03-31
2.895928382873535,1992-04-01
2.782680034637451,1992-04-02
2.7503244876861572,1992-04-03
2.7503244876861572,1992-04-06
2.717965602874756,1992-04-07
2.653252601623535,1992-04-08
2.6694304943084717,1992-04-09
2.685610055923462,1992-04-10
2.7017879486083984,1992-04-13
2.76650071144104,1992-04-14
2.76650071144104,1992-04-15
2.717965602874756,1992-04-16
2.717965602874756,1992-04-20
2.782680034637451,1992-04-21
2.782680034637451,1992-04-22
2.782680034637451,1992-04-23
2.8150365352630615,1992-04-24
2.8150365352630615,1992-04-27
2.8797502517700195,1992-04-28
2.992997407913208,1992-04-29
3.0900683403015137,1992-04-30
3.025355815887451,1992-05-01
3.0577123165130615,1992-05-04
3.106245279312134,1992-05-05
3.106245279312134,1992-05-06
3.0738906860351562,1992-05-07
3.025355815887451,1992-05-08
3.025355815887451,1992-05-11
2.9768190383911133,1992-05-12
2.9768190383911133,1992-05-13
2.992997407913208,1992-05-14
3.0091755390167236,1992-05-15
2.992997407913208,1992-05-18
3.0091755390167236,1992-05-19
3.0415334701538086,1992-05-20
3.0738906860351562,1992-05-21
3.138603448867798,1992-05-22
3.1709604263305664,1992-05-26
3.2033157348632812,1992-05-27
3.2356724739074707,1992-05-28
3.2356724739074707,1992-05-29
3.2680294513702393,1992-06-01
3.2288901805877686,1992-06-02
3.1962778568267822,1992-06-03
3.2125847339630127,1992-06-04
3.2125847339630127,1992-06-05
3.1962778568267822,1992-06-08
3.0984325408935547,1992-06-09
3.082125425338745,1992-06-10
3.0168943405151367,1992-06-11
3.0168943405151367,1992-06-12
3.00058650970459,1992-06-15
3.00058650970459,1992-06-16
3.00058650970459,1992-06-17
3.033201217651367,1992-06-18
3.00058650970459,1992-06-19
2.9842798709869385,1992-06-22
3.0984325408935547,1992-06-23
3.147355794906616,1992-06-24
3.4735050201416016,1992-06-25
3.391967296600342,1992-06-26
3.343045473098755,1992-06-29
3.326737880706787,1992-06-30
3.2941224575042725,1992-07-01
3.1962778568267822,1992-07-02
3.1962778568267822,1992-07-06
3.2125847339630127,1992-07-07
3.1962778568267822,1992-07-08
3.2941224575042725,1992-07-09
3.2941224575042725,1992-07-10
3.2941224575042725,1992-07-13
3.2452001571655273,1992-07-14
3.2288901805877686,1992-07-15
3.0984325408935547,1992-07-16
3.0984325408935547,1992-07-17
3.0984325408935547,1992-07-20
3.1147401332855225,1992-07-21
3.1310460567474365,1992-07-22
3.2125847339630127,1992-07-23
3.1962778568267822,1992-07-24
3.2125847339630127,1992-07-27
3.261507272720337,1992-07-28
3.261507272720337,1992-07-29
3.261507272720337,1992-07-30
3.2288901805877686,1992-07-31
3.2003536224365234,1992-08-03
3.1799700260162354,1992-08-04
3.159585475921631,1992-08-05
3.2003536224365234,1992-08-06
3.2003536224365234,1992-08-07
3.2003536224365234,1992-08-10
3.2003536224365234,1992-08-11
3.2207400798797607,1992-08-12
3.2207400798797607,1992-08-13
3.2207400798797607,1992-08-14
3.2207400798797607,1992-08-17
3.159585475921631,1992-08-18
3.139200210571289,1992-08-19
3.1188182830810547,1992-08-20
3.159585475921631,1992-08-21
3.1188182830810547,1992-08-24
3.0780489444732666,1992-08-25
3.057664632797241,1992-08-26
3.0780489444732666,1992-08-27
3.0984325408935547,1992-08-28
3.1188182830810547,1992-08-31
3.1799700260162354,1992-09-01
3.1188182830810547,1992-09-02
3.1799700260162354,1992-09-03
3.1799700260162354,1992-09-04
3.1067254543304443,1992-09-08
3.0861518383026123,1992-09-09
3.1067254543304443,1992-09-10
3.1890227794647217,1992-09-11
3.209596872329712,1992-09-14
3.1890227794647217,1992-09-15
3.1478753089904785,1992-09-16
3.1890227794647217,1992-09-17
3.2301714420318604,1992-09-18
3.168447732925415,1992-09-21
3.1890227794647217,1992-09-22
3.1890227794647217,1992-09-23
3.1478753089904785,1992-09-24
3.1272997856140137,1992-09-25
3.1272997856140137,1992-09-28
3.168447732925415,1992-09-29
3.209596872329712,1992-09-30
3.209596872329712,1992-10-01
3.209596872329712,1992-10-02
3.1067254543304443,1992-10-05
3.1067254543304443,1992-10-06
3.1272997856140137,1992-10-07
3.1067254543304443,1992-10-08
3.0861518383026123,1992-10-09
3.0861518383026123,1992-10-12
3.1067254543304443,1992-10-13
3.0450022220611572,1992-10-14
3.1478753089904785,1992-10-15
3.1890227794647217,1992-10-16
3.168447732925415,1992-10-19
3.2507476806640625,1992-10-20
3.2507476806640625,1992-10-21
3.2713217735290527,1992-10-22
3.2713217735290527,1992-10-23
3.2507476806640625,1992-10-26
3.2713217735290527,1992-10-27
3.2713217735290527,1992-10-28
3.2507476806640625,1992-10-29
3.2507476806640625,1992-10-30
3.2507476806640625,1992-11-02
3.2507476806640625,1992-11-03
3.1890227794647217,1992-11-04
3.1890227794647217,1992-11-05
3.2507476806640625,1992-11-06
3.2918941974639893,1992-11-09
3.2713217735290527,1992-11-10
3.2301714420318604,1992-11-11
3.2507476806640625,1992-11-12
3.1890227794647217,1992-11-13
3.1890227794647217,1992-11-16
3.209596872329712,1992-11-17
3.2507476806640625,1992-11-18
3.2301714420318604,1992-11-19
3.2301714420318604,1992-11-20
3.2301714420318604,1992-11-23
3.2918941974639893,1992-11-24
3.2918941974639893,1992-11-25
3.2918941974639893,1992-11-27
3.3330435752868652,1992-11-30
3.3741908073425293,1992-12-01
3.3741908073425293,1992-12-02
3.394766092300415,1992-12-03
3.5387866497039795,1992-12-04
3.4770641326904297,1992-12-07
3.486193895339966,1992-12-08
3.486193895339966,1992-12-09
3.486193895339966,1992-12-10
3.486193895339966,1992-12-11
3.527696132659912,1992-12-14
3.486193895339966,1992-12-15
3.486193895339966,1992-12-16
3.486193895339966,1992-12-17
3.486193895339966,1992-12-18
3.506944417953491,1992-12-21
3.6522023677825928,1992-12-22
3.859715461730957,1992-12-23
3.859715461730957,1992-12-24
3.79746150970459,1992-12-28
3.7767107486724854,1992-12-29
3.79746150970459,1992-12-30
3.7767107486724854,1992-12-31
3.7144579887390137,1993-01-04
3.7144579887390137,1993-01-05
3.735208749771118,1993-01-06
3.6937057971954346,1993-01-07
3.6314525604248047,1993-01-08
3.6314525604248047,1993-01-11
3.610700845718384,1993-01-12
3.610700845718384,1993-01-13
3.6729538440704346,1993-01-14
3.6314525604248047,1993-01-15
3.6937057971954346,1993-01-18
3.735208749771118,1993-01-19
3.859715461730957,1993-01-20
3.8804662227630615,1993-01-21
3.8804662227630615,1993-01-22
3.8804662227630615,1993-01-25
3.9012179374694824,1993-01-26
3.859715461730957,1993-01-27
3.8389649391174316,1993-01-28
3.8804662227630615,1993-01-29
3.8389649391174316,1993-02-01
3.8389649391174316,1993-02-02
3.9012179374694824,1993-02-03
3.921968698501587,1993-02-04
4.025723457336426,1993-02-05
4.025723457336426,1993-02-08
4.087977886199951,1993-02-09
4.150232791900635,1993-02-10
4.087977886199951,1993-02-11
4.067225456237793,1993-02-12
4.004971027374268,1993-02-16
3.921968698501587,1993-02-17
3.9012179374694824,1993-02-18
4.046475887298584,1993-02-19
4.17098331451416,1993-02-22
4.004971027374268,1993-02-23
4.046475887298584,1993-02-24
4.087977886199951,1993-02-25
4.087977886199951,1993-02-26
4.129478454589844,1993-03-01
4.11777400970459,1993-03-02
4.055069446563721,1993-03-03
4.013260364532471,1993-03-04
4.055069446563721,1993-03-05
4.159578323364258,1993-03-08
4.201385498046875,1993-03-09
4.347700119018555,1993-03-10
4.3267998695373535,1993-03-11
4.264090538024902,1993-03-12
4.30589485168457,1993-03-15
4.368603229522705,1993-03-16
4.3267998695373535,1993-03-17
4.3267998695373535,1993-03-18
4.284994125366211,1993-03-19
4.3267998695373535,1993-03-22
4.284994125366211,1993-03-23
4.284994125366211,1993-03-24
4.222287178039551,1993-03-25
4.138679027557373,1993-03-26
4.138679027557373,1993-03-29
4.034165382385254,1993-03-30
4.0759687423706055,1993-03-31
4.138679027557373,1993-04-01
4.096871376037598,1993-04-02
4.0759687423706055,1993-04-05
4.034165382385254,1993-04-06
4.055069446563721,1993-04-07
4.222287178039551,1993-04-08
4.264090538024902,1993-04-12
4.389505863189697,1993-04-13
4.347700119018555,1993-04-14
4.535821437835693,1993-04-15
4.535821437835693,1993-04-16
4.473114490509033,1993-04-19
4.452213764190674,1993-04-20
4.410409450531006,1993-04-21
4.494019508361816,1993-04-22
4.452213764190674,1993-04-23
4.096871376037598,1993-04-26
4.243188858032227,1993-04-27
4.3267998695373535,1993-04-28
4.264090538024902,1993-04-29
4.264090538024902,1993-04-30
4.3267998695373535,1993-05-03
4.368603229522705,1993-05-04
4.43131160736084,1993-05-05
4.30589485168457,1993-05-06
4.3267998695373535,1993-05-07
4.368603229522705,1993-05-10
4.389505863189697,1993-05-11
4.368603229522705,1993-05-12
4.368603229522705,1993-05-13
4.243188858032227,1993-05-14
4.0759687423706055,1993-05-17
4.0759687423706055,1993-05-18
4.264090538024902,1993-05-19
4.3267998695373535,1993-05-20
4.3267998695373535,1993-05-21
4.3267998695373535,1993-05-24
4.3267998695373535,1993-05-25
4.347700119018555,1993-05-26
4.3267998695373535,1993-05-27
4.368603229522705,1993-05-28
4.30589485168457,1993-06-01
4.389505863189697,1993-06-02
4.410409450531006,1993-06-03
4.264090538024902,1993-06-04
4.138679027557373,1993-06-07
4.21797513961792,1993-06-08
4.239065647125244,1993-06-09
4.239065647125244,1993-06-10
4.281244277954102,1993-06-11
4.239065647125244,1993-06-14
4.21797513961792,1993-06-15
4.260156154632568,1993-06-16
4.260156154632568,1993-06-17
4.239065647125244,1993-06-18
4.323423385620117,1993-06-21
4.365605354309082,1993-06-22
4.302334308624268,1993-06-23
4.323423385620117,1993-06-24
4.4499640464782715,1993-06-25
4.5554118156433105,1993-06-28
4.534323215484619,1993-06-29
4.576502799987793,1993-06-30
4.597594261169434,1993-07-01
4.576502799987793,1993-07-02
4.66085958480835,1993-07-06
4.703042507171631,1993-07-07
4.787402153015137,1993-07-08
4.871761322021484,1993-07-09
4.52347469329834,1993-07-12
4.629660606384277,1993-07-13
4.565949440002441,1993-07-14
4.502237796783447,1993-07-15
4.481000900268555,1993-07-16
4.502237796783447,1993-07-19
4.502237796783447,1993-07-20
4.438526153564453,1993-07-21
4.438526153564453,1993-07-22
4.438526153564453,1993-07-23
4.459761142730713,1993-07-26
4.481000900268555,1993-07-27
4.459761142730713,1993-07-28
4.502237796783447,1993-07-29
4.5447096824646,1993-07-30
4.5447096824646,1993-08-02
4.587185859680176,1993-08-03
4.502237796783447,1993-08-04
4.438526153564453,1993-08-05
4.374816417694092,1993-08-06
4.396053791046143,1993-08-09
4.396053791046143,1993-08-10
4.396053791046143,1993-08-11
4.353579044342041,1993-08-12
4.374816417694092,1993-08-13
4.353579044342041,1993-08-16
4.353579044342041,1993-08-17
4.374816417694092,1993-08-18
4.417290687561035,1993-08-19
4.417290687561035,1993-08-20
4.438526153564453,1993-08-23
4.459761142730713,1993-08-24
4.481000900268555,1993-08-25
4.52347469329834,1993-08-26
4.481000900268555,1993-08-27
4.481000900268555,1993-08-30
4.502237796783447,1993-08-31
4.565949440002441,1993-09-01
4.5447096824646,1993-09-02
4.608421325683594,1993-09-03
4.557073593139648,1993-09-07
4.514286518096924,1993-09-08
4.557073593139648,1993-09-09
4.6212592124938965,1993-09-10
4.599864482879639,1993-09-13
4.599864482879639,1993-09-14
4.557073593139648,1993-09-15
4.535681247711182,1993-09-16
4.428708553314209,1993-09-17
4.450101852416992,1993-09-20
4.300337314605713,1993-09-21
4.385915756225586,1993-09-22
4.407311916351318,1993-09-23
4.471494674682617,1993-09-24
4.578468322753906,1993-09-27
4.557073593139648,1993-09-28
4.557073593139648,1993-09-29
4.578468322753906,1993-09-30
4.407311916351318,1993-10-01
4.257547855377197,1993-10-04
4.278945446014404,1993-10-05
4.385915756225586,1993-10-06
4.343127727508545,1993-10-07
4.3645219802856445,1993-10-08
4.407311916351318,1993-10-11
4.343127727508545,1993-10-12
4.3645219802856445,1993-10-13
4.278945446014404,1993-10-14
4.214761257171631,1993-10-15
4.193363189697266,1993-10-18
4.107786178588867,1993-10-19
4.236154556274414,1993-10-20
4.171968460083008,1993-10-21
4.193363189697266,1993-10-22
4.257547855377197,1993-10-25
4.236154556274414,1993-10-26
4.193363189697266,1993-10-27
4.300337314605713,1993-10-28
4.32173490524292,1993-10-29
4.32173490524292,1993-11-01
4.236154556274414,1993-11-02
3.915231227874756,1993-11-03
3.744075059890747,1993-11-04
3.808260202407837,1993-11-05
3.93662691116333,1993-11-08
4.022205829620361,1993-11-09
4.00081205368042,1993-11-10
4.00081205368042,1993-11-11
4.022205829620361,1993-11-12
3.8510475158691406,1993-11-15
3.8510475158691406,1993-11-16
3.8510475158691406,1993-11-17
3.7226803302764893,1993-11-18
3.744075059890747,1993-11-19
3.4873387813568115,1993-11-22
3.6798923015594482,1993-11-23
3.7012884616851807,1993-11-24
3.8938381671905518,1993-11-26
3.93662691116333,1993-11-29
3.915231227874756,1993-11-30
4.04360294342041,1993-12-01
4.12917947769165,1993-12-02
4.064995288848877,1993-12-03
4.022205829620361,1993-12-06
4.056732177734375,1993-12-07
4.035152912139893,1993-12-08
3.9704182147979736,1993-12-09
3.9056830406188965,1993-12-10
3.797790765762329,1993-12-13
3.754634380340576,1993-12-14
3.8193697929382324,1993-12-15
3.8409483432769775,1993-12-16
3.862525463104248,1993-12-17
3.862525463104248,1993-12-20
3.8409483432769775,1993-12-21
3.8409483432769775,1993-12-22
3.9056830406188965,1993-12-23
3.948840618133545,1993-12-27
3.9704182147979736,1993-12-28
4.099889278411865,1993-12-29
4.1214680671691895,1993-12-30
4.078312397003174,1993-12-31
3.9704182147979736,1994-01-03
3.9704182147979736,1994-01-04
3.927262306213379,1994-01-05
3.884104013442993,1994-01-06
3.9919967651367188,1994-01-07
4.1214680671691895,1994-01-10
4.035152912139893,1994-01-11
4.035152912139893,1994-01-12
4.078312397003174,1994-01-13
4.078312397003174,1994-01-14
4.078312397003174,1994-01-17
4.056732177734375,1994-01-18
4.013576030731201,1994-01-19
4.056732177734375,1994-01-20
3.9704182147979736,1994-01-21
3.927262306213379,1994-01-24
3.8409483432769775,1994-01-25
3.884104013442993,1994-01-26
3.948840618133545,1994-01-27
4.078312397003174,1994-01-28
4.1214680671691895,1994-01-31
4.078312397003174,1994-02-01
4.099889278411865,1994-02-02
4.1430463790893555,1994-02-03
4.013576030731201,1994-02-04
3.927262306213379,1994-02-07
3.884104013442993,1994-02-08
3.948840618133545,1994-02-09
3.948840618133545,1994-02-10
3.884104013442993,1994-02-11
3.884104013442993,1994-02-14
3.862525463104248,1994-02-15
3.884104013442993,1994-02-16
3.9056830406188965,1994-02-17
3.884104013442993,1994-02-18
3.927262306213379,1994-02-22
3.948840618133545,1994-02-23
3.862525463104248,1994-02-24
3.884104013442993,1994-02-25
3.9056830406188965,1994-02-28
3.8409483432769775,1994-03-01
3.862525463104248,1994-03-02
3.884104013442993,1994-03-03
3.862525463104248,1994-03-04
3.862525463104248,1994-03-07
3.919135332107544,1994-03-08
3.8755910396575928,1994-03-09
3.897364377975464,1994-03-10
3.919135332107544,1994-03-11
3.8755910396575928,1994-03-14
3.8538174629211426,1994-03-15
3.897364377975464,1994-03-16
3.9409101009368896,1994-03-17
3.9626827239990234,1994-03-18
4.0715460777282715,1994-03-21
4.136866569519043,1994-03-22
4.158639907836914,1994-03-23
4.115093231201172,1994-03-24
4.136866569519043,1994-03-25
4.158639907836914,1994-03-28
4.136866569519043,1994-03-29
4.0715460777282715,1994-03-30
4.006225109100342,1994-03-31
3.919135332107544,1994-04-04
4.0715460777282715,1994-04-05
4.136866569519043,1994-04-06
4.223957061767578,1994-04-07
4.267502784729004,1994-04-08
4.332821369171143,1994-04-11
4.354595184326172,1994-04-12
4.267502784729004,1994-04-13
4.245729446411133,1994-04-14
4.311049938201904,1994-04-15
4.289278030395508,1994-04-18
4.245729446411133,1994-04-19
4.289278030395508,1994-04-20
4.267502784729004,1994-04-21
4.2348432540893555,1994-04-22
4.267502784729004,1994-04-25
4.311049938201904,1994-04-26
4.289278030395508,1994-04-28
4.202183723449707,1994-04-29
4.202183723449707,1994-05-02
4.202183723449707,1994-05-03
4.223957061767578,1994-05-04
4.1804118156433105,1994-05-05
4.267502784729004,1994-05-06
4.289278030395508,1994-05-09
4.311049938201904,1994-05-10
4.289278030395508,1994-05-11
4.311049938201904,1994-05-12
4.332821369171143,1994-05-13
4.376368045806885,1994-05-16
4.463460445404053,1994-05-17
4.528782367706299,1994-05-18
4.615871906280518,1994-05-19
4.594100475311279,1994-05-20
4.550551891326904,1994-05-23
4.615871906280518,1994-05-24
4.583211898803711,1994-05-25
4.615871906280518,1994-05-26
4.594100475311279,1994-05-27
4.594100475311279,1994-05-31
4.6376447677612305,1994-06-01
4.68118953704834,1994-06-02
4.702964782714844,1994-06-03
4.746511459350586,1994-06-06
4.768282413482666,1994-06-07
4.759509086608887,1994-06-08
4.759509086608887,1994-06-09
4.8033766746521,1994-06-10
4.792409420013428,1994-06-13
4.8033766746521,1994-06-14
4.8033766746521,1994-06-15
4.825308322906494,1994-06-16
4.781444549560547,1994-06-17
4.5401787757873535,1994-06-20
4.474377632141113,1994-06-21
4.518244743347168,1994-06-22
4.463409423828125,1994-06-23
4.452446460723877,1994-06-24
4.408578872680664,1994-06-27
4.452446460723877,1994-06-28
4.408578872680664,1994-06-29
4.452446460723877,1994-06-30
4.408578872680664,1994-07-01
4.485343933105469,1994-07-05
4.518244743347168,1994-07-06
4.62791109085083,1994-07-07
4.605976104736328,1994-07-08
4.518244743347168,1994-07-11
4.485343933105469,1994-07-12
4.430511474609375,1994-07-13
4.320844650268555,1994-07-14
4.320844650268555,1994-07-15
4.342777252197266,1994-07-18
4.36470890045166,1994-07-19
4.38664436340332,1994-07-20
4.38664436340332,1994-07-21
4.36470890045166,1994-07-22
4.408578872680664,1994-07-25
4.4195427894592285,1994-07-26
4.408578872680664,1994-07-27
4.430511474609375,1994-07-28
4.408578872680664,1994-07-29
4.523725509643555,1994-08-01
4.523725509643555,1994-08-02
4.468893051147461,1994-08-03
4.523725509643555,1994-08-04
4.496309757232666,1994-08-05
4.496309757232666,1994-08-08
4.468893051147461,1994-08-09
4.537435054779053,1994-08-10
4.551143169403076,1994-08-11
4.688226222991943,1994-08-12
4.66080904006958,1994-08-15
4.688226222991943,1994-08-16
4.633391857147217,1994-08-17
4.441476821899414,1994-08-18
4.523725509643555,1994-08-19
4.441476821899414,1994-08-22
4.523725509643555,1994-08-23
4.537435054779053,1994-08-24
4.578559398651123,1994-08-25
4.647101879119873,1994-08-26
4.715643405914307,1994-08-29
4.715643405914307,1994-08-30
4.688226222991943,1994-08-31
4.605976104736328,1994-09-01
4.496309757232666,1994-09-02
4.468893051147461,1994-09-06
4.441476821899414,1994-09-07
4.414061546325684,1994-09-08
4.468893051147461,1994-09-09
4.485506057739258,1994-09-12
4.485506057739258,1994-09-13
4.540882587432861,1994-09-14
4.485506057739258,1994-09-15
4.485506057739258,1994-09-16
4.457818984985352,1994-09-19
4.402443885803223,1994-09-20
4.430130481719971,1994-09-21
4.180936813354492,1994-09-22
4.208623886108398,1994-09-23
4.236311912536621,1994-09-26
4.236311912536621,1994-09-27
4.236311912536621,1994-09-28
4.208623886108398,1994-09-29
4.014803886413574,1994-09-30
4.070181369781494,1994-10-03
4.000962257385254,1994-10-04
3.987117290496826,1994-10-05
4.000962257385254,1994-10-06
4.014803886413574,1994-10-07
4.056340217590332,1994-10-10
4.014803886413574,1994-10-11
3.987117290496826,1994-10-12
4.09787130355835,1994-10-13
4.014803886413574,1994-10-14
4.0424933433532715,1994-10-17
3.9594292640686035,1994-10-18
3.987117290496826,1994-10-19
4.070181369781494,1994-10-20
3.9594292640686035,1994-10-21
3.987117290496826,1994-10-24
3.9594292640686035,1994-10-25
3.9594292640686035,1994-10-26
3.904052972793579,1994-10-27
3.9594292640686035,1994-10-28
3.8763647079467773,1994-10-31
3.820988655090332,1994-11-01
3.904052972793579,1994-11-02
3.931739330291748,1994-11-03
3.904052972793579,1994-11-04
3.8763647079467773,1994-11-07
3.8486757278442383,1994-11-08
3.904052972793579,1994-11-09
4.014803886413574,1994-11-10
4.0424933433532715,1994-11-11
4.09787130355835,1994-11-14
4.125558853149414,1994-11-15
4.070181369781494,1994-11-16
4.014803886413574,1994-11-17
4.014803886413574,1994-11-18
3.9594292640686035,1994-11-21
3.904052972793579,1994-11-22
3.931739330291748,1994-11-23
4.000962257385254,1994-11-25
4.000962257385254,1994-11-28
4.056340217590332,1994-11-29
4.111715316772461,1994-11-30
4.09787130355835,1994-12-01
3.987117290496826,1994-12-02
3.904052972793579,1994-12-05
3.8486757278442383,1994-12-06
3.8486757278442383,1994-12-07
3.7656116485595703,1994-12-08
3.7824225425720215,1994-12-09
3.8104395866394043,1994-12-12
3.96453857421875,1994-12-13
3.9225118160247803,1994-12-14
3.9225118160247803,1994-12-15
3.8384599685668945,1994-12-16
3.866475820541382,1994-12-19
3.866475820541382,1994-12-20
3.866475820541382,1994-12-21
3.866475820541382,1994-12-22
3.8384599685668945,1994-12-23
3.8384599685668945,1994-12-27
3.7824225425720215,1994-12-28
3.8104395866394043,1994-12-29
3.866475820541382,1994-12-30
3.8104395866394043,1995-01-03
3.8384599685668945,1995-01-04
3.866475820541382,1995-01-05
3.894493341445923,1995-01-06
3.9225118160247803,1995-01-09
3.9225118160247803,1995-01-10
3.866475820541382,1995-01-11
3.8384599685668945,1995-01-12
3.9505300521850586,1995-01-13
4.174674034118652,1995-01-16
4.09061861038208,1995-01-17
3.9785468578338623,1995-01-18
3.9505300521850586,1995-01-19
4.006564617156982,1995-01-20
3.9785468578338623,1995-01-23
3.9225118160247803,1995-01-24
4.034581184387207,1995-01-25
3.9225118160247803,1995-01-26
4.062601566314697,1995-01-27
4.034581184387207,1995-01-30
4.09061861038208,1995-01-31
4.104630470275879,1995-02-01
4.146655082702637,1995-02-02
4.146655082702637,1995-02-03
4.146655082702637,1995-02-06
4.146655082702637,1995-02-07
4.09061861038208,1995-02-08
4.09061861038208,1995-02-09
4.118635654449463,1995-02-10
4.118635654449463,1995-02-13
4.118635654449463,1995-02-14
4.146655082702637,1995-02-15
4.146655082702637,1995-02-16
4.118635654449463,1995-02-17
4.09061861038208,1995-02-21
4.09061861038208,1995-02-22
4.202691078186035,1995-02-23
4.174674034118652,1995-02-24
4.146655082702637,1995-02-27
4.146655082702637,1995-02-28
4.146655082702637,1995-03-01
4.104630470275879,1995-03-02
4.146655082702637,1995-03-03
4.104630470275879,1995-03-06
4.062601566314697,1995-03-07
4.034581184387207,1995-03-08
4.034581184387207,1995-03-09
4.062601566314697,1995-03-10
4.079599380493164,1995-03-13
4.079599380493164,1995-03-14
4.022936820983887,1995-03-15
4.022936820983887,1995-03-16
4.051268100738525,1995-03-17
3.9946091175079346,1995-03-20
4.00877571105957,1995-03-21
4.051268100738525,1995-03-22
4.022936820983887,1995-03-23
4.065436363220215,1995-03-24
4.065436363220215,1995-03-27
4.136259078979492,1995-03-28
4.136259078979492,1995-03-29
4.1645894050598145,1995-03-30
4.136259078979492,1995-03-31
4.107929706573486,1995-04-03
4.107929706573486,1995-04-04
4.107929706573486,1995-04-05
4.1645894050598145,1995-04-06
4.136259078979492,1995-04-07
4.136259078979492,1995-04-10
4.1929216384887695,1995-04-11
4.1645894050598145,1995-04-12
4.1645894050598145,1995-04-13
4.1929216384887695,1995-04-17
4.221251964569092,1995-04-18
4.207086563110352,1995-04-19
4.249581336975098,1995-04-20
4.1929216384887695,1995-04-21
4.1645894050598145,1995-04-24
4.136259078979492,1995-04-25
4.136259078979492,1995-04-26
4.107929706573486,1995-04-27
4.263746738433838,1995-04-28
4.334573745727539,1995-05-01
4.362902641296387,1995-05-02
4.4337310791015625,1995-05-03
4.362902641296387,1995-05-04
4.334573745727539,1995-05-05
4.306243419647217,1995-05-08
4.277912139892578,1995-05-09
4.1929216384887695,1995-05-10
4.207086563110352,1995-05-11
4.1929216384887695,1995-05-12
4.249581336975098,1995-05-15
4.221251964569092,1995-05-16
4.221251964569092,1995-05-17
4.277912139892578,1995-05-18
4.221251964569092,1995-05-19
4.277912139892578,1995-05-22
4.249581336975098,1995-05-23
4.235418796539307,1995-05-24
4.306243419647217,1995-05-25
4.334573745727539,1995-05-26
4.362902641296387,1995-05-30
4.447897911071777,1995-05-31
4.447897911071777,1995-06-01
4.419565200805664,1995-06-02
4.447897911071777,1995-06-05
4.447897911071777,1995-06-06
4.419565200805664,1995-06-07
4.447897911071777,1995-06-08
4.4337310791015625,1995-06-09
4.447897911071777,1995-06-12
4.518723011016846,1995-06-13
4.521584510803223,1995-06-14
4.550203800201416,1995-06-15
4.578819751739502,1995-06-16
4.636055946350098,1995-06-19
4.578819751739502,1995-06-20
4.636055946350098,1995-06-21
4.664672374725342,1995-06-22
4.693289279937744,1995-06-23
