PTEN,Date
8.59277629852295,2000-02-29
9.016529083251953,2000-03-01
9.911121368408203,2000-03-02
9.793413162231445,2000-03-03
9.934666633605957,2000-03-06
10.405498504638672,2000-03-07
9.41674518585205,2000-03-08
9.463825225830078,2000-03-09
9.793413162231445,2000-03-10
9.722786903381348,2000-03-13
9.48736572265625,2000-03-14
8.781112670898438,2000-03-15
10.075915336608887,2000-03-16
9.793413162231445,2000-03-17
9.510909080505371,2000-03-20
10.452583312988281,2000-03-21
11.158838272094727,2000-03-22
11.22946548461914,2000-03-23
10.994044303894043,2000-03-24
10.735084533691406,2000-03-27
10.217166900634766,2000-03-28
11.135298728942871,2000-03-29
11.653215408325195,2000-03-30
11.959261894226074,2000-03-31
11.982802391052246,2000-04-03
11.041129112243652,2000-04-04
10.287793159484863,2000-04-05
10.923422813415527,2000-04-06
10.24070930480957,2000-04-07
9.346117973327637,2000-04-10
10.499663352966309,2000-04-11
10.546751976013184,2000-04-12
10.099453926086426,2000-04-13
9.063615798950195,2000-04-14
8.380900382995605,2000-04-17
9.440282821655273,2000-04-18
9.557989120483398,2000-04-19
10.311330795288086,2000-04-20
10.735084533691406,2000-04-24
10.028830528259277,2000-04-25
10.005291938781738,2000-04-26
10.688002586364746,2000-04-27
10.640921592712402,2000-04-28
10.264248847961426,2000-05-01
10.264248847961426,2000-05-02
10.170084953308105,2000-05-03
10.358412742614746,2000-05-04
10.452583312988281,2000-05-05
10.546751976013184,2000-05-08
11.017587661743164,2000-05-09
11.064675331115723,2000-05-10
11.22946548461914,2000-05-11
10.970504760742188,2000-05-12
11.205923080444336,2000-05-15
10.735084533691406,2000-05-16
10.735084533691406,2000-05-17
10.193619728088379,2000-05-18
9.981748580932617,2000-05-19
9.699243545532227,2000-05-22
9.322575569152832,2000-05-23
9.440282821655273,2000-05-24
8.922361373901367,2000-05-25
9.040072441101074,2000-05-26
9.016529083251953,2000-05-30
9.087156295776367,2000-05-31
8.96944808959961,2000-06-01
8.569234848022461,2000-06-02
7.48630952835083,2000-06-05
8.357358932495117,2000-06-06
8.475069046020508,2000-06-07
8.639856338500977,2000-06-08
9.181321144104004,2000-06-09
8.686944007873535,2000-06-12
8.875280380249023,2000-06-13
8.427986145019531,2000-06-14
8.616318702697754,2000-06-15
8.945905685424805,2000-06-16
8.875280380249023,2000-06-19
8.898821830749512,2000-06-20
9.48736572265625,2000-06-21
9.181321144104004,2000-06-22
9.322575569152832,2000-06-23
9.510909080505371,2000-06-26
9.60507583618164,2000-06-27
9.60507583618164,2000-06-28
10.523207664489746,2000-06-29
10.735084533691406,2000-06-30
10.546751976013184,2000-07-03
9.840494155883789,2000-07-05
10.028830528259277,2000-07-06
10.405498504638672,2000-07-07
10.311330795288086,2000-07-10
10.688002586364746,2000-07-11
10.546751976013184,2000-07-12
10.617377281188965,2000-07-13
10.476122856140137,2000-07-14
10.170084953308105,2000-07-17
10.217166900634766,2000-07-18
10.146538734436035,2000-07-19
9.934666633605957,2000-07-20
9.275491714477539,2000-07-21
8.498607635498047,2000-07-24
8.333818435668945,2000-07-25
8.96944808959961,2000-07-26
9.369654655456543,2000-07-27
9.322575569152832,2000-07-28
9.39320182800293,2000-07-31
9.652159690856934,2000-08-01
10.052375793457031,2000-08-02
10.005291938781738,2000-08-03
10.170084953308105,2000-08-04
10.3819580078125,2000-08-07
9.887580871582031,2000-08-08
10.264248847961426,2000-08-09
9.934666633605957,2000-08-10
10.075915336608887,2000-08-11
10.640921592712402,2000-08-14
10.7821683883667,2000-08-15
11.041129112243652,2000-08-16
11.464886665344238,2000-08-17
11.62967586517334,2000-08-18
11.55904769897461,2000-08-21
11.676758766174316,2000-08-22
12.312390327453613,2000-08-23
12.076972007751465,2000-08-24
11.74738597869873,2000-08-25
11.982802391052246,2000-08-28
11.818010330200195,2000-08-29
11.55904769897461,2000-08-30
11.818010330200195,2000-08-31
12.053427696228027,2000-09-01
11.770931243896484,2000-09-05
12.665515899658203,2000-09-06
12.995109558105469,2000-09-07
12.288844108581543,2000-09-08
13.536561012268066,2000-09-11
13.018643379211426,2000-09-12
12.571352005004883,2000-09-13
12.877396583557129,2000-09-14
12.736144065856934,2000-09-15
12.288844108581543,2000-09-18
12.43010139465332,2000-09-19
12.571352005004883,2000-09-20
11.582592010498047,2000-09-21
12.194682121276855,2000-09-22
12.006342887878418,2000-09-25
12.43010139465332,2000-09-26
12.900931358337402,2000-09-27
12.830312728881836,2000-09-28
12.948017120361328,2000-09-29
13.136354446411133,2000-10-02
12.9715576171875,2000-10-03
12.029890060424805,2000-10-04
11.93571662902832,2000-10-05
11.441340446472168,2000-10-06
11.27655029296875,2000-10-09
12.43010139465332,2000-10-10
12.43010139465332,2000-10-11
12.194682121276855,2000-10-12
12.335932731628418,2000-10-13
11.323631286621094,2000-10-16
11.865096092224121,2000-10-17
11.888632774353027,2000-10-18
12.194682121276855,2000-10-19
12.995109558105469,2000-10-20
12.45363712310791,2000-10-23
11.841550827026367,2000-10-24
11.041129112243652,2000-10-25
11.111756324768066,2000-10-26
10.593835830688477,2000-10-27
10.405498504638672,2000-10-30
10.593835830688477,2000-10-31
11.22946548461914,2000-11-01
10.923422813415527,2000-11-02
11.041129112243652,2000-11-03
10.7821683883667,2000-11-06
11.300089836120605,2000-11-07
11.253006935119629,2000-11-08
10.923422813415527,2000-11-09
10.593835830688477,2000-11-10
10.099453926086426,2000-11-13
10.829254150390625,2000-11-14
11.37071704864502,2000-11-15
11.582592010498047,2000-11-16
11.22946548461914,2000-11-17
10.805710792541504,2000-11-20
11.182382583618164,2000-11-21
10.617377281188965,2000-11-22
11.111756324768066,2000-11-24
10.758624076843262,2000-11-27
10.358412742614746,2000-11-28
9.793413162231445,2000-11-29
8.781112670898438,2000-11-30
8.686944007873535,2000-12-01
9.60507583618164,2000-12-04
9.534451484680176,2000-12-05
9.769874572753906,2000-12-06
10.099453926086426,2000-12-07
10.546751976013184,2000-12-08
10.923422813415527,2000-12-11
11.347172737121582,2000-12-12
12.288844108581543,2000-12-13
11.417802810668945,2000-12-14
11.62967586517334,2000-12-15
11.818010330200195,2000-12-18
13.513019561767578,2000-12-19
13.20698356628418,2000-12-20
13.254061698913574,2000-12-21
13.224631309509277,2000-12-22
14.289904594421387,2000-12-26
14.384079933166504,2000-12-27
14.289904594421387,2000-12-28
14.03094482421875,2000-12-29
13.395318984985352,2001-01-02
12.52426528930664,2001-01-03
11.27655029296875,2001-01-04
12.006342887878418,2001-01-05
12.26530647277832,2001-01-08
12.59489631652832,2001-01-09
12.830312728881836,2001-01-10
12.783225059509277,2001-01-11
12.61843490600586,2001-01-12
13.254061698913574,2001-01-16
12.665515899658203,2001-01-17
11.770931243896484,2001-01-18
11.93571662902832,2001-01-19
12.100512504577637,2001-01-22
12.712601661682129,2001-01-23
12.9715576171875,2001-01-24
13.418856620788574,2001-01-25
13.560107231140137,2001-01-26
13.654278755187988,2001-01-29
14.03094482421875,2001-01-30
13.960320472717285,2001-01-31
13.583651542663574,2001-02-01
13.560107231140137,2001-02-02
13.254061698913574,2001-02-05
14.05449390411377,2001-02-06
14.172199249267578,2001-02-07
13.842610359191895,2001-02-08
13.748443603515625,2001-02-09
13.560107231140137,2001-02-12
13.44239616394043,2001-02-13
13.79552173614502,2001-02-14
13.254061698913574,2001-02-15
13.513019561767578,2001-02-16
13.79552173614502,2001-02-20
13.960320472717285,2001-02-21
13.771985054016113,2001-02-22
13.560107231140137,2001-02-23
14.03094482421875,2001-02-26
13.79552173614502,2001-02-27
13.277604103088379,2001-02-28
13.654278755187988,2001-03-01
14.05449390411377,2001-03-02
14.40761661529541,2001-03-05
14.97261905670166,2001-03-06
15.231585502624512,2001-03-07
14.949079513549805,2001-03-08
14.460582733154297,2001-03-09
14.101572036743164,2001-03-12
13.748443603515625,2001-03-13
13.348231315612793,2001-03-14
12.52426528930664,2001-03-15
12.006342887878418,2001-03-16
12.689064025878906,2001-03-19
12.877396583557129,2001-03-20
12.371245384216309,2001-03-21
11.912178993225098,2001-03-22
12.641974449157715,2001-03-23
12.571352005004883,2001-03-26
12.359472274780273,2001-03-27
11.982802391052246,2001-03-28
11.394257545471191,2001-03-29
11.912178993225098,2001-03-30
10.923422813415527,2001-04-02
10.287793159484863,2001-04-03
10.829254150390625,2001-04-04
11.488420486450195,2001-04-05
11.2353515625,2001-04-06
12.049662590026855,2001-04-09
12.320867538452148,2001-04-10
11.865096092224121,2001-04-11
12.302031517028809,2001-04-12
12.76910400390625,2001-04-16
13.032771110534668,2001-04-17
12.41126537322998,2001-04-18
11.865096092224121,2001-04-19
11.955496788024902,2001-04-20
12.787935256958008,2001-04-23
12.535563468933105,2001-04-24
13.149538040161133,2001-04-25
13.665572166442871,2001-04-26
13.051606178283691,2001-04-27
12.983799934387207,2001-04-30
12.494132995605469,2001-05-01
10.802886009216309,2001-05-02
10.776517868041992,2001-05-03
11.529860496520996,2001-05-04
11.062784194946289,2001-05-07
11.051487922668457,2001-05-08
11.676758766174316,2001-05-09
11.450757026672363,2001-05-10
11.300089836120605,2001-05-11
11.665460586547852,2001-05-14
12.027063369750977,2001-05-15
12.189029693603516,2001-05-16
12.392431259155273,2001-05-17
12.919770240783691,2001-05-18
13.303973197937012,2001-05-21
12.576998710632324,2001-05-22
12.505431175231934,2001-05-23
12.083568572998047,2001-05-24
11.92912769317627,2001-05-25
11.48465633392334,2001-05-29
10.942256927490234,2001-05-30
11.092923164367676,2001-05-31
11.477124214172363,2001-06-01
11.60896110534668,2001-06-04
11.465824127197266,2001-06-05
10.686121940612793,2001-06-06
10.170084953308105,2001-06-07
10.509082794189453,2001-06-08
9.981748580932617,2001-06-11
10.294381141662598,2001-06-12
9.95914363861084,2001-06-13
9.525978088378906,2001-06-14
9.800943374633789,2001-06-15
9.571182250976562,2001-06-18
9.228409767150879,2001-06-19
9.499614715576172,2001-06-20
8.399736404418945,2001-06-21
8.023067474365234,2001-06-22
8.0343656539917,2001-06-25
8.531575202941895,2001-06-26
7.717962265014648,2001-06-27
7.216989040374756,2001-06-28
6.731088638305664,2001-06-29
6.791356563568115,2001-07-02
7.036190986633301,2001-07-03
7.013591766357422,2001-07-05
6.780053615570068,2001-07-06
6.395850658416748,2001-07-09
6.0982818603515625,2001-07-10
5.955146312713623,2001-07-11
5.657578468322754,2001-07-12
5.781879901885986,2001-07-13
5.363776206970215,2001-07-16
5.894881725311279,2001-07-17
5.51067590713501,2001-07-18
5.518209457397461,2001-07-19
5.970215797424316,2001-07-20
6.132184028625488,2001-07-23
5.687712669372559,2001-07-24
6.380784034729004,2001-07-25
6.550283432006836,2001-07-26
6.572883605957031,2001-07-27
6.587952613830566,2001-07-30
6.674587249755859,2001-07-31
6.399615287780762,2001-08-01
6.151015758514404,2001-08-02
6.000349521636963,2001-08-03
6.026713848114014,2001-08-06
6.041784286499023,2001-08-07
5.940083026885986,2001-08-08
5.8007121086120605,2001-08-09
5.751744747161865,2001-08-10
5.706547260284424,2001-08-13
5.759278774261475,2001-08-14
6.32805061340332,2001-08-15
6.271550178527832,2001-08-16
6.132184028625488,2001-08-17
6.1472487449646,2001-08-20
6.158548831939697,2001-08-21
6.026713848114014,2001-08-22
5.812013149261475,2001-08-23
5.89111328125,2001-08-24
5.864745616912842,2001-08-27
5.680179595947266,2001-08-28
5.563412666320801,2001-08-29
5.254541397094727,2001-08-30
5.292208671569824,2001-08-31
5.198041915893555,2001-09-04
5.198041915893555,2001-09-05
5.360011100769043,2001-09-06
5.367542266845703,2001-09-07
5.45041036605835,2001-09-10
5.461711406707764,2001-09-17
5.427809715270996,2001-09-18
5.077507972717285,2001-09-19
4.968272686004639,2001-09-20
4.779937267303467,2001-09-21
4.516269683837891,2001-09-24
4.557703495025635,2001-09-25
4.403269290924072,2001-09-26
4.497435092926025,2001-09-27
4.655638217926025,2001-09-28
4.580302715301514,2001-10-01
4.6142048835754395,2001-10-02
4.9004716873168945,2001-10-03
5.231941223144531,2001-10-04
5.2432427406311035,2001-10-05
5.454176902770996,2001-10-08
5.623678684234619,2001-10-09
5.857213020324707,2001-10-10
6.007882595062256,2001-10-11
6.064382076263428,2001-10-12
5.8007121086120605,2001-10-15
6.026713848114014,2001-10-16
6.094514846801758,2001-10-17
5.9664459228515625,2001-10-18
6.124649524688721,2001-10-19
6.158548831939697,2001-10-22
6.071916103363037,2001-10-23
6.166083812713623,2001-10-24
6.72355318069458,2001-10-25
7.156724452972412,2001-10-26
7.522094249725342,2001-10-29
6.87045431137085,2001-10-30
6.787586688995361,2001-10-31
7.006056308746338,2001-11-01
7.100226402282715,2001-11-02
6.90812349319458,2001-11-05
7.149191379547119,2001-11-06
7.533392429351807,2001-11-07
7.9251298904418945,2001-11-08
8.166200637817383,2001-11-09
8.162433624267578,2001-11-12
8.26036548614502,2001-11-13
7.4655961990356445,2001-11-14
6.629387855529785,2001-11-15
6.90812349319458,2001-11-16
7.348822116851807,2001-11-19
7.555994510650635,2001-11-20
7.484426975250244,2001-11-21
7.7217302322387695,2001-11-23
7.495724201202393,2001-11-26
7.7744646072387695,2001-11-27
7.631322383880615,2001-11-28
7.789529323577881,2001-11-29
7.627561569213867,2001-11-30
7.695362091064453,2001-12-03
8.0607328414917,2001-12-04
8.452468872070312,2001-12-05
8.18503189086914,2001-12-06
8.211400985717773,2001-12-07
8.053196907043457,2001-12-10
7.921361923217773,2001-12-11
7.849795818328857,2001-12-12
7.763158798217773,2001-12-13
8.01552677154541,2001-12-14
7.627561569213867,2001-12-17
7.7480950355529785,2001-12-18
8.07956314086914,2001-12-19
8.0607328414917,2001-12-20
8.117229461669922,2001-12-21
8.324397087097168,2001-12-24
9.138005256652832,2001-12-26
9.209569931030273,2001-12-27
9.220874786376953,2001-12-28
8.780167579650879,2001-12-31
8.637038230895996,2002-01-02
8.512736320495605,2002-01-03
8.738738059997559,2002-01-04
8.663399696350098,2002-01-07
8.618202209472656,2002-01-08
8.621966361999512,2002-01-09
8.362066268920898,2002-01-10
7.766929626464844,2002-01-11
7.5635271072387695,2002-01-14
7.631322383880615,2002-01-15
7.409093379974365,2002-01-16
7.2734904289245605,2002-01-17
7.190621852874756,2002-01-18
7.23958683013916,2002-01-22
7.612496852874756,2002-01-23
8.07956314086914,2002-01-24
8.230234146118164,2002-01-25
7.7480950355529785,2002-01-28
7.442992210388184,2002-01-29
7.60872745513916,2002-01-30
8.166200637817383,2002-01-31
8.098398208618164,2002-02-01
7.89876651763916,2002-02-04
7.8535637855529785,2002-02-05
8.10593032836914,2002-02-06
7.8008294105529785,2002-02-07
7.959027290344238,2002-02-08
8.226465225219727,2002-02-11
8.241532325744629,2002-02-12
8.226465225219727,2002-02-13
8.554166793823242,2002-02-14
8.4298677444458,2002-02-15
8.426095008850098,2002-02-19
8.075799942016602,2002-02-20
8.384668350219727,2002-02-21
8.772635459899902,2002-02-22
9.273603439331055,2002-02-25
9.149308204650879,2002-02-26
9.077742576599121,2002-02-27
9.217108726501465,2002-02-28
9.379073143005371,2002-03-01
9.864981651306152,2002-03-04
9.774578094482422,2002-03-05
9.744441986083984,2002-03-06
10.064610481262207,2002-03-07
9.816014289855957,2002-03-08
9.947847366333008,2002-03-11
10.268013000488281,2002-03-12
10.098512649536133,2002-03-13
9.744441986083984,2002-03-14
10.068379402160645,2002-03-15
10.701186180114746,2002-03-18
10.595718383789062,2002-03-19
10.429983139038086,2002-03-20
10.701186180114746,2002-03-21
10.060845375061035,2002-03-22
9.92148208618164,2002-03-25
9.996814727783203,2002-03-26
10.693655967712402,2002-03-27
11.202157020568848,2002-03-28
11.480891227722168,2002-04-01
11.480891227722168,2002-04-02
11.104223251342773,2002-04-03
10.878218650817871,2002-04-04
10.772753715515137,2002-04-05
11.153190612792969,2002-04-08
10.720022201538086,2002-04-09
10.848087310791016,2002-04-10
10.859386444091797,2002-04-11
10.5203857421875,2002-04-12
11.07785415649414,2002-04-15
11.541157722473145,2002-04-16
11.883930206298828,2002-04-17
12.091094017028809,2002-04-18
12.166431427001953,2002-04-19
12.12122917175293,2002-04-22
12.189029693603516,2002-04-23
11.887693405151367,2002-04-24
12.241765975952148,2002-04-25
12.343465805053711,2002-04-26
12.072264671325684,2002-04-29
12.053427696228027,2002-04-30
12.2944974899292,2002-05-01
12.494132995605469,2002-05-02
12.63350772857666,2002-05-03
12.079792976379395,2002-05-06
11.959261894226074,2002-05-07
12.641037940979004,2002-05-08
12.350996971130371,2002-05-09
12.772867202758789,2002-05-10
12.851970672607422,2002-05-13
12.814302444458008,2002-05-14
12.068497657775879,2002-05-15
12.170198440551758,2002-05-16
11.774693489074707,2002-05-17
11.774693489074707,2002-05-20
11.676758766174316,2002-05-21
12.011998176574707,2002-05-22
12.158895492553711,2002-05-23
11.865096092224121,2002-05-24
11.959261894226074,2002-05-28
11.725724220275879,2002-05-29
11.187090873718262,2002-05-30
11.51102352142334,2002-05-31
10.859386444091797,2002-06-03
10.659749031066895,2002-06-04
10.546751976013184,2002-06-05
10.772753715515137,2002-06-06
11.190855026245117,2002-06-07
10.844321250915527,2002-06-10
10.399847984313965,2002-06-11
10.640921592712402,2002-06-12
10.99498462677002,2002-06-13
11.074090003967285,2002-06-14
11.522324562072754,2002-06-17
11.281256675720215,2002-06-18
11.266192436218262,2002-06-19
11.371660232543945,2002-06-20
11.228520393371582,2002-06-21
11.300089836120605,2002-06-24
11.23605728149414,2002-06-25
11.036418914794922,2002-06-26
10.821718215942383,2002-06-27
10.633382797241211,2002-06-28
10.802886009216309,2002-07-01
10.369715690612793,2002-07-02
10.848087310791016,2002-07-03
11.149428367614746,2002-07-05
10.776517868041992,2002-07-08
10.746389389038086,2002-07-09
10.471415519714355,2002-07-10
9.823545455932617,2002-07-11
9.748211860656738,2002-07-12
9.548576354980469,2002-07-15
9.725613594055176,2002-07-16
9.793413162231445,2002-07-17
9.940313339233398,2002-07-18
9.153071403503418,2002-07-19
8.912006378173828,2002-07-22
8.181267738342285,2002-07-23
8.97603988647461,2002-07-24
8.54663372039795,2002-07-25
8.539102554321289,2002-07-26
8.885638236999512,2002-07-29
9.006173133850098,2002-07-30
9.006173133850098,2002-07-31
8.621966361999512,2002-08-01
8.207632064819336,2002-08-02
7.8799309730529785,2002-08-05
8.215164184570312,2002-08-06
8.102165222167969,2002-08-07
8.588065147399902,2002-08-08
9.017474174499512,2002-08-09
9.371540069580078,2002-08-12
9.119176864624023,2002-08-13
9.454411506652832,2002-08-14
10.038249015808105,2002-08-15
9.868743896484375,2002-08-16
9.947847366333008,2002-08-19
9.269843101501465,2002-08-20
9.379073143005371,2002-08-21
9.996814727783203,2002-08-22
9.736909866333008,2002-08-23
10.132414817810059,2002-08-26
9.936545372009277,2002-08-27
9.87251091003418,2002-08-28
9.401677131652832,2002-08-29
9.409207344055176,2002-08-30
8.780167579650879,2002-09-03
8.437402725219727,2002-09-04
8.493904113769531,2002-09-05
9.0852689743042,2002-09-06
9.08903694152832,2002-09-09
9.439339637756348,2002-09-10
9.473243713378906,2002-09-11
9.397905349731445,2002-09-12
9.529740333557129,2002-09-13
9.676648139953613,2002-09-16
9.397905349731445,2002-09-17
9.533507347106934,2002-09-18
9.194509506225586,2002-09-19
8.945905685424805,2002-09-20
9.070210456848145,2002-09-23
8.753802299499512,2002-09-24
9.254772186279297,2002-09-25
9.654041290283203,2002-09-26
9.612607955932617,2002-09-27
9.608845710754395,2002-09-30
9.627676963806152,2002-10-01
9.627676963806152,2002-10-02
9.67287826538086,2002-10-03
9.744441986083984,2002-10-04
9.477005958557129,2002-10-07
9.401677131652832,2002-10-08
9.198272705078125,2002-10-09
9.41674518585205,2002-10-10
9.789644241333008,2002-10-11
10.335817337036133,2002-10-14
10.848087310791016,2002-10-15
10.637151718139648,2002-10-16
10.972387313842773,2002-10-17
10.953551292419434,2002-10-18
11.100455284118652,2002-10-21
11.028887748718262,2002-10-22
11.288788795471191,2002-10-23
10.878218650817871,2002-10-24
10.501550674438477,2002-10-25
10.509082794189453,2002-10-28
10.486485481262207,2002-10-29
10.93095588684082,2002-10-30
10.893291473388672,2002-10-31
11.375425338745117,2002-11-01
11.09669017791748,2002-11-04
11.315156936645508,2002-11-05
11.582592010498047,2002-11-06
11.262425422668457,2002-11-07
11.277491569519043,2002-11-08
11.251121520996094,2002-11-11
10.840551376342773,2002-11-12
10.15501594543457,2002-11-13
10.573119163513184,2002-11-14
10.471415519714355,2002-11-15
10.558053016662598,2002-11-18
10.65221881866455,2002-11-19
11.2172212600708,2002-11-20
11.333991050720215,2002-11-21
11.160725593566895,2002-11-22
11.100455284118652,2002-11-25
10.62208366394043,2002-11-26
10.953551292419434,2002-11-27
10.927181243896484,2002-11-29
11.563759803771973,2002-12-02
11.612723350524902,2002-12-03
11.285019874572754,2002-12-04
11.439459800720215,2002-12-05
11.740792274475098,2002-12-06
11.910292625427246,2002-12-09
11.944195747375488,2002-12-10
11.733262062072754,2002-12-11
12.264368057250977,2002-12-12
12.27943229675293,2002-12-13
12.761568069458008,2002-12-16
12.155135154724121,2002-12-17
11.774693489074707,2002-12-18
11.774693489074707,2002-12-19
12.03459644317627,2002-12-20
12.283199310302734,2002-12-23
12.173961639404297,2002-12-24
11.914061546325684,2002-12-26
11.541157722473145,2002-12-27
11.409324645996094,2002-12-30
11.364121437072754,2002-12-31
11.680525779724121,2003-01-02
11.752096176147461,2003-01-03
11.394257545471191,2003-01-06
10.633382797241211,2003-01-07
10.576881408691406,2003-01-08
10.750152587890625,2003-01-09
10.66728687286377,2003-01-10
10.51285171508789,2003-01-13
10.347116470336914,2003-01-14
10.949785232543945,2003-01-15
11.190855026245117,2003-01-16
10.881991386413574,2003-01-17
10.580648422241211,2003-01-21
10.780285835266113,2003-01-22
11.232290267944336,2003-01-23
10.855619430541992,2003-01-24
10.437516212463379,2003-01-27
10.65221881866455,2003-01-28
10.829254150390625,2003-01-29
11.17579174041748,2003-01-30
11.492199897766113,2003-01-31
11.499723434448242,2003-02-03
12.241765975952148,2003-02-04
12.143832206726074,2003-02-05
12.155135154724121,2003-02-06
12.027063369750977,2003-02-07
12.418805122375488,2003-02-10
12.392431259155273,2003-02-11
12.057194709777832,2003-02-12
11.680525779724121,2003-02-13
12.023293495178223,2003-02-14
12.52426528930664,2003-02-18
12.407498359680176,2003-02-19
12.520503997802734,2003-02-20
12.84067153930664,2003-02-21
13.096802711486816,2003-02-24
12.867037773132324,2003-02-25
13.01770305633545,2003-02-26
12.505431175231934,2003-02-27
12.48283576965332,2003-02-28
12.177733421325684,2003-03-03
12.158895492553711,2003-03-04
12.11746597290039,2003-03-05
12.452698707580566,2003-03-06
12.241765975952148,2003-03-07
12.181498527526855,2003-03-10
11.80859375,2003-03-11
11.789763450622559,2003-03-12
11.940431594848633,2003-03-13
12.219162940979004,2003-03-14
12.196563720703125,2003-03-17
12.576998710632324,2003-03-18
12.358536720275879,2003-03-19
12.61843490600586,2003-03-20
12.11746597290039,2003-03-21
11.819890975952148,2003-03-24
11.9931640625,2003-03-25
12.011998176574707,2003-03-26
12.237997055053711,2003-03-27
12.550633430480957,2003-03-28
12.170198440551758,2003-03-31
12.347229957580566,2003-04-01
12.52426528930664,2003-04-02
12.25683307647705,2003-04-03
12.192798614501953,2003-04-04
12.181498527526855,2003-04-07
12.12122917175293,2003-04-08
12.249299049377441,2003-04-09
12.607133865356445,2003-04-10
12.60336685180664,2003-04-11
12.48283576965332,2003-04-14
12.335932731628418,2003-04-15
12.185259819030762,2003-04-16
12.75026798248291,2003-04-17
12.78416919708252,2003-04-21
12.806770324707031,2003-04-22
12.938606262207031,2003-04-23
12.874571800231934,2003-04-24
12.573237419128418,2003-04-25
12.48283576965332,2003-04-28
12.219162940979004,2003-04-29
12.46023178100586,2003-04-30
12.614666938781738,2003-05-01
12.723898887634277,2003-05-02
12.61843490600586,2003-05-05
12.298263549804688,2003-05-06
12.61843490600586,2003-05-07
12.59959888458252,2003-05-08
12.76910400390625,2003-05-09
12.938606262207031,2003-05-12
13.22110366821289,2003-05-13
13.104340553283691,2003-05-14
13.164605140686035,2003-05-15
13.081735610961914,2003-05-16
12.780405044555664,2003-05-19
12.761568069458008,2003-05-20
13.390610694885254,2003-05-21
13.266310691833496,2003-05-22
13.405677795410156,2003-05-23
13.733377456665039,2003-05-27
13.44710636138916,2003-05-28
13.277604103088379,2003-05-29
13.786105155944824,2003-05-30
13.77104663848877,2003-06-02
13.58271312713623,2003-06-03
13.597771644592285,2003-06-04
13.443347930908203,2003-06-05
13.123169898986816,2003-06-06
13.262537002563477,2003-06-09
13.352943420410156,2003-06-10
13.767276763916016,2003-06-11
13.345405578613281,2003-06-12
12.934831619262695,2003-06-13
12.43010139465332,2003-06-16
12.2681303024292,2003-06-17
12.241765975952148,2003-06-18
12.467769622802734,2003-06-19
12.43763542175293,2003-06-20
12.354767799377441,2003-06-23
12.373598098754883,2003-06-24
12.535563468933105,2003-06-25
12.366064071655273,2003-06-26
12.26059627532959,2003-06-27
12.192798614501953,2003-06-30
11.887693405151367,2003-07-01
11.898998260498047,2003-07-02
11.940431594848633,2003-07-03
11.650388717651367,2003-07-07
11.710664749145508,2003-07-08
11.850028038024902,2003-07-09
11.300089836120605,2003-07-10
11.224761009216309,2003-07-11
10.912117004394531,2003-07-14
10.693655967712402,2003-07-15
10.561814308166504,2003-07-16
10.908353805541992,2003-07-17
11.431922912597656,2003-07-18
11.081622123718262,2003-07-21
10.810419082641602,2003-07-22
10.836783409118652,2003-07-23
10.731319427490234,2003-07-24
10.821718215942383,2003-07-25
10.433752059936523,2003-07-28
10.151246070861816,2003-07-29
10.203984260559082,2003-07-30
10.39608383178711,2003-07-31
10.527920722961426,2003-08-01
10.324515342712402,2003-08-04
10.30568790435791,2003-08-05
10.347116470336914,2003-08-06
10.795352935791016,2003-08-07
10.753917694091797,2003-08-08
10.859386444091797,2003-08-11
11.002519607543945,2003-08-12
11.04018783569336,2003-08-13
10.968622207641602,2003-08-14
10.961091995239258,2003-08-15
11.107989311218262,2003-08-18
11.33775806427002,2003-08-19
11.296323776245117,2003-08-20
11.35659122467041,2003-08-21
11.074090003967285,2003-08-22
11.0590238571167,2003-08-25
11.02135181427002,2003-08-26
10.96485710144043,2003-08-27
11.296323776245117,2003-08-28
11.239821434020996,2003-08-29
10.923422813415527,2003-09-02
10.746389389038086,2003-09-03
10.531688690185547,2003-09-04
10.418686866760254,2003-09-05
10.546751976013184,2003-09-08
10.173849105834961,2003-09-09
9.985516548156738,2003-09-10
10.106043815612793,2003-09-11
10.170084953308105,2003-09-12
9.940313339233398,2003-09-15
9.887580871582031,2003-09-16
9.631444931030273,2003-09-17
9.906414985656738,2003-09-18
10.042014122009277,2003-09-19
10.083450317382812,2003-09-22
10.019415855407715,2003-09-23
10.377250671386719,2003-09-24
10.188911437988281,2003-09-25
9.925246238708496,2003-09-26
10.117351531982422,2003-09-29
10.196450233459473,2003-09-30
10.527920722961426,2003-10-01
10.501550674438477,2003-10-02
10.697419166564941,2003-10-03
10.742618560791016,2003-10-06
10.701186180114746,2003-10-07
10.697419166564941,2003-10-08
10.561814308166504,2003-10-09
10.640921592712402,2003-10-10
10.535449028015137,2003-10-13
10.418686866760254,2003-10-14
10.008111953735352,2003-10-15
10.079683303833008,2003-10-16
9.944080352783203,2003-10-17
10.087212562561035,2003-10-20
10.283082962036133,2003-10-21
10.109818458557129,2003-10-22
10.000577926635742,2003-10-23
9.925246238708496,2003-10-24
9.853680610656738,2003-10-27
9.898877143859863,2003-10-28
10.207749366760254,2003-10-29
10.245418548583984,2003-10-30
10.768982887268066,2003-10-31
10.558053016662598,2003-11-03
10.558053016662598,2003-11-04
10.66728687286377,2003-11-05
10.912117004394531,2003-11-06
10.983687400817871,2003-11-07
10.893291473388672,2003-11-10
10.859386444091797,2003-11-11
