TRV,Date
4.486493110656738,1987-09-10
4.6083502769470215,1987-09-11
4.564036846160889,1987-09-14
4.519728183746338,1987-09-15
4.519728183746338,1987-09-16
4.497570037841797,1987-09-17
4.497570037841797,1987-09-18
4.519728183746338,1987-09-21
4.630502223968506,1987-09-22
4.6194257736206055,1987-09-23
4.586190223693848,1987-09-24
4.564036846160889,1987-09-25
4.586190223693848,1987-09-28
4.652659893035889,1987-09-29
4.674815654754639,1987-09-30
4.785594463348389,1987-10-01
4.774518013000488,1987-10-02
4.807746410369873,1987-10-05
4.829901695251465,1987-10-06
4.829901695251465,1987-10-07
4.796669006347656,1987-10-08
4.896367073059082,1987-10-09
4.896367073059082,1987-10-12
5.051459312438965,1987-10-13
4.984991550445557,1987-10-14
5.051459312438965,1987-10-15
4.984991550445557,1987-10-16
4.120927333831787,1987-10-19
3.7664387226104736,1987-10-20
4.098770618438721,1987-10-21
4.0544586181640625,1987-10-22
4.07661247253418,1987-10-23
3.921527147293091,1987-10-26
3.921527147293091,1987-10-27
3.855060577392578,1987-10-28
4.098770618438721,1987-10-29
4.231705188751221,1987-10-30
4.519728183746338,1987-11-02
4.453258514404297,1987-11-03
4.408947467803955,1987-11-04
4.453258514404297,1987-11-05
4.431102752685547,1987-11-06
4.298170566558838,1987-11-09
4.298170566558838,1987-11-10
4.3646368980407715,1987-11-11
4.453258514404297,1987-11-12
4.475414276123047,1987-11-13
4.408947467803955,1987-11-16
4.2538604736328125,1987-11-17
4.276013374328613,1987-11-18
4.209547519683838,1987-11-19
4.143080234527588,1987-11-20
4.120927333831787,1987-11-23
4.187392711639404,1987-11-24
4.187392711639404,1987-11-25
4.276013374328613,1987-11-27
4.0544586181640625,1987-11-30
4.143080234527588,1987-12-01
4.1652374267578125,1987-12-02
4.07661247253418,1987-12-03
3.9658384323120117,1987-12-04
4.032303810119629,1987-12-07
3.8772144317626953,1987-12-08
4.0544586181640625,1987-12-09
3.943680763244629,1987-12-10
3.8439829349517822,1987-12-11
3.899371385574341,1987-12-14
4.0544586181640625,1987-12-15
4.032303810119629,1987-12-16
4.032303810119629,1987-12-17
4.098770618438721,1987-12-18
4.02122688293457,1987-12-21
3.9879932403564453,1987-12-22
3.9879932403564453,1987-12-23
4.027371883392334,1987-12-24
4.027371883392334,1987-12-28
3.982621431350708,1987-12-29
4.161619663238525,1987-12-30
4.116867542266846,1987-12-31
4.161619663238525,1988-01-04
4.139242172241211,1988-01-05
4.049743175506592,1988-01-06
3.960249423980713,1988-01-07
3.7588815689086914,1988-01-08
3.826002359390259,1988-01-11
3.8036296367645264,1988-01-12
3.982621431350708,1988-01-13
4.072118282318115,1988-01-14
4.161619663238525,1988-01-15
4.183990478515625,1988-01-18
4.228739261627197,1988-01-19
4.116867542266846,1988-01-20
4.228739261627197,1988-01-21
4.251115322113037,1988-01-22
4.318238735198975,1988-01-25
4.374172687530518,1988-01-26
4.474858283996582,1988-01-27
4.385361194610596,1988-01-28
4.385361194610596,1988-01-29
4.374172687530518,1988-02-01
4.430109977722168,1988-02-02
4.362987995147705,1988-02-03
4.284675121307373,1988-02-04
4.340612411499023,1988-02-05
4.206364154815674,1988-02-08
4.228739261627197,1988-02-09
4.340612411499023,1988-02-10
4.295865058898926,1988-02-11
4.251115322113037,1988-02-12
4.318238735198975,1988-02-16
4.3070502281188965,1988-02-17
4.228739261627197,1988-02-18
4.228739261627197,1988-02-19
4.161619663238525,1988-02-22
4.161619663238525,1988-02-23
4.183990478515625,1988-02-24
4.139242172241211,1988-02-25
4.116867542266846,1988-02-26
4.139242172241211,1988-02-29
4.139242172241211,1988-03-01
4.183990478515625,1988-03-02
4.273491382598877,1988-03-03
4.183990478515625,1988-03-04
4.161619663238525,1988-03-07
4.228739261627197,1988-03-08
4.139242172241211,1988-03-09
4.049743175506592,1988-03-10
4.038559913635254,1988-03-11
4.072118282318115,1988-03-14
4.094493865966797,1988-03-15
4.027371883392334,1988-03-16
4.049743175506592,1988-03-17
4.072118282318115,1988-03-18
4.083305835723877,1988-03-21
4.049743175506592,1988-03-22
4.072118282318115,1988-03-23
4.049743175506592,1988-03-24
4.027122974395752,1988-03-25
4.049744129180908,1988-03-28
4.0723700523376465,1988-03-29
3.913999319076538,1988-03-30
3.9366259574890137,1988-03-31
3.9253122806549072,1988-04-04
3.868753433227539,1988-04-05
3.913999319076538,1988-04-06
3.9366259574890137,1988-04-07
3.9366259574890137,1988-04-08
3.913999319076538,1988-04-11
3.8913750648498535,1988-04-12
3.8800642490386963,1988-04-13
3.8461270332336426,1988-04-14
3.733006715774536,1988-04-15
3.6651322841644287,1988-04-18
3.6425111293792725,1988-04-19
3.574636697769165,1988-04-20
3.4841396808624268,1988-04-21
3.5180764198303223,1988-04-22
3.6198861598968506,1988-04-25
3.710383892059326,1988-04-26
3.733006715774536,1988-04-27
3.7669410705566406,1988-04-28
3.733006715774536,1988-04-29
3.7782528400421143,1988-05-02
3.789569139480591,1988-05-03
3.7782528400421143,1988-05-04
3.7782528400421143,1988-05-05
3.7556324005126953,1988-05-06
3.687757730484009,1988-05-09
3.733006715774536,1988-05-10
3.6651322841644287,1988-05-11
3.687757730484009,1988-05-12
3.721693992614746,1988-05-13
3.7782528400421143,1988-05-16
3.7556324005126953,1988-05-17
3.6651322841644287,1988-05-18
3.6198861598968506,1988-05-19
3.6425111293792725,1988-05-20
3.6425111293792725,1988-05-23
3.7556324005126953,1988-05-24
3.7556324005126953,1988-05-25
3.7556324005126953,1988-05-26
3.7782528400421143,1988-05-27
3.8461270332336426,1988-05-31
3.8800642490386963,1988-06-01
3.868753433227539,1988-06-02
3.8234996795654297,1988-06-03
3.8913750648498535,1988-06-06
3.902691125869751,1988-06-07
3.9592490196228027,1988-06-08
3.9366259574890137,1988-06-09
4.049744129180908,1988-06-10
4.00449800491333,1988-06-13
4.027122974395752,1988-06-14
4.038435935974121,1988-06-15
4.094993591308594,1988-06-16
4.049744129180908,1988-06-17
3.9818739891052246,1988-06-20
3.9818739891052246,1988-06-21
3.9592490196228027,1988-06-22
3.8574373722076416,1988-06-23
3.903226137161255,1988-06-24
3.9146718978881836,1988-06-27
3.9604578018188477,1988-06-28
3.9146718978881836,1988-06-29
3.9604578018188477,1988-06-30
3.9375646114349365,1988-07-01
3.9375646114349365,1988-07-05
3.9146718978881836,1988-07-06
3.868886947631836,1988-07-07
3.8459951877593994,1988-07-08
3.9146718978881836,1988-07-11
3.9146718978881836,1988-07-12
3.8917813301086426,1988-07-13
3.9146718978881836,1988-07-14
3.9604578018188477,1988-07-15
3.9490113258361816,1988-07-18
3.8917813301086426,1988-07-19
3.8917813301086426,1988-07-20
3.8917813301086426,1988-07-21
3.9375646114349365,1988-07-22
3.8917813301086426,1988-07-25
3.9375646114349365,1988-07-26
3.868886947631836,1988-07-27
3.8574373722076416,1988-07-28
3.9604578018188477,1988-07-29
3.9604578018188477,1988-08-01
3.9604578018188477,1988-08-02
4.074924468994141,1988-08-03
4.006242275238037,1988-08-04
4.006242275238037,1988-08-05
3.9833500385284424,1988-08-08
3.9375646114349365,1988-08-09
3.8231005668640137,1988-08-10
3.8459951877593994,1988-08-11
3.8459951877593994,1988-08-12
3.777315378189087,1988-08-15
3.777315378189087,1988-08-16
3.800208568572998,1988-08-17
3.800208568572998,1988-08-18
3.868886947631836,1988-08-19
3.8459951877593994,1988-08-22
3.8459951877593994,1988-08-23
3.8459951877593994,1988-08-24
3.800208568572998,1988-08-25
3.8231005668640137,1988-08-26
3.8231005668640137,1988-08-29
3.8116538524627686,1988-08-30
3.8459951877593994,1988-08-31
3.777315378189087,1988-09-01
3.8803353309631348,1988-09-02
3.9146718978881836,1988-09-06
3.9146718978881836,1988-09-07
3.9146718978881836,1988-09-08
3.9146718978881836,1988-09-09
3.9146718978881836,1988-09-12
3.9604578018188477,1988-09-13
3.9375646114349365,1988-09-14
3.868886947631836,1988-09-15
3.9146718978881836,1988-09-16
3.9146718978881836,1988-09-19
3.9604578018188477,1988-09-20
3.9604578018188477,1988-09-21
3.9833500385284424,1988-09-22
3.9375646114349365,1988-09-23
3.9144039154052734,1988-09-26
3.8680779933929443,1988-09-27
3.9028189182281494,1988-09-28
4.007050514221191,1988-09-29
4.030212879180908,1988-09-30
3.983889579772949,1988-10-03
3.937566041946411,1988-10-04
3.9607272148132324,1988-10-05
3.9491465091705322,1988-10-06
3.983889579772949,1988-10-07
3.9607272148132324,1988-10-10
3.9607272148132324,1988-10-11
3.8912417888641357,1988-10-12
3.9144039154052734,1988-10-13
3.937566041946411,1988-10-14
3.937566041946411,1988-10-17
4.030212879180908,1988-10-18
3.9607272148132324,1988-10-19
3.983889579772949,1988-10-20
4.007050514221191,1988-10-21
4.030212879180908,1988-10-24
4.007050514221191,1988-10-25
3.983889579772949,1988-10-26
4.053374767303467,1988-10-27
4.030212879180908,1988-10-28
4.007050514221191,1988-10-31
4.007050514221191,1988-11-01
4.030212879180908,1988-11-02
4.007050514221191,1988-11-03
4.030212879180908,1988-11-04
4.018633842468262,1988-11-07
4.007050514221191,1988-11-08
3.983889579772949,1988-11-09
4.007050514221191,1988-11-10
3.983889579772949,1988-11-11
3.937566041946411,1988-11-14
3.8680779933929443,1988-11-15
3.8217544555664062,1988-11-16
3.798593282699585,1988-11-17
3.798593282699585,1988-11-18
3.8217544555664062,1988-11-21
3.798593282699585,1988-11-22
3.8449172973632812,1988-11-23
3.77542781829834,1988-11-25
3.798593282699585,1988-11-28
3.8217544555664062,1988-11-29
3.8449172973632812,1988-11-30
3.8912417888641357,1988-12-01
3.8449172973632812,1988-12-02
3.8912417888641357,1988-12-05
3.9144039154052734,1988-12-06
3.937566041946411,1988-12-07
3.9144039154052734,1988-12-08
3.983889579772949,1988-12-09
3.937566041946411,1988-12-12
3.8912417888641357,1988-12-13
3.9144039154052734,1988-12-14
3.937566041946411,1988-12-15
3.937566041946411,1988-12-16
3.983889579772949,1988-12-19
3.9607272148132324,1988-12-20
3.9723079204559326,1988-12-21
4.0649542808532715,1988-12-22
4.05324125289917,1988-12-23
4.076671123504639,1988-12-27
4.076671123504639,1988-12-28
4.076671123504639,1988-12-29
4.076671123504639,1988-12-30
4.029812812805176,1989-01-03
4.076671123504639,1989-01-04
4.05324125289917,1989-01-05
4.05324125289917,1989-01-06
4.146958351135254,1989-01-09
4.146958351135254,1989-01-10
4.1703901290893555,1989-01-11
4.193817615509033,1989-01-12
4.217245578765869,1989-01-13
4.240675449371338,1989-01-16
4.26410436630249,1989-01-17
4.287535190582275,1989-01-18
4.310962200164795,1989-01-19
4.310962200164795,1989-01-20
4.287535190582275,1989-01-23
4.346107482910156,1989-01-24
4.404678821563721,1989-01-25
4.4749674797058105,1989-01-26
4.49839448928833,1989-01-27
4.5218281745910645,1989-01-30
4.5218281745910645,1989-01-31
4.4749674797058105,1989-02-01
4.49839448928833,1989-02-02
4.545255184173584,1989-02-03
4.545255184173584,1989-02-06
4.545255184173584,1989-02-07
4.533539295196533,1989-02-08
4.5218281745910645,1989-02-09
4.5218281745910645,1989-02-10
4.533539295196533,1989-02-13
4.5218281745910645,1989-02-14
4.4632487297058105,1989-02-15
4.416392803192139,1989-02-16
4.49839448928833,1989-02-17
4.545255184173584,1989-02-21
4.49839448928833,1989-02-22
4.4632487297058105,1989-02-23
4.428107261657715,1989-02-24
4.4749674797058105,1989-02-27
4.451537609100342,1989-02-28
4.381249904632568,1989-03-01
4.428107261657715,1989-03-02
4.381249904632568,1989-03-03
4.428107261657715,1989-03-06
4.381249904632568,1989-03-07
4.381249904632568,1989-03-08
4.334391117095947,1989-03-09
4.346107482910156,1989-03-10
4.346107482910156,1989-03-13
4.357819080352783,1989-03-14
4.404678821563721,1989-03-15
4.404678821563721,1989-03-16
4.334391117095947,1989-03-17
4.404678821563721,1989-03-20
4.451537609100342,1989-03-21
4.49839448928833,1989-03-22
4.545255184173584,1989-03-23
4.549991130828857,1989-03-27
4.549991130828857,1989-03-28
4.549991130828857,1989-03-29
4.549991130828857,1989-03-30
4.597391128540039,1989-03-31
4.644784450531006,1989-04-03
4.680332183837891,1989-04-04
4.704030513763428,1989-04-05
4.715877532958984,1989-04-06
4.751424789428711,1989-04-07
4.715877532958984,1989-04-10
4.704030513763428,1989-04-11
4.715877532958984,1989-04-12
4.727728366851807,1989-04-13
4.763274192810059,1989-04-14
4.786971569061279,1989-04-17
4.834367275238037,1989-04-18
4.798820495605469,1989-04-19
4.786971569061279,1989-04-20
4.810672760009766,1989-04-21
4.810672760009766,1989-04-24
4.798820495605469,1989-04-25
4.786971569061279,1989-04-26
4.786971569061279,1989-04-27
4.786971569061279,1989-04-28
4.810672760009766,1989-05-01
4.798820495605469,1989-05-02
4.715877532958984,1989-05-03
4.632936000823975,1989-05-04
4.549991130828857,1989-05-05
4.526297092437744,1989-05-08
4.538145065307617,1989-05-09
4.526297092437744,1989-05-10
4.549991130828857,1989-05-11
4.621088027954102,1989-05-12
4.621088027954102,1989-05-15
4.6921820640563965,1989-05-16
4.715877532958984,1989-05-17
4.6921820640563965,1989-05-18
4.751424789428711,1989-05-19
4.763274192810059,1989-05-22
4.786971569061279,1989-05-23
4.727728366851807,1989-05-24
4.727728366851807,1989-05-25
4.739578723907471,1989-05-26
4.739578723907471,1989-05-30
4.786971569061279,1989-05-31
4.763274192810059,1989-06-01
4.810672760009766,1989-06-02
4.786971569061279,1989-06-05
4.786971569061279,1989-06-06
4.834367275238037,1989-06-07
4.929157257080078,1989-06-08
4.976554870605469,1989-06-09
5.0121026039123535,1989-06-12
5.000253677368164,1989-06-13
5.023949146270752,1989-06-14
4.976554870605469,1989-06-15
5.023949146270752,1989-06-16
5.000253677368164,1989-06-19
4.929157257080078,1989-06-20
4.905463218688965,1989-06-21
4.929157257080078,1989-06-22
5.000253677368164,1989-06-23
4.95714807510376,1989-06-26
4.993070125579834,1989-06-27
4.981093406677246,1989-06-28
4.981093406677246,1989-06-29
5.076886177062988,1989-06-30
5.100833892822266,1989-07-03
5.100833892822266,1989-07-05
5.112805366516113,1989-07-06
5.172680377960205,1989-07-07
5.172680377960205,1989-07-10
5.268465995788574,1989-07-11
5.292412757873535,1989-07-12
5.244516849517822,1989-07-13
5.22056770324707,1989-07-14
5.160701274871826,1989-07-17
5.040961742401123,1989-07-18
5.124780178070068,1989-07-19
5.124780178070068,1989-07-20
5.124780178070068,1989-07-21
5.100833892822266,1989-07-24
5.268465995788574,1989-07-25
5.316361904144287,1989-07-26
5.579782009124756,1989-07-27
5.675573825836182,1989-07-28
5.699522972106934,1989-07-31
5.579782009124756,1989-08-01
5.579782009124756,1989-08-02
5.639651298522949,1989-08-03
5.627679347991943,1989-08-04
5.7234673500061035,1989-08-07
5.7234673500061035,1989-08-08
5.675573825836182,1989-08-09
5.627679347991943,1989-08-10
5.579782009124756,1989-08-11
5.507941246032715,1989-08-14
5.519916534423828,1989-08-15
5.555837631225586,1989-08-16
5.507941246032715,1989-08-17
5.531887054443359,1989-08-18
5.555837631225586,1989-08-21
5.4839959144592285,1989-08-22
5.519916534423828,1989-08-23
5.555837631225586,1989-08-24
5.7234673500061035,1989-08-25
5.747416973114014,1989-08-28
5.7234673500061035,1989-08-29
5.735445022583008,1989-08-30
5.7234673500061035,1989-08-31
5.735445022583008,1989-09-01
5.735445022583008,1989-09-05
5.675573825836182,1989-09-06
5.675573825836182,1989-09-07
5.651628017425537,1989-09-08
5.675573825836182,1989-09-11
5.651628017425537,1989-09-12
5.651628017425537,1989-09-13
5.651628017425537,1989-09-14
5.675573825836182,1989-09-15
5.675573825836182,1989-09-18
5.675573825836182,1989-09-19
5.651628017425537,1989-09-20
5.675573825836182,1989-09-21
5.675573825836182,1989-09-22
5.61997652053833,1989-09-25
5.607893943786621,1989-09-26
5.535377502441406,1989-09-27
5.559549808502197,1989-09-28
5.656238079071045,1989-09-29
5.72875452041626,1989-10-02
5.897954940795898,1989-10-03
5.9463019371032715,1989-10-04
5.9463019371032715,1989-10-05
5.897954940795898,1989-10-06
5.910041809082031,1989-10-09
5.87378454208374,1989-10-10
5.849610805511475,1989-10-11
5.849610805511475,1989-10-12
5.704580307006836,1989-10-13
5.680408477783203,1989-10-16
5.583719730377197,1989-10-17
5.777096271514893,1989-10-18
5.801267147064209,1989-10-19
5.825441837310791,1989-10-20
5.777096271514893,1989-10-23
5.752927780151367,1989-10-24
5.87378454208374,1989-10-25
5.87378454208374,1989-10-26
5.825441837310791,1989-10-27
5.72875452041626,1989-10-30
5.752927780151367,1989-10-31
5.801267147064209,1989-11-01
5.801267147064209,1989-11-02
5.897954940795898,1989-11-03
5.849610805511475,1989-11-06
5.849610805511475,1989-11-07
5.897954940795898,1989-11-08
5.87378454208374,1989-11-09
5.922126293182373,1989-11-10
5.897954940795898,1989-11-13
5.922126293182373,1989-11-14
5.922126293182373,1989-11-15
5.9463019371032715,1989-11-16
5.934216022491455,1989-11-17
6.067159175872803,1989-11-20
6.079246520996094,1989-11-21
6.042990684509277,1989-11-22
6.091331958770752,1989-11-24
6.139676570892334,1989-11-27
6.115505695343018,1989-11-28
6.067159175872803,1989-11-29
6.018816947937012,1989-11-30
6.091331958770752,1989-12-01
6.091331958770752,1989-12-04
6.067159175872803,1989-12-05
5.9946441650390625,1989-12-06
5.970470428466797,1989-12-07
5.982561111450195,1989-12-08
6.018816947937012,1989-12-11
6.018816947937012,1989-12-12
6.055073261260986,1989-12-13
6.115505695343018,1989-12-14
6.067159175872803,1989-12-15
5.607893943786621,1989-12-18
5.487035751342773,1989-12-19
5.559549808502197,1989-12-20
5.632065296173096,1989-12-21
5.685747146606445,1989-12-22
5.685747146606445,1989-12-26
5.710152626037598,1989-12-27
5.783360481262207,1989-12-28
5.771157741546631,1989-12-29
5.856569290161133,1990-01-02
5.8931732177734375,1990-01-03
6.002981662750244,1990-01-04
5.978577613830566,1990-01-05
6.002981662750244,1990-01-08
6.027382850646973,1990-01-09
6.002981662750244,1990-01-10
5.9419755935668945,1990-01-11
5.807762145996094,1990-01-12
5.758955001831055,1990-01-15
5.783360481262207,1990-01-16
5.685747146606445,1990-01-17
5.685747146606445,1990-01-18
5.636944770812988,1990-01-19
5.466128826141357,1990-01-22
5.417324542999268,1990-01-23
5.392920017242432,1990-01-24
5.4295268058776855,1990-01-25
5.417324542999268,1990-01-26
5.392920017242432,1990-01-29
5.270906925201416,1990-01-30
5.246508598327637,1990-01-31
5.514933109283447,1990-02-01
5.58814001083374,1990-02-02
5.685747146606445,1990-02-05
5.783360481262207,1990-02-06
5.795560359954834,1990-02-07
5.795560359954834,1990-02-08
5.771157741546631,1990-02-09
5.58814001083374,1990-02-12
5.527134418487549,1990-02-13
5.58814001083374,1990-02-14
5.710152626037598,1990-02-15
5.710152626037598,1990-02-16
5.710152626037598,1990-02-20
5.710152626037598,1990-02-21
5.758955001831055,1990-02-22
5.734557151794434,1990-02-23
5.734557151794434,1990-02-26
5.734557151794434,1990-02-27
5.9053730964660645,1990-02-28
5.9053730964660645,1990-03-01
6.002981662750244,1990-03-02
6.002981662750244,1990-03-05
6.002981662750244,1990-03-06
5.954179763793945,1990-03-07
5.99077844619751,1990-03-08
5.978577613830566,1990-03-09
5.99077844619751,1990-03-12
6.002981662750244,1990-03-13
5.954179763793945,1990-03-14
6.002981662750244,1990-03-15
6.002981662750244,1990-03-16
6.002981662750244,1990-03-19
5.978577613830566,1990-03-20
5.978577613830566,1990-03-21
5.8931732177734375,1990-03-22
5.929773330688477,1990-03-23
5.742465019226074,1990-03-26
5.66853141784668,1990-03-27
5.66853141784668,1990-03-28
5.816401481628418,1990-03-29
5.8410515785217285,1990-03-30
5.890341758728027,1990-04-02
5.914986610412598,1990-04-03
5.865693092346191,1990-04-04
5.865693092346191,1990-04-05
5.890341758728027,1990-04-06
5.865693092346191,1990-04-09
5.914986610412598,1990-04-10
5.914986610412598,1990-04-11
5.939633846282959,1990-04-12
5.914986610412598,1990-04-16
5.964279651641846,1990-04-17
5.8410515785217285,1990-04-18
5.865693092346191,1990-04-19
5.717820644378662,1990-04-20
5.64388370513916,1990-04-23
5.520654678344727,1990-04-24
5.520654678344727,1990-04-25
5.557624340057373,1990-04-26
5.54530143737793,1990-04-27
5.582267761230469,1990-04-30
5.5945916175842285,1990-05-01
5.54530143737793,1990-05-02
5.520654678344727,1990-05-03
5.54530143737793,1990-05-04
5.54530143737793,1990-05-07
5.64388370513916,1990-05-08
5.64388370513916,1990-05-09
5.619237899780273,1990-05-10
5.66853141784668,1990-05-11
5.816401481628418,1990-05-14
5.816401481628418,1990-05-15
5.8410515785217285,1990-05-16
5.865693092346191,1990-05-17
5.816401481628418,1990-05-18
5.816401481628418,1990-05-21
5.8410515785217285,1990-05-22
5.8410515785217285,1990-05-23
5.890341758728027,1990-05-24
5.791759014129639,1990-05-25
5.791759014129639,1990-05-29
5.717820644378662,1990-05-30
5.742465019226074,1990-05-31
5.791759014129639,1990-06-01
5.865693092346191,1990-06-04
5.964279651641846,1990-06-05
6.087508201599121,1990-06-06
6.0382161140441895,1990-06-07
6.013571739196777,1990-06-08
6.062863349914551,1990-06-11
6.050538063049316,1990-06-12
6.1367974281311035,1990-06-13
6.112151145935059,1990-06-14
5.988923072814941,1990-06-15
5.914986610412598,1990-06-18
5.816401481628418,1990-06-19
5.816401481628418,1990-06-20
5.791759014129639,1990-06-21
5.742465019226074,1990-06-22
5.752427577972412,1990-06-25
5.727526664733887,1990-06-26
5.7026238441467285,1990-06-27
5.777329921722412,1990-06-28
5.727526664733887,1990-06-29
5.752427577972412,1990-07-02
5.7648797035217285,1990-07-03
5.739976406097412,1990-07-05
5.8022308349609375,1990-07-06
5.876939296722412,1990-07-09
5.8271307945251465,1990-07-10
5.8644866943359375,1990-07-11
5.951646327972412,1990-07-12
6.0014495849609375,1990-07-13
6.051255702972412,1990-07-16
6.051255702972412,1990-07-17
5.976547718048096,1990-07-18
5.9641008377075195,1990-07-19
5.926742076873779,1990-07-20
5.901841640472412,1990-07-23
5.926742076873779,1990-07-24
5.901841640472412,1990-07-25
5.976547718048096,1990-07-26
6.0014495849609375,1990-07-27
6.051255702972412,1990-07-30
6.076158046722412,1990-07-31
6.076158046722412,1990-08-01
6.076158046722412,1990-08-02
5.9641008377075195,1990-08-03
5.777329921722412,1990-08-06
5.852036952972412,1990-08-07
5.752427577972412,1990-08-08
5.8022308349609375,1990-08-09
5.777329921722412,1990-08-10
5.8022308349609375,1990-08-13
5.876939296722412,1990-08-14
5.876939296722412,1990-08-15
5.7026238441467285,1990-08-16
5.503403186798096,1990-08-17
5.52830696105957,1990-08-20
5.3913421630859375,1990-08-21
5.316635608673096,1990-08-22
5.254378318786621,1990-08-23
5.353987216949463,1990-08-24
5.453601360321045,1990-08-27
5.52830696105957,1990-08-28
5.55320930480957,1990-08-29
5.503403186798096,1990-08-30
5.57811164855957,1990-08-31
5.57811164855957,1990-09-04
5.57811164855957,1990-09-05
5.503403186798096,1990-09-06
5.540757179260254,1990-09-07
5.4162468910217285,1990-09-10
5.4162468910217285,1990-09-11
5.403796195983887,1990-09-12
5.266834259033203,1990-09-13
5.204578876495361,1990-09-14
5.1547722816467285,1990-09-17
5.22947883605957,1990-09-18
5.316635608673096,1990-09-19
5.27928352355957,1990-09-20
5.22947883605957,1990-09-21
5.2017717361450195,1990-09-24
5.214365005493164,1990-09-25
5.138793468475342,1990-09-26
4.836512088775635,1990-09-27
5.038031578063965,1990-09-28
5.214365005493164,1990-10-01
5.214365005493164,1990-10-02
5.239556312561035,1990-10-03
5.214365005493164,1990-10-04
4.886892795562744,1990-10-05
4.96246337890625,1990-10-08
4.937273979187012,1990-10-09
5.025439262390137,1990-10-10
5.012845039367676,1990-10-11
4.987652778625488,1990-10-12
5.012845039367676,1990-10-15
5.038031578063965,1990-10-16
5.088415622711182,1990-10-17
5.214365005493164,1990-10-18
5.189174652099609,1990-10-19
5.113603591918945,1990-10-22
5.050629615783691,1990-10-23
5.050629615783691,1990-10-24
5.239556312561035,1990-10-25
5.063222408294678,1990-10-26
5.063222408294678,1990-10-29
5.088415622711182,1990-10-30
5.176580905914307,1990-10-31
5.2899346351623535,1990-11-01
5.51664924621582,1990-11-02
5.541837692260742,1990-11-05
5.59221887588501,1990-11-06
5.692975997924805,1990-11-07
5.718169212341309,1990-11-08
5.869309425354004,1990-11-09
6.171590328216553,1990-11-12
5.9952592849731445,1990-11-13
6.10861349105835,1990-11-14
6.00785493850708,1990-11-15
5.9700703620910645,1990-11-16
5.9952592849731445,1990-11-19
5.9952592849731445,1990-11-20
6.070830345153809,1990-11-21
6.0960211753845215,1990-11-23
6.121211528778076,1990-11-26
6.221972942352295,1990-11-27
6.29754114151001,1990-11-28
6.247161865234375,1990-11-29
6.347921848297119,1990-11-30
6.49906587600708,1990-12-03
6.574635028839111,1990-12-04
6.5872273445129395,1990-12-05
6.524252891540527,1990-12-06
6.49906587600708,1990-12-07
6.36052131652832,1990-12-10
6.310137748718262,1990-12-11
6.524252891540527,1990-12-12
6.461281776428223,1990-12-13
6.4360833168029785,1990-12-14
6.473875522613525,1990-12-17
6.448681831359863,1990-12-18
6.29754114151001,1990-12-19
6.171590328216553,1990-12-20
6.196784973144531,1990-12-21
6.308708190917969,1990-12-24
6.359587669372559,1990-12-26
6.410459995269775,1990-12-27
6.410459995269775,1990-12-28
6.385024547576904,1990-12-31
6.308708190917969,1991-01-02
6.079766273498535,1991-01-03
6.067046165466309,1991-01-04
6.054324626922607,1991-01-07
6.079766273498535,1991-01-08
6.028888702392578,1991-01-09
5.901699542999268,1991-01-10
6.054324626922607,1991-01-11
5.952575206756592,1991-01-14
5.939853668212891,1991-01-15
5.901699542999268,1991-01-16
5.9907307624816895,1991-01-17
6.130640983581543,1991-01-18
6.194240570068359,1991-01-21
6.1052021980285645,1991-01-22
6.194240570068359,1991-01-23
6.321428298950195,1991-01-24
6.334150314331055,1991-01-25
6.2578349113464355,1991-01-28
6.2578349113464355,1991-01-29
6.308708190917969,1991-01-30
6.486778259277344,1991-01-31
6.461341857910156,1991-02-01
6.6139702796936035,1991-02-04
6.664846420288086,1991-02-05
6.817479610443115,1991-02-06
6.868354320526123,1991-02-07
6.893792152404785,1991-02-08
6.944674491882324,1991-02-11
6.944674491882324,1991-02-12
7.02098274230957,1991-02-13
6.91923189163208,1991-02-14
6.91923189163208,1991-02-15
6.970109462738037,1991-02-19
6.970109462738037,1991-02-20
6.995542049407959,1991-02-21
7.02098274230957,1991-02-22
6.970109462738037,1991-02-25
6.792041778564453,1991-02-26
6.715726852416992,1991-02-27
6.7411603927612305,1991-02-28
6.842913627624512,1991-03-01
6.792041778564453,1991-03-04
6.893792152404785,1991-03-05
6.817479610443115,1991-03-06
6.842913627624512,1991-03-07
6.792041778564453,1991-03-08
6.893792152404785,1991-03-11
6.906510829925537,1991-03-12
7.071859836578369,1991-03-13
6.995542049407959,1991-03-14
6.944674491882324,1991-03-15
6.91923189163208,1991-03-18
6.868354320526123,1991-03-19
6.944674491882324,1991-03-20
6.944674491882324,1991-03-21
6.960079193115234,1991-03-22
6.985763072967529,1991-03-25
7.1655402183532715,1991-03-26
7.139859676361084,1991-03-27
7.152699947357178,1991-03-28
7.1655402183532715,1991-04-01
7.448056221008301,1991-04-02
7.525101661682129,1991-04-03
7.627836227416992,1991-04-04
7.550786018371582,1991-04-05
7.422371864318848,1991-04-08
7.152699947357178,1991-04-09
7.088493824005127,1991-04-10
7.293956279754639,1991-04-11
7.319643974304199,1991-04-12
7.306799411773682,1991-04-15
7.396687030792236,1991-04-16
7.448056221008301,1991-04-17
7.358164310455322,1991-04-18
7.26827335357666,1991-04-19
7.216911315917969,1991-04-22
7.345322132110596,1991-04-23
7.383849620819092,1991-04-24
7.293956279754639,1991-04-25
7.371004581451416,1991-04-26
7.191224098205566,1991-04-29
