GRMN,Date
23.800399780273438,2008-05-08
23.66542625427246,2008-05-09
24.250314712524414,2008-05-12
24.576507568359375,2008-05-13
25.189498901367188,2008-05-14
26.544876098632812,2008-05-15
28.130815505981445,2008-05-16
26.62921714782715,2008-05-19
26.64047622680664,2008-05-20
25.813762664794922,2008-05-21
26.027469635009766,2008-05-22
26.84292984008789,2008-05-23
26.71358871459961,2008-05-27
25.993732452392578,2008-05-28
26.758577346801758,2008-05-29
27.36033821105957,2008-05-30
28.44013786315918,2008-06-02
29.73362922668457,2008-06-03
30.335386276245117,2008-06-04
29.626771926879883,2008-06-05
28.8731632232666,2008-06-06
27.88898468017578,2008-06-09
26.319915771484375,2008-06-10
25.386337280273438,2008-06-11
25.420082092285156,2008-06-12
25.256990432739258,2008-06-13
25.78564453125,2008-06-16
24.45276641845703,2008-06-17
24.233448028564453,2008-06-18
25.009538650512695,2008-06-19
24.458398818969727,2008-06-20
23.9691104888916,2008-06-23
24.289688110351562,2008-06-24
24.559627532958984,2008-06-25
24.008481979370117,2008-06-26
24.812711715698242,2008-06-27
24.092845916748047,2008-06-30
24.14908218383789,2008-07-01
23.997228622436523,2008-07-02
23.59231948852539,2008-07-03
23.95224380493164,2008-07-07
24.801456451416016,2008-07-08
23.997228622436523,2008-07-09
24.559627532958984,2008-07-10
23.99161720275879,2008-07-11
23.6485595703125,2008-07-14
24.278430938720703,2008-07-15
26.14557647705078,2008-07-16
26.22430419921875,2008-07-17
25.330108642578125,2008-07-18
26.201807022094727,2008-07-21
27.388460159301758,2008-07-22
27.06789207458496,2008-07-23
26.471755981445312,2008-07-24
26.3424129486084,2008-07-25
25.847505569458008,2008-07-28
25.341344833374023,2008-07-29
19.790550231933594,2008-07-30
20.060501098632812,2008-07-31
19.678071975708008,2008-08-01
18.935710906982422,2008-08-04
19.689319610595703,2008-08-05
21.275264739990234,2008-08-06
20.690380096435547,2008-08-07
20.859092712402344,2008-08-08
21.736421585083008,2008-08-11
21.331506729125977,2008-08-12
20.825349807739258,2008-08-13
21.06718635559082,2008-08-14
20.926586151123047,2008-08-15
20.830978393554688,2008-08-18
20.63413429260254,2008-08-19
20.493539810180664,2008-08-20
20.268577575683594,2008-08-21
20.369810104370117,2008-08-22
19.784929275512695,2008-08-25
19.3800048828125,2008-08-26
19.66683006286621,2008-08-27
19.99302101135254,2008-08-28
19.548717498779297,2008-08-29
19.346267700195312,2008-09-02
19.014453887939453,2008-09-03
18.44080924987793,2008-09-04
18.283340454101562,2008-09-05
18.097753524780273,2008-09-08
18.058385848999023,2008-09-09
18.468931198120117,2008-09-10
18.918838500976562,2008-09-11
19.3800048828125,2008-09-12
18.328332901000977,2008-09-15
19.228160858154297,2008-09-16
19.64995765686035,2008-09-17
20.645383834838867,2008-09-18
21.331506729125977,2008-09-19
19.61058235168457,2008-09-22
20.060501098632812,2008-09-23
20.898456573486328,2008-09-24
20.52728271484375,2008-09-25
20.454174041748047,2008-09-26
19.31251335144043,2008-09-29
19.087560653686523,2008-09-30
18.5926513671875,2008-10-01
17.524118423461914,2008-10-02
16.151878356933594,2008-10-03
16.084386825561523,2008-10-06
15.19018840789795,2008-10-07
13.727972030639648,2008-10-08
13.733595848083496,2008-10-09
14.352222442626953,2008-10-10
15.544492721557617,2008-10-13
14.77964973449707,2008-10-14
12.867514610290527,2008-10-15
13.789835929870605,2008-10-16
13.67735767364502,2008-10-17
14.346607208251953,2008-10-20
13.649237632751465,2008-10-21
12.614439964294434,2008-10-22
12.338860511779785,2008-10-23
11.956436157226562,2008-10-24
11.394050598144531,2008-10-27
12.052042961120605,2008-10-28
12.344490051269531,2008-10-29
13.098093032836914,2008-10-30
12.62568473815918,2008-10-31
12.400728225708008,2008-11-03
12.451345443725586,2008-11-04
11.9451904296875,2008-11-05
11.382798194885254,2008-11-06
11.686491966247559,2008-11-07
11.489654541015625,2008-11-10
11.045365333557129,2008-11-11
10.572957992553711,2008-11-12
11.49527645111084,2008-11-13
10.707932472229004,2008-11-14
10.297384262084961,2008-11-17
9.757489204406738,2008-11-18
8.98701286315918,2008-11-19
8.559596061706543,2008-11-20
8.868912696838379,2008-11-21
9.560650825500488,2008-11-24
9.521285057067871,2008-11-25
10.015591621398926,2008-11-26
10.021477699279785,2008-11-28
9.138785362243652,2008-12-01
9.697821617126465,2008-12-02
9.96851634979248,2008-12-03
9.88024616241455,2008-12-04
10.280402183532715,2008-12-05
10.868858337402344,2008-12-08
11.139548301696777,2008-12-09
11.786859512329102,2008-12-10
11.174857139587402,2008-12-11
11.527935981750488,2008-12-12
11.186624526977539,2008-12-15
12.104622840881348,2008-12-16
11.769201278686523,2008-12-17
11.063051223754883,2008-12-18
11.445549011230469,2008-12-19
11.622090339660645,2008-12-22
11.292551040649414,2008-12-23
11.433780670166016,2008-12-24
11.410246849060059,2008-12-26
10.963013648986816,2008-12-29
11.586779594421387,2008-12-30
11.280782699584961,2008-12-31
12.810778617858887,2009-01-02
12.946123123168945,2009-01-05
12.410621643066406,2009-01-06
12.37531852722168,2009-01-07
12.37531852722168,2009-01-08
11.986931800842285,2009-01-09
10.751168251037598,2009-01-12
11.104241371154785,2009-01-13
10.374551773071289,2009-01-14
10.468703269958496,2009-01-15
10.52166748046875,2009-01-16
9.768437385559082,2009-01-20
10.445169448852539,2009-01-21
10.16270637512207,2009-01-22
10.421628952026367,2009-01-23
10.533437728881836,2009-01-26
10.745281219482422,2009-01-27
11.398473739624023,2009-01-28
10.839436531066895,2009-01-29
10.315707206726074,2009-01-30
10.074440956115723,2009-02-02
10.115631103515625,2009-02-03
10.26274299621582,2009-02-04
10.26274299621582,2009-02-05
10.327472686767578,2009-02-06
10.462823867797852,2009-02-09
10.039128303527832,2009-02-10
9.974398612976074,2009-02-11
10.386322975158691,2009-02-12
10.121516227722168,2009-02-13
9.591899871826172,2009-02-17
9.586015701293945,2009-02-18
9.3682861328125,2009-02-19
8.926941871643066,2009-02-20
9.580129623413086,2009-02-23
10.045011520385742,2009-02-24
10.056784629821777,2009-02-25
10.062671661376953,2009-02-26
10.074440956115723,2009-02-27
9.527167320251465,2009-03-02
9.70370864868164,2009-03-03
10.015591621398926,2009-03-04
9.809629440307617,2009-03-05
9.933208465576172,2009-03-06
9.874361038208008,2009-03-09
10.62759017944336,2009-03-10
11.098359107971191,2009-03-11
11.85158920288086,2009-03-12
11.639741897583008,2009-03-13
11.604432106018066,2009-03-16
12.02812385559082,2009-03-17
12.222315788269043,2009-03-18
12.334125518798828,2009-03-19
11.798625946044922,2009-03-20
12.84019660949707,2009-03-23
12.663663864135742,2009-03-24
12.910811424255371,2009-03-25
13.81704044342041,2009-03-26
13.234468460083008,2009-03-27
12.369430541992188,2009-03-30
12.481241226196289,2009-03-31
12.987316131591797,2009-04-01
13.546355247497559,2009-04-02
13.593427658081055,2009-04-03
13.01673412322998,2009-04-06
12.516548156738281,2009-04-07
12.587159156799316,2009-04-08
13.069695472717285,2009-04-09
12.86962604522705,2009-04-13
12.952008247375488,2009-04-14
12.75192928314209,2009-04-15
13.01673412322998,2009-04-16
12.946123123168945,2009-04-17
12.587159156799316,2009-04-20
12.863739013671875,2009-04-21
13.00497055053711,2009-04-22
13.040275573730469,2009-04-23
13.922966003417969,2009-04-24
13.775851249694824,2009-04-27
13.416888236999512,2009-04-28
14.228964805603027,2009-04-29
14.823315620422363,2009-04-30
14.976313591003418,2009-05-01
15.294075965881348,2009-05-04
15.099889755249023,2009-05-05
12.846081733703613,2009-05-06
12.851968765258789,2009-05-07
13.228584289550781,2009-05-08
13.099124908447266,2009-05-11
12.516548156738281,2009-05-12
11.798625946044922,2009-05-13
12.204668045043945,2009-05-14
12.204668045043945,2009-05-15
11.939854621887207,2009-05-18
11.85158920288086,2009-05-19
11.881011962890625,2009-05-20
11.675048828125,2009-05-21
11.616203308105469,2009-05-22
12.275276184082031,2009-05-26
11.981048583984375,2009-05-27
12.110506057739258,2009-05-28
12.275276184082031,2009-05-29
12.769583702087402,2009-06-01
13.505160331726074,2009-06-02
13.046157836914062,2009-06-03
13.705235481262207,2009-06-04
13.587542533874512,2009-06-05
13.393350601196289,2009-06-08
13.964155197143555,2009-06-09
13.870002746582031,2009-06-10
13.681697845458984,2009-06-11
13.499272346496582,2009-06-12
12.957890510559082,2009-06-15
12.83431625366211,2009-06-16
13.028509140014648,2009-06-17
12.6283540725708,2009-06-18
13.105008125305176,2009-06-19
12.816662788391113,2009-06-22
12.88727855682373,2009-06-23
13.110891342163086,2009-06-24
13.34039306640625,2009-06-25
13.911199569702148,2009-06-26
14.21720027923584,2009-06-29
14.017122268676758,2009-06-30
14.152464866638184,2009-07-01
13.958272933959961,2009-07-02
13.722885131835938,2009-07-06
13.34039306640625,2009-07-07
13.469855308532715,2009-07-08
13.381584167480469,2009-07-09
13.587542533874512,2009-07-10
13.61696720123291,2009-07-13
13.505160331726074,2009-07-14
13.91707992553711,2009-07-15
14.576159477233887,2009-07-16
14.476117134094238,2009-07-17
14.534964561462402,2009-07-20
14.487890243530273,2009-07-21
15.529465675354004,2009-07-22
16.306236267089844,2009-07-23
16.27092742919922,2009-07-24
16.135578155517578,2009-07-27
16.01199722290039,2009-07-28
15.847235679626465,2009-07-29
16.017887115478516,2009-07-30
16.27680778503418,2009-07-31
16.46511459350586,2009-08-03
15.994345664978027,2009-08-04
19.80756950378418,2009-08-05
18.618885040283203,2009-08-06
19.013145446777344,2009-08-07
19.354454040527344,2009-08-10
19.09553337097168,2009-08-11
18.401155471801758,2009-08-12
18.101041793823242,2009-08-13
16.900577545166016,2009-08-14
16.447463989257812,2009-08-17
17.088886260986328,2009-08-18
17.21245765686035,2009-08-19
17.341920852661133,2009-08-20
17.524343490600586,2009-08-21
17.583189010620117,2009-08-24
17.91861343383789,2009-08-25
18.736572265625,2009-08-26
18.971956253051758,2009-08-27
19.019027709960938,2009-08-28
19.342687606811523,2009-08-31
18.689495086669922,2009-09-01
18.748342514038086,2009-09-02
18.565914154052734,2009-09-03
19.336793899536133,2009-09-04
19.95468521118164,2009-09-08
21.172792434692383,2009-09-09
21.219873428344727,2009-09-10
21.290481567382812,2009-09-11
21.661222457885742,2009-09-14
21.667104721069336,2009-09-15
21.908374786376953,2009-09-16
21.667104721069336,2009-09-17
21.572952270507812,2009-09-18
21.655338287353516,2009-09-21
21.908374786376953,2009-09-22
21.4140625,2009-09-23
20.696138381958008,2009-09-24
20.75499153137207,2009-09-25
21.68475341796875,2009-09-28
22.108444213867188,2009-09-29
22.20848274230957,2009-09-30
21.208097457885742,2009-10-01
20.590221405029297,2009-10-02
21.108062744140625,2009-10-05
21.661222457885742,2009-10-06
21.83775520324707,2009-10-07
21.99074935913086,2009-10-08
22.149642944335938,2009-10-09
22.614521026611328,2009-10-12
22.608638763427734,2009-10-13
23.2912540435791,2009-10-14
23.11471176147461,2009-10-15
22.09079933166504,2009-10-16
22.855796813964844,2009-10-19
22.461517333984375,2009-10-20
22.749860763549805,2009-10-21
22.93817710876465,2009-10-22
22.314409255981445,2009-10-23
22.561565399169922,2009-10-26
22.23202133178711,2009-10-27
18.58945655822754,2009-10-28
18.153993606567383,2009-10-29
17.806804656982422,2009-10-30
17.924497604370117,2009-11-02
18.48353385925293,2009-11-03
15.794272422790527,2009-11-04
16.559268951416016,2009-11-05
16.729923248291016,2009-11-06
16.547494888305664,2009-11-09
16.965303421020508,2009-11-10
17.365463256835938,2009-11-11
17.600845336914062,2009-11-12
17.87153434753418,2009-11-13
18.713029861450195,2009-11-16
19.024911880493164,2009-11-17
19.11318016052246,2009-11-18
18.5364933013916,2009-11-19
18.159879684448242,2009-11-20
18.67772102355957,2009-11-23
18.60711097717285,2009-11-24
18.73068618774414,2009-11-25
18.688499450683594,2009-11-27
18.007492065429688,2009-11-30
17.850807189941406,2009-12-01
18.067760467529297,2009-12-02
18.32087516784668,2009-12-03
18.519756317138672,2009-12-04
18.200345993041992,2009-12-07
18.097896575927734,2009-12-08
18.88134765625,2009-12-09
18.50770378112793,2009-12-10
18.351011276245117,2009-12-11
18.501670837402344,2009-12-14
18.405254364013672,2009-12-15
18.62221336364746,2009-12-16
18.899423599243164,2009-12-17
18.766847610473633,2009-12-18
18.501670837402344,2009-12-21
18.236507415771484,2009-12-22
18.32087516784668,2009-12-23
18.670425415039062,2009-12-24
18.62221336364746,2009-12-28
18.772872924804688,2009-12-29
18.995861053466797,2009-12-30
18.501670837402344,2009-12-31
19.393611907958984,2010-01-04
19.441823959350586,2010-01-05
19.297191619873047,2010-01-06
19.387577056884766,2010-01-07
20.3638973236084,2010-01-08
20.665224075317383,2010-01-11
20.375947952270508,2010-01-12
20.894241333007812,2010-01-13
21.207624435424805,2010-01-14
21.171463012695312,2010-01-15
22.358705520629883,2010-01-19
21.786174774169922,2010-01-20
20.58687973022461,2010-01-21
20.140905380249023,2010-01-22
20.177078247070312,2010-01-25
19.97819709777832,2010-01-26
20.225290298461914,2010-01-27
19.77329444885254,2010-01-28
19.47195816040039,2010-01-29
19.60454559326172,2010-02-01
20.05653953552246,2010-02-02
19.92998695373535,2010-02-03
19.417713165283203,2010-02-04
19.520174026489258,2010-02-05
19.224864959716797,2010-02-08
19.236919403076172,2010-02-09
19.224864959716797,2010-02-10
19.538249969482422,2010-02-11
19.255001068115234,2010-02-12
19.761234283447266,2010-02-16
19.887786865234375,2010-02-17
20.3638973236084,2010-02-18
20.321714401245117,2010-02-19
21.044906616210938,2010-02-22
20.76165008544922,2010-02-23
19.55633544921875,2010-02-24
19.236919403076172,2010-02-25
19.255001068115234,2010-02-26
19.568384170532227,2010-03-01
19.881771087646484,2010-03-02
20.38197898864746,2010-03-03
20.406084060668945,2010-03-04
20.900259017944336,2010-03-05
21.159406661987305,2010-03-08
21.322128295898438,2010-03-09
21.514978408813477,2010-03-10
21.64153289794922,2010-03-11
21.64153289794922,2010-03-12
21.44869041442871,2010-03-15
21.273914337158203,2010-03-16
22.461151123046875,2010-03-17
22.141756057739258,2010-03-18
21.774124145507812,2010-03-19
21.834388732910156,2010-03-22
22.443071365356445,2010-03-23
22.931228637695312,2010-03-24
23.515806198120117,2010-03-25
24.070255279541016,2010-03-26
23.588125228881836,2010-03-29
22.96135902404785,2010-03-30
23.280773162841797,2010-03-31
22.89507484436035,2010-04-01
22.83480453491211,2010-04-05
23.250642776489258,2010-04-06
23.28679656982422,2010-04-07
22.9854736328125,2010-04-08
22.973413467407227,2010-04-09
22.666065216064453,2010-04-12
22.842437744140625,2010-04-13
23.300668716430664,2010-04-14
23.3446102142334,2010-04-15
22.67296028137207,2010-04-16
23.005647659301758,2010-04-19
23.04332160949707,2010-04-20
23.15630340576172,2010-04-21
23.55803871154785,2010-04-22
23.551759719848633,2010-04-23
23.664745330810547,2010-04-26
23.947223663330078,2010-04-27
24.009994506835938,2010-04-28
24.317577362060547,2010-04-29
23.463886260986328,2010-04-30
24.468215942382812,2010-05-03
23.526649475097656,2010-05-04
21.461483001708984,2010-05-05
21.022090911865234,2010-05-06
21.50542449951172,2010-05-07
22.3465518951416,2010-05-10
21.448923110961914,2010-05-11
21.304548263549805,2010-05-12
20.658004760742188,2010-05-13
21.04718017578125,2010-05-14
21.34848976135254,2010-05-17
20.927927017211914,2010-05-18
21.50542449951172,2010-05-19
20.99068832397461,2010-05-20
21.04718017578125,2010-05-21
20.77727508544922,2010-05-24
20.714500427246094,2010-05-25
19.973798751831055,2010-05-26
20.77727508544922,2010-05-27
21.078577041625977,2010-05-28
20.130727767944336,2010-06-01
20.77727508544922,2010-06-02
20.576406478881836,2010-06-03
20.0867919921875,2010-06-04
19.597171783447266,2010-06-07
20.29393768310547,2010-06-08
20.17466926574707,2010-06-09
20.81493377685547,2010-06-10
21.530529022216797,2010-06-11
20.438310623168945,2010-06-14
20.827486038208008,2010-06-15
20.507356643676758,2010-06-16
20.243717193603516,2010-06-17
20.06795883178711,2010-06-18
20.105619430541992,2010-06-21
20.055404663085938,2010-06-22
20.149564743041992,2010-06-23
19.9989070892334,2010-06-24
20.099348068237305,2010-06-25
19.207996368408203,2010-06-28
18.366857528686523,2010-06-29
18.3166446685791,2010-06-30
18.705827713012695,2010-07-01
18.37313461303711,2010-07-02
18.16598892211914,2010-07-06
18.787416458129883,2010-07-07
19.01968002319336,2010-07-08
19.044788360595703,2010-07-09
18.410797119140625,2010-07-12
19.01968002319336,2010-07-13
18.98201560974121,2010-07-14
19.01340103149414,2010-07-15
18.617944717407227,2010-07-16
18.77487564086914,2010-07-19
18.900415420532227,2010-07-20
18.3919620513916,2010-07-21
18.831363677978516,2010-07-22
19.277042388916016,2010-07-23
19.28959846496582,2010-07-26
19.107559204101562,2010-07-27
18.6744384765625,2010-07-28
17.921178817749023,2010-07-29
17.896076202392578,2010-07-30
18.341751098632812,2010-08-02
18.42335319519043,2010-08-03
18.216205596923828,2010-08-04
18.825090408325195,2010-08-05
18.98201560974121,2010-08-06
19.33980941772461,2010-08-09
18.57400131225586,2010-08-10
17.55082893371582,2010-08-11
17.575939178466797,2010-08-12
16.9796142578125,2010-08-13
16.84779167175293,2010-08-16
17.375072479248047,2010-08-17
17.51944923400879,2010-08-18
17.205585479736328,2010-08-19
17.224424362182617,2010-08-20
17.01727294921875,2010-08-23
16.665760040283203,2010-08-24
17.15537452697754,2010-08-25
16.797574996948242,2010-08-26
17.023550033569336,2010-08-27
16.728527069091797,2010-08-30
16.703420639038086,2010-08-31
17.368803024291992,2010-09-01
17.343687057495117,2010-09-02
17.827024459838867,2010-09-03
17.431560516357422,2010-09-07
17.500614166259766,2010-09-08
17.56966209411621,2010-09-09
17.462955474853516,2010-09-10
18.680721282958984,2010-09-13
18.724647521972656,2010-09-14
18.6304931640625,2010-09-15
18.6304931640625,2010-09-16
18.605396270751953,2010-09-17
19.383752822875977,2010-09-20
18.91924285888672,2010-09-21
18.724647521972656,2010-09-22
19.01968002319336,2010-09-23
19.83570098876953,2010-09-24
19.258203506469727,2010-09-27
19.258203506469727,2010-09-28
19.23309898376465,2010-09-29
19.05106544494629,2010-09-30
18.818811416625977,2010-10-01
18.66187858581543,2010-10-04
18.950632095336914,2010-10-05
18.894136428833008,2010-10-06
19.0322265625,2010-10-07
19.15150260925293,2010-10-08
19.01340103149414,2010-10-11
19.327259063720703,2010-10-12
19.71016502380371,2010-10-13
19.76665496826172,2010-10-14
19.71016502380371,2010-10-15
19.50301742553711,2010-10-18
19.383752822875977,2010-10-19
19.77920913696289,2010-10-20
19.49045753479004,2010-10-21
20.03657341003418,2010-10-22
20.1181697845459,2010-10-25
21.34220314025879,2010-10-26
21.103679656982422,2010-10-27
20.607791900634766,2010-10-28
20.61406707763672,2010-10-29
20.934194564819336,2010-11-01
20.720783233642578,2010-11-02
19.62228012084961,2010-11-03
19.9989070892334,2010-11-04
19.56578826904297,2010-11-05
19.138948440551758,2010-11-08
18.837642669677734,2010-11-09
18.825090408325195,2010-11-10
18.42335319519043,2010-11-11
18.617944717407227,2010-11-12
18.55516242980957,2010-11-15
18.291526794433594,2010-11-16
18.429622650146484,2010-11-17
18.1094970703125,2010-11-18
18.103221893310547,2010-11-19
18.103221893310547,2010-11-22
17.9023494720459,2010-11-23
18.454744338989258,2010-11-24
18.304086685180664,2010-11-26
18.3166446685791,2010-11-29
18.178546905517578,2010-11-30
18.768592834472656,2010-12-01
19.195436477661133,2010-12-02
19.986356735229492,2010-12-03
19.885927200317383,2010-12-06
19.28959846496582,2010-12-07
19.05106544494629,2010-12-08
18.831363677978516,2010-12-09
18.975744247436523,2010-12-10
19.15150260925293,2010-12-13
19.659940719604492,2010-12-14
19.60344886779785,2010-12-15
19.760379791259766,2010-12-16
19.936138153076172,2010-12-17
19.703882217407227,2010-12-20
19.61600685119629,2010-12-21
19.18915557861328,2010-12-22
19.05733871459961,2010-12-23
19.101280212402344,2010-12-27
18.963186264038086,2010-12-28
19.038511276245117,2010-12-29
19.446523666381836,2010-12-30
19.452802658081055,2010-12-31
19.590900421142578,2011-01-03
19.50301742553711,2011-01-04
19.74782371520996,2011-01-05
19.396303176879883,2011-01-06
19.164052963256836,2011-01-07
19.126386642456055,2011-01-10
19.314708709716797,2011-01-11
19.396303176879883,2011-01-12
19.308427810668945,2011-01-13
19.36492156982422,2011-01-14
20.03657341003418,2011-01-18
19.823148727416992,2011-01-19
19.48418426513672,2011-01-20
19.327259063720703,2011-01-21
19.785490036010742,2011-01-24
19.91102409362793,2011-01-25
19.79804801940918,2011-01-26
19.79176139831543,2011-01-27
19.33980941772461,2011-01-28
19.352365493774414,2011-01-31
19.327259063720703,2011-02-01
19.195436477661133,2011-02-02
19.258203506469727,2011-02-03
20.049123764038086,2011-02-04
20.080516815185547,2011-02-07
20.3692626953125,2011-02-08
20.218608856201172,2011-02-09
20.450868606567383,2011-02-10
20.76471519470215,2011-02-11
20.40064239501953,2011-02-14
20.413198471069336,2011-02-15
20.268829345703125,2011-02-16
20.984420776367188,2011-02-17
20.727054595947266,2011-02-18
20.17466926574707,2011-02-22
20.312763214111328,2011-02-23
20.37553596496582,2011-02-24
20.821216583251953,2011-02-25
21.310829162597656,2011-02-28
20.840044021606445,2011-03-01
20.94675636291504,2011-03-02
21.467758178710938,2011-03-03
21.82555389404297,2011-03-04
21.61212921142578,2011-03-07
21.392436981201172,2011-03-08
21.41753578186035,2011-03-09
21.310829162597656,2011-03-10
21.43009376525879,2011-03-11
21.260608673095703,2011-03-14
21.561914443969727,2011-03-15
21.21666717529297,2011-03-16
21.022090911865234,2011-03-17
21.229228973388672,2011-03-18
21.229228973388672,2011-03-21
21.191572189331055,2011-03-22
21.19783592224121,2011-03-23
21.279443740844727,2011-03-24
21.41753578186035,2011-03-25
21.26688575744629,2011-03-28
21.436376571655273,2011-03-29
21.32965660095215,2011-03-30
21.25433349609375,2011-03-31
21.18528175354004,2011-04-01
21.204116821289062,2011-04-04
21.204116821289062,2011-04-05
21.29827308654785,2011-04-06
21.18528175354004,2011-04-07
21.18528175354004,2011-04-08
21.34848976135254,2011-04-11
21.191572189331055,2011-04-12
21.066017150878906,2011-04-13
21.191572189331055,2011-04-14
21.279443740844727,2011-04-15
21.17901039123535,2011-04-18
21.084854125976562,2011-04-19
21.317102432250977,2011-04-20
21.436376571655273,2011-04-21
21.624683380126953,2011-04-25
21.762781143188477,2011-04-26
21.77533531188965,2011-04-27
21.50542449951172,2011-04-28
21.486583709716797,2011-04-29
21.34848976135254,2011-05-02
21.022090911865234,2011-05-03
22.145689010620117,2011-05-04
21.96364974975586,2011-05-05
22.057809829711914,2011-05-06
21.957372665405273,2011-05-09
22.164518356323242,2011-05-10
22.013856887817383,2011-05-11
22.120574951171875,2011-05-12
22.04525375366211,2011-05-13
21.750226974487305,2011-05-16
21.86948585510254,2011-05-17
21.957372665405273,2011-05-18
22.10802459716797,2011-05-19
21.957372665405273,2011-05-20
21.448923110961914,2011-05-23
20.971866607666016,2011-05-24
20.858871459960938,2011-05-25
20.915367126464844,2011-05-26
20.97814178466797,2011-05-27
21.392436981201172,2011-05-31
21.379880905151367,2011-06-01
21.122520446777344,2011-06-02
20.934194564819336,2011-06-03
20.896535873413086,2011-06-06
20.80866241455078,2011-06-07
20.915367126464844,2011-06-08
21.160175323486328,2011-06-09
21.053464889526367,2011-06-10
20.9312801361084,2011-06-13
21.117769241333008,2011-06-14
21.021316528320312,2011-06-15
21.2142276763916,2011-06-16
21.645071029663086,2011-06-17
21.651498794555664,2011-06-20
21.850845336914062,2011-06-21
21.844417572021484,2011-06-22
21.870149612426758,2011-06-23
21.510026931762695,2011-06-24
20.71908187866211,2011-06-27
20.52616310119629,2011-06-28
20.609756469726562,2011-06-29
21.239948272705078,2011-06-30
21.593629837036133,2011-07-01
21.38142204284668,2011-07-05
21.362133026123047,2011-07-06
21.696514129638672,2011-07-07
21.606487274169922,2011-07-08
21.49717140197754,2011-07-11
21.24637794494629,2011-07-12
21.194934844970703,2011-07-13
20.866975784301758,2011-07-14
20.72551155090332,2011-07-15
20.629060745239258,2011-07-18
20.72551155090332,2011-07-19
20.577613830566406,2011-07-20
21.034175872802734,2011-07-21
21.040607452392578,2011-07-22
20.937721252441406,2011-07-25
21.13062858581543,2011-07-26
20.6740665435791,2011-07-27
20.64191246032715,2011-07-28
20.98272705078125,2011-07-29
20.699790954589844,2011-08-01
20.27537727355957,2011-08-02
19.844532012939453,2011-08-03
19.381534576416016,2011-08-04
20.545455932617188,2011-08-05
19.934560775756836,2011-08-08
20.571182250976562,2011-08-09
19.62589454650879,2011-08-10
19.870254516601562,2011-08-11
20.140331268310547,2011-08-12
20.378265380859375,2011-08-15
20.72551155090332,2011-08-16
20.571182250976562,2011-08-17
19.857389450073242,2011-08-18
19.934560775756836,2011-08-19
20.333255767822266,2011-08-22
20.64191246032715,2011-08-23
20.680500030517578,2011-08-24
20.346111297607422,2011-08-25
21.053462982177734,2011-08-26
21.44572639465332,2011-08-29
21.542184829711914,2011-08-30
21.56146812438965,2011-08-31
20.860551834106445,2011-09-01
20.577613830566406,2011-09-02
20.629060745239258,2011-09-06
21.194934844970703,2011-09-07
21.40071678161621,2011-09-08
21.092052459716797,2011-09-09
21.45859146118164,2011-09-12
21.36746597290039,2011-09-13
21.614791870117188,2011-09-14
21.894655227661133,2011-09-15
21.953229904174805,2011-09-16
21.764484405517578,2011-09-19
21.614791870117188,2011-09-20
21.198244094848633,2011-09-21
20.358646392822266,2011-09-22
20.00718879699707,2011-09-23
20.7686824798584,2011-09-26
20.84028434753418,2011-09-27
20.475797653198242,2011-09-28
20.716617584228516,2011-09-29
20.677566528320312,2011-09-30
19.916067123413086,2011-10-03
20.950923919677734,2011-10-04
21.250314712524414,2011-10-05
21.126657485961914,2011-10-06
21.133163452148438,2011-10-07
21.73194694519043,2011-10-10
21.907676696777344,2011-10-11
21.784011840820312,2011-10-12
21.92069435119629,2011-10-13
22.259136199951172,2011-10-14
22.28516960144043,2011-10-17
22.54550552368164,2011-10-18
22.45438575744629,2011-10-19
22.402326583862305,2011-10-20
22.525981903076172,2011-10-21
23.001100540161133,2011-10-24
22.532493591308594,2011-10-25
22.584562301635742,2011-10-26
22.649648666381836,2011-10-27
22.838394165039062,2011-10-28
22.382793426513672,2011-10-31
22.252628326416016,2011-11-01
23.241920471191406,2011-11-02
23.35257339477539,2011-11-03
23.235416412353516,2011-11-04
23.651968002319336,2011-11-07
23.756088256835938,2011-11-08
22.87744140625,2011-11-09
22.760292053222656,2011-11-10
22.69520378112793,2011-11-11
22.747276306152344,2011-11-14
23.202877044677734,2011-11-15
23.033645629882812,2011-11-16
22.90998077392578,2011-11-17
22.864431381225586,2011-11-18
22.760292053222656,2011-11-21
22.604089736938477,2011-11-22
22.506454467773438,2011-11-23
22.473918914794922,2011-11-25
22.883955001831055,2011-11-28
23.170324325561523,2011-11-29
23.81467056274414,2011-11-30
23.79515266418457,2011-12-01
24.159618377685547,2011-12-02
24.244239807128906,2011-12-05
24.10755729675293,2011-12-06
24.120576858520508,2011-12-07
24.244239807128906,2011-12-08
24.667285919189453,2011-12-09
24.70633888244629,2011-12-12
25.24571990966797,2011-12-13
24.64713478088379,2011-12-14
24.56162452697754,2011-12-15
24.995765686035156,2011-12-16
25.00891876220703,2011-12-19
25.646968841552734,2011-12-20
26.02191162109375,2011-12-21
25.94955062866211,2011-12-22
26.304744720458984,2011-12-23
26.42973518371582,2011-12-27
26.120576858520508,2011-12-28
26.5678653717041,2011-12-29
26.18634796142578,2011-12-30
26.0482177734375,2012-01-03
25.890348434448242,2012-01-04
26.074520111083984,2012-01-05
25.923234939575195,2012-01-06
26.16004180908203,2012-01-09
26.811243057250977,2012-01-10
27.015151977539062,2012-01-11
26.837553024291992,2012-01-12
26.752038955688477,2012-01-13
26.837553024291992,2012-01-17
27.034887313842773,2012-01-18
27.771610260009766,2012-01-19
