ULTA,Date
67.93978881835938,2011-07-08
64.24118041992188,2011-07-11
63.57859420776367,2011-07-12
64.15217590332031,2011-07-13
62.62921905517578,2011-07-14
63.59836959838867,2011-07-15
63.02478790283203,2011-07-18
65.0224380493164,2011-07-19
64.5873031616211,2011-07-20
64.99276733398438,2011-07-21
65.28944396972656,2011-07-22
64.36973571777344,2011-07-25
64.22140502929688,2011-07-26
61.39304733276367,2011-07-27
62.08530044555664,2011-07-28
62.33253479003906,2011-07-29
62.53032302856445,2011-08-01
60.750240325927734,2011-08-02
61.39304733276367,2011-08-03
56.48793029785156,2011-08-04
55.76601028442383,2011-08-05
49.93130111694336,2011-08-08
54.86608123779297,2011-08-09
52.49264144897461,2011-08-10
56.527488708496094,2011-08-11
58.73281478881836,2011-08-12
57.07140350341797,2011-08-15
54.94519805908203,2011-08-16
52.7200927734375,2011-08-17
49.52583694458008,2011-08-18
49.051143646240234,2011-08-19
48.349002838134766,2011-08-22
52.10695266723633,2011-08-23
53.65958023071289,2011-08-24
52.88821029663086,2011-08-25
55.85501480102539,2011-08-26
58.31746292114258,2011-08-29
56.95273208618164,2011-08-30
58.426246643066406,2011-08-31
56.96261978149414,2011-09-01
54.717742919921875,2011-09-02
54.75729751586914,2011-09-06
56.17147445678711,2011-09-07
59.098716735839844,2011-09-08
67.69255828857422,2011-09-09
70.1451187133789,2011-09-12
69.18585205078125,2011-09-13
69.17595672607422,2011-09-14
69.4231948852539,2011-09-15
69.68031311035156,2011-09-16
72.05376434326172,2011-09-19
69.4034194946289,2011-09-20
67.30686950683594,2011-09-21
66.13993072509766,2011-09-22
66.21904754638672,2011-09-23
68.35514831542969,2011-09-26
69.24518585205078,2011-09-27
66.59484100341797,2011-09-28
65.38834381103516,2011-09-29
61.541385650634766,2011-09-30
60.641456604003906,2011-10-03
62.233642578125,2011-10-04
65.94214630126953,2011-10-05
65.87291717529297,2011-10-06
64.85431671142578,2011-10-07
68.47381591796875,2011-10-10
67.59366607666016,2011-10-11
67.02008056640625,2011-10-12
67.20797729492188,2011-10-13
68.13758087158203,2011-10-14
66.7332992553711,2011-10-17
67.98924255371094,2011-10-18
67.93978881835938,2011-10-19
67.12886047363281,2011-10-20
67.2475357055664,2011-10-21
70.1451187133789,2011-10-24
67.84089660644531,2011-10-25
66.85196685791016,2011-10-26
67.66288757324219,2011-10-27
66.7827377319336,2011-10-28
66.54539489746094,2011-10-31
69.5517578125,2011-11-01
70.24401092529297,2011-11-02
70.47146606445312,2011-11-03
73.41848754882812,2011-11-04
73.18114471435547,2011-11-07
72.58778381347656,2011-11-08
70.34290313720703,2011-11-09
71.35161590576172,2011-11-10
71.54940032958984,2011-11-11
70.98571014404297,2011-11-14
71.70763397216797,2011-11-15
70.75826263427734,2011-11-16
68.2562484741211,2011-11-17
66.79263305664062,2011-11-18
65.52679443359375,2011-11-21
65.7542495727539,2011-11-22
65.24000549316406,2011-11-23
63.885162353515625,2011-11-25
67.69255828857422,2011-11-28
67.61344909667969,2011-11-29
68.8594970703125,2011-11-30
67.73211669921875,2011-12-01
73.36904907226562,2011-12-02
73.0822525024414,2011-12-05
72.12298583984375,2011-12-06
72.32077026367188,2011-12-07
71.33183288574219,2011-12-08
73.240478515625,2011-12-09
71.95487213134766,2011-12-12
69.83854675292969,2011-12-13
66.46627807617188,2011-12-14
65.98170471191406,2011-12-15
66.26849365234375,2011-12-16
64.19173431396484,2011-12-19
66.22893524169922,2011-12-20
65.14111328125,2011-12-21
63.450035095214844,2011-12-22
65.52679443359375,2011-12-23
64.78509521484375,2011-12-27
63.380802154541016,2011-12-28
63.954383850097656,2011-12-29
64.20162200927734,2011-12-30
63.39069366455078,2012-01-03
65.63558197021484,2012-01-04
68.79027557373047,2012-01-05
68.75071716308594,2012-01-06
69.15618133544922,2012-01-09
69.68031311035156,2012-01-10
70.98571014404297,2012-01-11
71.13404846191406,2012-01-12
72.32077026367188,2012-01-13
73.30970764160156,2012-01-17
74.91178131103516,2012-01-18
76.53363037109375,2012-01-19
75.4161376953125,2012-01-20
76.04905700683594,2012-01-23
76.52374267578125,2012-01-24
77.92803192138672,2012-01-25
75.84138488769531,2012-01-26
76.45451354980469,2012-01-27
76.41495513916016,2012-01-30
75.30735778808594,2012-01-31
75.96994018554688,2012-02-01
75.76226806640625,2012-02-02
77.24566650390625,2012-02-03
77.80935668945312,2012-02-06
78.76862335205078,2012-02-07
79.71800231933594,2012-02-08
80.51903533935547,2012-02-09
79.94544982910156,2012-02-10
81.1420669555664,2012-02-13
81.88377380371094,2012-02-14
82.6056900024414,2012-02-15
83.23860931396484,2012-02-16
81.64642333984375,2012-02-17
81.1519546508789,2012-02-21
81.65631103515625,2012-02-22
82.47712707519531,2012-02-23
81.03328704833984,2012-02-24
82.8825912475586,2012-02-27
82.95181274414062,2012-02-28
82.31889343261719,2012-02-29
84.3659896850586,2012-03-01
84.207763671875,2012-03-02
86.17574310302734,2012-03-05
84.90001678466797,2012-03-06
86.94711303710938,2012-03-07
88.28217315673828,2012-03-08
88.29206085205078,2012-03-09
87.48113250732422,2012-03-12
89.00409698486328,2012-03-13
88.4700698852539,2012-03-14
89.37000274658203,2012-03-15
88.58000183105469,2012-03-16
89.5999984741211,2012-03-19
90.61000061035156,2012-03-20
92.06999969482422,2012-03-21
93.58999633789062,2012-03-22
93.55000305175781,2012-03-23
94.51000213623047,2012-03-26
93.97000122070312,2012-03-27
93.58999633789062,2012-03-28
92.83000183105469,2012-03-29
92.88999938964844,2012-03-30
93.91999816894531,2012-04-02
95.01000213623047,2012-04-03
94.93000030517578,2012-04-04
95.04000091552734,2012-04-05
94.37000274658203,2012-04-09
91.86000061035156,2012-04-10
93.69999694824219,2012-04-11
94.7300033569336,2012-04-12
94.93000030517578,2012-04-13
93.1500015258789,2012-04-16
94.45999908447266,2012-04-17
95.55999755859375,2012-04-18
94.48999786376953,2012-04-19
95.3499984741211,2012-04-20
93.52999877929688,2012-04-23
87.1500015258789,2012-04-24
89.12999725341797,2012-04-25
89.52999877929688,2012-04-26
89.62000274658203,2012-04-27
88.18000030517578,2012-04-30
89.08000183105469,2012-05-01
91.33000183105469,2012-05-02
90.8499984741211,2012-05-03
87.48999786376953,2012-05-04
86.05999755859375,2012-05-07
85.0,2012-05-08
84.2699966430664,2012-05-09
86.05999755859375,2012-05-10
87.95999908447266,2012-05-11
87.33999633789062,2012-05-14
87.51000213623047,2012-05-15
90.30999755859375,2012-05-16
85.87000274658203,2012-05-17
85.31999969482422,2012-05-18
87.83999633789062,2012-05-21
90.5,2012-05-22
91.19999694824219,2012-05-23
90.93000030517578,2012-05-24
90.94999694824219,2012-05-25
91.23999786376953,2012-05-29
89.5999984741211,2012-05-30
89.37000274658203,2012-05-31
86.55000305175781,2012-06-01
86.29000091552734,2012-06-04
87.37999725341797,2012-06-05
94.73999786376953,2012-06-06
93.33000183105469,2012-06-07
94.0,2012-06-08
92.25,2012-06-11
94.26000213623047,2012-06-12
91.6500015258789,2012-06-13
92.9800033569336,2012-06-14
95.83999633789062,2012-06-15
97.01000213623047,2012-06-18
96.76000213623047,2012-06-19
97.69999694824219,2012-06-20
95.05000305175781,2012-06-21
95.61000061035156,2012-06-22
94.37000274658203,2012-06-25
94.16999816894531,2012-06-26
93.26000213623047,2012-06-27
90.29000091552734,2012-06-28
93.37999725341797,2012-06-29
92.06999969482422,2012-07-02
93.58999633789062,2012-07-03
94.41000366210938,2012-07-05
93.66000366210938,2012-07-06
93.36000061035156,2012-07-09
93.19000244140625,2012-07-10
91.05000305175781,2012-07-11
91.44999694824219,2012-07-12
92.69000244140625,2012-07-13
91.0,2012-07-16
91.3499984741211,2012-07-17
91.95999908447266,2012-07-18
92.51000213623047,2012-07-19
87.52999877929688,2012-07-20
86.47000122070312,2012-07-23
85.13999938964844,2012-07-24
83.77999877929688,2012-07-25
86.37000274658203,2012-07-26
87.37999725341797,2012-07-27
87.51000213623047,2012-07-30
84.87999725341797,2012-07-31
83.73999786376953,2012-08-01
85.25,2012-08-02
87.77999877929688,2012-08-03
87.88999938964844,2012-08-06
88.26000213623047,2012-08-07
86.52999877929688,2012-08-08
87.08999633789062,2012-08-09
85.3499984741211,2012-08-10
84.11000061035156,2012-08-13
86.13999938964844,2012-08-14
85.9000015258789,2012-08-15
90.2699966430664,2012-08-16
91.8499984741211,2012-08-17
90.9000015258789,2012-08-20
91.98999786376953,2012-08-21
91.9000015258789,2012-08-22
92.20999908447266,2012-08-23
92.95999908447266,2012-08-24
93.69000244140625,2012-08-27
94.8499984741211,2012-08-28
94.33000183105469,2012-08-29
93.62999725341797,2012-08-30
94.0,2012-08-31
94.18000030517578,2012-09-04
92.91999816894531,2012-09-05
95.26000213623047,2012-09-06
101.54000091552734,2012-09-07
100.19000244140625,2012-09-10
99.33999633789062,2012-09-11
98.9000015258789,2012-09-12
100.16000366210938,2012-09-13
100.87000274658203,2012-09-14
99.66000366210938,2012-09-17
97.7699966430664,2012-09-18
98.55000305175781,2012-09-19
98.5,2012-09-20
97.91999816894531,2012-09-21
98.44000244140625,2012-09-24
97.08999633789062,2012-09-25
96.4800033569336,2012-09-26
96.66000366210938,2012-09-27
96.30999755859375,2012-09-28
96.80999755859375,2012-10-01
96.30000305175781,2012-10-02
97.54000091552734,2012-10-03
98.95999908447266,2012-10-04
99.7699966430664,2012-10-05
98.16999816894531,2012-10-08
95.75,2012-10-09
96.33999633789062,2012-10-10
95.6500015258789,2012-10-11
95.22000122070312,2012-10-12
95.30000305175781,2012-10-15
98.0,2012-10-16
96.33999633789062,2012-10-17
95.55000305175781,2012-10-18
94.77999877929688,2012-10-19
95.01000213623047,2012-10-22
94.04000091552734,2012-10-23
93.13999938964844,2012-10-24
92.2699966430664,2012-10-25
92.41000366210938,2012-10-26
92.19000244140625,2012-10-31
93.70999908447266,2012-11-01
92.44999694824219,2012-11-02
92.68000030517578,2012-11-05
94.05999755859375,2012-11-06
93.05000305175781,2012-11-07
90.98999786376953,2012-11-08
88.33999633789062,2012-11-09
87.22000122070312,2012-11-12
89.45999908447266,2012-11-13
87.30999755859375,2012-11-14
86.93000030517578,2012-11-15
87.5999984741211,2012-11-16
89.0199966430664,2012-11-19
88.94000244140625,2012-11-20
90.5199966430664,2012-11-21
92.19999694824219,2012-11-23
92.93000030517578,2012-11-26
93.23999786376953,2012-11-27
94.19000244140625,2012-11-28
93.1500015258789,2012-11-29
100.27999877929688,2012-11-30
100.9000015258789,2012-12-03
100.37999725341797,2012-12-04
100.19000244140625,2012-12-05
101.52999877929688,2012-12-06
100.44000244140625,2012-12-07
99.52999877929688,2012-12-10
97.02999877929688,2012-12-11
95.4000015258789,2012-12-12
94.25,2012-12-13
95.0,2012-12-14
97.23999786376953,2012-12-17
97.91999816894531,2012-12-18
96.33999633789062,2012-12-19
96.41000366210938,2012-12-20
97.2300033569336,2012-12-21
97.0999984741211,2012-12-24
95.72000122070312,2012-12-26
96.44000244140625,2012-12-27
96.55000305175781,2012-12-28
98.26000213623047,2012-12-31
101.52999877929688,2013-01-02
101.98999786376953,2013-01-03
97.8499984741211,2013-01-04
96.31999969482422,2013-01-07
95.08999633789062,2013-01-08
94.22000122070312,2013-01-09
94.31999969482422,2013-01-10
93.38999938964844,2013-01-11
94.98999786376953,2013-01-14
94.5999984741211,2013-01-15
94.98999786376953,2013-01-16
95.66000366210938,2013-01-17
94.29000091552734,2013-01-18
96.16999816894531,2013-01-22
97.13999938964844,2013-01-23
98.01000213623047,2013-01-24
100.4000015258789,2013-01-25
98.54000091552734,2013-01-28
98.20999908447266,2013-01-29
97.83999633789062,2013-01-30
97.81999969482422,2013-01-31
97.54000091552734,2013-02-01
97.37000274658203,2013-02-04
99.5199966430664,2013-02-05
99.66000366210938,2013-02-06
98.95999908447266,2013-02-07
99.31999969482422,2013-02-08
99.19000244140625,2013-02-11
98.70999908447266,2013-02-12
99.48999786376953,2013-02-13
87.80000305175781,2013-02-14
87.95999908447266,2013-02-15
85.68000030517578,2013-02-19
87.16999816894531,2013-02-20
87.66999816894531,2013-02-21
88.05000305175781,2013-02-22
88.06999969482422,2013-02-25
86.19999694824219,2013-02-26
88.02999877929688,2013-02-27
88.55999755859375,2013-02-28
88.77999877929688,2013-03-01
89.79000091552734,2013-03-04
91.68000030517578,2013-03-05
91.11000061035156,2013-03-06
89.91000366210938,2013-03-07
89.79000091552734,2013-03-08
89.81999969482422,2013-03-11
87.19000244140625,2013-03-12
87.48999786376953,2013-03-13
88.37000274658203,2013-03-14
74.13999938964844,2013-03-15
73.95999908447266,2013-03-18
74.91000366210938,2013-03-19
77.37999725341797,2013-03-20
76.38999938964844,2013-03-21
77.5199966430664,2013-03-22
77.22000122070312,2013-03-25
79.30000305175781,2013-03-26
80.4800033569336,2013-03-27
81.16999816894531,2013-03-28
81.69000244140625,2013-04-01
82.4800033569336,2013-04-02
82.0,2013-04-03
84.73999786376953,2013-04-04
84.05000305175781,2013-04-05
84.04000091552734,2013-04-08
84.52999877929688,2013-04-09
85.6500015258789,2013-04-10
88.13999938964844,2013-04-11
87.69000244140625,2013-04-12
85.76000213623047,2013-04-15
86.63999938964844,2013-04-16
84.47000122070312,2013-04-17
82.97000122070312,2013-04-18
83.69999694824219,2013-04-19
84.83999633789062,2013-04-22
86.45999908447266,2013-04-23
86.22000122070312,2013-04-24
85.63999938964844,2013-04-25
85.98999786376953,2013-04-26
86.72000122070312,2013-04-29
87.6500015258789,2013-04-30
86.55999755859375,2013-05-01
89.36000061035156,2013-05-02
90.18000030517578,2013-05-03
91.12000274658203,2013-05-06
90.41000366210938,2013-05-07
91.4800033569336,2013-05-08
89.38999938964844,2013-05-09
92.18000030517578,2013-05-10
92.98999786376953,2013-05-13
93.51000213623047,2013-05-14
93.61000061035156,2013-05-15
93.08999633789062,2013-05-16
93.97000122070312,2013-05-17
94.87000274658203,2013-05-20
94.87999725341797,2013-05-21
94.05999755859375,2013-05-22
93.22000122070312,2013-05-23
92.12000274658203,2013-05-24
92.08999633789062,2013-05-28
91.66999816894531,2013-05-29
91.44000244140625,2013-05-30
90.76000213623047,2013-05-31
89.73999786376953,2013-06-03
87.11000061035156,2013-06-04
86.08999633789062,2013-06-05
86.88999938964844,2013-06-06
85.6500015258789,2013-06-07
86.58999633789062,2013-06-10
84.12999725341797,2013-06-11
96.63999938964844,2013-06-12
97.01000213623047,2013-06-13
96.13999938964844,2013-06-14
96.0199966430664,2013-06-17
96.5999984741211,2013-06-18
95.04000091552734,2013-06-19
93.4000015258789,2013-06-20
94.1500015258789,2013-06-21
97.18000030517578,2013-06-24
97.88999938964844,2013-06-25
98.70999908447266,2013-06-26
99.25,2013-06-27
100.12000274658203,2013-06-28
99.01000213623047,2013-07-01
97.4800033569336,2013-07-02
98.66000366210938,2013-07-03
100.2300033569336,2013-07-05
100.16000366210938,2013-07-08
99.5,2013-07-09
99.29000091552734,2013-07-10
100.7300033569336,2013-07-11
100.56999969482422,2013-07-12
99.45999908447266,2013-07-15
98.94000244140625,2013-07-16
97.12999725341797,2013-07-17
97.80000305175781,2013-07-18
97.38999938964844,2013-07-19
98.66999816894531,2013-07-22
95.9000015258789,2013-07-23
94.05999755859375,2013-07-24
95.30999755859375,2013-07-25
99.68000030517578,2013-07-26
98.88999938964844,2013-07-29
100.47000122070312,2013-07-30
100.9000015258789,2013-07-31
101.6500015258789,2013-08-01
103.47000122070312,2013-08-02
102.37999725341797,2013-08-05
103.51000213623047,2013-08-06
102.16999816894531,2013-08-07
106.02999877929688,2013-08-08
105.80000305175781,2013-08-09
105.27999877929688,2013-08-12
105.44999694824219,2013-08-13
103.5,2013-08-14
99.20999908447266,2013-08-15
98.61000061035156,2013-08-16
99.30999755859375,2013-08-19
101.47000122070312,2013-08-20
101.5199966430664,2013-08-21
102.04000091552734,2013-08-22
103.75,2013-08-23
104.18000030517578,2013-08-26
100.30999755859375,2013-08-27
100.0999984741211,2013-08-28
100.98999786376953,2013-08-29
99.23999786376953,2013-08-30
98.54000091552734,2013-09-03
97.86000061035156,2013-09-04
98.0,2013-09-05
97.23999786376953,2013-09-06
101.3499984741211,2013-09-09
103.66999816894531,2013-09-10
102.16000366210938,2013-09-11
100.16000366210938,2013-09-12
117.52999877929688,2013-09-13
118.3499984741211,2013-09-16
117.12999725341797,2013-09-17
119.98999786376953,2013-09-18
118.75,2013-09-19
117.62999725341797,2013-09-20
117.11000061035156,2013-09-23
117.1500015258789,2013-09-24
116.77999877929688,2013-09-25
117.31999969482422,2013-09-26
119.11000061035156,2013-09-27
119.45999908447266,2013-09-30
121.73999786376953,2013-10-01
121.41999816894531,2013-10-02
124.04000091552734,2013-10-03
123.91999816894531,2013-10-04
123.48999786376953,2013-10-07
119.98999786376953,2013-10-08
118.62999725341797,2013-10-09
119.80999755859375,2013-10-10
118.63999938964844,2013-10-11
118.22000122070312,2013-10-14
117.8499984741211,2013-10-15
121.58000183105469,2013-10-16
123.69000244140625,2013-10-17
126.20999908447266,2013-10-18
125.98999786376953,2013-10-21
126.11000061035156,2013-10-22
125.7699966430664,2013-10-23
128.27999877929688,2013-10-24
127.5199966430664,2013-10-25
127.29000091552734,2013-10-28
128.2899932861328,2013-10-29
128.55999755859375,2013-10-30
128.85000610351562,2013-10-31
128.6300048828125,2013-11-01
130.6999969482422,2013-11-04
131.5,2013-11-05
131.41000366210938,2013-11-06
126.83999633789062,2013-11-07
127.88999938964844,2013-11-08
128.27000427246094,2013-11-11
129.52999877929688,2013-11-12
130.41000366210938,2013-11-13
130.44000244140625,2013-11-14
131.24000549316406,2013-11-15
129.97999572753906,2013-11-18
127.48999786376953,2013-11-19
125.80000305175781,2013-11-20
127.11000061035156,2013-11-21
128.0,2013-11-22
129.14999389648438,2013-11-25
128.88999938964844,2013-11-26
128.47000122070312,2013-11-27
126.94000244140625,2013-11-29
126.93000030517578,2013-12-02
125.01000213623047,2013-12-03
123.4800033569336,2013-12-04
118.0,2013-12-05
93.76000213623047,2013-12-06
90.20999908447266,2013-12-09
94.38999938964844,2013-12-10
93.20999908447266,2013-12-11
91.23999786376953,2013-12-12
91.95999908447266,2013-12-13
91.18000030517578,2013-12-16
91.62999725341797,2013-12-17
93.63999938964844,2013-12-18
93.44000244140625,2013-12-19
95.19000244140625,2013-12-20
93.36000061035156,2013-12-23
94.41999816894531,2013-12-24
94.80999755859375,2013-12-26
93.52999877929688,2013-12-27
94.37000274658203,2013-12-30
96.5199966430664,2013-12-31
95.91000366210938,2014-01-02
94.91999816894531,2014-01-03
92.91000366210938,2014-01-06
94.45999908447266,2014-01-07
94.16999816894531,2014-01-08
92.29000091552734,2014-01-09
92.33000183105469,2014-01-10
88.88999938964844,2014-01-13
88.76000213623047,2014-01-14
85.88999938964844,2014-01-15
82.75,2014-01-16
83.55999755859375,2014-01-17
80.93000030517578,2014-01-21
83.05999755859375,2014-01-22
84.62000274658203,2014-01-23
83.97000122070312,2014-01-24
83.11000061035156,2014-01-27
84.25,2014-01-28
82.55000305175781,2014-01-29
85.97000122070312,2014-01-30
85.70999908447266,2014-01-31
83.93000030517578,2014-02-03
83.5,2014-02-04
85.81999969482422,2014-02-05
88.33999633789062,2014-02-06
88.30999755859375,2014-02-07
87.72000122070312,2014-02-10
86.44999694824219,2014-02-11
86.41999816894531,2014-02-12
86.04000091552734,2014-02-13
85.70999908447266,2014-02-14
87.75,2014-02-18
87.55999755859375,2014-02-19
86.1500015258789,2014-02-20
85.9800033569336,2014-02-21
87.44000244140625,2014-02-24
88.79000091552734,2014-02-25
90.22000122070312,2014-02-26
91.62000274658203,2014-02-27
89.69000244140625,2014-02-28
88.41999816894531,2014-03-03
89.05999755859375,2014-03-04
88.5,2014-03-05
87.30000305175781,2014-03-06
87.30000305175781,2014-03-07
89.63999938964844,2014-03-10
91.5,2014-03-11
91.38999938964844,2014-03-12
89.51000213623047,2014-03-13
95.26000213623047,2014-03-14
96.41000366210938,2014-03-17
98.63999938964844,2014-03-18
101.2699966430664,2014-03-19
104.30000305175781,2014-03-20
100.83999633789062,2014-03-21
101.26000213623047,2014-03-24
100.33999633789062,2014-03-25
101.43000030517578,2014-03-26
98.75,2014-03-27
97.88999938964844,2014-03-28
97.44000244140625,2014-03-31
98.9800033569336,2014-04-01
100.11000061035156,2014-04-02
99.7699966430664,2014-04-03
96.08999633789062,2014-04-04
93.75,2014-04-07
95.87000274658203,2014-04-08
97.08000183105469,2014-04-09
94.8499984741211,2014-04-10
91.05000305175781,2014-04-11
90.12999725341797,2014-04-14
90.41999816894531,2014-04-15
90.22000122070312,2014-04-16
87.79000091552734,2014-04-17
89.58999633789062,2014-04-21
89.41000366210938,2014-04-22
88.22000122070312,2014-04-23
89.62999725341797,2014-04-24
88.11000061035156,2014-04-25
86.58000183105469,2014-04-28
86.0,2014-04-29
87.70999908447266,2014-04-30
85.97000122070312,2014-05-01
88.12000274658203,2014-05-02
88.54000091552734,2014-05-05
87.55000305175781,2014-05-06
84.79000091552734,2014-05-07
85.86000061035156,2014-05-08
87.87000274658203,2014-05-09
89.87999725341797,2014-05-12
88.51000213623047,2014-05-13
87.1500015258789,2014-05-14
86.76000213623047,2014-05-15
87.87000274658203,2014-05-16
86.66999816894531,2014-05-19
85.33000183105469,2014-05-20
84.81999969482422,2014-05-21
84.9800033569336,2014-05-22
85.43000030517578,2014-05-23
87.22000122070312,2014-05-27
85.4000015258789,2014-05-28
85.02999877929688,2014-05-29
84.9000015258789,2014-05-30
86.80000305175781,2014-06-02
86.7699966430664,2014-06-03
87.02999877929688,2014-06-04
85.93000030517578,2014-06-05
86.25,2014-06-06
85.41000366210938,2014-06-09
85.30999755859375,2014-06-10
97.11000061035156,2014-06-11
95.0,2014-06-12
95.11000061035156,2014-06-13
94.5,2014-06-16
94.63999938964844,2014-06-17
94.88999938964844,2014-06-18
95.02999877929688,2014-06-19
95.0,2014-06-20
94.66999816894531,2014-06-23
93.87999725341797,2014-06-24
92.61000061035156,2014-06-25
91.33000183105469,2014-06-26
92.08999633789062,2014-06-27
91.41000366210938,2014-06-30
93.41000366210938,2014-07-01
94.5,2014-07-02
96.43000030517578,2014-07-03
96.0,2014-07-07
94.91000366210938,2014-07-08
94.41999816894531,2014-07-09
92.69000244140625,2014-07-10
91.63999938964844,2014-07-11
91.5,2014-07-14
90.75,2014-07-15
89.26000213623047,2014-07-16
89.75,2014-07-17
90.44000244140625,2014-07-18
93.0199966430664,2014-07-21
92.08999633789062,2014-07-22
92.19999694824219,2014-07-23
93.13999938964844,2014-07-24
92.63999938964844,2014-07-25
92.29000091552734,2014-07-28
92.25,2014-07-29
94.12999725341797,2014-07-30
92.33000183105469,2014-07-31
93.05999755859375,2014-08-01
94.5999984741211,2014-08-04
95.31999969482422,2014-08-05
94.61000061035156,2014-08-06
93.91999816894531,2014-08-07
95.0,2014-08-08
95.29000091552734,2014-08-11
92.97000122070312,2014-08-12
92.44999694824219,2014-08-13
93.7300033569336,2014-08-14
93.23999786376953,2014-08-15
94.52999877929688,2014-08-18
95.63999938964844,2014-08-19
97.48999786376953,2014-08-20
96.0,2014-08-21
97.20999908447266,2014-08-22
97.4000015258789,2014-08-25
97.72000122070312,2014-08-26
98.13999938964844,2014-08-27
97.91000366210938,2014-08-28
97.30999755859375,2014-08-29
98.36000061035156,2014-09-02
99.16000366210938,2014-09-03
99.58999633789062,2014-09-04
99.44999694824219,2014-09-05
98.11000061035156,2014-09-08
96.98999786376953,2014-09-09
96.77999877929688,2014-09-10
97.4800033569336,2014-09-11
114.88999938964844,2014-09-12
114.41000366210938,2014-09-15
116.1500015258789,2014-09-16
118.5,2014-09-17
118.4000015258789,2014-09-18
120.37999725341797,2014-09-19
118.91999816894531,2014-09-22
116.05000305175781,2014-09-23
120.41000366210938,2014-09-24
118.86000061035156,2014-09-25
118.6500015258789,2014-09-26
118.31999969482422,2014-09-29
118.16999816894531,2014-09-30
115.83000183105469,2014-10-01
115.30999755859375,2014-10-02
116.19999694824219,2014-10-03
116.0,2014-10-06
113.41999816894531,2014-10-07
114.87000274658203,2014-10-08
114.7699966430664,2014-10-09
114.22000122070312,2014-10-10
113.16999816894531,2014-10-13
111.95999908447266,2014-10-14
110.27999877929688,2014-10-15
113.8499984741211,2014-10-16
116.56999969482422,2014-10-17
119.87000274658203,2014-10-20
118.97000122070312,2014-10-21
117.61000061035156,2014-10-22
117.83999633789062,2014-10-23
117.3499984741211,2014-10-24
117.72000122070312,2014-10-27
120.97000122070312,2014-10-28
121.55999755859375,2014-10-29
120.55999755859375,2014-10-30
120.80999755859375,2014-10-31
119.91000366210938,2014-11-03
120.11000061035156,2014-11-04
118.66000366210938,2014-11-05
122.08000183105469,2014-11-06
121.75,2014-11-07
124.08000183105469,2014-11-10
122.18000030517578,2014-11-11
125.04000091552734,2014-11-12
123.91999816894531,2014-11-13
123.75,2014-11-14
124.19999694824219,2014-11-17
124.87999725341797,2014-11-18
127.26000213623047,2014-11-19
127.04000091552734,2014-11-20
127.37999725341797,2014-11-21
126.7699966430664,2014-11-24
125.69999694824219,2014-11-25
125.80000305175781,2014-11-26
126.48999786376953,2014-11-28
124.45999908447266,2014-12-01
122.0,2014-12-02
124.68000030517578,2014-12-03
125.73999786376953,2014-12-04
129.75,2014-12-05
126.98999786376953,2014-12-08
127.52999877929688,2014-12-09
125.2300033569336,2014-12-10
129.44000244140625,2014-12-11
128.6699981689453,2014-12-12
128.33999633789062,2014-12-15
127.27999877929688,2014-12-16
130.86000061035156,2014-12-17
129.6999969482422,2014-12-18
129.22000122070312,2014-12-19
128.52999877929688,2014-12-22
128.55999755859375,2014-12-23
128.17999267578125,2014-12-24
127.83000183105469,2014-12-26
128.75999450683594,2014-12-29
128.77000427246094,2014-12-30
127.83999633789062,2014-12-31
126.83999633789062,2015-01-02
127.1500015258789,2015-01-05
126.94999694824219,2015-01-06
130.5800018310547,2015-01-07
132.24000549316406,2015-01-08
131.57000732421875,2015-01-09
129.83999633789062,2015-01-12
128.80999755859375,2015-01-13
128.75,2015-01-14
127.13999938964844,2015-01-15
129.72000122070312,2015-01-16
127.16000366210938,2015-01-20
128.35000610351562,2015-01-21
132.55999755859375,2015-01-22
135.33999633789062,2015-01-23
136.0800018310547,2015-01-26
135.83999633789062,2015-01-27
133.86000061035156,2015-01-28
134.39999389648438,2015-01-29
131.94000244140625,2015-01-30
130.9600067138672,2015-02-02
133.85000610351562,2015-02-03
132.0,2015-02-04
133.02999877929688,2015-02-05
133.25999450683594,2015-02-06
134.97000122070312,2015-02-09
137.0,2015-02-10
135.89999389648438,2015-02-11
136.07000732421875,2015-02-12
136.66000366210938,2015-02-13
135.91000366210938,2015-02-17
136.6199951171875,2015-02-18
136.9199981689453,2015-02-19
138.0,2015-02-20
137.25,2015-02-23
138.38999938964844,2015-02-24
138.75999450683594,2015-02-25
140.58999633789062,2015-02-26
140.75999450683594,2015-02-27
143.6199951171875,2015-03-02
142.02999877929688,2015-03-03
139.91000366210938,2015-03-04
140.86000061035156,2015-03-05
138.58999633789062,2015-03-06
140.9600067138672,2015-03-09
140.47000122070312,2015-03-10
141.9600067138672,2015-03-11
144.82000732421875,2015-03-12
150.10000610351562,2015-03-13
150.17999267578125,2015-03-16
150.4600067138672,2015-03-17
150.99000549316406,2015-03-18
152.2899932861328,2015-03-19
152.02000427246094,2015-03-20
153.17999267578125,2015-03-23
153.77000427246094,2015-03-24
151.5800018310547,2015-03-25
150.00999450683594,2015-03-26
151.1999969482422,2015-03-27
151.5800018310547,2015-03-30
150.85000610351562,2015-03-31
150.97999572753906,2015-04-01
151.3300018310547,2015-04-02
153.27000427246094,2015-04-06
151.4499969482422,2015-04-07
152.1699981689453,2015-04-08
151.8000030517578,2015-04-09
151.67999267578125,2015-04-10
152.0,2015-04-13
153.49000549316406,2015-04-14
