MKTX,Date
6.723695278167725,2008-07-21
7.649608612060547,2008-07-22
8.004396438598633,2008-07-23
7.8226776123046875,2008-07-24
7.978436470031738,2008-07-25
7.398663520812988,2008-07-28
8.28996467590332,2008-07-29
8.575528144836426,2008-07-30
8.376493453979492,2008-07-31
8.411111831665039,2008-08-01
8.056320190429688,2008-08-04
8.480334281921387,2008-08-05
8.480334281921387,2008-08-06
8.229387283325195,2008-08-07
8.471680641174316,2008-08-08
8.43707275390625,2008-08-11
8.341878890991211,2008-08-12
8.367839813232422,2008-08-13
8.454376220703125,2008-08-14
8.385146141052246,2008-08-15
8.142853736877441,2008-08-18
8.099586486816406,2008-08-19
8.212084770202637,2008-08-20
8.229387283325195,2008-08-21
8.43707275390625,2008-08-22
8.411111831665039,2008-08-25
8.566871643066406,2008-08-26
8.653402328491211,2008-08-27
8.973580360412598,2008-08-28
8.696676254272461,2008-08-29
8.713981628417969,2008-09-02
9.328368186950684,2008-09-03
8.662056922912598,2008-09-04
8.54956340789795,2008-09-05
8.78320598602295,2008-09-08
8.307268142700195,2008-09-09
8.116893768310547,2008-09-10
8.039013862609863,2008-09-11
8.24669361114502,2008-09-12
6.914069652557373,2008-09-15
6.3689069747924805,2008-09-16
5.356456756591797,2008-09-17
5.8064351081848145,2008-09-18
7.623650074005127,2008-09-19
7.424620628356934,2008-09-22
7.554419040679932,2008-09-23
6.758306980133057,2008-09-24
6.576586723327637,2008-09-25
6.844841480255127,2008-09-26
6.031423568725586,2008-09-29
6.9832963943481445,2008-09-30
6.247757434844971,2008-10-01
6.16122579574585,2008-10-02
6.16122579574585,2008-10-03
6.247757434844971,2008-10-06
5.027628421783447,2008-10-07
5.027628421783447,2008-10-08
4.491115570068359,2008-10-09
5.970850467681885,2008-10-10
6.273716926574707,2008-10-13
5.192044258117676,2008-10-14
4.14498233795166,2008-10-15
4.73341178894043,2008-10-16
3.7296173572540283,2008-10-17
3.7728829383850098,2008-10-20
4.041140079498291,2008-10-21
4.344008445739746,2008-10-22
4.456503391265869,2008-10-23
4.361316204071045,2008-10-24
4.119021415710449,2008-10-27
4.7161054611206055,2008-10-28
4.768024444580078,2008-10-29
4.871866703033447,2008-10-30
4.949746608734131,2008-10-31
4.724759101867676,2008-11-03
4.594955921173096,2008-11-04
4.222860336303711,2008-11-05
4.292088508605957,2008-11-06
4.793988227844238,2008-11-07
5.140122890472412,2008-11-10
4.941094875335693,2008-11-11
4.560344219207764,2008-11-12
5.47760534286499,2008-11-13
4.655531883239746,2008-11-14
4.724759101867676,2008-11-17
5.062243461608887,2008-11-18
4.1276726722717285,2008-11-19
3.8940305709838867,2008-11-20
4.707452297210693,2008-11-21
4.975707530975342,2008-11-24
5.192044258117676,2008-11-25
5.356456756591797,2008-11-26
5.538180351257324,2008-11-28
4.404582500457764,2008-12-01
5.018974304199219,2008-12-02
5.1833882331848145,2008-12-03
4.8459062576293945,2008-12-04
5.5468316078186035,2008-12-05
6.091994762420654,2008-12-08
6.066036701202393,2008-12-09
6.273716926574707,2008-12-10
5.970850467681885,2008-12-11
6.091994762420654,2008-12-12
5.667981147766113,2008-12-15
6.066036701202393,2008-12-16
6.602548599243164,2008-12-17
6.53331995010376,2008-12-18
6.420825004577637,2008-12-19
6.490054607391357,2008-12-22
6.810227870941162,2008-12-23
6.879457473754883,2008-12-24
6.922723293304443,2008-12-26
6.550625324249268,2008-12-29
6.922723293304443,2008-12-30
7.0611772537231445,2008-12-31
7.5111589431762695,2009-01-02
7.35539436340332,2009-01-05
7.528463840484619,2009-01-06
7.0611772537231445,2009-01-07
6.940029144287109,2009-01-08
6.143917560577393,2009-01-09
6.3083319664001465,2009-01-12
7.009258270263672,2009-01-13
6.3602519035339355,2009-01-14
6.870802402496338,2009-01-15
6.671773910522461,2009-01-16
6.403519630432129,2009-01-20
7.554419040679932,2009-01-21
7.009258270263672,2009-01-22
6.922723293304443,2009-01-23
7.381352424621582,2009-01-26
7.580381870269775,2009-01-27
7.805372714996338,2009-01-28
7.139057636260986,2009-01-29
6.680427551269531,2009-01-30
7.000603199005127,2009-02-02
6.940029144287109,2009-02-03
6.948683738708496,2009-02-04
7.130403995513916,2009-02-05
7.554419040679932,2009-02-06
7.32078218460083,2009-02-09
6.862149238586426,2009-02-10
6.940029144287109,2009-02-11
7.190978527069092,2009-02-12
7.277512073516846,2009-02-13
6.836188793182373,2009-02-17
6.862149238586426,2009-02-18
6.836188793182373,2009-02-19
6.792922496795654,2009-02-20
6.541972637176514,2009-02-23
7.069833278656006,2009-02-24
6.922723293304443,2009-02-25
6.862149238586426,2009-02-26
6.82753849029541,2009-02-27
6.524666786193848,2009-03-02
5.685286998748779,2009-03-03
5.676631450653076,2009-03-04
5.304537773132324,2009-03-05
6.10065221786499,2009-03-06
5.616057395935059,2009-03-09
5.918930530548096,2009-03-10
6.152569770812988,2009-03-11
6.663122177124023,2009-03-12
6.472746849060059,2009-03-13
6.403519630432129,2009-03-16
7.087139129638672,2009-03-17
7.052525520324707,2009-03-18
6.879457473754883,2009-03-19
6.334290981292725,2009-03-20
7.33808708190918,2009-03-23
6.3083319664001465,2009-03-24
6.316985130310059,2009-03-25
7.078486442565918,2009-03-26
6.135263442993164,2009-03-27
5.927582263946533,2009-03-30
6.611201286315918,2009-03-31
6.69773530960083,2009-04-01
7.130403995513916,2009-04-02
7.260210037231445,2009-04-03
7.277512073516846,2009-04-06
7.113099575042725,2009-04-07
7.476541042327881,2009-04-08
7.744794845581055,2009-04-09
8.272655487060547,2009-04-13
7.485195159912109,2009-04-14
8.359189987182617,2009-04-15
8.514951705932617,2009-04-16
8.116893768310547,2009-04-17
7.476541042327881,2009-04-20
8.099586486816406,2009-04-21
7.9005584716796875,2009-04-22
7.736144065856934,2009-04-23
8.082280158996582,2009-04-24
8.013053894042969,2009-04-27
8.168810844421387,2009-04-28
8.72263240814209,2009-04-29
8.298619270324707,2009-04-30
8.255345344543457,2009-05-01
8.774551391601562,2009-05-04
9.016844749450684,2009-05-05
9.068769454956055,2009-05-06
8.627442359924316,2009-05-07
9.319711685180664,2009-05-08
9.120688438415527,2009-05-11
9.319711685180664,2009-05-12
9.068769454956055,2009-05-13
9.328368186950684,2009-05-14
9.025501251220703,2009-05-15
9.46682357788086,2009-05-18
9.345673561096191,2009-05-19
9.40625,2009-05-20
8.835125923156738,2009-05-21
9.034157752990723,2009-05-22
9.397598266601562,2009-05-26
8.757246971130371,2009-05-27
8.835125923156738,2009-05-28
9.129344940185547,2009-05-29
9.40625,2009-06-01
9.579319953918457,2009-06-02
9.518741607666016,2009-06-03
9.518741607666016,2009-06-04
9.518741607666016,2009-06-05
9.46682357788086,2009-06-08
9.345673561096191,2009-06-09
8.817816734313965,2009-06-10
8.514951705932617,2009-06-11
8.42841625213623,2009-06-12
8.28996467590332,2009-06-15
7.909212112426758,2009-06-16
8.099586486816406,2009-06-17
8.255345344543457,2009-06-18
8.168810844421387,2009-06-19
7.5890374183654785,2009-06-22
8.047666549682617,2009-06-23
7.8226776123046875,2009-06-24
8.592833518981934,2009-06-25
8.073624610900879,2009-06-26
8.10824203491211,2009-06-29
8.24669361114502,2009-06-30
8.688016891479492,2009-07-01
8.272655487060547,2009-07-02
8.134196281433105,2009-07-06
7.995750904083252,2009-07-07
7.917867183685303,2009-07-08
7.779411315917969,2009-07-09
7.727490425109863,2009-07-10
8.359189987182617,2009-07-13
8.039013862609863,2009-07-14
9.146647453308105,2009-07-15
9.64854907989502,2009-07-16
9.397598266601562,2009-07-17
9.034157752990723,2009-07-20
8.757246971130371,2009-07-21
8.973580360412598,2009-07-22
9.64854907989502,2009-07-23
9.622587203979492,2009-07-24
9.570666313171387,2009-07-27
9.492786407470703,2009-07-28
9.163956642150879,2009-07-29
9.319711685180664,2009-07-30
9.051460266113281,2009-07-31
9.536048889160156,2009-08-03
8.809165000915527,2009-08-04
8.662056922912598,2009-08-05
8.523602485656738,2009-08-06
9.345673561096191,2009-08-07
9.510092735290527,2009-08-10
9.337023735046387,2009-08-11
9.622587203979492,2009-08-12
9.683157920837402,2009-08-13
9.163956642150879,2009-08-14
8.653402328491211,2009-08-17
8.61878776550293,2009-08-18
8.78320598602295,2009-08-19
8.92165756225586,2009-08-20
9.665853500366211,2009-08-21
9.553354263305664,2009-08-24
9.70046615600586,2009-08-25
9.873531341552734,2009-08-26
9.873531341552734,2009-08-27
9.717772483825684,2009-08-28
9.59662914276123,2009-08-31
9.224529266357422,2009-09-01
9.224529266357422,2009-09-02
9.397598266601562,2009-09-03
9.70046615600586,2009-09-04
9.665853500366211,2009-09-08
9.951415061950684,2009-09-09
9.908147811889648,2009-09-10
9.510092735290527,2009-09-11
9.735077857971191,2009-09-14
9.70046615600586,2009-09-15
9.778345108032227,2009-09-16
9.726428985595703,2009-09-17
9.821615219116211,2009-09-18
9.769691467285156,2009-09-21
9.7610445022583,2009-09-22
9.787003517150879,2009-09-23
9.795654296875,2009-09-24
9.812963485717773,2009-09-25
10.40139102935791,2009-09-28
10.470619201660156,2009-09-29
10.410043716430664,2009-09-30
9.951415061950684,2009-10-01
9.994683265686035,2009-10-02
10.3408203125,2009-10-05
10.56580638885498,2009-10-06
10.271591186523438,2009-10-07
10.427352905273438,2009-10-08
10.80810260772705,2009-10-09
10.678302764892578,2009-10-12
10.860027313232422,2009-10-13
11.21480941772461,2009-10-14
11.128278732299805,2009-10-15
11.258074760437012,2009-10-16
11.275385856628418,2009-10-19
11.223467826843262,2009-10-20
10.851369857788086,2009-10-21
10.825408935546875,2009-10-22
10.678302764892578,2009-10-23
10.626380920410156,2009-10-26
10.453312873840332,2009-10-27
10.80810260772705,2009-10-28
10.617727279663086,2009-10-29
10.280245780944824,2009-10-30
10.18505859375,2009-11-02
10.297548294067383,2009-11-03
10.150442123413086,2009-11-04
10.522541999816895,2009-11-05
10.818459510803223,2009-11-06
10.96642017364502,2009-11-09
10.505133628845215,2009-11-10
10.592169761657715,2009-11-11
10.27013874053955,2009-11-12
10.357171058654785,2009-11-13
11.175301551818848,2009-11-16
11.192708969116211,2009-11-17
11.0708589553833,2009-11-18
10.922904014587402,2009-11-19
11.001230239868164,2009-11-20
11.401592254638672,2009-11-23
11.366782188415527,2009-11-24
10.714017868041992,2009-11-25
9.982918739318848,2009-11-27
10.835862159729004,2009-11-30
11.105676651000977,2009-12-01
11.297148704528809,2009-12-02
11.323261260986328,2009-12-03
11.714920997619629,2009-12-04
11.801950454711914,2009-12-07
11.584368705749512,2009-12-08
11.749733924865723,2009-12-09
11.349371910095215,2009-12-10
11.149191856384277,2009-12-11
11.645295143127441,2009-12-14
11.140485763549805,2009-12-15
11.262336730957031,2009-12-16
11.471222877502441,2009-12-17
11.993433952331543,2009-12-18
12.05435848236084,2009-12-21
11.801950454711914,2009-12-22
12.02824878692627,2009-12-23
11.958617210388184,2009-12-24
11.897696495056152,2009-12-28
11.92380428314209,2009-12-29
12.045653343200684,2009-12-30
12.097875595092773,2009-12-31
12.350275993347168,2010-01-04
11.906396865844727,2010-01-05
12.202320098876953,2010-01-06
12.28935432434082,2010-01-07
12.689714431762695,2010-01-08
12.637493133544922,2010-01-11
12.654897689819336,2010-01-12
12.611385345458984,2010-01-13
12.646196365356445,2010-01-14
12.437310218811035,2010-01-15
12.8028564453125,2010-01-19
12.811564445495605,2010-01-20
12.411200523376465,2010-01-21
12.280651092529297,2010-01-22
12.524346351623535,2010-01-25
11.836770057678223,2010-01-26
12.045653343200684,2010-01-27
11.862878799438477,2010-01-28
11.862878799438477,2010-01-29
12.010836601257324,2010-02-01
12.036946296691895,2010-02-02
12.324169158935547,2010-02-03
11.532146453857422,2010-02-04
11.87158489227295,2010-02-05
11.627884864807129,2010-02-08
11.767141342163086,2010-02-09
12.02824878692627,2010-02-10
12.637493133544922,2010-02-11
12.864876747131348,2010-02-12
13.022303581237793,2010-02-16
13.118502616882324,2010-02-17
13.354640007019043,2010-02-18
13.433351516723633,2010-02-19
13.582023620605469,2010-02-22
13.41585636138916,2010-02-23
13.45958423614502,2010-02-24
13.135993957519531,2010-02-25
13.066030502319336,2010-02-26
13.092266082763672,2010-03-01
13.109750747680664,2010-03-02
13.127250671386719,2010-03-03
13.27592658996582,2010-03-04
13.529549598693848,2010-03-05
13.179725646972656,2010-03-08
13.20595932006836,2010-03-09
13.092266082763672,2010-03-10
13.048538208007812,2010-03-11
13.039793968200684,2010-03-12
13.048538208007812,2010-03-15
13.354640007019043,2010-03-16
13.713212013244629,2010-03-17
13.713212013244629,2010-03-18
13.879376411437988,2010-03-19
13.975577354431152,2010-03-22
14.115510940551758,2010-03-23
14.036796569824219,2010-03-24
14.001814842224121,2010-03-25
14.167985916137695,2010-03-26
13.98432731628418,2010-03-29
13.914361953735352,2010-03-30
13.756936073303223,2010-03-31
13.617008209228516,2010-04-01
13.993069648742676,2010-04-05
13.914361953735352,2010-04-06
13.92310619354248,2010-04-07
14.001814842224121,2010-04-08
14.176730155944824,2010-04-09
14.412860870361328,2010-04-12
14.683980941772461,2010-04-13
15.095022201538086,2010-04-14
15.217462539672852,2010-04-15
14.981332778930664,2010-04-16
14.657743453979492,2010-04-19
14.981332778930664,2010-04-20
14.893877983093262,2010-04-21
15.13000774383545,2010-04-22
14.867634773254395,2010-04-23
14.762687683105469,2010-04-26
14.133000373840332,2010-04-27
14.010560035705566,2010-04-28
14.194218635559082,2010-04-29
13.791916847229004,2010-04-30
14.3428955078125,2010-05-03
14.001814842224121,2010-05-04
13.993069648742676,2010-05-05
13.765680313110352,2010-05-06
13.240943908691406,2010-05-07
13.943843841552734,2010-05-10
14.084427833557129,2010-05-11
15.077276229858398,2010-05-12
14.857624053955078,2010-05-13
14.594032287597656,2010-05-14
14.655535697937012,2010-05-17
13.85598373413086,2010-05-18
13.653900146484375,2010-05-19
12.502894401550293,2010-05-20
12.810416221618652,2010-05-21
12.450178146362305,2010-05-24
12.423816680908203,2010-05-25
12.441390037536621,2010-05-26
13.249728202819824,2010-05-27
12.968567848205566,2010-05-28
12.379889488220215,2010-06-01
12.379889488220215,2010-06-02
12.625903129577637,2010-06-03
12.24809455871582,2010-06-04
11.887856483459473,2010-06-07
11.817564010620117,2010-06-08
11.826353073120117,2010-06-09
12.274449348449707,2010-06-10
12.212945938110352,2010-06-11
12.344743728637695,2010-06-14
12.68740463256836,2010-06-15
12.617117881774902,2010-06-16
12.810416221618652,2010-06-17
12.863133430480957,2010-06-18
12.546826362609863,2010-06-21
12.300806045532227,2010-06-22
12.256877899169922,2010-06-23
12.221734046936035,2010-06-24
12.56440258026123,2010-06-25
12.494110107421875,2010-06-28
12.24809455871582,2010-06-29
12.116297721862793,2010-06-30
12.186590194702148,2010-07-01
12.072365760803223,2010-07-02
12.089938163757324,2010-07-06
12.5995454788208,2010-07-07
13.056431770324707,2010-07-08
13.179439544677734,2010-07-09
13.09157943725586,2010-07-12
11.914213180541992,2010-07-13
11.580333709716797,2010-07-14
11.466110229492188,2010-07-15
10.921361923217773,2010-07-16
11.351889610290527,2010-07-19
11.351889610290527,2010-07-20
11.11465835571289,2010-07-21
11.184946060180664,2010-07-22
11.351889610290527,2010-07-23
11.228882789611816,2010-07-26
10.88621711730957,2010-07-27
11.615476608276367,2010-07-28
12.160228729248047,2010-07-29
12.494110107421875,2010-07-30
12.854344367980957,2010-08-02
13.021283149719238,2010-08-03
13.170650482177734,2010-08-04
13.135509490966797,2010-08-05
13.320022583007812,2010-08-06
13.540696144104004,2010-08-09
13.222923278808594,2010-08-10
12.772744178771973,2010-08-11
12.975764274597168,2010-08-12
12.825706481933594,2010-08-13
13.267054557800293,2010-08-16
13.30236530303955,2010-08-17
13.205265998840332,2010-08-18
12.975764274597168,2010-08-19
13.205265998840332,2010-08-20
12.966937065124512,2010-08-23
13.13465404510498,2010-08-24
13.355329513549805,2010-08-25
13.222923278808594,2010-08-26
13.487730979919434,2010-08-27
13.169960021972656,2010-08-30
13.496562004089355,2010-08-31
13.964397430419922,2010-09-01
13.89377498626709,2010-09-02
13.89377498626709,2010-09-03
13.576004981994629,2010-09-07
14.061491966247559,2010-09-08
14.070321083068848,2010-09-09
14.140928268432617,2010-09-10
14.467534065246582,2010-09-13
14.449878692626953,2010-09-14
14.77648639678955,2010-09-15
14.697041511535645,2010-09-16
14.617592811584473,2010-09-17
14.961854934692383,2010-09-20
14.90006160736084,2010-09-21
14.988332748413086,2010-09-22
14.299826622009277,2010-09-23
15.244316101074219,2010-09-24
15.270796775817871,2010-09-27
15.209007263183594,2010-09-28
15.005986213684082,2010-09-29
14.988332748413086,2010-09-30
14.944195747375488,2010-10-01
15.050127983093262,2010-10-04
15.341412544250488,2010-10-05
15.235489845275879,2010-10-06
15.359070777893066,2010-10-07
15.597399711608887,2010-10-08
15.447340965270996,2010-10-11
15.40320873260498,2010-10-12
15.37672233581543,2010-10-13
15.261972427368164,2010-10-14
15.37672233581543,2010-10-15
15.685661315917969,2010-10-18
15.31492805480957,2010-10-19
15.668017387390137,2010-10-20
15.879867553710938,2010-10-21
15.959309577941895,2010-10-22
16.2241153717041,2010-10-25
16.16232681274414,2010-10-26
16.330045700073242,2010-10-27
16.135852813720703,2010-10-28
16.038753509521484,2010-10-29
16.074058532714844,2010-11-01
16.330045700073242,2010-11-02
16.285903930664062,2010-11-03
16.58603286743164,2010-11-04
16.373394012451172,2010-11-05
16.435409545898438,2010-11-08
16.355670928955078,2010-11-09
16.541725158691406,2010-11-10
16.408830642700195,2010-11-11
16.355670928955078,2010-11-12
16.3911075592041,2010-11-15
16.196182250976562,2010-11-16
16.284786224365234,2010-11-17
16.453123092651367,2010-11-18
16.798667907714844,2010-11-19
16.718931198120117,2010-11-22
16.196182250976562,2010-11-23
16.630334854125977,2010-11-24
16.603748321533203,2010-11-26
16.816390991210938,2010-11-29
16.11644744873047,2010-11-30
16.284786224365234,2010-12-01
16.71006965637207,2010-12-02
16.62146759033203,2010-12-03
16.568309783935547,2010-12-06
16.88727569580078,2010-12-07
16.656906127929688,2010-12-08
16.603748321533203,2010-12-09
16.683483123779297,2010-12-10
16.568309783935547,2010-12-13
16.851825714111328,2010-12-14
16.8341121673584,2010-12-15
17.161935806274414,2010-12-16
17.36570930480957,2010-12-17
17.58721923828125,2010-12-20
18.27829360961914,2010-12-21
18.17197608947754,2010-12-22
18.065656661987305,2010-12-23
18.27829360961914,2010-12-27
18.48208236694336,2010-12-28
18.544097900390625,2010-12-29
18.40233612060547,2010-12-30
18.437780380249023,2010-12-31
18.145397186279297,2011-01-03
17.52519416809082,2011-01-04
17.578359603881836,2011-01-05
18.047935485839844,2011-01-06
17.93276023864746,2011-01-07
18.331466674804688,2011-01-10
18.32260513305664,2011-01-11
18.703582763671875,2011-01-12
18.756744384765625,2011-01-13
19.128864288330078,2011-01-14
19.35036849975586,2011-01-18
19.10228729248047,2011-01-19
18.02135467529297,2011-01-20
17.817581176757812,2011-01-21
17.94161033630371,2011-01-24
18.20741844177246,2011-01-25
18.694721221923828,2011-01-26
18.544097900390625,2011-01-27
18.03022003173828,2011-01-28
17.83530044555664,2011-01-31
18.18083953857422,2011-02-01
18.685867309570312,2011-02-02
18.544097900390625,2011-02-03
18.35803985595703,2011-02-04
18.606124877929688,2011-02-07
18.49094009399414,2011-02-08
18.650428771972656,2011-02-09
18.7833194732666,2011-02-10
19.057987213134766,2011-02-11
19.27151870727539,2011-02-14
18.666500091552734,2011-02-15
18.880037307739258,2011-02-16
19.040193557739258,2011-02-17
19.07577896118164,2011-02-18
18.684303283691406,2011-02-22
18.675403594970703,2011-02-23
18.764371871948242,2011-02-24
19.040193557739258,2011-02-25
19.03129768371582,2011-02-28
18.995702743530273,2011-03-01
18.933420181274414,2011-03-02
19.65410041809082,2011-03-03
19.609617233276367,2011-03-04
19.582923889160156,2011-03-07
19.79645538330078,2011-03-08
19.556228637695312,2011-03-09
19.03129768371582,2011-03-10
18.71988868713379,2011-03-11
18.71098518371582,2011-03-14
18.96901512145996,2011-03-15
18.65760612487793,2011-03-16
18.71988868713379,2011-03-17
19.582923889160156,2011-03-18
20.0010986328125,2011-03-21
19.725278854370117,2011-03-22
19.929922103881836,2011-03-23
20.294713973999023,2011-03-24
20.499347686767578,2011-03-25
20.597217559814453,2011-03-28
20.561630249023438,2011-03-29
21.02427864074707,2011-03-30
21.522533416748047,2011-03-31
22.083065032958984,2011-04-01
22.207626342773438,2011-04-04
22.216522216796875,2011-04-05
22.394466400146484,2011-04-06
22.438947677612305,2011-04-07
22.23431968688965,2011-04-08
22.136449813842773,2011-04-11
21.54922866821289,2011-04-12
21.406871795654297,2011-04-13
21.54922866821289,2011-04-14
22.10976219177246,2011-04-15
21.92291259765625,2011-04-18
21.64708709716797,2011-04-19
21.47804832458496,2011-04-20
21.59371566772461,2011-04-21
21.486940383911133,2011-04-25
21.727170944213867,2011-04-26
21.246713638305664,2011-04-27
21.67378807067871,2011-04-28
21.664894104003906,2011-04-29
20.170150756835938,2011-05-02
19.992202758789062,2011-05-03
20.027790069580078,2011-05-04
19.662996292114258,2011-05-05
19.671905517578125,2011-05-06
19.662961959838867,2011-05-09
19.788040161132812,2011-05-10
19.162677764892578,2011-05-11
19.73443031311035,2011-05-12
19.520029067993164,2011-05-13
19.44856071472168,2011-05-16
18.76067352294922,2011-05-17
18.769601821899414,2011-05-18
18.95720672607422,2011-05-19
19.180553436279297,2011-05-20
19.71657371520996,2011-05-23
19.73443031311035,2011-05-24
20.145387649536133,2011-05-25
20.35978889465332,2011-05-26
20.404468536376953,2011-05-27
21.40502166748047,2011-05-31
20.636735916137695,2011-06-01
20.38658905029297,2011-06-02
20.234716415405273,2011-06-03
19.975650787353516,2011-06-06
19.796974182128906,2011-06-07
19.260950088500977,2011-06-08
20.12751579284668,2011-06-09
19.788040161132812,2011-06-10
19.75230598449707,2011-06-13
19.886306762695312,2011-06-14
20.011375427246094,2011-06-15
20.315122604370117,2011-06-16
20.136449813842773,2011-06-17
20.458059310913086,2011-06-20
21.11021614074707,2011-06-21
21.38715934753418,2011-06-22
21.494359970092773,2011-06-23
21.476490020751953,2011-06-24
21.96784782409668,2011-06-27
22.36986541748047,2011-06-28
22.3252010345459,2011-06-29
22.38772964477539,2011-06-30
22.548540115356445,2011-07-01
22.879074096679688,2011-07-05
22.959484100341797,2011-07-06
23.361495971679688,2011-07-07
23.254297256469727,2011-07-08
22.548540115356445,2011-07-11
22.584272384643555,2011-07-12
22.89694595336914,2011-07-13
22.745071411132812,2011-07-14
22.89694595336914,2011-07-15
22.253726959228516,2011-07-18
23.048816680908203,2011-07-19
22.843347549438477,2011-07-20
23.102418899536133,2011-07-21
22.914813995361328,2011-07-22
22.78974151611328,2011-07-25
22.253726959228516,2011-07-26
22.289464950561523,2011-07-27
23.02201271057129,2011-07-28
23.343631744384766,2011-07-29
23.343631744384766,2011-08-01
23.450830459594727,2011-08-02
24.192319869995117,2011-08-03
23.69203758239746,2011-08-04
22.977344512939453,2011-08-05
20.913671493530273,2011-08-08
22.29476547241211,2011-08-09
21.057165145874023,2011-08-10
22.115406036376953,2011-08-11
21.667003631591797,2011-08-12
22.14231300354004,2011-08-15
21.56834602355957,2011-08-16
24.617509841918945,2011-08-17
24.527835845947266,2011-08-18
24.079431533813477,2011-08-19
23.81038475036621,2011-08-22
26.39320182800293,2011-08-23
26.482885360717773,2011-08-24
25.568130493164062,2011-08-25
26.617412567138672,2011-08-26
27.576995849609375,2011-08-29
26.886449813842773,2011-08-30
26.438039779663086,2011-08-31
26.321455001831055,2011-09-01
25.93583106994629,2011-09-02
25.639881134033203,2011-09-06
27.119625091552734,2011-09-07
26.91335678100586,2011-09-08
26.366304397583008,2011-09-09
26.40216827392578,2011-09-12
26.348356246948242,2011-09-13
26.662242889404297,2011-09-14
26.482885360717773,2011-09-15
24.796878814697266,2011-09-16
24.823780059814453,2011-09-19
24.366405487060547,2011-09-20
23.14674186706543,2011-09-21
24.15117073059082,2011-09-22
24.31259536743164,2011-09-23
24.895526885986328,2011-09-26
24.707199096679688,2011-09-27
23.639984130859375,2011-09-28
23.81038475036621,2011-09-29
23.335073471069336,2011-09-30
22.034692764282227,2011-10-03
23.30816650390625,2011-10-04
22.859760284423828,2011-10-05
24.187042236328125,2011-10-06
23.69379997253418,2011-10-07
24.393312454223633,2011-10-10
24.447124481201172,2011-10-11
24.50092887878418,2011-10-12
24.653383255004883,2011-10-13
24.976242065429688,2011-10-14
23.586179733276367,2011-10-17
24.213947296142578,2011-10-18
23.41577911376953,2011-10-19
23.514434814453125,2011-10-20
23.882129669189453,2011-10-21
24.536802291870117,2011-10-24
23.855224609375,2011-10-25
24.761003494262695,2011-10-26
27.029935836791992,2011-10-27
26.760900497436523,2011-10-28
26.213830947875977,2011-10-31
25.908920288085938,2011-11-01
25.962730407714844,2011-11-02
27.810161590576172,2011-11-03
25.46949005126953,2011-11-04
25.87306022644043,2011-11-07
26.727685928344727,2011-11-08
25.045400619506836,2011-11-09
24.8654842376709,2011-11-10
25.585174560546875,2011-11-11
25.27030372619629,2011-11-14
25.918031692504883,2011-11-15
24.98242950439453,2011-11-16
24.307708740234375,2011-11-17
24.757524490356445,2011-11-18
24.208749771118164,2011-11-21
23.974853515625,2011-11-22
24.37068748474121,2011-11-23
23.722959518432617,2011-11-25
25.081378936767578,2011-11-28
25.05439567565918,2011-11-29
26.034982681274414,2011-11-30
25.819068908691406,2011-12-01
25.972007751464844,2011-12-02
25.198333740234375,2011-12-05
26.313867568969727,2011-12-06
25.900043487548828,2011-12-07
25.18933868408203,2011-12-08
25.594167709350586,2011-12-09
25.729114532470703,2011-12-12
24.856477737426758,2011-12-13
24.244739532470703,2011-12-14
25.42324447631836,2011-12-15
25.801074981689453,2011-12-16
26.043981552124023,2011-12-19
28.032140731811523,2011-12-20
26.313867568969727,2011-12-21
26.54775619506836,2011-12-22
26.511783599853516,2011-12-23
26.493791580200195,2011-12-27
26.925607681274414,2011-12-28
27.17749786376953,2011-12-29
27.08753776550293,2011-12-30
26.322860717773438,2012-01-03
26.99757194519043,2012-01-04
27.978160858154297,2012-01-05
27.780244827270508,2012-01-06
28.526927947998047,2012-01-09
28.9317569732666,2012-01-10
27.68128776550293,2012-01-11
27.771249771118164,2012-01-12
27.564334869384766,2012-01-13
27.49236488342285,2012-01-17
28.29302978515625,2012-01-18
28.526927947998047,2012-01-19
28.5449161529541,2012-01-20
28.02314567565918,2012-01-23
27.861209869384766,2012-01-24
28.25704002380371,2012-01-25
27.888200759887695,2012-01-26
28.014144897460938,2012-01-27
27.798233032226562,2012-01-30
27.94217300415039,2012-01-31
30.011306762695312,2012-02-01
30.56907081604004,2012-02-02
30.90192222595215,2012-02-03
29.606475830078125,2012-02-06
29.552490234375,2012-02-07
29.147659301757812,2012-02-08
28.823801040649414,2012-02-09
28.99472999572754,2012-02-10
29.912343978881836,2012-02-13
29.1270809173584,2012-02-14
28.75700569152832,2012-02-15
29.470077514648438,2012-02-16
29.172210693359375,2012-02-17
28.928499221801758,2012-02-21
27.556549072265625,2012-02-22
30.201175689697266,2012-02-23
29.84916114807129,2012-02-24
30.19215202331543,2012-02-27
30.147018432617188,2012-02-28
29.894287109375,2012-02-29
30.53514289855957,2012-03-01
30.959367752075195,2012-03-02
31.22110366821289,2012-03-05
31.410663604736328,2012-03-06
31.564111709594727,2012-03-07
32.24106216430664,2012-03-08
32.3674201965332,2012-03-09
32.40353012084961,2012-03-12
33.35126495361328,2012-03-13
32.177879333496094,2012-03-14
31.771711349487305,2012-03-15
32.439632415771484,2012-03-16
32.94508743286133,2012-03-19
32.86385726928711,2012-03-20
31.518970489501953,2012-03-21
32.78263473510742,2012-03-22
33.4505500793457,2012-03-23
33.87478256225586,2012-03-26
33.78452682495117,2012-03-27
34.10945129394531,2012-03-28
33.84770202636719,2012-03-29
