LNC,Date
5.506560802459717,1991-11-12
5.5447998046875,1991-11-13
5.5447998046875,1991-11-14
5.315360069274902,1991-11-15
5.3281049728393555,1991-11-18
5.277119159698486,1991-11-19
5.3281049728393555,1991-11-20
5.417332172393799,1991-11-21
5.289862632751465,1991-11-22
5.302613735198975,1991-11-25
5.340850353240967,1991-11-26
5.277119159698486,1991-11-27
5.289862632751465,1991-11-29
5.340850353240967,1991-12-02
5.302613735198975,1991-12-03
5.3281049728393555,1991-12-04
5.277119159698486,1991-12-05
5.264374732971191,1991-12-06
5.149652481079102,1991-12-09
5.175144672393799,1991-12-10
5.098669052124023,1991-12-11
5.2006402015686035,1991-12-12
5.213385105133057,1991-12-13
5.124159336090088,1991-12-16
5.136906623840332,1991-12-17
5.136906623840332,1991-12-18
5.149652481079102,1991-12-19
5.162400722503662,1991-12-20
5.226132392883301,1991-12-23
5.315360069274902,1991-12-24
5.315360069274902,1991-12-26
5.3663458824157715,1991-12-27
5.4810662269592285,1991-12-30
5.583038806915283,1991-12-31
5.506560802459717,1992-01-02
5.621278285980225,1992-01-03
5.56754207611084,1992-01-06
5.812974452972412,1992-01-07
5.825897216796875,1992-01-08
5.980912685394287,1992-01-09
5.980912685394287,1992-01-10
5.9421539306640625,1992-01-13
6.071331024169922,1992-01-14
6.071331024169922,1992-01-15
6.148838043212891,1992-01-16
6.161757469177246,1992-01-17
6.174671649932861,1992-01-20
6.174671649932861,1992-01-21
6.239264011383057,1992-01-22
6.200512409210205,1992-01-23
6.084249496459961,1992-01-24
6.019659519195557,1992-01-27
6.097167491912842,1992-01-28
5.980912685394287,1992-01-29
6.019659519195557,1992-01-30
5.9550700187683105,1992-01-31
5.916319847106934,1992-02-03
5.993826389312744,1992-02-04
5.9421539306640625,1992-02-05
5.864649772644043,1992-02-06
5.812974452972412,1992-02-07
5.8517303466796875,1992-02-10
5.838813781738281,1992-02-11
5.838813781738281,1992-02-12
5.9421539306640625,1992-02-13
5.87756872177124,1992-02-14
5.722553730010986,1992-02-18
5.838813781738281,1992-02-19
5.800060272216797,1992-02-20
5.774223804473877,1992-02-21
5.787141799926758,1992-02-24
5.838813781738281,1992-02-25
5.864649772644043,1992-02-26
5.838813781738281,1992-02-27
5.812974452972412,1992-02-28
5.800060272216797,1992-03-02
5.787141799926758,1992-03-03
5.800060272216797,1992-03-04
5.812974452972412,1992-03-05
5.800060272216797,1992-03-06
5.812974452972412,1992-03-09
5.812974452972412,1992-03-10
5.825897216796875,1992-03-11
5.864649772644043,1992-03-12
5.87756872177124,1992-03-13
5.838813781738281,1992-03-16
5.864649772644043,1992-03-17
5.800060272216797,1992-03-18
5.800060272216797,1992-03-19
5.864649772644043,1992-03-20
5.800060272216797,1992-03-23
5.800060272216797,1992-03-24
5.838813781738281,1992-03-25
5.864649772644043,1992-03-26
5.800060272216797,1992-03-27
5.864649772644043,1992-03-30
5.800060272216797,1992-03-31
5.838813781738281,1992-04-01
5.838813781738281,1992-04-02
5.7096381187438965,1992-04-03
5.681359767913818,1992-04-06
5.602816581726074,1992-04-07
5.589723587036133,1992-04-08
5.6289963722229,1992-04-09
5.707540035247803,1992-04-10
5.642088413238525,1992-04-13
5.746812343597412,1992-04-14
5.772995471954346,1992-04-15
5.707540035247803,1992-04-16
5.576635360717773,1992-04-20
5.5111823081970215,1992-04-21
5.458819389343262,1992-04-22
5.406457901000977,1992-04-23
5.288642883300781,1992-04-24
5.354093551635742,1992-04-27
5.458819389343262,1992-04-28
5.576635360717773,1992-04-29
5.56354284286499,1992-04-30
5.498092174530029,1992-05-01
5.668269634246826,1992-05-04
5.655179500579834,1992-05-05
5.694450855255127,1992-05-06
5.746812343597412,1992-05-07
5.746812343597412,1992-05-08
5.786086559295654,1992-05-11
5.8384504318237305,1992-05-12
5.786086559295654,1992-05-13
5.772995471954346,1992-05-14
5.812265396118164,1992-05-15
6.0740814208984375,1992-05-18
6.178805828094482,1992-05-19
6.100260257720947,1992-05-20
5.9955363273620605,1992-05-21
5.9955363273620605,1992-05-22
6.021716117858887,1992-05-26
6.008627891540527,1992-05-27
6.0740814208984375,1992-05-28
6.021716117858887,1992-05-29
6.0740814208984375,1992-06-01
6.178805828094482,1992-06-02
6.1395368576049805,1992-06-03
6.0871734619140625,1992-06-04
6.191896438598633,1992-06-05
6.218075275421143,1992-06-08
6.270440578460693,1992-06-09
6.33589506149292,1992-06-10
6.3620758056640625,1992-06-11
6.309715270996094,1992-06-12
6.257349014282227,1992-06-15
6.244263648986816,1992-06-16
6.152624607086182,1992-06-17
6.204987525939941,1992-06-18
6.231167793273926,1992-06-19
6.322804927825928,1992-06-22
6.427532196044922,1992-06-23
6.41444206237793,1992-06-24
6.466799736022949,1992-06-25
6.401347637176514,1992-06-26
6.440622329711914,1992-06-29
6.440622329711914,1992-06-30
6.453710079193115,1992-07-01
6.440622329711914,1992-07-02
6.557734489440918,1992-07-06
6.557734489440918,1992-07-07
6.623972415924072,1992-07-08
6.690210819244385,1992-07-09
6.743206024169922,1992-07-10
6.676963806152344,1992-07-13
6.65046501159668,1992-07-14
6.716702938079834,1992-07-15
6.676963806152344,1992-07-16
6.690210819244385,1992-07-17
6.66372013092041,1992-07-20
6.676963806152344,1992-07-21
6.716702938079834,1992-07-22
6.769697666168213,1992-07-23
6.690210819244385,1992-07-24
6.756449222564697,1992-07-27
6.769697666168213,1992-07-28
6.796195983886719,1992-07-29
6.8889312744140625,1992-07-30
6.849189281463623,1992-07-31
6.941920757293701,1992-08-03
6.968417644500732,1992-08-04
6.875683307647705,1992-08-05
6.822688579559326,1992-08-06
6.690210819244385,1992-08-07
6.610723495483398,1992-08-10
6.7034592628479,1992-08-11
6.7034592628479,1992-08-12
6.637217998504639,1992-08-13
6.690210819244385,1992-08-14
6.623972415924072,1992-08-17
6.637217998504639,1992-08-18
6.610723495483398,1992-08-19
6.676963806152344,1992-08-20
6.690210819244385,1992-08-21
6.676963806152344,1992-08-24
6.65046501159668,1992-08-25
6.637217998504639,1992-08-26
6.570982456207275,1992-08-27
6.584227561950684,1992-08-28
6.557734489440918,1992-08-31
6.557734489440918,1992-09-01
6.5444841384887695,1992-09-02
6.5047407150268555,1992-09-03
6.4914937019348145,1992-09-04
6.517988204956055,1992-09-08
6.597475051879883,1992-09-09
6.637217998504639,1992-09-10
6.756449222564697,1992-09-11
6.769697666168213,1992-09-14
6.782946586608887,1992-09-15
6.902176856994629,1992-09-16
6.928673267364502,1992-09-17
6.968417644500732,1992-09-18
6.955173492431641,1992-09-21
6.928673267364502,1992-09-22
6.902176856994629,1992-09-23
7.061159133911133,1992-09-24
7.047907829284668,1992-09-25
7.047907829284668,1992-09-28
7.008159637451172,1992-09-29
7.074403762817383,1992-09-30
7.153888702392578,1992-10-01
7.061159133911133,1992-10-02
6.9518513679504395,1992-10-05
6.89827299118042,1992-10-06
6.858088970184326,1992-10-07
6.858088970184326,1992-10-08
6.844696998596191,1992-10-09
6.89827299118042,1992-10-12
6.93845796585083,1992-10-13
6.93845796585083,1992-10-14
6.9518513679504395,1992-10-15
6.992039680480957,1992-10-16
7.018826484680176,1992-10-19
7.045613765716553,1992-10-20
7.1259846687316895,1992-10-21
7.152774810791016,1992-10-22
7.152774810791016,1992-10-23
7.085799694061279,1992-10-26
7.139379501342773,1992-10-27
7.112590312957764,1992-10-28
7.192955017089844,1992-10-29
7.179563045501709,1992-10-30
7.152774810791016,1992-11-02
7.300116539001465,1992-11-03
7.2331414222717285,1992-11-04
7.2331414222717285,1992-11-05
7.192955017089844,1992-11-06
7.3135085105896,1992-11-09
7.434060573577881,1992-11-10
7.514432907104492,1992-11-11
7.407273769378662,1992-11-12
7.487644195556641,1992-11-13
7.380483627319336,1992-11-16
7.326908111572266,1992-11-17
7.434060573577881,1992-11-18
7.434060573577881,1992-11-19
7.568008899688721,1992-11-20
7.487644195556641,1992-11-23
7.501037120819092,1992-11-24
7.541219711303711,1992-11-25
7.568008899688721,1992-11-27
7.514432907104492,1992-11-30
7.541219711303711,1992-12-01
7.5947980880737305,1992-12-02
7.688560962677002,1992-12-03
7.795716762542725,1992-12-04
7.86269474029541,1992-12-07
7.969847202301025,1992-12-08
7.902881622314453,1992-12-09
7.943066596984863,1992-12-10
7.7019572257995605,1992-12-11
7.809111595153809,1992-12-14
7.835906028747559,1992-12-15
7.768932819366455,1992-12-16
7.86269474029541,1992-12-17
7.943066596984863,1992-12-18
7.996640205383301,1992-12-21
8.09040641784668,1992-12-22
8.063612937927246,1992-12-23
8.077011108398438,1992-12-24
8.01003360748291,1992-12-28
8.09040641784668,1992-12-29
8.023428916931152,1992-12-30
7.929666042327881,1992-12-31
7.795412063598633,1993-01-04
7.714206695556641,1993-01-05
7.795412063598633,1993-01-06
7.741278648376465,1993-01-07
7.687140464782715,1993-01-08
7.876613616943359,1993-01-11
7.863081455230713,1993-01-12
7.863081455230713,1993-01-13
7.795412063598633,1993-01-14
7.890149116516113,1993-01-15
7.863081455230713,1993-01-18
7.849547386169434,1993-01-19
7.944279670715332,1993-01-20
7.944279670715332,1993-01-21
7.849547386169434,1993-01-22
7.768343925476074,1993-01-25
7.687140464782715,1993-01-26
7.7277421951293945,1993-01-27
7.849547386169434,1993-01-28
7.890149116516113,1993-01-29
7.849547386169434,1993-02-01
7.876613616943359,1993-02-02
8.147287368774414,1993-02-03
8.242026329040527,1993-02-04
8.160823822021484,1993-02-05
8.269091606140137,1993-02-08
8.066084861755371,1993-02-09
7.984884738922119,1993-02-10
8.187891006469727,1993-02-11
8.187891006469727,1993-02-12
7.903685569763184,1993-02-16
7.903685569763184,1993-02-17
7.741278648376465,1993-02-18
7.836015701293945,1993-02-19
7.849547386169434,1993-02-22
7.524740219116211,1993-02-23
7.741278648376465,1993-02-24
7.971349716186523,1993-02-25
7.930752277374268,1993-02-26
7.930752277374268,1993-03-01
8.02548885345459,1993-03-02
8.093155860900879,1993-03-03
8.228492736816406,1993-03-04
8.147287368774414,1993-03-05
8.228492736816406,1993-03-08
8.404427528381348,1993-03-09
8.323229789733887,1993-03-10
8.282628059387207,1993-03-11
8.255558967590332,1993-03-12
8.323229789733887,1993-03-15
8.404427528381348,1993-03-16
8.377364158630371,1993-03-17
8.417964935302734,1993-03-18
8.553302764892578,1993-03-19
8.404427528381348,1993-03-22
8.499165534973145,1993-03-23
8.620966911315918,1993-03-24
8.634502410888672,1993-03-25
8.60743522644043,1993-03-26
8.729238510131836,1993-03-29
8.702171325683594,1993-03-30
8.742773056030273,1993-03-31
8.756307601928711,1993-04-01
8.743739128112793,1993-04-02
8.73007583618164,1993-04-05
8.93500804901123,1993-04-06
8.93500804901123,1993-04-07
8.853032112121582,1993-04-08
9.085283279418945,1993-04-12
9.05797004699707,1993-04-13
8.96233081817627,1993-04-14
9.003320693969727,1993-04-15
8.989652633666992,1993-04-16
8.975991249084473,1993-04-19
9.01698112487793,1993-04-20
8.743739128112793,1993-04-21
8.743739128112793,1993-04-22
8.757396697998047,1993-04-23
8.525146484375,1993-04-26
8.59345531463623,1993-04-27
8.634443283081055,1993-04-28
8.716412544250488,1993-04-29
8.757396697998047,1993-04-30
8.675427436828613,1993-05-03
8.607117652893066,1993-05-04
8.552468299865723,1993-05-05
8.634443283081055,1993-05-06
8.675427436828613,1993-05-07
8.661764144897461,1993-05-10
8.689088821411133,1993-05-11
8.689088821411133,1993-05-12
8.689088821411133,1993-05-13
8.716412544250488,1993-05-14
8.716412544250488,1993-05-17
8.525146484375,1993-05-18
8.648100852966309,1993-05-19
8.634443283081055,1993-05-20
8.661764144897461,1993-05-21
8.648100852966309,1993-05-24
8.607117652893066,1993-05-25
8.607117652893066,1993-05-26
8.634443283081055,1993-05-27
8.497819900512695,1993-05-28
8.552468299865723,1993-06-01
8.484156608581543,1993-06-02
8.40218448638916,1993-06-03
8.388520240783691,1993-06-04
8.41584587097168,1993-06-07
8.40218448638916,1993-06-08
8.361199378967285,1993-06-09
8.320210456848145,1993-06-10
8.197254180908203,1993-06-11
8.115280151367188,1993-06-14
8.169927597045898,1993-06-15
8.183588027954102,1993-06-16
8.224575996398926,1993-06-17
8.169927597045898,1993-06-18
8.197254180908203,1993-06-21
8.27922248840332,1993-06-22
8.210916519165039,1993-06-23
8.388520240783691,1993-06-24
8.374859809875488,1993-06-25
8.443168640136719,1993-06-28
8.579792976379395,1993-06-29
8.497819900512695,1993-06-30
8.552468299865723,1993-07-01
8.470792770385742,1993-07-02
8.277650833129883,1993-07-06
8.388019561767578,1993-07-07
8.581165313720703,1993-07-08
8.498387336730957,1993-07-09
8.691535949707031,1993-07-12
8.663941383361816,1993-07-13
8.71912670135498,1993-07-14
8.636347770690918,1993-07-15
8.636347770690918,1993-07-16
8.663941383361816,1993-07-19
8.498387336730957,1993-07-20
8.60875415802002,1993-07-21
8.498387336730957,1993-07-22
8.525979995727539,1993-07-23
8.498387336730957,1993-07-26
8.388019561767578,1993-07-27
8.388019561767578,1993-07-28
8.91226863861084,1993-07-29
8.801899909973145,1993-07-30
9.602075576782227,1993-08-02
9.54688549041748,1993-08-03
9.54688549041748,1993-08-04
9.602075576782227,1993-08-05
9.602075576782227,1993-08-06
9.684854507446289,1993-08-09
9.905584335327148,1993-08-10
9.93317985534668,1993-08-11
10.015954971313477,1993-08-12
10.07114028930664,1993-08-13
10.07114028930664,1993-08-16
9.905584335327148,1993-08-17
9.822811126708984,1993-08-18
10.098734855651855,1993-08-19
10.098734855651855,1993-08-20
10.126320838928223,1993-08-23
10.264286994934082,1993-08-24
10.07114028930664,1993-08-25
10.07114028930664,1993-08-26
10.126320838928223,1993-08-27
9.988360404968262,1993-08-30
10.291874885559082,1993-08-31
10.181506156921387,1993-09-01
10.319467544555664,1993-09-02
10.40224838256836,1993-09-03
10.457427024841309,1993-09-07
10.23669147491455,1993-09-08
10.153916358947754,1993-09-09
10.291874885559082,1993-09-10
10.429841041564941,1993-09-13
10.40224838256836,1993-09-14
10.457427024841309,1993-09-15
10.51260757446289,1993-09-16
10.540206909179688,1993-09-17
10.40224838256836,1993-09-20
10.23669147491455,1993-09-21
10.264286994934082,1993-09-22
10.319467544555664,1993-09-23
10.291874885559082,1993-09-24
10.374649047851562,1993-09-27
10.347061157226562,1993-09-28
10.347061157226562,1993-09-29
10.319467544555664,1993-09-30
10.23669147491455,1993-10-01
10.23780345916748,1993-10-04
10.376907348632812,1993-10-05
10.321269989013672,1993-10-06
10.293444633483887,1993-10-07
10.376907348632812,1993-10-08
10.404728889465332,1993-10-11
10.460365295410156,1993-10-12
10.460365295410156,1993-10-13
10.543824195861816,1993-10-14
10.599464416503906,1993-10-15
10.682929039001465,1993-10-18
10.655105590820312,1993-10-19
10.460365295410156,1993-10-20
10.516005516052246,1993-10-21
10.543824195861816,1993-10-22
10.432544708251953,1993-10-25
10.432544708251953,1993-10-26
10.321269989013672,1993-10-27
10.182164192199707,1993-10-28
10.126520156860352,1993-10-29
10.098711967468262,1993-11-01
9.903961181640625,1993-11-02
9.34756851196289,1993-11-03
9.458840370178223,1993-11-04
9.70922565460205,1993-11-05
9.848326683044434,1993-11-08
9.625764846801758,1993-11-09
9.625764846801758,1993-11-10
9.514487266540527,1993-11-11
9.597944259643555,1993-11-12
9.597944259643555,1993-11-15
9.737044334411621,1993-11-16
9.653584480285645,1993-11-17
9.737044334411621,1993-11-18
9.486663818359375,1993-11-19
9.319744110107422,1993-11-22
9.291925430297852,1993-11-23
9.375383377075195,1993-11-24
9.514487266540527,1993-11-26
9.681400299072266,1993-11-29
9.681400299072266,1993-11-30
9.653584480285645,1993-12-01
9.876147270202637,1993-12-02
9.848326683044434,1993-12-03
9.70922565460205,1993-12-06
9.625764846801758,1993-12-07
9.681400299072266,1993-12-08
9.653584480285645,1993-12-09
9.514487266540527,1993-12-10
9.570122718811035,1993-12-13
9.5423002243042,1993-12-14
9.5423002243042,1993-12-15
9.486663818359375,1993-12-16
9.681400299072266,1993-12-17
9.514487266540527,1993-12-20
9.5423002243042,1993-12-21
9.514487266540527,1993-12-22
9.514487266540527,1993-12-23
9.570122718811035,1993-12-27
9.514487266540527,1993-12-28
9.625764846801758,1993-12-29
9.570122718811035,1993-12-30
9.681400299072266,1993-12-31
9.848326683044434,1994-01-03
9.884262084960938,1994-01-04
9.631548881530762,1994-01-05
9.547297477722168,1994-01-06
9.378824234008789,1994-01-07
9.491145133972168,1994-01-10
9.378824234008789,1994-01-11
9.575380325317383,1994-01-12
9.322660446166992,1994-01-13
9.406903266906738,1994-01-14
9.322660446166992,1994-01-17
9.266499519348145,1994-01-18
9.406903266906738,1994-01-19
9.406903266906738,1994-01-20
9.238419532775879,1994-01-21
9.238419532775879,1994-01-24
9.21034049987793,1994-01-25
9.322660446166992,1994-01-26
9.21034049987793,1994-01-27
9.322660446166992,1994-01-28
9.547297477722168,1994-01-31
9.378824234008789,1994-02-01
9.294578552246094,1994-02-02
9.069939613342285,1994-02-03
9.069939613342285,1994-02-04
8.87337875366211,1994-02-07
8.845293998718262,1994-02-08
8.929539680480957,1994-02-09
8.761052131652832,1994-02-10
8.761052131652832,1994-02-11
8.845293998718262,1994-02-14
9.098013877868652,1994-02-15
9.266499519348145,1994-02-16
9.154176712036133,1994-02-17
9.069939613342285,1994-02-18
9.182257652282715,1994-02-22
9.069939613342285,1994-02-23
9.098013877868652,1994-02-24
9.126096725463867,1994-02-25
9.154176712036133,1994-02-28
9.126096725463867,1994-03-01
9.238419532775879,1994-03-02
9.294578552246094,1994-03-03
9.126096725463867,1994-03-04
9.126096725463867,1994-03-07
9.154176712036133,1994-03-08
9.294578552246094,1994-03-09
9.21034049987793,1994-03-10
9.350740432739258,1994-03-11
9.294578552246094,1994-03-14
9.659634590148926,1994-03-15
9.575380325317383,1994-03-16
9.406903266906738,1994-03-17
9.575380325317383,1994-03-18
9.463061332702637,1994-03-21
9.547297477722168,1994-03-22
9.350740432739258,1994-03-23
9.434983253479004,1994-03-24
9.406903266906738,1994-03-25
9.041857719421387,1994-03-28
8.845293998718262,1994-03-29
8.817214965820312,1994-03-30
9.041857719421387,1994-03-31
8.595890998840332,1994-04-04
8.851214408874512,1994-04-05
9.049798965454102,1994-04-06
8.993061065673828,1994-04-07
8.680998802185059,1994-04-08
8.624260902404785,1994-04-11
8.567523002624512,1994-04-12
8.737739562988281,1994-04-13
8.624260902404785,1994-04-14
8.368939399719238,1994-04-15
9.049798965454102,1994-04-18
8.851214408874512,1994-04-19
8.652631759643555,1994-04-20
8.624260902404785,1994-04-21
8.368939399719238,1994-04-22
8.539152145385742,1994-04-25
8.425679206848145,1994-04-26
8.652631759643555,1994-04-28
8.652631759643555,1994-04-29
8.709371566772461,1994-05-02
8.851214408874512,1994-05-03
8.766111373901367,1994-05-04
9.049798965454102,1994-05-05
9.049798965454102,1994-05-06
8.907954216003418,1994-05-09
8.8795804977417,1994-05-10
8.907954216003418,1994-05-11
8.936322212219238,1994-05-12
8.936322212219238,1994-05-13
8.936322212219238,1994-05-16
9.248387336730957,1994-05-17
9.078169822692871,1994-05-18
9.19164752960205,1994-05-19
9.220019340515137,1994-05-20
9.078169822692871,1994-05-23
9.134910583496094,1994-05-24
9.276751518249512,1994-05-25
9.220019340515137,1994-05-26
9.106541633605957,1994-05-27
9.390230178833008,1994-05-31
9.418603897094727,1994-06-01
9.532074928283691,1994-06-02
9.645551681518555,1994-06-03
9.84414291381836,1994-06-06
9.617186546325684,1994-06-07
9.759039878845215,1994-06-08
9.58881664276123,1994-06-09
9.58881664276123,1994-06-10
9.617186546325684,1994-06-13
9.645551681518555,1994-06-14
9.673925399780273,1994-06-15
9.87251091003418,1994-06-16
9.673925399780273,1994-06-17
9.617186546325684,1994-06-20
9.673925399780273,1994-06-21
9.759039878845215,1994-06-22
9.645551681518555,1994-06-23
9.475340843200684,1994-06-24
9.418603897094727,1994-06-27
9.532074928283691,1994-06-28
9.617186546325684,1994-06-29
9.617186546325684,1994-06-30
9.62520694732666,1994-07-01
9.567914009094238,1994-07-05
9.567914009094238,1994-07-06
9.739786148071289,1994-07-07
9.596559524536133,1994-07-08
9.453327178955078,1994-07-11
9.310097694396973,1994-07-12
9.338741302490234,1994-07-13
9.682499885559082,1994-07-14
9.911676406860352,1994-07-15
9.825739860534668,1994-07-18
9.997611045837402,1994-07-19
9.968965530395508,1994-07-20
9.797088623046875,1994-07-21
9.825739860534668,1994-07-22
9.825739860534668,1994-07-25
8.7658109664917,1994-07-26
8.851757049560547,1994-07-27
8.536645889282227,1994-07-28
8.622583389282227,1994-07-29
8.679872512817383,1994-08-01
8.651230812072754,1994-08-02
8.651230812072754,1994-08-03
8.593936920166016,1994-08-04
8.479348182678223,1994-08-05
8.450705528259277,1994-08-08
8.393406867980957,1994-08-09
8.393406867980957,1994-08-10
8.19288444519043,1994-08-11
8.250177383422852,1994-08-12
8.221532821655273,1994-08-15
8.221532821655273,1994-08-16
8.250177383422852,1994-08-17
8.307469367980957,1994-08-18
8.393406867980957,1994-08-19
8.50799560546875,1994-08-22
8.536645889282227,1994-08-23
8.679872512817383,1994-08-24
8.823105812072754,1994-08-25
9.052278518676758,1994-08-26
8.994988441467285,1994-08-29
8.880402565002441,1994-08-30
8.823105812072754,1994-08-31
8.994988441467285,1994-09-01
8.880402565002441,1994-09-02
8.79446029663086,1994-09-06
8.7658109664917,1994-09-07
8.7658109664917,1994-09-08
8.622583389282227,1994-09-09
8.679872512817383,1994-09-12
8.622583389282227,1994-09-13
8.622583389282227,1994-09-14
8.708518981933594,1994-09-15
8.708518981933594,1994-09-16
8.651230812072754,1994-09-19
8.364765167236328,1994-09-20
8.250177383422852,1994-09-21
8.250177383422852,1994-09-22
8.278824806213379,1994-09-23
8.422052383422852,1994-09-26
8.393406867980957,1994-09-27
8.422052383422852,1994-09-28
8.364765167236328,1994-09-29
8.565285682678223,1994-09-30
8.631329536437988,1994-10-03
8.370649337768555,1994-10-04
8.225828170776367,1994-10-05
8.19686508178711,1994-10-06
8.167900085449219,1994-10-07
8.283757209777832,1994-10-10
8.428573608398438,1994-10-11
8.428573608398438,1994-10-12
8.48651123046875,1994-10-13
8.399608612060547,1994-10-14
8.283757209777832,1994-10-17
8.254793167114258,1994-10-18
8.283757209777832,1994-10-19
8.225828170776367,1994-10-20
8.225828170776367,1994-10-21
8.138935089111328,1994-10-24
8.109972953796387,1994-10-25
8.023078918457031,1994-10-26
8.109972953796387,1994-10-27
8.254793167114258,1994-10-28
8.399608612060547,1994-10-31
8.573395729064941,1994-11-01
8.689255714416504,1994-11-02
8.74718189239502,1994-11-03
8.660290718078613,1994-11-04
8.660290718078613,1994-11-07
8.60236644744873,1994-11-08
8.60236644744873,1994-11-09
8.573395729064941,1994-11-10
8.573395729064941,1994-11-11
8.544435501098633,1994-11-14
8.631329536437988,1994-11-15
8.515467643737793,1994-11-16
8.544435501098633,1994-11-17
8.515467643737793,1994-11-18
8.544435501098633,1994-11-21
8.457542419433594,1994-11-22
8.341687202453613,1994-11-23
8.370649337768555,1994-11-25
8.60236644744873,1994-11-28
8.86303997039795,1994-11-29
9.007862091064453,1994-11-30
8.978900909423828,1994-12-01
8.892006874084473,1994-12-02
8.86303997039795,1994-12-05
8.805107116699219,1994-12-06
8.74718189239502,1994-12-07
8.689255714416504,1994-12-08
8.60236644744873,1994-12-09
8.515467643737793,1994-12-12
8.138935089111328,1994-12-13
8.341687202453613,1994-12-14
8.254793167114258,1994-12-15
8.254793167114258,1994-12-16
8.312724113464355,1994-12-19
8.341687202453613,1994-12-20
8.283757209777832,1994-12-21
8.254793167114258,1994-12-22
8.225828170776367,1994-12-23
8.225828170776367,1994-12-27
8.283757209777832,1994-12-28
8.19686508178711,1994-12-29
8.109972953796387,1994-12-30
8.254793167114258,1995-01-03
8.297013282775879,1995-01-04
8.26768970489502,1995-01-05
8.26768970489502,1995-01-06
8.150416374206543,1995-01-09
8.150416374206543,1995-01-10
8.297013282775879,1995-01-11
8.384968757629395,1995-01-12
8.355646133422852,1995-01-13
8.414285659790039,1995-01-16
8.443602561950684,1995-01-17
8.384968757629395,1995-01-18
8.384968757629395,1995-01-19
8.384968757629395,1995-01-20
8.355646133422852,1995-01-23
8.355646133422852,1995-01-24
8.32632827758789,1995-01-25
8.32632827758789,1995-01-26
8.384968757629395,1995-01-27
8.414285659790039,1995-01-30
8.56087589263916,1995-01-31
8.531551361083984,1995-02-01
8.384968757629395,1995-02-02
8.64882755279541,1995-02-03
8.912688255310059,1995-02-06
9.000643730163574,1995-02-07
9.117916107177734,1995-02-08
9.176551818847656,1995-02-09
9.205867767333984,1995-02-10
9.000643730163574,1995-02-13
9.147232055664062,1995-02-14
9.323142051696777,1995-02-15
9.264508247375488,1995-02-16
9.264508247375488,1995-02-17
9.176551818847656,1995-02-21
9.176551818847656,1995-02-22
9.499049186706543,1995-02-23
9.440412521362305,1995-02-24
9.55768871307373,1995-02-27
9.469736099243164,1995-02-28
9.411099433898926,1995-03-01
9.440412521362305,1995-03-02
9.440412521362305,1995-03-03
9.469736099243164,1995-03-06
9.440412521362305,1995-03-07
9.411099433898926,1995-03-08
9.3817777633667,1995-03-09
9.55768871307373,1995-03-10
9.499049186706543,1995-03-13
9.469736099243164,1995-03-14
9.440412521362305,1995-03-15
9.440412521362305,1995-03-16
9.440412521362305,1995-03-17
9.411099433898926,1995-03-20
9.499049186706543,1995-03-21
9.411099433898926,1995-03-22
9.440412521362305,1995-03-23
9.528369903564453,1995-03-24
9.499049186706543,1995-03-27
9.55768871307373,1995-03-28
9.587002754211426,1995-03-29
9.64564037322998,1995-03-30
9.440412521362305,1995-03-31
9.55768871307373,1995-04-03
9.511466979980469,1995-04-04
9.541092872619629,1995-04-05
9.65962028503418,1995-04-06
9.718879699707031,1995-04-07
9.718879699707031,1995-04-10
9.718879699707031,1995-04-11
9.65962028503418,1995-04-12
9.60035514831543,1995-04-13
9.60035514831543,1995-04-17
9.511466979980469,1995-04-18
9.68924617767334,1995-04-19
9.481829643249512,1995-04-20
9.481829643249512,1995-04-21
9.748509407043457,1995-04-24
9.65962028503418,1995-04-25
9.541092872619629,1995-04-26
9.778142929077148,1995-04-27
9.65962028503418,1995-04-28
9.68924617767334,1995-05-01
9.68924617767334,1995-05-02
9.65962028503418,1995-05-03
9.60035514831543,1995-05-04
9.837400436401367,1995-05-05
9.985553741455078,1995-05-08
10.163338661193848,1995-05-09
10.104076385498047,1995-05-10
10.19297981262207,1995-05-11
10.222604751586914,1995-05-12
10.222604751586914,1995-05-15
10.341126441955566,1995-05-16
10.341126441955566,1995-05-17
10.222604751586914,1995-05-18
10.163338661193848,1995-05-19
10.281865119934082,1995-05-22
10.25223159790039,1995-05-23
10.518912315368652,1995-05-24
10.637432098388672,1995-05-25
10.370753288269043,1995-05-26
10.370753288269043,1995-05-30
10.726317405700684,1995-05-31
10.489273071289062,1995-06-01
10.75595760345459,1995-06-02
10.785582542419434,1995-06-05
10.785582542419434,1995-06-06
10.637432098388672,1995-06-07
10.518912315368652,1995-06-08
10.370753288269043,1995-06-09
10.40038776397705,1995-06-12
10.578170776367188,1995-06-13
10.578170776367188,1995-06-14
10.489273071289062,1995-06-15
10.60780143737793,1995-06-16
10.667062759399414,1995-06-19
10.726317405700684,1995-06-20
10.518912315368652,1995-06-21
10.785582542419434,1995-06-22
10.667062759399414,1995-06-23
10.667062759399414,1995-06-26
10.637432098388672,1995-06-27
10.60780143737793,1995-06-28
10.578170776367188,1995-06-29
10.370753288269043,1995-06-30
10.40038776397705,1995-07-03
10.341126441955566,1995-07-05
10.20466136932373,1995-07-06
10.20466136932373,1995-07-07
10.174736976623535,1995-07-10
10.20466136932373,1995-07-11
10.324369430541992,1995-07-12
10.055033683776855,1995-07-13
10.055033683776855,1995-07-14
9.875479698181152,1995-07-17
9.69592571258545,1995-07-18
