EMR,Date
2.0004637241363525,1985-10-01
1.975278615951538,1985-10-02
1.9428961277008057,1985-10-03
1.9536893367767334,1985-10-04
1.9357010126113892,1985-10-07
1.960886001586914,1985-10-08
1.9572887420654297,1985-10-09
1.9572887420654297,1985-10-10
1.968082308769226,1985-10-11
1.975278615951538,1985-10-14
1.975278615951538,1985-10-15
1.9860714673995972,1985-10-16
2.007660388946533,1985-10-17
1.989669680595398,1985-10-18
2.0040621757507324,1985-10-21
2.025649070739746,1985-10-22
2.0112576484680176,1985-10-23
2.0004637241363525,1985-10-24
1.9968655109405518,1985-10-25
1.989669680595398,1985-10-28
1.989669680595398,1985-10-29
1.9932670593261719,1985-10-30
1.9716800451278687,1985-10-31
1.9968655109405518,1985-11-01
1.9968655109405518,1985-11-04
2.0040621757507324,1985-11-05
2.0220515727996826,1985-11-06
2.0292484760284424,1985-11-07
2.0400402545928955,1985-11-08
2.050834894180298,1985-11-11
2.0724236965179443,1985-11-12
2.076021909713745,1985-11-13
2.0868146419525146,1985-11-14
2.111999988555908,1985-11-15
2.1211533546447754,1985-11-18
2.1502113342285156,1985-11-19
2.1393139362335205,1985-11-20
2.1792681217193604,1985-11-21
2.1720027923583984,1985-11-22
2.1720027923583984,1985-11-25
2.1792681217193604,1985-11-26
2.2046916484832764,1985-11-27
2.215587854385376,1985-11-29
2.1865322589874268,1985-12-02
2.175633668899536,1985-12-03
2.208324432373047,1985-12-04
2.208324432373047,1985-12-05
2.201061725616455,1985-12-06
2.222851276397705,1985-12-09
2.230116367340088,1985-12-10
2.291863203048706,1985-12-11
2.324552297592163,1985-12-12
2.3390800952911377,1985-12-13
2.3717691898345947,1985-12-16
2.379033327102661,1985-12-17
2.3390800952911377,1985-12-18
2.3354477882385254,1985-12-19
2.3717691898345947,1985-12-20
2.353609085083008,1985-12-23
2.3390800952911377,1985-12-24
2.317286968231201,1985-12-26
2.328183174133301,1985-12-27
2.3608720302581787,1985-12-30
2.3608720302581787,1985-12-31
2.353609085083008,1986-01-02
2.353609085083008,1986-01-03
2.3427116870880127,1986-01-06
2.379033327102661,1986-01-07
2.3645050525665283,1986-01-08
2.3136560916900635,1986-01-09
2.317286968231201,1986-01-10
2.317286968231201,1986-01-13
2.3209197521209717,1986-01-14
2.328183174133301,1986-01-15
2.324552297592163,1986-01-16
2.328183174133301,1986-01-17
2.3100221157073975,1986-01-20
2.29549503326416,1986-01-21
2.2773349285125732,1986-01-22
2.2773349285125732,1986-01-23
2.3100221157073975,1986-01-24
2.353609085083008,1986-01-27
2.3463447093963623,1986-01-28
2.3136560916900635,1986-01-29
2.3136560916900635,1986-01-30
2.353609085083008,1986-01-31
2.4153542518615723,1986-02-03
2.411722183227539,1986-02-04
2.4153542518615723,1986-02-05
2.4080910682678223,1986-02-06
2.426251173019409,1986-02-07
2.411722183227539,1986-02-10
2.422619342803955,1986-02-11
2.444410800933838,1986-02-12
2.4371471405029297,1986-02-13
2.4536995887756348,1986-02-14
2.4903225898742676,1986-02-18
2.475674867630005,1986-02-19
2.4903225898742676,1986-02-20
2.5122969150543213,1986-02-21
2.530607223510742,1986-02-24
2.5269453525543213,1986-02-25
2.541592836380005,1986-02-26
2.6001880168914795,1986-02-27
2.585540771484375,1986-02-28
2.545255661010742,1986-03-03
2.504972219467163,1986-03-04
2.4903225898742676,1986-03-05
2.4866583347320557,1986-03-06
2.493985891342163,1986-03-07
2.5159592628479004,1986-03-10
2.570892333984375,1986-03-11
2.5782153606414795,1986-03-12
2.570892333984375,1986-03-13
2.589203357696533,1986-03-14
2.589203357696533,1986-03-17
2.607515335083008,1986-03-18
2.6404736042022705,1986-03-19
2.6331498622894287,1986-03-20
2.5928657054901123,1986-03-21
2.6001880168914795,1986-03-24
2.5965261459350586,1986-03-25
2.6111772060394287,1986-03-26
2.6697733402252197,1986-03-27
2.6844217777252197,1986-03-31
2.6111772060394287,1986-04-01
2.6111772060394287,1986-04-02
2.607515335083008,1986-04-03
2.6001880168914795,1986-04-04
2.5635697841644287,1986-04-07
2.6001880168914795,1986-04-08
2.6111772060394287,1986-04-09
2.6258270740509033,1986-04-10
2.618502140045166,1986-04-11
2.6148390769958496,1986-04-14
2.603851556777954,1986-04-15
2.607515335083008,1986-04-16
2.6258270740509033,1986-04-17
2.636812686920166,1986-04-18
2.677096366882324,1986-04-21
2.6587862968444824,1986-04-22
2.6734347343444824,1986-04-23
2.6734347343444824,1986-04-24
2.6734347343444824,1986-04-25
2.677096366882324,1986-04-28
2.6477982997894287,1986-04-29
2.607515335083008,1986-04-30
2.552581787109375,1986-05-01
2.5122969150543213,1986-05-02
2.5635697841644287,1986-05-05
2.574554204940796,1986-05-06
2.5562431812286377,1986-05-07
2.530607223510742,1986-05-08
2.5196216106414795,1986-05-09
2.5122969150543213,1986-05-12
2.4976484775543213,1986-05-13
2.4866583347320557,1986-05-14
2.4829983711242676,1986-05-15
2.4573636054992676,1986-05-16
2.462975025177002,1986-05-19
2.4888224601745605,1986-05-20
2.4925169944763184,1986-05-21
2.5589852333068848,1986-05-22
2.6106793880462646,1986-05-23
2.658684492111206,1986-05-27
2.6623754501342773,1986-05-28
2.64022159576416,1986-05-29
2.59591007232666,1986-05-30
2.577446699142456,1986-06-02
2.59591007232666,1986-06-03
2.570063352584839,1986-06-04
2.6069862842559814,1986-06-05
2.5922162532806396,1986-06-06
2.5405209064483643,1986-06-09
2.5515971183776855,1986-06-10
2.577446699142456,1986-06-11
2.5737555027008057,1986-06-12
2.6217575073242188,1986-06-13
2.6254515647888184,1986-06-16
2.6032938957214355,1986-06-17
2.6069862842559814,1986-06-18
2.581139087677002,1986-06-19
2.577446699142456,1986-06-20
2.5220580101013184,1986-06-23
2.562676191329956,1986-06-24
2.570063352584839,1986-06-25
2.54421329498291,1986-06-26
2.5515971183776855,1986-06-27
2.570063352584839,1986-06-30
2.5737555027008057,1986-07-01
2.5737555027008057,1986-07-02
2.5515971183776855,1986-07-03
2.5035953521728516,1986-07-07
2.4888224601745605,1986-07-08
2.4888224601745605,1986-07-09
2.485130548477173,1986-07-10
2.4888224601745605,1986-07-11
2.4555890560150146,1986-07-14
2.370659589767456,1986-07-15
2.35219669342041,1986-07-16
2.35219669342041,1986-07-17
2.3743531703948975,1986-07-18
2.3669662475585938,1986-07-21
2.363274574279785,1986-07-22
2.35219669342041,1986-07-23
2.355891466140747,1986-07-24
2.363274574279785,1986-07-25
2.363274574279785,1986-07-28
2.3485050201416016,1986-07-29
2.3669662475585938,1986-07-30
2.3669662475585938,1986-07-31
2.355891466140747,1986-08-01
2.370659589767456,1986-08-04
2.3485050201416016,1986-08-05
2.355891466140747,1986-08-06
2.344810962677002,1986-08-07
2.344810962677002,1986-08-08
2.4038937091827393,1986-08-11
2.4334349632263184,1986-08-12
2.466667413711548,1986-08-13
2.4925169944763184,1986-08-14
2.5109798908233643,1986-08-15
2.5166397094726562,1986-08-18
2.527806520462036,1986-08-19
2.550143241882324,1986-08-20
2.561312675476074,1986-08-21
2.5985400676727295,1986-08-22
2.568758010864258,1986-08-25
2.6134324073791504,1986-08-26
2.591095209121704,1986-08-27
2.6208767890930176,1986-08-28
2.6171557903289795,1986-08-29
2.5724799633026123,1986-09-02
2.561312675476074,1986-09-03
2.594817876815796,1986-09-04
2.5799264907836914,1986-09-05
2.591095209121704,1986-09-08
2.5985400676727295,1986-09-09
2.587372303009033,1986-09-10
2.501746892929077,1986-09-11
2.442181348800659,1986-09-12
2.4272890090942383,1986-09-15
2.3826167583465576,1986-09-16
2.3826167583465576,1986-09-17
2.3751699924468994,1986-09-18
2.367725372314453,1986-09-19
2.434736967086792,1986-09-22
2.449627161026001,1986-09-23
2.449627161026001,1986-09-24
2.3751699924468994,1986-09-25
2.3937854766845703,1986-09-26
2.3826167583465576,1986-09-29
2.397507429122925,1986-09-30
2.4198451042175293,1986-10-01
2.401231288909912,1986-10-02
2.412400484085083,1986-10-03
2.4384586811065674,1986-10-06
2.412400484085083,1986-10-07
2.4161219596862793,1986-10-08
2.4049525260925293,1986-10-09
2.397507429122925,1986-10-10
2.3826167583465576,1986-10-13
2.3751699924468994,1986-10-14
2.397507429122925,1986-10-15
2.412400484085083,1986-10-16
2.4384586811065674,1986-10-17
2.412400484085083,1986-10-20
2.4161219596862793,1986-10-21
2.412400484085083,1986-10-22
2.449627161026001,1986-10-23
2.4310128688812256,1986-10-24
2.3788933753967285,1986-10-27
2.4198451042175293,1986-10-28
2.401231288909912,1986-10-29
2.4533512592315674,1986-10-30
2.4682419300079346,1986-10-31
2.509192705154419,1986-11-03
2.4980249404907227,1986-11-04
2.52036190032959,1986-11-05
2.4719648361206055,1986-11-06
2.505470037460327,1986-11-07
2.5166397094726562,1986-11-10
2.5240840911865234,1986-11-11
2.568758010864258,1986-11-12
2.561312675476074,1986-11-13
2.538975715637207,1986-11-14
2.5305652618408203,1986-11-17
2.48551082611084,1986-11-18
2.504282236099243,1986-11-19
2.5230555534362793,1986-11-20
2.571864128112793,1986-11-21
2.605656862258911,1986-11-24
2.616919994354248,1986-11-25
2.6319375038146973,1986-11-26
2.6394476890563965,1986-11-28
2.68074631690979,1986-12-01
2.7220466136932373,1986-12-02
2.7258028984069824,1986-12-03
2.767102003097534,1986-12-04
2.7295570373535156,1986-12-05
2.7182905673980713,1986-12-08
2.6582190990448,1986-12-09
2.6657283306121826,1986-12-10
2.643200397491455,1986-12-11
2.6281850337982178,1986-12-12
2.620673418045044,1986-12-15
2.669482946395874,1986-12-16
2.654463529586792,1986-12-17
2.654463529586792,1986-12-18
2.6281850337982178,1986-12-19
2.586883783340454,1986-12-22
2.568108558654785,1986-12-23
2.5943920612335205,1986-12-24
2.6019015312194824,1986-12-26
2.568108558654785,1986-12-29
2.5606017112731934,1986-12-30
2.5155465602874756,1986-12-31
2.571864128112793,1987-01-02
2.6657283306121826,1987-01-05
2.669482946395874,1987-01-06
2.7032737731933594,1987-01-07
2.7220466136932373,1987-01-08
2.6995186805725098,1987-01-09
2.7032737731933594,1987-01-12
2.737065553665161,1987-01-13
2.7821197509765625,1987-01-14
2.834683656692505,1987-01-15
2.864720582962036,1987-01-16
2.917283773422241,1987-01-19
2.9623377323150635,1987-01-20
2.9698472023010254,1987-01-21
3.059955358505249,1987-01-22
3.0036377906799316,1987-01-23
2.9736006259918213,1987-01-26
3.0449373722076416,1987-01-27
3.0224106311798096,1987-01-28
3.0449373722076416,1987-01-29
2.9961307048797607,1987-01-30
3.0411837100982666,1987-02-02
3.093747138977051,1987-02-03
3.150066375732422,1987-02-04
3.1200294494628906,1987-02-05
3.0562021732330322,1987-02-06
3.014901638031006,1987-02-09
2.9886205196380615,1987-02-10
3.0224106311798096,1987-02-11
3.0073938369750977,1987-02-12
3.0787289142608643,1987-02-13
3.150066375732422,1987-02-17
3.183856248855591,1987-02-18
3.1913647651672363,1987-02-19
3.183856248855591,1987-02-20
3.1162753105163574,1987-02-23
3.1463112831115723,1987-02-24
3.172593355178833,1987-02-25
3.1425561904907227,1987-02-26
3.150066375732422,1987-02-27
3.0824825763702393,1987-03-02
3.123783826828003,1987-03-03
3.1200294494628906,1987-03-04
3.1350481510162354,1987-03-05
3.1312928199768066,1987-03-06
3.1162753105163574,1987-03-09
3.153820276260376,1987-03-10
3.1425561904907227,1987-03-11
3.153820276260376,1987-03-12
3.1312928199768066,1987-03-13
3.1125190258026123,1987-03-16
3.1876118183135986,1987-03-17
3.251439094543457,1987-03-18
3.2627041339874268,1987-03-19
3.2964937686920166,1987-03-20
3.2739663124084473,1987-03-23
3.2664551734924316,1987-03-24
3.247684955596924,1987-03-25
3.228912353515625,1987-03-26
3.2026288509368896,1987-03-27
3.1463112831115723,1987-03-30
3.123783826828003,1987-03-31
3.1312928199768066,1987-04-01
3.153820276260376,1987-04-02
3.2739663124084473,1987-04-03
3.3002469539642334,1987-04-06
3.2439284324645996,1987-04-07
3.23266339302063,1987-04-08
3.1988725662231445,1987-04-09
3.1988725662231445,1987-04-10
3.0186550617218018,1987-04-13
2.9210386276245117,1987-04-14
3.0637099742889404,1987-04-15
3.1200294494628906,1987-04-16
3.093747138977051,1987-04-20
3.150066375732422,1987-04-21
3.1312928199768066,1987-04-22
3.0637099742889404,1987-04-23
3.048691511154175,1987-04-24
3.0411837100982666,1987-04-27
3.0336766242980957,1987-04-28
3.0712194442749023,1987-04-29
3.1200294494628906,1987-04-30
3.1012563705444336,1987-05-01
3.1162753105163574,1987-05-04
3.150066375732422,1987-05-05
3.1388022899627686,1987-05-06
3.123783826828003,1987-05-07
3.123783826828003,1987-05-08
3.1388022899627686,1987-05-11
3.1350481510162354,1987-05-12
3.153820276260376,1987-05-13
3.150066375732422,1987-05-14
3.1200294494628906,1987-05-15
3.1077778339385986,1987-05-18
2.9943559169769287,1987-05-19
2.9489877223968506,1987-05-20
2.9943559169769287,1987-05-21
3.0246024131774902,1987-05-22
3.081315279006958,1987-05-26
3.1077778339385986,1987-05-27
3.134246587753296,1987-05-28
3.1153411865234375,1987-05-29
3.054849147796631,1987-06-01
3.001920223236084,1987-06-02
3.0661914348602295,1987-06-03
3.0737528800964355,1987-06-04
3.0283830165863037,1987-06-05
3.0359458923339844,1987-06-08
3.0926573276519775,1987-06-09
3.153148651123047,1987-06-10
3.198518753051758,1987-06-11
3.2212016582489014,1987-06-12
3.2212016582489014,1987-06-15
3.2590084075927734,1987-06-16
3.2627899646759033,1987-06-17
3.3195009231567383,1987-06-18
3.3119406700134277,1987-06-19
3.361091136932373,1987-06-22
3.3195009231567383,1987-06-23
3.3195009231567383,1987-06-24
3.3119406700134277,1987-06-25
3.3195009231567383,1987-06-26
3.3308444023132324,1987-06-29
3.281694173812866,1987-06-30
3.270352840423584,1987-07-01
3.289254903793335,1987-07-02
3.3081586360931396,1987-07-06
3.3308444023132324,1987-07-07
3.3346242904663086,1987-07-08
3.3232836723327637,1987-07-09
3.32706356048584,1987-07-10
3.3043787479400635,1987-07-13
3.3232836723327637,1987-07-14
3.293036460876465,1987-07-15
3.289254903793335,1987-07-16
3.32706356048584,1987-07-17
3.3346242904663086,1987-07-20
3.3081586360931396,1987-07-21
3.3043787479400635,1987-07-22
3.281694173812866,1987-07-23
3.2854745388031006,1987-07-24
3.289254903793335,1987-07-27
3.3308444023132324,1987-07-28
3.353529930114746,1987-07-29
3.32706356048584,1987-07-30
3.353529930114746,1987-07-31
3.3573076725006104,1987-08-03
3.3119406700134277,1987-08-04
3.4253625869750977,1987-08-05
3.5539069175720215,1987-08-06
3.603057622909546,1987-08-07
3.637085199356079,1987-08-10
3.6975767612457275,1987-08-11
3.7353873252868652,1987-08-12
3.7694106101989746,1987-08-13
3.7542903423309326,1987-08-14
3.7809135913848877,1987-08-17
3.697232961654663,1987-08-18
3.6629981994628906,1987-08-19
3.7200562953948975,1987-08-20
3.7847189903259277,1987-08-21
3.750485897064209,1987-08-24
3.8189523220062256,1987-08-25
3.742879867553711,1987-08-26
3.708644151687622,1987-08-27
3.647783041000366,1987-08-28
3.613548517227173,1987-08-31
3.5526905059814453,1987-09-01
3.529869318008423,1987-09-02
3.465205430984497,1987-09-03
3.484222888946533,1987-09-04
3.4766154289245605,1987-09-08
3.522261142730713,1987-09-09
3.613548517227173,1987-09-10
3.708644151687622,1987-09-11
3.708644151687622,1987-09-14
3.617352247238159,1987-09-15
3.5945310592651367,1987-09-16
3.5945310592651367,1987-09-17
3.605940580368042,1987-09-18
3.537475109100342,1987-09-21
3.6744089126586914,1987-09-22
3.708644151687622,1987-09-23
3.742879867553711,1987-09-24
3.7200562953948975,1987-09-25
3.697232961654663,1987-09-28
3.6401748657226562,1987-09-29
3.697232961654663,1987-09-30
3.7314655780792236,1987-10-01
3.6858208179473877,1987-10-02
3.628765344619751,1987-10-05
3.286428451538086,1987-10-06
3.526064157485962,1987-10-07
3.446183919906616,1987-10-08
3.4575960636138916,1987-10-09
3.4918313026428223,1987-10-12
3.5146524906158447,1987-10-13
3.3777170181274414,1987-10-14
3.3092496395111084,1987-10-15
3.0810277462005615,1987-10-16
2.5903449058532715,1987-10-19
2.6702218055725098,1987-10-20
2.966914415359497,1987-10-21
2.784334659576416,1987-10-22
2.784334659576416,1987-10-23
2.5332891941070557,1987-10-26
2.658813238143921,1987-10-27
2.5903449058532715,1987-10-28
2.7501018047332764,1987-10-29
2.738690137863159,1987-10-30
2.784334659576416,1987-11-02
2.784334659576416,1987-11-03
2.658813238143921,1987-11-04
2.738690137863159,1987-11-05
2.7501018047332764,1987-11-06
2.578932285308838,1987-11-09
2.567521572113037,1987-11-10
2.635990858078003,1987-11-11
2.7044565677642822,1987-11-12
2.658813238143921,1987-11-13
2.693342924118042,1987-11-16
2.6703221797943115,1987-11-17
2.693342924118042,1987-11-18
2.6703221797943115,1987-11-19
2.796931505203247,1987-11-20
2.808441162109375,1987-11-23
2.889012098312378,1987-11-24
2.9235422611236572,1987-11-25
2.9005234241485596,1987-11-27
2.7163619995117188,1987-11-30
2.6703221797943115,1987-12-01
2.7048521041870117,1987-12-02
2.6357922554016113,1987-12-03
2.589751958847046,1987-12-04
2.7278716564178467,1987-12-07
2.7393810749053955,1987-12-08
2.87750244140625,1987-12-09
2.785421848297119,1987-12-10
2.8429722785949707,1987-12-11
3.050152063369751,1987-12-14
3.130722761154175,1987-12-15
3.211292028427124,1987-12-16
3.10770320892334,1987-12-17
3.1192123889923096,1987-12-18
3.0731723308563232,1987-12-21
3.096193552017212,1987-12-22
3.153742790222168,1987-12-23
3.199782609939575,1987-12-24
3.0616626739501953,1987-12-28
3.1192123889923096,1987-12-29
3.199782609939575,1987-12-30
3.1882736682891846,1987-12-31
3.176762819290161,1988-01-04
3.199782609939575,1988-01-05
3.211292028427124,1988-01-06
3.222803831100464,1988-01-07
2.9235422611236572,1988-01-08
3.0386404991149902,1988-01-11
2.9810919761657715,1988-01-12
3.004112720489502,1988-01-13
2.992600917816162,1988-01-14
3.1192123889923096,1988-01-15
3.0731723308563232,1988-01-18
3.0386404991149902,1988-01-19
2.9235422611236572,1988-01-20
2.8659908771514893,1988-01-21
2.8544816970825195,1988-01-22
2.9005234241485596,1988-01-25
2.9005234241485596,1988-01-26
2.946563243865967,1988-01-27
3.0386404991149902,1988-01-28
3.096193552017212,1988-01-29
2.969581127166748,1988-02-01
2.9810919761657715,1988-02-02
2.889012098312378,1988-02-03
2.8544816970825195,1988-02-04
2.87750244140625,1988-02-05
2.87750244140625,1988-02-08
2.9810919761657715,1988-02-09
3.050152063369751,1988-02-10
3.004112720489502,1988-02-11
2.969315767288208,1988-02-12
3.1432995796203613,1988-02-16
3.1085031032562256,1988-02-17
3.131701707839966,1988-02-18
3.154899835586548,1988-02-19
3.2592875957489014,1988-02-22
3.21289324760437,1988-02-23
3.1896932125091553,1988-02-24
3.0853044986724854,1988-02-25
3.1085031032562256,1988-02-26
3.1896932125091553,1988-02-29
3.154899835586548,1988-03-01
3.1896932125091553,1988-03-02
3.1896932125091553,1988-03-03
3.247689723968506,1988-03-04
3.2244908809661865,1988-03-07
3.247689723968506,1988-03-08
3.1664977073669434,1988-03-09
3.120103597640991,1988-03-10
3.131701707839966,1988-03-11
3.2012939453125,1988-03-14
3.131701707839966,1988-03-15
3.0853044986724854,1988-03-16
3.131701707839966,1988-03-17
3.1432995796203613,1988-03-18
3.0969033241271973,1988-03-21
3.0389091968536377,1988-03-22
3.00411319732666,1988-03-23
2.9577159881591797,1988-03-24
2.946117639541626,1988-03-25
2.9229207038879395,1988-03-28
2.946117639541626,1988-03-29
2.8997228145599365,1988-03-30
2.8185296058654785,1988-03-31
2.795332431793213,1988-04-04
2.8301279544830322,1988-04-05
2.946117639541626,1988-04-06
2.9229207038879395,1988-04-07
2.9925124645233154,1988-04-08
2.946117639541626,1988-04-11
2.9229207038879395,1988-04-12
2.980914354324341,1988-04-13
2.8649258613586426,1988-04-14
2.8301279544830322,1988-04-15
2.795332431793213,1988-04-18
2.783733606338501,1988-04-19
2.7489371299743652,1988-04-20
2.69094181060791,1988-04-21
2.737337589263916,1988-04-22
2.783733606338501,1988-04-25
2.8649258613586426,1988-04-26
2.853325843811035,1988-04-27
2.795332431793213,1988-04-28
2.8301279544830322,1988-04-29
2.841728687286377,1988-05-02
2.8649258613586426,1988-05-03
2.8069305419921875,1988-05-04
2.8069305419921875,1988-05-05
2.783733606338501,1988-05-06
2.795332431793213,1988-05-09
2.8185296058654785,1988-05-10
2.795332431793213,1988-05-11
2.7721352577209473,1988-05-12
2.8185296058654785,1988-05-13
2.8302245140075684,1988-05-16
2.806835174560547,1988-05-17
2.760053873062134,1988-05-18
2.795140504837036,1988-05-19
2.7834436893463135,1988-05-20
2.713273763656616,1988-05-23
2.724968910217285,1988-05-24
2.724968910217285,1988-05-25
2.7015795707702637,1988-05-26
2.654796600341797,1988-05-27
2.7834436893463135,1988-05-31
2.9471776485443115,1988-06-01
2.9003958702087402,1988-06-02
2.912091016769409,1988-06-03
2.8887012004852295,1988-06-06
2.912091016769409,1988-06-07
2.993957281112671,1988-06-08
2.9588735103607178,1988-06-09
2.9237868785858154,1988-06-10
2.9471776485443115,1988-06-13
3.0056521892547607,1988-06-14
2.993957281112671,1988-06-15
2.9588735103607178,1988-06-16
2.9003958702087402,1988-06-17
2.912091016769409,1988-06-20
2.993957281112671,1988-06-21
2.9822614192962646,1988-06-22
3.0290427207946777,1988-06-23
3.0524322986602783,1988-06-24
2.9237868785858154,1988-06-27
2.9471776485443115,1988-06-28
3.0056521892547607,1988-06-29
3.0290427207946777,1988-06-30
2.9588735103607178,1988-07-01
2.9588735103607178,1988-07-05
2.865311622619629,1988-07-06
2.912091016769409,1988-07-07
2.8419198989868164,1988-07-08
2.853614330291748,1988-07-11
2.8185298442840576,1988-07-12
2.8185298442840576,1988-07-13
2.8185298442840576,1988-07-14
2.877004861831665,1988-07-15
2.8419198989868164,1988-07-18
2.8185298442840576,1988-07-19
2.806835174560547,1988-07-20
2.7834436893463135,1988-07-21
2.736665725708008,1988-07-22
2.760053873062134,1988-07-25
2.760053873062134,1988-07-26
2.713273763656616,1988-07-27
2.7834436893463135,1988-07-28
2.8419198989868164,1988-07-29
2.8302245140075684,1988-08-01
2.8419198989868164,1988-08-02
2.8302245140075684,1988-08-03
2.8185298442840576,1988-08-04
2.795140504837036,1988-08-05
2.736665725708008,1988-08-08
2.6664912700653076,1988-08-09
2.5963215827941895,1988-08-10
2.6197123527526855,1988-08-11
2.6314074993133545,1988-08-12
2.6432077884674072,1988-08-15
2.6550076007843018,1988-08-16
2.6550076007843018,1988-08-17
2.6432077884674072,1988-08-18
2.631408214569092,1988-08-19
2.5842068195343018,1988-08-22
2.631408214569092,1988-08-23
2.690406560897827,1988-08-24
2.6786067485809326,1988-08-25
2.702207565307617,1988-08-26
2.7258083820343018,1988-08-29
2.7258083820343018,1988-08-30
2.7140090465545654,1988-08-31
2.702207565307617,1988-09-01
2.7848081588745117,1988-09-02
2.737607955932617,1988-09-06
2.737607955932617,1988-09-07
2.737607955932617,1988-09-08
2.7966079711914062,1988-09-09
2.773007869720459,1988-09-12
2.7966079711914062,1988-09-13
2.8202085494995117,1988-09-14
2.7848081588745117,1988-09-15
2.8320086002349854,1988-09-16
2.7966079711914062,1988-09-19
2.8320086002349854,1988-09-20
2.7966079711914062,1988-09-21
2.76120924949646,1988-09-22
2.7848081588745117,1988-09-23
2.76120924949646,1988-09-26
2.76120924949646,1988-09-27
2.7848081588745117,1988-09-28
2.8202085494995117,1988-09-29
2.8320086002349854,1988-09-30
2.8320086002349854,1988-10-03
2.8202085494995117,1988-10-04
2.8202085494995117,1988-10-05
2.8202085494995117,1988-10-06
2.9028074741363525,1988-10-07
2.926408529281616,1988-10-10
2.891009569168091,1988-10-11
2.7966079711914062,1988-10-12
2.8084073066711426,1988-10-13
2.8202085494995117,1988-10-14
2.8438072204589844,1988-10-17
2.9146087169647217,1988-10-18
2.8438072204589844,1988-10-19
2.9028074741363525,1988-10-20
2.9028074741363525,1988-10-21
2.891009569168091,1988-10-24
2.9146087169647217,1988-10-25
2.9146087169647217,1988-10-26
2.9028074741363525,1988-10-27
2.9146087169647217,1988-10-28
2.891009569168091,1988-10-31
2.8792076110839844,1988-11-01
2.9146087169647217,1988-11-02
2.891009569168091,1988-11-03
2.8792076110839844,1988-11-04
2.8438072204589844,1988-11-07
2.8438072204589844,1988-11-08
2.8202085494995117,1988-11-09
2.8556079864501953,1988-11-10
2.7966079711914062,1988-11-11
2.8232924938201904,1988-11-14
2.835205078125,1988-11-15
2.7756407260894775,1988-11-16
2.7399041652679443,1988-11-17
2.7637293338775635,1988-11-18
2.835205078125,1988-11-21
2.7756407260894775,1988-11-22
2.7637293338775635,1988-11-23
2.7399041652679443,1988-11-25
2.7637293338775635,1988-11-28
2.81138014793396,1988-11-29
2.8709418773651123,1988-11-30
2.8590316772460938,1988-12-01
2.894768714904785,1988-12-02
2.894768714904785,1988-12-05
2.9900693893432617,1988-12-06
2.954331159591675,1988-12-07
2.918593645095825,1988-12-08
2.88285493850708,1988-12-09
2.8471176624298096,1988-12-12
2.7875542640686035,1988-12-13
2.81138014793396,1988-12-14
2.81138014793396,1988-12-15
2.8590316772460938,1988-12-16
2.894768714904785,1988-12-19
2.954331159591675,1988-12-20
2.9305050373077393,1988-12-21
2.954331159591675,1988-12-22
2.954331159591675,1988-12-23
2.9305050373077393,1988-12-27
2.9305050373077393,1988-12-28
2.9066808223724365,1988-12-29
2.894768714904785,1988-12-30
2.8709418773651123,1989-01-03
2.954331159591675,1989-01-04
2.9066808223724365,1989-01-05
2.894768714904785,1989-01-06
2.8471176624298096,1989-01-09
2.8590316772460938,1989-01-10
2.8709418773651123,1989-01-11
2.918593645095825,1989-01-12
2.88285493850708,1989-01-13
2.894768714904785,1989-01-16
2.88285493850708,1989-01-17
2.918593645095825,1989-01-18
2.894768714904785,1989-01-19
2.8590316772460938,1989-01-20
2.8471176624298096,1989-01-23
2.918593645095825,1989-01-24
2.9066808223724365,1989-01-25
2.9900693893432617,1989-01-26
3.0615456104278564,1989-01-27
3.1091954708099365,1989-01-30
3.121108293533325,1989-01-31
3.1091954708099365,1989-02-01
3.0853703022003174,1989-02-02
3.1091954708099365,1989-02-03
3.0734574794769287,1989-02-06
3.0496320724487305,1989-02-07
3.037719488143921,1989-02-08
2.9662435054779053,1989-02-09
2.954331159591675,1989-02-10
2.957214593887329,1989-02-13
2.921151876449585,1989-02-14
2.957214593887329,1989-02-15
3.005300760269165,1989-02-16
2.9932801723480225,1989-02-17
2.9331727027893066,1989-02-21
2.8610448837280273,1989-02-22
2.885089159011841,1989-02-23
2.8610448837280273,1989-02-24
2.8610448837280273,1989-02-27
2.873067855834961,1989-02-28
2.8610448837280273,1989-03-01
2.9091317653656006,1989-03-02
2.9091317653656006,1989-03-03
2.8971099853515625,1989-03-06
2.885089159011841,1989-03-07
2.921151876449585,1989-03-08
2.9091317653656006,1989-03-09
2.8971099853515625,1989-03-10
2.9331727027893066,1989-03-13
2.9331727027893066,1989-03-14
2.921151876449585,1989-03-15
2.9091317653656006,1989-03-16
2.8610448837280273,1989-03-17
2.8971099853515625,1989-03-20
2.885089159011841,1989-03-21
2.9091317653656006,1989-03-22
2.885089159011841,1989-03-23
2.9091317653656006,1989-03-27
2.921151876449585,1989-03-28
2.921151876449585,1989-03-29
2.8971099853515625,1989-03-30
2.957214593887329,1989-03-31
2.957214593887329,1989-04-03
2.957214593887329,1989-04-04
2.945195436477661,1989-04-05
2.8971099853515625,1989-04-06
2.9091317653656006,1989-04-07
2.957214593887329,1989-04-10
2.957214593887329,1989-04-11
2.9932801723480225,1989-04-12
2.945195436477661,1989-04-13
3.0173234939575195,1989-04-14
3.077430486679077,1989-04-17
3.101470470428467,1989-04-18
3.113490581512451,1989-04-19
