PKG,Date
11.901307106018066,2004-03-19
11.481449127197266,2004-03-22
11.403690338134766,2004-03-23
11.237821578979492,2004-03-24
11.481449127197266,2004-03-25
11.465895652770996,2004-03-26
11.626585006713867,2004-03-29
11.7665376663208,2004-03-30
11.6939697265625,2004-03-31
11.859837532043457,2004-04-01
11.93241024017334,2004-04-02
11.94277572631836,2004-04-05
11.93241024017334,2004-04-06
11.922039985656738,2004-04-07
11.870208740234375,2004-04-08
12.020535469055176,2004-04-12
12.222689628601074,2004-04-13
12.17085075378418,2004-04-14
12.445571899414062,2004-04-15
12.85506820678711,2004-04-16
12.766952514648438,2004-04-19
11.947959899902344,2004-04-20
12.233052253723145,2004-04-21
12.41447925567627,2004-04-22
12.238240242004395,2004-04-23
12.181221008300781,2004-04-26
12.051628112792969,2004-04-27
11.792455673217773,2004-04-28
11.58511734008789,2004-04-29
11.393330574035645,2004-04-30
11.714705467224121,2004-05-03
11.761356353759766,2004-05-04
11.636953353881836,2004-05-05
11.564380645751953,2004-05-06
11.113415718078613,2004-05-07
10.973467826843262,2004-05-10
11.14451789855957,2004-05-11
11.14451789855957,2004-05-12
11.289658546447754,2004-05-13
11.27929401397705,2004-05-14
11.139335632324219,2004-05-17
11.351862907409668,2004-05-18
11.792455673217773,2004-05-19
11.844289779663086,2004-05-20
11.979063034057617,2004-05-21
12.093095779418945,2004-05-24
12.087912559509277,2004-05-25
12.129380226135254,2004-05-26
12.233052253723145,2004-05-27
12.181221008300781,2004-05-28
12.321175575256348,2004-06-01
12.310807228088379,2004-06-02
12.11901569366455,2004-06-03
12.233052253723145,2004-06-04
12.388556480407715,2004-06-07
12.41447925567627,2004-06-08
12.274520874023438,2004-06-09
12.290069580078125,2004-06-10
12.050115585327148,2004-06-14
12.117925643920898,2004-06-15
12.102273941040039,2004-06-16
12.305719375610352,2004-06-17
12.284855842590332,2004-06-18
12.29007339477539,2004-06-21
12.425699234008789,2004-06-22
12.363099098205566,2004-06-23
12.441351890563965,2004-06-24
12.415267944335938,2004-06-25
12.378748893737793,2004-06-28
12.467430114746094,2004-06-29
12.467430114746094,2004-06-30
12.373534202575684,2004-07-01
12.404833793640137,2004-07-02
12.321371078491211,2004-07-06
12.425699234008789,2004-07-07
12.347451210021973,2004-07-08
12.331805229187012,2004-07-09
12.383966445922852,2004-07-12
12.436131477355957,2004-07-13
12.676095962524414,2004-07-14
12.618714332580566,2004-07-15
12.644792556762695,2004-07-16
12.582194328308105,2004-07-19
13.041245460510254,2004-07-20
12.66565990447998,2004-07-21
12.441351890563965,2004-07-22
12.269208908081055,2004-07-23
12.30050277709961,2004-07-26
12.337020874023438,2004-07-27
12.347451210021973,2004-07-28
12.258770942687988,2004-07-29
12.185738563537598,2004-07-30
12.269208908081055,2004-08-02
12.112710952758789,2004-08-03
12.133576393127441,2004-08-04
11.893613815307617,2004-08-05
11.67452335357666,2004-08-06
11.690178871154785,2004-08-09
11.831021308898926,2004-08-10
11.67452335357666,2004-08-11
11.638008117675781,2004-08-12
11.570198059082031,2004-08-13
11.664095878601074,2004-08-16
11.68496036529541,2004-08-17
11.987512588500977,2004-08-18
11.971861839294434,2004-08-19
12.258770942687988,2004-08-20
12.018815994262695,2004-08-23
12.217039108276367,2004-08-24
12.258770942687988,2004-08-25
12.128358840942383,2004-08-26
12.050115585327148,2004-08-27
11.950998306274414,2004-08-30
11.945779800415039,2004-08-31
12.123143196105957,2004-09-01
12.337020874023438,2004-09-02
12.269208908081055,2004-09-03
12.561325073242188,2004-09-07
12.394402503967285,2004-09-08
12.415267944335938,2004-09-09
12.26398754119873,2004-09-10
12.400487899780273,2004-09-13
12.405734062194824,2004-09-14
12.416240692138672,2004-09-15
12.542238235473633,2004-09-16
12.337485313415527,2004-09-17
12.242990493774414,2004-09-20
12.148488998413086,2004-09-21
12.143241882324219,2004-09-22
12.111741065979004,2004-09-23
12.143241882324219,2004-09-24
11.964738845825195,2004-09-27
12.290239334106445,2004-09-28
12.620987892150879,2004-09-29
12.846739768981934,2004-09-30
12.794239044189453,2004-10-01
12.825739860534668,2004-10-04
12.704983711242676,2004-10-05
12.888740539550781,2004-10-06
12.68923568725586,2004-10-07
12.65774154663086,2004-10-08
12.757487297058105,2004-10-11
12.573735237121582,2004-10-12
12.363741874694824,2004-10-13
12.295486450195312,2004-10-14
12.290239334106445,2004-10-15
12.279739379882812,2004-10-18
11.418741226196289,2004-10-19
11.628739356994629,2004-10-20
11.733736038208008,2004-10-21
11.497492790222168,2004-10-22
11.492243766784668,2004-10-25
11.324238777160645,2004-10-26
11.313739776611328,2004-10-27
11.287485122680664,2004-10-28
11.513236045837402,2004-10-29
11.62348461151123,2004-11-01
11.607733726501465,2004-11-02
11.639236450195312,2004-11-03
11.838740348815918,2004-11-04
11.812488555908203,2004-11-05
11.854493141174316,2004-11-08
11.812488555908203,2004-11-09
11.901738166809082,2004-11-10
12.069734573364258,2004-11-11
12.085484504699707,2004-11-12
11.849238395690918,2004-11-15
11.912240028381348,2004-11-16
11.975235939025879,2004-11-17
12.064484596252441,2004-11-18
12.001486778259277,2004-11-19
12.148488998413086,2004-11-22
12.048737525939941,2004-11-23
12.106490135192871,2004-11-24
12.122241020202637,2004-11-26
12.090737342834473,2004-11-29
12.07498836517334,2004-11-30
12.35323715209961,2004-12-01
12.242990493774414,2004-12-02
12.174735069274902,2004-12-03
12.158987998962402,2004-12-06
11.927987098693848,2004-12-07
11.801989555358887,2004-12-08
11.870245933532715,2004-12-09
11.838740348815918,2004-12-10
11.970868110656738,2004-12-13
12.007862091064453,2004-12-14
12.023721694946289,2004-12-15
11.96030044555664,2004-12-16
11.918012619018555,2004-12-17
11.970868110656738,2004-12-20
12.139992713928223,2004-12-21
12.240407943725586,2004-12-22
12.24570083618164,2004-12-23
12.219269752502441,2004-12-27
12.361968040466309,2004-12-28
12.383110046386719,2004-12-29
12.441240310668945,2004-12-30
12.446534156799316,2004-12-31
12.30383014678955,2005-01-03
12.097712516784668,2005-01-04
11.955010414123535,2005-01-05
11.83345890045166,2005-01-06
11.844019889831543,2005-01-07
11.986724853515625,2005-01-10
11.838738441467285,2005-01-11
11.986724853515625,2005-01-12
12.087139129638672,2005-01-13
12.309121131896973,2005-01-14
12.277408599853516,2005-01-18
12.24570083618164,2005-01-19
12.05014419555664,2005-01-20
11.875739097595215,2005-01-21
11.764747619628906,2005-01-24
11.627333641052246,2005-01-25
11.669610977172852,2005-01-26
11.807029724121094,2005-01-27
11.733034133911133,2005-01-28
11.79117202758789,2005-01-31
12.076568603515625,2005-02-01
12.24570083618164,2005-02-02
12.24570083618164,2005-02-03
12.562806129455566,2005-02-04
12.388394355773926,2005-02-07
12.335540771484375,2005-02-08
12.293262481689453,2005-02-09
12.19284439086914,2005-02-10
12.229842185974121,2005-02-11
12.235126495361328,2005-02-14
12.250978469848633,2005-02-15
12.314399719238281,2005-02-16
12.515237808227539,2005-02-17
12.652647018432617,2005-02-18
12.367250442504883,2005-02-22
12.842918395996094,2005-02-23
13.091315269470215,2005-02-24
13.181160926818848,2005-02-25
12.959190368652344,2005-02-28
13.149457931518555,2005-03-01
13.154741287231445,2005-03-02
13.080750465393066,2005-03-03
13.366148948669434,2005-03-04
13.313291549682617,2005-03-07
13.308012962341309,2005-03-08
13.228736877441406,2005-03-09
13.260446548461914,2005-03-10
13.276461601257324,2005-03-11
13.28713607788086,2005-03-14
13.276461601257324,2005-03-15
13.175032615661621,2005-03-16
13.239083290100098,2005-03-17
13.169693946838379,2005-03-18
13.175032615661621,2005-03-21
13.185707092285156,2005-03-22
13.18036937713623,2005-03-23
13.169693946838379,2005-03-24
13.126982688903809,2005-03-28
12.801342010498047,2005-03-29
12.913455963134766,2005-03-30
12.966835975646973,2005-03-31
13.094955444335938,2005-04-01
13.06826114654541,2005-04-04
13.036233901977539,2005-04-05
13.159013748168945,2005-04-06
13.255105018615723,2005-04-07
12.940141677856445,2005-04-08
12.83337116241455,2005-04-11
12.913455963134766,2005-04-12
12.486383438110352,2005-04-13
12.080669403076172,2005-04-14
11.893826484680176,2005-04-15
11.872475624084473,2005-04-18
12.598487854003906,2005-04-19
12.251494407653809,2005-04-20
12.272851943969727,2005-04-21
12.011272430419922,2005-04-22
12.011272430419922,2005-04-25
11.851123809814453,2005-04-26
12.086007118225098,2005-04-27
11.83510971069336,2005-04-28
11.952554702758789,2005-04-29
12.064657211303711,2005-05-02
12.005932807922363,2005-05-03
12.011272430419922,2005-05-04
11.904507637023926,2005-05-05
11.968564987182617,2005-05-06
11.851123809814453,2005-05-09
11.877819061279297,2005-05-10
11.872475624084473,2005-05-11
11.680295944213867,2005-05-12
11.343977928161621,2005-05-13
11.488116264343262,2005-05-16
11.957883834838867,2005-05-17
12.176761627197266,2005-05-18
11.973905563354492,2005-05-19
11.915180206298828,2005-05-20
11.808414459228516,2005-05-23
11.605554580688477,2005-05-24
11.573527336120605,2005-05-25
11.584206581115723,2005-05-26
11.477436065673828,2005-05-27
11.658942222595215,2005-05-31
11.81375789642334,2005-06-01
11.74969482421875,2005-06-02
11.70698356628418,2005-06-03
11.584206581115723,2005-06-06
11.621574401855469,2005-06-07
11.520146369934082,2005-06-08
11.370672225952148,2005-06-09
11.365335464477539,2005-06-10
11.462566375732422,2005-06-13
11.527389526367188,2005-06-14
11.435558319091797,2005-06-15
11.619215965270996,2005-06-16
11.548992156982422,2005-06-17
11.55439567565918,2005-06-20
11.646223068237305,2005-06-21
11.64082145690918,2005-06-22
11.370733261108398,2005-06-23
11.160065650939941,2005-06-24
11.116851806640625,2005-06-27
11.559795379638672,2005-06-28
11.489575386047363,2005-06-29
11.370733261108398,2005-06-30
11.21948528289795,2005-07-01
11.289710998535156,2005-07-05
11.0574312210083,2005-07-06
11.003414154052734,2005-07-07
11.27890396118164,2005-07-08
11.381539344787598,2005-07-11
11.289710998535156,2005-07-12
11.154664039611816,2005-07-13
11.13846206665039,2005-07-14
11.095237731933594,2005-07-15
11.089838027954102,2005-07-18
11.592207908630371,2005-07-19
11.71104621887207,2005-07-20
11.500380516052246,2005-07-21
11.532791137695312,2005-07-22
11.430152893066406,2005-07-25
11.489575386047363,2005-07-26
11.543594360351562,2005-07-27
11.451759338378906,2005-07-28
11.478768348693848,2005-07-29
11.484173774719238,2005-08-01
11.543594360351562,2005-08-02
11.548992156982422,2005-08-03
11.927111625671387,2005-08-04
11.802875518798828,2005-08-05
11.88930606842041,2005-08-08
12.018952369689941,2005-08-09
12.024348258972168,2005-08-10
12.024348258972168,2005-08-11
11.754261016845703,2005-08-12
11.559795379638672,2005-08-15
11.343727111816406,2005-08-16
11.316716194152832,2005-08-17
11.154664039611816,2005-08-18
11.235688209533691,2005-08-19
11.208683013916016,2005-08-22
11.089838027954102,2005-08-23
11.16546630859375,2005-08-24
11.07904052734375,2005-08-25
11.07904052734375,2005-08-26
11.203275680541992,2005-08-29
11.052032470703125,2005-08-30
11.322117805480957,2005-08-31
11.381539344787598,2005-09-01
11.305915832519531,2005-09-02
11.446359634399414,2005-09-06
11.613812446594238,2005-09-07
11.489575386047363,2005-09-08
11.527389526367188,2005-09-09
11.60301399230957,2005-09-12
11.44997501373291,2005-09-13
11.37346076965332,2005-09-14
11.510103225708008,2005-09-15
11.346137046813965,2005-09-16
11.176712989807129,2005-09-19
11.067404747009277,2005-09-20
10.657504081726074,2005-09-21
10.690287590026855,2005-09-22
10.6629638671875,2005-09-23
10.591917037963867,2005-09-26
10.559123992919922,2005-09-27
10.526334762573242,2005-09-28
10.602846145629883,2005-09-29
10.608312606811523,2005-09-30
10.602846145629883,2005-10-03
10.520864486694336,2005-10-04
10.171086311340332,2005-10-05
10.07270336151123,2005-10-06
9.97432804107666,2005-10-07
10.001654624938965,2005-10-10
10.171086311340332,2005-10-11
10.220267295837402,2005-10-12
10.06723690032959,2005-10-13
10.132822036743164,2005-10-14
10.220267295837402,2005-10-17
10.389694213867188,2005-10-18
10.739482879638672,2005-10-19
10.706686973571777,2005-10-20
10.772269248962402,2005-10-21
10.876115798950195,2005-10-24
10.930765151977539,2005-10-25
10.979958534240723,2005-10-26
10.876115798950195,2005-10-27
11.10019588470459,2005-10-28
11.089262008666992,2005-10-31
11.051008224487305,2005-11-01
11.132989883422852,2005-11-02
10.990886688232422,2005-11-03
10.870649337768555,2005-11-04
10.974492073059082,2005-11-07
10.865182876586914,2005-11-08
10.96356201171875,2005-11-09
11.056479454040527,2005-11-10
11.247761726379395,2005-11-11
11.586607933044434,2005-11-14
11.734183311462402,2005-11-15
12.078499794006348,2005-11-16
11.991053581237793,2005-11-17
12.537588119506836,2005-11-18
12.663297653198242,2005-11-21
12.57038402557373,2005-11-22
12.526664733886719,2005-11-23
12.63050651550293,2005-11-25
12.521190643310547,2005-11-28
12.48293399810791,2005-11-29
12.674226760864258,2005-11-30
12.849112510681152,2005-12-01
12.914701461791992,2005-12-02
12.974824905395508,2005-12-05
13.029474258422852,2005-12-06
13.018543243408203,2005-12-07
13.182506561279297,2005-12-08
12.215130805969238,2005-12-09
12.597708702087402,2005-12-12
12.570082664489746,2005-12-13
12.553503036499023,2005-12-14
12.404326438903809,2005-12-15
12.360128402709961,2005-12-16
12.476152420043945,2005-12-19
12.349071502685547,2005-12-20
12.652962684631348,2005-12-21
12.581131935119629,2005-12-22
12.70821475982666,2005-12-23
12.448521614074707,2005-12-27
12.62533950805664,2005-12-28
12.73583984375,2005-12-29
12.680591583251953,2005-12-30
12.636388778686523,2006-01-03
12.664018630981445,2006-01-04
12.520354270935059,2006-01-05
12.686113357543945,2006-01-06
12.885024070739746,2006-01-09
12.857403755187988,2006-01-10
12.907129287719727,2006-01-11
12.818724632263184,2006-01-12
12.592184066772461,2006-01-13
12.592184066772461,2006-01-17
12.603240013122559,2006-01-18
12.608758926391602,2006-01-19
12.54798412322998,2006-01-20
12.719266891479492,2006-01-23
13.094989776611328,2006-01-24
13.045262336730957,2006-01-25
13.039742469787598,2006-01-26
13.205498695373535,2006-01-27
13.067360877990723,2006-01-30
12.818724632263184,2006-01-31
13.006583213806152,2006-02-01
12.890554428100586,2006-02-02
12.570082664489746,2006-02-03
12.724790573120117,2006-02-06
12.509305000305176,2006-02-07
12.636388778686523,2006-02-08
12.75794506072998,2006-02-09
12.846344947814941,2006-02-10
12.851877212524414,2006-02-13
12.885024070739746,2006-02-14
12.91817855834961,2006-02-15
12.956852912902832,2006-02-16
12.945806503295898,2006-02-17
12.862924575805664,2006-02-21
12.768994331359863,2006-02-22
12.669538497924805,2006-02-23
12.724790573120117,2006-02-24
12.70821475982666,2006-02-27
12.603240013122559,2006-02-28
12.81319522857666,2006-03-01
12.846344947814941,2006-03-02
12.702690124511719,2006-03-03
12.586660385131836,2006-03-06
12.492728233337402,2006-03-07
12.54798412322998,2006-03-08
12.702690124511719,2006-03-09
12.818724632263184,2006-03-10
12.807551383972168,2006-03-13
12.662328720092773,2006-03-14
12.779624938964844,2006-03-15
12.86899185180664,2006-03-16
12.846650123596191,2006-03-17
12.779624938964844,2006-03-20
12.612059593200684,2006-03-21
12.72376823425293,2006-03-22
12.712602615356445,2006-03-23
12.63439655303955,2006-03-24
12.606477737426758,2006-03-27
12.494771957397461,2006-03-28
12.505941390991211,2006-03-29
12.500349044799805,2006-03-30
12.53386116027832,2006-03-31
12.690252304077148,2006-04-03
12.684672355651855,2006-04-04
12.673497200012207,2006-04-05
12.835479736328125,2006-04-06
12.612059593200684,2006-04-07
12.517104148864746,2006-04-10
12.383054733276367,2006-04-11
12.388638496398926,2006-04-12
12.472423553466797,2006-04-13
12.913675308227539,2006-04-17
13.131507873535156,2006-04-18
12.740528106689453,2006-04-19
12.762869834899902,2006-04-20
12.829894065856934,2006-04-21
12.88575267791748,2006-04-24
12.785212516784668,2006-04-25
12.729355812072754,2006-04-26
12.433328628540039,2006-04-27
12.556206703186035,2006-04-28
12.528279304504395,2006-05-01
12.623228073120117,2006-05-02
12.556206703186035,2006-05-03
12.612059593200684,2006-05-04
12.740528106689453,2006-05-05
12.623228073120117,2006-05-08
12.63439655303955,2006-05-09
12.478008270263672,2006-05-10
12.444491386413574,2006-05-11
12.282519340515137,2006-05-12
12.198731422424316,2006-05-15
12.221076965332031,2006-05-16
12.059096336364746,2006-05-17
11.94180679321289,2006-05-18
11.891530990600586,2006-05-19
11.908288955688477,2006-05-22
11.696036338806152,2006-05-23
11.684865951538086,2006-05-24
11.774237632751465,2006-05-25
11.885941505432129,2006-05-26
11.690448760986328,2006-05-30
11.897114753723145,2006-05-31
12.170806884765625,2006-06-01
12.310443878173828,2006-06-02
12.014410018920898,2006-06-05
11.729551315307617,2006-06-06
11.584327697753906,2006-06-07
11.740723609924316,2006-06-08
11.712797164916992,2006-06-09
11.852431297302246,2006-06-12
11.586783409118652,2006-06-13
11.530261993408203,2006-06-14
11.999382972717285,2006-06-15
11.903306007385254,2006-06-16
11.954169273376465,2006-06-19
11.846780776977539,2006-06-20
12.197211265563965,2006-06-21
12.208515167236328,2006-06-22
12.236770629882812,2006-06-23
12.157641410827637,2006-06-26
12.07851505279541,2006-06-27
12.08981704711914,2006-06-28
12.451552391052246,2006-06-29
12.445902824401855,2006-06-30
12.66633129119873,2006-07-03
12.609807968139648,2006-07-05
12.474164009094238,2006-07-06
12.406333923339844,2006-07-07
12.485468864440918,2006-07-10
12.389378547668457,2006-07-11
12.202864646911621,2006-07-12
11.971126556396484,2006-07-13
11.976776123046875,2006-07-14
12.038951873779297,2006-07-17
11.87503719329834,2006-07-18
12.999804496765137,2006-07-19
12.88676643371582,2006-07-20
12.813289642333984,2006-07-21
12.835901260375977,2006-07-24
13.231537818908691,2006-07-25
13.028060913085938,2006-07-26
12.95459270477295,2006-07-27
12.999804496765137,2006-07-28
12.960243225097656,2006-07-31
12.864156723022461,2006-08-01
12.813289642333984,2006-08-02
12.892414093017578,2006-08-03
12.779372215270996,2006-08-04
12.892414093017578,2006-08-07
12.768075942993164,2006-08-08
12.68894100189209,2006-08-09
12.609807968139648,2006-08-10
12.519381523132324,2006-08-11
12.598509788513184,2006-08-14
12.931982040405273,2006-08-15
12.841544151306152,2006-08-16
12.88676643371582,2006-08-17
12.835901260375977,2006-08-18
12.824593544006348,2006-08-21
12.841544151306152,2006-08-22
12.745460510253906,2006-08-23
12.68894100189209,2006-08-24
12.66633129119873,2006-08-25
12.78502082824707,2006-08-28
12.892414093017578,2006-08-29
12.864156723022461,2006-08-30
13.078935623168945,2006-08-31
13.152410507202148,2006-09-01
13.20328140258789,2006-09-05
12.999804496765137,2006-09-06
12.496772766113281,2006-09-07
12.587204933166504,2006-09-08
12.609807968139648,2006-09-11
12.903722763061523,2006-09-12
12.960865020751953,2006-09-13
13.046589851379395,2006-09-14
13.235173225402832,2006-09-15
13.080880165100098,2006-09-18
13.14373779296875,2006-09-19
13.195169448852539,2006-09-20
13.149453163146973,2006-09-21
13.086588859558105,2006-09-22
13.126594543457031,2006-09-25
13.229459762573242,2006-09-26
13.520904541015625,2006-09-27
13.463760375976562,2006-09-28
13.258028984069824,2006-09-29
13.303746223449707,2006-10-02
13.160881042480469,2006-10-03
13.343753814697266,2006-10-04
13.458036422729492,2006-10-05
13.543761253356934,2006-10-06
13.675199508666992,2006-10-09
13.543761253356934,2006-10-10
13.258028984069824,2006-10-11
13.280889511108398,2006-10-12
13.25231647491455,2006-10-13
13.023727416992188,2006-10-16
12.852288246154785,2006-10-17
12.778000831604004,2006-10-18
12.800853729248047,2006-10-19
12.71513843536377,2006-10-20
12.67513370513916,2006-10-23
12.600847244262695,2006-10-24
12.595125198364258,2006-10-25
12.795145988464355,2006-10-26
12.818001747131348,2006-10-27
12.938007354736328,2006-10-30
13.126594543457031,2006-10-31
12.99515151977539,2006-11-01
13.035155296325684,2006-11-02
12.915146827697754,2006-11-03
12.94943618774414,2006-11-06
12.966581344604492,2006-11-07
13.17802619934082,2006-11-08
13.063727378845215,2006-11-09
13.172304153442383,2006-11-10
13.269458770751953,2006-11-13
13.378035545349121,2006-11-14
13.235173225402832,2006-11-15
13.17802619934082,2006-11-16
13.05801773071289,2006-11-17
12.972296714782715,2006-11-20
12.972296714782715,2006-11-21
13.080880165100098,2006-11-22
13.10373592376709,2006-11-24
12.989439964294434,2006-11-27
12.892288208007812,2006-11-28
12.869429588317871,2006-11-29
12.88657283782959,2006-11-30
12.772281646728516,2006-12-01
12.972296714782715,2006-12-04
13.080880165100098,2006-12-05
13.092308044433594,2006-12-06
13.035155296325684,2006-12-07
12.737995147705078,2006-12-08
12.823715209960938,2006-12-11
12.800853729248047,2006-12-12
12.93377685546875,2006-12-13
13.112932205200195,2006-12-14
13.026246070861816,2006-12-15
12.88754940032959,2006-12-18
12.881770133972168,2006-12-19
12.870206832885742,2006-12-20
12.800856590270996,2006-12-21
12.754627227783203,2006-12-22
12.864428520202637,2006-12-26
13.049360275268555,2006-12-27
12.962677001953125,2006-12-28
12.771958351135254,2006-12-29
13.141825675964355,2007-01-03
13.008909225463867,2007-01-04
12.870206832885742,2007-01-05
12.916436195373535,2007-01-08
12.88754940032959,2007-01-09
12.899102210998535,2007-01-10
12.99735164642334,2007-01-11
13.055142402648926,2007-01-12
12.9511137008667,2007-01-16
13.014684677124023,2007-01-17
12.927999496459961,2007-01-18
12.956892967224121,2007-01-19
12.870206832885742,2007-01-22
12.852864265441895,2007-01-23
13.251632690429688,2007-01-24
13.07247257232666,2007-01-25
13.003128051757812,2007-01-26
13.130267143249512,2007-01-29
13.188060760498047,2007-01-30
13.19961929321289,2007-01-31
13.465466499328613,2007-02-01
13.49435806274414,2007-02-02
13.401891708374023,2007-02-05
13.477018356323242,2007-02-06
13.471242904663086,2007-02-07
13.286307334899902,2007-02-08
13.26896858215332,2007-02-09
13.407668113708496,2007-02-12
13.563706398010254,2007-02-13
13.719743728637695,2007-02-14
13.7428617477417,2007-02-15
14.343891143798828,2007-02-16
14.66753101348877,2007-02-20
14.765772819519043,2007-02-21
14.679081916809082,2007-02-22
14.638631820678711,2007-02-23
14.78889274597168,2007-02-26
14.488378524780273,2007-02-27
14.158961296081543,2007-02-28
14.45369815826416,2007-03-01
14.33812141418457,2007-03-02
14.08961009979248,2007-03-05
14.314996719360352,2007-03-06
14.499931335449219,2007-03-07
14.442133903503418,2007-03-08
14.707986831665039,2007-03-09
14.575061798095703,2007-03-12
14.24234676361084,2007-03-13
14.090588569641113,2007-03-14
14.166468620300293,2007-03-15
14.061406135559082,2007-03-16
14.29488468170166,2007-03-19
14.405784606933594,2007-03-20
14.621759414672852,2007-03-21
14.633430480957031,2007-03-22
14.703474044799805,2007-03-23
14.680127143859863,2007-03-26
14.639267921447754,2007-03-27
14.58089542388916,2007-03-28
14.376605033874512,2007-03-29
14.24234676361084,2007-03-30
14.259857177734375,2007-04-02
14.55754566192627,2007-04-03
14.563390731811523,2007-04-04
14.505016326904297,2007-04-05
14.604242324829102,2007-04-09
14.73849868774414,2007-04-10
14.831890106201172,2007-04-11
14.84940242767334,2007-04-12
14.779362678527832,2007-04-13
14.639267921447754,2007-04-16
14.808547973632812,2007-04-17
14.779362678527832,2007-04-18
14.820218086242676,2007-04-19
14.54587459564209,2007-04-20
14.446642875671387,2007-04-23
14.376605033874512,2007-04-24
14.6509428024292,2007-04-25
14.767681121826172,2007-04-26
14.633430480957031,2007-04-27
14.45248031616211,2007-04-30
14.73849868774414,2007-05-01
14.878591537475586,2007-05-02
14.878591537475586,2007-05-03
15.199626922607422,2007-05-04
15.077041625976562,2007-05-07
15.106230735778809,2007-05-08
15.09455680847168,2007-05-09
14.826056480407715,2007-05-10
15.012839317321777,2007-05-11
15.217131614685059,2007-05-14
15.363052368164062,2007-05-15
15.059531211853027,2007-05-16
14.796866416931152,2007-05-17
14.796866416931152,2007-05-18
14.843564987182617,2007-05-21
14.84940242767334,2007-05-22
14.831890106201172,2007-05-23
14.715147972106934,2007-05-24
14.820218086242676,2007-05-25
14.837727546691895,2007-05-29
15.012839317321777,2007-05-30
15.09455680847168,2007-05-31
15.281349182128906,2007-06-01
15.473965644836426,2007-06-04
15.43894100189209,2007-06-05
15.357220649719238,2007-06-06
15.09455680847168,2007-06-07
15.193788528442383,2007-06-08
15.09455680847168,2007-06-11
14.802715301513672,2007-06-12
14.91471004486084,2007-06-13
15.044400215148926,2007-06-14
15.327377319335938,2007-06-15
15.439388275146484,2007-06-18
15.3804292678833,2007-06-19
15.221263885498047,2007-06-20
15.18588924407959,2007-06-21
15.097460746765137,2007-06-22
15.067980766296387,2007-06-25
15.02672290802002,2007-06-26
14.767332077026367,2007-06-27
14.838078498840332,2007-06-28
14.920607566833496,2007-06-29
15.15641975402832,2007-07-02
15.362743377685547,2007-07-03
16.05837059020996,2007-07-05
16.04068946838379,2007-07-06
15.834352493286133,2007-07-09
15.751823425292969,2007-07-10
15.999421119689941,2007-07-11
16.18216896057129,2007-07-12
16.19985580444336,2007-07-13
15.993522644042969,2007-07-16
16.105525970458984,2007-07-17
15.881513595581055,2007-07-18
16.54176902770996,2007-07-19
16.193958282470703,2007-07-20
16.09373664855957,2007-07-23
16.247018814086914,2007-07-24
16.07605743408203,2007-07-25
15.41579532623291,2007-07-26
15.238945960998535,2007-07-27
15.280219078063965,2007-07-30
15.044400215148926,2007-07-31
15.404012680053711,2007-08-01
15.292000770568848,2007-08-02
14.773228645324707,2007-08-03
14.973669052124023,2007-08-06
14.50794792175293,2007-08-07
14.661223411560059,2007-08-08
13.883060455322266,2007-08-09
14.560998916625977,2007-08-10
14.419516563415527,2007-08-13
14.00685977935791,2007-08-14
13.582412719726562,2007-08-15
13.983280181884766,2007-08-16
14.826287269592285,2007-08-17
14.832183837890625,2007-08-20
14.955981254577637,2007-08-21
15.18588924407959,2007-08-22
15.020827293395996,2007-08-23
15.032618522644043,2007-08-24
14.832183837890625,2007-08-27
14.619954109191895,2007-08-28
15.150521278381348,2007-08-29
14.944190979003906,2007-08-30
15.356856346130371,2007-08-31
15.516012191772461,2007-09-04
15.197684288024902,2007-09-05
15.315582275390625,2007-09-06
15.144621849060059,2007-09-07
14.902923583984375,2007-09-10
15.132837295532227,2007-09-11
15.263799667358398,2007-09-12
15.406679153442383,2007-09-13
15.543600082397461,2007-09-14
15.507882118225098,2007-09-17
15.817438125610352,2007-09-18
16.043664932250977,2007-09-19
16.073429107666016,2007-09-20
16.531808853149414,2007-09-21
16.1627254486084,2007-09-24
16.341312408447266,2007-09-25
16.317506790161133,2007-09-26
16.513954162597656,2007-09-27
17.30571937561035,2007-09-28
17.94865608215332,2007-10-01
17.079509735107422,2007-10-02
17.287864685058594,2007-10-03
16.93067169189453,2007-10-04
17.29976463317871,2007-10-05
17.311683654785156,2007-10-08
17.71053695678711,2007-10-09
17.49026870727539,2007-10-10
17.525989532470703,2007-10-11
17.680770874023438,2007-10-12
17.668865203857422,2007-10-15
17.85340690612793,2007-10-16
18.19868278503418,2007-10-17
18.365373611450195,2007-10-18
17.776020050048828,2007-10-19
18.50824737548828,2007-10-22
18.514209747314453,2007-10-23
18.276077270507812,2007-10-24
18.04391098022461,2007-10-25
18.186786651611328,2007-10-26
18.466583251953125,2007-10-29
18.58563804626465,2007-10-30
18.95473861694336,2007-10-31
18.43085479736328,2007-11-01
18.115345001220703,2007-11-02
18.067716598510742,2007-11-05
18.151065826416016,2007-11-06
17.57361602783203,2007-11-07
18.0379581451416,2007-11-08
18.055818557739258,2007-11-09
17.93079948425293,2007-11-12
18.15701675415039,2007-11-13
18.16892433166504,2007-11-14
18.151065826416016,2007-11-15
18.28203010559082,2007-11-16
17.400978088378906,2007-11-19
17.585521697998047,2007-11-20
16.650882720947266,2007-11-21
16.817564010620117,2007-11-23
16.382991790771484,2007-11-26
16.41870880126953,2007-11-27
16.704450607299805,2007-11-28
16.7520809173584,2007-11-29
