IPG,Date
1.6219309568405151,1986-08-26
1.6291075944900513,1986-08-27
1.6219309568405151,1986-08-28
1.6506364345550537,1986-08-29
1.63628351688385,1986-09-02
1.63628351688385,1986-09-03
1.6649901866912842,1986-09-04
1.751111626625061,1986-09-05
1.7367569208145142,1986-09-08
1.7080507278442383,1986-09-09
1.6506364345550537,1986-09-10
1.5716938972473145,1986-09-11
1.478397011756897,1986-09-12
1.5358096361160278,1986-09-15
1.478397011756897,1986-09-16
1.492749571800232,1986-09-17
1.492749571800232,1986-09-18
1.435335636138916,1986-09-19
1.4640421867370605,1986-09-22
1.492749571800232,1986-09-23
1.5142805576324463,1986-09-24
1.521456241607666,1986-09-25
1.492749571800232,1986-09-26
1.478397011756897,1986-09-29
1.5071032047271729,1986-09-30
1.5429867506027222,1986-10-01
1.5429867506027222,1986-10-02
1.5358096361160278,1986-10-03
1.5716938972473145,1986-10-06
1.5429867506027222,1986-10-07
1.5501633882522583,1986-10-08
1.5573400259017944,1986-10-09
1.6506364345550537,1986-10-10
1.6075773239135742,1986-10-13
1.6147537231445312,1986-10-14
1.6291075944900513,1986-10-15
1.5788705348968506,1986-10-16
1.5501633882522583,1986-10-17
1.5429867506027222,1986-10-20
1.5645166635513306,1986-10-21
1.5501633882522583,1986-10-22
1.5501633882522583,1986-10-23
1.5501633882522583,1986-10-24
1.5501633882522583,1986-10-27
1.5501633882522583,1986-10-28
1.5358096361160278,1986-10-29
1.5358096361160278,1986-10-30
1.5788705348968506,1986-10-31
1.521456241607666,1986-11-03
1.5501633882522583,1986-11-04
1.593222737312317,1986-11-05
1.5716938972473145,1986-11-06
1.5573400259017944,1986-11-07
1.5645166635513306,1986-11-10
1.5501633882522583,1986-11-11
1.5429867506027222,1986-11-12
1.5501633882522583,1986-11-13
1.5501633882522583,1986-11-14
1.5071032047271729,1986-11-17
1.521456241607666,1986-11-18
1.4712198972702026,1986-11-19
1.492749571800232,1986-11-20
1.4999266862869263,1986-11-21
1.5645166635513306,1986-11-24
1.5645166635513306,1986-11-25
1.5358096361160278,1986-11-26
1.5429867506027222,1986-11-28
1.521456241607666,1986-12-01
1.521456241607666,1986-12-02
1.5429867506027222,1986-12-03
1.5142805576324463,1986-12-04
1.5501633882522583,1986-12-05
1.5645166635513306,1986-12-08
1.5716938972473145,1986-12-09
1.5716938972473145,1986-12-10
1.5645166635513306,1986-12-11
1.5501633882522583,1986-12-12
1.5860458612442017,1986-12-15
1.5716938972473145,1986-12-16
1.5716938972473145,1986-12-17
1.5788705348968506,1986-12-18
1.6219309568405151,1986-12-19
1.593222737312317,1986-12-22
1.6075773239135742,1986-12-23
1.6075773239135742,1986-12-24
1.5788705348968506,1986-12-26
1.5501633882522583,1986-12-29
1.5645166635513306,1986-12-30
1.5716938972473145,1986-12-31
1.6075773239135742,1987-01-02
1.6649901866912842,1987-01-05
1.693697214126587,1987-01-06
1.693697214126587,1987-01-07
1.7080507278442383,1987-01-08
1.7080507278442383,1987-01-09
1.7367569208145142,1987-01-12
1.7439337968826294,1987-01-13
1.7798165082931519,1987-01-14
1.8659379482269287,1987-01-15
1.851583480834961,1987-01-16
1.8659379482269287,1987-01-19
1.930526852607727,1987-01-20
1.8874677419662476,1987-01-21
1.9018207788467407,1987-01-22
1.9233511686325073,1987-01-23
1.916174054145813,1987-01-26
1.952056646347046,1987-01-27
1.9735875129699707,1987-01-28
1.9664112329483032,1987-01-29
2.023824453353882,1987-01-30
2.0668838024139404,1987-02-02
2.009470224380493,1987-02-03
2.0525310039520264,1987-02-04
2.0022945404052734,1987-02-05
1.987940788269043,1987-02-06
1.9807640314102173,1987-02-09
1.987940788269043,1987-02-10
2.009470224380493,1987-02-11
2.0166471004486084,1987-02-12
1.987940788269043,1987-02-13
2.074061155319214,1987-02-17
2.038177728652954,1987-02-18
2.0955913066864014,1987-02-19
2.0525310039520264,1987-02-20
1.9963165521621704,1987-02-23
1.9891098737716675,1987-02-24
1.9891098737716675,1987-02-25
2.0467662811279297,1987-02-26
2.0755927562713623,1987-02-27
2.0683867931365967,1987-03-02
2.08280086517334,1987-03-03
2.104421377182007,1987-03-04
2.090008020401001,1987-03-05
2.0755927562713623,1987-03-06
2.017937660217285,1987-03-09
2.097215175628662,1987-03-10
2.133249044418335,1987-03-11
2.140456199645996,1987-03-12
2.1476621627807617,1987-03-13
2.154869556427002,1987-03-16
2.118835926055908,1987-03-17
2.0755927562713623,1987-03-18
2.0467662811279297,1987-03-19
2.133249044418335,1987-03-20
2.090008020401001,1987-03-23
2.08280086517334,1987-03-24
2.118835926055908,1987-03-25
2.104421377182007,1987-03-26
2.090008020401001,1987-03-27
2.032351493835449,1987-03-30
2.0467662811279297,1987-03-31
2.0683867931365967,1987-04-01
2.133249044418335,1987-04-02
2.2053186893463135,1987-04-03
2.190903663635254,1987-04-06
2.140456199645996,1987-04-07
2.176490068435669,1987-04-08
2.1476621627807617,1987-04-09
2.111628293991089,1987-04-10
2.017937660217285,1987-04-13
1.9602818489074707,1987-04-14
1.9891098737716675,1987-04-15
1.953075647354126,1987-04-16
1.902626872062683,1987-04-20
1.888213872909546,1987-04-21
1.9242480993270874,1987-04-22
1.9170417785644531,1987-04-23
1.9242480993270874,1987-04-24
1.902626872062683,1987-04-27
1.8810064792633057,1987-04-28
1.9602818489074707,1987-04-29
1.9314552545547485,1987-04-30
1.9386608600616455,1987-05-01
1.9098340272903442,1987-05-04
1.8810064792633057,1987-05-05
1.9242480993270874,1987-05-06
1.902626872062683,1987-05-07
1.902626872062683,1987-05-08
1.8738000392913818,1987-05-11
1.902626872062683,1987-05-12
1.9098340272903442,1987-05-13
1.8954204320907593,1987-05-14
1.8954204320907593,1987-05-15
1.8521790504455566,1987-05-18
1.7945233583450317,1987-05-19
1.729661226272583,1987-05-20
1.7368688583374023,1987-05-21
1.8047078847885132,1987-05-22
1.884434700012207,1987-05-26
1.971407175064087,1987-05-27
1.9279212951660156,1987-05-28
1.9351683855056763,1987-05-29
1.9279212951660156,1987-06-01
1.9134242534637451,1987-06-02
1.891681432723999,1987-06-03
1.9569118022918701,1987-06-04
1.9931516647338867,1987-06-05
1.9859042167663574,1987-06-08
2.000399589538574,1987-06-09
2.0293898582458496,1987-06-10
2.0728776454925537,1987-06-11
2.0873732566833496,1987-06-12
2.0873732566833496,1987-06-15
2.094621181488037,1987-06-16
2.0656299591064453,1987-06-17
2.058382034301758,1987-06-18
2.109116792678833,1987-06-19
2.1018693447113037,1987-06-22
2.1018693447113037,1987-06-23
2.0728776454925537,1987-06-24
2.0438857078552246,1987-06-25
2.0511341094970703,1987-06-26
2.0728776454925537,1987-06-29
2.1018693447113037,1987-06-30
2.1018693447113037,1987-07-01
2.1018693447113037,1987-07-02
2.1018693447113037,1987-07-06
2.0873732566833496,1987-07-07
2.080124855041504,1987-07-08
2.109116792678833,1987-07-09
2.123612403869629,1987-07-10
2.145354986190796,1987-07-13
2.1888427734375,1987-07-14
2.2033371925354004,1987-07-15
2.2613205909729004,1987-07-16
2.2685678005218506,1987-07-17
2.2685678005218506,1987-07-20
2.2468254566192627,1987-07-21
2.1888427734375,1987-07-22
2.145354986190796,1987-07-23
2.123612403869629,1987-07-24
2.109116792678833,1987-07-27
2.109116792678833,1987-07-28
2.1381068229675293,1987-07-29
2.1743476390838623,1987-07-30
2.2685678005218506,1987-07-31
2.239576578140259,1987-08-03
2.116364002227783,1987-08-04
2.1381068229675293,1987-08-05
2.167099952697754,1987-08-06
2.1743476390838623,1987-08-07
2.1381068229675293,1987-08-10
2.254072666168213,1987-08-11
2.254072666168213,1987-08-12
2.3410463333129883,1987-08-13
2.4062764644622803,1987-08-14
2.464259624481201,1987-08-17
2.3700387477874756,1987-08-18
2.348294973373413,1987-08-19
2.333798408508301,1987-08-20
2.319302797317505,1987-08-21
2.460219621658325,1987-08-24
2.503891706466675,1987-08-25
2.5184497833251953,1987-08-26
2.4165472984313965,1987-08-27
2.365596294403076,1987-08-28
2.38743257522583,1987-08-31
2.3728749752044678,1987-09-01
2.329202651977539,1987-09-02
2.329202651977539,1987-09-03
2.3437588214874268,1987-09-04
2.3000881671905518,1987-09-08
2.285529851913452,1987-09-09
2.285529851913452,1987-09-10
2.2418577671051025,1987-09-11
2.256415843963623,1987-09-14
2.3583178520202637,1987-09-15
2.2928082942962646,1987-09-16
2.3437588214874268,1987-09-17
2.2928082942962646,1987-09-18
2.27097225189209,1987-09-21
2.3000881671905518,1987-09-22
2.3437588214874268,1987-09-23
2.329202651977539,1987-09-24
2.307365894317627,1987-09-25
2.3510384559631348,1987-09-28
2.3437588214874268,1987-09-29
2.2928082942962646,1987-09-30
2.4747776985168457,1987-10-01
2.4456627368927,1987-10-02
2.4238269329071045,1987-10-05
2.314645528793335,1987-10-06
2.3437588214874268,1987-10-07
2.329202651977539,1987-10-08
2.307365894317627,1987-10-09
2.2928082942962646,1987-10-12
2.2928082942962646,1987-10-13
2.2636935710906982,1987-10-14
2.1545116901397705,1987-10-15
2.0453298091888428,1987-10-16
1.6595569849014282,1987-10-19
1.5722113847732544,1987-10-20
1.739622950553894,1987-10-21
1.6013262271881104,1987-10-22
1.6304421424865723,1987-10-23
1.4848653078079224,1987-10-26
1.5067024230957031,1987-10-27
1.3975216150283813,1987-10-28
1.4848653078079224,1987-10-29
1.6013262271881104,1987-10-30
1.6741135120391846,1987-11-02
1.5430965423583984,1987-11-03
1.5139811038970947,1987-11-04
1.6304421424865723,1987-11-05
1.6304421424865723,1987-11-06
1.6231635808944702,1987-11-09
1.5722113847732544,1987-11-10
1.6668345928192139,1987-11-11
1.6886717081069946,1987-11-12
1.7032300233840942,1987-11-13
1.7614595890045166,1987-11-16
1.7323447465896606,1987-11-17
1.7105079889297485,1987-11-18
1.6813925504684448,1987-11-19
1.6767072677612305,1987-11-20
1.6767072677612305,1987-11-23
1.713316559791565,1987-11-24
1.7572473287582397,1987-11-25
1.7572473287582397,1987-11-27
1.6913511753082275,1987-11-30
1.6986720561981201,1987-12-01
1.6986720561981201,1987-12-02
1.662062644958496,1987-12-03
1.6913511753082275,1987-12-04
1.6767072677612305,1987-12-07
1.735282301902771,1987-12-08
1.74260413646698,1987-12-09
1.713316559791565,1987-12-10
1.6986720561981201,1987-12-11
1.6986720561981201,1987-12-14
1.669385313987732,1987-12-15
1.6840286254882812,1987-12-16
1.6913511753082275,1987-12-17
1.713316559791565,1987-12-18
1.8011784553527832,1987-12-21
1.8158215284347534,1987-12-22
1.867075800895691,1987-12-23
1.8743976354599,1987-12-24
1.823143720626831,1987-12-28
1.7792129516601562,1987-12-29
1.8451107740402222,1987-12-30
1.859753131866455,1987-12-31
1.867075800895691,1988-01-04
1.8524318933486938,1988-01-05
1.8451107740402222,1988-01-06
1.859753131866455,1988-01-07
1.8158215284347534,1988-01-08
1.7718905210494995,1988-01-11
1.74260413646698,1988-01-12
1.7718905210494995,1988-01-13
1.713316559791565,1988-01-14
1.7718905210494995,1988-01-15
1.7718905210494995,1988-01-18
1.7718905210494995,1988-01-19
1.7499252557754517,1988-01-20
1.7572473287582397,1988-01-21
1.7645694017410278,1988-01-22
1.7572473287582397,1988-01-25
1.6986720561981201,1988-01-26
1.713316559791565,1988-01-27
1.7059948444366455,1988-01-28
1.713316559791565,1988-01-29
1.735282301902771,1988-02-01
1.7499252557754517,1988-02-02
1.7718905210494995,1988-02-03
1.7865351438522339,1988-02-04
1.74260413646698,1988-02-05
1.735282301902771,1988-02-08
1.7499252557754517,1988-02-09
1.7718905210494995,1988-02-10
1.7718905210494995,1988-02-11
1.7938565015792847,1988-02-12
1.8011784553527832,1988-02-16
1.8011784553527832,1988-02-17
1.823143720626831,1988-02-18
1.823143720626831,1988-02-19
1.8552433252334595,1988-02-22
1.8846919536590576,1988-02-23
1.8846919536590576,1988-02-24
1.8994158506393433,1988-02-25
1.8994158506393433,1988-02-26
1.9141398668289185,1988-02-29
1.8994158506393433,1988-03-01
1.8846919536590576,1988-03-02
1.869966745376587,1988-03-03
1.8626049757003784,1988-03-04
1.8552433252334595,1988-03-07
1.869966745376587,1988-03-08
1.9583113193511963,1988-03-09
1.9583113193511963,1988-03-10
1.9583113193511963,1988-03-11
1.9877597093582153,1988-03-14
2.017209768295288,1988-03-15
2.076106548309326,1988-03-16
2.12764048576355,1988-03-17
2.1055538654327393,1988-03-18
2.0908303260803223,1988-03-21
2.0687432289123535,1988-03-22
2.0245699882507324,1988-03-23
2.0024852752685547,1988-03-24
2.0024852752685547,1988-03-25
1.9509501457214355,1988-03-28
1.9656751155853271,1988-03-29
1.9435887336730957,1988-03-30
1.9509501457214355,1988-03-31
1.9435887336730957,1988-04-04
1.9288641214370728,1988-04-05
1.9141398668289185,1988-04-06
1.9583113193511963,1988-04-07
1.9656751155853271,1988-04-08
1.9583113193511963,1988-04-11
1.9583113193511963,1988-04-12
1.9656751155853271,1988-04-13
1.9583113193511963,1988-04-14
1.9435887336730957,1988-04-15
1.9435887336730957,1988-04-18
1.892053484916687,1988-04-19
1.8773293495178223,1988-04-20
1.869966745376587,1988-04-21
1.8405191898345947,1988-04-22
1.825793981552124,1988-04-25
1.8331562280654907,1988-04-26
1.825793981552124,1988-04-27
1.8478810787200928,1988-04-28
1.8552433252334595,1988-04-29
1.869966745376587,1988-05-02
1.8552433252334595,1988-05-03
1.8994158506393433,1988-05-04
1.8552433252334595,1988-05-05
1.8552433252334595,1988-05-06
1.8184328079223633,1988-05-09
1.8037079572677612,1988-05-10
1.811070442199707,1988-05-11
1.8478810787200928,1988-05-12
1.8626049757003784,1988-05-13
1.8552433252334595,1988-05-16
1.8331562280654907,1988-05-17
1.8037079572677612,1988-05-18
1.7668976783752441,1988-05-19
1.811070442199707,1988-05-20
1.800695538520813,1988-05-23
1.8303380012512207,1988-05-24
1.8525679111480713,1988-05-25
1.8451577425003052,1988-05-26
1.8377469778060913,1988-05-27
1.8599785566329956,1988-05-31
1.8377469778060913,1988-06-01
1.8451577425003052,1988-06-02
1.8303380012512207,1988-06-03
1.8303380012512207,1988-06-06
1.8303380012512207,1988-06-07
1.8896197080612183,1988-06-08
1.8599785566329956,1988-06-09
1.8673893213272095,1988-06-10
1.8451577425003052,1988-06-13
1.8822095394134521,1988-06-14
1.9192603826522827,1988-06-15
1.8970301151275635,1988-06-16
1.8970301151275635,1988-06-17
1.8970301151275635,1988-06-20
1.8822095394134521,1988-06-21
1.9340815544128418,1988-06-22
1.9563127756118774,1988-06-23
1.9340815544128418,1988-06-24
1.8970301151275635,1988-06-27
1.9044406414031982,1988-06-28
1.9563127756118774,1988-06-29
1.9340815544128418,1988-06-30
1.9489014148712158,1988-07-01
1.9563127756118774,1988-07-05
1.9340815544128418,1988-07-06
1.9266712665557861,1988-07-07
1.9414924383163452,1988-07-08
1.9340815544128418,1988-07-11
1.9118504524230957,1988-07-12
1.8747986555099487,1988-07-13
1.8970301151275635,1988-07-14
1.9192603826522827,1988-07-15
1.9266712665557861,1988-07-18
1.9118504524230957,1988-07-19
1.9266712665557861,1988-07-20
1.9563127756118774,1988-07-21
1.9637231826782227,1988-07-22
1.9563127756118774,1988-07-25
1.9711320400238037,1988-07-26
1.9563127756118774,1988-07-27
1.9563127756118774,1988-07-28
2.0304155349731445,1988-07-29
2.0452353954315186,1988-08-01
2.0748767852783203,1988-08-02
2.015594959259033,1988-08-03
1.9785425662994385,1988-08-04
1.9785425662994385,1988-08-05
1.985953450202942,1988-08-08
1.9785425662994385,1988-08-09
1.9637231826782227,1988-08-10
1.9711320400238037,1988-08-11
1.9711320400238037,1988-08-12
1.985953450202942,1988-08-15
1.9785425662994385,1988-08-16
1.9711320400238037,1988-08-17
1.9711320400238037,1988-08-18
1.9711320400238037,1988-08-19
1.9457857608795166,1988-08-22
1.9085100889205933,1988-08-23
1.975606918334961,1988-08-24
1.9532392024993896,1988-08-25
1.9457857608795166,1988-08-26
1.9532392024993896,1988-08-29
1.9532392024993896,1988-08-30
1.9532392024993896,1988-08-31
1.9457857608795166,1988-09-01
1.9681506156921387,1988-09-02
1.990516185760498,1988-09-06
1.997971534729004,1988-09-07
2.0054259300231934,1988-09-08
1.997971534729004,1988-09-09
2.0054259300231934,1988-09-12
2.012880325317383,1988-09-13
2.0352463722229004,1988-09-14
2.0277915000915527,1988-09-15
2.0277915000915527,1988-09-16
2.072521209716797,1988-09-19
2.065068006515503,1988-09-20
2.0576117038726807,1988-09-21
2.072521209716797,1988-09-22
2.0576117038726807,1988-09-23
2.0576117038726807,1988-09-26
2.0576117038726807,1988-09-27
2.0576117038726807,1988-09-28
2.0576117038726807,1988-09-29
2.0576117038726807,1988-09-30
2.042701482772827,1988-10-03
2.0501558780670166,1988-10-04
2.042701482772827,1988-10-05
2.0352463722229004,1988-10-06
2.072521209716797,1988-10-07
2.079977035522461,1988-10-10
2.072521209716797,1988-10-11
2.1023430824279785,1988-10-12
2.1097970008850098,1988-10-13
2.1023430824279785,1988-10-14
2.1097970008850098,1988-10-17
2.132162570953369,1988-10-18
2.1172518730163574,1988-10-19
2.1247074604034424,1988-10-20
2.1470730304718018,1988-10-21
2.1619832515716553,1988-10-24
2.1470730304718018,1988-10-25
2.1172518730163574,1988-10-26
2.1172518730163574,1988-10-27
2.079977035522461,1988-10-28
2.079977035522461,1988-10-31
2.072521209716797,1988-11-01
2.065068006515503,1988-11-02
2.065068006515503,1988-11-03
2.065068006515503,1988-11-04
2.0277915000915527,1988-11-07
2.042701482772827,1988-11-08
1.997971534729004,1988-11-09
1.975606918334961,1988-11-10
1.990516185760498,1988-11-11
2.0054259300231934,1988-11-14
2.0277915000915527,1988-11-15
2.042701482772827,1988-11-16
2.042701482772827,1988-11-17
2.042701482772827,1988-11-18
2.0501558780670166,1988-11-21
2.0846521854400635,1988-11-22
2.099648952484131,1988-11-23
2.092149496078491,1988-11-25
2.092149496078491,1988-11-28
2.0696535110473633,1988-11-29
2.092149496078491,1988-11-30
2.092149496078491,1988-12-01
2.0771520137786865,1988-12-02
2.0771520137786865,1988-12-05
2.099648952484131,1988-12-06
2.099648952484131,1988-12-07
2.099648952484131,1988-12-08
2.099648952484131,1988-12-09
2.107146739959717,1988-12-12
2.11464524269104,1988-12-13
2.092149496078491,1988-12-14
2.11464524269104,1988-12-15
2.107146739959717,1988-12-16
2.092149496078491,1988-12-19
2.107146739959717,1988-12-20
2.1296424865722656,1988-12-21
2.1446409225463867,1988-12-22
2.1671364307403564,1988-12-23
2.1671364307403564,1988-12-27
2.174635648727417,1988-12-28
2.174635648727417,1988-12-29
2.2046303749084473,1988-12-30
2.2121291160583496,1989-01-03
2.2046303749084473,1989-01-04
2.1896324157714844,1989-01-05
2.2046303749084473,1989-01-06
2.2121291160583496,1989-01-09
2.2271270751953125,1989-01-10
2.219627618789673,1989-01-11
2.234625816345215,1989-01-12
2.2121291160583496,1989-01-13
2.2121291160583496,1989-01-16
2.2121291160583496,1989-01-17
2.249624252319336,1989-01-18
2.249624252319336,1989-01-19
2.249624252319336,1989-01-20
2.2571208477020264,1989-01-23
2.234625816345215,1989-01-24
2.2796173095703125,1989-01-25
2.2946152687072754,1989-01-26
2.3171114921569824,1989-01-27
2.2721188068389893,1989-01-30
2.2946152687072754,1989-01-31
2.3171114921569824,1989-02-01
2.3096120357513428,1989-02-02
2.332109212875366,1989-02-03
2.3396081924438477,1989-02-06
2.3471062183380127,1989-02-07
2.3771018981933594,1989-02-08
2.3696024417877197,1989-02-09
2.36210298538208,1989-02-10
2.3396081924438477,1989-02-13
2.3546056747436523,1989-02-14
2.3396081924438477,1989-02-15
2.3171114921569824,1989-02-16
2.3096120357513428,1989-02-17
2.2796173095703125,1989-02-21
2.264620065689087,1989-02-22
2.291759729385376,1989-02-23
2.291759729385376,1989-02-24
2.291759729385376,1989-02-27
2.2842211723327637,1989-02-28
2.276681423187256,1989-03-01
2.2691431045532227,1989-03-02
2.3068368434906006,1989-03-03
2.3068368434906006,1989-03-06
2.3068368434906006,1989-03-07
2.3219141960144043,1989-03-08
2.329453468322754,1989-03-09
2.3369925022125244,1989-03-10
2.3445301055908203,1989-03-13
2.352069616317749,1989-03-14
2.352069616317749,1989-03-15
2.3822240829467773,1989-03-16
2.374685049057007,1989-03-17
2.3671467304229736,1989-03-20
2.352069616317749,1989-03-21
2.3671467304229736,1989-03-22
2.374685049057007,1989-03-23
2.374685049057007,1989-03-27
2.3822240829467773,1989-03-28
2.3822240829467773,1989-03-29
2.397301197052002,1989-03-30
2.397301197052002,1989-03-31
2.404839277267456,1989-04-03
2.3822240829467773,1989-04-04
2.3671467304229736,1989-04-05
2.397301197052002,1989-04-06
2.4199166297912598,1989-04-07
2.4123780727386475,1989-04-10
2.397301197052002,1989-04-11
2.397301197052002,1989-04-12
2.404839277267456,1989-04-13
2.427455425262451,1989-04-14
2.442533254623413,1989-04-17
2.517920732498169,1989-04-18
2.525458335876465,1989-04-19
2.5405349731445312,1989-04-20
2.5405349731445312,1989-04-21
2.525458335876465,1989-04-24
2.5631520748138428,1989-04-25
2.548074722290039,1989-04-26
2.608384370803833,1989-04-27
2.6385385990142822,1989-04-28
2.6686949729919434,1989-05-01
2.6837713718414307,1989-05-02
2.6837713718414307,1989-05-03
2.6611557006835938,1989-05-04
2.646078586578369,1989-05-05
2.653618097305298,1989-05-08
2.6385385990142822,1989-05-09
2.6385385990142822,1989-05-10
2.653618097305298,1989-05-11
2.6611557006835938,1989-05-12
2.6837713718414307,1989-05-15
2.6762337684631348,1989-05-16
2.6762337684631348,1989-05-17
2.6837713718414307,1989-05-18
2.653618097305298,1989-05-19
2.6837713718414307,1989-05-22
2.6992380619049072,1989-05-23
2.6689112186431885,1989-05-24
2.714402914047241,1989-05-25
2.721984624862671,1989-05-26
2.714402914047241,1989-05-30
2.721984624862671,1989-05-31
2.7750604152679443,1989-06-01
2.850881814956665,1989-06-02
2.850881814956665,1989-06-05
2.866046190261841,1989-06-06
2.85846209526062,1989-06-07
2.85846209526062,1989-06-08
2.873629331588745,1989-06-09
2.866046190261841,1989-06-12
2.8812098503112793,1989-06-13
2.9115374088287354,1989-06-14
2.85846209526062,1989-06-15
2.8432998657226562,1989-06-16
2.8887932300567627,1989-06-19
2.8887932300567627,1989-06-20
2.877418041229248,1989-06-21
2.866046190261841,1989-06-22
2.9342856407165527,1989-06-23
2.9342856407165527,1989-06-26
2.9229111671447754,1989-06-27
2.854673385620117,1989-06-28
2.729566812515259,1989-06-29
2.7636871337890625,1989-06-30
2.7523131370544434,1989-07-03
2.7523131370544434,1989-07-05
2.8432998657226562,1989-07-06
2.866046190261841,1989-07-07
2.8887932300567627,1989-07-10
2.8887932300567627,1989-07-11
2.854673385620117,1989-07-12
2.8887932300567627,1989-07-13
2.8432998657226562,1989-07-14
2.9001660346984863,1989-07-17
2.9342856407165527,1989-07-18
3.0366432666778564,1989-07-19
3.00252366065979,1989-07-20
2.9797778129577637,1989-07-21
2.9797778129577637,1989-07-24
3.025271415710449,1989-07-25
3.0821354389190674,1989-07-26
3.150376081466675,1989-07-27
3.150376081466675,1989-07-28
3.150376081466675,1989-07-31
3.1617484092712402,1989-08-01
3.218616008758545,1989-08-02
3.3209736347198486,1989-08-03
3.2868540287017822,1989-08-04
3.275481700897217,1989-08-07
3.3209736347198486,1989-08-08
3.1390023231506348,1989-08-09
3.218616008758545,1989-08-10
3.1390023231506348,1989-08-11
3.1617484092712402,1989-08-14
3.184495210647583,1989-08-15
3.3209736347198486,1989-08-16
3.298227071762085,1989-08-17
3.229987382888794,1989-08-18
3.1390023231506348,1989-08-21
3.00252366065979,1989-08-22
3.0366432666778564,1989-08-23
3.052189826965332,1989-08-24
3.0636210441589355,1989-08-25
3.075054168701172,1989-08-28
3.0979156494140625,1989-08-29
3.052189826965332,1989-08-30
3.075054168701172,1989-08-31
3.040759325027466,1989-09-01
3.075054168701172,1989-09-05
3.052189826965332,1989-09-06
3.0864851474761963,1989-09-07
3.143641710281372,1989-09-08
3.166503667831421,1989-09-11
3.1550731658935547,1989-09-12
3.1550731658935547,1989-09-13
3.1779346466064453,1989-09-14
3.1779346466064453,1989-09-15
3.3265440464019775,1989-09-18
3.280817747116089,1989-09-19
3.2350921630859375,1989-09-20
3.257955551147461,1989-09-21
3.280817747116089,1989-09-22
3.2465240955352783,1989-09-25
3.2465240955352783,1989-09-26
3.2350921630859375,1989-09-27
3.280817747116089,1989-09-28
3.3837027549743652,1989-09-29
3.3265440464019775,1989-10-02
3.3265440464019775,1989-10-03
3.3151133060455322,1989-10-04
3.36083722114563,1989-10-05
3.440859079360962,1989-10-06
3.395132541656494,1989-10-09
3.440859079360962,1989-10-10
3.33797550201416,1989-10-11
3.292248010635376,1989-10-12
2.9950315952301025,1989-10-13
3.212231159210205,1989-10-16
3.200798749923706,1989-10-17
3.212231159210205,1989-10-18
3.200798749923706,1989-10-19
3.200798749923706,1989-10-20
3.200798749923706,1989-10-23
3.132209539413452,1989-10-24
3.1207778453826904,1989-10-25
3.075054168701172,1989-10-26
3.017895221710205,1989-10-27
3.0636210441589355,1989-10-30
3.0979156494140625,1989-10-31
3.0864851474761963,1989-11-01
3.052189826965332,1989-11-02
3.052189826965332,1989-11-03
3.040759325027466,1989-11-06
3.040759325027466,1989-11-07
3.0636210441589355,1989-11-08
3.040759325027466,1989-11-09
3.0864851474761963,1989-11-10
3.0979156494140625,1989-11-13
3.0979156494140625,1989-11-14
3.0293264389038086,1989-11-15
2.9607372283935547,1989-11-16
2.8807175159454346,1989-11-17
2.8921494483947754,1989-11-20
2.869288206100464,1989-11-21
2.8159570693969727,1989-11-22
2.8159570693969727,1989-11-24
2.884918689727783,1989-11-27
2.873424530029297,1989-11-28
2.884918689727783,1989-11-29
2.8619320392608643,1989-11-30
2.9998552799224854,1989-12-01
3.1032984256744385,1989-12-04
3.1952478885650635,1989-12-05
3.1952478885650635,1989-12-06
3.1377804279327393,1989-12-07
3.126286268234253,1989-12-08
3.0803117752075195,1989-12-11
3.126286268234253,1989-12-12
3.126286268234253,1989-12-13
3.091806173324585,1989-12-14
3.0573232173919678,1989-12-15
2.976867914199829,1989-12-18
2.9538824558258057,1989-12-19
2.942385673522949,1989-12-20
2.96537446975708,1989-12-21
3.0113492012023926,1989-12-22
2.976867914199829,1989-12-26
3.0343363285064697,1989-12-27
2.976867914199829,1989-12-28
2.9998552799224854,1989-12-29
3.022841215133667,1990-01-02
3.0573232173919678,1990-01-03
3.0458309650421143,1990-01-04
3.068817138671875,1990-01-05
3.068817138671875,1990-01-08
3.1032984256744385,1990-01-09
3.091806173324585,1990-01-10
3.1377804279327393,1990-01-11
3.0803117752075195,1990-01-12
2.9998552799224854,1990-01-15
2.9538824558258057,1990-01-16
2.884918689727783,1990-01-17
2.838942527770996,1990-01-18
2.884918689727783,1990-01-19
2.838942527770996,1990-01-22
2.8159570693969727,1990-01-23
2.80446195602417,1990-01-24
2.8159570693969727,1990-01-25
2.80446195602417,1990-01-26
2.7929694652557373,1990-01-29
2.7929694652557373,1990-01-30
2.80446195602417,1990-01-31
2.80446195602417,1990-02-01
2.80446195602417,1990-02-02
2.7929694652557373,1990-02-05
2.7814767360687256,1990-02-06
2.8274495601654053,1990-02-07
2.7929694652557373,1990-02-08
2.8274495601654053,1990-02-09
2.8274495601654053,1990-02-12
2.80446195602417,1990-02-13
2.80446195602417,1990-02-14
2.80446195602417,1990-02-15
2.8159570693969727,1990-02-16
2.80446195602417,1990-02-20
2.7814767360687256,1990-02-21
2.7814767360687256,1990-02-22
2.7469935417175293,1990-02-23
2.8205103874206543,1990-02-26
2.808952808380127,1990-02-27
2.8205103874206543,1990-02-28
2.8436315059661865,1990-03-01
2.936107635498047,1990-03-02
2.936107635498047,1990-03-05
2.982344388961792,1990-03-06
3.0401411056518555,1990-03-07
3.0979397296905518,1990-03-08
