ACN,Date
17.929399490356445,2005-04-07
17.072187423706055,2005-04-08
16.812862396240234,2005-04-11
16.88489532470703,2005-04-12
16.654390335083008,2005-04-13
16.467100143432617,2005-04-14
16.207773208618164,2005-04-15
16.258195877075195,2005-04-18
16.164554595947266,2005-04-19
15.775564193725586,2005-04-20
15.818784713745117,2005-04-21
15.667515754699707,2005-04-22
15.739553451538086,2005-04-25
15.523449897766113,2005-04-26
15.46580982208252,2005-04-27
15.573870658874512,2005-04-28
15.631499290466309,2005-04-29
15.825996398925781,2005-05-02
15.919637680053711,2005-05-03
15.919637680053711,2005-05-04
15.717940330505371,2005-05-05
15.847599029541016,2005-05-06
15.905228614807129,2005-05-09
15.746753692626953,2005-05-10
15.789973258972168,2005-05-11
15.840396881103516,2005-05-12
15.883623123168945,2005-05-13
15.854804039001465,2005-05-16
15.883623123168945,2005-05-17
16.207773208618164,2005-05-18
16.416675567626953,2005-05-19
16.366249084472656,2005-05-20
16.395061492919922,2005-05-23
16.33023452758789,2005-05-24
16.09251594543457,2005-05-25
16.596763610839844,2005-05-26
16.63998031616211,2005-05-27
16.76964569091797,2005-05-31
16.827272415161133,2005-06-01
17.028966903686523,2005-06-02
16.899301528930664,2005-06-03
17.05057716369629,2005-06-06
17.22346305847168,2005-06-07
17.000154495239258,2005-06-08
17.057781219482422,2005-06-09
17.245073318481445,2005-06-10
17.180240631103516,2005-06-13
16.805662155151367,2005-06-14
16.560741424560547,2005-06-15
16.820068359375,2005-06-16
17.01456069946289,2005-06-17
17.180240631103516,2005-06-20
17.201854705810547,2005-06-21
17.22346305847168,2005-06-22
16.567947387695312,2005-06-23
16.495912551879883,2005-06-24
16.366249084472656,2005-06-27
16.755233764648438,2005-06-28
16.294214248657227,2005-06-29
16.33023452758789,2005-06-30
16.76964569091797,2005-07-01
16.66159439086914,2005-07-05
17.000154495239258,2005-07-06
15.991670608520508,2005-07-07
17.439565658569336,2005-07-08
17.4467716217041,2005-07-11
17.101003646850586,2005-07-12
16.94252586364746,2005-07-13
17.01456069946289,2005-07-14
16.928119659423828,2005-07-15
17.137020111083984,2005-07-18
17.69168472290039,2005-07-19
17.67007827758789,2005-07-20
17.900590896606445,2005-07-21
17.864566802978516,2005-07-22
17.900590896606445,2005-07-25
18.001432418823242,2005-07-26
18.044652938842773,2005-07-27
18.015838623046875,2005-07-28
18.03745460510254,2005-07-29
18.008636474609375,2005-08-01
18.37601661682129,2005-08-02
18.44805335998535,2005-08-03
18.224740982055664,2005-08-04
18.116689682006836,2005-08-05
18.008636474609375,2005-08-08
18.296772003173828,2005-08-09
18.289573669433594,2005-08-10
18.167112350463867,2005-08-11
18.109487533569336,2005-08-12
18.080669403076172,2005-08-15
18.066265106201172,2005-08-16
17.914989471435547,2005-08-17
18.080669403076172,2005-08-18
18.023046493530273,2005-08-19
17.914989471435547,2005-08-22
17.792537689208984,2005-08-23
17.763717651367188,2005-08-24
18.001432418823242,2005-08-25
17.756515502929688,2005-08-26
17.648462295532227,2005-08-29
17.583633422851562,2005-08-30
17.57642936706543,2005-08-31
17.951013565063477,2005-09-01
18.23194122314453,2005-09-02
18.520078659057617,2005-09-06
18.57771110534668,2005-09-07
18.584918975830078,2005-09-08
18.44805335998535,2005-09-09
18.520078659057617,2005-09-12
18.095077514648438,2005-09-13
18.433645248413086,2005-09-14
18.311187744140625,2005-09-15
18.923477172851562,2005-09-16
18.584918975830078,2005-09-19
18.57771110534668,2005-09-20
18.404827117919922,2005-09-21
18.152706146240234,2005-09-22
18.145509719848633,2005-09-23
18.217538833618164,2005-09-26
18.087879180908203,2005-09-27
18.03745460510254,2005-09-28
18.044652938842773,2005-09-29
18.339996337890625,2005-09-30
18.390419006347656,2005-10-03
18.267963409423828,2005-10-04
17.972618103027344,2005-10-05
18.18872833251953,2005-10-06
19.211612701416016,2005-10-07
18.462453842163086,2005-10-10
18.1959285736084,2005-10-11
18.066265106201172,2005-10-12
18.22665786743164,2005-10-13
18.60577392578125,2005-10-14
18.598485946655273,2005-10-17
18.78074836730957,2005-10-18
19.189027786254883,2005-10-19
19.159862518310547,2005-10-20
19.028635025024414,2005-10-21
19.30567741394043,2005-10-24
18.897403717041016,2005-10-25
19.057788848876953,2005-10-26
19.043212890625,2005-10-27
19.072378158569336,2005-10-28
19.18173599243164,2005-10-31
19.298389434814453,2005-11-01
19.19632339477539,2005-11-02
19.043212890625,2005-11-03
19.23276710510254,2005-11-04
19.254650115966797,2005-11-07
19.269224166870117,2005-11-08
19.291095733642578,2005-11-09
19.42232894897461,2005-11-10
19.364002227783203,2005-11-11
19.378582000732422,2005-11-14
19.371292114257812,2005-11-15
19.896217346191406,2005-11-16
20.57425308227539,2005-11-17
20.355539321899414,2005-11-18
20.391986846923828,2005-11-21
20.231584548950195,2005-11-22
19.998289108276367,2005-11-23
20.340951919555664,2005-11-25
20.195140838623047,2005-11-28
20.58883285522461,2005-11-29
20.734647750854492,2005-11-30
21.244997024536133,2005-12-01
21.27415657043457,2005-12-02
20.975238800048828,2005-12-05
21.03356170654297,2005-12-06
20.953369140625,2005-12-07
20.58883285522461,2005-12-08
20.59613037109375,2005-12-09
20.705490112304688,2005-12-12
20.625282287597656,2005-12-13
21.062721252441406,2005-12-14
20.829423904418945,2005-12-15
20.844003677368164,2005-12-16
20.559677124023438,2005-12-19
20.829423904418945,2005-12-20
20.946073532104492,2005-12-21
20.89504051208496,2005-12-22
21.099180221557617,2005-12-23
21.03356170654297,2005-12-27
21.055435180664062,2005-12-28
21.004405975341797,2005-12-29
21.048147201538086,2005-12-30
21.36164665222168,2006-01-03
21.478296279907227,2006-01-04
21.63869285583496,2006-01-05
22.710411071777344,2006-01-06
22.64480209350586,2006-01-09
22.156330108642578,2006-01-10
22.338592529296875,2006-01-11
22.302139282226562,2006-01-12
22.02509880065918,2006-01-13
22.484405517578125,2006-01-17
22.59377098083496,2006-01-18
22.666675567626953,2006-01-19
22.73957633972168,2006-01-20
22.404211044311523,2006-01-23
22.302139282226562,2006-01-24
22.57918357849121,2006-01-25
22.76144790649414,2006-01-26
22.914554595947266,2006-01-27
22.914554595947266,2006-01-30
22.987468719482422,2006-01-31
23.125988006591797,2006-02-01
23.082242965698242,2006-02-02
22.94371795654297,2006-02-03
23.32282829284668,2006-02-06
23.541555404663086,2006-02-07
23.650909423828125,2006-02-08
23.140567779541016,2006-02-09
23.308256149291992,2006-02-10
23.46135711669922,2006-02-13
23.249923706054688,2006-02-14
23.592588424682617,2006-02-15
23.935251235961914,2006-02-16
23.84047508239746,2006-02-17
23.57801055908203,2006-02-21
23.650909423828125,2006-02-22
23.614463806152344,2006-02-23
23.62175178527832,2006-02-24
24.01544952392578,2006-02-27
23.81131362915039,2006-02-28
23.78944206237793,2006-03-01
23.767566680908203,2006-03-02
23.709247589111328,2006-03-03
23.599882125854492,2006-03-06
23.24263572692871,2006-03-07
22.987468719482422,2006-03-08
22.914554595947266,2006-03-09
23.009336471557617,2006-03-10
23.002044677734375,2006-03-13
23.08953285217285,2006-03-14
23.249923706054688,2006-03-15
23.213472366333008,2006-03-16
22.972883224487305,2006-03-17
22.921850204467773,2006-03-20
23.271799087524414,2006-03-21
23.585298538208008,2006-03-22
23.44676971435547,2006-03-23
22.965591430664062,2006-03-24
22.469823837280273,2006-03-27
22.528148651123047,2006-03-28
21.223121643066406,2006-03-29
21.915733337402344,2006-03-30
21.92302894592285,2006-03-31
21.80637550354004,2006-04-03
22.127168655395508,2006-04-04
21.653274536132812,2006-04-05
21.434553146362305,2006-04-06
21.1648006439209,2006-04-07
21.150217056274414,2006-04-10
20.960662841796875,2006-04-11
21.42725372314453,2006-04-12
21.500165939331055,2006-04-13
21.63869285583496,2006-04-17
22.29485321044922,2006-04-18
22.017805099487305,2006-04-19
21.9886417388916,2006-04-20
21.879281997680664,2006-04-21
21.66055679321289,2006-04-24
21.6168155670166,2006-04-25
21.580368041992188,2006-04-26
21.645980834960938,2006-04-27
21.193958282470703,2006-04-28
21.485586166381836,2006-05-01
21.47100257873535,2006-05-02
21.405385971069336,2006-05-03
21.39809799194336,2006-05-04
21.47100257873535,2006-05-05
21.50745964050293,2006-05-08
21.441848754882812,2006-05-09
21.50745964050293,2006-05-10
21.594951629638672,2006-05-11
21.26686668395996,2006-05-12
21.04085350036621,2006-05-15
21.12105369567871,2006-05-16
20.89504051208496,2006-05-17
20.22429847717285,2006-05-18
20.180559158325195,2006-05-19
19.874353408813477,2006-05-22
19.947254180908203,2006-05-23
20.304494857788086,2006-05-24
20.428443908691406,2006-05-25
20.377405166625977,2006-05-26
20.20242691040039,2006-05-30
20.523216247558594,2006-05-31
20.472179412841797,2006-06-01
20.333663940429688,2006-06-02
20.027450561523438,2006-06-05
20.005586624145508,2006-06-06
19.7066650390625,2006-06-07
19.713953018188477,2006-06-08
19.72853660583496,2006-06-09
19.40045738220215,2006-06-12
18.955726623535156,2006-06-13
18.941146850585938,2006-06-14
19.123409271240234,2006-06-15
18.79532814025879,2006-06-16
18.941146850585938,2006-06-19
19.16715431213379,2006-06-20
19.896217346191406,2006-06-21
19.57543182373047,2006-06-22
19.75769805908203,2006-06-23
19.874353408813477,2006-06-26
19.721242904663086,2006-06-27
20.01287841796875,2006-06-28
20.48676872253418,2006-06-29
20.64715576171875,2006-06-30
20.77110481262207,2006-07-03
20.734647750854492,2006-07-05
20.58883285522461,2006-07-06
20.41385841369629,2006-07-07
20.391986846923828,2006-07-10
20.18785285949707,2006-07-11
20.58883285522461,2006-07-12
20.45030975341797,2006-07-13
20.683610916137695,2006-07-14
20.494060516357422,2006-07-17
20.406570434570312,2006-07-18
21.077306747436523,2006-07-19
20.559677124023438,2006-07-20
20.355539321899414,2006-07-21
20.56696319580078,2006-07-24
20.982534408569336,2006-07-25
20.625282287597656,2006-07-26
20.82213592529297,2006-07-27
21.0846004486084,2006-07-28
21.33248519897461,2006-07-31
20.77110481262207,2006-08-01
20.96794891357422,2006-08-02
21.223121643066406,2006-08-03
21.01898193359375,2006-08-04
20.99711036682129,2006-08-07
20.844003677368164,2006-08-08
20.435728073120117,2006-08-09
20.45030975341797,2006-08-10
20.17326545715332,2006-08-11
20.26075553894043,2006-08-14
20.457605361938477,2006-08-15
20.989824295043945,2006-08-16
21.099180221557617,2006-08-17
21.21582794189453,2006-08-18
20.829423904418945,2006-08-21
20.457605361938477,2006-08-22
20.58883285522461,2006-08-23
20.763803482055664,2006-08-24
20.676321029663086,2006-08-25
20.93149757385254,2006-08-28
20.858596801757812,2006-08-29
20.99711036682129,2006-08-30
21.624107360839844,2006-08-31
21.81366539001465,2006-09-01
21.645980834960938,2006-09-05
21.048147201538086,2006-09-06
20.69819450378418,2006-09-07
20.851303100585938,2006-09-08
20.690906524658203,2006-09-11
20.960662841796875,2006-09-12
21.485586166381836,2006-09-13
21.39080810546875,2006-09-14
21.142925262451172,2006-09-15
21.33248519897461,2006-09-18
21.223121643066406,2006-09-19
21.42725372314453,2006-09-20
21.237701416015625,2006-09-21
21.39080810546875,2006-09-22
21.689729690551758,2006-09-25
21.485586166381836,2006-09-26
21.405385971069336,2006-09-27
23.038494110107422,2006-09-28
23.11870002746582,2006-09-29
22.484405517578125,2006-10-02
22.55002212524414,2006-10-03
22.856233596801758,2006-10-04
22.77603530883789,2006-10-05
22.455245971679688,2006-10-06
22.929134368896484,2006-10-09
23.24263572692871,2006-10-10
23.552248001098633,2006-10-11
23.367950439453125,2006-10-12
23.736534118652344,2006-10-13
23.530126571655273,2006-10-16
23.286861419677734,2006-10-17
23.522762298583984,2006-10-18
23.250015258789062,2006-10-19
23.220523834228516,2006-10-20
23.640701293945312,2006-10-23
23.869218826293945,2006-10-24
23.876598358154297,2006-10-25
24.18620491027832,2006-10-26
23.950315475463867,2006-10-27
24.569522857666016,2006-10-30
24.259916305541992,2006-10-31
24.3115177154541,2006-11-01
24.569522857666016,2006-11-02
24.392608642578125,2006-11-03
24.842275619506836,2006-11-06
24.39997100830078,2006-11-07
24.650604248046875,2006-11-08
24.59901237487793,2006-11-09
24.96759033203125,2006-11-10
24.901248931884766,2006-11-13
25.14451026916504,2006-11-14
25.321422576904297,2006-11-15
25.778467178344727,2006-11-16
25.911161422729492,2006-11-17
25.483606338500977,2006-11-20
25.42462730407715,2006-11-21
25.255083084106445,2006-11-22
25.299306869506836,2006-11-24
24.562149047851562,2006-11-27
24.48843765258789,2006-11-28
24.47369384765625,2006-11-29
24.842275619506836,2006-11-30
24.923362731933594,2006-12-01
25.358287811279297,2006-12-04
25.572059631347656,2006-12-05
25.43199920654297,2006-12-06
25.402517318725586,2006-12-07
25.43937110900879,2006-12-08
25.173994064331055,2006-12-11
25.476232528686523,2006-12-12
25.586809158325195,2006-12-13
25.76372528076172,2006-12-14
25.653146743774414,2006-12-15
25.483606338500977,2006-12-18
25.51308822631836,2006-12-19
25.859554290771484,2006-12-20
27.03162956237793,2006-12-21
26.86946678161621,2006-12-22
26.758892059326172,2006-12-26
26.94317054748535,2006-12-27
27.473934173583984,2006-12-28
27.223297119140625,2006-12-29
26.817861557006836,2007-01-03
27.42233657836914,2007-01-04
27.039016723632812,2007-01-05
27.42970085144043,2007-01-08
27.36335563659668,2007-01-09
27.525524139404297,2007-01-10
27.41495704650879,2007-01-11
27.997314453125,2007-01-12
27.34861183166504,2007-01-16
27.658212661743164,2007-01-17
27.38547706604004,2007-01-18
27.090608596801758,2007-01-19
27.039016723632812,2007-01-22
27.156959533691406,2007-01-23
27.06849479675293,2007-01-24
26.928434371948242,2007-01-25
26.928434371948242,2007-01-26
27.223297119140625,2007-01-29
27.27490234375,2007-01-30
27.82776641845703,2007-01-31
28.078405380249023,2007-02-01
28.446983337402344,2007-02-02
28.49859046936035,2007-02-05
28.424869537353516,2007-02-06
28.82293701171875,2007-02-07
28.63126564025879,2007-02-08
28.594419479370117,2007-02-09
28.270065307617188,2007-02-12
28.542818069458008,2007-02-13
28.89665412902832,2007-02-14
28.594419479370117,2007-02-15
28.564929962158203,2007-02-16
28.594419479370117,2007-02-20
28.358524322509766,2007-02-21
28.233200073242188,2007-02-22
28.196352005004883,2007-02-23
27.975204467773438,2007-02-26
27.127470016479492,2007-02-27
26.375564575195312,2007-02-28
25.955379486083984,2007-03-01
26.35344886779785,2007-03-02
25.726865768432617,2007-03-05
25.97749900817871,2007-03-06
25.889041900634766,2007-03-07
26.346078872680664,2007-03-08
26.61882209777832,2007-03-09
26.80311393737793,2007-03-12
26.301841735839844,2007-03-13
26.139678955078125,2007-03-14
25.800575256347656,2007-03-15
25.99224281311035,2007-03-16
26.3829402923584,2007-03-19
26.758892059326172,2007-03-20
26.99477767944336,2007-03-21
27.083248138427734,2007-03-22
26.832609176635742,2007-03-23
27.090608596801758,2007-03-26
26.699909210205078,2007-03-27
27.709821701049805,2007-03-28
28.513322830200195,2007-03-29
28.410118103027344,2007-03-30
28.601795196533203,2007-04-02
28.36589241027832,2007-04-03
28.542818069458008,2007-04-04
28.483835220336914,2007-04-05
28.255329132080078,2007-04-09
28.08577537536621,2007-04-10
28.13737678527832,2007-04-11
28.321657180786133,2007-04-12
28.528072357177734,2007-04-13
28.587038040161133,2007-04-16
28.69024658203125,2007-04-17
28.513322830200195,2007-04-18
28.218467712402344,2007-04-19
28.36589241027832,2007-04-20
28.424869537353516,2007-04-23
28.55755615234375,2007-04-24
28.99985122680664,2007-04-25
28.542818069458008,2007-04-26
28.513322830200195,2007-04-27
28.82293701171875,2007-04-30
28.771339416503906,2007-05-01
28.719728469848633,2007-05-02
28.933513641357422,2007-05-03
28.82293701171875,2007-05-04
28.233200073242188,2007-05-07
28.314294815063477,2007-05-08
28.65338134765625,2007-05-09
28.255329132080078,2007-05-10
28.2626953125,2007-05-11
28.115264892578125,2007-05-14
28.306921005249023,2007-05-15
29.427398681640625,2007-05-16
29.15465545654297,2007-05-17
29.243112564086914,2007-05-18
29.235733032226562,2007-05-21
29.206256866455078,2007-05-22
29.515869140625,2007-05-23
29.434778213500977,2007-05-24
30.01712989807129,2007-05-25
30.171945571899414,2007-05-29
29.958154678344727,2007-05-30
30.17930793762207,2007-05-31
30.41520881652832,2007-06-01
30.40046501159668,2007-06-04
30.776405334472656,2007-06-05
30.223529815673828,2007-06-06
29.353694915771484,2007-06-07
29.265228271484375,2007-06-08
29.16202163696289,2007-06-11
29.1177921295166,2007-06-12
29.095685958862305,2007-06-13
29.12516975402832,2007-06-14
29.486377716064453,2007-06-15
30.599491119384766,2007-06-18
30.525772094726562,2007-06-19
31.004928588867188,2007-06-20
30.791154861450195,2007-06-21
31.42510986328125,2007-06-22
31.071266174316406,2007-06-25
31.55042839050293,2007-06-26
31.668363571166992,2007-06-27
31.572534561157227,2007-06-28
31.61676597595215,2007-06-29
31.3587703704834,2007-07-02
31.122861862182617,2007-07-03
31.55779457092285,2007-07-05
31.697851181030273,2007-07-06
31.602022171020508,2007-07-09
30.73955535888672,2007-07-10
31.086023330688477,2007-07-11
31.34401512145996,2007-07-12
31.189210891723633,2007-07-13
31.329273223876953,2007-07-16
30.894359588623047,2007-07-17
30.938583374023438,2007-07-18
31.697851181030273,2007-07-19
31.926376342773438,2007-07-20
32.294952392578125,2007-07-23
31.38087272644043,2007-07-24
30.886981964111328,2007-07-25
30.407821655273438,2007-07-26
30.74692153930664,2007-07-27
31.049156188964844,2007-07-30
31.056533813476562,2007-07-31
30.621591567993164,2007-08-01
31.100751876831055,2007-08-02
30.223529815673828,2007-08-03
30.74692153930664,2007-08-06
30.93120574951172,2007-08-07
30.533132553100586,2007-08-08
29.338937759399414,2007-08-09
28.889278411865234,2007-08-10
29.552717208862305,2007-08-13
28.970359802246094,2007-08-14
28.638647079467773,2007-08-15
27.61398696899414,2007-08-16
28.601795196533203,2007-08-17
29.191526412963867,2007-08-20
29.464265823364258,2007-08-21
29.67803955078125,2007-08-22
29.795988082885742,2007-08-23
29.52323341369629,2007-08-24
29.64118194580078,2007-08-27
29.191526412963867,2007-08-28
29.663291931152344,2007-08-29
30.29724884033203,2007-08-30
30.37833023071289,2007-08-31
30.488916397094727,2007-09-04
30.171945571899414,2007-09-05
29.884445190429688,2007-09-06
29.501113891601562,2007-09-07
29.375797271728516,2007-09-10
29.169397354125977,2007-09-11
29.279977798461914,2007-09-12
29.324195861816406,2007-09-13
29.235733032226562,2007-09-14
28.675504684448242,2007-09-17
28.36589241027832,2007-09-18
28.91139030456543,2007-09-19
28.94087791442871,2007-09-20
29.265228271484375,2007-09-21
29.044078826904297,2007-09-24
28.03416633605957,2007-09-25
27.871997833251953,2007-09-26
28.02680206298828,2007-09-27
29.67066192626953,2007-09-28
30.13507843017578,2007-10-01
29.530603408813477,2007-10-02
29.353694915771484,2007-10-03
29.434778213500977,2007-10-04
29.132549285888672,2007-10-05
29.294713973999023,2007-10-08
29.69278335571289,2007-10-09
31.130475997924805,2007-10-10
30.5196590423584,2007-10-11
31.443363189697266,2007-10-12
30.5419921875,2007-10-15
29.998205184936523,2007-10-16
30.474945068359375,2007-10-17
30.579248428344727,2007-10-18
29.253276824951172,2007-10-19
29.163888931274414,2007-10-22
29.68532371520996,2007-10-23
29.148983001708984,2007-10-24
28.687131881713867,2007-10-25
29.201133728027344,2007-10-26
29.201133728027344,2007-10-29
28.828664779663086,2007-10-30
29.089387893676758,2007-10-31
28.664779663085938,2007-11-01
28.60518455505371,2007-11-02
27.972000122070312,2007-11-05
27.018495559692383,2007-11-06
26.757776260375977,2007-11-07
26.19907569885254,2007-11-08
25.968149185180664,2007-11-09
26.564088821411133,2007-11-12
27.413307189941406,2007-11-13
26.497041702270508,2007-11-14
27.30901336669922,2007-11-15
27.40586280822754,2007-11-16
26.07243537902832,2007-11-19
26.09478187561035,2007-11-20
25.74466896057129,2007-11-21
26.191619873046875,2007-11-23
25.23811912536621,2007-11-26
25.16362953186035,2007-11-27
25.960695266723633,2007-11-28
25.81171226501465,2007-11-29
25.74466896057129,2007-11-30
25.409456253051758,2007-12-03
25.208322525024414,2007-12-04
25.767011642456055,2007-12-05
26.325708389282227,2007-12-06
26.40019989013672,2007-12-07
27.219614028930664,2007-12-10
26.251220703125,2007-12-11
25.81171226501465,2007-12-12
25.89365005493164,2007-12-13
25.327510833740234,2007-12-14
25.506298065185547,2007-12-17
26.38530921936035,2007-12-18
26.042638778686523,2007-12-19
27.741069793701172,2007-12-20
28.30722427368164,2007-12-21
28.34446144104004,2007-12-24
28.284870147705078,2007-12-26
27.458009719848633,2007-12-27
27.472902297973633,2007-12-28
26.83971405029297,2007-12-31
26.862060546875,2008-01-02
26.40019989013672,2008-01-03
26.00539207458496,2008-01-04
25.305164337158203,2008-01-07
25.305164337158203,2008-01-08
25.185976028442383,2008-01-09
25.0369873046875,2008-01-10
24.4261474609375,2008-01-11
24.969947814941406,2008-01-14
24.95505142211914,2008-01-15
25.35730743408203,2008-01-16
24.88800621032715,2008-01-17
25.15617561340332,2008-01-18
24.806066513061523,2008-01-22
24.63472557067871,2008-01-23
25.23811912536621,2008-01-24
25.223217010498047,2008-01-25
25.275371551513672,2008-01-28
25.72977066040039,2008-01-29
25.3424072265625,2008-01-30
25.78936004638672,2008-01-31
26.102235794067383,2008-02-01
25.44670295715332,2008-02-04
24.969947814941406,2008-02-05
25.185976028442383,2008-02-06
24.724119186401367,2008-02-07
25.290264129638672,2008-02-08
25.44670295715332,2008-02-11
26.191619873046875,2008-02-12
26.698179244995117,2008-02-13
26.526844024658203,2008-02-14
25.74466896057129,2008-02-15
25.908552169799805,2008-02-19
25.40199851989746,2008-02-20
25.20087432861328,2008-02-21
25.349857330322266,2008-02-22
25.901107788085938,2008-02-25
27.085535049438477,2008-02-26
27.599531173706055,2008-02-27
27.413307189941406,2008-02-28
26.258668899536133,2008-02-29
25.98304557800293,2008-03-03
25.834056854248047,2008-03-04
26.154386520385742,2008-03-05
25.901107788085938,2008-03-06
25.141277313232422,2008-03-07
24.58258056640625,2008-03-10
25.37966537475586,2008-03-11
25.20087432861328,2008-03-12
25.364755630493164,2008-03-13
24.84330940246582,2008-03-14
24.627277374267578,2008-03-17
25.69997215270996,2008-03-18
25.610584259033203,2008-03-19
25.78191566467285,2008-03-20
27.048294067382812,2008-03-24
26.355504989624023,2008-03-25
26.340612411499023,2008-03-26
26.407651901245117,2008-03-27
26.310821533203125,2008-03-28
26.19907569885254,2008-03-31
26.72052574157715,2008-04-01
26.63858413696289,2008-04-02
26.996145248413086,2008-04-03
27.39095687866211,2008-04-04
27.68893051147461,2008-04-07
28.299772262573242,2008-04-08
27.53249168395996,2008-04-09
28.359363555908203,2008-04-10
27.19727897644043,2008-04-11
27.234533309936523,2008-04-14
27.22707176208496,2008-04-15
28.001800537109375,2008-04-16
28.433856964111328,2008-04-17
29.275615692138672,2008-04-18
28.620080947875977,2008-04-21
28.180578231811523,2008-04-22
28.56049346923828,2008-04-23
28.86591148376465,2008-04-24
29.0074520111084,2008-04-25
29.12664222717285,2008-04-28
28.880815505981445,2008-04-29
27.972000122070312,2008-04-30
28.590295791625977,2008-05-01
29.104291915893555,2008-05-02
28.880815505981445,2008-05-05
28.791423797607422,2008-05-06
27.82301139831543,2008-05-07
28.26997947692871,2008-05-08
28.12098503112793,2008-05-09
28.30722427368164,2008-05-12
28.158231735229492,2008-05-13
28.351919174194336,2008-05-14
28.47110366821289,2008-05-15
28.51580047607422,2008-05-16
28.694589614868164,2008-05-19
28.210372924804688,2008-05-20
27.711280822753906,2008-05-21
27.79322052001953,2008-05-22
27.584646224975586,2008-05-23
28.024145126342773,2008-05-27
28.59774398803711,2008-05-28
29.81941795349121,2008-05-29
30.407920837402344,2008-05-30
30.36321449279785,2008-06-02
30.348323822021484,2008-06-03
30.07269287109375,2008-06-04
30.564355850219727,2008-06-05
29.707685470581055,2008-06-06
29.201133728027344,2008-06-09
29.372461318969727,2008-06-10
28.731821060180664,2008-06-11
28.947853088378906,2008-06-12
29.193679809570312,2008-06-13
29.47675132751465,2008-06-16
29.230926513671875,2008-06-17
28.925506591796875,2008-06-18
29.543787002563477,2008-06-19
29.14152717590332,2008-06-20
29.0074520111084,2008-06-23
28.56049346923828,2008-06-24
29.3277645111084,2008-06-25
28.94040870666504,2008-06-26
30.79527473449707,2008-06-27
30.333417892456055,2008-06-30
30.07269287109375,2008-07-01
30.132295608520508,2008-07-02
30.10249137878418,2008-07-03
29.692792892456055,2008-07-07
30.5419921875,2008-07-08
29.79707145690918,2008-07-09
29.78962516784668,2008-07-10
29.104291915893555,2008-07-11
29.230926513671875,2008-07-14
28.821224212646484,2008-07-15
29.04469871520996,2008-07-16
29.43951416015625,2008-07-17
29.342668533325195,2008-07-18
29.506547927856445,2008-07-21
29.96096420288086,2008-07-22
30.32596206665039,2008-07-23
29.946046829223633,2008-07-24
30.229127883911133,2008-07-25
29.72257423400879,2008-07-28
30.765485763549805,2008-07-29
31.21988868713379,2008-07-30
31.108150482177734,2008-07-31
30.951702117919922,2008-08-01
30.839969635009766,2008-08-04
30.750568389892578,2008-08-05
30.758033752441406,2008-08-06
31.041088104248047,2008-08-07
31.093244552612305,2008-08-08
31.041088104248047,2008-08-11
30.556900024414062,2008-08-12
30.36321449279785,2008-08-13
30.46751594543457,2008-08-14
30.556900024414062,2008-08-15
30.38556480407715,2008-08-18
30.07269287109375,2008-08-19
29.938610076904297,2008-08-20
29.834318161010742,2008-08-21
30.17697525024414,2008-08-22
29.230926513671875,2008-08-25
29.551240921020508,2008-08-26
30.281267166137695,2008-08-27
30.810176849365234,2008-08-28
30.810176849365234,2008-08-29
31.257122039794922,2008-09-02
29.78962516784668,2008-09-03
29.0074520111084,2008-09-04
29.0223445892334,2008-09-05
29.566143035888672,2008-09-08
28.56049346923828,2008-09-09
28.478546142578125,2008-09-10
27.28666877746582,2008-09-11
27.45055389404297,2008-09-12
26.981243133544922,2008-09-15
27.331363677978516,2008-09-16
26.27356719970703,2008-09-17
26.742874145507812,2008-09-18
28.880815505981445,2008-09-19
27.61443328857422,2008-09-22
27.748517990112305,2008-09-23
27.249425888061523,2008-09-24
27.68893051147461,2008-09-25
29.461856842041016,2008-09-26
28.30722427368164,2008-09-29
28.30722427368164,2008-09-30
27.606985092163086,2008-10-01
27.189834594726562,2008-10-02
26.213977813720703,2008-10-03
25.327510833740234,2008-10-06
23.778060913085938,2008-10-07
24.216999053955078,2008-10-08
22.748842239379883,2008-10-09
21.870975494384766,2008-10-10
25.450551986694336,2008-10-13
24.97377586364746,2008-10-14
23.581302642822266,2008-10-15
23.354270935058594,2008-10-16
23.762928009033203,2008-10-17
24.111045837402344,2008-10-20
23.528329849243164,2008-10-21
22.67315673828125,2008-10-22
22.25693702697754,2008-10-23
21.8482723236084,2008-10-24
20.841753005981445,2008-10-27
22.83208465576172,2008-10-28
23.293724060058594,2008-10-29
24.27754020690918,2008-10-30
25.011613845825195,2008-10-31
24.360782623291016,2008-11-03
25.019184112548828,2008-11-04
23.740224838256836,2008-11-05
22.27206802368164,2008-11-06
23.089391708374023,2008-11-07
22.718568801879883,2008-11-10
22.370450973510742,2008-11-11
21.257978439331055,2008-11-12
22.22666358947754,2008-11-13
21.696918487548828,2008-11-14
20.84931755065918,2008-11-17
21.60610008239746,2008-11-18
20.433086395263672,2008-11-19
20.213624954223633,2008-11-20
21.575830459594727,2008-11-21
22.695863723754883,2008-11-24
22.279644012451172,2008-11-25
23.14236831665039,2008-11-26
23.445077896118164,2008-11-28
21.99205780029297,2008-12-01
22.718568801879883,2008-12-02
23.36182975769043,2008-12-03
22.045032501220703,2008-12-04
21.39420509338379,2008-12-05
21.447181701660156,2008-12-08
21.9466495513916,2008-12-09
21.545562744140625,2008-12-10
20.85689353942871,2008-12-11
21.63636589050293,2008-12-12
21.9769229888916,2008-12-15
22.325048446655273,2008-12-16
22.885061264038086,2008-12-17
