HES,Date
9.713214874267578,1991-01-24
9.60377025604248,1991-01-25
9.60377025604248,1991-01-28
9.466958999633789,1991-01-29
9.63113021850586,1991-01-30
9.795294761657715,1991-01-31
9.740570068359375,1991-02-01
9.795294761657715,1991-02-04
9.740570068359375,1991-02-05
10.506689071655273,1991-02-06
10.342516899108887,1991-02-07
10.47932243347168,1991-02-08
10.534046173095703,1991-02-11
10.39724349975586,1991-02-12
10.205716133117676,1991-02-13
10.123629570007324,1991-02-14
10.041547775268555,1991-02-15
10.0689058303833,1991-02-19
10.17835521697998,1991-02-20
10.315154075622559,1991-02-21
10.315154075622559,1991-02-22
10.424601554870605,1991-02-25
10.561410903930664,1991-02-26
10.807657241821289,1991-02-27
10.752934455871582,1991-02-28
10.670849800109863,1991-03-01
10.588767051696777,1991-03-04
10.752934455871582,1991-03-05
10.78030014038086,1991-03-06
10.8350191116333,1991-03-07
10.889740943908691,1991-03-08
10.752934455871582,1991-03-11
10.813313484191895,1991-03-12
10.813313484191895,1991-03-13
10.593758583068848,1991-03-14
10.53886604309082,1991-03-15
10.483976364135742,1991-03-18
10.566309928894043,1991-03-19
10.511418342590332,1991-03-20
10.566309928894043,1991-03-21
10.552583694458008,1991-03-22
10.42908763885498,1991-03-25
10.319307327270508,1991-03-26
10.291861534118652,1991-03-27
10.264411926269531,1991-03-28
10.127187728881836,1991-04-01
10.319307327270508,1991-04-02
10.319307327270508,1991-04-03
10.291861534118652,1991-04-04
10.291861534118652,1991-04-05
10.264411926269531,1991-04-08
10.291861534118652,1991-04-09
10.236971855163574,1991-04-10
10.42908763885498,1991-04-11
10.868205070495605,1991-04-12
11.060317039489746,1991-04-15
11.087764739990234,1991-04-16
11.279876708984375,1991-04-17
11.389659881591797,1991-04-18
11.197542190551758,1991-04-19
11.224987983703613,1991-04-22
11.499442100524902,1991-04-23
11.965995788574219,1991-04-24
11.718995094299316,1991-04-25
11.77388858795166,1991-04-26
11.417098999023438,1991-04-29
11.60921859741211,1991-04-30
11.664108276367188,1991-05-01
11.883670806884766,1991-05-02
11.911110877990723,1991-05-03
11.856224060058594,1991-05-06
11.691553115844727,1991-05-07
11.801340103149414,1991-05-08
12.020890235900879,1991-05-09
11.911110877990723,1991-05-10
11.718995094299316,1991-05-13
11.471990585327148,1991-05-14
11.389659881591797,1991-05-15
11.636667251586914,1991-05-16
11.526884078979492,1991-05-17
11.444548606872559,1991-05-20
11.499442100524902,1991-05-21
11.471990585327148,1991-05-22
11.499442100524902,1991-05-23
11.499442100524902,1991-05-24
11.554326057434082,1991-05-28
11.444548606872559,1991-05-29
11.801340103149414,1991-05-30
11.828778266906738,1991-05-31
11.801340103149414,1991-06-03
11.965995788574219,1991-06-04
12.295344352722168,1991-06-05
12.405119895935059,1991-06-06
12.240455627441406,1991-06-07
11.883670806884766,1991-06-10
11.861649513244629,1991-06-11
11.476349830627441,1991-06-12
11.476349830627441,1991-06-13
11.613959312438965,1991-06-14
11.613959312438965,1991-06-17
11.531401634216309,1991-06-18
11.228659629821777,1991-06-19
11.58643913269043,1991-06-20
11.531401634216309,1991-06-21
11.503873825073242,1991-06-24
11.311224937438965,1991-06-25
11.228659629821777,1991-06-26
11.338749885559082,1991-06-27
11.311224937438965,1991-06-28
11.393794059753418,1991-07-01
11.393794059753418,1991-07-02
11.173627853393555,1991-07-03
11.146098136901855,1991-07-05
11.256186485290527,1991-07-08
11.201142311096191,1991-07-09
11.421317100524902,1991-07-10
11.448833465576172,1991-07-11
11.69652271270752,1991-07-12
11.641484260559082,1991-07-15
11.69652271270752,1991-07-16
11.944217681884766,1991-07-17
12.329510688781738,1991-07-18
12.219429969787598,1991-07-19
12.246957778930664,1991-07-22
11.999255180358887,1991-07-23
11.9717378616333,1991-07-24
11.834135055541992,1991-07-25
11.834135055541992,1991-07-26
11.944217681884766,1991-07-29
12.329510688781738,1991-07-30
12.164385795593262,1991-07-31
12.109338760375977,1991-08-01
12.246957778930664,1991-08-02
12.164385795593262,1991-08-05
12.191906929016113,1991-08-06
12.357035636901855,1991-08-07
12.439593315124512,1991-08-08
12.384552955627441,1991-08-09
12.357035636901855,1991-08-12
12.439593315124512,1991-08-13
12.467118263244629,1991-08-14
12.467118263244629,1991-08-15
12.549684524536133,1991-08-16
12.549684524536133,1991-08-19
12.604721069335938,1991-08-20
12.604721069335938,1991-08-21
12.687289237976074,1991-08-22
13.017544746398926,1991-08-23
12.879938125610352,1991-08-26
12.824891090393066,1991-08-27
12.907464027404785,1991-08-28
12.879938125610352,1991-08-29
12.824891090393066,1991-08-30
12.852413177490234,1991-09-03
12.769851684570312,1991-09-04
12.659770011901855,1991-09-05
12.5221586227417,1991-09-06
12.384552955627441,1991-09-09
12.307289123535156,1991-09-10
12.362475395202637,1991-09-11
12.27969741821289,1991-09-12
12.03133773803711,1991-09-13
12.169309616088867,1991-09-16
12.307289123535156,1991-09-17
12.362475395202637,1991-09-18
12.58323860168457,1991-09-19
12.58323860168457,1991-09-20
12.610828399658203,1991-09-23
12.77640438079834,1991-09-24
12.721211433410645,1991-09-25
12.693618774414062,1991-09-26
12.638422966003418,1991-09-27
12.47284984588623,1991-09-30
12.500456809997559,1991-10-01
12.47284984588623,1991-10-02
12.528047561645508,1991-10-03
12.47284984588623,1991-10-04
12.47284984588623,1991-10-07
12.58323860168457,1991-10-08
12.55564022064209,1991-10-09
12.47284984588623,1991-10-10
12.362475395202637,1991-10-11
12.47284984588623,1991-10-14
12.58323860168457,1991-10-15
12.58323860168457,1991-10-16
12.77640438079834,1991-10-17
12.859185218811035,1991-10-18
12.83159065246582,1991-10-21
12.721211433410645,1991-10-22
12.58323860168457,1991-10-23
12.44526195526123,1991-10-24
12.390074729919434,1991-10-25
12.58323860168457,1991-10-28
12.528047561645508,1991-10-29
12.417668342590332,1991-10-30
12.44526195526123,1991-10-31
12.307289123535156,1991-11-01
12.25210189819336,1991-11-04
12.224512100219727,1991-11-05
12.169309616088867,1991-11-06
12.25210189819336,1991-11-07
12.27969741821289,1991-11-08
12.086526870727539,1991-11-11
12.169309616088867,1991-11-12
12.25210189819336,1991-11-13
12.27969741821289,1991-11-14
11.89337158203125,1991-11-15
11.83818531036377,1991-11-18
11.36906623840332,1991-11-19
11.507035255432129,1991-11-20
10.927550315856934,1991-11-21
10.596410751342773,1991-11-22
10.54122543334961,1991-11-25
10.430842399597168,1991-11-26
10.513627052307129,1991-11-27
10.430842399597168,1991-11-29
10.513627052307129,1991-12-02
10.348055839538574,1991-12-03
10.044511795043945,1991-12-04
9.82375717163086,1991-12-05
9.906540870666504,1991-12-06
9.878944396972656,1991-12-09
9.856795310974121,1991-12-10
9.607608795166016,1991-12-11
9.552230834960938,1991-12-12
9.967551231384277,1991-12-13
9.856795310974121,1991-12-16
9.884480476379395,1991-12-17
9.939858436584473,1991-12-18
9.635293960571289,1991-12-19
9.635293960571289,1991-12-20
9.884480476379395,1991-12-23
10.022921562194824,1991-12-24
10.244425773620605,1991-12-26
10.355172157287598,1991-12-27
10.521296501159668,1991-12-30
10.521296501159668,1991-12-31
10.770487785339355,1992-01-02
10.936609268188477,1992-01-03
11.019670486450195,1992-01-06
10.355172157287598,1992-01-07
9.829109191894531,1992-01-08
10.022921562194824,1992-01-09
9.884480476379395,1992-01-10
10.078296661376953,1992-01-13
10.27210807800293,1992-01-14
10.299798965454102,1992-01-15
10.465922355651855,1992-01-16
10.521296501159668,1992-01-17
10.355172157287598,1992-01-20
10.687422752380371,1992-01-21
10.465922355651855,1992-01-22
10.299798965454102,1992-01-23
10.32748031616211,1992-01-24
10.189047813415527,1992-01-27
10.299798965454102,1992-01-28
10.244425773620605,1992-01-29
10.299798965454102,1992-01-30
10.38286018371582,1992-01-31
10.189047813415527,1992-02-03
10.022921562194824,1992-02-04
9.967551231384277,1992-02-05
9.912163734436035,1992-02-06
10.050607681274414,1992-02-07
10.133671760559082,1992-02-10
9.939858436584473,1992-02-11
10.050607681274414,1992-02-12
9.69067096710205,1992-02-13
9.635293960571289,1992-02-14
8.915419578552246,1992-02-18
8.693918228149414,1992-02-19
8.693918228149414,1992-02-20
8.88772964477539,1992-02-21
9.026164054870605,1992-02-24
9.136916160583496,1992-02-25
9.303041458129883,1992-02-26
9.164605140686035,1992-02-27
9.219983100891113,1992-02-28
8.970791816711426,1992-03-02
8.998477935791016,1992-03-03
8.970791816711426,1992-03-04
8.970791816711426,1992-03-05
8.88772964477539,1992-03-06
8.749286651611328,1992-03-09
8.671464920043945,1992-03-10
8.754847526550293,1992-03-11
8.588088035583496,1992-03-12
8.838223457336426,1992-03-13
8.727056503295898,1992-03-16
8.671464920043945,1992-03-17
8.615880966186523,1992-03-18
8.560298919677734,1992-03-19
8.421329498291016,1992-03-20
8.504707336425781,1992-03-23
8.421329498291016,1992-03-24
8.449122428894043,1992-03-25
8.532505989074707,1992-03-26
8.337952613830566,1992-03-27
8.254573822021484,1992-03-30
8.226773262023926,1992-03-31
8.254573822021484,1992-04-01
8.282363891601562,1992-04-02
8.699262619018555,1992-04-03
9.33850383758545,1992-04-06
8.977191925048828,1992-04-07
8.977191925048828,1992-04-08
8.921607971191406,1992-04-09
8.754847526550293,1992-04-10
8.893813133239746,1992-04-13
9.199538230895996,1992-04-14
9.421884536743164,1992-04-15
9.421884536743164,1992-04-16
9.310709953308105,1992-04-20
9.227331161499023,1992-04-21
8.893813133239746,1992-04-22
8.866019248962402,1992-04-23
8.866019248962402,1992-04-24
9.171745300292969,1992-04-27
9.36629581451416,1992-04-28
9.199538230895996,1992-04-29
9.50526237487793,1992-04-30
9.394097328186035,1992-05-01
9.171745300292969,1992-05-04
9.36629581451416,1992-05-05
9.394097328186035,1992-05-06
9.36629581451416,1992-05-07
9.50526237487793,1992-05-08
9.672022819519043,1992-05-11
9.699817657470703,1992-05-12
9.533060073852539,1992-05-13
9.50526237487793,1992-05-14
9.171745300292969,1992-05-15
9.588644981384277,1992-05-18
9.588644981384277,1992-05-19
9.50526237487793,1992-05-20
9.5608549118042,1992-05-21
9.783195495605469,1992-05-22
10.56140422821045,1992-05-26
10.33906364440918,1992-05-27
10.283474922180176,1992-05-28
10.227889060974121,1992-05-29
10.227889060974121,1992-06-01
10.200094223022461,1992-06-02
10.227889060974121,1992-06-03
10.31126594543457,1992-06-04
10.31126594543457,1992-06-05
10.227889060974121,1992-06-08
10.06615924835205,1992-06-09
10.094045639038086,1992-06-10
10.205577850341797,1992-06-11
10.233465194702148,1992-06-12
10.400768280029297,1992-06-15
10.70749282836914,1992-06-16
10.651723861694336,1992-06-17
10.568073272705078,1992-06-18
10.595952033996582,1992-06-19
10.31711483001709,1992-06-22
10.261348724365234,1992-06-23
10.428655624389648,1992-06-24
10.205577850341797,1992-06-25
9.815205574035645,1992-06-26
10.121929168701172,1992-06-29
10.094045639038086,1992-06-30
10.038273811340332,1992-07-01
10.205577850341797,1992-07-02
10.17769718170166,1992-07-06
10.038273811340332,1992-07-07
10.038273811340332,1992-07-08
10.06615924835205,1992-07-09
10.149813652038574,1992-07-10
10.261348724365234,1992-07-13
10.791144371032715,1992-07-14
10.623844146728516,1992-07-15
10.595952033996582,1992-07-16
10.31711483001709,1992-07-17
10.31711483001709,1992-07-20
10.289230346679688,1992-07-21
10.149813652038574,1992-07-22
10.31711483001709,1992-07-23
10.289230346679688,1992-07-24
10.17769718170166,1992-07-27
10.205577850341797,1992-07-28
10.400768280029297,1992-07-29
10.623844146728516,1992-07-30
11.014216423034668,1992-07-31
10.763259887695312,1992-08-03
10.791144371032715,1992-08-04
10.70749282836914,1992-08-05
10.874801635742188,1992-08-06
10.735374450683594,1992-08-07
10.735374450683594,1992-08-10
10.735374450683594,1992-08-11
10.763259887695312,1992-08-12
10.95844841003418,1992-08-13
10.95844841003418,1992-08-14
10.791144371032715,1992-08-17
10.819025039672852,1992-08-18
10.95844841003418,1992-08-19
10.84691333770752,1992-08-20
10.70749282836914,1992-08-21
10.679607391357422,1992-08-24
10.84691333770752,1992-08-25
10.819025039672852,1992-08-26
10.930562973022461,1992-08-27
11.125754356384277,1992-08-28
11.237289428710938,1992-08-31
11.125754356384277,1992-09-01
11.069985389709473,1992-09-02
10.874801635742188,1992-09-03
10.651723861694336,1992-09-04
10.881092071533203,1992-09-08
10.769205093383789,1992-09-09
10.881092071533203,1992-09-10
10.881092071533203,1992-09-11
10.909066200256348,1992-09-14
10.853123664855957,1992-09-15
10.965009689331055,1992-09-16
11.160818099975586,1992-09-17
11.160818099975586,1992-09-18
11.188786506652832,1992-09-21
11.10487174987793,1992-09-22
10.853123664855957,1992-09-23
11.13283920288086,1992-09-24
10.965009689331055,1992-09-25
10.881092071533203,1992-09-28
10.713260650634766,1992-09-29
10.713260650634766,1992-09-30
10.629347801208496,1992-10-01
10.545434951782227,1992-10-02
10.517457962036133,1992-10-05
10.489485740661621,1992-10-06
10.29368782043457,1992-10-07
10.349630355834961,1992-10-08
10.433542251586914,1992-10-09
10.517457962036133,1992-10-12
10.433542251586914,1992-10-13
10.629347801208496,1992-10-14
10.517457962036133,1992-10-15
10.573403358459473,1992-10-16
10.769205093383789,1992-10-19
11.048924446105957,1992-10-20
11.244725227355957,1992-10-21
11.244725227355957,1992-10-22
11.020953178405762,1992-10-23
10.937039375305176,1992-10-26
10.909066200256348,1992-10-27
10.937039375305176,1992-10-28
10.853123664855957,1992-10-29
10.545434951782227,1992-10-30
10.797178268432617,1992-11-02
10.517457962036133,1992-11-03
10.377595901489258,1992-11-04
10.377595901489258,1992-11-05
10.29368782043457,1992-11-06
10.433542251586914,1992-11-09
10.545434951782227,1992-11-10
10.461517333984375,1992-11-11
10.461517333984375,1992-11-12
10.489485740661621,1992-11-13
10.321653366088867,1992-11-16
10.23774242401123,1992-11-17
10.29368782043457,1992-11-18
10.433542251586914,1992-11-19
10.629347801208496,1992-11-20
10.405574798583984,1992-11-23
10.265707969665527,1992-11-24
10.153826713562012,1992-11-25
10.265707969665527,1992-11-27
10.153826713562012,1992-11-30
10.041935920715332,1992-12-01
9.734241485595703,1992-12-02
9.762213706970215,1992-12-03
9.79018497467041,1992-12-04
9.985991477966309,1992-12-07
10.075807571411133,1992-12-08
10.075807571411133,1992-12-09
10.44066333770752,1992-12-10
10.468730926513672,1992-12-11
10.27226448059082,1992-12-14
10.216134071350098,1992-12-15
10.328400611877441,1992-12-16
10.468730926513672,1992-12-17
10.552929878234863,1992-12-18
10.384536743164062,1992-12-21
10.328400611877441,1992-12-22
10.468730926513672,1992-12-23
10.44066333770752,1992-12-24
10.300336837768555,1992-12-28
10.384536743164062,1992-12-29
10.328400611877441,1992-12-30
10.328400611877441,1992-12-31
10.384536743164062,1993-01-04
10.300336837768555,1993-01-05
10.300336837768555,1993-01-06
10.103872299194336,1993-01-07
9.907404899597168,1993-01-08
9.879342079162598,1993-01-11
9.963541984558105,1993-01-12
10.075807571411133,1993-01-13
10.131937026977539,1993-01-14
10.103872299194336,1993-01-15
9.991605758666992,1993-01-18
10.019669532775879,1993-01-19
9.879342079162598,1993-01-20
10.019669532775879,1993-01-21
10.103872299194336,1993-01-22
10.693263053894043,1993-01-25
10.777463912963867,1993-01-26
10.693263053894043,1993-01-27
11.030057907104492,1993-01-28
10.805527687072754,1993-01-29
11.001988410949707,1993-02-01
11.058126449584961,1993-02-02
11.11426067352295,1993-02-03
11.310721397399902,1993-02-04
11.366857528686523,1993-02-05
11.56331729888916,1993-02-08
11.591382026672363,1993-02-09
11.422982215881348,1993-02-10
11.507187843322754,1993-02-11
11.170389175415039,1993-02-12
11.11426067352295,1993-02-16
11.170389175415039,1993-02-17
11.058126449584961,1993-02-18
11.226526260375977,1993-02-19
11.451048851013184,1993-02-22
11.422982215881348,1993-02-23
11.507187843322754,1993-02-24
11.535249710083008,1993-02-25
11.507187843322754,1993-02-26
11.507187843322754,1993-03-01
11.675581932067871,1993-03-02
11.675581932067871,1993-03-03
11.675581932067871,1993-03-04
11.703646659851074,1993-03-05
11.731718063354492,1993-03-08
11.652905464172363,1993-03-09
11.70919418334961,1993-03-10
11.624752044677734,1993-03-11
11.427724838256836,1993-03-12
11.455875396728516,1993-03-15
11.652905464172363,1993-03-16
11.849929809570312,1993-03-17
11.79364013671875,1993-03-18
11.79364013671875,1993-03-19
11.878071784973145,1993-03-22
11.70919418334961,1993-03-23
11.681050300598145,1993-03-24
11.681050300598145,1993-03-25
11.765494346618652,1993-03-26
11.962520599365234,1993-03-29
11.765494346618652,1993-03-30
11.906228065490723,1993-03-31
11.765494346618652,1993-04-01
11.821786880493164,1993-04-02
12.018816947937012,1993-04-05
12.075119018554688,1993-04-06
12.328435897827148,1993-04-07
12.356578826904297,1993-04-08
12.553606033325195,1993-04-12
12.609911918640137,1993-04-13
12.497315406799316,1993-04-14
12.497315406799316,1993-04-15
12.300289154052734,1993-04-16
12.356578826904297,1993-04-19
12.131404876708984,1993-04-20
12.018816947937012,1993-04-21
11.79364013671875,1993-04-22
11.93437671661377,1993-04-23
11.765494346618652,1993-04-26
11.821786880493164,1993-04-27
12.018816947937012,1993-04-28
12.159551620483398,1993-04-29
12.018816947937012,1993-04-30
12.215848922729492,1993-05-03
12.243995666503906,1993-05-04
12.159551620483398,1993-05-05
12.300289154052734,1993-05-06
12.046963691711426,1993-05-07
11.737344741821289,1993-05-10
11.906228065490723,1993-05-11
12.018816947937012,1993-05-12
11.878071784973145,1993-05-13
11.79364013671875,1993-05-14
12.075119018554688,1993-05-17
12.159551620483398,1993-05-18
12.215848922729492,1993-05-19
12.356578826904297,1993-05-20
12.356578826904297,1993-05-21
12.384729385375977,1993-05-24
12.609911918640137,1993-05-25
12.4691743850708,1993-05-26
12.243995666503906,1993-05-27
12.187705039978027,1993-05-28
12.356578826904297,1993-06-01
12.215848922729492,1993-06-02
12.300289154052734,1993-06-03
12.215848922729492,1993-06-04
12.159551620483398,1993-06-07
12.10875129699707,1993-06-08
12.024066925048828,1993-06-09
11.882944107055664,1993-06-10
11.205533981323242,1993-06-11
11.374876976013184,1993-06-14
11.318428993225098,1993-06-15
11.403103828430176,1993-06-16
11.290202140808105,1993-06-17
11.233752250671387,1993-06-18
11.318428993225098,1993-06-21
11.205533981323242,1993-06-22
10.838597297668457,1993-06-23
10.95150089263916,1993-06-24
10.95150089263916,1993-06-25
10.95150089263916,1993-06-28
10.95150089263916,1993-06-29
11.064397811889648,1993-06-30
11.064397811889648,1993-07-01
10.895050048828125,1993-07-02
10.895050048828125,1993-07-06
10.95150089263916,1993-07-07
10.923274993896484,1993-07-08
11.064397811889648,1993-07-09
10.895050048828125,1993-07-12
10.810367584228516,1993-07-13
10.782148361206055,1993-07-14
10.612798690795898,1993-07-15
10.669242858886719,1993-07-16
10.97972297668457,1993-07-19
10.866823196411133,1993-07-20
10.866823196411133,1993-07-21
10.753921508789062,1993-07-22
11.205533981323242,1993-07-23
11.177306175231934,1993-07-26
11.261979103088379,1993-07-27
11.403103828430176,1993-07-28
11.34665298461914,1993-07-29
11.261979103088379,1993-07-30
11.374876976013184,1993-08-02
11.261979103088379,1993-08-03
11.036176681518555,1993-08-04
10.895050048828125,1993-08-05
10.838597297668457,1993-08-06
10.838597297668457,1993-08-09
10.895050048828125,1993-08-10
11.036176681518555,1993-08-11
11.149078369140625,1993-08-12
11.34665298461914,1993-08-13
11.572463035583496,1993-08-16
11.459564208984375,1993-08-17
11.459564208984375,1993-08-18
11.51600456237793,1993-08-19
11.544233322143555,1993-08-20
11.431329727172852,1993-08-23
11.600686073303223,1993-08-24
11.911158561706543,1993-08-25
12.10875129699707,1993-08-26
12.221648216247559,1993-08-27
12.13697624206543,1993-08-30
11.939393997192383,1993-08-31
11.770041465759277,1993-09-01
11.854715347290039,1993-09-02
11.79826831817627,1993-09-03
11.775615692138672,1993-09-07
11.690699577331543,1993-09-08
11.492555618286133,1993-09-09
11.407626152038574,1993-09-10
11.322709083557129,1993-09-13
11.407626152038574,1993-09-14
11.662391662597656,1993-09-15
11.492555618286133,1993-09-16
11.379321098327637,1993-09-17
11.3510160446167,1993-09-20
11.690699577331543,1993-09-21
11.605780601501465,1993-09-22
11.520857810974121,1993-09-23
11.577470779418945,1993-09-24
11.860542297363281,1993-09-27
11.832235336303711,1993-09-28
12.285140037536621,1993-09-29
12.002074241638184,1993-09-30
12.200224876403809,1993-10-01
12.341754913330078,1993-10-04
12.370060920715332,1993-10-05
12.285140037536621,1993-10-06
12.143611907958984,1993-10-07
12.030379295349121,1993-10-08
12.22852611541748,1993-10-11
12.313453674316406,1993-10-12
12.030379295349121,1993-10-13
12.115300178527832,1993-10-14
12.030379295349121,1993-10-15
12.030379295349121,1993-10-18
12.030379295349121,1993-10-19
11.860542297363281,1993-10-20
11.860542297363281,1993-10-21
11.775615692138672,1993-10-22
11.945451736450195,1993-10-25
11.917154312133789,1993-10-26
11.860542297363281,1993-10-27
12.002074241638184,1993-10-28
12.002074241638184,1993-10-29
11.888846397399902,1993-11-01
11.803927421569824,1993-11-02
11.662391662597656,1993-11-03
11.407626152038574,1993-11-04
11.294404029846191,1993-11-05
11.152872085571289,1993-11-08
11.266094207763672,1993-11-09
11.181178092956543,1993-11-10
11.011334419250488,1993-11-11
11.039643287658691,1993-11-12
10.615036964416504,1993-11-15
10.615036964416504,1993-11-16
11.011334419250488,1993-11-17
10.86980152130127,1993-11-18
10.699960708618164,1993-11-19
10.558419227600098,1993-11-22
10.671659469604492,1993-11-23
10.728270530700684,1993-11-24
10.643352508544922,1993-11-26
10.586730003356934,1993-11-29
10.558419227600098,1993-11-30
10.388589859008789,1993-12-01
10.218745231628418,1993-12-02
10.360282897949219,1993-12-03
10.218745231628418,1993-12-06
10.281228065490723,1993-12-07
10.252825736999512,1993-12-08
10.224424362182617,1993-12-09
10.224424362182617,1993-12-10
10.054019927978516,1993-12-13
9.940414428710938,1993-12-14
9.826807975769043,1993-12-15
9.656404495239258,1993-12-16
9.855210304260254,1993-12-17
9.912009239196777,1993-12-20
9.99721908569336,1993-12-21
10.110821723937988,1993-12-22
10.139226913452148,1993-12-23
10.366436958312988,1993-12-27
10.508439064025879,1993-12-28
10.281228065490723,1993-12-29
10.224424362182617,1993-12-30
10.252825736999512,1993-12-31
10.4800386428833,1994-01-03
10.678848266601562,1994-01-04
11.07646369934082,1994-01-05
11.07646369934082,1994-01-06
10.991259574890137,1994-01-07
10.87765121459961,1994-01-10
10.82085132598877,1994-01-11
10.73564624786377,1994-01-12
10.4800386428833,1994-01-13
10.593639373779297,1994-01-14
10.593639373779297,1994-01-17
10.622037887573242,1994-01-18
10.593639373779297,1994-01-19
10.423236846923828,1994-01-20
10.423236846923828,1994-01-21
10.196024894714355,1994-01-24
10.4800386428833,1994-01-25
10.281228065490723,1994-01-26
10.678848266601562,1994-01-27
10.962858200073242,1994-01-28
11.019661903381348,1994-01-31
10.90605354309082,1994-02-01
11.246869087219238,1994-02-02
11.133260726928711,1994-02-03
10.962858200073242,1994-02-04
10.87765121459961,1994-02-07
10.82085132598877,1994-02-08
10.650437355041504,1994-02-09
10.4800386428833,1994-02-10
10.593639373779297,1994-02-11
10.593639373779297,1994-02-14
10.4800386428833,1994-02-15
10.536837577819824,1994-02-16
10.82085132598877,1994-02-17
10.934453964233398,1994-02-18
10.934453964233398,1994-02-22
10.962858200073242,1994-02-23
10.73564624786377,1994-02-24
10.792452812194824,1994-02-25
10.536837577819824,1994-02-28
10.764044761657715,1994-03-01
10.90605354309082,1994-03-02
10.90605354309082,1994-03-03
10.707249641418457,1994-03-04
10.622037887573242,1994-03-07
10.42829418182373,1994-03-08
10.37130069732666,1994-03-09
10.37130069732666,1994-03-10
10.71322250366211,1994-03-11
10.827193260192871,1994-03-14
10.570755004882812,1994-03-15
10.99814510345459,1994-03-16
11.311565399169922,1994-03-17
11.169096946716309,1994-03-18
11.169096946716309,1994-03-21
11.283073425292969,1994-03-22
11.283073425292969,1994-03-23
11.140609741210938,1994-03-24
11.340057373046875,1994-03-25
10.770201683044434,1994-03-28
10.542264938354492,1994-03-29
10.314322471618652,1994-03-30
10.20035171508789,1994-03-31
10.086381912231445,1994-04-04
10.71322250366211,1994-04-05
10.79869556427002,1994-04-06
10.656228065490723,1994-04-07
10.48528003692627,1994-04-08
10.513772010803223,1994-04-11
10.342817306518555,1994-04-12
10.342817306518555,1994-04-13
10.627737998962402,1994-04-14
11.140609741210938,1994-04-15
11.22608757019043,1994-04-18
11.026639938354492,1994-04-19
10.770201683044434,1994-04-20
10.855682373046875,1994-04-21
11.055132865905762,1994-04-22
11.624980926513672,1994-04-25
11.710460662841797,1994-04-26
11.482515335083008,1994-04-28
11.454023361206055,1994-04-29
11.368553161621094,1994-05-02
11.254579544067383,1994-05-03
11.254579544067383,1994-05-04
11.425530433654785,1994-05-05
11.624980926513672,1994-05-06
11.624980926513672,1994-05-09
11.681971549987793,1994-05-10
11.482515335083008,1994-05-11
11.710460662841797,1994-05-12
11.710460662841797,1994-05-13
11.482515335083008,1994-05-16
11.140609741210938,1994-05-17
11.283073425292969,1994-05-18
11.624980926513672,1994-05-19
11.539502143859863,1994-05-20
11.425530433654785,1994-05-23
11.596487998962402,1994-05-24
11.568002700805664,1994-05-25
11.568002700805664,1994-05-26
11.539502143859863,1994-05-27
11.283073425292969,1994-05-31
11.283073425292969,1994-06-01
11.083622932434082,1994-06-02
11.169096946716309,1994-06-03
11.169096946716309,1994-06-06
11.20339584350586,1994-06-07
11.089081764221191,1994-06-08
11.432036399841309,1994-06-09
11.20339584350586,1994-06-10
11.432036399841309,1994-06-13
11.603521347045898,1994-06-14
11.717840194702148,1994-06-15
11.774998664855957,1994-06-16
11.746419906616211,1994-06-17
11.946484565734863,1994-06-20
11.88931655883789,1994-06-21
11.832161903381348,1994-06-22
11.632098197937012,1994-06-23
11.346302032470703,1994-06-24
11.489192008972168,1994-06-27
11.289137840270996,1994-06-28
11.346302032470703,1994-06-29
11.2605562210083,1994-06-30
11.146241188049316,1994-07-01
11.403462409973145,1994-07-05
11.546353340148926,1994-07-06
11.574935913085938,1994-07-07
11.603521347045898,1994-07-08
11.546353340148926,1994-07-11
11.603521347045898,1994-07-12
11.603521347045898,1994-07-13
11.88931655883789,1994-07-14
11.88931655883789,1994-07-15
11.746419906616211,1994-07-18
11.746419906616211,1994-07-19
11.774998664855957,1994-07-20
11.746419906616211,1994-07-21
11.746419906616211,1994-07-22
11.803580284118652,1994-07-25
11.746419906616211,1994-07-26
11.860743522644043,1994-07-27
11.832161903381348,1994-07-28
11.88931655883789,1994-07-29
11.860743522644043,1994-08-01
11.88931655883789,1994-08-02
12.003642082214355,1994-08-03
11.88931655883789,1994-08-04
11.917899131774902,1994-08-05
11.946484565734863,1994-08-08
11.946484565734863,1994-08-09
11.97506046295166,1994-08-10
11.832161903381348,1994-08-11
11.860743522644043,1994-08-12
11.946484565734863,1994-08-15
12.003642082214355,1994-08-16
11.860743522644043,1994-08-17
11.917899131774902,1994-08-18
11.746419906616211,1994-08-19
11.460616111755371,1994-08-22
11.374876976013184,1994-08-23
11.603521347045898,1994-08-24
11.403462409973145,1994-08-25
11.460616111755371,1994-08-26
11.374876976013184,1994-08-29
11.374876976013184,1994-08-30
11.489192008972168,1994-08-31
11.317718505859375,1994-09-01
11.2605562210083,1994-09-02
11.231979370117188,1994-09-06
11.432036399841309,1994-09-07
11.432036399841309,1994-09-08
11.146241188049316,1994-09-09
10.974759101867676,1994-09-12
10.923151016235352,1994-09-13
11.095170974731445,1994-09-14
11.152510643005371,1994-09-15
11.03783130645752,1994-09-16
10.894482612609863,1994-09-19
10.751129150390625,1994-09-20
10.60778522491455,1994-09-21
10.579113960266113,1994-09-22
10.4931058883667,1994-09-23
10.464439392089844,1994-09-26
10.349761009216309,1994-09-27
10.407099723815918,1994-09-28
10.521780014038086,1994-09-29
