BMY,Date
2.2943825721740723,1986-04-08
2.3259754180908203,1986-04-09
2.3654661178588867,1986-04-10
2.3536181449890137,1986-04-11
2.3733632564544678,1986-04-14
2.3575682640075684,1986-04-15
2.4404969215393066,1986-04-16
2.4641919136047363,1986-04-17
2.4878857135772705,1986-04-18
2.55107045173645,1986-04-21
2.515528440475464,1986-04-22
2.511580467224121,1986-04-23
2.479987859725952,1986-04-24
2.4523441791534424,1986-04-25
2.472088098526001,1986-04-28
2.4681413173675537,1986-04-29
2.4207513332366943,1986-04-30
2.3496694564819336,1986-05-01
2.385209560394287,1986-05-02
2.4523441791534424,1986-05-05
2.4602413177490234,1986-05-06
2.4365484714508057,1986-05-07
2.4444456100463867,1986-05-08
2.416802406311035,1986-05-09
2.3931097984313965,1986-05-12
2.4049556255340576,1986-05-13
2.4286487102508545,1986-05-14
2.3931097984313965,1986-05-15
2.3773114681243896,1986-05-16
2.385209560394287,1986-05-19
2.424700975418091,1986-05-20
2.412855386734009,1986-05-21
2.4681413173675537,1986-05-22
2.4878857135772705,1986-05-23
2.5550193786621094,1986-05-27
2.5550193786621094,1986-05-28
2.547118902206421,1986-05-29
2.531324863433838,1986-05-30
2.5036792755126953,1986-06-02
2.511580467224121,1986-06-03
2.49973201751709,1986-06-04
2.5234262943267822,1986-06-05
2.566866397857666,1986-06-06
2.5234262943267822,1986-06-09
2.515528440475464,1986-06-10
2.5036792755126953,1986-06-11
2.539222240447998,1986-06-12
2.5787131786346436,1986-06-13
2.637948751449585,1986-06-16
2.586610794067383,1986-06-17
2.6695408821105957,1986-06-18
2.6616432666778564,1986-06-19
2.6616432666778564,1986-06-20
2.689284324645996,1986-06-23
2.697183847427368,1986-06-24
2.7248263359069824,1986-06-25
2.7761640548706055,1986-06-26
2.7896759510040283,1986-06-27
2.7340407371520996,1986-06-30
2.7419891357421875,1986-07-01
2.745961904525757,1986-07-02
2.757883071899414,1986-07-03
2.702247381210327,1986-07-07
2.630718469619751,1986-07-08
2.6664841175079346,1986-07-09
2.630718469619751,1986-07-10
2.606875419616699,1986-07-11
2.5273983478546143,1986-07-14
2.479710817337036,1986-07-15
2.4916329383850098,1986-07-16
2.5830328464508057,1986-07-17
2.6903293132781982,1986-07-18
2.6426408290863037,1986-07-21
2.610849142074585,1986-07-22
2.5989294052124023,1986-07-23
2.5790600776672363,1986-07-24
2.539320707321167,1986-07-25
2.4995813369750977,1986-07-28
2.43599796295166,1986-07-29
2.507528066635132,1986-07-30
2.5432941913604736,1986-07-31
2.563161849975586,1986-08-01
2.547268867492676,1986-08-04
2.5512425899505615,1986-08-05
2.5552141666412354,1986-08-06
2.51944899559021,1986-08-07
2.4876596927642822,1986-08-08
2.5591888427734375,1986-08-11
2.5909790992736816,1986-08-12
2.618798017501831,1986-08-13
2.630718469619751,1986-08-14
2.5790600776672363,1986-08-15
2.5671379566192627,1986-08-18
2.539320707321167,1986-08-19
2.531371831893921,1986-08-20
2.547268867492676,1986-08-21
2.5512425899505615,1986-08-22
2.5234243869781494,1986-08-25
2.571110725402832,1986-08-26
2.5273983478546143,1986-08-27
2.4876596927642822,1986-08-28
2.479710817337036,1986-08-29
2.432023525238037,1986-09-02
2.408181667327881,1986-09-03
2.4042069911956787,1986-09-04
2.3843371868133545,1986-09-05
2.392285108566284,1986-09-08
2.4042069911956787,1986-09-09
2.392285108566284,1986-09-10
2.2969117164611816,1986-09-11
2.31280779838562,1986-09-12
2.3167812824249268,1986-09-15
2.2969117164611816,1986-09-16
2.233330011367798,1986-09-17
2.2531988620758057,1986-09-18
2.2293567657470703,1986-09-19
2.2571730613708496,1986-09-22
2.308835029602051,1986-09-23
2.3565213680267334,1986-09-24
2.31280779838562,1986-09-25
2.284989356994629,1986-09-26
2.318629741668701,1986-09-29
2.2986066341400146,1986-09-30
2.290595769882202,1986-10-01
2.3066163063049316,1986-10-02
2.3106191158294678,1986-10-03
2.3306429386138916,1986-10-06
2.338651418685913,1986-10-07
2.398719549179077,1986-10-08
2.4187421798706055,1986-10-09
2.394714593887329,1986-10-10
2.386704921722412,1986-10-13
2.3546695709228516,1986-10-14
2.394714593887329,1986-10-15
2.4587886333465576,1986-10-16
2.466796875,1986-10-17
2.4427707195281982,1986-10-20
2.4507782459259033,1986-10-21
2.454782485961914,1986-10-22
2.498833179473877,1986-10-23
2.49482798576355,1986-10-24
2.5108470916748047,1986-10-27
2.4908249378204346,1986-10-28
2.5068416595458984,1986-10-29
2.526865243911743,1986-10-30
2.51885724067688,1986-10-31
2.526865243911743,1986-11-03
2.522860288619995,1986-11-04
2.5068416595458984,1986-11-05
2.474806547164917,1986-11-06
2.44677472114563,1986-11-07
2.466796875,1986-11-10
2.502837896347046,1986-11-11
2.498833179473877,1986-11-12
2.44677472114563,1986-11-13
2.474806547164917,1986-11-14
2.454782485961914,1986-11-17
2.394714593887329,1986-11-18
2.394714593887329,1986-11-19
2.44677472114563,1986-11-20
2.49482798576355,1986-11-21
2.550891637802124,1986-11-24
2.550891637802124,1986-11-25
2.5348739624023438,1986-11-26
2.502837896347046,1986-11-28
2.4828152656555176,1986-12-01
2.6029508113861084,1986-12-02
2.5989458560943604,1986-12-03
2.61095929145813,1986-12-04
2.58292818069458,1986-12-05
2.6229748725891113,1986-12-08
2.6029508113861084,1986-12-09
2.626979351043701,1986-12-10
2.5949432849884033,1986-12-11
2.566911220550537,1986-12-12
2.574918270111084,1986-12-15
2.5949432849884033,1986-12-16
2.5909371376037598,1986-12-17
2.6069562435150146,1986-12-18
2.6349873542785645,1986-12-19
2.642996072769165,1986-12-22
2.638990879058838,1986-12-23
2.683040142059326,1986-12-24
2.746039390563965,1986-12-26
2.7016184329986572,1986-12-29
2.7016184329986572,1986-12-30
2.669312000274658,1986-12-31
2.7258460521698,1987-01-02
2.7702689170837402,1987-01-05
2.7621917724609375,1987-01-06
2.8066110610961914,1987-01-07
2.85103440284729,1987-01-08
2.8348827362060547,1987-01-09
2.8308420181274414,1987-01-12
2.818727731704712,1987-01-13
2.8429577350616455,1987-01-14
2.8469972610473633,1987-01-15
2.9196865558624268,1987-01-16
2.951993227005005,1987-01-19
2.939877510070801,1987-01-20
2.9842967987060547,1987-01-21
3.0852553844451904,1987-01-22
2.956031084060669,1987-01-23
2.947955369949341,1987-01-26
3.0287177562713623,1987-01-27
3.0367963314056396,1987-01-28
3.0287177562713623,1987-01-29
2.992375135421753,1987-01-30
3.0287177562713623,1987-02-02
2.9883365631103516,1987-02-03
3.0085270404815674,1987-02-04
3.0004520416259766,1987-02-05
3.0085270404815674,1987-02-06
3.024681568145752,1987-02-09
2.9842967987060547,1987-02-10
2.992375135421753,1987-02-11
3.0367963314056396,1987-02-12
3.1458303928375244,1987-02-13
3.2629408836364746,1987-02-17
3.222557306289673,1987-02-18
3.1660215854644775,1987-02-19
3.230634927749634,1987-02-20
3.190251350402832,1987-02-23
3.2265968322753906,1987-02-24
3.266979455947876,1987-02-25
3.2629408836364746,1987-02-26
3.2387120723724365,1987-02-27
3.198329210281372,1987-03-02
3.190251350402832,1987-03-03
3.2629408836364746,1987-03-04
3.279094696044922,1987-03-05
3.279094696044922,1987-03-06
3.2387120723724365,1987-03-09
3.230634927749634,1987-03-10
3.214482069015503,1987-03-11
3.190251350402832,1987-03-12
3.206404447555542,1987-03-13
3.218519687652588,1987-03-16
3.3073618412017822,1987-03-17
3.456777572631836,1987-03-18
3.541581153869629,1987-03-19
3.553698778152466,1987-03-20
3.553698778152466,1987-03-23
3.476968288421631,1987-03-24
3.4487009048461914,1987-03-25
3.39216685295105,1987-03-26
3.3154382705688477,1987-03-27
3.2609548568725586,1987-03-30
3.2934818267822266,1987-03-31
3.2772183418273926,1987-04-01
3.285348892211914,1987-04-02
3.456123113632202,1987-04-03
3.4479897022247314,1987-04-06
3.415463447570801,1987-04-07
3.374802589416504,1987-04-08
3.2975480556488037,1987-04-09
3.285348892211914,1987-04-10
3.171499729156494,1987-04-13
3.102376937866211,1987-04-14
3.2121598720550537,1987-04-15
3.2365570068359375,1987-04-16
3.1836986541748047,1987-04-20
3.3016138076782227,1987-04-21
3.228424549102783,1987-04-22
3.2040278911590576,1987-04-23
3.1349074840545654,1987-04-24
3.143038511276245,1987-04-27
3.1633667945861816,1987-04-28
3.171499729156494,1987-04-29
3.224360704421997,1987-04-30
3.171499729156494,1987-05-01
3.1633667945861816,1987-05-04
3.2568862438201904,1987-05-05
3.252821922302246,1987-05-06
3.1836986541748047,1987-05-07
3.1511707305908203,1987-05-08
3.1471052169799805,1987-05-11
3.1918318271636963,1987-05-12
3.1958963871002197,1987-05-13
3.2202935218811035,1987-05-14
3.1552374362945557,1987-05-15
3.1308395862579346,1987-05-18
3.0454537868499756,1987-05-19
3.0454537868499756,1987-05-20
3.0373222827911377,1987-05-21
3.0454537868499756,1987-05-22
3.1308395862579346,1987-05-26
3.1308395862579346,1987-05-27
3.1633667945861816,1987-05-28
3.1593027114868164,1987-05-29
3.171499729156494,1987-06-01
3.1471052169799805,1987-06-02
3.2202935218811035,1987-06-03
3.2324917316436768,1987-06-04
3.1674346923828125,1987-06-05
3.2162272930145264,1987-06-08
3.2202935218811035,1987-06-09
3.1633667945861816,1987-06-10
3.1552374362945557,1987-06-11
3.2446885108947754,1987-06-12
3.2934818267822266,1987-06-15
3.3666703701019287,1987-06-16
3.374802589416504,1987-06-17
3.3341424465179443,1987-06-18
3.3016138076782227,1987-06-19
3.391066789627075,1987-06-22
3.431725263595581,1987-06-23
3.3585381507873535,1987-06-24
3.374802589416504,1987-06-25
3.364978313446045,1987-06-26
3.3404152393341064,1987-06-29
3.2585418224334717,1987-06-30
3.233980417251587,1987-07-01
3.2749171257019043,1987-07-02
3.2749171257019043,1987-07-06
3.3240442276000977,1987-07-07
3.3731653690338135,1987-07-08
3.283104658126831,1987-07-09
3.2585418224334717,1987-07-10
3.193044900894165,1987-07-13
3.2912912368774414,1987-07-14
3.2421681880950928,1987-07-15
3.2667293548583984,1987-07-16
3.3567898273468018,1987-07-17
3.2667293548583984,1987-07-20
3.2421681880950928,1987-07-21
3.0947961807250977,1987-07-22
3.119359254837036,1987-07-23
3.1439197063446045,1987-07-24
3.1602931022644043,1987-07-27
3.1275479793548584,1987-07-28
3.1439197063446045,1987-07-29
3.2912912368774414,1987-07-30
3.3404152393341064,1987-07-31
3.2912912368774414,1987-08-03
3.193044900894165,1987-08-04
3.2585418224334717,1987-08-05
3.3404152393341064,1987-08-06
3.364978313446045,1987-08-07
3.438663959503174,1987-08-10
3.4550373554229736,1987-08-11
3.487786054611206,1987-08-12
3.520535469055176,1987-08-13
3.4714126586914062,1987-08-14
3.4304749965667725,1987-08-17
3.397726535797119,1987-08-18
3.381351947784424,1987-08-19
3.438663959503174,1987-08-20
3.4059133529663086,1987-08-21
3.4059133529663086,1987-08-24
3.4468507766723633,1987-08-25
3.487786054611206,1987-08-26
3.3895387649536133,1987-08-27
3.3404152393341064,1987-08-28
3.364978313446045,1987-08-31
3.3240442276000977,1987-09-01
3.307666063308716,1987-09-02
3.307666063308716,1987-09-03
3.2421681880950928,1987-09-04
3.1602931022644043,1987-09-08
3.152107000350952,1987-09-09
3.193044900894165,1987-09-10
3.2749171257019043,1987-09-11
3.3322267532348633,1987-09-14
3.2421681880950928,1987-09-15
3.20123028755188,1987-09-16
3.233980417251587,1987-09-17
3.3404152393341064,1987-09-18
3.2503561973571777,1987-09-21
3.3240442276000977,1987-09-22
3.397726535797119,1987-09-23
3.3895387649536133,1987-09-24
3.364978313446045,1987-09-25
3.3798158168792725,1987-09-28
3.3633291721343994,1987-09-29
3.3303561210632324,1987-09-30
3.4375200271606445,1987-10-01
3.5117101669311523,1987-10-02
3.4375200271606445,1987-10-05
3.297382354736328,1987-10-06
3.264406442642212,1987-10-07
3.231431722640991,1987-10-08
3.157240867614746,1987-10-09
3.124268054962158,1987-10-12
3.1819710731506348,1987-10-13
3.0171048641204834,1987-10-14
2.909937858581543,1987-10-15
2.7862868309020996,1987-10-16
2.506009101867676,1987-10-19
2.440061330795288,1987-10-20
2.8275043964385986,1987-10-21
2.6214184761047363,1987-10-22
2.6956095695495605,1987-10-23
2.4070868492126465,1987-10-26
2.5554699897766113,1987-10-27
2.6461479663848877,1987-10-28
2.868722438812256,1987-10-29
2.868722438812256,1987-10-30
2.868722438812256,1987-11-02
2.7450695037841797,1987-11-03
2.6956095695495605,1987-11-04
2.868722438812256,1987-11-05
2.7368276119232178,1987-11-06
2.580199956893921,1987-11-09
2.5307414531707764,1987-11-10
2.5637145042419434,1987-11-11
2.6873648166656494,1987-11-12
2.7038533687591553,1987-11-13
2.6708791255950928,1987-11-16
2.6543915271759033,1987-11-17
2.728583574295044,1987-11-18
2.6873648166656494,1987-11-19
2.629662036895752,1987-11-20
2.637904167175293,1987-11-23
2.7038533687591553,1987-11-24
2.7615580558776855,1987-11-25
2.6461479663848877,1987-11-27
2.514253616333008,1987-11-30
2.596686840057373,1987-12-01
2.6461479663848877,1987-12-02
2.5389838218688965,1987-12-03
2.596686840057373,1987-12-04
2.629662036895752,1987-12-07
2.7038533687591553,1987-12-08
2.7368276119232178,1987-12-09
2.6708791255950928,1987-12-10
2.7038533687591553,1987-12-11
2.7697997093200684,1987-12-14
2.794529438018799,1987-12-15
2.9016947746276855,1987-12-16
2.8522326946258545,1987-12-17
2.918181896209717,1987-12-18
2.9264254570007324,1987-12-21
2.918181896209717,1987-12-22
2.8604767322540283,1987-12-23
2.868722438812256,1987-12-24
2.8027732372283936,1987-12-28
2.7697997093200684,1987-12-29
2.8357484340667725,1987-12-30
2.7450695037841797,1987-12-31
2.881304979324341,1988-01-04
2.9062905311584473,1988-01-05
2.881304979324341,1988-01-06
2.9396002292633057,1988-01-07
2.689775228500366,1988-01-08
2.764723062515259,1988-01-11
2.823014736175537,1988-01-12
2.823014736175537,1988-01-13
2.8146884441375732,1988-01-14
2.8563268184661865,1988-01-15
2.8146884441375732,1988-01-18
2.7730491161346436,1988-01-19
2.664792776107788,1988-01-20
2.7147560119628906,1988-01-21
2.764723062515259,1988-01-22
2.8313422203063965,1988-01-25
2.823014736175537,1988-01-26
2.8563268184661865,1988-01-27
2.9146182537078857,1988-01-28
2.931272268295288,1988-01-29
2.931272268295288,1988-02-01
2.922945022583008,1988-02-02
2.823014736175537,1988-02-03
2.7897040843963623,1988-02-04
2.8313422203063965,1988-02-05
2.864652395248413,1988-02-08
2.8896350860595703,1988-02-09
2.9562551975250244,1988-02-10
2.922945022583008,1988-02-11
2.947927474975586,1988-02-12
2.9396002292633057,1988-02-16
2.897961139678955,1988-02-17
2.9062905311584473,1988-02-18
2.964581251144409,1988-02-19
2.9812376499176025,1988-02-22
2.9812376499176025,1988-02-23
2.989562511444092,1988-02-24
2.881304979324341,1988-02-25
2.897961139678955,1988-02-26
2.989562511444092,1988-02-29
2.9812376499176025,1988-03-01
3.014547348022461,1988-03-02
2.989562511444092,1988-03-03
2.9562551975250244,1988-03-04
2.9562551975250244,1988-03-07
2.989562511444092,1988-03-08
2.9729092121124268,1988-03-09
2.9146182537078857,1988-03-10
2.864652395248413,1988-03-11
2.9146182537078857,1988-03-14
2.9146182537078857,1988-03-15
2.922945022583008,1988-03-16
2.997891426086426,1988-03-17
2.989562511444092,1988-03-18
2.9396002292633057,1988-03-21
2.9396002292633057,1988-03-22
2.864652395248413,1988-03-23
2.8313422203063965,1988-03-24
2.8343703746795654,1988-03-25
2.8259594440460205,1988-03-28
2.8259594440460205,1988-03-29
2.783907890319824,1988-03-30
2.767085552215576,1988-03-31
2.699800491333008,1988-04-04
2.7250325679779053,1988-04-05
2.8259594440460205,1988-04-06
2.8596010208129883,1988-04-07
2.9016566276550293,1988-04-08
2.8764231204986572,1988-04-11
2.8511900901794434,1988-04-12
2.8596010208129883,1988-04-13
2.733443021774292,1988-04-14
2.7166213989257812,1988-04-15
2.699800491333008,1988-04-18
2.640927791595459,1988-04-19
2.666158437728882,1988-04-20
2.6745688915252686,1988-04-21
2.733443021774292,1988-04-22
2.767085552215576,1988-04-25
2.783907890319824,1988-04-26
2.758676290512085,1988-04-27
2.7418534755706787,1988-04-28
2.733443021774292,1988-04-29
2.7166213989257812,1988-05-02
2.733443021774292,1988-05-03
2.7082133293151855,1988-05-04
2.657747268676758,1988-05-05
2.6241061687469482,1988-05-06
2.649336338043213,1988-05-09
2.6745688915252686,1988-05-10
2.6072850227355957,1988-05-11
2.590463399887085,1988-05-12
2.666158437728882,1988-05-13
2.7082133293151855,1988-05-16
2.666158437728882,1988-05-17
2.615694761276245,1988-05-18
2.657747268676758,1988-05-19
2.6829795837402344,1988-05-20
2.666158437728882,1988-05-23
2.6829795837402344,1988-05-24
2.691389799118042,1988-05-25
2.733443021774292,1988-05-26
2.7082133293151855,1988-05-27
2.81754994392395,1988-05-31
2.926887273788452,1988-06-01
2.8764231204986572,1988-06-02
2.7754952907562256,1988-06-03
2.7250325679779053,1988-06-06
2.7250325679779053,1988-06-07
2.809138536453247,1988-06-08
2.783907890319824,1988-06-09
2.7923190593719482,1988-06-10
2.7923190593719482,1988-06-13
2.81754994392395,1988-06-14
2.8343703746795654,1988-06-15
2.783907890319824,1988-06-16
2.758676290512085,1988-06-17
2.7418534755706787,1988-06-20
2.7250325679779053,1988-06-21
2.758676290512085,1988-06-22
2.7418534755706787,1988-06-23
2.699800491333008,1988-06-24
2.7028608322143555,1988-06-27
2.7538580894470215,1988-06-28
2.762357473373413,1988-06-29
2.7538580894470215,1988-06-30
2.7198586463928223,1988-07-01
2.7368617057800293,1988-07-05
2.7028608322143555,1988-07-06
2.7283592224121094,1988-07-07
2.7198586463928223,1988-07-08
2.7028608322143555,1988-07-11
2.711360216140747,1988-07-12
2.685861110687256,1988-07-13
2.6943612098693848,1988-07-14
2.762357473373413,1988-07-15
2.745359182357788,1988-07-18
2.745359182357788,1988-07-19
2.7878575325012207,1988-07-20
2.796355724334717,1988-07-21
2.7538580894470215,1988-07-22
2.7878575325012207,1988-07-25
2.8218557834625244,1988-07-26
2.80485463142395,1988-07-27
2.8643527030944824,1988-07-28
2.932349681854248,1988-07-29
2.940847396850586,1988-08-01
2.9238502979278564,1988-08-02
2.940847396850586,1988-08-03
2.889850616455078,1988-08-04
2.8728530406951904,1988-08-05
2.8643527030944824,1988-08-08
2.8643527030944824,1988-08-09
2.813356637954712,1988-08-10
2.8388540744781494,1988-08-11
2.8558528423309326,1988-08-12
2.796355724334717,1988-08-15
2.8813509941101074,1988-08-16
2.847353935241699,1988-08-17
2.8643527030944824,1988-08-18
2.8218557834625244,1988-08-19
2.779357671737671,1988-08-22
2.847353935241699,1988-08-23
2.8813509941101074,1988-08-24
2.8388540744781494,1988-08-25
2.8558528423309326,1988-08-26
2.915350914001465,1988-08-29
2.9068496227264404,1988-08-30
2.8813509941101074,1988-08-31
2.8218557834625244,1988-09-01
2.9068496227264404,1988-09-02
2.957848072052002,1988-09-06
2.974846601486206,1988-09-07
2.9918456077575684,1988-09-08
2.9918456077575684,1988-09-09
2.9663476943969727,1988-09-12
2.9918456077575684,1988-09-13
2.9833476543426514,1988-09-14
2.957848072052002,1988-09-15
2.9833476543426514,1988-09-16
2.949348211288452,1988-09-19
2.974846601486206,1988-09-20
2.974846601486206,1988-09-21
2.9833476543426514,1988-09-22
2.974846601486206,1988-09-23
2.9663476943969727,1988-09-26
2.949348211288452,1988-09-27
2.957848072052002,1988-09-28
3.0173447132110596,1988-09-29
3.0173447132110596,1988-09-30
3.020434856414795,1988-10-03
3.0118534564971924,1988-10-04
3.03759503364563,1988-10-05
3.020434856414795,1988-10-06
3.1148228645324707,1988-10-07
3.097660779953003,1988-10-10
3.0890791416168213,1988-10-11
3.020434856414795,1988-10-12
3.020434856414795,1988-10-13
3.003272294998169,1988-10-14
3.0290138721466064,1988-10-17
3.054755926132202,1988-10-18
3.0118534564971924,1988-10-19
3.0890791416168213,1988-10-20
3.097660779953003,1988-10-21
3.0805001258850098,1988-10-24
3.0890791416168213,1988-10-25
3.097660779953003,1988-10-26
3.063337564468384,1988-10-27
3.0461764335632324,1988-10-28
3.0461764335632324,1988-10-31
3.054755926132202,1988-11-01
3.0805001258850098,1988-11-02
3.054755926132202,1988-11-03
3.003272294998169,1988-11-04
2.9689486026763916,1988-11-07
2.9260456562042236,1988-11-08
2.9260456562042236,1988-11-09
2.9517884254455566,1988-11-10
2.883141040802002,1988-11-11
2.8745601177215576,1988-11-14
2.900303840637207,1988-11-15
2.8488199710845947,1988-11-16
2.8745601177215576,1988-11-17
2.900303840637207,1988-11-18
2.9174644947052,1988-11-21
2.986111640930176,1988-11-22
3.020434856414795,1988-11-23
2.9432075023651123,1988-11-25
2.9689486026763916,1988-11-28
3.0118534564971924,1988-11-29
3.0461764335632324,1988-11-30
3.054755926132202,1988-12-01
3.0461764335632324,1988-12-02
3.063337564468384,1988-12-05
3.1148228645324707,1988-12-06
3.10624098777771,1988-12-07
3.0805001258850098,1988-12-08
3.1148228645324707,1988-12-09
3.1319847106933594,1988-12-12
3.140564441680908,1988-12-13
3.123403549194336,1988-12-14
3.10624098777771,1988-12-15
3.10624098777771,1988-12-16
3.157726526260376,1988-12-19
3.140564441680908,1988-12-20
3.140564441680908,1988-12-21
3.123403549194336,1988-12-22
3.140564441680908,1988-12-23
3.10624098777771,1988-12-27
3.10624098777771,1988-12-28
3.14914608001709,1988-12-29
3.1404714584350586,1988-12-30
3.0797414779663086,1989-01-03
3.123119354248047,1989-01-04
3.0884172916412354,1989-01-05
3.0710675716400146,1989-01-06
3.114442825317383,1989-01-09
3.0884172916412354,1989-01-10
3.114442825317383,1989-01-11
3.097092866897583,1989-01-12
3.097092866897583,1989-01-13
3.0710675716400146,1989-01-16
3.0797414779663086,1989-01-17
3.123119354248047,1989-01-18
3.097092866897583,1989-01-19
3.0710675716400146,1989-01-20
3.053717613220215,1989-01-23
3.0710675716400146,1989-01-24
3.0884172916412354,1989-01-25
3.1317949295043945,1989-01-26
3.166496753692627,1989-01-27
3.2011969089508057,1989-01-30
3.192523241043091,1989-01-31
3.1838479042053223,1989-02-01
3.1578214168548584,1989-02-02
3.2011969089508057,1989-02-03
3.192523241043091,1989-02-06
3.2359001636505127,1989-02-07
3.2359001636505127,1989-02-08
3.2359001636505127,1989-02-09
3.2011969089508057,1989-02-10
3.192523241043091,1989-02-13
3.175170660018921,1989-02-14
3.2098731994628906,1989-02-15
3.2185468673706055,1989-02-16
3.2272236347198486,1989-02-17
3.2359001636505127,1989-02-21
3.166496753692627,1989-02-22
3.1578214168548584,1989-02-23
3.1317949295043945,1989-02-24
3.114442825317383,1989-02-27
3.1317949295043945,1989-02-28
3.1057684421539307,1989-03-01
3.123119354248047,1989-03-02
3.1317949295043945,1989-03-03
3.1404714584350586,1989-03-06
3.114442825317383,1989-03-07
3.14914608001709,1989-03-08
3.2098731994628906,1989-03-09
3.166496753692627,1989-03-10
3.2098731994628906,1989-03-13
3.2098731994628906,1989-03-14
3.2185468673706055,1989-03-15
3.287950277328491,1989-03-16
3.2185468673706055,1989-03-17
3.192523241043091,1989-03-20
3.2185468673706055,1989-03-21
3.2272236347198486,1989-03-22
3.2272236347198486,1989-03-23
3.2359001636505127,1989-03-27
3.244575023651123,1989-03-28
3.2359001636505127,1989-03-29
3.2272236347198486,1989-03-30
3.261924982070923,1989-03-31
3.296999931335449,1989-04-03
3.279463052749634,1989-04-04
3.3145363330841064,1989-04-05
3.3233046531677246,1989-04-06
3.3583803176879883,1989-04-07
3.384686231613159,1989-04-10
3.37591552734375,1989-04-11
3.384686231613159,1989-04-12
3.3408420085906982,1989-04-13
3.39345383644104,1989-04-14
3.39345383644104,1989-04-17
3.419760227203369,1989-04-18
3.4022226333618164,1989-04-19
3.349609851837158,1989-04-20
3.384686231613159,1989-04-21
3.367147922515869,1989-04-24
3.3320744037628174,1989-04-25
3.3320744037628174,1989-04-26
3.39345383644104,1989-04-27
3.4022226333618164,1989-04-28
3.428528308868408,1989-05-01
3.4372968673706055,1989-05-02
3.4372968673706055,1989-05-03
3.428528308868408,1989-05-04
3.428528308868408,1989-05-05
3.4022226333618164,1989-05-08
3.4022226333618164,1989-05-09
3.4372968673706055,1989-05-10
3.4460647106170654,1989-05-11
3.533751964569092,1989-05-12
3.560059070587158,1989-05-15
3.5512917041778564,1989-05-16
3.560059070587158,1989-05-17
3.5512917041778564,1989-05-18
3.560059070587158,1989-05-19
3.5425193309783936,1989-05-22
3.4723713397979736,1989-05-23
3.4899094104766846,1989-05-24
3.507448196411133,1989-05-25
3.533751964569092,1989-05-26
3.4811387062072754,1989-05-30
3.507448196411133,1989-05-31
3.4811387062072754,1989-06-01
3.498676300048828,1989-06-02
3.463602304458618,1989-06-05
3.4811387062072754,1989-06-06
3.5162158012390137,1989-06-07
3.4899094104766846,1989-06-08
3.507448196411133,1989-06-09
3.498676300048828,1989-06-12
3.4548330307006836,1989-06-13
3.37591552734375,1989-06-14
3.3583803176879883,1989-06-15
3.349609851837158,1989-06-16
3.384686231613159,1989-06-19
3.367147922515869,1989-06-20
3.3583803176879883,1989-06-21
3.3583803176879883,1989-06-22
3.4548330307006836,1989-06-23
3.4548330307006836,1989-06-26
3.4899094104766846,1989-06-27
3.4811387062072754,1989-06-28
3.410992383956909,1989-06-29
3.3932721614837646,1989-06-30
3.428710460662842,1989-07-03
3.4021313190460205,1989-07-05
3.428710460662842,1989-07-06
3.464149236679077,1989-07-07
3.4995877742767334,1989-07-10
3.5084476470947266,1989-07-11
3.4995877742767334,1989-07-12
3.4995877742767334,1989-07-13
3.5261688232421875,1989-07-14
3.605905771255493,1989-07-17
3.597046375274658,1989-07-18
3.632484197616577,1989-07-19
3.650203227996826,1989-07-20
3.659062623977661,1989-07-21
3.6413443088531494,1989-07-24
3.659062623977661,1989-07-25
3.676783800125122,1989-07-26
3.5084476470947266,1989-07-27
3.419851303100586,1989-07-28
3.419851303100586,1989-07-31
3.419851303100586,1989-08-01
3.419851303100586,1989-08-02
3.3666932582855225,1989-08-03
3.3401129245758057,1989-08-04
3.348973035812378,1989-08-07
3.348973035812378,1989-08-08
3.331254482269287,1989-08-09
3.3932721614837646,1989-08-10
3.41098952293396,1989-08-11
3.3932721614837646,1989-08-14
3.384411334991455,1989-08-15
3.3932721614837646,1989-08-16
3.384411334991455,1989-08-17
3.428710460662842,1989-08-18
3.455289602279663,1989-08-21
3.455289602279663,1989-08-22
3.464149236679077,1989-08-23
3.4995877742767334,1989-08-24
3.5173065662384033,1989-08-25
3.5173065662384033,1989-08-28
3.4995877742767334,1989-08-29
3.490726947784424,1989-08-30
3.4995877742767334,1989-08-31
3.5527474880218506,1989-09-01
3.605905771255493,1989-09-05
3.6236233711242676,1989-09-06
3.6147656440734863,1989-09-07
3.597046375274658,1989-09-08
3.5527474880218506,1989-09-11
3.5527474880218506,1989-09-12
3.543889045715332,1989-09-13
3.5173065662384033,1989-09-14
3.5084476470947266,1989-09-15
3.5173065662384033,1989-09-18
3.5262579917907715,1989-09-19
3.562056303024292,1989-09-20
3.5710060596466064,1989-09-21
3.597856283187866,1989-09-22
3.5889077186584473,1989-09-25
3.5889077186584473,1989-09-26
3.6784048080444336,1989-09-27
3.7500033378601074,1989-09-28
3.7768540382385254,1989-09-29
3.7589523792266846,1989-10-02
3.8305552005767822,1989-10-03
3.848453998565674,1989-10-04
3.848453998565674,1989-10-05
3.8663532733917236,1989-10-06
3.884256362915039,1989-10-09
3.9200522899627686,1989-10-10
3.8663532733917236,1989-10-11
3.79475474357605,1989-10-12
3.6068081855773926,1989-10-13
3.714207172393799,1989-10-16
3.6784048080444336,1989-10-17
3.651554822921753,1989-10-18
3.7768540382385254,1989-10-19
3.7231526374816895,1989-10-20
3.7500033378601074,1989-10-23
3.741053581237793,1989-10-24
