CVS,Date
3.6164896488189697,1986-09-05
3.5828754901885986,1986-09-08
3.5627126693725586,1986-09-09
3.535822868347168,1986-09-10
3.3744940757751465,1986-09-11
3.159386396408081,1986-09-12
3.132498025894165,1986-09-15
3.098886251449585,1986-09-16
3.0921669006347656,1986-09-17
3.0585548877716064,1986-09-18
3.0652754306793213,1986-09-19
3.1728315353393555,1986-09-22
3.098886251449585,1986-09-23
3.1728315353393555,1986-09-24
3.132498025894165,1986-09-25
3.159386396408081,1986-09-26
3.125774621963501,1986-09-29
3.119051933288574,1986-09-30
3.0451104640960693,1986-10-01
3.038388729095459,1986-10-02
3.038388729095459,1986-10-03
3.0249433517456055,1986-10-06
3.0249433517456055,1986-10-07
3.125774621963501,1986-10-08
3.159386396408081,1986-10-09
3.159386396408081,1986-10-10
3.159386396408081,1986-10-13
3.1997175216674805,1986-10-14
3.234361410140991,1986-10-15
3.261430263519287,1986-10-16
3.2749600410461426,1986-10-17
3.1937644481658936,1986-10-20
3.227595567703247,1986-10-21
3.2208290100097656,1986-10-22
3.342625856399536,1986-10-23
3.322324514389038,1986-10-24
3.3561604022979736,1986-10-27
3.4102914333343506,1986-10-28
3.3899917602539062,1986-10-29
3.4508891105651855,1986-10-30
3.430588722229004,1986-10-31
3.4238247871398926,1986-11-03
3.484722137451172,1986-11-04
3.4441208839416504,1986-11-05
3.437354803085327,1986-11-06
3.3696930408477783,1986-11-07
3.403522491455078,1986-11-10
3.518554449081421,1986-11-11
3.47118878364563,1986-11-12
3.437354803085327,1986-11-13
3.3561604022979736,1986-11-14
3.3087942600250244,1986-11-17
3.112567186355591,1986-11-18
3.1666975021362305,1986-11-19
3.1937644481658936,1986-11-20
3.227595567703247,1986-11-21
3.2749600410461426,1986-11-24
3.2749600410461426,1986-11-25
3.329094409942627,1986-11-26
3.3764588832855225,1986-11-28
3.3561604022979736,1986-12-01
3.4779558181762695,1986-12-02
3.4238247871398926,1986-12-03
3.4508891105651855,1986-12-04
3.417056083679199,1986-12-05
3.3967576026916504,1986-12-08
3.342625856399536,1986-12-09
3.322324514389038,1986-12-10
3.3020265102386475,1986-12-11
3.1937644481658936,1986-12-12
3.1057989597320557,1986-12-15
3.0855000019073486,1986-12-16
3.0178353786468506,1986-12-17
2.977236747741699,1986-12-18
3.0855000019073486,1986-12-19
2.956939220428467,1986-12-22
2.950169086456299,1986-12-23
2.950169086456299,1986-12-24
2.9434051513671875,1986-12-26
2.902806282043457,1986-12-29
2.8892722129821777,1986-12-30
2.9231059551239014,1986-12-31
2.977236747741699,1987-01-02
3.0178353786468506,1987-01-05
3.044901132583618,1987-01-06
3.065202236175537,1987-01-07
3.1260979175567627,1987-01-08
3.1666975021362305,1987-01-09
3.1396334171295166,1987-01-12
3.1599302291870117,1987-01-13
3.1937644481658936,1987-01-14
3.200529098510742,1987-01-15
3.146399736404419,1987-01-16
3.186997175216675,1987-01-19
3.2109949588775635,1987-01-20
3.224628210067749,1987-01-21
3.2723498344421387,1987-01-22
3.3200721740722656,1987-01-23
3.326889991760254,1987-01-26
3.2723498344421387,1987-01-27
3.326889991760254,1987-01-28
3.31325626373291,1987-01-29
3.340524911880493,1987-01-30
3.333707332611084,1987-02-02
3.347341299057007,1987-02-03
3.3814282417297363,1987-02-04
3.415518045425415,1987-02-05
3.401881456375122,1987-02-06
3.3950648307800293,1987-02-09
3.4223337173461914,1987-02-10
3.545046806335449,1987-02-11
3.463239908218384,1987-02-12
3.5723156929016113,1987-02-13
3.6677589416503906,1987-02-17
3.640491247177124,1987-02-18
3.6745777130126953,1987-02-19
3.7904741764068604,1987-02-20
3.7972910404205322,1987-02-23
3.8109230995178223,1987-02-24
3.8313775062561035,1987-02-25
3.8722829818725586,1987-02-26
3.967726230621338,1987-02-27
3.8995537757873535,1987-03-02
3.8381948471069336,1987-03-03
3.8518264293670654,1987-03-04
3.8109230995178223,1987-03-05
3.8381948471069336,1987-03-06
3.8722829818725586,1987-03-09
3.9268219470977783,1987-03-10
3.9472734928131104,1987-03-11
3.91318941116333,1987-03-12
3.8450140953063965,1987-03-13
3.8109230995178223,1987-03-16
3.8177430629730225,1987-03-17
3.8109230995178223,1987-03-18
3.8722829818725586,1987-03-19
3.9813599586486816,1987-03-20
3.9813599586486816,1987-03-23
4.008631229400635,1987-03-24
4.022266387939453,1987-03-25
4.035897731781006,1987-03-26
3.967726230621338,1987-03-27
3.8859190940856934,1987-03-30
3.967726230621338,1987-03-31
3.9540939331054688,1987-04-01
3.9540939331054688,1987-04-02
4.172248840332031,1987-04-03
4.124526023864746,1987-04-06
4.022266387939453,1987-04-07
3.9540939331054688,1987-04-08
3.8722829818725586,1987-04-09
3.865464210510254,1987-04-10
3.8381948471069336,1987-04-13
3.6677589416503906,1987-04-14
3.749570846557617,1987-04-15
3.7700202465057373,1987-04-16
3.6912569999694824,1987-04-20
3.7598650455474854,1987-04-21
3.698117733001709,1987-04-22
3.6775338649749756,1987-04-23
3.595200300216675,1987-04-24
3.6089251041412354,1987-04-27
3.5540339946746826,1987-04-28
3.547172784805298,1987-04-29
3.602062463760376,1987-04-30
3.6638126373291016,1987-05-01
3.7461423873901367,1987-05-04
3.773589849472046,1987-05-05
3.732419729232788,1987-05-06
3.7186996936798096,1987-05-07
3.6843960285186768,1987-05-08
3.6569509506225586,1987-05-11
3.622645616531372,1987-05-12
3.5746169090270996,1987-05-13
3.595200300216675,1987-05-14
3.478562831878662,1987-05-15
3.444258213043213,1987-05-18
3.4168143272399902,1987-05-19
3.3756461143493652,1987-05-20
3.4168143272399902,1987-05-21
3.457979679107666,1987-05-22
3.5814788341522217,1987-05-26
3.5814788341522217,1987-05-27
3.629504919052124,1987-05-28
3.711839199066162,1987-05-29
3.7255609035491943,1987-06-01
3.7255609035491943,1987-06-02
3.780449628829956,1987-06-03
3.7461423873901367,1987-06-04
3.753007173538208,1987-06-05
3.773589849472046,1987-06-08
3.787311553955078,1987-06-09
3.8078956604003906,1987-06-10
3.842200756072998,1987-06-11
3.931394338607788,1987-06-12
4.020586967468262,1987-06-15
4.082338809967041,1987-06-16
4.089199066162109,1987-06-17
4.075473308563232,1987-06-18
4.150948524475098,1987-06-19
4.157808303833008,1987-06-22
4.075473308563232,1987-06-23
4.089199066162109,1987-06-24
4.10978364944458,1987-06-25
4.089199066162109,1987-06-26
4.089199066162109,1987-06-29
4.027451038360596,1987-06-30
4.020586967468262,1987-07-01
4.000004291534424,1987-07-02
3.9519755840301514,1987-07-06
4.027451038360596,1987-07-07
4.048031806945801,1987-07-08
4.089199066162109,1987-07-09
4.130364894866943,1987-07-10
4.130364894866943,1987-07-13
4.1715312004089355,1987-07-14
4.247003078460693,1987-07-15
4.322474479675293,1987-07-16
4.391085624694824,1987-07-17
4.346378803253174,1987-07-20
4.367076396942139,1987-07-21
4.37397575378418,1987-07-22
4.360177516937256,1987-07-23
4.401573181152344,1987-07-24
4.387775897979736,1987-07-27
4.332582950592041,1987-07-28
4.394674301147461,1987-07-29
4.408471584320068,1987-07-30
4.394674301147461,1987-07-31
4.291188716888428,1987-08-03
4.263592720031738,1987-08-04
4.291188716888428,1987-08-05
4.387775897979736,1987-08-06
4.456764221191406,1987-08-07
4.511958599090576,1987-08-10
4.532654285430908,1987-08-11
4.518856525421143,1987-08-12
4.615442276000977,1987-08-13
4.580946922302246,1987-08-14
4.594743251800537,1987-08-17
4.560252666473389,1987-08-18
4.580946922302246,1987-08-19
4.594743251800537,1987-08-20
4.608543395996094,1987-08-21
4.525753021240234,1987-08-24
4.53955078125,1987-08-25
4.546448707580566,1987-08-26
4.498157978057861,1987-08-27
4.380874156951904,1987-08-28
4.325684547424316,1987-08-31
4.277388095855713,1987-09-01
4.270490646362305,1987-09-02
4.201501369476318,1987-09-03
4.111814498901367,1987-09-04
4.0497212409973145,1987-09-08
4.022126197814941,1987-09-09
4.0497212409973145,1987-09-10
4.077319622039795,1987-09-11
4.153209209442139,1987-09-14
4.139410495758057,1987-09-15
4.111814498901367,1987-09-16
4.14630651473999,1987-09-17
4.1808013916015625,1987-09-18
4.091116905212402,1987-09-21
4.139410495758057,1987-09-22
4.104912757873535,1987-09-23
4.125609874725342,1987-09-24
4.098015308380127,1987-09-25
4.194603443145752,1987-09-28
4.194603443145752,1987-09-29
4.111814498901367,1987-09-30
4.139410495758057,1987-10-01
4.125609874725342,1987-10-02
4.118713855743408,1987-10-05
4.056621074676514,1987-10-06
4.022126197814941,1987-10-07
3.8841443061828613,1987-10-08
3.822056531906128,1987-10-09
3.822056531906128,1987-10-12
3.856549024581909,1987-10-13
3.725468397140503,1987-10-14
3.5874881744384766,1987-10-15
3.4771041870117188,1987-10-16
2.9389803409576416,1987-10-19
2.6712944507598877,1987-10-20
2.7547733783721924,1987-10-21
2.7825980186462402,1987-10-22
2.9773812294006348,1987-10-23
2.796511650085449,1987-10-26
2.852163791656494,1987-10-27
2.8799898624420166,1987-10-28
2.9773812294006348,1987-10-29
2.98433780670166,1987-10-30
2.9912919998168945,1987-11-02
2.970423698425293,1987-11-03
2.98433780670166,1987-11-04
3.0886852741241455,1987-11-05
3.0747714042663574,1987-11-06
3.005206346511841,1987-11-09
2.9356420040130615,1987-11-10
2.970423698425293,1987-11-11
2.9495556354522705,1987-11-12
2.963467836380005,1987-11-13
3.005206346511841,1987-11-16
3.005206346511841,1987-11-17
3.033031702041626,1987-11-18
2.956510305404663,1987-11-19
2.9147732257843018,1987-11-20
2.928684711456299,1987-11-23
2.9147732257843018,1987-11-24
2.8452069759368896,1987-11-25
2.8034677505493164,1987-11-27
2.615643262863159,1987-11-30
2.587817430496216,1987-12-01
2.6782517433166504,1987-12-02
2.594774007797241,1987-12-03
2.532165050506592,1987-12-04
2.539121389389038,1987-12-07
2.6712944507598877,1987-12-08
2.6852071285247803,1987-12-09
2.6434686183929443,1987-12-10
2.6434686183929443,1987-12-11
2.7130343914031982,1987-12-14
2.699120044708252,1987-12-15
2.8173818588256836,1987-12-16
2.6434686183929443,1987-12-17
2.7408599853515625,1987-12-18
2.8173818588256836,1987-12-21
2.775641441345215,1987-12-22
2.866076707839966,1987-12-23
2.928684711456299,1987-12-24
2.866076707839966,1987-12-28
2.859118938446045,1987-12-29
2.9147732257843018,1987-12-30
2.9495556354522705,1987-12-31
3.005206346511841,1988-01-04
3.123467206954956,1988-01-05
3.1721625328063965,1988-01-06
3.206944227218628,1988-01-07
3.1443357467651367,1988-01-08
3.1095545291900635,1988-01-11
3.10259747505188,1988-01-12
3.137380838394165,1988-01-13
3.1443357467651367,1988-01-14
3.220858573913574,1988-01-15
3.2278144359588623,1988-01-18
3.2923989295959473,1988-01-19
3.236238956451416,1988-01-20
3.173058271408081,1988-01-21
3.208158493041992,1988-01-22
3.3555784225463867,1988-01-25
3.3555784225463867,1988-01-26
3.411740779876709,1988-01-27
3.383659601211548,1988-01-28
3.411740779876709,1988-01-29
3.3766400814056396,1988-02-01
3.418761730194092,1988-02-02
3.3415369987487793,1988-02-03
3.4047188758850098,1988-02-04
3.383659601211548,1988-02-05
3.3555784225463867,1988-02-08
3.348557233810425,1988-02-09
3.432800054550171,1988-02-10
3.4959819316864014,1988-02-11
3.6223411560058594,1988-02-12
3.6153218746185303,1988-02-16
3.60830020904541,1988-02-17
3.538100242614746,1988-02-18
3.60128116607666,1988-02-19
3.664461851119995,1988-02-22
3.7065815925598145,1988-02-23
3.7416834831237793,1988-02-24
3.7065815925598145,1988-02-25
3.636381149291992,1988-02-26
3.7627406120300293,1988-02-29
3.6995601654052734,1988-03-01
3.7065815925598145,1988-03-02
3.6995601654052734,1988-03-03
3.7487034797668457,1988-03-04
3.7487034797668457,1988-03-07
3.7697601318359375,1988-03-08
3.776782274246216,1988-03-09
3.7557213306427,1988-03-10
3.7065815925598145,1988-03-11
3.73466157913208,1988-03-14
3.7487034797668457,1988-03-15
3.8750627040863037,1988-03-16
3.825923204421997,1988-03-17
3.7697601318359375,1988-03-18
3.776782274246216,1988-03-21
3.8118832111358643,1988-03-22
3.7627406120300293,1988-03-23
3.6925411224365234,1988-03-24
3.6293606758117676,1988-03-25
3.59425950050354,1988-03-28
3.6223411560058594,1988-03-29
3.6153218746185303,1988-03-30
3.643400192260742,1988-03-31
3.6293606758117676,1988-04-04
3.6855225563049316,1988-04-05
3.8048617839813232,1988-04-06
3.8048617839813232,1988-04-07
3.8329412937164307,1988-04-08
3.8469841480255127,1988-04-11
3.839960813522339,1988-04-12
3.825923204421997,1988-04-13
3.73466157913208,1988-04-14
3.713601589202881,1988-04-15
3.713601589202881,1988-04-18
3.757477283477783,1988-04-19
3.722092628479004,1988-04-20
3.7362442016601562,1988-04-21
3.757477283477783,1988-04-22
3.807007074356079,1988-04-25
3.8140833377838135,1988-04-26
3.8353114128112793,1988-04-27
3.792856454849243,1988-04-28
3.807007074356079,1988-04-29
3.7787024974823,1988-05-02
3.77162766456604,1988-05-03
3.693788528442383,1988-05-04
3.601796865463257,1988-05-05
3.587646007537842,1988-05-06
3.5734920501708984,1988-05-09
3.587646007537842,1988-05-10
3.5664167404174805,1988-05-11
3.5664167404174805,1988-05-12
3.6088716983795166,1988-05-13
3.6867125034332275,1988-05-16
3.6584060192108154,1988-05-17
3.5805678367614746,1988-05-18
3.5664167404174805,1988-05-19
3.538111448287964,1988-05-20
3.5734920501708984,1988-05-23
3.5734920501708984,1988-05-24
3.5664167404174805,1988-05-25
3.5805678367614746,1988-05-26
3.5168845653533936,1988-05-27
3.5947206020355225,1988-05-31
3.707939624786377,1988-06-01
3.7433207035064697,1988-06-02
3.707939624786377,1988-06-03
3.707939624786377,1988-06-06
3.700864315032959,1988-06-07
3.77162766456604,1988-06-08
3.8140833377838135,1988-06-09
3.77162766456604,1988-06-10
3.8353114128112793,1988-06-13
3.898996591567993,1988-06-14
3.898996591567993,1988-06-15
3.8494648933410645,1988-06-16
3.8211584091186523,1988-06-17
3.8423869609832764,1988-06-20
3.8353114128112793,1988-06-21
3.898996591567993,1988-06-22
3.898996591567993,1988-06-23
3.920224905014038,1988-06-24
3.8494648933410645,1988-06-27
3.8494648933410645,1988-06-28
3.8140833377838135,1988-06-29
3.8848447799682617,1988-06-30
3.807007074356079,1988-07-01
3.8423869609832764,1988-07-05
3.870692729949951,1988-07-06
3.906074285507202,1988-07-07
3.8494648933410645,1988-07-08
3.8777711391448975,1988-07-11
3.8494648933410645,1988-07-12
3.863616704940796,1988-07-13
3.8919222354888916,1988-07-14
3.8848447799682617,1988-07-15
3.828235387802124,1988-07-18
3.8082680702209473,1988-07-19
3.836792230606079,1988-07-20
3.7583463191986084,1988-07-21
3.665637731552124,1988-07-22
3.68703031539917,1988-07-25
3.7512145042419434,1988-07-26
3.7654786109924316,1988-07-27
3.829660415649414,1988-07-28
3.9081101417541504,1988-07-29
3.9366352558135986,1988-08-01
3.9223737716674805,1988-08-02
4.007950782775879,1988-08-03
3.9936892986297607,1988-08-04
3.9865567684173584,1988-08-05
3.9651637077331543,1988-08-08
3.9223737716674805,1988-08-09
3.851055860519409,1988-08-10
3.8653204441070557,1988-08-11
3.929503917694092,1988-08-12
3.8867146968841553,1988-08-15
3.8795816898345947,1988-08-16
3.950897455215454,1988-08-17
3.9936892986297607,1988-08-18
3.9223737716674805,1988-08-19
3.851055860519409,1988-08-22
3.8581883907318115,1988-08-23
3.8653204441070557,1988-08-24
3.829660415649414,1988-08-25
3.815401077270508,1988-08-26
3.851055860519409,1988-08-29
3.851055860519409,1988-08-30
3.8653204441070557,1988-08-31
3.815401077270508,1988-09-01
3.8082680702209473,1988-09-02
3.836792230606079,1988-09-06
3.8653204441070557,1988-09-07
3.872450351715088,1988-09-08
3.929503917694092,1988-09-09
3.9223737716674805,1988-09-12
3.915241241455078,1988-09-13
3.9223737716674805,1988-09-14
3.9223737716674805,1988-09-15
3.950897455215454,1988-09-16
3.950897455215454,1988-09-19
3.9651637077331543,1988-09-20
3.950897455215454,1988-09-21
3.9366352558135986,1988-09-22
3.950897455215454,1988-09-23
3.9366352558135986,1988-09-26
3.950897455215454,1988-09-27
3.9865567684173584,1988-09-28
3.9936892986297607,1988-09-29
3.8867146968841553,1988-09-30
3.9794273376464844,1988-10-03
4.065002918243408,1988-10-04
4.179108619689941,1988-10-05
4.136322498321533,1988-10-06
4.186243534088135,1988-10-07
4.186243534088135,1988-10-10
4.150583267211914,1988-10-11
4.093532085418701,1988-10-12
4.136322498321533,1988-10-13
4.136322498321533,1988-10-14
4.179108619689941,1988-10-17
4.26674222946167,1988-10-18
4.2451958656311035,1988-10-19
4.295474529266357,1988-10-20
4.3242082595825195,1988-10-21
4.3960371017456055,1988-10-24
4.331393718719482,1988-10-25
4.281111240386963,1988-10-26
4.194912433624268,1988-10-27
4.2451958656311035,1988-10-28
4.281111240386963,1988-10-31
4.223647117614746,1988-11-01
4.238010406494141,1988-11-02
4.2451958656311035,1988-11-03
4.20210075378418,1988-11-04
4.0871686935424805,1988-11-07
4.094348907470703,1988-11-08
4.123082637786865,1988-11-09
4.1158976554870605,1988-11-10
4.065616607666016,1988-11-11
4.015333652496338,1988-11-14
4.015333652496338,1988-11-15
4.000972270965576,1988-11-16
4.065616607666016,1988-11-17
4.044068813323975,1988-11-18
4.022521018981934,1988-11-21
4.036884307861328,1988-11-22
4.029704570770264,1988-11-23
4.015333652496338,1988-11-25
4.029704570770264,1988-11-28
4.036884307861328,1988-11-29
4.079983711242676,1988-11-30
4.1158976554870605,1988-12-01
4.123082637786865,1988-12-02
4.2451958656311035,1988-12-05
4.331393718719482,1988-12-06
4.374492168426514,1988-12-07
4.295474529266357,1988-12-08
4.3242082595825195,1988-12-09
4.338574409484863,1988-12-12
4.288295269012451,1988-12-13
4.295474529266357,1988-12-14
4.26674222946167,1988-12-15
4.302661418914795,1988-12-16
4.26674222946167,1988-12-19
4.252379417419434,1988-12-20
4.238010406494141,1988-12-21
4.230830669403076,1988-12-22
4.230830669403076,1988-12-23
4.20210075378418,1988-12-27
4.1661810874938965,1988-12-28
4.216465950012207,1988-12-29
4.273926258087158,1988-12-30
4.25955867767334,1989-01-03
4.309842109680176,1989-01-04
4.374492168426514,1989-01-05
4.388854503631592,1989-01-06
4.374492168426514,1989-01-09
4.388854503631592,1989-01-10
4.424770355224609,1989-01-11
4.439139366149902,1989-01-12
4.453503608703613,1989-01-13
4.439139366149902,1989-01-16
4.447830677032471,1989-01-17
4.513027191162109,1989-01-18
4.498538017272949,1989-01-19
4.4912943840026855,1989-01-20
4.447830677032471,1989-01-23
4.4912943840026855,1989-01-24
4.4912943840026855,1989-01-25
4.5782246589660645,1989-01-26
4.6434221267700195,1989-01-27
4.614442825317383,1989-01-30
4.665148735046387,1989-01-31
4.694127559661865,1989-02-01
4.679637432098389,1989-02-02
4.694127559661865,1989-02-03
4.701372146606445,1989-02-06
4.686880111694336,1989-02-07
4.715859413146973,1989-02-08
4.650663375854492,1989-02-09
4.679637432098389,1989-02-10
4.6434221267700195,1989-02-13
4.650663375854492,1989-02-14
4.650663375854492,1989-02-15
4.694127559661865,1989-02-16
4.715859413146973,1989-02-17
4.657908916473389,1989-02-21
4.585466384887695,1989-02-22
4.56373405456543,1989-02-23
4.542004585266113,1989-02-24
4.542004585266113,1989-02-27
4.592711448669434,1989-02-28
4.614442825317383,1989-03-01
4.672394752502441,1989-03-02
4.730348587036133,1989-03-03
4.824519157409668,1989-03-06
4.875228404998779,1989-03-07
4.853495121002197,1989-03-08
4.853495121002197,1989-03-09
4.810031890869141,1989-03-10
4.824519157409668,1989-03-13
4.810031890869141,1989-03-14
4.853495121002197,1989-03-15
4.940425872802734,1989-03-16
4.752078533172607,1989-03-17
4.665148735046387,1989-03-20
4.636172771453857,1989-03-21
4.636172771453857,1989-03-22
4.607199668884277,1989-03-23
4.679637432098389,1989-03-27
4.679637432098389,1989-03-28
4.766567230224609,1989-03-29
4.752078533172607,1989-03-30
4.781055927276611,1989-03-31
4.795543670654297,1989-04-03
4.766567230224609,1989-04-04
4.72310209274292,1989-04-05
4.737590789794922,1989-04-06
4.752078533172607,1989-04-07
4.665148735046387,1989-04-10
4.665148735046387,1989-04-11
4.636172771453857,1989-04-12
4.621689796447754,1989-04-13
4.752078533172607,1989-04-14
4.752078533172607,1989-04-17
4.775444984436035,1989-04-18
4.775444984436035,1989-04-19
4.702423572540283,1989-04-20
4.7462382316589355,1989-04-21
4.673218727111816,1989-04-24
4.68782377243042,1989-04-25
4.68782377243042,1989-04-26
4.760841369628906,1989-04-27
4.804652214050293,1989-04-28
4.775444984436035,1989-05-01
4.804652214050293,1989-05-02
4.7462382316589355,1989-05-03
4.731634140014648,1989-05-04
4.775444984436035,1989-05-05
4.7462382316589355,1989-05-08
4.7462382316589355,1989-05-09
4.731634140014648,1989-05-10
4.819258213043213,1989-05-11
4.950689792633057,1989-05-12
5.02371072769165,1989-05-15
5.009105682373047,1989-05-16
5.096729755401611,1989-05-17
5.111332416534424,1989-05-18
5.2427659034729,1989-05-19
5.2427659034729,1989-05-22
5.184351444244385,1989-05-23
5.1697468757629395,1989-05-24
5.125937461853027,1989-05-25
5.213557720184326,1989-05-26
5.257370948791504,1989-05-30
5.301184177398682,1989-05-31
5.374202728271484,1989-06-01
5.418011665344238,1989-06-02
5.374202728271484,1989-06-05
5.257370948791504,1989-06-06
5.2427659034729,1989-06-07
5.213557720184326,1989-06-08
5.096729755401611,1989-06-09
5.140540599822998,1989-06-12
5.125937461853027,1989-06-13
5.111332416534424,1989-06-14
4.965296268463135,1989-06-15
5.02371072769165,1989-06-16
4.965296268463135,1989-06-19
4.994502544403076,1989-06-20
4.9798994064331055,1989-06-21
4.994502544403076,1989-06-22
5.067521095275879,1989-06-23
5.22816276550293,1989-06-26
5.286579608917236,1989-06-27
5.2427659034729,1989-06-28
5.125937461853027,1989-06-29
5.184351444244385,1989-06-30
5.213557720184326,1989-07-03
5.271974563598633,1989-07-05
5.257370948791504,1989-07-06
5.359597682952881,1989-07-07
5.330390930175781,1989-07-10
5.403409957885742,1989-07-11
5.418011665344238,1989-07-12
5.418011665344238,1989-07-13
5.447221755981445,1989-07-14
5.418011665344238,1989-07-17
5.397424221038818,1989-07-18
5.426837921142578,1989-07-19
5.441546440124512,1989-07-20
5.470957279205322,1989-07-21
5.456250190734863,1989-07-24
5.441546440124512,1989-07-25
5.456250190734863,1989-07-26
5.485666751861572,1989-07-27
5.441546440124512,1989-07-28
5.544490337371826,1989-07-31
5.588611602783203,1989-08-01
5.647440433502197,1989-08-02
5.735680103302002,1989-08-03
5.647440433502197,1989-08-04
5.823927402496338,1989-08-07
5.779804229736328,1989-08-08
5.809216499328613,1989-08-09
5.897456645965576,1989-08-10
5.853336334228516,1989-08-11
5.706268787384033,1989-08-14
5.809216499328613,1989-08-15
5.882749557495117,1989-08-16
5.9121623039245605,1989-08-17
5.970990180969238,1989-08-18
5.941577434539795,1989-08-21
5.9121623039245605,1989-08-22
5.970990180969238,1989-08-23
6.000405311584473,1989-08-24
5.985696792602539,1989-08-25
6.191591262817383,1989-08-28
6.088643550872803,1989-08-29
6.088643550872803,1989-08-30
6.1768879890441895,1989-08-31
6.265130043029785,1989-09-01
6.1768879890441895,1989-09-05
6.132767200469971,1989-09-06
6.088643550872803,1989-09-07
6.191591262817383,1989-09-08
6.073942184448242,1989-09-11
5.970990180969238,1989-09-12
5.838628768920898,1989-09-13
5.7650933265686035,1989-09-14
5.735680103302002,1989-09-15
5.7650933265686035,1989-09-18
5.794509410858154,1989-09-19
5.72097110748291,1989-09-20
5.72097110748291,1989-09-21
5.750386714935303,1989-09-22
5.750386714935303,1989-09-25
5.72097110748291,1989-09-26
5.7650933265686035,1989-09-27
5.853336334228516,1989-09-28
5.868041038513184,1989-09-29
5.882749557495117,1989-10-02
5.926872253417969,1989-10-03
6.000405311584473,1989-10-04
6.088643550872803,1989-10-05
6.103353500366211,1989-10-06
6.118058681488037,1989-10-09
6.118058681488037,1989-10-10
6.118058681488037,1989-10-11
6.029819965362549,1989-10-12
5.691560745239258,1989-10-13
5.926872253417969,1989-10-16
5.926872253417969,1989-10-17
5.920949459075928,1989-10-18
6.039371013641357,1989-10-19
6.083775520324707,1989-10-20
6.054171562194824,1989-10-23
5.965359210968018,1989-10-24
5.891345500946045,1989-10-25
5.86174201965332,1989-10-26
5.891345500946045,1989-10-27
5.86174201965332,1989-10-30
5.980159282684326,1989-10-31
5.965359210968018,1989-11-01
5.876542091369629,1989-11-02
5.86174201965332,1989-11-03
5.772926330566406,1989-11-06
5.743321418762207,1989-11-07
5.802529811859131,1989-11-08
5.669307708740234,1989-11-09
5.595294952392578,1989-11-10
5.4916815757751465,1989-11-13
5.358457088470459,1989-11-14
5.373262882232666,1989-11-15
5.388065814971924,1989-11-16
5.432473182678223,1989-11-17
5.402866363525391,1989-11-20
5.388065814971924,1989-11-21
5.402866363525391,1989-11-22
5.432473182678223,1989-11-24
5.506482124328613,1989-11-27
5.462077617645264,1989-11-28
5.402866363525391,1989-11-29
5.417669296264648,1989-11-30
5.432473182678223,1989-12-01
5.447273254394531,1989-12-04
5.299248695373535,1989-12-05
5.299248695373535,1989-12-06
5.299248695373535,1989-12-07
5.166030406951904,1989-12-08
5.032806873321533,1989-12-11
5.151228427886963,1989-12-12
5.077212333679199,1989-12-13
4.973598003387451,1989-12-14
4.988399028778076,1989-12-15
5.018006801605225,1989-12-18
5.062412261962891,1989-12-19
5.032806873321533,1989-12-20
5.018006801605225,1989-12-21
5.151228427886963,1989-12-22
5.166030406951904,1989-12-26
5.2104363441467285,1989-12-27
5.269645690917969,1989-12-28
5.284448146820068,1989-12-29
5.358457088470459,1990-01-02
5.462077617645264,1990-01-03
5.476879119873047,1990-01-04
5.432473182678223,1990-01-05
5.314052104949951,1990-01-08
5.225238800048828,1990-01-09
5.180831432342529,1990-01-10
5.284448146820068,1990-01-11
5.2104363441467285,1990-01-12
5.180831432342529,1990-01-15
5.2829060554504395,1990-01-16
5.267984867095947,1990-01-17
5.2829060554504395,1990-01-18
5.3127546310424805,1990-01-19
5.2530622482299805,1990-01-22
5.2232136726379395,1990-01-23
5.267984867095947,1990-01-24
5.238137245178223,1990-01-25
5.2530622482299805,1990-01-26
5.267984867095947,1990-01-29
5.2829060554504395,1990-01-30
5.402292728424072,1990-01-31
5.267984867095947,1990-02-01
5.238137245178223,1990-02-02
5.2530622482299805,1990-02-05
5.267984867095947,1990-02-06
5.267984867095947,1990-02-07
5.2530622482299805,1990-02-08
5.2530622482299805,1990-02-09
5.208291530609131,1990-02-12
5.088902950286865,1990-02-13
4.99936056137085,1990-02-14
5.2232136726379395,1990-02-15
5.297828674316406,1990-02-16
5.238137245178223,1990-02-20
5.2232136726379395,1990-02-21
5.2530622482299805,1990-02-22
5.238137245178223,1990-02-23
5.3127546310424805,1990-02-26
5.3276777267456055,1990-02-27
5.402292728424072,1990-02-28
5.3873701095581055,1990-03-01
5.461988925933838,1990-03-02
5.476914882659912,1990-03-05
5.551528453826904,1990-03-06
5.596297264099121,1990-03-07
5.805228233337402,1990-03-08
5.700765132904053,1990-03-09
5.730612277984619,1990-03-12
5.730612277984619,1990-03-13
5.745535373687744,1990-03-14
5.730612277984619,1990-03-15
5.760458946228027,1990-03-16
5.700765132904053,1990-03-19
5.655993938446045,1990-03-20
5.641068458557129,1990-03-21
5.506761074066162,1990-03-22
5.536606788635254,1990-03-23
5.56645393371582,1990-03-26
5.775379180908203,1990-03-27
5.730612277984619,1990-03-28
5.700765132904053,1990-03-29
5.655993938446045,1990-03-30
5.641068458557129,1990-04-02
5.849998474121094,1990-04-03
5.820152282714844,1990-04-04
5.849998474121094,1990-04-05
5.894768714904785,1990-04-06
5.8350749015808105,1990-04-09
5.790306091308594,1990-04-10
5.864925384521484,1990-04-11
5.864925384521484,1990-04-12
