HUM,Date
4.174123287200928,1989-02-17
4.234912395477295,1989-02-21
4.133596420288086,1989-02-22
4.174123287200928,1989-02-23
4.295698642730713,1989-02-24
4.336223125457764,1989-02-27
4.397012710571289,1989-02-28
4.397012710571289,1989-03-01
4.4172749519348145,1989-03-02
4.498325824737549,1989-03-03
4.741476535797119,1989-03-06
4.680689811706543,1989-03-07
4.640164375305176,1989-03-08
4.478063583374023,1989-03-09
4.59963846206665,1989-03-10
4.640164375305176,1989-03-13
4.538852214813232,1989-03-14
4.660428524017334,1989-03-15
4.61990213394165,1989-03-16
4.538852214813232,1989-03-17
4.437538146972656,1989-03-20
4.640164375305176,1989-03-21
4.72121524810791,1989-03-22
4.640164375305176,1989-03-23
4.802266597747803,1989-03-27
4.839841365814209,1989-03-28
4.798999309539795,1989-03-29
4.778578758239746,1989-03-30
4.819421291351318,1989-03-31
4.839841365814209,1989-04-03
4.798999309539795,1989-04-04
4.839841365814209,1989-04-05
4.819421291351318,1989-04-06
4.737733840942383,1989-04-07
4.737733840942383,1989-04-10
4.778578758239746,1989-04-11
4.839841365814209,1989-04-12
4.798999309539795,1989-04-13
4.941947937011719,1989-04-14
4.839841365814209,1989-04-17
4.901104927062988,1989-04-18
5.044053077697754,1989-04-19
4.982789516448975,1989-04-20
5.023634910583496,1989-04-21
5.064477443695068,1989-04-24
5.023634910583496,1989-04-25
5.044053077697754,1989-04-26
5.084897518157959,1989-04-27
5.044053077697754,1989-04-28
5.084897518157959,1989-05-01
5.084897518157959,1989-05-02
5.084897518157959,1989-05-03
5.064477443695068,1989-05-04
5.064477443695068,1989-05-05
5.105317115783691,1989-05-08
5.146159648895264,1989-05-09
5.1665825843811035,1989-05-10
5.1665825843811035,1989-05-11
5.248267650604248,1989-05-12
5.248267650604248,1989-05-15
5.268688678741455,1989-05-16
5.289109230041504,1989-05-17
5.268688678741455,1989-05-18
5.370794773101807,1989-05-19
5.3912153244018555,1989-05-22
5.248267650604248,1989-05-23
5.248267650604248,1989-05-24
5.268688678741455,1989-05-25
5.329952239990234,1989-05-26
5.207423210144043,1989-05-30
5.084897518157959,1989-05-31
5.227846145629883,1989-06-01
5.370794773101807,1989-06-02
5.350373268127441,1989-06-05
5.3912153244018555,1989-06-06
5.3912153244018555,1989-06-07
5.3912153244018555,1989-06-08
5.4320573806762695,1989-06-09
5.411638259887695,1989-06-12
5.3912153244018555,1989-06-13
5.370794773101807,1989-06-14
5.3095316886901855,1989-06-15
5.370794773101807,1989-06-16
5.472900390625,1989-06-19
5.5954270362854,1989-06-20
5.615851879119873,1989-06-21
5.5954270362854,1989-06-22
5.717957019805908,1989-06-23
5.7587995529174805,1989-06-26
5.719297885894775,1989-06-27
5.719297885894775,1989-06-28
5.595861434936523,1989-06-29
5.595861434936523,1989-06-30
5.65757942199707,1989-07-03
5.65757942199707,1989-07-05
5.595861434936523,1989-07-06
5.678151607513428,1989-07-07
5.966175556182861,1989-07-10
6.048466682434082,1989-07-11
6.007320404052734,1989-07-12
6.027894020080566,1989-07-13
6.048466682434082,1989-07-14
6.048466682434082,1989-07-17
6.069039821624756,1989-07-18
6.069039821624756,1989-07-19
6.069039821624756,1989-07-20
6.089613437652588,1989-07-21
6.089613437652588,1989-07-24
6.1101837158203125,1989-07-25
6.1101837158203125,1989-07-26
6.2130513191223145,1989-07-27
6.336489677429199,1989-07-28
6.480499267578125,1989-07-31
6.377633571624756,1989-08-01
6.2130513191223145,1989-08-02
6.2130513191223145,1989-08-03
6.171903133392334,1989-08-04
6.377633571624756,1989-08-07
6.315914154052734,1989-08-08
6.336489677429199,1989-08-09
6.336489677429199,1989-08-10
6.233621597290039,1989-08-11
6.1101837158203125,1989-08-14
6.130757808685303,1989-08-15
6.2130513191223145,1989-08-16
6.233621597290039,1989-08-17
6.171903133392334,1989-08-18
6.1101837158203125,1989-08-21
6.089613437652588,1989-08-22
6.171903133392334,1989-08-23
6.295341968536377,1989-08-24
6.295341968536377,1989-08-25
6.3570637702941895,1989-08-28
6.295341968536377,1989-08-29
6.171903133392334,1989-08-30
6.192476272583008,1989-08-31
6.233621597290039,1989-09-01
6.151332378387451,1989-09-05
6.1101837158203125,1989-09-06
6.130757808685303,1989-09-07
6.233621597290039,1989-09-08
6.130757808685303,1989-09-11
6.171903133392334,1989-09-12
6.233621597290039,1989-09-13
6.151332378387451,1989-09-14
6.233621597290039,1989-09-15
6.192476272583008,1989-09-18
6.171903133392334,1989-09-19
6.151332378387451,1989-09-20
6.1101837158203125,1989-09-21
6.089613437652588,1989-09-22
6.069039821624756,1989-09-25
6.007320404052734,1989-09-26
5.905374050140381,1989-09-27
6.071141242980957,1989-09-28
6.1540207862854,1989-09-29
6.257625102996826,1989-10-02
6.444111347198486,1989-10-03
6.526993274688721,1989-10-04
6.464832305908203,1989-10-05
6.5477142333984375,1989-10-06
6.526993274688721,1989-10-09
6.464832305908203,1989-10-10
6.319787979125977,1989-10-11
6.361226558685303,1989-10-12
5.967535495758057,1989-10-13
5.905374050140381,1989-10-16
6.029699325561523,1989-10-17
6.29906702041626,1989-10-18
6.444111347198486,1989-10-19
6.485551357269287,1989-10-20
6.464832305908203,1989-10-23
6.796361923217773,1989-10-24
6.589156627655029,1989-10-25
6.485551357269287,1989-10-26
6.4026713371276855,1989-10-27
6.340506553649902,1989-10-30
6.29906702041626,1989-10-31
6.319787979125977,1989-11-01
6.381948947906494,1989-11-02
6.4026713371276855,1989-11-03
6.381948947906494,1989-11-06
6.464832305908203,1989-11-07
6.5684356689453125,1989-11-08
6.5684356689453125,1989-11-09
6.5684356689453125,1989-11-10
6.506274700164795,1989-11-13
6.526993274688721,1989-11-14
6.526993274688721,1989-11-15
6.5477142333984375,1989-11-16
6.526993274688721,1989-11-17
6.5477142333984375,1989-11-20
6.6098761558532715,1989-11-21
6.63059663772583,1989-11-22
6.6513166427612305,1989-11-24
6.713480472564697,1989-11-27
6.6720380783081055,1989-11-28
6.6098761558532715,1989-11-29
6.775641441345215,1989-11-30
6.920685768127441,1989-12-01
6.941409111022949,1989-12-04
6.941409111022949,1989-12-05
6.962127685546875,1989-12-06
6.899964809417725,1989-12-07
6.941409111022949,1989-12-08
6.858522891998291,1989-12-11
6.837802886962891,1989-12-12
6.796361923217773,1989-12-13
6.817083358764648,1989-12-14
6.817083358764648,1989-12-15
6.858522891998291,1989-12-18
6.775641441345215,1989-12-19
6.713480472564697,1989-12-20
6.6720380783081055,1989-12-21
6.75492000579834,1989-12-22
6.798296928405762,1989-12-26
6.840002059936523,1989-12-27
7.09024715423584,1989-12-28
7.3404927253723145,1989-12-29
7.319638252258301,1990-01-02
7.298783779144287,1990-01-03
7.236224174499512,1990-01-04
7.215370178222656,1990-01-05
7.1528096199035645,1990-01-08
7.09024715423584,1990-01-09
6.9651265144348145,1990-01-10
6.9651265144348145,1990-01-11
6.902563095092773,1990-01-12
6.840002059936523,1990-01-15
6.7774434089660645,1990-01-16
6.6731743812561035,1990-01-17
6.756589412689209,1990-01-18
6.92341947555542,1990-01-19
6.652320384979248,1990-01-22
6.54805326461792,1990-01-23
6.631466388702393,1990-01-24
6.464639663696289,1990-01-25
6.568905353546143,1990-01-26
6.54805326461792,1990-01-29
6.381223678588867,1990-01-30
6.422929286956787,1990-01-31
6.464639663696289,1990-02-01
6.4854912757873535,1990-02-02
6.54805326461792,1990-02-05
6.464639663696289,1990-02-06
6.568905353546143,1990-02-07
6.443785190582275,1990-02-08
6.422929286956787,1990-02-09
6.318661689758301,1990-02-12
6.381223678588867,1990-02-13
6.422929286956787,1990-02-14
6.631466388702393,1990-02-15
6.54805326461792,1990-02-16
6.506346225738525,1990-02-20
6.631466388702393,1990-02-21
6.4854912757873535,1990-02-22
6.422929286956787,1990-02-23
6.506346225738525,1990-02-26
6.443785190582275,1990-02-27
6.360370635986328,1990-02-28
6.297810077667236,1990-03-01
6.214393615722656,1990-03-02
6.172685623168945,1990-03-05
5.985002517700195,1990-03-06
6.110124588012695,1990-03-07
6.297810077667236,1990-03-08
6.193540573120117,1990-03-09
6.256100654602051,1990-03-12
6.235247611999512,1990-03-13
6.214393615722656,1990-03-14
6.381223678588867,1990-03-15
6.610614776611328,1990-03-16
6.631466388702393,1990-03-19
6.6731743812561035,1990-03-20
6.6731743812561035,1990-03-21
6.568905353546143,1990-03-22
6.589759349822998,1990-03-23
6.568905353546143,1990-03-26
6.507607936859131,1990-03-27
6.612569332122803,1990-03-28
6.549594402313232,1990-03-29
6.528602123260498,1990-03-30
6.528602123260498,1990-04-02
6.654555797576904,1990-04-03
6.675547122955322,1990-04-04
6.717532157897949,1990-04-05
6.696539878845215,1990-04-06
6.717532157897949,1990-04-09
6.654555797576904,1990-04-10
6.759517192840576,1990-04-11
6.906461238861084,1990-04-12
7.095394611358643,1990-04-16
7.053409099578857,1990-04-17
7.032416343688965,1990-04-18
6.864476203918457,1990-04-19
6.675547122955322,1990-04-20
6.675547122955322,1990-04-23
6.675547122955322,1990-04-24
6.759517192840576,1990-04-25
6.738524436950684,1990-04-26
6.570585250854492,1990-04-27
6.549594402313232,1990-04-30
6.633561611175537,1990-05-01
6.759517192840576,1990-05-02
6.843484878540039,1990-05-03
7.053409099578857,1990-05-04
7.053409099578857,1990-05-07
7.053409099578857,1990-05-08
7.116384029388428,1990-05-09
7.032416343688965,1990-05-10
7.158370018005371,1990-05-11
7.347298622131348,1990-05-14
7.557222366333008,1990-05-15
7.746152877807617,1990-05-16
7.620200157165527,1990-05-17
7.599209308624268,1990-05-18
7.6831746101379395,1990-05-21
7.66218900680542,1990-05-22
7.80912971496582,1990-05-23
7.788139343261719,1990-05-24
7.599209308624268,1990-05-25
7.725161552429199,1990-05-29
7.70416784286499,1990-05-30
7.557222366333008,1990-05-31
7.66218900680542,1990-06-01
7.66218900680542,1990-06-04
7.578218460083008,1990-06-05
7.536229610443115,1990-06-06
7.473255157470703,1990-06-07
7.389285564422607,1990-06-08
7.326306343078613,1990-06-11
7.452260971069336,1990-06-12
7.494244575500488,1990-06-13
7.536229610443115,1990-06-14
7.578218460083008,1990-06-15
7.494244575500488,1990-06-18
7.494244575500488,1990-06-19
7.494244575500488,1990-06-20
7.746152877807617,1990-06-21
7.8511152267456055,1990-06-22
7.6411919593811035,1990-06-25
7.691908359527588,1990-06-26
8.199068069458008,1990-06-27
8.28359603881836,1990-06-28
8.28359603881836,1990-06-29
8.34698486328125,1990-07-02
8.241328239440918,1990-07-03
8.114542961120605,1990-07-05
8.220195770263672,1990-07-06
8.389251708984375,1990-07-09
8.241328239440918,1990-07-10
8.389251708984375,1990-07-11
8.389251708984375,1990-07-12
8.389251708984375,1990-07-13
8.516039848327637,1990-07-16
8.410384178161621,1990-07-17
8.325859069824219,1990-07-18
8.368120193481445,1990-07-19
8.156805038452148,1990-07-20
7.945483684539795,1990-07-23
8.199068069458008,1990-07-24
8.304723739624023,1990-07-25
8.199068069458008,1990-07-26
8.030014038085938,1990-07-27
7.945483684539795,1990-07-30
8.09340763092041,1990-07-31
8.28359603881836,1990-08-01
8.156805038452148,1990-08-02
7.839829444885254,1990-08-03
7.4171953201293945,1990-08-06
7.607381343841553,1990-08-07
7.565121173858643,1990-08-08
7.565121173858643,1990-08-09
7.50172233581543,1990-08-10
7.945483684539795,1990-08-13
7.860960006713867,1990-08-14
8.199068069458008,1990-08-15
8.008882522583008,1990-08-16
7.586251258850098,1990-08-17
7.776432991027832,1990-08-20
7.713040828704834,1990-08-21
7.586251258850098,1990-08-22
7.353802680969238,1990-08-23
7.311539649963379,1990-08-24
7.396064281463623,1990-08-27
7.586251258850098,1990-08-28
7.734169006347656,1990-08-29
7.713040828704834,1990-08-30
7.776432991027832,1990-08-31
7.628515720367432,1990-09-04
7.543986797332764,1990-09-05
7.4171953201293945,1990-09-06
7.691908359527588,1990-09-07
7.628515720367432,1990-09-10
7.438329219818115,1990-09-11
7.438329219818115,1990-09-12
7.374933242797852,1990-09-13
7.374933242797852,1990-09-14
7.353802680969238,1990-09-17
7.374933242797852,1990-09-18
7.480589866638184,1990-09-19
7.269276142120361,1990-09-20
7.269276142120361,1990-09-21
7.22701358795166,1990-09-24
7.427052021026611,1990-09-25
7.448337078094482,1990-09-26
7.4057722091674805,1990-09-27
7.576022148132324,1990-09-28
7.703707695007324,1990-10-01
7.682425022125244,1990-10-02
7.490894794464111,1990-10-03
7.661142826080322,1990-10-04
7.639862060546875,1990-10-05
7.72498893737793,1990-10-08
7.512176513671875,1990-10-09
7.4696173667907715,1990-10-10
7.4057722091674805,1990-10-11
7.4696173667907715,1990-10-12
7.576022148132324,1990-10-15
7.4057722091674805,1990-10-16
7.363210201263428,1990-10-17
7.4696173667907715,1990-10-18
7.597299575805664,1990-10-19
7.661142826080322,1990-10-22
7.618584156036377,1990-10-23
7.597299575805664,1990-10-24
7.490894794464111,1990-10-25
7.4057722091674805,1990-10-26
7.192962169647217,1990-10-29
6.873748779296875,1990-10-30
7.107837200164795,1990-10-31
6.895029544830322,1990-11-01
7.107837200164795,1990-11-02
7.150402069091797,1990-11-05
7.022713661193848,1990-11-06
6.831186771392822,1990-11-07
6.873748779296875,1990-11-08
7.043993949890137,1990-11-09
7.150402069091797,1990-11-12
7.192962169647217,1990-11-13
7.256805896759033,1990-11-14
7.299365997314453,1990-11-15
7.384491920471191,1990-11-16
7.4057722091674805,1990-11-19
7.299365997314453,1990-11-20
7.320647716522217,1990-11-21
7.235525608062744,1990-11-23
7.171681880950928,1990-11-26
7.192962169647217,1990-11-27
7.299365997314453,1990-11-28
7.235525608062744,1990-11-29
7.341933250427246,1990-11-30
7.533459186553955,1990-12-03
7.597299575805664,1990-12-04
7.852674961090088,1990-12-05
7.72498893737793,1990-12-06
7.4057722091674805,1990-12-07
7.490894794464111,1990-12-10
7.448337078094482,1990-12-11
7.4696173667907715,1990-12-12
7.4057722091674805,1990-12-13
7.363210201263428,1990-12-14
7.320647716522217,1990-12-17
7.235525608062744,1990-12-18
7.299365997314453,1990-12-19
7.256805896759033,1990-12-20
7.384491920471191,1990-12-21
7.363210201263428,1990-12-24
7.286064624786377,1990-12-26
7.178914546966553,1990-12-27
7.1360578536987305,1990-12-28
7.221775054931641,1990-12-31
7.157485485076904,1991-01-02
7.028909206390381,1991-01-03
6.9431891441345215,1991-01-04
6.83604097366333,1991-01-07
6.857471942901611,1991-01-08
6.64317512512207,1991-01-09
6.600317478179932,1991-01-10
6.664604663848877,1991-01-11
6.62174654006958,1991-01-14
6.62174654006958,1991-01-15
6.75032377243042,1991-01-16
6.81461238861084,1991-01-17
6.857471942901611,1991-01-18
6.81461238861084,1991-01-21
6.686035633087158,1991-01-22
6.62174654006958,1991-01-23
6.771754264831543,1991-01-24
6.686035633087158,1991-01-25
6.964620590209961,1991-01-28
7.243204593658447,1991-01-29
7.650367736816406,1991-01-30
7.800373077392578,1991-01-31
7.6289381980896,1991-02-01
7.714654922485352,1991-02-04
7.75751256942749,1991-02-05
7.800373077392578,1991-02-06
7.928952693939209,1991-02-07
7.9718146324157715,1991-02-08
8.164680480957031,1991-02-11
8.207535743713379,1991-02-12
8.293252944946289,1991-02-13
8.121816635131836,1991-02-14
7.821803092956543,1991-02-15
7.886093616485596,1991-02-19
7.75751256942749,1991-02-20
7.864664077758789,1991-02-21
7.864664077758789,1991-02-22
7.75751256942749,1991-02-25
7.714654922485352,1991-02-26
7.75751256942749,1991-02-27
7.7789435386657715,1991-02-28
7.907522678375244,1991-03-01
7.993242263793945,1991-03-04
8.057530403137207,1991-03-05
8.121816635131836,1991-03-06
8.143251419067383,1991-03-07
8.228967666625977,1991-03-08
8.250395774841309,1991-03-11
8.164680480957031,1991-03-12
8.143251419067383,1991-03-13
8.143251419067383,1991-03-14
8.207535743713379,1991-03-15
8.164680480957031,1991-03-18
8.121816635131836,1991-03-19
8.271822929382324,1991-03-20
8.400404930114746,1991-03-21
8.443267822265625,1991-03-22
8.516571044921875,1991-03-25
8.495014190673828,1991-03-26
8.473448753356934,1991-03-27
8.451889038085938,1991-03-28
8.387205123901367,1991-04-01
8.40876293182373,1991-04-02
8.62437629699707,1991-04-03
8.926228523254395,1991-04-04
8.689059257507324,1991-04-05
8.689059257507324,1991-04-08
8.62437629699707,1991-04-09
8.581253051757812,1991-04-10
8.732178688049316,1991-04-11
8.753741264343262,1991-04-12
8.839982986450195,1991-04-15
9.012472152709961,1991-04-16
9.012472152709961,1991-04-17
8.883103370666504,1991-04-18
8.969350814819336,1991-04-19
8.926228523254395,1991-04-22
8.904666900634766,1991-04-23
8.796863555908203,1991-04-24
8.689059257507324,1991-04-25
8.732178688049316,1991-04-26
8.710617065429688,1991-04-29
8.538132667541504,1991-04-30
8.667496681213379,1991-05-01
8.77530288696289,1991-05-02
8.796863555908203,1991-05-03
8.62437629699707,1991-05-06
8.451889038085938,1991-05-07
8.602813720703125,1991-05-08
8.796863555908203,1991-05-09
8.645933151245117,1991-05-10
8.62437629699707,1991-05-13
8.559691429138184,1991-05-14
8.62437629699707,1991-05-15
8.689059257507324,1991-05-16
8.667496681213379,1991-05-17
8.689059257507324,1991-05-20
8.796863555908203,1991-05-21
8.732178688049316,1991-05-22
8.667496681213379,1991-05-23
8.753741264343262,1991-05-24
8.861544609069824,1991-05-28
8.796863555908203,1991-05-29
8.839982986450195,1991-05-30
8.926228523254395,1991-05-31
8.62437629699707,1991-06-03
8.581253051757812,1991-06-04
8.602813720703125,1991-06-05
8.538132667541504,1991-06-06
8.40876293182373,1991-06-07
8.257837295532227,1991-06-10
8.214715957641602,1991-06-11
8.193157196044922,1991-06-12
8.23627758026123,1991-06-13
8.193157196044922,1991-06-14
8.150033950805664,1991-06-17
7.999111652374268,1991-06-18
8.085350036621094,1991-06-19
8.473448753356934,1991-06-20
8.430325508117676,1991-06-21
8.300957679748535,1991-06-24
8.294363021850586,1991-06-25
8.316070556640625,1991-06-26
8.381210327148438,1991-06-27
8.316070556640625,1991-06-28
8.316070556640625,1991-07-01
8.164081573486328,1991-07-02
8.098944664001465,1991-07-03
8.033804893493652,1991-07-05
8.077228546142578,1991-07-08
8.12065601348877,1991-07-09
8.077228546142578,1991-07-10
8.077228546142578,1991-07-11
8.250934600830078,1991-07-12
8.207504272460938,1991-07-15
8.142362594604492,1991-07-16
8.142362594604492,1991-07-17
8.337788581848145,1991-07-18
8.533201217651367,1991-07-19
8.489777565002441,1991-07-22
8.554917335510254,1991-07-23
8.533201217651367,1991-07-24
8.620051383972168,1991-07-25
8.554917335510254,1991-07-26
8.51148796081543,1991-07-29
8.641767501831055,1991-07-30
8.728622436523438,1991-07-31
8.858899116516113,1991-08-01
8.82632827758789,1991-08-02
8.761191368103027,1991-08-05
8.663477897644043,1991-08-06
8.435497283935547,1991-08-07
8.435497283935547,1991-08-08
8.402929306030273,1991-08-09
8.337788581848145,1991-08-12
8.402929306030273,1991-08-13
8.402929306030273,1991-08-14
8.305215835571289,1991-08-15
8.142362594604492,1991-08-16
8.044661521911621,1991-08-19
8.337788581848145,1991-08-20
8.435497283935547,1991-08-21
8.435497283935547,1991-08-22
8.435497283935547,1991-08-23
8.533201217651367,1991-08-26
8.435497283935547,1991-08-27
8.63090705871582,1991-08-28
8.69604778289795,1991-08-29
8.468064308166504,1991-08-30
8.305215835571289,1991-09-03
8.240080833435059,1991-09-04
8.077228546142578,1991-09-05
8.305215835571289,1991-09-06
8.305215835571289,1991-09-09
8.207504272460938,1991-09-10
8.174936294555664,1991-09-11
8.500633239746094,1991-09-12
8.533201217651367,1991-09-13
8.63090705871582,1991-09-16
8.598341941833496,1991-09-17
8.468064308166504,1991-09-18
8.402929306030273,1991-09-19
8.305215835571289,1991-09-20
8.142362594604492,1991-09-23
8.207504272460938,1991-09-24
8.299360275268555,1991-09-25
8.135337829589844,1991-09-26
8.102538108825684,1991-09-27
7.938517093658447,1991-09-30
7.971321105957031,1991-10-01
7.8729095458984375,1991-10-02
7.8401055335998535,1991-10-03
7.708885192871094,1991-10-04
7.544869899749756,1991-10-07
7.282440662384033,1991-10-08
7.249636173248291,1991-10-09
7.348046779632568,1991-10-10
7.5120673179626465,1991-10-11
7.741691589355469,1991-10-14
7.643283367156982,1991-10-15
7.4464616775512695,1991-10-16
7.380852222442627,1991-10-17
6.98720645904541,1991-10-18
7.020010471343994,1991-10-21
6.855991363525391,1991-10-22
6.823187828063965,1991-10-23
6.7575812339782715,1991-10-24
6.954401969909668,1991-10-25
7.249636173248291,1991-10-28
7.348046779632568,1991-10-29
7.282440662384033,1991-10-30
7.61047887802124,1991-10-31
7.348046779632568,1991-11-01
7.5120673179626465,1991-11-04
7.348046779632568,1991-11-05
7.380852222442627,1991-11-06
7.577672958374023,1991-11-07
7.479263782501221,1991-11-08
7.577672958374023,1991-11-11
7.577672958374023,1991-11-12
7.184030055999756,1991-11-13
6.134307861328125,1991-11-14
6.068700790405273,1991-11-15
6.2983269691467285,1991-11-18
6.167111873626709,1991-11-19
6.232719421386719,1991-11-20
6.2655229568481445,1991-11-21
6.2983269691467285,1991-11-22
6.232719421386719,1991-11-25
6.2655229568481445,1991-11-26
6.363935947418213,1991-11-27
6.331130027770996,1991-11-29
6.593562126159668,1991-12-02
6.6263651847839355,1991-12-03
6.659167289733887,1991-12-04
6.593562126159668,1991-12-05
6.560757160186768,1991-12-06
6.593562126159668,1991-12-09
6.5279541015625,1991-12-10
6.5279541015625,1991-12-11
6.560757160186768,1991-12-12
6.495151042938232,1991-12-13
6.495151042938232,1991-12-16
6.462345600128174,1991-12-17
6.593562126159668,1991-12-18
6.560757160186768,1991-12-19
6.593562126159668,1991-12-20
6.429541110992432,1991-12-23
6.495151042938232,1991-12-24
6.720261096954346,1991-12-26
6.786470890045166,1991-12-27
6.8857855796813965,1991-12-30
7.117517948150635,1991-12-31
7.150624752044678,1992-01-02
7.117517948150635,1992-01-03
7.018204689025879,1992-01-06
6.951993942260742,1992-01-07
7.183726787567139,1992-01-08
7.117517948150635,1992-01-09
7.28304386138916,1992-01-10
7.448566913604736,1992-01-13
7.481670379638672,1992-01-14
7.415460586547852,1992-01-15
7.5478835105896,1992-01-16
7.514777660369873,1992-01-17
7.415460586547852,1992-01-20
7.382357597351074,1992-01-21
7.415460586547852,1992-01-22
7.415460586547852,1992-01-23
7.481670379638672,1992-01-24
7.746510028839111,1992-01-27
7.5478835105896,1992-01-28
7.216832637786865,1992-01-29
7.249937057495117,1992-01-30
7.448566913604736,1992-01-31
7.415460586547852,1992-02-03
7.3161468505859375,1992-02-04
7.415460586547852,1992-02-05
7.382357597351074,1992-02-06
7.084413051605225,1992-02-07
7.349253177642822,1992-02-10
7.448566913604736,1992-02-11
7.481670379638672,1992-02-12
7.249937057495117,1992-02-13
7.249937057495117,1992-02-14
7.150624752044678,1992-02-18
7.150624752044678,1992-02-19
7.117517948150635,1992-02-20
7.018204689025879,1992-02-21
6.852682590484619,1992-02-24
6.687157154083252,1992-02-25
6.819578170776367,1992-02-26
6.753365993499756,1992-02-27
6.687157154083252,1992-02-28
6.620945930480957,1992-03-02
6.620945930480957,1992-03-03
6.488527774810791,1992-03-04
6.488527774810791,1992-03-05
6.488527774810791,1992-03-06
6.521633148193359,1992-03-09
6.488527774810791,1992-03-10
6.521633148193359,1992-03-11
6.554737567901611,1992-03-12
6.554737567901611,1992-03-13
6.488527774810791,1992-03-16
6.488527774810791,1992-03-17
6.554737567901611,1992-03-18
6.455425262451172,1992-03-19
6.554737567901611,1992-03-20
6.720261096954346,1992-03-23
6.687157154083252,1992-03-24
6.654052257537842,1992-03-25
6.6473708152771,1992-03-26
6.480352878570557,1992-03-27
6.580564498901367,1992-03-30
6.680775165557861,1992-03-31
6.580564498901367,1992-04-01
6.413545608520508,1992-04-02
6.413545608520508,1992-04-03
6.346736907958984,1992-04-06
6.279932022094727,1992-04-07
6.413545608520508,1992-04-08
6.513756275177002,1992-04-09
6.5471601486206055,1992-04-10
6.5471601486206055,1992-04-13
6.680775165557861,1992-04-14
6.5471601486206055,1992-04-15
6.5471601486206055,1992-04-16
6.580564498901367,1992-04-20
6.513756275177002,1992-04-21
6.580564498901367,1992-04-22
6.446949481964111,1992-04-23
6.413545608520508,1992-04-24
6.513756275177002,1992-04-27
6.480352878570557,1992-04-28
6.480352878570557,1992-04-29
6.513756275177002,1992-04-30
6.513756275177002,1992-05-01
6.6473708152771,1992-05-04
6.613966464996338,1992-05-05
6.613966464996338,1992-05-06
6.613966464996338,1992-05-07
6.5471601486206055,1992-05-08
6.613966464996338,1992-05-11
6.613966464996338,1992-05-12
6.613966464996338,1992-05-13
6.580564498901367,1992-05-14
6.613966464996338,1992-05-15
6.7809858322143555,1992-05-18
6.747583866119385,1992-05-19
6.146313667297363,1992-05-20
5.678659915924072,1992-05-21
5.84567928314209,1992-05-22
5.645254611968994,1992-05-26
5.712060928344727,1992-05-27
5.745466709136963,1992-05-28
5.778870582580566,1992-05-29
5.478235721588135,1992-06-01
5.378024101257324,1992-06-02
5.411428928375244,1992-06-03
5.444831848144531,1992-06-04
5.411428928375244,1992-06-05
5.478235721588135,1992-06-08
5.411428928375244,1992-06-09
5.378024101257324,1992-06-10
5.311215877532959,1992-06-11
5.378024101257324,1992-06-12
5.411428928375244,1992-06-15
5.444831848144531,1992-06-16
5.411428928375244,1992-06-17
5.311215877532959,1992-06-18
5.277812957763672,1992-06-19
5.411428928375244,1992-06-22
5.444831848144531,1992-06-23
5.478235721588135,1992-06-24
5.505256652832031,1992-06-25
5.471482753753662,1992-06-26
5.606579780578613,1992-06-29
5.707901954650879,1992-06-30
5.674129009246826,1992-07-01
5.741678237915039,1992-07-02
5.809226036071777,1992-07-06
5.775450706481934,1992-07-07
6.011875152587891,1992-07-08
6.282071113586426,1992-07-09
6.180749416351318,1992-07-10
6.1131978034973145,1992-07-13
6.2145209312438965,1992-07-14
6.248297214508057,1992-07-15
6.2145209312438965,1992-07-16
6.2145209312438965,1992-07-17
6.2145209312438965,1992-07-20
6.146971702575684,1992-07-21
6.248297214508057,1992-07-22
6.349621772766113,1992-07-23
6.282071113586426,1992-07-24
6.248297214508057,1992-07-27
6.3158464431762695,1992-07-28
6.3158464431762695,1992-07-29
6.3158464431762695,1992-07-30
6.2145209312438965,1992-07-31
6.3158464431762695,1992-08-03
6.282071113586426,1992-08-04
6.349621772766113,1992-08-05
6.349621772766113,1992-08-06
6.349621772766113,1992-08-07
6.349621772766113,1992-08-10
6.383395195007324,1992-08-11
6.383395195007324,1992-08-12
6.3158464431762695,1992-08-13
6.3158464431762695,1992-08-14
6.3158464431762695,1992-08-17
6.383395195007324,1992-08-18
6.3158464431762695,1992-08-19
6.383395195007324,1992-08-20
6.248297214508057,1992-08-21
6.248297214508057,1992-08-24
6.1131978034973145,1992-08-25
6.180749416351318,1992-08-26
6.1131978034973145,1992-08-27
5.8429999351501465,1992-08-28
5.539030075073242,1992-08-31
5.539030075073242,1992-09-01
5.572806358337402,1992-09-02
5.640353679656982,1992-09-03
5.741678237915039,1992-09-04
5.707901954650879,1992-09-08
5.707901954650879,1992-09-09
5.674129009246826,1992-09-10
5.775450706481934,1992-09-11
5.741678237915039,1992-09-14
5.674129009246826,1992-09-15
5.775450706481934,1992-09-16
5.775450706481934,1992-09-17
5.741678237915039,1992-09-18
5.674129009246826,1992-09-21
5.674129009246826,1992-09-22
5.674129009246826,1992-09-23
5.775450706481934,1992-09-24
5.73449182510376,1992-09-25
5.871026039123535,1992-09-28
5.836892604827881,1992-09-29
5.905161380767822,1992-09-30
5.905161380767822,1992-10-01
5.871026039123535,1992-10-02
5.700357437133789,1992-10-05
5.871026039123535,1992-10-06
5.871026039123535,1992-10-07
6.00756311416626,1992-10-08
6.075830459594727,1992-10-09
6.144098281860352,1992-10-12
5.973428726196289,1992-10-13
6.144098281860352,1992-10-14
6.2806315422058105,1992-10-15
