JNPR,Date
18.539390563964844,2005-09-14
18.43686866760254,2005-09-15
18.55515480041504,2005-09-16
18.342239379882812,2005-09-19
18.239728927612305,2005-09-20
17.90064239501953,2005-09-21
17.679832458496094,2005-09-22
17.608871459960938,2005-09-23
17.711387634277344,2005-09-26
17.81389617919922,2005-09-27
18.55515480041504,2005-09-28
18.673444747924805,2005-09-29
18.768075942993164,2005-09-30
18.145099639892578,2005-10-03
17.7823543548584,2005-10-04
17.41960334777832,2005-10-05
17.60097885131836,2005-10-06
17.687725067138672,2005-10-07
17.506349563598633,2005-10-10
17.017438888549805,2005-10-11
16.867610931396484,2005-10-12
17.26978302001953,2005-10-13
17.025325775146484,2005-10-14
17.25401496887207,2005-10-17
16.804519653320312,2005-10-18
17.340749740600586,2005-10-19
17.971614837646484,2005-10-20
18.35012435913086,2005-10-21
18.342239379882812,2005-10-24
18.11355209350586,2005-10-25
18.0189208984375,2005-10-26
17.71926498413086,2005-10-27
17.876981735229492,2005-10-28
18.397445678710938,2005-10-31
18.704984664916992,2005-11-01
19.004642486572266,2005-11-02
19.07561683654785,2005-11-03
18.90212631225586,2005-11-04
19.320072174072266,2005-11-07
19.256986618041992,2005-11-08
19.398935317993164,2005-11-09
19.280643463134766,2005-11-10
18.91790008544922,2005-11-11
18.578815460205078,2005-11-14
18.310699462890625,2005-11-15
18.097782135009766,2005-11-16
18.43686866760254,2005-11-17
18.421092987060547,2005-11-18
18.460529327392578,2005-11-21
18.60247039794922,2005-11-22
18.980985641479492,2005-11-23
18.870586395263672,2005-11-25
18.79172134399414,2005-11-28
18.365901947021484,2005-11-29
17.73503875732422,2005-11-30
18.06624412536621,2005-12-01
18.01103973388672,2005-12-02
18.484188079833984,2005-12-05
18.145099639892578,2005-12-06
17.90064239501953,2005-12-07
17.593097686767578,2005-12-08
17.7823543548584,2005-12-09
17.711387634277344,2005-12-12
17.553668975830078,2005-12-13
17.175159454345703,2005-12-14
17.025325775146484,2005-12-15
17.222463607788086,2005-12-16
17.26978302001953,2005-12-19
17.380178451538086,2005-12-20
17.451154708862305,2005-12-21
17.459033966064453,2005-12-22
17.585214614868164,2005-12-23
17.427490234375,2005-12-27
17.876981735229492,2005-12-28
17.569440841674805,2005-12-29
17.585214614868164,2005-12-30
16.709896087646484,2006-01-03
16.84395408630371,2006-01-04
16.96224021911621,2006-01-05
17.395954132080078,2006-01-06
16.599489212036133,2006-01-09
17.545787811279297,2006-01-10
17.451154708862305,2006-01-11
17.048980712890625,2006-01-12
17.285552978515625,2006-01-13
17.119949340820312,2006-01-17
17.593097686767578,2006-01-18
17.648292541503906,2006-01-19
17.041099548339844,2006-01-20
16.709896087646484,2006-01-23
16.83606719970703,2006-01-24
16.970121383666992,2006-01-25
13.453083038330078,2006-01-26
13.784280776977539,2006-01-27
14.430912971496582,2006-01-30
14.296856880187988,2006-01-31
14.423027038574219,2006-02-01
14.233766555786133,2006-02-02
14.486112594604492,2006-02-03
14.714804649353027,2006-02-06
14.840972900390625,2006-02-07
14.951369285583496,2006-02-08
14.8251953125,2006-02-09
15.148515701293945,2006-02-10
14.706911087036133,2006-02-13
14.982915878295898,2006-02-14
15.085431098937988,2006-02-15
14.683256149291992,2006-02-16
14.17068099975586,2006-02-17
13.76062297821045,2006-02-21
13.98930835723877,2006-02-22
14.052399635314941,2006-02-23
13.934112548828125,2006-02-24
14.107590675354004,2006-02-27
14.501886367797852,2006-02-28
15.495491027832031,2006-03-01
15.440284729003906,2006-03-02
15.456058502197266,2006-03-03
15.503373146057129,2006-03-06
15.448172569274902,2006-03-07
15.258914947509766,2006-03-08
15.069660186767578,2006-03-09
14.904056549072266,2006-03-10
14.943490028381348,2006-03-13
15.937089920043945,2006-03-14
15.992290496826172,2006-03-15
15.424514770507812,2006-03-16
15.337775230407715,2006-03-17
15.37720012664795,2006-03-20
15.266799926757812,2006-03-21
14.975027084350586,2006-03-22
15.022343635559082,2006-03-23
15.180054664611816,2006-03-24
15.251030921936035,2006-03-27
15.030230522155762,2006-03-28
15.314115524291992,2006-03-29
15.116969108581543,2006-03-30
15.077546119689941,2006-03-31
14.880399703979492,2006-04-03
14.87251091003418,2006-04-04
14.943490028381348,2006-04-05
14.919828414916992,2006-04-06
15.022343635559082,2006-04-07
14.793656349182129,2006-04-10
14.87251091003418,2006-04-11
15.045999526977539,2006-04-12
15.219481468200684,2006-04-13
15.314115524291992,2006-04-17
15.661088943481445,2006-04-18
16.0080623626709,2006-04-19
14.39148235321045,2006-04-20
14.091827392578125,2006-04-21
13.918338775634766,2006-04-24
14.273200988769531,2006-04-25
14.572854042053223,2006-04-26
14.359939575195312,2006-04-27
14.572854042053223,2006-04-28
14.233766555786133,2006-05-01
14.359939575195312,2006-05-02
14.249536514282227,2006-05-03
14.210113525390625,2006-05-04
14.091827392578125,2006-05-05
14.17068099975586,2006-05-08
14.162798881530762,2006-05-09
13.957767486572266,2006-05-10
13.547711372375488,2006-05-11
13.303252220153809,2006-05-12
13.326910018920898,2006-05-15
13.066679000854492,2006-05-16
13.303252220153809,2006-05-17
12.696050643920898,2006-05-18
11.87592887878418,2006-05-19
12.215019226074219,2006-05-22
11.85227108001709,2006-05-23
11.473756790161133,2006-05-24
12.057300567626953,2006-05-25
12.372733116149902,2006-05-26
12.498907089233398,2006-05-30
12.561989784240723,2006-05-31
13.776391983032227,2006-06-01
13.366338729858398,2006-06-02
13.255934715270996,2006-06-05
13.248053550720215,2006-06-06
13.42153549194336,2006-06-07
13.413654327392578,2006-06-08
13.192850112915039,2006-06-09
12.924735069274902,2006-06-12
12.688165664672852,2006-06-13
12.61719036102295,2006-06-14
13.137650489807129,2006-06-15
13.208621978759766,2006-06-16
12.530445098876953,2006-06-19
12.554105758666992,2006-06-20
12.483135223388672,2006-06-21
12.459476470947266,2006-06-22
12.475247383117676,2006-06-23
12.483135223388672,2006-06-26
12.159817695617676,2006-06-27
12.285991668701172,2006-06-28
12.632966041564941,2006-06-29
12.609306335449219,2006-06-30
12.759134292602539,2006-07-03
12.546220779418945,2006-07-05
12.625077247619629,2006-07-06
12.396393775939941,2006-07-07
12.159817695617676,2006-07-10
11.923245429992676,2006-07-11
11.394898414611816,2006-07-12
11.316041946411133,2006-07-13
11.111014366149902,2006-07-14
11.26084041595459,2006-07-17
11.292386054992676,2006-07-18
11.150443077087402,2006-07-19
11.08735466003418,2006-07-20
10.748269081115723,2006-07-21
10.858668327331543,2006-07-24
10.803465843200684,2006-07-25
10.574782371520996,2006-07-26
10.511697769165039,2006-07-27
10.779812812805176,2006-07-28
10.606327056884766,2006-07-31
10.480154037475586,2006-08-01
10.432842254638672,2006-08-02
10.409180641174316,2006-08-03
10.353982925415039,2006-08-04
10.251469612121582,2006-08-07
10.188384056091309,2006-08-08
10.574782371520996,2006-08-09
10.172608375549316,2006-08-10
9.62060832977295,2006-08-11
9.809865951538086,2006-08-14
10.637869834899902,2006-08-15
10.866554260253906,2006-08-16
10.905984878540039,2006-08-17
11.032157897949219,2006-08-18
11.024269104003906,2006-08-21
11.008496284484863,2006-08-22
10.645755767822266,2006-08-23
10.598440170288086,2006-08-24
10.85078239440918,2006-08-25
10.858668327331543,2006-08-28
10.905984878540039,2006-08-29
11.245071411132812,2006-08-30
11.560503959655762,2006-08-31
11.371244430541992,2006-09-01
11.844389915466309,2006-09-05
11.647242546081543,2006-09-06
11.339699745178223,2006-09-07
11.339699745178223,2006-09-08
11.229297637939453,2006-09-11
11.457986831665039,2006-09-12
11.994215965270996,2006-09-13
12.136159896850586,2006-09-14
12.080958366394043,2006-09-15
12.293875694274902,2006-09-18
12.546220779418945,2006-09-19
12.814335823059082,2006-09-20
13.074563980102539,2006-09-21
12.751248359680176,2006-09-22
13.295365333557129,2006-09-25
13.52405071258545,2006-09-26
13.63444995880127,2006-09-27
13.673881530761719,2006-09-28
13.626568794250488,2006-09-29
13.224394798278809,2006-10-02
13.476737022399902,2006-10-03
13.997198104858398,2006-10-04
14.35205364227295,2006-10-05
14.273200988769531,2006-10-06
14.068170547485352,2006-10-09
13.665997505187988,2006-10-10
13.240168571472168,2006-10-11
13.784280776977539,2006-10-12
13.76062297821045,2006-10-13
14.012971878051758,2006-10-16
13.689651489257812,2006-10-17
13.894679069519043,2006-10-18
14.635941505432129,2006-10-19
14.162798881530762,2006-10-20
13.886796951293945,2006-10-23
13.42941951751709,2006-10-24
13.358451843261719,2006-10-25
13.531936645507812,2006-10-26
13.350564956665039,2006-10-27
13.484624862670898,2006-10-30
13.579252243041992,2006-10-31
13.500399589538574,2006-11-01
13.366338729858398,2006-11-02
13.263823509216309,2006-11-03
13.957767486572266,2006-11-06
14.265310287475586,2006-11-07
14.738458633422852,2006-11-08
15.495491027832031,2006-11-09
15.361433029174805,2006-11-10
15.22736930847168,2006-11-13
15.495491027832031,2006-11-14
15.724173545837402,2006-11-15
15.771488189697266,2006-11-16
16.01594352722168,2006-11-17
16.15000343322754,2006-11-20
16.891265869140625,2006-11-21
17.00166130065918,2006-11-22
16.772977828979492,2006-11-24
16.00017547607422,2006-11-27
16.307716369628906,2006-11-28
16.47331428527832,2006-11-29
16.788753509521484,2006-11-30
16.386577606201172,2006-12-01
16.33138084411621,2006-12-04
16.268291473388672,2006-12-05
15.92920207977295,2006-12-06
15.787259101867676,2006-12-07
15.787259101867676,2006-12-08
16.03960418701172,2006-12-11
15.842458724975586,2006-12-12
15.519145965576172,2006-12-13
16.063262939453125,2006-12-14
15.613768577575684,2006-12-15
15.448172569274902,2006-12-18
15.180054664611816,2006-12-19
15.140630722045898,2006-12-20
15.266799926757812,2006-12-21
14.801545143127441,2006-12-22
14.864628791809082,2006-12-26
14.8251953125,2006-12-27
14.998688697814941,2006-12-28
14.935599327087402,2006-12-29
15.164285659790039,2007-01-03
15.37720012664795,2007-01-04
15.71629524230957,2007-01-05
15.952860832214355,2007-01-08
15.818800926208496,2007-01-09
15.992290496826172,2007-01-10
16.299827575683594,2007-01-11
16.228857040405273,2007-01-12
16.378690719604492,2007-01-16
15.850345611572266,2007-01-17
15.400858879089355,2007-01-18
15.385086059570312,2007-01-19
15.085431098937988,2007-01-22
14.730572700500488,2007-01-23
14.975027084350586,2007-01-24
14.557087898254395,2007-01-25
14.951369285583496,2007-01-26
15.361433029174805,2007-01-29
15.629546165466309,2007-01-30
14.288968086242676,2007-01-31
14.178568840026855,2007-02-01
14.35205364227295,2007-02-02
14.549198150634766,2007-02-05
14.691141128540039,2007-02-06
15.148515701293945,2007-02-07
15.834577560424805,2007-02-08
15.148515701293945,2007-02-09
15.21159839630127,2007-02-12
15.10119915008545,2007-02-13
15.503373146057129,2007-02-14
15.661088943481445,2007-02-15
15.52702808380127,2007-02-16
15.747833251953125,2007-02-20
15.416631698608398,2007-02-21
15.37720012664795,2007-02-22
15.598006248474121,2007-02-23
15.463940620422363,2007-02-26
14.612281799316406,2007-02-27
14.911944389343262,2007-02-28
14.738458633422852,2007-03-01
14.509772300720215,2007-03-02
14.17068099975586,2007-03-05
14.596515655517578,2007-03-06
14.273200988769531,2007-03-07
14.517654418945312,2007-03-08
14.438797950744629,2007-03-09
14.549198150634766,2007-03-12
13.98930835723877,2007-03-13
14.265310287475586,2007-03-14
14.470341682434082,2007-03-15
14.202224731445312,2007-03-16
14.17068099975586,2007-03-19
14.785771369934082,2007-03-20
15.17216968536377,2007-03-21
15.203717231750488,2007-03-22
14.943490028381348,2007-03-23
15.471834182739258,2007-03-26
15.337775230407715,2007-03-27
15.471834182739258,2007-03-28
15.700511932373047,2007-03-29
15.519145965576172,2007-03-30
15.842458724975586,2007-04-02
16.197324752807617,2007-04-03
16.284059524536133,2007-04-04
16.220977783203125,2007-04-05
16.394458770751953,2007-04-09
16.54429054260254,2007-04-10
16.173664093017578,2007-04-11
16.15000343322754,2007-04-12
16.23674964904785,2007-04-13
16.536409378051758,2007-04-16
16.465431213378906,2007-04-17
16.51274871826172,2007-04-18
16.220977783203125,2007-04-19
16.181549072265625,2007-04-20
16.646808624267578,2007-04-23
16.457548141479492,2007-04-24
17.00954818725586,2007-04-25
17.593097686767578,2007-04-26
17.90064239501953,2007-04-27
17.632526397705078,2007-04-30
17.932188034057617,2007-05-01
18.105669021606445,2007-05-02
18.35012435913086,2007-05-03
18.097782135009766,2007-05-04
18.152978897094727,2007-05-07
18.634014129638672,2007-05-08
18.69710350036621,2007-05-09
18.31858253479004,2007-05-10
18.854812622070312,2007-05-11
18.476303100585938,2007-05-14
18.56304168701172,2007-05-15
18.925790786743164,2007-05-16
18.681320190429688,2007-05-17
18.365901947021484,2007-05-18
18.744417190551758,2007-05-21
18.80750274658203,2007-05-22
18.69710350036621,2007-05-23
18.547266006469727,2007-05-24
18.28704071044922,2007-05-25
18.99675941467285,2007-05-29
19.2412166595459,2007-05-30
19.249099731445312,2007-05-31
19.438358306884766,2007-06-01
19.6749324798584,2007-06-04
19.414701461791992,2007-06-05
19.296415328979492,2007-06-06
18.862695693969727,2007-06-07
19.320072174072266,2007-06-08
19.659162521362305,2007-06-11
19.60396385192871,2007-06-12
20.02190589904785,2007-06-13
20.037673950195312,2007-06-14
20.100759506225586,2007-06-15
19.935157775878906,2007-06-18
20.100759506225586,2007-06-19
19.572418212890625,2007-06-20
19.958820343017578,2007-06-21
19.777446746826172,2007-06-22
19.6749324798584,2007-06-25
19.706472396850586,2007-06-26
20.1086483001709,2007-06-27
19.974590301513672,2007-06-28
19.848417282104492,2007-06-29
20.337337493896484,2007-07-02
20.873567581176758,2007-07-03
21.259960174560547,2007-07-05
21.323057174682617,2007-07-06
21.157455444335938,2007-07-09
20.92876625061035,2007-07-10
21.465002059936523,2007-07-11
22.001224517822266,2007-07-12
21.9617977142334,2007-07-13
21.259960174560547,2007-07-16
21.370370864868164,2007-07-17
21.078596115112305,2007-07-18
23.70454216003418,2007-07-19
23.972665786743164,2007-07-20
24.445810317993164,2007-07-23
23.838607788085938,2007-07-24
25.060890197753906,2007-07-25
24.240779876708984,2007-07-26
23.633569717407227,2007-07-27
24.161916732788086,2007-07-30
23.625688552856445,2007-07-31
24.745466232299805,2007-08-01
25.668102264404297,2007-08-02
24.627180099487305,2007-08-03
26.385700225830078,2007-08-06
26.306846618652344,2007-08-07
27.11907196044922,2007-08-08
26.49610710144043,2007-08-09
25.30535888671875,2007-08-10
26.149127960205078,2007-08-13
24.926841735839844,2007-08-14
23.602035522460938,2007-08-15
23.775514602661133,2007-08-16
24.95049476623535,2007-08-17
24.911060333251953,2007-08-20
25.250154495239258,2007-08-21
25.754838943481445,2007-08-22
25.36843490600586,2007-08-23
25.699636459350586,2007-08-24
25.912561416625977,2007-08-27
25.455181121826172,2007-08-28
25.715410232543945,2007-08-29
25.849470138549805,2007-08-30
25.959871292114258,2007-08-31
26.74056053161621,2007-09-04
27.28466796875,2007-09-05
27.560680389404297,2007-09-06
27.26889991760254,2007-09-07
27.726272583007812,2007-09-10
28.530620574951172,2007-09-11
29.24822998046875,2007-09-12
28.44388198852539,2007-09-13
28.081134796142578,2007-09-14
27.61587142944336,2007-09-17
28.73564910888672,2007-09-18
28.39656639099121,2007-09-19
28.38080406188965,2007-09-20
28.31770896911621,2007-09-21
28.025943756103516,2007-09-24
28.167877197265625,2007-09-25
27.734155654907227,2007-09-26
28.64101791381836,2007-09-27
28.86971092224121,2007-09-28
28.76719093322754,2007-10-01
28.89336585998535,2007-10-02
28.215181350708008,2007-10-03
28.34136199951172,2007-10-04
29.208791732788086,2007-10-05
29.153602600097656,2007-10-08
29.689828872680664,2007-10-09
29.674060821533203,2007-10-10
28.65679168701172,2007-10-11
29.271883010864258,2007-10-12
28.917024612426758,2007-10-15
28.885488510131836,2007-10-16
29.09839630126953,2007-10-17
29.11417579650879,2007-10-18
28.089019775390625,2007-10-19
28.301937103271484,2007-10-22
29.287647247314453,2007-10-23
26.827308654785156,2007-10-24
26.448789596557617,2007-10-25
26.772106170654297,2007-10-26
28.35713768005371,2007-10-29
28.26250457763672,2007-10-30
28.38867950439453,2007-10-31
27.37141227722168,2007-11-01
27.899765014648438,2007-11-02
27.71839714050293,2007-11-05
27.813024520874023,2007-11-06
26.906166076660156,2007-11-07
25.8652400970459,2007-11-08
24.611408233642578,2007-11-09
23.41277503967285,2007-11-12
24.611408233642578,2007-11-13
24.232891082763672,2007-11-14
23.56260108947754,2007-11-15
24.09883689880371,2007-11-16
23.45219612121582,2007-11-19
22.632083892822266,2007-11-20
22.90020179748535,2007-11-21
23.255062103271484,2007-11-23
22.513795852661133,2007-11-26
22.93174171447754,2007-11-27
24.106719970703125,2007-11-28
23.515295028686523,2007-11-29
23.436429977416992,2007-11-30
23.94900894165039,2007-12-03
23.980546951293945,2007-12-04
24.68238067626953,2007-12-05
24.64295196533203,2007-12-06
24.3669490814209,2007-12-07
24.761234283447266,2007-12-10
25.715410232543945,2007-12-11
26.369935989379883,2007-12-12
26.14124298095703,2007-12-13
26.109697341918945,2007-12-14
25.13187026977539,2007-12-17
25.407865524291992,2007-12-18
26.622270584106445,2007-12-19
26.86673355102539,2007-12-20
27.363529205322266,2007-12-21
27.103302001953125,2007-12-24
27.197933197021484,2007-12-26
26.448789596557617,2007-12-27
26.74844741821289,2007-12-28
26.180673599243164,2007-12-31
25.3132381439209,2008-01-02
25.57347297668457,2008-01-03
24.54043960571289,2008-01-04
24.209230422973633,2008-01-07
23.972665786743164,2008-01-08
24.303861618041992,2008-01-09
24.185579299926758,2008-01-10
20.97608184814453,2008-01-11
22.229907989501953,2008-01-14
21.725221633911133,2008-01-15
21.59905433654785,2008-01-16
20.97608184814453,2008-01-17
20.89722442626953,2008-01-18
20.19539451599121,2008-01-22
19.217557907104492,2008-01-23
20.73950958251953,2008-01-24
20.46351432800293,2008-01-25
21.449228286743164,2008-01-28
21.110137939453125,2008-01-29
21.21265411376953,2008-01-30
21.4097957611084,2008-01-31
21.488651275634766,2008-02-01
20.818361282348633,2008-02-04
20.1086483001709,2008-02-05
19.80110740661621,2008-02-06
19.477785110473633,2008-02-07
20.07710075378418,2008-02-08
20.360990524291992,2008-02-11
20.447736740112305,2008-02-12
21.670024871826172,2008-02-13
21.14167594909668,2008-02-14
20.597566604614258,2008-02-15
20.61333465576172,2008-02-19
20.5423641204834,2008-02-20
20.234817504882812,2008-02-21
20.65276527404785,2008-02-22
21.75676918029785,2008-02-25
21.693683624267578,2008-02-26
23.097349166870117,2008-02-27
22.54534339904785,2008-02-28
21.149564743041992,2008-02-29
20.40041732788086,2008-03-03
20.731624603271484,2008-03-04
21.465002059936523,2008-03-05
20.368871688842773,2008-03-06
19.6749324798584,2008-03-07
19.398935317993164,2008-03-10
20.32155990600586,2008-03-11
20.163850784301758,2008-03-12
20.19539451599121,2008-03-13
19.462020874023438,2008-03-14
19.130813598632812,2008-03-17
20.092878341674805,2008-03-18
19.280643463134766,2008-03-19
19.840532302856445,2008-03-20
20.1086483001709,2008-03-24
20.960308074951172,2008-03-25
20.66065216064453,2008-03-26
19.635499954223633,2008-03-27
19.16236114501953,2008-03-28
19.7143611907959,2008-03-31
20.32944679260254,2008-04-01
19.367385864257812,2008-04-02
19.225444793701172,2008-04-03
18.94944190979004,2008-04-04
18.499958038330078,2008-04-07
18.476303100585938,2008-04-08
18.11355209350586,2008-04-09
18.381669998168945,2008-04-10
18.003158569335938,2008-04-11
18.22395896911621,2008-04-14
17.92429542541504,2008-04-15
18.618247985839844,2008-04-16
18.421092987060547,2008-04-17
19.304302215576172,2008-04-18
19.832651138305664,2008-04-21
19.193899154663086,2008-04-22
20.006139755249023,2008-04-23
20.290021896362305,2008-04-24
21.062828063964844,2008-04-25
21.323057174682617,2008-04-28
21.575397491455078,2008-04-29
21.78042984008789,2008-04-30
22.569005966186523,2008-05-01
22.703060150146484,2008-05-02
22.50591278076172,2008-05-05
22.655738830566406,2008-05-06
22.13528060913086,2008-05-07
21.796201705932617,2008-05-08
21.54384994506836,2008-05-09
21.851398468017578,2008-05-12
21.520200729370117,2008-05-13
21.465002059936523,2008-05-14
22.214143753051758,2008-05-15
22.781911849975586,2008-05-16
22.876543045043945,2008-05-19
22.127399444580078,2008-05-20
21.709457397460938,2008-05-21
21.733108520507812,2008-05-22
21.51231575012207,2008-05-23
22.095853805541992,2008-05-27
22.072202682495117,2008-05-28
21.772541046142578,2008-05-29
21.70156478881836,2008-05-30
21.3309383392334,2008-06-02
20.991851806640625,2008-06-03
21.275739669799805,2008-06-04
21.181108474731445,2008-06-05
21.015504837036133,2008-06-06
21.17322540283203,2008-06-09
20.889339447021484,2008-06-10
19.753793716430664,2008-06-11
19.37527084350586,2008-06-12
19.07561683654785,2008-06-13
19.012531280517578,2008-06-16
18.6103572845459,2008-06-17
17.845439910888672,2008-06-18
18.381669998168945,2008-06-19
17.932188034057617,2008-06-20
18.121437072753906,2008-06-23
18.2160701751709,2008-06-24
18.397445678710938,2008-06-25
17.664064407348633,2008-06-26
17.853330612182617,2008-06-27
17.490575790405273,2008-06-30
17.1514949798584,2008-07-01
17.24612808227539,2008-07-02
17.94007110595703,2008-07-03
18.271268844604492,2008-07-07
18.40532684326172,2008-07-08
17.293437957763672,2008-07-09
17.380178451538086,2008-07-10
17.159381866455078,2008-07-11
17.12783432006836,2008-07-14
17.293437957763672,2008-07-15
17.829662322998047,2008-07-16
18.263383865356445,2008-07-17
17.7823543548584,2008-07-18
18.523611068725586,2008-07-21
17.632526397705078,2008-07-22
18.05046844482422,2008-07-23
17.798126220703125,2008-07-24
20.952428817749023,2008-07-25
20.124418258666992,2008-07-28
20.100759506225586,2008-07-29
20.49504852294922,2008-07-30
20.526592254638672,2008-07-31
20.636993408203125,2008-08-01
19.738018035888672,2008-08-04
20.49504852294922,2008-08-05
20.74739646911621,2008-08-06
20.345216751098633,2008-08-07
21.1337947845459,2008-08-08
20.84990692138672,2008-08-11
20.424083709716797,2008-08-12
20.597566604614258,2008-08-13
21.307281494140625,2008-08-14
21.267852783203125,2008-08-15
20.834135055541992,2008-08-18
20.313678741455078,2008-08-19
20.234817504882812,2008-08-20
20.14019012451172,2008-08-21
20.408302307128906,2008-08-22
20.045564651489258,2008-08-25
19.808990478515625,2008-08-26
19.9509334564209,2008-08-27
20.487159729003906,2008-08-28
20.26636505126953,2008-08-29
19.7143611907959,2008-09-02
19.87207794189453,2008-09-03
18.6103572845459,2008-09-04
19.04407501220703,2008-09-05
19.682819366455078,2008-09-08
19.54875946044922,2008-09-09
19.935157775878906,2008-09-10
20.384647369384766,2008-09-11
20.353111267089844,2008-09-12
19.879961013793945,2008-09-15
20.029794692993164,2008-09-16
19.107152938842773,2008-09-17
20.416189193725586,2008-09-18
21.21265411376953,2008-09-19
20.06922149658203,2008-09-22
19.107152938842773,2008-09-23
18.334354400634766,2008-09-24
18.2949275970459,2008-09-25
18.152978897094727,2008-09-26
16.560062408447266,2008-09-29
16.615259170532227,2008-09-30
15.7636079788208,2008-10-01
14.628055572509766,2008-10-02
14.635941505432129,2008-10-03
14.904056549072266,2008-10-06
13.460965156555176,2008-10-07
13.610795021057129,2008-10-08
13.216508865356445,2008-10-09
12.979935646057129,2008-10-10
14.959260940551758,2008-10-13
14.044509887695312,2008-10-14
12.814335823059082,2008-10-15
13.232280731201172,2008-10-16
14.186453819274902,2008-10-17
15.755722999572754,2008-10-20
14.525538444519043,2008-10-21
14.990799903869629,2008-10-22
14.060280799865723,2008-10-23
13.011478424072266,2008-10-24
13.263823509216309,2008-10-27
14.722684860229492,2008-10-28
14.651713371276855,2008-10-29
14.848856925964355,2008-10-30
14.77788257598877,2008-10-31
14.32839584350586,2008-11-03
14.793656349182129,2008-11-04
13.571366310119629,2008-11-05
13.342679977416992,2008-11-06
13.689651489257812,2008-11-07
13.587141036987305,2008-11-10
12.822220802307129,2008-11-11
11.946903228759766,2008-11-12
12.696050643920898,2008-11-13
11.85227108001709,2008-11-14
11.60781478881836,2008-11-17
11.560503959655762,2008-11-18
11.071584701538086,2008-11-19
10.913869857788086,2008-11-20
11.757647514343262,2008-11-21
13.035138130187988,2008-11-24
13.192850112915039,2008-11-25
13.8394775390625,2008-11-26
13.705422401428223,2008-11-28
12.033642768859863,2008-12-01
12.806449890136719,2008-12-02
13.145536422729492,2008-12-03
12.285991668701172,2008-12-04
12.853765487670898,2008-12-05
13.460965156555176,2008-12-08
14.147027969360352,2008-12-09
14.028741836547852,2008-12-10
13.508279800415039,2008-12-11
13.76850700378418,2008-12-12
13.374223709106445,2008-12-15
14.03662109375,2008-12-16
13.65810775756836,2008-12-17
13.476737022399902,2008-12-18
13.295365333557129,2008-12-19
13.121879577636719,2008-12-22
13.263823509216309,2008-12-23
13.42941951751709,2008-12-24
13.350564956665039,2008-12-26
13.508279800415039,2008-12-29
13.721192359924316,2008-12-30
13.80793571472168,2008-12-31
14.501886367797852,2009-01-02
14.580744743347168,2009-01-05
14.801545143127441,2009-01-06
14.052399635314941,2009-01-07
14.344165802001953,2009-01-08
13.910456657409668,2009-01-09
13.460965156555176,2009-01-12
13.319022178649902,2009-01-13
12.696050643920898,2009-01-14
12.893194198608398,2009-01-15
12.924735069274902,2009-01-16
12.167703628540039,2009-01-20
13.38210678100586,2009-01-21
13.721192359924316,2009-01-22
13.941993713378906,2009-01-23
13.949882507324219,2009-01-26
14.028741836547852,2009-01-27
14.462454795837402,2009-01-28
13.38210678100586,2009-01-29
11.16621208190918,2009-01-30
11.394898414611816,2009-02-02
11.284502983093262,2009-02-03
11.55261516571045,2009-02-04
12.61719036102295,2009-02-05
12.893194198608398,2009-02-06
12.522563934326172,2009-02-09
12.341190338134766,2009-02-10
12.26233196258545,2009-02-11
12.18347454071045,2009-02-12
12.151930809020996,2009-02-13
11.749759674072266,2009-02-17
11.599929809570312,2009-02-18
11.678787231445312,2009-02-19
11.576272010803223,2009-02-20
11.316041946411133,2009-02-23
11.789190292358398,2009-02-24
11.599929809570312,2009-02-25
11.237186431884766,2009-02-26
11.205641746520996,2009-02-27
10.637869834899902,2009-03-02
10.511697769165039,2009-03-03
10.874441146850586,2009-03-04
10.590554237365723,2009-03-05
9.99123764038086,2009-03-06
9.999123573303223,2009-03-09
10.85078239440918,2009-03-10
11.284502983093262,2009-03-11
11.647242546081543,2009-03-12
11.623583793640137,2009-03-13
11.544734001159668,2009-03-16
12.136159896850586,2009-03-17
12.26233196258545,2009-03-18
12.341190338134766,2009-03-19
11.899589538574219,2009-03-20
13.011478424072266,2009-03-23
12.609306335449219,2009-03-24
12.341190338134766,2009-03-25
12.901076316833496,2009-03-26
12.475247383117676,2009-03-27
11.923245429992676,2009-03-30
11.868046760559082,2009-03-31
12.443702697753906,2009-04-01
13.358451843261719,2009-04-02
13.42941951751709,2009-04-03
12.664505004882812,2009-04-06
12.31753158569336,2009-04-07
13.80793571472168,2009-04-08
14.462454795837402,2009-04-09
14.202224731445312,2009-04-13
14.288968086242676,2009-04-14
14.486112594604492,2009-04-15
15.132744789123535,2009-04-16
14.580744743347168,2009-04-17
13.926223754882812,2009-04-20
14.438797950744629,2009-04-21
14.817316055297852,2009-04-22
15.187944412231445,2009-04-23
17.608871459960938,2009-04-24
16.851831436157227,2009-04-27
16.465431213378906,2009-04-28
16.772977828979492,2009-04-29
17.072635650634766,2009-04-30
17.474811553955078,2009-05-01
17.608871459960938,2009-05-04
18.16875457763672,2009-05-05
18.129322052001953,2009-05-06
16.796634674072266,2009-05-07
17.2303524017334,2009-05-08
16.75720977783203,2009-05-11
17.135732650756836,2009-05-12
16.741436004638672,2009-05-13
16.98589515686035,2009-05-14
17.00166130065918,2009-05-15
17.561559677124023,2009-05-18
17.829662322998047,2009-05-19
18.034698486328125,2009-05-20
18.381669998168945,2009-05-21
18.28704071044922,2009-05-22
18.941560745239258,2009-05-26
19.036184310913086,2009-05-27
19.619731903076172,2009-05-28
19.50144386291504,2009-05-29
