NDAQ,Date
5.622738361358643,2009-10-12
5.567749500274658,2009-10-13
5.716221332550049,2009-10-14
5.611740589141846,2009-10-15
5.419275760650635,2009-10-16
5.4632673263549805,2009-10-19
5.658480644226074,2009-10-20
5.499011516571045,2009-10-21
5.496260643005371,2009-10-22
5.457769393920898,2009-10-23
5.290047645568848,2009-10-26
5.1168293952941895,2009-10-27
5.01784610748291,2009-10-28
5.21306037902832,2009-10-29
4.965606212615967,2009-10-30
4.957359790802002,2009-11-02
5.02609395980835,2009-11-03
5.004101276397705,2009-11-04
4.968356132507324,2009-11-05
5.075587272644043,2009-11-06
5.141573905944824,2009-11-09
5.056341171264648,2009-11-10
5.149824142456055,2009-11-11
5.270801067352295,2009-11-12
5.202064514160156,2009-11-13
5.237807273864746,2009-11-16
5.202064514160156,2009-11-17
5.281799793243408,2009-11-18
5.306545734405518,2009-11-19
5.2158098220825195,2009-11-20
5.364284515380859,2009-11-23
5.460517883300781,2009-11-24
5.438521862030029,2009-11-25
5.163572788238525,2009-11-27
5.136076927185059,2009-11-30
5.270801067352295,2009-12-01
5.3890299797058105,2009-12-02
5.4137749671936035,2009-12-03
5.504508972167969,2009-12-04
5.394530773162842,2009-12-07
5.347788333892822,2009-12-08
5.3890299797058105,2009-12-09
5.386281967163086,2009-12-10
5.405527114868164,2009-12-11
5.479763984680176,2009-12-14
5.386281967163086,2009-12-15
5.512758255004883,2009-12-16
5.4632673263549805,2009-12-17
5.499011516571045,2009-12-18
5.507262229919434,2009-12-21
5.543002605438232,2009-12-22
5.554001331329346,2009-12-23
5.62548828125,2009-12-24
5.630987644195557,2009-12-28
5.611740589141846,2009-12-29
5.545751571655273,2009-12-30
5.449520587921143,2009-12-31
5.564999580383301,2010-01-04
5.5814971923828125,2010-01-05
5.578743934631348,2010-01-06
5.504508972167969,2010-01-07
5.562249660491943,2010-01-08
5.575995445251465,2010-01-11
5.479763984680176,2010-01-12
5.532005786895752,2010-01-13
5.567749500274658,2010-01-14
5.543002605438232,2010-01-15
5.534754753112793,2010-01-19
5.479763984680176,2010-01-20
5.2158098220825195,2010-01-21
5.042592525482178,2010-01-22
5.0453410148620605,2010-01-25
4.976603984832764,2010-01-26
5.0453410148620605,2010-01-27
5.015097141265869,2010-01-28
4.9463582038879395,2010-01-29
5.0645880699157715,2010-02-01
5.108579635620117,2010-02-02
5.240557670593262,2010-02-03
5.048093318939209,2010-02-04
5.169071674346924,2010-02-05
4.962858200073242,2010-02-08
5.004101276397705,2010-02-09
4.973855018615723,2010-02-10
4.990353584289551,2010-02-11
5.028845310211182,2010-02-12
5.100330829620361,2010-02-16
5.105831623077393,2010-02-17
5.1168293952941895,2010-02-18
5.122329235076904,2010-02-19
5.094834327697754,2010-02-22
5.0700883865356445,2010-02-23
5.114080905914307,2010-02-24
5.133326053619385,2010-02-25
5.122329235076904,2010-02-26
5.169071674346924,2010-03-01
5.292798042297363,2010-03-02
5.345038890838623,2010-03-03
5.430274486541748,2010-03-04
5.507262229919434,2010-03-05
5.518258571624756,2010-03-08
5.540253162384033,2010-03-09
5.559500217437744,2010-03-10
5.564999580383301,2010-03-11
5.5814971923828125,2010-03-12
5.575995445251465,2010-03-15
5.567749500274658,2010-03-16
5.639235496520996,2010-03-17
5.6997246742248535,2010-03-18
5.782209873199463,2010-03-19
5.7189717292785645,2010-03-22
5.75746488571167,2010-03-23
5.771212577819824,2010-03-24
5.765711784362793,2010-03-25
5.7877092361450195,2010-03-26
5.817952632904053,2010-03-29
5.790458679199219,2010-03-30
5.806954860687256,2010-03-31
5.815204620361328,2010-04-01
5.941680431365967,2010-04-05
5.9636759757995605,2010-04-06
5.889441013336182,2010-04-07
5.969175815582275,2010-04-08
6.024165630340576,2010-04-09
6.059910297393799,2010-04-12
6.046163082122803,2010-04-13
6.134147644042969,2010-04-14
6.098402976989746,2010-04-15
5.883941650390625,2010-04-16
5.933432579040527,2010-04-19
5.969175815582275,2010-04-20
6.004920482635498,2010-04-21
6.1203999519348145,2010-04-22
6.235876560211182,2010-04-23
6.312865257263184,2010-04-26
5.985673427581787,2010-04-27
5.826201438903809,2010-04-28
6.004920482635498,2010-04-29
5.77396297454834,2010-04-30
5.804205894470215,2010-05-03
5.608989715576172,2010-05-04
5.73546838760376,2010-05-05
5.540253162384033,2010-05-06
5.257055282592773,2010-05-07
5.394530773162842,2010-05-10
5.391780853271484,2010-05-11
5.510008811950684,2010-05-12
5.452269554138184,2010-05-13
5.400029182434082,2010-05-14
5.4027791023254395,2010-05-17
5.237807273864746,2010-05-18
5.257055282592773,2010-05-19
4.971106052398682,2010-05-20
5.160822868347168,2010-05-21
5.048093318939209,2010-05-24
5.031594276428223,2010-05-25
5.02609395980835,2010-05-26
5.204813480377197,2010-05-27
5.111331462860107,2010-05-28
5.056341171264648,2010-06-01
5.149824142456055,2010-06-02
5.160822868347168,2010-06-03
5.067338466644287,2010-06-04
5.009598255157471,2010-06-07
5.01784610748291,2010-06-08
5.031594276428223,2010-06-09
5.218560695648193,2010-06-10
5.2653021812438965,2010-06-11
5.251556396484375,2010-06-14
5.4137749671936035,2010-06-15
5.372533321380615,2010-06-16
5.314793109893799,2010-06-17
5.270801067352295,2010-06-18
5.224062442779541,2010-06-21
5.133326053619385,2010-06-22
5.108579635620117,2010-06-23
5.042592525482178,2010-06-24
5.193816184997559,2010-06-25
5.185567855834961,2010-06-28
4.962858200073242,2010-06-29
4.888619899749756,2010-06-30
4.86662483215332,2010-07-01
4.756644248962402,2010-07-02
4.773142337799072,2010-07-06
4.8913702964782715,2010-07-07
4.938112258911133,2010-07-08
5.004101276397705,2010-07-09
4.990353584289551,2010-07-12
5.02609395980835,2010-07-13
4.982102870941162,2010-07-14
4.987602710723877,2010-07-15
4.841879844665527,2010-07-16
4.869372367858887,2010-07-19
4.990353584289551,2010-07-20
4.888619899749756,2010-07-21
5.059089660644531,2010-07-22
5.122329235076904,2010-07-23
5.224062442779541,2010-07-26
5.358785152435303,2010-07-27
5.317544937133789,2010-07-28
5.3505353927612305,2010-07-29
5.3532867431640625,2010-07-30
5.52650785446167,2010-08-02
5.510008811950684,2010-08-03
5.543002605438232,2010-08-04
5.584245204925537,2010-08-05
5.5567498207092285,2010-08-06
5.630987644195557,2010-08-09
5.595241546630859,2010-08-10
5.433022975921631,2010-08-11
5.488014221191406,2010-08-12
5.482513427734375,2010-08-13
5.540253162384033,2010-08-16
5.534754753112793,2010-08-17
5.540253162384033,2010-08-18
5.416524887084961,2010-08-19
5.364284515380859,2010-08-20
5.339539051055908,2010-08-23
5.1828179359436035,2010-08-24
5.133326053619385,2010-08-25
5.037093639373779,2010-08-26
5.097582817077637,2010-08-27
4.973855018615723,2010-08-30
4.9243645668029785,2010-08-31
5.083834171295166,2010-09-01
5.15532112121582,2010-09-02
5.27630090713501,2010-09-03
5.130577564239502,2010-09-07
5.127828598022461,2010-09-08
5.174568176269531,2010-09-09
5.21306037902832,2010-09-10
5.3202924728393555,2010-09-13
5.336789131164551,2010-09-14
5.361534595489502,2010-09-15
5.3230414390563965,2010-09-16
5.342288494110107,2010-09-17
5.416524887084961,2010-09-20
5.367034912109375,2010-09-21
5.356035232543945,2010-09-22
5.317544937133789,2010-09-23
5.545751571655273,2010-09-24
5.427523612976074,2010-09-27
5.468766212463379,2010-09-28
5.449520587921143,2010-09-29
5.342288494110107,2010-09-30
5.306545734405518,2010-10-01
5.3037943840026855,2010-10-04
5.466017246246338,2010-10-05
5.47151517868042,2010-10-06
5.435772895812988,2010-10-07
5.466017246246338,2010-10-08
5.47151517868042,2010-10-11
5.501760959625244,2010-10-12
5.532005786895752,2010-10-13
5.488014221191406,2010-10-14
5.474264621734619,2010-10-15
5.628236293792725,2010-10-18
5.545751571655273,2010-10-19
5.669480800628662,2010-10-20
5.630987644195557,2010-10-21
5.680478572845459,2010-10-22
5.746466636657715,2010-10-25
5.732717990875244,2010-10-26
5.782209873199463,2010-10-27
5.746466636657715,2010-10-28
5.804205894470215,2010-10-29
5.804205894470215,2010-11-01
5.911437511444092,2010-11-02
5.914185047149658,2010-11-03
6.018665790557861,2010-11-04
6.103901386260986,2010-11-05
6.0489115715026855,2010-11-08
5.971924781799316,2010-11-09
6.021417140960693,2010-11-10
5.977426052093506,2010-11-11
5.914185047149658,2010-11-12
5.933432579040527,2010-11-15
5.850947380065918,2010-11-16
5.842698097229004,2010-11-17
6.00216817855835,2010-11-18
6.037912368774414,2010-11-19
5.930682182312012,2010-11-22
5.839949131011963,2010-11-23
5.916934967041016,2010-11-24
5.914185047149658,2010-11-26
5.905938625335693,2010-11-29
5.903188705444336,2010-11-30
6.205632209777832,2010-12-01
6.3926005363464355,2010-12-02
6.2221293449401855,2010-12-03
6.271620750427246,2010-12-06
6.233128070831299,2010-12-07
6.235876560211182,2010-12-08
6.2221293449401855,2010-12-09
6.279871463775635,2010-12-10
6.2441277503967285,2010-12-13
6.180886745452881,2010-12-14
6.194636821746826,2010-12-15
6.4503397941589355,2010-12-16
6.461337566375732,2010-12-17
6.458590030670166,2010-12-20
6.642806053161621,2010-12-21
6.642806053161621,2010-12-22
6.549321174621582,2010-12-23
6.582314968109131,2010-12-27
6.546572208404541,2010-12-28
6.590564250946045,2010-12-29
6.541073322296143,2010-12-30
6.5245771408081055,2010-12-31
6.629057884216309,2011-01-03
6.576816082000732,2011-01-04
6.5025811195373535,2011-01-05
6.475085258483887,2011-01-06
6.428343772888184,2011-01-07
6.4503397941589355,2011-01-10
6.535573959350586,2011-01-11
6.587815761566162,2011-01-12
6.629057884216309,2011-01-13
6.700545310974121,2011-01-14
6.708792209625244,2011-01-18
6.538324356079102,2011-01-19
6.601560115814209,2011-01-20
6.681297779083252,2011-01-21
6.752785682678223,2011-01-24
6.681297779083252,2011-01-25
6.739037036895752,2011-01-26
6.931503772735596,2011-01-27
6.736288547515869,2011-01-28
6.730790615081787,2011-01-31
6.9644975662231445,2011-02-01
7.288938522338867,2011-02-02
7.1872076988220215,2011-02-03
7.302687168121338,2011-02-04
7.363174915313721,2011-02-07
7.104718208312988,2011-02-08
7.583134651184082,2011-02-09
7.6491241455078125,2011-02-10
7.731607437133789,2011-02-11
8.14953327178955,2011-02-14
7.775600910186768,2011-02-15
7.827841281890869,2011-02-16
7.89932918548584,2011-02-17
7.9983110427856445,2011-02-18
7.698616027832031,2011-02-22
7.698616027832031,2011-02-23
7.704115390777588,2011-02-24
7.811342716217041,2011-02-25
7.866333484649658,2011-02-28
7.610632419586182,2011-03-01
7.654621124267578,2011-03-02
7.805844306945801,2011-03-03
7.704115390777588,2011-03-04
7.764601230621338,2011-03-07
7.803095817565918,2011-03-08
7.629876613616943,2011-03-09
7.418164253234863,2011-03-10
7.475903511047363,2011-03-11
7.250443458557129,2011-03-14
7.099225044250488,2011-03-15
6.733540058135986,2011-03-16
6.758285045623779,2011-03-17
6.8160247802734375,2011-03-18
6.972745895385742,2011-03-21
6.915007591247559,2011-03-22
6.9644975662231445,2011-03-23
7.0332350730896,2011-03-24
6.956251621246338,2011-03-25
6.950750350952148,2011-03-28
7.0799760818481445,2011-03-29
7.0909743309021,2011-03-30
7.104718208312988,2011-03-31
7.7618536949157715,2011-04-01
7.544641971588135,2011-04-04
7.698616027832031,2011-04-05
7.926822662353516,2011-04-06
7.99281120300293,2011-04-07
7.822345733642578,2011-04-08
7.706862926483154,2011-04-11
7.640878677368164,2011-04-12
7.632626533508301,2011-04-13
7.6463775634765625,2011-04-14
7.756356239318848,2011-04-15
7.580387115478516,2011-04-18
7.533641815185547,2011-04-19
7.511648654937744,2011-04-20
7.572139263153076,2011-04-21
7.486902713775635,2011-04-25
7.500650405883789,2011-04-26
7.55564022064209,2011-04-27
7.489655017852783,2011-04-28
7.456659317016602,2011-04-29
7.462157249450684,2011-05-02
7.3604230880737305,2011-05-03
7.310935974121094,2011-05-04
7.288938522338867,2011-05-05
7.310935974121094,2011-05-06
7.52539587020874,2011-05-09
7.550139427185059,2011-05-10
7.429165363311768,2011-05-11
7.475903511047363,2011-05-12
7.3989176750183105,2011-05-13
7.211952209472656,2011-05-16
7.1349663734436035,2011-05-17
7.200955390930176,2011-05-18
7.184458255767822,2011-05-19
7.011240005493164,2011-05-20
6.857264995574951,2011-05-23
6.860014915466309,2011-05-24
6.818772792816162,2011-05-25
6.703295707702637,2011-05-26
6.9754958152771,2011-05-27
7.0167365074157715,2011-05-31
6.730790615081787,2011-06-01
6.752785682678223,2011-06-02
6.634556770324707,2011-06-03
6.4668354988098145,2011-06-06
6.541073322296143,2011-06-07
6.436593055725098,2011-06-08
6.640056133270264,2011-06-09
6.543820381164551,2011-06-10
6.543820381164551,2011-06-13
6.648303508758545,2011-06-14
6.46408748626709,2011-06-15
6.5245771408081055,2011-06-16
6.535573959350586,2011-06-17
6.552071571350098,2011-06-20
6.675796985626221,2011-06-21
6.590564250946045,2011-06-22
6.420094966888428,2011-06-23
6.431093692779541,2011-06-24
6.50808048248291,2011-06-27
6.601560115814209,2011-06-28
6.912255764007568,2011-06-29
6.956251621246338,2011-06-30
7.181708812713623,2011-07-01
7.2229509353637695,2011-07-05
7.038732051849365,2011-07-06
7.088226318359375,2011-07-07
6.9754958152771,2011-07-08
6.634556770324707,2011-07-11
6.574066162109375,2011-07-12
6.549321174621582,2011-07-13
6.472336292266846,2011-07-14
6.513576507568359,2011-07-15
6.260622501373291,2011-07-18
6.422845363616943,2011-07-19
6.431093692779541,2011-07-20
6.554821491241455,2011-07-21
6.653802871704102,2011-07-22
6.637305736541748,2011-07-25
6.678549766540527,2011-07-26
6.461337566375732,2011-07-27
6.598812580108643,2011-07-28
6.618059158325195,2011-07-29
6.651052474975586,2011-08-01
6.428343772888184,2011-08-02
6.458590030670166,2011-08-03
6.1616411209106445,2011-08-04
6.266121864318848,2011-08-05
5.608989715576172,2011-08-08
6.219381332397461,2011-08-09
5.903188705444336,2011-08-10
6.472336292266846,2011-08-11
6.315615177154541,2011-08-12
6.494332790374756,2011-08-15
6.315615177154541,2011-08-16
6.288119316101074,2011-08-17
5.941680431365967,2011-08-18
5.828951358795166,2011-08-19
5.76846170425415,2011-08-22
6.147894382476807,2011-08-23
6.337608814239502,2011-08-24
6.114901065826416,2011-08-25
6.249627590179443,2011-08-26
6.447589874267578,2011-08-29
6.4420905113220215,2011-08-30
6.513576507568359,2011-08-31
6.365106105804443,2011-09-01
6.202883243560791,2011-09-02
5.9636759757995605,2011-09-06
6.477834701538086,2011-09-07
6.362354755401611,2011-09-08
6.1203999519348145,2011-09-09
6.27437162399292,2011-09-12
6.4805827140808105,2011-09-13
6.538324356079102,2011-09-14
6.912255764007568,2011-09-15
6.947999000549316,2011-09-16
6.8160247802734375,2011-09-19
6.791276454925537,2011-09-20
6.648303508758545,2011-09-21
6.598812580108643,2011-09-22
6.706044673919678,2011-09-23
6.871014595031738,2011-09-26
6.893008232116699,2011-09-27
6.59606409072876,2011-09-28
6.615311145782471,2011-09-29
6.362354755401611,2011-09-30
6.134147644042969,2011-10-03
6.307366847991943,2011-10-04
6.5630693435668945,2011-10-05
6.719790935516357,2011-10-06
6.629057884216309,2011-10-07
6.906755447387695,2011-10-10
6.893008232116699,2011-10-11
6.953499794006348,2011-10-12
6.9754958152771,2011-10-13
7.000240802764893,2011-10-14
6.851768970489502,2011-10-17
6.893008232116699,2011-10-18
6.824270248413086,2011-10-19
6.90125846862793,2011-10-20
6.9040069580078125,2011-10-21
7.04698371887207,2011-10-24
6.722540378570557,2011-10-25
6.684049129486084,2011-10-26
7.082727432250977,2011-10-27
7.063478946685791,2011-10-28
6.887511253356934,2011-10-31
6.697796821594238,2011-11-01
6.7885284423828125,2011-11-02
6.958998203277588,2011-11-03
6.956251621246338,2011-11-04
7.055229663848877,2011-11-07
7.148714542388916,2011-11-08
6.937001705169678,2011-11-09
7.060729503631592,2011-11-10
7.288938522338867,2011-11-11
7.247695446014404,2011-11-14
7.324681758880615,2011-11-15
7.082727432250977,2011-11-16
6.994741916656494,2011-11-17
7.057977676391602,2011-11-18
6.917757511138916,2011-11-21
6.890261650085449,2011-11-22
6.766534328460693,2011-11-23
6.750036239624023,2011-11-25
6.937001705169678,2011-11-28
6.87651252746582,2011-11-29
7.217451095581055,2011-11-30
7.17620849609375,2011-12-01
7.121218204498291,2011-12-02
7.2037034034729,2011-12-05
7.189955711364746,2011-12-06
7.035984039306641,2011-12-07
6.835272312164307,2011-12-08
7.0167365074157715,2011-12-09
6.832521438598633,2011-12-12
6.684049129486084,2011-12-13
6.615311145782471,2011-12-14
6.667550086975098,2011-12-15
6.607063293457031,2011-12-16
6.491583824157715,2011-12-19
6.717042922973633,2011-12-20
6.700545310974121,2011-12-21
6.744536876678467,2011-12-22
6.7885284423828125,2011-12-23
6.772031784057617,2011-12-27
6.678549766540527,2011-12-28
6.772031784057617,2011-12-29
6.739037036895752,2011-12-30
6.862765312194824,2012-01-03
6.769282817840576,2012-01-04
6.780280590057373,2012-01-05
6.717042922973633,2012-01-06
6.689547061920166,2012-01-09
6.920504570007324,2012-01-10
6.887511253356934,2012-01-11
6.862765312194824,2012-01-12
6.818772792816162,2012-01-13
6.741787433624268,2012-01-17
6.813276290893555,2012-01-18
6.912255764007568,2012-01-19
6.967247009277344,2012-01-20
7.000240802764893,2012-01-23
7.055229663848877,2012-01-24
7.121218204498291,2012-01-25
7.101972579956055,2012-01-26
7.145964622497559,2012-01-27
6.956251621246338,2012-01-30
6.807775497436523,2012-01-31
6.8105244636535645,2012-02-01
6.780280590057373,2012-02-02
6.893008232116699,2012-02-03
6.969996452331543,2012-02-06
7.0662312507629395,2012-02-07
7.214702129364014,2012-02-08
7.115720272064209,2012-02-09
7.148714542388916,2012-02-10
7.247695446014404,2012-02-13
7.247695446014404,2012-02-14
7.206453323364258,2012-02-15
7.3549275398254395,2012-02-16
7.371423721313477,2012-02-17
7.313684940338135,2012-02-21
7.209201812744141,2012-02-22
7.220200061798096,2012-02-23
7.338430881500244,2012-02-24
7.365922927856445,2012-02-27
7.321933269500732,2012-02-28
7.242197036743164,2012-02-29
7.233948230743408,2012-03-01
7.178956508636475,2012-03-02
7.189955711364746,2012-03-05
7.002990245819092,2012-03-06
7.049732208251953,2012-03-07
7.1349663734436035,2012-03-08
7.184458255767822,2012-03-09
7.104718208312988,2012-03-12
7.346677780151367,2012-03-13
7.2834391593933105,2012-03-14
7.3549275398254395,2012-03-15
7.31643533706665,2012-03-16
7.368675231933594,2012-03-19
7.346677780151367,2012-03-20
7.382421016693115,2012-03-21
7.390669345855713,2012-03-22
7.324681758880615,2012-03-23
7.473156452178955,2012-03-26
7.31643533706665,2012-03-27
7.264194488525391,2012-03-28
7.099225044250488,2012-03-29
7.121218204498291,2012-03-30
7.129467487335205,2012-04-02
7.074479103088379,2012-04-03
6.934252738952637,2012-04-04
7.0167365074157715,2012-04-05
6.969996452331543,2012-04-09
6.761034965515137,2012-04-10
6.799525737762451,2012-04-11
6.860014915466309,2012-04-12
6.755532741546631,2012-04-13
6.717042922973633,2012-04-16
6.813276290893555,2012-04-17
6.794027328491211,2012-04-18
6.791276454925537,2012-04-19
6.884763717651367,2012-04-20
6.8792619705200195,2012-04-23
6.9644975662231445,2012-04-24
6.906755447387695,2012-04-25
6.893008232116699,2012-04-26
6.912255764007568,2012-04-27
6.755532741546631,2012-04-30
6.719790935516357,2012-05-01
6.623560428619385,2012-05-02
6.50808048248291,2012-05-03
6.50808048248291,2012-05-04
6.4448418617248535,2012-05-07
6.5025811195373535,2012-05-08
6.615311145782471,2012-05-09
6.5245771408081055,2012-05-10
6.422845363616943,2012-05-11
6.477834701538086,2012-05-14
6.510829925537109,2012-05-15
6.356855869293213,2012-05-16
6.323861122131348,2012-05-17
6.046163082122803,2012-05-18
6.263371467590332,2012-05-21
6.136895656585693,2012-05-22
5.996671676635742,2012-05-23
5.993920803070068,2012-05-24
6.0654096603393555,2012-05-25
6.109400749206543,2012-05-29
5.996671676635742,2012-05-30
6.015917778015137,2012-05-31
5.878442764282227,2012-06-01
5.881191730499268,2012-06-04
6.01041841506958,2012-06-05
6.114901065826416,2012-06-06
6.079155445098877,2012-06-07
6.081906318664551,2012-06-08
5.89493989944458,2012-06-11
5.971924781799316,2012-06-12
5.864696025848389,2012-06-13
5.848198413848877,2012-06-14
5.905938625335693,2012-06-15
5.9609270095825195,2012-06-18
6.090154647827148,2012-06-19
6.114901065826416,2012-06-20
5.9251837730407715,2012-06-21
5.985673427581787,2012-06-22
5.839949131011963,2012-06-25
5.853697299957275,2012-06-26
5.944430828094482,2012-06-27
6.01041841506958,2012-06-28
6.233128070831299,2012-06-29
6.2936177253723145,2012-07-02
6.257874011993408,2012-07-03
6.200134754180908,2012-07-05
6.109400749206543,2012-07-06
6.007667541503906,2012-07-09
5.955427646636963,2012-07-10
6.0764079093933105,2012-07-11
6.059910297393799,2012-07-12
6.202883243560791,2012-07-13
6.189136505126953,2012-07-16
6.257874011993408,2012-07-17
6.29636812210083,2012-07-18
6.271620750427246,2012-07-19
6.150643348693848,2012-07-20
6.090154647827148,2012-07-23
6.00216817855835,2012-07-24
6.288119316101074,2012-07-25
6.3816022872924805,2012-07-26
6.3926005363464355,2012-07-27
6.367855072021484,2012-07-30
6.241375923156738,2012-07-31
6.266121864318848,2012-08-01
6.2221293449401855,2012-08-02
6.312865257263184,2012-08-03
6.365106105804443,2012-08-06
6.431093692779541,2012-08-07
6.400847911834717,2012-08-08
6.403598785400391,2012-08-09
6.422845363616943,2012-08-10
6.428343772888184,2012-08-13
6.373354434967041,2012-08-14
6.406347751617432,2012-08-15
6.4393415451049805,2012-08-16
6.486082553863525,2012-08-17
6.472336292266846,2012-08-20
6.521828651428223,2012-08-21
6.376103401184082,2012-08-22
6.288119316101074,2012-08-23
6.260622501373291,2012-08-24
6.29636812210083,2012-08-27
6.348608493804932,2012-08-28
6.323861122131348,2012-08-29
6.266121864318848,2012-08-30
6.288119316101074,2012-08-31
6.3926005363464355,2012-09-04
6.400847911834717,2012-09-05
6.5245771408081055,2012-09-06
6.5245771408081055,2012-09-07
6.486082553863525,2012-09-10
6.505329132080078,2012-09-11
6.582740783691406,2012-09-12
6.693328380584717,2012-09-13
6.765211582183838,2012-09-14
6.665682315826416,2012-09-17
6.535741329193115,2012-09-18
6.6352691650390625,2012-09-19
6.552328586578369,2012-09-20
6.577211856842041,2012-09-21
6.557860374450684,2012-09-24
6.405797481536865,2012-09-25
6.333919048309326,2012-09-26
6.474917888641357,2012-09-27
6.438977241516113,2012-09-28
6.505329132080078,2012-10-01
6.44727087020874,2012-10-02
6.427918434143066,2012-10-03
6.552328586578369,2012-10-04
6.521917343139648,2012-10-05
6.508094310760498,2012-10-08
6.4445061683654785,2012-10-09
6.5136237144470215,2012-10-10
6.497035980224609,2012-10-11
6.43068265914917,2012-10-12
6.549563884735107,2012-10-15
6.657386302947998,2012-10-16
6.765211582183838,2012-10-17
6.792856216430664,2012-10-18
6.709916591644287,2012-10-19
6.671210765838623,2012-10-22
6.671210765838623,2012-10-23
6.519153594970703,2012-10-24
6.599329948425293,2012-10-25
6.571681499481201,2012-10-26
6.574448585510254,2012-10-31
6.679505825042725,2012-11-01
6.640800476074219,2012-11-02
6.712679862976074,2012-11-05
6.748623371124268,2012-11-06
6.577211856842041,2012-11-07
6.5136237144470215,2012-11-08
6.521917343139648,2012-11-09
6.491506099700928,2012-11-12
6.403035640716553,2012-11-13
6.306270599365234,2012-11-14
6.378153324127197,2012-11-15
6.344977378845215,2012-11-16
6.441741943359375,2012-11-19
6.391977310180664,2012-11-20
6.422388076782227,2012-11-21
6.574448585510254,2012-11-23
6.508094310760498,2012-11-26
6.527449131011963,2012-11-27
6.62144660949707,2012-11-28
6.707150936126709,2012-11-29
6.698858737945557,2012-11-30
6.604858875274658,2012-12-03
6.679505825042725,2012-12-04
6.544034481048584,2012-12-05
6.549563884735107,2012-12-06
6.555095195770264,2012-12-07
6.491506099700928,2012-12-10
6.5136237144470215,2012-12-11
6.758268356323242,2012-12-12
6.763826370239258,2012-12-13
6.727685928344727,2012-12-14
6.861126899719238,2012-12-17
7.008470058441162,2012-12-18
7.0112504959106445,2012-12-19
7.258670330047607,2012-12-20
7.086310863494873,2012-12-21
7.0112504959106445,2012-12-24
6.994571208953857,2012-12-26
6.963990688323975,2012-12-27
6.919508457183838,2012-12-28
6.947309970855713,2012-12-31
7.161372184753418,2013-01-02
7.333734512329102,2013-01-03
7.3615336418151855,2013-01-04
7.303154468536377,2013-01-07
7.255891799926758,2013-01-08
7.330952167510986,2013-01-09
7.40323543548584,2013-01-10
7.389335632324219,2013-01-11
7.428255081176758,2013-01-14
7.447713851928711,2013-01-15
7.464394569396973,2013-01-16
7.525554180145264,2013-01-17
7.542237281799316,2013-01-18
7.645098686218262,2013-01-22
7.611738681793213,2013-01-23
7.647876739501953,2013-01-24
7.700699329376221,2013-01-25
7.722939491271973,2013-01-28
7.75629997253418,2013-01-29
7.775757789611816,2013-01-30
7.8730573654174805,2013-01-31
7.96201753616333,2013-02-01
7.88417911529541,2013-02-04
8.009281158447266,2013-02-05
8.062104225158691,2013-02-06
8.134382247924805,2013-02-07
8.192764282226562,2013-02-08
8.445746421813965,2013-02-11
8.493008613586426,2013-02-12
8.798811912536621,2013-02-13
8.506906509399414,2013-02-14
8.63757038116455,2013-02-15
8.754332542419434,2013-02-19
8.632011413574219,2013-02-20
8.61255168914795,2013-02-21
8.718192100524902,2013-02-22
8.570852279663086,2013-02-25
8.74321174621582,2013-02-26
8.83773136138916,2013-02-27
8.801593780517578,2013-02-28
8.779354095458984,2013-03-01
8.904451370239258,2013-03-04
9.021215438842773,2013-03-05
8.960055351257324,2013-03-06
8.89611530303955,2013-03-07
8.904451370239258,2013-03-08
8.982295036315918,2013-03-11
8.959961891174316,2013-03-12
8.96554946899414,2013-03-13
9.099525451660156,2013-03-14
9.091156959533691,2013-03-15
9.01858139038086,2013-03-18
8.929261207580566,2013-03-19
8.915304183959961,2013-03-20
8.943217277526855,2013-03-21
9.032539367675781,2013-03-22
8.971126556396484,2013-03-25
9.074406623840332,2013-03-26
9.038118362426758,2013-03-27
9.015791893005371,2013-03-28
8.934844970703125,2013-04-01
7.7904276847839355,2013-04-02
7.890908241271973,2013-04-03
7.97464656829834,2013-04-04
8.027684211730957,2013-04-05
8.094671249389648,2013-04-08
8.024889945983887,2013-04-09
8.094671249389648,2013-04-10
8.142123222351074,2013-04-11
8.144913673400879,2013-04-12
7.966276168823242,2013-04-15
7.994185924530029,2013-04-16
7.899282932281494,2013-04-17
7.798795223236084,2013-04-18
7.80717134475708,2013-04-19
7.857415199279785,2013-04-22
7.946737766265869,2013-04-23
7.871368885040283,2013-04-24
8.019305229187012,2013-04-25
8.069551467895508,2013-04-26
8.122584342956543,2013-04-29
8.228652000427246,2013-04-30
8.16445255279541,2013-05-01
8.365425109863281,2013-05-02
8.502196311950684,2013-05-03
8.412877082824707,2013-05-06
8.435205459594727,2013-05-07
8.524527549743652,2013-05-08
8.437996864318848,2013-05-09
8.513360977172852,2013-05-10
8.50777816772461,2013-05-13
8.630594253540039,2013-05-14
8.689210891723633,2013-05-15
8.5859375,2013-05-16
8.72550106048584,2013-05-17
8.747825622558594,2013-05-20
8.705961227416992,2013-05-21
8.647343635559082,2013-05-22
8.630594253540039,2013-05-23
8.574769020080566,2013-05-24
8.784116744995117,2013-05-28
8.817612648010254,2013-05-29
8.973921775817871,2013-05-30
8.78132438659668,2013-05-31
8.66967487335205,2013-06-03
8.608264923095703,2013-06-04
8.664090156555176,2013-06-05
8.890183448791504,2013-06-06
9.177681922912598,2013-06-07
9.188847541809082,2013-06-10
8.96554946899414,2013-06-11
8.783379554748535,2013-06-12
9.130897521972656,2013-06-13
9.136505126953125,2013-06-14
9.259820938110352,2013-06-17
