SPGI,Date
2.308807849884033,1985-01-29
2.3478307723999023,1985-01-30
2.34132719039917,1985-01-31
2.3543338775634766,1985-02-01
2.380349636077881,1985-02-04
2.4193713665008545,1985-02-05
2.3543338775634766,1985-02-06
2.34132719039917,1985-02-07
2.3608386516571045,1985-02-08
2.34132719039917,1985-02-11
2.4193713665008545,1985-02-12
2.4193713665008545,1985-02-13
2.393357515335083,1985-02-14
2.3218159675598145,1985-02-15
2.3218159675598145,1985-02-19
2.3153131008148193,1985-02-20
2.3153131008148193,1985-02-21
2.308807849884033,1985-02-22
2.282794713973999,1985-02-25
2.3023064136505127,1985-02-26
2.34132719039917,1985-02-27
2.3348255157470703,1985-02-28
2.3543338775634766,1985-03-01
2.3218159675598145,1985-03-04
2.3023064136505127,1985-03-05
2.282794713973999,1985-03-06
2.3283205032348633,1985-03-07
2.2892982959747314,1985-03-08
2.2112534046173096,1985-03-11
2.2112534046173096,1985-03-12
2.133209228515625,1985-03-13
2.1657280921936035,1985-03-14
2.1787354946136475,1985-03-15
2.1982474327087402,1985-03-18
2.282794713973999,1985-03-19
2.3153131008148193,1985-03-20
2.3283205032348633,1985-03-21
2.2892982959747314,1985-03-22
2.2762906551361084,1985-03-25
2.2892982959747314,1985-03-26
2.3023064136505127,1985-03-27
2.2958028316497803,1985-03-28
2.282794713973999,1985-03-29
2.3348255157470703,1985-04-01
2.34132719039917,1985-04-02
2.3348255157470703,1985-04-03
2.2892982959747314,1985-04-04
2.2762906551361084,1985-04-08
2.2762906551361084,1985-04-09
2.3283205032348633,1985-04-10
2.4063644409179688,1985-04-11
2.4258759021759033,1985-04-12
2.4388833045959473,1985-04-15
2.393357515335083,1985-04-16
2.4193713665008545,1985-04-17
2.3673434257507324,1985-04-18
2.412868022918701,1985-04-19
2.4258759021759033,1985-04-22
2.4583945274353027,1985-04-23
2.3868539333343506,1985-04-24
2.445387125015259,1985-04-25
2.432380199432373,1985-04-26
2.412868022918701,1985-04-29
2.3478307723999023,1985-04-30
2.3673434257507324,1985-05-01
2.393357515335083,1985-05-02
2.464897632598877,1985-05-03
2.471402406692505,1985-05-06
2.464897632598877,1985-05-07
2.451890707015991,1985-05-08
2.451890707015991,1985-05-09
2.477905750274658,1985-05-10
2.497415065765381,1985-05-13
2.5819649696350098,1985-05-14
2.5624542236328125,1985-05-15
2.568957567214966,1985-05-16
2.5949714183807373,1985-05-17
2.6144826412200928,1985-05-20
2.6730175018310547,1985-05-21
2.6079792976379395,1985-05-22
2.6404974460601807,1985-05-23
2.601475954055786,1985-05-24
2.588468551635742,1985-05-28
2.5819649696350098,1985-05-29
2.5559492111206055,1985-05-30
2.6144826412200928,1985-05-31
2.6274895668029785,1985-06-03
2.620985269546509,1985-06-04
2.6404974460601807,1985-06-05
2.6925265789031982,1985-06-06
2.6795194149017334,1985-06-07
2.6925265789031982,1985-06-10
2.6925265789031982,1985-06-11
2.7055349349975586,1985-06-12
2.6274895668029785,1985-06-13
2.6470024585723877,1985-06-14
2.6144826412200928,1985-06-17
2.620985269546509,1985-06-18
2.620985269546509,1985-06-19
2.6079792976379395,1985-06-20
2.6144826412200928,1985-06-21
2.5819649696350098,1985-06-24
2.5624542236328125,1985-06-25
2.523432493209839,1985-06-26
2.5754597187042236,1985-06-27
2.5624542236328125,1985-06-28
2.5559492111206055,1985-07-01
2.568957567214966,1985-07-02
2.588468551635742,1985-07-03
2.5624542236328125,1985-07-05
2.5429422855377197,1985-07-08
2.5299336910247803,1985-07-09
2.523432493209839,1985-07-10
2.6144826412200928,1985-07-11
2.6079792976379395,1985-07-12
2.5559492111206055,1985-07-15
2.477905750274658,1985-07-16
2.477905750274658,1985-07-17
2.451890707015991,1985-07-18
2.471402406692505,1985-07-19
2.4258759021759033,1985-07-22
2.393357515335083,1985-07-23
2.3868539333343506,1985-07-24
2.393357515335083,1985-07-25
2.399860382080078,1985-07-26
2.3543338775634766,1985-07-29
2.3673434257507324,1985-07-30
2.451890707015991,1985-07-31
2.5104246139526367,1985-08-01
2.5104246139526367,1985-08-02
2.5104246139526367,1985-08-05
2.4193713665008545,1985-08-06
2.4193713665008545,1985-08-07
2.445387125015259,1985-08-08
2.432380199432373,1985-08-09
2.399860382080078,1985-08-12
2.432380199432373,1985-08-13
2.432380199432373,1985-08-14
2.3738467693328857,1985-08-15
2.3608386516571045,1985-08-16
2.3673434257507324,1985-08-19
2.380349636077881,1985-08-20
2.398699998855591,1985-08-21
2.3659310340881348,1985-08-22
2.2872867584228516,1985-08-23
2.2872867584228516,1985-08-26
2.280730962753296,1985-08-27
2.333163022994995,1985-08-28
2.333163022994995,1985-08-29
2.3135018348693848,1985-08-30
2.3135018348693848,1985-09-03
2.3003933429718018,1985-09-04
2.3528246879577637,1985-09-05
2.3528246879577637,1985-09-06
2.3135018348693848,1985-09-09
2.3266072273254395,1985-09-10
2.293839931488037,1985-09-11
2.280730962753296,1985-09-12
2.2545158863067627,1985-09-13
2.2610702514648438,1985-09-16
2.221747398376465,1985-09-17
2.2283008098602295,1985-09-18
2.2545158863067627,1985-09-19
2.2545158863067627,1985-09-20
2.3069472312927246,1985-09-23
2.2545158863067627,1985-09-24
2.2676243782043457,1985-09-25
2.247962474822998,1985-09-26
2.2414088249206543,1985-09-30
2.2545158863067627,1985-10-01
2.1955320835113525,1985-10-02
2.1496548652648926,1985-10-03
2.116887092590332,1985-10-04
2.116887092590332,1985-10-07
2.1299939155578613,1985-10-08
2.156208038330078,1985-10-09
2.1627626419067383,1985-10-10
2.2414088249206543,1985-10-11
2.280730962753296,1985-10-14
2.2676243782043457,1985-10-15
2.2414088249206543,1985-10-16
2.2545158863067627,1985-10-17
2.2283008098602295,1985-10-18
2.3003933429718018,1985-10-21
2.4249160289764404,1985-10-22
2.3790390491485596,1985-10-23
2.3659310340881348,1985-10-24
2.3200550079345703,1985-10-25
2.2872867584228516,1985-10-28
2.280730962753296,1985-10-29
2.2741780281066895,1985-10-30
2.2676243782043457,1985-10-31
2.2414088249206543,1985-11-01
2.3003933429718018,1985-11-04
2.359376907348633,1985-11-05
2.3462705612182617,1985-11-06
2.3462705612182617,1985-11-07
2.3724851608276367,1985-11-08
2.470792293548584,1985-11-11
2.411808967590332,1985-11-12
2.333163022994995,1985-11-13
2.385594129562378,1985-11-14
2.359376907348633,1985-11-15
2.3724851608276367,1985-11-18
2.3724851608276367,1985-11-19
2.3579537868499756,1985-11-20
2.4041907787323,1985-11-21
2.410794734954834,1985-11-22
2.4041907787323,1985-11-25
2.3909780979156494,1985-11-26
2.424003839492798,1985-11-27
2.4438188076019287,1985-11-29
2.410794734954834,1985-12-02
2.4438188076019287,1985-12-03
2.476842164993286,1985-12-04
2.4570281505584717,1985-12-05
2.3975839614868164,1985-12-06
2.4504239559173584,1985-12-09
2.4504239559173584,1985-12-10
2.476842164993286,1985-12-11
2.5362865924835205,1985-12-12
2.582521438598633,1985-12-13
2.589125633239746,1985-12-16
2.5627071857452393,1985-12-17
2.556102991104126,1985-12-18
2.5362865924835205,1985-12-19
2.529681921005249,1985-12-20
2.5362865924835205,1985-12-23
2.5164730548858643,1985-12-24
2.509869337081909,1985-12-26
2.509869337081909,1985-12-27
2.529681921005249,1985-12-30
2.5362865924835205,1985-12-31
2.5032620429992676,1986-01-02
2.5362865924835205,1986-01-03
2.5362865924835205,1986-01-06
2.5957319736480713,1986-01-07
2.5362865924835205,1986-01-08
2.5032620429992676,1986-01-09
2.509869337081909,1986-01-10
2.529681921005249,1986-01-13
2.5362865924835205,1986-01-14
2.5230774879455566,1986-01-15
2.602336883544922,1986-01-16
2.5693106651306152,1986-01-17
2.5362865924835205,1986-01-20
2.4702394008636475,1986-01-21
2.490053653717041,1986-01-22
2.529681921005249,1986-01-23
2.5428922176361084,1986-01-24
2.5759174823760986,1986-01-27
2.5627071857452393,1986-01-28
2.556102991104126,1986-01-29
2.5362865924835205,1986-01-30
2.582521438598633,1986-01-31
2.6353604793548584,1986-02-03
2.5627071857452393,1986-02-04
2.582521438598633,1986-02-05
2.5759174823760986,1986-02-06
2.6419661045074463,1986-02-07
2.6815943717956543,1986-02-10
2.8004825115203857,1986-02-11
2.8202972412109375,1986-02-12
2.8533239364624023,1986-02-13
2.84671688079834,1986-02-14
2.9259793758392334,1986-02-18
2.886348009109497,1986-02-19
2.9464762210845947,1986-02-20
2.973078966140747,1986-02-21
2.939824104309082,1986-02-24
2.879962205886841,1986-02-25
2.9265213012695312,1986-02-26
2.9198696613311768,1986-02-27
2.939824104309082,1986-02-28
2.9265213012695312,1986-03-03
2.9265213012695312,1986-03-04
2.8866143226623535,1986-03-05
2.899915933609009,1986-03-06
2.9198696613311768,1986-03-07
2.8866143226623535,1986-03-10
2.939824104309082,1986-03-11
3.026289224624634,1986-03-12
2.986381769180298,1986-03-13
2.999682664871216,1986-03-14
2.953125238418579,1986-03-17
3.066194772720337,1986-03-18
3.0728468894958496,1986-03-19
3.0595428943634033,1986-03-20
3.079498291015625,1986-03-21
3.2058706283569336,1986-03-24
3.18591570854187,1986-03-25
3.2125208377838135,1986-03-26
3.2391254901885986,1986-03-27
3.1792666912078857,1986-03-31
3.119405746459961,1986-04-01
3.079498291015625,1986-04-02
2.9198696613311768,1986-04-03
2.846705913543701,1986-04-04
2.8666584491729736,1986-04-07
2.973078966140747,1986-04-08
2.953125238418579,1986-04-09
3.039591073989868,1986-04-10
2.933173418045044,1986-04-11
2.973078966140747,1986-04-14
2.953125238418579,1986-04-15
2.9198696613311768,1986-04-16
3.0329384803771973,1986-04-17
3.0462424755096436,1986-04-18
3.079498291015625,1986-04-21
3.079498291015625,1986-04-22
3.0329384803771973,1986-04-23
2.973078966140747,1986-04-24
2.9464762210845947,1986-04-25
2.953125238418579,1986-04-28
2.9132182598114014,1986-04-29
2.853358507156372,1986-04-30
2.8267524242401123,1986-05-01
2.8001480102539062,1986-05-02
2.853358507156372,1986-05-05
2.906567335128784,1986-05-06
2.933173418045044,1986-05-07
2.9597766399383545,1986-05-08
2.9597766399383545,1986-05-09
2.9464762210845947,1986-05-12
2.973078966140747,1986-05-13
2.999682664871216,1986-05-14
2.993032693862915,1986-05-15
2.9597766399383545,1986-05-16
2.953125238418579,1986-05-19
2.999682664871216,1986-05-20
3.0401291847229004,1986-05-21
3.1003973484039307,1986-05-22
3.113790273666382,1986-05-23
3.2142341136932373,1986-05-27
3.2678043842315674,1986-05-28
3.2811949253082275,1986-05-29
3.3079824447631836,1986-05-30
3.2811949253082275,1986-06-02
3.234323740005493,1986-06-03
3.1941449642181396,1986-06-04
3.2075371742248535,1986-06-05
3.234323740005493,1986-06-06
3.1405746936798096,1986-06-09
3.1271815299987793,1986-06-10
3.1271815299987793,1986-06-11
3.133877992630005,1986-06-12
3.2075371742248535,1986-06-13
3.2142341136932373,1986-06-16
3.1941449642181396,1986-06-17
3.1405746936798096,1986-06-18
3.1204848289489746,1986-06-19
3.187448024749756,1986-06-20
3.133877992630005,1986-06-23
3.133877992630005,1986-06-24
3.187448024749756,1986-06-25
3.1807515621185303,1986-06-26
3.1807515621185303,1986-06-27
3.2008416652679443,1986-06-30
3.187448024749756,1986-07-01
3.2075371742248535,1986-07-02
3.241018772125244,1986-07-03
3.153965473175049,1986-07-07
3.0535223484039307,1986-07-08
3.0936992168426514,1986-07-09
3.046826124191284,1986-07-10
3.0133442878723145,1986-07-11
2.9664711952209473,1986-07-14
2.9262921810150146,1986-07-15
2.9262921810150146,1986-07-16
2.9396848678588867,1986-07-17
2.9195964336395264,1986-07-18
2.9463813304901123,1986-07-21
2.999953269958496,1986-07-22
3.0803062915802,1986-07-23
3.0736100673675537,1986-07-24
3.066915273666382,1986-07-25
3.0200400352478027,1986-07-28
3.0401291847229004,1986-07-29
3.0535223484039307,1986-07-30
3.046826124191284,1986-07-31
2.993256092071533,1986-08-01
3.0267372131347656,1986-08-04
3.0200400352478027,1986-08-05
3.0200400352478027,1986-08-06
3.0267372131347656,1986-08-07
3.0133442878723145,1986-08-08
3.0334324836730957,1986-08-11
3.0602192878723145,1986-08-12
3.0602192878723145,1986-08-13
3.1003973484039307,1986-08-14
3.1807515621185303,1986-08-15
3.2075371742248535,1986-08-18
3.261106252670288,1986-08-19
3.2748537063598633,1986-08-20
3.2613770961761475,1986-08-21
3.254638433456421,1986-08-22
3.207469940185547,1986-08-25
3.254638433456421,1986-08-26
3.247901201248169,1986-08-27
3.2007312774658203,1986-08-28
3.2007312774658203,1986-08-29
3.1939940452575684,1986-09-02
3.180518627166748,1986-09-03
3.207469940185547,1986-09-04
3.247901201248169,1986-09-05
3.2007312774658203,1986-09-08
3.187253952026367,1986-09-09
3.1535637378692627,1986-09-10
2.991842269897461,1986-09-11
2.8975064754486084,1986-09-12
2.9042420387268066,1986-09-15
2.9109816551208496,1986-09-16
2.8840279579162598,1986-09-17
2.8772897720336914,1986-09-18
2.850335121154785,1986-09-19
2.9177193641662598,1986-09-22
2.9109816551208496,1986-09-23
2.971628189086914,1986-09-24
2.924459218978882,1986-09-25
2.9379360675811768,1986-09-26
2.8907668590545654,1986-09-29
2.9109816551208496,1986-09-30
2.924459218978882,1986-10-01
2.9177193641662598,1986-10-02
2.9177193641662598,1986-10-03
2.9379360675811768,1986-10-06
2.9109816551208496,1986-10-07
2.944674253463745,1986-10-08
2.9379360675811768,1986-10-09
2.931196928024292,1986-10-10
2.9379360675811768,1986-10-13
2.9379360675811768,1986-10-14
2.9514119625091553,1986-10-15
2.991842269897461,1986-10-16
2.985105276107788,1986-10-17
2.991842269897461,1986-10-20
2.9379360675811768,1986-10-21
2.9648897647857666,1986-10-22
2.9648897647857666,1986-10-23
2.9648897647857666,1986-10-24
2.9177193641662598,1986-10-27
2.9581501483917236,1986-10-28
2.991842269897461,1986-10-29
3.0592260360717773,1986-10-30
3.0322721004486084,1986-10-31
2.998579740524292,1986-11-03
3.0053188800811768,1986-11-04
3.0457494258880615,1986-11-05
3.0592260360717773,1986-11-06
3.0524864196777344,1986-11-07
3.0727035999298096,1986-11-10
3.1063930988311768,1986-11-11
3.1535637378692627,1986-11-12
3.247901201248169,1986-11-13
3.362452983856201,1986-11-14
3.268115520477295,1986-11-17
3.0581796169281006,1986-11-18
3.1056461334228516,1986-11-19
3.2209205627441406,1986-11-20
3.248044967651367,1986-11-21
3.248044967651367,1986-11-24
3.2548258304595947,1986-11-25
3.261605978012085,1986-11-26
3.2412641048431396,1986-11-28
3.261605978012085,1986-12-01
3.2955117225646973,1986-12-02
3.2955117225646973,1986-12-03
3.3158531188964844,1986-12-04
3.2683868408203125,1986-12-05
3.2344841957092285,1986-12-08
3.2073588371276855,1986-12-09
3.2277004718780518,1986-12-10
3.180237054824829,1986-12-11
3.132769823074341,1986-12-12
3.1056461334228516,1986-12-15
3.132769823074341,1986-12-16
3.1598927974700928,1986-12-17
3.132769823074341,1986-12-18
3.1259875297546387,1986-12-19
3.0988645553588867,1986-12-22
3.0920841693878174,1986-12-23
3.085303544998169,1986-12-24
3.044618844985962,1986-12-26
2.983590841293335,1986-12-29
2.9564669132232666,1986-12-30
2.963247537612915,1986-12-31
3.024275541305542,1987-01-02
3.1395506858825684,1987-01-05
3.1734542846679688,1987-01-06
3.1870179176330566,1987-01-07
3.180237054824829,1987-01-08
3.200577735900879,1987-01-09
3.2277004718780518,1987-01-12
3.2548258304595947,1987-01-13
3.2887284755706787,1987-01-14
3.3497581481933594,1987-01-15
3.370100259780884,1987-01-16
3.3633217811584473,1987-01-19
3.390444278717041,1987-01-20
3.3361947536468506,1987-01-21
3.431128978729248,1987-01-22
3.485374927520752,1987-01-23
3.4175660610198975,1987-01-26
3.4175660610198975,1987-01-27
3.5124990940093994,1987-01-28
3.4989373683929443,1987-01-29
3.485374927520752,1987-01-30
3.4785969257354736,1987-02-02
3.526059865951538,1987-02-03
3.6006505489349365,1987-02-04
3.5938687324523926,1987-02-05
3.6413381099700928,1987-02-06
3.6142139434814453,1987-02-09
3.580308437347412,1987-02-10
3.6142139434814453,1987-02-11
3.6142139434814453,1987-02-12
3.6142139434814453,1987-02-13
3.8379836082458496,1987-02-17
3.8922297954559326,1987-02-18
3.9697139263153076,1987-02-19
3.93560791015625,1987-02-20
3.887864589691162,1987-02-23
3.840118408203125,1987-02-24
3.853760242462158,1987-02-25
3.785550117492676,1987-02-26
3.8060147762298584,1987-02-27
3.74462628364563,1987-03-02
3.765089988708496,1987-03-03
3.8128342628479004,1987-03-04
3.7923696041107178,1987-03-05
3.7514472007751465,1987-03-06
3.765089988708496,1987-03-09
3.8196558952331543,1987-03-10
3.8128342628479004,1987-03-11
3.881044626235962,1987-03-12
3.8674018383026123,1987-03-13
3.7991936206817627,1987-03-16
3.7991936206817627,1987-03-17
3.717343330383301,1987-03-18
3.737804889678955,1987-03-19
3.840118408203125,1987-03-20
3.840118408203125,1987-03-23
3.8196558952331543,1987-03-24
3.846937656402588,1987-03-25
3.7037012577056885,1987-03-26
3.64231276512146,1987-03-27
3.567284107208252,1987-03-30
3.519538402557373,1987-03-31
3.48543643951416,1987-04-01
3.5468220710754395,1987-04-02
3.6832380294799805,1987-04-03
3.7991936206817627,1987-04-06
3.710521697998047,1987-04-07
3.765089988708496,1987-04-08
3.710521697998047,1987-04-09
3.6559548377990723,1987-04-10
3.526360034942627,1987-04-13
3.355839252471924,1987-04-14
3.3967652320861816,1987-04-15
3.410407543182373,1987-04-16
3.48543643951416,1987-04-20
3.5331802368164062,1987-04-21
3.4649722576141357,1987-04-22
3.4172275066375732,1987-04-23
3.314913749694824,1987-04-24
3.2398853302001953,1987-04-27
3.2671701908111572,1987-04-28
3.2876322269439697,1987-04-29
3.342197895050049,1987-04-30
3.328556776046753,1987-05-01
3.328556776046753,1987-05-04
3.3899435997009277,1987-05-05
3.4445111751556396,1987-05-06
3.4649722576141357,1987-05-07
3.4717941284179688,1987-05-08
3.451331377029419,1987-05-11
3.3967652320861816,1987-05-12
3.3899435997009277,1987-05-13
3.376303195953369,1987-05-14
3.273991346359253,1987-05-15
3.437690258026123,1987-05-18
3.3353750705718994,1987-05-19
3.255431890487671,1987-05-20
3.3515868186950684,1987-05-21
3.392794132232666,1987-05-22
3.420266628265381,1987-05-26
3.502682685852051,1987-05-27
3.564495086669922,1987-05-28
3.543888568878174,1987-05-29
3.4820775985717773,1987-06-01
3.4683423042297363,1987-06-02
3.591966152191162,1987-06-03
3.68125057220459,1987-06-04
3.7293269634246826,1987-06-05
3.7224574089050293,1987-06-08
3.6469101905822754,1987-06-09
3.6400411128997803,1987-06-10
3.6537795066833496,1987-06-11
3.7293269634246826,1987-06-12
3.74306058883667,1987-06-15
3.85981822013855,1987-06-16
3.8323450088500977,1987-06-17
3.7842705249786377,1987-06-18
3.8323450088500977,1987-06-19
3.921627998352051,1987-06-22
3.9353654384613037,1987-06-23
3.9353654384613037,1987-06-24
3.9284985065460205,1987-06-25
3.8804235458374023,1987-06-26
3.852950096130371,1987-06-29
3.7705347537994385,1987-06-30
3.701852560043335,1987-07-01
3.7293269634246826,1987-07-02
3.701852560043335,1987-07-06
3.715590000152588,1987-07-07
3.839214324951172,1987-07-08
3.852950096130371,1987-07-09
3.846081495285034,1987-07-10
3.791139602661133,1987-07-13
3.852950096130371,1987-07-14
3.839214324951172,1987-07-15
3.8117432594299316,1987-07-16
3.8048741817474365,1987-07-17
3.7499313354492188,1987-07-20
3.7361948490142822,1987-07-21
3.7361948490142822,1987-07-22
3.763667345046997,1987-07-23
3.701852560043335,1987-07-24
3.8666865825653076,1987-07-27
4.093329906463623,1987-07-28
4.203218460083008,1987-07-29
4.223823070526123,1987-07-30
4.196351051330566,1987-07-31
4.024652004241943,1987-08-03
4.093329906463623,1987-08-04
4.120804309844971,1987-08-05
4.08646297454834,1987-08-06
4.004049301147461,1987-08-07
4.038385391235352,1987-08-10
4.148277759552002,1987-08-11
4.148277759552002,1987-08-12
4.189480781555176,1987-08-13
4.127670764923096,1987-08-14
4.1345391273498535,1987-08-17
4.065859794616699,1987-08-18
4.045255661010742,1987-08-19
4.082278728485107,1987-08-20
4.061555862426758,1987-08-21
4.006296157836914,1987-08-24
4.393112659454346,1987-08-25
4.330944538116455,1987-08-26
4.248056411743164,1987-08-27
4.296408176422119,1987-08-28
4.3723883628845215,1987-08-31
4.482905387878418,1987-09-01
4.489816665649414,1987-09-02
4.455277919769287,1987-09-03
4.489816665649414,1987-09-04
4.614147186279297,1987-09-08
4.545074462890625,1987-09-09
4.614147186279297,1987-09-10
4.586519241333008,1987-09-11
4.406926155090332,1987-09-14
4.365481853485107,1987-09-15
4.420742988586426,1987-09-16
4.5312604904174805,1987-09-17
4.469094276428223,1987-09-18
4.234241008758545,1987-09-21
4.379299163818359,1987-09-22
4.393112659454346,1987-09-23
4.406926155090332,1987-09-24
4.400018692016602,1987-09-25
4.344760894775391,1987-09-28
4.337854385375977,1987-09-29
4.337854385375977,1987-09-30
4.379299163818359,1987-10-01
4.393112659454346,1987-10-02
4.337854385375977,1987-10-05
4.2066121101379395,1987-10-06
4.192796230316162,1987-10-07
4.082278728485107,1987-10-08
4.006296157836914,1987-10-09
3.999389886856079,1987-10-12
4.033926486968994,1987-10-13
3.9786665439605713,1987-10-14
3.8888707160949707,1987-10-15
3.681650400161743,1987-10-16
2.983999729156494,1987-10-19
2.8872969150543213,1987-10-20
3.2050366401672363,1987-10-21
3.0254435539245605,1987-10-22
3.0254435539245605,1987-10-23
2.7491493225097656,1987-10-26
2.8044097423553467,1987-10-27
2.818223714828491,1987-10-28
2.901111602783203,1987-10-29
3.018537998199463,1987-10-30
3.0530741214752197,1987-11-02
3.1221492290496826,1987-11-03
3.039259433746338,1987-11-04
3.066890239715576,1987-11-05
3.059981107711792,1987-11-06
2.956369638442993,1987-11-09
2.949462413787842,1987-11-10
2.9701852798461914,1987-11-11
3.0737977027893066,1987-11-12
3.039259433746338,1987-11-13
3.1083335876464844,1987-11-16
3.0530741214752197,1987-11-17
3.066890239715576,1987-11-18
3.041555166244507,1987-11-19
2.9510724544525146,1987-11-20
2.9649910926818848,1987-11-23
2.944112777709961,1987-11-24
2.902353525161743,1987-11-25
2.8675525188446045,1987-11-27
2.7074711322784424,1987-11-30
2.811871290206909,1987-12-01
2.8675525188446045,1987-12-02
2.7909915447235107,1987-12-03
2.7631516456604004,1987-12-04
2.756190776824951,1987-12-07
2.7422711849212646,1987-12-08
2.784031867980957,1987-12-09
2.6935505867004395,1987-12-10
2.66571044921875,1987-12-11
2.7074711322784424,1987-12-14
2.6865899562835693,1987-12-15
2.770111322402954,1987-12-16
2.7353107929229736,1987-12-17
2.7005116939544678,1987-12-18
2.6865899562835693,1987-12-21
2.6865899562835693,1987-12-22
2.7422711849212646,1987-12-23
2.811871290206909,1987-12-24
2.784031867980957,1987-12-28
2.7353107929229736,1987-12-29
2.728349208831787,1987-12-30
2.6865899562835693,1987-12-31
2.811871290206909,1988-01-04
2.9301934242248535,1988-01-05
2.9649910926818848,1988-01-06
3.0206756591796875,1988-01-07
2.825793743133545,1988-01-08
2.811871290206909,1988-01-11
2.7631516456604004,1988-01-12
2.797952651977539,1988-01-13
2.728349208831787,1988-01-14
2.784031867980957,1988-01-15
2.770111322402954,1988-01-18
2.756190776824951,1988-01-19
2.651792287826538,1988-01-20
2.6587493419647217,1988-01-21
2.728349208831787,1988-01-22
2.8327524662017822,1988-01-25
2.7909915447235107,1988-01-26
2.811871290206909,1988-01-27
2.8327524662017822,1988-01-28
2.8675525188446045,1988-01-29
2.784031867980957,1988-02-01
2.7353107929229736,1988-02-02
2.651792287826538,1988-02-03
2.66571044921875,1988-02-04
2.6935505867004395,1988-02-05
2.825793743133545,1988-02-08
2.902353525161743,1988-02-09
3.0902748107910156,1988-02-10
3.13203501701355,1988-02-11
3.257317304611206,1988-02-12
3.1389942169189453,1988-02-16
3.041555166244507,1988-02-17
3.0833146572113037,1988-02-18
3.102123498916626,1988-02-19
3.116159677505493,1988-02-22
3.1301958560943604,1988-02-23
3.242490530014038,1988-02-24
3.242490530014038,1988-02-25
3.2074005603790283,1988-02-26
3.242490530014038,1988-02-29
3.277585029602051,1988-03-01
3.291620969772339,1988-03-02
3.3828606605529785,1988-03-03
3.319692850112915,1988-03-04
3.375839948654175,1988-03-07
3.375839948654175,1988-03-08
3.467078447341919,1988-03-09
3.3477671146392822,1988-03-10
3.3267123699188232,1988-03-11
3.3126752376556396,1988-03-14
3.2565290927886963,1988-03-15
3.3267123699188232,1988-03-16
3.3477671146392822,1988-03-17
3.305659770965576,1988-03-18
3.291620969772339,1988-03-21
3.2284560203552246,1988-03-22
3.179326295852661,1988-03-23
3.0951058864593506,1988-03-24
3.0389575958251953,1988-03-25
2.982811689376831,1988-03-28
3.0389575958251953,1988-03-29
3.03193998336792,1988-03-30
3.02492356300354,1988-03-31
3.0179054737091064,1988-04-04
3.0810694694519043,1988-04-05
3.1652884483337402,1988-04-06
3.1582703590393066,1988-04-07
3.193363904953003,1988-04-08
3.200382947921753,1988-04-11
3.1582703590393066,1988-04-12
3.144235849380493,1988-04-13
2.9266653060913086,1988-04-14
2.982811689376831,1988-04-15
3.0108845233917236,1988-04-18
3.0038678646087646,1988-04-19
2.9968478679656982,1988-04-20
2.954738140106201,1988-04-21
2.954738140106201,1988-04-22
2.982811689376831,1988-04-25
2.982811689376831,1988-04-26
2.9687750339508057,1988-04-27
2.961756706237793,1988-04-28
2.933683156967163,1988-04-29
2.891573667526245,1988-05-02
2.884556531906128,1988-05-03
2.8635008335113525,1988-05-04
2.891573667526245,1988-05-05
2.884556531906128,1988-05-06
2.8564817905426025,1988-05-09
2.8213894367218018,1988-05-10
2.7512049674987793,1988-05-11
2.730151414871216,1988-05-12
2.737168073654175,1988-05-13
2.737168073654175,1988-05-16
2.6950583457946777,1988-05-17
2.765242099761963,1988-05-18
2.8213894367218018,1988-05-19
2.9749529361724854,1988-05-20
2.904118537902832,1988-05-23
2.967869520187378,1988-05-24
2.9537031650543213,1988-05-25
2.960787057876587,1988-05-26
2.9537031650543213,1988-05-27
3.0599522590637207,1988-05-31
3.109534502029419,1988-06-01
3.102449893951416,1988-06-02
3.109534502029419,1988-06-03
3.144951105117798,1988-06-06
3.081200361251831,1988-06-07
3.1307811737060547,1988-06-08
3.109534502029419,1988-06-09
3.1307811737060547,1988-06-10
3.152034044265747,1988-06-13
3.2157821655273438,1988-06-14
3.2370312213897705,1988-06-15
3.2299487590789795,1988-06-16
3.2299487590789795,1988-06-17
3.343280076980591,1988-06-20
3.428278923034668,1988-06-21
3.3928611278533936,1988-06-22
3.3503644466400146,1988-06-23
3.286616086959839,1988-06-24
3.272447109222412,1988-06-27
3.286616086959839,1988-06-28
3.4920291900634766,1988-06-29
3.272447109222412,1988-06-30
3.2582812309265137,1988-07-01
3.2370312213897705,1988-07-05
3.152034044265747,1988-07-06
3.173285484313965,1988-07-07
3.1874494552612305,1988-07-08
3.1662001609802246,1988-07-11
3.222867012023926,1988-07-12
3.329115152359009,1988-07-13
3.4141149520874023,1988-07-14
3.428278923034668,1988-07-15
3.435364246368408,1988-07-18
3.449528455734253,1988-07-19
3.6620261669158936,1988-07-20
3.5699450969696045,1988-07-21
3.456613540649414,1988-07-22
3.5274436473846436,1988-07-25
3.449528455734253,1988-07-26
3.4991111755371094,1988-07-27
3.739942789077759,1988-07-28
3.697441339492798,1988-07-29
3.839104175567627,1988-08-01
3.9382705688476562,1988-08-02
4.016188621520996,1988-08-03
3.8320224285125732,1988-08-04
3.8107733726501465,1988-08-05
3.782439947128296,1988-08-08
3.70452618598938,1988-08-09
3.598275899887085,1988-08-10
3.853273630142212,1988-08-11
3.725776433944702,1988-08-12
3.725776433944702,1988-08-15
3.718691825866699,1988-08-16
3.8886895179748535,1988-08-17
3.9099388122558594,1988-08-18
3.8320224285125732,1988-08-19
