BKNG,Date
484.2607421875,2011-08-24
482.3257141113281,2011-08-25
502.18487548828125,2011-08-26
519.6801147460938,2011-08-29
533.8538208007812,2011-08-30
535.888671875,2011-08-31
528.4876098632812,2011-09-01
526.841796875,2011-09-02
532.3377075195312,2011-09-06
540.7562255859375,2011-09-07
537.0157470703125,2011-09-08
519.4207763671875,2011-09-09
527.52001953125,2011-09-12
521.6950073242188,2011-09-13
528.2083129882812,2011-09-14
522.6624755859375,2011-09-15
524.1287231445312,2011-09-16
530.093505859375,2011-09-19
535.86865234375,2011-09-20
529.9139404296875,2011-09-21
504.279541015625,2011-09-22
513.2964477539062,2011-09-23
512.2791137695312,2011-09-26
509.81536865234375,2011-09-27
496.818603515625,2011-09-28
476.7998352050781,2011-09-29
448.312744140625,2011-09-30
444.6122131347656,2011-10-03
442.86669921875,2011-10-04
444.5324401855469,2011-10-05
468.3614501953125,2011-10-06
466.5361328125,2011-10-07
482.6149597167969,2011-10-10
492.0009460449219,2011-10-11
484.3006591796875,2011-10-12
492.5096435546875,2011-10-13
497.85595703125,2011-10-14
491.5920104980469,2011-10-17
491.9510803222656,2011-10-18
477.77734375,2011-10-19
472.6105651855469,2011-10-20
494.1953125,2011-10-21
518.4931640625,2011-10-24
503.77081298828125,2011-10-25
494.3648986816406,2011-10-26
519.2212524414062,2011-10-27
522.3433227539062,2011-10-28
506.4240417480469,2011-10-31
487.7717590332031,2011-11-01
492.3800048828125,2011-11-02
510.4038391113281,2011-11-03
512.0596313476562,2011-11-04
507.7007751464844,2011-11-07
551.4388427734375,2011-11-08
535.180419921875,2011-11-09
527.0113525390625,2011-11-10
531.94873046875,2011-11-11
533.0359497070312,2011-11-14
545.4242553710938,2011-11-15
536.9559326171875,2011-11-16
512.0895385742188,2011-11-17
495.651611328125,2011-11-18
476.4307861328125,2011-11-21
479.8420715332031,2011-11-22
463.3442687988281,2011-11-23
458.0079345703125,2011-11-25
471.2939453125,2011-11-28
461.81817626953125,2011-11-29
484.6497802734375,2011-11-30
487.1832580566406,2011-12-01
485.23828125,2011-12-02
482.7845153808594,2011-12-05
477.8771057128906,2011-12-06
483.0538635253906,2011-12-07
478.2361755371094,2011-12-08
478.51544189453125,2011-12-09
474.17657470703125,2011-12-12
461.50897216796875,2011-12-13
444.05364990234375,2011-12-14
444.2531433105469,2011-12-15
455.9132995605469,2011-12-16
458.5565490722656,2011-12-19
478.86456298828125,2011-12-20
471.1243591308594,2011-12-21
478.465576171875,2011-12-22
480.5003967285156,2011-12-23
482.9740295410156,2011-12-27
474.1865234375,2011-12-28
474.7850036621094,2011-12-29
466.5161437988281,2011-12-30
483.9116516113281,2012-01-03
479.6824645996094,2012-01-04
484.96893310546875,2012-01-05
479.0840148925781,2012-01-06
474.8647766113281,2012-01-09
483.04388427734375,2012-01-10
476.4806823730469,2012-01-11
474.96453857421875,2012-01-12
481.1985778808594,2012-01-13
496.93829345703125,2012-01-17
517.5056762695312,2012-01-18
524.7272338867188,2012-01-19
517.25634765625,2012-01-20
516.69775390625,2012-01-23
522.3931274414062,2012-01-24
527.0013427734375,2012-01-25
523.32080078125,2012-01-26
524.5177001953125,2012-01-27
521.0765380859375,2012-01-30
528.1384887695312,2012-01-31
534.5321044921875,2012-02-01
532.4674072265625,2012-02-02
545.5838012695312,2012-02-03
535.3599853515625,2012-02-06
527.8392333984375,2012-02-07
536.9957885742188,2012-02-08
538.7513427734375,2012-02-09
543.6487426757812,2012-02-10
569.692138671875,2012-02-13
575.4673461914062,2012-02-14
568.8442993164062,2012-02-15
569.8616943359375,2012-02-16
581.0331420898438,2012-02-17
583.2574462890625,2012-02-21
586.2197875976562,2012-02-22
585.9006958007812,2012-02-23
588.9029541015625,2012-02-24
590.0300903320312,2012-02-27
631.1448974609375,2012-02-28
625.4195556640625,2012-02-29
635.6932373046875,2012-03-01
644.21142578125,2012-03-02
641.049560546875,2012-03-05
628.132568359375,2012-03-06
639.9622802734375,2012-03-07
652.151123046875,2012-03-08
645.79736328125,2012-03-09
649.2884521484375,2012-03-12
652.1211547851562,2012-03-13
649.0889282226562,2012-03-14
655.5723876953125,2012-03-15
673.7757568359375,2012-03-16
695.1510620117188,2012-03-19
694.6921997070312,2012-03-20
701.8539428710938,2012-03-21
710.172607421875,2012-03-22
713.1649780273438,2012-03-23
733.5228881835938,2012-03-26
726.9895629882812,2012-03-27
716.3668212890625,2012-03-28
718.2020874023438,2012-03-29
715.6685791015625,2012-03-30
718.1322631835938,2012-04-02
741.721923828125,2012-04-03
743.99609375,2012-04-04
754.8682250976562,2012-04-05
762.7979736328125,2012-04-09
739.367919921875,2012-04-10
727.707763671875,2012-04-11
740.2556762695312,2012-04-12
733.303466796875,2012-04-13
700.2081298828125,2012-04-16
713.5440063476562,2012-04-17
730.3509521484375,2012-04-18
715.349365234375,2012-04-19
708.3572387695312,2012-04-20
697.2158203125,2012-04-23
683.2615356445312,2012-04-24
722.7005615234375,2012-04-25
731.3983154296875,2012-04-26
760.1846313476562,2012-04-27
758.8779907226562,2012-04-30
753.242431640625,2012-05-01
759.1173706054688,2012-05-02
747.8162841796875,2012-05-03
734.191162109375,2012-05-04
735.7671508789062,2012-05-07
714.3718872070312,2012-05-08
717.1148681640625,2012-05-09
679.3714599609375,2012-05-10
673.6660766601562,2012-05-11
661.4872436523438,2012-05-14
660.639404296875,2012-05-15
660.5496215820312,2012-05-16
643.7625732421875,2012-05-17
630.3868408203125,2012-05-18
656.0012817382812,2012-05-21
658.3951416015625,2012-05-22
671.40185546875,2012-05-23
667.2623901367188,2012-05-24
651.2135009765625,2012-05-25
656.3603515625,2012-05-29
636.1321411132812,2012-05-30
623.8934326171875,2012-05-31
608.9417114257812,2012-06-01
614.9662475585938,2012-06-04
618.2479248046875,2012-06-05
640.8699951171875,2012-06-06
634.5262451171875,2012-06-07
642.7152709960938,2012-06-08
640.072021484375,2012-06-11
645.3285522460938,2012-06-12
644.8497924804688,2012-06-13
638.6856079101562,2012-06-14
657.726806640625,2012-06-15
671.7808837890625,2012-06-18
678.3740234375,2012-06-19
669.1077270507812,2012-06-20
655.9015502929688,2012-06-21
665.2775268554688,2012-06-22
649.9866943359375,2012-06-25
654.6846313476562,2012-06-26
652.1710815429688,2012-06-27
641.8374633789062,2012-06-28
662.8238525390625,2012-06-29
679.1220703125,2012-07-02
688.787353515625,2012-07-03
679.9100952148438,2012-07-05
669.945556640625,2012-07-06
663.1729125976562,2012-07-09
646.9943237304688,2012-07-10
645.0093383789062,2012-07-11
637.44873046875,2012-07-12
641.3088989257812,2012-07-13
636.1021728515625,2012-07-16
645.7175903320312,2012-07-17
654.00634765625,2012-07-18
670.9530029296875,2012-07-19
671.481689453125,2012-07-20
667.402099609375,2012-07-23
663.881103515625,2012-07-24
629.4292602539062,2012-07-25
626.7161865234375,2012-07-26
682.2440795898438,2012-07-27
680.7977905273438,2012-07-30
660.0509033203125,2012-07-31
641.3387451171875,2012-08-01
647.3533935546875,2012-08-02
662.295166015625,2012-08-03
663.4222412109375,2012-08-06
678.0648193359375,2012-08-07
560.8847045898438,2012-08-08
560.8248291015625,2012-08-09
561.7224731445312,2012-08-10
560.5654907226562,2012-08-13
563.2186889648438,2012-08-14
573.8414916992188,2012-08-15
585.2921752929688,2012-08-16
587.2771606445312,2012-08-17
585.1126708984375,2012-08-20
584.2648315429688,2012-08-21
589.5313720703125,2012-08-22
592.0150146484375,2012-08-23
591.6658935546875,2012-08-24
586.8981323242188,2012-08-27
588.6137084960938,2012-08-28
601.6703491210938,2012-08-29
602.0592651367188,2012-08-30
603.02685546875,2012-08-31
595.366455078125,2012-09-04
593.6607666015625,2012-09-05
602.4583129882812,2012-09-06
619.9635009765625,2012-09-07
606.7672729492188,2012-09-10
616.1831665039062,2012-09-11
618.3675537109375,2012-09-12
625.3297729492188,2012-09-13
635.852783203125,2012-09-14
641.7078247070312,2012-09-17
639.094482421875,2012-09-18
637.39892578125,2012-09-19
632.15234375,2012-09-20
634.5262451171875,2012-09-21
629.5689086914062,2012-09-24
630.137451171875,2012-09-25
620.5021362304688,2012-09-26
628.9105834960938,2012-09-27
617.4898071289062,2012-09-28
623.2650146484375,2012-10-01
614.7069702148438,2012-10-02
621.230224609375,2012-10-03
633.4190063476562,2012-10-04
630.277099609375,2012-10-05
629.3494873046875,2012-10-08
616.3128662109375,2012-10-09
600.872314453125,2012-10-10
596.61328125,2012-10-11
591.635986328125,2012-10-12
599.4859008789062,2012-10-15
596.2442016601562,2012-10-16
596.7129516601562,2012-10-17
580.8934936523438,2012-10-18
559.0693359375,2012-10-19
565.7522583007812,2012-10-22
567.5875244140625,2012-10-23
562.231201171875,2012-10-24
556.446044921875,2012-10-25
577.98095703125,2012-10-26
572.3054809570312,2012-10-31
584.6039428710938,2012-11-01
633.1198120117188,2012-11-02
633.169677734375,2012-11-05
643.25390625,2012-11-06
632.9901123046875,2012-11-07
626.267333984375,2012-11-08
624.2724609375,2012-11-09
631.8131713867188,2012-11-12
628.7011108398438,2012-11-13
614.82666015625,2012-11-14
615.9437866210938,2012-11-15
613.2108154296875,2012-11-16
623.9033813476562,2012-11-19
633.9577026367188,2012-11-20
637.947509765625,2012-11-21
640.271484375,2012-11-23
638.3563842773438,2012-11-26
635.1246948242188,2012-11-27
656.3703002929688,2012-11-28
664.0407104492188,2012-11-29
661.4971923828125,2012-11-30
666.0953979492188,2012-12-03
662.1156005859375,2012-12-04
662.5345458984375,2012-12-05
662.4447631835938,2012-12-06
657.4176025390625,2012-12-07
624.3622436523438,2012-12-10
621.6292114257812,2012-12-11
623.1353759765625,2012-12-12
611.51513671875,2012-12-13
611.9739379882812,2012-12-14
615.29541015625,2012-12-17
631.1249389648438,2012-12-18
625.6289672851562,2012-12-19
629.2197875976562,2012-12-20
617.30029296875,2012-12-21
615.7642822265625,2012-12-24
600.8324584960938,2012-12-26
608.472900390625,2012-12-27
607.3258056640625,2012-12-28
618.8064575195312,2012-12-31
636.7705078125,2013-01-02
647.0740966796875,2013-01-03
646.7548828125,2013-01-04
655.7020263671875,2013-01-07
655.7418823242188,2013-01-08
649.9268188476562,2013-01-09
651.9515991210938,2013-01-10
653.8168334960938,2013-01-11
661.2278442382812,2013-01-14
661.65673828125,2013-01-15
666.1353759765625,2013-01-16
668.1801147460938,2013-01-17
671.0028686523438,2013-01-18
669.5565795898438,2013-01-22
670.5440673828125,2013-01-23
677.8154296875,2013-01-24
716.9852294921875,2013-01-25
703.1805419921875,2013-01-28
698.5025024414062,2013-01-29
693.3157958984375,2013-01-30
683.7202758789062,2013-01-31
683.8101196289062,2013-02-01
677.5560913085938,2013-02-04
689.8047485351562,2013-02-05
692.3283081054688,2013-02-06
688.927001953125,2013-02-07
699.0411376953125,2013-02-08
694.3331298828125,2013-02-11
701.5845947265625,2013-02-12
702.37255859375,2013-02-13
703.8189086914062,2013-02-14
700.4674682617188,2013-02-15
701.6743774414062,2013-02-19
686.443359375,2013-02-20
681.5858154296875,2013-02-21
682.9523315429688,2013-02-22
669.8258666992188,2013-02-25
676.7581176757812,2013-02-26
694.1336669921875,2013-02-27
687.3510131835938,2013-02-28
693.8444213867188,2013-03-01
712.1875,2013-03-04
716.5762329101562,2013-03-05
717.0650024414062,2013-03-06
717.1947021484375,2013-03-07
719.079833984375,2013-03-08
723.21923828125,2013-03-11
720.1969604492188,2013-03-12
713.70361328125,2013-03-13
711.3297119140625,2013-03-14
711.6787719726562,2013-03-15
695.0313720703125,2013-03-18
682.4037475585938,2013-03-19
685.824951171875,2013-03-20
682.2440795898438,2013-03-21
696.1285400390625,2013-03-22
693.8643798828125,2013-03-25
692.8170776367188,2013-03-26
693.0863647460938,2013-03-27
686.4034423828125,2013-03-28
693.9840698242188,2013-04-01
704.108154296875,2013-04-02
696.9364624023438,2013-04-03
699.5597534179688,2013-04-04
691.5403442382812,2013-04-05
694.7521362304688,2013-04-08
694.3531494140625,2013-04-09
717.1049194335938,2013-04-10
732.116455078125,2013-04-11
741.2131958007812,2013-04-12
709.564208984375,2013-04-15
718.8604125976562,2013-04-16
706.9907836914062,2013-04-17
688.248779296875,2013-04-18
681.8251953125,2013-04-19
689.1065673828125,2013-04-22
700.5572509765625,2013-04-23
699.0111694335938,2013-04-24
709.4046020507812,2013-04-25
699.4002075195312,2013-04-26
697.6447143554688,2013-04-29
694.2134399414062,2013-04-30
692.2883911132812,2013-05-01
706.1429443359375,2013-05-02
722.9200439453125,2013-05-03
724.8551025390625,2013-05-06
723.1992797851562,2013-05-07
733.3932495117188,2013-05-08
735.6175537109375,2013-05-09
763.4562377929688,2013-05-10
775.45556640625,2013-05-13
789.12060546875,2013-05-14
803.6932983398438,2013-05-15
798.0377807617188,2013-05-16
811.5830688476562,2013-05-17
840.3494873046875,2013-05-20
823.8517456054688,2013-05-21
795.9930419921875,2013-05-22
801.5487670898438,2013-05-23
799.0751342773438,2013-05-24
802.2769775390625,2013-05-28
790.2477416992188,2013-05-29
805.4786987304688,2013-05-30
801.8779296875,2013-05-31
800.5712890625,2013-06-03
796.6513671875,2013-06-04
793.469482421875,2013-06-05
803.8429565429688,2013-06-06
814.3660278320312,2013-06-07
821.34814453125,2013-06-10
811.34375,2013-06-11
805.8378295898438,2013-06-12
812.7401733398438,2013-06-13
813.6677856445312,2013-06-14
823.4328002929688,2013-06-17
832.6891479492188,2013-06-18
826.4351196289062,2013-06-19
813.6079711914062,2013-06-20
810.9746704101562,2013-06-21
802.9552001953125,2013-06-24
807.5036010742188,2013-06-25
817.4680786132812,2013-06-26
820.2908325195312,2013-06-27
824.5598754882812,2013-06-28
838.583984375,2013-07-01
838.9132080078125,2013-07-02
843.2421264648438,2013-07-03
852.9771728515625,2013-07-05
886.3617553710938,2013-07-08
894.770263671875,2013-07-09
890.0423583984375,2013-07-10
908.0263061523438,2013-07-11
918.0407104492188,2013-07-12
909.3329467773438,2013-07-15
899.7474975585938,2013-07-16
904.3656616210938,2013-07-17
897.3037109375,2013-07-18
894.002197265625,2013-07-19
898.1815185546875,2013-07-22
893.5034790039062,2013-07-23
891.738037109375,2013-07-24
909.672119140625,2013-07-25
897.7825317382812,2013-07-26
885.8430786132812,2013-07-29
884.5962524414062,2013-07-30
873.434814453125,2013-07-31
902.0416259765625,2013-08-01
906.0413818359375,2013-08-02
926.2097778320312,2013-08-05
932.992431640625,2013-08-06
925.2123413085938,2013-08-07
931.3665771484375,2013-08-08
967.4143676757812,2013-08-09
955.5746459960938,2013-08-12
951.1759033203125,2013-08-13
937.6006469726562,2013-08-14
936.3937377929688,2013-08-15
937.6704711914062,2013-08-16
930.7481689453125,2013-08-19
930.3890991210938,2013-08-20
937.8001708984375,2013-08-21
949.7196655273438,2013-08-22
951.7943115234375,2013-08-23
947.1162719726562,2013-08-26
933.2118530273438,2013-08-27
932.224365234375,2013-08-28
938.2490234375,2013-08-29
936.1343994140625,2013-08-30
940.4234619140625,2013-09-03
950.0188598632812,2013-09-04
955.355224609375,2013-09-05
956.7017822265625,2013-09-06
963.1951293945312,2013-09-09
975.0049438476562,2013-09-10
979.0545654296875,2013-09-11
967.3145751953125,2013-09-12
964.3521728515625,2013-09-13
965.2698364257812,2013-09-16
967.763427734375,2013-09-17
992.550048828125,2013-09-18
998.06591796875,2013-09-19
1000.4498291015625,2013-09-20
994.2157592773438,2013-09-23
1003.4221801757812,2013-09-24
994.7743530273438,2013-09-25
1009.02783203125,2013-09-26
1012.3792724609375,2013-09-27
1008.3695678710938,2013-09-30
1035.619873046875,2013-10-01
1064.655517578125,2013-10-02
1046.6317138671875,2013-10-03
1059.4588623046875,2013-10-04
1039.0211181640625,2013-10-07
995.582275390625,2013-10-08
986.5054931640625,2013-10-09
1010.6038208007812,2013-10-10
1008.0503540039062,2013-10-11
1015.032470703125,2013-10-14
1018.902587890625,2013-10-15
1032.5576171875,2013-10-16
1029.5155029296875,2013-10-17
1045.5743408203125,2013-10-18
1084.315185546875,2013-10-21
1072.8843994140625,2013-10-22
1063.2490234375,2013-10-23
1077.642333984375,2013-10-24
1068.1165771484375,2013-10-25
1057.4439697265625,2013-10-28
1066.7900390625,2013-10-29
1065.822509765625,2013-10-30
1051.1400146484375,2013-10-31
1049.8134765625,2013-11-01
1067.8372802734375,2013-11-04
1079.467529296875,2013-11-05
1055.33935546875,2013-11-06
1020.279052734375,2013-11-07
1070.4605712890625,2013-11-08
1093.701171875,2013-11-11
1096.6834716796875,2013-11-12
1121.3304443359375,2013-11-13
1134.53662109375,2013-11-14
1136.621337890625,2013-11-15
1125.051025390625,2013-11-18
1115.5653076171875,2013-11-19
1144.1619873046875,2013-11-20
1156.1513671875,2013-11-21
1156.0316162109375,2013-11-22
1156.2113037109375,2013-11-25
1174.97314453125,2013-11-26
1184.15966796875,2013-11-27
1189.2864990234375,2013-11-29
1185.46630859375,2013-12-02
1173.47705078125,2013-12-03
1178.65380859375,2013-12-04
1171.392333984375,2013-12-05
1177.3870849609375,2013-12-06
1175.6715087890625,2013-12-09
1185.88525390625,2013-12-10
1175.1029052734375,2013-12-11
1172.240234375,2013-12-12
1168.2803955078125,2013-12-13
1171.252685546875,2013-12-16
1157.936767578125,2013-12-17
1184.9576416015625,2013-12-18
1188.5284423828125,2013-12-19
1187.9100341796875,2013-12-20
1184.219482421875,2013-12-23
1176.8883056640625,2013-12-24
1186.8128662109375,2013-12-26
1167.3228759765625,2013-12-27
1149.947265625,2013-12-30
1159.4329833984375,2013-12-31
1142.5162353515625,2014-01-02
1129.788818359375,2014-01-03
1136.621337890625,2014-01-06
1160.1011962890625,2014-01-07
1154.54541015625,2014-01-08
1150.7451171875,2014-01-09
1145.9075927734375,2014-01-10
1136.810791015625,2014-01-13
1156.2510986328125,2014-01-14
1169.8662109375,2014-01-15
1181.626220703125,2014-01-16
1175.0330810546875,2014-01-17
1202.8717041015625,2014-01-21
1210.193115234375,2014-01-22
1205.7744140625,2014-01-23
1176.918212890625,2014-01-24
1140.3218994140625,2014-01-27
1159.5626220703125,2014-01-28
1130.89599609375,2014-01-29
1157.0390625,2014-01-30
1141.9676513671875,2014-01-31
1110.6478271484375,2014-02-03
1123.24560546875,2014-02-04
1121.1409912109375,2014-02-05
1135.434326171875,2014-02-06
1192.3387451171875,2014-02-07
1204.7369384765625,2014-02-10
1210.83154296875,2014-02-11
1243.4580078125,2014-02-12
1272.812744140625,2014-02-13
1276.7127685546875,2014-02-14
1298.317626953125,2014-02-18
1270.5086669921875,2014-02-19
1279.72509765625,2014-02-20
1312.2918701171875,2014-02-21
1310.31689453125,2014-02-24
1350.03515625,2014-02-25
1353.476318359375,2014-02-26
1354.32421875,2014-02-27
1345.3970947265625,2014-02-28
1334.8240966796875,2014-03-03
1364.8272705078125,2014-03-04
1366.9320068359375,2014-03-05
1360.9173583984375,2014-03-06
1354.5736083984375,2014-03-07
1340.0107421875,2014-03-10
1322.9146728515625,2014-03-11
1329.1785888671875,2014-03-12
1296.412353515625,2014-03-13
1264.693603515625,2014-03-14
1284.6724853515625,2014-03-17
1301.1004638671875,2014-03-18
1283.9443359375,2014-03-19
1289.0911865234375,2014-03-20
1265.6011962890625,2014-03-21
1224.7957763671875,2014-03-24
1220.576416015625,2014-03-25
1185.7357177734375,2014-03-26
1179.2322998046875,2014-03-27
1188.9674072265625,2014-03-28
1188.84765625,2014-03-31
1248.1759033203125,2014-04-01
1263.4268798828125,2014-04-02
1234.2913818359375,2014-04-03
1175.0728759765625,2014-04-04
1166.7442626953125,2014-04-07
1184.5087890625,2014-04-08
1231.4786376953125,2014-04-09
1174.294921875,2014-04-10
1153.2586669921875,2014-04-11
1164.2305908203125,2014-04-14
1166.76416015625,2014-04-15
1209.15576171875,2014-04-16
1205.275634765625,2014-04-17
1217.92333984375,2014-04-21
1226.8604736328125,2014-04-22
1216.8360595703125,2014-04-23
1213.923583984375,2014-04-24
1154.2861328125,2014-04-25
1136.810791015625,2014-04-28
1151.8922119140625,2014-04-29
1154.7947998046875,2014-04-30
1177.58642578125,2014-05-01
1176.918212890625,2014-05-02
1188.568359375,2014-05-05
1165.377685546875,2014-05-06
1128.8511962890625,2014-05-07
1105.171875,2014-05-08
1133.0106201171875,2014-05-09
1160.3505859375,2014-05-12
1156.9493408203125,2014-05-13
1142.8853759765625,2014-05-14
1133.3497314453125,2014-05-15
1134.2574462890625,2014-05-16
1155.832275390625,2014-05-19
1147.3438720703125,2014-05-20
1174.4345703125,2014-05-21
1175.0531005859375,2014-05-22
1194.0643310546875,2014-05-23
1255.8961181640625,2014-05-27
1266.7783203125,2014-05-28
1288.432861328125,2014-05-29
1275.3663330078125,2014-05-30
1275.535888671875,2014-06-02
1262.27978515625,2014-06-03
1242.7896728515625,2014-06-04
1244.7745361328125,2014-06-05
1234.9197998046875,2014-06-06
1226.7806396484375,2014-06-09
1219.758544921875,2014-06-10
1245.5325927734375,2014-06-11
1222.87060546875,2014-06-12
1186.264404296875,2014-06-13
1199.41064453125,2014-06-16
1193.4559326171875,2014-06-17
1213.77392578125,2014-06-18
1203.74951171875,2014-06-19
1200.0989990234375,2014-06-20
1202.522705078125,2014-06-23
1201.6549072265625,2014-06-24
1218.3321533203125,2014-06-25
1214.591796875,2014-06-26
1202.3929443359375,2014-06-27
1199.9293212890625,2014-06-30
1243.587646484375,2014-07-01
1234.680419921875,2014-07-02
1239.9468994140625,2014-07-03
1249.2032470703125,2014-07-07
1222.1025390625,2014-07-08
1233.214111328125,2014-07-09
1213.02587890625,2014-07-10
1211.8189697265625,2014-07-11
1225.354248046875,2014-07-14
1227.85791015625,2014-07-15
1220.526611328125,2014-07-16
1198.303466796875,2014-07-17
1209.6844482421875,2014-07-18
1212.81640625,2014-07-21
1227.518798828125,2014-07-22
1235.518310546875,2014-07-23
1233.5732421875,2014-07-24
1224.6461181640625,2014-07-25
1236.126708984375,2014-07-28
1243.427978515625,2014-07-29
1252.744140625,2014-07-30
1239.278564453125,2014-07-31
1242.7198486328125,2014-08-01
1296.6019287109375,2014-08-04
1277.939697265625,2014-08-05
1277.30126953125,2014-08-06
1281.8297119140625,2014-08-07
1278.288818359375,2014-08-08
1305.9381103515625,2014-08-11
1291.05615234375,2014-08-12
1290.4476318359375,2014-08-13
1281.530517578125,2014-08-14
1266.8780517578125,2014-08-15
1272.922607421875,2014-08-18
1268.5338134765625,2014-08-19
1270.1197509765625,2014-08-20
1261.821044921875,2014-08-21
1274.2391357421875,2014-08-22
1273.75048828125,2014-08-25
1274.2591552734375,2014-08-26
1257.5518798828125,2014-08-27
1247.5174560546875,2014-08-28
1241.1339111328125,2014-08-29
1251.6968994140625,2014-09-02
1231.249267578125,2014-09-03
1217.64404296875,2014-09-04
1191.9697265625,2014-09-05
1195.7999267578125,2014-09-08
1174.075439453125,2014-09-09
1185.60595703125,2014-09-10
1173.8460693359375,2014-09-11
1160.968994140625,2014-09-12
1150.6453857421875,2014-09-15
1169.9261474609375,2014-09-16
1170.803955078125,2014-09-17
1194.14404296875,2014-09-18
1183.0924072265625,2014-09-19
1162.8143310546875,2014-09-22
1163.372802734375,2014-09-23
1179.0029296875,2014-09-24
1161.058837890625,2014-09-25
1171.442138671875,2014-09-26
1158.08642578125,2014-09-29
1155.6226806640625,2014-09-30
1134.756103515625,2014-10-01
1137.0003662109375,2014-10-02
1138.54638671875,2014-10-03
1116.9615478515625,2014-10-06
1106.31884765625,2014-10-07
1124.0435791015625,2014-10-08
1099.3765869140625,2014-10-09
1060.945068359375,2014-10-10
1038.0435791015625,2014-10-13
1047.7686767578125,2014-10-14
1056.0474853515625,2014-10-15
1070.4505615234375,2014-10-16
1074.520263671875,2014-10-17
1100.25439453125,2014-10-20
1130.0780029296875,2014-10-21
1111.6053466796875,2014-10-22
1128.0931396484375,2014-10-23
1135.524169921875,2014-10-24
1131.36474609375,2014-10-27
1153.667724609375,2014-10-28
1141.29931640625,2014-10-29
1143.663330078125,2014-10-30
1203.131103515625,2014-10-31
1195.4608154296875,2014-11-03
1094.8980712890625,2014-11-04
1092.5440673828125,2014-11-05
1094.947998046875,2014-11-06
1091.8160400390625,2014-11-07
1117.1611328125,2014-11-10
1164.3802490234375,2014-11-11
1158.0364990234375,2014-11-12
1165.0286865234375,2014-11-13
1169.9659423828125,2014-11-14
1163.4327392578125,2014-11-17
1163.8515625,2014-11-18
1153.6976318359375,2014-11-19
1150.9346923828125,2014-11-20
1148.5208740234375,2014-11-21
1157.1787109375,2014-11-24
1176.16015625,2014-11-25
1163.8515625,2014-11-26
1157.228515625,2014-11-28
1150.25634765625,2014-12-01
1136.4517822265625,2014-12-02
1127.2852783203125,2014-12-03
1137.1998291015625,2014-12-04
1133.0704345703125,2014-12-05
1132.78125,2014-12-08
1132.282470703125,2014-12-09
1112.672607421875,2014-12-10
1111.42578125,2014-12-11
1101.1719970703125,2014-12-12
1075.88671875,2014-12-15
1043.17041015625,2014-12-16
1072.5950927734375,2014-12-17
1101.760498046875,2014-12-18
1106.6180419921875,2014-12-19
1146.4461669921875,2014-12-22
1144.6806640625,2014-12-23
1146.84521484375,2014-12-24
1153.2686767578125,2014-12-26
1157.0789794921875,2014-12-29
1145.7181396484375,2014-12-30
1137.299560546875,2014-12-31
1139.1448974609375,2015-01-02
1094.7783203125,2015-01-05
1077.203369140625,2015-01-06
1066.83984375,2015-01-07
1080.0859375,2015-01-08
1049.2747802734375,2015-01-09
1037.325439453125,2015-01-12
1035.1708984375,2015-01-13
1033.0264892578125,2015-01-14
995.7019653320312,2015-01-15
1005.646484375,2015-01-16
1022.333740234375,2015-01-20
1042.861328125,2015-01-21
1047.000732421875,2015-01-22
1035.3404541015625,2015-01-23
1039.20068359375,2015-01-26
1011.2720947265625,2015-01-27
1000.689208984375,2015-01-28
1012.1498413085938,2015-01-29
1006.9032592773438,2015-01-30
1010.4442749023438,2015-02-02
1034.9017333984375,2015-02-03
1025.6553955078125,2015-02-04
1041.93359375,2015-02-05
1019.8102416992188,2015-02-06
1030.512939453125,2015-02-09
1054.92041015625,2015-02-10
1057.354248046875,2015-02-11
1089.1627197265625,2015-02-12
1100.5535888671875,2015-02-13
1118.128662109375,2015-02-17
1120.12353515625,2015-02-18
1214.94091796875,2015-02-19
1213.12548828125,2015-02-20
1204.49755859375,2015-02-23
1216.676513671875,2015-02-24
1247.6671142578125,2015-02-25
1238.0816650390625,2015-02-26
1234.3212890625,2015-02-27
1246.2109375,2015-03-02
1238.8597412109375,2015-03-03
1222.54150390625,2015-03-04
1228.755615234375,2015-03-05
1212.8861083984375,2015-03-06
1213.8935546875,2015-03-09
1188.0496826171875,2015-03-10
1174.5443115234375,2015-03-11
1183.5711669921875,2015-03-12
1154.8148193359375,2015-03-13
1155.4830322265625,2015-03-16
1150.62548828125,2015-03-17
1178.6737060546875,2015-03-18
1173.3173828125,2015-03-19
1176.16015625,2015-03-20
1178.1650390625,2015-03-23
1166.7342529296875,2015-03-24
1149.7576904296875,2015-03-25
1137.44921875,2015-03-26
1132.2923583984375,2015-03-27
1146.89501953125,2015-03-30
1161.178466796875,2015-03-31
1146.6656494140625,2015-04-01
1157.4779052734375,2015-04-02
1181.9852294921875,2015-04-06
1181.955322265625,2015-04-07
1189.206787109375,2015-04-08
1182.9727783203125,2015-04-09
1186.4637451171875,2015-04-10
1196.6876220703125,2015-04-13
1201.6348876953125,2015-04-14
1197.884521484375,2015-04-15
1203.0113525390625,2015-04-16
1184.4989013671875,2015-04-17
1188.37890625,2015-04-20
1191.211669921875,2015-04-21
1209.8040771484375,2015-04-22
1217.983154296875,2015-04-23
1229.9425048828125,2015-04-24
1250.0010986328125,2015-04-27
1238.949462890625,2015-04-28
1245.3231201171875,2015-04-29
1234.6505126953125,2015-04-30
1257.2127685546875,2015-05-01
1264.2247314453125,2015-05-04
1260.0953369140625,2015-05-05
1260.9232177734375,2015-05-06
