SJM,Date
41.220680236816406,2009-12-04
41.06195831298828,2009-12-07
40.682395935058594,2009-12-08
40.992942810058594,2009-12-09
41.303497314453125,2009-12-10
41.793479919433594,2009-12-11
42.014320373535156,2009-12-14
42.17993927001953,2009-12-15
42.31108093261719,2009-12-16
41.36560821533203,2009-12-17
41.655452728271484,2009-12-18
41.841796875,2009-12-21
42.09023666381836,2009-12-22
42.20064926147461,2009-12-23
42.607826232910156,2009-12-24
42.856266021728516,2009-12-28
43.12540817260742,2009-12-29
43.13231658935547,2009-12-30
42.614723205566406,2009-12-31
42.911468505859375,2010-01-04
42.711341857910156,2010-01-05
42.8631591796875,2010-01-06
42.745845794677734,2010-01-07
42.84245681762695,2010-01-08
42.745845794677734,2010-01-11
43.2358283996582,2010-01-12
43.22201919555664,2010-01-13
42.8631591796875,2010-01-14
42.71823501586914,2010-01-15
43.09090042114258,2010-01-19
42.52500915527344,2010-01-20
41.800384521484375,2010-01-21
41.38631820678711,2010-01-22
41.662357330322266,2010-01-25
41.89699935913086,2010-01-26
42.193748474121094,2010-01-27
42.09023666381836,2010-01-28
41.45533752441406,2010-01-29
42.17993927001953,2010-02-01
43.028785705566406,2010-02-02
42.697547912597656,2010-02-03
41.61406326293945,2010-02-04
41.068870544433594,2010-02-05
40.97914505004883,2010-02-08
41.43463134765625,2010-02-09
41.448516845703125,2010-02-10
41.44156265258789,2010-02-11
40.96953582763672,2010-02-12
41.54569625854492,2010-02-16
41.885841369628906,2010-02-17
42.274574279785156,2010-02-18
42.031612396240234,2010-02-19
41.92053985595703,2010-02-22
41.726165771484375,2010-02-23
40.72658157348633,2010-02-24
41.22637176513672,2010-02-25
41.42768478393555,2010-02-26
41.30968475341797,2010-03-01
41.54569625854492,2010-03-02
41.344383239746094,2010-03-03
41.44156265258789,2010-03-04
41.413787841796875,2010-03-05
41.07365798950195,2010-03-08
41.094478607177734,2010-03-09
41.08754348754883,2010-03-10
40.92094421386719,2010-03-11
41.08060073852539,2010-03-12
41.21943664550781,2010-03-15
41.510982513427734,2010-03-16
41.80948257446289,2010-03-17
41.649818420410156,2010-03-18
41.50404739379883,2010-03-19
42.00384521484375,2010-03-22
42.35093688964844,2010-03-23
42.34398651123047,2010-03-24
42.06631851196289,2010-03-25
41.5595817565918,2010-03-26
41.69147491455078,2010-03-29
41.89276885986328,2010-03-30
41.83030319213867,2010-03-31
41.87888717651367,2010-04-01
41.92053985595703,2010-04-05
42.13572692871094,2010-04-06
42.19126892089844,2010-04-07
42.371742248535156,2010-04-08
42.92708206176758,2010-04-09
43.21168899536133,2010-04-12
43.371341705322266,2010-04-13
43.3158073425293,2010-04-14
43.21168899536133,2010-04-15
43.0659065246582,2010-04-16
43.33662796020508,2010-04-19
43.91279602050781,2010-04-20
43.767024993896484,2010-04-21
43.739253997802734,2010-04-22
43.89891052246094,2010-04-23
43.468528747558594,2010-04-26
42.60776901245117,2010-04-27
42.82990264892578,2010-04-28
42.836822509765625,2010-04-29
42.39256286621094,2010-04-30
42.3856201171875,2010-05-03
42.05937576293945,2010-05-04
42.0802001953125,2010-05-05
40.879302978515625,2010-05-06
40.55998611450195,2010-05-07
40.900115966796875,2010-05-10
40.733516693115234,2010-05-11
40.58674621582031,2010-05-12
40.68459701538086,2010-05-13
40.391048431396484,2010-05-14
40.705570220947266,2010-05-17
40.628665924072266,2010-05-18
40.4888916015625,2010-05-19
39.356632232666016,2010-05-20
39.105010986328125,2010-05-21
38.860389709472656,2010-05-24
38.52490997314453,2010-05-25
38.72060012817383,2010-05-26
39.328678131103516,2010-05-27
38.59479904174805,2010-05-28
38.266292572021484,2010-06-01
38.97221755981445,2010-06-02
39.30070495605469,2010-06-03
38.63673400878906,2010-06-04
38.503944396972656,2010-06-07
38.63673400878906,2010-06-08
38.70661544799805,2010-06-09
39.37760543823242,2010-06-10
39.18889236450195,2010-06-11
39.74104690551758,2010-06-14
40.216304779052734,2010-06-15
40.36308670043945,2010-06-16
43.01900863647461,2010-06-17
43.40342330932617,2010-06-18
43.242671966552734,2010-06-21
43.207733154296875,2010-06-22
42.95610809326172,2010-06-23
43.76686477661133,2010-06-24
43.34750747680664,2010-06-25
43.361488342285156,2010-06-28
42.41094970703125,2010-06-29
42.08942413330078,2010-06-30
41.86578369140625,2010-07-01
41.7120246887207,2010-07-02
42.56471252441406,2010-07-06
43.480308532714844,2010-07-07
43.710960388183594,2010-07-08
43.58515167236328,2010-07-09
43.59911346435547,2010-07-12
43.62010192871094,2010-07-13
43.655029296875,2010-07-14
43.86470031738281,2010-07-15
42.991058349609375,2010-07-16
43.07493591308594,2010-07-19
43.17976379394531,2010-07-20
42.942134857177734,2010-07-21
43.69697189331055,2010-07-22
43.878700256347656,2010-07-23
44.17923355102539,2010-07-26
44.50774383544922,2010-07-27
43.39643859863281,2010-07-28
42.697513580322266,2010-07-29
42.93514633178711,2010-07-30
41.73299789428711,2010-08-02
41.58620834350586,2010-08-03
41.63513946533203,2010-08-04
41.10395431518555,2010-08-05
41.096961975097656,2010-08-06
40.9222297668457,2010-08-09
40.99211883544922,2010-08-10
40.68951416015625,2010-08-11
40.76692199707031,2010-08-12
40.9217643737793,2010-08-13
41.069541931152344,2010-08-16
41.63252639770508,2010-08-17
41.49879837036133,2010-08-18
40.83730697631836,2010-08-19
41.97734069824219,2010-08-20
42.07586669921875,2010-08-23
41.400291442871094,2010-08-24
41.38621139526367,2010-08-25
41.05546188354492,2010-08-26
41.048423767089844,2010-08-27
40.9217643737793,2010-08-30
41.15398025512695,2010-08-31
42.04771041870117,2010-09-01
41.9632682800293,2010-09-02
42.491065979003906,2010-09-03
42.3855094909668,2010-09-07
42.65291976928711,2010-09-08
43.004783630371094,2010-09-09
43.1314582824707,2010-09-10
42.92737579345703,2010-09-13
42.512184143066406,2010-09-14
42.70219039916992,2010-09-15
42.76551818847656,2010-09-16
42.97663879394531,2010-09-17
43.34258270263672,2010-09-20
43.49740219116211,2010-09-21
43.581851959228516,2010-09-22
42.68106460571289,2010-09-23
43.05404281616211,2010-09-24
42.96256637573242,2010-09-27
43.11738586425781,2010-09-28
42.75144958496094,2010-09-29
42.596622467041016,2010-09-30
42.41365432739258,2010-10-01
42.75849151611328,2010-10-04
43.469242095947266,2010-10-05
43.61702346801758,2010-10-06
43.65924835205078,2010-10-07
43.56072235107422,2010-10-08
43.63109588623047,2010-10-11
43.65924835205078,2010-10-12
44.21519088745117,2010-10-13
44.313724517822266,2010-10-14
44.29964828491211,2010-10-15
44.41225051879883,2010-10-18
43.74369430541992,2010-10-19
44.21519088745117,2010-10-20
44.384090423583984,2010-10-21
44.35594177246094,2010-10-22
44.45445251464844,2010-10-25
44.2925910949707,2010-10-26
44.025203704833984,2010-10-27
44.686702728271484,2010-10-28
45.23561477661133,2010-10-29
45.038551330566406,2010-11-01
45.09486389160156,2010-11-02
44.98929977416992,2010-11-03
45.41857147216797,2010-11-04
45.327083587646484,2010-11-05
45.36226272583008,2010-11-08
44.95155334472656,2010-11-09
44.65415573120117,2010-11-10
44.67538833618164,2010-11-11
44.533775329589844,2010-11-12
44.51251983642578,2010-11-15
44.682464599609375,2010-11-16
44.611656188964844,2010-11-17
44.00975799560547,2010-11-18
44.06640625,2010-11-19
44.562095642089844,2010-11-22
44.42046356201172,2010-11-23
44.611656188964844,2010-11-24
44.632911682128906,2010-11-26
44.505435943603516,2010-11-29
44.7886848449707,2010-11-30
45.567626953125,2010-12-01
46.13412857055664,2010-12-02
45.99249267578125,2010-12-03
45.84379196166992,2010-12-06
46.05622482299805,2010-12-07
46.2828254699707,2010-12-08
46.240333557128906,2010-12-09
46.38196563720703,2010-12-10
46.4173698425293,2010-12-13
46.40321731567383,2010-12-14
46.34656524658203,2010-12-15
46.40321731567383,2010-12-16
46.63689041137695,2010-12-17
46.47402572631836,2010-12-20
46.40321731567383,2010-12-21
46.48109436035156,2010-12-22
46.622718811035156,2010-12-23
46.622718811035156,2010-12-27
46.396121978759766,2010-12-28
46.30406188964844,2010-12-29
46.40321731567383,2010-12-30
46.48819351196289,2010-12-31
46.43153381347656,2011-01-03
44.817020416259766,2011-01-04
44.7886848449707,2011-01-05
44.18678665161133,2011-01-06
44.434627532958984,2011-01-07
44.73912811279297,2011-01-10
45.156917572021484,2011-01-11
45.44724655151367,2011-01-12
45.35518264770508,2011-01-13
44.89490509033203,2011-01-14
45.14981460571289,2011-01-18
44.7674560546875,2011-01-19
44.9303092956543,2011-01-20
44.859500885009766,2011-01-21
45.14274597167969,2011-01-24
44.689552307128906,2011-01-25
44.14432144165039,2011-01-26
43.712364196777344,2011-01-27
43.79023361206055,2011-01-28
44.016845703125,2011-01-31
43.69818115234375,2011-02-01
43.33705139160156,2011-02-02
44.08057403564453,2011-02-03
44.215091705322266,2011-02-04
44.519588470458984,2011-02-07
45.086097717285156,2011-02-08
44.900691986083984,2011-02-09
44.579830169677734,2011-02-10
44.729576110839844,2011-02-11
44.81514358520508,2011-02-14
44.85793685913086,2011-02-15
45.599510192871094,2011-02-16
47.52473449707031,2011-02-17
48.00960922241211,2011-02-18
48.07379150390625,2011-02-22
48.08803939819336,2011-02-23
48.12369918823242,2011-02-24
48.85100555419922,2011-02-25
49.086307525634766,2011-02-28
48.35899353027344,2011-03-01
48.62995910644531,2011-03-02
49.69952392578125,2011-03-03
49.77796936035156,2011-03-04
49.56406021118164,2011-03-07
50.184391021728516,2011-03-08
50.48388671875,2011-03-09
50.0703125,2011-03-10
50.91171646118164,2011-03-11
50.05606460571289,2011-03-14
49.62109375,2011-03-15
49.41433334350586,2011-03-16
49.30023193359375,2011-03-17
50.22004699707031,2011-03-18
51.489288330078125,2011-03-21
51.139892578125,2011-03-22
51.289634704589844,2011-03-23
51.204063415527344,2011-03-24
51.66041946411133,2011-03-25
51.63188552856445,2011-03-28
51.204063415527344,2011-03-29
50.81188201904297,2011-03-30
50.904563903808594,2011-03-31
51.653289794921875,2011-04-01
52.14527893066406,2011-04-04
52.12389373779297,2011-04-05
52.34494400024414,2011-04-06
52.109649658203125,2011-04-07
52.102508544921875,2011-04-08
52.073978424072266,2011-04-11
52.64441680908203,2011-04-12
53.00096893310547,2011-04-13
53.065120697021484,2011-04-14
53.086524963378906,2011-04-15
52.55173873901367,2011-04-18
52.23086929321289,2011-04-19
52.91538619995117,2011-04-20
52.473289489746094,2011-04-21
52.03120422363281,2011-04-25
53.00096893310547,2011-04-26
53.464439392089844,2011-04-27
53.464439392089844,2011-04-28
53.52860641479492,2011-04-29
53.64268493652344,2011-05-02
53.55713653564453,2011-05-03
53.492977142333984,2011-05-04
52.68720626831055,2011-05-05
52.79417419433594,2011-05-06
53.236270904541016,2011-05-09
53.75679397583008,2011-05-10
53.5989990234375,2011-05-11
54.41664505004883,2011-05-12
54.10823059082031,2011-05-13
53.95043182373047,2011-05-16
55.01911163330078,2011-05-17
54.73938751220703,2011-05-18
55.39206314086914,2011-05-19
55.80807876586914,2011-05-20
55.16255187988281,2011-05-23
55.49250411987305,2011-05-24
54.73938751220703,2011-05-25
55.45661926269531,2011-05-26
56.13083267211914,2011-05-27
56.862388610839844,2011-05-31
56.90544128417969,2011-06-01
56.625736236572266,2011-06-02
56.07344055175781,2011-06-03
55.45661926269531,2011-06-06
55.80807876586914,2011-06-07
54.78958511352539,2011-06-08
56.037593841552734,2011-06-09
55.23430252075195,2011-06-10
55.148216247558594,2011-06-13
55.81521987915039,2011-06-14
54.81111526489258,2011-06-15
54.57442092895508,2011-06-16
55.25579833984375,2011-06-17
55.85826110839844,2011-06-20
56.25276184082031,2011-06-21
55.68614196777344,2011-06-22
54.67485427856445,2011-06-23
53.72092819213867,2011-06-24
54.136924743652344,2011-06-27
54.4811897277832,2011-06-28
54.717857360839844,2011-06-29
54.825469970703125,2011-06-30
55.126705169677734,2011-07-01
54.89002990722656,2011-07-05
54.72506332397461,2011-07-06
55.284481048583984,2011-07-07
54.68919372558594,2011-07-08
54.60312271118164,2011-07-11
54.86850357055664,2011-07-12
54.825469970703125,2011-07-13
54.4811897277832,2011-07-14
54.72506332397461,2011-07-15
54.98324966430664,2011-07-18
56.34600067138672,2011-07-19
56.29579544067383,2011-07-20
57.14213562011719,2011-07-21
57.37881851196289,2011-07-22
56.99150085449219,2011-07-25
56.56118392944336,2011-07-26
56.41056823730469,2011-07-27
56.31013107299805,2011-07-28
55.88694763183594,2011-07-29
55.592891693115234,2011-08-01
54.05085754394531,2011-08-02
54.359256744384766,2011-08-03
52.61636734008789,2011-08-04
52.98934555053711,2011-08-05
50.55075454711914,2011-08-08
51.389915466308594,2011-08-09
51.88813018798828,2011-08-10
53.56334686279297,2011-08-11
54.03268814086914,2011-08-12
54.81251907348633,2011-08-15
54.07600784301758,2011-08-16
54.55979919433594,2011-08-17
50.559513092041016,2011-08-18
48.97093963623047,2011-08-19
48.927635192871094,2011-08-22
49.90243148803711,2011-08-23
49.62080764770508,2011-08-24
48.869873046875,2011-08-25
49.96742248535156,2011-08-26
51.08663558959961,2011-08-29
51.23826599121094,2011-08-30
52.054229736328125,2011-08-31
51.88090133666992,2011-09-01
51.46932601928711,2011-09-02
50.88444519042969,2011-09-06
52.17695999145508,2011-09-07
51.931461334228516,2011-09-08
51.093849182128906,2011-09-09
51.16606140136719,2011-09-12
51.736488342285156,2011-09-13
52.27806091308594,2011-09-14
53.16618728637695,2011-09-15
53.144527435302734,2011-09-16
53.28173065185547,2011-09-19
53.25285720825195,2011-09-20
52.8051643371582,2011-09-21
52.64630126953125,2011-09-22
53.60667419433594,2011-09-23
54.083213806152344,2011-09-26
54.234859466552734,2011-09-27
53.223960876464844,2011-09-28
53.36116027832031,2011-09-29
52.631866455078125,2011-09-30
51.55597686767578,2011-10-03
51.58485412597656,2011-10-04
51.28879928588867,2011-10-05
52.27806091308594,2011-10-06
52.59577178955078,2011-10-07
53.06512451171875,2011-10-10
53.426151275634766,2011-10-11
53.7582893371582,2011-10-12
54.292625427246094,2011-10-13
54.44425582885742,2011-10-14
53.72942352294922,2011-10-17
54.567020416259766,2011-10-18
53.96771240234375,2011-10-19
54.494815826416016,2011-10-20
55.25300216674805,2011-10-21
55.62845993041992,2011-10-24
54.93528366088867,2011-10-25
55.10135269165039,2011-10-26
55.52015686035156,2011-10-27
55.476837158203125,2011-10-28
55.6140251159668,2011-10-31
55.78731918334961,2011-11-01
56.33609390258789,2011-11-02
57.123165130615234,2011-11-03
56.7476692199707,2011-11-04
57.04375457763672,2011-11-07
56.92750930786133,2011-11-08
55.16941452026367,2011-11-09
55.88860321044922,2011-11-10
55.84502410888672,2011-11-11
55.176658630371094,2011-11-14
54.95144271850586,2011-11-15
53.1642951965332,2011-11-16
52.19805908203125,2011-11-17
53.9706916809082,2011-11-18
53.854469299316406,2011-11-21
53.46214294433594,2011-11-22
52.65576934814453,2011-11-23
53.05531692504883,2011-11-25
53.789085388183594,2011-11-28
53.854469299316406,2011-11-29
55.19847106933594,2011-11-30
54.544620513916016,2011-12-01
54.413848876953125,2011-12-02
55.220252990722656,2011-12-05
55.69972610473633,2011-12-06
55.64162826538086,2011-12-07
55.32197952270508,2011-12-08
56.24458694458008,2011-12-09
55.56169891357422,2011-12-12
55.416404724121094,2011-12-13
55.49631881713867,2011-12-14
55.59075927734375,2011-12-15
55.76511764526367,2011-12-16
55.66339111328125,2011-12-19
56.949283599853516,2011-12-20
57.181758880615234,2011-12-21
57.029205322265625,2011-12-22
57.247169494628906,2011-12-23
57.18904113769531,2011-12-27
56.92750930786133,2011-12-28
57.12364196777344,2011-12-29
56.78945541381836,2011-12-30
56.15742874145508,2012-01-03
56.14288330078125,2012-01-04
56.433502197265625,2012-01-05
56.24458694458008,2012-01-06
56.63689422607422,2012-01-09
57.247169494628906,2012-01-10
57.25440979003906,2012-01-11
57.45055389404297,2012-01-12
57.268943786621094,2012-01-13
58.300540924072266,2012-01-17
58.88175964355469,2012-01-18
58.874473571777344,2012-01-19
58.39499282836914,2012-01-20
58.888980865478516,2012-01-23
58.845428466796875,2012-01-24
58.983463287353516,2012-01-25
57.40699005126953,2012-01-26
57.094566345214844,2012-01-27
56.89842987060547,2012-01-30
57.23263931274414,2012-01-31
57.82834243774414,2012-02-01
57.93003463745117,2012-02-02
57.799293518066406,2012-02-03
57.770225524902344,2012-02-06
57.62491989135742,2012-02-07
57.59569549560547,2012-02-08
57.89537048339844,2012-02-09
57.62491989135742,2012-02-10
57.95384979248047,2012-02-13
58.0488395690918,2012-02-14
57.120609283447266,2012-02-15
52.3331413269043,2012-02-16
53.40756607055664,2012-02-17
52.93979263305664,2012-02-21
53.11521530151367,2012-02-22
53.89727783203125,2012-02-23
54.628196716308594,2012-02-24
54.66471481323242,2012-02-27
54.37968444824219,2012-02-28
55.0521240234375,2012-02-29
55.43950271606445,2012-03-01
55.80494689941406,2012-03-02
55.899986267089844,2012-03-05
54.723209381103516,2012-03-06
54.942474365234375,2012-03-07
55.23484420776367,2012-03-08
55.139827728271484,2012-03-09
55.154449462890625,2012-03-12
55.76108932495117,2012-03-13
55.54181671142578,2012-03-14
56.83554458618164,2012-03-15
57.069427490234375,2012-03-16
57.4129524230957,2012-03-19
57.829593658447266,2012-03-20
57.88074493408203,2012-03-21
58.10731506347656,2012-03-22
58.472774505615234,2012-03-23
58.611663818359375,2012-03-26
58.94057083129883,2012-03-27
59.211029052734375,2012-03-28
59.269447326660156,2012-03-29
59.466827392578125,2012-03-30
59.5252799987793,2012-04-02
59.510658264160156,2012-04-03
59.30601119995117,2012-04-04
59.29138946533203,2012-04-05
59.05020523071289,2012-04-09
58.69936752319336,2012-04-10
58.31926727294922,2012-04-11
58.01231002807617,2012-04-12
57.924598693847656,2012-04-13
57.60298538208008,2012-04-16
58.37044143676758,2012-04-17
58.08539962768555,2012-04-18
57.924598693847656,2012-04-19
58.45083999633789,2012-04-20
57.03288269042969,2012-04-23
57.26678466796875,2012-04-24
57.544532775878906,2012-04-25
58.034244537353516,2012-04-26
58.01231002807617,2012-04-27
58.20234298706055,2012-04-30
58.24620056152344,2012-05-01
57.73454284667969,2012-05-02
56.557796478271484,2012-05-03
55.54181671142578,2012-05-04
55.68801498413086,2012-05-07
55.66609191894531,2012-05-08
55.74700927734375,2012-05-09
56.63700485229492,2012-05-10
56.46781921386719,2012-05-11
56.68114471435547,2012-05-14
56.55610656738281,2012-05-15
57.10775375366211,2012-05-16
56.850311279296875,2012-05-17
56.129478454589844,2012-05-18
56.32807540893555,2012-05-21
56.659088134765625,2012-05-22
56.710567474365234,2012-05-23
56.96064758300781,2012-05-24
57.06360626220703,2012-05-25
57.49760055541992,2012-05-29
56.87974166870117,2012-05-30
56.31336975097656,2012-05-31
55.03350830078125,2012-06-01
55.474853515625,2012-06-04
54.92317199707031,2012-06-05
55.938232421875,2012-06-06
55.96765899658203,2012-06-07
55.71756362915039,2012-06-08
55.577823638916016,2012-06-11
55.73964309692383,2012-06-12
55.7322883605957,2012-06-13
55.6807746887207,2012-06-14
55.7322883605957,2012-06-15
56.041221618652344,2012-06-18
56.29866409301758,2012-06-19
56.26186752319336,2012-06-20
55.783756256103516,2012-06-21
55.60723114013672,2012-06-22
54.53334426879883,2012-06-25
54.28327941894531,2012-06-26
54.17293167114258,2012-06-27
54.6142463684082,2012-06-28
55.54841613769531,2012-06-29
56.188316345214844,2012-07-02
55.91618728637695,2012-07-03
55.864681243896484,2012-07-05
55.393951416015625,2012-07-06
55.03350830078125,2012-07-09
55.27625274658203,2012-07-10
54.9893798828125,2012-07-11
55.29094696044922,2012-07-12
56.21038818359375,2012-07-13
56.38692092895508,2012-07-16
55.88675308227539,2012-07-17
55.872039794921875,2012-07-18
56.6002197265625,2012-07-19
56.31336975097656,2012-07-20
55.81320571899414,2012-07-23
55.15119552612305,2012-07-24
55.180633544921875,2012-07-25
55.842620849609375,2012-07-26
56.16627883911133,2012-07-27
56.81356430053711,2012-07-30
56.489925384521484,2012-07-31
55.6807746887207,2012-08-01
55.107059478759766,2012-08-02
55.71756362915039,2012-08-03
56.32807540893555,2012-08-06
56.489925384521484,2012-08-07
56.89719772338867,2012-08-08
56.89719772338867,2012-08-09
56.80092239379883,2012-08-10
57.696998596191406,2012-08-13
57.64516830444336,2012-08-14
58.48200988769531,2012-08-15
58.48200988769531,2012-08-16
61.43683624267578,2012-08-17
62.39212417602539,2012-08-20
62.29587936401367,2012-08-21
62.14037322998047,2012-08-22
62.13296890258789,2012-08-23
62.50325012207031,2012-08-24
62.91794967651367,2012-08-27
62.63653564453125,2012-08-28
62.969791412353516,2012-08-29
62.52546310424805,2012-08-30
62.925350189208984,2012-08-31
63.71775817871094,2012-09-04
63.68071365356445,2012-09-05
64.14727783203125,2012-09-06
63.762184143066406,2012-09-07
63.577064514160156,2012-09-10
63.69552230834961,2012-09-11
63.7844123840332,2012-09-12
64.45831298828125,2012-09-13
63.76960754394531,2012-09-14
64.44349670410156,2012-09-17
64.14727783203125,2012-09-18
64.1176528930664,2012-09-19
64.47314453125,2012-09-20
63.71775817871094,2012-09-21
64.64346313476562,2012-09-24
63.754764556884766,2012-09-25
63.59926223754883,2012-09-26
63.6511116027832,2012-09-27
63.93254470825195,2012-09-28
64.52497863769531,2012-10-01
64.54719543457031,2012-10-02
64.65826416015625,2012-10-03
64.77674865722656,2012-10-04
64.0213851928711,2012-10-05
63.3178596496582,2012-10-08
62.24403762817383,2012-10-09
61.92560577392578,2012-10-10
61.881160736083984,2012-10-11
61.799705505371094,2012-10-12
61.97004318237305,2012-10-15
62.14037322998047,2012-10-16
63.095680236816406,2012-10-17
63.22159194946289,2012-10-18
62.76985168457031,2012-10-19
62.85131072998047,2012-10-22
63.05867385864258,2012-10-23
62.969791412353516,2012-10-24
63.510398864746094,2012-10-25
62.969791412353516,2012-10-26
63.421531677246094,2012-10-31
63.25120544433594,2012-11-01
62.99200439453125,2012-11-02
62.843902587890625,2012-11-05
63.5178108215332,2012-11-06
62.64396286010742,2012-11-07
62.07370376586914,2012-11-08
62.451412200927734,2012-11-09
63.21416473388672,2012-11-12
64.46571350097656,2012-11-13
63.847354888916016,2012-11-14
63.60895538330078,2012-11-15
62.476558685302734,2012-11-16
62.94590377807617,2012-11-19
63.080013275146484,2012-11-20
63.005496978759766,2012-11-21
64.10810852050781,2012-11-23
64.09321594238281,2012-11-26
64.16771697998047,2012-11-27
64.93508911132812,2012-11-28
65.27780151367188,2012-11-29
65.90360260009766,2012-11-30
66.104736328125,2012-12-03
66.24629211425781,2012-12-04
65.77693176269531,2012-12-05
65.53108978271484,2012-12-06
65.41190338134766,2012-12-07
65.39698791503906,2012-12-10
65.35973358154297,2012-12-11
65.43426513671875,2012-12-12
65.06918334960938,2012-12-13
64.7861099243164,2012-12-14
65.20330047607422,2012-12-17
65.07659912109375,2012-12-18
64.04107666015625,2012-12-19
64.76372528076172,2012-12-20
64.52532196044922,2012-12-21
64.31672668457031,2012-12-24
63.54191207885742,2012-12-26
63.72071838378906,2012-12-27
63.51210403442383,2012-12-28
64.24966430664062,2012-12-31
66.79759216308594,2013-01-02
66.44001007080078,2013-01-03
67.19990539550781,2013-01-04
66.96895599365234,2013-01-07
66.3729476928711,2013-01-08
66.7454605102539,2013-01-09
66.93170166015625,2013-01-10
65.72480773925781,2013-01-11
65.78439331054688,2013-01-14
65.82909393310547,2013-01-15
66.00043487548828,2013-01-16
66.7454605102539,2013-01-17
66.72309875488281,2013-01-18
66.96150970458984,2013-01-22
66.87210845947266,2013-01-23
67.15522003173828,2013-01-24
66.49959564208984,2013-01-25
66.1568832397461,2013-01-28
66.04515838623047,2013-01-29
66.21646118164062,2013-01-30
66.03024291992188,2013-01-31
66.89444732666016,2013-02-01
66.20158386230469,2013-02-04
66.66349029541016,2013-02-05
66.3729476928711,2013-02-06
66.23137664794922,2013-02-07
66.42510986328125,2013-02-08
66.1196517944336,2013-02-11
67.73631286621094,2013-02-12
67.68387603759766,2013-02-13
69.05509185791016,2013-02-14
69.23492431640625,2013-02-15
68.74787139892578,2013-02-19
68.71039581298828,2013-02-20
68.8602523803711,2013-02-21
69.67698669433594,2013-02-22
68.56804656982422,2013-02-25
69.79688262939453,2013-02-26
71.27300262451172,2013-02-27
71.4078598022461,2013-02-28
72.13470458984375,2013-03-01
72.41191864013672,2013-03-04
72.75659942626953,2013-03-05
72.47186279296875,2013-03-06
72.74906921386719,2013-03-07
72.86149597167969,2013-03-08
72.9738998413086,2013-03-11
73.0338134765625,2013-03-12
73.11625671386719,2013-03-13
73.31108856201172,2013-03-14
72.98138427734375,2013-03-15
72.21709442138672,2013-03-18
72.2320785522461,2013-03-19
72.50182342529297,2013-03-20
71.93235778808594,2013-03-21
72.2620620727539,2013-03-22
72.21709442138672,2013-03-25
72.9888916015625,2013-03-26
72.91395568847656,2013-03-27
74.30015563964844,2013-03-28
74.14277648925781,2013-04-01
74.30763244628906,2013-04-02
73.31857299804688,2013-04-03
74.16527557373047,2013-04-04
73.5208740234375,2013-04-05
73.65574645996094,2013-04-08
73.5808334350586,2013-04-09
74.18025207519531,2013-04-10
74.77970123291016,2013-04-11
75.75376892089844,2013-04-12
74.56990814208984,2013-04-15
76.61547088623047,2013-04-16
76.2483139038086,2013-04-17
76.07595825195312,2013-04-18
77.25235748291016,2013-04-19
77.22239685058594,2013-04-22
78.67603302001953,2013-04-23
76.8102798461914,2013-04-24
76.60045623779297,2013-04-25
76.36820220947266,2013-04-26
76.60796356201172,2013-04-29
77.3497543334961,2013-04-30
76.51055908203125,2013-05-01
77.09500122070312,2013-05-02
77.5970458984375,2013-05-03
76.84026336669922,2013-05-06
77.82935333251953,2013-05-07
77.80685424804688,2013-05-08
76.60045623779297,2013-05-09
77.64949798583984,2013-05-10
78.01663208007812,2013-05-13
78.32386779785156,2013-05-14
78.32386779785156,2013-05-15
77.80428314208984,2013-05-16
77.24702453613281,2013-05-17
76.75753021240234,2013-05-20
76.8930892944336,2013-05-21
77.1943130493164,2013-05-22
77.1641845703125,2013-05-23
77.72895050048828,2013-05-24
78.70792388916016,2013-05-28
77.5783462524414,2013-05-29
77.29972839355469,2013-05-30
76.0270767211914,2013-05-31
76.9457778930664,2013-06-03
77.29219818115234,2013-06-04
77.08888244628906,2013-06-05
74.08424377441406,2013-06-06
76.35088348388672,2013-06-07
75.48490142822266,2013-06-10
75.68822479248047,2013-06-11
75.92919158935547,2013-06-12
76.93824768066406,2013-06-13
77.57083129882812,2013-06-14
77.7439956665039,2013-06-17
78.060302734375,2013-06-18
77.0964126586914,2013-06-19
75.28909301757812,2013-06-20
75.83882904052734,2013-06-21
75.16109466552734,2013-06-24
75.98191833496094,2013-06-25
76.5391616821289,2013-06-26
77.45033264160156,2013-06-27
77.67625427246094,2013-06-28
78.37655639648438,2013-07-01
77.67625427246094,2013-07-02
77.25454711914062,2013-07-03
77.65364074707031,2013-07-05
78.59498596191406,2013-07-08
78.7832260131836,2013-07-09
78.71544647216797,2013-07-10
79.76971435546875,2013-07-11
79.82994079589844,2013-07-12
80.31942749023438,2013-07-15
80.69593811035156,2013-07-16
80.25917053222656,2013-07-17
80.8691635131836,2013-07-18
81.44898223876953,2013-07-19
81.92340850830078,2013-07-22
82.5936050415039,2013-07-23
82.46559143066406,2013-07-24
83.37679290771484,2013-07-25
83.99427032470703,2013-07-26
84.37830352783203,2013-07-29
84.63434600830078,2013-07-30
84.73223876953125,2013-07-31
85.59823608398438,2013-08-01
85.82417297363281,2013-08-02
86.11784362792969,2013-08-05
86.01995849609375,2013-08-06
85.52294158935547,2013-08-07
85.1388931274414,2013-08-08
85.3196029663086,2013-08-09
85.4777603149414,2013-08-12
85.77896881103516,2013-08-13
85.20372772216797,2013-08-14
83.58399963378906,2013-08-15
83.500732421875,2013-08-16
82.54702758789062,2013-08-19
82.57730865478516,2013-08-20
81.58580780029297,2013-08-21
