F,Date
0.3041883409023285,1979-03-16
0.30682578682899475,1979-03-19
0.30682578682899475,1979-03-20
0.3094632029533386,1979-03-21
0.30858418345451355,1979-03-22
0.30682578682899475,1979-03-23
0.3059467077255249,1979-03-26
0.30858418345451355,1979-03-27
0.3094632029533386,1979-03-28
0.3077049255371094,1979-03-29
0.30858418345451355,1979-03-30
0.3077049255371094,1979-04-02
0.30858418345451355,1979-04-03
0.31122148036956787,1979-04-04
0.3094632029533386,1979-04-05
0.3077049255371094,1979-04-06
0.30858418345451355,1979-04-09
0.30858418345451355,1979-04-10
0.30682578682899475,1979-04-11
0.3138588070869446,1979-04-12
0.3138588070869446,1979-04-16
0.31297969818115234,1979-04-17
0.31737542152404785,1979-04-18
0.31649649143218994,1979-04-19
0.315617173910141,1979-04-20
0.31649649143218994,1979-04-23
0.3182547986507416,1979-04-24
0.31737542152404785,1979-04-25
0.3191736042499542,1979-04-26
0.3209717869758606,1979-04-27
0.3209717869758606,1979-04-30
0.3200727701187134,1979-05-01
0.3146784007549286,1979-05-02
0.3128803074359894,1979-05-03
0.310183048248291,1979-05-04
0.304788202047348,1979-05-07
0.3020913600921631,1979-05-08
0.31108206510543823,1979-05-09
0.30838465690612793,1979-05-10
0.3092838525772095,1979-05-11
0.30568748712539673,1979-05-14
0.30838465690612793,1979-05-15
0.3065868020057678,1979-05-16
0.3119809329509735,1979-05-17
0.31108206510543823,1979-05-18
0.3146784007549286,1979-05-21
0.31108206510543823,1979-05-22
0.304788202047348,1979-05-23
0.30119216442108154,1979-05-24
0.30568748712539673,1979-05-25
0.302990198135376,1979-05-29
0.3020913600921631,1979-05-30
0.30568748712539673,1979-05-31
0.304788202047348,1979-06-01
0.30568748712539673,1979-06-04
0.3065868020057678,1979-06-05
0.3074853718280792,1979-06-06
0.310183048248291,1979-06-07
0.310183048248291,1979-06-08
0.3119809329509735,1979-06-11
0.3128803074359894,1979-06-12
0.3128803074359894,1979-06-13
0.3137792646884918,1979-06-14
0.3146784007549286,1979-06-15
0.3128803074359894,1979-06-18
0.3128803074359894,1979-06-19
0.316476434469223,1979-06-20
0.3146784007549286,1979-06-21
0.3146784007549286,1979-06-22
0.31557750701904297,1979-06-25
0.3146784007549286,1979-06-26
0.3137792646884918,1979-06-27
0.31108206510543823,1979-06-28
0.3065868020057678,1979-06-29
0.3038892447948456,1979-07-02
0.302990198135376,1979-07-03
0.30029284954071045,1979-07-05
0.30119216442108154,1979-07-06
0.3020913600921631,1979-07-09
0.30119216442108154,1979-07-10
0.30029284954071045,1979-07-11
0.2966967523097992,1979-07-12
0.29489853978157043,1979-07-13
0.29489853978157043,1979-07-16
0.2939995229244232,1979-07-17
0.2957974970340729,1979-07-18
0.29849499464035034,1979-07-19
0.30119216442108154,1979-07-20
0.304788202047348,1979-07-23
0.3038892447948456,1979-07-24
0.3119809329509735,1979-07-25
0.3092838525772095,1979-07-26
0.3083634078502655,1979-07-27
0.30560195446014404,1979-07-30
0.3092838525772095,1979-07-31
0.30744266510009766,1979-08-01
0.3065221607685089,1979-08-02
0.30744266510009766,1979-08-03
0.31020426750183105,1979-08-06
0.3111245930194855,1979-08-07
0.3148066997528076,1979-08-08
0.3148066997528076,1979-08-09
0.31848859786987305,1979-08-10
0.31572720408439636,1979-08-13
0.31020426750183105,1979-08-14
0.31204521656036377,1979-08-15
0.3083634078502655,1979-08-16
0.30560195446014404,1979-08-17
0.30468133091926575,1979-08-20
0.30744266510009766,1979-08-21
0.30744266510009766,1979-08-22
0.30744266510009766,1979-08-23
0.3092838525772095,1979-08-24
0.31296589970588684,1979-08-27
0.3138863444328308,1979-08-28
0.3148066997528076,1979-08-29
0.3148066997528076,1979-08-30
0.31756821274757385,1979-08-31
0.31848859786987305,1979-09-04
0.31848859786987305,1979-09-05
0.3166477084159851,1979-09-06
0.3221707344055176,1979-09-07
0.31756821274757385,1979-09-10
0.31848859786987305,1979-09-11
0.3212501108646393,1979-09-12
0.32032957673072815,1979-09-13
0.3240114748477936,1979-09-14
0.3230912983417511,1979-09-17
0.32032957673072815,1979-09-18
0.31756821274757385,1979-09-19
0.3166477084159851,1979-09-20
0.3230912983417511,1979-09-21
0.3240114748477936,1979-09-24
0.3240114748477936,1979-09-25
0.3258526623249054,1979-09-26
0.31848859786987305,1979-09-27
0.3221707344055176,1979-09-28
0.31296589970588684,1979-10-01
0.31296589970588684,1979-10-02
0.31020426750183105,1979-10-03
0.31020426750183105,1979-10-04
0.31296589970588684,1979-10-05
0.30744266510009766,1979-10-08
0.30560195446014404,1979-10-09
0.3019197881221771,1979-10-10
0.3009994626045227,1979-10-11
0.2982379198074341,1979-10-12
0.29363542795181274,1979-10-15
0.2890329658985138,1979-10-16
0.2871920168399811,1979-10-17
0.28351014852523804,1979-10-18
0.2825896441936493,1979-10-19
0.2733847498893738,1979-10-22
0.2733847498893738,1979-10-23
0.27706652879714966,1979-10-24
0.27798721194267273,1979-10-25
0.2817692756652832,1979-10-26
0.27798712253570557,1979-10-29
0.2836601734161377,1979-10-30
0.2789328098297119,1979-10-31
0.2817692756652832,1979-11-01
0.277041494846344,1979-11-02
0.27420520782470703,1979-11-05
0.2732594609260559,1979-11-06
0.27420520782470703,1979-11-07
0.27420520782470703,1979-11-08
0.2751504182815552,1979-11-09
0.2760959267616272,1979-11-12
0.27798712253570557,1979-11-13
0.2808237075805664,1979-11-14
0.2713683247566223,1979-11-15
0.261913001537323,1979-11-16
0.2477300465106964,1979-11-19
0.22976507246494293,1979-11-20
0.23354704678058624,1979-11-21
0.23260146379470825,1979-11-23
0.23165588080883026,1979-11-26
0.23071055114269257,1979-11-27
0.23260146379470825,1979-11-28
0.23260146379470825,1979-11-29
0.23165588080883026,1979-11-30
0.23260146379470825,1979-12-03
0.23543797433376312,1979-12-04
0.2373291403055191,1979-12-05
0.24111132323741913,1979-12-06
0.24394798278808594,1979-12-07
0.2534032464027405,1979-12-10
0.25813084840774536,1979-12-11
0.25718557834625244,1979-12-12
0.24678444862365723,1979-12-13
0.25434866547584534,1979-12-14
0.2496209740638733,1979-12-17
0.2524576485157013,1979-12-18
0.24867546558380127,1979-12-19
0.2448934018611908,1979-12-20
0.24394798278808594,1979-12-21
0.2477300465106964,1979-12-24
0.2477300465106964,1979-12-26
0.24394798278808594,1979-12-27
0.2430025041103363,1979-12-28
0.24205681681632996,1979-12-31
0.2401657998561859,1980-01-02
0.2401657998561859,1980-01-03
0.23827455937862396,1980-01-04
0.2363836020231247,1980-01-07
0.24111132323741913,1980-01-08
0.24394798278808594,1980-01-09
0.2496209740638733,1980-01-10
0.2505665719509125,1980-01-11
0.25624001026153564,1980-01-14
0.2524576485157013,1980-01-15
0.2524576485157013,1980-01-16
0.25434866547584534,1980-01-17
0.2505665719509125,1980-01-18
0.25529417395591736,1980-01-21
0.25907668471336365,1980-01-22
0.27042290568351746,1980-01-23
0.2647496461868286,1980-01-24
0.25793614983558655,1980-01-25
0.25988292694091797,1980-01-28
0.25793614983558655,1980-01-29
0.2618294954299927,1980-01-30
0.2628028094768524,1980-01-31
0.2657228112220764,1980-02-01
0.2628028094768524,1980-02-04
0.2618294954299927,1980-02-05
0.2559894025325775,1980-02-06
0.24820277094841003,1980-02-07
0.24820277094841003,1980-02-08
0.2520960867404938,1980-02-11
0.2530694007873535,1980-02-12
0.25696274638175964,1980-02-13
0.2530694007873535,1980-02-14
0.24917608499526978,1980-02-15
0.2472294420003891,1980-02-19
0.24625611305236816,1980-02-20
0.2394425868988037,1980-02-21
0.23846925795078278,1980-02-22
0.2433360069990158,1980-02-25
0.24430926144123077,1980-02-26
0.23846925795078278,1980-02-27
0.237496018409729,1980-02-28
0.237496018409729,1980-02-29
0.23554930090904236,1980-03-03
0.23846925795078278,1980-03-04
0.23554930090904236,1980-03-05
0.23360244929790497,1980-03-06
0.2365228235721588,1980-03-07
0.23846925795078278,1980-03-10
0.237496018409729,1980-03-11
0.2365228235721588,1980-03-12
0.23360244929790497,1980-03-13
0.2306823432445526,1980-03-14
0.229709193110466,1980-03-17
0.22678939998149872,1980-03-18
0.22873583436012268,1980-03-19
0.2306823432445526,1980-03-20
0.21997572481632233,1980-03-21
0.21218891441822052,1980-03-24
0.2151089906692505,1980-03-25
0.21608231961727142,1980-03-26
0.2190026491880417,1980-03-27
0.22484247386455536,1980-03-28
0.22678939998149872,1980-03-31
0.22484247386455536,1980-04-01
0.2238692045211792,1980-04-02
0.2180291712284088,1980-04-03
0.20634879171848297,1980-04-07
0.20148219168186188,1980-04-08
0.1985621601343155,1980-04-09
0.2112155705690384,1980-04-10
0.20537567138671875,1980-04-11
0.19953560829162598,1980-04-14
0.20537567138671875,1980-04-15
0.20342899858951569,1980-04-16
0.19564223289489746,1980-04-17
0.18104204535484314,1980-04-18
0.1713085025548935,1980-04-21
0.1829887479543686,1980-04-22
0.18006859719753265,1980-04-23
0.18882884085178375,1980-04-24
0.19272206723690033,1980-04-25
0.19272206723690033,1980-04-28
0.1947508305311203,1980-04-29
0.197793647646904,1980-04-30
0.19373640418052673,1980-05-01
0.18866482377052307,1980-05-02
0.17852142453193665,1980-05-05
0.1744641810655594,1980-05-06
0.18460744619369507,1980-05-07
0.18663595616817474,1980-05-08
0.18663595616817474,1980-05-09
0.19170774519443512,1980-05-12
0.1947508305311203,1980-05-13
0.19677945971488953,1980-05-14
0.19272206723690033,1980-05-15
0.18765036761760712,1980-05-16
0.18967920541763306,1980-05-19
0.1957651823759079,1980-05-20
0.1957651823759079,1980-05-21
0.2048942595720291,1980-05-22
0.2048942595720291,1980-05-23
0.2048942595720291,1980-05-27
0.20387974381446838,1980-05-28
0.19880813360214233,1980-05-29
0.19880813360214233,1980-05-30
0.2018510103225708,1980-06-02
0.2018510103225708,1980-06-03
0.19880813360214233,1980-06-04
0.19880813360214233,1980-06-05
0.19880813360214233,1980-06-06
0.19373640418052673,1980-06-09
0.1957651823759079,1980-06-10
0.1947508305311203,1980-06-11
0.18663595616817474,1980-06-12
0.19272206723690033,1980-06-13
0.197793647646904,1980-06-16
0.1957651823759079,1980-06-17
0.19373640418052673,1980-06-18
0.19272206723690033,1980-06-19
0.1947508305311203,1980-06-20
0.19373640418052673,1980-06-23
0.19880813360214233,1980-06-24
0.2028653472661972,1980-06-25
0.19880813360214233,1980-06-26
0.2018510103225708,1980-06-27
0.19982236623764038,1980-06-30
0.2018510103225708,1980-07-01
0.2028653472661972,1980-07-02
0.20387974381446838,1980-07-03
0.2028653472661972,1980-07-07
0.2028653472661972,1980-07-08
0.2028653472661972,1980-07-09
0.2160516232252121,1980-07-10
0.21503710746765137,1980-07-11
0.2302519828081131,1980-07-14
0.22923782467842102,1980-07-15
0.22720928490161896,1980-07-16
0.23126640915870667,1980-07-17
0.2302519828081131,1980-07-18
0.23126640915870667,1980-07-21
0.2282237559556961,1980-07-22
0.2251804620027542,1980-07-23
0.2160516232252121,1980-07-24
0.21098001301288605,1980-07-25
0.20831194519996643,1980-07-28
0.21959976851940155,1980-07-29
0.22267818450927734,1980-07-30
0.23396605253219604,1980-07-31
0.22986137866973877,1980-08-01
0.22986137866973877,1980-08-04
0.22575674951076508,1980-08-05
0.22678278386592865,1980-08-06
0.2319137454032898,1980-08-07
0.22986137866973877,1980-08-08
0.2288353592157364,1980-08-11
0.22678278386592865,1980-08-12
0.22780902683734894,1980-08-13
0.2319137454032898,1980-08-14
0.22986137866973877,1980-08-15
0.22780902683734894,1980-08-18
0.22678278386592865,1980-08-19
0.2349923551082611,1980-08-20
0.23396605253219604,1980-08-21
0.22780902683734894,1980-08-22
0.22575674951076508,1980-08-25
0.22780902683734894,1980-08-26
0.22678278386592865,1980-08-27
0.22780902683734894,1980-08-28
0.22678278386592865,1980-08-29
0.2288353592157364,1980-09-02
0.24833239614963531,1980-09-03
0.24320149421691895,1980-09-04
0.24012307822704315,1980-09-05
0.23807074129581451,1980-09-08
0.24320149421691895,1980-09-09
0.24525393545627594,1980-09-10
0.24730636179447174,1980-09-11
0.24730636179447174,1980-09-12
0.24525393545627594,1980-09-15
0.24012307822704315,1980-09-16
0.24320149421691895,1980-09-17
0.23704463243484497,1980-09-18
0.24320149421691895,1980-09-19
0.2514107823371887,1980-09-22
0.24627996981143951,1980-09-23
0.24422763288021088,1980-09-24
0.23601843416690826,1980-09-25
0.2319137454032898,1980-09-26
0.22473065555095673,1980-09-29
0.22678278386592865,1980-09-30
0.22165220975875854,1980-10-01
0.21959976851940155,1980-10-02
0.22678278386592865,1980-10-03
0.23601843416690826,1980-10-06
0.22986137866973877,1980-10-07
0.23293988406658173,1980-10-08
0.22986137866973877,1980-10-09
0.2288353592157364,1980-10-10
0.2288353592157364,1980-10-13
0.22780902683734894,1980-10-14
0.22473065555095673,1980-10-15
0.22062602639198303,1980-10-16
0.21549510955810547,1980-10-17
0.21652130782604218,1980-10-20
0.20933809876441956,1980-10-21
0.20831194519996643,1980-10-22
0.2042071521282196,1980-10-23
0.21139052510261536,1980-10-24
0.2055758833885193,1980-10-27
0.20765270292758942,1980-10-28
0.20972947776317596,1980-10-29
0.20972947776317596,1980-10-30
0.21388229727745056,1980-10-31
0.20869092643260956,1980-11-03
0.20869092643260956,1980-11-05
0.2034996747970581,1980-11-06
0.20246125757694244,1980-11-07
0.1993466317653656,1980-11-10
0.1983082890510559,1980-11-11
0.19727005064487457,1980-11-12
0.19727005064487457,1980-11-13
0.2014230191707611,1980-11-14
0.19727005064487457,1980-11-17
0.19623161852359772,1980-11-18
0.19104042649269104,1980-11-19
0.19000229239463806,1980-11-20
0.18688738346099854,1980-11-21
0.1848108172416687,1980-11-24
0.18688738346099854,1980-11-25
0.19000229239463806,1980-11-26
0.18584924936294556,1980-11-28
0.18065796792507172,1980-12-01
0.18273423612117767,1980-12-02
0.17858120799064636,1980-12-03
0.1765046864748001,1980-12-04
0.17027521133422852,1980-12-05
0.1671602725982666,1980-12-08
0.1692369282245636,1980-12-09
0.16404558718204498,1980-12-10
0.1650838404893875,1980-12-11
0.16093088686466217,1980-12-12
0.15781596302986145,1980-12-15
0.15573950111865997,1980-12-16
0.15470121800899506,1980-12-17
0.15262466669082642,1980-12-18
0.15885426104068756,1980-12-19
0.1671602725982666,1980-12-22
0.16404558718204498,1980-12-23
0.1661222279071808,1980-12-24
0.1671602725982666,1980-12-26
0.16404558718204498,1980-12-29
0.1671602725982666,1980-12-30
0.1661222279071808,1980-12-31
0.17131352424621582,1981-01-02
0.1775430142879486,1981-01-05
0.1796196848154068,1981-01-06
0.17546658217906952,1981-01-07
0.1692369282245636,1981-01-08
0.16819868981838226,1981-01-09
0.1661222279071808,1981-01-12
0.1661222279071808,1981-01-13
0.1661222279071808,1981-01-14
0.1650838404893875,1981-01-15
0.1650838404893875,1981-01-16
0.1650838404893875,1981-01-19
0.16404558718204498,1981-01-20
0.16404558718204498,1981-01-21
0.15885426104068756,1981-01-22
0.15781596302986145,1981-01-23
0.16034777462482452,1981-01-26
0.166677325963974,1981-01-27
0.166677325963974,1981-01-28
0.16878730058670044,1981-01-29
0.166677325963974,1981-01-30
0.16456741094589233,1981-02-02
0.16562238335609436,1981-02-03
0.16456741094589233,1981-02-04
0.166677325963974,1981-02-05
0.1708969622850418,1981-02-06
0.166677325963974,1981-02-09
0.16562238335609436,1981-02-10
0.1708969622850418,1981-02-11
0.1677323430776596,1981-02-12
0.1677323430776596,1981-02-13
0.16878730058670044,1981-02-17
0.16984201967716217,1981-02-18
0.1635126918554306,1981-02-19
0.1635126918554306,1981-02-20
0.166677325963974,1981-02-23
0.1635126918554306,1981-02-24
0.16562238335609436,1981-02-25
0.166677325963974,1981-02-26
0.16562238335609436,1981-02-27
0.16984201967716217,1981-03-02
0.1708969622850418,1981-03-03
0.1708969622850418,1981-03-04
0.16984201967716217,1981-03-05
0.17828156054019928,1981-03-06
0.18988554179668427,1981-03-09
0.18355612456798553,1981-03-10
0.18461085855960846,1981-03-11
0.18777577579021454,1981-03-12
0.18883077800273895,1981-03-13
0.1909404993057251,1981-03-16
0.19410520792007446,1981-03-17
0.21203888952732086,1981-03-18
0.21203888952732086,1981-03-19
0.21098406612873077,1981-03-20
0.21309392154216766,1981-03-23
0.20676426589488983,1981-03-24
0.2057093232870102,1981-03-25
0.20254471898078918,1981-03-26
0.19410520792007446,1981-03-27
0.19516009092330933,1981-03-30
0.20254471898078918,1981-03-31
0.19516009092330933,1981-04-01
0.1909404993057251,1981-04-02
0.18566584587097168,1981-04-03
0.18144620954990387,1981-04-06
0.18461085855960846,1981-04-07
0.18461085855960846,1981-04-08
0.18883077800273895,1981-04-09
0.18883077800273895,1981-04-10
0.18566584587097168,1981-04-13
0.18883077800273895,1981-04-14
0.19199547171592712,1981-04-15
0.1909404993057251,1981-04-16
0.19410520792007446,1981-04-20
0.19727008044719696,1981-04-21
0.20043477416038513,1981-04-22
0.2057093232870102,1981-04-23
0.20359958708286285,1981-04-24
0.2018902748823166,1981-04-27
0.18800370395183563,1981-04-28
0.1869354397058487,1981-04-29
0.18266263604164124,1981-04-30
0.18266263604164124,1981-05-01
0.17945817112922668,1981-05-04
0.18159443140029907,1981-05-05
0.1847991943359375,1981-05-06
0.19014021754264832,1981-05-07
0.19120846688747406,1981-05-08
0.18373090028762817,1981-05-11
0.1869354397058487,1981-05-12
0.18800370395183563,1981-05-13
0.19334475696086884,1981-05-14
0.2018902748823166,1981-05-15
0.1997540444135666,1981-05-18
0.1997540444135666,1981-05-19
0.19654932618141174,1981-05-20
0.19654932618141174,1981-05-21
0.19654932618141174,1981-05-22
0.1997540444135666,1981-05-26
0.19761750102043152,1981-05-27
0.19654932618141174,1981-05-28
0.19654932618141174,1981-05-29
0.20402678847312927,1981-06-01
0.19868573546409607,1981-06-02
0.20082223415374756,1981-06-03
0.20082223415374756,1981-06-04
0.20082223415374756,1981-06-05
0.20082223415374756,1981-06-08
0.19868573546409607,1981-06-09
0.19654932618141174,1981-06-10
0.1997540444135666,1981-06-11
0.1997540444135666,1981-06-12
0.21364076435565948,1981-06-15
0.20402678847312927,1981-06-16
0.20616325736045837,1981-06-17
0.20402678847312927,1981-06-18
0.2018902748823166,1981-06-19
0.1997540444135666,1981-06-22
0.20829959213733673,1981-06-23
0.2093677669763565,1981-06-24
0.20402678847312927,1981-06-25
0.2050950676202774,1981-06-26
0.2029586136341095,1981-06-29
0.20402678847312927,1981-06-30
0.20082223415374756,1981-07-01
0.19761750102043152,1981-07-02
0.18907199800014496,1981-07-06
0.18800370395183563,1981-07-07
0.1869354397058487,1981-07-08
0.18907199800014496,1981-07-09
0.19014021754264832,1981-07-10
0.18907199800014496,1981-07-13
0.18907199800014496,1981-07-14
0.19014021754264832,1981-07-15
0.18586738407611847,1981-07-16
0.19014021754264832,1981-07-17
0.1869354397058487,1981-07-20
0.18800370395183563,1981-07-21
0.18800370395183563,1981-07-22
0.19120846688747406,1981-07-23
0.1922764927148819,1981-07-24
0.19162701070308685,1981-07-27
0.18837910890579224,1981-07-28
0.18621373176574707,1981-07-29
0.187296524643898,1981-07-30
0.187296524643898,1981-07-31
0.18621373176574707,1981-08-03
0.187296524643898,1981-08-04
0.18296584486961365,1981-08-05
0.18296584486961365,1981-08-06
0.18188326060771942,1981-08-07
0.17971783876419067,1981-08-10
0.178635373711586,1981-08-11
0.17971783876419067,1981-08-12
0.18188326060771942,1981-08-13
0.18188326060771942,1981-08-14
0.18080052733421326,1981-08-17
0.178635373711586,1981-08-18
0.178635373711586,1981-08-19
0.1775527000427246,1981-08-20
0.1775527000427246,1981-08-21
0.17538730800151825,1981-08-24
0.17538730800151825,1981-08-25
0.17538730800151825,1981-08-26
0.1710568517446518,1981-08-27
0.17322221398353577,1981-08-28
0.1710568517446518,1981-08-31
0.17322221398353577,1981-09-01
0.17538730800151825,1981-09-02
0.17430463433265686,1981-09-03
0.17430463433265686,1981-09-04
0.16997414827346802,1981-09-08
0.1710568517446518,1981-09-09
0.17213943600654602,1981-09-10
0.17322221398353577,1981-09-11
0.17430463433265686,1981-09-14
0.1710568517446518,1981-09-15
0.17213943600654602,1981-09-16
0.1710568517446518,1981-09-17
0.1710568517446518,1981-09-18
0.16997414827346802,1981-09-21
0.1688915342092514,1981-09-22
0.16780897974967957,1981-09-23
0.1688915342092514,1981-09-24
0.16564351320266724,1981-09-25
0.1710568517446518,1981-09-28
0.16997414827346802,1981-09-29
0.1710568517446518,1981-09-30
0.1710568517446518,1981-10-01
0.17430463433265686,1981-10-02
0.1688915342092514,1981-10-05
0.16564351320266724,1981-10-06
0.16672629117965698,1981-10-07
0.16780897974967957,1981-10-08
0.16239580512046814,1981-10-09
0.16131313145160675,1981-10-12
0.16131313145160675,1981-10-13
0.16131313145160675,1981-10-14
0.15806522965431213,1981-10-15
0.15806522965431213,1981-10-16
0.15589991211891174,1981-10-19
0.15481722354888916,1981-10-20
0.15589991211891174,1981-10-21
0.15589991211891174,1981-10-22
0.15048672258853912,1981-10-23
0.14321574568748474,1981-10-26
0.14321574568748474,1981-10-27
0.14101232588291168,1981-10-28
0.13991083204746246,1981-10-29
0.14321574568748474,1981-10-30
0.1487240195274353,1981-11-02
0.14982572197914124,1981-11-03
0.1487240195274353,1981-11-04
0.145419180393219,1981-11-05
0.145419180393219,1981-11-06
0.1487240195274353,1981-11-09
0.1465206891298294,1981-11-10
0.14762234687805176,1981-11-11
0.1487240195274353,1981-11-12
0.14762234687805176,1981-11-13
0.1487240195274353,1981-11-16
0.1487240195274353,1981-11-17
0.14982572197914124,1981-11-18
0.14762234687805176,1981-11-19
0.1443174183368683,1981-11-20
0.14211401343345642,1981-11-23
0.1443174183368683,1981-11-24
0.1443174183368683,1981-11-25
0.1465206891298294,1981-11-27
0.1465206891298294,1981-11-30
0.16194385290145874,1981-12-01
0.16084232926368713,1981-12-02
0.1575372815132141,1981-12-03
0.16745223104953766,1981-12-04
0.16524896025657654,1981-12-07
0.16194385290145874,1981-12-08
0.16084232926368713,1981-12-09
0.16084232926368713,1981-12-10
0.16084232926368713,1981-12-11
0.15533392131328583,1981-12-14
0.15423230826854706,1981-12-15
0.15202897787094116,1981-12-16
0.15533392131328583,1981-12-17
0.15863901376724243,1981-12-18
0.15863901376724243,1981-12-21
0.15423230826854706,1981-12-22
0.14982572197914124,1981-12-23
0.15092749893665314,1981-12-24
0.15092749893665314,1981-12-28
0.14982572197914124,1981-12-29
0.14762234687805176,1981-12-30
0.14762234687805176,1981-12-31
0.15202897787094116,1982-01-04
0.15092749893665314,1982-01-05
0.15092749893665314,1982-01-06
0.15423230826854706,1982-01-07
0.16084232926368713,1982-01-08
0.15423230826854706,1982-01-11
0.15863901376724243,1982-01-12
0.15974067151546478,1982-01-13
0.15533392131328583,1982-01-14
0.15202897787094116,1982-01-15
0.15863901376724243,1982-01-18
0.15643556416034698,1982-01-19
0.1575372815132141,1982-01-20
0.15533392131328583,1982-01-21
0.15092749893665314,1982-01-22
0.15202897787094116,1982-01-25
0.15423230826854706,1982-01-26
0.15974067151546478,1982-01-27
0.16194385290145874,1982-01-28
0.16084232926368713,1982-01-29
0.15863901376724243,1982-02-01
0.15974067151546478,1982-02-02
0.15643556416034698,1982-02-03
0.15974067151546478,1982-02-04
0.15974067151546478,1982-02-05
0.15533392131328583,1982-02-08
0.15533392131328583,1982-02-09
0.15533392131328583,1982-02-10
0.15643556416034698,1982-02-11
0.15863901376724243,1982-02-12
0.16084232926368713,1982-02-16
0.1575372815132141,1982-02-17
0.15643556416034698,1982-02-18
0.15313073992729187,1982-02-19
0.15423230826854706,1982-02-22
0.15974067151546478,1982-02-23
0.16745223104953766,1982-02-24
0.16745223104953766,1982-02-25
0.16855373978614807,1982-02-26
0.17846877872943878,1982-03-01
0.17736709117889404,1982-03-02
0.1762656271457672,1982-03-03
0.1795704960823059,1982-03-04
0.18397706747055054,1982-03-05
0.18507881462574005,1982-03-08
0.1861804872751236,1982-03-09
0.18507881462574005,1982-03-10
0.18397706747055054,1982-03-11
0.17185889184474945,1982-03-12
0.16745223104953766,1982-03-15
0.16855373978614807,1982-03-16
0.17075730860233307,1982-03-17
0.17296050488948822,1982-03-18
0.1762656271457672,1982-03-19
0.18728196620941162,1982-03-22
0.18838372826576233,1982-03-23
0.1861804872751236,1982-03-24
0.18507881462574005,1982-03-25
0.1828753799200058,1982-03-26
0.18177388608455658,1982-03-29
0.18507881462574005,1982-03-30
0.1828753799200058,1982-03-31
0.1894853562116623,1982-04-01
0.1894853562116623,1982-04-02
0.18838372826576233,1982-04-05
0.19058719277381897,1982-04-06
0.1861804872751236,1982-04-07
0.18838372826576233,1982-04-08
0.18397706747055054,1982-04-12
0.18507881462574005,1982-04-13
0.1828753799200058,1982-04-14
0.1894853562116623,1982-04-15
0.19058719277381897,1982-04-16
0.19168880581855774,1982-04-19
0.1861804872751236,1982-04-20
0.19058719277381897,1982-04-21
0.19499385356903076,1982-04-22
0.19829879701137543,1982-04-23
0.20711204409599304,1982-04-26
0.2027052491903305,1982-04-27
0.20050209760665894,1982-04-28
0.19940032064914703,1982-04-29
0.19940032064914703,1982-04-30
0.20711204409599304,1982-05-03
0.21482355892658234,1982-05-04
0.2137218564748764,1982-05-05
0.21482355892658234,1982-05-06
0.21151868999004364,1982-05-07
0.2038070410490036,1982-05-10
0.20931537449359894,1982-05-11
0.21592532098293304,1982-05-12
0.21041688323020935,1982-05-13
0.21151868999004364,1982-05-14
0.20821352303028107,1982-05-17
0.20490865409374237,1982-05-18
0.2060103714466095,1982-05-19
0.2060103714466095,1982-05-20
0.20490865409374237,1982-05-21
0.20711204409599304,1982-05-24
0.2038070410490036,1982-05-25
0.2027052491903305,1982-05-26
0.20050209760665894,1982-05-27
0.20050209760665894,1982-05-28
0.19829879701137543,1982-06-01
0.20050209760665894,1982-06-02
0.19940032064914703,1982-06-03
0.19389213621616364,1982-06-04
0.19389213621616364,1982-06-07
0.19168880581855774,1982-06-08
0.19168880581855774,1982-06-09
0.19279026985168457,1982-06-10
0.20050209760665894,1982-06-11
0.19609542191028595,1982-06-14
0.19719716906547546,1982-06-15
0.2027052491903305,1982-06-16
0.2027052491903305,1982-06-17
0.20160380005836487,1982-06-18
0.20050209760665894,1982-06-21
0.2038070410490036,1982-06-22
0.21482355892658234,1982-06-23
0.2137218564748764,1982-06-24
0.20711204409599304,1982-06-25
0.20931537449359894,1982-06-28
0.21151868999004364,1982-06-29
0.21151868999004364,1982-06-30
0.20490865409374237,1982-07-01
0.19609542191028595,1982-07-02
0.19499385356903076,1982-07-06
0.20711204409599304,1982-07-07
0.2060103714466095,1982-07-08
0.2038070410490036,1982-07-09
0.20821352303028107,1982-07-12
0.20931537449359894,1982-07-13
0.20821352303028107,1982-07-14
0.2038070410490036,1982-07-15
0.2137218564748764,1982-07-16
0.2137218564748764,1982-07-19
0.212620347738266,1982-07-20
0.2137218564748764,1982-07-21
0.21151868999004364,1982-07-22
0.2137218564748764,1982-07-23
0.21041688323020935,1982-07-26
0.21151868999004364,1982-07-27
0.20711204409599304,1982-07-28
0.20160380005836487,1982-07-29
0.19940032064914703,1982-07-30
0.2038070410490036,1982-08-02
0.2027052491903305,1982-08-03
0.19940032064914703,1982-08-04
0.19389213621616364,1982-08-05
0.19389213621616364,1982-08-06
0.19279026985168457,1982-08-09
0.19719716906547546,1982-08-10
0.19719716906547546,1982-08-11
0.19609542191028595,1982-08-12
0.19829879701137543,1982-08-13
0.20160380005836487,1982-08-16
0.21702693402767181,1982-08-17
0.20931537449359894,1982-08-18
0.21482355892658234,1982-08-19
0.22584034502506256,1982-08-20
0.23905996978282928,1982-08-23
0.2357550859451294,1982-08-24
0.24567000567913055,1982-08-25
0.24677161872386932,1982-08-26
0.24346666038036346,1982-08-27
0.24016185104846954,1982-08-30
0.24236522614955902,1982-08-31
0.24126344919204712,1982-09-01
