AM,Date
10.920016288757324,2018-01-16
10.86281681060791,2018-01-17
10.873214721679688,2018-01-18
10.769216537475586,2018-01-19
11.164416313171387,2018-01-22
11.440018653869629,2018-01-23
11.44521713256836,2018-01-24
11.44521713256836,2018-01-25
11.450417518615723,2018-01-26
11.351615905761719,2018-01-29
11.070816993713379,2018-01-30
10.989930152893066,2018-01-31
10.822940826416016,2018-02-01
10.755102157592773,2018-02-02
10.567239761352539,2018-02-05
10.807287216186523,2018-02-06
10.755102157592773,2018-02-07
10.212392807006836,2018-02-08
10.055841445922852,2018-02-09
10.23326301574707,2018-02-12
10.337632179260254,2018-02-13
10.69770336151123,2018-02-14
10.765538215637207,2018-02-15
10.708139419555664,2018-02-16
10.275012016296387,2018-02-20
10.02974796295166,2018-02-21
9.83144760131836,2018-02-22
10.014093399047852,2018-02-23
9.841885566711426,2018-02-26
9.659239768981934,2018-02-27
9.654023170471191,2018-02-28
9.685333251953125,2018-03-01
9.643587112426758,2018-03-02
9.549654006958008,2018-03-05
9.549654006958008,2018-03-06
9.434849739074707,2018-03-07
9.398322105407715,2018-03-08
9.471378326416016,2018-03-09
9.5757474899292,2018-03-12
9.346138000488281,2018-03-13
8.991288185119629,2018-03-14
8.86082649230957,2018-03-15
8.766895294189453,2018-03-16
8.464228630065918,2018-03-19
8.396389961242676,2018-03-20
8.537288665771484,2018-03-21
8.485105514526367,2018-03-22
8.412046432495117,2018-03-23
8.427701950073242,2018-03-26
8.323333740234375,2018-03-27
8.260711669921875,2018-03-28
8.344205856323242,2018-03-29
8.187655448913574,2018-04-02
7.978919506072998,2018-04-03
8.083288192749023,2018-04-04
8.328553199768066,2018-04-05
8.1824369430542,2018-04-06
8.119816780090332,2018-04-09
8.203310012817383,2018-04-10
8.297240257263184,2018-04-11
8.354644775390625,2018-04-12
8.396389961242676,2018-04-13
8.646872520446777,2018-04-16
8.949541091918945,2018-04-17
8.944321632385254,2018-04-18
8.761679649353027,2018-04-19
8.631217956542969,2018-04-20
8.881701469421387,2018-04-23
8.699056625366211,2018-04-24
8.829517364501953,2018-04-25
9.069561958312988,2018-04-26
9.033034324645996,2018-04-27
8.986069679260254,2018-04-30
9.100873947143555,2018-05-01
9.231096267700195,2018-05-02
8.952798843383789,2018-05-03
8.87928581237793,2018-05-04
9.099822998046875,2018-05-07
9.115577697753906,2018-05-08
9.01055908203125,2018-05-09
9.068318367004395,2018-05-10
9.110326766967773,2018-05-11
9.299357414245605,2018-05-14
9.32561206817627,2018-05-15
9.367620468139648,2018-05-16
9.414878845214844,2018-05-17
9.598662376403809,2018-05-18
9.761438369750977,2018-05-21
9.771940231323242,2018-05-22
9.782441139221191,2018-05-23
9.567154884338379,2018-05-24
9.561903953552246,2018-05-25
9.535648345947266,2018-05-29
9.918964385986328,2018-05-30
10.107996940612793,2018-05-31
10.276029586791992,2018-06-01
10.244521141052246,2018-06-04
10.139503479003906,2018-06-05
9.981974601745605,2018-06-06
10.102746963500977,2018-06-07
10.018733024597168,2018-06-08
10.107996940612793,2018-06-11
9.981974601745605,2018-06-12
9.871705055236816,2018-06-13
9.971475601196289,2018-06-14
9.635416984558105,2018-06-15
9.698427200317383,2018-06-18
9.96622371673584,2018-06-19
10.0397367477417,2018-06-20
10.034485816955566,2018-06-21
10.081745147705078,2018-06-22
9.960972785949707,2018-06-25
9.945219993591309,2018-06-26
9.61966323852539,2018-06-27
9.771940231323242,2018-06-28
9.903213500976562,2018-06-29
9.908463478088379,2018-07-02
9.981974601745605,2018-07-03
9.99773120880127,2018-07-05
10.139503479003906,2018-07-06
10.249772071838379,2018-07-09
10.081745147705078,2018-07-10
10.044983863830566,2018-07-11
10.22877025604248,2018-07-12
9.976723670959473,2018-07-13
9.635416984558105,2018-07-16
9.79819393157959,2018-07-17
9.808695793151855,2018-07-18
10.118501663208008,2018-07-19
10.102746963500977,2018-07-20
10.092246055603027,2018-07-23
10.00822925567627,2018-07-24
10.186761856079102,2018-07-25
10.239270210266113,2018-07-26
10.034485816955566,2018-07-27
10.113247871398926,2018-07-30
10.092246055603027,2018-07-31
10.15831184387207,2018-08-01
10.063178062438965,2018-08-02
9.77777099609375,2018-08-03
9.983895301818848,2018-08-06
9.962757110595703,2018-08-07
10.047320365905762,2018-08-08
10.142457008361816,2018-08-09
10.221734046936035,2018-08-10
10.047320365905762,2018-08-13
10.094890594482422,2018-08-14
9.835909843444824,2018-08-15
9.894046783447266,2018-08-16
9.978610038757324,2018-08-17
10.08960247039795,2018-08-20
10.232304573059082,2018-08-21
10.290443420410156,2018-08-22
9.909902572631836,2018-08-23
9.698491096496582,2018-08-24
9.539933204650879,2018-08-27
9.339092254638672,2018-08-28
9.122395515441895,2018-08-29
9.132966995239258,2018-08-30
8.926841735839844,2018-08-31
9.011404991149902,2018-09-04
8.921554565429688,2018-09-05
8.73128604888916,2018-09-06
8.842277526855469,2018-09-07
8.8528470993042,2018-09-10
9.058972358703613,2018-09-11
9.291523933410645,2018-09-12
9.307380676269531,2018-09-13
9.101255416870117,2018-09-14
8.794708251953125,2018-09-17
9.027262687683105,2018-09-18
8.974408149719238,2018-09-19
9.048401832580566,2018-09-20
9.169964790344238,2018-09-21
9.117110252380371,2018-09-24
9.074828147888184,2018-09-25
8.916269302368164,2018-09-26
8.958553314208984,2018-09-27
8.942697525024414,2018-09-28
9.249242782592773,2018-10-01
9.407801628112793,2018-10-02
9.291523933410645,2018-10-03
9.22810173034668,2018-10-04
9.25452709197998,2018-10-05
9.048401832580566,2018-10-08
9.878192901611328,2018-10-09
9.80948257446289,2018-10-10
9.534648895263672,2018-10-11
9.45536994934082,2018-10-12
9.476511001586914,2018-10-15
9.746061325073242,2018-10-16
9.566361427307129,2018-10-17
9.524078369140625,2018-10-18
9.518792152404785,2018-10-19
9.402517318725586,2018-10-22
9.180533409118652,2018-10-23
8.93212604522705,2018-10-24
8.910983085632324,2018-10-25
8.562156677246094,2018-10-26
8.35074520111084,2018-10-29
8.329606056213379,2018-10-30
8.514589309692383,2018-10-31
8.37273120880127,2018-11-01
8.148748397827148,2018-11-02
8.079421043395996,2018-11-05
8.170079231262207,2018-11-06
8.074088096618652,2018-11-07
8.116751670837402,2018-11-08
8.090085983276367,2018-11-09
8.100751876831055,2018-11-12
7.956760406494141,2018-11-13
7.956760406494141,2018-11-14
7.802109241485596,2018-11-15
7.914098262786865,2018-11-16
7.924764156341553,2018-11-19
7.636786460876465,2018-11-20
7.7701096534729,2018-11-21
7.5194621086120605,2018-11-23
7.738112926483154,2018-11-26
7.72211217880249,2018-11-27
8.047423362731934,2018-11-28
7.97809362411499,2018-11-29
7.898099899291992,2018-11-30
8.074088096618652,2018-12-03
7.887434005737305,2018-12-04
7.738112926483154,2018-12-06
7.711446285247803,2018-12-07
7.647452354431152,2018-12-10
7.588787078857422,2018-12-11
7.594120502471924,2018-12-12
7.594120502471924,2018-12-13
