INVH,Date
18.721105575561523,2017-06-05
18.66904640197754,2017-06-06
18.478195190429688,2017-06-07
18.37409782409668,2017-06-08
18.56494903564453,2017-06-09
18.60832405090332,2017-06-12
18.573623657226562,2017-06-13
18.65169906616211,2017-06-14
18.617000579833984,2017-06-15
18.41747283935547,2017-06-16
18.747129440307617,2017-06-19
18.538928985595703,2017-06-20
18.469518661499023,2017-06-21
18.599647521972656,2017-06-22
18.842557907104492,2017-06-23
18.773157119750977,2017-06-26
18.71242332458496,2017-06-27
18.71242332458496,2017-06-28
18.478195190429688,2017-06-29
18.764480590820312,2017-06-30
18.8078556060791,2017-07-03
18.8165283203125,2017-07-05
18.469518661499023,2017-07-06
18.60832405090332,2017-07-07
18.590974807739258,2017-07-10
18.60832405090332,2017-07-11
18.643022537231445,2017-07-12
18.643022537231445,2017-07-13
18.686403274536133,2017-07-14
18.764480590820312,2017-07-17
18.63435173034668,2017-07-18
18.8078556060791,2017-07-19
18.781829833984375,2017-07-20
18.859907150268555,2017-07-21
18.88593292236328,2017-07-24
18.773157119750977,2017-07-25
18.590974807739258,2017-07-26
18.45216941833496,2017-07-27
18.50422477722168,2017-07-28
18.495548248291016,2017-07-31
18.62567710876465,2017-08-01
18.391441345214844,2017-08-02
18.28734016418457,2017-08-03
18.35674476623535,2017-08-04
18.31336784362793,2017-08-07
18.07046127319336,2017-08-08
18.209264755249023,2017-08-09
18.92063331604004,2017-08-10
19.08607292175293,2017-08-11
20.02643394470215,2017-08-14
19.97419548034668,2017-08-15
20.331188201904297,2017-08-16
20.487918853759766,2017-08-17
20.305065155029297,2017-08-18
20.287654876708984,2017-08-21
20.15704345703125,2017-08-22
20.191879272460938,2017-08-23
19.939369201660156,2017-08-24
19.930665969848633,2017-08-25
19.88712501525879,2017-08-28
19.73040008544922,2017-08-29
20.02643394470215,2017-08-30
20.148338317871094,2017-08-31
20.252832412719727,2017-09-01
19.96549415588379,2017-09-05
19.678152084350586,2017-09-06
19.434356689453125,2017-09-07
19.443063735961914,2017-09-08
19.948076248168945,2017-09-11
19.63461685180664,2017-09-12
19.3211612701416,2017-09-13
19.312456130981445,2017-09-14
19.504013061523438,2017-09-15
19.75652503967285,2017-09-18
20.02643394470215,2017-09-19
19.56496238708496,2017-09-20
19.652034759521484,2017-09-21
19.286334991455078,2017-09-22
19.591079711914062,2017-09-25
19.556251525878906,2017-09-26
19.73040008544922,2017-09-27
19.530134201049805,2017-09-28
19.721689224243164,2017-09-29
20.017730712890625,2017-10-02
19.704275131225586,2017-10-03
19.86971664428711,2017-10-04
19.79134178161621,2017-10-05
19.469181060791016,2017-10-06
19.521432876586914,2017-10-09
19.75652503967285,2017-10-10
19.712982177734375,2017-10-11
19.68686294555664,2017-10-12
19.704275131225586,2017-10-13
19.712982177734375,2017-10-16
19.721689224243164,2017-10-17
19.852296829223633,2017-10-18
19.800058364868164,2017-10-19
19.956785202026367,2017-10-20
19.799509048461914,2017-10-23
19.816980361938477,2017-10-24
19.93056869506836,2017-10-25
19.878145217895508,2017-10-26
20.0616397857666,2017-10-27
19.98299789428711,2017-10-30
19.72086524963379,2017-10-31
19.790767669677734,2017-11-01
20.280075073242188,2017-11-02
19.9567813873291,2017-11-03
20.20144271850586,2017-11-06
20.271339416503906,2017-11-07
20.236385345458984,2017-11-08
20.358715057373047,2017-11-09
20.73443603515625,2017-11-10
20.594629287719727,2017-11-13
20.53346824645996,2017-11-14
20.105323791503906,2017-11-15
20.262603759765625,2017-11-16
19.939311981201172,2017-11-17
19.939311981201172,2017-11-20
20.41988182067871,2017-11-21
20.53346824645996,2017-11-22
20.67327117919922,2017-11-24
20.437355041503906,2017-11-27
20.16649055480957,2017-11-28
20.542205810546875,2017-11-29
20.57715606689453,2017-11-30
20.542205810546875,2017-12-01
20.50725746154785,2017-12-04
20.157745361328125,2017-12-05
20.17522430419922,2017-12-06
20.30628776550293,2017-12-07
20.664531707763672,2017-12-08
20.682004928588867,2017-12-11
20.69074821472168,2017-12-12
20.70821762084961,2017-12-13
20.760652542114258,2017-12-14
21.057722091674805,2017-12-15
20.98782730102539,2017-12-18
20.682004928588867,2017-12-19
20.384925842285156,2017-12-20
20.454832077026367,2017-12-21
20.358715057373047,2017-12-22
20.41988182067871,2017-12-26
20.437355041503906,2017-12-27
20.620849609375,2017-12-28
20.594629287719727,2017-12-29
20.52472686767578,2018-01-02
20.515993118286133,2018-01-03
20.140270233154297,2018-01-04
20.140270233154297,2018-01-05
20.192699432373047,2018-01-08
19.939311981201172,2018-01-09
19.991735458374023,2018-01-10
19.98299789428711,2018-01-11
19.843191146850586,2018-01-12
19.921833038330078,2018-01-16
19.668437957763672,2018-01-17
19.546117782592773,2018-01-18
19.380102157592773,2018-01-19
19.59853744506836,2018-01-22
20.00920867919922,2018-01-23
19.738340377807617,2018-01-24
19.729602813720703,2018-01-25
19.68592071533203,2018-01-26
19.371360778808594,2018-01-29
19.222822189331055,2018-01-30
19.65096664428711,2018-01-31
19.266510009765625,2018-02-01
19.283985137939453,2018-02-02
18.51506805419922,2018-02-05
18.56749725341797,2018-02-06
18.506336212158203,2018-02-07
17.95586395263672,2018-02-08
18.30536460876465,2018-02-09
18.445913314819336,2018-02-12
18.489830017089844,2018-02-13
18.726991653442383,2018-02-14
18.89388084411621,2018-02-15
18.902660369873047,2018-02-16
18.67428970336914,2018-02-20
18.314149856567383,2018-02-21
19.04320526123047,2018-02-22
19.280363082885742,2018-02-23
19.26279640197754,2018-02-26
18.902660369873047,2018-02-27
19.104690551757812,2018-02-28
19.245229721069336,2018-03-01
19.315505981445312,2018-03-02
19.368206024169922,2018-03-05
19.420907974243164,2018-03-06
19.658065795898438,2018-03-07
19.807392120361328,2018-03-08
19.90401268005371,2018-03-09
19.930368423461914,2018-03-12
19.90401268005371,2018-03-13
19.86009407043457,2018-03-14
19.877662658691406,2018-03-15
20.00942039489746,2018-03-16
19.851308822631836,2018-03-19
19.60536766052246,2018-03-20
19.499961853027344,2018-03-21
19.394556045532227,2018-03-22
19.236446380615234,2018-03-23
19.508747100830078,2018-03-26
19.728334426879883,2018-03-27
19.912797927856445,2018-03-28
20.05333709716797,2018-03-29
19.824960708618164,2018-04-02
19.983068466186523,2018-04-03
20.044557571411133,2018-04-04
19.886444091796875,2018-04-05
19.8425235748291,2018-04-06
19.807392120361328,2018-04-09
19.97428321838379,2018-04-10
19.912797927856445,2018-04-11
19.79861068725586,2018-04-12
19.833742141723633,2018-04-13
19.956710815429688,2018-04-16
20.158742904663086,2018-04-17
20.17630958557129,2018-04-18
19.772254943847656,2018-04-19
19.824960708618164,2018-04-20
19.86009407043457,2018-04-23
20.097253799438477,2018-04-24
20.17630958557129,2018-04-25
20.26414680480957,2018-04-26
20.395902633666992,2018-04-27
20.32563018798828,2018-04-30
20.466175079345703,2018-05-01
20.431039810180664,2018-05-02
20.36077117919922,2018-05-03
20.66819953918457,2018-05-04
20.66819953918457,2018-05-07
20.641847610473633,2018-05-08
20.8438777923584,2018-05-09
20.808740615844727,2018-05-10
20.799957275390625,2018-05-11
20.535213470458984,2018-05-14
19.696863174438477,2018-05-15
19.582141876220703,2018-05-16
19.538021087646484,2018-05-17
19.39681625366211,2018-05-18
19.343868255615234,2018-05-21
19.211503982543945,2018-05-22
19.273273468017578,2018-05-23
19.317398071289062,2018-05-24
19.255626678466797,2018-05-25
19.308574676513672,2018-05-29
19.785106658935547,2018-05-30
19.423295974731445,2018-05-31
19.485069274902344,2018-06-01
19.723337173461914,2018-06-04
19.458589553833008,2018-06-05
19.290925979614258,2018-06-06
19.608613967895508,2018-06-07
19.5556697845459,2018-06-08
19.538021087646484,2018-06-11
19.546844482421875,2018-06-12
19.546844482421875,2018-06-13
19.785106658935547,2018-06-14
19.776283264160156,2018-06-15
19.829235076904297,2018-06-18
19.635089874267578,2018-06-19
19.899831771850586,2018-06-20
19.95277976989746,2018-06-21
19.94395637512207,2018-06-22
20.07632827758789,2018-06-25
20.252824783325195,2018-06-26
20.13810157775879,2018-06-27
20.32341957092285,2018-06-28
20.349891662597656,2018-06-29
20.11162757873535,2018-07-02
20.358718872070312,2018-07-03
20.349891662597656,2018-07-05
20.429319381713867,2018-07-06
20.44696617126465,2018-07-09
20.42049217224121,2018-07-10
20.508739471435547,2018-07-11
20.667585372924805,2018-07-12
20.605812072753906,2018-07-13
20.535213470458984,2018-07-16
20.44696617126465,2018-07-17
20.694059371948242,2018-07-18
20.799955368041992,2018-07-19
20.755834579467773,2018-07-20
20.694059371948242,2018-07-23
20.296947479248047,2018-07-24
20.288124084472656,2018-07-25
20.535213470458984,2018-07-26
20.341066360473633,2018-07-27
20.288124084472656,2018-07-30
20.394020080566406,2018-07-31
20.438142776489258,2018-08-01
20.491086959838867,2018-08-02
20.71170997619629,2018-08-03
20.782310485839844,2018-08-06
20.80878257751465,2018-08-07
20.782310485839844,2018-08-08
21.011751174926758,2018-08-09
20.588167190551758,2018-08-10
20.252824783325195,2018-08-13
19.9792537689209,2018-08-14
20.15660858154297,2018-08-15
20.59113311767578,2018-08-16
20.573402404785156,2018-08-17
20.502458572387695,2018-08-20
20.387178421020508,2018-08-21
20.29849624633789,2018-08-22
20.644344329833984,2018-08-23
20.608871459960938,2018-08-24
20.449247360229492,2018-08-27
20.81283187866211,2018-08-28
20.750757217407227,2018-08-29
20.74188995361328,2018-08-30
20.724157333374023,2018-08-31
20.53792953491211,2018-09-04
20.608871459960938,2018-09-05
20.679821014404297,2018-09-06
20.715286254882812,2018-09-07
20.848302841186523,2018-09-10
21.087730407714844,2018-09-11
20.81283187866211,2018-09-12
21.096603393554688,2018-09-13
20.892641067504883,2018-09-14
21.02566146850586,2018-09-17
20.981321334838867,2018-09-18
20.768491744995117,2018-09-19
20.972454071044922,2018-09-20
21.2296199798584,2018-09-21
20.68868637084961,2018-09-24
20.644344329833984,2018-09-25
20.147743225097656,2018-09-26
20.147743225097656,2018-09-27
20.316232681274414,2018-09-28
20.15660858154297,2018-10-01
20.16547966003418,2018-10-02
19.93491554260254,2018-10-03
19.69548988342285,2018-10-04
19.589069366455078,2018-10-05
19.837373733520508,2018-10-08
19.846237182617188,2018-10-09
19.4826602935791,2018-10-10
18.773225784301758,2018-10-11
18.711156845092773,2018-10-12
18.97718620300293,2018-10-15
19.34077262878418,2018-10-16
19.31416893005371,2018-10-17
19.402847290039062,2018-10-18
19.411712646484375,2018-10-19
19.252092361450195,2018-10-22
19.491519927978516,2018-10-23
19.526996612548828,2018-10-24
19.500394821166992,2018-10-25
19.385112762451172,2018-10-26
19.810766220092773,2018-10-29
19.6068115234375,2018-10-30
19.402847290039062,2018-10-31
19.37624168395996,2018-11-01
18.826431274414062,2018-11-02
18.38304328918457,2018-11-05
18.649078369140625,2018-11-06
18.90625,2018-11-07
19.21661949157715,2018-11-08
19.252092361450195,2018-11-09
19.20775032043457,2018-11-12
19.305797576904297,2018-11-13
19.047319412231445,2018-11-14
18.806659698486328,2018-11-15
18.628398895263672,2018-11-16
18.64622688293457,2018-11-19
