TDG,Date
21.007549285888672,2009-11-24
21.002704620361328,2009-11-25
20.862201690673828,2009-11-27
21.002704620361328,2009-11-30
21.322467803955078,2009-12-01
21.666461944580078,2009-12-02
21.874794006347656,2009-12-03
22.281763076782227,2009-12-04
22.43680191040039,2009-12-07
22.243000030517578,2009-12-08
22.27691650390625,2009-12-09
22.708112716674805,2009-12-10
22.858304977416992,2009-12-11
22.92613410949707,2009-12-14
22.989120483398438,2009-12-15
23.07632827758789,2009-12-16
22.877685546875,2009-12-17
22.766254425048828,2009-12-18
22.950361251831055,2009-12-21
23.241056442260742,2009-12-22
23.20229148864746,2009-12-23
23.400938034057617,2009-12-24
23.250747680664062,2009-12-28
23.207141876220703,2009-12-29
23.129623413085938,2009-12-30
23.00849723815918,2009-12-31
23.933879852294922,2010-01-04
24.16158676147461,2010-01-05
24.33116340637207,2010-01-06
24.646080017089844,2010-01-07
24.927085876464844,2010-01-08
24.931930541992188,2010-01-11
24.360233306884766,2010-01-12
24.442596435546875,2010-01-13
24.59278678894043,2010-01-14
24.408679962158203,2010-01-15
24.428056716918945,2010-01-19
24.587942123413086,2010-01-20
24.258487701416016,2010-01-21
23.764305114746094,2010-01-22
23.618959426879883,2010-01-25
23.628650665283203,2010-01-26
23.73523712158203,2010-01-27
23.638338088989258,2010-01-28
23.38640594482422,2010-01-29
23.468767166137695,2010-02-01
23.98717498779297,2010-02-02
24.050159454345703,2010-02-03
23.110240936279297,2010-02-04
23.06179428100586,2010-02-05
23.01334571838379,2010-02-08
23.425161361694336,2010-02-09
23.216827392578125,2010-02-10
23.231365203857422,2010-02-11
23.270122528076172,2010-02-12
23.531749725341797,2010-02-16
23.430009841918945,2010-02-17
23.832136154174805,2010-02-18
23.885427474975586,2010-02-19
23.933879852294922,2010-02-22
23.740081787109375,2010-02-23
23.933879852294922,2010-02-24
24.02593231201172,2010-02-25
24.33116340637207,2010-02-26
25.484251022338867,2010-03-01
25.615060806274414,2010-03-02
25.537546157836914,2010-03-03
25.513320922851562,2010-03-04
25.605375289916992,2010-03-05
25.154800415039062,2010-03-08
25.440645217895508,2010-03-09
25.489093780517578,2010-03-10
25.600528717041016,2010-03-11
25.484251022338867,2010-03-12
25.40673065185547,2010-03-15
25.314678192138672,2010-03-16
25.367971420288086,2010-03-17
25.300146102905273,2010-03-18
25.392196655273438,2010-03-19
25.32436752319336,2010-03-22
25.26138687133789,2010-03-23
25.25169563293457,2010-03-24
25.295297622680664,2010-03-25
25.464868545532227,2010-03-26
25.89607048034668,2010-03-29
26.051103591918945,2010-03-30
25.697429656982422,2010-03-31
25.57145881652832,2010-04-01
26.453231811523438,2010-04-05
26.57435417175293,2010-04-06
26.361183166503906,2010-04-07
26.453231811523438,2010-04-08
26.501678466796875,2010-04-09
26.52590560913086,2010-04-12
26.259435653686523,2010-04-13
26.44839096069336,2010-04-14
26.39025115966797,2010-04-15
26.123779296875,2010-04-16
25.94936180114746,2010-04-19
26.395095825195312,2010-04-20
26.56951332092285,2010-04-21
27.548181533813477,2010-04-22
27.47551155090332,2010-04-23
27.31078338623047,2010-04-26
26.671253204345703,2010-04-27
26.72454833984375,2010-04-28
26.923189163208008,2010-04-29
26.777843475341797,2010-04-30
27.417373657226562,2010-05-03
26.42900848388672,2010-05-04
25.794328689575195,2010-05-05
25.455183029174805,2010-05-06
24.636390686035156,2010-05-07
26.210987091064453,2010-05-10
26.554977416992188,2010-05-11
27.17028045654297,2010-05-12
27.393150329589844,2010-05-13
26.894123077392578,2010-05-14
26.768152236938477,2010-05-17
26.172229766845703,2010-05-18
25.94451904296875,2010-05-19
25.106348037719727,2010-05-20
25.615060806274414,2010-05-21
25.130571365356445,2010-05-24
25.062744140625,2010-05-25
24.878633499145508,2010-05-26
25.731342315673828,2010-05-27
25.561767578125,2010-05-28
24.66061782836914,2010-06-01
25.023983001708984,2010-06-02
25.125730514526367,2010-06-03
24.16643714904785,2010-06-04
23.66740608215332,2010-06-07
23.982324600219727,2010-06-08
24.428056716918945,2010-06-09
24.999759674072266,2010-06-10
25.05789566040039,2010-06-11
25.32436752319336,2010-06-14
25.82823944091797,2010-06-15
25.939672470092773,2010-06-16
25.750722885131836,2010-06-17
25.85730743408203,2010-06-18
25.794328689575195,2010-06-21
25.29045295715332,2010-06-22
25.711963653564453,2010-06-23
25.58115005493164,2010-06-24
25.813705444335938,2010-06-25
25.9687442779541,2010-06-28
25.130571365356445,2010-06-29
24.723600387573242,2010-06-30
24.476505279541016,2010-07-01
24.3456974029541,2010-07-02
24.350540161132812,2010-07-06
24.830184936523438,2010-07-07
25.130571365356445,2010-07-08
25.314678192138672,2010-07-09
24.733287811279297,2010-07-12
25.019142150878906,2010-07-13
25.266231536865234,2010-07-14
25.29045295715332,2010-07-15
24.277864456176758,2010-07-16
24.258487701416016,2010-07-19
24.510425567626953,2010-07-20
24.408679962158203,2010-07-21
25.08696746826172,2010-07-22
25.731342315673828,2010-07-23
26.361183166503906,2010-07-26
26.312734603881836,2010-07-27
26.114089965820312,2010-07-28
26.181922912597656,2010-07-29
26.244901657104492,2010-07-30
26.540441513061523,2010-08-02
26.77299690246582,2010-08-03
27.228422164916992,2010-08-04
26.869895935058594,2010-08-05
26.95710563659668,2010-08-06
27.446443557739258,2010-08-09
27.640235900878906,2010-08-10
27.25264549255371,2010-08-11
27.276866912841797,2010-08-12
27.146053314208984,2010-08-13
27.131521224975586,2010-08-16
27.538494110107422,2010-08-17
27.960006713867188,2010-08-18
27.94062042236328,2010-08-19
27.78558349609375,2010-08-20
27.291404724121094,2010-08-23
27.049158096313477,2010-08-24
26.84082794189453,2010-08-25
27.625703811645508,2010-08-26
28.30398941040039,2010-08-27
28.294300079345703,2010-08-30
28.047208786010742,2010-08-31
28.822397232055664,2010-09-01
29.67510223388672,2010-09-02
29.757469177246094,2010-09-03
29.234216690063477,2010-09-07
29.55881690979004,2010-09-08
29.5249080657959,2010-09-09
29.52975082397461,2010-09-10
30.0869197845459,2010-09-13
29.79622459411621,2010-09-14
29.990022659301758,2010-09-15
30.038469314575195,2010-09-16
30.59563446044922,2010-09-17
30.794279098510742,2010-09-20
30.266183853149414,2010-09-21
29.990022659301758,2010-09-22
29.607276916503906,2010-09-23
30.15475082397461,2010-09-24
29.88343048095703,2010-09-27
29.9464168548584,2010-09-28
30.552034378051758,2010-09-29
30.062694549560547,2010-09-30
30.03362274169922,2010-10-01
29.553979873657227,2010-10-04
30.14021110534668,2010-10-05
30.232267379760742,2010-10-06
30.222579956054688,2010-10-07
30.784584045410156,2010-10-08
30.711912155151367,2010-10-11
30.65862274169922,2010-10-12
30.944469451904297,2010-10-13
30.692535400390625,2010-10-14
30.677997589111328,2010-10-15
30.52296257019043,2010-10-18
30.232267379760742,2010-10-19
30.750675201416016,2010-10-20
31.48710060119629,2010-10-21
31.637298583984375,2010-10-22
31.705120086669922,2010-10-25
31.81655502319336,2010-10-26
31.86016082763672,2010-10-27
31.889230728149414,2010-10-28
32.107242584228516,2010-10-29
32.32527542114258,2010-11-01
32.82914352416992,2010-11-02
32.48515319824219,2010-11-03
32.65472412109375,2010-11-04
32.70317459106445,2010-11-05
32.368873596191406,2010-11-08
32.09756088256836,2010-11-09
31.976436614990234,2010-11-10
31.782638549804688,2010-11-11
31.690584182739258,2010-11-12
31.87954330444336,2010-11-15
32.596580505371094,2010-11-16
32.60142517089844,2010-11-17
33.07139205932617,2010-11-18
33.07623291015625,2010-11-19
33.10045623779297,2010-11-22
32.84367370605469,2010-11-23
33.45413589477539,2010-11-24
33.46382522583008,2010-11-26
33.37177276611328,2010-11-29
33.18766403198242,2010-11-30
33.517120361328125,2010-12-01
33.74967575073242,2010-12-02
33.67215347290039,2010-12-03
33.86111068725586,2010-12-06
34.00161361694336,2010-12-07
33.98223114013672,2010-12-08
34.137264251708984,2010-12-09
34.13243103027344,2010-12-10
34.23416519165039,2010-12-13
34.394046783447266,2010-12-14
34.51033020019531,2010-12-15
34.79132843017578,2010-12-16
34.69927978515625,2010-12-17
34.670204162597656,2010-12-20
35.01904296875,2010-12-21
35.07233428955078,2010-12-22
34.917301177978516,2010-12-23
34.81555938720703,2010-12-27
34.70896911621094,2010-12-28
34.70412063598633,2010-12-29
34.68473815917969,2010-12-30
34.88823318481445,2010-12-31
35.73125076293945,2011-01-03
36.02678680419922,2011-01-04
36.6566276550293,2011-01-05
36.93278121948242,2011-01-06
37.49964141845703,2011-01-07
36.54519271850586,2011-01-10
37.00061798095703,2011-01-11
37.11204528808594,2011-01-12
37.03453063964844,2011-01-13
37.12173843383789,2011-01-14
37.47541046142578,2011-01-18
37.38820266723633,2011-01-19
37.07328796386719,2011-01-20
37.37367630004883,2011-01-21
37.20894241333008,2011-01-24
37.34944534301758,2011-01-25
37.73219299316406,2011-01-26
37.703125,2011-01-27
37.16048812866211,2011-01-28
37.53839874267578,2011-01-31
37.85331726074219,2011-02-01
37.75157165527344,2011-02-02
38.0761833190918,2011-02-03
38.39594268798828,2011-02-04
39.23411560058594,2011-02-07
40.00930404663086,2011-02-08
39.81550598144531,2011-02-09
39.61686325073242,2011-02-10
39.500587463378906,2011-02-11
39.505428314208984,2011-02-14
39.519962310791016,2011-02-15
39.63623809814453,2011-02-16
39.48605728149414,2011-02-17
39.48605728149414,2011-02-18
39.09845733642578,2011-02-22
38.42985916137695,2011-02-23
38.38625717163086,2011-02-24
38.92404556274414,2011-02-25
38.943424224853516,2011-02-28
39.33586120605469,2011-03-01
39.471519470214844,2011-03-02
40.207942962646484,2011-03-03
40.05290603637695,2011-03-04
39.209896087646484,2011-03-07
39.529666900634766,2011-03-08
39.72345733642578,2011-03-09
38.90950393676758,2011-03-10
39.25349426269531,2011-03-11
39.7476806640625,2011-03-14
38.623661041259766,2011-03-15
37.53839874267578,2011-03-16
37.81455993652344,2011-03-17
38.182769775390625,2011-03-18
38.802913665771484,2011-03-21
39.08876419067383,2011-03-22
39.33586120605469,2011-03-23
39.65077590942383,2011-03-24
39.781593322753906,2011-03-25
39.81066131591797,2011-03-28
39.87848663330078,2011-03-29
39.9656982421875,2011-03-30
40.614925384521484,2011-03-31
40.78449630737305,2011-04-01
40.29030990600586,2011-04-04
40.232177734375,2011-04-05
40.07228469848633,2011-04-06
39.6992301940918,2011-04-07
39.00156784057617,2011-04-08
38.870750427246094,2011-04-11
38.48316192626953,2011-04-12
38.36203384399414,2011-04-13
38.061649322509766,2011-04-14
38.18761444091797,2011-04-15
37.57231903076172,2011-04-18
37.596534729003906,2011-04-19
38.49284744262695,2011-04-20
38.759315490722656,2011-04-21
38.45409393310547,2011-04-25
38.7786979675293,2011-04-26
39.14691162109375,2011-04-27
39.48605728149414,2011-04-28
40.35813903808594,2011-04-29
40.15464782714844,2011-05-02
39.87848663330078,2011-05-03
39.500587463378906,2011-05-04
39.641090393066406,2011-05-05
40.169193267822266,2011-05-06
40.44535446166992,2011-05-09
40.232177734375,2011-05-10
40.19341278076172,2011-05-11
40.51802062988281,2011-05-12
40.05775833129883,2011-05-13
39.95116424560547,2011-05-16
39.83488845825195,2011-05-17
40.64398956298828,2011-05-18
40.43081283569336,2011-05-19
39.90271759033203,2011-05-20
38.9967155456543,2011-05-23
38.807769775390625,2011-05-24
38.76416015625,2011-05-25
38.565513610839844,2011-05-26
39.02579116821289,2011-05-27
39.728302001953125,2011-05-31
39.40369415283203,2011-06-01
39.350399017333984,2011-06-02
38.91435241699219,2011-06-03
39.006412506103516,2011-06-06
39.0161018371582,2011-06-07
38.793235778808594,2011-06-08
39.05486297607422,2011-06-09
38.78354263305664,2011-06-10
38.74962615966797,2011-06-13
39.96085739135742,2011-06-14
39.81066131591797,2011-06-15
39.926944732666016,2011-06-16
40.614925384521484,2011-06-17
41.33681106567383,2011-06-20
42.12168884277344,2011-06-21
42.09746170043945,2011-06-22
41.850372314453125,2011-06-23
41.56937026977539,2011-06-24
42.296104431152344,2011-06-27
43.08097839355469,2011-06-28
43.051910400390625,2011-06-29
44.18077850341797,2011-06-30
45.20305252075195,2011-07-01
45.23697280883789,2011-07-05
45.51313018798828,2011-07-06
45.42107009887695,2011-07-07
45.41622543334961,2011-07-08
44.83484649658203,2011-07-11
43.914302825927734,2011-07-12
44.548988342285156,2011-07-13
44.190467834472656,2011-07-14
43.88523864746094,2011-07-15
43.45887756347656,2011-07-18
44.277671813964844,2011-07-19
44.442405700683594,2011-07-20
45.29995346069336,2011-07-21
45.07223892211914,2011-07-22
44.86875915527344,2011-07-25
44.23406982421875,2011-07-26
43.55093765258789,2011-07-27
43.60907745361328,2011-07-28
43.638153076171875,2011-07-29
43.14397048950195,2011-08-01
42.01995086669922,2011-08-02
42.93564224243164,2011-08-03
39.26803207397461,2011-08-04
39.6556282043457,2011-08-05
35.7700080871582,2011-08-08
41.11879348754883,2011-08-09
38.26028823852539,2011-08-10
42.073238372802734,2011-08-11
42.499595642089844,2011-08-12
43.13911819458008,2011-08-15
43.50249099731445,2011-08-16
44.20015335083008,2011-08-17
41.487003326416016,2011-08-18
41.07518768310547,2011-08-19
41.58390426635742,2011-08-22
42.1023063659668,2011-08-23
42.11199951171875,2011-08-24
41.64204025268555,2011-08-25
42.53834915161133,2011-08-26
44.26798629760742,2011-08-29
43.555782318115234,2011-08-30
44.50538635253906,2011-08-31
44.10810470581055,2011-09-01
43.31838607788086,2011-09-02
42.67400360107422,2011-09-06
44.05965042114258,2011-09-07
43.30868911743164,2011-09-08
41.98118591308594,2011-09-09
41.49668884277344,2011-09-12
42.45114517211914,2011-09-13
43.40559387207031,2011-09-14
43.33776092529297,2011-09-15
44.75248336791992,2011-09-16
44.631351470947266,2011-09-19
43.6962890625,2011-09-20
41.75347137451172,2011-09-21
39.95600891113281,2011-09-22
41.147865295410156,2011-09-23
41.29805374145508,2011-09-26
41.95695877075195,2011-09-27
40.183719635009766,2011-09-28
39.57810974121094,2011-09-29
39.56842041015625,2011-09-30
37.48994827270508,2011-10-03
37.66436004638672,2011-10-04
38.83198547363281,2011-10-05
39.684696197509766,2011-10-06
40.12073516845703,2011-10-07
41.06065368652344,2011-10-10
41.42886734008789,2011-10-11
41.63235092163086,2011-10-12
41.787384033203125,2011-10-13
42.25250244140625,2011-10-14
42.27672576904297,2011-10-17
42.56257247924805,2011-10-18
41.50154113769531,2011-10-19
41.31258773803711,2011-10-20
42.862953186035156,2011-10-21
44.684654235839844,2011-10-24
44.2873649597168,2011-10-25
43.56547164916992,2011-10-26
45.22243118286133,2011-10-27
45.22727966308594,2011-10-28
45.50343704223633,2011-10-31
43.676910400390625,2011-11-01
43.909461975097656,2011-11-02
45.794132232666016,2011-11-03
45.48405838012695,2011-11-04
45.70207977294922,2011-11-07
47.727256774902344,2011-11-08
46.88423156738281,2011-11-09
46.637149810791016,2011-11-10
47.44624710083008,2011-11-11
47.19915771484375,2011-11-14
47.6739616394043,2011-11-15
47.053810119628906,2011-11-16
45.333858489990234,2011-11-17
45.7408447265625,2011-11-18
44.78639221191406,2011-11-21
44.97050094604492,2011-11-22
44.00636291503906,2011-11-23
44.17108154296875,2011-11-25
45.04801559448242,2011-11-28
44.8493766784668,2011-11-29
46.71467208862305,2011-11-30
47.325130462646484,2011-12-01
46.77281188964844,2011-12-02
46.90846633911133,2011-12-05
46.579010009765625,2011-12-06
46.036376953125,2011-12-07
45.78444290161133,2011-12-08
47.165245056152344,2011-12-09
46.51118469238281,2011-12-12
45.90072250366211,2011-12-13
45.85226821899414,2011-12-14
46.09451675415039,2011-12-15
46.501495361328125,2011-12-16
46.29800796508789,2011-12-19
46.956912994384766,2011-12-20
47.063499450683594,2011-12-21
47.116798400878906,2011-12-22
47.69818115234375,2011-12-23
47.60612869262695,2011-12-27
46.191410064697266,2011-12-28
46.74858093261719,2011-12-29
46.356143951416016,2011-12-30
45.58095169067383,2012-01-03
45.12068557739258,2012-01-04
46.11874771118164,2012-01-05
46.86970138549805,2012-01-06
47.21369171142578,2012-01-09
47.81930923461914,2012-01-10
47.659427642822266,2012-01-11
47.49469757080078,2012-01-12
47.266990661621094,2012-01-13
47.46562576293945,2012-01-17
46.801876068115234,2012-01-18
47.19431686401367,2012-01-19
47.02473831176758,2012-01-20
48.98693084716797,2012-01-23
48.71562194824219,2012-01-24
49.5150260925293,2012-01-25
49.33576965332031,2012-01-26
49.10805892944336,2012-01-27
49.49564743041992,2012-01-30
50.64389419555664,2012-01-31
51.75822067260742,2012-02-01
51.38515853881836,2012-02-02
52.24271774291992,2012-02-03
52.0440673828125,2012-02-06
55.14480972290039,2012-02-07
56.20100402832031,2012-02-08
56.25430679321289,2012-02-09
56.293060302734375,2012-02-10
57.2572021484375,2012-02-13
56.42871856689453,2012-02-14
55.716514587402344,2012-02-15
56.370582580566406,2012-02-16
56.171939849853516,2012-02-17
56.31727981567383,2012-02-21
56.874454498291016,2012-02-22
56.719417572021484,2012-02-23
56.719417572021484,2012-02-24
56.937435150146484,2012-02-27
56.622520446777344,2012-02-28
57.55274200439453,2012-02-29
56.73879623413086,2012-03-01
55.711673736572266,2012-03-02
55.86186981201172,2012-03-05
54.214599609375,2012-03-06
54.54404830932617,2012-03-07
55.20295333862305,2012-03-08
55.125431060791016,2012-03-09
55.154502868652344,2012-03-12
55.9490852355957,2012-03-13
55.731056213378906,2012-03-14
55.86186981201172,2012-03-15
55.87155532836914,2012-03-16
54.820213317871094,2012-03-19
54.8686637878418,2012-03-20
55.542091369628906,2012-03-21
55.93939208984375,2012-03-22
55.89093780517578,2012-03-23
56.72909927368164,2012-03-26
56.34151077270508,2012-03-27
56.20100402832031,2012-03-28
55.697139739990234,2012-03-29
56.08473205566406,2012-03-30
56.68550109863281,2012-04-02
56.8211555480957,2012-04-03
56.28821563720703,2012-04-04
56.346351623535156,2012-04-05
55.5711669921875,2012-04-09
54.22913360595703,2012-04-10
55.34346008300781,2012-04-11
56.71457290649414,2012-04-12
56.22039031982422,2012-04-13
56.700035095214844,2012-04-16
57.71746826171875,2012-04-17
58.23587417602539,2012-04-18
57.68840408325195,2012-04-19
59.22908020019531,2012-04-20
59.10795974731445,2012-04-23
58.97714614868164,2012-04-24
60.41609191894531,2012-04-25
60.760074615478516,2012-04-26
61.598243713378906,2012-04-27
61.104068756103516,2012-04-30
61.5643310546875,2012-05-01
61.93254470825195,2012-05-02
62.68351364135742,2012-05-03
61.801727294921875,2012-05-04
61.738746643066406,2012-05-07
62.26198959350586,2012-05-08
61.021697998046875,2012-05-09
61.375389099121094,2012-05-10
60.91995620727539,2012-05-11
60.527523040771484,2012-05-14
59.907371520996094,2012-05-15
60.08179473876953,2012-05-16
58.2552490234375,2012-05-17
57.56726837158203,2012-05-18
59.40834426879883,2012-05-21
60.72616195678711,2012-05-22
60.721317291259766,2012-05-23
60.537200927734375,2012-05-24
60.188385009765625,2012-05-25
61.21064758300781,2012-05-29
59.7523307800293,2012-05-30
59.59244918823242,2012-05-31
58.96745300292969,2012-06-01
58.97714614868164,2012-06-04
58.53140640258789,2012-06-05
61.404449462890625,2012-06-06
61.13797378540039,2012-06-07
61.598243713378906,2012-06-08
61.084686279296875,2012-06-11
61.45289993286133,2012-06-12
60.64379119873047,2012-06-13
60.31433868408203,2012-06-14
60.21260070800781,2012-06-15
61.53041458129883,2012-06-18
61.68545150756836,2012-06-19
62.89183807373047,2012-06-20
61.77266311645508,2012-06-21
61.598243713378906,2012-06-22
61.11860656738281,2012-06-25
61.74843215942383,2012-06-26
62.0149040222168,2012-06-27
61.806575775146484,2012-06-28
65.06720733642578,2012-06-29
63.928646087646484,2012-07-02
64.43736267089844,2012-07-03
64.7668228149414,2012-07-05
63.410240173339844,2012-07-06
63.44900894165039,2012-07-09
62.9984245300293,2012-07-10
61.88409423828125,2012-07-11
61.70967483520508,2012-07-12
63.38602066040039,2012-07-13
62.81431198120117,2012-07-16
62.9208984375,2012-07-17
62.80947494506836,2012-07-18
62.969356536865234,2012-07-19
62.83854293823242,2012-07-20
62.36858367919922,2012-07-23
58.14382553100586,2012-07-24
58.260101318359375,2012-07-25
58.17288589477539,2012-07-26
58.92869186401367,2012-07-27
58.56533432006836,2012-07-30
59.76686096191406,2012-07-31
58.26494598388672,2012-08-01
58.734901428222656,2012-08-02
60.18353271484375,2012-08-03
59.582763671875,2012-08-06
60.77945327758789,2012-08-07
60.62441635131836,2012-08-08
61.53041458129883,2012-08-09
61.77266311645508,2012-08-10
61.84048843383789,2012-08-13
61.94223403930664,2012-08-14
62.24262237548828,2012-08-15
64.11274719238281,2012-08-16
66.74839782714844,2012-08-17
67.11660766601562,2012-08-20
66.28327941894531,2012-08-21
66.02165222167969,2012-08-22
66.17184448242188,2012-08-23
67.13114166259766,2012-08-24
67.54779052734375,2012-08-27
66.85014343261719,2012-08-28
67.22804260253906,2012-08-29
66.94702911376953,2012-08-30
67.16020202636719,2012-08-31
67.18443298339844,2012-09-04
66.38986206054688,2012-09-05
68.0274429321289,2012-09-06
69.53905487060547,2012-09-07
68.54100799560547,2012-09-10
68.89468383789062,2012-09-11
69.258056640625,2012-09-12
69.33073425292969,2012-09-13
70.54681396484375,2012-09-14
69.65533447265625,2012-09-17
69.12239074707031,2012-09-18
69.30650329589844,2012-09-19
68.83171081542969,2012-09-20
70.01385498046875,2012-09-21
69.46154022216797,2012-09-24
70.2270278930664,2012-09-25
68.33267974853516,2012-09-26
68.35690307617188,2012-09-27
68.73480224609375,2012-09-28
68.6476058959961,2012-10-01
68.83654022216797,2012-10-02
70.40144348144531,2012-10-03
72.17469024658203,2012-10-04
72.71247863769531,2012-10-05
71.1427230834961,2012-10-08
70.72605895996094,2012-10-09
70.28033447265625,2012-10-10
70.54195404052734,2012-10-11
72.2715835571289,2012-10-12
72.04386901855469,2012-10-15
73.10974884033203,2012-10-16
72.18922424316406,2012-10-17
72.06810760498047,2012-10-18
70.59040069580078,2012-10-19
71.4092025756836,2012-10-22
69.67359161376953,2012-10-23
69.75321197509766,2012-10-24
71.71172332763672,2012-10-25
71.88687896728516,2012-10-26
70.70329284667969,2012-10-31
72.48665618896484,2012-11-01
72.65119171142578,2012-11-02
72.61933898925781,2012-11-05
74.3708724975586,2012-11-06
73.24564361572266,2012-11-07
72.79448699951172,2012-11-08
72.88471984863281,2012-11-09
71.95057678222656,2012-11-12
72.18411254882812,2012-11-13
69.73728942871094,2012-11-14
66.69068145751953,2012-11-15
68.35198211669922,2012-11-16
69.04727935791016,2012-11-19
69.57275390625,2012-11-20
69.80628967285156,2012-11-21
70.27335357666016,2012-11-23
70.59711456298828,2012-11-26
70.8678207397461,2012-11-27
70.79881286621094,2012-11-28
71.61619567871094,2012-11-29
72.19473266601562,2012-11-30
70.6873550415039,2012-12-03
70.78289031982422,2012-12-04
71.27650451660156,2012-12-05
71.56311798095703,2012-12-06
68.85090637207031,2012-12-07
69.04198455810547,2012-12-10
69.45597839355469,2012-12-11
68.03883361816406,2012-12-12
66.97200012207031,2012-12-13
66.62168884277344,2012-12-14
68.05475616455078,2012-12-17
69.9708251953125,2012-12-18
71.06420135498047,2012-12-19
71.47819519042969,2012-12-20
71.71172332763672,2012-12-21
71.74889373779297,2012-12-24
70.70858001708984,2012-12-26
71.43042755126953,2012-12-27
70.61836242675781,2012-12-28
72.37519073486328,2012-12-31
74.30718231201172,2013-01-02
74.10017395019531,2013-01-03
74.46109771728516,2013-01-04
74.70525360107422,2013-01-07
72.98026275634766,2013-01-08
74.08956146240234,2013-01-09
72.23188781738281,2013-01-10
72.9961929321289,2013-01-11
72.05142211914062,2013-01-14
71.90811920166016,2013-01-15
71.552490234375,2013-01-16
72.55034637451172,2013-01-17
72.3008804321289,2013-01-18
72.72549438476562,2013-01-22
72.943115234375,2013-01-23
73.35710906982422,2013-01-24
73.4632568359375,2013-01-25
72.6458740234375,2013-01-28
73.1554183959961,2013-01-29
73.15011596679688,2013-01-30
71.88687896728516,2013-01-31
72.40703582763672,2013-02-01
73.09703063964844,2013-02-04
74.00994873046875,2013-02-05
74.16918182373047,2013-02-06
76.22323608398438,2013-02-07
75.92601776123047,2013-02-08
77.0565414428711,2013-02-11
76.91325378417969,2013-02-12
76.82831573486328,2013-02-13
76.13301086425781,2013-02-14
76.30815124511719,2013-02-15
75.92601776123047,2013-02-19
74.23287200927734,2013-02-20
74.92285919189453,2013-02-21
75.761474609375,2013-02-22
73.6861801147461,2013-02-25
73.8719482421875,2013-02-26
75.68717956542969,2013-02-27
75.5491714477539,2013-02-28
75.72962188720703,2013-03-01
75.23602294921875,2013-03-04
75.8145523071289,2013-03-05
76.17015075683594,2013-03-06
76.28162384033203,2013-03-07
76.35061645507812,2013-03-08
78.31977081298828,2013-03-11
77.96945190429688,2013-03-12
79.927978515625,2013-03-13
80.09783172607422,2013-03-14
80.15621948242188,2013-03-15
79.66790771484375,2013-03-18
79.84835815429688,2013-03-19
80.52244567871094,2013-03-20
79.46090698242188,2013-03-21
79.26984405517578,2013-03-22
78.70191955566406,2013-03-25
79.75813293457031,2013-03-26
80.12437438964844,2013-03-27
81.16466522216797,2013-03-28
80.193359375,2013-04-01
79.82183074951172,2013-04-02
79.3653793334961,2013-04-03
79.5299072265625,2013-04-04
78.48960876464844,2013-04-05
79.7634506225586,2013-04-08
80.25706481933594,2013-04-09
81.32390594482422,2013-04-10
81.2124252319336,2013-04-11
81.154052734375,2013-04-12
79.02037048339844,2013-04-15
78.63822174072266,2013-04-16
77.22107696533203,2013-04-17
76.52576446533203,2013-04-18
77.15738677978516,2013-04-19
77.57669067382812,2013-04-22
77.95884704589844,2013-04-23
78.60106658935547,2013-04-24
78.20830535888672,2013-04-25
77.12553405761719,2013-04-26
76.89199829101562,2013-04-29
77.9163818359375,2013-04-30
78.02253723144531,2013-05-01
79.09468078613281,2013-05-02
79.34944915771484,2013-05-03
79.77406311035156,2013-05-06
79.683837890625,2013-05-07
78.81867980957031,2013-05-08
79.54582977294922,2013-05-09
78.99913024902344,2013-05-10
78.61168670654297,2013-05-13
79.65729522705078,2013-05-14
82.1041259765625,2013-05-15
79.95982360839844,2013-05-16
79.52460479736328,2013-05-17
79.5299072265625,2013-05-20
79.30699157714844,2013-05-21
79.62014770507812,2013-05-22
78.47368621826172,2013-05-23
78.02253723144531,2013-05-24
78.69129943847656,2013-05-28
77.98006439208984,2013-05-29
77.54483795166016,2013-05-30
77.54483795166016,2013-05-31
79.02037048339844,2013-06-03
78.42591094970703,2013-06-04
78.2613754272461,2013-06-05
79.99697875976562,2013-06-06
79.54052734375,2013-06-07
79.60952758789062,2013-06-10
78.293212890625,2013-06-11
77.08307647705078,2013-06-12
77.32192993164062,2013-06-13
78.96728515625,2013-06-14
80.80374908447266,2013-06-17
83.25057220458984,2013-06-18
83.24526977539062,2013-06-19
83.40449523925781,2013-06-20
86.2387924194336,2013-06-21
86.08485412597656,2013-06-24
83.22933959960938,2013-06-25
83.21873474121094,2013-06-26
83.88218688964844,2013-06-27
83.20812225341797,2013-06-28
82.24742889404297,2013-07-01
80.50120544433594,2013-07-02
81.57866668701172,2013-07-03
83.86094665527344,2013-07-05
84.98087310791016,2013-07-08
84.81634521484375,2013-07-09
85.34709167480469,2013-07-10
87.0933837890625,2013-07-11
87.5361099243164,2013-07-12
86.69371795654297,2013-07-15
85.5684585571289,2013-07-16
85.56230926513672,2013-07-17
85.31636047363281,2013-07-18
85.11343383789062,2013-07-19
86.09727478027344,2013-07-22
86.66911315917969,2013-07-23
87.19792938232422,2013-07-24
87.13027954101562,2013-07-25
87.70826721191406,2013-07-26
87.9849853515625,2013-07-29
88.49534606933594,2013-07-30
88.9073257446289,2013-07-31
91.5698013305664,2013-08-01
90.9241714477539,2013-08-02
91.07789611816406,2013-08-05
89.28240966796875,2013-08-06
87.94808197021484,2013-08-07
86.5645751953125,2013-08-08
86.50308990478516,2013-08-09
86.31246948242188,2013-08-12
