MU,Date
7.307034969329834,2003-02-19
7.611493110656738,2003-02-20
7.385603427886963,2003-02-21
7.336497783660889,2003-02-24
7.228463649749756,2003-02-25
7.395425319671631,2003-02-26
7.473995685577393,2003-02-27
7.847204208374023,2003-02-28
7.287391662597656,2003-03-03
7.464173793792725,2003-03-04
7.857025146484375,2003-03-05
7.75881290435791,2003-03-06
7.464173793792725,2003-03-07
7.483816623687744,2003-03-10
7.611493110656738,2003-03-11
7.601672172546387,2003-03-12
8.132019996643066,2003-03-13
7.709705352783203,2003-03-14
7.886488437652588,2003-03-17
7.906131744384766,2003-03-18
8.004345893859863,2003-03-19
7.857025146484375,2003-03-20
8.721299171447754,2003-03-21
8.190947532653809,2003-03-24
8.554337501525879,2003-03-25
8.30880355834961,2003-03-26
8.652549743652344,2003-03-27
8.564157485961914,2003-03-28
7.9945244789123535,2003-03-31
7.886488437652588,2003-04-01
8.593622207641602,2003-04-02
8.554337501525879,2003-04-03
8.564157485961914,2003-04-04
8.839151382446289,2003-04-07
8.71147632598877,2003-04-08
8.367732048034668,2003-04-09
8.397193908691406,2003-04-10
8.220412254333496,2003-04-11
8.387373924255371,2003-04-14
8.524871826171875,2003-04-15
8.583797454833984,2003-04-16
8.829331398010254,2003-04-17
8.996294021606445,2003-04-21
9.359682083129883,2003-04-22
9.37932300567627,2003-04-23
9.192718505859375,2003-04-24
8.53469467163086,2003-04-25
8.53469467163086,2003-04-28
8.505229949951172,2003-04-29
8.348089218139648,2003-04-30
8.367732048034668,2003-05-01
8.554337501525879,2003-05-02
8.839151382446289,2003-05-05
8.917723655700684,2003-05-06
8.937366485595703,2003-05-07
8.937366485595703,2003-05-08
9.477538108825684,2003-05-09
9.64449691772461,2003-05-12
9.968598365783691,2003-05-13
10.16502571105957,2003-05-14
10.125741958618164,2003-05-15
10.16502571105957,2003-05-16
9.850744247436523,2003-05-19
9.713248252868652,2003-05-20
9.76235294342041,2003-05-21
9.850744247436523,2003-05-22
9.850744247436523,2003-05-23
10.803410530090332,2003-05-27
10.764124870300293,2003-05-28
11.019477844238281,2003-05-29
11.11768913269043,2003-05-30
10.940908432006836,2003-06-02
11.186441421508789,2003-06-03
11.962322235107422,2003-06-04
12.247138023376465,2003-06-05
12.276602745056152,2003-06-06
12.089997291564941,2003-06-09
12.914985656738281,2003-06-10
13.042661666870117,2003-06-11
13.28819465637207,2003-06-12
12.846237182617188,2003-06-13
12.954270362854004,2003-06-16
12.8167724609375,2003-06-17
12.846237182617188,2003-06-18
12.512310028076172,2003-06-19
12.453385353088379,2003-06-20
11.79535961151123,2003-06-23
11.549825668334961,2003-06-24
11.648040771484375,2003-06-25
11.736432075500488,2003-06-26
11.589112281799316,2003-06-27
11.540005683898926,2003-06-30
12.109641075134277,2003-07-01
12.708738327026367,2003-07-02
12.58106517791748,2003-07-03
13.514084815979004,2003-07-07
13.749794006347656,2003-07-08
14.142646789550781,2003-07-09
13.631938934326172,2003-07-10
13.651580810546875,2003-07-11
14.04443359375,2003-07-14
13.916756629943848,2003-07-15
13.671225547790527,2003-07-16
13.042661666870117,2003-07-17
14.04443359375,2003-07-18
13.759615898132324,2003-07-21
14.04443359375,2003-07-22
15.105130195617676,2003-07-23
14.584604263305664,2003-07-24
14.388176918029785,2003-07-25
14.30960750579834,2003-07-28
14.260501861572266,2003-07-29
14.093538284301758,2003-07-30
14.37835693359375,2003-07-31
14.839956283569336,2003-08-01
14.555140495300293,2003-08-04
13.97568416595459,2003-08-05
13.523904800415039,2003-08-06
13.35694408416748,2003-08-07
12.728382110595703,2003-08-08
12.777487754821777,2003-08-11
13.032842636108398,2003-08-12
13.140874862670898,2003-08-13
12.669454574584961,2003-08-14
12.276602745056152,2003-08-15
12.531954765319824,2003-08-18
13.612298011779785,2003-08-19
13.062304496765137,2003-08-20
13.514084815979004,2003-08-21
13.641759872436523,2003-08-22
13.396228790283203,2003-08-25
13.406050682067871,2003-08-26
13.749794006347656,2003-08-27
13.936399459838867,2003-08-28
14.103361129760742,2003-08-29
14.211395263671875,2003-09-02
13.95604133605957,2003-09-03
13.83818531036377,2003-09-04
14.04443359375,2003-09-05
14.859599113464355,2003-09-08
14.437285423278809,2003-09-09
13.111411094665527,2003-09-10
13.35694408416748,2003-09-11
13.406050682067871,2003-09-12
12.983736038208008,2003-09-15
13.3765869140625,2003-09-16
13.926578521728516,2003-09-17
13.916756629943848,2003-09-18
14.2703218460083,2003-09-19
14.093538284301758,2003-09-22
14.407820701599121,2003-09-23
13.848008155822754,2003-09-24
13.337299346923828,2003-09-25
13.406050682067871,2003-09-26
13.327476501464844,2003-09-29
13.180159568786621,2003-09-30
13.042661666870117,2003-10-01
13.160518646240234,2003-10-02
13.415870666503906,2003-10-03
13.248908996582031,2003-10-06
12.76766586303711,2003-10-07
12.58106517791748,2003-10-08
12.698918342590332,2003-10-09
12.55159854888916,2003-10-10
12.315887451171875,2003-10-13
12.414100646972656,2003-10-14
12.58106517791748,2003-10-15
12.600706100463867,2003-10-16
12.620347023010254,2003-10-17
12.620347023010254,2003-10-20
13.337299346923828,2003-10-21
13.062304496765137,2003-10-22
13.013197898864746,2003-10-23
12.954270362854004,2003-10-24
13.759615898132324,2003-10-27
13.99532699584961,2003-10-28
14.339073181152344,2003-10-29
14.437285423278809,2003-10-30
14.083719253540039,2003-10-31
14.4863920211792,2003-11-03
14.37835693359375,2003-11-04
14.329252243041992,2003-11-05
14.142646789550781,2003-11-06
13.965863227844238,2003-11-07
13.209623336791992,2003-11-10
13.003377914428711,2003-11-11
13.35694408416748,2003-11-12
12.944450378417969,2003-11-13
12.806950569152832,2003-11-14
12.55159854888916,2003-11-17
12.296244621276855,2003-11-18
12.306066513061523,2003-11-19
12.355172157287598,2003-11-20
12.276602745056152,2003-11-21
12.590883255004883,2003-11-24
12.856060028076172,2003-11-25
12.806950569152832,2003-11-26
12.777487754821777,2003-11-28
12.8167724609375,2003-12-01
12.531954765319824,2003-12-02
12.188212394714355,2003-12-03
11.942676544189453,2003-12-04
11.903392791748047,2003-12-05
11.677504539489746,2003-12-08
11.353403091430664,2003-12-09
11.579292297363281,2003-12-10
11.785537719726562,2003-12-11
11.923036575317383,2003-12-12
11.314119338989258,2003-12-15
11.461437225341797,2003-12-16
11.294472694396973,2003-12-17
11.844466209411621,2003-12-18
12.109641075134277,2003-12-19
12.541777610778809,2003-12-22
12.924805641174316,2003-12-23
13.199803352355957,2003-12-24
13.278375625610352,2003-12-26
13.700687408447266,2003-12-29
13.484619140625,2003-12-30
13.229266166687012,2003-12-31
13.494441032409668,2004-01-02
13.897112846374512,2004-01-05
14.280142784118652,2004-01-06
14.908705711364746,2004-01-07
15.193523406982422,2004-01-08
15.075667381286621,2004-01-09
15.006917953491211,2004-01-12
14.594425201416016,2004-01-13
14.604247093200684,2004-01-14
14.564960479736328,2004-01-15
14.692638397216797,2004-01-16
14.849777221679688,2004-01-20
14.741744041442871,2004-01-21
14.201574325561523,2004-01-22
14.447104454040527,2004-01-23
14.73192310333252,2004-01-26
15.42923355102539,2004-01-27
15.822088241577148,2004-01-28
15.684585571289062,2004-01-29
15.822088241577148,2004-01-30
15.704230308532715,2004-02-02
15.674763679504395,2004-02-03
15.44887638092041,2004-02-04
15.17387866973877,2004-02-05
15.861371040344238,2004-02-06
15.615837097167969,2004-02-09
15.920296669006348,2004-02-10
15.910475730895996,2004-02-11
15.55691146850586,2004-02-12
15.44887638092041,2004-02-13
15.753337860107422,2004-02-17
16.126544952392578,2004-02-18
15.851546287536621,2004-02-19
15.29173469543457,2004-02-20
14.810491561889648,2004-02-23
14.879242897033691,2004-02-24
14.97745418548584,2004-02-25
14.908705711364746,2004-02-26
14.771206855773926,2004-02-27
15.075667381286621,2004-03-01
15.547089576721191,2004-03-02
15.782798767089844,2004-03-03
15.998866081237793,2004-03-04
16.018512725830078,2004-03-05
15.193523406982422,2004-03-08
15.134596824645996,2004-03-09
14.35871410369873,2004-03-10
14.172110557556152,2004-03-11
14.447104454040527,2004-03-12
14.260501861572266,2004-03-15
14.584604263305664,2004-03-16
15.193523406982422,2004-03-17
15.527447700500488,2004-03-18
15.409590721130371,2004-03-19
15.144417762756348,2004-03-22
15.53726863861084,2004-03-23
15.527447700500488,2004-03-24
15.281914710998535,2004-03-25
15.625659942626953,2004-03-26
15.910475730895996,2004-03-29
16.018512725830078,2004-03-30
16.411361694335938,2004-03-31
16.59796714782715,2004-04-01
17.383670806884766,2004-04-02
17.639022827148438,2004-04-05
17.187244415283203,2004-04-06
16.980995178222656,2004-04-07
17.039926528930664,2004-04-08
16.88278579711914,2004-04-12
16.696178436279297,2004-04-13
16.195293426513672,2004-04-14
15.723872184753418,2004-04-15
15.625659942626953,2004-04-16
15.527447700500488,2004-04-19
15.095309257507324,2004-04-20
15.105130195617676,2004-04-21
15.124773979187012,2004-04-22
15.2622709274292,2004-04-23
15.193523406982422,2004-04-26
15.006917953491211,2004-04-27
14.024789810180664,2004-04-28
13.415870666503906,2004-04-29
13.3765869140625,2004-04-30
13.464978218078613,2004-05-03
13.464978218078613,2004-05-04
13.641759872436523,2004-05-05
13.887292861938477,2004-05-06
14.123003005981445,2004-05-07
14.04443359375,2004-05-10
14.191751480102539,2004-05-11
13.808724403381348,2004-05-12
13.779257774353027,2004-05-13
13.612298011779785,2004-05-14
13.317657470703125,2004-05-17
13.415870666503906,2004-05-18
13.641759872436523,2004-05-19
13.2587308883667,2004-05-20
13.366765022277832,2004-05-21
13.494441032409668,2004-05-24
14.06407642364502,2004-05-25
14.35871410369873,2004-05-26
14.584604263305664,2004-05-27
14.761387825012207,2004-05-28
14.62388801574707,2004-06-01
14.4863920211792,2004-06-02
13.798901557922363,2004-06-03
14.260501861572266,2004-06-04
14.633710861206055,2004-06-07
14.62388801574707,2004-06-08
14.06407642364502,2004-06-09
13.946219444274902,2004-06-10
13.690865516662598,2004-06-14
13.808724403381348,2004-06-15
13.730152130126953,2004-06-16
13.396228790283203,2004-06-17
13.445332527160645,2004-06-18
13.484619140625,2004-06-21
13.612298011779785,2004-06-22
14.201574325561523,2004-06-23
14.113181114196777,2004-06-24
14.50603199005127,2004-06-25
14.221217155456543,2004-06-28
14.967633247375488,2004-06-29
15.036382675170898,2004-06-30
14.702459335327148,2004-07-01
14.417641639709473,2004-07-02
13.86764907836914,2004-07-06
14.103361129760742,2004-07-07
13.86764907836914,2004-07-08
14.142646789550781,2004-07-09
13.700687408447266,2004-07-12
13.848008155822754,2004-07-13
13.170339584350586,2004-07-14
13.248908996582031,2004-07-15
12.99355697631836,2004-07-16
12.9346284866333,2004-07-19
13.35694408416748,2004-07-20
12.806950569152832,2004-07-21
13.268549919128418,2004-07-22
12.757844924926758,2004-07-23
12.610526084899902,2004-07-26
12.738203048706055,2004-07-27
12.649810791015625,2004-07-28
13.278375625610352,2004-07-29
13.28819465637207,2004-07-30
13.121232986450195,2004-08-02
12.728382110595703,2004-08-03
12.698918342590332,2004-08-04
12.502490043640137,2004-08-05
12.207852363586426,2004-08-06
11.981964111328125,2004-08-09
12.119460105895996,2004-08-10
11.540005683898926,2004-08-11
10.862338066101074,2004-08-12
10.911442756652832,2004-08-13
10.960550308227539,2004-08-16
10.931085586547852,2004-08-17
11.471257209777832,2004-08-18
11.265010833740234,2004-08-19
11.746252059936523,2004-08-20
11.942676544189453,2004-08-23
11.687324523925781,2004-08-24
11.815001487731934,2004-08-25
11.618577003479004,2004-08-26
11.667681694030762,2004-08-27
11.27483081817627,2004-08-30
11.304293632507324,2004-08-31
11.431974411010742,2004-09-01
11.441794395446777,2004-09-02
11.029297828674316,2004-09-03
10.921265602111816,2004-09-07
10.950729370117188,2004-09-08
11.314119338989258,2004-09-09
12.06053352355957,2004-09-10
12.08017635345459,2004-09-13
12.247138023376465,2004-09-14
11.883752822875977,2004-09-15
12.040891647338867,2004-09-16
12.531954765319824,2004-09-17
12.502490043640137,2004-09-20
12.531954765319824,2004-09-21
12.119460105895996,2004-09-22
12.256958961486816,2004-09-23
12.178389549255371,2004-09-24
12.099817276000977,2004-09-27
11.923036575317383,2004-09-28
11.883752822875977,2004-09-29
11.815001487731934,2004-09-30
12.139104843139648,2004-10-01
12.237317085266113,2004-10-04
12.217674255371094,2004-10-05
12.423920631408691,2004-10-06
12.207852363586426,2004-10-07
11.79535961151123,2004-10-08
11.687324523925781,2004-10-11
11.382865905761719,2004-10-12
11.431974411010742,2004-10-13
11.147153854370117,2004-10-14
11.176618576049805,2004-10-15
11.16679859161377,2004-10-18
11.304293632507324,2004-10-19
11.481077194213867,2004-10-20
11.638219833374023,2004-10-21
11.32393741607666,2004-10-22
11.500720977783203,2004-10-25
11.481077194213867,2004-10-26
11.923036575317383,2004-10-27
12.031070709228516,2004-10-28
11.962322235107422,2004-10-29
11.785537719726562,2004-11-01
11.598934173583984,2004-11-02
11.471257209777832,2004-11-03
11.530182838439941,2004-11-04
11.667681694030762,2004-11-05
11.736432075500488,2004-11-08
11.638219833374023,2004-11-09
11.294472694396973,2004-11-10
11.441794395446777,2004-11-11
11.79535961151123,2004-11-12
11.903392791748047,2004-11-15
11.736432075500488,2004-11-16
12.306066513061523,2004-11-17
11.952500343322754,2004-11-18
11.490899085998535,2004-11-19
11.215904235839844,2004-11-22
11.215904235839844,2004-11-23
11.27483081817627,2004-11-24
11.19626235961914,2004-11-26
10.990012168884277,2004-11-29
10.881979942321777,2004-11-30
11.235546112060547,2004-12-01
11.19626235961914,2004-12-02
11.333759307861328,2004-12-03
11.481077194213867,2004-12-06
11.19626235961914,2004-12-07
10.999835968017578,2004-12-08
10.950729370117188,2004-12-09
11.098050117492676,2004-12-10
11.333759307861328,2004-12-13
11.441794395446777,2004-12-14
11.628397941589355,2004-12-15
11.422150611877441,2004-12-16
11.107869148254395,2004-12-17
11.147153854370117,2004-12-20
11.333759307861328,2004-12-21
11.667681694030762,2004-12-22
11.589112281799316,2004-12-23
11.589112281799316,2004-12-27
11.756073951721191,2004-12-28
12.040891647338867,2004-12-29
12.070356369018555,2004-12-30
12.12928295135498,2004-12-31
11.785537719726562,2005-01-03
11.451614379882812,2005-01-04
11.32393741607666,2005-01-05
11.206082344055176,2005-01-06
11.255191802978516,2005-01-07
11.225726127624512,2005-01-10
10.891801834106445,2005-01-11
11.127511978149414,2005-01-12
10.970372200012207,2005-01-13
11.009658813476562,2005-01-14
10.999835968017578,2005-01-18
10.813231468200684,2005-01-19
10.823054313659668,2005-01-20
10.223954200744629,2005-01-21
9.880208969116211,2005-01-24
10.066812515258789,2005-01-25
10.125741958618164,2005-01-26
10.440023422241211,2005-01-27
10.174846649169922,2005-01-28
10.223954200744629,2005-01-31
10.508771896362305,2005-02-01
10.626626968383789,2005-02-02
10.656091690063477,2005-02-03
10.901622772216797,2005-02-04
11.11768913269043,2005-02-07
11.127511978149414,2005-02-08
11.029297828674316,2005-02-09
11.068586349487305,2005-02-10
11.520364761352539,2005-02-11
11.598934173583984,2005-02-14
11.7069673538208,2005-02-15
11.589112281799316,2005-02-16
11.294472694396973,2005-02-17
11.294472694396973,2005-02-18
11.255191802978516,2005-02-22
11.156975746154785,2005-02-23
11.3632230758667,2005-02-24
11.471257209777832,2005-02-25
11.294472694396973,2005-02-28
11.27483081817627,2005-03-01
11.215904235839844,2005-03-02
10.990012168884277,2005-03-03
10.567700386047363,2005-03-04
10.734659194946289,2005-03-07
10.39091682434082,2005-03-08
10.41055965423584,2005-03-09
10.49894905090332,2005-03-10
10.23377513885498,2005-03-11
10.204312324523926,2005-03-14
10.066812515258789,2005-03-15
10.194490432739258,2005-03-16
10.263238906860352,2005-03-17
10.106098175048828,2005-03-18
10.037351608276367,2005-03-21
9.91949462890625,2005-03-22
10.037351608276367,2005-03-23
10.047170639038086,2005-03-24
9.98824405670166,2005-03-28
9.939136505126953,2005-03-29
10.292703628540039,2005-03-30
10.155204772949219,2005-03-31
10.076635360717773,2005-04-01
9.909672737121582,2005-04-04
9.89985179901123,2005-04-05
9.890030860900879,2005-04-06
10.017707824707031,2005-04-07
10.017707824707031,2005-04-08
10.037351608276367,2005-04-11
10.007884979248047,2005-04-12
9.811460494995117,2005-04-13
9.595394134521484,2005-04-14
9.349861145019531,2005-04-15
9.44807243347168,2005-04-18
9.467716217041016,2005-04-19
9.271288871765137,2005-04-20
9.546284675598145,2005-04-21
9.241827011108398,2005-04-22
9.408788681030273,2005-04-25
9.37932300567627,2005-04-26
9.32039737701416,2005-04-27
9.398966789245605,2005-04-28
9.536465644836426,2005-04-29
9.487358093261719,2005-05-02
9.526641845703125,2005-05-03
9.89985179901123,2005-05-04
9.860568046569824,2005-05-05
9.948957443237305,2005-05-06
9.929314613342285,2005-05-09
9.821281433105469,2005-05-10
9.821281433105469,2005-05-11
9.97842025756836,2005-05-12
10.381095886230469,2005-05-13
10.223954200744629,2005-05-16
10.41055965423584,2005-05-17
10.351630210876465,2005-05-18
10.263238906860352,2005-05-19
10.351630210876465,2005-05-20
10.49894905090332,2005-05-23
10.646270751953125,2005-05-24
10.53823471069336,2005-05-25
10.83287525177002,2005-05-26
10.872157096862793,2005-05-27
10.783766746520996,2005-05-31
10.646270751953125,2005-06-01
10.85251522064209,2005-06-02
10.626626968383789,2005-06-03
10.41055965423584,2005-06-06
10.30252456665039,2005-06-07
10.489129066467285,2005-06-08
10.773945808410645,2005-06-09
10.705198287963867,2005-06-10
10.656091690063477,2005-06-13
10.567700386047363,2005-06-14
10.734659194946289,2005-06-15
10.754302978515625,2005-06-16
10.636448860168457,2005-06-17
10.46948528289795,2005-06-20
10.420379638671875,2005-06-21
10.41055965423584,2005-06-22
10.636448860168457,2005-06-23
10.39091682434082,2005-06-24
9.98824405670166,2005-06-27
10.066812515258789,2005-06-28
10.263238906860352,2005-06-29
10.0275297164917,2005-06-30
10.017707824707031,2005-07-01
10.312346458435059,2005-07-05
10.685554504394531,2005-07-06
10.656091690063477,2005-07-07
11.215904235839844,2005-07-08
11.520364761352539,2005-07-11
11.60875415802002,2005-07-12
11.598934173583984,2005-07-13
11.687324523925781,2005-07-14
11.7069673538208,2005-07-15
11.69714641571045,2005-07-18
11.952500343322754,2005-07-19
12.001605033874512,2005-07-20
11.903392791748047,2005-07-21
11.716789245605469,2005-07-22
11.510542869567871,2005-07-25
11.687324523925781,2005-07-26
11.69714641571045,2005-07-27
11.785537719726562,2005-07-28
11.667681694030762,2005-07-29
11.962322235107422,2005-08-01
11.991786003112793,2005-08-02
11.942676544189453,2005-08-03
11.687324523925781,2005-08-04
11.648040771484375,2005-08-05
11.353403091430664,2005-08-08
11.333759307861328,2005-08-09
11.048941612243652,2005-08-10
11.098050117492676,2005-08-11
10.911442756652832,2005-08-12
11.147153854370117,2005-08-15
10.891801834106445,2005-08-16
11.029297828674316,2005-08-17
10.901622772216797,2005-08-18
10.950729370117188,2005-08-19
11.048941612243652,2005-08-22
10.901622772216797,2005-08-23
10.960550308227539,2005-08-24
11.147153854370117,2005-08-25
10.980194091796875,2005-08-26
10.960550308227539,2005-08-29
11.107869148254395,2005-08-30
11.69714641571045,2005-08-31
11.412328720092773,2005-09-01
11.461437225341797,2005-09-02
11.981964111328125,2005-09-06
11.942676544189453,2005-09-07
12.178389549255371,2005-09-08
12.266780853271484,2005-09-09
12.364995002746582,2005-09-12
12.453385353088379,2005-09-13
12.99355697631836,2005-09-14
12.639989852905273,2005-09-15
12.58106517791748,2005-09-16
12.237317085266113,2005-09-19
12.099817276000977,2005-09-20
12.021248817443848,2005-09-21
11.844466209411621,2005-09-22
11.932856559753418,2005-09-23
11.883752822875977,2005-09-26
11.530182838439941,2005-09-27
11.530182838439941,2005-09-28
11.972142219543457,2005-09-29
13.062304496765137,2005-09-30
13.396228790283203,2005-10-03
13.091769218444824,2005-10-04
12.57124137878418,2005-10-05
12.718559265136719,2005-10-06
12.944450378417969,2005-10-07
12.541777610778809,2005-10-10
12.315887451171875,2005-10-11
12.512310028076172,2005-10-12
12.875700950622559,2005-10-13
12.639989852905273,2005-10-14
12.777487754821777,2005-10-17
12.836416244506836,2005-10-18
12.649810791015625,2005-10-19
12.58106517791748,2005-10-20
12.443564414978027,2005-10-21
12.28642463684082,2005-10-24
12.423920631408691,2005-10-25
12.522134780883789,2005-10-26
12.394457817077637,2005-10-27
12.443564414978027,2005-10-28
12.757844924926758,2005-10-31
12.76766586303711,2005-11-01
13.032842636108398,2005-11-02
13.622117042541504,2005-11-03
13.671225547790527,2005-11-04
13.631938934326172,2005-11-07
13.464978218078613,2005-11-08
13.553370475769043,2005-11-09
13.53372573852539,2005-11-10
13.406050682067871,2005-11-11
13.091769218444824,2005-11-14
13.121232986450195,2005-11-15
13.189981460571289,2005-11-16
13.514084815979004,2005-11-17
13.926578521728516,2005-11-18
13.946219444274902,2005-11-21
14.407820701599121,2005-11-22
14.231038093566895,2005-11-23
14.329252243041992,2005-11-25
14.123003005981445,2005-11-28
13.671225547790527,2005-11-29
14.005147933959961,2005-11-30
14.231038093566895,2005-12-01
14.113181114196777,2005-12-02
14.04443359375,2005-12-05
13.739972114562988,2005-12-06
13.415870666503906,2005-12-07
12.895342826843262,2005-12-08
13.170339584350586,2005-12-09
13.553370475769043,2005-12-12
13.59265422821045,2005-12-13
13.28819465637207,2005-12-14
13.307835578918457,2005-12-15
13.425692558288574,2005-12-16
13.406050682067871,2005-12-19
13.464978218078613,2005-12-20
13.887292861938477,2005-12-21
13.396228790283203,2005-12-22
13.406050682067871,2005-12-23
13.229266166687012,2005-12-27
13.209623336791992,2005-12-28
13.032842636108398,2005-12-29
13.072126388549805,2005-12-30
13.268549919128418,2006-01-03
13.798901557922363,2006-01-04
13.926578521728516,2006-01-05
14.211395263671875,2006-01-06
14.437285423278809,2006-01-09
14.30960750579834,2006-01-10
14.4863920211792,2006-01-11
14.30960750579834,2006-01-12
14.250679016113281,2006-01-13
13.720330238342285,2006-01-17
13.808724403381348,2006-01-18
14.073896408081055,2006-01-19
13.759615898132324,2006-01-20
13.926578521728516,2006-01-23
13.848008155822754,2006-01-24
13.857827186584473,2006-01-25
14.093538284301758,2006-01-26
14.437285423278809,2006-01-27
14.663172721862793,2006-01-30
14.417641639709473,2006-01-31
14.751565933227539,2006-02-01
14.682815551757812,2006-02-02
14.62388801574707,2006-02-03
15.723872184753418,2006-02-06
16.067617416381836,2006-02-07
16.057798385620117,2006-02-08
15.969401359558105,2006-02-09
16.106903076171875,2006-02-10
15.900655746459961,2006-02-13
16.332788467407227,2006-02-14
16.480112075805664,2006-02-15
16.686359405517578,2006-02-16
16.352432250976562,2006-02-17
15.792619705200195,2006-02-21
16.018512725830078,2006-02-22
15.468518257141113,2006-02-23
15.596193313598633,2006-02-24
15.370306015014648,2006-02-27
15.232807159423828,2006-02-28
15.664944648742676,2006-03-01
15.566733360290527,2006-03-02
15.606016159057617,2006-03-03
15.321200370788574,2006-03-06
14.712279319763184,2006-03-07
14.604247093200684,2006-03-08
14.260501861572266,2006-03-09
14.211395263671875,2006-03-10
14.515854835510254,2006-03-13
14.810491561889648,2006-03-14
14.741744041442871,2006-03-15
14.329252243041992,2006-03-16
14.50603199005127,2006-03-17
14.555140495300293,2006-03-20
14.73192310333252,2006-03-21
14.289963722229004,2006-03-22
14.172110557556152,2006-03-23
14.211395263671875,2006-03-24
14.50603199005127,2006-03-27
14.172110557556152,2006-03-28
14.62388801574707,2006-03-29
14.555140495300293,2006-03-30
14.456927299499512,2006-03-31
15.17387866973877,2006-04-03
15.36048412322998,2006-04-04
15.281914710998535,2006-04-05
15.301555633544922,2006-04-06
14.97745418548584,2006-04-07
14.64353084564209,2006-04-10
14.830135345458984,2006-04-11
15.046202659606934,2006-04-12
14.771206855773926,2006-04-13
14.849777221679688,2006-04-17
15.743515014648438,2006-04-18
16.205116271972656,2006-04-19
16.499752044677734,2006-04-20
16.106903076171875,2006-04-21
16.106903076171875,2006-04-24
16.17565155029297,2006-04-25
16.499752044677734,2006-04-26
17.08902931213379,2006-04-27
16.66671371459961,2006-04-28
16.440824508666992,2006-05-01
16.45064926147461,2006-05-02
16.431005477905273,2006-05-03
16.656890869140625,2006-05-04
16.745283126831055,2006-05-05
16.931888580322266,2006-05-08
16.94171142578125,2006-05-09
16.31315040588379,2006-05-10
15.822088241577148,2006-05-11
15.527447700500488,2006-05-12
15.547089576721191,2006-05-15
15.684585571289062,2006-05-16
15.350664138793945,2006-05-17
15.085488319396973,2006-05-18
15.488161087036133,2006-05-19
15.281914710998535,2006-05-22
14.967633247375488,2006-05-23
15.183700561523438,2006-05-24
15.881013870239258,2006-05-25
16.077438354492188,2006-05-26
15.772976875305176,2006-05-30
16.264039993286133,2006-05-31
16.568504333496094,2006-06-01
16.165830612182617,2006-06-02
15.743515014648438,2006-06-05
15.969401359558105,2006-06-06
15.53726863861084,2006-06-07
15.252450942993164,2006-06-08
15.252450942993164,2006-06-09
14.869420051574707,2006-06-12
14.584604263305664,2006-06-13
14.987275123596191,2006-06-14
15.753337860107422,2006-06-15
16.057798385620117,2006-06-16
15.606016159057617,2006-06-19
15.684585571289062,2006-06-20
15.664944648742676,2006-06-21
15.89083194732666,2006-06-22
16.126544952392578,2006-06-23
16.381895065307617,2006-06-26
15.743515014648438,2006-06-27
15.674763679504395,2006-06-28
14.849777221679688,2006-06-29
14.790850639343262,2006-06-30
15.124773979187012,2006-07-03
14.73192310333252,2006-07-05
15.036382675170898,2006-07-06
14.594425201416016,2006-07-07
14.2703218460083,2006-07-10
14.800670623779297,2006-07-11
14.545318603515625,2006-07-12
14.06407642364502,2006-07-13
14.142646789550781,2006-07-14
13.95604133605957,2006-07-17
14.289963722229004,2006-07-18
14.702459335327148,2006-07-19
14.2703218460083,2006-07-20
13.897112846374512,2006-07-21
14.093538284301758,2006-07-24
14.771206855773926,2006-07-25
15.056024551391602,2006-07-26
15.213165283203125,2006-07-27
15.53726863861084,2006-07-28
15.311379432678223,2006-07-31
15.105130195617676,2006-08-01
15.389949798583984,2006-08-02
15.51762580871582,2006-08-03
15.458696365356445,2006-08-04
15.232807159423828,2006-08-07
15.17387866973877,2006-08-08
15.29173469543457,2006-08-09
15.71405029296875,2006-08-10
15.458696365356445,2006-08-11
15.507803916931152,2006-08-14
16.126544952392578,2006-08-15
16.40154266357422,2006-08-16
16.31315040588379,2006-08-17
16.25421905517578,2006-08-18
16.028331756591797,2006-08-21
15.89083194732666,2006-08-22
15.71405029296875,2006-08-23
15.73369312286377,2006-08-24
15.969401359558105,2006-08-25
16.25421905517578,2006-08-28
16.931888580322266,2006-08-29
17.20688819885254,2006-08-30
16.971174240112305,2006-08-31
17.010459899902344,2006-09-01
17.059566497802734,2006-09-05
16.59796714782715,2006-09-06
16.63724708557129,2006-09-07
17.56045150756836,2006-09-08
18.23811912536621,2006-09-11
18.139907836914062,2006-09-12
17.678302764892578,2006-09-13
17.45241928100586,2006-09-14
17.747058868408203,2006-09-15
17.805984497070312,2006-09-18
17.42295265197754,2006-09-19
17.246170043945312,2006-09-20
17.42295265197754,2006-09-21
17.147953033447266,2006-09-22
17.56045150756836,2006-09-25
17.413129806518555,2006-09-26
17.28545570373535,2006-09-27
17.128314971923828,2006-09-28
17.08902931213379,2006-09-29
17.187244415283203,2006-10-02
17.16759490966797,2006-10-03
17.75687599182129,2006-10-04
17.226530075073242,2006-10-05
14.869420051574707,2006-10-06
15.046202659606934,2006-10-09
14.879242897033691,2006-10-10
14.898883819580078,2006-10-11
14.859599113464355,2006-10-12
14.790850639343262,2006-10-13
15.006917953491211,2006-10-16
14.299787521362305,2006-10-17
14.221217155456543,2006-10-18
14.211395263671875,2006-10-19
14.014968872070312,2006-10-20
14.152466773986816,2006-10-23
14.034610748291016,2006-10-24
14.260501861572266,2006-10-25
14.476568222045898,2006-10-26
13.916756629943848,2006-10-27
14.142646789550781,2006-10-30
